,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1007inf,ZH1019T1,ZH916T1,ZH916bulk
TGFB2,-0.05073934255007527,0.03531919631179319,0.043471659337223446,-0.0017434647303831608,-0.02886110692138338,-0.0012749205294263508,0.11175493565854182,-0.010082426721423789,-0.02211272012585989,0.042686616632509444,-0.014985362331992704,0.008968149449474347,0.09036723973195132
COL18A1,-0.047209306394094874,0.011176490742440917,-0.03308712942073031,-0.09616845786529847,0.000240313428273639,0.0723262799287124,0.07070109667752116,0.012565950290036746,-0.016436214618878783,0.029658691995167855,0.0077188276293600295,0.024590277533463538,0.006654479635137389
NODAL,,-0.02035885499352063,-0.0028046391081526165,-0.048686835828645345,0.008438724821590814,0.10257217513892053,-0.016804040034086205,,,0.013488884647689103,-0.0803130702872086,0.042336283110415,-0.021485194348101325
INHBB,0.0374124460027954,0.018650246528776247,-0.006587980275051698,0.0411395322537471,-0.03864708507247061,0.011982289918097409,0.019600614094015752,0.028609815138126944,-0.04930525505214142,-0.0018244332111845003,0.08014755438821025,-0.01158457733788349,0.06980792826806403
LCN1,,-0.025152252561125375,,,,,-0.020558695526973727,,,-0.039418741195592265,,-0.007909921252619575,-0.019724637941521392
ARF4,0.09087439865146647,0.03111767231155697,0.012365655614349722,0.06475229499313226,-0.014750445916407636,0.040863563933751054,0.041829428243523537,-0.02932659990751032,-0.001119277330696108,-0.005522842240052468,0.04751618722039991,0.03527664194110528,0.05738641895803528
CXCL14,-0.02254496349507699,-0.033454208327280625,-0.046706728719160505,-0.0037966579479191123,0.04378105386258703,0.00026590153494376444,0.06732350718938941,0.05446603667693888,-0.03589718254664013,0.024556904156208845,0.02357307040119029,-0.023910909943703065,0.0412020618674814
LIF,0.08414125624523966,-0.02874617455031094,-0.025945170389820506,0.06002941623433163,-0.013673668280643779,-0.01654899859392355,-0.0004981425391136548,-0.01180740579906231,-0.012579168894484492,-0.07919125584105731,0.012495921612027531,0.11964171059925459,0.05899986085740474
IL17B,0.019688321674126315,,,,,,0.059846536499489233,,,-0.013774932332640035,-0.03418570525540683,0.014178010190932662,-0.022301414897061635
MMP1,,0.0017622438921155311,,,-0.014043898447899541,,,,,0.045277261975767855,,0.03482019993281435,0.1121274755919499
MATN1,0.04781758853331367,-0.04754448001929038,,,,0.02935127457210699,0.013587550409235542,-0.018740987214263347,,,-0.037354999538644816,0.0059080576793171516,0.07795449372556883
ADAM28,-0.025917938815753102,-0.03803957074682098,0.017290609041263956,-0.019942103156335322,0.009288432252269876,0.044318626742573454,0.057660296762391455,-0.009339863507650476,0.02680721072620484,0.017500642799379157,-0.04406017639010769,0.054337548139278546,-0.009338186795201405
TCN2,0.03427766053396378,0.006837330943794221,0.009119208422567793,0.011005693086001491,0.06266475977487994,0.06133829720976818,0.06854155301217066,-0.010188340475486054,0.005228839217512994,-0.033481195470643405,0.08569764271669596,0.041837502068758574,0.030280203517981275
THPO,,0.10900907782638397,,-0.009566495516370312,,0.046470697101037337,0.0041402305496569735,-0.03847443412965168,-0.013089819786356977,,-0.03580121762809874,0.016336391992404588,0.0028590677421493275
CUBN,0.04310783526311315,0.051645315073940906,-0.015629123683844903,0.015650280294223645,-0.013087216835227579,0.024842057458450986,0.003031622382394969,0.003131127766607064,0.027146487933765118,0.05171858854414127,-0.16319484496458167,0.03241015974775175,-0.012747797887669015
TIMP3,-0.004219098191141555,0.03392429229126641,0.01326859563720026,0.09816328605282952,0.04555028972322002,0.0777507827970677,0.03766795974488945,0.006142932045877326,-0.01982718069530897,0.1057329168354883,0.1492294728859083,-0.023348061936265117,0.02527618178958031
PIGF,0.07360202273992444,0.03471745627893328,-0.01182080821684502,-0.02556027384066679,-0.03586959599754132,0.041552943939732113,0.017148391999955395,0.03900398096553782,0.015045949744226378,0.0847678401982124,-0.04915513434623938,0.02593266205384646,0.017571938734892597
CRH,,-0.0014544243470246178,-0.0350316112659676,-0.016871745869165025,0.16296300292478547,-0.013463318815949024,-0.031613867528470764,-0.01986856456725807,0.02850541761891257,,,-0.022037767496244965,0.026137839100796933
BDNF,-0.0014275664711928611,0.08347211112624375,-0.010773349723626589,0.005685006137008614,0.040257035851041886,0.020993275866192353,-0.05077135825081701,0.046712649341811345,0.01904583323488194,-0.03622409556854834,,0.048677976108798836,0.09507276486064252
CCL5,0.07488363095382268,0.05527458931473587,-0.02817213667590526,0.03473617005244783,-0.005755042083873945,0.09086845433705022,0.03211227518301123,0.031679171281344315,-0.03270949203713664,-0.029470555676119205,0.023855981810238555,0.008327673485862106,-0.02435358332726825
GAD1,-0.06771400359682993,0.052041447682622956,-0.0033470238317840325,0.012034632434539106,0.0396640452225287,-0.05018132386654151,-0.04228769645376486,-0.02386915832794098,0.042783099386202235,-0.06077094615691527,-0.03934364668533582,0.011367871391544701,-0.012870920006843605
COL14A1,-0.021761127573411528,-0.0424177000057173,0.004883131887800471,-0.017034097240047744,-0.041791221765311325,-0.02084222501170748,0.05551710683315318,0.0008491930424389143,-0.017145832077660076,0.055854214388030496,-0.05823213801134355,0.07639236944437268,0.08159682868100725
HLA-A,0.08015705672396282,0.02046997861889471,-0.026330488775041728,0.04938564267172569,-0.0495819343311837,0.0553106684766657,0.08046237848598542,0.03984965703534642,-0.027784124326346894,-0.038015888212291175,0.09780312046130094,-0.017358168172007582,0.060853686873118804
CD5L,,-0.04891963272308734,-0.01081759680356115,,,,,,,,,,
FGF18,,0.009940492442899494,,0.03094520522234632,0.05513330617359311,-0.018679469466593216,,-0.020081706137281708,,,,-0.006179040441879992,-0.02790050127971747
ADM,0.002873685324668115,-0.05627660832541508,-0.03646743430392681,0.08189050226153675,-0.01256359482141497,0.028673872062749187,0.04929558670868934,0.035792786283297434,0.010412651021317151,0.053989550298329025,0.07941285748039643,0.07198904996292205,0.056714542056468115
CCL15,,0.01859671880780047,,,,,,,0.005831981900498096,-0.0298359687275051,,-0.028143523434381906,
GNAI2,0.018195635660621493,-0.036372229490529345,-0.006929370233316893,-0.0735693002846267,-0.024822690039285937,0.02984689820923668,0.05886791914923131,0.0361196413496588,-0.006362382525403891,-0.022492828972625955,-0.09963365701920528,0.015693521833089405,0.056310375422315
HDC,,,,,,,0.02180455592213034,,0.055317850017643826,,0.13978888210076496,-0.03134161027926711,-0.02032349413210747
COL11A1,,-0.024754461101021138,0.03736410768070221,0.020890960349187627,-0.029691175050076672,0.07986412774475685,-0.03737743898924548,-0.023492915795298722,0.009164663157169503,0.0773112472515636,,-0.024051510079167563,0.0475680636287143
NUCB2,-0.015798441626565303,-0.008539604317799994,0.06305421167792069,0.006747925148155649,0.02067948658358813,-0.002400825350863234,0.04605869156610664,0.011892209550827664,0.010752140679008173,-0.01844265533007494,-0.010229574685362277,0.01798915187909438,0.032615866758448055
FGF16,,,,,,,,,,,,,-0.020026161429468052
CXCL1,0.05679390351631963,-0.00577757842121962,0.064616981266278,0.05186835709641183,0.020997774501274536,,0.011620993104825048,-0.028431149934349753,-0.011911814152650153,-0.03195347944345563,0.006096801994973023,0.030319161304084,0.008531101004158631
VCAN,0.01818213170792235,-0.0055808581894479705,0.036974349565749125,-0.08735324872022478,-0.017809529274435673,0.05199313408519104,0.08901011778636427,0.005999730158246274,0.005123224995577997,0.07862669042098643,0.06049100344628462,-0.0038746835576304916,0.04896976265415754
MMP7,0.026877662912347788,-0.017460810686313055,,-0.0011521646743233413,,0.049171325097073344,-0.015006152270830127,0.042977597131604366,-0.010262516673650544,-0.07620984920359301,,0.12342424492881793,0.07013188283368342
PTPN6,0.09813096192384728,0.023265872725403723,0.015081489701855546,0.01603267810799642,0.03691540821782315,0.032314936529544015,0.06498174992031167,0.009981174013221501,0.010403006703007731,0.05113832327389413,0.05150157653882587,0.04885179023127962,-0.02451454361377616
PTGS2,0.026119974493162435,0.02465684947900341,-0.013646665658882435,0.061994303843056806,-0.026727487735044204,0.035934330158050455,-0.026648996030793324,0.07482438500066778,0.032652034536478726,0.028166015170605373,0.014395315492009354,0.104748848201137,0.06876398936997581
XCL1,,0.08228545793109521,,0.14925395953984474,-0.014933126882584165,,,0.02561428668666251,,,,,0.01980103821080338
CD58,0.06738017377554104,0.03424033737977752,0.052948101240464195,-0.03451503613063816,-0.007639017651306153,-0.019523320687257473,0.029230848925532286,0.053850435218250614,-0.020455554200703024,0.003425794511120875,-0.022445299115046564,0.05232216316973837,0.06323745967653789
TNFSF14,-0.07657854654170376,0.029941066331080304,-0.00445483589674512,0.031224500571555302,-0.014292651986427823,,0.045571121702638245,-0.037622082142458636,-0.011634707982288262,0.08473227295941818,,0.004545974946680784,0.016646151453159758
CNTN4,-0.016305136723586217,0.001716645977121889,-0.030681928765726472,0.004035249950913949,0.06445550477070561,-0.026806527878005623,-0.005969861791335818,-0.029163701264001904,-0.03984213281999166,0.0511660449779831,,0.01646260457596945,-0.033287363891799114
NTF4,,,,0.06029939228322928,,,,,,,,,
INSL3,,0.030207668311715025,,-0.02215390377057553,,,,-0.021342286848817952,,,,0.025699437017660448,
BTLA,,,,0.015495138422349609,-0.015568281897398966,,,,-0.014857920029951878,,,0.0070615000041008265,
MFNG,0.03628901996068201,-0.020027728158948613,0.03275053486266988,-0.03912102979347124,0.008789109183377324,0.07730225430055514,-0.013311748994166902,-0.011244726948692572,-0.04090560952716412,-0.06576479089412098,-0.11269132687576933,-0.029879492818574764,-0.013842947614255165
ICAM1,-0.019273577473630815,-0.031191646215756114,-0.017103411736371,0.030341025167040542,0.015823398093903,0.017834327718269503,0.08804741195017457,0.016023736113260294,-0.04454165837270561,-0.002884452765033954,-0.04321873223835533,0.06665177371288555,0.10936843282671439
PROS1,0.0866436351805088,-0.007618218778996301,0.06732677042762855,-0.013042626408907108,0.028439813075318603,0.1001910154211994,0.0627686825248542,0.056183427611430165,0.041143289151991516,-0.036869526511069256,-0.07477372514766278,0.11422726486022229,0.09462242640528751
CLCF1,0.03229170849604163,-0.05012090988382373,0.02009560082579222,0.06707982375652202,0.006399791910624756,-0.015383942464711255,0.030343490334929002,0.04093991214426114,-0.022894205551146147,-0.022818174359807007,-0.04809196952097918,0.13095718217699698,0.0999521799022293
PSAP,-0.07447164066402709,-0.019394398467399074,-0.035534848825115685,-0.007027834388697537,0.014093334667785569,-0.03233826462961178,-0.04761850589817847,-0.017305757357529664,-0.023104895795913242,0.0021535687752474333,0.11595883893847657,0.1039762645617252,0.027474493582486065
EFEMP1,-0.057196235422638846,-0.03987401524585317,0.07208135696754298,0.013787216156199187,-0.04140034573238593,0.07167517848208876,0.05115455002911319,0.01806305551791526,-0.005871627995036938,0.05960552538094376,0.04512402891093214,0.1588970709443309,0.1289707097666252
C1QTNF1,0.08603546456769474,0.03325953181389354,0.0030879945724726003,-0.02080398530113987,-0.014481617300569766,0.07631695930276068,0.07048590174020554,0.02888738007514769,-0.025820001373387247,0.031724475523036935,0.11685774435770815,0.02202510254003021,0.1011298029408455
ALB,-0.05073964627785189,0.013981825218398108,0.03752584122732855,-0.002475596552517661,-0.015032210647392491,0.032207567212389605,0.005332202026490136,-0.010918812163339045,-0.01321457093239456,-0.040436155446143165,-0.04782914606626983,-0.02226305010262345,-0.011659579953090167
EFNA3,-0.10785312443161103,-0.007933089764469698,-0.01631392079870735,0.037232451385184176,0.044922166499319384,0.013225850768428561,-0.03963024816635059,-0.009268707054863759,0.026447375750475295,-0.04851766355116839,0.09094628629068335,0.015310668549520758,0.07001559348856376
DRAXIN,0.13382267080415616,-0.002503102000647663,0.06959386733083543,0.00018894012322738288,-0.014056886557379746,0.04498743975344838,0.005843431477237777,0.03515750394183127,-0.010610651995442368,0.06632885182056561,0.06212364016082105,0.041217664523418754,0.07352911472621596
RAET1L,,0.012330293462075105,,,,,,,-0.01270864370582856,,,,
NPTX2,-0.0552239505306491,0.10511673936539205,-0.04998229773421265,0.045112317258563406,0.04040637171133952,-0.06998915557248926,-0.09023607712295656,-0.027355183642287572,0.0028358847466123374,0.01896370894874356,,0.058102026302415434,0.011140041459940703
FGF11,0.04154240984220457,0.06764096603112373,0.01781515919289163,0.029311478614695127,-0.02808192792586173,0.027283444436009788,0.052230001997855,0.05880926064981909,-0.024050069666072104,0.004401329255150867,0.23288308249316597,0.1101386681290329,0.01474519880764624
CD59,0.050592748620322245,-0.005275022457281749,0.002899315331352647,-0.054056386211295306,-0.03643858109518254,-0.04644965247996469,-0.00376792862152322,-0.010414768802334936,-0.0015471950281569814,-0.051793247838320636,-0.14816661490843192,-0.01719337132069221,0.06541026227708785
COL9A2,0.01639501719802355,-0.011246463169022673,0.02365725760069045,-0.005868314151470236,-0.05202571163450213,0.12060569133512347,-0.04341315973598972,0.0005975875756890142,-0.05585444635482419,0.032251049057312665,-0.1397130208969716,-9.330237905361743e-05,-0.018129049832912716
DLL3,0.0005493876402427114,0.021063884152169605,-0.0023905593919572817,-0.09745061671785175,0.0405581327501629,0.02478863162440328,0.009665986127081718,-0.022573753764069143,-0.02420009628154595,-0.017079563913181755,-0.14558884568236258,-0.07817905954289067,0.038744908736762305
FGF5,,,,,,,0.018264653242785943,,,,,0.20333539974642023,-0.034352790859638486
LIN7C,0.06846328472314356,-0.031358682940480546,-0.0167220630288442,-0.020055551079751835,0.022533092605905972,-0.008617413195240245,-0.0036365464560835655,-0.013648481262812198,0.027735494093377836,0.016210806623047434,-0.024042457606812975,0.006048090926240666,0.03459562649778575
GDF7,0.014059220265974505,0.025097608987451985,-0.03292389285567722,0.03911801133961211,,0.10770652498229057,-0.02470291695053188,-4.598862719014471e-05,-0.011634707530163489,,,0.016131042673846647,-0.031067170060497477
PSPN,-0.009700757196556746,0.04647060135604393,-0.030530332481083288,-0.009130280841602414,-0.005254557767784551,0.0005718639345942049,0.057139716356717635,-0.020607341944441655,0.009168701743676868,0.021563938491182974,-0.05059482470124689,0.05416323337618346,-0.005471099526651265
ANGPT1,-0.030081870612866476,0.005953710968140029,0.04701769179353513,-0.00436269133323309,0.03303141474990507,-0.00016289552545980032,0.02237064104412058,-0.042888363448901005,0.008428577777524844,0.05301392341903787,0.09582011436567622,0.08828423279292325,0.021602630171480224
PNOC,-0.03943707203093929,0.02460822952273406,-0.04436687665465344,0.015969568756532614,0.02882318502370617,-0.04108681527532281,-0.0685398511235796,-0.027231820348052004,0.03767953437128869,,,-0.018719694275111703,-0.0033056135312821296
L1CAM,-0.028700438378493762,0.03352326570891783,-0.03862650832824553,0.015091170794638547,0.038359731911148595,-0.019556735142094443,-0.026319690756818555,0.0008415591999419404,0.04074369785514588,-0.011878326902260644,0.1416501144386538,-0.010708885039844358,-0.061154667100589005
APOA1,0.009620181115180907,0.0629005279317159,-0.017668806443953817,0.026755496480404956,0.0003461981935494683,0.04729857553014268,0.08167592200032338,-0.02779137013569322,-0.018829657086366997,-0.06736921274037626,-0.07115689527927348,0.03326842116553429,0.04923679606183
PSEN1,-0.07605397157715717,0.07592379340110811,0.02321953536988215,0.009793738210332933,0.015974201352380812,-0.0011701533557249356,-0.03337589819070868,-0.005562293092368529,-0.08203211569069621,0.08984742953453262,-0.03960906180882261,-0.03331479311987712,0.025240442678047734
CALM2,-0.03441568536451619,0.02223257816730658,-0.013309071979130394,-0.08482856715959315,0.04037269439197664,-0.051438407573696415,-0.1031114116038334,-0.059543717575305216,0.02466721852347287,0.06120819868796881,-0.0619535410201896,-0.10397210148181904,-0.03845956277338892
CLEC2B,-0.00628819282821019,0.030991760987139686,0.01611745330031909,0.02966913395050527,0.011544507960345026,-0.006347223736849265,0.09684880687798728,0.0070934603434511904,-0.04854798718180822,0.049733317370114785,0.06561494816202207,0.029878534427699558,0.02167990127380985
NTNG1,0.02195905246261528,0.04883062581245075,0.004902751197787773,-0.006666743571650754,-0.007447887699367224,0.020071545886632736,0.053394720355781605,0.00583893273528112,0.03206416656664334,-0.03506305368814437,-0.03307004437358261,0.07411255488236425,0.016538983899677135
LRIG1,0.10322413157568583,-0.005776080097009827,0.03498641396441235,-0.07713331524726093,-0.03403677941137048,0.06118286054774723,0.03430559266901053,0.02247257157279999,-0.04339384237618301,-0.06522547687028427,-0.10068817070663011,-0.040611498038877834,0.05319328900863358
CPAMD8,,0.002797314052838978,,0.029282313967579868,-0.01896003926347507,-0.0314943253963538,-0.01813201762122516,0.02315017224913401,-0.007520161520715438,-0.03195347524903103,0.15655934916241598,0.022051934307867355,-0.022028952046041793
GHRL,,-0.018825961888172253,-0.0011856750703789609,-0.0020808348477369325,-0.032110221466559175,-0.016828652313504194,0.04200216315657372,0.021691849252021226,-0.010610651995442368,-0.043051547982199345,0.08037033273250833,0.12139377054922786,-0.019418750440802064
NPY,0.09450251309898043,0.01789123380354462,-0.0017547386034508494,-0.023959284677787514,0.10071894334667804,-0.016113980920912548,-0.04709664902297136,0.043319320352335225,0.005368206065875705,-0.037314739526268195,,-0.02132128629120891,-0.017488157374257088
MMP2,0.05094343219514666,0.003015879227442983,-0.01032924159697877,-0.07888769810824527,-0.021393276624193745,0.016553263208894064,0.06379053883617372,-0.013858282172308764,0.02167752911285931,-0.03520874531769429,-0.06687026698805315,-0.03928932105755808,0.060026992406732975
LHB,,,,0.05635640665301087,,,,,,,,,
PPY,,0.011825529594787868,,0.0798415250537026,,,,-0.01730149444427964,,,,0.07885877316615136,-0.039434524203090945
ALKAL2,0.1217140303811585,0.02237870139683129,-0.0264268182755565,-0.022490240081945157,,0.007150222078685707,0.03777296160887326,0.014715118898216771,-0.00796764140354955,-0.051079238485322906,,0.026118892333821298,0.03923263856046973
CSF1,0.0226016101780876,0.0034565109992268795,0.09604354674775296,-0.05235092800959847,-0.020537248397455087,0.015248364829720789,0.06282737774396768,-0.021206220345153827,-0.02780356817095562,9.714110260674364e-05,-0.08885665924778662,0.04411832780186773,0.06909172743596535
SEMA4C,-0.015207396578489206,0.02257268744777339,0.045707453933981464,-0.0034070720933065115,0.01337619853305015,0.010868895451553888,0.05919578978744552,-0.008251515060511647,0.04896824354134675,-0.02612112385734824,-0.0094497053538786,0.04365076895634372,0.0351611536802673
BMP8A,,,,,,,,,,,,0.012601710591897314,
ICAM2,-0.03571681753486725,0.029525277216409376,-0.004626765367452018,0.010994736853649099,-0.003142915511361297,0.0012627772807020324,0.06894312808656287,-0.002764490592992515,0.03206607418111842,0.08615222653069494,-0.016661255340968913,0.0353678612448126,-0.04627806118547678
SYTL3,0.032296178190157024,-0.06201492320959798,0.007029627339277302,-0.020373469501722117,0.08192379545752553,0.07891944417738625,0.06152962281921275,0.0721120047230737,-0.01118566606923417,-0.05488660633069323,-0.02301726050484581,0.06469358927825164,0.06586480681307134
IL1A,0.04757412201261343,-0.041239667529816414,-0.006637786525378448,0.007844322872689836,0.06210913542233679,0.0758855447504959,-0.02651302873069381,0.011439903669813347,-0.009110731603805058,-0.020161544295091597,-0.07113461946876692,0.057077201234914575,0.028227430557217707
HLA-G,0.02944185956852863,-0.02021604640323296,,0.00010478498474384818,,-0.012213190710834616,,,,,-0.011352933576867508,,
PGF,-0.05970247879653943,0.016231139085783216,-0.005479577558301205,-0.010031236192446377,0.032354446095223546,0.10467800848984497,0.11415174485725527,0.07546594034399984,0.009975685270311972,0.044516764943537866,0.14339789772808276,0.056172094697064315,-0.005985614040695693
LGALS8,0.03310721753160716,-0.013279572361437158,-0.021018737386786716,0.026454787489481466,0.046468017284511255,0.019396198542278722,0.022072328969209704,-0.006359952589135035,-0.047531739251711044,0.06367291694512095,-0.003633496810739738,0.022408982629974414,-0.0010568642430600005
DKK3,-0.06454431953460674,0.019238201483404643,-0.025257759289381686,-0.05211431674686897,0.014343388168122351,-0.07926364920682422,-0.05293591033981413,-0.0184628664134781,0.0187302358617412,0.07661781134127063,-0.02001308570577079,-0.02544619109224009,-0.07781250609946413
COL16A1,0.08766136710546281,0.041800930986249214,0.0009493416892343043,-0.058671192744415984,0.0027546554113168915,0.01270872795400293,0.010396284993152616,-0.019200853409078986,-0.012754759667515835,-0.003173752687722525,0.1205796973669199,0.008974792814387336,0.060859663102097644
TPH1,-0.04774365227957344,0.02040710820787181,,-0.043863496850993305,0.06072815465781734,-0.012941578694718802,-0.021554394374054178,0.02878384151619028,,,-0.035801148088085495,0.04422751503074838,0.09335876974489407
TNC,0.05165199271979986,-0.0231014494114155,-0.0022849846809627873,0.06230213031926549,-0.06170083645306709,0.08248813696658246,0.07514206595121158,0.08658080531128494,0.02504467325806707,0.017299397128058707,0.00048647944973387373,0.179438851645565,0.08946949894544144
TNFSF9,-0.06728460693771546,0.01446558498237387,0.0789083202306781,-0.03198704594690137,-0.024576187651292467,0.034814935589948484,-0.015449246303696906,0.02046805894517459,0.04691655710361652,,-0.03632550790644681,-0.046533622089461386,-0.00032592746756979104
C4A,,,-0.02604244486863365,-0.02705657450087322,,,,-0.006895697771600621,,,,0.04865084377104579,
CNTN2,-0.03389055868948769,-0.012094187147301904,-0.032583489615619896,-0.07404899366332508,0.031038928631765647,0.012602957137235497,-0.0565257372222065,-1.1058537519589616e-05,0.057802436649488254,0.045335507559955385,0.048308087828308734,0.0671026293982875,-0.09358864416177844
F7,,-0.041234680831518794,,,,-0.01123979802606566,0.02560381288596943,,,,,,-0.008655593312198125
LUM,0.11752022046989581,0.020117974069696953,0.07573178363319036,-0.03439810759520031,-0.05218103749238339,0.0004077272094464985,0.08443670858265896,-0.01076208848657633,-0.0006568329010626418,0.028588767166570116,-0.037694537343849144,0.005860494358008244,0.09323085202235291
BTC,,-0.015409211252156354,-0.023211949399572687,0.011490206650956911,-0.026083102183342616,,,,-0.015905011964333332,,0.047828095609646126,0.04849737923502629,-0.006315859529802347
APOC1,-0.056541867860783517,-0.00878145233484956,-0.03758155077316243,0.026399727334885586,0.015034129663352986,0.04640376849998734,0.08875758560290352,-0.028455252664917993,-0.023127751733908422,-0.025266141446864888,-0.030440841006921533,-0.0051409738402401145,-0.027642544008458007
PKM,0.012593121752524727,-0.013138229303030002,-0.004717831765765748,0.0724099208223783,-0.05886973221094982,-0.07372318691513512,0.0743927545581398,0.007917340715411569,-0.049131193679371285,-0.024629684951898132,0.1466183642435941,0.12789165046281117,0.0929225534586741
TNF,-0.011482845236778874,0.0625679298692485,0.02406847337724977,0.04318980574138777,-0.04020926064128846,0.03863381168336826,-0.02661097028181505,-0.022169428305909993,-0.015512538716271064,-0.041375796513701366,-0.043448233719412956,-0.03923368804245091,-0.02119212795528598
GNAS,-0.05916451293603352,0.029276345916871806,-0.016587226532852342,-0.055119080570534974,0.02551298536124644,-0.02721695330274479,-0.031477822810693654,-0.04814774612301006,0.059240806565020884,-0.06946615572702335,-0.02723666377155306,-0.09184453213952065,-0.06364275729459004
BMP8B,0.06449902832543589,0.01664480075574299,0.005469992367100776,-0.0181716001242854,-0.001996276447129812,0.01631574171221873,-0.05766057292006208,-0.008456257109326959,-0.010300166258764369,-0.04314523618519283,-0.043940498618293446,0.09441916480624453,0.033377757825014176
LIPH,0.09681402438121957,-0.04226702732732936,,-0.01618632919603429,,,,-0.016536710159152396,,,,-0.040929115297907714,0.08435363333758432
CCL28,0.030935033619901086,-0.013184471553160593,,,,-0.024170849771662888,,0.05221499137851481,-0.012182921726777386,,,-0.026856971654346293,0.06611578381005989
PTPN11,0.019229437063157558,-0.00988301195302817,0.0804098469182348,0.009130057165198267,-0.020685679399874476,0.007932153362530734,-0.03039802927881595,-0.007479377069632236,0.03332117770883148,-0.0019020776234300802,0.1035345668465744,0.0334054280784906,-0.023813905605531892
ADAM12,0.06265266824348767,-0.018576205862586063,0.03262470711708799,-0.025693129583712074,-0.04310021256353447,0.09953078583188428,0.07045105151798212,0.006201987187099933,-0.011774036492250025,0.03673216972963886,-0.06096272652975506,0.06346526538462163,-0.012859123730507575
EPO,-0.07943950599853389,-0.03676292563607297,,-0.0016254014786722636,-0.019971337782474365,,,-0.017301495199493293,,,-0.011193832764585276,0.10454162053058351,
EDN3,0.05984403138425083,0.02898143059420476,-0.02371293424359066,0.010950585594457688,-0.0019374939217689806,-0.01612118774279152,-0.007249157846010015,-0.02681646425228668,-0.026402876923245257,,,-0.05189359792460301,-0.03379235748113731
CCL22,,,0.006392562871552716,,,,,-0.009562454189081396,,,,-0.004611773804457258,
CCL2,0.061249622645242176,-0.011327670932381255,-0.044706672671094204,-0.006755509018952216,-0.008956910493292433,-0.003200078773813506,0.0852134710373024,0.017405562329149443,-0.0026163284050604693,-0.013749095735403224,-0.06981790092478175,0.11969330335382279,0.045255100097643136
DSCAM,0.0055294837252578685,-0.021972070339039727,-0.04977073987121914,-0.020321981219188132,0.000745991695448529,0.06983642175032381,0.053208480756446214,0.015686028689943805,0.05860658201108198,0.0415172184349303,0.013095920622841324,-0.05931801906737427,0.06160904517999817
GPHA2,,0.0641878328394442,,,,,,,,,,,
ANG,0.06433593869904884,-0.024058948930801998,-0.060007836840269044,0.10133046957086121,-0.0026097092140724,-0.01241730988992667,0.0035092799786821806,0.04362845614778395,0.009141203058201734,0.024888476823587115,0.016962405695701885,0.11081136745102824,0.044313946173116514
FBLN2,-0.014933767661478754,-0.00803242507231343,0.011782235474142465,0.010500300043038636,-0.034150998046274736,-0.007492889653191214,-0.019353309045350778,-0.04103026924869852,-0.059281075791952804,0.039290398350850096,,0.008735895582057406,0.00218983541986631
VTN,0.015735628384847513,-0.021362070466787748,,-0.018773746035742667,-0.02013535763370529,-0.012941574462810898,-0.00498716346547508,-0.009052312531861147,0.0009461159337283565,-0.02709985180197724,0.021340342834690773,0.02097748313297311,0.023756446677609417
VEGFA,0.02597975299582959,-0.04699291453723188,0.031990872469926615,0.11314249378569402,-0.028961597695221702,0.008429356155155771,0.07837415236923667,0.049821987193863465,-0.02296053303160197,0.01328226371351739,0.20677119985325665,-0.010385126790908184,0.07241736351787012
F10,,,0.10439642933597425,,0.03906024891963941,-0.022505103970185344,-0.016437570966639607,-0.01897071554107482,-0.031182840916170296,0.07486871183733487,0.08344441168297131,-0.008947037786341634,-0.010284233384698716
SERPINA1,0.06408738349368441,0.018136394480551515,-0.0011595397614815844,0.01161131809905771,-0.050878946909473415,-0.03579378890329415,0.07981684215941304,0.01697289645700023,0.022579209636892816,-0.02056364042404939,-0.06425857545463012,0.04617138680425402,0.05725066630076331
VWF,0.017744136596147018,0.0393458273367391,0.02956166744763088,-0.030045140101739694,0.010152101928908391,0.07871216434689456,0.08430603227262627,-0.018045724216533304,-0.03529814193931254,-0.006530963847219727,-0.08317827484112221,-0.034543859461390686,-0.09313783363553131
GDNF,,0.041202161331826984,,-0.008213366573377538,,0.08895817461591249,,,,,-0.049058688419437044,,
VASP,0.11007343466732471,-0.050723920720623004,0.054516380489083735,-0.011084019949292779,-0.10241924862699336,0.05374404522005146,0.004982721602119099,0.005434701240630765,-0.031329520505874016,-0.06929427089324144,-0.006764519059024535,0.1401241351357192,-0.010119830795900208
ADAM15,-0.0187272497199929,0.05158406980448983,0.024531547372496267,-0.0002464730430231231,-0.03906123308012705,0.0680803116638888,0.03862432338949022,-0.0376236015126282,0.028884509707180504,0.011889227285867011,0.021868025121360116,-0.006194970925432594,0.005119642944592044
WNT2,-0.0118881294147295,0.0027255716700193334,,,-0.016179811594115683,-0.021296568049457766,-0.03843470139597695,,-0.01382243839519024,,,0.09759790684551554,0.06760128742480602
CALCB,0.12969604731817586,,-0.04002185122926708,,0.08146344914392722,-0.013117670180502946,-0.0007407278333870587,,,,,,-0.03264778852672876
OLFM2,0.03583768475943704,0.005395881991985634,-0.02286050946966178,-0.0624904778942645,0.016257554302925744,0.030702236176607185,0.00601967469122879,-0.011575743633253751,-0.00016828532659631407,-0.05599179854699515,0.037782085585191555,-0.005827558423341677,0.01777812679005453
