,UKF248,UKF251,UKF260,UKF266,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
TCN2,0.12593832484453557,-0.0317107988694563,0.020465831162928425,0.10460341381783074,-0.039257504607967564,-0.0017839910879535422,-0.06089596581956788,0.038840868433861836,0.017669318143240836,0.006046579035177211,0.00988215367629882,0.01824911771789108
THPO,-0.008468848049161279,,,-0.016311119771877308,,-0.013124867567365271,,,,-0.008131936067288324,-0.025924725149303746,
CUBN,-0.0022756994024699284,0.050843054123150835,0.02264004075576506,0.0038608147768137797,0.10570246316153228,-0.007488647013899685,-0.026935523132393734,0.05101239333373528,0.04587219904602,-0.011083601706094324,-0.009509462032245905,
TIMP3,0.005195930662572477,0.02503089952355298,0.015803526847861026,0.007736923044426201,-0.08374465222057424,-0.01816447855218752,-0.06009438033403373,0.02706989095882934,-0.03465543134222405,-0.0952398853387066,-0.0006070244304508529,-0.020736968361007958
PIGF,0.04204173755535439,0.02969694646664758,0.05399394466404365,0.11057078543778014,0.07673667307517676,0.0066123242483384,0.031230900553725724,-0.02722623870849678,0.07099583547206646,-0.0043952214694707665,-0.01627882794402961,-0.006881517643376722
CRH,0.041967675150286016,-0.007579194147581677,-0.011678255973940151,-0.017504869822345046,,0.04014861502854177,,-0.008986083611565237,0.026047431863356205,0.04762859893463169,-0.03788841851757463,0.05925329823772448
BDNF,0.0029282421933011127,0.012782890632827532,-0.025460444281205037,-0.012075038190806365,0.008457573238719268,-0.014781971832596226,0.06526730967145743,0.013499676518054601,0.040700993022611626,-0.006570430943802666,0.033876696814837286,0.03964954977972101
CCL5,0.03154060226976487,-0.007912865031459623,-0.04440866203343507,0.0032679137138773547,0.07342554895987789,0.05714282172815604,-0.0645019061964408,-0.016062874624475726,-0.015486397246001522,0.027440366397770834,-0.011844467019035443,
GAD1,0.022420252140057325,0.010600998716204936,0.0005468168792524544,-0.05570903964956324,-0.022908526247803977,0.0471346755010467,-0.038277663103149714,0.0629427784880428,0.06880256457356532,0.02467922076531707,0.07633165992571334,0.08219032836257185
COL14A1,0.007723298904852338,-0.02748605422581582,-0.0360630068562191,0.027046399050414695,-0.05285553620362559,-0.003340430813412217,0.0587824662520551,0.023953912049569634,-0.05548041507580064,-0.004999534118081557,0.023988811984472985,
HLA-A,-0.0007428287166580569,-0.0010148133160093236,0.029030981798002276,0.05835646425278983,-0.10857933983907826,-0.036353942009584604,0.057629260322899056,-0.0016015216844520448,-0.11674707636152593,-0.11644250688979933,0.08255090420487203,0.011799801313024631
CD5L,-0.02117037060477995,0.07216043143112788,,,,,,,,,,
FGF18,-0.01915535897936207,,-0.015933931105316892,0.006069326769368729,-0.015877729023830757,,,0.028269087318031662,0.028451814452469342,-0.026863653177239426,-0.023748954575315867,
ADM,-0.03709350672302578,-0.027832316167190355,-0.07202224204536255,0.13596020740686093,-0.06103900198051557,-0.02734447209244431,0.028219462039520957,0.02180352812483949,-0.14553388563339834,-0.008252381193087528,0.032824753039746773,-0.0039009054485164294
CCL15,0.05285388157266961,,,,,,0.031711322579923804,,,,,
GNAI2,0.0021632707691098918,0.03325099732528736,0.010492931929698543,0.09153338319882853,-0.04071116690266305,-0.027978279440802195,0.04813151285036641,-0.061571258894063806,-0.020254152331032563,-0.01732180970979645,0.061356332959344964,-0.06925785402007562
HDC,,,,,,,,,,,-0.017299393086746953,
COL11A1,0.04835347853115885,-0.009000758639413579,0.02587618756543219,0.11853997447205894,-0.0264651065751922,-0.039546157115625105,-0.050323426407793345,0.0661571402574964,-0.0641853373395027,0.02621745829855014,0.08350012951375012,-0.057539798098255775
NUCB2,0.03285714499270019,-0.022414844624005042,0.01752049515538694,0.04993899118157466,0.047493921623036534,-0.08360547946648011,0.08158422578438886,-0.0108423331913591,-0.08776490544276712,0.013602451637288739,0.07174348479356601,-0.02144650647323753
FGF16,,,,,,,,,,,0.1838360898203205,
CXCL1,0.02794206860258264,0.030547640019090737,-0.03662563783233341,,0.09757261701200105,-0.017805464212573046,0.029232301522492073,0.06226686151249911,-0.018207900036414967,-0.029352770654819046,0.018015316000010363,-0.03860988728505463
VCAN,0.002081715408508867,0.04753223390306081,0.10148585685947743,0.12064561190503167,0.05062747157103227,-0.014840558170843638,0.12641336279943122,-0.05132594891673776,0.06981357364983823,-0.04009535036623627,0.06914650212368727,0.0299749438752823
MMP7,-0.04421510779568202,,,-0.0045828022565175255,-0.031476254821512686,-0.0035777161682040304,-0.05210434999964769,0.03663817681338281,-0.03099512219013901,0.003276226038609835,0.11354534623083487,
PTPN6,0.00420499406033022,0.024700380514722117,0.024512766974853,0.07113331969002516,0.09341021211858802,0.02641557611435881,-0.07141841115002193,0.0006730222055269071,0.0612550099154211,0.049488542515064356,0.05449421857674045,0.20262724827586912
PTGS2,-0.05901694501632049,-0.021087609210761204,-0.024076837583033483,0.005419937093149188,-0.040294624820248114,-0.018874731202034326,-0.03559996109703673,0.02562701819014469,-0.057569321653897214,-0.008890493624141288,0.07231762232580527,0.035228390047957546
XCL1,-0.023198939647397547,,-0.01221995058774717,,-0.015007841407960368,,,,,,-0.03078740460923471,
CD58,0.056286364648177996,0.008048479508101404,-0.05621533053230756,0.13019336023615743,0.06447674998534994,0.03399033563623437,0.025702060802333743,0.025456855108745638,0.08666808083776831,0.010677520346465186,0.009479048301671764,0.09516365148671825
TNFSF14,0.0808334507564252,-0.0246442284998411,-0.03439508038811208,,,,0.06370296944200156,-0.028189223656610838,0.047108982540008074,-0.02899544994885066,-0.029713046268674798,-0.041926221354372
CNTN4,-0.0003108655807638569,0.04791350035282404,-0.028779730000940484,-0.012609083752583378,,0.0605626094073285,-0.030486189286738827,0.14929035447017144,-0.026005376602954378,0.04788844259690226,-0.03897108552656616,0.1560841555350263
INSL3,-0.02078196835037298,,,,,,,-0.003966688913792463,-0.027114518699385318,-0.03723638016417221,,
BTLA,,,-0.01273970528866307,,,,,,,,,
MFNG,0.06676565174370695,-0.019601849286703502,-0.018542519760049166,0.06711467027072782,0.05121402984184315,-0.039932686552217135,-0.04107960866671185,0.044335141093517744,0.09198633942456655,-0.03380018453633681,-0.045375482614603835,-0.051224805421309826
ICAM1,-0.022782032487446483,0.005582366476082562,-0.08898131394894485,0.08160586103990274,-0.004683468489896584,0.020803114699544132,0.040784171800274716,0.03792365466821716,-0.02603042366104814,-0.042628968320160915,0.01075654495601661,-0.011507872658745501
PROS1,-0.013856822851231732,0.019034028156325287,-0.03890196016903463,0.09111082025461748,0.06996058945045523,-0.00897703422517184,0.057647866911572476,0.03836618566357587,-0.07498199569660376,-0.08213630279697631,0.108976055997394,0.025726435733199774
CLCF1,-0.02537291745808985,0.013853802406196282,-0.04404169581347119,-0.0017448561296738,0.07801491448103472,-0.019860983721777716,0.12604793660803745,0.018758677457571604,-0.0033541782939498607,0.0007238733507092921,0.04303473686682932,
PSAP,0.02088664710346536,-0.0036042535615476465,-0.11949353290322456,-0.08472857777564588,-0.011505336297853004,0.04659213279538315,0.01812598115358922,0.007616056021244897,-0.032445595366560685,-0.024168088336929443,0.07426510728573008,-0.016651605826859997
EFEMP1,0.011483304833115679,0.012060049223644634,-0.06729874917014472,0.05358263078708753,0.061446648522413695,-0.0023632860405365923,0.04904854773848946,0.06243836387154892,0.01141839567445067,-0.017085133207151004,0.0868571678327603,-0.00802938323765665
C1QTNF1,-0.021483200777841365,0.03012192624206992,-0.008377772812982779,0.10328469692495139,-0.030602755445858748,-0.02884171487354406,0.08889940955800543,0.040341561920055315,-0.01268514406979652,-0.0488194428973993,0.07353405216037655,0.025341681333597415
ALB,0.032848468972446275,-0.03250927527388509,-0.030092288362299154,0.05077086891474513,-0.01447536747485026,-0.0162111324641702,0.006763436164529357,0.07034814626777566,0.09757344855257401,0.037187122004895136,0.05793991722189196,-0.06828235406545619
CCL13,,,,,0.02690301198423183,,,-0.02092573439974992,,-0.05078959554221709,,
EFNA3,-0.005729782026976299,0.01794021868862382,-0.0706689890956971,0.010707995175552255,0.033331176451508814,0.040000551857887263,0.10284417448930723,0.05414123034179284,0.016098902369141157,0.04958787151709491,0.045493967843705754,0.011656141824704428
DRAXIN,-0.08271784719645048,0.05858550396158962,-0.03724925536873693,0.06157172953827036,0.04121681990524423,0.07530125781198758,0.05624228886055395,-0.00442144646188161,-0.05708954459016227,0.0736951959474179,0.08978443151806,0.2399994230264295
RAET1L,-0.01618935517706843,,,,,,,,-0.012810342235440465,0.03125816416422871,,
NPTX2,0.0020130751024578625,-0.030919005261237767,-0.008685169714188697,-0.07438666050319656,0.002310456381072433,-0.05828135088957809,-0.0005656719923369328,0.058314860949767906,0.05363674750858438,-0.06079494481086169,0.047370341701008026,0.0449137436950931
FGF11,0.008788185886896057,0.02992638513194911,-0.017665134216658725,0.0908938961337438,-0.02583911893875517,-0.00802924360187971,0.046793781787742766,-0.010704200397982911,-0.06223635198056183,0.0204482015197581,0.0906970325551619,-0.03137529246125249
CD59,0.03322162852942357,-0.02185485142757055,-0.01724283441013155,-0.0461560314616117,-0.006486892268280616,0.023583247904562215,-0.03950047178452191,0.038723369852166054,-0.029185821725768057,-0.08239071783408125,0.013166669193887344,-0.016547894471076772
COL9A2,0.026870838123991807,0.025403050182048487,0.06979305570470609,0.07644449527623433,0.045797473082073444,-0.033583602482763514,0.044669733205687484,0.008350203006877173,0.10940465542847856,0.009383741324349631,-0.014861550664208965,0.11470439729921758
DLL3,0.041431680871713,0.030969880068919122,0.03130864866812332,0.11902697483019377,-0.01854902012110482,-0.04563552619980155,-0.04616383223573364,0.034171750649804954,0.13274500664660405,0.05098165566285243,0.012487593861295198,0.08929705075111825
FGF5,,,,,-0.013534336386423455,,,,,,0.005336841015231964,
LIN7C,-0.03682395622360657,-0.01720173543476542,0.009784549409434126,-0.01980482920946223,0.033426139721011695,0.01727974967447791,0.0007219706665972387,-0.016482596725011574,0.03171058297155459,0.0467709232341849,0.07899310252404992,0.16176962589688068
GDF7,-0.011056023911148318,0.010852510695313114,,0.10919705444935479,,,,,0.10439727442161753,-0.03680903062020871,-0.0264444284765137,
PSPN,-0.025459363622194822,0.05081496848229641,0.04530967995305677,0.011139529968113522,0.06803741925344339,-0.04108772218755802,0.022901887456175118,-0.003862031507004518,0.003911744590432471,-0.004090039232876253,0.05958340553377378,-0.012342141716679515
ANGPT1,-0.020345064407858805,-0.017331363605425438,-0.03904532459849748,-0.014733083753744807,0.04623347043738635,-0.020800524333237445,-0.06861704050115189,-0.026193703533268796,0.010655059417605313,0.06561230742030583,-0.05980231748932564,-0.04050288165438296
PNOC,0.05134482686772828,-0.043320888125632624,0.006074367195481048,-0.057174743828327275,-0.01447536747485026,0.04099935164481612,,,-0.025022233953740362,-0.025280605358876104,0.08170532879056887,0.04328218604223919
L1CAM,-0.030068958792548776,-0.0035556052768350656,0.0011598830958789732,-0.050547269323410055,0.040679346198006894,0.0716286089645431,-0.039912598662742646,0.11569436465510477,-0.07469749501707834,0.06744957628731826,0.060446371186067674,0.061905499534376504
APOA1,-0.02601453270870146,-0.017406218127561546,-0.03562951950451419,0.1283482215133974,0.020871912960191936,-0.04060509235122094,-0.021264337837839244,0.08791846704319303,-0.037789778264576454,-0.09495106348780048,0.006199017191211398,-0.035023603354542326
PSEN1,-0.0026629458722915358,0.055392812173119074,-0.031119465101683126,0.009079983632664197,0.01605569698797476,0.02297079379505165,0.07931567479801045,-0.06546041483266735,0.01900687344681528,0.0006626359740589782,0.038881566933033386,-0.026880451941973048
CALM2,0.0248252803030733,-0.04320197271547643,0.04071194457787319,-0.07688439851837896,0.07317030828005162,0.08332318489636024,-0.0775875138897932,0.048133930777221744,0.11738052361713958,0.1214074057154976,-0.011384862221443155,-0.04964617994928393
CLEC2B,0.052625067039782814,-0.019368794832557646,-0.06806953336319282,-0.01076500665672502,0.008583184894917216,0.0503731015652386,0.0065760910300061235,0.04072106836550989,-0.012852701609230516,-0.016473838974493636,0.026911971256186513,-0.065597713755014
NTNG1,0.05237684020819667,0.01629263035000246,-0.03104962182300647,0.08412269994474648,-0.02372094780667608,0.09989105331964747,0.0319448985743012,-0.011202954356831414,0.17340391541524716,-0.03911410466131749,0.08604714456696733,-0.06468637193971005
LRIG1,0.04458609570787342,-0.006741777211954653,0.10471378755547102,0.0007967592735787125,-0.03862308532935987,-0.029476400591409803,0.08690737139563527,0.013759118831307414,0.07004094253758261,0.0341429757532125,0.05827988824833223,0.0024911603301769857
CPAMD8,0.008808734510210477,,-0.015515219602909965,0.006755888876845598,,0.0317670414699323,-0.02745516413262544,,0.003966432826987032,,-0.018751081790189104,-0.05321478440368083
GHRL,-0.0014894678752249194,-0.013650024930203404,0.07718715953473511,0.1117103730446927,,0.04508516483167636,-0.036990884615930024,,,0.036915702991566476,-0.016529273703883546,
NPY,0.042154498780324554,0.034622142770386444,-0.0048242519577926515,-0.1005556726041622,,-0.03100328941281047,-0.032061686257144326,0.055664150651739665,0.0015782205847737847,0.034666871997245184,-0.01769052394151211,0.03377110133334656
MMP2,0.05926708754694714,-0.05404081997526562,0.008043694474990995,0.062264249562088446,-0.05565770925451524,-0.019545339393270827,0.1485063768415138,0.008344191220773052,0.05747140419309671,-0.016755802884869664,0.00265409488131224,0.06195169034031073
PPY,-0.014582518765443857,,,,0.014698007743809405,,,0.05956720967550857,-0.07229520721315778,-0.014132661441386826,0.06928462550979309,
ALKAL2,0.060337986328229384,-0.01661600044086513,,0.12071682077457149,0.00986584717509461,-0.026888258047404027,-0.024787640198152876,-0.057596857360141876,0.08085556209357586,0.02066943035219262,-0.02203106111399668,0.030904922861378015
CSF1,-0.014858967049978218,0.010706965058075436,-0.021179090632203704,0.055246787902692725,0.11440522497867225,-0.008905637609036227,-0.0005513601100264934,0.04715517646042378,-0.04841323013145826,0.007495976983549665,0.056323194663555204,-0.037504064655005956
SEMA4C,0.004592116303496055,-0.0013335002221676532,0.011461787368436642,0.11465727688304123,0.020352904006603584,-0.025259113179661837,0.09338120253914663,0.04647140147836774,0.0620089686703897,-0.019892567795993018,0.02305075862538925,0.12884515130493118
ICAM2,0.04694342267220193,-0.033112620953426236,-0.005280970071239295,0.03140332922725937,0.04796171275553472,0.08288463829593776,-0.0333891912508104,-0.006170017319021614,-0.007676635280102822,0.01953960508464625,-0.024180302438900635,0.07245059661669484
SYTL3,-0.022524265686964154,0.016577332326992315,0.03151056991434195,0.03682025048626782,0.015849400637067055,0.023187494037944307,0.015586327174857214,-0.021317813949875117,0.012996790154476507,0.01332683302549711,-0.0022992650228249416,
IL1A,-0.041205702555874406,-0.033154974132708195,-0.015275124385920106,0.020066641735896663,,-0.011256450649909995,0.05073848863767591,0.017198417898751355,0.01647357767848627,-0.0235920452761904,-0.02971188890527751,-0.00843578296085903
HLA-G,-0.024911551891348794,,,-0.01587946600918131,,,,0.08632575243286705,0.0046680220015212935,0.014793507124632144,,
PGF,0.05326146556594348,0.000676234167748191,0.009025953180429196,0.14506649266539828,0.10864438304694324,-0.003951167306387041,0.011198387853303774,0.019964064529341876,0.013174072727404293,-0.035326847318278926,-0.050247537381347955,0.032580628207388065
LGALS8,0.06038289773971489,0.018944938327718472,-0.04462398509526526,-0.003446449737984582,0.0017001737648659994,0.04339622469011253,0.026414376399672562,-0.01692587171259512,-0.05855683390039992,-0.002866060601219168,0.021729212105726328,0.11733867978839446
DKK3,-0.004402205375082898,-0.06665631816755789,-0.005597799304348136,-0.09186332398788598,-0.02924309360772801,0.050034230305593716,-0.012614094016539264,0.017112350776922684,0.041045013880920495,-0.01053590584668664,0.0006159251332346944,0.0737734665510741
COL16A1,-0.008941135954971365,0.004657644422104293,0.0705155428931514,0.00860644927456588,0.07750359644983357,-0.04421528855715625,-0.013833556462266973,-0.05747687932264783,0.04942312680730978,0.005082571310635249,0.10055524234566958,0.09239717841556577
TPH1,-0.018291405788796282,,0.08171332741629726,-0.016826508637552307,,-0.015795203540996047,,0.10380478088796656,-0.016011598304541536,-0.021104774637007537,-0.03904005883053929,-0.0334940920387882
TNC,0.006204450711357329,0.024865084300715354,-0.0696434493463159,0.08865548750955549,-0.02535985136636746,-0.039495937020562026,0.11050096940290732,0.04312828272612888,-0.03907985156163738,-0.024924859782266853,0.10937166621930386,-0.07588855238628502
TNFSF9,-0.032526085161537634,-0.016422759377019553,0.024663805010574216,0.05904881294301063,-0.031686870163906665,0.0736774947259491,,-0.017116897530726802,0.03173051526763122,0.04876909187380419,-0.04688337568607376,0.14856577538578364
C4A,,-0.016374323647529995,,,-0.015877737640225674,0.01018930547483266,,-0.02329695160902968,,-0.03719724244270367,,
CNTN2,0.0369712744625557,0.0266589351124649,0.04018648259436512,-0.040085904637015043,0.07454838144067726,0.0032187172607120317,0.015522035750679904,0.10988090135054743,0.10161957179615283,-0.04031086488923886,0.03131189949245356,-0.01852945065696242
F7,-0.017844644907995873,,,0.010321739568424509,-0.014475369506105463,,,0.03189490298060333,,0.0033736916724187932,-0.0018252798062100327,
LUM,0.08659826968704801,0.06906897804763347,-0.012398979418654593,0.013293419482636671,-0.04453156761489915,-0.0036876236654550254,-0.011607898943209113,-0.03814260427572388,0.05033968217630454,-0.05708563684135201,0.003208126460312662,
BTC,-0.016189348433681684,-0.012860871201426162,-0.04126922812232243,,,,,-0.021235728955543598,0.04339638954211067,-0.035620812823337115,-0.014087078263477628,
APOC1,0.009625745196040744,0.038049810037357815,-0.041303780476125596,0.05899427393549633,0.018805903904541326,-0.024888570512012112,0.044267623269831476,-0.01625824963784207,0.12472559712812425,0.08648183802629665,0.01829934948650308,0.06641503235705352
PKM,-0.004181575374026566,-0.0381848704696117,-0.0839544424490663,-0.0793299661800702,-0.03319118542522035,-0.04017081181279618,0.08028054748516676,0.010338936346015267,-0.11219298114588598,-0.0069838171637942315,0.11576014706852292,-0.06634154726741483
TNF,-0.04163986487404635,-0.018264687187814047,-0.03290370342861264,-0.025763190655071332,-0.020605892765317654,-0.03298216007730421,0.046828821125599156,-0.020611370872692963,-0.027448644988335758,,-0.018038775687884874,-0.014455711058258623
GNAS,0.04412562539839188,0.011559121144263915,0.07168012752617355,-0.064322055345175,-0.10580472970434786,-0.028720162396214208,0.11926579274584347,0.06281724278382281,0.00487820552422374,0.06825855869453178,0.02059054167280489,0.09422877581414861
BMP8B,-0.027970938256976354,0.038843284644231535,-0.03560199816132385,0.09626687792231871,-0.033736960998571326,-0.03517838166887895,0.011490797967572252,-0.006776361705899776,-0.02711031714981231,-0.0171592420017578,0.008034044320447298,-0.00510473898185297
LIPH,-0.01829140128559519,,,,,,,-0.02092574209572599,-0.030602877720165754,0.013150357350538043,-0.011680089861215158,
CCL28,0.02831068267050392,,,-0.031426692372997375,,-0.012526282553976718,,,,,-0.02729187168137513,
PTPN11,-0.024082008020244787,0.07665830043933342,-0.002562640019849047,-0.035889696772831665,0.06355211210985477,0.009366378551890465,0.07998901441846766,-0.00030164313507536977,-0.0644430506391712,0.010649315696037194,0.03518839559289615,0.049311303319830496
ADAM12,0.09332287244999861,-0.01949865490303995,0.13964507002488588,0.1342464530022753,0.0767745859034017,-0.0032583667499603538,0.0805730105760732,-0.03355047186459662,0.05366619927833472,-0.0414173533024296,0.036263520299208256,
EPO,-0.02457769613697452,,0.028099790142158396,,-0.013161564523196225,-0.015795205860575184,,0.05679265524731852,-0.006212576362302236,0.06325022855879293,,
EDN3,0.04532310847538308,0.00670905381838433,-0.016742478542569772,-0.020960603895441368,,0.04713713645169857,,0.060277804834171715,-0.02517872524561081,-0.03926884992309368,0.040123923953265556,-0.033114079512111864
CCL22,,-0.020701069620007076,,,,,,0.043439150012810665,0.013657575283804593,-0.030900843492177022,,
CCL2,0.05686027172871889,-0.007784379077417457,-0.07081563889998364,0.08090409347198112,-0.02204438162092467,-0.01562839376150999,0.05561870420250905,0.026342262387769867,0.013985377291962567,-0.0702147408887287,0.04312621055590067,-0.10618275935831933
DSCAM,-0.015159233176183238,-0.023878534364016213,0.03945170605047123,0.14689494057588615,-0.01936361933702517,-0.035954239129327326,0.04835854301420092,0.11163893627884026,0.09299748447780697,0.08011173260093535,0.05411845076183333,0.006788066048768459
GPHA2,0.06339863223332082,,,,,,,,,,,
ANG,-0.03781166776476137,0.01584011401476987,-0.026907691618594833,-0.012320750588385556,-0.05311416820386554,-0.009855664374510065,-0.013539575956447178,0.033745088810661066,-0.014911098662810833,-0.045548987584283794,-0.009659942979841444,
FBLN2,-0.046591785050644194,0.007591433409507237,-0.04078640653736911,0.04685014265061384,0.0595326103106658,0.007487918198337452,-0.008581343222326388,-0.02947449547943202,0.054572345158849435,-0.046533578914317884,-0.008247158839213715,0.10571600856651672
VTN,0.006076948813614339,,0.005674797456031851,-0.01682650313526881,,-0.013124865096435014,-0.023284818737069068,-0.02597724785901494,0.014546378483700693,0.02225442363788373,-0.029241164690758076,
VEGFA,-0.0750016137243867,0.017280591946498888,-0.05801737189418725,0.07974125550487376,-0.14677980998674459,-0.03155755716325625,0.035573027603340204,0.011358462250811692,-0.16975520310615372,-0.027727885351143435,0.07222370430710223,0.08578817503326734
F10,,-0.023628961646372012,-0.015373316312408711,-0.015615830614086022,0.03864380442506347,,-0.025257747499597995,,0.06921366467270779,-0.028751800658707184,-0.023748963124049997,
SERPINA1,0.019271060087816025,-0.03663584341525093,-0.011552423069920534,0.056928468385944994,-0.01537711209531105,-0.031645252523163185,-0.06847850447162547,0.013907935995284653,-0.016887897298511676,-0.0658389870355403,0.007571446917724675,-0.04433588315467703
VWF,0.08093545976364146,-0.01673464622955284,0.03679682107550892,0.05262986633096748,0.0715820110669156,0.036360318040160634,-0.036289696391821474,0.009142335389765978,0.01608209318071823,-0.025152717397207775,-0.05148190236386582,-0.004202446781764672
GDNF,-0.028645659382274338,,,0.001669935865025722,0.008293069524848923,-0.015795204630495212,,-0.03297645809487717,0.0602290136658166,5.266568342036436e-05,,-0.04739493586338348
VASP,0.09468104133354335,0.032347377233243955,0.03603298103253811,0.11296010664741277,0.04953402261070887,0.011248982553623579,-0.057584059849900344,-0.019184036185584317,-0.025834311937104684,0.009377558854252378,0.006385315237008254,0.1551971139499239
ADAM15,0.018291750638013197,0.039624266991790676,0.009672415608503048,0.05267073904054799,0.045491815859883294,-0.007563896940612556,0.055111181176310337,-0.014325133321218037,0.020295939349770316,0.040478895267019206,-0.010495126474603962,-0.03717893639071602
WNT2,-0.020498677107663028,,-0.013240127118302351,-0.027689580590400133,,0.0769478507535299,,-0.028189210881580246,-0.03264316593000757,0.05109540808242237,0.11304408251918356,
CALCB,,-0.019222742425237405,-0.019902512148319416,0.06909173880588913,,,,-0.024670715468028005,-0.017521768975777435,-0.05500952297837607,-0.027789853627807337,
OLFM2,0.053617525425665884,-0.0423530406916371,0.02594488303827102,0.04723568787114408,0.09708195290962211,-0.019460876735290737,0.02960120538993176,0.061710664197400386,0.061253295011450985,0.02854655537518817,0.042144710372974736,-0.029109511484267814
MFAP2,0.07158922497412043,-0.016274569238989754,-0.026632313109055623,0.10321935255941937,0.12967423545305687,-0.027290645372306525,-0.015204149985565097,-0.03195533179183271,-0.009609589936691223,-0.002785331691971025,-0.05097573739727306,
HLA-C,0.04718813081303691,-0.02780421303535121,-0.0248376172048371,0.049895898712389565,0.02282791555451484,-0.0705076686095943,-0.0284351166319553,0.013500981552680686,-0.04423322025438834,-0.013933298859483306,-0.011114866245851323,0.02683542955870123
THBS1,-0.027784804239072532,0.00432618545133475,-0.059607237699657194,0.11823653731742981,0.0003710663643235883,-0.015437842467795372,-0.02205277252268229,0.011125113909151633,-0.00025699681128605077,-0.06158188467465672,0.05691020921294338,0.13827631176080665
HSPA4,-0.0027502488527999898,-0.017542795201325925,0.009655835068277307,-0.002861921952988817,0.03624497353095436,-0.009353784687316243,0.02625669493888044,-0.012046324621437812,-0.005662683684565819,0.03893426902567468,0.04190714986778691,0.04806194173420272
LMAN1,-0.01783686578557932,0.00041463696495477377,-0.015000480732326862,0.020262994242888296,-0.006363468364345909,-0.015921665578611754,-0.01289665995276793,-0.04241663173751665,-0.12099093611867281,-0.05023140996345899,0.05180183365463334,0.014732241951304513
LYPD3,0.021660743352719787,-0.019082078098752894,-0.01647699764797819,-0.021147510835084087,0.05812561598117883,,-0.017791232813378754,0.0711189463519767,0.025300426860196356,0.025541472785814055,-0.026272169172000627,
APOE,-0.01898696659886091,0.0058049904323704705,0.06591830875016125,-0.0002076195301311811,-0.002855318675101656,0.006269369923673262,0.05983351394310977,-0.0016505275034352418,0.009459705376578068,-0.02060477222832226,0.03147159159108772,-0.04029121092237972
SOSTDC1,0.035616192363524604,,-0.020570322117849774,-0.01787406480798724,,-0.02401799641885183,,0.0007162038445211055,0.09802946997211634,0.060622068813126345,0.05457980006855117,0.0988149590662014
ANXA1,0.0024072702584445,0.013535103506855833,-0.05279948438515631,0.023915315454026313,-0.036301361256445286,-0.06628519553695734,0.033544314111705505,-0.006007807919393991,-0.023598110621706907,-0.029358243179854367,0.013896716249246004,0.04175773436298703
WNT2B,-0.0015700990313855655,-0.0018342250718967493,0.05512288556643314,0.03369194883639095,-0.005753424245448449,-0.025864573413064123,-0.0315144929681236,0.03947614044129245,-0.0028387156378719327,-0.007041099684393872,-0.030756230061241247,0.08354980518964907
AMH,0.13542058699228526,0.09079891763740887,0.05048865484207485,0.06717219107564235,0.038401307341790904,0.003890213105782737,,0.0036039266587299125,0.021691033187359203,0.0061012699223669704,0.12119301035516071,
GDF10,0.04365912024506666,-0.02146764998838392,-0.02267308086435058,0.03720087053139132,,-0.019091955534216543,0.022882524968133883,-0.03504345665963047,0.03499429547310585,0.028015341159383256,0.007044561573646453,-0.05950513283062214
EFNB3,-0.03865891587072702,0.04135068853857602,0.08160219117719357,-0.054676791752831966,0.0710121495009069,0.09760167776097414,-0.06060034980709796,0.01382583046535959,0.015228277821771262,0.03616505197743527,0.07445364278845265,0.024203231993601318
LTB,0.0031383836312552506,-0.020737597893268206,-0.02346921300691313,-0.017504864003261542,0.018109986044374967,-0.029357773468972403,0.047113646089807136,0.06226607789894521,-0.012092456197741923,6.424067433400397e-05,0.054522094178628897,0.16496014511234638
ANGPT2,0.04405999660307578,0.021620424219478847,0.043733969031159524,0.10785195799952071,0.09635683701610437,-0.027138291475711143,-0.001974402115388629,-0.0224458146599456,-0.022916505014934255,-0.08226466484706148,-0.04735378168962578,0.010014123772028831
NRTN,,,,,,,,,,-0.03135766264912991,,0.0669997244491827
ADAM17,-0.004506786327476666,-0.012456106301466869,-0.0055159263472093255,0.04932744988298713,-0.0045822118548264346,0.03801114123734787,-0.0182157089997665,-0.0513140462865872,-0.02624338008708412,-0.08404916775677046,0.06683270106404235,0.015541169501579506
LRPAP1,0.0020612938517920692,0.016544889776172217,0.014330369684192837,-0.08217577655127774,0.019594890479357183,-0.003967621403017355,0.03285307569916928,0.05109095833241687,0.06895852258643345,0.022351391942332988,0.01871276184592275,-0.0588032208545452
NID1,0.08233551733736132,-0.031867173429976255,0.057119246093683844,0.08868212724966461,0.04502450049726257,-0.0013373853201993778,-0.0627985901878239,-0.007878520571871312,-0.01612640727504942,-0.06524977768593976,-0.015216086861995088,-0.02010451332301267
MST1,0.04228287000488661,0.08120620231869571,-0.025134165696200438,0.04008656901313056,-0.024878273516666764,0.012802038665138002,-0.003119700363971689,0.09135032772015496,0.04504303871490733,-0.02394501969699859,0.012188873364577265,-0.0550110593915874
CCL14,,,,,0.054964494242765304,,,,,,,
IL13,,,,,,-0.018524776404232956,,,,,,
DCN,0.06880515018113632,0.03342660151827505,-0.008782499954698157,0.03960213745656534,-0.06377440916911219,0.011813596911174286,-0.05177709165054895,-0.036424924445551385,-0.0032332883544479722,-0.050136574995049164,-0.024950166441940026,0.04471903620524336
IGFL2,,,,,,,,,-0.031492078972566305,,,0.07921056443571713
