,MGH258,UKF243,UKF248,UKF251,UKF255,UKF266,ZH1019T1,ZH8811Bbulk
HLA-G,,-0.049187796730733965,0.04729031781740732,,,-0.03745681571673815,0.047829956466450246,0.0009527794692032601
PGF,0.047506720823077615,0.020419438240843857,0.012414554357024129,0.02779965847138774,-0.12326936054285087,0.16459080613178895,0.05799662680329122,0.062117261651215123
LGALS8,0.0010814200310440836,-0.06683232463965283,0.02613559659607785,0.045799889368199495,0.11524174556796951,0.02555208641067176,0.03497404953331303,0.010638428545285315
DKK3,-0.008608514230226565,-0.03612664378226766,0.06451187703264569,-0.11312597241424514,0.17120140747760532,-0.37534849000792053,-0.046320579276003124,0.0821641030933724
COL16A1,0.08898393951296839,-0.09436587892359999,0.05929733205116868,-7.396811665223408e-05,0.325125831533387,0.09484269026457552,0.019313676999212888,0.02350077172808923
TPH1,-0.01034011587199765,0.11210999484873403,0.010435813191271442,,0.04320816576735942,-0.039690719626748576,0.018144119068022626,0.001072196437606717
TNC,0.020690240371861738,0.043142576533850924,-0.04963430111392527,0.06944433861346588,-0.103459746704243,0.2979950890214103,0.0327948484310184,-0.06238909491672837
TNFSF9,-0.03387210686930165,-0.0369266706683584,0.024928965791678772,0.03162283388110426,0.09496160581526776,0.053407879538848714,-0.05403376613651751,0.006256493487905723
C4A,,,,-0.015477632507249935,,,,
CNTN2,-0.10028040849198877,-0.03641250435304665,0.06472908763069958,0.034956856393774806,0.19738005989124768,0.062486368351030865,0.037833956708133366,0.06132008580103385
F7,,,-0.007371712937360148,,,-0.011910309787816913,,
LUM,-0.02224277312951955,-0.05042966898730956,-0.03849806522426245,0.008505752558643165,0.009805714375128153,0.0627636031876326,0.01318999936100366,0.07473021814319931
IZUMO1,-0.04109407691247311,,,,,,,
BTC,,,-0.025028180113316582,-0.0058509519015344,,,-0.05281709279380577,-0.025268800018920633
APOC1,-0.1313151439194043,-0.06758486061920344,-0.007104819557363636,0.05033414064318112,0.23287195358922372,0.22905652970010706,-0.004789872671476944,0.09664264844701365
PKM,-0.03997249712913076,0.053603611959953786,-0.0659003503842075,0.021070517399092492,-0.17777908123523328,-0.11146237055453902,0.07173385562311221,-0.11715288747621568
TNF,,-0.05285930872025718,0.013948242710136494,0.07028798353818683,,0.11412616927351757,-0.013761466552023817,-0.017297478622872172
GNAS,0.06308357252118067,-0.0385336224758237,0.03154397933592783,-0.0638074850786092,-0.09387310705931753,-0.2803094408429253,-0.048419093856396,-0.015618780687522284
BMP8B,0.055011193572315764,0.026044427094015103,0.02622208584723044,-0.014311783160026197,0.09342275386433006,0.276740108084355,-0.03547720948953159,-0.03680646994857706
LIPH,,-0.04255100350338371,0.011971383783232491,,-0.011194901072986027,,,0.1718942690080003
CCL28,,-0.031100437737254686,0.035661041085327694,,,-0.03250350988143715,,
PTPN11,0.03948172273723357,0.011828307894342527,0.09724495794223635,-0.030611467352307093,0.16292529349702048,0.057610224041041026,-0.008680958650732382,0.004447824425544509
ADAM12,0.059558867132594395,0.04165937837145444,-0.042245494706761186,-0.03363783974760715,0.1634203805921334,0.19680367811497726,0.006209852442149367,0.004485503275403533
EPO,,-0.012609607027424833,-0.016448101235629425,,,,0.01025683444426478,4.32095161383951e-05
EDN3,-0.0309386117001448,0.013992243304295032,-0.027703095042197496,-0.003036299623456423,-0.011425270325720731,0.021823799028134968,,0.009635163954717422
CCL22,,,,-0.017524379363528263,,,,-0.01831635185832279
CCL2,0.05201293828045313,0.06042817484223961,-0.07555396875682072,0.02582991214049342,-0.01566856982848355,0.031846276382290435,-0.10510524009020103,-0.01828798242791606
DSCAM,0.027538504047875275,-0.07583220394930806,0.01965070580370781,0.006429705349518745,0.2168728590722001,0.23494507761511402,-0.026913203093623723,0.07134250171468004
GPHA2,,,0.023760214911750253,,,,,
ANG,0.03892895296735396,-0.017445918878000673,-0.07532455528029643,-0.017342721089674825,-0.21273537110375856,0.013503100008685435,0.0513869107424865,-0.03898938910834601
FBLN2,-0.05597615243009335,-0.02536382187372927,-0.031093313630323447,-0.0430317785555753,0.022046101336298397,-0.028293299999823187,,0.07947479441777398
VTN,,0.018714357561673424,0.03695313552538819,,-0.009711417273772014,0.011904036120813765,-0.06779683042165927,0.18820760400378211
VEGFA,0.09241469313663038,0.07481356851244769,-0.018864018811871833,-0.02297021777003373,-0.3291003378603418,0.2780083546952265,0.003435697994744612,-0.10846320512608937
F10,,,,-0.03293432659099191,,-0.010386069993406652,-0.0500272798331608,-0.024054347920965714
SERPINA1,-0.025720354370914043,0.04286959103951501,-0.019832865795382685,0.031230676728113353,0.1255589113736178,0.10500874899118065,-0.05964003491118587,-0.01891848458661821
VWF,0.05136741008530535,-0.04793475666058812,-0.009580391214159822,0.050800118106428455,0.13493419647924448,0.010185005514480901,0.03687703152257596,0.028914676197095368
GDNF,,,-0.041665398972435805,,0.12630211034039565,0.2448812648697697,-0.031089259196612064,-0.024644541381656275
VASP,-0.003689256853260688,0.027534161428721046,-0.014364772925840742,0.011337009451508178,-0.015692298006366814,0.1368862518744421,0.05144970290358747,0.006450124907804219
ADAM15,0.08856716189898858,-0.03846446928462742,0.012013991723458786,0.016312892454470616,0.07170360082692659,0.19776161498736142,0.07151272784546403,0.03817505229998932
WNT2,,-0.00456693391372577,-0.0199983735081821,,0.10633859612557718,-0.029337257791678607,,-0.020570941301369147
CALCB,,0.03918058675138878,,-0.02674889816385478,-0.01448322814894565,0.021688347762119305,,0.06317919172614418
OLFM2,-0.004348500361836166,-0.09245940369292567,0.024400996487035996,-0.008813234530617683,0.12884092241637202,0.015531244358927564,0.04453163125929967,0.07117514115966778
MFAP2,0.038371764879550324,-0.04852570660417489,-0.059034478554950885,-0.012371103933007164,,0.3417292621817204,0.04677125633954537,0.04721323180986318
HLA-C,0.08803883795322631,-0.02780807845446267,-0.08262465782862459,-0.032965486412999345,0.04303407259970217,0.05568394390392801,-0.023504028906307775,-0.07029523707881563
THBS1,-0.035523741372617205,0.01627386028719974,-0.07355140679358045,-0.009187340981370262,-0.1250849374698726,0.14960383096327753,0.007388278973587936,-0.06511971829860426
HSPA4,0.027846127271447235,0.10099607496675365,-0.0246949878569834,0.03731935834371857,0.05878363042736949,0.09038403332947922,-0.0656565601741601,0.0455784448638482
LMAN1,0.013096562700153616,0.02900182159350531,-0.025705418556958386,0.043825899658008656,-0.2166735089975271,0.09575916609707871,0.061282958575507196,-0.038571227267871315
LYPD3,,,0.01473426941446921,0.041368089797124155,0.048959647927759656,0.07269369617084165,0.09050212073855184,0.0174148278860111
APOE,-0.10946301471709131,-0.08894331366368212,-0.043211068474342765,0.022203169876651847,0.13323010332330118,-0.03153437418073384,0.07417659040127718,0.05469953733914256
SOSTDC1,0.02015296807140746,-0.007725987096504746,0.055291280107989206,,,-0.11029531348463395,,0.038761372502018776
ANXA1,-0.07498866649273674,0.04617889441125432,-0.057945545411897996,0.008957491440229889,-0.18922762593054906,0.07825542483450657,-0.016023543099431964,0.03569641987153366
WNT2B,0.01654393763571779,-0.007707914410523629,0.036571184578283206,0.033367992810110325,0.0745294546650567,0.01452824265566761,-0.07745562832799908,0.12207706634584829
AMH,,-0.001904327076641667,0.012924131992613332,0.04633756825962091,-0.01895837895537678,0.08873915350946522,0.09607916969438517,-0.00954674160072999
GDF10,,-0.03529222984655195,0.003977153410305261,-0.03703462488350392,,-0.005372951041916886,-0.048342501034880005,0.023585732297612183
EFNB3,0.04567722143634142,0.004469253473116615,0.03219778995403883,-0.0006008127914877251,0.04609016627641554,-0.183511567467782,0.005679602398034749,0.047123781511110206
LTB,0.001705978411257002,-0.016799722541643435,0.03692841396245902,-0.04754998545507222,,-0.04129083841595347,-0.024354501046610248,-0.026659029538026884
ANGPT2,0.03549242120036389,-0.04072262407633272,0.008009207695995394,0.11502396059301222,0.10619076278148384,0.17255637486462497,0.0008215570336161213,0.0028611722655908604
ADAM17,0.010819304784978452,0.05885938299783175,-0.00103844209465563,0.05843756913427207,-0.04262017890868495,0.14814876286026393,0.00787326591640402,-0.03982641904482597
LRPAP1,0.05646603472165341,-0.023163147438467948,0.05909954101324056,0.007406907946264025,0.21330887801493467,-0.1288754613234485,0.10023653313140181,0.0729097867321057
NID1,0.10599027235814004,-0.03874116777408085,-0.021786049061637846,0.04417967429387053,0.1283158891673599,0.18454547725759166,-0.09217454243299236,-0.0008652346763301915
MST1,-0.0038258059866969982,-0.033209834089464076,0.048262017156925845,0.08445341406621208,0.12723964932092588,0.20332716812827883,0.000696341402538861,0.017262458840917275
DCN,0.06192844258996726,-0.10335316343314983,-0.051618705113331186,0.011414934007969703,0.1149407478851753,-0.12120416757208015,-0.03690206798404766,0.0530795816227026
IGFL2,,,,,,,,-0.019845553871575498
COL7A1,0.049717497992054084,0.055909138124591605,0.016660093741152477,0.008241055532120602,0.06835478279910855,0.24621320183817055,0.002328220522995441,-0.028629772181569677
CALR,0.08518275407313841,0.00037426693347595105,-0.10526937260955815,-0.021340232382676967,-0.04426919044746895,0.23350068572885935,0.028283810900729216,-0.0475230480093115
PIGA,0.0032954809224124255,0.008696253412369634,-0.05418507899750189,0.016030057488728905,-0.08478419034977745,0.21819695883116638,-0.0984833896683241,0.059670664667954156
CD200,0.07767285338547802,-0.024473120033561304,0.01919539584042002,0.02250619302427933,0.1220982191156495,-0.16790513269698304,-0.0492520121091916,0.05502869797846064
GRP,,,0.017512289458260697,0.021545598655011877,,-0.045387349693842394,,0.025423622256884947
CDH1,0.06388240623091404,,0.02941818015013133,0.05316282236564135,,0.06559869889918872,0.027973038840145667,-0.020764015016294716
LPL,0.058095757512146434,0.029148672231180252,0.1049592651369069,-0.039586572528324,0.1266447085031813,0.19687054006610905,0.0006411932055514903,0.023740999333037388
SEMA5A,0.03392881000676848,0.024712473339196833,0.07244165053413898,0.0604758531178692,0.2503058032099113,0.338129990092192,-0.012277341322035475,0.1012223958859033
SEMA7A,0.05206284091259526,-0.024040754322439937,-0.013035858971630248,0.023750589023340193,0.11573299312252781,0.06538471220248465,-0.000185674241383918,-0.03661505379676451
SEMA4G,-0.015035453188940177,-0.02000510485211956,0.0518197532057827,0.008843833174204872,0.014824817585333317,0.07131014203276541,0.06303044210887389,0.0422382894091548
SEMA3B,-0.0031298808500987855,-0.07199811768329602,0.041157950563515434,-0.016702664584691034,0.10008047468033977,0.13659600002211825,-0.024264057268789246,-0.026798031170524195
RPH3A,0.14725739534744306,-0.04627908085855385,0.02834282985716228,-0.03179714638862324,0.09086658035448636,-0.05713442523474886,,0.028948983889301134
JAG2,-0.05697250503857846,-0.008017272838692061,0.009532253909767302,0.010255250555830028,0.05927613227664844,0.006795030397999202,-0.047721053841738865,0.0013069349758413628
CGN,-0.03765540293944567,0.0818562818474562,0.012112028088744448,-0.04280022417603571,0.1566242438780281,0.05232654708973433,0.0236110227026983,0.01719974502368215
GDF15,-0.009592335092578952,0.048717914952413614,-0.004806820275522616,-0.03527921761188845,-0.19829218563660964,0.13391373558083164,-0.04402410964627305,-0.038542839692009355
SEMA4F,0.06805897602165573,-0.0030170485260951154,-0.018374528194448403,0.07566825317554758,0.06341038947165295,-0.016851845114478313,-0.05034989527953102,0.05922040735169631
NXPH1,0.035739329823279466,0.012121176060915038,0.072918159567974,-0.014097524100681822,0.2364688310813143,0.22006216000444248,0.053214589210398754,0.08176292790237608
ARF1,0.12264874244870967,-0.06353978785458456,-0.04565662976169577,0.0017325468141284844,-0.07090107067551087,-0.07295860667769688,0.03623882946645541,-0.029955163928584508
DSC3,,,0.055920461599398265,,,,,
EBI3,-0.027309187284036716,-0.010431926135771796,0.07699708610574414,0.0035735689271524855,0.040496594844022855,0.09316453069543142,-0.021197654823880585,0.08875514384822107
TIMP1,-0.028920229355488644,-0.069818762640563,-0.12576273495956555,-0.011109733002440322,-0.27767617889469226,0.1021247797745762,0.07690120433161467,-0.09328365870314068
SEMA3C,-0.010477178774843334,0.016569551931885716,0.01914910543164648,-0.06003861939847191,-0.005301083272440321,0.02887335264748048,-0.03159772196072553,-0.024595709101082757
GAS6,-0.07055121790828633,-0.03598574133962031,0.0224358088623123,-0.020779867710066444,0.13015695257515708,0.06583581201839993,0.049078901622663526,0.09300496921415789
MEPE,,-0.00436865020710027,0.016101957013057982,,0.055303697133897184,-0.048994075590328826,,0.03002808848568702
SERPINE1,0.11303495416264285,0.0343346887657385,-0.08493081416107012,0.02286350545570704,-0.33443241658694917,0.06532003617954375,0.004875005550472944,-0.09529152093648145
RSPO2,0.006305978254004296,0.019509870648151656,0.029765011222581832,0.04088232641968823,0.040141659860454995,-0.0713837640079686,,-0.02686070515577022
SHBG,0.005880982097397437,-0.03913210886422909,0.06931253600349055,0.000910419731692294,,-0.004834416718125193,-0.028406764744231115,0.040524173698336066
LGALS3BP,0.028087541582095952,-0.0327001514869301,-0.03507352447532139,0.028440989299457282,0.2340252391272252,0.18881141018240957,0.02138355334566195,-0.03885036938135612
LAMB1,0.06697141286214965,-0.017265607899936464,-0.023834988178560997,0.06480359633431709,0.04846212435536296,0.26150784597984944,-0.024876564474147583,-0.02289153354589511
SPTBN2,-0.0027181856351670263,0.0031661203339165365,0.03659662706690469,0.006421229711789876,0.2385590089085018,-0.04425568052942996,0.03529210843903278,0.11787984307494548
COL1A2,0.00780034605996674,-0.01644273432965916,-0.09472344839528742,-0.034336554952674264,0.13399330742209928,0.14588712811531135,-0.039285801180312115,0.026582200495531536
DEFB1,,,,-0.027825033285649572,,,,
WNT11,,,0.02613800219726312,,,,,0.08252979331344218
LGALS1,-0.0831893391213599,-0.025023162560627324,-0.19181994598869306,-0.05076610778068713,-0.41892926623690613,-0.05764099311547562,0.08041964216952956,-0.11877779822129575
BCAN,0.11812644198970187,-0.06057752336821975,0.09666292658228226,0.008720575007760982,0.41385670271764197,0.36124921628554657,-0.01505475392242933,0.1315292362051777
ANOS1,0.03976139705305753,-0.047546498472591854,0.04553051062310012,0.0344320964226128,0.19362402262851,0.10295873459469417,-0.034960828244893605,0.05591461580005804
EDA,0.016363449599538164,-0.011116044955381535,-0.02703550710546794,-0.05170830847280695,-0.01122924879327563,0.15908041611659862,-0.020075582038338518,0.050417734423799425
FGF22,,-0.032425981675606036,0.0768529956671176,-0.019077394096159495,,0.07571168450937388,,0.002698041581249082
SHANK1,0.09197989629990365,,0.02420221484838147,0.053025576687561,,-0.03508802671959225,,0.044283971588928675
NPVF,,,,,,,,-0.01708691427326372
TGFB1,0.032529271236046556,-0.02140272110213697,-0.007006389156347216,-0.0027510475162271066,-0.04808674710604723,,-0.059976558034141175,-0.035231115940668994
MSTN,-0.039937772075205644,0.01437609639959854,0.06614569370237391,-0.007579172453572222,,0.033049263007734433,-0.04636841659697726,-0.01142952000380265
WNT4,,-0.011568342051759625,-0.015102646768052265,0.008940426617266566,0.05844322624402036,0.09798778989976893,,0.043826411067917855
TNFSF4,0.03011352625454045,0.08830876796640154,-0.025865574953802647,0.024873678773371995,-0.013300838059542984,0.13268535910319337,-0.053349779483106805,-0.018016804121422182
NTN1,0.001947176039893401,0.0793193647327791,0.0005923258585449058,0.023826457025382372,0.11987462005960088,0.386307438357599,0.010357278319081868,0.092667240177002
CXCL12,-0.08633732658527687,-0.01601213593421986,-0.0016340315933984515,0.02604456901604795,0.13239608837960057,0.02764995470081008,-0.013801964733740553,0.001700008721892906
GNRH1,0.03950173518772564,0.03694086770280762,-0.0027539480926936687,0.049595618339800474,-0.08025459904646497,0.09964738002093605,0.032394361519341226,-0.01599401706703924
FGF8,,,,,,-0.01130707175988846,,-0.023584876396545267
RIMS1,-0.0023435597729727625,-0.025530399591961343,0.013611249598417557,0.020935317562344954,0.03669851294752384,-0.07693650760343801,0.09794315793916447,0.0237016819978235
FGF14,0.15642146685164524,-0.0861066404066292,0.05173791332682468,0.042817284665731196,0.1776599368467382,0.03155172591784743,-0.034154601981411424,0.04165024214820241
IGF1,-0.01767789450607812,0.038748622604079394,-0.026494315070546937,-0.004093297437385888,0.044734811252808,-0.05139355153760398,0.02145434729835387,0.06521170814734419
TNFSF10,0.041085029808948466,0.055277964507850635,-0.010196884218430098,0.0495474559713222,0.046964902595355386,0.019055693961305395,0.021206796359342174,0.026838100636832386
GDF5,0.03751599414839669,0.06461084389583559,-0.026821313530653302,,,0.02098795103031532,,-0.023895003272871695
CHAD,,,,,0.1144632584359068,0.004383169781043122,,0.08438248632194585
RGMA,-0.02043152281951291,0.01547552155394961,0.046736634127316046,0.006908894148187156,0.07736159607668977,0.18476170762882926,0.02527839190377622,0.04251072232370804
WNT16,0.06384621350126016,-0.05779712034262384,0.022062057731802268,-0.015573163315581992,0.03233012241591187,0.0068888452012737505,,
CX3CL1,0.05275921827951802,0.08522583782469045,0.04375124932412202,0.00649370550755757,0.17144971942303416,-0.05682420744066026,0.08126403191348733,0.020788982320714584
FGF1,-0.02627443309088902,0.010649919773072043,-0.004201393266801709,-0.01475384288234855,0.17187411401596572,-0.12876376664297495,-0.05669079505461073,0.11176486640256453
ALOX5AP,-0.028056132535353995,0.08026614786820804,-0.06655260347101287,0.004854434547308348,0.026393359632758802,0.1074205986493833,-0.11162029280078394,-0.07049297619943376
IL1RN,-0.05884227486863023,-0.013877030384120801,-0.07075814817220043,-0.00624461575473078,-0.13604532061104652,0.0652210118775203,-0.0036626273968170422,-0.023050485921539278
PCSK9,,,,,,,,-0.018116849995091475
NPW,,0.002047133326540157,,,-0.08762969504048113,0.08792211221552783,-0.01240473249803286,-0.033753279373392946
CXCL9,-0.05688984662911606,-0.03018927205894994,0.04208369480407924,0.020035667629333263,,,-0.01250315891005187,
ANGPTL4,0.06142324035428081,0.058426166967659676,-0.08499786979096007,0.013016694790067236,-0.31289574160292766,0.08496567614048109,-0.006304403000896898,-0.09061905706126508
UCN2,,,,,-0.025902049856496277,,,-0.03147057815633557
COL4A3,,-0.03447394804475318,0.003419513999647749,-0.03823920394112539,0.059027819982738185,,,-0.014336233048726462
NRG3,0.10250495520915855,0.031812689251046494,-0.02618733739260827,-0.05237533677340297,0.041932963969999466,-0.06977838205617594,-0.0045600751004878015,0.08404309037432751
IL23A,,-0.007582898250606069,0.005979546342682606,0.02514958322865833,0.0022296413408722047,,-0.0004983036987712727,-0.023267251603532584
COLQ,0.007903457766689229,-0.049516101102692514,0.08550221019310364,0.11260126595596931,0.05203247578523605,0.15621207840197188,0.021023135032079657,0.06408976372713315
SCGB1A1,,,,0.04247426959636099,,,,-0.02278351202097427
TNFSF12,0.039312710957373105,0.019013078909499884,0.015092151586377502,0.07339026844666453,0.0502555806650112,-0.02306609346590198,-0.03162957687041138,-0.011147900303898381
DKK2,,-0.032500584761259076,0.004976056838604036,-0.03363783053089008,,-0.0638116110550528,,
FYN,0.03181214149619735,0.001345589547939295,0.08639922391165931,-0.04928489698321747,0.29443868004067375,0.2957436393683541,0.08162300739525767,0.13290351717996426
ACE,-0.023518782071994888,-0.009991882481941942,-0.018641595416346794,0.04389072151678456,0.05116892220260395,0.09931912872293666,-0.0072263364965636035,0.10159117630290586
IL18,-0.09211302726374397,0.019794748102410865,0.0010276378462054513,-0.03445266017028045,0.22074737603749633,0.12542569934710873,-0.04838069564882626,0.10273797575089544
PPBP,,,,,,,,-0.021446229744149038
CCL27,0.024556716708341284,-0.003683665165768963,0.031156113582118356,,0.000653197193376827,,0.08350440666403351,-0.037684952605372156
SERPING1,-0.043280040822487306,0.042014294278499176,-0.08220586152739588,-0.02326485384759736,0.03122332856088948,-0.08562203823105992,-0.0534503856318883,0.0017780480757042822
AZGP1,0.09227865153131581,0.030392678008717866,-0.03213598014880346,-0.005926897029410301,0.07527707681577847,0.20560108521947082,,-0.044786001780455456
INHA,0.03840177458958222,-0.021197324468662085,0.014853753399020165,-0.027982214126136485,0.04521890160721272,0.11286653547981385,-0.03700498158654716,0.013343730445579188
SEMA3G,-0.01732150114562024,-0.039305633226066165,-0.03680466771148582,-0.033544162075641384,,0.001037903242580944,-0.0450132408574791,
COL6A1,0.07422286238306228,0.03865847019891183,-0.09848329410784284,0.006189891330882463,-0.1651305727795997,0.26061599457873325,-0.021377426186593176,-0.08888498097924777
FGF17,,-0.037015274226127735,0.06794335403409635,-0.03143551033008438,-0.011616217854522182,-0.018622077577179236,,-0.008950460631867812
TNFSF8,-0.028141085757945265,0.06128657780391947,,-0.003920155224509593,,,,-0.019845551736409697
FGF20,0.014158947934052476,,0.017269232887445047,0.024420853699565783,,-0.02581208408955519,0.04215537492614678,0.03465529092669863
ICAM3,0.06889027389204738,0.02456917173734489,-0.016144562830197693,0.004903838259855869,-0.02977025226377695,0.13817470534219334,-0.03643313374936113,0.016978144720008862
LAMA4,0.04965350798086133,0.053334825208177034,-0.02554110760714741,0.08000831067393244,0.17714453274071337,0.1654525566189183,0.028409292755577818,0.044341284262393414
INHBE,,-0.044019305387340994,,,,,,
DLL4,0.058446468580675044,-0.06146550203656135,-0.025757463553955855,0.048876539957927886,-0.010309973288736465,0.15598940756827784,-0.020790407587310166,0.12437247126558587
SEMA3A,-0.006887367489316672,-0.04603484262390593,0.01934373962951872,-0.0006011296886363465,0.0806984445177529,0.0719250447780338,,0.023104695290170753
RLN2,,,,-0.029882243133644317,0.011773339679471558,0.0972534731258277,,
C5,0.08980295274483205,0.0030733623535888007,0.010693695684322305,0.022804968278420257,0.049707116518828275,0.1469255880675471,0.09338520833510268,-0.024454834370074837
EDN2,,-0.03785012461272569,0.019026279456025436,,,,,
C1QA,-0.13036396231625483,-0.024407630141317478,-0.07868044754433573,-0.009331000098658317,0.19680344245068362,0.056979102707059553,-0.0658428672441128,0.04369659460939524
UTS2B,-0.008475024672033038,-0.030096018687777698,-0.01737067281348973,-0.013865059991042004,,0.011890330860437165,-0.05556511914960037,
COL9A3,0.06306848518089568,-0.05053781287742531,0.04106938746073789,0.0791388772848298,0.2902041001731501,0.33445727459482477,0.012348570791129774,0.0294944576864359
DLK1,,,,,,-0.032816658763904945,,
HGF,0.015446322881439779,-0.045305219431531776,-0.0576766366972377,0.0010621214457551822,0.15559409345526956,0.030060203438479934,0.035002829378343966,0.05320214264581196
P4HB,0.05009757367509106,0.04024143200790029,-0.07594766240870299,0.024967255502488173,-0.2798914656439728,0.28503914946310344,0.10552010855200783,-0.15012252913160515
ADCYAP1,-0.018106564386841013,,0.03494784867577019,0.026148302738121524,0.023191553784575426,0.002324749721427491,-0.06341489077816169,0.05700659245320438
GREM1,-0.033950948573216996,-0.030096000028160652,0.0926898505633129,-0.006832889245748727,,0.051700432974069045,0.03236982790638307,-0.03218729928836328
EGF,0.07239649999876215,0.035541686566477895,-0.03728970782987811,-0.03584729006214561,,0.08444055144581476,-0.058523205040928415,-0.01729748248892372
VEGFB,0.046934789980329225,0.07486729686185284,0.031054112728773946,-0.09716192385943598,-0.12046202492444527,0.12019101084920238,0.08298552312496268,-0.047231339159840305
FARP2,0.05768069381406564,-0.04848707918467997,0.07170283791733022,-0.012587520717841428,0.11068805961399912,0.1927192955798816,-0.007076052645854676,0.025565224595823985
BMP3,,,,,,0.08509125775300808,,
IHH,,,,,,,,0.07550029608310103
LAMA2,0.08819840778753218,-0.0003162806825540829,0.022375386130877327,0.08156125748345679,0.10393782806943401,0.12628931748537323,-0.026263742669714298,0.07849531747488574
SERPINC1,,,,,,,,-0.01729748386497659
NRG1,,-0.05208043957404709,-0.007041638435498748,0.08959742479810066,-0.005172737834573871,0.02055004373877321,-0.01587502119499441,0.029928621423924228
SPINK1,,0.05976478230401624,-0.08216062118322977,,-0.1979298063177199,,,-0.03824860946693605
EFEMP2,-0.014355852408337713,-0.03581032789265708,0.032047618651920726,-0.024862824979464924,-0.0878273052651781,0.1767441722107103,0.04031115401376468,-0.07614807996463878
SELPLG,0.06461571439690883,-0.022251065018350037,-0.04979350829855246,0.03222137174132501,0.20477026373808693,-0.005575550490499173,-0.0435056174630085,0.047324512292739616
GDF6,,-0.01739463401114147,0.019354382176928243,,-0.008925878319726821,0.16346688499275028,,-0.00010469042965758068
HLA-E,-0.013981051165417167,-0.07775943419003088,-0.05589053065485635,0.03905142842915881,0.07694019502156721,0.010295271304088024,-0.07582352173097895,-0.06260199973596588
PTN,0.14510372212342484,-0.03680346472886893,0.12137650502846817,-0.031723139939914824,0.359133516607518,0.3515821353466626,0.01909170074802609,-0.050938308603600845
CD274,-0.005064300645602991,0.04756353410490291,0.03377262458685892,0.08843860079448777,0.014227314887491018,-0.005184873884619479,-0.06969726259747204,-0.011265920902235757
CD14,-0.03221817616593552,-0.005828177949707047,-0.12542670405424383,-0.007927345430476683,0.20724394632329468,0.1439197358754281,-0.019475958735217565,0.01821338266991934
SFTPD,,0.05725046373095224,0.05589614688414437,-0.012329304471973026,,-0.0404600547942292,0.12893802445363184,0.01713662832850435
SLIT1,0.042000581341498,-0.030022519661133236,0.035814794520318695,-0.010982732219101109,0.3283838348149114,0.1989885354870182,-0.10780761178479689,0.04598131467890843
LPA,,,,,,-0.03745681899598613,,
CNTF,-0.023730437398639694,,,,,,,
BST1,0.027956383009841285,0.05679953946812776,-0.010707750452037595,0.08417665754222249,0.13823891829700516,0.04472998390100839,-0.025395419532970184,0.007719974986732008
AGTRAP,0.011179008960736895,-0.06712082839730547,-0.04623833827087235,0.06764288926437616,0.023165192897223037,0.1473194211854888,0.08480235468417727,-0.0482391381532603
LAMC1,0.07482254542415408,-0.02163326463321657,-0.030511940822842875,-0.010326157070852765,-0.004626181869908394,0.23634293617367316,0.009018340757492261,-0.048238265282917164
COL6A3,-0.030653845349261966,-0.00034507600030590785,-0.04597245444188738,-0.00598312949798947,-0.05355003700372257,0.10113270423377915,0.0007579336833994491,-0.026720287612081048
FN1,0.09046112166042426,0.08613077580106426,-0.09061232180134403,0.02629809379862529,-0.28007735269364314,0.16558648732740386,0.011814180130173298,-0.07389634910755226
MIF,0.005699892711910723,0.05692534300318852,-0.055349686146835254,-0.011663440295655383,-0.2662308454842221,0.18812225378280795,0.03570776151938926,-0.09776575887190762
JAG1,0.12007517679089282,0.015216179888439882,0.01192239968339219,0.022985457485572482,0.016995228110735332,0.22720760716814833,0.01434920367500593,-0.005638789809227419
NID2,-0.03181635495529881,0.08105028239920024,-0.0424197826517354,-0.002915262412629121,0.19248942663673618,0.3571018885629351,0.04849097845883773,0.06529551661634396
EFNB1,-0.011917934453582486,0.007623000476307293,0.008380722161394401,-0.017466122883259227,0.1614176758282134,0.22403243700625355,-0.010907102547362517,0.0010313137168467203
COL4A2,0.05660053081538883,0.0006935195683690492,-0.04309010852558584,-0.055939232832979635,-0.00860959667665125,0.19250650629367033,-0.036402632875921714,0.048406819221204614
SPP1,-0.13202904769335885,-0.0012777617797753707,-0.0809116526703789,-0.06896861043586493,0.23105040102732533,0.2849008079691776,-0.011624984576267124,-0.06413884712282579
PODXL2,0.051766197116626805,-0.0377363979129027,0.018061429154463737,-0.02147068034451093,0.16009106809480642,0.13780420592460493,0.0005965814284113178,0.08294850617176261
FGF9,0.0245299340345926,0.0046037845644762,0.040710490837729395,0.04344931971597794,0.0758277424530543,0.02089550426438137,,0.09642375586217511
ITIH2,0.036047350868680265,-0.02798651831208907,-0.04286983878842087,,,-0.008134784282588145,-0.0016465813150762067,0.027167483433918834
ADAM10,0.025051418106277566,0.008202903377065267,0.031853352373865516,0.03390421958548396,0.15288618320317435,0.01680035418860192,0.0013609185544881399,0.02566077251194549
CFH,0.006960718693149671,-0.06494194017980019,-0.015175195960558024,0.0897766415231866,-0.008604282923622857,0.018557949157049277,0.013064492892064124,0.03348072962105067
COL4A5,0.002384329686491943,0.00016178823235878754,-0.0019173194950192058,0.0021199977591477783,0.12414862317486637,0.12222438105029151,-0.03448451791115894,0.06372856958128216
LTBP3,0.04237379077588695,0.05475920401340833,-0.07056599081662053,-0.016878762420738817,-0.005289796215863949,0.11412506576230418,0.02518034339184445,-0.02310436074498012
