,UKF248,UKF269,ZH1007inf,ZH1007nec,ZH8811Bbulk
SPTBN2,-0.001632123685734166,-0.03287782670965055,0.030623607189070735,-0.11078382738611654,-0.0031855300109511504
COL1A2,-0.054613104384853305,0.12822141360001332,-0.13583681219328023,-0.11041975809818308,0.08416575020002341
CEACAM16,,,,0.007288895603279948,
WNT11,0.06572569417303592,-0.012759681381109207,,,0.011276577543779339
LGALS1,0.009209721961587437,0.07124036597987825,-0.041978985108828415,0.17394432055365688,0.01352468336833024
BCAN,0.007178632752240006,0.051024959216710235,0.03925495442233072,-0.14341804743377165,-0.030524819582959238
ANOS1,-0.005160188115297165,0.0776616696066291,-0.0025427757659029133,-0.10484977153286394,-0.012145167455884258
EDA,-0.012481862285486176,-0.015256283501866376,-0.034542962384568075,0.05142871453663651,-0.0274625499758735
FGF22,-0.017749256950526943,-0.01169592690590925,,,-0.016829266525905735
SHANK1,0.0028276530243083356,-0.011127931614469821,,,-0.021415300470727976
NPVF,,,,,-0.015212278582749006
TGFB1,-0.016762059582996838,0.004787969370465841,-0.08067124903495448,-0.07601734890142828,0.01884672088135572
MSTN,0.001162149875140394,0.041932795516723846,0.03695254841788829,0.006776744056645811,-0.03128528931859603
WNT4,0.018169453970863357,-0.0132612407064887,-0.029581017047329686,,-0.023072646523453023
TNFSF4,-0.026270725233323876,0.034341431763020444,-0.03426784263007456,0.05462130030534688,0.00017017473151001544
NTN1,-0.0647036137798053,0.09488990101485849,-0.004318761498912906,-0.11560224432263397,-0.018729140567148316
CXCL12,0.08563682446055812,0.00936123912990189,-0.05621474809610441,-0.07401002141363529,-0.002003765667913601
GNRH1,-0.002740326423177647,0.09217858822689014,0.003945438170677287,0.019596361447843217,0.04551330182777451
FGF8,,,,,0.05728884024801705
RIMS1,-0.007783276390746954,-0.025595722718154825,-0.03371205724217502,,-0.03641749369114115
FGF14,-0.01951455917823462,0.04471557016310832,0.0119931815733471,-0.06917578055558735,-0.03561235463579079
IGF1,0.04156425106905414,-0.03193550276909449,0.04393821057698417,-0.11022315882184679,0.009198902832576822
TNFSF10,-0.05553710348914947,0.11061610904033829,-0.014758433572641753,0.020907402787768883,0.05416865262343444
GDF5,0.001748411534774863,0.054559588139594085,,,-0.03248170289027668
CHAD,,,,,0.011584565873625004
RGMA,0.01155081834074857,0.06964674013992352,-0.02529578238893287,-0.047774481163554684,-0.07567724129300218
WNT16,0.02044947654397196,0.06292480936677074,,,
CX3CL1,0.06549749836642586,0.018418205278443688,0.062109436398978146,-0.044565223464879566,-0.02729128588420053
FGF1,0.001965056198631305,-0.03618408270005006,-0.0336833063985416,0.0006033566665628556,-0.0014236455750624164
ALOX5AP,-0.027807498599206247,0.052859995170364674,-0.008700276304186176,0.04254110876674161,-0.014428574365619644
IL1RN,-0.01160039081717825,0.11603448684801651,,-0.0696689466468717,-0.037958896081102055
PCSK9,,,,,0.08673712510770128
NPW,,,-0.030809198767935184,-0.047848055158330044,0.12422202420715996
CXCL9,-0.041501276201192504,-0.014367568303133753,-0.03822444532736229,,
ANGPTL4,-0.032853230719906326,-0.011240165287744618,0.03147306769567887,0.08734932971535168,0.026815495178260432
UCN2,,-0.01258830876014838,,-0.0583014814279659,-0.028017885173301664
OBP2A,,,0.049736348083889985,-0.07637294391898247,
COL4A3,-0.008173770817864578,,,,-0.01276337947722283
NRG3,0.020379468711184647,-0.04024389192680893,0.028451943397795356,,-0.05333131198488043
IL23A,0.037175599485230644,-0.015399787750326228,0.002060231065612438,0.013200404387666724,0.05914220432304688
COLQ,0.05724982696790244,0.08626734307167434,-0.011474467652222773,-0.07119574448939234,0.059268602010884644
SCGB1A1,,,,,-0.020283892481323396
TNFSF12,0.005536583160014311,0.03923003716782686,0.10231578682041365,0.02740824459652278,0.002361918348256799
DKK2,0.08795367413484197,-0.022419002928606498,,,
FYN,0.006108568189751974,0.08706784310312417,-0.018706321975679896,0.010740513411780105,-0.012628171570905157
ACE,0.014419481718127179,-0.008825807787137843,-0.08604520322431806,-0.07712239925273696,-0.016301096486540465
IL18,-0.013449497053598061,0.05169084544101155,-0.05409963222698643,0.14731612520999915,0.009387011147243567
PPBP,,,,,-0.019093325816476853
CCL27,-0.012481862369342617,0.14576182659873768,-0.026639986210858852,0.017795044608169535,-0.03355046957235741
SERPING1,0.02846726083404555,0.12008607547187053,-0.055223930881296276,-0.011958743201732866,0.06734014526611012
AZGP1,0.02143518350691185,-0.051163233618494605,0.12004061022420824,-0.05767324349758843,0.02324191749439739
INHA,-0.00928545603607645,-0.030184442975435308,,-0.07972254839847112,0.007038327200425163
SEMA3G,0.010090876110666419,-0.007874391546385386,0.04779333301891179,-0.08705094134336233,
COL6A1,0.02908374686074715,0.10657813282921405,-0.038206854123634164,0.02064760686559091,0.07224634860927204
FGF17,0.0616180272205438,-0.018539908785579987,,,0.017462481730482655
TNFSF8,,0.21247075905351134,0.015583877060317644,-0.027184479803386546,-0.017668261033825527
FGF20,-0.011275488904385511,-0.01913564680663284,0.009912225444058193,,-0.012885077734543483
ICAM3,0.0033236216581073964,0.003702818493535227,0.020162994819735935,-0.029246566141949475,0.0417753918922144
LAMA4,0.03944010149814625,0.09537420554951609,-0.10244718670050672,-0.08414329020534903,0.05157424634322061
DLL4,0.020004285396305187,0.11367332673663914,-0.0429897847759108,-0.11099194498132338,0.06480850419174676
SEMA3A,0.008872777449286835,-0.01331463604396268,-0.03141743547052436,0.061501760896054525,0.03108367810712898
RLN2,,-0.015256281535056744,,0.012561367071031958,
C5,-0.01488638874851261,0.09226782830121315,-0.04449800422899536,0.053101470537311624,-0.00015908032509053227
EDN2,-0.014102526091081594,-0.01623633350678872,,,
C1QA,-0.0002903918883913489,0.09416384680482187,-0.07990443058581988,-0.04565335978426733,0.006816529327677736
UTS2B,-0.015091292650806819,,,,
COL9A3,-0.04133302162406673,0.05997081644489759,0.058448615795233354,-0.1872591480310197,0.0165612219558468
DLK1,,,0.023563710360275856,-0.006552800195477537,
HGF,-0.010427370391228983,0.04027276533050817,-0.048490811292087634,0.0321027845812372,0.02413342991041953
P4HB,-0.023030481074715895,0.028432778549948967,-0.0537037212684648,-0.044792354097790484,0.043217460065647605
ADCYAP1,-0.0038559957069659928,-0.03698118195845318,0.055286207999092014,,0.06824729138800234
GREM1,-0.019836952819366004,-0.036482767890131364,0.010068744047408856,-0.08372355376327464,0.006235829012611765
EGF,-0.04224658535066242,0.03535384176620527,-0.024136022682985554,0.06396492417632985,-0.015399744985755684
VEGFB,0.0028585673450359722,0.07866346880336383,0.050583616460478494,0.056853726839797836,0.014921390772046123
FARP2,0.013641788619245693,-0.017204524638921675,0.07420778619050282,-0.019594224588805272,0.014996957732250354
IHH,,,,,-0.0187851359543827
LAMA2,0.017178768622871453,0.044430746585972916,-0.051050350919550735,-0.028743857040647757,0.020873178711192104
SERPINC1,,,,,0.0908222012530522
NRG1,0.0423417022040001,-0.026165082405305736,0.06892862817174518,0.09996723710966945,-0.01956188830231848
SPINK1,0.021340436271354127,,,,-0.02119450947539021
EFEMP2,0.0023026190855923267,0.10362732944246134,0.0002193071951088814,-0.032015593120660255,-0.003909083923824194
SELPLG,0.025498738407906903,0.003073802138417791,0.020411481786785618,-0.07936191960010115,0.03784866845434238
GDF6,0.005506020929173503,-0.01525628318075455,,,0.12118524379838064
HLA-E,-0.053646757720528716,0.11499434610309561,-0.13253249256771915,0.008577640385714657,0.00733017130275651
PTN,0.012245445736018453,0.09676438709221417,0.11665865273554538,-0.07514408662137781,-0.008721457462768476
CD274,-0.019177861883015068,0.01626367339276645,-0.06640252191460826,-0.06116088715171887,-0.004184129263458927
FGF10,,,,-0.0558675477927692,
CD14,-0.0034230203230465,0.07747229447269502,-0.034212969176909094,0.03330982129387523,-0.011299732009868233
SFTPD,0.007655596238480285,,-0.005761844944193509,0.026964973089492205,-0.020393542848387212
SLIT1,0.00291962459399075,0.054824782544120355,0.0018508678742131712,-0.11614144333858942,0.025943178342788913
CNTF,,-0.015961946784832853,,,
BST1,-0.02165657421695635,0.08965335320589504,-0.004192697819509971,-0.09263573131850686,-0.06784914642089984
AGTRAP,-0.011475077524291295,0.08189803277179729,0.07842345388847548,-0.05963552581228694,0.045138068246894335
LAMC1,-0.02219241756870329,0.07084773413785209,-0.04513451947916044,-0.10567123544249739,0.035624368627780754
COL6A3,-0.009433289728731843,0.004717255095061615,-0.042994445571769485,-0.028429529863218363,0.08213598436486068
FN1,-0.017194293977171714,0.09151567344050719,-0.05665698642121359,-0.13930615949102357,0.02128734067582488
MIF,-0.013684867256682692,-0.06354389015104982,0.1304000085538079,0.15032904282289,0.022633177704591268
JAG1,-0.0390485072864621,0.054687253670019226,0.06955265959160818,-0.08606554123886867,-0.04442847552114822
NID2,0.010318819594462894,0.09223267822651915,-0.07288371116131553,-0.04007963475276242,0.033562907210075835
EFNB1,-0.03092028248550837,0.07470517321841541,0.0003797238374219397,0.02626575703321865,-0.04210524889524398
COL4A2,0.012405055995196522,0.10219153583940016,-0.08264780886001254,-0.1267065196024754,0.008414963363058334
SPP1,-0.0552914710978015,0.10324410773088127,-0.0038205852155268516,0.05871755788568625,-0.016590773779049148
PODXL2,0.09763265968592984,-0.021372705488694355,-0.09766839715413714,-0.09042861352035327,-0.02800776585118689
FGF9,0.030816777123693812,-0.037052039020475734,,,0.011203797648639411
ITIH2,-0.009162674653755911,0.03360093091500003,,,-0.02223561870518788
ADAM10,0.021639914191814345,0.0426026051487653,-0.05100908827633801,-0.00029124687059906864,-0.002488797397057454
CFH,-0.004061373758976634,0.09493353500016873,-0.03333179592520421,-0.1110109214097547,0.0017340472467692672
COL4A5,-0.015253296640957837,0.026233359509342174,0.03332460497979635,-0.14391343145353194,0.03586089523526536
LTBP3,-0.0006328090043012811,0.08137896144546296,0.027452597002700616,0.03195018184862334,0.03642441688813028
GNB3,0.016002975688311147,0.0533680355814549,0.013960223784729588,-0.002387314468566815,0.0030989963293540372
COL6A2,0.0013377731564201256,0.09105601471878523,-0.005983830011407766,0.11160950995596834,0.06446040907141064
GDF9,0.008014343454187712,0.03545398761325455,0.06381158444822622,-0.05208292605850105,0.008472678044593403
NCAM1,0.011618666720100382,-0.06146906769548139,-0.03806312859640318,0.010745876993577963,-0.03226125965027826
APOC2,-0.024644303738752718,-0.009060004493666127,-0.02028448599580019,-0.08127128588490312,-0.0027349801026290387
BST2,0.009990409481198309,0.07230872641902564,0.11906697413081377,0.03540759442431941,-0.0001541373825150108
COL5A1,-0.0174316662576962,0.06047883878336106,-0.07747989292717916,-0.049571383357400974,0.05070616163811502
CALM3,0.08067602837268578,-0.06834807851135827,0.010999165218192766,0.0463477662574795,-0.0017717973369938882
THBS2,-0.023110712617672217,0.051620645430125914,0.00856730471758984,0.048391998853644494,0.03440930004572255
SERPINE2,-0.06273083419876627,0.011624966023940145,-0.02843558757062305,-0.06599088862739452,0.017575659612917093
EFNB2,0.06052408979946688,-0.009979821337330323,-0.031487488952915976,-0.09711278612158766,0.004185831764379487
PROK1,-0.02308336077980893,,,,-0.017000107509950884
MMP9,-0.02866552655656126,0.09597155957898636,-0.024759987182163642,-0.07970149904446774,0.009104597847008164
DMP1,-0.016906331755294685,,-0.027650810362590872,,
NPPA,-0.010084113291481343,-0.0030557285551743385,0.1824707503252099,0.054753117423046394,0.01962404854146461
APOB,,0.050551911184069466,,,
C4B,,,-0.025946707669355116,0.09580032904887682,
NTNG2,-0.01988431185749354,0.03084289512473895,0.037198846715070503,0.06914661955409576,-0.0014539694242955618
LAMA1,-0.009870605006659492,0.06499432142132974,-0.04044973356500891,,-0.01574120875637455
UCN,0.04749892715294612,-0.020503228537843008,0.04219515145184806,-0.06049344385141565,0.01668021418222383
ARTN,0.08789447636359156,0.0020899353902583836,,,-0.02678395458079777
PDGFD,0.05248183305917166,-0.011562534194904446,0.013763726564437294,-0.10166621334234598,-0.04640997109801614
EDN1,-0.04668443326900388,0.028743442901208283,0.03810595387840744,-0.10838370755738023,0.004074947670959773
ARPC5,0.017469912233229603,0.0015288491568345027,-0.04960785412196441,0.025514176284969936,0.013306224099320056
GSTO1,0.04377829395078395,-0.07375314190211538,-0.029483127867927766,-0.0009408942704101723,0.0028364876124258383
PROK2,,,,,-0.01733713960469054
SYK,0.032403703574046434,-0.008717960155956533,-0.054319438858996955,0.08920594381642004,0.024509830010903365
ST6GAL1,0.011820933524056536,0.019249798332759277,-0.07299377717086525,-0.02545913359885774,-0.028846499459346916
WNT3,-0.003048452587679794,-0.008579989602954793,-0.027317557215994184,0.03334980156770149,-0.01664160725893942
HSP90B1,-0.03414588194900492,0.06297740503270725,-0.039315751429370036,-0.023728319915574524,0.031636145717329485
ZP3,-0.02487383969262048,0.017716641654004082,0.0377491010646508,-0.05842705087665212,0.02717341095862579
ANGPT4,-0.013225496790991486,,,,
NRG2,-0.018247049301737893,-0.004034237790303377,-0.03714546911691108,-0.03870056267324792,-0.0010055561734572456
MELTF,0.058028897648594785,0.07666017708069711,0.00604682008616593,-0.014673585228539473,0.042120185931179874
NLGN1,-0.019557145932644418,0.047946222601478954,-0.018123406755147432,-0.043779795515322774,-0.0055239761410151795
SLIT3,0.025160466468053866,-0.048209135531197246,-0.01931277844382931,-0.11702382789385228,-0.03589331126204323
CCL8,-0.00402857640639953,0.03176195298033034,-0.035357714457940274,-0.05754294830569187,-0.028888626257915946
S100A4,-0.04263952245151611,0.07778472053038289,6.493864988806474e-05,0.10668441678291957,0.012307994758346673
TNFSF13B,-0.019561971061279326,0.012694206680111599,-0.04195991216975036,0.0381104047821828,-0.015932163958098322
HSPG2,0.02238079904880943,0.10560117171419574,-0.08650018413115158,-0.12455765969128044,0.061269317298993924
FAM3C,-0.013117474043842113,0.015136293806519954,0.02761011548433714,-0.042719470585999064,-0.018218901020725285
FLT3LG,-0.043185700832974246,0.05156831170203896,-0.02949967555609458,0.15612455260030436,-0.03460125592416043
A2M,-0.0037486763131783316,0.03837427175398602,-0.08872427244092757,-0.14401492793529574,-0.038567751891373014
VCL,0.004627713352604001,0.018836362986626092,-0.07318289484532074,-0.06817116860197327,-0.04094021353860503
FGF2,0.04611398955408351,0.022753407705328688,0.0037431729647509665,0.08679720012149963,0.0016297323344084491
AGRP,,,0.01152632902121499,0.060795399940313105,-0.013201407816477587
CNTN3,-0.011186808515242444,-0.03817501490998078,,,-0.015035500933945461
RNASE2,-0.03991827642348864,0.09836810760232774,0.022506515360807756,0.03795508574058034,-0.021369058092283035
ADM2,0.09136028320462602,,,,
GAL,-0.0027311773211703464,-0.01889933050693062,0.020301256315000352,0.10833286907369936,-0.015817055295712472
CXCL6,-0.014102523888458392,,,,0.12557190929378323
PDGFC,-0.017738695847239444,0.03603749322273811,0.04883941591358507,0.018115011480448175,0.04067315942021122
COL8A2,0.010988341415676516,0.030512839192868048,-0.04451244698487755,-0.10655086708148313,-0.013505296580474557
SPON2,0.03543842889171984,0.051530468135952454,-0.08807926458026862,-0.14532809057865456,0.023666651644674394
LCN2,,,,,0.07478689317969771
SEMA3D,-0.013405256985952472,0.06151160582054123,-0.0248745342330904,,
BMP6,0.13335846393955839,-0.013585934604430583,,,-0.020856374655320413
TIMP2,0.03400133111288175,0.09180234889525209,0.026583670157222582,-0.09985191204978972,0.029332147401812312
EFNA1,0.020452065851010774,0.043009550478510405,0.017695090990026245,-0.13128213853421483,0.012966194583685501
S100A12,-0.019334152383594882,,,,
TFPI,-0.026180467079731647,0.07630189974494593,-0.05211771082603729,0.044555221520832654,0.039020825638380364
GPC3,0.014185434646830537,-0.017926729701065916,-0.031703554532349194,,0.027340882439226135
NMU,0.03605962230601484,-0.031306789950803104,0.026151850275175793,-0.04627774350667248,-0.04976663230309848
SCGB3A2,0.0381439816791371,,0.048229719257497514,,0.010157027271874843
LAMB3,0.04403040664334755,-0.06930785743482902,-0.0879731166437219,-0.02019170947336853,0.03728585880629208
LGALS9,-0.03709663180685405,0.0557867790867533,-0.06953556730775895,-0.06346863718656719,0.004468099580624073
VIM,-0.02066280827010071,0.08687800982581831,0.14443468409144794,0.1366550473752064,0.030706558031670918
PLAU,0.007931651477479837,0.10990970385314634,0.0248966819528593,-0.009119625064409874,0.0166325419251743
TGFB3,0.028254867834609843,0.015728718941494624,0.016450934317263046,-0.12985282560289346,0.012648375554200194
APLN,-0.06223936182514122,0.06321501659274487,-0.0935013033685635,-0.1463219837263505,0.03587258309736902
SHANK2,0.0059862546365076616,-0.05150150071486675,,-0.07124822637918188,-0.002284802660078707
LTF,0.033661005182732455,0.0954585171771748,-0.07796201757167766,-0.09835819612985545,-0.028520984216646755
PYY,,,,,0.0022620769197773324
PENK,-0.026442397872682877,-0.05258136468116222,0.10475948432206053,,
CTF1,-0.036481426617416365,0.005080566214056973,0.04442509427001112,-0.036257443663762864,-0.03849651731765965
COL3A1,0.0016277627345193902,0.12008711672915028,-0.061836251076085647,-0.15593545074434195,0.08586244205622844
S100A10,-0.02002510548480029,0.11599171403675304,-0.02370464478500412,0.15121484313952516,-0.0006143774129109688
FGF13,0.04765457626915999,-0.06668318834077654,-0.024874562491611543,,-0.030910271174298617
SEMA4A,-0.00382711490533033,-0.02218928379301987,-0.020503750265274998,-0.047836054834862855,-0.016275945211439543
EFNA4,0.015259344081511647,0.09473376223606142,0.011590823883749341,-0.07086889415411586,-0.01982402110669529
HSPA8,0.05853176133811559,-0.057866270187187006,-0.03622179349409059,-0.07088293888170889,0.02569425624831057
NPB,0.12744103566600476,,-0.03154711369286023,0.03579958616484524,0.03846963072489021
ULBP1,0.001033075631478282,-0.016099668277359487,,0.07180740167959435,0.08369560908221574
SEMA3E,-0.029529910207622603,0.01413295015286824,0.02571466393394791,-0.09501788622582451,0.01394916354590256
FGF3,,,,,-0.033909649961057456
ADAM9,0.0039327719022377765,0.06414798069144961,0.03419046525600645,-0.0028618743235524604,0.00844045797586311
ASIP,,,0.017079296023407575,-0.039837202701736296,-0.0051838566482060805
IBSP,0.012430717207302992,-0.018749809581044025,0.004697893024311106,-0.1485652575195486,0.005955283052508226
MMP12,-0.012481857128318315,,,,
FAT4,-0.02124889736930551,-0.01649114984422717,-0.025928878547697726,0.09124914657077811,0.11548764136161536
MDK,0.04881495457731748,0.0966905345762642,0.09271999011532062,-0.06350038087999473,-0.010277391761779877
BMP5,,,0.07970240926293748,,0.02592930108539621
CAMP,,,,,0.0063886891065324585
HSPA1A,-0.020544744507816792,0.11030527600128373,0.027988381120351857,0.046977565134681105,0.004010211086177909
SOST,-0.019334152439379224,,,,
SEMA3F,0.0004892569506722838,0.049295160236258136,-0.002900444341585435,-0.15151604063656388,-0.02021753671241651
ARF6,-0.038124593992030664,0.04660691396931237,-0.007152538589600328,-0.032223352074288426,0.02503807212390534
IL6,-0.050227103566632944,0.11278531156181458,-0.031407872416017134,0.016931460345200273,-0.029675635213321408
CALM1,0.08728217981801313,-0.06743229484884816,0.01803784204373259,0.003659991659196253,-0.07840111386427244
VIP,0.06277603610718427,0.0123498984143002,-0.02487459298117658,,
NMB,-0.025488258664036575,0.07731297004987032,0.10696808387492938,-0.08624546275776182,-0.007226413413850487
CCL26,0.03615193442464059,0.01786382261217421,0.010287318699587473,-0.015492921375715042,-0.02624285220613454
FBLN1,-0.01594918231234575,0.05381492488872572,-0.04932646385195734,-0.09137158153957033,0.02824325743252231
SAA1,0.003616174794248688,0.12177665261009864,0.034445750040084745,-0.09366080872293496,0.039395192380194025
MICB,-0.02576332846392104,0.13698885269584296,-0.0332296509998355,0.05455468855473291,-0.017786179430189803
MMP13,-0.01476862492253601,,-0.01612617491371083,,
F13A1,0.037863280603309214,0.17979355728335505,-0.05705802949055997,-0.003930653464229554,0.02443969811827747
CXCL11,-0.042887454075050645,0.02977336326119326,,0.054090422893855246,
COL5A2,0.020927032681377845,0.0871997289976806,-0.0629144250936143,-0.10466589874237744,0.01880231071715749
EFNA5,-0.000515211051917888,-0.03852192391797122,0.07372443637932209,0.0256982139279767,0.009087248002703089
AREG,-0.03563188212824784,0.012729281553599394,,,-0.019393288483648217
EDIL3,0.014724412675032859,-0.0692695691547305,-0.09470061565118028,-0.12174141255928231,0.010829420820338267
CD86,-0.0215999101366933,0.04790322539288222,-0.009623734830633838,-0.06218979393961242,0.020107199036018708
AHSG,,,-0.02594671805142997,-0.05042645956491022,-0.015949762787039162
HRAS,0.017972294814613137,0.0077005848348063845,0.007757667504646808,-0.01988035123824506,-0.017268491857449646
C1QTNF5,,,,-0.06933239882824421,-0.03326147536825424
RLN1,0.17247984532600877,-0.0178018413496445,,-0.05208294589417819,-0.017831716581853025
COL4A1,0.00036069677017433975,0.10969457305668508,-0.08191827029981179,-0.11223851572323977,0.012383650378773392
CCL3,0.009536998838423752,-0.001927778930651576,0.06214307615205621,0.018349122819715194,-0.04076705192654006
BGN,0.03288615953593282,0.06999274238715056,-0.09924885146476597,-0.11514565441499498,0.04539677762715677
RETN,0.0026666117726192504,,-0.011292137217557178,0.18304361114077436,0.029415158255704996
S100A9,0.008279690259788622,0.10328710421798469,0.06257965731571456,0.15128576967996116,0.028604787448067177
HCRT,,0.003269085320366837,0.055808649434917666,-0.06407832834042744,-0.028102634380869497
FADD,-0.010095134866784955,0.08656009362631337,0.038208182299888344,-0.0333453122379209,-0.01137291514767291
ACTR2,-0.017347273392522795,-0.009739243673085193,-0.10911777567746772,-0.04058862165683013,-0.02739320790963985
BMP2,0.006891429363713546,0.05506125241981366,0.18693603186830196,0.013896072503868833,-0.03433624663911255
PDYN,-0.004959219131981414,-0.06319070379302147,,,-0.018472297871948862
CD55,0.09732826687597987,-0.026008807175890842,-0.03475131635915587,-0.06795425922654089,-0.005795224874155704
OSTN,,-0.013745568920040873,,,
PDX1,,,,,-0.027011689343649642
CD6,0.031324825625939585,-0.017801840930910823,-0.03797102641504434,0.05807129448818472,
IL16,-0.013719834106455641,0.021002554372056247,0.04057440189574953,-0.0013263293159643534,-0.021432262578650288
LAMA5,-0.028382790319656973,0.08173426368843591,0.028892803840709864,-0.02264326181569938,0.04784769897201851
RGMB,-0.02194228085200063,0.0441442191629423,0.008191049411119382,-0.09874481299441491,-0.017515518946036555
INSL5,,0.008581193952030866,-0.027317572606262736,,
IL12A,-0.04890378713231413,0.045581378604246124,-0.03694343473522456,0.019892450037527886,-0.031386295043704916
S100A8,-0.013029533108334967,0.10257994623881958,-0.0316631451840214,0.08008411463944246,0.0253256728402588
TAC3,-0.00943742773781443,-0.04771372687009166,,,0.0030223336677761676
TAC4,0.04117017522066,0.0909270386141319,,,
MFAP5,0.1633193320637821,,-0.02559381341343239,,0.06829887212930183
CXCL16,-0.018699283843814776,0.06418731977084206,7.75418684911535e-05,0.031041198366930794,-0.026485986894582498
AGRN,-0.010866902578172905,0.08011152719300813,-0.05163953038446534,-0.1312127635237884,-0.005920651430734191
COL4A6,-0.01733250181368693,0.015966191171082278,-0.0466379676183091,0.011705490826680452,-0.008882103009583765
FST,-0.0004692444364751684,-0.02652506947091459,-0.015112662479029851,-0.031071806630425112,0.019146229096871407
MEGF10,0.01409527677171047,-0.0009859778664492013,0.029363162353784125,-0.0713981231804349,-0.03920447503298708
C1QB,-0.009934185459058435,0.08710933669296424,-0.0581600983992033,-0.1690679805576825,-0.020827608689462252
HLA-B,-0.0058740817892081985,0.09317258873147857,-0.03689579363481049,-0.08928900753041055,0.07107890696974183
PDGFA,-0.018108890923001227,0.0008154036123014742,-0.03622706937059643,-0.08739332923220659,0.015206838296521183
LAMA3,-0.02297434437051704,-0.04820914665296712,,,-0.01403842880262011
DKK1,0.0805773258687167,0.034950192497747626,0.01761815839460055,0.044435662013654696,0.007839203451248517
INHBA,0.03871925482494628,-0.04029974481156572,-0.026515045664548716,-0.021409791228869865,0.02109799509300867
IL7,0.03871085587603103,0.008184749719049237,-0.02629541128034921,,-0.026783951252661184
FABP5,-0.014116667604759702,0.017192042153926626,0.10036004467645723,-0.02766605534460202,-0.03264334141792278
CCL4,0.016516262460693,0.007982355220633177,0.050863242578765594,0.0061458148523021545,-0.043799214889887035
FBN1,0.021506201260128237,0.035340787292021274,-0.00109920549372957,-0.06739368933023274,-0.030094073726874504
TCTN1,0.09277643699300417,0.07227635103551132,0.036559768545397976,0.01272214554645563,0.057102137533637354
NCR3LG1,,,,,-0.02113746136569495
BMP7,-0.01665170706312562,0.07881725511875849,-0.04012958423798765,0.002096849064531121,0.06691068785895395
NLGN2,0.03014242277844474,0.04766419379632495,0.04646216285522917,0.00515313875818006,-0.016705462111663148
CCL25,-0.029167162802057445,0.10283812974974711,-0.02698065611353334,-0.08087982036744835,-0.025745774203388413
NPNT,-0.04978217226258266,0.10513868132349762,-0.03032949070013268,-0.08142059453502183,-0.003451079051552637
KITLG,0.005457977289732464,0.012156532169088767,-0.05069209503460392,-0.026948270554547238,-0.005837621810518587
MADCAM1,0.06198282930685891,-0.021372697872129264,0.08807613145730421,-0.06667689934391274,0.008192231159949236
F12,0.008705559503684757,0.005028502774217489,0.03479307345997569,-0.16214582286404616,0.03746446490852207
S100B,0.020110223030283526,-6.414627812398378e-05,-0.008284833780385492,-0.09297777727078355,-0.012709786508197434
IL27,0.015427186123941969,,-0.024874579967324128,-0.051260381748192675,-0.019992205560688685
CD99,-0.013421664218174967,0.14730421139044028,0.023270121931904617,0.02006468982867636,0.02670112558243234
PDGFB,-0.015918260402456412,0.05946179081826473,-0.08268778372353497,-0.08370913547031057,0.0036341542756137325
CLEC2D,-0.04858795851213621,0.08675491696232891,-0.0038465707210255692,-0.007306393992514412,0.06155839260332317
F8,0.01587449918364529,0.06716702577507774,0.10944891499995288,0.10511405511085146,-0.047105964558801526
C3,-0.0255479013741177,0.09944421686215026,-0.12705058993878024,-0.12644351773798812,-0.002766460846423067
DLK2,-0.018425731558816848,-0.033922758184513145,-0.022987961823925405,0.11451738700341758,0.009932964591727295
TSLP,-0.03907702557987472,0.03439268274556445,0.05760321137982463,-0.0611977396297529,-0.03787068124018441
OSM,0.007728009733702544,0.07729344175548687,0.03337660784937889,-0.04349796599493583,-0.0008837840599446489
PRND,-0.0141025266137381,-0.014367565757323269,,,
SLPI,0.01419841794544415,0.09872497184746226,0.08637121821153997,-0.08079830062565813,0.0030389916707147338
AFDN,-0.021591748522260226,0.05356974628458848,0.030253435179055557,0.037762846675211584,-0.07275036594811223
KISS1,,,,-0.056801147267697305,-0.0157684077788148
ULBP2,0.017799925592137632,-0.0032636960518259792,0.003518207385141122,-0.040642810213439955,0.003173644936490046
ICAM4,-0.01267167631422906,,,,-0.013833675736610226
ANGPTL1,-0.0020141870639251666,0.033695997328794886,-0.025946719483441277,,-0.026783947387729934
LTBP1,0.05469800909931429,0.003732510413900007,0.029513685825883665,-0.07790540848520135,0.028043647811913538
NTN4,0.05186798256360318,-0.02123888958742959,-0.045759595412204306,-0.06022955227139287,0.03617934398823241
APP,0.017798426817457243,-0.08072567825801714,-0.03359580222932064,-0.1427242427566768,0.023829455643627987
RIMS2,0.05143199550434602,-0.05507259814623648,0.046385917593903064,-0.06604486395588745,0.02556268354943561
WNT7A,-0.015209753176712274,0.045818987020303466,-0.02121901556831722,-0.1336867783813725,0.07909203560988179
GAST,,,,,0.08867364145255888
GPI,-0.016781099927661185,0.003929202319103722,0.10530236314990375,0.07224695795159375,0.03952789342042411
IL1B,-0.03943486788914537,0.02716650356750314,-0.0012339442053357142,0.10159441271639559,-0.02359958742483629
SFTPA2,,,,,-0.013626016490544436
HAS2,0.0113605061209971,0.019564961560471123,-0.0003989791336201207,0.12453930810203676,0.0058828328975284155
IL11,-0.01920661390742521,-0.021901132568181,-0.04327975560496738,0.0002731119531415109,0.053114151219633345
SEMA4B,0.034696148871983856,0.08530763902451466,-0.03056522251570852,0.03146556395800016,-0.01708799772689535
