,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HDC,,,,,,,,0.04851690814217531,,-0.03683044225191388,,,-0.03116588897923775,,,,,0.06346735050450673,0.0686990457056892
COL11A1,-0.027107148252455932,,0.0013367753078949885,0.025099271453711314,0.015574642734412262,0.07691859246073905,0.5113161099943782,-0.0397430849681854,-0.014509384679494511,0.004663941547123829,-0.023738800444797006,0.020838151659826075,,-0.03236184227636617,0.07847157577664225,0.09028414114095668,-0.02134849263185592,-0.043249670590947815,0.20204804751809896
NUCB2,0.030935233579019318,-0.030462455544836398,-0.01556173417014569,-0.10519726496670241,0.015854133527709265,-0.03812134433684302,0.07608970671515058,0.02799627296845861,-0.014773166357233476,0.0001062893597715916,0.017106180237022994,-0.0194002740204515,0.008636990104402175,0.08555069984049539,-0.006280296178540871,-0.03972024447357366,0.027224174645660907,0.059656032427551534,-0.03595680191663885
FGF16,,,,,,,,,,,,,,,,,,,-0.03630424348450973
CXCL1,,0.03539946588903107,0.06760731988162234,0.06565748719630013,-0.029602143492524716,-0.06297398488345925,,0.02380661851877841,0.020371542360566645,0.03241575517888577,0.1528108974735305,0.023086423452864723,0.007437099684813837,,-0.019799578041445488,-0.09639474461514662,-0.04921181948329722,0.11363126434962852,0.010699943117123202
VCAN,0.06965449139836336,0.07189557590000188,0.04881710011799691,0.059213705023542965,0.0020929424496867253,0.11093311009871916,0.4787011177056095,0.11357373260472257,0.02009252578501278,0.07236746848863082,0.10031953833408587,-0.030434114494930012,-0.11446768885545629,-0.07206233241406985,-0.02807212064684605,0.08777377803250112,0.055815803235580226,-0.11876348622645473,0.1622619323296323
MMP7,,0.0824372309483584,0.0010895984080856933,,-0.01462685657975029,,0.0566794036820718,-0.015955902835310044,0.05157118849455532,0.012244336358521152,-0.03543793408779199,0.07745457843928942,,,-0.0188940047096909,-0.03761037535416132,-0.1478157885308384,0.02136357565100436,0.11524992624161952
PTPN6,0.0026799804368850804,0.007049809758889193,-0.02408481319318064,0.06878488027087129,0.001332211895775092,0.029941336471030824,0.19649372354333605,-0.026266670278682035,0.04190011186344856,0.05478647145111351,0.07219024428472814,0.05280376978703215,0.08544612839122724,0.1251424586670853,0.04986998836208406,0.1080053938503906,0.043647604342214937,0.06315810647491465,0.09500610536052383
PTGS2,0.13222111870621744,0.047240225644531876,0.04049419512523782,-0.07616193748835408,0.039927936745751784,-0.03983397452980426,0.04815517621172541,-0.12623454597412267,-0.020916523072801074,0.006028315180356096,0.07478618368737025,0.04392581335862174,0.005244689889833555,0.10851905509443979,-0.02869601850962401,-0.15740657909044753,-0.07447710996255791,0.12839140376467037,0.02821231943441142
XCL1,0.0294163356614224,,0.035237379207177996,,-0.01968433566961136,0.017240309564713244,,,0.010158309303493566,,0.01296253696861525,,,,,,,,0.09487998180533887
CD58,-0.03058876268706118,0.1089761595382285,-0.01999959703882909,0.07108401834600897,-0.038748477446433824,-0.005731684578324952,0.1967415381501233,0.0703076691173704,0.037765180935162804,0.039646741255923,0.05985972619567558,-0.027024762788345404,0.08323498687074354,0.1593474380883093,0.08371992631059261,0.11148363571501049,-0.02047505065184177,0.05557370349795128,0.08231835147323463
TNFSF14,-0.080965515001558,0.029895960772062632,-0.015347087066990934,0.06115326191830979,0.07980988733388113,0.04712496414825959,,0.047733709797025195,0.04438058310504858,-0.03902740828115142,,0.049144297268685536,,0.034068683057577424,-0.036963628765116024,-0.07698858703460078,0.017679335121402122,0.0599754123158489,-0.010006192050459706
CNTN4,,-0.08395461007930559,0.007306467155805982,-0.050257895905394624,-0.006483153000398042,-0.0397633454741629,-0.13798723073959407,-0.056656115462602054,-0.0495860388280502,0.0023854369538789714,,0.03520673140453406,,-0.050944481330132754,0.05666041551060497,0.0660612639575547,-0.017236693307818268,0.03137375821798669,-0.04064094108008487
NTF4,,,,,0.00431149143028651,,,,,,,,,,,,,,
INSL3,,,0.05873253727613734,,-0.006260615936583617,,,,-0.027410851249080805,,,,,,0.029203706999303216,0.07980328093794795,0.004074127559491773,0.010747715161305958,
BTLA,,,,,0.008298327701500888,0.02764463115032366,,,,-0.020208691459576482,,,,0.04481113961872885,,,,0.02379474016415145,
MFNG,-0.08541360266250217,0.00846524376820868,-0.011506591770276476,0.04446122176294088,-0.026767774040887756,0.08378304265988294,0.3363354510653521,0.031447965430202986,0.004775243106409239,-0.039255133569332544,0.09661594231463752,-0.004213370580211783,0.01444946131894822,0.05695712723224655,0.12004391906838027,0.09978921724755718,0.03538864107080728,0.012909588036184807,0.003595809143913516
ICAM1,-0.08316338792520608,0.0924485675770128,0.015219738065211026,0.03816879329923254,0.02856887392927348,-0.0028334873322970393,0.16504733653946277,0.02727313974800006,0.08437713942769157,-0.046155725968541075,-0.02523579640667364,0.04491596444290094,0.029251771029321874,0.20060369554565838,-0.0035274437200311084,-0.10979815707097311,-0.04324111370144062,0.14616092155104318,0.1424187280816379
PROS1,0.047709546841341606,0.029094683456567738,0.028027704479198095,-0.01389011114796155,0.021276107271403683,-0.024535515833702993,0.2795698570973,0.10074167081902298,0.06804252321514957,-0.016536434542966164,0.11319469701453615,0.0216971068188974,0.06799325528803732,0.14839397927017775,0.026745927596454926,-0.019531449635458116,-0.17324933373493687,0.09437395547633566,0.12647001976501987
CLCF1,0.06734567935640645,0.11118646915356643,-0.01074663410452752,0.021488132998336795,0.02351999358980365,-0.05547777523866295,0.17440086228773075,-0.005195521547928747,0.03603315455980485,0.006902615653378405,0.04935335048685651,0.06509945698194802,-0.02993869501058722,0.13544292814585165,0.014080355966167463,0.04575120916423384,0.0018730460602277047,0.11868249847903525,0.12429767732316438
PSAP,-0.23282945253404044,-0.05892699530446261,-0.026306976328327385,0.008293301259795395,0.0525116910407701,-0.030974907588447818,-0.38319605292758946,-0.03556776252580136,-0.04719820723526539,0.023052364705261116,-0.047790393214064995,-0.03558276836397352,0.10734525810944981,0.09156456686902884,0.10550405419364976,-0.08662761609190542,-0.0915065157711387,0.045130609717711066,0.02291638396270616
EFEMP1,-0.13371171517583977,0.08726435276675461,0.04996649612708726,0.10620983837517993,0.017438638970855097,-0.009055907030185018,0.265099407214322,0.09032683960475747,0.04405128218600985,0.05551446091590407,0.008188265696064298,-0.021297030255646696,0.015673407370255715,0.1366794109601586,0.030316806316711884,0.12816762685460792,-0.11488735129614928,0.054867469473214234,0.2103350197302134
C1QTNF1,0.09551063120159738,0.10854621994104065,-0.004759622291391301,-0.0846714717049467,0.025270164773777717,-0.045912713192256545,0.17413842242488567,0.10208092867538299,0.02824966205066414,0.05102521185265681,-0.01421508729592472,-0.0519890147814481,-0.012150471399500628,0.0773782342891667,0.04978247883026947,-0.07493126692912434,-0.041054566134172805,0.1329085764951969,0.2028313572860221
ALB,-0.11549158230104165,0.1650114265371647,-0.002205728303140905,,-0.010838935747135126,0.002776652305346268,0.03448009011784314,-0.02676401950934214,-0.00019552264928951593,-0.02437759273060617,-0.006634434863695908,-0.03720953495472367,-0.059020717965287295,0.060904356877175395,-0.020556592292600234,0.046813502154628435,0.02780304972482897,0.051528499181064065,0.0007147025638344355
CCL13,,,,,,,,,,,0.04105878808517798,,,,-0.009030273986377634,,-0.06942680533214465,,
EFNA3,0.09215317873364066,-0.045177438079883094,0.03215098179459716,-0.01055245586661226,0.05964805309105283,0.005943935785276041,-0.17510116864671624,-0.07804860514324795,-0.020562293556219864,0.006913562991898911,-0.04129464654625979,-0.044646175629461715,0.026559747614828984,0.18850578619314942,0.14150176391271133,0.03976673699940234,0.09208648209044773,0.07116942898407175,0.01801532341094329
DRAXIN,0.10074761626180204,0.053608660234414615,0.04817452467125865,-0.049349035850204136,0.02410499101060912,-0.011913168856826669,0.3880656685710207,0.06206760357693179,0.017949748665040486,-0.0015863005679887807,0.024307161515380257,0.020143826201438387,0.07508654350369971,0.09840955433009044,0.05228819619400143,-0.044660655872234396,0.07940030975289766,0.05942064378281927,0.1222891642201661
RAET1L,,,-0.01924533443144293,,,,,,,0.032392697880773806,,,,,,0.08877612669496075,-0.02116413750282054,,
NPTX2,-0.025455574166720802,0.007758256149605123,-0.02134663371105969,0.02581124260924381,0.01551824431586672,-0.01628886133476342,-0.36488299323229834,-0.09948193748400873,-0.07603133748198773,-0.02247462376171641,0.08846760895164091,-0.04097710235673785,,0.02007107122998222,0.0015238547284209339,0.03965496526343045,-0.07964352299412979,0.11920984726021722,0.08445470078354674
FGF11,0.07655118265405936,0.11875706519210288,-0.05818171441622683,0.007408452056438847,0.045811032451943574,0.02876849294493405,0.4133762170795187,0.032172160073283225,0.005766656813271392,0.05380988417697344,-0.030206992639287663,-0.021663405905990422,0.07377713691087417,0.07823077454785371,0.01851326394170411,0.01192021709830957,0.0658133912721851,0.19562483805876085,0.12865063453179265
CD59,-0.07435836375659544,0.020474150590925385,0.004416464617912112,-0.039881160117697545,0.012706339704036293,-0.03481695092304105,-0.29034331786694517,-0.08469994245083383,-0.0036719538467280466,-0.007177968125276256,0.035830451314783615,-0.05089526301830058,-0.008837410334545902,0.014665443954394664,0.04801279769885085,-0.037289318138162754,-0.17778972358865053,-0.08677793631975697,0.09960476137506213
COL9A2,0.0943057325603293,0.11582414751360554,0.004598093781456248,0.05404567292660493,0.06399427407017978,0.12133708072036888,0.2533575693983986,0.02941229932962697,0.06119254235377119,0.023946313210365368,-0.007447699428240799,0.007170738866799835,0.009594297822084359,0.05008982471371854,0.0909432930196155,0.23693548884157886,0.06563801579032678,0.010237171198736893,0.06813721312041453
DLL3,-0.202116091441455,-0.0015118458817956221,0.03417610045113688,0.10764896501784904,0.008551927486953608,0.08648028786376095,0.38919179714742036,0.016820840415258567,-0.000640287822062337,-0.008732630847907744,0.045424910037668804,0.012136923387298704,-0.04235173582454853,0.07893958884681168,0.04304132270405309,0.2459037961430363,0.059349694525330045,0.06214199509045105,0.07733634925476883
FGF5,,,,,,,,-0.02131203806847452,,,0.016639558734832055,,,,,,,0.050770468992332896,0.100738128096319
LIN7C,-0.07217226970160259,0.061130323713461054,-0.03338358086239973,-0.016221848350370292,-0.021544919399206736,-0.010709359568541311,0.07731157156684207,0.05805052560950506,0.033287329492206745,-0.006029993076976818,0.07470115311202835,-0.018898160682662528,-0.021380515822819086,0.12404961348752842,0.056444088044639566,0.08977073817063735,0.12733874033510678,0.08856010352379025,0.03516017621179054
GDF7,0.03532681331944559,-0.02457457357779815,0.01665938702268308,,0.026119866156360652,,0.08432469307214063,-0.007118283640498459,-0.04476300221322134,0.01021502938440903,,,,0.15992657722509676,,-0.00341396821800737,-0.007680745868077954,0.036461430697401924,-1.498304646809152e-05
PSPN,0.05085475459404314,0.03454571279219007,0.029494520302022535,-0.02386640015476374,-0.03924576737890782,0.021905569730883038,0.05840027884688822,0.012520853218453353,0.0431667770012597,0.006628301751221879,0.07765972743879584,-0.002865161969405978,0.08530888687279038,0.04753764984101021,0.0241894612631981,0.09318029011017685,0.019431894831386097,0.1375699424849167,-0.021658767436772985
ANGPT1,0.05104980914706078,0.069565042757839,-0.03879239892997765,0.009880080718087108,0.023151320130827515,0.02803788791960644,-0.009235772756030982,0.07367913564809873,-0.051278486585199866,0.021300434036311648,0.04311224605204093,-0.01939877206211025,-0.10108182563491935,-0.0030288302061672436,0.14732312787487392,0.08633199153138278,-0.0047020184514702905,0.11655073706685688,0.023798152194351913
PNOC,0.023682004461475354,-0.10413281932162051,-0.029876389577727522,-0.05164929587883599,0.0005973604947809609,-0.040802106342641115,-0.2491117445777865,-0.08200288805524884,-0.05623514469828044,-0.047935686060526006,-0.02361474752092918,,,,,0.017584908043557366,-0.03386747791616487,0.06318827545932937,0.027302946676229935
L1CAM,0.03324974074339886,-0.13093081355341113,-0.02789716178404526,0.0553750364887901,-0.026914449050865187,-0.05593929508793655,-0.0897100804938858,-0.021384770880878118,-0.06422000845948936,-0.03688197453655182,0.05857406618561644,-0.04274530737460125,-0.007050792254483234,0.08391059543433244,0.18651273507040456,-0.010481065131043847,0.12064516138144532,0.07487402826280005,-0.011722062874280329
APOA1,0.06177045292507259,0.09334741807012212,-0.03942566767284703,0.03811033612040041,0.012323470993751966,0.023537336012289755,0.19020702776003573,0.0891362457644783,-0.044622098051254326,0.009569114924135057,-0.0004480126145998307,0.07770398854249111,0.038915194899318196,-0.06552062021829075,0.06429218757138444,0.06328890671676679,0.053817936990234516,0.07583671642560534,0.12166342769207397
PSEN1,-0.07911051726118284,0.0376387429565862,0.02289005397754613,0.01679290662327399,0.01987089336355048,0.012700501798058475,0.018877586860249932,0.03371189712333264,0.04247848800191936,-0.02037166292785303,-0.06578252445932785,-0.030669097605725944,-0.10347090074742218,-0.08660658890487405,0.05865229659306854,0.0779415927572388,-0.05065639582717984,-0.012418445704843151,0.0831096825749567
CALM2,-0.08818743581370676,-0.01405652035672876,0.04599794249221127,0.07066907877771766,-0.0005284211157104729,0.05402391183044062,-0.3983256257832071,-0.08619000458079484,-0.12096853629947174,-0.07576412090669113,0.08727581611594078,-0.010271856337618285,-0.09229711595501705,-0.12095010012970116,0.07673469048468852,0.2244503491258954,0.09573830105152539,0.07948290918569699,-0.07278207828726417
CLEC2B,-0.09665955794083042,-0.013614703309750623,0.002435639455095049,-0.06474064173574443,-0.001709661649221619,-0.09240571806284373,0.10931599801691332,0.08629072071982151,0.003752240970395137,-0.026818661475072274,-0.002484936726064587,-0.01246918917141114,-0.015487291979971762,0.06630785686835004,0.012188380266497295,-0.1478646075168484,-0.035715811590355466,0.08454295099259114,-0.006117297212165509
NTNG1,0.06591137924964335,-0.040975082630560856,-0.023965769091855816,,0.02191957796545885,0.034823756226052625,0.020206756964456417,0.01299617985750129,0.003826769171999015,0.019417426646669116,0.0029009172763424106,-0.05512396247331886,0.011698267966150677,0.10210020677505843,0.14794800334792652,0.1632789222989655,0.11424873652192946,0.15835456337126627,0.06740523894149769
LRIG1,0.05073434669357184,0.13882435090997206,-0.018684932388822285,0.0552738705307558,0.010057573946919123,0.2021685367075189,0.11843389383854461,0.05591173239011408,0.023217693335693738,0.004391633739247941,-0.01296407055026708,-0.006411397917382293,0.10055407572761968,0.09077489111439593,0.07035046998417101,0.19362643297067672,0.002318778573485093,0.061410518505502366,0.036863158426536154
CPAMD8,-0.008372988501690956,,-0.0386658668501243,,-0.024405001376433817,-0.05261597015104074,0.0031872438293259813,0.0208763844175023,-0.05470312690712645,-0.012467404432858601,,-0.02940373388828494,0.002698897711521201,0.02707727966585166,,0.05413418481024164,,0.04545788856708168,-0.011135527048666749
GHRL,0.030231549905944805,,0.01128369684685414,,0.001469967671717062,0.003272246870674084,0.02556733540977332,-0.0040131012936230875,0.0588013819036147,0.020043706561669424,,-0.039616231113569,-0.055519293458147136,0.018044834245398045,,,0.005047514572040453,0.011715629916603514,-0.035203104032230655
NPY,0.007094900303878443,-0.0974616607512857,-0.0444382405348698,0.0007903164178446148,-0.0020165154093518623,0.04399370260675872,-0.24807233823349142,-0.010109972575393244,0.009844226522015017,0.013298610035807606,,-0.03433719376656314,,-0.006680846517531443,0.07509019596807594,0.03719231497926002,0.0375972416690906,-0.0355044856487676,-0.0030958040112821408
MMP2,0.05449476214493662,0.040816210644461864,0.03736916458417294,0.04762576781643046,-0.041072976531289114,0.0082890629051947,0.2703560568803742,0.09854917915741283,0.03886992815236273,-0.009592262732490702,-0.09286428295851319,0.0348599007336554,-0.04668487816595447,0.09928354235519826,0.07578972249897448,0.07339166827397889,0.011677716669606937,-0.036760627431512635,0.21295966871715852
LHB,,,,,0.013434587252314459,,,,,,,,,,,,,,
PPY,,,0.01056518677672078,,0.017990702568529145,,,,0.04331569444280996,,-0.021842588420487134,,,,0.09368148466548273,-0.038033807032218585,-0.022587018944768965,0.13318831753588103,0.08002384399558678
ALKAL2,-0.09716700127975889,-0.037712195304377284,-0.01768237981317498,,0.018426090233636866,,0.033428686361673905,-0.02185986715076401,0.003832357371616152,-0.00671364831780896,-0.02814647159777672,0.07331123755598355,,0.07393485827272608,0.02910122597679628,0.04025087300608267,0.015735942292092422,0.06817183156045387,0.08693691476472751
CSF1,0.05573880738253546,0.12153748943588343,0.017350717287300227,0.0351650878097872,0.008393493312155867,0.055653565694722074,0.28180973088176636,0.09667593853034988,0.0659098977632775,-0.034828703778832855,0.0774065740364608,0.030557203072534147,-0.010545605201911244,0.041684695430783514,0.027196568442402234,-0.08290545805841548,-0.018083922793696885,0.09781712761823474,0.14525513752524447
SEMA4C,0.052397684548645684,-0.024579524205584444,-0.007677075773992738,0.11898433639052079,-0.005413877339168128,0.02303127810415465,0.17485712736971862,0.03781995725760303,0.016691539546664563,-0.028105569794473036,0.06070337624194182,0.07226569266892216,0.019817806641581243,0.09170597139595636,0.016615696328076312,0.08913043003657437,-0.03893327311383415,0.09474893206208738,0.14719096490736538
BMP8A,,,,,,,,,,,,,,,,,,0.0660809313281453,
ICAM2,0.06047048255808853,-0.017171069017749105,0.004125327600885165,-0.01739056083979717,0.013147474673043,-0.055204184236562495,0.030019060365546035,0.07402952960420923,0.10454877458080916,0.004072013674707817,0.135231304417632,-0.02496697663550183,-0.04115297312568173,0.053377449069591076,0.08340908120236369,0.056224887840485335,0.03910232344531632,-0.0011093412021330258,-0.08220643106632272
SYTL3,-0.03652023232613012,-0.0640681849209625,-0.04390906992980669,0.04127920102978923,-0.01967202150221466,-0.015131144888803768,0.1599976296454458,0.032904318207245875,0.005071122067111165,0.06527415936545165,-0.04587237431858779,0.00795274395691206,0.1196050884496779,0.031961252087046296,-0.015057473178735035,0.02134759864523497,0.03148530435027585,0.03670973152187919,0.045536784024834666
IL1A,0.03447886682588016,0.0399666517369167,-0.04898388586184353,0.021615631239069965,0.0003066735448584856,-0.002134111920261772,0.04382504564794275,-0.023141982881342404,0.06970744047077,0.012457749611873412,,0.020122871156647574,0.05994617268983883,0.10848186554194282,0.04015557983367854,-0.033482201259527396,0.058738239190560905,0.037099627721216215,0.07634630214540102
HLA-G,,-0.01404238083719867,-0.006262193056315122,,-0.020588893710130778,,-0.0013460006800644648,,,,,,0.05021995681115261,,-0.00714269679142871,0.05413642943910642,0.0483587527431661,,
PGF,0.2042482285450636,0.005225719903191141,0.023513830361812333,0.020111372619540484,-0.026627387708522927,0.03855221701970292,0.16658627534417858,0.044550316187412085,0.03799119669699774,0.08009636376143758,0.10602249544770735,-0.004744475540826797,0.021105533592477476,0.22124430688338892,0.06771604403883677,0.10410881370726738,-0.009873225727879093,0.029292694279631534,-0.014714661638506632
LGALS8,0.022242658907036545,-0.016639316839229448,-0.0011996215388557418,0.029486185636301825,-0.006701618321527263,-0.00592084059896645,0.03450560376244602,0.04460942883746393,0.017136777888411288,0.04118515881530766,0.05952558369629526,0.028435982608465537,-0.05167626266015788,0.06007767150752369,0.08073697370274474,0.014227433481885479,0.08328495033816855,0.07448304755036289,0.0101387054090101
DKK3,0.010909740394989835,-0.06676908136544774,-0.018529820822602208,0.03997578665437943,-0.026364044459202002,0.021283702267124706,-0.4629291700206785,-0.12349866031416504,-0.07554384283333054,-0.05565514412611793,0.017784034868103565,-0.012612664818248957,-0.10652641256766589,-0.05184632007164241,0.09039000033552518,0.07575893195824601,-0.08332761776067588,-0.01609941572256334,-0.11193799294824493
COL16A1,0.1489066968177012,0.10837593093603805,-0.05424333137562936,0.046729567942335924,0.0063854950824041605,0.16182030906891587,0.10190824488950595,0.04523660255013617,0.03694917931078598,0.03902860432587329,0.12685560152986333,0.020790215016623217,-0.009683083717156732,0.1128922873058148,0.06568643702792157,0.1067323235222268,-0.004171664623675702,-0.05050215972994528,0.12410122438972943
TPH1,-0.0451256087473293,0.1663163909711246,-0.021744178058755777,0.008741671086677224,-0.012790928974637999,-0.036837293357731456,-0.03163442214806621,-0.02291858806303693,0.019901247267550746,,,,0.051265569412966616,,0.01756506020567975,0.05111645439594574,-0.002811340742472887,0.12707883011061882,0.09383588718127395
TNC,0.12338574985249846,0.1421515073177189,0.0469890554224736,0.015293202864262376,0.029854826291124344,-0.06783746774361181,0.4310468480873558,0.10988996799521428,0.05859612019155638,0.056622479061986405,-0.11882518372538804,0.003763432245020924,0.01950268191689314,0.22458706743335777,0.09308749022407074,-0.07976231242433787,-0.06819293375200831,0.12500012416094716,0.1152398802200951
TNFSF9,0.019812846584828656,-0.13348560550539976,-0.02127110807092916,-0.0489779714694775,-0.01579352300321783,-0.01451788592716745,0.03876240929958155,-0.027337991593653212,0.020828027474517407,0.01134872301062396,0.016059881576757917,,0.05377015206108494,0.0017044146336353731,0.04207725090122608,-0.06737510312166552,-0.006920255583402726,-0.0002217548910852674,0.0032820060540654384
C4A,,,,,-0.01610635887150013,,,,0.035796802476332865,,0.06494609441199488,,,,0.01489467986263616,,-0.02104313739232515,0.08304364450595152,
CNTN2,-0.24249874560516066,-0.008840512275160254,0.012352071260193033,0.10188156592050186,0.021476624404114162,0.0767019104236504,0.13213893346000122,0.01743274610364055,0.021184544746364626,0.0040476741314093845,0.02887876738411754,-0.026805647180071935,-0.0016798926559866087,-0.19739283357190573,0.10957669246452163,0.14878994073784443,0.07129147744021472,0.07945763711124472,-0.11393625106243903
F7,,,0.010141092218026738,,,,-0.04107154329977247,0.021567217892453805,,,0.008396961206853147,,,,0.05088085668556765,,0.08736717423785154,,0.005325394941292197
LUM,0.10688603651051025,0.05270199643692189,-0.0007454275110648599,0.04113924612337716,0.02795480694788608,-0.049523365068833265,0.08251600904477828,0.11335443757787284,-0.010842128298934599,0.017457923902432698,-0.06116869216906112,-0.009803349175568686,-0.032251369066290794,0.12978130688008127,0.05235838402050601,0.04882347209121417,-0.031520725870762364,-0.1130969395739134,0.08433101497868033
IZUMO1,0.0057747056438006514,,,,,,,,,,,,,,,,,,
BTC,,,0.05423075982180462,,0.02732757638432967,-0.016713195290720195,,,,0.059582427784404764,,,-0.024515438417529508,,0.04172545060260018,0.11547658764541273,0.019393144005151453,0.07628340622267157,0.0561245037740105
APOC1,-0.31417567266888696,-0.1366822816439943,-0.07443514885219804,-0.03298840454141439,0.004575435149485381,-0.0965162513699965,0.3673401096141058,0.12012788707991476,-0.008389667945641605,0.011487107069787285,0.07659159544550591,0.029191586030545183,-0.022644137925703252,0.018236011944781715,0.1241744390044681,0.1523501414358089,-0.009312832703357908,-0.03086821042889599,0.036365469559549224
PKM,-0.02672073715973255,0.11837238973525098,0.023580042842346438,-0.038044342758013994,-0.02693170887080303,-0.0950229355173902,-0.07443794907346479,0.057048709137558384,-0.007841906339729124,-0.08434440992766876,-0.013930785698788618,-0.004765881701845407,0.06452930817705255,0.19737859245696437,-0.018125574360120383,-0.13723139351654773,-0.11821888788201154,0.20398651652306357,0.10698893061616686
TNF,,-0.007095579443526964,0.06580362690636848,,-0.036193324152866774,0.06510922061597842,0.07781142264690806,0.028676688318353682,0.01614734783489246,-0.027518706383547014,0.03853833801631681,0.054024734551567886,0.06058222322783587,0.044316107387617085,0.00841987442688156,0.005837086019326064,,0.06860026050995258,-0.024481154707827836
GNAS,0.1714973188734987,-0.044051462747501685,0.023621925769984176,-0.05780627567986997,-0.04427596835348195,-0.002113176492569167,-0.3605112631524944,-0.05363335281661568,-0.07396911464153587,-0.05251361102348682,-0.07382216374802708,0.03730669399004371,0.044835509846675316,0.007632190637075043,-0.021046728743618952,-0.026935249984250145,0.16615396175222394,0.047567965443359096,-0.014897481762557606
BMP8B,0.007315671003469702,0.06188209224044803,-0.007367329478523867,0.014997879945436358,-0.006883604236260862,0.08037747663856105,0.33779947570749597,0.002210275396589141,-0.03088307807033044,0.0102338873666892,-0.02449995800573055,0.027090591901216335,-0.007408730558803385,0.019531884493937578,0.09570897229580701,0.006530095459586666,-0.025450633182043735,0.0670241084471669,0.08633280795172998
LIPH,,0.0559219153341345,-0.02174417270550915,0.01954054398670391,-0.011615085378930473,,,,0.00895850658126098,,,,,,0.047116650653689945,0.054337612372903465,0.015470353159131943,0.049060817003632164,0.01883669462505802
CCL28,,-0.0037821780274596606,-0.00819608300734087,,,,-0.030595367219470777,,0.00544561129314625,0.04980863148950703,,,,,,,,-0.038272384768185376,0.10829489589585739
PTPN11,0.06439650135257272,0.015306383585428534,-0.030202551515503696,0.08424272412161474,-0.007296598421580088,-0.018902546405495116,0.062389472002119535,0.0712182143806751,0.012994065506767854,0.029782623735813106,0.119098928319708,-0.031630492763916766,-0.07995834766633902,-0.11417077938589432,-0.12175567303775854,-0.05215147924237657,-0.013476191050190276,0.0020473140026170547,-0.10431524565521201
ADAM12,0.003037481025673755,0.1110885866139619,-0.016592454967506366,0.06315768721263557,0.0345045455336151,0.02095876658016641,0.15670769568582077,0.0948096253234061,0.02997271036552546,-0.016716180499395536,0.06915661651842796,0.1206583803033548,0.0028424265165403776,0.10088840717154113,0.030123358492172313,0.047851280906401325,-0.03701844464417893,-0.013143808266296098,0.05116928531269763
EPO,,0.013605012576273053,-0.017458325189413794,,0.00445691684781627,-0.038471981052371325,,,-0.05206213387623874,,-0.021471442692953993,,0.03979056616144629,-0.027473366293611454,0.10259916954276803,-0.043794289269743096,-0.029407796138137706,0.07152804172343326,
EDN3,0.01398333579220368,0.0762216279981005,0.082290344605545,-0.015948687572159878,-0.02995108955915592,-0.03547116024357202,-0.015788200660534952,0.03357082755182143,0.0037096594290825405,0.032903768509814774,,,,-0.047506502827740625,0.011140732130562414,0.020654997247785366,-0.006330584314942519,0.04237983345202745,0.014242529430219777
CCL22,,,,,,,,,-0.010897912888802147,,,,,,-0.008727892282989766,0.0009927980666808028,0.01715626433421699,0.04004119885538789,
CCL2,-0.11203276329113984,0.10216187300237685,0.04065897390716741,0.07498467253593614,0.014165640698672648,-0.018726153355664032,0.1077947209562089,0.006818349906927252,0.10941533558916004,0.059783982927020946,0.0479908227537884,-0.015123500266402213,0.08578721421168795,0.05930278621096548,0.03468771227937534,-0.14123657872211995,-0.022087486432321255,0.10572817328399454,0.08361973334371174
DSCAM,0.057936684436095655,0.04850315036123769,0.021339172534026705,0.009369132070960705,0.015322933874666447,0.07215922868271141,0.20748449711026343,0.05271846442002231,0.01748996107031453,-0.012522415164528443,0.006401217080803855,0.07763185930326567,-0.0914936664105112,0.08116003532644679,0.06246431571899804,0.19453193087889803,0.02031532153699464,0.0946476118081494,0.21905265539728033
GPHA2,,,-0.009902562551031082,,,,,,,,,,,,,,,,
ANG,0.12215314250068932,0.03287783042348693,-0.07785240038936463,0.005081366028291192,0.05472872415020907,-0.0290230159925496,0.01944429648042936,0.04852344651344235,-0.013773300018939807,0.004177854443533013,0.03842584637609181,0.04621256530623972,0.004421425065446115,0.07114115021146848,0.04872432979037611,-0.05935941299272122,0.04190698472287439,0.16837147818845513,-0.0012508126682861732
FBLN2,-0.029925033359383606,-0.0465098552082318,0.035606246684770936,-0.014154932929407402,0.01999604952727069,-0.05773955440065975,-0.07513854503602158,0.002080644845149003,0.007218840758115774,0.002163608921138477,0.09892935344167908,0.007252172212287676,,-0.04132721821393278,0.021890280269071558,0.058734365646716996,-0.015441084592501922,-0.043202453371629604,0.06324112789320965
VTN,,0.002871970783595541,0.0020665380476312003,0.02415289511633171,-0.03530526704048687,-0.06606451722602173,0.021582608733306485,0.0032249423755349215,-0.030860057182577404,-0.03312064610419402,,-0.024937407420855155,0.0011352807508413574,,0.03028637155188197,-0.0013891508222967192,-0.020908614238275402,-0.0009622323440595983,0.07571912138472761
VEGFA,0.07646355585791373,0.10581335160182209,-0.005764886170530445,-0.08297143336942298,0.036090235246279766,-0.07510846276800787,0.37671141265311986,0.035967218292083984,0.06464579190095883,0.023585139141112085,-0.12445299558641963,0.11704741797377899,0.06823154502969592,0.21108747447369478,-0.03645000889451068,-0.23950542802140368,-0.05053127869093417,0.05345283382821815,0.07998220623885818
