,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF296,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
TGFB1,0.026266859593676656,-0.043088813179261394,-0.03445390209994463,0.0348461055995729,-0.016203304417372003,0.027909137066392243,,-0.013397105768508463,-0.013451583608971994,-0.01033731263731691,0.036334980813017545,0.045636422244174434,-0.04982018313650596,-0.004721266845840767,0.0010935035208930815,0.00024557668586116117,0.016261032642851635
MSTN,-0.00505667816529564,0.030146165003048203,0.0792060049393564,0.09855568868324578,,0.020977423288837914,0.01243397985828964,0.011743049705416274,-0.02629541415616648,0.1661103926129385,-0.06488998399631682,0.05358696098841805,0.01365217218455857,0.0006706035887502866,-0.05014666625521242,-0.0028474010394611868,-0.03668459658393884
WNT4,,-0.007724073894406031,-0.023613028747208456,0.04650755283535144,-0.04496450339405475,0.0960743831768196,0.0715571310601855,-0.030706927626988033,0.11515595905143619,,0.06843253143726524,0.03198847718521117,-0.01731274427959891,0.04513350782928394,-0.043296077911123935,-0.08062673806698785,-0.03279323345558916
TNFSF4,-0.03290737422128787,0.05897728177580853,-0.039916040452437664,0.04849720029829494,0.019650891881836226,-0.006013145770313178,0.05021398602087214,-0.020196487221073926,-0.03733368102753505,0.12188029560200395,0.015295781703848441,0.08428425022132599,-0.026672795127670696,0.03677064327323857,-0.021063277767060566,-0.01624681198582046,-0.03824845908487297
NTN1,0.0140698235696985,-0.03665337730660341,-0.02656272583403396,-0.002209586705004929,0.07495848027613876,0.019050016835762913,0.3554054599217894,-0.020863753135512027,-0.0896322451021137,-0.03848764623950747,-0.04195762003681392,0.045634596591217526,0.01877541678774275,-0.05043684331765423,0.06775434739539062,0.01775330811862647,-0.07001028358007481
CXCL12,0.05116863634720984,0.02299003101550266,0.019841236649253743,-0.004851066401715441,0.031606302722904135,0.042188884880439495,-0.019468864162141657,-0.019852214987972523,-0.05539017980628297,0.028682296465697983,-0.051782941297177754,-0.01645833372043428,-0.0073165958560786675,-0.004328665457763937,-0.054262693208051715,-0.013715120028186423,-0.005178822952038066
GNRH1,0.07450845054456914,-0.03137908019728622,0.014150457353734911,0.01779155788238772,-0.016406613500329206,-0.0038008379230277884,0.028767456567751006,0.03162799987104488,-0.004273709288172478,0.16767993966520212,-0.021043405156834945,0.027799223440497827,-0.017543368678579356,0.058420685563734684,-0.0012920253313238278,0.02469629811956053,
FGF8,,,,,,,0.01899459995779555,,,,0.05428394977844202,0.0376893754920965,,0.08675418948204028,,,
RIMS1,-0.025764780775429947,0.10291841070994695,0.07410674637677774,-0.022168622210100995,-0.043986455677731,0.09051140034406704,-0.07971155451847861,0.008183576799622554,-0.016694949433663345,,0.11080310139007035,-0.017395371419058232,0.004258262470660768,0.1156244322579659,-0.00890853054010431,0.028861283867468793,-0.03630332053392962
FGF14,-0.061249656146044926,0.011685882518031722,0.03960571826938403,0.04096336845496094,0.05277784140169609,0.0498188128119573,-0.054049270484361554,-0.0016418281942570038,-0.035173665749363016,0.0828281285255055,0.04452529283861322,0.040797378606767264,0.02680228882593555,0.08509616988013409,0.07679614275742222,0.10064936408493638,-0.017514239496063025
IGF1,0.08148139887979788,0.02524992822522587,0.010757441264527236,-0.009000012029671137,-0.01975267815318459,0.012526184976674484,-0.07790304241594471,-0.018493526764891313,-0.08269881499825003,0.012855583303747082,0.03587818234982522,0.04101629428553084,-0.0243871037147821,0.03405570487354096,0.015995488750850977,0.004422728920641948,0.1273151063339496
TNFSF10,0.007691481506062334,-0.05310577564436271,0.01668848204890853,-0.035456335002430096,0.0745405687738698,0.010913643748548205,0.009523737334035087,-0.046216111037961465,-0.07039468377902744,0.07438651745806583,0.06900990945526907,0.03929345713062742,0.11251544064364373,-0.027762121857659975,0.011224766501057014,0.03505398125877067,-0.03117815295111599
GDF5,-0.020161092480825173,0.04605496804724764,0.05333910905694818,,,0.014839948024794387,-0.013152510683060368,-0.007852609868455289,,,-0.008782336831083783,0.019250093862728725,-0.008993161085610834,-0.005628638793431352,0.004148473940443929,-0.06770971552968424,
CHAD,,,,,0.019966977202602494,-0.028030094328151733,-0.017891442570082225,0.013915693755162292,,,0.07694484254243596,-0.00011167088904597563,0.006223271105721148,-0.017117092095381717,,,-0.043120766500560445
RGMA,0.0010914525962485166,-0.02291597334433258,-0.035114648051450335,-0.024742320818668537,-0.01798414073766998,-0.019988521067583875,0.17394237680977243,0.012893412860555863,0.0989643446462673,0.015412128426092868,0.06783545286755999,0.04233150724201162,0.04388062075951423,-0.04649380715687899,0.1494459340339486,0.0880315772268358,0.05579718293986859
CLEC3A,,,,,,,,-0.001416957150372593,,,,,,,,,
WNT16,0.06466983698530766,0.02265319076985912,-0.004540286293942736,0.01157692004819779,0.03260116538365015,-0.01724643674618563,0.05424247412791318,-0.04816873500839238,,,,,-0.016113800632092837,0.010984529287314936,-0.024718117539130717,-0.0011827583473554561,
CX3CL1,0.012744903437847956,-0.07829028251196704,0.04350483385042202,-0.011902453512852023,0.039371011860283876,0.015574181083475094,-0.05277931312476447,-0.06627156613711324,0.006198514580262018,0.057695168448856034,0.06946222445656329,0.03555164515616208,0.003565784894916434,0.011046921314226032,0.03510822309350888,-0.0005203107613716048,0.05575777131151755
FGF1,0.05483730309215455,0.007898715618958347,0.01609802121924366,0.003978876214166809,0.09192049257131586,0.03035236055389508,-0.12063136693131289,-0.0311458339643849,-0.11830271435838126,0.010342078815892641,0.04421407326876861,0.009569177729000497,-0.03583671845852605,-0.12051643238083025,0.04027286292047104,-0.033061818393075766,-0.058051391824268044
ALOX5AP,0.08368556362260185,-0.0035849875121677197,-0.016072128481477935,0.038287270724098876,0.024573972182544587,-0.05854190954623678,0.053554076245957476,-0.019411081616109268,-0.004939419672302278,0.024847833779934554,0.06171245150751929,-0.036905859281816764,0.0008229972922841755,-0.0075751262083330675,-0.004196876806659342,-0.0066837998736218795,-0.05559590628643492
IL1RN,-0.017942095655182896,-0.042414248444600774,-0.01438980461416897,-0.03335371226637036,-0.05982594712420428,-0.022460399646697247,0.17684098609511661,,,0.01928769751225235,-0.01225493760983089,-0.0464847538682638,,-0.021493166734802453,-0.05569759761557442,0.011625778800698575,
PCSK9,,,,,,,,,,,0.08075756232772745,0.031694783286885575,,-0.010632826926319098,,,
FGF23,,,,,,,,,,,,,,,,,-0.03773324192921603
NPW,,0.09297767762709289,,,0.07644896463791846,0.06310341405549223,-0.022105971879331766,,-0.03356560294538493,0.04525692418763881,0.026776491436846038,0.07292270306975926,-0.017996408569002427,-0.012859411727958967,0.08172768274736779,0.002046589247836739,-0.028448183510144703
CXCL9,0.02632425220531118,0.04533771195423594,0.057033307305599544,0.0033023608965285604,,0.11085903190458304,,0.005499804460610991,-0.04164426878900639,,,,0.0031689346436736847,,0.01606086763810837,-0.08415415426871971,
ANGPTL4,0.03533987310747286,-0.1290621850763664,-0.061223598788331175,-0.011086326260389006,-0.11530273670444255,-0.06327075388584019,0.008435331833266434,-0.024189673153887283,-0.025602170715843985,-0.024539720002772436,-0.08418224078417559,-0.1013914848193365,0.0351970706318601,0.024830086487099563,-0.04238261000894109,-0.026741007598311814,-0.026379660609023955
UCN2,,,,,-0.04653112794108236,,,,,0.0675861183259001,-0.017201233592547494,-0.0543034590355231,,0.045022343213955776,,,
OBP2A,,,,,,,,,-0.0315401756710433,-0.08388489262433421,,,,,-0.026692918370315354,,
COL4A3,,0.08267821740098519,0.027828719619391738,0.0057900350348741424,0.06568055263103921,-0.017074751644480152,,0.005631795970785829,,,,-0.015231727909511506,-0.03027060226247103,0.010827038089286586,-0.04317857530777124,-0.03628510551153331,
NRG3,-0.018261605415372445,0.11151472931409333,-0.0048889664025340215,0.10074389952573269,0.030656026631506402,0.03359343553437921,-0.13621327794784016,-0.00112061325966017,-0.030639717741536038,,0.012992263339978972,0.039018004032328774,-0.0622471243503002,0.05115918436221911,0.11205730035318268,0.03626310982728732,0.06294376136517871
IL23A,,0.10841798140242874,-0.029470135288194272,0.017813446291853625,-0.0022529022618368363,0.00581850805739132,,,0.025059513135506445,-0.03127449549844075,-0.0035857341253510413,-0.06338296293728199,,,0.03893867172485776,0.08682631632069708,
COLQ,0.02613494261890596,0.05496311163290422,0.041406905383032426,0.00519979586925788,0.04402909275763562,-0.037205614848078224,0.14337205769229525,0.013352226619568303,0.043749149923221625,0.016318654131002207,-0.029269727431618875,0.00893647809422777,-0.0155345954873014,-0.01099892898685342,0.05207051090532228,0.023419652396052145,-0.04074380289331682
SCGB1A1,,,,-0.03298696026378827,,,,,,,,-0.01803712767602101,,0.02673013689022481,,,
TNFSF12,0.012015433649073195,0.011485512301295648,-0.027005999735276853,0.07371689143958383,-0.0366758794642956,-0.017647600848686627,-0.027717015627125377,0.022071599478302208,0.08763209812906733,0.06746190329863588,0.05200983034915764,0.0032688103425065327,-0.01982232949991045,0.10379188807568301,0.07134937061886702,0.06000602719303139,-0.02157676089210838
DKK2,,-0.05407112686893791,0.03129968352763328,0.016543213978862315,,0.11622519748908423,0.03103762802799223,-0.014921937673744227,,,0.0015036021885067531,,,-0.052130195112710165,-0.043159709847812075,-0.05131304364455113,
FYN,-0.02786963192017176,-0.06355546436386311,0.032399658459425155,-0.033640013351488966,0.07191633428515588,0.07262351078194018,0.28985848412267784,-0.005568486249088724,0.04280959489820958,0.010280930841797924,-0.040938832321518695,0.07998284026549542,-0.0041094007897969085,0.083842176374515,0.07394170998899346,0.1246976134131328,-0.04887982028309774
ACE,-0.05498464824356708,0.03349772698040443,-0.002610443974477284,0.024218370896402584,0.05728854171271297,-0.05508238852116144,0.14597775425207032,0.01580504853644947,-0.05292425017961736,0.0448029189018191,0.005556706903540305,0.02318298031791504,-0.03793850156289578,-0.026025883522738442,-0.0015733119863483368,0.028805844622518718,-0.03773331541859118
IL18,0.03226756033254276,0.0491840082755775,0.021794674576469036,-0.021893819988222287,0.03430374695659191,-0.05980186739473438,0.08558163561690857,-0.05933473489639667,0.03850485406191248,0.13265823496320078,0.025725514592898582,0.05531875703090577,-0.0430346150034303,0.020173909212452247,-2.849961489471468e-05,-0.04995212088687649,-0.07548271964736507
PPBP,,,,,,-0.018046418656425346,,,,,0.06662474814566406,-0.047564713472798247,-0.020719487415544132,,,-0.019251982169586783,
CCL27,-0.020422586749458786,0.08730544100559086,-0.025656087306511435,,0.00020498596598843071,-0.036363492585625004,,-0.015371742710779169,-0.029023383774421537,0.10572902901186036,-0.0022876051605850017,-0.012848119888044369,0.0005026849775558087,-0.01370052110712224,-0.0021800268359099518,0.04312143686920592,
SERPING1,-0.09582089800919273,-0.05635422152396964,-0.024361028105091408,-0.006358703884806396,0.002233410039538077,-0.0662894990251186,-0.03956285675284788,0.0644503478636724,0.025387279352666287,0.09682427676986076,0.004319390243751176,0.0374424593013413,0.004686201453203288,-0.07383204191452127,-0.03127669946675664,-0.012012556119102307,0.04690026458158789
AZGP1,-0.032045452258103686,-0.0728055241619077,-0.030982464378642032,0.01183991876855504,-0.021214632309217146,0.014458874444116965,0.25041202138189106,0.008361315149923809,0.04188662012003988,0.06908591371872114,-0.0891931505278625,-0.03087906290013591,-0.02305008330578365,0.02925221058911993,0.04675167623503054,0.08165259385629478,0.13332542806659473
INHA,0.039054425934438336,0.015031473451759463,-0.04133179165189266,0.011727444535224079,0.07453810357965258,0.034132199112130064,0.09645444932152507,-0.011168050105913993,,0.0034275545249366998,0.004548222751191824,-0.0015989369825484274,-0.017996408462333448,0.03588185891440271,0.013863322529781459,0.07520973316329181,-0.025673503358989033
SEMA3G,0.02864496942237977,0.003874333224564979,0.07016823451915656,0.0005001746788132564,,0.04329291564549265,0.06303459237022492,-0.028926433644810737,0.05956029113952079,0.1352341291877592,,,-0.016603068294602032,-0.035489833290273436,-0.03937528463494008,-0.010965931055522606,
OXT,,,,,,,,,,,,,,0.03393658917791215,,,
COL6A1,-0.06259432244853849,-0.06610364697501385,-0.020539485978599847,-0.026832535554560645,-0.10132878131850347,-0.02121097918940313,0.25864171501381744,-0.010312175193051092,0.03535220161375661,0.08927358304136393,-0.0815815471774993,-0.017153356028358064,0.04519060508004013,0.0353892264514032,-0.08041662714040065,-0.008028636600471513,-0.02864476594031501
FGF17,,-0.018606765580049096,0.0748283687475546,0.0781025660731777,0.0669634645380438,0.11789905516408632,-0.0003639510761724882,0.03729374573026339,,,-0.037638208800935394,-0.015692314642950733,,0.08532643285476729,0.09275296602088114,0.08569943553422041,-0.027778221791537404
TNFSF8,-0.022172839588289046,-0.027002242789084755,,-0.03202050025648694,,0.023832927150146014,,,-0.03549162967663316,0.12185161687522919,-0.03350792610291917,-0.03387411055511102,-0.016113806896652032,-0.021737915780292237,-0.015016115784898691,0.027415814904420792,
FGF20,-0.02952218832472482,,-0.022552997769844086,0.0024845938001383456,,0.0316022355988675,-0.015559983763990624,-0.011157199092747773,0.006286721788485805,,0.07784636338884231,0.0035371390368706644,0.018248555542874276,0.03020709274546708,-0.011709253718787633,0.09752951061440181,
ICAM3,0.0401748210003194,-0.0036290050231447273,0.04686672611227302,0.03818039536038574,0.001909419054796297,0.015036043598221574,0.12081648575252595,-0.04324159012487196,-0.08245700685605926,-0.021084223196094362,-0.06129468936232704,-0.02669786052620988,0.002775886375584676,-0.09104207395642705,0.02702976803277392,0.0291459574431986,0.036088983020002935
LAMA4,0.03658257852846602,-0.097794217899318,-0.011096156746951191,-8.868993583798494e-05,0.05319954915442261,-0.018412018273356246,0.1454788942386558,-0.016246277015301153,-0.042973177765285434,-0.01693144310114718,-0.0966140196460924,-0.06103313194114031,0.017911284237214446,-0.001533538553541931,0.023550076959482948,-0.025536229631727164,0.008934456943305165
INHBE,,-0.029116701943014592,,,,,,,,,,,,,,,
DLL4,-0.012992423211485814,0.0521764512963157,0.029344463661113478,0.024573194401514478,0.07683563398610826,-0.0025739255056408707,0.0989821598907095,-0.007819214347715453,-0.0713920767965512,0.10436478584840703,-0.025210854415299567,0.042890832519722304,0.07048805906035632,-0.027787868807519923,0.0684982348520287,0.05632971339221765,-0.04074370126419872
SEMA3A,0.13261449635916903,0.029531736290546052,0.05074887859976757,0.048838631672526896,0.020536511415486562,0.006897446527046229,0.05566032893168406,-0.006163505947866534,-0.0015373165808323472,0.07674353900373519,0.017658566680357875,-0.039316069060748166,0.06909151057385088,0.04997589512109245,0.07386855491328867,0.0458389974837646,-0.028716890868275998
RLN2,,,,0.016132759065666514,-0.06914956129981954,0.05209726625800585,0.055715888472088214,-0.032930629664967806,,0.07063624100406242,-0.02586784088405362,,0.05139575374899379,0.010557710398943324,0.02931591471492387,-0.018031420985270292,
C5,-0.010390131839620073,-0.0022486872934777647,0.020546612634511022,0.04653927589568112,0.052350599978628946,-0.017659693699235243,0.15706210647554222,0.049817371638957754,0.05690635976460168,0.17903516050517773,-0.044454462298044034,-0.05462449703620634,-0.05422024061319979,0.01123606167785028,8.383223337097965e-05,0.011561965041423337,0.04187931897288049
COMP,,,,,,,,,,,,,0.08849377545380237,,-0.012954424817147595,,
EDN2,,-0.03651898857473221,-0.028987312143724638,,,0.007064889577271434,,,,,,,,,,,
C1QA,0.040209733392223994,0.07026352419400675,0.029355261939090983,-0.030679829428298964,0.11029859847430774,-0.03508347363638542,0.12286262924277305,-0.006293033157159579,0.02570140764284505,0.11738297631132354,0.08437616191525124,0.06984786981316723,-0.030196025496175352,-0.044110667880421034,-0.06558231689755163,-0.01451656454252099,-0.10782005339973902
UTS2B,-0.018803028352995743,0.07717489525799047,0.07015839282690448,0.028207238653397658,,0.11132557170464155,0.05693144168545759,0.016064184830043862,,,,,,,0.10557406317004077,,
COL9A3,-0.004288147977225776,0.03367535992726126,0.05587279303149143,0.04714041513760321,0.08131136917224009,0.014783974693411563,0.30327884278863604,-0.0346820607212772,0.09893123895179132,-0.0026936530879856802,-0.05964988540060479,0.008180474070637286,0.05200509580708488,0.027910426830897672,0.08422326336634806,0.1197142087222464,-0.0683334991631169
DLK1,,,,,,0.006181552832939384,-0.04580173036843865,,-0.06707812729610448,-0.0803079700320818,,,,,,0.03384776522630403,
HGF,0.02921047196257775,0.1308122263762637,-0.05474437988176706,0.05495071254334127,0.060736600897418606,0.1022629808987084,0.032903885545284735,0.014602628790594815,-0.0028706303774630603,-0.10407767938238205,0.061583237661198366,-0.010366432574919218,-0.0016265380445563173,0.04902732606000381,0.024952617674923516,-0.007709450242216209,0.005093567550199074
P4HB,0.0006710932112797201,0.009269625125624289,-0.07046194782226266,0.0599906330574118,-0.09645606967270488,-0.08373622139895455,0.275359135944386,0.022633181616404555,0.007256663579769884,0.06765752366537839,-0.04775303173347118,-0.021195443368829673,-0.004516886193886468,-0.024761322771897937,-0.07557242217806641,0.06389803679014248,0.11679450120970644
ADCYAP1,0.0015778746131651106,,-0.03095457612796056,-0.020183000276617027,0.04956960721828314,0.08225892657164248,-0.055355550397861934,0.029075750309781632,-0.05497323912381212,,0.07364728923438976,0.08196407471377819,0.11682327523219306,0.06428912531841335,-0.03559090370196018,0.018999081075542608,0.0170197332060252
GREM1,0.026292671926986234,-0.029037565725847467,0.08614837417916056,0.01289128845879185,,-0.020312885763529326,0.09386208775064757,-0.01745417513016856,-0.04659000621435436,0.055329604057411705,-0.06234018017326599,-0.02457182807524075,0.024486899498119184,-0.01151344063825842,0.028686230427318344,-0.024677814922471796,0.01397860029979565
EGF,-0.030526208139296854,0.012832039884091425,-0.06810521461844471,0.055308910846115215,,-0.03677938403561323,0.08802975648343861,-0.01572558672675453,-0.02629539833736457,-0.07475438467999661,-0.029417325931414395,0.030831549758996765,-0.020755829795156663,0.0423248656606012,0.03997794831224677,0.02225288811529834,-0.03721208442298951
VEGFB,-0.025953003305191857,-0.026739818257854445,-0.06145202858505232,-0.027779789019827018,0.004585696561613334,0.0452860987005535,0.15645077459014511,-0.019787661643070897,0.01038675145504242,0.032807486427933796,0.05661677935640823,-0.011639240785974489,-0.017920842711317927,-0.03315835285393995,0.0037601024220665293,0.005673023019283098,0.027843424233516587
FARP2,0.08305154270348679,0.003705601970079047,-0.0077153565056812465,0.030196441228232514,0.09108929840897764,-0.04487571030969726,0.16428157035545102,-0.015418666369921324,0.06685019207251028,0.047413386199483654,-0.04795009245910475,-0.02000188647543742,0.046891147587110736,0.023821668712629914,0.084075630631243,0.12371339648160085,-0.02700691519413251
BMP3,,,,,,,0.009329585357374581,-0.00039766386908420416,,,,,,,,,
IHH,,,,,,,,0.02744923723010467,,,-0.005728760607347409,0.017208754791490786,,-0.04546902580259956,,,
LAMA2,-0.04816362178094745,0.040350577026186704,0.022109655289811035,0.06448128814879417,-0.0037629631599771164,0.04487097317822443,0.0832321482182601,0.042124696326648156,-0.03213653340390639,0.11271435436669147,-0.016903977111163936,0.047752622203421934,-0.039500760949643665,-0.016094920602499577,-0.062093345733978386,-0.01468627670451524,0.1258948715963768
SERPINC1,,,,,,,,,,,,-0.007068647470472825,,0.05682121527900556,,,
NRG1,,-0.050248843226587576,-0.018365049028116837,0.0118789359552976,-0.011069175153457409,-0.0060582480512591875,0.0262542953985505,-0.016951281207423154,-0.025884589894845086,0.16169291581805997,-0.05904288924222898,0.04667104606821681,,0.02317663360852889,0.02647715983991484,0.03417711605994673,
SPINK1,,0.0644602178081596,-0.015446285992775848,,-0.05017241940603012,-0.008069591111790692,,,,,-0.05649966467823998,-0.04654431103148404,,-0.003220449497138644,-0.0308543356402147,0.012894680382781125,
EFEMP2,-0.0033256170941374508,-0.04341190676708056,0.010540835035180201,0.013371351114510734,0.02877153420450377,-0.03667883903875683,0.19456487645765,0.02631250750949593,-0.004666056667204813,0.02308578855321233,-0.06791476930890279,0.008300548538111512,-0.017315669863517104,0.0032738295815737594,0.015362599626411077,0.003557063726372035,-0.06961210534063886
SELPLG,0.008714344926542916,0.038661697657164776,0.005313366460616528,0.04764126327519788,0.017268261005068095,0.13332512363468035,0.054711680124388144,-0.014385429945027875,-0.03158678652864985,0.073523576875807,-0.03746009556588675,0.03276708582891758,-0.004046118288104037,-0.042097091363646776,0.019368501635606637,-0.04124039233499745,-0.05236537792412037
GDF6,,0.0006168626466285191,-0.027449084042356152,,0.10109401555499331,,0.08003296316344222,,,,0.023317032492932006,0.009736395518091143,,-0.0101382302146893,,,
HLA-E,-0.009254173364957362,0.042641515688591175,0.010291045283019594,-0.026649275970836148,0.046964694356185645,-0.035668050231400905,0.02627121698991523,0.021392723017724505,-0.10631567529970964,0.12163606392858715,0.05962023824166233,-0.07982051101607752,0.09880079147351363,-0.08582429414590072,-0.039925057497443,-0.024458310701858315,-0.12311006413385583
PTN,-0.08902760117519914,0.018605542270376554,0.03154825764885769,0.025370182472942465,0.09540250932643451,0.02469582552706013,0.35979537955471574,0.007392257290728773,0.0234532096806568,0.04740162527146372,0.05907604411385881,0.10907252977186782,0.016813755279984504,0.01708927368572481,0.15476855044174456,0.1129157008574996,0.018072013868660444
CD274,-0.010042877136598124,-0.017626283356163713,-0.052503068989030496,0.008864990018779164,0.02908783900836387,0.003304440203089463,-0.01289139438748004,-0.020703898509907212,-0.010251181951522723,-0.09615383138416422,-0.013232721507740254,0.05800252707838631,0.008403434513783743,-0.06001881179726396,0.028358655655072375,-0.01461212586991756,
FGF10,,,,,,,,-0.019500794057084013,,0.054250756287136374,,,,,,,
CD14,0.044797329803677316,0.05299051909159384,0.009537528467827327,-0.028106823867757504,0.097999876018104,-0.02124729735008673,0.14230114217649373,-0.02752701849156019,0.00796065637743281,0.0987411678930307,0.06801103551926665,0.07182316060405788,-0.016811050020314813,-0.028613409738259484,-0.03453367691740175,0.061129562474557406,-0.027232644524527262
SFTPD,,0.026584190237479228,-0.04677214757682524,0.003791011472227186,,-0.020266586846970778,-0.040387477179050876,0.05085122510637588,0.014670323377370922,-0.0536291015086549,-0.01461464700866247,-0.0428002721872263,-0.0056291463228658346,-0.001215323897598733,0.013142991171223624,-0.03507210780764407,-0.036150734931902594
SLIT1,0.00531980885211244,0.06478182282022699,-0.020188440602131354,0.07096981870415044,0.07136803669768974,0.024880725766689194,0.16365228476904106,-0.016790754866267132,-0.053386027561204114,0.029095497900812287,0.13113932637476225,0.11329719934623045,-0.03176890751242288,0.05097383650055283,0.08685793413035876,0.07357423548361619,0.11843306818971949
LPA,,,,,,,0.009832398533580328,,,,,,,,,,
CNTF,-0.004518370795078252,,,,,-0.018046415625775532,,-0.017454173621645377,,,,,-0.01660307484627789,0.006787483110343622,,,-0.03615089006038759
BST1,-0.01432898154420682,0.003630197324579463,-0.011512166263569835,-0.0024387277345480746,0.023085572896677307,0.040574466037676137,-0.041098357066241244,0.030720698798674062,0.10003067615295756,0.04929628021528279,-0.004427164737038274,0.09180214988800088,0.03938271217320644,0.036500181551575195,0.12481921601333067,0.036275708627665985,-0.037212092533634014
AGTRAP,0.028446525430936946,0.007613200400291624,-0.0082548563736506,-0.07694973472260262,-0.008605261881526265,-0.04722654220053032,0.1553917684643748,0.009531620748386892,0.048720898305709304,0.027490190333598646,-0.03782728896162262,0.018662235580271722,0.007885377585567205,-0.03095301173591292,0.05213268694292629,0.036490053528483696,-0.101496742373128
LAMC1,-0.031339208146621354,0.09300106954785614,-0.02125827436857861,0.02757068482254352,0.003106384381185517,-0.026987784090352036,0.2158478422524844,0.03316094766766984,-0.10601797086811661,0.011601456618031542,-0.03957230573991226,-0.04194170082074518,0.05732192422395732,0.0075911322242008545,-0.057744153940755744,-0.018684861393039025,-0.017752703543076346
COL6A3,0.13358014993829329,0.04088401314511045,-0.028006851955764207,0.003681096374229244,-0.024023096208927945,0.0036347231950023054,0.07189395678894947,0.03524136671553437,-0.04172940192881204,0.06272614077091014,-0.07045057536214289,-0.03707865476061304,-0.03446311724169122,0.07177623240282884,-0.048236115434277804,-0.027103254922625605,-0.01912317578453403
FN1,-0.08165254282440655,-0.1286920876080785,-0.034833835787505756,0.021221982119277765,-0.11888034786714761,-0.0880886082118584,0.1916913310592462,0.04334220068135314,-0.04840717603653257,0.021523345559022865,-0.09008826019079114,-0.056785059230024394,-0.011705773506988431,-0.006028885247286576,-0.08701273126634139,-0.008330753718706717,-0.1286421130165642
MIF,0.004350522962079905,-0.043699035970131236,-0.023479615582880087,-0.02023060589876922,-0.07048311983787238,-0.009435007935252924,0.15340324107093334,-0.0077072060440849756,-0.00807497371966689,-0.01253489748240425,-0.041782484578265236,-0.05335450144065985,0.04999666844833137,0.08597701053341299,0.04608881113714915,0.007377189779753031,0.0701080319541872
JAG1,-0.08885337450137336,-0.03692817064937995,-0.013808659348546972,0.009654832911091404,-0.02004635302551606,0.002639061155465056,0.18977509693822464,0.036216353537308496,0.00585132568250511,-0.07920997333917988,0.05951849182929279,0.02044705386869499,0.03260995822617434,0.050955939923101705,-0.05486121540274809,0.0009905419516954767,-0.0694392558885927
NID2,0.04692744968665967,0.07624321199307595,-0.025812715074693935,0.011266873020318776,0.06378053948170957,0.016648864305768205,0.2925935596796443,0.010862933683259066,-0.032849558290625934,0.046759576528635605,-0.032162855803407185,0.005436051660936102,0.00870046941729498,0.03371067617536598,-0.02485093120586619,-0.035543842741444204,-0.05686311111163266
EFNB1,0.0533770849135282,0.02799043227811856,0.04836872610479636,0.028588926363363253,0.01075873999717267,-0.03535117973775684,0.1882732882326714,0.024876018022004242,-0.08154634363917244,0.04845447517570052,0.07935815460232912,0.07979339151967114,-0.0036360051569173848,-0.014324600274732773,0.08380959558185502,0.10003154474763314,0.023064480144245163
COL4A2,-0.032646290671454886,0.07397929724873811,0.015255246001826895,-0.015343305469239399,-0.003340052638733719,-0.015874942932078934,0.18255830328117337,0.005029708509047583,-0.095782913853757,0.033563259117080975,-0.025018698900291483,-0.03240862764827531,0.0008901245781546779,0.024011219770422417,-0.06303139575567547,-0.027397645264118035,0.04121592736457924
SPP1,0.12358956765767806,-0.03932738073080911,-0.0373840032803205,-0.0074620613876863065,0.11226969431522528,-0.09095455076658433,0.305148259845636,-0.018287364685644538,-0.0053890945458412625,0.0440907829314907,0.0723195949539098,0.057890819707870446,-0.05829549238118979,-0.030267658992642155,-0.0330575994316078,0.025178579773513888,-0.06653546161101015
PODXL2,0.05733556193205868,0.07564307558078086,0.06290022322765562,0.10887427471625591,0.022674562036878895,0.013575818320412063,0.14717289959421478,-0.013460828782320486,-0.03804326767801394,-0.01697947238643842,0.07044603542561101,0.07572962425138978,0.00032077826227716594,0.09354009194439154,0.0929494064375588,0.061014251052549054,-0.0015935662945823143
IFNE,,,,,,,,-0.004194885485915344,,,,,,,,,
FGF9,-0.0012612429225224186,0.05624535253961802,0.07825027579164395,-0.017961390284348802,0.015713736606134034,0.061006497834397586,0.006518097023798139,-0.012702307661837305,,,0.07950781661916484,0.058857038168237175,,0.08977114184321647,0.13329943465308788,0.12111822450615783,0.06990468596144489
ITIH2,-0.01903706679588666,-0.02700227153656693,0.05271232635617963,,,0.024999619634433375,-0.007783155136510705,-0.02537032062986624,,,-0.017917063499655626,0.018674601131534244,-0.024912302077895857,0.00783350770460899,-0.018176213798143347,-0.026560148975657064,
ADAM10,-0.014953499702527009,0.035619508057255604,-0.015999279461578912,-0.005299983916037694,0.0471944206269728,-0.014860260479616813,0.03448334975663579,-0.04024591480819157,-0.025726463882315937,0.13595994297815178,-0.006753157443273088,-0.010445738024988455,-0.014740763013375255,-0.05322357712641949,-0.026048922070647133,0.03690942257424003,-0.05473689247659166
CFH,-0.012626788801328693,0.06319532975503542,-0.0396320429742397,0.03366160421333999,-0.018637397365767413,0.02909696511531989,0.025283413723039636,0.02706402079535652,-0.07998556451209383,-0.07171731378696879,-0.07420635525306858,-0.0016584320247243105,-0.03022081420193476,-0.00034765096336560546,-0.053217974112054076,-0.009555880283150506,-0.019093852415280946
