,UKF248,UKF251,UKF266,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HLA-C,0.014035031874894612,-0.020470761062710528,-0.020540545427714274,0.01622018026094521,-0.10179920922261823,0.03325282363947567,0.03730735957953257,-0.030858574389670337,-0.023238448466860892,-0.12371461139405233,0.01519964517199963,-0.06710491429841255,0.018381709678498143
THBS1,0.01694366328989625,0.0024342959629903922,0.0989190606900871,0.04637904339796112,0.04974614484942313,0.0023970583857301506,-0.04809163143948725,-0.02135407131352876,-0.03807525286347894,-0.05417958531931828,-0.059304775757548014,-0.06700525221616062,0.017107887647418975
HSPA4,-0.003195345754041416,-0.024462863502938643,0.06427551299356328,-0.03283726045874172,0.05330529395723371,0.028283201416050303,-0.060604185262612784,0.03224706368502489,0.0030816632859007606,0.11099417357147792,0.008515411637658147,-0.02446255260538679,-0.05640622141729758
LMAN1,0.030122397866605054,0.010276854672488364,0.08164166970245097,-0.0069575343149005245,-0.05886582530824154,0.05481391040747988,-0.056459880367138116,-0.037681626774509175,-0.011885357313291517,-0.061980848453111255,0.0013397627772401294,-0.05521093875946853,0.06431793425159722
LYPD3,-0.020721017493536855,-0.01367313623782475,-0.026665037427128797,0.05020439929051971,-0.028101964950876895,,0.0233984905836236,0.062485075441784645,-0.012419393483226526,,0.011026610889170313,0.0354626991764725,
APOE,-0.04047238121307475,-0.006866190867283618,-0.06419948640514503,0.012878506490617558,-0.13110528253347628,-0.0018250156122051023,-0.03227191977795609,0.030143458589616534,-0.006924509751664284,-0.07131828835185133,-0.09335638237246474,0.0031416910249856896,-0.06979537065499206
SOSTDC1,-0.0066485728016520374,,-0.016003933774170014,0.018263513923062132,0.09311012849557586,-0.018974441607586667,0.06288677755205258,0.004481015713528117,0.04461019259246354,,-0.014782467718422917,0.05201946659714902,0.09742232581404703
ANXA1,0.02395643736596899,0.011720616376617681,0.0041039719422205955,-0.017482322012082743,-0.06331583704420764,-0.046754750525755444,-0.015931872100086373,-0.015284942638607678,0.01534817859321685,-0.0871269300365867,-0.0518554888691433,-0.055079851917200946,-0.03254850924615248
WNT2B,0.019354306710727985,-0.01925912238029481,-0.0010170212852881446,0.0019719693171813303,0.06777149982182934,-0.03295693667479371,0.02009388709475574,0.07410839914432543,0.032204553072625854,-0.03905546379266329,0.14105528953602559,0.07338801169591591,-0.046393684161646374
AMH,-0.02530247351787555,-0.018359926560605304,0.0758882198766126,0.008045782345589851,,-0.033774553261745374,0.14161969653219617,-0.06528126090185248,0.013703670027966838,,-0.024935440782084862,0.05132504344905683,
GDF10,-0.01572060472850689,0.02613911921543819,0.05825590453628268,0.057295434452088456,0.09573289024045234,-0.0024513510339453843,0.11917695107453884,0.010008860597049564,0.09631573251287745,-0.04660721092481974,-0.017672718487260427,0.03844107056518099,-0.020325043294927857
EFNB3,0.01595270295142362,-0.028957595734417543,-0.013070353503354191,-0.03964971942578425,0.09298261672333488,0.013731239104859308,0.027654738568422266,0.01901505736741913,0.06600379612703236,-0.09567049486343006,0.06057132310193814,0.05446596640598676,0.05801924191994797
LTB,0.00016271266734303491,-0.008227836384907107,0.009501293784533979,-0.010208763237230056,-0.007344941136440808,0.07308777470570166,0.023379477681219042,0.09248251634024537,-0.004285777278097215,,0.06259402948422182,0.03756323248629139,-0.033515713376142876
ANGPT2,-0.025763170641659287,0.0023373874480455757,0.06426044866749046,-0.043590360503705246,0.042155050354230644,-0.025894120941159244,0.0131176817507716,-0.0006861915092591982,-0.04484019726362373,0.02398730420644538,0.029151114979758953,0.08387314330525229,0.031607150764776874
NRTN,,,,,,,,,-0.03075856956217523,,,,0.12456711494458644
ADAM17,0.034816208514575606,0.021811573426268965,0.09978674296587832,0.04783839695226529,0.0021000075071872905,0.07415268554488717,-0.013290918604806226,0.013305184356587618,-0.03696053444831553,-0.007801647043169067,-0.04204035253706732,-0.020092647569328045,-0.00552629749568336
LRPAP1,0.014323264417499641,-0.0554804383356556,-0.0828997582274597,-0.035290221621844024,0.0147517736929191,0.07115172422485334,0.05880943164087649,0.0503370745647329,0.006560588319011326,-0.0746635408990591,0.03009693218494362,0.0663192300429003,-0.04853124382200102
NID1,-0.020258703693778874,0.003180171647917181,0.0683494493537371,0.011376056634195653,-0.017422480934963538,-0.024638407206082173,0.014816445569244921,-0.029570247709909417,-0.025673743498966665,0.008720623179792976,-0.0007044102191257701,0.01822735858606295,-0.05556163875059084
MST1,-0.010167735063966008,0.0494626095809561,0.07333548880285791,0.008503720091399792,-0.04986189490429825,0.051792099626248346,0.11855695471754446,0.05527415217003419,-0.01161758039923512,-0.04268359569478991,0.0566780184516003,0.04028897952277653,0.06282173970255156
IL13,,,,,,-0.023604482978275082,,,,,,,
DCN,0.0021348383171483775,0.04511817960103809,-0.02980931052564401,0.000998100280430377,0.027312974147844293,-0.05851382768562456,0.0026920079638899177,0.011219710325681146,-0.048542068314737306,-0.05490973104063262,-0.09462569839470762,-0.00419983812904631,0.10799168076056267
IGFL2,,,,,,,,0.08238893896856907,,,-0.009779231071142315,,-0.03300035468331441
COL7A1,0.02288017894208859,0.043513686182250565,0.08862993501251863,0.03209412764155364,-0.03136926766990586,0.031163546102762497,0.07462259796921361,-0.028491555002631296,0.00688971169581648,-0.05468883823862698,0.031510772890045884,-0.05742480816150584,0.011466469907336052
CALR,0.005695456990250085,0.011562469342269587,0.02895064486896871,-0.08947232605178142,-0.05750892169461604,0.050898259716473625,-0.04092872389183468,-0.056316960057065296,-0.09067949152454793,-0.016249544593186876,-0.011220849223711912,-0.08564918319358576,0.04575847142515829
PIGA,0.035804191300858684,-0.03955620073316636,0.10603410099712376,0.04729349146745776,-0.04285035038037496,0.037364704164690676,0.08443112027075132,0.0699735270905213,-0.021326829297930453,-0.041588213296186026,0.012766354092395212,-0.021529128596377158,-0.009927174858903239
CD200,-0.02800475463740359,0.02243392891659894,0.012421401019868989,0.002684701922022017,0.07119577645562843,0.02563169084420505,0.031528623843415496,0.07172448589504034,0.015718897529723164,0.006265964815024111,0.02120247950559375,0.10111499693546219,0.09701251547788647
GRP,-0.025208349447204192,-0.013056883917111718,-0.039505457387303995,0.04088492362988925,-0.025828555315673147,-0.02033411071822063,,-0.0274677698938136,0.014707047888651055,,-0.020680495092607606,0.01610793634158393,
CDH1,-0.04371300656264082,-0.031263562060298324,-0.0035812262480541986,,-0.04289995869282332,-0.0024146182155705565,0.010714761569308133,0.0574371787530114,0.03536581449874738,0.11189520949839736,0.011700093574631297,0.00402603655183672,0.06154784884184636
LPL,0.0219287521211796,-0.057258364533710575,0.005604214487488705,0.018264877302165586,0.0077821174300027945,0.0016640832199787397,0.13299568033697304,0.06997073670169102,-0.06389411456058205,-0.003498972204717431,0.11814752161874219,-0.08927115838534946,-0.10088310362428579
SEMA5A,-0.013042035941511824,0.01878896393649188,0.09482031430431243,-0.061505810775696584,0.022083444418302997,0.025909683032941496,0.00955686030774625,0.10358776606675016,-0.02800960971952312,-0.040486608117599264,0.05888693998373769,-0.039671241962124126,0.08997973420120568
SEMA7A,-0.0024213442015904836,0.0037400864558071027,0.011159362360894707,-0.005294488361560761,-0.018658569919569143,0.025184050009692364,0.032396219711760814,0.005190673852664746,-0.026870111523573225,-0.0776689453180185,0.06234167377542616,0.0827403087316081,0.03770076732235059
SEMA4G,0.041210660831869486,0.023855526049083104,-0.024931821087270038,0.03714458532426518,-0.03094503938249289,-0.006552571785818431,0.10487821498597238,0.007606573173504202,-0.009698893981859306,0.06544829484756431,-0.016317952875490118,-0.025804026337291595,0.10258456542178941
SEMA3B,-0.03620637451854568,0.02190620220379438,0.0649703289313491,0.005852421981311151,-0.08263689980105597,0.005890925912207913,0.09940747518008022,0.029380540746619846,-0.05839489992904925,-0.08282852267003735,0.042969569971076975,0.06525463912725035,-0.11947176749162089
RPH3A,-0.0056055965509920515,-0.031209490563162974,0.04269176529407926,0.060813773395561606,0.11954841257789359,0.00014738805846465307,0.11287281442361678,0.03467781970571453,0.11711850570109023,-0.026051158651939757,0.09180223872823694,0.11441304022640382,-0.053657856374679264
JAG2,0.033089168045032855,-0.0007705311333832259,0.05192058893349567,-0.06801737895933746,0.032084252507300765,-0.019952318231372803,0.08151712307415038,0.037805604644037705,0.02089432888954772,0.003188693395707594,0.004475191951730151,0.045475425085117205,0.11911786179659707
CGN,-0.002082537156006678,0.00032907116601530367,0.02562056345050012,-0.008427468307546326,0.022305495804493994,-0.013486546298693947,0.05014182699158162,-0.007988573468198869,-0.06367724705924227,0.03159894085156612,0.07376858546524302,-0.017932022946124743,0.13020581068544734
GDF15,-0.01704205948464419,-0.020437819150544777,0.04645530723662978,,0.022407134538196507,0.0032416244396777346,0.008194714532481592,-0.024874990903259873,0.0031909747727685237,-0.07561198145228919,0.04942302704705862,-0.07424277644596358,
SEMA4F,-0.024352454126717226,-0.00490383098308188,0.024538389189144454,-0.00938383497297576,0.010230570071116059,-0.018708872611712096,-0.00418416864797509,0.040589936311921704,0.039967682851262475,-0.028786818865374635,0.016527025106310385,-0.024910274355053236,-0.027653190191121474
NXPH1,0.028029898328464406,0.033770229470275547,0.056219164873843416,0.07488875155297613,0.09532403755132386,0.0716450184065181,0.05887831725892287,0.05015931931078964,-0.014267699014813817,-0.008450870038020695,0.09683789856297212,-0.05054976470516907,-0.09768961060532186
ARF1,-0.005728764123561228,0.017833303310564305,0.02632501286544132,-0.0020885041791641593,0.03404259855152294,-0.002116866033048748,0.0479077930243476,-0.008780276983438303,-0.009942798584472053,-0.04607435402692941,-0.017366341352795196,0.004451451640545074,-0.0003348350114597129
DSC3,-0.011456643245532593,,,,,,,,,,0.030182492509609568,,
EBI3,-0.0025062073503218383,-0.03162238905088025,0.020099074898078877,-0.02161084380200082,0.02647017458669543,-0.038484588585668514,-0.015939592524916814,0.048543352651041274,-0.0023228826063801896,0.0752070829298492,-0.001474695834387299,-0.0442799814542704,0.048764507549613006
TIMP1,-0.009510785982588438,-0.020951341721549804,0.02023349128533147,-0.055572793193291774,-0.05390303282546285,-0.03288553522660188,-0.027147865589021956,-0.1122081565406047,-0.08974109744462343,-0.07780901120564249,-0.030557002524519653,-0.031938521912135476,-0.012532549801626365
SEMA3C,-0.031194118840344447,-0.035036654385547414,0.05557849319807127,0.021856302337376295,-0.10506354282929282,0.008113290626520745,0.029984912342856107,-0.0304246331428303,0.05155315177498371,0.020381717226047067,-0.0070766733829325,0.01683196858061825,0.00907447426942932
GNRH2,,,,,,,,,,,0.003570834480714622,,
GAS6,0.028128176131986978,0.027641294911755685,0.011321886507746917,-0.020953909776846653,0.05773229151986027,-0.0023599523469274965,0.025645601983978587,0.08247483651074299,0.02406648382571527,-0.0013754508201537278,-0.06655297861452053,0.03950322316849894,-0.06307505881459897
MEPE,-0.03067919649940108,,0.05665599958312341,0.025817334959034214,0.06390802512114468,0.030522676862700143,0.08092694412093827,0.030046362906089568,0.004300545544217747,,-0.02408396863876995,0.0871886553463727,-0.03031036684141709
SERPINE1,-0.015859572588833925,-0.020071217893857855,0.04330253473311024,-0.027341532852521937,-0.029616528227100408,-0.01630571549550755,0.014097644790361562,-0.0924664102566096,-0.035142588611452814,-0.19122113264641408,-0.022188661647196514,-0.10358171325133167,-0.07936592466489564
RSPO2,0.02679002620793689,-0.020437816547410108,-0.01004482191715449,0.054863441342469114,0.048187431560614,-0.04408914079004592,-0.03822546965151982,0.025027611959128192,-0.015312976130151049,-0.04891030766089152,0.024578989511114195,0.09884373902436017,0.07271833899453327
SHBG,-0.01483973953430427,-0.019694951035038797,-0.03260954239337226,-0.03402832353109548,0.020364357993703442,0.004348961482088642,0.02408144295990171,-0.0027748988009598046,0.009337366965088953,,-0.013718575964854316,-0.04610543344893249,
LGALS3BP,-0.024963166775231867,0.009617267316651301,0.04322976163392635,0.0002758034037077797,-0.10685100546339718,0.02975479582186265,0.09110654777239675,-0.05763963869299657,-0.04230001310086793,-0.09081448162816413,0.025713145659714037,-0.024798802146508397,0.006663210192412938
LAMB1,-0.0065417162727532605,-0.0017682594666339503,0.06872708953367478,-0.00555119466721379,0.07337599759374597,-0.022353446359029062,-0.0026102498826461257,0.012217615467326698,-0.05867049513644677,-0.0584099062818311,-0.0012083933857598057,-0.0020543577768993666,0.11281711115328268
SPTBN2,0.014975046617676681,0.06736267480601899,0.02596342959529753,0.02189137961941046,0.10104536260695897,0.007919805007303146,0.03796904056044841,0.08783296990403401,0.03676526768833482,-0.06910880174586538,-0.0210645232091882,0.08535227133613962,0.10002764762048395
COL1A2,-0.006023431363262765,-0.02173317083181269,0.013178362574384315,-0.01912858115567492,0.03157649920471469,-0.06441123168855964,-0.048791991280183716,-0.03977945395283566,-0.060703493387724905,0.04431813040008358,-0.0669826867147343,-0.05708433055558461,0.06313086465163387
DEFB1,,-0.011557255657236882,,,,,,,,,-0.037324739262557353,0.031088109163365983,
CEACAM16,,,,,,-0.02944150306063411,,,,,,,
WNT11,-0.01642109044991315,,,-0.03417625862215116,,,0.03733525074514717,-0.012941576487854028,0.02290905707755014,,-0.023130317805505392,-0.028466132012049075,
LGALS1,0.032075858603459954,0.01581832063732672,0.021542034626414023,-0.015756395766839616,-0.08119364697807809,0.026336855467839024,-0.03731256947235897,-0.08943492361734548,-0.0250776589070203,0.010523078824418903,0.05254954799630324,-0.01676830424211912,0.022400639132703792
BCAN,-0.003074920647244715,-0.02460415866730151,0.11553881374869326,0.03535944164844187,0.10170216795163191,0.0011218480117433322,0.06199914100274423,0.10422521121303725,0.02011511329209074,-0.0800986864278024,0.04233738037600396,-0.019748066411027186,0.02642390158124205
ANOS1,0.024248445895653628,-0.014330991670017706,0.024176952588338796,-0.008004380470423964,-0.012623447031513604,-0.001657225431459825,0.03982630853911473,0.1261215994866135,-0.014912760616107275,-0.07182263776091903,0.042851095511284694,0.0769050441233571,-0.11287731712962794
EDA,-0.012021821810059861,0.0030164641440724076,0.04646428027158896,-0.014291828015303957,0.02863435355206197,0.005156700921293905,-0.00019058393433401868,-0.02638586844670596,-0.03308275555778496,0.09320779293854393,0.09991223737454952,0.01630681350416298,-0.010444484758606355
FGF22,-0.017095077596579186,-0.015914161976352943,0.014535365236139181,0.037250628850515034,0.04499867142455324,-0.0008986218399474095,-0.03032536462058716,-0.012610940635717162,0.025900870021760555,0.06055796975027937,0.1300198884561446,0.09829072449220241,-0.047568447914859216
SHANK1,-0.016421089395699445,0.011751477810032001,-0.025812450699602967,0.012458252654585007,0.029223779609718982,-0.02268791970482147,-0.029236358846851156,0.19010430153805308,0.019971505858969483,,-0.017641777158279495,-0.04294217236498933,
NPVF,,,,,,,-0.016969918501998662,-0.02508567497749108,,,,,
RAET1G,,,,,,,,,,,-0.021731942874900167,-0.02621596114370272,
TGFB1,-0.01614426508380158,-0.02403098530441821,,0.014433815234458244,-0.04542745342041202,-0.024062768249908495,0.030265530576971483,0.0663947423028267,0.04219463486484906,0.006521817692572307,-0.0008742819567367765,-0.031050348002026194,0.006900447253440873
MSTN,-0.00768565872100218,0.00404684691241652,0.03271862450489542,-0.010716504818655385,,-0.031787829814050705,0.01619988597861704,0.06991854961901095,-0.02272582665136796,,0.06146033661283432,-0.035449411049319576,-0.034527184241462006
WNT4,-0.011064494071543004,0.006131550781211906,0.07916465846073063,0.042737253785758086,0.038499229763488636,-0.022500504462322435,0.09991011965198504,0.032653229371471096,0.004598840711600977,,-0.033995199470245374,-0.04571083111560273,-0.030864671247063005
TNFSF4,-0.025302472527941485,-0.018926401148646,0.04997041729019021,0.037450624491618324,-0.012684932418559364,-0.03362237873109558,0.15602372373757045,0.015332084271276095,0.016378619336690135,,0.021980658042132957,-0.030155140064472195,-0.03599907636311904
NTN1,-0.022104211339005114,-0.010728487678762071,0.11287737332469786,-0.02764941130075439,0.0344038491322598,0.025605212075583965,0.1315523286352406,0.08133399465616385,-0.003133258579849182,0.015503703119142313,0.043006409015458366,-0.046382453846098126,0.10020224711189335
CXCL12,-0.023515239560889273,-0.03284729266535558,0.00035566210896209013,-0.009741386511980966,-0.07271064117744012,-0.01656385016784627,-0.019820105478053504,-0.02966590774981286,0.015326344751399445,-0.05884308071606058,0.004925200739340225,-0.03956689000951392,0.034666559052821726
GNRH1,0.035554961794270035,-0.0057141627024301705,-0.026258460132174727,-0.021405019454749548,0.07200802552137983,0.004941876921578235,0.0411969269005378,-0.03374322464392691,-0.016207762262358833,,0.028359588317787506,-0.03595606337529357,
FGF8,,,0.025019911367120146,,,,-0.009450880589538874,0.014503823857311424,0.03457139306788825,,,,
RIMS1,0.024013184709455234,0.04037410920128504,-0.029513843413589088,-0.041931951816225686,0.073896072877202,0.024628890594135165,0.07741917594787984,0.07756286390921997,0.023295852596297784,0.0068621608569074686,0.07606779763628826,0.07043807436503827,0.06193970097195153
FGF14,0.041579926587166555,0.031644034987953595,0.01951179514752067,-0.0023434826128077195,0.08633080181021258,-0.04005904652392025,0.007883161456720078,0.002319010140183364,-0.0030642348877394725,-0.08179769864983144,0.11201942771456151,0.0250324617076156,0.040934784388316006
IGF1,-0.006127431818590009,0.001900962170077476,-0.021794697680537153,0.041481978493020474,0.06622399602981034,-0.035932809768562175,0.003099965218110611,-0.02743412794257626,0.009218649938939769,0.003297683025678084,0.04262448730820713,-0.04627665002801528,0.10563384443936909
TNFSF10,0.042713901665727326,-0.05450160117601162,0.023873055734814266,0.010219031428599075,-0.056350957750499024,-0.03624152258947695,0.02590808249596685,0.060119479739376896,0.034799541344413154,0.005203803712182282,-0.003011856867932423,0.0465842508514455,0.08188387723287884
GDF5,-0.01696224558223528,,0.01743745893979797,0.037498681868372616,0.025477780739298777,0.003913124845530323,0.029019769125503914,0.02914303765412975,0.08768936773514009,,-0.03240120180660682,-0.007392152742244201,
CHAD,,,0.05976071112434175,0.01534367329823881,,,0.05130135242456181,-0.004483989138546067,0.04728701127913248,0.019421594141822422,,,0.0205607535072445
RGMA,-0.05579899985391859,0.002300704020332571,0.059242603955089054,-0.014931446860923842,-0.08463660436577991,0.012443880501522458,0.02699248691972557,0.1485591352281549,0.01922111135005154,-0.00044084372004367037,0.12449336856423647,0.020091740867999794,0.021326041182289795
CLEC3A,,,,-0.017585905461081366,,,,,,,,,
WNT16,-0.0037902230775923224,-0.011732909919275369,-0.013343219019587228,-0.023089460265312913,0.02318568343224082,,,,-0.03075856550235804,,0.04425375064901469,-0.039809632641455144,
CX3CL1,0.03840736588067988,0.038693853899077715,-0.030195698599775007,0.030905229234707968,0.13568270762759205,0.01717455036928018,0.03290091224245196,0.01194620316055905,-0.002389148949168686,-0.01749791666855664,0.01825260886188731,0.02319816819588512,0.043785318491922604
FGF1,-0.04214664019759396,-0.024564418550104192,-0.05530417688551637,-0.024768143193778215,-0.11873186556550418,0.0032938462149983204,-0.004555358036478906,0.039280808386589955,-0.030027511547427242,-0.008170300831528162,-0.06855618376198593,0.16594611245995455,-0.08159018420630253
ALOX5AP,-0.03805039386846508,-0.003924906438739919,0.021169119814210168,-0.03214480694030715,-0.1216770380393904,-0.020569610598919992,0.026535228855436115,-0.05871493017787597,0.029728153665654025,-0.03769470016796906,-0.015107539904702635,-0.052511417846041304,-0.06826520595760731
IL1RN,0.0027745686095547568,-0.02527693053508018,0.06615042530637197,,0.032607855466125726,0.057238161593163736,-0.027223326537096477,-0.0070444681410950635,-0.024594313885067998,-0.029337876790265265,0.0593361965366629,0.0032501340952045227,
PCSK9,,,,,,,-0.011162278241058922,0.005223385231621849,0.021454157003519086,,,,
FGF23,,,,,,,,,,,,,0.06803282525392465
NPW,,,0.06602370811999114,,,0.013999117683900135,0.10903607614363857,-0.04406498025981159,0.023823434197522666,,0.017598931281944834,-0.008124455479648041,0.10500070019900277
CXCL9,-0.0399716753773959,-0.018588373248809915,,-0.033446863031584076,0.06484583556483385,,,,,,0.011150738169793629,0.023959520088174632,
ANGPTL4,-0.019968326426260802,0.03563396251513329,0.0036557635349373486,0.00409791990418374,-0.03580622435317297,-0.017846530651105832,0.022467742741805748,-0.09311723597719594,-0.03795196003618243,-0.03253762002233124,0.043651645638215254,-0.045029420787073234,0.008092401500947692
UCN2,,,,,,,0.08287643828835428,-0.028230297984572852,0.04352310177969986,,,,
OBP2A,,,,,,,,,,,-0.019577198300681668,,
COL4A3,-0.022232580671187316,0.12647179386735363,,-0.02386851529471764,,-0.00712025635658614,,-0.02104733932121645,-0.014001982356510638,,-0.031668157052516695,-0.03142539089092927,
NRG3,0.02842202175757942,-0.03285980078957644,-0.014892886400350528,-0.05725679116876441,0.08399147003602292,-0.04633121792702871,0.012830467226467544,0.13397960966666617,0.02998791826788424,-0.08258612092375431,-0.018490213312939326,0.03387717809458911,-0.05990493362399841
IL23A,-0.018125692786223405,-0.015650426371518027,,,,-0.02714592594330641,0.005863588377295247,0.08180260475447604,,,0.0018459163051365794,-0.035193715919433835,
COLQ,-0.01736450455531956,0.039038387889111396,0.08258719566332422,-0.0011756767367222954,0.12150902750531763,0.01863791262390198,0.06263917293744747,0.05142712681620734,-0.005226410359442132,,0.00035144763497403197,-0.0026952876460859415,0.11715866468820761
SCGB1A1,,-0.011906084206006742,,,,,,-0.03344897552966732,0.10163813286674331,,,,
TNFSF12,0.007152635602229803,0.00912444490494279,-0.007910207426537696,-0.007537405003475225,-0.01940647259799832,-0.021435339475152478,0.00890190055532328,0.03021050536678836,0.02787383448220867,0.028830465850695545,-0.0009478133345031401,0.014009642962745785,-0.004480004079806708
DKK2,-0.018985795807861323,-0.013971627750066471,-0.0029766208848514366,0.02938175464230661,0.0492077864055878,,-0.03185584630061112,,-0.02948411524325038,0.07929335952929081,-0.0028292388547465487,0.063993918962335,
FYN,-0.009178921503882137,-0.013064312581053434,0.06854155092320537,0.0463257289342407,0.018762442926663826,0.009042499429518115,0.02921522291202907,0.10972001452752578,0.011666699830556558,-0.05873244836419818,0.03648036430504047,0.05826473091171884,0.03152219313949341
ACE,-0.0014954015671250966,0.006693137318639176,0.004482369888091328,0.07868154965984238,0.0161629960295014,-0.038033658151448185,-0.011132082487100658,0.031577438808842145,-0.014755774497986186,,0.04856248353689456,0.10174690446883447,0.06304434978842462
IL18,-0.011172011319459158,-0.03153525354532259,0.031809641308336786,-0.007730537620895706,-0.07722958121979008,-0.04998826121116467,0.06166411630645915,0.02641265898694869,-0.026746526761373967,0.06694081170779924,0.027201473169569886,0.09472566457490254,0.06848662489410132
PPBP,,,,,,,-0.03304253650808524,-0.03148568198156963,,,,-0.029382138262817315,
CCL27,-0.012021821890825629,,,0.04001175069771839,0.02558450510456583,0.04465128944260429,-0.010732904407376061,0.06269035852811634,-0.020182133441015094,,0.05951050088945486,-0.05437211653835644,
SERPING1,-0.008463459963566308,-0.004764820192751191,-0.006032489984420139,-0.04576359453000793,-0.05874912251699221,-0.02658260294582671,-0.0015212794445318974,0.05843818106808799,-0.034244142828368684,-0.07880162458096618,0.00789907220612,0.007542680254055156,0.06439064325086637
AZGP1,0.020984732423082197,0.05574265450556932,0.10520272826124424,-0.0008888942635840055,-0.026022177486756275,0.02776595901384844,0.11995794142361456,-0.013893627330915903,-0.0588704180333114,0.1089376480375982,0.08690150303860046,-0.04417663226304786,0.05963285291823724
INHA,-0.023057757230349106,-0.018244737919783028,0.06669075775925658,-0.036527985028481084,0.05427148167201891,0.013073535300375243,0.054013252757358764,0.0781500592609366,-0.044339950157696935,,0.06960504978474097,0.06144195312097547,0.07211350638229926
SEMA3G,0.002914942292509905,0.01530769879652863,0.025046295842485553,-0.030573382402325877,0.03185148734975467,0.029028267903633633,,,-0.025337343511898543,,0.005864810932967169,-0.02467110963792499,
OXT,,,,,,,,,0.06308085279429584,,,,
COL6A1,0.002666720404461464,0.02981776934012177,0.07630338614149822,0.011421230501545048,0.02687146106797039,-0.0072788806002669374,0.025382742988080846,-0.09001645380416227,-0.05317538440830497,-0.17029283313378746,-0.007051708091950441,-0.06084980684016745,-0.030506725255412724
FGF17,0.005171107410149028,-0.013056883917111718,-0.0030301046233548877,-0.04630283282349969,0.07135277959257819,-0.023423795923486295,0.017583173357936483,0.04867945463906609,0.01486930378223289,,-0.018651065524741908,-0.008720711982279588,0.15351274164802767
TNFSF8,,-0.011557256847054873,,,,,0.02472817388286411,-0.0002700613286793484,-0.03075856956217523,,-0.0044985412746456925,-0.033086677554093676,
FGF20,-0.023858560687443128,-0.004061311402323882,-0.008049471793507556,0.022621493288037604,-0.030183269164424664,-0.021540883753488275,0.01897596667425625,0.03367489785061261,0.0434377551560558,,-0.004484563598152837,0.062311045140505616,
ICAM3,-0.010617133494481774,-0.028740841417535475,0.023566467882250402,0.019633641772873467,0.003303602729798821,0.005271371673199598,0.08086813915860491,0.0059794206541584835,0.03354893618379299,-0.04268359355257989,-0.003687434297954561,-0.04569880624456338,0.04460581880431254
LAMA4,-0.01069096101461799,-0.006739401761469631,0.02341903126302269,-0.02024209041551637,0.05352395805390005,0.038678126342499584,0.03973262508187887,-0.020424238648042166,-0.02558037962866166,-0.06862185213996032,0.05230690840845464,0.015462648216265919,0.03863205031693463
DLL4,-0.014826645115852443,0.03488228409531969,0.04369401381800963,-0.03319898368792304,0.05822064859275438,-0.008257074103182065,0.026700495513204376,0.12301707140142293,-0.01644697896885468,0.02795001486594961,0.04390322822108372,0.00960180004320155,-0.03834757394726222
SEMA3A,-0.027140310419839588,-0.02175824883567912,0.051420789707510156,0.006067708120995163,0.0611784833563551,0.05698652966743922,0.022067446744946026,0.036901082931027986,0.03129190998512496,0.02532802344363943,0.0017070986628549376,0.04606186916023181,0.1009832557759032
RLN2,,0.014047149992581838,0.09437948736154766,0.024180972006328492,-0.031653992084417444,-0.016970805673029807,-0.02479270450815245,,0.061782504068579554,,0.05618998184082178,-0.011778781036014449,
C5,-0.03279456259441293,-0.015610246023971003,0.09588380840525382,0.040835939455833796,0.015504410663131879,0.041212954636669984,0.0344888351362594,-0.010231291605506126,0.022243898532328544,-0.02963073171659599,0.048368303802740924,-0.020144823601150722,0.09589896744463369
COMP,,,,,,,,,,,-0.02659092715506989,,
EDN2,-0.013582753267181984,,,,,0.05185252927037655,,,,,,,
C1QA,-0.025901336308199074,-0.01555801126645056,-0.0010265156971930411,-0.04209190802540679,-0.10798417465614238,-0.005061010386122557,-0.05922368890487686,-0.03276476831794029,-0.010734772408917424,0.055445624352205784,-0.09914605632737636,0.03306886119607551,-0.09067961832846154
UTS2B,-0.01453507713688085,-0.014118650791586201,-0.0011053138860934073,-0.052382778774589155,,,,,,,0.049614569982383984,,
COL9A3,-0.006988387341866203,0.07251370165917247,0.10410411714378033,0.014822927361380562,-0.06361755510903992,-0.028373977434780547,0.09987442534103586,0.035266233170432135,-0.028627570522797338,0.11362910250460517,0.08200135223570017,0.012118473930505863,-0.0577350476095175
DLK1,,,-0.022174243136063886,,,,,,,,,0.07309103213472054,
HGF,-0.046110895468341254,0.0006681441484399801,0.08681226576859508,-0.02888048690840024,-0.021430936437739512,-0.012347618467850563,0.010036601654911343,-0.010217260000966254,-0.05457104369589548,0.01418183564358451,-0.04446262648026798,0.036517134692898585,0.014836810591487613
P4HB,-0.03576310981033265,0.015460493502952768,0.05333334170970669,0.03746001528517457,-0.03248824750648491,0.01328894453733096,-0.01458534248108384,-0.09980676441006722,-0.044757298055351565,-0.044902643117703006,0.010124671731850011,-0.03234653015743125,-0.014501198212076573
ADCYAP1,-0.03812481520783742,0.019208023562461905,0.013058969002674243,0.01431294751559401,0.04959455615952034,-0.025006963011394302,0.015231860042629683,0.010344633659455862,0.01573254133277264,,-0.03297640501361153,-0.021085203923268046,0.024444112835237692
