,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916bulk
TCN2,0.05132178165184293,0.07246033454626637,0.034790041605522314,-0.009141912297716718,0.007097300047069492,0.0006020171648969693,0.034357207678344416,-0.019730564933947484,0.028935308052668012,0.046999288989265656,0.030995770211900288,0.0496310738361744
THPO,,-0.027585871594183395,,-0.03239507898751625,0.005310352280021252,-0.023126930138368626,-0.013250333784295902,0.048016943952030024,0.0360966601625053,,,0.010147679013739348
CUBN,0.051925755149796055,0.03917087185649446,-0.011000091484227138,0.028251745507915187,0.06796639641463562,0.017196289127674496,0.016198043033981004,-0.019397223338425973,0.14004983333900062,0.05959741281356617,0.04980635552960382,0.07248579094268166
TIMP3,0.043762650753493136,0.005814044962423112,0.07631613494253675,0.014732411004456197,0.04447202175466173,-0.04283811714978918,0.03496833308078972,0.03440060716206948,0.053271463039651364,-0.025215800350862665,0.08858619349250649,0.033363564156312954
PIGF,0.06074058187821299,0.08726261115134129,-0.04430378417134999,0.03508600855574814,0.033033674247428556,-0.028028366496193342,-0.02495032134466374,0.047456121901472824,0.042524003163515706,0.05256500658955814,-0.011972067971375257,0.047352355071525534
CRH,,0.018341111606199244,-0.019391113210985498,-0.018010946697624357,-0.02748256092635718,-0.017734026028506437,-0.02397371914099302,,,0.001826726702058116,-0.032310314644547596,-0.0012745795575210704
BDNF,-0.040853689571744276,0.08994169831477358,-0.01734649249485027,0.022339140739918804,-0.025251267978184944,-0.04074660138376932,-0.007582724628656502,,,-0.03149723599604647,0.05604351566131888,-0.033589023287806
CCL5,0.017853563013896175,0.053832257293008584,0.05258488333555152,0.019647037900625462,0.03924418135060868,0.04867830836716869,-0.014527968091989104,-0.0027352417547000835,-0.0019861836536954405,-0.01592471086628748,0.01599976065645118,0.005651524626633965
GAD1,-0.03062434532531014,0.05650336658297992,-0.028508054294991154,0.06536583056202867,-0.06494656450077027,0.004068389810821977,-0.0053851779471773865,0.05019626342661728,0.08020069447195981,0.08002734253376735,-0.021681843878688052,-0.05814127822111656
COL14A1,-0.0037655255932757896,-0.03820728382153827,-0.02419766227991929,0.004784679847308054,-0.031704038500733916,-0.024470413095930274,-0.01735608295198022,-0.08406664977232992,0.0503897401739631,-0.06688442972947423,-0.02402621330727945,0.05802175060135778
HLA-A,0.06719763021687737,-0.00887126492785785,-0.01695763206427377,-0.006671213070818888,0.06692840153317989,0.028042597168191456,-0.01118668471203147,0.05853543431084583,0.09418923906750053,-0.11502007891570408,0.006128331556262031,-0.15087514294418805
CD5L,,-0.018891210839582354,0.005031200467034313,,,,,,-0.0019363991917783104,,,
FGF18,,-0.01709313133636459,,0.005507201584135235,,-0.012071086304508753,,,,0.032651910360029526,,-0.03208179035949754
ADM,0.030380749550124108,-0.039258178939083864,0.01482474141299788,0.027136561085314488,-0.011185222431442552,-0.03996125578327224,0.00564351183785519,0.0510154442244236,0.11101816278854336,-0.12133520285113955,-0.05646411649289147,0.016629380280088903
CCL15,,0.08993829307119877,,,,,0.023886024225383256,,,,,
GNAI2,0.0221239926011969,0.02477807828363342,-0.02052469967933515,-0.015405673396108965,0.046977062157759326,-0.018963809229158947,0.025527842492102073,-0.03772560281411558,0.10146795912647706,-0.018619815937716507,0.015353072712022072,-0.045825942817637355
HDC,,,,,0.07337042613049763,,-0.016130577094612516,-0.017781828978182507,,,,-0.02336926034345978
COL11A1,,-0.012363252548255576,0.0553381345776636,-0.008348717253178057,-0.03249294770303058,-0.023054442067485182,0.09845855644724492,,-0.04293440513124051,-0.006652275570556094,0.13240723871058355,-0.028688312750718568
NUCB2,-0.014209443052103496,-0.019876807176412624,0.02489197644177462,0.0013782726393764995,0.019153982822135134,0.029660732120469588,0.023239791027405525,0.029123047918267714,-0.0018908419797396337,-0.02234219183077755,0.03154559313800195,-0.059401790638190226
FGF16,,,,,,,,,,,,-0.02302736808362303
CXCL1,0.07181009452682838,0.019840468809294683,0.15036837665739233,-0.034887694635107935,0.0001829549025529681,0.022263014011863702,-0.012057882849053457,-0.024894992860223022,,0.02878694815891548,-0.02881488127066569,-0.05800478437464123
VCAN,-0.020491364079741625,0.009097997788143762,-0.0165536402229511,-0.00175870542254679,-0.016815349871077433,0.02508858495072811,-0.01297562460847329,0.01769302566415387,-0.016473860512237343,0.09476017814297383,0.03862354327950259,-0.0031979116293868945
MMP7,0.01517710620095638,-0.031981616583469964,,-0.028448383550154274,0.10403161627922337,-0.011125454928088967,-0.02329321748724037,,,-0.0041843825369711,,-0.07239107494621953
PTPN6,0.030700329250391786,0.0018549459814236977,0.068347418704617,0.02355907364112545,0.015519409778016004,-0.007453508031803042,0.008178808977998074,0.033754920684061496,0.05562800407610132,0.020312656796557933,-0.008727416852961184,0.012979177941142889
PTGS2,0.04819006456984945,-0.0014881841253304646,0.052734536834360586,0.02508955491512574,-0.055599583463048274,0.0032420864018070893,0.0297465865326837,-0.07199374551606864,-0.042050522569155424,-0.022506993606655486,-0.02369865029880456,-0.09673509254414676
XCL1,,-0.004634785305284383,,0.03979838041515709,,-0.018273143444103617,,,,,,0.021859162957228777
CD58,0.02395875899647325,-0.04116495704870099,0.017523812588035183,0.04267041968496063,0.030610424578467247,-0.007486867192090022,-0.025055548149203417,-0.055600576880274574,0.053472589606353024,0.025980961377991416,-0.002648578690878551,-0.043129780808244915
TNFSF14,0.08185167484234526,0.10958613759960782,0.023817789380011726,-0.05450739513303386,-0.02718147727620058,0.017754545710755763,-0.011777378662524476,,-0.03250750626440828,0.03821833338516543,0.04050289873759467,0.030807159343357277
CNTN4,-0.037308877071951164,0.08071956199459988,-0.016983425332924417,-0.01744737393505966,-0.04632061648603429,-0.030820375283840115,0.008030772273670118,,-0.008445830567189247,0.12937529152589533,-0.024056509809831976,0.016397466893049262
NTF4,,,,-0.019694503015289435,,,,,,,,
INSL3,,-0.01854462319520193,,-0.014309559654523386,,0.07393949702852869,,,,0.005527525904932362,,
BTLA,,,,0.05612149611108054,,,-0.015040115368313229,,0.016385962619423745,,,
MFNG,-0.020997090258864048,0.036380136935865004,0.01688900725897481,0.03507555297049888,0.040337167336040126,-0.01804779152212975,0.0448242211240379,-0.020277884109126017,0.04727425792006805,0.020001003572128806,-0.0008046691555935723,0.008401795619415302
ICAM1,0.05465729264294709,-0.008886791937024364,0.01386748537516834,-0.0218332747583601,0.0685170179001693,0.03597192387538363,-0.01216351261491524,0.09803444088201561,0.08009269147625875,-0.02625969611768028,0.03685755601144879,-0.026387347696547474
PROS1,-0.008540279003689326,-0.015031049967896674,-0.05736285135536217,-0.008641818668137291,0.04057018496009379,0.022606560702799403,0.010041054460915386,0.05197309387365357,0.07958521110345718,-0.052580541664391724,0.02378988582915954,-0.03764279446179991
CLCF1,-0.007211905256209888,0.028081546651501553,0.030241541159086675,0.05551420196611346,-0.027950510301592357,-0.00414369144610132,-0.012552034882273907,-0.015152586668996536,-0.03103082864474231,0.009144244842609724,-0.0031220103450306175,-0.028744749213434208
PSAP,0.0006634165760537788,0.021761466740580687,0.06385442508190785,-0.0512509088452665,0.026083501937059394,0.010271424612108922,-0.027956854923541094,0.047498786946069356,0.10832845342000193,-0.07278096206686814,-0.009107111926399672,-0.14208093784604195
EFEMP1,0.059054619063841095,-0.01812618647058763,-0.0038662187846154913,-0.03732001234664938,0.03886096419240752,0.027479579218966713,0.0026410673444931133,0.07946785655597159,0.10721036059642525,-0.03525833834984655,0.045812083177014996,-0.0027649518571737984
C1QTNF1,0.0998291584665196,0.001755970000508321,-0.0034565164774131626,0.011574969910761443,0.07398987442474886,-0.05743742474610915,0.008480489271543653,0.07584207558678958,-0.004958209710077332,-0.11140929962479251,0.027883881161617212,-0.04422992679283633
ALB,0.04197693929008224,0.018386310522635514,0.01833547772196749,0.01977860881240971,0.08272149761728294,-0.014005706270161877,-0.013376614692050969,-0.09825730849806465,-0.011025844273450195,0.01351844600016779,-0.045152904573836264,-0.017883796197190598
EFNA3,0.03654978787795154,-0.012114614195228482,0.038796238499332766,0.023570228480027315,-0.041298744820226774,0.00976454147048059,0.03243619079035698,-0.0065217459225697955,0.041861317504752256,0.016397853392075223,0.017264883869758624,0.01946172850627876
DRAXIN,-0.02442384202401042,-0.008099873331607584,0.036704036567959446,0.01724891760394274,0.028153308766593547,-0.02114793902068235,-0.010740765182661507,0.0336115312844505,0.023517133519351033,-0.0549128708191841,0.05406229453775648,-0.041620710783445744
RAET1L,,-0.014446441572346896,,,,,0.03048685982236147,,,-0.017888113154856274,,
NPTX2,-0.009757646260356717,0.06776105395502363,0.0022862005924065504,0.013555787333481681,-0.0760503677012083,0.02050661433016122,-0.05517622972129277,,0.012466767695432106,-0.009193968327017413,0.009981203110427474,-0.020706285330649537
FGF11,0.092761516116626,0.04427306531985607,0.019452119149360066,0.01110326509914895,0.03171236080671608,0.04027821880392221,-0.02434498379749769,0.013316486481101956,0.004995097500649426,-0.05414565207474536,-0.05448578387712416,-0.03844799809519334
CD59,0.006772942726702505,0.027160226502461155,-0.023636479559689838,-0.05368086983312855,-0.05781009660741209,0.0013359954180857305,0.018429506672924905,-0.02451941603942872,0.03586787866988708,-0.04481133408378863,0.06767021878541925,-0.06195509883665053
COL9A2,0.02464624454479419,0.042382152700748334,0.001538342527102968,-0.030295882569027672,0.010103388552912986,0.02105547026384051,-0.018930571148136517,0.09622729280851446,0.005615575175978241,0.11510491667191561,0.009898893135865863,0.023792394802023196
DLL3,0.011891027907870586,0.08426605954186824,-0.014965463717734665,-0.017762711673065645,-0.02832393412317907,-0.016160658831807437,0.015212295091078552,0.004741987085099799,0.004829329751868548,0.13967981448126235,0.03474609289906109,0.014762804025220457
FGF5,,,,,0.14239643240804592,,,,,,,-0.03950104779743748
LIN7C,0.01749335817871217,-0.03722719721532923,0.04767835318434848,0.006058595358526536,0.019097786048792448,0.02389906220112385,0.030698812924498425,0.004643585498458807,0.005177144823831102,0.013266944997844268,0.020203825977457596,0.030508126674303283
GDF7,0.027993227138131238,0.0693323322652674,-0.01822442390284841,-0.02553243211082805,-0.018895692360124335,0.04626078739602288,-0.011777378204855521,,0.08781870316055682,-0.015334561782475161,0.0023228894050985336,-0.02167011226415852
PSPN,0.12271136981972315,0.030356747663314237,-0.03283558928895937,-0.0033735914666129523,-0.0056363063637281914,-0.03161557081409241,-0.0017404052567084112,0.02535915007650986,0.00776544158712677,0.030707254732662417,-0.05144641525954778,0.0503862470498039
ANGPT1,-0.06067617642247632,0.04418980938670666,0.01303411771364292,0.0231653512683039,0.10131122557788576,0.00823385200692149,-0.03085515345025174,-0.07299472562722835,0.0042999975108571386,-0.014853137476506673,0.05834276094569191,0.06264691806740881
PNOC,0.013776299755594737,0.006967087326536868,-0.0023242937741725016,0.009903041982296903,-0.03545676844969938,-0.005711133422273658,0.0025382492247014565,,,-0.016306840451510547,,-0.07836426933299563
L1CAM,-0.06286593567291672,0.007986473875539628,0.023987032977306574,0.0024435234794111457,-0.08067092263646883,0.010547330862974973,0.027909707085971396,0.008162396892581537,-0.05966993818654202,-0.0793144759214264,-0.030602304972923173,-0.0477354931428871
APOA1,-0.022874649373939304,-0.006582898765067335,0.0531975862330659,-0.02228477489982463,0.052242983687786015,-0.01670535487050554,-0.01906055587550861,0.1450274028911525,0.05147176930452887,-0.0021350902548581186,-0.007380661069699725,0.008301965628969671
PSEN1,0.04118440796162212,0.024068033493337138,0.023906343931232844,0.01773895770930143,-0.016942284871483086,-0.05347676337462904,-0.019066454073467246,0.06108629768631385,0.00022379854307254834,0.03668841814156999,-0.004318886788512997,0.015375453035963483
CALM2,0.007365134423450843,0.06403362225001195,-0.012325877786797753,-0.03505965570281268,-0.04478963908569568,0.001523258160720805,0.008708035094873114,-0.021610790989041687,-0.08855285042219249,0.09222976887285718,-0.012196113131069303,0.04702110248684621
CLEC2B,-0.015654199918363136,-0.05226490799031924,-0.020663291333467174,-0.015059643188456021,0.09765879432182847,-0.027779534993719164,-0.049143307181749064,-0.12073716865504111,0.011283390627147274,0.01585975145012885,-0.008552731911205716,-0.023977815785299297
NTNG1,-0.04556381543182528,0.027109012437361097,-0.047720598517719634,-0.039572187025213944,-0.013982109143329393,-0.0011738804375950737,0.0006967590184273356,-0.03319490517528325,-0.026573333455672744,0.07767725203703334,-0.030698979784509535,-0.06999018077508079
LRIG1,0.05987527456446053,0.03708079827584639,-0.03815571161715662,-0.027251778849531127,0.022241565701259288,-0.07093666662426963,-0.06197793499220769,-0.02565388932737899,0.14236686824119532,0.13545978404272258,0.05161808856046232,0.05627052654352833
CPAMD8,,-0.005679120010115646,,-0.01692565573151662,-0.015762521891519006,0.06278827726734328,0.045094571567509484,-0.08758092341762656,0.27038759456652406,-0.017227141735453054,-0.02415537394815591,0.015503080130068056
GHRL,,0.032188745193490985,-0.023115713541678254,-0.004620719437578899,0.002815618466537135,-0.0018161492100977651,-0.010740765182661507,0.05169456899422019,0.014104175862678783,,-0.010475096772466325,-0.022328927872636448
NPY,-0.06554079202931545,0.036624200128003305,-0.008254348279053124,-0.013978415260687809,-0.04263856584112574,-0.013134071994018661,-0.06023398767662581,,0.12989488529898618,-0.04546730181428565,-0.023144853240301713,-0.0054027925367229794
MMP2,0.036039502691129724,0.04371427348012292,-0.021487372524715852,-0.03373390434078559,0.04662425771235158,-0.0347542410817731,-0.010077101135762507,-0.038823010571704376,0.0834541225640909,0.01199193828934804,-0.008824193739823207,0.025433480076743765
LHB,,,,-0.014740967912191089,,,,,,,,
PPY,,-0.010512161463284719,,0.022114080449645246,,-0.010399904829109718,,,,-0.04830957235777143,,0.03865809034246228
ALKAL2,-0.02947837062585697,0.03816000055694541,0.007992113313804419,-0.014526804640389867,-0.017872078141230457,-0.025086247007410644,-0.02855844495424655,,-0.02648144606004586,-0.004275242303829987,-0.019244540224942805,-0.0182450995039901
CSF1,0.06601085367852852,-0.002181302608440732,0.014443210891422593,-0.01567978863067341,0.041909742533502554,0.007676907168349225,0.007677533412063097,0.009663946899094281,0.03125978816067138,-0.0350168441342583,-0.009763004415894857,-0.02999907443959095
SEMA4C,0.04743315133086542,0.002134156225872438,0.03189901291134086,-0.0018661876249274174,-0.038149160375748725,0.046204437222776645,-0.02570570257162923,-0.02789646923743845,0.05913140385947195,0.015636557709285074,0.06786052511285755,-0.01055571384433511
ICAM2,0.02516096292621369,0.04016185922494701,0.023764336246145767,0.00691419278294834,0.02936609958007566,0.004871338729544568,0.045170762620395426,0.0045473137329893045,0.057697763771484376,0.053315129691765675,-0.004274392690970547,0.0862202780850465
SYTL3,0.041539375249074945,-0.002470102733793735,-0.03573250393362344,-0.006702716847784849,-0.013595023041456333,0.042189064405551216,-0.02419703750368895,0.006638842205894624,0.06717677395120242,0.029482604790362164,0.008435633771687568,0.05249986865421516
IL1A,0.01779059086000644,-0.03676957901721305,0.07639977396125286,-0.054613933691603424,-0.02577403536651011,0.013645785233837414,-0.010699605285776832,0.007247884281515829,0.05216906077301884,-0.030210404926190104,-0.02296066516518074,0.06606656308656045
HLA-G,-0.0015264851008831893,0.041182489113128516,,0.021293246556671055,,,,0.01604571941264715,,0.00011242377338251544,,
PGF,-0.025587587268013967,0.08253568996262221,0.06088742758261297,-0.03832189651844981,0.03673550481809555,0.03376174633280961,-0.01942118995936095,0.027574259769695925,0.0775933751358761,0.04197897532548168,0.012546545094594339,0.0029396580034449656
LGALS8,-0.013719242264076299,0.0070617484892778635,-0.02870604330132772,-0.004333212178680415,0.013415103735503966,0.01189737004076409,-0.032287693667599676,0.039423284734752165,0.011624483502316213,-0.026433232020525412,0.02916065623940461,-0.03391965054776985
DKK3,-0.046111679017902266,0.02884682517540059,-0.018098566981205814,-0.02993335970886643,-0.0985234339391227,0.015236183189063645,-0.01883827149515134,-0.13994061477765987,0.05809252883429227,0.05064943077779591,0.0233968497005795,-0.013261021911100623
COL16A1,0.0643216826094937,0.01741194424616055,0.07005774742089083,-0.0020586433726142027,0.04413236912689317,0.007283841612449139,-0.05455479182776058,0.08584256698706973,0.07920259826764851,0.051319430165348644,0.00908122093861806,0.046721549313706555
TPH1,-0.030036206497394868,-0.016322189618659225,,0.013491554674017409,0.0626062614254806,-0.02405279756395462,,0.1936718446512714,,-0.009293405572828676,0.021585697497802085,-0.0020692899112961446
TNC,0.05218918554559681,0.0004948953634946224,0.00011061503834927285,0.011792975826468228,0.029994119588225995,0.01273060141391444,-0.015364909336398171,0.062858418292181,0.12558054454242454,-0.10911701301041926,0.023073530980042622,-0.0010086714452149502
TNFSF9,0.05918449724679022,0.04333368761720927,-0.02446149475666583,-0.025532433828288507,-0.011674302451622497,0.04497602379963559,-0.017940321552855926,0.04315049658922506,-0.045088143695785406,-0.016030060799513583,0.02615691648708174,-0.018765517919358706
C4A,,,-0.014415323146415233,0.049217929581360384,,0.010328935418780412,,,,,0.012620509863414361,
CNTN2,0.05306158293142462,-0.03219252055111042,-0.06319754203665846,-0.02592797734379106,0.02613674918689585,0.017530717707295623,-0.00727545386925649,0.014156206499408394,-0.004568014563695213,0.10215523612857265,0.012430757209463385,-0.01701825017286096
F7,,-0.015923526120903902,,,-0.015762512729814004,,,,,,,0.06780499661110538
LUM,-0.0047234679084792106,0.07216271593733464,-0.021253203351042294,0.0044405739596701625,0.03187349914228424,0.021899360411522996,0.030723483651211823,-0.0866382365386709,0.09120631167307236,0.014211531308406002,0.01685174788702983,-0.044541012383874146
BTC,,-0.014446435554939683,-0.022557420428163447,-0.007448526969994924,,,-0.0555473591943553,0.03270595321580591,,-0.009784624963289777,-0.022407042143326034,0.023066971777522538
APOC1,-0.06707508552846941,0.01647301610907764,-0.026070588870079195,0.0344983544584716,0.06782302592758843,0.03561491113904177,0.016721299979640666,0.066534909054724,0.04151903619647462,0.01860999340568556,0.046333409076969194,-0.03767681810081854
PKM,0.023143542817438852,-0.0192420121492616,0.009152839456041572,0.01432018624748594,-0.030606150120901607,0.00575798429909423,0.030341724856927016,0.08728774416397315,0.1281276346352234,-0.12507764663430088,0.04146679387701461,-0.0636566774283702
TNF,-0.05611269214922936,0.05834502663802876,0.058035593780818955,-0.038581577191714775,-0.023133443303665256,-0.007748362963484865,-0.01570276132041465,-0.0478128695284248,0.05475665903086739,-0.017888118033843162,,0.08342537915478959
GNAS,-0.07576349279643436,0.04750641708757676,-0.03444963797113627,-0.010762098441448858,-0.09383473011626453,0.002352561875197869,-0.03991444668147404,-0.013657643855960591,-0.020723559342199244,-0.014989436417032716,0.0397078442916465,-0.05862957870027239
BMP8B,-0.0011692977984488837,0.010983323178727442,-0.03993267856559678,-0.022571495810826025,-0.034085397106917124,0.04370031070046415,-0.010426472112673304,0.05186927528805839,-0.011114192800989157,-0.00022718489980395122,0.056298116910568734,0.022888532959345488
LIPH,-0.011348126102582167,-0.01632218560026376,,-0.022140144225422206,,-0.009940194033274287,,,,0.12348492596583285,,-0.025744084331206035
CCL28,-0.022552783137175812,0.006972682769728395,,,,-0.015306263547237737,-0.012332314881523504,,,,0.039058871167371376,0.04933439968319955
PTPN11,-0.039604330319841605,0.018475562458337726,0.08082974829322304,-0.0065844891488402255,0.01046594920734705,-0.027004508596275338,-0.0011808608118925844,-0.05105484657221822,-0.0479136736275549,0.030999626162494805,-0.019793345536415496,-0.002389030109752352
ADAM12,0.06507015428652961,0.004752893240500474,-0.01716586390975327,0.02238396880239689,0.02152502194851361,0.011295773402151989,-0.011918415689221066,-0.016463329567098978,0.10843166597347306,-0.005928983839484986,0.0004462384884711078,-0.018635278892090427
EPO,-0.0009720363555413748,-0.02193171051856512,,0.016546702227533936,,-0.010399905283067617,,-0.029562296012835877,-0.031115884893250473,0.018675360045777894,,
EDN3,-0.031125430521148124,-0.028432473666501624,0.0407463502560552,-0.028098375726628124,0.02697458872743378,-0.01611934026711853,0.00794165223109011,,-0.023843869018031115,-0.015920564947287698,0.000584496536555225,0.041755745120167054
CCL22,,,-0.018224423461536726,,,-0.02094043451144951,,,,-0.018941781697468955,-0.022407043134974935,
CCL2,0.087074463420153,0.0024642204827244785,-0.038833824878798724,-0.014953259213634688,-0.0438886765520461,-0.007175350446392614,-0.03237636221681708,-0.005762084113024452,0.060732298305460876,-0.027984618753686998,0.0006974137478522118,-0.0801273786584632
DSCAM,-0.025484381716116587,-0.023128175565489316,0.006929814116982152,-0.03171190384402855,0.015387353134654927,-0.0031657583938878857,-0.028688355425470283,0.08488829944718612,0.07701818094834298,0.10110521400402696,0.03071516725551984,0.02140667918993885
GPHA2,,0.018548034011170014,,,,,,,,,,
ANG,-0.012493196156212718,-0.05008326351614266,-0.013635229151384739,0.026792038759508134,-0.000457780196511283,0.024091911261238177,0.023341926828383514,0.011815828060232434,0.10894073709254506,-0.01582976170679668,0.029489600879905254,-0.06130882869710122
FBLN2,-0.01858672141589338,0.01695036816690646,-0.03314165256173229,0.0748397686223558,-0.01642262636122512,0.002888830732624575,0.016398634003838432,,-0.01123062948883461,0.04654895806727467,-0.04427571063903261,-0.0071287533845212
VTN,-0.029195933169526407,-0.03085461902062225,,0.05348950814766849,0.04620519185532286,0.11225138466818556,0.052265266130019264,-0.04793319525873124,,-0.014565010441524747,,-0.011837549526244271
VEGFA,0.013651358969008643,-0.03607989102149901,-0.03010198451216006,0.010002287694524882,-0.03708556972150065,-0.01845463261116219,-0.002450187729117383,0.009353563411310929,0.020412876282962598,-0.13363516346201906,-0.03953895488451925,-0.046003941744472095
F10,,,0.040739283437246865,,0.034361348577054675,-0.011403271364949723,-0.022601108101077887,-0.053602855389494365,,0.09125549663164052,0.03330008546340212,0.029619460389975424
SERPINA1,0.0063456473990968175,0.025020171086117766,-0.02718918883681525,-0.04710447355470997,-0.0030477873855930477,0.015910803986752393,-0.023186559727676335,0.049833657260023395,0.022687413121897034,-0.05858672606805099,0.08642975297646437,-0.07884577019795878
VWF,0.06906412201957102,0.07407031512185476,0.005960224431566887,-0.04656595479820213,0.008088427943439131,-0.030012878730563106,0.020176054980068702,-0.006310449734052275,0.1300909524311486,0.00042891378167009107,-0.021607705288184724,-0.0012561828324179926
GDNF,,0.015406885151755896,,-0.01835923343492981,,,,0.0007531512909199061,0.07600779039574063,0.03151646203412835,,
VASP,0.06943163249253607,0.06550628407878654,-0.009376779394002827,-0.01256519612387638,-0.03210905563296788,-0.010001938960069172,-0.0063171688374718355,-0.04586680035925068,0.07373783836579353,-0.0025911887968721884,0.05567509905305616,-0.015030203142165173
ADAM15,0.03546211407939123,0.035478190446116824,0.012096425276684296,0.032626452854609696,0.002494960954262415,0.014123670829541446,0.0228229357266836,0.054288803728899174,0.03371206770658037,-0.01857828912767584,-0.04717492147477322,0.043438286657014276
WNT2,-0.026223965102478295,-0.02855167717636118,,,0.0014383747994847179,,0.10766274390996872,,,-0.021273356313305843,,0.07927552026582461
CALCB,-0.027447392759756325,,-0.0023158008394980915,,-0.017424186658704488,,,,,-0.025194802000492508,,0.044383028234132704
OLFM2,0.014887191656868028,0.05925900135217631,-0.025004637542796762,-0.015443295085826246,-0.04154871238842024,-0.0037103546600410625,-0.03057686203282387,0.05043325244857354,0.09749674864923481,0.030551292089828028,0.027265345231097162,0.08949556119858974
MFAP2,0.028923275585287067,0.06531011378310611,0.004795949353611798,0.014020388675222432,0.062499444138877536,0.0031592525616593926,-0.010698611786480362,0.04185040263901362,0.04278409117097901,0.05291435938491017,-0.005959147621943988,-0.026128957981338543
HLA-C,0.027459710969121233,0.012082085949449267,0.03744534337556537,-0.024040952187416507,0.04851529702081099,0.05587133269201571,0.07713044653253552,-0.07988762171153663,0.0015859632552215662,-0.06471720671340775,-0.035250891697280816,-0.07073551734803091
THBS1,0.03269447383076808,-0.00891638479575857,-0.029858502344166763,-0.0358144973295346,-0.006612853687891217,0.012679997223289755,0.0074757505909053,0.05224344625200466,-0.018144429771802768,-0.01612083967781998,-0.016503400681357652,-0.11571839815612024
HSPA4,0.040296105290390336,0.014299716902642964,0.008584896394263977,-0.001529892392890583,-0.0040417300454155085,-0.01128663722215255,0.04778021891579692,-0.00759277946847352,-0.0037865891724432207,-0.01510838988996048,0.020046819832680633,-0.03674629378388752
LMAN1,0.07523958103007039,-0.05730228867341873,-0.0013455040104154428,-0.04426822254118642,0.034971481127191076,0.044580762446172054,-0.007734614362348108,0.019745766741718285,0.017691602893133904,-0.08973611863288414,0.04953966030866207,-0.050389247497762614
LYPD3,,-0.011371673925505558,-0.016799125754433816,-0.0165489404211499,0.015667310286827767,-0.014560703911159878,0.08910348191830658,-0.035905243756354725,-0.01294031232987004,0.04563973464583485,,0.04902968552793211
APOE,-0.11241983316692744,-0.01647537928988054,0.032473835872888025,-0.029758090650185986,0.001878366748797989,0.0072918377268732185,0.021962472960657377,-0.0001148517630714141,0.12699783240848564,0.04556887277962155,-0.01683300725846406,-0.06804424157805525
SOSTDC1,0.05331377393868162,-0.01611193106337505,,,-0.048295474225909914,-0.0251539237586555,-0.013511185174091975,,,0.14195690780052236,,-0.048692255632962755
ANXA1,0.052778177519563464,0.01654297520312719,-0.014632191504704066,0.0014461947757777789,0.039077772734616927,-0.00672741696655308,0.006156996395374814,0.10048549733568746,0.10268165482956002,-0.08284923344415306,0.04989388395637988,0.04451152223850032
WNT2B,0.023471176662702667,-0.032901180538089735,0.0033887289523154966,0.008901432977583801,0.025418148294024088,0.052361110447207676,0.051536946037730416,-0.017746086723031577,0.09260393365473088,-0.030681183148289742,-0.03579298742220098,-0.006900169174047572
AMH,0.04311671252502851,-0.008132115717649116,-0.008369722846101909,0.06392436985481093,-0.0037283719823133364,-0.014990936985584987,0.006197929801754866,0.055106868912913165,0.008015907962624169,0.08827205949813428,0.00998237765363395,0.0033386713509485195
GDF10,-0.02559250171592308,-0.0007350356739195423,-0.018899291258565837,,-0.028076379516713088,-0.01400570587906044,0.010903235778656779,-0.06676483933697448,,0.11334345000409664,-0.022782636120220776,0.015898602229611564
EFNB3,-0.019906612281212682,0.012764392112537375,-0.01664552665421887,-0.006715462656274819,-0.0385650529929083,-0.0006163576571342258,-0.01610900415732758,0.048778475018812384,0.040123591166213946,-0.02097777319689477,0.008992982639759308,-0.02520873891971205
LTB,0.006355805578103712,0.00033470924724041714,0.043151117030577585,0.013253638034313708,-0.0010354988402218547,-0.01809503165333898,0.004779612332394494,0.0914616182048908,0.021404086594279316,0.04814025524420973,-0.020874906029940885,0.05179197653137327
ANGPT2,0.04589784224236045,0.07419830739005222,0.07361749045485014,-0.028559857153772038,0.04705043274205661,-0.039775523075679095,-0.03623942294832929,-0.03958997195435557,0.1523478101774803,0.009147434561967285,0.008713141013217247,0.0009366579580384829
NRTN,,,,,,,,,-0.027217201633543214,,-0.00011078262555207888,
ADAM17,0.07817406632808355,0.0234746576067541,0.0017656173525523462,-0.056603343399949345,0.016108488957686,-0.03091380478571612,0.01845444986712957,-0.026752999424301028,0.0041223613642921144,-0.06928951918051304,-0.02102883281399157,-0.011984415590894233
LRPAP1,0.05062207865823265,0.014226019693563276,-0.018620411402954777,-0.009595889593955215,0.05549305684668208,-0.034512336761054384,0.04036344759537411,0.03420559428656124,0.05772363757090173,0.0626135947575999,0.03522329652111413,-0.042026042608508805
NID1,-0.007659818669260343,0.0504094355238726,0.005746436812290525,-0.010779904742567882,0.05303697625661257,-0.03201019340850949,0.026023144165251588,-0.036787004186356456,0.08790819548573103,-0.03825372684744095,-0.007359637836884711,-0.01469094837907189
MST1,0.14248863804774362,0.021605417489469373,0.0533754011152383,-0.036194962355835844,0.007169917809770961,0.0436319305746236,-0.028034266159934904,0.029835688077456,0.015316071137414247,0.041869490361378374,-0.04841885926513228,0.07139846368141264
IL13,,,,,-0.017649476587131764,,,,,,,
