,ZH1019T1,ZH881T1,ZH916T1
PDGFC,0.0378827974141397,0.05283441301605963,0.007680187783647812
COL8A2,0.12077651097227587,-0.03595595648599644,0.0732667334318966
SPON2,0.1133967198237499,0.07545234870626247,0.0172482827783039
SEMA3D,0.07593905775349004,,
BMP6,,-0.027522566988968804,-0.029263124343891195
TIMP2,0.12510393223564648,-0.013583951424153529,0.015449673907798828
EFNA1,0.03532081657048908,0.00999867369936957,0.027471226887964006
S100A12,,,-0.01547170604958294
TFPI,0.09063896186694122,0.02875006817993785,0.02460570340048735
GPC3,-0.043979629116364966,0.031754836517328494,-0.0069270606398538605
NMU,-0.06709823483679475,0.025429729896814364,-0.02394030335678815
SCGB3A2,,-0.024864534548817478,-0.02233369274885803
LAMB3,-0.04460982101575559,-0.020845780260144844,0.01380484919157275
LGALS9,-0.0666420741124599,-0.05774244827227379,0.01614136517732816
VIM,0.12410544677277914,0.04898497904665588,0.08564061078156238
PLAU,0.03517098736002131,-0.03188846478964032,0.000912884247760099
TGFB3,0.05642959213409236,0.014198923286485145,-0.01607709332932732
APLN,0.05205660521727808,0.0482626430712199,0.008755746701656767
SHANK2,,0.011814949152683576,-0.022080636880993123
LTF,0.011589523712404754,-0.06264039760822843,0.0032557952892435745
PYY,,,0.0464197392642048
PENK,,-0.019975892897518967,-0.016817907607424576
CTF1,-0.06123148263388038,0.006112962527648675,0.013382870517113454
COL3A1,0.06586145822590966,0.10209730400516584,-0.012062478309617142
S100A10,0.08062072280368386,0.052711742118288135,0.0019646424857161903
FGF13,,-0.049923707706905435,0.013268337641835748
SEMA4A,-0.0682950787932142,0.03780868852637283,0.08170269357877527
EFNA4,0.07740795779730346,0.07094202449588548,0.026785900279510392
HSPA8,-0.05769856295323779,-0.017981526682902815,-0.060369582151064353
NPB,-0.06415264314153547,0.012833694300421757,0.03287265160683393
ULBP1,0.059367459203097994,-0.02616396174710894,-0.029963764189973006
SEMA3E,-0.012395135482235005,0.022221457849424798,0.02123359771437895
FGF3,,0.06151501504372778,
ADAM9,0.0595191221715306,0.016322302131717877,0.05558176439915563
ASIP,0.06088611556531403,0.003802315358521472,0.07984855156037397
IBSP,0.004691300588195286,0.09105205687461333,-0.0008563545917200868
MMP12,,-0.014035573300032798,
FAT4,0.05008020574528835,0.0070230259795130145,-0.01533433700578859
MDK,-0.08483974449889992,0.03896763985341696,0.07086004250642221
BMP5,,0.018238645035642573,-0.0369282401570668
CAMP,,-0.02055366524190479,0.07137890124331027
HSPA1A,0.10032881579575989,0.002700970502440275,0.0056295238157968745
SOST,0.019787554726661823,,
SEMA3F,-0.0059487399917643275,0.030234665148301774,0.022258493030031593
ARF6,0.10933407465811028,0.030709123667334727,-0.04118892663567783
IL6,0.017105334885891534,-0.03640258207447889,0.004871287952342122
CALM1,0.1242059214973739,0.006435099621979111,0.016869121206195162
VIP,,,0.02412222865962209
NMB,0.12864918580101783,-0.022170718238191084,-0.027584795612247
CCL26,0.05443814607922092,0.03643548929440187,0.01678194336371993
FBLN1,0.017291369141354734,0.04262945023019488,0.024188562046302278
SAA1,0.01815883043648873,0.031682108849576715,-0.05086572863183825
MICB,-0.07495349151031237,0.14228336209555195,-0.01660758493351358
MMP13,-0.017968310978713247,,-0.016817900502476085
F13A1,,0.0787084823325351,0.0063960213212146825
CXCL11,-0.03673117332080421,,-0.011957824707883943
COL5A2,0.08350081478819137,0.0706824206020544,0.012131966474677885
EFNA5,0.012320687484891698,-0.011958256780760346,-0.011440510861802988
AREG,,-0.030600508086597023,-0.002129582579362173
EDIL3,0.11186159120638522,-0.02675700380763068,-0.0004190209626634596
CD86,-0.0017088717554164076,0.023264129285947382,0.01667131707348148
HRAS,0.07766646625378035,0.07331302013101028,-0.0065880850165062205
C1QTNF5,0.09493304770889009,0.006390104299710523,-0.006889823550012612
RLN1,,,-0.013217143360163714
COL4A1,0.0873944368815303,0.10400918071986702,0.0141543278907824
CCL3,-0.023031512528211482,0.009532563284068893,0.0565204349348713
BGN,0.12335608715681909,0.1066351462327558,0.0049024557319328
RETN,-0.051448584938759576,-0.017658496405803924,-0.022955881013860396
S100A9,0.042927781372946165,0.07162531731415976,-0.05141570457611397
HCRT,-0.011589168029218984,0.0920661729602696,0.0477817622863047
FADD,0.06356291932690533,0.036746020260815214,-0.01723511573150022
ACTR2,-0.09582265238036021,0.03894918617598606,-0.02641086242467514
BMP2,-0.0287403801754395,-0.05381511032686863,-0.037070396695730715
PDYN,,-0.035953235394399506,
CD55,0.0947560815967281,0.0030175727189822683,0.02090127444552689
PDX1,,0.05314984673105753,
CD6,0.0019439730797877312,-0.019681282495173938,0.039084871696634195
IL16,0.04292897135250635,0.062215783432857066,0.08082763814071134
LAMA5,0.0445339610451749,0.024047568864824995,0.044448503564623744
RGMB,-0.03211885657341184,-0.0046801768851898184,0.02009006143219115
INSL5,-0.06481652360990997,,-0.004614199075328068
IL12A,-0.07256406353004545,-0.016122837412547556,-0.02510688932692279
S100A8,-0.04201831027135627,0.09452509621750961,-0.020622369262655413
TAC3,,-0.026850383946839702,0.08119461033321931
TAC4,0.0597811929217397,,
MFAP5,0.11288274574370537,0.04406346621004707,0.009974130604939143
CXCL16,-0.004420129393349391,-0.030019627449665354,0.053722317520822266
AGRN,-0.011909787839987319,0.08467417217108102,0.0631177642639942
COL4A6,0.0126736189219519,-0.004221740697625414,0.05056374553679757
FST,-0.026733195382458535,0.0487891677051848,-0.017770562972033273
MEGF10,0.019811497690322238,0.009221973029587925,-0.001522725522441021
C1QB,0.04095104310806676,0.04244761303004266,0.08173946005348236
HLA-B,0.018465202512765757,0.034522403772079206,0.026628701172962763
PDGFA,0.1478645303377614,0.06362837856892586,-0.014878755029439946
LAMA3,-0.02172465119183662,-0.016300100715424426,0.024089051565209536
DKK1,0.02375987980296473,0.022992936986673203,0.053531691845175845
INHBA,0.07229999677220095,0.008799616424148157,0.036809416387781214
LEP,,,-0.013418615692288107
IL7,-0.023313566483013432,0.0015367447305137014,-0.019228135140782424
FABP5,0.0708151217590783,0.015241641920698063,0.030707451382021096
CCL4,0.011023854152888899,0.0017447511433963385,0.009562031032172855
FBN1,-0.03228831292398479,0.01733787272158449,-0.03463306845452277
TCTN1,-0.07746262500581412,-0.02307167684060744,-0.005967860606844464
NCR3LG1,,0.06359451326678602,
BMP7,-0.034437246736961295,0.03853835487840572,0.013719263121807176
NLGN2,-0.014143879638017987,0.03081095073196438,-0.0009778577919232517
CCL25,,0.041200792622713464,-0.020775606063835723
NPNT,-0.02733727980464969,-0.021033019560539087,0.047500333215631324
KITLG,-0.027721793765385618,-0.054507387938774396,0.058477143466999545
MADCAM1,0.03640557300354584,-0.015018265490743808,0.07837760081230247
F12,0.019312262802014108,0.07029430479789067,0.06559636716791763
S100B,-0.025071423537589576,-0.0611246424583271,0.053536940261602294
IL27,,-0.014035573300032798,0.04642240282246447
CD99,0.08952809362817495,0.015554030399157794,0.005461450083104812
PDGFB,0.06259229686241488,0.0777090111776583,0.032562719816085356
CLEC2D,0.0054939139328262915,0.0728978236873569,0.028087686344397785
F8,-0.0015494032766187004,0.1076436052055567,0.05998419737037998
C3,0.07844009669662483,0.01987817716486815,0.050612529207058415
DLK2,-0.004394988981753123,0.007907809089236353,-0.01493804078844236
TSLP,,0.05592030521643477,0.03905029156637096
OSM,0.07753398361549431,0.07472582260596204,0.05049272666450416
PRND,0.1047279007980846,,-0.017455115688611446
SLPI,0.029432625081258167,0.030915268987457743,-0.022414035372573082
AFDN,0.08675896876113563,0.035417106391009714,0.048856931949992015
KISS1,,-0.018460466215527434,
ULBP2,0.09021296955362447,0.04554091413793981,0.02879067409295833
ICAM4,0.05656794384802558,,-0.015988801452623724
ANGPTL1,-0.002517213556241015,0.03338090833354106,-0.02368409326245756
LTBP1,0.06760786990918898,-0.004249990000741801,0.012055775684105062
NTN4,-0.012612006021474767,0.04500964341498437,0.033104522626847765
APP,0.11184655975318887,-0.05022995580625755,-0.002590429907629507
RIMS2,,0.07486406425382264,0.08683647848596107
WNT7A,-0.02661551882985505,-0.024612623609902164,0.031059054602470028
GAST,,,-0.018373115281526756
GPI,0.06012813718595995,0.01254814885764698,-0.006024759434329255
IL1B,-0.035273089684647936,-0.004223351993787871,0.02038481721257461
SFTPA2,,-0.015018266533317712,
HAS2,-0.013518121622962054,0.06720531038955077,0.01930429427073528
IL11,-0.04541749337330411,-0.04128215762480628,-0.03501290503939407
SEMA4B,0.02577912463573641,0.046153660829712666,0.028314686858117652
FGF12,0.056214071539811714,0.047262889455347824,0.058779346032185126
CP,-0.07815194113539567,-0.0590290900872374,0.03705562533767538
NLGN3,-0.01877790855686092,0.05001020153987146,0.026655232097138364
GZMB,,0.039643486123145534,0.019072556791125662
PROC,0.08832026791856909,-0.014703111496274419,0.00697232690793758
TNFSF11,,,0.023921701416604983
AGT,0.05483160482539592,0.052539941241422826,0.0408127325335867
PTHLH,-0.0020526802263296858,-0.01995840602814229,0.014992859167035357
COL1A1,0.0993110419969982,0.10400485264131717,-0.029662778614453773
LAMB2,0.094254538642573,-0.022487392469435853,-0.02474453176205926
DSC2,0.026413924348850384,0.0710369921460232,0.010828314454268535
WNT5B,-0.05442190164328992,-0.010862994634243716,-0.03786171492446466
LEFTY1,-0.06676492444872657,0.016109993053308548,0.003927720716271976
FGL1,,-0.02111723885190378,
CXCL5,,-0.012620120612073248,-0.0013355238984684647
S100A1,0.008116908395369198,-0.05747708490985531,0.04455704309152647
C4BPA,,,-0.013418612403821166
NPTX1,0.04065440332830816,0.055586867192816664,
TGS1,0.023284927863774705,0.03202406311904042,0.024957573914149246
SST,,0.06837553755498472,
IL34,0.09990097701105474,-0.008274999625336007,0.021423903870513038
DHH,,0.027971606020348195,-0.0198177211532997
XCL2,,,-0.01400656709170458
TF,0.001633000712889494,-0.05560311739412238,-0.0051003916206467095
IL33,0.08641714867533878,0.025564906110780113,-0.006222041401905222
RBP4,,-0.026761735258389083,-0.0081912771627307
CCL19,,,-0.009174039797849462
CCL20,0.12588784357335356,-0.026850384537294016,0.0025276531489545986
NAMPT,0.030679713582786584,0.021350118468138078,0.008702689419322503
