,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PIGF,-0.10131714916204594,0.060229286787266724,-0.02961550637254516,-0.016704208224600347,-0.0251422580028786,-0.029547359462222735,-0.033727655725582534,0.013212628703563692,0.03561403844351324,-0.05839237815836285,0.06943110316614894,-0.03719047334871595,0.045638236888544265,-0.019769676676528285,-0.03600377669808784,0.06267276461071919,0.001650054433262284,0.007863253134216893,-0.04592424964130676
CRH,,,-0.012291691775180618,0.06152863301317549,0.036451939030725015,0.008801167699230809,0.042245429611254,-0.02841784342031442,0.005316931829355895,-0.025885429274538525,,-0.027789394177278163,,,,-0.019509821910263393,-0.010462675446138369,-0.03435540401631795,0.012665550590120473
BDNF,,0.012236202122405674,0.062041644838432934,-0.04059042214351398,-0.030788758218312142,-0.02522541817615226,0.12796768711475356,0.0022958172325470887,-0.028540491548402668,-0.029950383623886308,0.0014353801715881486,-0.022882959829537548,-0.006468219653550951,0.08363308302268886,,0.005530874380700801,-0.005695077344314914,-0.05889730728339688,-0.07190244914959819
CCL5,-0.04032779759693723,-0.04476224857743789,0.09501480886422296,-0.03194941918507319,0.0761807841544287,-0.024357822741607246,0.025208331593706425,0.038980972814318206,0.20398311736401867,0.04163312383814529,0.061812985492956204,-0.0023871481779344722,0.047042065605960026,0.03213459752997328,0.11894723638246228,0.011963798026278756,-0.003219682755749762,0.18288554665536413,0.02836404909257653
GAD1,-0.002446880091018094,0.026585745184887145,-0.011488165855493471,0.029304198996070455,0.027782066978453836,0.03153678055427171,0.06318458106815855,-0.030781437590796257,0.037909387455973956,-0.020806133462167805,0.025109612623335286,-0.004770029647167285,-0.0481713418516713,0.12625038425088134,-0.02602106427066295,0.0502574530171883,-0.06183181685746526,-0.0639046452607656,0.01954707529228227
COL14A1,0.06575657468643753,0.11284912374339917,0.32474297486437437,-0.009009203126388043,-0.04750251984141809,0.03363876682041566,-0.012937982024970124,0.09171786106100469,-0.02298074449286403,0.02196667599864643,-0.039207856556480236,0.017854682284777795,0.04956370758754958,0.06824069739085485,0.05734237870513334,-0.03492715126805138,-0.020754809396969286,0.2143425290550347,0.07242419787864038
HLA-A,-0.1377936379628848,0.09012256185551432,0.040165507424420176,0.04036129020297997,-0.02496320893722354,0.09939062058015037,-0.06385528853747904,0.042676487795610604,0.08097563954295693,0.05814754396183891,-0.039837707711364294,0.010932364234082967,-0.027127859415638098,0.05220422424505919,0.07840411406382573,-0.07900085150290988,-0.03809958330343393,0.22485111286599455,-0.018271426748913702
CD5L,-0.031934953919889354,,0.05661578269795077,,,,,,,0.004548416058515118,,,,,0.008811126111665955,,,,
FGF18,,,-0.007491040057785084,-0.01202441768097382,0.056982295668962096,0.03713938650489216,,0.09908753379094083,,,-0.025902527650916822,,,,,-0.022972037625109597,-0.002252967115414058,-0.037105801447848766,0.021044941355068857
ADM,-0.05618671969287749,-0.19454559649275896,-0.11724499232196432,0.036969954487358334,-0.06354218784811227,-0.03848547318549058,-0.009835722214300279,0.025623427924685253,-0.012887218579337063,-0.017656158437554432,-0.05183808791944392,-0.03446426846300551,0.08171390559203698,-0.16192968134064173,-0.04707285028114725,-0.11035993675146612,-0.04571426419946759,-0.013767932520150466,-0.11392483536611385
CCL15,,,4.237194693652207e-05,,,,,,0.006129990521026478,,,,0.046533129201804246,,,,,0.0495814606155945,
GNAI2,0.02059215823210534,0.058628328162082535,0.1187125954673764,-0.03346713058207557,-0.014352962398491563,-0.006077792155792171,-0.07729671639675796,0.055663325865289756,0.04001423839965578,0.046536231671805275,0.021140192200095678,0.025534352955989027,0.033886989537282634,0.027625891884561143,-0.08055281619104487,0.023754701381555235,0.010441852745492178,0.2024261490680192,0.02008365659182704
HDC,,,,,,,-0.04957180270050341,,-0.008311476484796501,,,,,,,,,-0.05568660681364061,-0.04677083150655671
COL11A1,0.11653556773743154,,0.10839628510065569,0.05449619434502423,-0.054872635156648676,-0.07777874280760173,0.03058643387870035,-0.006226819261544453,0.03026767410298558,0.09017224888294267,-0.05008306395190692,0.013693173876509208,0.09864402287136873,0.01806555847481999,0.030748148272866267,0.0087796781500417,0.050558809160423476,0.039841012428774254,-0.01846610132634684
NUCB2,-0.03145941191797216,-0.05771821591328466,-0.023056710767814445,0.07588757122310538,0.03464599444197343,-0.02421217834184515,-0.005824792582203824,-0.04888765453929995,0.032110540716590454,-0.07403833941817317,0.04315350385243634,0.015101515946469206,0.06723622720310261,-0.07083393558055966,0.04218597444616072,0.04403009282885357,0.014877950720463783,0.06862376494258432,0.026256556962786826
FGF16,,,,,,,,,,,,,,,,,,,-0.04608657427961818
CXCL1,,0.06656963327846638,-0.035767750621427515,-0.01025090515135292,0.022741315413724754,,0.050657648540145366,0.1349398692853051,0.09385670488075618,-0.0013314260602152808,0.19128010871166998,-0.014963259504339235,-0.021953901621758982,-0.00667558558383145,,-0.049623670868923914,0.026617442465017207,0.058013491944537,0.04969779491326389
VCAN,-0.01974816185329005,0.0883130401526358,0.00036266831743920846,-0.055553176563007324,0.005268490991838373,-0.020941152299386576,-0.06689623366933933,0.07495983439229417,-0.04347451861194569,-0.0035129638006981476,0.09750940558274994,-0.006040606359588148,0.02488393876060985,0.11375037281098539,0.03083876903523237,0.001352029958124549,0.10626313061979416,0.14382128366489205,-0.042513935029609234
MMP7,,0.02276288948755626,-0.003438436147541236,0.06007750186307959,,0.03566515641355585,-0.011055079946736433,-0.0020137801720613562,-0.030841952125488632,-0.01853169607864931,-0.05134957018335791,0.011741329578426987,0.07782726561320508,-0.04508890931845369,,-0.04324217950360239,-0.08474670235583488,0.2877263165219562,-0.0850047215440456
PTPN6,-0.004975876603850734,0.035713361546795476,0.04273139259495128,0.021088842668855984,0.1145558049045219,0.021354389010256502,-0.014340373854169086,0.011601613127658283,0.02045429361662576,-0.002978521386293738,0.058994922938952886,-0.04656379392674049,0.011754926193231237,-0.05692832053516363,-0.05514361019915427,0.026080562968647882,0.03766940431754681,0.06521575916526898,0.06181821579955132
PTGS2,-0.03620164547573892,0.002898084987350653,0.0409410715665606,-0.013341066868768119,-0.040122847787238486,0.001759365755060682,0.07999772649548462,0.002591376481670591,0.0013921028001845671,0.0025379150655422595,0.0743856590028436,0.06049408076647131,0.05125935285199804,0.1496934140413839,-0.0070869857838267,-0.08062767256789481,-0.009710410350553792,0.017275633318852027,-0.0966549618463199
XCL1,-0.016311314482761356,,0.008879882511597296,-0.013082996770376236,-0.014777318884557255,,,0.017550860437368362,,-0.0243083124040988,0.08662449614722509,,,,,,,,-0.006320537093128185
CD58,-0.021348777311394732,0.00408371460244426,0.062079633499422776,0.065862461454819,0.060208291670093825,0.05212083608801187,-0.04482135121679002,0.005640398591124973,0.03249902131713349,0.023249761123777433,0.09324803872116832,-0.02527480326359837,0.0019405661856096632,0.04093429875258934,-0.07975567944570118,0.03982285774865681,0.0060069837554375385,-0.014390129015618813,-0.03167896969839066
TNFSF14,0.027100695003132225,-0.04614461673975107,-0.028079266471503772,0.008935254032008995,0.0043101749596218125,,-0.02303488373892367,0.02338193997919033,-0.015594125159922903,-0.022287923750742573,,,0.048313135999271936,-0.09706756120200569,0.03616454482506281,0.11895926661288739,0.036954199911475194,0.03537268271642742,0.017778355508347086
CNTN4,,0.029544745035883224,0.06917905968398896,0.0009815266687620337,-0.034802697816289724,0.041670827548017805,0.011713273241018028,-0.04364278986921159,0.010872606744753658,-0.027750098051466544,,0.006067689415687517,-0.03246756051675778,,-0.04481273589442708,0.03034100053243088,-0.004211616177250368,-0.0118957329561645,0.07761593073356832
NTF4,,,,0.018358945364905652,,,,,,,,,,,,,,,
INSL3,,,0.002540527002300008,-0.012024415322454473,,,,-0.006741506718145289,,,,,,,,-0.014537054833695925,0.013589960044760608,0.1311089427846113,
BTLA,,,,-0.019086401390158783,-0.015405846872623193,,,,0.1244747570279512,,,,,,-0.04902111850358278,,,0.07303626268594132,
MFNG,-0.0255473715375659,0.004854488855547772,0.10229668198897963,0.02427019396720345,0.005207504186133366,-0.039792382483715215,-0.05394008108928866,0.0023971577630690286,0.06068959566131118,0.025699830545945174,0.18806869805280094,0.01036067640990737,0.07966422028528249,-0.019300784484107537,0.06969466242138446,0.05896093541089519,-0.023624462302872424,-0.0014659114167735055,-0.021809410954672127
ICAM1,0.009067531369211793,-0.038879916280600085,-0.05554407374443323,0.016550807597523944,0.0245587563343341,-0.017844282659605217,-0.04087090972388331,0.07901876548208545,-0.04503384476983854,0.048255241723906384,0.07889799777798531,0.024132134319998607,0.09895344607910388,-0.05300808330460103,0.08163230706303745,0.01403474872490284,0.057864321212539094,-0.027041055019462374,-0.09528014633723914
PROS1,-0.07223129977713093,0.07680626318444038,0.008577560202945892,0.04044958554459108,-0.043872494906751984,0.014253222552434115,0.014910472864569774,0.04984580856282576,0.04561204684834006,0.0006827026248483602,0.08157703490416952,0.02312898904969965,0.11503336854291504,0.02793842258657522,-0.038637909891695445,-0.006540799483952588,-0.0920497813954104,0.035773305471440454,-0.08428682916491731
CLCF1,-0.008552217368524045,-0.00018493002822225096,0.04967940105351338,0.024038552235994163,0.000670808156744568,-0.03392094361679274,0.03394268026184587,0.004708806257694155,0.04701611325598457,0.11698192794084421,0.0721360040639737,-0.006130110610736618,-0.011484406668369874,-0.044416281881405464,-0.008995790968585929,0.04745457511293851,0.032233964836325985,0.04085186857351723,-0.10429836607565726
PSAP,0.054828507828152205,0.04570211584179823,0.0861333383549229,-0.03270171770720101,0.013892497746176789,0.01620916280281547,0.04101528563425866,0.03594157904199222,0.038586655919333114,0.07195543603689221,-0.11121167268360757,-0.03961780025902216,-0.01895557206548142,-0.05358817382847435,0.07587742772037633,-0.021950733469144022,-0.06496494263055289,-0.0064721588372546905,0.011305384953952719
EFEMP1,0.07697176806388648,0.018873432595113683,0.027055008001432523,0.10196038838543958,-0.043523304547172376,-0.050763697213190684,-0.10904059357306049,0.08206066184159419,-0.01573045847608082,0.03363875396307967,0.010746925849471485,-0.032646494789368846,0.11234342208211838,-0.028956562242115257,-0.12053319626274085,0.07575730502848305,-0.07528432929234535,0.0073052948318065225,-0.04695433499532546
C1QTNF1,0.047494381187294404,-0.0546451451162513,0.05410817119963138,-0.008756149145217364,0.07282775365137914,0.06526333312168953,-0.0254133499258064,0.014110467836147948,0.033275773490469195,0.012918930930550835,0.015511105797302997,0.005932746293780182,0.005125143957391264,0.009787284352881901,-0.01034817566843845,-0.06108493506071396,0.008162893939903994,-0.01902130406894131,-0.014272389913054288
ALB,-0.024556302357669254,0.02161639724720338,-0.03859505208837341,-0.021347632706156857,0.04013271596066914,-0.03490469085774464,-0.018543505712319764,0.06682194182432565,-0.01771163258829905,-0.056929598636194845,0.010714844763899974,0.028116512253295346,0.08715703945824944,-0.023517694588317338,-0.0495026255494107,0.05401607974717752,-0.055324687149644204,-0.01615188154045186,-0.06621910087073252
CCL13,,,,,,,,,,,0.20383295817745423,,,,,,-0.03707231338789489,,
EFNA3,-0.054824047136443524,-0.05167265773945715,-0.0387852784844672,0.08256310378710034,0.025503265239595643,0.009897730080668545,0.09280616934077017,-0.025688692499790115,-0.04450178556915866,0.031113245749452303,0.023691027712097214,-0.0018260966065500822,0.0620622813298802,-0.005033364476238339,-0.08102135731918282,0.01295811607585985,0.01619504005346896,0.03267733014613278,-0.009847865232095932
DRAXIN,-0.022828093532600884,-0.03835272301844513,-0.06007023374081483,-0.013106354206926022,-0.024575013236729712,-0.03386964566197177,-0.039663160564275886,0.026331477660165303,-0.014221571826057235,0.03971854603148769,0.035378120607338796,-0.04706763200020053,-0.02134327881274946,0.028294276807351117,-0.1010864245948615,-0.0834459940453309,-0.007946633305543009,0.10855970649123975,-0.03544884058169254
RAET1L,,,-0.01944722699463306,,,,,,-0.017033532845280728,,,,,,,-0.014716187769975062,-0.011443555135706019,,
NPTX2,-0.04268124218543552,0.04518907733074159,-0.07377130442225076,-0.0039921917463142395,-0.007442430750481631,0.013357391463219683,0.08953228344332255,-0.043648177549760615,0.016740286540767063,0.039233118108632,0.2057251933888864,-0.07121366651859805,-0.09903193401382292,0.0341966760303171,0.008915050025183804,0.06706808337071951,-0.06942472000672821,0.1592728932808753,-0.07945007491741685
FGF11,-0.016740221157426672,-0.049871909667770366,-0.08686680305814182,0.033408221210765573,-0.02363766742921952,-0.03792552555511031,-0.02597732536060354,0.011196521329566266,0.005609295223780029,-0.04950628529867936,0.012250041087696822,0.0037914659534041173,0.00012850366917262774,-0.11933217453247413,-0.09467945616101972,-0.028464122827668765,-0.046021656854162575,-0.0577031494947635,-0.051032661731328074
CD59,0.06638119829104269,0.10056172258858743,0.14727683381658793,-0.03134914295746217,0.0148450260576284,-0.02403881076567375,0.06576559405199822,0.007435065527092771,0.09556715763976908,0.02610801714746587,0.043965512440871,0.009347444214583264,0.20882061394709536,0.19929352033889255,0.0889695157205247,0.054886914963560685,-0.019350830192691033,0.18723609227418317,0.114058077716663
COL9A2,0.08401684067749399,0.07230558619299211,0.05998373033440679,0.0185783704179176,0.02169947269189726,-0.01391428849501733,-0.021217692926778216,0.02683779500200196,0.048766674676757105,0.07299512683105433,0.07967189232642957,0.006257396790278496,0.032880130325457974,0.08471544128609482,0.02726854879783157,0.07161076973317859,0.0048429371898355295,-0.017067343687268487,0.06200813375425319
DLL3,0.04955302529217315,0.0023701276347636987,0.02710279152277138,-0.07238478723977111,-0.013658982502551792,-0.044688584436006644,-0.06848887857982887,0.0018752136549244982,-0.03402955040595009,-0.06307152308549806,0.02281595985764301,0.0022827506565701156,-0.1026195454774667,0.039726263867839964,-0.021800838934593048,0.07898282533311202,0.027120566166546775,-0.10163502066470578,0.049001284524866004
FGF5,,,,,,,-0.014766089208909247,,,-0.01782290390248415,0.010915602651424607,,,,,,,0.061669934144600445,0.05096391356551036
LIN7C,-0.003927621456257546,0.04543396373074659,0.011732960900856841,-0.013667656119662494,-0.04745834228562094,0.05734893605274009,-0.05061503532217429,-0.04998188952355992,0.03096896512860851,0.003311254328333344,0.10560874052812252,0.02558251413344724,0.08004160229396774,-0.004592636847442804,-0.034197694669446464,0.03547806304582015,-0.06465918904933679,0.03083261010016394,-0.005577012846465107
GDF7,-0.016895334874479688,-0.033106917381420436,-0.03858279900432733,-0.021455067472738055,,0.08780437965010011,-0.026414120573797273,0.019670632545782545,-0.015594124553935171,-0.03276126954647005,,,,,-0.03051284332936989,-0.01261543286357868,0.08895188574136033,0.10614676739001466,0.20134707419143638
PSPN,-0.041283099307259846,0.01761660677875253,-0.021107556629261753,-0.006714200813906963,-0.022352445353888487,-0.014854840728485932,0.024493058982238424,-0.02140468143467753,0.03607737764081306,-0.00809373805082522,0.006944939057368497,-0.02692042794476239,-0.0022527040218924153,-0.0037377270855179605,-0.1047999306478013,0.01154543989401613,-0.020313201131739213,0.005691842795534267,-0.006039537566223543
ANGPT1,-0.0702841302210554,-0.038806978156086844,0.02211919143812039,0.030381093538164733,0.029783969611946657,-0.03488318784578495,-0.044272586854887205,-0.005692762697342721,0.023266309356012687,-0.04083963971076018,-0.012587644813368533,0.06559609336380168,0.09499754103878812,0.10572707649547526,-0.0013578832283442628,0.03858059265756145,0.006091123254830311,0.04195002795398421,-0.019925112717433687
PNOC,-0.023859725333102905,0.03139932641275903,-0.06811162054005865,0.04492539822961233,0.0487042900379775,-0.008152831208070921,0.06439605780478148,-0.009509167964954837,-0.047121373523334086,-0.0016713051678771506,-0.02361475030287603,0.00467056333466054,,,,-0.013415306798543239,-0.03185266940552853,0.022102775624330693,0.017354253035354955
L1CAM,-0.025370949698209605,-0.012637453058243214,-0.008438297158156763,0.023598846113255842,0.009649445161388144,-0.014861678273597455,0.04546952042510837,-0.04235122758887698,-0.04439362583535929,-0.007958542339755157,0.11146575794550853,0.005971882513673277,0.09002450769958538,-0.00905311263435444,-0.08608506107093862,-0.05727499583048978,-0.001080428910483824,-0.055306258822616285,0.04372800017657213
APOA1,0.018770296896669276,0.07908095948538546,-0.010575042887575976,-0.01872604016002652,-0.03477535044149973,-0.02765350642694435,-0.018311843336355306,-0.02676945202559823,-0.0018630491318777436,-0.03534075035650923,0.009926844400537605,0.03217011928276981,-0.02056196215918619,-0.003311200202492605,0.07987867567310036,-0.03816268575854997,-0.02729813451863229,0.044912571157902995,-0.06603808055659711
PSEN1,-0.02636146672468269,0.034745579238354043,-0.0127676401238738,-0.0451575376803994,0.05475464979211472,-0.047760100002078004,-0.013288423588635655,-0.03947150311834218,0.015654107489514662,-0.0031819690660685154,-0.01065639771814169,-0.06390953426098211,0.07969953548391243,0.05164863464873326,0.02498943522671233,0.006416475579410886,0.02099068182661478,0.011950335739036833,-0.04903169579172548
CALM2,0.003130540040597752,0.14437818721452803,-0.019354195732321656,-0.030353397895338398,0.0026406493765648116,-0.013408772748017384,0.04100085163763929,-0.08541876076894334,-0.08161376425338558,-0.0546779559580287,0.08246276400312322,0.051073137273925706,0.010980286992205723,0.11536470012846954,-0.04702485557064248,0.061046244697621176,-0.004831907069948323,-0.1931047521453524,0.05752226970221644
CLEC2B,0.05293276889073901,-0.04542712633241328,0.007711120446978358,0.042696059754452266,0.019697991772914657,-0.041862853764498956,-0.07848008024456316,0.013101450427771702,0.06436478897282165,0.01133032536814714,0.0196132200948397,0.0019471668824855713,0.10688441141359277,0.03465671362746158,0.10880747254045958,0.008275658463276936,0.03826343988976481,0.1301415107088644,0.004047294076786463
NTNG1,-0.04417898596752514,0.061755037104643695,-0.028685181306668063,0.0739533538978386,-0.037547628333582564,0.043655941678209166,-0.009865718598956234,-0.023906986548344316,-0.02394578337440634,0.0046083759527806014,-0.01787659310222607,0.02100317612289983,0.11562044841626141,-0.01874636652240931,0.025739114087596503,0.08399599380575481,-0.01512549850092839,-0.009447023254414133,-0.014796835969323782
LRIG1,-0.039029605742649014,0.10909624629594852,0.011294740736997244,-0.0064760489813892345,0.0030934078128287486,0.010427153595827604,-0.06442747052112033,-0.0006050379790420727,0.07761602138040331,0.06404402507316875,-0.09153186033155442,0.03926215053153015,0.012649121449687946,0.1233254347065055,-0.08725666828946284,0.09620388576901832,0.037457213684442596,-0.14677907339111568,-0.018845689699244796
CPAMD8,-0.014866444722255982,,0.006244171273087688,-0.014222737738565064,0.05815360470684578,0.047328710739373336,-0.013357914859222539,0.061936249540865164,0.06011243295504186,0.01724249989981449,,0.10749416326316642,0.016467575374141796,,0.09774652068103352,0.04258588176467255,,0.12296213529394243,0.04311318279835998
GHRL,-0.023718343794620626,,0.06046482702145541,-0.02208802011013812,-0.0317751925498264,0.07523965176020757,-0.0008828833894218806,0.017084579924354953,0.006028510850623527,-0.01987763396438052,,0.0801358366109207,-0.055389402493732476,-0.009443902592413718,-0.016925904146213477,,-0.029062555201057674,0.004002076655993792,-0.00018608369716282562
NPY,0.00061218961122536,0.04009976006834551,-0.06486600561666268,-0.01263062874464099,0.07057477562183335,0.028252870296498277,0.1080575126254829,-0.02689521142659595,-0.0411341987320738,0.002121671573666262,,-0.04574671960206673,-0.045973450254489415,-0.007052437681705505,0.009973736099146197,-0.02729417809686097,-0.037947775392931975,0.08600580876691895,0.055997441826845906
MMP2,0.04363175289359936,0.10665206794209396,0.14138435185717516,-0.0406999924664735,0.011175339806808042,-0.01466464285560242,-0.061382437686966135,0.05799227761817232,0.03081931189664173,0.052596017087721755,-0.15539915431973433,-0.0009639406841256844,0.02346894472452889,0.1938668205868109,0.023374614689841137,0.02903448191480962,0.053470913124503014,0.2361684540721044,0.17538976256902272
LHB,,,,-0.012386930465405998,,,,,,,,,,,,,,,
PPY,,,0.03230282472923689,0.006067025848239323,,,,-0.00033240760450517303,,,-0.021842590993663917,,,,,0.06168552532962013,-0.008758922499865271,-0.04354604379815973,0.01724404974332287
ALKAL2,-0.02226262330391974,0.1315137787358012,0.04294962425859427,-0.01220696768603846,,0.006382004746433498,-0.015145653710170506,-0.04019939061293728,-0.03014962354656606,0.009448945269221036,0.001731124844377889,0.06493843681983757,-0.10845538795048695,0.023742050702323988,-0.021178735678394147,-0.04934506955405043,-0.009980146540427531,0.059072883857968835,-0.04363077942661928
CSF1,-0.022782447817384182,0.02215651297143856,0.0576075909993387,-0.048444255413433966,0.02985016163251955,0.019820173585353398,-0.08154382907712403,0.11462353253803084,-0.015302383780123966,0.06947940131654612,0.13548479710271288,0.0005959835118305621,0.041893363432246845,-0.13385792656991768,-0.02904527449226547,0.05226581960429738,0.04644643924351857,-0.13672312257076502,4.896590294333018e-06
SEMA4C,0.03481916475726445,0.07305289259001543,0.08561060986479758,-0.008657275673068992,-0.03180355034425163,-0.0333064953515166,-0.043316975479201304,0.027120222729856265,-0.025565721419667987,-0.06138287984032836,0.09362871985096316,-0.03731261684077194,0.15835427441830505,-0.02015101663909046,-0.037838396960464114,-0.011731714218223043,-0.058975726817902016,0.17442839727466933,0.0002043634007990164
BMP8A,,,,,,,,,,,,,,,,,,0.09256642813222411,
ICAM2,-0.021011179576885954,0.06031426120272107,0.13946108230283785,-0.002233140358951726,0.007462410167095966,0.07590820081211032,-0.00812041686362651,0.03263314394742706,0.09829297277145134,-0.005971943216829503,0.1334073754495273,0.0033123938489361547,0.14866538604808968,0.18651589571877225,0.09829149371280613,0.0394838321861878,0.13546543979112755,0.24376458457836295,0.13254267161377084
SYTL3,-0.040625488634766185,-0.04722465541410762,-0.04028262990554761,0.008822318855133479,-0.017914830037017344,0.0247447072789316,-0.044908980240174035,0.027548961823548275,-0.022531136702082216,-0.01809967127693941,0.026783340162479935,0.0018349512632864818,0.004945696245032895,-0.09967968701070246,-0.03279783958123867,-0.007274646619357253,-0.007421751925689548,0.07892220532470787,-0.04103783030983866
IL1A,-0.017274569837975512,0.04207940962565723,0.03253355548910883,0.016831965317544516,0.021120621707164142,0.0005195499608438244,-0.03674027352836106,0.07679807841510118,0.015205447566684006,-0.003705154853758928,,0.08509977364414681,-0.05604827572344472,0.054804976684983256,-0.01556158105376917,-0.033238770871080625,-0.034326729473997154,-0.056223708083884764,0.0016501531208404634
HLA-G,,-0.048214051551170256,-0.029924638697522647,-0.013082995588871745,,-0.02692956987025066,,,,,,,,-0.020399603309076496,,-0.035681063168114084,-0.04118489379623478,,
PGF,-0.016594855368963466,0.04297623729709577,0.13817920533592024,-0.006263843990297664,0.03775766823839917,0.07920372572900435,-0.06034735134922224,0.08994605653971086,0.16009401865166,-0.01716761236269431,0.1776369674024548,-0.03885006641891753,0.1407872435791354,0.1870147247314959,-0.014930064793330438,0.09802866503030944,0.07731781482451902,0.3135333875705334,0.04570006292780839
LGALS8,0.059124054803314355,0.09870867811343483,-0.009005646424471249,-0.010715492658462732,-0.04144577878673714,-0.012430414034919884,-0.0042609073008215564,-0.059808106804056786,0.030078706412626385,0.005473758565779445,0.02250966175676523,0.04745414325033587,-0.01863031178701759,-0.03833974327258739,-0.006772839306928163,0.0025533147918083547,0.022882302606375065,0.05236292287358171,-0.00926881750371417
DKK3,0.0409903428965325,0.18264982066108362,0.02989130724471651,0.00339757868340786,0.007289968983918939,0.02358134216324228,0.08133162603045353,-0.02476281945317191,-0.032729039798762447,-0.03114124006526441,-0.00681753764306311,0.016269749833042593,0.1422604883195761,0.2642184768621479,0.09840611554024216,0.05286991291863794,0.049215224244785444,0.06049800396077823,0.1406087863004137
COL16A1,-0.1177114210632283,0.14268045148990746,0.05209489593155506,0.03839423153067811,0.01836571421527958,-0.00035221024863174425,-0.029806642458081498,0.07215925998089225,0.02629566720023018,0.0007385924103401852,0.09458442597761357,0.013155378266994727,0.13979203638787793,0.18842284528304856,0.08660605126587528,-0.007555380585001667,0.0933793478563501,0.13446244723945908,0.08607201022253352
TPH1,0.00906370681076606,0.055509725164335166,-0.02197228466081994,-0.023807673315438233,-0.018417546827574165,0.010726967683919583,0.007811640803098709,0.027606963778016514,,,,0.003834049572300006,,-0.032554368781253756,,-0.03842347792014173,0.06162052219965675,0.05849269949500727,-0.06220110056028375
TNC,-0.08721537163328469,-0.03676282332810624,-0.004589475084313868,0.12898920268632708,-0.03952191570222966,0.00811701439904979,-0.07373963590752833,0.06758506215481826,0.07893306706315413,-0.00436624760019665,-0.10162351679930647,-0.06849292143725456,0.027092704767694896,-0.11267676483715643,-0.18097233578608252,-0.002442626779034164,-0.08880926870220254,0.04834602847292691,-0.11281964680869608
TNFSF9,0.11185640580266944,-0.010424011040700147,0.08710406778080745,0.005649268637307935,-0.012631783441422038,-0.004830121036418447,0.12329226081939008,-0.01792373850118587,0.026159004609148318,0.018576793174868152,0.004116735002733744,-0.0010481325656070885,,,-0.06048088778133475,-0.01823180785778958,-0.04152247333162547,-0.03183472938683441,0.04021445928704654
C4A,,,,-0.014685424852009235,,,,-0.005608007595852007,,-0.021448571624681022,0.12775128063274993,-0.021493774993659634,,-0.05491500282701504,,,0.02869229404455038,0.01683820249198403,
CNTN2,0.03119345536003579,0.06974660324093927,0.005693076283054026,0.01946369366754492,0.05405319362907736,-0.005823496951640475,-0.028768831041472667,0.015420847617630164,-0.07085656408360144,0.061323365602874116,-0.013500091867997431,-0.043317704642722984,0.012741377726249522,0.06417320336452764,0.13723725674931803,0.03142940275775063,0.004260990673395789,0.042845118792569116,0.07564307310968889
F7,,,-0.021435619662972815,,,-0.024783280097470627,-0.01335790709515558,,,,0.04269960447523943,,,,,,0.031165326372056604,,0.08668565221151996
LUM,0.08960010851064919,0.08332404926116337,0.08030492533587459,-0.0297071332309233,-0.008769073920322624,0.03280828603818582,-0.06455124141442944,0.005548762889384815,-0.008709239770832412,0.08754023332893311,-0.086067899557904,0.00936105393224964,0.17351282270427548,0.1932228095845011,0.07458270060929267,0.1178844599301282,0.11391619894724322,0.20277739229153144,0.11378633275109852
IZUMO1,-0.014205352139687969,,,,,,,,,,,,,,,,,,
BTC,,,0.0690202756125333,-0.015679494174630774,0.0298244531679435,,,,0.022200485726755356,-0.0261399436011991,,,,,,-0.021497960213327838,-0.026000323925018082,0.03133495987818374,0.04439003012102008
APOC1,0.07273461088207349,0.014405870843105358,-0.037934673084727734,0.03204401559110669,0.014280539053250475,-0.0032319199413975886,-0.08051074603319648,0.09791043055974802,0.0655199845129763,0.006276265097204531,0.047441196260237274,-0.08302930885618848,0.06730682380906955,-0.0948940265460325,0.05492452313744737,0.055166176106930344,-0.10045162189067657,-0.18529426294992318,-0.10538784382364103
PKM,-0.05907147084116256,-0.1407570042141874,-0.03342328735307376,0.06173100286819061,-0.06661358112163335,-0.057641036406155526,-0.04112303383504234,-0.026678427205902397,0.005057237446429255,0.012690596645399899,-0.005343079154131078,-0.06212094150787767,-0.015378208336443917,-0.22469076986294617,-0.09460802966820372,-0.07677749150392035,-0.12640853172330163,-0.013443933868437263,-0.1061756579933727
TNF,,0.1623329308265397,0.10042936135636213,-0.014502916611240495,0.07703287783889508,-0.032559614771311,-0.019604386162170973,-0.019846175710521673,0.06207021472429036,0.09425074668437257,0.12784778499897773,-0.03756864303445604,0.04353932887740325,-0.05341024172373441,0.006448331401302687,-0.014716191783818588,,-0.02486068132641433,0.016816767675282843
GNAS,-0.07593584665849556,0.17825637128634853,-0.13004160248158614,-0.028420858576588506,0.05817475117421038,-0.020171063031962297,0.08605555697151555,-0.0803790899675088,-0.06065998286668957,-0.03099143005377173,-0.1462492008457281,-0.004806741808206984,0.05623329988986316,-0.04036226552074456,-0.016949903860585574,0.013385915529562776,-0.034005995453351125,-0.09534805205534827,0.057803963126956404
