,MGH258,UKF243,UKF259,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
VCAM1,-0.007986301911542048,-0.07513839613904395,0.018261678916887347,-0.0022323113252667617,0.013290259140034072,0.03659286722386809,0.014543729513513303,0.09273719416797331,0.008489806409442927,0.10116219429608223,0.03505448484641884,0.05864712720202115,0.07579652378960175,-0.03727158301405217,-0.020609949400764722
NXPH3,-0.018230715811359637,0.04763010185514847,-0.039924018990505086,-0.02491879122549008,-0.017939598642241792,-0.027204061166313083,0.015490513904094408,0.0556540832481743,0.05723899191655738,0.14217557520821902,0.07645366895704209,0.06576844955634142,0.002461342528534534,0.11087738745977793,0.0263219240677754
MTMR4,0.017309694843857422,-0.01048616245926279,0.010606499818251425,0.027456900910090044,-0.04796875048311666,-0.04015007837942524,0.017418886436656546,0.0073769311981998825,0.018841785991302484,0.03450088896966984,0.08263535602956788,0.04129320815768253,0.01674069064624495,0.07011691916614769,0.02237559953868774
LAMC2,,-0.023947665141023068,0.005212788619901512,-0.016202948970884562,,,,-0.058881167623640304,,0.01410281793440566,-0.008219434221171332,-0.02413483398134562,-0.014268060808961721,0.05581519532200157,0.1359940621047992
IL10,-0.02869424274877001,-0.03799380584724442,0.06357722583330129,0.06660169003372775,,-0.0022095039143755725,0.031691508535538405,-0.013641238444992352,-0.03859763257015793,-0.0024305763808166944,0.13777037823652738,0.0203509611556538,0.04978315094482067,-0.04534373236965068,0.1186060103611748
SEMA4D,-0.07515029484634161,0.01775721599952166,-0.027018548424682796,-0.06258412554388917,-0.03533952969231498,0.07840054482066897,0.008682100057476907,0.1323757208864395,0.007710860857256354,0.08890225385388235,0.15109767054846088,-0.01983463537033473,0.11922060575748593,0.009823630628064912,0.01730653707285307
TRH,-0.02536529801629817,0.031843353353266136,0.0662640414854095,0.039353671196000355,,0.07189046975069467,-0.003128808169537302,,,0.06930411566527211,0.09420524427056116,0.013963329844976776,-0.0049604031148099146,-0.02815963513767037,0.151411506304958
SEMA6D,0.054288464847117246,0.013646561072527801,-0.03100339915223266,-0.014120863199909696,-0.013909651396241073,-0.03194672109696051,-0.14791693604236875,-0.006682953427514908,0.02622722974768906,0.016041399665625327,0.052817152939368964,-0.051170792564102625,0.05774690315503166,0.07018909258539253,0.1448374058580918
CEL,,,,,,,-0.04443342797393558,-0.02264300822660193,-0.031009403352900186,-0.036049341382714005,0.08292308072745243,-0.01480209199114324,0.006660784378955584,0.03735828330285679,0.032930019761724966
PDCD1LG2,-0.01742894326730178,-0.02029585216435875,0.0013507865697759548,0.01195209953497679,-0.02052646038799253,0.005545557289201539,0.16323875242892508,-0.08881013099799856,-0.009511284735163302,0.05695909167408226,0.09182885823671504,0.004008570397514408,0.026914376101732036,0.009053505150729077,0.10464524931391433
SPINT1,-0.014840650875804384,0.07954811547372935,0.023780679250254507,0.012022588512339342,0.03776099837606516,0.03732058409352696,0.042906545855354805,0.1645159597418377,0.021932077922482047,0.12000345205242438,0.103694474003522,-0.03622341669760429,0.00824024060847056,0.06565219699557609,0.018665634221171745
CTHRC1,0.0729538573064718,-0.02989336194696606,0.01493945280525555,-0.016906678769642264,0.04951123120723741,0.008498445314579434,-0.08658350088464016,-0.09086501843708597,0.0342714496364248,0.05747833125226156,0.06820628838749541,-0.01856731607302921,-0.006981067054270297,-0.004558800733350861,0.09393083606916122
PODXL,-0.0020404625062368066,-0.02544075144078031,-0.03956789787601891,0.01725153115094513,0.01365628572996333,0.006041908519165355,-0.07990678542592948,-0.03130683360498249,-0.03964551093568,0.0277122895073526,0.09092339006765096,-0.038947517500151047,-0.018668381328119703,0.05732690197877283,0.15502366171276782
JAM3,0.028773435279102203,0.048898753128002924,-0.042808375533449176,0.03292571323725686,0.02394418179247355,-0.003901526339782757,-0.0027062067169998957,-0.07425081424084068,-0.12911821965544784,0.016694145622317635,0.032582934950553685,0.0370502025769645,-0.06529290895448836,0.04462867819590101,0.09330503648434012
TGFB2,-0.07559395406379268,-0.03529191702560518,0.021266524499138913,0.023882128287151586,-0.02195642444357233,0.011012908439792064,-0.11485596247559055,0.06448243877290218,-0.011601111880828513,-0.01768481961644423,0.05112816971096801,-0.0033291994055350336,0.030247088914871743,0.012357981242731374,0.06641629523913767
COL18A1,0.008121352047718989,-0.06116160149186746,0.009697391599831018,0.001268502972228791,0.012117068173721098,0.050123970821732866,0.0011064572769684264,-0.021898307713000015,0.005288729422468324,0.04551846257519135,-0.04203635977841336,-0.02877644835943027,-0.054778690826377104,-0.054094480807345025,0.03424488096482676
NODAL,-0.04012920457336016,,-0.00015574881128035582,,,0.004090823835146973,-0.06785103661267947,0.026822418690243537,0.00902954966636425,0.009935062887744787,-0.014937796800648936,-0.007422738259135227,-0.016316597659386412,-0.038539021508686995,0.04120852821995904
INHBB,-0.03701918773633102,0.008872376913891113,0.030101483436861982,0.006435073099297285,-0.02587994127372286,-0.0056408907100678,0.08417687389025949,0.10796342290149066,0.01648829223592622,0.020154551441768698,0.022903267616052377,0.04936945171082842,-0.02165113138374779,0.051349547774140754,0.055417153358462
LCN1,,,,,,0.07471440898215617,,,,0.021136091672743464,0.0650122975155605,,,-0.02847655574831357,0.055789621556556666
ARF4,-0.032541670431218875,0.004021593947247823,-0.008621570200259212,0.02336383966335914,-0.001348508086146293,-0.023562123983093163,-0.02710458976249375,0.098089199004153,0.10049441814082631,0.09878936746810342,0.1948873043545494,-0.05331929073898787,0.013047624375959162,0.01801844790501959,-0.004386710766113105
CXCL14,-0.09720790917896502,0.011269589536409982,0.016971913972739876,0.016935174455659088,0.04220639369281195,0.04406309198853264,-0.08123217064104808,0.011067669532269753,-0.04410950824645167,-0.10649580399484089,-0.11239755053877566,0.056680152714246965,-0.024391315288958236,0.1542405243552381,0.05763346884109486
LIF,-0.01994392307110432,-0.009562375066594218,-0.006177132228323678,0.02624082070904267,-0.014597808593076522,-0.003060352496551092,0.11987408668017033,-0.028862353429800126,0.15352695620467244,-0.06801055617870971,-0.10134357234292489,0.08208613215776348,-0.03438677945531405,0.04194765879068112,0.052050659068788606
IL17B,,-0.007055362416945366,,,,0.009067898655899598,-0.06984524318852,-0.056224212149661515,,0.02361517568037196,-0.029502826232759613,,-0.0202993636595563,0.05426705385998603,-0.02857837514565419
MMP1,,,,,,-0.042345329162752854,0.05025355213865965,,,-0.01056328643160286,-0.008367344521941789,,-0.014699399174508507,0.06362381961779957,0.05432711137727514
MATN1,,-0.022552782599581135,,-0.013032485514704518,,,,-0.025306426162597012,,0.033160578901913276,0.11420871284552048,-0.02441355092330064,0.015099254619950302,0.10126143121831868,0.02188603043577977
ADAM28,-0.06155579550187431,0.05361000066989262,-0.011481466832908457,0.01827777511814213,0.015816005164609626,0.0006022806785252244,0.016282302568055313,0.011045172588357008,0.023802516164641904,0.08985495009665041,0.07035320608081519,0.036665111894563306,-0.008173393203578936,-0.04815200404382172,0.06459743000707002
TCN2,-0.009573547961829956,-0.03809533312033248,-0.0337838933871663,0.01712755662185993,-0.026737018812764076,-0.01959056324582049,-0.019054560057103338,-0.03281597681455928,0.011024914251368666,0.12431820559870449,0.10073565895949609,0.003949871354253134,0.0005478895887035722,0.048948139924861564,0.0464152460253796
THPO,,,-0.0024338463298309385,-0.026755127664754016,-0.01519040608818662,,0.0007710899880754075,0.1170603492607617,-0.023136875151545198,,,,0.001946156677669101,-0.025416609274507042,0.08529323044243509
CUBN,0.010002836194244871,0.0804354408162472,0.03710864694399928,-0.036306340040107965,0.06432911758044824,-0.011583922882709033,-0.04225794968550082,-0.09641121171467386,0.05549002872492848,0.07391004475926041,0.11882638851440418,-0.01015920417925615,-0.02947848723254415,-0.010137671248656558,0.07214123129809318
TIMP3,0.07796494626926352,-0.016932022243842222,0.05415316936628957,0.01774302363494488,-0.05913505514223455,0.06639514336266844,-0.06713718522250166,0.06369024721844593,0.013933717851282092,0.06406592302437951,-0.04345763858115227,-0.004355018154695364,-0.030995843138166165,-0.12430969652320488,0.013660980799720735
PIGF,0.10578482604187567,-0.032637956948763966,-0.018798238810038434,-0.02809137147505477,-0.006943176188034766,-0.012830346280367132,-0.012602472997102904,0.056004548502064926,0.033370756972930335,0.09732029116974587,0.14537273891395291,-0.009490447201950643,-0.004586633358867716,0.12115252087695913,0.10307692662879975
CRH,,,-0.020081780047164224,-0.020516174328541033,0.06761178134540345,,,,,0.058977560431944555,0.022127416536158198,0.01048404304531357,0.016929965043110153,0.06067614426337203,0.060204087230665115
BDNF,,-0.04085368053928457,-0.047500799044893585,0.005677487825788142,-0.024711074905085346,-0.026210591071914473,-0.017291379701519692,,,0.04198669415815317,0.0899029088126175,0.01840338519653884,0.03127233305430155,0.05423934299094914,0.0980445797800771
CCL5,-0.08225113530501435,-0.009653382359026524,0.08404220311422218,-0.015346305919704999,0.03875572117935176,-0.027317442786310674,-0.040309846028414434,0.0672818586393912,0.034654015302479454,0.0028240068121486565,0.010266831978199255,-0.018327632137837693,0.0025283080262751,-0.015334893061630307,0.0050592988662262525
GAD1,0.13290096751543704,-0.07237691788943583,0.005779334379469061,-0.03554014176348666,-0.02835494051357444,-0.023924065504810896,-0.05882380350467154,-0.06470732493160387,0.04478451396673345,0.040072146747592303,0.1930566972955167,-0.023848471126203828,-0.05319139041289607,0.008636743873080912,-0.014980600589829416
COL14A1,-0.038739050105488934,-0.02219982608206468,-0.03497568265802799,-0.009212667284471468,-0.01989730616849076,-0.003939556347015607,0.08912354957588703,-0.05792934329913199,-0.03706190665439814,0.12917851488448953,-0.010273748388993434,-0.037349643972930426,-0.016360909375470783,0.029973025703517116,0.052272638053624136
HLA-A,0.02343209050843536,0.018201242737442506,0.004323299005588655,0.033581044264810685,0.029288012552662144,-0.07745724706836636,0.04657480009198313,0.05279243227559152,0.0029128556114179833,-0.0045711223996860485,-0.17219200734157886,-0.0013695700476996546,-0.050314319709938306,-0.039278935482187145,-0.024780574353678447
CD5L,-0.04849738129363667,,,,,,,,0.02807772714569028,,,,,,
FGF18,,,0.056892460423847546,0.06367442488798183,,,,,,-0.03379485880237479,0.11301900076846348,,0.06301914113905431,0.030016661777071886,-0.015563471417543075
ADM,0.06676589203240588,0.024991597357342882,0.010232230285785956,-0.0008929878794952311,-0.027379603106272344,0.011845603325642834,0.1020393291103939,0.11888537135795178,0.15144247743318584,-0.027324309669395037,-0.12727235240791163,0.03326658460440997,0.03718764356570629,0.03990418170455853,0.05081667098442383
CCL15,,,,,0.029365611538911453,0.012508905552078748,,,,,,,,-0.024422851328203633,
GNAI2,-0.017223289961704018,0.06347783828095421,-0.06363716378093491,-0.050201729672048494,0.029754321881416818,0.036629417395954926,-0.03864911874072651,-0.05260678194070672,-0.0019035806768793882,0.01178608668994764,-0.08134939653390089,-0.01376811831879793,-0.025644450650425393,-0.08418764088171941,0.03955509395016042
HDC,,,,,0.02684283293645098,,,0.025383798836582802,,,,,,0.062130339533877255,0.039057674294244664
COL11A1,-0.03194575698177887,,0.025040953653761574,-0.016419147652041565,0.0687195753393691,0.034810989473713264,0.006605135170913439,,-0.04166126686487181,0.09203300152096992,0.019522633950539763,0.02507935683082172,-0.05996514384239533,0.03280979695593375,0.13531644574646748
NUCB2,-0.041955747747686796,0.01677197628298083,0.05491215495906412,-0.00818409327479927,-0.025332327251333903,-0.09474991744970433,-0.12471846241133644,0.014042968274009502,-0.02624497468064307,-0.04800120247351427,-0.046556281184883405,0.029016053379555946,-0.0066804551307816555,0.01702656649934305,-0.017431589744857263
FGF16,,,,,,,,,,,,,,,-0.05082972487196568
CXCL1,,-0.01094022879596577,0.03798169536832683,0.010315188130598207,0.04778744414314112,0.10515445999819775,0.12431701625741733,0.03392293463419551,,-0.0627855221951308,-0.06523209841349006,0.005782816640365762,-0.033152642357624725,0.05605616025944678,-0.028242997071049224
VCAN,0.0670274642305322,0.07083994791942187,-0.04629216365614857,0.01812692901862938,0.012452884034157665,0.01265621096012786,-0.12199042017388223,-0.009963898750619439,-0.00995933969987649,-0.007003034828896949,0.05589414266669589,0.04859908757006112,-0.007820884227483935,-0.13772082429679489,0.04549788101550083
MMP7,,-0.029765466287108522,0.014340422431284063,-0.012870837813257827,-0.005106566426430338,0.003892986393880448,0.01325328700832884,,,0.038458651168408055,-0.09950577077085097,,-0.01546421288887407,0.009680589948501565,0.053007220026316124
PTPN6,0.010613206050071029,-0.015635521890228845,-0.026808484682960446,0.03985529527112211,0.01525855707313609,-0.04566227146581771,0.02610786018294863,0.010155237699672684,-0.027422821673712232,0.03596717024343187,0.13240156068826156,-0.05735896862670959,0.005637919724598753,-0.0028745379224249116,0.016286975000403277
PTGS2,0.020700950463424603,0.01517321790563738,0.0505730528469693,-0.042888773314129755,0.022187520413178792,0.16817302836103754,0.0026634667200022308,-0.0657079173077924,0.0671944603553325,0.04184112939338792,-0.06537768637817944,-0.03018136677821781,0.016661859201965574,0.01743384246634318,0.019633454567486348
XCL1,-0.024770852648020238,,-0.017359419585619266,-0.021139869526922095,,,,,,,,,,,-0.050034576533793985
CD58,-0.016459666119812214,-0.002586323351149698,0.0010325071862430516,-0.02613964194157167,0.03572876106741101,0.04722073138740008,-0.042901345131518956,-0.09427189680383605,-0.06386531322129223,0.12741424481689598,0.12756727506458418,-0.010486401765070354,0.02725967191113269,0.0616621207667977,0.14760298948375994
TNFSF14,0.0062047948282465395,-0.039486966661830644,-0.015556099453782366,0.05025697869138834,0.0074052979745894395,0.025449503173027806,0.05036763631643475,,-0.03154355788680926,0.02283987452282422,-0.029551516961757594,0.011253352429454067,0.04784013171581102,0.03944301613491758,-0.00659357128622005
CNTN4,,0.07057228346415297,0.04306626695821632,-0.00039472287227124717,-0.046235791388506135,0.0027110677965460905,,,-0.041019287636645974,-0.025867683353132758,0.10604876086180211,-0.014077947144129372,-0.014888568011882984,0.018969024163947863,0.0323095418272001
NTF4,,,-0.008897568410743517,,,,,,,,,,,,
INSL3,,,-0.015954820941856258,-0.014841429697801629,,,,,,0.012896643831420581,0.013730150608450599,,-0.004046451948229372,0.10037758876659429,
BTLA,,,0.020284949449641942,,-0.017242241876852055,,,,-0.029638525190459033,,,,,-0.005637855197325268,
MFNG,-0.03990169663448389,-0.03151355103419834,0.055636513867004966,-0.0352380132055523,0.07297782039677893,0.04415177677789264,-0.035420132477031685,0.047835127107223104,-0.03574872687188593,0.06740287485470149,0.11780500938670002,-0.01803357215115366,-0.017173142725117486,0.04670043223463991,-0.043951537910672876
ICAM1,-0.052507450012799696,0.055892418479653566,-0.000103671239679654,0.001807018585548391,0.012625740343769159,0.008075092376356868,0.12915574624899806,-0.044668197361696915,0.05162398637013933,0.01268509304227261,0.017610789144974152,0.021712603306273295,-0.006568081751502425,0.1122320202077537,0.06416304681428094
PROS1,0.008876264186922826,-0.07035535744394573,0.004724992554686387,0.003460883965466134,-0.002193020618906198,-0.02625283289289409,0.018907833136053574,0.01907518370805915,0.06339626646334899,0.12343095492448655,-0.03983101154087478,0.04274181377817109,-0.01291824596350696,0.05499824238603459,0.044659384379607134
CLCF1,0.039591031039224386,0.0592597918677485,0.03753324439834701,0.030203488252208314,0.06758448852436298,0.04501601209353452,0.08197123824642213,-0.045632157886120246,0.03266941134326332,0.057151476129649464,0.10356885417703983,-0.05869770364783122,0.001537562775153321,0.09186136848760404,0.04422964254830694
PSAP,-0.1626033667875913,-0.050087778933129726,0.026287826241981328,0.023920790198238694,0.016033517808437616,-0.014109327519655893,-0.009460961850015567,0.07865647196889487,-0.05567519338050424,0.08918460008202564,-0.058367564856699854,0.04286933904058002,-0.025125339279360642,0.03546362091114983,-0.10471626450389868
EFEMP1,-0.006008693664683984,-0.022176462185323886,0.03746139366344323,0.004460635766401485,0.1055967684964002,0.006242914700774597,0.04863503946790997,-0.06657441348376479,-0.03604049568414683,0.058445883510709416,0.13321320226822242,0.021746942946421977,0.015219759735708483,0.03273514758277424,0.14786117020660972
C1QTNF1,0.015114966143915366,0.00719184885128199,-0.006603225917246389,0.055477638312780464,-0.029963461106476092,0.003083593393266937,-0.021794478311602986,0.0276853299010984,-0.01573378906169355,0.02294126951467992,-0.07249720178152277,0.04063825139792956,-0.07076678543791444,0.1126801495827835,0.06994030050369873
ALB,-0.0372919391582401,-0.031921021612059806,0.023057737943915777,-0.016202948556131188,0.02152098966437238,0.1504578932124058,0.03843675214461181,0.05316310699140242,-0.007977255303029286,0.03596544571264568,-0.007646551726551064,-0.04975636146510881,-0.035530389455066126,0.06595954877634591,0.007845602682379684
CCL13,,,,,,,,,,-0.025608210443419148,,,-0.02380842622949452,,
EFNA3,0.06299478951589994,0.04758164965407874,0.05530246542256384,-0.04693309003467129,-0.04369992486804468,-0.035105821667733815,0.03439864823168969,0.08837684985431472,0.09832715793555061,0.09600797380527053,0.1118303677635078,0.05905903192988121,0.058394285229426926,0.0671274752260865,0.0009655452916354466
DRAXIN,0.053313730542034754,-0.029047141965606496,-0.01237541451237442,0.03559675589418364,-0.012313394324892781,-0.014620963394668993,0.020732508358185655,0.0918170412305765,-0.011726112282306427,-0.02384268323988438,-0.10635066013722866,0.049055384777159664,-0.025552983226201805,0.0951851951010793,0.03437907199191196
RAET1L,,,,,-0.014748060849762107,,,,,,0.03324906647454089,,-0.025786589047619345,,
NPTX2,0.04927740520953318,0.041558115452238024,0.026055617309411402,-0.02458153106900488,0.004660964050003332,-0.054502056515738896,0.04010586267088249,,-0.042087765761403585,-0.02461290140258054,0.04223274195268726,-0.0038190423284854345,-0.05644781525765482,0.03213227429607537,-0.08410285447905361
FGF11,0.0500227927867138,0.05072660184267664,0.017278708834515023,0.0038762009762377367,0.05528971470953765,-0.07581011530106258,0.0012997997318901604,-0.034551750828345086,0.0950695306818109,-0.006617099619758739,0.003254472971982972,-0.05035414591158547,-0.03679956633080702,0.08523997150992016,0.1217889553857575
CD59,-0.0361806211410682,0.018806206361308603,0.04877538593157505,0.029074274644101977,-0.041755533806157326,0.039098006305850974,-0.03219153668490043,0.013825512496146284,-0.027364581072274734,0.07801231334797677,-0.023223797038402924,0.06520738440196386,-0.010790824544767617,-0.06537768895482786,0.012224385844329097
COL9A2,-0.0009035548224631428,-0.040758585693815214,-0.0378733533339317,-0.024054155173986555,-0.008004171610721233,-0.022271349435019242,-0.06110367314011889,0.030965590243307903,-0.07635366869544824,0.0715264416900696,0.11546163348116771,-0.008723705441071532,0.06762873121085583,0.03005973730258223,0.08508493395157692
DLL3,-0.03257647834403362,-0.07444788518002081,-0.03262052854457035,-0.014149892470204704,-0.047875520079142024,-0.0017110889648381201,0.008008860474638542,-0.04856402955236294,0.037229176769765726,0.08086472945860365,0.20694384829184545,0.004867511227808674,0.060074637368163285,0.05611343567749554,0.06031453206783304
FGF5,,,,,,,,,,,,,,-0.016933883323095752,-0.036320870530056046
LIN7C,0.011221638276382105,0.03205844816998855,-0.04557869269271241,-0.03002053637548146,-0.02162812207073574,-0.03116918419424861,0.09390823141466274,0.010943510795800812,0.03903022468972056,-0.015152906514369423,0.04049053173939376,-0.001703403241845334,0.011351781638250201,0.02733975665724529,0.05270140108491031
GDF7,-0.025657763576136,-0.0225527979474956,-0.017981237103390883,-0.035892298869640855,-0.013501784973745119,,,,0.008014653532025974,,0.02656426407365967,-0.03989115088259528,-0.017254815297199914,-0.03900331618492775,-0.005763458682909766
PSPN,-0.031990807828621355,0.04814538543831674,0.016538053971584185,-0.00546294027209243,0.017956242137392178,0.04601103967662325,-0.004485488664595911,-0.01688043548147266,0.005817451257171484,0.045045672219648614,0.11160111989272187,-0.05830998947268251,0.043063596691806955,0.10038636054257694,0.055604894809032364
ANGPT1,0.10125770744665291,0.09827789486302312,-0.005313197272532101,-0.052804796062490535,-0.004306631332526487,0.02575727942828034,-0.007518086065949035,0.07339318642043534,-0.03533410593822081,0.06666155125085005,0.06122636037850799,-0.004551256279578791,0.021705533026541744,-0.03239393659983708,-0.013439760169204285
PNOC,0.053974265356092906,-0.02778951204673625,-0.0006062553183710832,0.006535946382170375,-0.058205058872837855,,,,,,0.01617988716600013,,0.015011607083885872,-0.009409538281887824,-0.0377187289746289
L1CAM,0.0241414491333044,-0.03405109988406037,-0.04465746361457104,-0.002608169394619117,-0.05827423173130173,-0.03361114623298164,-0.06649977537044457,-0.010068590733232708,0.01151197379756048,0.02676069847443549,-0.12197282419979516,-0.012602527234316426,-0.021192869171709608,0.09447431382808345,-0.08344070661955176
APOA1,0.10613445225432688,0.06353588548882814,-0.02484699752056187,-0.019326123249876523,-0.021851342670227886,0.012159772419895949,-0.019507824154481167,0.010235180026820744,-0.006985129546868576,0.06348202067950742,0.09448477754275356,-0.03367757814985985,0.028612617870137972,0.0015703144781513423,0.044312296924124174
PSEN1,-0.0018591501399763354,-0.04022522868510129,0.037980720673339255,0.010445933030049247,0.09891711106034005,-0.034615782541953785,-0.04088527915423222,-0.03509586222715501,-0.01703165405558507,0.01493335398861638,0.05812040214962903,0.023994491584301166,-0.0031247167974572583,0.0006979541487200945,0.07943818494143384
CALM2,0.042301352420924344,-0.08760200711585898,-0.030595924403238068,-0.00774014977333342,-0.06539174733691293,0.06602617858702449,-0.06074455675580638,-0.1513562809379197,-0.02382028047392006,0.098371309599857,0.13100888099900182,-0.04027745450921545,0.0440407135002738,0.10284694396667242,0.01711204457138525
CLEC2B,-0.0157304728107095,0.07810258546947134,0.019630087858633523,0.028278762119811982,-0.009349102593015399,0.02219166703369843,0.10576965711119103,-0.08169675993526594,0.01984831447254916,0.010168470770615964,-0.003491433605843859,0.020094001560734272,0.0010598513417861416,0.037480698078207496,0.004057350902419827
NTNG1,0.06834874228818776,-0.0455638053579903,0.039850690818778255,-0.004788984395911025,0.049566936431189784,-0.02452222695416649,-0.06469699117931581,0.017156723780102794,-0.02578535170574567,0.04482700740808142,0.1519751956217098,0.03625967735910217,-0.0652564500848487,0.03370670550736166,0.045240453763841976
LRIG1,0.054538232995232284,-0.01082891997870264,0.01754247882360878,0.037247354586524034,0.07684114301616783,0.12294720509771404,-0.136138404689943,0.10553542753091227,0.06890236761619674,0.09993363269837677,0.19189304185076098,0.006670775782079009,0.031206534443174908,0.09783326131722912,0.06736190715871815
CPAMD8,-0.02257662998307902,,0.041575281699787,-0.016462572210774854,-0.024990687569828297,-0.023120507494632146,,-0.070115836246543,0.00194327949905328,,-0.02421528352922953,-0.038032147600384016,,-0.03503913897342314,-0.02916044314913185
GHRL,-0.03601939008732608,,-0.032770099535603225,0.07903536386255033,-0.012313394324892781,-0.031150716159055014,0.00873945677789327,0.006454678124229366,0.08808054346518146,,,-0.005304213203702843,0.08183808088898693,-0.019765086930153573,0.04633165420737957
NPY,0.01081251507895266,-0.022815662637254392,-0.05175186412969375,0.01849828049409888,0.02930901591274023,-0.026999745979226226,-0.030124112936661545,,-0.029916920327762223,0.024235364238353804,0.06995182774664178,0.013842272974386565,0.0004703406459197526,0.055837784372698415,-0.007506094674906554
MMP2,-0.03524210128233296,0.07064355547659136,-0.002616112144111742,0.08018257808554788,-0.01822970303433228,-0.029788837768366865,-0.008609388810682357,-0.09684387807163762,-0.0037414198215960618,0.07092644092943359,0.0232584863258361,0.008422589255995015,-0.014993002182190802,-0.07025350499653919,0.12705691931658822
LHB,,,0.0009953321497328555,,,,,,,,,,,,
PPY,,,0.012085612406633679,-0.01203146201157462,,,,,,0.08871708006443695,0.02964164843686541,,0.013604768448129691,0.11127689312928161,0.032598353760132474
ALKAL2,-0.033808689177232974,-0.02947836410839924,-0.016197043968538993,-0.0290218259534281,-0.03273988287119827,-0.03695929494416491,-0.048831032873813504,,-0.04144808034824086,0.0759226647282106,0.030682259763173913,-0.043067172566380284,0.010239961884433721,-0.04418664407284035,-0.02829189523839239
CSF1,0.03226964348559005,0.020477041098220843,-0.07385442810687926,-0.0034600251291200526,0.040040548445992204,-0.0031987216126288767,-0.03639205775508196,-0.10915068715615936,-0.024485136276850183,0.09309061033895279,0.005127647986519077,-0.013603694977687254,-0.012700192493913324,0.06444362657138268,0.09420894174296804
SEMA4C,0.0620735866247834,-0.08339231263611285,0.07257407976683682,-0.006291707955875397,0.004429646034097516,-0.01838382595421641,-0.08177287760442511,-0.05354688137217068,0.040209240535402396,0.062362857488679424,0.07408128922011346,0.0743738083478523,-0.00036629231961909556,0.05963261714622599,0.00718495654581431
BMP8A,,,,,,,,,,,,,,-0.030014579892388246,
ICAM2,-0.00830437352603405,0.025650204187334175,0.061148624084173424,-0.006374130324754376,0.00986026511952702,-0.04439884009426499,-0.06952421415048314,0.007416005434489984,0.07018665687920403,0.08295744293937528,0.15294916529034497,-0.010040680586694915,0.012420204804738882,-0.018264640696561328,-0.03186373493459619
SYTL3,-0.014202446123118242,0.09775581942635123,0.049977648676258875,0.007900379034829404,-0.027739891824290992,-0.03971418392314616,-0.028751360807407412,0.03390173270165514,0.03789989540304718,0.017125622993800795,0.11114597007633446,-0.021992009896695492,0.018136921730772287,0.02979630824839764,0.012757610291850689
IL1A,0.011321407971930144,-0.05804428077629807,0.03594249792438638,-0.005101512629523569,-0.009333210427817118,0.00977851339335826,0.014094158304130428,0.045677282731647575,0.01773416033811419,0.02155162259997719,-0.011103365740177909,-0.026472018081690404,-0.014278968728972309,0.07069854678763597,0.03811588221681907
HLA-G,,0.01473616606365346,-0.017359418017917877,,,,0.023417974704096328,-0.06143660580218733,,0.0471473789020857,0.0878293736188773,,-0.03129409005478809,,
PGF,0.11656545757781578,-0.012933408490416508,0.009211783223950908,-0.021638200086702315,0.06970966103189788,0.005118146645195662,-0.04626070871971809,0.10180999201325022,-0.0008103542923976844,0.016687219793380823,0.14156320633473685,0.02077076673277608,0.011759744843333034,0.000821825158772785,-0.029121256982991218
LGALS8,0.021197721063413895,0.003283379259749471,-0.016995053560787295,-0.07159913827603619,0.044830584651415234,-0.033319274403417774,0.059624568241548576,0.04450568636874608,0.10710883863333459,0.039115917259140605,0.03864839723218685,-0.0018872950175542501,0.07482747310420593,0.021545759427979417,-0.00988645825274168
DKK3,-0.0643220837931993,-0.029323005442101983,-0.010027351397971946,0.0010063464680130966,-0.030517767252497406,0.02142913970051365,-0.1449072014525665,-0.05166645369263237,-0.04129705990015046,0.06906303133200577,0.10049404964478746,0.06945994134134148,0.03882473841358163,0.020061362957881888,-0.11814687434584945
COL16A1,0.08736054086419782,0.012036213520611119,-0.00018135442483597513,-0.05204437315855963,0.04630397203929817,0.0036315017842549874,-0.035078507012902785,0.1188985093413517,0.0835815956914172,0.0898617182040439,0.05844106787463591,-0.003796842446437047,-0.044121442208294476,-0.02908489652271407,0.08398991437506659
TPH1,0.014236811235877198,0.04870489741303857,0.005962573065050167,0.013429011406755322,,,0.03117828730963117,-0.05888108290489656,,0.04094229573456816,0.044646402968978816,-0.025377529738083673,-0.0068363014747697725,0.011718328529055638,0.06055994044201259
TNC,0.04570802413686758,-0.03535311311017656,0.05366380767673317,0.005117370075529823,0.0032440478578459994,0.04259352985112289,0.15254403524983798,-0.02899521777775268,0.027290555888797585,-0.041467181583824966,-0.09925894979299577,0.043766401751156724,-0.07181750775153246,0.070592351422039,0.050633524704875664
TNFSF9,-0.022576619267843104,-0.04232968792207145,0.02211005432088428,-0.02089474653250616,-0.020567087152439573,,,-0.026429587719478898,-0.04375114040150041,0.011370566173230083,0.06512608037875843,0.02767466466117405,-0.02666638935742699,-0.0010984394031710377,-0.0005831189603046037
C4A,,,-0.019485631333055642,-0.014262694732158106,,,-0.038039349403752386,,,0.05661249187496918,,0.028980531521057482,-0.017436795729188315,0.056185581374573884,
