,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
SHANK1,-0.005463998878412136,,-0.024279417671605987,0.03982385004901545,,-0.02092307995796373,,-0.010739010031200123,0.01329202523800528,-0.004664520530655718,,-0.015503242796015506,-0.03644822221975004,0.03589824705284936,0.03740821495089527,0.023325664248268946,-0.04371447183819256
NPVF,,,,,,,,,,,,,-0.02027682651082666,-0.03541035325668503,,,
RAET1G,,,,,,,,,,,,,,,,-0.03090349531723102,-0.032790932999891845
TGFB1,-0.0335459324095327,9.469440424789845e-05,0.01741554641059961,-0.024699238320118104,-0.0047455382137546655,0.011974840109918635,-0.025549228981925846,,0.021201787443657173,0.047185780108665504,0.07247380296559208,0.004227991665974346,-0.01739149767604162,0.04768101836709805,0.0065209363141186414,0.10708636257782939,0.04044081188007795
MSTN,0.035707408752610074,0.02566400112749359,-0.020594235655916494,0.02476194457603523,,0.0037819663009043963,-0.056372668087360626,-9.639228066207763e-05,-0.006765546965185505,,,0.05386477370330448,-0.03753634198916927,-0.009707441432195605,0.00965534739949755,0.10415537753470276,-0.04434013524173559
WNT4,,-0.04925804620477363,-0.000761958160349576,-0.025574345617875104,0.016657707694158443,,-0.03072507990763557,-0.021918054208204748,-0.024249273608778286,-0.024620759288707522,,-0.015375177109697016,-0.006977772231985916,0.08582681174135989,0.07141054292533261,0.018989900856461156,-0.032161911969094015
TNFSF4,-0.0003544016182372427,-0.030102261129560402,0.029684925565336865,-0.032033381154793525,-0.03717240819914451,0.00736123350883352,-0.0396799181511783,-0.013109891016100435,-0.013241344874865989,0.016789186558047994,0.05114613115314309,0.08737519551347707,0.05464761206583741,0.0628990094284786,0.05432047251191421,0.010317286283120305,0.06514612276110308
NTN1,-0.04119449401965036,-0.03095931019204296,0.055716076137564886,0.035498780171353876,0.0068765913020390635,-0.024498134839505425,0.0026074503634731677,-0.006286818903925078,0.043562065288997726,-0.0013298881074742036,-0.044622253796758875,-0.02176786253439791,-0.005021626683882963,0.04031058141242087,-0.0376647894891262,-0.013199583194592895,0.026788666610586924
CXCL12,0.059879836886492,-0.004813725759476105,-0.015487647351586847,-0.019209017105946222,-0.056223949526672555,-0.0745955036699316,-0.00912573387753241,0.02176645808686975,0.044602707774216314,0.0087371975094421,0.060037848660068234,-0.021481896024240867,0.11752194399472256,0.0193613172298937,0.013716840037195518,0.14578255544768376,-0.05553284136859841
GNRH1,-0.010568051741130688,0.01974643152560281,-0.03323426185683698,-0.03529224985023175,0.06947446673258653,0.10255071913598683,-0.03516359993801714,-0.010924567761697665,-0.021204969374909365,-0.018236497508218017,-0.031781269590774174,-0.010940902804369655,-0.029363479261203546,-0.0341305383489737,0.098600382799806,0.10664363627536769,0.07382465253261138
FGF8,,,,,,,,0.00884468483345924,,,,,0.22186019002111002,0.05929832220621273,-0.010410443397482571,,
RIMS1,-0.021952859894098002,-0.008290966675929582,-0.008162425785400187,-0.004630586015811861,-0.02839666436516916,0.006011174926634364,-0.053909266526263516,-0.022121792480239152,0.01584900182787858,-0.08508759037007632,,-0.002033935682379061,0.0007479902693052988,0.029309022198846138,0.027236894694374646,-0.029580455876381896,-0.08020613516418812
FGF14,-0.053816367044842404,-0.06705101573922294,-0.03992793328590216,-0.021455495258411308,0.03945409266514941,0.0033399990750420314,-0.010407045067911118,0.006794364637755,0.027430543018520114,-0.04767922380003575,,0.00388893171411063,0.05607487804553726,0.034516377867113375,-0.020205713860104627,0.011436627141535592,0.0870851802782777
IGF1,-0.016630995823643278,0.05219641276815465,-0.027488190980205014,-0.01086050489134485,-0.03544626334860258,0.05834521156156224,-0.027004375526826385,0.12499438175785463,0.05918182584007207,-0.051209452929495664,0.003285734736118627,-0.010639213914263519,0.06098041239351174,0.10520165267276942,0.017224532847483265,0.08358402214111052,-0.01884390459390042
TNFSF10,0.019813737204055937,0.013229486504991518,0.018862494155547718,-0.06629161409818339,-0.0047726919480198995,0.03554670622946666,-0.006886948454100614,-0.0040105955702574745,-0.00022357931935999427,0.019293152213473146,0.0030586198241603813,-0.030345409801078367,0.09144405146277568,0.06832179186688114,0.007097757970398333,0.10064986956129553,0.04089485696720479
GDF5,0.004898606634256502,-0.07136794788375055,-0.00775320112170703,,,,-0.025472133865856162,0.10316595751358877,,-0.023776875676668984,0.12357752247923215,-0.011256681632660623,0.022932083149147076,-0.04677187481169384,0.009684541820049224,-0.02462976368274965,-0.053832687826057
CHAD,,,,,0.0006756330189957668,,0.026986600357211062,0.047117700266854044,,,,,-0.06025284473874736,-0.007267129848292683,0.001160634641469808,,
RGMA,-0.030653982268450633,-0.14814372443685206,0.005636568372162013,-0.011431163975751396,-0.010246060928116606,-0.13687713283375863,0.016732579675543795,-0.004159794901716904,-0.02781097205969023,-0.024592733004511248,0.04859327980188008,0.06983164990038433,0.055493383489063824,0.04348656375911666,-0.04023018246459206,-0.037030327493396166,-0.0037286396867522386
WNT16,0.03952545887360985,-0.004378226960946787,-0.028858732886804836,-0.019858227274544147,-0.021190670230288654,0.01140226999294552,-0.01674157686272237,-0.014720662139005471,-0.027145957188208537,-0.024620761415305448,0.01766651415050378,,,,-0.027619177448167106,-0.003559594987829509,-0.049793901873013316
CX3CL1,-0.03577644178387303,0.007115315426222774,-0.02010132395633763,-0.018218500322208033,-0.0035644269423532222,0.0475483524655319,0.02284725255159042,0.0508371640713544,-0.0015390546332161136,-0.05465502770647954,0.011171414475546126,0.08891238349489504,0.07221989022560989,0.026150162738282783,-0.012962970076123835,0.07499192919718245,-0.01782513367025919
FGF1,-0.021605059439464638,-0.045873412779327015,0.06084902398467161,-0.025316623093136988,0.036627048367722397,-0.046756035690000655,0.033492056658250224,-0.005698507898715752,-0.03392311743360273,-0.0010997285421484682,0.11670706287653504,0.03829003217695574,-0.007403149505859792,0.027281813170108492,-0.10345261484835636,-0.01095023240215494,-0.049809885900591856
ALOX5AP,0.06568001314597126,-0.00525401642295985,0.10766033313451416,-0.013596533855140676,0.043041278475586045,0.014468841204522166,-0.048600520385091286,0.07703896069240244,0.06532425003096466,0.035438852318862644,0.10348289854541882,0.050369703286202355,0.10710085437528814,-0.013980214318443445,-0.012106129206255386,0.03273724924913324,0.08136207573086637
IL1RN,-0.02510753825892629,0.1260141861390262,0.06767596579450916,-0.02642608619803684,-0.009627904886475896,0.1287408321565242,0.005789350630719198,-0.014996221127158359,-0.028599193795816037,0.05830163717627102,-0.0741521691991696,-0.012089328102186356,0.00984272439533875,-0.026492392337213136,0.11647999677059698,0.014709438540516633,0.09381127028877173
PCSK9,,,,,,,,,,,0.024862891669970247,,0.02660960646688601,0.04957654607664173,-0.026808726231028833,,
NPW,,0.04121612626894045,,,0.05909960897457735,0.03211292549353859,-0.030420107957486075,0.008838020739215444,-0.021892856846754606,,-0.02803742406508682,-0.013464879369830297,0.049280084142156594,-0.01690848494718189,0.05972308920886311,0.027434537913485397,0.004522019541002112
CXCL9,-0.01282535014877139,-0.06486246960358617,0.03734811181902487,0.008662101990064527,,0.060955332633219415,-0.013215366953498951,,-0.03622182379054042,-0.016418710907776152,-0.025014578152632527,,,,,0.05782412715601264,-0.012406665537153834
ANGPTL4,-0.02847585885335231,0.0339253976977673,0.0604945650698651,0.03329798400425847,0.06356344295640179,0.09697252914028813,-0.027481470380109303,0.0060764398005632506,-0.03646326156308798,0.024909653966450323,-0.06802996783351357,0.026224686202345325,-0.0033699575932868426,-0.0866863057374049,0.11955256928068585,0.07756743970284746,0.09744134207130399
CCL11,,,,,,,,,,,-0.01474961894840938,,,,,,
UCN2,,,,,-0.035446259909626264,0.003749277049735418,,,0.04357921621693505,,-0.009735556224677066,,0.04141763522452446,-0.04580153129888428,-0.030293727294468265,,
OBP2A,,,,,,,,,,,0.010953290952858958,,,,,0.09768026561013275,
COL4A3,,-0.003899772121980917,0.04284536182938508,0.024970825652857714,0.07209010339002794,-0.031407872228131385,0.0066629875539951635,,-0.03198722093085718,,,-0.015246115668290318,,-0.0016599176830818382,-0.024936497236751017,0.036570852622441405,-0.03930688947665762
NRG3,0.05661333708432817,0.0449826591636175,-0.0360336104147056,-0.009805889721371457,-0.022391363865025,0.015564281242171196,0.015559465227438209,-0.023858134532407958,-0.03608575427212984,-0.07971792948977613,,-0.021003323316593638,0.005384073516031671,0.009233906966689815,0.05207533581653666,0.05637762289290079,-0.0013045318300764247
IL23A,,0.0433921695959071,0.0030732896464358136,0.10139788578097879,0.10069660697530161,0.04199144584224328,0.06278837162989294,,,,,-0.018549513851298563,-0.03616558992517236,-0.014308612023773324,,0.06605618049159453,0.06837415108572982
COLQ,0.042953545374819886,0.06102466699317715,-0.01641593693005906,-0.000525306490035844,0.009322737813193352,-0.005829222361554128,0.004019540271513349,-0.03144984707051811,0.019343619060090165,-0.03590456897340418,0.049792489025625,0.026182554458065485,0.116724299917454,0.10297181338205807,-0.015236474913756575,0.031867780890605615,-0.04680622737905045
SCGB1A1,,,,-0.003881187061047085,,,,,,,,,,-0.03007030352304471,-0.031017862506872374,,
TNFSF12,0.03853765738635075,-0.04073769490071479,-0.055955447351159995,-0.02475682891861003,0.0844463529372851,0.03816584810652286,0.00453167809857949,-0.005511430393585656,0.01919835173208558,0.02812474744107079,0.037128256484434886,0.015553140287307067,0.06025294171630296,-0.0030121794802354966,-0.012727686688340362,0.05902216859257991,-0.00520351347092266
DKK2,,-0.04157078208924243,0.008951662928302297,-0.02364731010167709,,0.004906202884000625,-0.018505295051471724,0.01344219748873702,-0.025351517843776258,-0.010155447258617101,0.14299275043267543,,-0.009895459712962639,,-0.03570292284019112,-0.009972589613389345,-0.04548592971113504
FYN,0.02879884418147028,-0.06128195581024724,0.01622094007994244,0.017606391425141966,-0.02308682568339562,-0.11020464867482976,0.004311005757840952,0.0382966062837401,-0.01062235314825846,-0.0055976177797616876,0.041585093151476654,0.00358475781091297,-0.03586668329152282,0.08480329425405872,-0.06318000263400751,-0.014669233919461393,0.02220817569431062
ACE,-0.01106822885864019,-0.06571717862404083,0.022306314804033715,-0.011653197647166533,0.048723857423390346,-0.039759987860849944,0.006187818693364379,0.03490189943359513,0.03324286348077894,-0.006524417470339695,0.07538331756056593,0.010245587754545038,0.07823021312202288,0.10454310758466179,-0.04778593122647039,0.09967848912580379,0.021264739454227473
IL18,-0.008197331859983779,-0.08290714023907204,0.09356638835070542,0.047637409637618595,0.0015365014262656443,-0.044272110830500276,0.005748047742799329,-0.0011677977662982466,-0.022443297910555104,-0.0003707747691355597,0.04497516628672646,-0.00860805480719952,0.03840061586505623,0.0601271252391788,0.02842446677909723,0.045778619779594694,0.017685385984734826
PPBP,,,,,,,-0.01751814067333257,,,,-0.02113457218165928,,-0.04428128687253886,0.00827320314396257,,,-0.03675118840344459
CCL27,-0.02857865034345402,0.18111798912859564,-0.029863079606995215,,-0.00014361188781406448,-0.039955684615183014,-0.015043606575550893,,-0.020206568886564472,-0.02010136169452249,,-0.021108616890000063,0.019667408246373412,0.08120807455209138,0.031205896401906724,0.034652916112525495,-0.015818783098648134
SERPING1,-0.001746808737581713,-0.12931704611866557,0.07303738311323325,0.00535933021334992,0.014729407692435305,-0.0868954101235632,0.0026919939008679607,0.002435084466725405,0.060577967949570655,0.076480858001799,0.08336155925057985,0.028046601011962557,0.09284385115201059,-0.022514731068195588,-0.04694069781169984,0.08293375684989576,0.033630561672355716
AZGP1,-0.03629047963186388,0.05661901855457935,0.03286327379846637,-0.00591510433915857,-0.007737775637332356,0.06028057333842445,-0.05937287236747498,0.10522506086137544,0.03977172881300677,-0.001820985190953485,,0.042835111869268645,0.029742324755952246,-0.00942065408873749,-0.054182742142992096,0.06961562199124978,0.08058956970510935
INHA,0.009891922402874261,0.029604164096777994,-0.0117111940583778,-0.008696981997904083,0.04391568431341461,0.03867241035831009,-0.009824762684286819,-0.01977793533985839,0.005033103325008789,-0.02777898873669855,0.011534399244204395,-0.007583904423823824,-0.02392715612781995,0.0693264404788735,0.031388200912707394,-0.003250526137185673,-0.007892199945952373
SEMA3G,-0.04336000685048408,-0.05148865358365401,0.011553745247867751,-0.030699001436160875,,-0.026912494017483166,0.02952193419492484,0.01827681892121494,0.06469893528648099,-0.022729010567971896,0.01866926630314404,0.08334486608042613,,,-0.04447708949468549,0.01994841586443673,0.051240325184271074
OXT,,,,,,,,,,,,,,,-0.025974229283402026,,
COL6A1,0.06067293768523756,-0.0998801003629323,0.09126091064544684,-0.03745020280891032,-0.03492138522238228,0.014475636012724133,-0.0465244199090699,0.05032392944752397,0.025819307386946436,-0.04738171307321855,-0.10171465169767499,-0.0413714740221207,0.04515166514245079,-0.07801086259733563,0.008937935377148782,0.14909780682999832,0.05314544957540804
FGF17,,-0.04528657632277155,0.014509380718242917,0.03848833479372777,-0.030010006007237414,-0.01855274065764819,0.06361579631106733,-0.020922237780520495,0.023081283079526976,0.04673244305669201,-0.024009212457271566,0.0667858521605034,0.06447613507308556,0.030894433673587636,0.02969786174315884,0.005686532601143436,-0.05584997730225299
TNFSF8,0.09777418562595222,-0.0005494478650245227,,0.07857556839347087,,-0.028174961910443826,-0.017518136132523968,,0.0743415780227115,,,,-0.03915061575040005,-0.02089864872400066,0.013865949439636663,0.05566921989071519,-0.0413848273926788
FGF20,0.11138698579914126,,0.03393188594978111,-0.009526685111452344,,0.04268319487950454,-0.03583648132429108,0.04333008812771385,-0.0080378657792934,-0.02939656454651578,,0.053700268050551184,0.04365935503706899,0.07734715942631044,0.018662811625446685,0.04680891861009831,0.10847527294260949
ICAM3,-0.0023707598396774917,-0.005808830243566379,0.03961520969737381,-0.0002073159463769591,-0.005596771529131711,0.08278283443957982,-0.0030250094521191233,0.013353917593073387,0.1009475344598518,-0.024245667407733037,0.03928649532945521,-0.04856524172146126,-0.0014112229628972075,0.027116816980447083,0.019074546303266163,0.08418435434127172,0.017974785843231363
LAMA4,0.013598935185583708,-0.012386287357076498,-0.029444467213296636,-0.014842367178958028,-0.008756906581839398,-0.02395967766026185,-0.09148585344681678,0.04673023199367107,0.04711451813435684,0.06291876280438288,-0.007415596563903745,-0.005825491203825034,0.06259624930275906,-0.040547541672160146,0.0004286063880455244,0.1010978172190905,0.003940882024700541
INHBE,,0.05985284039288825,,,,,,,,,0.06775979768266403,,,,,,
DLL4,-0.025859597815781888,-0.003756678008649734,0.010599473778518336,-0.026383716247547588,0.10949824453710041,-0.02169143827736254,-0.0011347758952863205,0.029364416880452295,0.03906507288378019,-0.022906523407771044,-0.004502201152130977,-0.02033810960608406,-0.013297242125877306,-0.01818136040195775,0.024954811693808008,0.12016314091117705,0.06728929731034135
SEMA3A,0.024680178945611045,0.02918571867160949,-0.003900411643813896,-0.018684534087228515,-0.00043484831234271186,-0.005941664773564282,-0.02716604876975039,-0.02304580989600576,-0.04057298684829435,-0.01508644525335802,0.044329480383580235,-0.02395001758812993,-0.005341201100201749,0.027564594994524516,0.056839665213124085,-0.016307209607216634,0.03615964706124564
RLN2,,,,0.009813058631717613,-0.022969911256416106,0.041852440827991715,-0.02687009199947405,0.07992635128948349,0.18400831625428757,-0.02126261113321432,,-0.011596590794398213,0.0357677710988976,,-0.030293723953945736,0.02833135805875984,-0.006526696319656572
C5,-0.02343033535861644,0.04950186830249781,0.05390333265038846,0.023181682583802023,0.06479576960254083,0.024628841455363534,-0.0008225355374511852,-0.020879378596063692,0.045981058816425543,-0.03388214318864582,0.09366694386099356,-0.04155897228976829,0.0468127574461103,0.08316068784092023,-0.04787121894657076,0.03647011500383539,0.06260895187739428
COMP,,,,,,,,,,,0.013968144669530938,,,,,-0.015725598690206937,
EDN2,,0.010568021879177436,0.030996902042712667,,,,-0.023039277632526143,,-0.025041120406338956,,-0.022034071069355152,0.013050462765562732,,,,,
C1QA,-0.005728869967538954,0.05715110597116711,0.09896328553403798,0.006591180422866393,-0.04174930922927093,-0.1100082194619591,-0.020801275249105706,0.024191316829007267,0.08114217371835004,0.05545212107594146,0.13165402109085514,0.08445869153095946,0.11360872592664352,0.08119501650584099,-0.01704462955560662,0.10836506886681554,-0.049351416368630864
UTS2B,-0.02631229722711586,-0.03682116844493212,0.07690578907810922,0.031194045347610763,,0.015223582717701965,-0.019214142661841255,-0.011463997599634063,-0.017824889380051924,,,,,,,-0.019150298398522347,
COL9A3,0.02790613483112677,-0.06286864559194628,-0.007790818140456294,-0.0183580052298418,-0.029416491875847873,-0.02465020884327204,-0.01636304003991548,-0.007205204448533905,-0.008493820749060656,-0.0031156959888952915,0.05304853634367438,-0.03525515729790578,0.024099250155980564,0.04752229786908339,0.025939679355271424,-0.024990681880829473,0.022867896347016477
DLK1,,,,,,-0.020440548011289528,0.05353691856272824,0.02011531889158559,-0.05500147873096681,,-0.013456167979943654,,,,,,-0.01306000698643617
HGF,-0.02990490373822918,0.020413692389204804,-0.04454995235021015,-0.03407560635226246,0.05542463479558703,0.008284931330722882,0.02458966326488903,0.02041579124723622,-0.036871287535966905,-0.05226881219097345,0.0548453381509062,-0.017662896602207632,0.023740490159838416,0.05583457353722888,0.03071930427806737,0.05089476181728393,-0.021270578313474255
GIP,,,,,,,,,,,-0.029191231425765678,,,,,,
P4HB,0.027969955549394777,0.09895807919278332,0.10789238503425107,0.023672385258044732,0.07855263138303524,0.03012253647982434,0.03522454193932632,0.04814721750860935,0.002259849932727012,0.014087855205106097,-0.003609454642472741,0.057833624005286285,0.013021888416055402,-0.07092100298263336,0.16297635924097265,0.08517486597508922,0.12231980425473167
ADCYAP1,0.0696776894857914,,0.014106422792236414,-0.018252717075024075,-0.03198009385667047,-0.05741122654866338,0.02647259526770403,-0.011663897040716655,-0.026072229738703077,-0.022530213550141696,,-0.017087905114290234,0.06203963906360716,-0.00027041040345809957,0.010995166254893819,-0.009959710903295218,-0.07416890776611465
GREM1,0.022324742665167426,-0.03682114561570313,-0.010252559400356064,0.036391832704431235,,-0.024575861594080654,0.03184064565724067,-0.008271453670106108,0.01798535252897452,0.02836373249353193,-0.046264573355582726,0.03616387897429721,-0.0022675896821039037,-0.03396703880183621,-0.03939536717429175,0.08136277793714757,0.003257380673304065
EGF,0.07926158684151922,-0.0670877027113108,-0.023529210168911168,0.039221744137432936,,-0.028362971499764956,0.007584600917186285,0.06150409977242896,0.003790438003415558,0.022915462575499056,0.11923498154583534,-0.021107078680201074,0.006941179394192209,-0.01357543805915452,-0.038141133661651436,0.04494048745124491,0.017266263418413863
VEGFB,0.017486658430861095,0.023183069804931594,0.09164013563164652,-0.03628183197994775,0.03078552561963792,0.06813930431310639,-0.017773540343130192,0.051211692246789245,-0.021292992227685506,-0.04186365175850124,-0.09281283468436353,0.008128764982030606,-0.04972239131839983,-0.022839818009205086,0.05643759815143621,0.0058188648606585505,0.0622948307415351
FARP2,-0.014790250585215797,0.05474565970202456,0.005137131414033578,-0.017668514561269073,0.032318092372580924,0.0016416292355508903,0.011438573654752272,0.07682118256558142,-0.00503980919815484,-6.512502505324614e-05,0.019894788230018102,-0.04456053288747532,0.049308788097254815,0.018436534204349937,-0.028424491321465403,-0.020530221828424993,0.1140452551148327
BMP3,,,,,,,,0.023154675343838332,,0.041362077017078724,,,,,,,
IHH,,,,,,,,,,,,,0.028355851147472515,0.03435335490922182,0.020590038420815568,,
LAMA2,0.015467065486404858,0.005612604349762645,0.0012668370901653082,0.008578566395218805,0.02343933402683482,0.0039770212406698745,0.03248676676117136,0.027584334724927714,-0.0297205132940542,-0.014383827322658884,0.06830810135271345,0.04841208114640214,0.020797026571308976,0.013530990367299723,-0.013567793807419688,0.07986171163496872,-0.026645082260229873
SERPINC1,,,,,,,,,0.11305066256885685,,,,,0.102287590400655,0.0738452045260721,,
NRG1,,0.03194904970995687,0.056029866648937124,0.016733556279745463,0.07824479678778783,0.031527009613338444,-0.024412157119561115,-0.032182911902268796,0.04904274658291268,-0.04177937643429175,0.04532299230929639,0.053009421883483315,0.11330300773581746,0.028306391589312627,0.041310462929085266,-0.036120166912844205,0.038334210366607474
SPINK1,,0.06049845777225999,-0.009696942816873253,,0.015209031071604576,0.15175431501695424,0.004377505676604487,,,,-0.01741812282031107,-0.011596590794398213,-0.03932859760038635,-0.04109050109697986,0.03126813732098867,0.018963512654417352,0.0587197702331333
EFEMP2,-0.003840765240125326,-0.026751158949324644,0.01674092104791338,-0.010177995939409932,-1.8438593230893894e-05,-0.031024536307758605,0.008392712870720891,0.01762466389090912,0.058387311145379546,0.017813493005358467,0.023840868961812853,-0.028022868011821793,0.002182046695091316,-0.03890330734361279,0.03009676039806408,0.022447165182597085,0.006058813395587676
SELPLG,0.03994999715414196,-0.01486999876913746,0.05490105924006718,0.0108514003640268,0.14011891442889232,-0.08681282070142088,-0.008370845729733805,-0.04931008636319696,0.03368253588392132,0.0638984028528843,-0.027647496451259444,-0.005048805789851341,0.010002345195058385,0.09154956969138676,0.05665415521129365,0.06489915990799439,-0.08469173877520794
GDF6,,0.014236781532563032,0.02222160882355331,,0.00476772828038329,-0.014073350644710388,,-0.0058405252132842774,,,,,0.005579193376922153,-0.002416967907435267,-0.027538941996407062,,
HLA-E,-0.03349574227613609,-0.011072094028152776,0.09699467377336272,0.04633624638269632,0.022415715073344587,-0.07886085694993217,0.07704390651664544,0.03763485091709019,0.042508155774091186,0.07149553325771525,-0.02122615870047161,0.050128985640769626,0.021530338892449433,-0.006812112113296277,-0.010865488465749825,0.1400193584469212,-0.008635382986136355
PTN,-0.034786594025603176,-0.15262277866830978,-0.0408289923754913,0.016846217716185375,-0.03809612780936331,-0.14059916081058607,-0.050461287872583215,0.05019385680743777,0.0020251661050022063,-0.0043117697199246035,-0.006499302310575263,0.032340378367689,0.1044412523451374,0.044770238348116505,0.02639298678542667,-0.07097861547858778,0.020312873020765246
CD274,-0.03439005998432488,0.03494622735238257,0.06120102571191854,0.017394225291880245,0.003702920329530628,0.11222282560525998,0.04238865530821183,-0.01028956900781971,0.0911306841304467,-0.01050838098314718,0.07578487605195566,-0.019084987542115257,0.04294914310711467,-0.058945017298476836,0.003578597437775089,0.021503223008649205,-0.0013157195233944447
CD14,0.02514065401616463,0.012692076595756543,0.14952265832175549,0.008537536543975294,-0.05281485032358318,-0.036049822391777606,-0.00622484100962751,-0.003899067827443549,0.02474765718444027,0.07225097820036396,0.0984553511776538,-0.03464688269217331,0.18114585494922641,0.09482217194792254,0.10951566976145632,0.07598393982297004,0.06706679541396432
SFTPD,,-0.02076358577290836,-0.0007549128747128745,0.08509617471916939,,,0.13024000488127116,0.002528252483999985,-0.03273279460589539,,,-0.019607519121766864,-9.756927988293862e-05,0.007539849563428004,0.010154431593978507,-0.06641063061070536,-0.04167011045527705
SLIT1,0.05782537634717848,-0.057741090614639945,-0.04743380024045295,-0.013414308190409962,0.050404441386747566,-0.04966875612680758,0.026009943731810297,-0.03151942403119294,-0.00881291393053394,-0.021252813715255715,0.0041742037820209354,0.06376270416065973,0.03480641988121754,0.04859599562412314,0.06769245466079027,-0.021951840164608164,-0.05154085416703056
LPA,,,,,,,,-0.01146400047370395,,,,,,,,,
CNTF,0.1347612752502238,,,,,-0.008583004496219125,-0.017518137731399833,,-0.016256488342688228,-0.028816760666106056,,-0.013464879432259033,,,-0.017347374517111745,,
BST1,-0.03136931207401528,0.02923534317433653,-0.03179912107765298,-0.048795979159456784,0.06890191221852277,-0.003997373074776735,-0.0014206483762328839,0.0016557711110069227,0.018242952217010836,-0.03324770827955214,0.14384890909968215,0.06938099116109238,0.042959245437402475,0.021896326136409537,-0.028853074062280232,0.031101436682574812,0.0004796187173944753
AGTRAP,0.052290150074797155,-0.028153639817390438,-0.004052898178751023,0.030916997464241282,0.03457197017927716,0.07464281377965533,0.03210081789356105,0.04358855959577132,0.011729619933326493,0.04309849438367586,-0.006333146773613709,0.021679113328727302,0.017570082573994436,0.06278211213158653,0.05547510616396864,-0.007238027221822877,0.07671902298178501
LAMC1,-0.028363854519058755,-0.02891480696941767,0.0009107413488059257,-0.007052868019185778,0.015070887158603143,0.034934977151961685,0.03932644635910092,0.04333089935937697,0.02176002235575943,-0.06252968209447037,0.11997819268187818,-0.004066044054471237,0.015498025874872057,-0.05660450995683164,-0.005244813318744587,0.09720422449895892,0.028433606386651482
COL6A3,-0.038484063372413405,-0.044175090099098355,0.03371006731977383,0.013437851683786296,0.008500512526370367,0.016529574610885094,-0.05303124699136863,-0.014931200716571018,-0.033704834247683196,0.02481515810193962,-0.08038260033933803,0.011625993235930776,0.05025810317906937,-0.03625881206641952,-0.015537601965155828,0.10879533131232919,0.07637612040044878
FN1,0.023605527693886127,0.000373066761597553,0.07766153891104134,0.0011672539965002476,0.029155366800770837,0.06998595347951449,-0.08437394801408624,0.06364234199212292,-0.02572000304230067,0.09238432462849575,-0.09959703295371439,0.021436467511534597,-0.036978505587383484,-0.09609895943300462,-0.009738430623874009,0.07069924939725118,0.05403480477293133
MIF,0.007019973463698451,0.0700608907361262,-0.025674833934676726,-0.006788743745147739,0.03982434820228995,0.10392267952167372,0.030098988227775257,0.04677185247528325,0.011908759814891258,-0.01787740000068251,-0.05478093328216538,-0.056703274689633924,-0.0017032981288979691,-0.029156123033011135,0.16794708571364977,-0.04632699699045356,0.07023142067623274
JAG1,0.022649860683028447,-0.03977928620134889,-0.042479246304842185,0.009995249833032922,0.05946380482447424,0.03451294436692784,0.03663284740340317,0.07606870895848519,-0.052182159466120134,0.04341026494576739,0.03490505820689321,-0.02801120097842591,0.03870897376583424,0.02103434178177392,0.04178541275382331,0.04358778646587547,0.07097468564426425
NID2,-0.0113986599957067,-0.021879246885369852,0.0010922095919233613,0.028881084411344963,-0.02437985244739713,-0.034926196061244405,0.02632499936133742,0.04514682214910019,0.004703075758245397,-0.03664244603099613,0.08967231331025843,0.07595913107771399,0.1107110380734098,0.06779078293141533,0.0406982314058393,0.10286701219640869,-0.03933560473599513
EFNB1,-0.008589839393964153,-0.03080112661427662,0.024710271908020772,0.018120822180058203,0.10203962185780154,-0.05403654674563636,-0.0063946235827844,0.02869105352285395,0.05316574546982646,-0.037771222543848446,0.04231427566838822,-0.022134888582475976,0.00011097785998332784,0.016841688972060065,0.009788174855073804,0.04864477848728463,0.09904642219305934
COL4A2,0.054487030459601356,-0.05450418188750671,0.02886049103433455,-0.005113706310087651,0.007321929924311832,-0.05758470731395742,-0.06454066633894347,0.04437231437937783,-0.022970742478484827,0.01800695738303129,0.06370765131474547,0.04134129746598978,0.014337464768607316,0.042218124394233406,-0.01977643094055685,0.08533379801997373,0.012254791902245536
SPP1,0.02385456651014616,0.09952921279071969,0.10724252394782703,0.012354795692528297,-0.08105134413753783,0.11471854522188253,0.028220791778220546,0.048440812309759385,0.05928111370205111,0.023796690817926517,-0.05723908307150006,0.0649585509475306,0.09976582161895357,-0.03985739487638563,0.15752937370134815,-0.08244212064867412,0.09670022695060193
PODXL2,0.0777436095084165,0.0047002262519078505,0.021198886954565167,0.003011770074905951,-0.022509055645048952,0.004209702031624187,-0.01521675495944625,-0.06304461965011264,-0.004869233539518602,0.012905848341419952,0.11463045518340866,0.021718165548104015,0.043621148500363596,-0.0037368510051626535,0.005901945289698508,0.0368774915690068,-0.03187497282087805
FGF9,-0.031027897632357214,-0.006589893220348626,-0.04734522719318382,-0.01050394806542453,-0.026447813673527703,-0.04549271191354368,-0.007597301540201517,-0.007144063671984775,0.001710346223612072,0.009644464061657145,,0.03085668181632927,-0.0023559638050547637,0.030174744476468163,-0.034294750296214344,0.03463820593991355,0.008354890092561237
ITIH2,-0.007343703699808562,-0.034240286585650745,-0.01213315979039411,,,-0.029943867231212326,0.040137258416745335,-0.01823246771155243,,0.03984956870644654,,0.0553003730864947,0.010641940492416695,0.04938996788456152,0.03159388437913258,0.06245082604170824,0.0401879736284395
