,MGH258,UKF248,UKF259,UKF260,UKF269,UKF334,ZH1019T1
LIPH,,-0.02538005722751451,0.020016509623333626,,,,
CCL28,,0.06313771428859673,,,,-0.017445916810928663,
PTPN11,0.0460759052839403,0.02774455517491199,-0.018015527394385125,-0.011618689545811583,0.012582295736821503,0.02733632724688479,0.02080185232506624
ADAM12,0.07917998960860333,0.030963285977510625,-0.021398110523704317,-0.011168320621226054,0.10320713592802626,0.039991661369164454,0.06683803661582974
EPO,,-0.01365792895363636,-0.016496630698052437,0.037060081376059366,,-0.0219986932489883,-0.004629507291473469
EDN3,-0.04849740338444917,-0.03645085740561026,-0.02053601225558543,0.03399192805979969,-0.00025941753999367235,-0.02222568702429253,
CCL2,-0.07442678383250469,0.054938859897267905,0.010461111888459575,-0.08562601410878924,0.042075947125259416,-0.013644755257987971,0.07484271476643317
DSCAM,0.05952084353313321,0.013791079200675559,0.0101333604737047,0.0037043339400112036,0.15921641267723982,0.02525589861061347,0.009816448880693478
GPHA2,,-0.0031644874844193173,,,,,
ANG,-0.010070569535634044,-0.01753661949404767,0.008126523967339226,-0.03270088643157812,0.09198473424155826,0.10997286510606616,0.016559672516883273
FBLN2,0.049088231769192504,0.031928215623364745,-0.012729392095724433,0.061493072780501715,0.014455549042483808,0.03616118419741326,
VTN,,-0.0005367437148631686,0.03414491260339717,0.035130653523585444,0.13725723859005748,-0.018279589626083732,0.07590481418024479
VEGFA,0.017691507197944396,-0.07163715545345133,-0.03047948342642375,-0.1286965800988359,0.13819130116340067,0.1180660920800153,-0.048583861477509975
F10,,,,-0.022538819189319406,0.020630312205868744,,0.0469349657372964
SERPINA1,-0.029044849032400594,0.04747208181434955,0.005718105668209919,-0.05741907087607542,0.16292523187157631,0.16648673065413036,0.06220522577722822
VWF,0.04458655986396999,0.039227059378841904,0.027089352599026315,0.03408469434438352,0.11259451957416765,-0.03654679846397126,0.04475462178471638
GDNF,,0.05037941939957348,-0.013418051153240679,,,-0.021998691535800627,-0.02886297422208047
VASP,-0.014209685115969872,0.054351370598389265,0.04417827705507984,-0.07055755883790757,0.05372482578233634,-0.002234476199862453,-0.031933940459804355
ADAM15,0.01568949275750177,-0.02235294451715263,0.05746487015418595,-0.05259837261547131,0.039995984748589265,-0.02405292974695281,0.045166407469873
WNT2,,0.012712254155718982,,-0.01941135049190078,-0.05668085502341398,-0.020587513700453832,
CALCB,,,,-0.029179073246683236,-0.024409755857977333,,
OLFM2,-0.03079342578718616,0.09265230546350897,-0.025512838087890587,0.04147655549001615,-0.02851184053447196,-0.01479674600237156,0.04672525193157745
MFAP2,0.011674620117632971,0.040511079416884886,-0.002273823655445094,0.0751838631779792,0.09102267918547442,0.04357215121916765,-0.05695558966982927
HLA-C,0.16402930581763123,-0.016689100314827773,-0.029973751815749756,-0.08332065848041792,0.17752820842650263,0.026543767382921857,0.07324254113943815
THBS1,-0.020501279319469174,0.017270146749520987,0.04283379516431319,-0.03466678887416477,0.0056905617531569875,0.08436827690890154,0.04770540355890956
HSPA4,-0.025635767204460518,-0.03103083132743577,0.017532660597347635,0.033408335788618106,0.01926468137784486,-0.01209389516390015,-0.053724025097429504
LMAN1,-0.027649350194934513,-0.023562749504255236,0.011921898783036174,-0.05015661525653128,0.1643490055719182,0.01646904992541669,-0.07504722534909686
LYPD3,,-0.020212031269605784,-0.012094978251131469,0.06827254138938776,0.04689719776189718,,0.0030886676358962205
APOE,-0.09014238349234786,0.044148436552189654,-0.0012183883545094783,-0.029860446738083395,0.029224817201713077,-0.07757817017938576,0.13703467814014134
SOSTDC1,-0.0038924999256755087,0.0203993720385319,,0.056373925366969474,0.11629690434020228,-0.03345094330124675,
ANXA1,-0.08482721419368724,0.0006084201599936107,-0.00824975486373769,-0.04073075216302102,0.12496640385760939,0.03777300821656569,-0.12497685641894024
WNT2B,-0.0059576272138418505,0.02458714550495727,0.058810980231399,0.07211959965293455,-0.039379272157394424,-0.016625745653895886,0.0031016643514453516
AMH,,0.010246659479357554,-0.01680649061111029,0.019129462305215728,0.01650209213935892,0.002916264833902086,0.0857286720623579
GDF10,,-0.029374744653961546,,-0.03324100406715351,-0.03933254290733349,-0.02650938666006439,0.06556307386282188
EFNB3,-0.03512586015116425,0.008199596659638451,0.014981548762445463,-0.02362178203167727,-0.01373446635209276,0.02269097905530665,0.039886868526767
LTB,-0.04848954701713288,0.03426319369584623,0.02490107207623158,0.04304422132032635,-0.03994668290920416,0.012130962684301664,0.05716194977461392
ANGPT2,0.02988294967933156,0.0599536740931629,-0.004889108370656612,0.021950239552974413,0.1088677155264288,0.007385897515537429,0.03949382692277559
ADAM17,0.06834006903229327,0.026296743564789685,-0.027260021674230677,0.009113065032346315,0.06047367421650775,0.05465770232333215,0.01695528797618281
LRPAP1,-0.0045612389916399295,0.016070377338028335,-0.02425990025445679,-0.010233653904611725,0.0877295069374586,0.03773297538475164,-0.09674345916910289
NID1,0.10208719121240223,0.04086346065433677,0.024244443893509507,0.04620439597169122,0.14343516846982085,0.00968836122100355,0.04908756627478406
MST1,0.0767928515977984,0.013724139387646533,0.021356706617099663,-0.0368528438863712,0.10361703976591616,0.11109750210010765,0.14042893679983873
IL13,,,,,0.007131958204469208,0.02682389472411698,
DCN,0.10605280084547311,0.062572042720192,0.009677381887755356,0.05892652793507423,0.1306898648774126,-0.03177768547716962,0.08718844563659017
COL7A1,-0.009920471519783041,0.02804584055815576,-0.013114871385350559,0.00740158531762166,0.12915327780992678,0.0681002776576759,-0.03043330487708574
CALR,0.02908880907155578,-0.0012124285509583254,0.025707365169365316,-0.08601763553122332,0.11969022628086008,0.0303930913739421,-0.028225996394463868
PIGA,-0.013572229774581036,0.04502660279409378,-0.017384549195965316,0.020523094509677306,0.0998834931484342,0.03846376407168996,0.14776507679380613
CD200,-0.0098961923325283,-0.035953001611911777,-0.005193058216132109,0.02470234433679083,-0.01564134123346224,-0.061080070172454475,-0.0792862545471572
GRP,,0.02666856653709626,,,,0.009285286288432953,
CDH1,-0.05966770500701102,-0.04660221773656214,0.003776737845292144,,0.1072577817368505,-0.03616920233240481,-0.054944117398353365
LPL,0.05219401941825697,-0.029232022027934512,0.0050409059835664904,0.11151523943028371,0.17560756145332349,0.043371438479193454,0.06831347427098046
SEMA5A,-0.011878113753076975,0.013783645265267602,-0.018165783714222762,0.07278799259295081,0.14741371895594077,-0.014874065839721215,0.008686766164849589
SEMA7A,-0.01859703399071539,0.006434510498401989,0.0031726518192528976,0.03228846541447564,0.016274667393243843,0.018556850671480305,-0.03685349559435035
SEMA4G,-0.026231675724744156,-0.05210683064685883,0.04446808672894053,0.08376953455427348,0.0709849309741835,0.057349162933100446,0.038569546674176454
SEMA3B,-0.038727547752707044,0.0395822978792196,0.013989926768240976,0.06376444665127291,0.015701070445629788,-0.004070427131157758,0.02898552724312285
RPH3A,0.1312424729310864,0.02860246382652825,-0.002676512810291167,0.05438290755422124,0.0039230210082314525,-0.0038163172520876833,
JAG2,0.018520966570094884,0.039817210652608806,0.056450656729803185,0.009992646761797137,0.003667406350490503,0.06822148045152737,0.08298060793194528
CGN,0.09689326130055854,-0.05665647558490127,-0.012540106616470845,0.023721627186078995,0.0635467896699,0.029296858671812094,0.11043449073996077
GDF15,-0.02050426230721987,-0.004345394396673543,-0.04304931529062767,-0.0069398715155775436,0.08761212102016666,0.03447361649645894,0.01595955513486682
SEMA4F,-0.0038266103363877547,0.006345026899945466,0.03181634559083346,0.06117825112457768,-0.02559924138814225,-0.03998057094450831,0.08910126053444282
NXPH1,0.009947096513743883,0.07085668174723196,0.06924205091448525,0.030997106698868834,0.06940506517288504,-0.010689340630170685,0.06640132788459396
ARF1,0.02885452859589241,-0.023308584008774207,-0.00471162765676216,-0.05094615221518243,-0.08430876996510756,-0.00010500040940084817,0.0546120145014857
DSC3,,-0.02140731706833117,,,,,
EBI3,-0.06032124358728799,0.06567465069638595,-0.017467055906893746,-0.011402411995863946,0.08861784982418695,0.03364201388926466,0.09488850247405124
TIMP1,0.01914646654573475,0.016600130327163086,0.01773818513372459,-0.08926338287059238,0.14195668518867557,0.025510757162720093,-0.013128140705866462
SEMA3C,-0.036995402803744394,0.02391779297643386,-0.02523091614849987,-0.012458774822613584,-0.06736186015697762,-0.04138684438783713,0.0033602356814969882
GAS6,-0.054229094699749195,-0.021612876854918937,0.021532808872857957,0.03234583445268702,0.12416093795726532,0.068683414106845,-0.05158582721841731
MEPE,,-0.045686772629504435,-0.015447274466355989,0.07403574127337313,0.011309753589612453,-0.04075546428084853,
SERPINE1,0.014692888312462645,-0.023850828682926938,-0.027239274923209336,-0.08910101599065323,-0.11242687725513584,0.03786311332975614,0.012567922287287408
RSPO2,0.001846973133857897,-0.02000590667631671,-0.013668138385788531,-0.00109222213244057,-0.03191026844939973,-0.041251833589965245,
SHBG,-0.040990239670121206,-0.003289797444952033,0.005158445318244839,-0.016039992259639656,0.09278797457822018,-0.017727979067193814,-0.016136663068572716
LGALS3BP,0.03608241199664248,0.05210961246683421,-0.0058166775738970975,-0.018664563935109138,0.10843595435610372,0.019007761530630395,0.012462736592631248
LAMB1,0.037380677787320744,0.052005115201128466,0.0030679764344726263,-0.02019878730546615,0.14874525875298447,-0.026016467954454114,0.03160210398440903
SPTBN2,-0.0458195268119707,0.033658991457625825,0.03493126257354981,0.01307169208615493,-0.09978557186361635,-0.06976243144425277,0.1409985190145445
COL1A2,-0.019451974951629914,0.06629600637215599,0.042105097060472774,0.05116801335124153,0.12794434336052912,0.07285849459524052,0.012481521939704827
DEFB1,,,,-0.019650159486438504,,,
CEACAM16,,,,,,0.0014589683364743158,
WNT11,,0.004069869890927091,0.046559786352435774,,0.040852136904980345,,
LGALS1,-0.1754540592552183,-0.052318848721148656,-0.06270076792611817,-0.06608462074659692,0.06312279890082034,0.023308769916041725,0.021578531939699896
BCAN,0.12165021868206012,0.08188746055597934,0.05352358554240747,0.1125408205923146,0.16578386786535226,0.026544639694507564,0.11079963560593402
ANOS1,0.03281347337883252,0.03490550865742448,0.06911727541092483,0.04051834066967559,0.14449188391999193,0.040566357324572117,-0.015996250051574096
EDA,-0.051364689819002544,-0.022463381787443143,-0.025374934501956967,0.10904450330019978,0.023540704298029985,-0.0036730615738042004,-0.04626340830080825
FGF22,,0.06018104875833346,,-0.015717934695766517,-0.022081906477948776,0.030848266446403618,
SHANK1,0.023457424912625292,0.082391829961473,0.03049926547569117,,-0.02100953153867451,-0.024798462321436898,
TGFB1,0.057678439060682346,-0.01838059089770258,0.036040425433992156,0.005483702483811548,0.011666997228263445,0.07242830361783055,0.09000340766665982
MSTN,0.05369247511937319,-0.020624518217268364,-0.006291179651267137,0.04745834262583682,0.13901742775276738,0.05400267032207717,-0.09693295141445918
WNT4,,-0.020674566512538763,,0.027542369637450097,-0.025037218462292173,-0.024593612785206047,
TNFSF4,-0.009323660982318977,0.04564110650122153,-0.025661022276737167,0.021323053185040217,0.03832276851542958,-0.02737580151450844,0.05599961621579732
NTN1,-0.0296506115039535,0.020582870173633687,-0.06349030245399509,0.015769248054545205,0.1566481208157407,0.0002740919001515677,0.0919221993697295
CXCL12,-0.050384313017852816,0.04990445779732596,0.013493403265872473,0.08145615508733782,-0.0037960305713418377,-0.0521562392724294,0.04200434748532967
GNRH1,0.013771446971346283,-0.035482170050483416,-0.009697599332140257,-0.025464223515855946,0.05071115308391134,0.06801778016366361,-0.01197509552507335
RIMS1,-0.002875961057158516,-0.009457596920279076,0.011560267528190058,0.014057970619938156,-0.028399278020006236,-0.03192250519283211,0.033237678835217326
FGF14,0.13547805516016767,-0.046448424983486614,-0.005656440600033677,-0.016726562418402764,0.09325456704183098,-0.04772746146794392,-0.0015416957065001117
IGF1,-0.03276056632402431,0.023610422486685954,0.02988699610935071,-0.02053975261395015,0.018634113372585533,0.006678908430686688,0.024677305903977393
TNFSF10,0.045167020069533555,0.005863580941654315,-0.030766619455425134,0.002732341212655204,0.164538692086147,0.0020338023423657147,0.04551504379370639
GDF5,-0.010164009512505083,0.03361429712887799,,-0.026050158213923646,0.023080764866980352,-0.018005806849886223,
CHAD,,,,-0.027827012128472516,,,
RGMA,-0.0121119760573401,0.07691133368372896,0.0225424433049012,0.006812651548236877,0.1218046955248129,-0.001594901854595097,-0.047517683472700724
WNT16,0.12763575631078541,0.007210303801141022,-0.021128743862103578,-0.017121483748523892,-0.01134447438170074,,
CX3CL1,0.008767827324735376,-0.013043028436702893,-0.02011455509409148,0.017647035076666814,-0.0602434874788414,-0.025440036653219537,0.09374693081449961
FGF1,-0.09620268140759344,0.03531786138136298,0.036488307877702915,0.04756854236114582,-0.029158944603768288,-0.0307559657849711,0.09984240654448641
ALOX5AP,-0.10010116992709225,0.05215595385319197,-0.020611472516021776,-0.06598080206379915,0.1439303223072518,0.06780746114702735,0.10918885376490126
IL1RN,-0.003432879666347644,-0.016107644812195763,-0.027191583624908765,-0.01762986981560751,0.08240061282139072,-0.01933767995368088,0.011119541662888574
NPW,,,-0.015311752719595367,-0.031110413809475893,,-0.021537965192756157,-0.037472370765578585
CXCL9,-0.045250472078613324,0.02663512302460953,-0.020192683131266657,0.04123525830114905,0.07709601312766845,,0.04293674663227748
ANGPTL4,-0.03186207525259411,-0.0883613257026252,0.011121227946989387,-0.12072794081384725,-0.0005553850658105105,0.10069048129035486,-0.09957476035856573
UCN2,,,0.01648908017810278,,0.058809846847367,,
COL4A3,,0.011645005372897093,-0.007202509722446698,0.02167694960243246,,0.032199880801472076,
NRG3,0.04027987148093413,0.02139657477694224,-0.021642774191538337,0.002674469897112156,-0.04695074437872092,-0.06542822561656546,-0.0705409986221507
IL23A,,0.02861264583258605,-0.01670378700694651,0.0005191855402975239,0.06610051079905957,0.027166116853863106,-0.041044733656383815
COLQ,0.01537796831999642,0.033256980467656766,0.009967594085525418,-0.005254194762168573,0.06711829705381628,0.03836325107906453,0.01649844358133542
TNFSF12,-0.03966258924654219,-0.0021169675807618115,0.03308223658621585,0.04657072648563374,0.09563498077948678,0.03707789801198467,-0.03571619665317071
DKK2,,0.003638034543245996,-0.010773602201954915,0.05671722920037637,-0.04232707078121591,,
FYN,-0.020276047184763557,0.060275422551289176,-0.03127595415718129,0.08315573292710221,0.11112678362840087,-0.021220308055227694,0.03816436326158522
ACE,0.05665763345845467,0.03999955862697177,0.026090799974437785,0.014065764948619053,0.08411657579602064,0.0008073865120722337,0.02322606562496984
IL18,-0.13807313811911703,0.0022902055820727854,0.01978007452729687,0.03732022465114836,0.11376725929382053,0.00931147355888574,0.1464293101035134
PPBP,,,,-0.017915669670918073,,,
CCL27,0.018785263579649384,-0.02246338193835806,-0.01281349918822307,-0.013865814345331053,0.07529437757040353,0.0796646872088762,-0.003895658564098346
SERPING1,-0.04925887667521276,0.008554265205807272,0.050863459300066284,-0.03939581821657293,0.16325653910680965,-0.03567465676756096,0.028478338447793326
AZGP1,-0.0019107595102408558,0.0696605961515797,-0.021081540480672744,0.02339162495390993,0.0003864551800393426,0.019383988802314078,
INHA,-0.0020100349668572912,-0.04308458501639781,-0.013657094035492125,-0.014742564626682655,9.048147483391691e-05,-0.0013758911290762607,-0.007161728508646934
SEMA3G,-0.03794584440157584,0.027745821210964406,-0.020015917702317653,0.05175646774241602,-0.012730233133578494,-0.027519404056181754,-0.020876291006685692
COL6A1,0.020177851684776087,0.03986882867863366,0.0276232972792973,-0.0682883657291345,0.15856676433386085,0.07499120012808128,-0.04374891521918213
FGF17,,-0.017822728965783814,-0.00490812393600443,0.002910934146156873,-0.013220630444817597,-0.025602793389213157,
TNFSF8,0.011626779522265538,,-0.01354363831494767,-0.01791566502706754,0.1307167158980914,,
FGF20,0.09695488469351896,-0.02878542614824155,-0.03369935001785876,0.15772249921993592,0.019165344098530525,-0.008592916131330775,0.0713455355375307
ICAM3,0.0372128696455731,0.04884849486111147,0.00691546762974869,-0.016897443102931724,0.06797312258734099,0.053757639075692844,-0.004530140636859572
LAMA4,0.08091098307906472,0.07028994139233026,0.040545172536972,0.0013190170242523228,0.12384326788794237,-0.012373141987588404,-0.014471883021238561
DLL4,0.055999591084493774,-0.017014068638835235,-0.010869378511086958,-0.042859681782428515,0.08228332640814545,-0.008106586642529341,0.03293275007961166
SEMA3A,-0.013386852874700901,-0.01812263415964112,0.01358750154850444,-0.0023539055151882544,-0.03727706453239257,-0.038309637317273756,
RLN2,,,-0.01366814146789557,0.02534147694066216,0.026002477346579067,0.017875814776850275,
C5,-0.018901437872349047,-0.027777986091693036,0.024521287131856043,0.008692318833801345,0.05560524363726771,0.05433428810838966,-0.017677640382935792
EDN2,,-0.011195809871868476,,-0.023562094586285085,-0.0306541927737725,0.0017566924664700865,
C1QA,-0.14648533750542156,0.053649648165546605,0.027714173832849284,0.012083152093428735,0.15494967091006012,0.058450581841695694,0.16466939172848075
UTS2B,0.02186130741598118,-0.014710622384323382,0.13156981379438493,-0.019650158048077654,,,0.11418825962079891
COL9A3,-0.007922336013190914,0.09114849513605472,0.004661223610385661,0.06585422079763487,0.14331177442357781,0.0032130287853802163,0.08718829129205034
DLK1,,,0.07034746891951431,0.029121422160133394,,,
HGF,-0.022022928042345936,0.006043143035911021,-0.038434176451369755,0.01010799628718227,-0.060163718871886034,0.03415196649050385,0.021519276282937604
P4HB,0.013585818237633043,-0.0022455998812252373,-0.014057564613273612,-0.09593910598880029,0.10193600447695647,0.039469209830600975,0.07182188118624783
ADCYAP1,-0.02427808350695457,-0.001930291482205672,0.016399864659875873,0.05973349421723466,-0.03157347874360442,-0.027333234517743884,0.0453818835694589
GREM1,-0.07379236402933663,-0.01632197102136683,-0.01181355920786757,0.02939158399213649,-0.038006411742215473,0.004446799638086447,0.016540362577118224
EGF,-0.02915231967441346,0.03541778093621314,-0.03467383318103957,-0.036512911931546946,0.039401277068104944,0.016486748224929976,0.03431839573839342
VEGFB,-0.019481270045144602,-0.052730277829305845,-0.05637787665460585,-0.027858229446508932,0.07573229438905318,0.04006195574858893,-0.0296046787636982
FARP2,0.0896226461477006,0.02704056421969297,-0.029381745225205952,0.017937224450767883,0.04850270582921921,0.03891554190536281,0.0765302716903433
LAMA2,0.03360074351995475,0.005121950849466582,0.02110578481611397,0.0071669346471824255,0.08194553611429486,-0.003383409135718827,0.004980639714253243
NRG1,,0.1270377790778279,0.0009248852090311703,-0.03623807885507783,0.013996102199802884,-0.037465632891363475,-0.006885324290168353
SPINK1,,-0.029749364840448607,-0.027055249637879454,-0.03203826886436923,,0.11478535726445567,
EFEMP2,-0.02840109952776072,0.015151478204386802,-0.036258818543622916,-0.010603456809441945,0.14113641259833884,0.022716157869140566,0.01208598615195379
SELPLG,0.02772401050387469,0.06694419403412494,0.04691413039485187,0.053447928929133755,-0.02434490022025852,-0.015098407057706806,0.16170483687882134
GDF6,,0.023665351500340295,-0.015311754044351165,,0.024467869703729155,,
HLA-E,-0.017297252623416484,0.04274743527985483,-0.008079920448901243,-0.01678014837540466,0.10135914294543802,-0.018285993660486086,-0.012818429321989427
PTN,0.20313716277129765,0.041298032494638794,0.03786004168910037,0.010051464876485627,0.21421390455747655,0.016690846245513504,-0.0028769211263466976
CD274,-0.010498033491593322,0.0076247145975588074,-0.01602719863805171,0.012673207653701233,0.07096019134006633,-0.030527699958996655,0.05375028973844702
CD14,-0.1124231322878744,0.07549411399555404,-0.026950493511540757,-0.04356371309134784,0.17026758698814265,0.03900357528317854,0.07280117653157472
SFTPD,,0.01068918394107873,,-0.02011975241292683,,0.05472075006730698,0.03134014419632787
SLIT1,-0.034324605714903096,-0.06828987060443004,0.013245708458458691,0.06438983712538222,0.10917975012030645,-0.050115379327756074,0.0063402830444375
CNTF,-0.022411110280583426,,-0.010773601094426094,0.10301977344969958,-0.03013615072530867,-0.02153796529261505,
BST1,-0.03162401809797591,0.025059600269777067,0.022181281083736765,0.00865632029631868,0.18446778485494988,0.05605664761255644,0.041528860513090377
AGTRAP,-0.06679802999342674,0.05792256009103174,-0.010319065152358625,0.02795354091644767,0.11702460361260057,0.001612090743952764,0.022280765331034076
LAMC1,0.09974753779841361,0.04854983080330679,0.009640209507589554,-0.02767232762039451,0.1151493647359497,0.04278440288532745,0.0008738618902962048
COL6A3,0.057875160972113524,0.0518911342115735,-0.006484617689526907,-0.01971504300433539,0.02301370967246094,0.09561918603044066,0.03040434326508967
FN1,0.09056927141089086,0.04202417878038519,0.014001503240772983,-0.09177842745024695,0.14550276729042028,0.06742640286565464,0.003637224516378316
MIF,0.008095055901947399,-0.0749873114256021,-0.008885275300870178,-0.03339860458264987,0.0035074390870648326,-0.04102632037926838,-0.013222570208106967
JAG1,0.08959407688113834,0.017739030945903747,0.03233636821923368,-0.008098576323413305,0.14467569892739762,0.027299675287210008,0.025829727721207094
NID2,0.05199910704509686,0.03542500247169956,-0.009134277709674841,0.04172804284943716,0.09610276054596158,-0.0032262367600294083,0.010927503341462336
EFNB1,-0.04538530452960318,0.006860112563048783,0.05203393244344594,-0.013287192604102604,0.08491716057605776,-0.01929424571825255,0.07396851361378384
COL4A2,0.09843746107919779,0.03779084517191812,0.059698208558714265,-0.03776477081834082,0.16293477346085966,0.041024257585923256,0.025095192249493335
SPP1,-0.18754130296612073,-0.053772615343182055,-0.05920459853356781,-0.13211284012014723,0.21203246527247713,0.07503032595511556,-0.009690838532101472
PODXL2,-0.009523854725460615,-0.022785194175918774,0.07710157663071036,0.05424255474585124,0.09890022843127437,-0.07268421221788207,-0.056906455700506516
FGF9,-0.017164167533600807,-0.0008835499675097236,0.012331055797236572,0.005241852581782532,-0.032589480754586446,-0.04022234600811591,
ITIH2,0.12429182826510558,0.07338424770242044,-0.014393946966793431,0.03923199697865897,-0.0033558636149135165,0.13406268830150628,0.07999952617619494
ADAM10,-0.05121829856228279,0.05128920849473028,-0.025891972740223666,0.015484571599261709,0.02706952719964496,0.0709281297256395,0.06600019339408793
CFH,-0.0025869732185972226,0.0289278963471369,-0.0422500119835377,0.11211611597311176,0.0919571404831904,0.019447622596092583,-0.0360051711770938
COL4A5,-0.03654819188660637,0.05955914549931393,0.042207400875047305,0.002655314594848662,0.015340753758054703,0.07750585511491091,-0.017704170492655474
LTBP3,0.009498152484750865,0.013998379265150658,0.03745258966302822,-0.010543078302524454,0.10614252929156794,0.05340847770004297,-0.023332812307896716
GNB3,0.10230214632852044,0.09002810961831766,-0.036746397914934364,0.012286420128910368,0.12055249134765603,0.05348637162617246,-0.03680298837512547
COL6A2,0.042877678802623866,-0.01218901699904009,0.04889072643944393,0.027942125978394818,0.1255310791404894,-0.020273638929382824,-0.014207108373992505
PLG,,,,,,0.06012685364212556,
GDF9,0.02442857509590201,0.02519776366142036,-0.006752298052736798,0.07846849625058958,0.14183000656580166,0.13536896118015673,0.02271885565909539
NCAM1,0.009280072813852453,0.04365298287438547,-0.02685567252969947,0.034540591409946995,-0.06437246329762429,-0.008427722615347607,0.009508038951049956
APOC2,-0.09861711887034613,0.004186044424912643,-0.05164545042108462,0.03650287633849261,0.058518126932325366,-0.013810057186166297,0.03827863983192222
BST2,0.15860110864955723,0.044622604234979844,-0.0006307888273426347,0.05401765847671958,0.16886805135586927,0.059098354036621795,0.05313556782808993
COL5A1,0.02286298550320158,0.02302553539849065,-0.04743051846582418,-0.0249820629717436,0.017040420504471493,0.1189192019138429,0.03530405619515526
CALM3,0.045479237708437016,0.0297737011234609,0.030804291952297756,0.08671030523047059,-0.12378300142759023,-0.09799737058838341,0.09656955041346839
THBS2,0.07992995134289625,0.032075107788475325,-0.0014822517827708013,0.044798135428523574,0.08325442239279585,0.010286291124653214,0.06930367274244639
SERPINE2,0.1287676570045001,-0.021161735855778043,0.02079782205776173,-0.10675729005856287,0.02603507925425142,0.009951626395103661,-0.06236302508548879
EFNB2,0.041293260130896244,0.038729322619703854,-0.008233814598169657,0.037535914948972876,0.11033055743754525,-0.009131550991043009,-0.07369975269825707
PROK1,,0.06320311538793134,-0.0025482821975504285,-0.019650160745004513,,,
MMP9,0.013394223025461,0.051434612706988084,0.04567847737596466,-0.06832554238799161,0.14025466751140026,0.04504649732049387,-0.002772279991407416
DMP1,,0.07147500839736783,,,,,
NPPA,0.02020056819067122,-0.017432344712900536,0.03326461922078288,0.08280172885511834,0.059340112404734,0.03239707020579791,0.04247519138537155
APOB,,,,-0.025866485303419274,-0.023106805040778954,,
C4B,,,-0.01837906732728449,,,0.031249671395933196,
NTNG2,0.013673274531465019,0.06586768207606648,-0.03450771529054846,-0.0020247635936724343,0.026885654581332453,0.022382903710676576,0.1033514409122605
LAMA1,0.06297607493252924,0.005467552795431244,-0.03857351228979165,0.08072787017589039,0.14476120379678908,-0.0358758077242499,0.03124779183493126
UCN,0.045035306556436866,-0.037020357657841695,-0.008366136027176996,-0.018246156956415936,0.12871764399748947,0.0662669633126784,-0.07210876540739049
ARTN,,-0.04035325543517518,-0.018284343534808394,0.09949287475721603,-0.035003361333684056,0.1814982017834714,-0.020771897359018975
PDGFD,0.032517860241555605,0.04822504551319866,-0.04307358456504943,0.06716396127407666,0.019464066580519825,-0.008465560544491471,0.010217350836666274
EDN1,-0.0022700348129935967,0.027605628979886578,0.013997773174366143,-0.03185515014133636,0.05040890916839267,0.022706017405494543,-0.007932196901247017
ARPC5,0.024514375194631875,-0.01761061330193234,-0.09291645227474858,-0.03193784206722981,0.045946558586807296,0.041672165101887405,-0.057408897036779864
GSTO1,-0.08347353313589313,-0.0077157846153753816,0.0041509672755043105,-0.03759911459945095,-0.10267350775831278,-0.035248893194664475,0.07612719382697494
SYK,-0.04095987013199282,0.0009587078631916822,0.013670034869455077,-0.010356569475918008,0.02915735640095875,0.056054613924797304,-0.014528671000704995
ST6GAL1,-0.040210261676041234,0.008299327611359729,-0.03323405773747042,0.0676977102898301,0.09071261428396192,-0.0058182014906933725,0.09672570044605308
WNT3,0.006089284579355689,0.0017611964588562876,-0.0402697223834559,0.04740599540950718,-0.06760061423436685,-0.05024955703178331,0.05548616514149961
HSP90B1,0.056581529305640574,-0.00233174228196093,-0.0004426340505531242,-0.08091665716552648,0.05033128096176822,0.08179920555152137,0.04204080907046896
ZP3,0.05524871983575224,0.04578623203558116,0.010736809094198494,-0.03234250250445285,0.14257888501243468,0.004669136643731995,0.05130058269664944
ANGPT4,,-0.023801687356389063,,,,,
NRG2,0.030330627627478107,0.03967626775716582,0.03030776931121662,0.03822603669566013,0.00019448510327755978,0.005811637831259584,0.049030728822673404
MELTF,0.029002126430605447,0.0125728098053031,0.0317885651308246,-0.015928510586171205,0.03250512789883504,-0.014812489874242055,0.04477929705140629
NLGN1,0.06999812632371095,0.009457439516269482,0.02479042627949094,0.0004908765220959051,0.09761364739299423,-0.0005732268125990409,0.03233175570793931
SLIT3,-0.05101398221095514,0.07688465872400002,-0.025230918207383702,-0.003817653873846006,-0.08676951423691696,-0.053040935420103914,-0.02086809866432807
CCL8,,0.008220160509406544,-0.02403430945605871,0.029661871282766775,0.01988859028540265,0.06481551911265883,-0.005517782070753637
S100A4,-0.06252324631471474,0.07970447470936808,0.016772749078148318,-0.0166343636264151,0.19165987629910594,0.07169374879048626,0.10903995666121685
TNFSF13B,0.04523839883222606,0.01731803217230626,-0.02248305821405644,0.03992536586612972,0.13967569655063053,0.026967465635270065,0.04824527703074966
HSPG2,0.050116900429720626,0.06389068999531497,-0.018454817764430555,0.008146905051693392,0.1627910983596574,0.03416355461080244,0.041365361094598756
FAM3C,0.15834768364756235,0.01580806582169449,0.032917495076101824,-0.04119506046187903,0.0686967968213627,-0.010999889352094729,0.04954188913214291
FLT3LG,0.02182802697403894,0.009801853772124712,-0.015703440043665896,0.011229990680510041,0.02511666018150327,0.09540772498647904,0.012724640400068085
A2M,-0.16446763570480719,0.06545083662126941,0.04988880284036873,-0.027604861871129132,0.10223555603818052,-0.04228693604354946,0.11298718510969646
