,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
EFNB2,-0.01104803274914918,-0.00015872361293283892,0.0642769492433729,-0.018209875536963318,0.024802181219239276,-0.002302450323225722,0.01686562758976086,-0.01634332741565951,-0.0020815658999239657,-0.035593723101703105,0.014722345250219468,-0.006164424862446466,0.04809739085960381
ICAM5,,-0.002957468754170803,-0.019571376955008015,-0.019279997244270417,-0.043686151639296254,-0.028510087638037952,-0.020990155576869656,,,-0.057841646407583484,0.01440761891130768,0.002489350456967453,0.02215973832717482
CCL5,0.015625313145113395,-0.03237763204738953,0.06642854153996473,0.06432198651515196,0.0001889120861486373,0.06046301270506885,0.027793823494057356,-0.06176668400441113,0.0013501174988952336,0.018392307613693173,-0.0261895482609758,-0.0286177432446654,0.02101387054366227
PSPN,0.04252142574572535,-0.013279981004059938,-0.03112102086280287,-0.001368967283639016,-0.017107611352357156,0.038998796158985154,0.026840904105958067,-0.052113569131173085,-0.05146794187979601,-0.02606592395053127,0.092754728884009,-0.016470869511961885,0.0400964128198129
PENK,-0.01826980111069262,0.09505014938219812,0.06087597198213378,0.07470796833924773,-0.028141932757095586,-0.023403655925819,-0.01982538832495666,-0.0783559635484992,,,,-0.016589716113220125,-0.022760981930511057
EGF,0.008174615384619312,0.03402103420940017,-0.03216285196239091,0.047942012254229095,-0.019252560193373073,-0.0301884002349417,0.028503181062090276,-0.029267024032686762,-0.053599170814802845,0.004856415844022389,-0.03061374178654329,-0.028292013252973477,0.04553193883545197
SERPINC1,,,,,,,,,,,-0.017486175601385903,-0.02192151680352141,
UTS2B,-0.01800281899105465,0.049868830293043336,0.06296540369999605,-0.014487823174499622,0.048136888034263914,,,,,,,,-0.024251778583965593
F10,,,-0.01971581205049463,,-0.004440115983332909,-0.025141632375138938,,-0.029717848921766692,,,-0.02300341775362124,0.02983085305217234,-0.006729438431317715
FN1,-0.040054291097640096,0.020650556598858803,0.015220061005888456,-0.019501243315036044,0.06533873943630458,0.12251930564318883,0.048827427656463515,0.04381453712496671,-0.09180917450237416,-0.06392320924669087,-0.09205072863159637,-0.04240328474806826,-0.03547245469232033
FGF2,0.012625177135406652,-0.02162252539522038,0.019340834266160123,-0.06013302943072815,0.04162284091948442,0.08695724608235514,0.06252573453911514,0.0039264046822723876,0.13874324159777146,-0.06391086428627234,-0.014634489705207773,-0.025017515248467414,0.01569835192329724
GDF9,-0.022791581598948184,0.037617604801172266,0.004503059796581939,0.024129566348948743,-0.024399895910888002,0.10550699421991,0.09440658114817137,0.005628700676734599,0.06450076649196397,0.013975104198689494,-0.025635486307808146,0.0005890872298438431,0.055174596350173764
CSF1,-0.04156951895360099,0.040720369138614085,0.017913930444424252,-0.030718575488812478,0.0697944228797181,0.07329724819082324,-0.01598179576232102,-0.05279819738132992,0.10603600541970878,0.05724599329756531,-0.01881024891317916,0.05665341484563977,-0.015909408575741062
GZMB,0.01794754077051042,-0.023773770544339917,-0.013864255496232351,0.06816529883969577,-0.026475744282338027,,,,,0.07051502910444069,-0.018373838292945654,-0.009577091794690726,0.04210107196459103
WNT11,,-0.021951502839013086,,0.009763020552188988,,-0.016868350406946314,,,,0.060019972988011434,0.07663162660290627,0.025439246064317293,0.06174882482542236
GDNF,,0.019684875538081598,,0.026110035518548496,0.01664130780632662,,-0.013552787898427171,,,-0.029658550243521868,-0.03847504628758829,0.052349341736923204,
FASLG,0.028522100343405302,,,,,,,,,,,,-0.018160454583272173
SHBG,-0.0005755315646430937,-0.019837573242233605,-0.02293414031930821,-0.02318209418298606,-0.014236772543456632,-0.016115851148653347,0.1411882567100374,-0.030162604673743394,-0.040364269922443664,-0.03671567722177964,-0.051965723176175274,0.026395045102777306,0.004597794919220201
EFNA5,-0.0017556197853819803,0.006381517269378833,0.025282962121099154,-0.027575231608568607,-0.022509184593199272,-0.05092613926552271,-0.0008288711015378758,-0.0423356584975787,0.005604406045682062,-0.0018295724145628571,0.004784156457681403,-0.035320753452673576,0.029208859143362093
THBS1,-0.03965620873996673,0.06071949086820439,-0.005632698478934526,0.020647855846682443,0.06990113061229808,0.09062774135491528,0.0036519407464758835,0.00776002862628245,0.05464154763138638,-0.010560108397049597,-0.015039706684684262,-0.02130179372265191,-0.04032355234564068
PODXL,-0.044382253630422544,0.015127532394269083,-0.04470403348617328,-0.02783587613971342,0.09567567707617237,0.11353738480339577,-0.033342954388876946,-0.08323414598417533,0.0023518898019227697,-0.06496799567077496,0.028755082347677534,0.04763320928333976,-0.03539244378354656
LCN2,,,,-0.017151770209716415,,,,,,0.027079580253644462,-0.04759563207512097,,
C5,-0.04068547171837358,-0.01624262526645328,-0.0400608842262115,-0.05660020369121012,0.05148773995193135,0.06677632808580838,-0.006291967009791361,0.07670052311667852,-0.09779528442974753,0.02365232844902554,-0.009597157945605941,0.013314042547809223,0.018904425815186452
DLK1,,,,0.03993765100044299,0.0027209582852333607,,,-0.06883153776033687,0.0447037008605591,,,,
CXCL5,-0.03000839283683684,-0.0007454344556246078,0.04254176059943073,0.014962676268360198,-0.011269273434894988,-0.01879155902200614,,0.17762341419845576,-0.0417344745097019,-0.04187047248632512,-0.06170474395148774,-0.05033969626602873,0.028901785551387057
BCAN,-0.05829497707790645,0.00023584089868402029,-0.034754023332329034,-0.008907668085645961,0.09558044480694411,0.05408395382623432,0.036947660397148495,0.04579471241486881,-0.04329737167645516,0.009311630911769779,0.08231026159847467,0.03045063936973476,0.025574860806927578
RELN,-0.01853316574192591,0.010670143283277672,0.022421112849442298,-0.02093590604766868,0.019871593785456085,-0.036094997799656095,-0.018386195856952836,,,,,-0.023272385285323972,
COL4A3,,0.030215679576576497,-0.03329364397455105,0.05647267211732382,,,-0.015024263980582764,,,,-0.025372810004372408,0.039213763967437976,0.13960156915280378
GNB3,-0.03310579945144067,0.03159711471603668,-0.011890270747478702,-0.010363908447305552,0.09621667536670674,0.1034044433623128,-0.015805933670439497,-0.017384225850801256,0.12930556288523673,-0.032379379232673915,-0.00034230429528428247,0.08480257279883517,-0.01611360409932314
PYY,,,,,,,-0.011092883304975345,,,-0.005000989019809873,0.005536349631363736,,-0.01883446774720586
MSTN,-0.03418603132538902,-0.06635814844084095,-0.0357823248912088,-0.0025432167771635623,0.03555722225815988,0.07428326818399601,0.08259202797991674,-0.029267041639161082,-0.06746645514207492,-0.03140138902947668,-0.005854485440792553,0.08444772561827645,0.03354877086934298
COL18A1,0.01741774136324482,0.0644044626193951,0.04874347984653626,-0.01346756669022224,0.08096770008524157,0.09501344883302165,0.0197190737859198,0.06488451409320399,-0.11220343350161183,-0.04050980375319372,-0.03638365890996583,0.03148347540608567,-0.03272071321080811
FABP5,0.026746559193484107,-0.041546064064273025,-0.015080578257918613,0.021227471868792265,0.07326691986880234,0.0059981946803579975,0.0064735822473141556,-0.012038718035446082,0.0953267333386402,0.0089898863902478,-0.005826858939579729,0.04233182412261929,-0.036669417555370364
TGFB3,0.01131353640043998,0.02624742377751157,-0.03247566086581239,0.08695123074660754,0.028131849835998635,0.03047041774987235,0.08269497323557323,0.02108413477622848,0.02411566448953136,-0.059030411377778265,-0.020245545751156918,-0.0040320324757423835,-0.04359413127157877
BSG,-0.023184960327370423,0.02787254551375509,0.013493284963625866,0.035106514330307,0.024192595964093212,0.05062929971180738,0.014871233015217691,-0.017538230087181774,0.0525836958170343,0.0090672130946367,-0.007228360709168708,0.008233814777086743,-0.04251107779199385
TDGF1,,,,,-0.013593858922107169,,,,,,,,
BMP8A,,,,,,,,,,,,,-0.022318377582779932
S100A10,0.045024516787728695,-0.04733015522503166,0.05172368764780393,-0.05806397226585426,0.04671269369899889,0.10071739357421741,0.017381015232049154,0.03315552023175017,0.11120876524409425,0.00669996758454371,-0.047722541233487986,0.01111425453549042,0.004234494687831356
PLAT,-0.09506849572734513,0.04819026667743124,-0.020409356819156503,-0.01186266216351515,0.07783616115420797,0.1332365173616855,0.008093089431327541,-0.028736021156352508,0.0020736801921335778,0.0004918356541571793,0.08961951070449703,0.08300941391560819,-0.03724298516440446
SFTPD,,-0.029297424301633228,-0.008854443609163754,,-0.0271990015897541,,-0.001958197766400949,-0.036991354630332415,0.107354244417373,-0.0174769998675634,0.07023996714929308,0.014018198883621307,0.010600151301173612
EPO,,-0.02439743687158843,,-0.01748593767944721,,,-0.013552788953874908,,,0.05008142729610997,-0.03544835241284336,-0.023008172494039567,-0.018429300216624166
FGF7,-0.045514987403116824,,-0.02428131540145024,-0.030995446653064345,0.051737907956950706,0.014875788386271654,0.060527149310648024,0.175295301037235,-0.02698988888541509,-0.01171137647204832,0.08066762510248364,-0.049006895177700585,0.04919130483657331
CGN,-0.019078877861777904,-0.033524481879801754,-0.020701062259214236,-0.0399399679632761,-0.02097725274893283,0.08230804359567678,0.05141712828628414,0.06603060183862472,0.02107954128039696,0.07279276803284748,0.03411313722355856,-0.02223648557766381,-0.018145192664616106
FGF13,0.044112034093274965,0.04285616546730022,0.02262695167407192,0.07287572223434562,-0.08266783427128138,-0.07961970782304564,-0.005398846165608875,-0.030162567702497367,,0.013790835730648715,0.12353997219499405,-0.024279780097390864,0.008573146299341137
CXCL13,,,0.05693194227216391,,,,,,,-0.04593319436617158,-0.05689209447605701,0.02426875249256024,
ACTR2,-0.03500065406958908,0.04455086174605279,0.03532285124245716,-0.005296208301257915,0.06033505344383094,0.08181273304014325,0.02716429777023793,-0.0028342348306457142,0.009723097366152022,-0.041998846881983694,-0.008788540302635952,0.0023689901613353328,0.00011452343514056483
SLIT2,-0.023006881898604645,0.023613383063957438,0.08793096893218122,-0.03534884105986099,-0.0029012806618771516,-0.042779829826127796,-0.034647060043779536,0.08389516782547109,-0.014682842773352802,-0.030794019734076816,0.046852191766881386,-0.03643113502288467,-0.03443623531011596
LAMA5,-0.037031093187834624,-0.02395591929323883,0.08435925504559387,-0.006837450393528609,0.06546745760650516,0.07291879559643928,0.033796793429760295,-0.165770940808137,0.08397709264486507,0.02743399019838727,-0.018792990852256018,0.04317380588154902,-0.03001590220214161
TIMP1,0.0030216237726891845,0.026994064381531978,0.020196662773863207,-0.039247709082976326,0.05310315501094332,0.13339515436020363,-0.043249729951501115,-0.09698217365191099,0.09876867082471051,-0.043098814066833316,-0.08912705347049645,-0.028316262465850124,-0.04629021758128971
PLTP,-0.04975749359503598,0.004780838292794259,0.06418054968085206,0.031954821409533575,0.08357784120295911,0.0993590821099161,-0.03097230504112731,-0.045621284262694996,-0.08293180910391587,-0.010208706863937348,-0.048494595160100344,-0.01794865692248967,0.026656222833639772
TNFSF15,,,,-0.013255784694039437,-0.018399392981290966,,,0.00816966651126939,,0.03152965971346847,,0.05642629681571931,-0.011381518703161536
PRND,-0.018269804904320803,-0.018157250815092583,,,,0.0013600188103967095,,,,,,,-0.00620792304267514
NPW,,,,-0.016230002278559818,-0.016300859781594575,,-0.01326894708924368,0.003755026012466692,0.16060945495842513,0.040027594740842685,-0.006180262728073923,-0.005936911044886699,-0.04641903525321321
SHANK1,-0.02300688373932778,-0.006800278861444464,-0.015019855805364676,0.08922009264452012,-0.01126927771529003,-0.014711170613971475,0.07126755636374192,,,0.09691865923064306,0.13633217376216775,-0.008451970160272604,0.007349214046486741
PTHLH,0.0062328653413986045,0.005083685243180961,0.06083982949700075,0.014522336974072205,0.012652108199971123,-0.013186280685279472,0.016674680271489925,-0.05232180958271041,-0.08779186901363219,-0.013011594726566995,-0.022034066895654538,-0.08683491123595852,0.05493381352429317
SYK,0.011434332161147788,0.008741526613693582,0.009017832375008148,0.04135928229422123,0.06645931833066633,0.00851495360883363,-0.03454860370739457,0.01306778104515838,0.08566822307705153,-0.050697411428576165,0.005931920295486472,-0.04712105387695517,-0.01809373783137954
CD160,,,-0.015745424234019454,,,,,,,,,,
FARP2,0.030250835386298542,0.022812468813618886,-0.04055742717486928,0.03335435459998257,0.04647986426357815,0.04231664434152044,0.05450804970602692,-0.09011337895826757,0.08692860421470329,-0.01436085263030771,0.04277407077226511,-0.0010771722289290816,0.014741015759259487
P4HB,-0.04134597811012186,0.03705970130452294,0.015685876451083,0.02038151551502693,0.052721726251300984,0.08316924045311969,-0.027608331912975907,-0.027245076708830827,0.03728853223118575,-0.021637438416330396,-0.053776019564162475,-0.015840718807172124,0.0009809002097063198
TAC3,,0.07068009580638038,-0.006482027955352747,0.06358106170484065,-0.06766266539328195,-0.03452618918826873,-0.030188732310356042,,,0.008977471085298758,0.05232222801563439,0.02880657991758605,0.09317411287173737
C1QA,0.04263917929727603,0.030561398745392918,-0.0359731771950708,0.021590805581321443,0.04415082915106113,0.0784419602893181,0.005635852636680614,0.048774885574468296,-0.033997741867460664,0.003370109954826135,0.0016062506893323057,0.00011014318312064412,-0.03914436625308923
EDN3,-0.025657773544869922,0.04369080741489455,-0.0499136201771968,0.031061914843118085,-0.01587946578321066,0.0017211006968985596,0.010720170473447262,,,0.02111412192776905,0.0794311827014763,0.008636495874454897,0.04122667593205588
AANAT,,-0.02569998311837444,,0.011973818951434413,,-0.015215702732650783,-0.016607734764746564,,0.1455269948736728,-0.026887560489767776,0.09461509807656936,,-0.019214511447161763
GDF15,0.02191542778397983,0.0694231135644525,-0.02379918647095611,0.0004176260849632722,-0.02920016545555222,0.11185442233736322,-0.00020434552722580212,-0.023206765853314142,-0.027617694448587034,0.05665608553636752,-0.09408969238405096,-0.033224471871095645,-0.022977565588859942
LRPAP1,-0.0016274260290628903,0.005973736573782843,0.006519468187259499,-0.047115666533903346,-0.012908482327094902,0.0431489943787315,0.03774203263248795,-0.05196998373407444,-0.07000134390760937,-0.002865224074653584,0.003822200249567739,-0.019404540223697034,0.0018601349521834808
LAMA3,,-0.029579872066429366,-0.002687364590546273,0.0596326639137,-0.01213739933318962,0.011749865470984366,0.07423205673530092,,,,0.016769570194782063,-0.0077149964148692605,0.030033223637504016
VCL,-0.00864812549223696,0.022566277704531842,0.007060542824861195,0.014391284335490502,0.047820859797641585,0.03130594069999318,0.016924327797101922,0.06347477078153475,-0.04876839994136256,0.028197186293245757,-0.03714876631983306,0.010750634904853349,-0.032333036313289036
COL5A2,-0.030874612197709126,0.07090096860348313,0.009360020178633448,-0.022054571112810478,0.06562734328898043,0.11370308067608746,0.02187905240378355,-0.04322621594983615,-0.0960753978452382,-0.04268161280988573,0.058105298490619614,0.029034701689566518,-0.040983558964573744
DKK1,0.03285922282409431,0.15213701765593715,,,-0.01274753142119615,-0.009935431278317102,,-0.014432533576507724,0.09369704579018302,0.010771770656276674,-0.007787056608954435,-0.00725872640654042,0.006517963052794376
COMP,,,,,,,,,,,,,0.04967842618351918
POMC,0.03615972902151836,0.0007480577442806825,-0.0009495209610358938,-0.028093973444693353,-0.032220859843410415,-0.030621551221511722,-0.029036993332969125,0.00024814684870395936,-0.05334841506859302,-0.02765631455918265,0.03704533670100887,-0.014380472166657197,0.045076526893835504
CCL13,,,,,,,,,,-0.022562488316383814,,0.0006216150499762674,
CD34,0.00471963211568659,0.026720075046409695,0.06006826500732613,-0.021173493748194792,-0.018081061224427045,0.09642031827243838,0.029796092842061986,-0.0077924448296932255,0.04600752592956643,0.028747905731035413,0.0017773034724910908,-0.01735979834127796,-0.0041836480593164865
SPON2,-0.058274084232919895,0.037755167918316075,-0.005442792879181646,-0.04022459581652325,0.10912686934710593,0.05658917455081265,-0.0023879872031553834,0.07693327091637492,-0.06395518412392429,-0.03218782617631163,0.0035281291746309595,0.024421006995632325,0.0214595103675792
THPO,,-0.019169693168049944,,0.009736819462216726,-0.022378276183046192,0.008808420075918191,-0.011261553775126396,,-0.05286635424973679,,,-0.02529317747720999,-0.02756823419288712
SFRP1,-0.02808648102295263,-0.001176817875927554,-0.015927237358647168,-0.01525715638227249,0.0025129557602572073,-0.02054164252485652,-0.025548719236335168,-0.04742338797476288,0.027624076903414053,-0.016673179249163318,0.02443108304953438,0.02230604813476325,0.009706589057994467
ARPC5,-0.025046133581000902,-0.018511618294500688,-0.03048212078324447,0.03456404495099432,0.08014626222060754,0.005870998970566041,-0.010208951719392912,0.018444173202722063,-0.02797886732952308,-0.05486975721673489,-0.015832401787072303,-0.03928493438242437,-0.03145354875188339
VEGFB,-0.04449175542776325,-0.009014902499043326,-0.06283177333806683,0.059189070109446976,0.014239157262941213,0.04487903532435662,0.025315156599935728,-0.06173176366520324,0.06801888195015925,0.06307505224591901,-0.00801124923307071,-0.002640718343167799,0.014648548062537282
