,UKF248,UKF255,UKF259,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
PTGS2,0.10619446740780862,-0.04762002545727561,0.0912058182833327,-0.002553782444506503,-0.02803541017591311,-0.06136778122208542,-0.043940942659953124,-0.023890844791774342,-0.02369864421453573,0.007433747821355796
XCL1,-0.021982764378681897,,0.09464704097732599,0.05650271176466674,,,,,,
CD58,0.02467660549470706,-0.003598925458268257,-0.018152629055009084,0.10778217123715132,0.04567844163318641,0.013507314841514078,0.042936423485064025,0.012034293243168306,0.06755309055053645,-0.006671818816702919
TNFSF14,0.008594750932476448,0.10781459755873903,-0.03968566244349478,,,-0.05000507354240026,-0.03228418410193785,0.0300499607350508,0.02710236355327762,0.007113103711862138
CNTN4,-0.02004060958318592,-0.026089050894290196,0.009230566784797691,,-0.036467270051641125,,0.03154598239685203,0.04300435856084106,-0.024056503633688147,0.011740194388606124
NTF4,,,-0.013851467907231475,,,,,,,
INSL3,-0.01969249976572626,,-0.010064148669675484,,,,0.039191131402229316,-0.004460413311183574,,0.2912004853482992
BTLA,,,-0.015974862478423522,,,,,,,
MFNG,0.08465643834491633,0.0010400418358783585,0.004135833988339114,-0.005736404666063774,0.0068642301253781625,-0.11085089372733868,0.007483778833646973,0.003975451016001297,0.03337760744934228,-0.02254871531747673
ICAM1,0.030941583629693296,0.04081134174675761,-0.015388681423962457,0.014372290868899589,0.015478178234940002,0.08251272396904955,0.010840823924288373,0.01444703218264792,0.045380692511073885,-0.01293935817819596
PROS1,0.0724206460295436,0.03250506208179525,-0.014515699850315438,0.06069095842193363,-0.023578816238947774,-0.04572940552939537,0.019646274771536663,-0.023038921502873233,0.008573886020338446,-0.015195645721937967
CLCF1,0.023923571079780628,-0.012240030843138483,0.03838475057865026,-0.017578583276605105,0.040733715634276836,0.030916447157283297,0.039253451818886724,0.009234192387602156,0.0555176478379669,0.006585541418612796
PSAP,0.08324389203405452,0.012654472847877981,-0.025275032592822336,-0.057073820812074336,-0.014257682262873848,-0.021937515927917154,0.028882102426897205,-0.042799097067252774,0.09945752070416167,-0.006230818653722109
EFEMP1,0.06486834860345307,0.05584330901313906,-0.07963230144006891,0.02304106354373597,0.034401547956063254,0.03378024058995635,0.02988846923341917,-0.02941928931718497,-0.014318285558838033,-0.017480968281868906
C1QTNF1,-0.023879612138482168,0.04516437482967577,0.0006922635386660265,-0.01652962561778319,-0.021763329841753592,-0.05846601216795059,-0.018222441619583238,-0.049776330938852496,0.054523740708644734,-0.06150601485782329
ALB,-0.019174139745812398,,0.0788603549323033,0.03913272812588771,0.18281381901979718,-0.05760972231167335,0.025356964931259305,0.052269087546701024,0.024596386617472002,-0.030458617755232467
CCL13,,,,0.014619196431500895,,,-0.005655146773988578,,,-0.027027339962065716
EFNA3,-0.043568294778768085,-0.03533907166304577,0.05934924910336106,-0.05802544226408432,-0.015687124441864177,0.01006874102691993,0.08267889425681267,0.05477893304661362,0.007441992852517476,0.013763712326344088
DRAXIN,0.003990698401361345,0.07828709482636005,0.03313573528847922,0.047261376134013836,-0.002712169408901218,0.012156982552559615,-0.05524836630090106,-0.010420950140797863,0.006594592151193757,0.04937764469322063
RAET1L,-0.015340648568832868,,,,,,,-0.02256675379704072,,0.008023451427422279
NPTX2,0.016800454075011687,0.018162635465025306,-0.03105223647136014,0.004177858622353024,-0.034586337580017223,0.014896851467830841,-0.00952649026576062,-0.03770455320248661,0.015317079500676208,0.015871669610029653
FGF11,-0.005343327576427563,-0.0014928613934276703,0.04659729818179453,0.01082606883866086,0.009757961448035814,0.0028444516840948836,0.024504207461303593,-0.028797725355462715,0.07911871096825898,-0.011296275065782535
CD59,0.100907910336013,0.06682999337145407,-0.08973424343089888,0.014247622148449919,0.027251521896105465,-0.004537085908474439,0.011140919718088749,0.003339127807153968,0.048231145218993854,-0.002117129570437213
COL9A2,0.017259126013783564,0.05151398655212551,-0.049844896045652634,0.0934454055135537,0.06684910352140662,-0.017479654928509437,0.043882358209001555,0.028735429518900037,0.04115077800207383,-0.0012421833312344691
DLL3,-0.06353379567855134,-0.0004255500966596793,-0.09571015425675135,0.002555994336011775,0.10271681288074865,-0.05745615178683231,0.016238560017010774,0.07355066545624356,0.08154641272001262,0.01278224968387008
FGF5,,,,-0.002076990760637482,,,,,,
LIN7C,-0.031408966075254986,0.04918213750218656,-0.02389552906899371,0.07978905472762172,0.06920987206849176,0.07028953695907882,0.010062094155881805,0.006378962056999121,0.010281064296346292,-0.0015895963164527334
GDF7,0.0394243234255089,,-0.017957379462794413,,,,,-0.01934532039991488,-0.015504686577538783,-0.019587676838645676
PSPN,0.027112692571024704,0.06067526095547349,0.04472420557036448,-0.03240506424122075,0.0360236436109024,-0.02754860342150905,-0.015232067977083723,0.017010007824964948,-0.02708190268928448,-0.0022033102441140597
ANGPT1,0.07085021785549477,-0.02666363319337209,-0.06278905246309129,0.015020698663574254,0.001802456226515685,0.02352508434048523,0.011320721852392189,0.011083859789973635,0.03825217758142165,-0.007033135165228817
PNOC,-0.023748029248786443,0.008011797834148938,-0.02773072380268319,-0.01447536747485026,0.013048790855880574,,,-0.020571898807390986,,-0.0232219909158303
L1CAM,-0.06839848365721524,0.05626839923598552,0.03357889490895839,0.03720949023572493,-0.0475245330517684,-0.04437440792432912,0.02801984879124287,-0.0725654110768522,0.10599669408489923,0.012780279984837975
APOA1,-0.056729208454413066,0.01573793110689665,-0.015673248728600223,0.015796972446134573,0.06962779889128343,0.08641042362503445,0.05490926149396058,0.04741007082914029,-0.02644389660831255,-0.04769323961310362
PSEN1,0.004976340061705304,-0.018811225927685537,-0.05383346486555242,-0.024826035253375612,0.005387527274984683,0.10221141750378035,-0.011641609726781065,-0.0013210353643831132,-0.002721857649549449,-0.03161053643836033
CALM2,-0.0438305794591131,0.03493256290764656,-0.0751502594262747,0.023559341960646227,-0.018277066771547532,0.05063324549319076,0.04406468291007723,3.244878151345096e-05,-0.056836216738715264,0.002173459935310791
CLEC2B,0.05976267336786604,-0.05492409321940665,0.04499382235918659,-0.007871132299473617,0.010416702745952125,-0.04271793397748558,-0.026216458050269842,0.004446183392326994,0.06197791563349825,-0.006393545697293243
NTNG1,0.010875610239828377,,-0.014261005965977774,0.04196013871137363,-0.004835175845257651,-0.06540695946959743,-0.06657602203723825,0.012751473809360616,-0.04404974133701476,-0.014639805623952855
LRIG1,-0.06846760359926476,0.059534648758349594,-0.08750240555838847,-0.028556697811973855,0.10493267375248212,-0.04571005612440126,0.02666863645138531,0.06208340459879021,0.013075951730854516,-0.0409542019138998
CPAMD8,-0.00837759841161371,,0.08301102533949546,,-0.029580722478111717,,,-0.021732905131201772,-0.038433703984132574,
GHRL,-0.03274830230827896,,0.006793069033274814,,0.09301146554532362,0.169540373055313,,,-0.038556256281000144,0.014476202303698818
NPY,0.03764944943879339,-0.02098399459702478,-0.026889789535825395,,-0.014306756935019862,0.1133935700933368,0.009077399834207708,-0.06958556090279407,-0.022753245386273744,0.029480033688882027
MMP2,0.05424902972080164,0.092490659915807,-0.024760490293843116,-0.021067202394564718,0.10271028249397814,-0.020409583219662377,0.01451880232731963,-0.04538541940219057,0.027503821064701534,-0.0027551232440325892
LHB,,,-0.010367565193126711,,,,,,,
PPY,0.0009716857633985941,,-0.01804690726782232,-0.0133890694240215,,,0.03871801643385112,0.03144460537381671,,0.004383654812358156
ALKAL2,0.018989220281031283,,0.04548654702662461,-0.010288131126307224,-0.03822549865435949,-0.052635055205021944,-0.015100105374259345,0.019901170502810168,-0.03381667926030644,0.014315130909647927
CSF1,0.043127134553543736,0.031019452494004406,-0.010719734800377648,0.07552081399460513,0.030424540046781624,-0.012048693324692772,0.04213050868298797,-0.03747214680236536,0.008908035142035685,-0.0024725984783601903
SEMA4C,0.11637609048933499,0.019266594834824294,-0.018652972811449748,0.006701713774822545,0.0315660065393528,-0.020901894676818387,0.024815952464153267,0.04318932131101664,0.009669046564393796,0.005920281633780262
ICAM2,0.08926192958657353,0.12108569624150001,0.06625591810116636,0.07448038755872811,0.006979916002330737,0.007325962067743346,0.030215169914781556,0.04091070534294817,0.04421772938255497,-0.029752678720592278
SYTL3,0.04592944328539435,0.00907089477557106,0.07767975359660631,-0.03577607752116763,0.006508486239600492,0.030112569370059614,0.01716577708412355,-0.015377627541994331,0.012281326778332902,0.023977882483230857
IL1A,-0.0038417565918713297,-0.0026732544540149675,0.08605407310916018,,-0.01920072567236108,-0.044546369647591295,-0.05213037952825173,0.029314983639587462,0.11565494688850571,0.16302727448450757
HLA-G,-0.023605595077112088,,0.09346534504337549,,,-0.046123239251572856,0.007852779218892367,-0.022834273024075646,,0.0755516466362377
PGF,0.09470633464301766,-0.09805313842382324,-0.021499854901414973,0.02419611345075618,-0.0013344161291157122,-0.01912219598601615,-0.00720865425568426,-0.012129302872063805,0.05665902065113775,0.031742029452422944
LGALS8,-0.006514594496534107,0.06223759795557847,-0.035014014218851204,0.01947140458368202,-0.03288244223592187,0.03619817276367768,-0.018704933498182297,-0.022938192426627067,0.017419615630598524,-0.04760972359878595
DKK3,-0.016384721112860195,0.04070260500590541,-0.06898088024945878,0.03827594022811046,-0.03243068407081698,-0.11509157714149627,0.0529609234942812,0.0005565092908873316,-0.06960873129191779,-0.019059680264932388
COL16A1,0.058681783499380726,0.08513270233850279,-0.07311479426006014,0.028813852750805648,0.11045759038127477,-0.00963843138086028,-0.03427939686369191,0.016837181087850345,-0.0008199602189187222,0.005896070724311849
TPH1,0.022087220577965555,0.0016734301655837514,-0.01992645440965418,,-0.019274154739398235,0.049006504038603446,0.01964827953102439,0.006695026786391239,0.02156060958326799,-0.04162486861156899
TNC,0.012599089286268477,0.03816880242119506,0.03007701569950924,-0.07483602624511765,-0.00024119731477850793,0.05006330510300801,-0.03596715090895024,-0.08082916211280161,0.07802896023308625,-0.0241077988294566
TNFSF9,-0.019881480094131057,-0.019583138035865214,-0.0179573806707126,-0.031686870163906665,-0.03270092927989785,,-0.006954863409570613,-0.0028347950666624596,0.03612612730370501,-0.030271701446235907
C4A,,,-0.012291350142569695,0.08086419318436112,0.060732008568781595,0.007313530752481093,0.07134391143986088,,-0.026114278373249443,0.11115082956640446
CNTN2,-0.014811101857722274,0.07429796600193445,-0.011123010386367423,-0.016811991065830326,0.04766390532252454,0.028707716716924327,0.003064298439497968,0.027336034910790397,0.017796361980579618,-0.029364789698365937
F7,0.06326410118716473,,,-0.014475369506105463,,,-0.03361680551996362,,,0.05449606719369247
LUM,0.07081923372103538,0.03881427754979301,0.005066012300277887,-0.028540210076233467,0.04242652312041282,-0.03261679616396408,-0.01178685436356866,0.03454986333173544,-0.008408228807999787,0.007679701340073967
BTC,0.07493965936034105,,-0.028139740755736165,,,,0.011463929630740229,0.017674673860894816,0.0008256184911737496,-0.018955374769645515
APOC1,0.05152974699455025,0.007542391622162655,-0.07118221450264117,0.03110683538666332,-0.0071165114310626125,0.008992924870616799,0.01806264540294837,-0.0008961365532428091,-0.011696407419949702,-0.02589455578148917
PKM,-0.056526073170833795,0.018790076276532567,0.06362939283014248,-0.023523170410194676,-0.02744256182507213,0.05140087961975766,0.005215855187394154,-0.0492293406116387,0.017987073035433634,0.03328657078587841
TNF,0.08825507981777944,,0.03968185346910362,-0.020605892765317654,-0.007325518018584656,-0.034316638584666194,-0.023605520320574228,0.01519702495300804,,
GNAS,-0.08369894079964685,-0.0476552290361371,-0.08086427130551241,0.0025515999591622486,-0.00966719089384818,-0.0616039872351269,-0.0022170280983578087,0.0029455389680084956,-0.014758480395719647,0.06824705555175857
BMP8B,0.0030488395411904794,-0.004762343727833821,0.002192287741519299,0.012758785693326112,0.045314637767271335,0.013038916257484674,0.055582355015602464,-0.012314906159497973,0.020589130020208273,0.0034507909380950197
LIPH,0.022385160957961774,0.13894622133611678,-0.015571527596397435,,,0.006308727014724097,-0.02396555926894624,-0.025159995899570853,,-0.03110610019043518
CCL28,-0.024380313844107774,,,,-0.015285241980461809,-0.0419479380948519,,,-0.018051193291410007,
PTPN11,-0.053984273682780234,0.0880288119519065,-0.013780038679935889,0.004352417279432803,0.0011362406483204955,0.03530012748530043,-0.03657941841123442,-0.010469223966296543,0.005804513629185158,-0.005844753827262316
ADAM12,0.09269004147115173,0.002411565819844443,0.05219088480486265,0.008241619688202124,0.055927788953303297,-0.018373029499686066,-0.022371766193030874,-0.0051708533756716565,0.017189185749292867,-0.051143643334161534
EPO,0.10983807784775458,,-0.015874904705827357,-0.013161564523196225,0.01635873877779149,,0.04329860143922649,-0.010230280448101581,,-0.018740160459985195
EDN3,-0.0073529084065561785,-0.02637776063971308,-0.019762049812608665,,-0.019473038191693496,,0.032848027559536044,0.024852472408694436,0.025542781701796042,-0.04588059779300859
CCL22,,,,,,,8.564545020221832e-05,-0.02389600962066971,-0.022407037382306642,0.006153320235811973
CCL2,0.09369099703947156,0.027811867327480738,0.026900669101542627,0.01447749851083641,0.06940388803232854,0.007187630501473717,-0.046311983743774925,-0.043349670500787134,0.07628859599083172,0.03931281042563154
DSCAM,0.011488639598568148,-0.03011238211585394,-0.012861021935151441,0.060321767220193175,0.03661791549371308,-0.012445343337349115,0.059715442269519727,0.03985528602317686,-0.010369798857061095,-0.0004193257690582913
GPHA2,0.13702458167232018,,,,,,,,,
ANG,-0.01263025422683986,-0.013175146945269892,0.09652743152953304,-0.011514699838266331,-0.005370648143687322,-0.061887733849809105,0.06827216811901887,0.06512194068334601,-0.02023706524137845,0.0049804685029751624
FBLN2,0.03209438568638806,-0.03066307273249725,-0.00048055569817336273,0.07752249693801883,0.001398271219843217,0.016114227793204646,0.03205981280715916,-0.0016349134865615961,0.04043527180916446,-0.03922332273233557
VTN,-0.022005472468991108,-0.026089055264972783,0.035326464655870346,,0.06920038713250111,-0.04004592458218256,-0.02975088149138974,-0.018374492705843862,,-0.024265978436505985
VEGFA,-0.015945760997682024,-0.04263678612070742,0.11331667499538033,-0.034175122034231155,-0.027762561002761782,0.03014721248363247,-0.015908408596328746,-0.02962957380778754,0.09375662708226354,-0.003873588813217087
F10,,,,0.09329579442937741,,,,0.025073214843695797,-0.01938630713919809,-0.008452913663512958
SERPINA1,0.03013756873078437,0.021346743777317764,0.04112050564626049,-0.007151458851510141,-0.023309472801630263,0.02073025577688153,-0.03756166154186793,-0.03398841327313037,0.010041486815012145,-0.015126258795268506
VWF,0.1093596946787764,0.018365054022484267,-0.028765940418079394,0.02761089108034761,0.043721975613591445,-0.010363590201626645,-0.001105083137210336,-0.0046048120995304835,0.021870428830999846,0.0028067856882095107
GDNF,-0.027143946673578077,0.04036517958510992,-0.012912350848756061,-0.025053856677104417,-0.019274156068863565,,0.029484374323972575,0.017500829337400364,,0.0027031367502316226
VASP,0.10302562149009681,0.005741767357213134,0.007178337577473818,0.015654576221089962,0.020540753878137804,-0.022943407969802952,0.07083958904110764,-0.032897858489260995,-0.040024386565517676,-0.0008738521657107093
ADAM15,0.04749298637809595,-0.006770862999905805,-0.03715463962596937,0.02011269377715256,0.05267956082549524,0.05028365872708066,-0.05951522724312793,-0.06383961114483848,0.058528050260350246,-0.0005298081239552557
WNT2,0.02961831195777561,-0.025559795627732893,,,-0.018037752449351418,0.10293002054062846,-0.03228416947111847,-0.026837408182917542,,0.010432587455553812
CALCB,,0.05930541538863907,,,,,-0.02825455322213372,-0.006380152294765343,,-0.02927294582316209
OLFM2,-0.0693849142689497,0.057137722648958326,-0.06101297341854081,-0.026160852956256357,0.009374450172210974,0.019673828596396745,0.04207662111887836,0.010633445817073081,0.005287980581944051,0.0030459507676987097
MFAP2,0.12573048088330427,,-0.008283454526719941,0.041980513029635166,0.06891230166447802,0.035311972530191756,-0.00927673526558726,0.005834872307219322,-0.041592270092856834,0.020230027834834352
HLA-C,0.06826580442000613,0.023338361070298855,-0.0003192620659319262,0.01499869887713129,0.021400592727672876,0.016112244733720527,-0.008039003402153331,-0.0200689201253207,0.008993585544513774,-0.024317451255090078
THBS1,0.12064865980554444,-0.06090764855136778,0.017099375009052134,-0.006671093281860981,-0.00999630397968386,-0.014336542340611104,0.020412502536767692,-0.04120933158470239,0.031665116924488694,-0.023893285795093006
HSPA4,-0.0032759616422313436,-0.04183149926064901,0.05911765129486831,0.062260749618350236,0.0018439803234621668,0.04853070824767073,-0.03038747563574439,0.0029953330588837275,0.039257066356600936,0.04759350475630171
LMAN1,0.008994115025501154,-0.04382453315309256,0.09788447501176244,0.024403199721710025,0.04328047285633618,0.031204605347751536,-0.03722912833702673,0.028848474860344284,0.04602270970788911,0.015206080097244277
LYPD3,0.06394100918073946,0.004079702916018124,-0.011639141996337135,0.05502431693256365,,-0.05107004328505764,-0.011689767732917737,-0.014054289055347885,,-0.029847135266366016
APOE,0.010882342508667046,0.04793872042616822,-0.10047379926602075,0.006072899810956724,0.031337045010395574,0.002411941762329219,-0.012894548785969379,-0.06131123119713688,0.14253093881251228,0.004699686754462488
SOSTDC1,-0.03904554654080224,,,,-0.029308047744098308,,0.11542746417941238,0.039835409243096205,,-0.0009169431664964043
ANXA1,0.08524613928807805,-0.013652607643529106,-0.015239831247618777,-0.022928249218479954,-0.013870831869930439,-0.053671422276583405,-0.005135129228797401,0.04544985101494504,0.11668097905584372,-0.04330917947432065
WNT2B,0.04985384233283625,0.17352033239489484,0.0011694935068469773,-0.022632073310570457,-0.03156134005731761,0.029172170974692078,-0.009199960927889416,-0.031375163014018784,-0.006932028673217084,0.008455562189113579
AMH,-0.010493980179314239,-0.007155525489586212,0.05460858864252607,-0.020128784821449953,0.1948890839896261,,-0.008459289364466136,-0.026151661389132375,-0.01805119098949916,0.007168321799144192
GDF10,-0.020060541440191128,,,,0.0005874546253208145,0.0027883002075410365,0.0386874907928216,0.022156697492588886,-0.022782630271124683,-0.030388263489079578
EFNB3,-0.02989641840026378,0.11240863657884932,-0.05565584795168751,-0.029872482766295855,0.04312514613638659,0.017625115396324505,0.06599343288587531,0.028013257813608142,-0.0442125170229594,-0.0009037334179795928
LTB,-0.034162215389804275,,0.10293852600128194,0.0315306644895179,0.003034179343539098,0.018486615392302494,-0.05398092544589324,0.171144237647489,0.023837215988331918,-0.021508160774074737
ANGPT2,0.09365320629033032,0.013664785099017094,0.007489847143125596,0.05125734760071517,0.043147387396058744,-0.0051359990335409006,0.012758254420135498,0.02606869941768463,0.03899050239544455,-0.01567587328103151
NRTN,,,,,,,,,0.02030023972147349,-0.0166867682206553
ADAM17,-0.05109393691386284,0.02484011268480663,0.025727289756868055,-0.01233488460929873,-0.009197956905597904,0.03928158359309613,-0.011668532955754365,-0.025281381748913905,0.026590531892988812,0.04032763430530816
LRPAP1,0.03442929487978721,0.04096073645677104,-0.08325565534984589,0.015741046493446757,0.0020809726251746355,-0.08522243976968262,0.007396923850887186,0.0380972713078037,0.040334936150451445,0.0180694343043413
NID1,0.0651987243775045,-0.027366792196367715,-0.012168334112790176,0.05080132258261265,0.08721378509538982,-0.01497809933011984,0.012506457702376945,-0.019669030960086535,0.023901152877846842,0.00510270917961637
MST1,-0.04030630529510771,0.07631394147948337,-0.02391724165431834,0.010811579300698778,-0.027236062155556122,0.043310910866651425,-0.015459742004808838,0.012515621993559177,0.03429050022263123,0.01459408703711526
CCL14,,,,-0.02030177271983529,,,,,,
IL13,,,,,0.037927920646283524,-0.04132236356116718,,,,
DCN,0.10137416210151796,0.015081379732607328,-0.056791611006570535,-0.01750649709029049,0.015670283250459917,-0.1151692034251158,-0.05692645160582527,0.026840271665668828,0.040862893751914084,-0.009466439664642674
IGFL2,,,,,,,,-0.025891048059726002,,
COL7A1,0.029090467577778178,0.057975614212489875,-0.013603008297525396,0.05554803821990606,0.07425574324188162,-0.009534700317269043,0.0360533370070596,0.05149397301835589,0.025980429300519626,-0.01603930136276448
CALR,0.03623605252130782,-0.015162834518278514,-0.021761074058290596,-0.049730745348826086,0.0335694237161566,-0.021980592249715547,0.02118071807485608,-0.0672944843392115,0.10784130734896182,0.022310033960479755
PIGA,0.01829145842753319,0.03326228618955173,0.054460066167820426,0.04120319036901504,-0.015447728817171717,0.05844032786922615,-0.021177310654814013,0.02985763974541024,0.0326709270990017,-0.007844553130077809
CD200,-0.000141776991166348,0.007343929560779916,-0.032289090111459785,-0.025622984092391193,-0.03436777193147824,0.06473988379421522,0.01208042346408347,0.022033221517012813,0.031199647135707734,-0.01212964723194009
GRP,-0.02133408015916173,,,,-0.019473041122531,,,-0.024408869006896722,0.05815266832726095,-0.01830265727970319
CDH1,0.01146329429711206,,0.0052678631712360586,,0.1550978608569716,-0.014996203409017144,0.010086076282539477,0.03915501243101411,-0.03474932605538062,-0.013092968286059437
LPL,0.009313157284606563,0.10458677346119491,0.038811591268242095,0.0484479592919262,0.0632350342267498,0.017451128860738355,0.09485092451117803,0.06137189862499107,0.06435900042089993,-0.042613174009229454
SEMA5A,0.04731884587739147,0.09134270867926529,0.007649086233986312,0.06952525395019586,0.015413505206771937,-0.137001095000984,-0.039869395811664425,0.012463668437447855,-0.00857968914147872,0.007412969145126687
SEMA7A,0.07555483865794757,-0.009780538238073651,0.023569564290649478,-0.004978334939997859,-0.004554844605227037,0.0313476171793935,-0.02631751626592471,-0.02740360051150316,0.0011430232944036355,0.03985233183380886
SEMA4G,-0.01357911200806803,-0.03919540495186615,-0.03515497155876163,0.0012102239841686828,-0.0014692442965602561,-0.003024775541937374,-0.029644436693869916,0.005156012594295065,-0.05821556668300826,0.042229202032116685
SEMA3B,0.0670215065222135,0.07774565145196631,-0.04146546786304245,-0.019039302597574612,0.035332822328731736,0.04960078308334464,0.08415719113988633,0.017562831605126193,0.052133758875079324,0.015799619368919236
RPH3A,0.006373006528381546,-0.019536273914402862,-0.03536713323488472,,0.11809392533412291,0.024334096133967108,0.04843940346821319,-0.01831601420684355,0.005787493936539977,0.05415225061171623
JAG2,0.08666505076416345,0.04127124605447266,-0.027676987512672585,0.023237091023153793,-0.009820199838329942,-0.023004958129452042,0.06498020610889996,-0.02233255420831321,-0.058697715354981285,0.10012195887966399
CGN,-0.03231405270525687,0.018648304841976493,-0.03626017643400694,,-0.040588331617629356,-0.08245892594221464,0.053325890057195444,-0.016577736328422184,0.09376695653939433,0.02061865782432799
GDF15,0.0391825163469954,-0.10577747806687836,0.07498354016570882,0.06974363909433826,-0.05747785383387083,0.08635104554325963,0.002143541277467035,-0.02273043773861968,0.13091802236464534,0.03771756515710512
SEMA4F,0.02371514265013938,0.12798558707784774,0.03666122611383533,0.046891088106926326,0.008360114851389867,0.0406601603988216,0.034391560942692585,0.04813273490331396,0.08811209569691154,-0.023664530345255258
NXPH1,-0.08690609767779399,0.08954385674433957,-0.013102419950957895,,-5.6033426033856004e-05,-0.07942397203517212,0.02157547126457195,-0.004328831934775377,-0.041794811744689575,-0.026081339418834157
ARF1,0.04038401367410747,0.005336664875690133,0.05710939495750697,0.01501924000155243,-0.05410946434700952,0.07688120802487541,0.03361600843331012,0.026349945489133695,-0.021045264563665955,-0.013431867602127228
DSC3,-0.01461944184473626,,,0.10969653468346047,,,,,,
EBI3,0.02218478546891852,-0.02920491824239891,-0.020834017896297102,-0.019680835188697347,0.10498791390344933,0.07725439930471363,0.029090227617068344,-0.008509863014902903,0.018899496015717075,-0.00534669532176869
TIMP1,0.10813359908929114,-0.036709474179297846,0.054101919093333055,-0.04474602167393611,0.036039558919412136,0.10087788549349706,-0.04989317761897551,-0.07685131307573997,0.03901521096188063,0.02478667493038762
SEMA3C,0.10071884589108146,0.013086841935145099,-0.000767072160556235,-0.02687761966307669,-0.033225016821355605,-0.04152567605629337,-0.0005510509662250905,-0.020502933867084232,0.02608943228012293,-0.038926131431232844
GAS6,0.068920807793852,-0.01854952616809708,-0.03577134640936031,-0.060930664508968044,-0.05470026250880062,-0.00167002266126407,-0.002581987482368458,-0.03053856854424216,0.007831983739525957,-0.007047250125279272
MEPE,-0.039148703459988034,0.009789323417614125,-0.042859359724015035,,-0.03570790462376836,,0.01893923599419001,0.09708002778968106,,-0.014894196382017943
SERPINE1,0.10433454879015787,-0.03245218453172426,0.12006743443499233,-0.08961460004742233,0.0015524358085345505,-0.06655999279041651,-0.02674920026202728,-0.019910711671076577,0.07327911971382918,-0.020178622223874215
RSPO2,-0.03945694609559133,-0.022693881387061736,-0.01315301277891068,,-0.010321186232060641,,-0.0363950535280181,0.0007404963994059237,-0.031147302507824076,0.04404109379253809
SHBG,-0.0011229684078216562,,0.03385502148387697,,-0.015532370858083597,-0.039394227965289165,0.03047885374832103,0.044808217746259246,0.041738778041648876,-0.012239246318540679
LGALS3BP,0.08032939185233022,0.0782622425543098,-0.10375686748691525,-0.0006236791725780796,0.08157845395913527,0.013047376164531627,0.014935446229404358,-0.018925645870580682,-0.013270672572975194,-0.001151899708750394
LAMB1,0.10978967621949737,0.08532894742595173,0.040814767707151575,0.04039239556048088,0.030306776252818808,-0.014716823596466736,0.02436403094197336,-0.018648553228904217,0.02625686090712989,-0.028479637565367536
SPTBN2,0.04064420062395273,0.10269549704860825,-0.014852570841678764,0.05701617585353921,-0.006864280488666318,0.07436663885849207,0.06157574385948853,-0.00882339115515554,-0.04824290780232909,0.05883661553327418
COL1A2,0.10881371158887383,-0.01444431757106085,-0.020029302718845055,-0.02668043267182467,0.04638487947321016,-0.06182813119568266,-0.07634079175889774,-0.004543437793208775,0.04613855586768253,0.01090935166965544
CEACAM16,,,,,0.007556858205031029,-0.0022662402079573836,,,,
WNT11,-0.02095440799845724,,0.07864013661669302,-0.018549019154216938,,,0.0539817938291915,0.05837508987136205,,0.021736557325965737
LGALS1,0.05160125816487114,-0.05691476136098217,0.11805751268819048,-0.07990656719938874,0.0003031161363670142,0.08548003536702456,-0.03616430529031134,-0.08346835396292221,-0.012412150061081848,0.0021189480319409853
BCAN,-0.05415964561004876,0.0862248030101578,-0.12182495136823358,-0.018714527266764255,0.1463450112229005,-0.10962105130967915,0.04372022529661145,0.06852176941828006,0.06700580847757474,-0.022576396528433042
ANOS1,-0.026217395134663007,0.02535836586322953,-0.050665359232131585,-0.02027191061726219,0.05600506965201583,-0.10390296966089575,0.06487983455458785,0.017885326637228114,0.04384630383123355,-0.041996815111996405
EDA,-0.01534064743514511,0.04831620791955895,-0.02441860247151768,-0.019522814441551566,0.07653776545340393,0.025582609505597514,2.023549780022966e-05,-0.018624258343442782,-0.03313844308157976,0.11851985651284454
FGF22,-0.021814460605805906,,,,0.023482739736902375,,0.05030749442794278,-0.024661583883011907,-0.02440979586321255,-0.028094607535595825
SHANK1,-0.020954406653210154,,-0.021434057780335126,,-0.02172717555829904,,0.051109127320483505,-0.005192280221942418,,-0.04721542308362934
NPVF,,,,,,,0.03125983497976287,-0.022292051988285884,,
TGFB1,-0.020601160345171534,-0.022733331383810593,-0.027388828750858404,0.03502975409644897,0.03726843828351058,-0.04346631214188858,-0.022923359408842662,-0.011225979767210046,0.02002447768485356,0.008707517874030095
MSTN,-0.032721236177990845,,-0.016226004674464556,,0.006863074831723204,-0.06584508821746456,0.007580707088243485,-0.04584541968285981,-0.07606792456648687,0.04982195498038742
WNT4,0.009582664937538444,0.07457483337071126,,,0.008987684917721006,,0.06115966330781192,0.05993514607465355,-0.01758548343044142,0.021208924034674632
TNFSF4,-0.03228764462003471,0.1478754867792137,-0.0246939081533424,-0.030033503772981262,0.009400731622938174,0.007734754077658284,0.11705530921975918,-0.0029982885944085176,0.046412052670086024,0.015295052736216955
NTN1,0.026407440472622775,0.027925319879481027,-0.043095716779736226,-0.04098384875051001,0.05838575397753172,-0.03400471369125577,-0.02775856320518116,-0.01055142576043861,0.013042202085209198,0.004450041759926984
CXCL12,0.029948956809336263,0.014170607501706874,-0.045961000218854346,0.017885653841546254,-0.022551427270908676,0.14465735139349692,-0.021572437466194534,0.0052170829510435335,0.12244217608753064,-0.0031606330567320617
