,UKF248,UKF251,UKF259,UKF275,UKF304,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
COL18A1,0.04535161396071533,0.016981983012272567,-0.02983918306573384,-0.0004319057789023246,0.04258665319155085,0.06948773091979324,0.004717617028494165,0.016846068843390655,0.05523994089091963,-0.009768301431632272,0.09364314356264457,-0.03128486061053776,0.05797848383983513
NODAL,0.03708550451366897,-0.012890605498827024,-0.026176092861723784,,,0.011054155279476504,-0.042216699100537554,-0.020823094240440623,0.01002042235841282,-0.017888123912843786,-0.03487526790002962,0.04721791218041918,-0.05367093032371685
INHBB,0.02098383305216486,-0.027462278206898273,0.019675004261281628,-0.016507078080851858,-0.01476759251984226,0.020853965062108144,0.09505715188075844,0.03693811750452881,-0.012358513653995056,0.027929499916395976,0.017155179915284945,0.06640593615102636,0.03799339647651866
LCN1,0.12405637042329735,,,,,-0.02089733209288912,,,-0.026053802335304327,-0.016893070482938335,,0.04906917135229013,0.026042002157493572
ARF4,0.04629449613999649,0.012143699708061485,0.05379625168626473,0.08444791661730498,0.015355043589301872,0.08369717543303958,0.011027711704785533,-0.03342513862386866,0.04444916755274457,0.023409563362869867,0.01181064183321752,-0.02503797159685648,-0.0767829719924881
CXCL14,0.04012624609867623,0.05170995058240949,0.029155919590239228,0.029548384185812415,0.01850975675503877,-0.060079643374509564,-0.10164235729711582,0.05824703376770971,-0.030642900595742366,-0.023128597259315046,-0.003403133395010902,0.05561305529060902,-0.06671917919768666
LIF,-0.02996142923635663,0.023566860067397076,-0.0134959392802523,0.01582919089951153,-0.03362633267531643,0.06305811323550817,0.020605120396118646,0.09376672864660529,-0.036143995601993155,0.03617842313605516,0.00033273902968096534,-0.06106411414437834,-0.016758674261602127
IL17B,,,,,,0.018689577122120212,-0.04733588356436069,,0.05539510779132749,0.04984349626537357,,0.16727269389294197,0.019217809342778502
MMP1,0.09478263226199866,,,,,0.0609060137771507,-0.041324240462373686,,-0.03582050053330226,0.061608106350381164,,-0.00923148477049244,-0.05301417097469108
MATN1,0.03945125862034351,,,0.016739692308474743,,,,,-0.03278320909673395,0.10812681331190474,-0.023451124327960145,-0.028454482810777813,-0.021588025672161615
ADAM28,-0.003222641733868611,0.004543729664429341,0.024313063641785235,-0.006642489279322093,0.00949076405485591,-0.02621187517854187,0.027105756281515514,-0.0020496183664957617,-0.0011127373327396825,0.052146211539119906,0.016059705300827874,0.04530772443777354,0.09008218325301803
TCN2,0.03726437108203486,-0.015090989651396306,-0.035400262285282584,0.03176205728064565,0.07604738688412661,0.069540739758758,0.017941587728485805,0.008696003154855489,0.03919609863410691,-0.0022866318901276373,0.05578138063722726,0.015296794755378346,0.06161128597776375
THPO,-0.02832929667128878,,-0.026964744576814827,0.017221916337705492,0.08344940717078594,,0.028317229487352855,-0.027437816681954382,,,,-0.030802955183224123,0.015485833931121783
CUBN,-0.0007636736019970681,0.05179112586364185,-0.0034123104446645287,-0.03176091226262632,-0.025668119780402652,0.009213718083332335,-0.055865833371292244,0.07925060655669662,0.03862242696426037,-0.013562993914971578,0.0221526441242471,0.037996921270365046,0.06411962599458798
TIMP3,-0.05948594977314786,0.04342686567591892,0.047439816908809385,-0.040730011354491356,-0.02291620623951974,-0.0025593466935770995,0.0528997280540307,-0.050644136506425026,-0.007310263874524892,-0.04871602065454075,0.062288901816531204,0.0012123995183780207,0.06920754306598167
PIGF,0.04159234791525215,0.03927404375463793,0.0029468461826093564,0.03899500395544869,0.01042533997119647,0.02465779588136299,0.08225364442314825,0.02412208650513962,0.022327393113239377,-0.005560360340423947,-0.0513135813534527,0.0631083147287467,-0.023131269361418016
CRH,0.08492665497472605,0.06604786247553966,-0.014991800991601884,-0.004373031689599139,0.04909555985252751,,,,0.10838318030413224,0.015500384275958907,-0.039526576027760905,0.0634418843906482,0.04596422532064127
BDNF,0.043022145983758565,-0.01447188362598912,-0.032245852707744244,-0.03322032599495823,-0.033132001683298426,0.051514246197482204,-0.09663509783963821,,0.03757407843193605,0.07545731841150345,-0.05024423759446935,0.0022363410138181833,0.04659890829889171
CCL5,0.04010347171183436,-0.016516575092164972,0.03474706869314352,0.0012117022342186354,-0.02248261263276349,0.07581566146350271,-0.0588997098144942,0.062206973842032894,0.01166817410548125,-0.02918933539365797,-0.06430176285788848,0.08910756015998429,0.08634070230384142
GAD1,-0.02481489271272663,-0.02989159309568165,0.025299846806247164,0.020845238755020368,-0.06305720606985593,-0.03641667924903923,0.06241525457519134,-0.0021981281364706487,0.022763512600505666,0.072795711188138,0.050382687141175594,0.006426569554432919,-0.012715039555761486
COL14A1,0.03448334931999977,0.011824136306308183,0.03766975878057726,-0.00426978826902731,0.007108387135253939,-0.016980510667976297,0.16282748761943533,0.02605778968143038,0.058717590238962024,0.025334348520011395,-0.046716768061808855,-0.011487580835846913,0.017073173111481196
HLA-A,0.0584031472763474,-0.044269424011101746,0.030874515777217237,0.08651336343695692,0.09483838636062525,0.11238278981672918,0.20462985085742447,0.007017349909715726,-0.015875579872023246,-0.014173133234926843,0.06402613543570213,-0.03274053183492648,0.023039244015067368
CD5L,-0.019400319273118014,0.02333726768635915,,,0.025255576502502028,,,-0.007889873100519557,,,,,
FGF18,-0.017553782450407646,,-0.011910873775691696,0.09160218095015682,,,,,-0.026804113010707994,-0.02637014439335763,,-0.005425062480538078,0.03961597231636779
ADM,-0.07228072736118264,-0.010922971471219237,-0.016196031561231734,-0.04726133509190601,0.07157136711578052,-0.015650531039519494,0.014976001203014233,-0.03199048393963942,-0.08526634524736007,-0.011742061478027654,0.036005450259302005,-0.010732971093901074,0.00605644221931043
CCL15,0.08405805348517476,,,,,-0.005484739167261249,,,,,,-0.020291313089173976,
GNAI2,0.054039664855016545,-0.007659922919190445,0.002393220470447704,0.02653078719779187,0.10131934536968952,-0.043904797005603666,0.009384479700134243,0.06635204139177563,-0.021015154155204628,0.00847733069103245,-0.023463572585240986,-0.002785028627215173,-0.02063463971213343
HDC,,,,,,,,,,,,0.030647478978670716,0.07107766069175805
COL11A1,-0.032792495972337486,0.04069501094730887,-0.056837209402278745,-0.0337738720010969,-0.04228480225400249,-0.030847596598776818,-0.02476279498299296,0.011340111798390302,-0.0369720188564846,0.04566703637120025,0.033854146286853376,0.005049216349262193,0.027047109283560605
NUCB2,0.02312222585709112,0.001474222198420677,0.047297229253816984,0.027576284342661492,-0.005572636166994875,0.03989938323344073,-0.027160948146457916,0.020392788218651776,0.04329147730177732,-0.04860848299650334,0.03038115227828102,-0.025920573874829215,-0.027343069490491635
FGF16,,,,,,,,,,,,,0.07473108066297608
CXCL1,-0.02589954415282659,0.05739953956524056,0.03276173891477562,-0.00809663092684982,0.02264391619778439,0.05899204093418107,-0.034169210862652705,,-0.06471307321086445,-0.0489655993897425,-0.005993388132842032,-0.01740835081990057,0.05911931006388865
VCAN,-0.027332610538257574,-0.019786437307105227,-0.07411597646285277,0.08630764795041913,0.07949664405036508,-0.06861671559902778,-0.018065043301869102,0.047876584400073516,0.06207052996084901,0.0038010794614400036,-0.06480898416492481,-0.11349943122759773,-0.025126797962618918
MMP7,-0.0031820194679654332,,-0.023679627277611557,0.03488539163510548,0.05778313176001696,0.02790130129052961,0.05013111412300218,,-0.0577467354736582,-0.02365413080221929,,-0.1018035291346096,-0.048253263382234964
PTPN6,0.0428379417655708,-0.0009532143354916751,-0.015020510328151,0.008424189128608312,0.0028164600347878608,0.0744477636804256,-0.06628613891640509,-0.027888580293965876,0.020574391734534365,-0.0070345238269284875,0.02220965070280761,0.07451182245386129,0.030375600046595803
PTGS2,-0.0003330441646565989,0.026760958283664187,0.04496028345268813,0.014116756306172368,-0.00657433716908167,-0.0022251153302596896,-0.014643131521127506,-0.018652957220629533,-0.07363902400923894,-0.001561515338330443,0.0068470736695913454,0.013353677213309057,-0.003993624554789059
XCL1,0.010570905691870814,,-0.012959456937885848,-0.026769453189641156,-0.02689057534636815,,,,,,,,0.04205725946579181
CD58,0.08150535505497941,0.020688542749834445,0.0019621484716501997,-0.03480095665650004,0.05119154860174647,-0.0061652744744455775,-0.05263950367312351,0.050906462153639725,0.050325171516836624,0.015575542605002473,-0.014106993743458055,0.0733813517499571,0.06549923724905361
TNFSF14,0.0758199066613667,-0.018100460666040277,0.025892271998170877,0.03978356816793929,0.023924860135312493,-0.03802697687955539,0.05433455315383657,-0.01835327748133747,-0.02144188058870191,0.027321727936839752,-0.025296288586639,0.00801786739374359,0.02372350976292407
CNTN4,0.007619160911146446,0.145349059046298,0.025326090196846878,-0.006599815823607801,-0.05048168533917787,0.047369972477129645,,-0.01719466442291625,-0.001643744780144587,-0.04007268893069122,0.09671530292582604,0.0030039474734500173,0.022115440987903284
NTF4,,,-0.016393145501489195,,,,,,,,,,
INSL3,0.05337778449773018,,-0.011910871439443322,-0.004257659815612252,,,,,-0.02384604541372496,-0.016687428484781185,,0.01831319667137481,
BTLA,,,0.011763508094889892,,,,,-0.01509222561375491,,,,-0.02686516848475333,
MFNG,-0.01302443963906037,-0.021720918135303646,-0.0033366922970426297,0.029472558167864926,-0.011012806332915823,0.05593274193557142,0.07560042741328285,0.006206779017431576,0.029172618435179605,0.07864503099954182,0.0243951113201716,0.029123014129204285,-0.06460516970938276
ICAM1,0.057268215658097914,0.03452694538674775,0.0406366431927424,0.0293507747209432,-0.0031831457696561067,0.03197947746315853,0.09283181779506028,0.03920156537912315,-0.030767434164505707,0.03825687020484315,0.006674253790093851,0.034612840576995915,0.030297615349236997
PROS1,0.04709081344751961,-0.0035797726229108494,-0.027670292188034042,-0.006888077921889304,0.03214262086798985,-0.0492147862985502,0.10016328681533859,0.05564419680887022,0.0013440678506763592,0.015217122078787983,0.06813209569628578,-0.019848561728565056,-0.015873683054252012
CLCF1,-0.012698542004354038,-0.036030759576309385,0.04365738683523216,0.07679057851572492,-0.03458761241560098,-0.04717290932242615,-0.010623503611428825,0.06641213754202953,-0.044617508198532614,0.032280094389700476,-0.023082690448060435,-0.01592617919799551,0.0482603873547687
PSAP,0.04262780952619624,0.019963817151435817,-0.010874122558426503,0.05727656017119935,0.01937727706725872,-0.08318712566526865,0.15281758491773753,0.14454815911213958,-0.01375718812157499,0.05278378329142286,0.016317410222521568,0.0650008310508393,-0.008625543739906727
EFEMP1,0.004531990599523164,-0.0077461899313666155,0.01373004381871059,0.0833633263255389,0.12393564865797804,-0.027572979056005843,0.09443759232058581,0.050989659740264696,0.02214435237787829,0.04403385240289858,-0.08519698627245853,-0.04620512362138273,-0.025114327858578946
C1QTNF1,-0.03856999859461363,0.006424802061180808,0.033238185767447144,0.010975360685190335,0.0164438866133929,0.004830803838785869,0.07358241503466784,-0.03792343607765042,-0.03693179879605167,0.0035842702216818258,0.05296523055721538,-0.0797013806296538,0.030770545213883272
ALB,-0.017933276577197715,-0.02387710608916919,0.047823884317974755,0.032405004802968776,0.06509018594084225,-0.022645883257082212,0.03534635398509832,-0.05040768756244549,0.08902226556110719,0.01642107266922384,0.0077082744406056685,0.023248784458545866,-0.030564754914811625
CCL13,,,,,,,,,-0.015916972517443027,,,,
EFNA3,-0.002778554760623524,0.01698589778565375,-0.0169934870824245,0.010439325154371376,0.0071035269239732544,0.0733759696221709,0.0745866262606208,0.021533006732102688,0.007610756540319794,0.020820590522668523,-0.03753588621839518,0.11047116025107626,0.03193175626397739
DRAXIN,-0.0019292654987266406,0.012200218116285725,0.0025750523597937616,-0.019605348543145548,-0.02806453442977071,-0.0021250324495173624,0.02229488313592543,-0.009330824425525732,-0.03752584771118481,-0.02095578701843579,-0.008732459892672954,0.023286838581190333,0.042006227222294905
RAET1L,-0.014835765756038266,,,,,,,,,-0.016893059411927314,,,
NPTX2,-0.04333472424296878,-0.014960616785319724,0.07185575448296606,-0.027177218798673658,-0.007831775240037139,-0.037470697571178276,0.15913984659645627,0.12083939402166229,0.05445947644244939,0.04045090503221453,-0.014669804824636284,-0.016984545519077292,0.012318931868050765
FGF11,0.00033939560790824966,0.03370240769343315,0.014242809577141172,-0.009338174545768761,-0.012046461011441682,-0.04074755351354032,0.029467802860347357,0.01235577581552631,-0.008247384047012264,0.03542572119585176,-0.038981845622761545,0.030688554782857456,-0.03271068760543081
CD59,0.08284807793775349,0.05401587867251978,0.007878637324560915,0.05465120561865506,0.012429210560119518,-0.027479330476941826,0.04453243448028796,0.04038010210172897,0.023405275497410935,-0.009977555596141342,0.025301157742829348,0.009085752414097982,0.010175462203453533
COL9A2,0.06014528431037796,0.03998282664763079,-0.007514922230792553,0.048051003325568546,0.004001104235325084,0.05020954829395746,0.022844893581096298,0.08766544094746681,0.03732693795011717,0.007047623469750501,0.0051903319531429555,0.12176600364025952,-0.0037300627334040802
DLL3,0.03317598925319143,-0.008025161515352361,-0.043691700871332936,-0.016859513191679127,-0.010095015794860112,-0.07863100050271164,0.003974309909416834,0.06491712333016171,0.033458103844572186,0.057961895276291246,0.009493908304504129,0.08387263560207167,-0.012476759669060361
FGF5,,,,,-0.019716224323331307,,,,,,,0.01700596740169271,0.03388195324191354
LIN7C,-0.05672918814237356,0.024124647279395162,-0.028750112451516607,-0.005719270567886315,-0.08494299580561769,0.0018169326719403402,-0.10401213124827324,-0.013487242280203409,-0.00707275271858087,0.01763273205089468,0.035108542218060985,0.03767583104649255,0.02460338580463386
GDF7,0.022454733362561444,-0.0152043268661382,-0.021252472036220507,-0.02125478830236611,-0.036241486966963714,,,-0.022017428096475417,,0.09750022720087874,0.04833015633495169,0.16004384266560812,0.12170632299871212
PSPN,-0.027360908274701595,0.018889086412482946,-0.03799340251163847,0.024487817341412692,-0.0335108758987732,0.09958365004913226,0.011418714386008862,0.023227043642502002,-0.012164484717329603,0.049501111165270666,-0.025212001667814097,0.11275402524135494,-0.032799836140450185
ANGPT1,0.021273960994444414,-0.04720429587955494,-0.01454382603763239,-0.004915940583777491,0.037089442695467094,-0.008905589406182695,0.0506416227907072,0.010237532471675755,0.028998064113171455,0.09636527006716757,0.05555944031522906,-0.006069270616739417,-0.03218866336457942
PNOC,-0.01749369108375546,0.041079226654178944,0.01839456001914901,0.0018757547578026315,-0.06526082914209219,,,,,-0.015399747429113387,,0.04657117677956482,-0.0169949529585198
L1CAM,-0.02974967237263917,0.054448411362703696,0.03284309227913342,0.046774608808974286,-0.012558222271722756,-0.04645195651118007,-0.03914585905527102,-0.05747026708938657,-0.061040466250522445,0.01937079200470242,-0.03743709547381631,-0.022765689643898676,-0.0063850898482932196
APOA1,-0.035183074432173285,0.040556462706355684,0.07595032208667356,-0.02447270315533162,-0.03044035268365434,0.042850407900172235,-0.06907204036156264,0.04439580460901427,-0.02609824063788077,0.036050256891153855,-0.016768272299580594,-0.03135831726542964,0.017568057180221402
PSEN1,0.005115220909501058,0.007008034410817535,0.0174400678490751,-0.04580391387612475,0.0034725626072413074,-0.10379288457048612,-0.017436250229952856,0.02085766956814339,0.033035832175509955,0.06011865915971167,-0.027957223121428537,-0.01707733208155584,0.04637669427583464
CALM2,0.009358381640652485,-0.056669066520227435,-0.006121380532232348,0.0030670794996628527,-0.054185184051675536,-0.0025223793752148804,0.05870335958671367,0.004317618861355746,0.1067048920121393,-0.01967140824709503,-0.03319807319350616,0.06655866859058013,0.03453807548762242
CLEC2B,-0.03730252026587582,0.02560807412341678,0.03793260691287047,0.025660782929662278,0.026112710067250525,0.021051725485605577,-0.047618859943143806,0.031619889715871125,0.01429137441972107,0.07184193731913578,0.02712154926944312,0.042313765144955676,-0.004231647292277777
NTNG1,-0.00838508777977703,0.043895996947287075,-0.03573574455663914,0.06952893493150554,0.07434038788178905,-0.07224794733862525,0.027790550492761523,-0.030578621726050997,0.011602436356504372,0.0675174774723514,0.03180773569706299,0.12055648566806598,-0.05977351503041259
LRIG1,0.0032374588309724765,0.012676775524507102,-0.03667913850879122,-0.03414991949311251,0.08739383360230497,-0.10291748231851017,0.055847395288334704,-0.012739608335302804,0.06054118572275009,-0.011366956609176422,0.003070072042613166,0.07607013912761748,-0.06773761354466462
CPAMD8,0.027120786087895005,,0.06672971548296708,-0.020846583542826078,0.1475861339697959,-0.00785200720341602,,0.07646641668780962,,-0.016268855541966148,-0.03488800970295021,-0.00043838694001089754,-0.001085024339256671
GHRL,0.030374152763757916,-0.0192850466113643,-0.012422177846772539,-0.00572544317103624,-0.021989227591816343,0.07501573353012289,-0.03106042459342226,0.04294975288703712,,,0.048232785317694295,0.013573728483074818,-0.02062697932033688
NPY,-0.0022206541940039087,-0.01449825635396361,-0.050760976348942756,0.01649587038302271,-0.024517789546462665,-0.01535654894341212,-0.025555880721014286,0.04628718191128256,-0.07128230927074841,0.022218768084095317,-0.05659381383912468,0.0010608588106315433,0.07495433213908259
MMP2,0.06947967606955169,0.030786588950324507,-0.01372265520593327,0.03240293580567901,0.04467557354333988,0.01658489942142148,0.1085458347607834,0.05556680147212438,0.02997888126122095,0.030427824071510415,0.02459459700924247,0.04947845919217442,0.08146822630633728
LHB,,,-0.01226996343242229,,,,,,,,,,
PPY,-0.025016032854518734,,-0.021358427761929925,-0.015235461066191636,,,,,-0.07568845497577682,0.09215395278429502,,0.05732987626066367,0.13264370630601766
ALKAL2,-0.0037346050191390994,-0.012203963390808785,-0.012091700001606755,-0.03675038818706089,0.07605910576158904,-0.019866450266046658,-0.0219648748151308,0.07147783263584206,0.0028294115847160364,0.03901401326917212,-0.029458586529613764,0.0017279749860629105,-0.017598363209038796
CSF1,-0.0510983840487419,0.02358849912927969,-0.03418773205925759,0.02975344566718225,0.024298384581350887,-0.08922308628386601,0.019756256557140636,0.013939524858026384,0.010975170661709105,-0.04178436377344409,0.02187702234854575,0.04199301851987251,0.0317766964923558
SEMA4C,0.07911921087467494,-0.03812666472651683,-0.009126728559570994,0.05529847078708102,0.024568569673663606,0.008524124548083685,-0.0027791321039023348,0.022060577216973295,0.08675246488023283,0.060785981532468475,-0.009588739160358295,0.037272658850181266,0.06242728999011012
BMP8A,,,,,,,,,,,,-0.008232281687647528,
ICAM2,0.01496168891236335,-0.030838904337841224,0.04440054234571646,0.028078862215943655,0.037723187930365026,0.07726429689373372,-0.03753336068349181,0.09073966941447573,0.00321039307811883,0.02645077013028041,0.06573251561327789,-0.014021365961437611,0.0014640779197222194
SYTL3,-0.02338496235982193,-0.016781501895569456,0.00040730105575114377,-0.005567692204327686,0.03271141146666135,-0.05488660016791521,0.07221481690652426,-0.0234375910299677,-0.00983392542432809,0.008571944323108881,0.05889285627608623,0.02931709253070243,0.007770067294115243
IL1A,0.1264453372170389,0.05532039724750245,0.014945275845948897,0.05731755012099402,0.1487510599045531,-0.005661233112263423,-0.059855502406468024,0.056274393783854466,-0.040212209016994044,-0.03815556989903476,-0.022632953645391543,0.04913109302046508,0.0721217485117201
HLA-G,-0.02282870098513502,,-0.01295945576753804,,,,0.06935290402154362,,0.052943062010377476,0.04272859995572936,,,
PGF,0.03252797536949924,-0.013306100925502743,-0.03848093148070135,0.015669419863849385,0.015027416637466498,0.051722105074287025,-0.021886757926467715,0.05635271783826811,0.07748525447445,-0.026640090914743553,0.08178397206537273,0.01765736203082136,0.034159370237341856
LGALS8,-0.0013596441871391134,-0.0019353882336268476,0.015314276312590422,-0.03253288099643325,-0.05196835022454553,0.02744770682535983,0.1266134915496306,-0.0002503350675118311,0.039670769131497016,0.0496384389165989,-0.04817505118473224,0.055739140430218534,0.05078390822007376
DKK3,0.06623786448588091,0.008280578247867014,0.020348205999127074,0.005043181344554626,-0.0749722959792041,-0.0082165809880386,-0.014350355099410125,0.06591754351419793,0.07208576311646338,-0.009000440830807484,0.02096142537793519,0.02428379592823084,0.007991726831946263
COL16A1,-0.010833836523277768,-0.013295757090002112,-0.026920006641085584,0.04072085969295999,-0.0219809810258095,0.03616379510225689,0.07618265218039168,-0.025804914202711724,0.039410345051242676,0.0626533673976753,0.07222350327157644,0.051833747502124904,0.03313435539692485
TPH1,-0.01676206424920521,,-0.02358286274451194,-0.0038744862112384034,,,-0.05291156825688798,,-0.03856551579208093,-0.03466567420623786,-0.04549962241035811,-0.005389380129608935,0.021111303511981247
TNC,0.04468595282643784,0.03454292988013545,-0.00954405656737374,0.02498602786059854,0.07041656697701934,-0.06983972521925638,-0.0034098549210677736,0.08198140116353148,-0.07083358895149454,-0.009755219927697935,0.030342386359648883,-0.05545145932215306,-0.05322410037664215
TNFSF9,0.028956814983899685,-0.004935027505818778,-0.02125247346578586,0.02395692379815999,0.0513927961677059,,,-0.03594966568223901,-0.014043783401686431,0.043297522752742595,0.02606180647367667,-0.03946480533581637,-0.015535808067374191
C4A,,-0.012026458897548399,-0.014546753647077396,-0.018060874902960555,-0.023727045372685208,,-0.04778218011858859,,-0.01772061765753641,,0.00011371453605507295,0.05749949668358746,
CNTN2,0.010264325140239419,0.019918994347250828,-0.018054705567431557,-0.013674516341041257,0.0016478958062289696,-0.06561203017342404,-0.01583212221241054,-0.07622673498998034,-0.001131716439202817,0.03282811146116372,-0.04591300447261295,0.05924109083132559,-0.02119201337649148
F7,-0.01635265697485592,,,,,,,,0.015996656849167415,,,,-0.028923211728846644
LUM,0.03638523078563575,-0.017731186040467653,0.011407406358110848,-0.005681944772165789,0.057256077505187235,0.11386509098214839,-0.051909792818377515,0.03620503384081372,0.0926431626639423,-0.014600279469567462,0.04323519585066819,-0.013471146155668114,0.05094021780076217
BTC,-0.014835759576465019,-0.018819272163280568,-0.03330324754549205,,0.10196202642447398,,,,-0.016152767100842878,-0.024678016127244087,0.04911520578120103,0.028569297803267404,-0.0314012826143972
APOC1,0.0372406833320597,0.029028108953366088,0.06958023072070253,0.042231392085724385,0.04847020423489373,-0.05271046957729322,0.0021880134650763355,0.1432061852804568,0.09066164885422727,0.06342440193452936,0.004142906692725477,0.10725618025348296,0.03037852214651887
PKM,-0.052947236057681535,0.03692148160422352,0.028970591838293612,0.007099848834567454,-0.006676206586868174,-0.05795076841482099,0.05340436836706747,0.020583142914017753,-0.07501798016244624,-0.0027458724086852795,0.011590689206164788,-0.07722751258478651,-0.03945094890942652
TNF,-0.009562754814755457,-0.026703740099751794,-0.03211421014735478,0.1101120451474484,0.022875903476859326,0.08301700704587071,-0.018964845846589164,0.13877646076130737,-0.01567785471516834,-0.016893064019513074,,0.12356520317723992,-0.022510695856574482
GNAS,-0.03312522458370894,0.0014363244600524114,-0.017336307594052126,-0.06819844340916585,-0.07183883129372938,0.042774224039255355,-0.05746585012067234,0.05690983656558924,-0.07477497249552943,-0.036616888586987265,0.016975593920168282,0.040453286366872135,0.00017369779731639333
BMP8B,0.000479829731211968,-0.03331515447557543,0.011484609195991095,-0.010383883610736569,0.02215912803198526,0.04326852109367234,0.10377778658359138,-0.010791352206105309,0.014825958877264022,0.02963038273716455,0.02071997393042061,-0.00801759610827727,0.005654834888931238
LIPH,-0.016762060122516048,,-0.01842882785260109,-0.014562002409911004,,,-0.040688652508378935,,-0.01591697837131832,0.0025286066281855037,,0.030126174837086805,-0.007174019811635891
CCL28,-0.023577922643031927,,,-0.022423088112314166,-0.02947267427475109,,-0.03700529537476938,,,,-0.022082794768634444,0.08949796672114509,-0.019097788626240036
PTPN11,-0.005605374437385256,-0.029151802282132246,0.007599984475943097,-0.009802956703852318,5.719965138710005e-06,-0.1001280952750699,-0.08748676771246613,-0.07430446709289905,-0.057824479880497756,0.007461426671841313,-0.033153176897520134,0.015522797146463823,-0.018965739822848736
ADAM12,-0.042921567744620574,-0.014321188269920628,0.01730434994341886,-0.01655076665246012,0.06114111164189757,0.017250538283863883,0.03740891215469192,0.024541255839302237,0.03071580153119192,0.01484603398063239,0.0283411150454602,-0.04631247345463451,0.009191533352460505
EPO,0.008422755070922022,,-0.01878787319927582,-0.015235461731222519,,,,-0.03580585308987396,-0.017286245010643294,-0.019560869909757122,,-3.223911851937551e-05,
EDN3,0.008088902003742559,0.020312583310177202,0.028317793379112322,-0.02361421427290145,-0.0353095338094505,,,0.026848165764357772,0.024390838695671272,-0.0022871909096524976,-0.017542440105249545,0.02285391164591122,0.037024893625016216
CCL22,,0.06825349209171543,,0.016493847209193984,,,,,-0.01956430619887909,-0.01788811602503928,-0.02741148465359695,0.0736323315715432,
CCL2,0.0724532476681693,-0.006307897138018008,0.042602414153357096,0.03326913311971299,0.08018722836268978,0.02866802181816919,0.10367562763117892,0.035198118719650444,-0.012021560340730788,-0.0154494280073568,0.11000343010546966,-0.06512467418047617,-0.003327292779646244
DSCAM,-0.035074721491698706,0.02434270424865331,-0.028193494201132135,0.049464401513034925,-0.04845611363476365,0.01729153500053837,0.06165416487806726,0.026897103902170767,0.06832117173095613,0.041070358102223516,0.017123560097335684,0.048173537772259564,0.0014486547670582836
GPHA2,0.016925688764729524,,,,,,,,,,,,
ANG,-0.01752454691621541,-0.060889312247349336,-0.013955447067598761,0.0317856340991421,0.14670434105208524,0.07895145133075805,0.04509295182862016,0.030754618285513118,-0.03792329346872667,0.004409927933714843,0.034757540913196425,0.07109725693288665,-0.03906328196978694
FBLN2,0.001222874222018862,0.018805131188773465,0.013238820581088773,-0.0031218684908980218,-0.07988425873130048,0.09749526473010629,-0.04074102061786529,-0.016974681656453425,0.01904005016051495,0.040390016659128544,0.009310368916131632,0.039889996188330196,0.022734742418927884
VTN,-0.020585934819516788,,-0.024158461815272283,0.019945984443956826,,0.027980529935785384,-0.03532739235879803,,0.02536205137718193,0.04519340209313472,,0.06930790726189799,-0.0364902239616929
VEGFA,-0.10959750030901576,-0.0009163667430271475,-0.019488836879065614,-0.07807227189089622,-0.018161520297534324,-0.0015994713352380288,-0.02923194474056983,-0.024616062631080647,-0.11114329371527967,-0.028175072975838013,0.04287069376789554,-0.13400988019033455,-0.0080968341188373
F10,,-0.01735477703683394,,-0.0002900667315086425,-0.03237840900750686,0.020035601815108155,,,,-0.023491957887966562,-0.023716096490991826,0.033072311228110086,0.07459340675416791
SERPINA1,0.01565960688641089,0.02037927434941839,-0.020408544412345266,0.006152865546431032,0.09672823796851691,0.0020951888263561285,0.02989490149072283,0.02416625965230824,-0.01807483376595751,-0.002957514178538301,0.012768745859781742,0.04190910089218319,-0.003329918580758451
VWF,0.013617494227429899,-0.05060972317433251,0.002669563535540001,0.03467322246540139,0.00435954105923046,0.11232261326787506,0.005168034596248752,0.012011498375159439,0.07573941149187469,-0.001210351626661034,0.035264853352063065,0.05383466400626887,0.060020189622745156
GDNF,-0.026250600340441563,,-0.015281704989507022,,,,,0.013988977168873743,-0.02267938120524173,0.03500451779510787,,,
VASP,0.03869222468202265,0.03181512468569781,-0.0030650439676699576,0.023796190545205046,0.05072865594179685,0.06301705893789486,-0.07277573962902627,0.08428259767710918,-0.0209378320131205,0.029532027928157595,0.0452150102836778,-0.012233230035579447,0.014318545296794438
ADAM15,0.0043906625373882294,0.054053343377410176,0.014305087063003584,0.01165705453989357,-0.0007375671666109535,0.0033418872668407726,-0.08220824661472784,0.07347765266476677,-0.01459421082754892,-0.004470142477865506,-0.004350961694235853,-0.027409317816827834,0.01381070795024667
WNT2,-0.029321130218069674,,,,0.00021794425807954428,,0.1849612320055498,,-0.021441870871489268,-0.020089993225149747,,-0.00594670323324104,0.034006951839169235
CALCB,,0.008646789918371492,,,-0.022346882687185297,,,,-0.01876555883720627,-0.023793302478664066,,,-0.020489131786468388
OLFM2,0.039693967657591624,0.01589776909104468,-0.023222115285140028,-0.01387942564395048,-0.04065027142277173,0.00490408222461585,0.08418086112884905,0.06626351003434668,0.012350912136575515,0.03569727996956759,0.04013762141886279,0.057730544481161876,-0.003233810953349634
MFAP2,0.05572366118164959,-0.033019651950626415,0.03784310026480499,-0.0326000074684809,-0.0259786484924229,0.03434567547479051,0.005680507012678299,0.019725454104650066,0.002893196794539604,-0.03762024930413577,0.0801428042596539,0.01768337600798866,0.09720608503648956
