,MGH258,UKF251,UKF259,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
LIF,-0.030720905762247338,-0.021152578639392385,-0.04333873137208863,0.05469742163679639,0.07047006478924236,-0.007937931499912405,0.06958244327209015,-0.059459488185228275,-0.025117747090819362,0.003164910766292398,0.004234356605833395,-0.012138946870168822
IL17B,,,,,,0.10506568950646493,-0.03110767830428763,-0.026581181249696103,0.09662436806837982,0.040825093998106764,0.018672161713631754,-0.0014489213412464987
MMP1,,,,,,0.0737389349036734,,-0.031612471106552346,-0.03280089767411907,-0.017115079158517926,-0.01739618888394579,0.006787211090209548
MATN1,,,,0.09554473375723775,-0.012380855440534697,,-0.033991614331876016,0.05786124108566382,-0.04541496732684451,0.006797038984164344,0.013995631136782712,0.006762815677355201
ADAM28,-0.0070644345408367075,0.02822536297623205,0.022089141210983668,-0.0024041124634034267,0.052194444552208105,0.09089675579185809,-0.03340991348816467,-0.0004648054034055743,-0.00018022782875650318,-0.0175043244988736,0.06215726022340597,0.07535753162668969
TCN2,0.015506264775088454,0.02452912158557292,0.08031443909526961,0.009825999204128777,-0.007875454353819884,0.02853107572457702,0.10457842624264364,0.06942154583536617,0.037392445011870945,-0.02177279889142764,0.02698261831736609,0.01584676301290849
THPO,,,-0.026179372270158555,-0.021092006536040694,-0.012380856862754749,0.06120124762340721,0.14075002463967912,,,-0.021130086979236656,0.07831471531508882,0.07138067779140655
CUBN,0.1303781382366326,0.02818218856898795,-0.05690239420945056,-0.020707856475576908,0.07517125460415991,-0.07503850317855609,-0.005580307465662276,-0.03242792681180343,0.014346501167794453,0.001684491747515888,0.04355353176779824,0.05393235180284603
TIMP3,0.06803964616208873,-0.03455895571077873,-0.020328289960694763,0.008148640073300979,0.02347755240008206,0.0012254722642881946,-0.011787595949856955,0.062357648894068377,-0.022595324891739262,-0.04268957649014835,-0.03710314589517559,0.03323490220814653
PIGF,0.011126525169107422,0.020975062341783153,0.038597277861186434,-0.01063858437765355,0.013875897954377464,0.023824210810393865,0.05322349040386336,0.03182343200263902,0.055432631595238584,-0.022275129281538457,0.08250410225751822,-0.03250066518224315
CRH,,0.009359955550908223,-0.014555151377059272,0.0009884671805650647,-0.01693382330812572,,,-0.05193171743230032,-0.01163921433158418,-0.054932502489067295,-0.028202708721722508,0.09089397409790184
BDNF,,-0.01876603836120641,0.019478716330088196,-0.03850848646958508,-0.013944024689719982,-0.050478865628126736,,-0.03608478639428311,-0.006814633832100443,-0.07132120627282351,-0.004738163439215776,0.02487195101345114
CCL5,0.02686941943928296,0.043288084238627476,0.057485415011848624,-0.018937879765802662,0.12501343570311335,0.055530290535246975,0.07194769839284935,0.00695264978320218,-0.004727353337485973,0.0025096605208705593,0.030425598966029654,0.04071991649801597
GAD1,0.020132543487133378,-0.015066735576591607,-0.0272957811152398,-0.016080122190532106,-0.040166633972821844,0.04826882378440957,-0.03580120682785703,0.04135638876476649,0.07862475697502004,0.0235766205937837,-0.012979888892631233,-0.057797293606990645
COL14A1,0.03506318966529529,-0.02617787190876148,0.12343624867241901,-0.02231727729841211,-0.024935230134563106,0.11935745661380805,0.0714152172533381,0.00921708420208837,-0.003980417101120648,0.018311891869557128,0.037476796470588235,0.009619133572112384
HLA-A,-0.006049455986014856,-0.020982819439857497,-0.026847787678661784,-0.031149005727610785,-0.011125370062228518,0.07808216616947865,0.07518511925000318,-0.08897371985491608,-0.14330102939663653,0.06866089885257301,-0.011002584214120094,-0.041047113159492866
CD5L,-0.020293105186278595,-0.02251626142096452,,,,,,,,,,
FGF18,,,-0.011563958922303838,-0.01100895923966196,,,,-0.017602773749075987,-0.019352977894938752,-0.029576074657294553,-0.018807312972443816,-0.02760665110176226
ADM,-0.003673759347213269,0.03377349833942165,-0.014461888451897078,0.03896076143664788,0.0244940080544513,-0.008174452601614065,-0.062142000224740875,-0.07226358204343632,-0.08609135436797903,0.10088797636605712,-0.016792431994905745,0.02357754843168975
CCL15,,,,,,,,,,,0.05847424182594355,
GNAI2,0.013012134725612754,-0.008205411429366533,0.031123696416287643,0.03249101895394239,-0.008885985162725252,0.03126580926553261,0.07985765087904993,0.04966543542270564,-0.048420131082474394,0.014687914630965837,-0.00565842667985377,-0.013520320682988187
HDC,,,,,,,-0.03879366048337375,,,,0.08127755074130699,0.10881866766737479
COL11A1,-0.028645223790990194,-0.013439968287188046,-0.037418315917674076,0.1551360735016789,0.0026897674861375478,-0.02596641146584538,,-0.001712889290288312,-0.00987230509763701,0.005623101014158244,0.014228674811907444,0.02825191482808855
NUCB2,-0.024637456621941153,-0.012954410335318122,-0.025496716918087654,-0.036228531587981894,0.038662871226607554,0.01447182409095669,-0.05474574959982067,-0.05599066871116433,-0.0687124529716432,0.029602723239007405,0.021536696602847787,-0.04284488498846524
FGF16,,,,,,,,,,,,-0.028813339451926108
CXCL1,,-0.022504355799520967,-0.03828242903706232,0.026093793267913352,-0.016796124049198488,-0.007232308632303563,-0.007062154455969168,-0.024149789551130448,-0.09105385936904423,0.06391793978321576,0.0011915147402534712,-0.012660575330323517
VCAN,-0.07173098368765579,-0.013368499973822648,0.01900804761349979,-0.01511248952437146,0.05839509961045727,0.010663116565380843,-0.025568299503457945,0.10613310571281002,0.061411325504257826,0.10251592749777301,-0.0592477324213224,0.019783196381702194
MMP7,,,-0.02298993695094074,-0.01014653335551743,0.01661515095234161,-0.03708702579264045,,-0.007305147291228842,-0.05732788215179909,0.09943515378194602,-0.02676264861442879,-0.03650937129837601
PTPN6,-0.029280988855102434,0.04813988022399117,-0.010444561197594982,-0.026108101084654,0.07246402141631388,-0.003023890379140491,0.058392996623815266,-0.008443304152152416,0.04528394930923254,-0.021021296097734333,0.011854336957104592,0.0435659412201229
PTGS2,-0.049296869576895386,-0.004008676046897427,-0.02976584496392135,-0.047325847558644774,-0.028578038122278774,-0.01957473309264569,-0.03847985957994243,-0.04322025919963068,-0.10465091975650985,0.024981995960148846,-0.020136788722135673,0.05684509916382526
XCL1,0.08464911926426133,,0.0776003250294327,0.00025200755105261934,,,,,,,,0.11928661239451638
CD58,0.03128364173911035,0.004681231325362531,-0.04912687655186033,0.07888967228427618,0.002874298128090667,0.06217573135104575,0.01795536165526683,0.026298518636045227,0.05918473630245735,0.06748418794569178,-0.02719584169808753,0.03397286253247967
TNFSF14,-0.009884232215690817,0.032647778583927846,0.032502960964374404,-0.016090214351185253,,-0.04810926041971847,,-0.025138605750826902,-0.004643501980060412,0.03821351432051848,0.03923460997848702,0.03181932999942818
CNTN4,,0.10865052809698478,-0.022612119718152402,0.013989169214233904,-0.029689572009536366,,,0.004601073982339631,0.0026986055883164712,-0.012738919681978312,-0.027755169589977115,-0.016521835621099643
NTF4,,,-0.01591568047454707,,,,,,,,,
INSL3,,,-0.011563956654100791,-0.011700020127453891,,,,0.019582225177890315,-0.02536413755100222,0.03769167563868184,-0.022334254385706683,
BTLA,,,-0.018355513548039364,,,,,,,,0.09425539594992774,
MFNG,0.01152747846986362,0.0922999601146481,0.0277772072944609,-0.01606588171982303,-0.0048955024929999815,0.026507470709615878,0.05857203332776379,0.005153498768852089,0.05280076627266541,-0.04841176292302523,0.018524533935278097,-0.0017171431860297632
ICAM1,0.04322863488313594,0.007563320665362464,0.006425045401207807,0.005948903126425271,-0.028817043804863777,-0.08371052573861555,0.013832647395764695,-0.018747855839187567,-0.0831590507575504,-0.056022453736768105,0.020975973451590826,-0.003817188237952382
PROS1,-0.019231110826887853,0.013274406463656267,0.04330022984025501,-0.012454449074885503,-0.0008126268386299119,-0.026089822592441993,0.05812089498508976,0.016141920753244395,-0.03582279933584721,-0.012367960063882258,-0.02833934376232202,-0.005587423781825471
CLCF1,-0.018045410614233943,0.038944989463604245,-0.038341044590260775,-0.02961154263895847,-0.018746306247390286,-0.1284769524099833,-0.02328069213031314,-0.03630140567914944,0.012814023516984685,0.06110506246408443,-0.019392279808140983,-0.009573521813762089
PSAP,0.003468302450890674,0.0050402781133194454,0.05468241916766394,0.007375606049719545,-0.00875121555069206,0.08969059411163849,0.14429274894816788,-0.025473442118926014,-0.07339419997898679,-0.013330658874503654,-0.033163959134187286,0.0039390516072913195
EFEMP1,0.03857090884148111,0.08001199787785929,-0.010544062837395366,0.0010693706731009151,-0.001723116028359441,-0.03169677115440575,0.0625115064687784,-0.01758289549244665,0.03669087376290715,0.008240809787425087,-0.09977117478081442,-0.02593001056919825
C1QTNF1,-0.011956911086423761,-0.060148137605705546,-0.0005571325851361358,0.027517588254337436,0.02932203485873533,-0.03811986659814195,0.06100958186922347,0.00406879534596889,-0.08931450925074937,0.04940245724374998,-0.011387520695237071,0.056195051479575424
ALB,-0.004282266034083876,-0.030962015754415595,-0.020530154079148315,-0.012773353247693884,-0.013565356934939751,-0.0554255985855095,0.11160372227041765,0.02583068641515895,-0.03534015769673517,-0.021794474544251312,-0.025254693519579506,0.06833928738773036
CCL13,,,,,,,,-0.01866116617931277,,0.028329853527547813,,
EFNA3,-0.028171998911313445,-0.05336410525649475,0.026731381483356874,-0.03645025868075049,-0.009374797425283358,0.01821538830662752,-0.0032318582670550085,0.02291429690739346,0.05979091058258073,-0.026878731130234392,0.0349850335207671,-0.052617602159065364
DRAXIN,0.010442347564260122,-0.011228031273877283,-0.0022587027686045377,-0.012952268389440207,0.10136777128368249,0.016166179242605366,-0.02974169292695666,-0.011370901189801884,-0.06786672062065137,0.008881823286115554,0.04429480979971826,-0.0030287176964571456
RAET1L,,,,,,,,,-0.025676687272226866,-0.030024323275984047,,
NPTX2,0.016474863832679574,-0.00388034149306729,-0.012042001374257486,-0.053688747539869505,0.03686595644025776,0.08446429978298475,,-0.03506792750294866,0.016868327590636743,0.021470973798918953,0.021219230120652376,0.038622215101435195
FGF11,-0.014388471919050764,0.03730927199235633,0.01442483802156894,-0.03994242639507351,-0.03481100315169261,-0.11869276301073169,0.012988371027415941,-0.005085949945820778,-0.049900650726430705,0.024619862543031654,0.027503854207734667,0.1051527017647538
CD59,0.022114730048227275,0.019652595579036536,0.04219044155451335,0.023926233691445593,-0.04097849336742004,0.09821327739840613,0.03513875590342974,0.008319420728006033,-0.018346976194274184,-0.014405726924507261,-0.06438671314650705,-0.04135176147553212
COL9A2,-0.06839671226627674,0.040091000397856874,0.03051201824029143,0.03743522224568795,0.039132148408654706,0.00993041930184971,-0.03500056961721915,0.04467612088962747,0.11285347629592005,-0.06163365994092951,0.07894648120121828,0.06886787448210054
DLL3,-0.028236919632565628,0.0014976898452620365,0.05032857230285367,0.031151141319129452,0.007743464492992842,-0.0006314467156080579,-0.052206093997295144,0.1076088179081392,0.12613082122636451,-0.06490902575173484,0.13124787946789596,-0.01885524212098533
FGF5,,,,,,,,,,,-0.010445235148015491,0.051547909343839675
LIN7C,0.04089711317347169,0.004267784816136711,0.02249986296155539,0.0025969075064190216,0.014434817452908078,0.024507438220791967,-0.050759671537139665,0.007330912099217666,0.07602243230987633,-0.040555602762570295,0.06687330153354606,-0.027505446017393572
GDF7,-0.023006885704224947,-0.003166165962789899,-0.0206334747771259,0.0018561805357603723,,,,,0.05482272856790354,-0.020090449015720185,0.048436767943291915,0.049060547419598574
PSPN,0.03091519955959788,0.0013977463292809346,-0.04847887443026435,-0.018278317502293917,-0.013343571670795347,0.06498907443906736,0.08845786502593916,-0.04175778278898831,0.06867112422102147,0.02943764357670252,0.0944660291018534,-0.029393758830330328
ANGPT1,0.007872866118202097,-0.025037146662755777,0.040942683036661334,-0.05664021465871933,-0.019621402891744154,0.07587401965028465,0.059602476425346836,0.05767232836378472,0.02100814462517832,-0.05896494263355144,0.020873193962087394,0.03142333676040469
PNOC,-0.017757931622023597,0.009962082333435837,-0.007226702215906402,0.00524392933017156,-0.024497569005293728,,,,-0.02340692050898977,-0.023818047866582183,-0.02305102390211514,-0.023327060718077247
L1CAM,-0.034548385353168364,0.03599087338510547,0.02728932985414673,-0.0007860870770691739,-0.000933719344834268,0.038849228977950706,0.08127939555487078,0.007161701660930487,-0.09466552142083577,0.07067153886034358,-0.013083025292746147,-0.02483760207350431
APOA1,-0.048456888001132875,0.010033462114766198,0.04696126782768489,0.02094800115196812,0.031098697887227314,0.006388834799465048,0.020116941786362214,0.08170471827264296,-0.002168059741831427,0.007680137978457477,0.032393608566045104,-0.005116338990808077
PSEN1,-0.11526207730711435,0.04624134950236767,0.06469264896436641,0.06897624232805212,0.002391001379125861,0.09875192638908055,0.085204257458934,-0.056450672674011666,0.030495047865101054,-0.005344136286174864,-0.029984428739963515,-0.002704821978910587
CALM2,0.022414174656684424,-0.0085361951793534,0.024656731292706992,-0.013872831835550135,0.0019789917047081823,-0.02418043474325438,0.01755918520954266,0.09927889103166455,0.049075173488697284,-0.004279319519174473,0.05826672879561676,0.007632868883335561
CLEC2B,-0.010720096294561455,-0.053629848137681006,-0.01510609254596127,-0.024522164639346245,0.0022468971648062818,-0.004496047880983519,-0.07443539851427497,0.013610804199577012,-0.05763622875042438,0.03549005592153739,0.01972974135884986,-0.05412950328949485
NTNG1,-0.005645728176933486,-0.004171511591139644,0.06891843281694277,-0.0012423618109065708,-0.027350440422759317,0.014839047552034888,-0.03009246976758568,0.09584314270273346,0.07866318443391072,-0.0457887017575946,0.02190488944698121,-0.00812486638385198
LRIG1,0.0031901739784428334,-0.036832660134761684,0.053594829292139164,0.013415230139799745,0.02197704211732822,0.04149518565110492,0.010874196582627527,0.05323565892749022,0.12116604424452239,-0.04259684363396713,0.0482729035913363,0.011588146449696336
CPAMD8,0.12028227913392493,,-0.013678097296279796,-0.012978023690282304,-0.022867276077640268,,-0.014693984519794756,,-0.0247279255842291,,-0.023402007762740828,0.002254791874448404
GHRL,-0.032297982184455204,-0.025007382166658407,0.03120425354485652,0.0018387886720148217,-0.015801325134025185,0.02031814182531947,0.007067816867156993,,,-0.021731721197088563,-0.032125709319928426,0.10242421967858854
NPY,0.0024421522166253036,0.01290165557821088,0.03232354694254549,3.507646396029605e-05,0.012900369471935468,0.11797234898449152,,-0.02167621801325586,-0.09733020945833636,0.05503877103959396,0.0009665463405648889,0.016629608772081222
MMP2,0.0667839101817876,-0.008375858557138186,-0.01229217262827054,-0.036538434369090315,0.0003279546046280101,0.1073055065814059,0.004558296714284465,0.04547788332014331,-0.023418395255789135,-0.012890885457432682,0.046057644469711084,0.01016302786327271
LHB,,,-0.011912589771564576,,,,,,,,,
PPY,,,-0.020736344447543128,-0.009484823939769838,,,,-0.02430005700617112,-0.0019259460520107147,0.0559339383331575,-0.006579754670722939,0.0076361383659059815
ALKAL2,-0.030315683804714746,-0.015825171834535346,-0.011739518422634078,0.027335667983573137,-0.021131714326727325,0.06843108065079923,,0.04119129292670595,0.01909403704656166,0.029544584452256998,0.011164506453276834,-0.057593942468641766
CSF1,-0.026127435250662894,-0.0011305283066210387,-0.009767756869350826,0.020949995140519748,-0.03858654640354298,-0.011458163846878517,-0.08866579742217545,0.01896822681203785,-0.03738792623159488,0.06569813188644306,-0.009566298295413923,-0.010390571875633215
SEMA4C,-0.052141039186514394,0.01284138450969813,0.03171146287809684,-0.02570606594590766,0.004892207772263249,0.07999107899878213,0.04548196720716796,0.004253643586422908,0.06275913485630291,-0.009693607456476955,0.07725173098188251,0.04220170891678756
BMP8A,,,,,,,,,,,-0.020046195546352882,
ICAM2,-0.03711815812869151,-0.010745214609173676,-0.013616158993319727,0.0070772079661361965,-0.003203706237656957,0.045916296245558666,0.08517541637026681,0.023879937753349054,0.06184794633534753,-0.02272041588082075,0.04456271922343304,0.04927707646728867
SYTL3,0.056664218306064905,0.08034052497365857,-0.04733096208577875,0.0035414698062797563,-0.03865598222493356,-0.04272041259368611,0.08760196408966796,0.026803994300002923,0.03957600719829105,-0.03437662903085906,0.0812649726698756,0.09347242806299273
IL1A,-0.023523301361269625,-0.03157698296211428,0.08871009468239875,-0.020529541994987004,-0.009192242241066724,-0.0766570258855322,0.03844720907002654,0.08468950468381624,-0.05799474281724166,-0.020079500917528425,0.028639093615351923,0.05521108038136158
HLA-G,,,-0.01258200002564636,,,-0.04437459584322788,0.1348418122211229,-0.04116300257137719,-0.005801859640791679,0.004828975578004573,,
PGF,0.009727522459075502,-0.024041646098748138,0.011774558844262284,0.02855829468829302,-0.016281742344486854,0.10520223198519307,0.04368858314734849,0.036400548980858934,0.06774600870033363,-0.05723134338448367,0.00971908384156925,0.06215324535653774
LGALS8,-0.0020605670187008843,0.023740111351270975,-0.022129477423932287,0.019807296049696124,0.01026582663538364,-0.048100695662939404,0.026944615579036962,-0.027165165323368205,0.015454934353169521,0.044654184909235575,0.02395930345094941,-0.016036646987849786
DKK3,0.061284724624808384,0.012952804168008997,0.07240426281150586,-0.028996481247212692,-0.017445250458756154,0.04140785478554703,0.05101635899725927,0.03474582114217243,0.13752034189837692,-0.08528804342392661,0.10155829543607514,-0.025878141869631374
COL16A1,-0.008445416480093811,-0.027600882667770412,0.024337036653708694,0.049587073526975826,-0.00212413792254703,0.08179446723567434,-0.0632149139462822,0.07630287602513232,0.057235673349029306,-0.0008161515742976949,0.06656881750876625,0.007469323691559822
TPH1,0.01571644337571112,,0.03105112522213746,0.08335662288778353,-0.014899819229064117,-0.020096464768313477,0.11144906906697923,-0.045214471420256336,-0.006809781116495957,-0.04328965909406546,0.00666027462288988,0.09392993813860272
TNC,-0.0003237979089480613,0.046985736407688064,-0.054480996033880354,0.009425508435995818,-0.024678405757951223,-0.023212886872543675,0.028383371714681718,-0.07548466864999384,-0.09207526991793168,0.039722505399791545,-0.06332813160192527,-0.01886375278772314
TNFSF9,-0.02024407534747781,-0.02646329505012724,-0.020633476165053885,-0.02022454171459288,-0.025279341246385575,,0.07802832921548393,-0.026530504962789962,-0.03283742590599835,-0.03104870881496305,-0.03172457934334716,-0.0015820651247215546
C4A,,-0.015594997503681218,-0.014123066434553641,0.08707310368306942,-0.013097507115316771,0.08598075596136236,,-0.020775771934327256,,-0.020302335873258155,-0.02699526588688291,
CNTN2,-0.02690551566371048,-0.0231929219768564,0.044453714904611044,0.044309424921241965,0.018174961563196153,-0.07127980375469437,0.024745523079078843,0.03261339217258107,0.10624831403213444,-0.06015035474289417,-0.03799382973825171,0.0022895767851072116
F7,,,,,,,,-0.026176273121855397,,0.09258008773902117,,0.027526425637044535
LUM,-0.0825821941758204,0.0061450317915683955,-0.0016493209762700354,-0.02238024120740004,-0.015662493272270196,0.0766132381104742,-0.007014481656215902,-0.018211170770184554,0.06044110455482593,-0.0129902591188784,-0.02893047918585404,-0.010197969117302714
IZUMO1,-0.019343855300537994,,,,,,,,,,,
BTC,,-0.010947394529894364,0.0060130695253011865,,,,0.02055714870074475,-0.018937613342878856,0.016961093671080795,-0.01944191715640754,0.029452848847426043,0.02289186235351308
APOC1,-0.0036611072954747907,0.05745228686961094,-0.009675271799357931,-0.018264736628394035,0.007774351170295296,0.10551172305286557,-0.0005220768213190125,-0.009848682981517415,0.04608766191279505,-0.10313704296125151,0.067682636866937,0.04405180419594727
PKM,0.04917436939119994,-0.04086484308357971,-0.0038334554773317045,0.015402838448083959,0.03761655858010788,-0.05358311698089645,-0.026198138223227505,-0.10777475655077232,-0.11481259786822691,0.08226832493337986,-0.057124379005328865,-0.02633662261054152
TNF,,0.004777049108984648,-0.031178855049589133,-0.0038779219109554616,-0.01988251523355087,-0.06390362177549574,-0.11690105383954724,-0.01838082285147263,-0.0256766942755491,,0.0566126977329563,-0.030490914528722414
GNAS,0.033233245537729786,0.03804737225269539,0.01546537181432107,0.048910408615031896,-0.01298256313267548,-0.08430606263575487,-0.0457026888935296,-0.07006074551688721,-0.029403297667564332,0.033907345244929464,0.0790538132970856,-0.017558564413623322
BMP8B,-0.0468901637769762,0.031001174376509448,-0.01824065907521481,-0.02920309909792816,0.040733858580253246,0.01447486033751266,0.10162115591548161,0.08404440683836267,0.006185050721430777,0.06231299218813592,0.04323941797176434,-0.037558524684307544
LIPH,,,-0.017892071756197583,-0.009065562799080747,,0.16707174050522214,,0.07421425270225944,0.026925115257266728,0.017922065260782844,0.06455785533810626,0.04451310290367466
CCL28,,,,-0.013959475332400205,-0.011816203898988388,-0.04035759043858393,,,,,0.06447384520986003,0.0577887399783904
PTPN11,0.03147859906139166,-0.002571554332890778,-0.004430710614140105,0.009232565646173927,0.0156961891518416,-0.04628301130429529,0.004030047765439215,-0.033380285642373914,-0.01919816566941687,-0.09937635903034202,-0.004167398839595701,-0.07968686384458412
ADAM12,0.02351629757494657,-0.01857062808111278,0.012288509956045588,0.029506380525611345,-0.028537205151948183,-0.03347059716918699,0.02527664975345666,-0.036248078824416774,-0.01658221030562771,0.06369241728949775,-0.006838405197885552,-0.0017204272246499513
EPO,,,0.09522894105311948,-0.009484824353784277,-0.014899821417153033,,-0.046459218473736005,-0.020266510506719886,0.09529900844558235,-0.01922117877322401,0.08330895428842727,
EDN3,-0.028430415657713516,-0.056973247772947544,0.07067001929396684,-0.01470100995837188,-0.015053565399877735,,,-0.028525924788816576,0.029771795162727144,-0.04643363457749802,0.02491965789576777,-0.003319099259961338
CCL22,,-0.019715814588545745,,0.040657514965160985,,,,-0.02293732484366265,-0.027189128378957227,0.005519032530390255,-0.009621181107075633,
CCL2,0.055122349958303576,0.027103148632924255,-0.006311234756542243,0.009115395976833087,-0.023412179231258615,-0.037910068210541506,0.035197107902268786,-0.06242422692058772,-0.06454178434977734,0.03602053107466814,-0.030369210838864017,-0.006807465808246753
DSCAM,0.030655820628980562,0.049334526783324784,0.00856295952917515,0.02011908153016984,0.0030385962204610897,-0.08798229130894175,0.0042027412402230275,0.03192457836370047,0.06633988248284696,-0.018026354932934932,0.07939245062226837,0.08972867596707447
ANG,0.02150861944465108,0.0008229335790046527,-0.05835529563035221,0.016040362524189642,0.014724655328973314,-0.008262849935527188,0.0473909943028683,0.009963083757443052,-0.03858242694750673,0.01911874135067495,0.035289506604948326,0.05689480251294562
FBLN2,-0.026657012439714994,-0.03585379139395934,0.0046469572903480635,0.0009171027387880419,-0.028057559994657873,-0.03826358148284599,,-0.003111943323410942,0.04127037565464531,5.130107762202887e-05,0.009143694705270723,0.007395903290697582
VTN,,,-0.02345482500435875,-0.015582501247763775,-0.012380854531894367,-0.03852768685239593,-0.04925990777599722,-0.023166008414216902,-0.020906688983137457,-0.009851034505995157,-0.010726969743052745,-0.049426295261546266
VEGFA,0.010393598227058447,-0.030039170145841326,-0.04144468624564802,-0.02270997094479062,0.02441052332444984,-0.11628699182273805,-0.03422801427887902,-0.07364761027433057,-0.1176379628310402,0.1332704259075349,-0.03462286627263541,0.015064060759841284
F10,,0.006705237810716766,,-0.010399904904055344,,,0.03296750864707481,,0.08407983529703916,-0.033289842399699725,-0.029224333350486104,-0.0401428354834261
SERPINA1,-0.048069869610394216,0.06972990289753926,0.02430671205387571,-0.02620961773096574,0.04021039129161909,-0.0031252483686276373,-0.10446290615032386,-0.029776166736735298,-0.10860480312732727,0.046539157659675055,-0.023696265237042345,0.011026962249935587
VWF,-0.03252088409604742,-0.0544443013547407,0.02180248147628363,0.004995323292296293,-0.00924899878134151,0.14812836369784457,-0.03909207790940307,0.03931020686165553,0.010622225566928229,0.013370094653434871,-0.012375402056343267,0.013245763561357933
GDNF,,,-0.0148366116616967,,-0.014899820256802731,,-0.04464152153598644,-0.04244413568969278,-0.011442912008222044,0.014932037601009869,,
VASP,-0.03576625466823608,0.027464635167584947,-0.04296864210359917,0.01954218110220665,0.027784422508915853,0.09559483316132261,0.07889795548256977,-0.0024409590801508924,0.06606049933082325,0.0481060585568671,0.027494745412158274,0.07174816481425933
ADAM15,0.008971080444441414,0.03752794984557814,0.031044919456000054,0.01118049274921014,0.03681811756844666,0.11962218092116485,-0.033703395289437436,0.045600563240013464,-0.006489661529635711,0.0023071882313455655,-0.008146841941335236,0.07214783379145519
WNT2,,,,,-0.013944022678440715,-0.04913379960605029,,0.10235054100752462,-0.030535882267667597,-0.02307932222942077,-0.017241213218039043,0.08057731737356573
CALCB,,-0.028523659548092193,,,,,,-0.02200086803724865,-0.03616474506014045,0.17831453847102977,,0.006893955890301278
OLFM2,-0.00043763718290108056,0.003562437578172042,-0.023283630917947995,0.020770249596791232,-0.033583611894987854,0.024095879000187788,-0.0083995404189498,0.0939845515299841,0.060250044509901894,-0.042126776563768384,0.0855925907657109,0.05135597062878078
MFAP2,0.015254643864736734,0.005052725847440377,-0.01572842438929392,-0.0016570144591092995,0.004245936266277441,0.11729522505252672,-0.022711889885936542,0.014137144119756615,0.0337263637564787,-0.020240423753553373,0.005949156412815681,0.02155574187355089
HLA-C,0.06691450082472815,-0.07930531786128962,-0.051564061667898065,-0.04783314290645887,0.0202643604162075,0.11554145631104454,0.026816447273198322,-0.05519749140146414,-0.07395754030205724,0.03177602483337945,0.03396478660493077,0.016428679559642462
THBS1,-0.02047855405959715,-0.021780401839141993,-0.007629258419542542,-0.03844310516638924,0.007862087874305916,-0.03275482415317251,-0.026684633463135043,0.0271185347833428,-0.027475819199065863,-0.004456634499403155,-0.08432438046323198,-0.05208877960442948
HSPA4,0.008241301771159682,-0.030722669801425538,-0.07477316676665925,0.022664360351576335,-0.04583642275148723,0.003913102435034492,0.0688369910066483,-0.028928121109715627,0.0243441499659599,0.047899798696399806,-0.01958531659740316,0.03332667141909705
LMAN1,-0.016933044860245407,0.006726870925344223,-0.05159059729979266,0.011450894012156074,-0.0015306033264151436,-0.03747878133923868,0.053065670790384115,-0.09155087245508138,-0.10075040941041738,0.048784826953006066,-0.07985380465089362,-0.0558121299341319
LYPD3,,-0.018173878000755834,-0.013373663084103338,-0.013279517005762067,,0.0627801754562173,-0.060678760145936046,-0.021004283441039176,0.09675385417383629,-0.0175805884721449,0.051037799662035255,-0.04440780674741763
APOE,0.022221951422343292,0.06253259403828673,0.0673780035755324,0.07546243450786942,-0.03789379915409617,0.06827971958565834,-0.0692306285163749,-0.002715132600844429,0.0677389587467902,-0.13062369352291103,0.07634635850290945,-0.026280279726395336
SOSTDC1,0.02525455212418311,,,-0.022940646300670484,-0.022656485809529153,,,0.059612456193457286,0.05197943648329013,0.013615842713704331,0.050612764198230784,0.06317886142902893
ANXA1,-0.032792074863487376,0.05903337252948134,0.021184122471635317,-0.014292897796659574,-0.000927722668349532,0.028842157912914605,0.15729965609691626,-0.04423475485650012,0.009914976674420909,0.022340387957360743,-0.05094749480419338,0.06932287952354206
WNT2B,0.011581113438632497,-0.025598585024907746,0.026633733236254176,0.01133207149257177,-0.009985498575218564,0.009461740912516631,-0.02380127495018208,0.009750803577573023,0.043650276639804586,0.02392254161818992,0.05478642629679265,-0.031216084905596724
AMH,,0.06768907710943384,-0.01858327798465522,0.006552564407690164,0.012076998710952866,,-0.021831098379003943,0.08253357831209591,-0.013276360473977908,0.03702922050258562,0.020421630444742166,-0.01930419655280818
GDF10,,-0.020445910022625635,,-0.012773352891005207,-0.01655765891670864,-0.0006227055331783796,0.09527559173384269,-0.03125107849169319,-0.010228197177363231,-0.02208679985864571,-0.006478558940849681,0.03196510336806274
EFNB3,0.01659807496496565,-0.02288425468634892,0.012991567434035997,-0.009303819634385079,0.024380747021728794,0.050588834178975486,0.031596643005763966,-0.0006570903883416967,0.008127489970776789,0.007071383070290424,0.08708538476249904,-0.03388686416867611
LTB,-0.038202592335215724,-0.01834237845825916,-0.012067358654210608,-0.016502861539279563,-0.014592185928407386,0.15727800904818084,0.028552267097467773,-0.042986695526607846,0.10014723896702062,-0.000520866847256832,0.00013338004923671142,0.05650949967547807
ANGPT2,0.05842414656984618,0.021063026520395246,-0.009007510585442656,0.031609171697852316,0.023392400797475683,0.10591081392985804,0.03927320347216184,0.02232373680992904,0.027987586031687658,-0.03363584800925174,-0.015400567424232927,-0.030099664235722995
NRTN,,,,,,,,,,0.07125507811669891,,
