,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
NUCB2,0.015652694899663443,-0.027849634964341688,0.0012310679273844509,0.04084327906248844,-0.05241646721602835,-0.021057477331544543,-0.003021339368831071,0.005443236426504093,-0.03856599911014001,-0.043185006120142144,-0.004085159886045587,0.0375346756655931,0.019162645081147553,0.11106392604654884,0.07827445951804245,-0.05635635119655312,-0.06702378780494478,0.0067326638987340835,0.021873284206826923,0.019663264384027827,0.0323708360955386,-0.075288835729561,0.1394955016301555
FGF16,,,,,,,,,,,,,,,,,,,,,,-0.0019759645553805126,
CXCL1,-0.0552318424441342,-0.006823981968564426,-0.01582517413238202,-0.020215867462436587,0.018729193661851246,-0.008156917152887895,,-0.030309369268738735,-0.031981776003988834,-0.012595844850874333,0.021014857492760726,0.022568638050698156,0.030961810485638955,0.03864296137486808,,-0.04127765386680785,0.041138110425267584,-0.02880098191638155,-0.05428698354840505,-0.0592258010495024,0.01935605988347978,0.04828246048056453,-0.03694777649566084
VCAN,-0.019811016427349275,0.07973658065922448,0.009725651372790177,0.02328531421368723,0.011806396211685537,-0.02651676891135804,-0.11648508628322549,-0.07764823577637713,0.058252720044388945,-0.025653853998712842,-0.005487968901707066,0.05275566539652939,-0.08377246110469089,-0.023312228220746033,-0.010421054029489972,0.024382650302437605,-0.03552133510475099,-0.040448568289564044,-0.008868235099867531,-0.021683644830851428,0.025248207369474897,0.0023541249335359954,-0.12191100685205894
MMP7,-0.02553417646007441,-0.024823504034256216,,,0.05271416074773512,,-0.03769602575517597,-0.019431383700517706,-0.01703354633137845,-0.02248795546942596,-0.023342378958194576,0.032583226833631115,-0.027920836133640124,,,-0.051392479619265276,-0.018577006823722608,,-0.00672802738900302,,0.12174845404029552,-0.037443073192568906,
PTPN6,-0.04041571390556723,0.02647036916947693,-0.0031409904841427565,0.09979969367503863,-0.017052114622801803,0.014406983108377562,-0.03184862880381233,-0.045996691495147506,-0.023031014641592105,-0.048977700908798716,-0.06682788122293784,0.012328246790564797,-0.011613138886587356,0.07411659071832048,0.019358447720011576,0.061264775635162735,0.0163772148731959,0.10824683698521141,0.04238067502403022,0.05612684193598999,0.0740690124818852,-0.029040946394796922,0.04789960446554901
PTGS2,-0.04788144823454905,0.0587202790188688,-0.0141231377850067,0.015896332707332313,0.011434067244714383,-0.020050139584966657,0.0882699294937787,0.23632833013775906,0.053614320081744694,-0.03619506938539418,0.056326263580118684,-0.03565731032015762,0.11915040293013854,0.07610524090342645,0.0023692750037110567,-0.07018916606065832,0.015005797251992546,0.010393544834442435,-0.06485960602826618,-0.07429006071328452,0.034439282626513655,-0.009446472903720067,0.14963548759903986
XCL1,,0.004777970042614912,,,-0.014263123819318152,-0.01446102091581926,,,-0.008402654133323929,,0.09453595033549547,-0.0252331015450137,,,,,,,,,,-0.0016618573635664114,
CD58,-0.019731659495612165,0.028899986935977666,0.052815472766280895,0.04086684641951075,0.0019530750567120661,0.004058220993477679,0.0025049861678329574,-0.07839475012714885,-0.04443577002539768,-0.0689833947938656,-0.05436593073363956,0.02675304692579078,-0.011989944092771345,-0.02339042685215395,0.08253433385384397,0.09240280447478205,0.007971221769588487,0.010711123028698439,0.011122230992105275,-0.06277662412019896,-0.007324951366291318,-0.029264753338814283,0.00907248583248123
TNFSF14,0.007242662859326243,0.08721699987963008,-0.016505134898404213,0.10894063033612854,-0.012869145397639137,0.009832877830811357,,-0.040488143603156626,-0.008022930960206412,0.026550152735087616,-0.06648751310512921,,,,0.045261100083524464,-0.034782191215408834,-0.05896907226323043,0.035301182771926745,-0.033675477694142586,-0.01306113972605162,-0.007565471619070724,0.029065379310749713,-0.040121346236319314
CNTN4,0.03095148989642337,-0.025224216305966444,-0.012920166946754257,0.1541202624623118,-0.02563339958461559,0.1477956246497611,0.007028397453060966,0.2396273379330157,-0.0030115448363346596,-0.012838152495317176,0.02193807918933754,,0.023250238521826387,,0.009714203752552756,0.017915782756749644,0.02170430515043694,-0.034565716501152206,-0.025925743098061633,0.015829343250029052,0.015586206471307098,0.04696881981301298,0.13273396894836959
NTF4,,,,,0.04605174396027279,,,,,,,,,,,,,,,,,,
INSL3,,-0.021529337848847252,,,-0.013109055028387233,,,,-0.01964147043489251,,,,,,,-0.016263202136970047,0.026581800439323892,,0.05764361464122353,,0.02384817813521444,,
BTLA,,,,,-0.007172895724216526,-0.015076095710685992,,,,-0.030710562576941856,,,,,0.08738959526972159,,,,,,0.036560689885739704,,
MFNG,0.07977853086254398,-0.019848433098056225,-0.024539300829076415,0.12358258395547321,-0.02382107344164183,-0.00660408093622044,-0.07690910578003118,-0.07462001671467651,0.05330093261834736,0.02492036781938452,-0.02371244139533701,-0.0010389667621221379,-0.019401654984382725,-0.05203153167517245,0.01868681760572457,0.05437968257211995,-0.03065036240430604,0.023307134807983434,0.008847699355883514,0.08762542413271848,0.045669963976934465,-0.00939291380007364,0.012621235947278776
ICAM1,-0.05640711968402176,-0.05653899130653193,-0.03282265953487244,0.011199221321068436,-0.02502643321356235,-0.048665013402549494,0.026612560179006754,-0.0975447930274738,0.046753205057255505,-0.021953023763115864,-0.11091180501533171,0.0335116187643779,-0.03870260311975954,-0.008785727070776392,-0.012153873461409254,-0.017421081884155722,0.00864465667798522,-0.02665268376094228,0.020453336418620675,-0.0007737080454839607,0.03721192983846913,-0.03475864853163064,0.07160045693251746
PROS1,-0.07678731427000499,0.021300863882020727,-0.026246776178123054,-0.02077321896805948,-0.07212492590465888,-0.03054088364903786,-0.05073372412099408,-0.10998807347374664,-0.037223425463634705,-0.043828499536473615,-0.037414318048497555,-0.041837416406720805,0.08512490772390405,0.009281408004569605,0.1357241479372672,0.007488424184470416,-0.0029541118245507863,0.06204977937665203,-0.014478358727860208,-0.06406714997330887,0.009629422046625946,0.018933335557421906,0.05825474631238862
CLCF1,-0.07172289683358532,-0.00445477378777743,-0.021348174987624195,0.011746819383313312,0.010071975171285184,-0.03787589933215504,-0.024734192332252526,0.001129786750885479,0.03133422108645644,0.05656186245152951,-0.04334324547573346,-0.037906606003878296,-0.017915598718514208,-0.018097598474363482,0.04610916845603137,0.03795951386081668,-0.0014917341285943493,0.03805176608295817,-0.018261976477986917,-0.03150578746829617,0.024861683216803793,-0.015252416388542496,
PSAP,0.05392150296487991,-0.012846708959224523,-0.0315793978835109,-0.036971638945644134,-0.05241233917244257,0.017319389309931526,0.016153606828090094,0.06253512515344774,0.03280348858827262,0.057026679227726765,-0.044956447190686144,0.026989085328920675,0.061411516258043954,-0.029699679705706583,0.08938039016248553,-0.05109388931809509,0.027173266068113527,0.05006381026639619,0.0501793647390806,0.08654594525479846,0.06061627834225132,-0.01577243933738339,-0.018457756056306184
EFEMP1,-0.06600322258466393,-0.08290910106999383,-0.01308531418730344,-0.0023158262095543318,-0.014444525489108554,-0.0984039755699074,-0.026423003285413877,-0.11784450519392584,0.0645748682214893,-0.008156838571406897,-0.07988031894609017,0.031913494934575695,-0.06135663333754151,-0.05980113344773798,0.1397519620256532,0.038682901566117374,0.013032707485328482,0.04473831111041644,0.008911496881664155,0.09076553863572649,0.042324851564716034,-0.009051361259417561,-0.08100264488009198
C1QTNF1,-0.05882592382665352,-0.0483685324079873,-0.037181694750012755,0.030082294376310256,0.0032187374577144837,-0.03186815603305503,0.029890445917156908,-0.062083593991666165,-0.014345535970819763,-0.004030596065309582,0.12409557521430964,0.012961748333607907,-0.019407928687477274,-0.12458650768212991,0.01570899573867812,-0.0402918669097658,-0.0031623712095521566,0.06155531979322404,0.04078229082127216,0.10006516272870528,0.001471415604147103,0.010505820123868803,0.022109219065342075
ALB,0.0792238118422071,0.007520201191630818,-0.005924518220147391,,-0.010798217262627042,-0.035611045092801656,-0.01469656469244521,0.029377530709714685,-0.021443334065752124,-0.017098975077866223,-0.013150214739002125,-0.0128094670778442,0.005472383150070176,-0.06254479021871649,0.0576826956068845,0.014932875583656106,0.02539481955806347,0.0258217178496196,0.08065639643732059,0.057992258945126156,0.015081335222207342,0.01808703645599408,-0.06534287805560697
CCL13,,,,,,,,,,,,0.03997891495056319,,,,-0.02581989855702425,,,0.0010191438172450144,,,,
EFNA3,0.02564696167192985,0.038307583053066356,-0.05515734925178777,0.02735905408928177,0.027771022041426913,0.010853132620760484,0.1089738695502494,0.1546914646867177,-0.002495610784232231,0.038871248577138036,0.07698330300348581,0.03525095182472329,0.0651237528183324,-0.04852003521201932,0.12268450135274417,0.07111367448793604,0.01004896450849029,-0.02605731529654722,0.023119185262985148,0.008517274586753488,0.028916609058751565,0.049286057191474636,0.24818668441168187
DRAXIN,0.099169552682648,-0.010861029713106714,0.0031810249939764144,-0.040335659770702255,-0.04941792459581287,0.015201127360860024,0.007163887523091997,-0.048720914117578625,-0.026412387559896684,-0.008901292756779223,0.034945182759146085,-0.011950120218917412,-0.0051319347638339695,0.036137087131567526,0.0027273959348645322,-0.06817422784819076,0.061110782053765855,0.080877285803797,0.07093656955927183,-0.021947765883132762,0.1103086761276482,0.016390372845156112,0.0237205589059678
RAET1L,,0.004100442470505461,,,,,,,,-0.02626811808174541,,,,,,,0.012984950624610195,,0.04476434152347029,,,,
NPTX2,0.09881687119313758,0.010976070645715973,-0.047280777822940545,0.002119952366017506,0.04860247818511376,0.12176089495293536,0.11113141508471744,0.1918769875053808,-0.018777124213013564,0.0023144144870786807,-0.08918852874266692,-0.029498309057392605,-0.04031277083298127,,0.15807364999549658,0.0619266913558968,0.012939496286762431,-0.01744239873253149,-0.03714238753090944,0.02732371153291344,0.08618063355885926,0.0221901508182517,0.14373903336787683
FGF11,-0.06180651105649206,-0.06955513355055117,-0.019796850556179843,0.019646691805863144,0.0326838103448089,-0.03144778317586733,-0.0551868649666914,-0.08349943001278332,0.0023592958205323543,0.0036983105181217007,0.15378719332808732,-0.0034673609692975668,0.018912243354732697,-0.033061628257069396,0.03528150047926146,-0.027484120338956433,0.002823598557977489,-0.07504800354317498,0.031548635280805315,0.04641862068037005,0.05913382876896064,0.02593374061553178,-0.008043787521111135
CD59,0.08751124737533447,0.0280439805177936,-0.047061587283027666,0.0064923834457840095,0.02727286593036248,0.0581027948623659,0.038386612913343464,0.17415580229805439,0.06712573958913806,0.06397785573991635,-0.022901521441037905,0.005505214648839235,-0.017245064365433365,0.019334460423379662,-0.09570388022060815,0.02798080517263117,0.007336879968316541,0.02601550088910512,-0.047047933796746995,0.08374826646027693,0.10085567028472865,0.04080270000371592,0.06949489907941277
COL9A2,0.030191181955412014,0.027492459879951765,-0.04382864976467309,0.08883004063182443,-0.001964613149992737,-0.00944348305436137,-0.022436356704727614,-0.06561983984667182,0.048847319354981864,-0.015052443809999531,-0.03913044148923956,-0.050777140035927516,-0.0007414904639602137,0.092966924057639,0.04005972450906648,0.08774126714253531,0.012567791297412818,-0.0014177673618506646,-0.003380294441205342,0.11674138784407898,0.004738152541745317,0.05811007139317079,-0.09804706794275557
DLL3,0.11719456351344548,0.05316438129483348,0.016083275407545904,0.06296605261217246,-0.05497163319293557,0.027816928975824655,-0.05781294343960424,-0.03212147363670239,0.03540722927342532,0.02989119871952535,0.07680074021924804,-0.01641430264070168,0.013206940329740203,0.0818545320710284,-0.018739375343407673,0.1013685921945538,0.02632388761379317,-0.022779332131024243,0.02294995542087293,0.11504813688343735,-0.0502164163357017,0.05665967488047293,-0.02369371660007163
FGF5,,,,,,,,0.06763110484497778,,,0.24576327506301004,-0.030903939436841037,,,,,,,,,-0.005426157402057749,0.18730713959546974,
LIN7C,0.028742330355759783,0.0035857866208112866,-0.014610205684586184,0.05545855523717544,0.005464796182011598,0.06908659966800738,0.044627112129022255,-0.004619320854403017,0.031520267414103124,0.04065199595702013,0.029261835590165267,0.016564926190880357,-0.006135103694502054,0.019071439694290038,-0.08282600482943273,0.006782622099877191,0.0003544174517882633,-0.03730133821001853,-0.010696338018076217,0.09073356999930975,0.03455704768082312,0.046115885325321244,0.1571431254873294
GDF7,0.020393166031384934,-0.002713887057462303,-0.013864258517788376,,0.002731518649503037,,-0.05150713036941886,-0.02834233172337291,-0.01649748664124486,-0.0240483468042101,0.010114262546020247,,,,0.01786310933970537,,0.08746517990141486,0.109391386159429,0.055688406050654705,,0.04389441520484384,0.024682448056538447,
PSPN,-0.06642676169038285,0.012063854037720258,0.0296504902201907,0.02899207561145875,-0.015026565161921017,0.11203174676302409,0.1035724428720289,-0.019785811969626952,0.02050722923653357,-0.006292985388042549,0.014415382350735266,-0.027013562832490012,0.0032936000042855054,-0.10204092946810307,-0.0673065177717565,0.019622868307209308,0.01712277197786196,-0.04094364320552713,0.05787529440492681,0.10622350623489875,0.07345918359544355,-0.008108040929855268,0.10012532693939086
ANGPT1,-0.009138128624759432,-0.026295040515071175,0.0010907136455852702,-0.024104995496006427,-0.001297899266151623,-0.0083179538017683,0.10935295326070361,-0.04980968931068479,-0.022843037835985805,0.0029398432654191716,0.0686732192898226,-0.0010605946614875537,-0.028629260852831472,0.0365559742422123,-0.047666679179077937,0.039721635075017456,0.06695841367779445,0.021139815561228247,-0.03592994206875279,0.048251569032896555,0.037733813720303204,0.04909728179285976,-0.019843321424926848
PNOC,0.18452491458764234,0.047978443689790116,0.01526804323674725,0.04855703617073915,-0.0018505119794332216,0.14867274195461816,0.06642274601016152,0.16525062667842955,-0.010050389708166737,0.048366733589317756,-0.03352402074238427,-0.0128094670778442,0.03203049751484668,,,,-0.03158756899237838,,0.028077277412460796,0.2536614206423139,0.08372386268901615,0.12079367642978903,0.19647641997803714
L1CAM,0.1468303680112545,0.04015406632578023,-0.007976961729022281,-0.051117765484778165,-0.012608462922557713,0.027076255808682836,0.0364364471346408,0.15053418493410142,0.06934178804912751,0.10634687179293818,0.056199412716252756,-0.021532053477332152,0.08851877760093396,-0.11410011771811798,0.051290496290873906,-0.015596800351421384,-0.03775556326120066,0.014670096515894357,0.05892913948873053,-0.02605848442928884,-0.0440150334850965,0.03741090124956759,0.24741164763806078
APOA1,0.04097165119413677,0.037800053199167134,-0.019200136806870636,0.004946427570874935,-0.02041518729506662,-0.04216377333734848,0.012001513864896379,0.021937351899081046,-0.0255766112943799,0.06690333365855725,-0.013695933252768602,-0.02816541282479268,-0.05588771524469945,0.0637395950862247,0.002505324101807867,0.06644990884645345,-0.04386131844137853,0.0896469665925058,0.058117559707000825,,0.0482692979547043,0.05385493712921556,-0.03351587792169532
PSEN1,0.05762668531479547,0.02786792426784287,0.0287517465873396,0.006045840456002663,-0.052580719288903635,0.07998909171245695,-0.07044357424146637,0.00181331298193923,0.006453985007511209,-0.004263638424444452,0.007622879654003036,0.011804418018732783,-0.023644216392761715,0.010812920345605576,-0.06150523675449238,0.06603592120512931,0.014227055850003997,0.008880567705390375,-0.02313744547484406,0.09607491589946797,-0.0005342246626690441,0.03904744206164744,-0.21325155863592796
CALM2,0.12003916956659137,0.05508529535321891,0.01574976863860507,-0.04025086933028779,0.011101756357127731,0.15677678010526935,0.11260466643235828,0.10415825984960303,0.03845548222464686,0.07229433829925833,0.1309180684336684,-0.03235938955802313,0.058420589463235584,0.03699356354494529,-0.0357370902319806,0.11380648191504955,0.004646685363461561,-0.04887961589644934,0.028110893559460972,-0.03505050854298796,-0.07518051117368349,0.09087911540721251,0.04971901427160904
CLEC2B,-0.09959946645074287,-0.042561836843390315,-0.010916262132627854,0.01133872637686125,0.008694707462722426,-0.008288489623254767,-0.0038050923138683353,-0.06568807629534934,0.023839510632178165,0.011296634787043562,-0.03495350757538569,0.016800905872488867,-0.01789650235527135,0.012229625106173338,-0.015195509044166894,-0.030449355966594337,0.029992446320198065,0.01816220837949173,-0.01651621906079819,0.045883353455947455,0.08122466935042963,-0.0007232279281982411,0.0100081415077241
NTNG1,0.1446601049026496,0.01673699112635917,0.0008980217130050306,,0.01288649049888056,0.038882366389193894,0.00549182879354602,-0.04362892719338538,0.03603588814284969,0.026548652692444774,-0.07454364237935952,-0.020991018052757313,0.05780833190570386,-0.02215146771426091,-0.014473437527439915,0.06880583706956271,0.033253343658206425,0.032325871023439416,0.022595970460498972,-0.048777477068457274,0.0864447133366863,0.011689660701774187,0.11202946127350148
LRIG1,-0.005997928145985751,-0.0005392546821515226,0.024941450990074908,0.06105098197994641,-0.010631302128009624,-0.05662382202193162,-0.06128947699413434,-0.06674456020137555,-0.004273616051407487,-0.009709660766978025,-0.0067637254229989865,0.017008568627893284,-0.04417200600879027,0.059527752651879026,0.08272999768804945,0.11951755176265855,-0.00044550401861524107,0.04612194531804821,0.008548494469667137,0.019041634891314236,-0.010283446084989658,0.07987798689444657,0.010198736786417507
CPAMD8,,-0.012844462300661571,,,0.1120073062142083,-0.018360623766857095,-0.039384041935221596,-0.023479049479422857,-0.02178692564963017,-0.03792841980991868,-0.006058684368293316,,-0.03336526014130899,-0.05574883503373005,0.0930761074808953,,0.0153796324703344,-0.019492227625341467,,0.06274845755046032,0.05040185058459971,-0.037295148512903796,0.013546259882324654
GHRL,,-0.04468495386324957,-0.017585314634548127,,-0.019712367657277196,-0.007471755348161663,-0.028849470662124007,-0.02407259578683428,-0.009378300762007283,0.06096968019635157,-0.02503771175717813,,0.00595091146943834,0.003833103690735111,0.026142253973713503,,,0.00471772244272753,0.058938801880595124,,-0.0369633857226039,-0.0328760614717875,
NPY,0.14052179517070454,0.05209412437683763,0.016335986363391595,0.08887023269448763,0.05839003512918836,0.03386053572111924,0.04198522172081857,0.17860773611285938,0.022834009100199268,0.016707603182449675,0.0884882633098172,,0.01467243134367903,,-0.022984808996876334,-0.09795856024117805,0.018584081488457967,-0.028764940650425935,-0.00839560823669446,-0.09787284065174524,0.038830412952613504,0.07730439835839359,0.043165410773300175
MMP2,0.07908632390206681,0.03476783906262144,-0.010531578479085958,0.011509047438164213,-0.04537345506967025,0.053473944127435946,-0.007401787957679274,-0.09061093747532475,0.05475585372133006,-0.08618710501754627,0.0602002068043101,0.02021137229005353,-0.06735336899589045,-0.07913571972207463,0.08502096562795546,0.04302145164695027,-0.0014507300659972625,0.026584242970325512,0.03380542169488335,0.0969267714654943,0.08141655211326422,0.05245689765514454,-0.02646411758047072
LHB,,,,,-0.013504270166099657,,,,,,,,,,,,,,,,,,
PPY,,-0.0282801700162981,,,-0.02350699579577183,,,,0.052279279382412676,,,-0.011848185843154075,,,,-0.010358188705961216,0.022432392822565927,,0.033914144907090354,,0.027488562995079346,0.0926187791031206,
ALKAL2,-0.01373237019637416,0.001748339637780999,-0.011128338984123248,,-0.013308074183631797,,0.04256640506781911,-0.011554226307874246,0.043037087918586854,-0.012640094634876416,-0.08829367466208529,-0.03020720396119816,-0.036805550023811445,,-0.002834968647993435,-0.03298544884741169,0.02635946213350084,0.0716718845586499,0.03372427239145693,,0.050359593036030326,-0.04974192090398849,-0.061021268558664084
CSF1,-0.05226769231669167,-0.05905733006305933,-0.059748284458752694,-0.012661257103335419,-0.05969909110354714,-0.08083536234729252,-0.03163837017556583,-0.09259716733551046,0.03151487044661728,-0.023560074696416758,-0.047990685117303054,0.07004819444666119,-0.029680839136186254,0.11799608097464978,0.008431176515252551,-0.021158888238374005,0.06883979440107735,0.046919541775662814,0.04449938419005106,-0.09543622560802618,-0.005437607695508868,0.014872034853716624,0.02741912697517479
SEMA4C,0.05755758386291891,-0.021034821436056856,-0.020780330284268317,0.017325558913048513,0.016543738375890123,0.04208332258424556,0.0033453991685790246,0.03722011065800667,-0.0382253658980375,-0.030346770521087595,0.07032201196422781,0.03573981246965774,0.04447857924680224,-0.055304192443637656,-0.0016709867838018949,0.024502802512808085,0.017451466282095443,-0.011622920087235906,-0.035938550851848015,-0.043636747762470465,0.14898941685156153,0.07529250871195996,0.034819720349767665
BMP8A,,,,,,,,,,,,,,,,,,,,,-0.03746732576314786,,
ICAM2,0.07282803298382252,0.049682851533236407,0.055137182053079395,0.011730758108803335,-0.020541999930991782,-0.00022448686629852386,0.024553328349253067,0.015285544821457032,-0.018958525233746887,-0.0362647491484677,0.03426563209711309,-0.036453751443768584,0.03162676844750533,0.0063771026961639676,0.038537764155206586,0.07180951340764537,0.022045172914564634,0.0028841391665218995,0.016157193535714952,0.050057558769356345,0.10094387650104265,-0.0005861287469469419,-0.03443943543178738
SYTL3,-0.05003406370247875,-0.04532152442185787,-0.009165122368363655,0.09860354829304364,0.028182927634185673,-0.042396351722749866,0.016190213483993413,-0.08109120485896547,0.0008130350782131123,0.022053400134829874,-0.008011109255442312,-0.03980390950043483,0.046668290021936024,-0.004420050985581738,-0.00796091113276019,-0.07233976328530534,-0.02236981544236794,0.028285940058618588,-0.017487044488391747,-0.010374861032730205,0.15100767242794566,-0.040065327806153156,
IL1A,0.03489772525460151,-0.009100360888985339,-0.022205090356834635,-0.0015738605308226231,0.030288409672584914,-0.03904092167378875,0.0013142085286676844,-0.009079903922509,0.041548050331690844,-0.022312229515924122,-0.055375640260399296,,-0.034720312390958664,0.07969926656699665,0.07395968138546546,-0.03826864829229102,-0.006572661484947052,-0.05326015408323432,-0.04366643372670491,-0.01843720284319501,-0.014064838580628961,0.04388039609943565,0.04535495242276674
HLA-G,0.02086398641451195,-0.01241863559571693,,,0.005776333862758269,,-0.027819742578648835,,,,,,,-0.04884801187930369,,0.0060604314046374405,-0.011979123855882479,,-0.025295806696682802,,,,
PGF,0.0028333698399133555,-0.009524074736173335,0.026986301880675946,0.02603790730230441,-0.02660415568794807,-0.01871221951645413,-0.04472085690139688,-0.03239496448277436,0.03845330756121735,0.004940293368784798,-0.05312967735745939,-0.0012886306788916873,-0.016341956531906985,-0.02917034813084254,0.03425151519824241,0.025519121078145843,-0.019575386123954278,0.06339464072121312,-0.01186656820020221,-0.024577261494421684,0.10131261653185818,0.06286063872347931,0.07114096619665154
LGALS8,-0.005885825961648411,-0.006637853060231017,-0.021725651143893913,0.07350108652414718,0.09339928955812737,0.02772391156038919,-0.014302261766352953,0.025493921213072583,-0.03657874113314363,0.0017744846698925522,0.028153138986017713,0.04843571521239488,-0.005758648382537597,0.04137610788406595,0.009978307020341403,0.003949535498371115,-0.00252701808818088,0.028815954462977553,-0.04079564392787736,0.00885802733932261,0.05517632710793723,0.10931178077416331,0.00835260060281345
DKK3,0.10875821028503244,0.06272074605004709,0.019743274982668105,-0.007082305439123927,-0.06606315582333686,0.08575156953325877,0.0895421789243631,0.16659983829733294,0.010854612457001398,0.05740454673823198,0.16286866923560891,-0.08776925561249022,0.04879419917852173,-0.07297034027595327,0.018624577810479732,0.08209734692376536,0.0500236938426259,0.0669253188555215,0.014577384945861485,-0.038280264789221446,0.034849272538618345,0.05148048315837629,0.16581671765249112
COL16A1,0.06995753178320088,0.060146762936722914,0.008569608419341056,0.04446621587528444,-0.03233211863888234,-0.025256177550592136,0.023033293528131438,-0.10722180015273268,-0.0031661850109706347,0.004697307130598744,0.03845863104923831,-0.017409161069075866,-0.02617362271468813,0.03463302676189371,0.10406684727213307,0.04871177075817703,0.08659670880011715,-0.008995579229034413,0.08929731407586296,0.06710945922771828,0.09652520080096393,0.04114653722045202,0.018014829570722844
TPH1,0.0023753412124009375,-0.01894920867542789,,-0.02817150491090241,-0.015026680340098991,0.023584484335895037,-0.029478896741455998,-0.027910666235786336,-0.0131684961798754,,,,-0.02174007708431458,0.0574035773006151,,0.02993015861326097,0.002270344061433142,0.008672087255544815,0.005016095653985559,,0.08690031101508866,0.0861197934444167,-0.03205221029104821
TNC,-0.036145144886746874,-0.03213307476468199,-0.006944504870224313,-0.09974840444163155,-0.027373994665092476,-0.06715666466066987,-0.12188297763632547,-0.13065194179137588,0.004915395920998433,-0.011286429472685421,-0.03020358362868931,0.020900331987312275,-0.0655730949581531,-0.04131684381514179,0.18220918170964906,-0.04989924709470251,-0.015932609842563842,0.007848550003563637,0.06517178869077117,0.002385675410427025,0.03456953838209088,-0.03135280607195475,-0.07596917366635181
TNFSF9,0.055272157758920346,-0.02378233361173207,-0.0011300344783910924,-0.03137255371990609,-0.023390382942908104,0.05207747757504799,0.04025898630859929,0.06844382197935091,-0.0028972580960917363,0.004527730159963046,0.04919890117076347,-0.02804018073252298,-0.026768624357121334,0.07960444760651443,0.033879605079058045,0.09815309507833692,-0.021864611238432648,-0.04702866980001702,0.021594692374853928,0.060385471038012,0.09440424096734779,-0.039182560609620644,0.09577792285069842
C4A,,,-0.010966479257987535,,0.0567035989934617,,,,-0.018875560010574725,,0.18880719383323616,-0.014050445208142968,-0.01911035361717139,,,-0.028745702097807274,,0.06019652714895593,-0.027664922143872984,0.043408041182073004,-0.041427303737964445,,
CNTN2,0.07883070215160318,0.011346913810226674,-0.04547693953888381,0.03768555305291551,-0.05160986455887753,0.05016030935824192,-0.07158565708416817,-0.13040924205014548,-0.04931922548456203,0.014741543623345219,0.009268698742432213,-0.014877179901990162,-0.0271864531151274,-0.04841890987970607,-0.1453149384704886,0.11353931570936814,-0.0013959802896253196,-0.09453025347034098,0.013752643207472316,0.09271068264216131,0.05224176403226618,0.03275443242666957,-0.1548243512687409
F7,,-0.018486381200270664,,,,,-0.010989011052509334,-0.023479035832613893,,,,-0.012809468875332014,,,,0.06047242225836695,,,0.053604548778712145,,,-0.0221916537110711,
LUM,-0.05909854047649857,-0.0112777080475508,0.023598985108643715,0.02792799014624701,0.0014726950222707824,-0.019968309782045522,-0.049498154210725606,-0.05985082047038091,-0.00846093078569104,-0.02648418235837721,-0.004750775007569755,0.030414829208835866,-0.004442517618658581,0.014605232740155625,-0.004060703229656329,0.044694443056675186,0.06867433384429966,0.03586760845347505,-0.026030011741682058,0.026797028912198498,0.07237813419851015,0.048505241613203035,
BTC,,-0.01677155628885286,-0.017160592289648075,,0.0064058396932456735,-0.02041536435803658,,,,-0.006611261061874932,0.03727900682591658,,,-0.08698752552347114,,0.07333388810701123,-0.008631800079829223,-0.03219567063045158,-0.026492474945609624,,-0.041925678224531415,0.06446428720219924,
APOC1,-0.03588290393727165,0.00357523999176295,-0.04603287601711955,0.08348765060761264,0.06468015716463692,0.06916812175221333,-0.08229404985676916,-0.13411495891850114,0.06222648832209203,-0.07680093766905065,-0.09328329273538491,-0.021165069608300297,-0.0418860881039351,0.013936107038671111,0.021039263002698448,0.10923926921213686,-0.05717497727155424,-0.014462295768686358,-0.038022832240903234,0.14686763507112469,0.0045024842218586115,0.08264894643705606,-0.20031418140540166
PKM,-0.07290276718071458,-0.0392889608287357,0.028551524986158466,-0.0528266146086192,0.0025929124211336863,-0.08103345102989445,0.06212730844013814,-0.01891331106617906,-0.08163797537925185,0.05063132621696417,0.04332966842243831,-0.05701164799447262,0.007548037402167272,-0.07230356346030341,0.06699590224917923,-0.12532735235466444,0.0030146777849987738,0.047396418987590984,0.0647565717073619,0.05632224409335934,0.012124412957640766,-0.057966242724856815,0.13201730554904087
TNF,-0.0572450775876951,-0.04313733443048007,-0.024350144494678715,,-0.026114019708990847,-0.010049490887303903,0.01815541237562874,-0.034458398452624606,0.014418762074903096,-0.0320636259996628,-0.06332895902768801,-0.01823445970857157,-0.007265201690930634,0.0860624626500808,0.00684338847852923,0.07627253827208198,-0.008244553481558253,,,,0.0073011384568672935,0.04817008951948155,-0.09021151075931493
GNAS,0.05150607553408716,0.03332332617743047,0.0008318004990558954,0.009340219198870915,0.01079320004327937,0.12235062260121889,0.11694107835043323,0.17601578485757968,0.004247394568810345,-0.0009483230749251221,0.12168824368493493,-0.011405113752823041,-0.02324174106252054,0.05636199191096847,-0.05254288577440602,-0.10830879650300951,0.04465564002833353,0.030795817856387988,-0.008156809268277927,-0.01665672169075872,-0.045548089264222005,0.0961639723609321,0.14056891107973057
