,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH881T1,ZH916bulk,ZH916inf
CD58,-0.03829224050405424,0.011210234635788572,0.0187335047344341,0.020593121511637353,-0.023016228241986302,0.044569349602776,-0.18589070300428642,0.04570522582387051,-0.02928163399981339,0.035669177453367736,0.04627308854160781,-0.14129879209488175,0.038496400517241416,-0.0006792925858912003,-0.044506996825542475,-0.04822907315711562
TNFSF14,0.01024338937861222,0.002563458039884779,0.015689832711975712,-0.04131456570098951,-0.049683222836271586,,-0.038268707543160016,-0.031432467699641885,-0.025503300089755328,-0.08937363114313221,,,0.03915946763064726,-0.03094288102894918,0.08272731055598581,0.005010131537759036
CNTN4,0.2257202928826037,0.0725289282161766,-0.014837722738734866,-0.026437272917675548,0.33143343189394486,0.07760705382501575,0.06397047451992295,-0.002466324737960225,0.04589974771395131,0.1948620938502705,,0.14319213705076955,0.016536701199204085,-0.008236776026714162,0.08504154674276164,0.026480450080383865
NTF4,,,,0.012288984777320194,,,,,,,,,,,,
INSL3,,-0.022678756246052947,,-0.013520160068284501,,,,-0.016731652577017347,,,,,0.015285072037292038,-0.018775153470875765,,
BTLA,,,,0.07294506400971922,-0.018402329914130402,,,,-0.032568586492269125,,,,,,,
MFNG,0.09327751382233039,0.001965097972733185,-0.0043186706482260815,-0.020778377226091847,0.01961997512087895,-0.02239607334699566,-0.0610083406991387,0.030303556733613846,0.028522945295954446,-0.06299243474532283,0.09511240638585924,-0.020328272474649765,-0.041271046429377914,0.008505072261195939,0.052291455090247754,0.006107013719205065
ICAM1,-0.01660201557460851,0.0689878274201224,-0.00895424579469723,-0.05896256421165516,-0.07090203632630868,-0.044620043690454386,-0.12317867517851787,-0.027046627153078904,0.009372123530049225,-0.1078879439386365,0.06623662550566788,-0.09194107608499391,0.005085014687011543,0.029010518894558045,-0.06438150901014579,0.035767527815488726
PROS1,-0.05865883005974922,-0.04633543615503047,-0.04895057978963698,-0.016759785391715035,-0.053056256102804476,-0.00041510015967869757,-0.13150912650889737,-0.032234987470931155,-0.040288550577577346,-0.07705634898964596,0.04299091239041919,-0.022435566461230932,0.06696221662830192,-0.057477670561136736,-0.06163698513388946,-0.02992884410672117
CLCF1,-0.03387470740388549,-0.0003121507159532991,-0.004177094783351088,0.06638054768915246,-0.07726644964500991,-0.02557195847340398,-0.05049612395875956,-0.01451192017855544,0.014077950018478341,-0.0801348341777307,0.05997463899580614,-0.06968319689049851,0.01232582989245065,-0.005679381215508194,-0.09339561023946702,
PSAP,0.13389930164910863,-0.0646743095600649,0.07069012901650001,-0.008753129746697891,-0.009904580522050474,0.00011615637224880622,0.10380185259039602,0.00542398215587731,-0.01273012659000154,-0.1784354011346158,-0.06503843874770726,0.2811585138781881,0.05686313070378078,-0.018530202131516432,0.08657661703010029,-0.023918224293310947
EFEMP1,-0.11687242768372746,-0.0068139827794188885,-0.025551237608404068,0.05666778752520656,-0.2002055868670859,-0.021088101901159537,-0.1652214083427185,-0.0037221442634306945,-0.017530911745766885,-0.25048765474460394,0.07109131605579867,-0.1748809735990028,0.02192050753173988,-0.07915789616008277,-0.08133795285972746,-0.0151099874746998
C1QTNF1,-0.13071316154966625,-0.03441419911723398,-0.021583278761783647,0.024741431895481673,0.005345849062439652,0.025950324358697405,-0.13725846280226103,-0.06557300220378016,0.040146568290418204,0.022625691341822594,0.01403836979938714,-0.1054066423595741,0.03966700461517958,-0.021465894792856554,-0.07847333108794707,-0.0823587313241819
ALB,0.004667330469187343,-0.014863286900889557,0.029757267962773046,-0.024003113958248667,0.0042040386244081565,-0.037073026192343754,0.0449478189158908,-0.010011403762148036,0.0819720147976977,-0.0740227015376869,-0.012809469363845818,-0.044705011455617415,0.03305805163139109,0.05049828370087199,-0.053643171368214775,0.09017544887413681
CCL13,,,,,,,,,,,0.10448192361217173,,0.12796489914392967,-0.03470886753041454,,
EFNA3,0.04157560165006848,0.03406468916270818,-0.004906240954445867,0.03819154482919895,0.046454778880753216,0.07524789330974972,0.24541701032599433,0.011591449612611045,0.10969176277782554,0.25171542488126847,-0.022263382592285556,0.03072319642572793,0.1589145426284586,0.09853361508613387,0.04985677101223164,0.12958640033739782
DRAXIN,0.06669671234343588,0.025399978280821682,-0.05383843569575154,0.026653266345336872,0.07925222251250755,0.04718003241550624,-0.1207236266508312,-0.04398616909149338,-0.023258567589292102,-0.058382611583266956,-0.00365069451953046,-0.1193373071503403,-0.017478613551373135,0.024066406102157923,0.008808034897069848,0.026031650064968912
RAET1L,,-0.017666971369192798,,,,,,,0.06634375717169078,,,,,-0.03759271170163609,,
NPTX2,0.12120318748200536,0.0681509169515283,0.12341502333136338,-9.850794725151254e-05,0.18580064188767056,0.02234184561522256,0.2080522731393818,0.07213234105062719,-0.026321458344318125,-0.13232958888462526,0.06304987737245521,-0.09448117809560189,-0.012081465378211113,-0.024628795357876286,-0.0030029025649032483,-0.03601648138712438
FGF11,-0.13513276235213625,0.07802664742635895,-0.048353823657384214,-0.024521048056199122,-0.09151869719668691,-0.012246548636024993,-0.10452605502045838,-0.041403550123383724,-0.00039039064193467735,0.06322364395874977,0.05191709593864219,-0.13236978644287467,0.06526492299611936,0.0752047629497657,-0.07677585534871291,-0.015074158193334294
CD59,-0.004538331356695585,-0.08486182142471738,-0.0494947670953455,0.005668710665431905,0.10759185051676326,0.0371018428260356,0.1366645117443232,-0.030121523345922555,0.029193769821552175,-0.06574753493436095,0.055101899400114965,0.13184973426322572,0.014641949109236198,-0.09273647130806273,0.08604889731875671,0.08569992101013664
COL9A2,-0.07021869086555034,0.023914047004099843,-0.031795488344252394,0.009381443597394014,0.011505733671518522,-0.0401612696763461,-0.15382508139064138,0.03963337513947647,-0.03735449780749007,-0.15768340690587682,-0.028705844883752576,-0.14002001586456916,0.014788973330019677,0.030899785850795794,0.02007363858192233,-0.14428121478531736
DLL3,0.12628451268169194,-0.04842840650744293,-0.019311480873635486,-0.006042335508396103,0.11685412172355805,-0.02615317372639829,-0.0703822884035707,0.04075507663593388,-0.0330734523082441,0.16423649656495704,0.1454059016451289,0.008228618902212862,0.032022553190951125,0.01464026539497318,0.006999305600479795,0.003126892501201644
FGF5,,,,,,,0.13226664255071838,,,0.14121518854520007,-0.0057091158939639,,,,0.07220361335158816,
LIN7C,0.049980122906001206,0.04207472451348566,-0.02897951776179989,0.009891288307416684,0.010685669269649613,-0.04093168618267231,-0.08197037966615695,0.021553465141046453,-0.034127627743162844,0.11687787199002903,0.00980326143404284,0.05339865276878213,0.047780544393880506,0.0557326798052669,0.0558001296700939,-0.09332121081175943
GDF7,-0.022315192780343572,0.003303607873180511,-0.01592193233360391,0.05871657280285773,,0.0377217727618216,-0.04388275915368897,0.0817113772508141,0.0798930467638024,0.13941269304718748,,,,-0.02515475372623978,0.013788343990313819,
PSPN,0.11914213604393115,-0.004376042871280398,-0.016319791049854517,0.03554638795888234,-0.02436922055265073,0.042404681500842055,-0.019021216990281316,0.03205878053956893,0.05899130105958306,0.017833007060498514,0.013450708716869259,-0.011922723945116804,0.03155213325120725,0.04090270706070454,-0.0010151730278586794,0.03759129877700409
ANGPT1,-0.009435278346481729,0.00041110147701556456,-0.03345079105166567,0.04490943110881054,-0.015332199193356471,-0.028364009824001477,-0.12643438019534148,0.027116595933202845,-0.02857144934754232,-0.029645767968104957,0.06417310973797533,0.01570078714717008,0.014878330197734163,-0.008102614456215346,0.02498699662450433,-0.015613581051544395
PNOC,0.12516531142506365,0.08665464905903343,0.07627424658060866,0.04749767726892581,0.21691124011774085,0.12107023403464968,0.21140477130079138,0.13011277576100275,0.1540524955545985,0.2710174057053166,-0.012809469363845818,0.2081346445184867,,-0.029821987943368437,0.09745262283507955,0.2286259918595104
L1CAM,0.1988168589154949,0.06021772486666564,0.05987015350313258,0.015766701499029492,0.07536285031046722,0.030476779349504435,0.13089469115443808,0.07554608056626391,0.09088825317582312,0.127060949837316,0.08065920317263373,0.3664728412881306,0.09896655557588387,0.08971037899577715,0.09813297062781791,0.05579722144032306
APOA1,-0.034579212496387755,0.022912846441785133,-0.02204973880447361,-0.021055415470879007,0.08895357379613578,-0.029688554383567753,-0.05250101804558709,-0.002057878826855075,-0.03406710578867562,0.08389320291658127,0.057087749178067436,-0.02487176375983892,-0.01033932559954932,-0.027922996956127082,0.04464388169773476,-0.03880332866795181
PSEN1,-0.022766899198741298,-0.025458584166936023,-0.03737191592111837,-0.0064630290097546636,0.05368445184759167,-0.037587388774736614,-0.07359576945454757,0.006244428130808781,-0.006832052038247966,-0.12006342631339356,0.010565151077152153,-0.12357298579758484,0.01791816081405562,0.022107845577945352,0.025187024363412382,-0.12356039263439166
CALM2,0.14898930667548513,0.0033811579824444067,0.03538072992024342,0.026619960654445114,0.1901093205706167,0.07388343070445215,0.23683412967499298,0.09752681326050511,0.1418927398009773,0.2741612478172517,0.04347007146933512,0.29750469428315734,0.07852759921527365,0.05035921107680967,0.1024929964974641,0.10376268693197228
CLEC2B,0.01397024039442403,0.03028584196221929,0.07050480105577377,-0.07677547833211419,0.0069467023994098,0.04256809031587716,-0.10634037072509522,-0.05246175503694877,-0.00033938084840253585,-0.08081595134149701,-0.009047293127947316,-0.03086459200115972,-0.0017843957511366332,-0.019597674750930803,-0.028288672178115273,0.01037597111153074
NTNG1,-0.005401351318371934,-0.005074993422569486,0.0024701326528104523,0.007643235694112786,0.004913255363188459,0.029114144136412792,-0.033310603866315854,-0.02016860093316253,0.01662767848546599,0.046712189795334605,-0.020991021798853926,0.2132151356375942,0.022644885881787966,0.005836610253563072,-0.036506449652226686,0.04804005173700287
LRIG1,-0.132726814203802,0.028555544139666423,-0.0432517302042148,0.05047120094444654,-0.12516138015512118,-0.021284929169496845,-0.1711960319641513,-0.0024543380974644535,-0.06393607648753247,-0.10283188926339072,-0.04179142821281543,-0.18304951873294711,0.010889885740306877,0.010907492113630212,-0.0757768357098308,0.04516918774373516
CPAMD8,,-0.035494772254521446,,-0.015991936878256344,0.09321282546584075,0.1232405282897695,-0.022191999878437625,0.04837434140111844,-0.008828314975845632,-0.01120725426061696,,0.060528876327720756,,,0.03533994741686812,-0.08190159893618008
GHRL,,-0.017028628038843478,-0.020195251647765304,0.016116525017309095,0.01084751978687311,0.06798235837194103,0.006766289949398106,-0.024937915785224352,-0.01039428450596343,-0.020735191722230574,,-0.024331573502404034,,0.02786205222628885,-0.036201716309305236,
NPY,0.066883926926215,-0.049619198990842286,0.014136699683825063,0.023941599485687855,0.15434718556680377,0.06228965597213287,0.14380001354787883,0.060333141840129716,-0.005570873457006675,-0.03185657339399503,,0.07992738352717021,-0.01134490895403192,-0.008691732784729058,0.06363188490805863,-0.0750452149213061
MMP2,0.02708118411836041,-0.045775503373494196,0.04518513056705862,0.035559139835665145,0.08105210476749512,-0.009052314145265533,-0.17325629429857067,0.03788741825793489,-0.01295244089444128,-0.12405950211913055,-0.06334702849540506,-0.2574521605163841,0.058976101565428776,0.007067207672158098,0.03580598923504031,0.025898575156408657
LHB,,,,-0.013927769305694077,,,,,,,,,,,,
PPY,,0.05468815561832612,,-0.00017748859215208516,,,,-0.02180824661834111,,,-0.011848187957603633,,-0.010955428105803229,0.044847040979431894,0.012484298273435394,
ALKAL2,-0.029167794588481986,0.062164954573042386,-0.012779959351110058,-0.013725420541273167,,-0.02810968934447929,0.08328327109492115,0.0023002251341879753,-0.03654501235504717,-0.13357913149148196,-0.01689499399200952,-0.0876985996331142,0.05352419261681351,0.0464093847131041,-0.03874778692895793,-0.034612444495960785
CSF1,-0.10098946095494793,0.03269513845258011,-0.04064934551927393,0.036385378419145534,-0.06591928072610058,-0.06698035495977385,-0.16451398211553064,-0.08113850201556487,0.00312274370374221,-0.10452439131497142,0.08356581136937752,-0.12442996190151848,0.029184156908167704,0.010238270994633323,-0.01747008312851218,-0.11959549509991325
SEMA4C,0.02898294086548088,-0.026762356078478978,-0.02758949112503003,-0.04884457220327462,0.058801609425765164,0.007268931827406998,0.022817658313082464,0.00040303419213617956,-0.0726397254102283,-0.09571600283377603,0.11321917946839845,-0.06970974954632744,0.02484947530947641,0.016876867150104523,-0.005107632079505018,-0.0335214214192641
ICAM2,0.030861636983739876,0.004715346859503213,-0.013208586966524891,0.04812667207285432,0.07728708146176433,0.017471552834533884,-0.09157573077311386,-0.011686164432405737,0.001592854062935671,-0.0014267063482300483,0.04039800599239689,-0.0005310512756151669,-0.0057315169311038085,-0.02334591980383651,0.022898926390981567,0.05447260493340914
SYTL3,0.049582044440016376,-0.005096126142230783,-0.033926323695762824,-0.02603593051055184,0.03608892558872222,-0.027986109063635065,-0.09863214372715703,-0.021551177427205914,-0.041141505637374606,-0.004029859710623229,0.038361286227602355,-0.02915766030916107,0.01088794877796726,0.062403707282012034,-0.02861278493576601,
IL1A,0.01957047123339004,-0.005726894476469605,-0.025500674678668626,0.00311054140369073,0.012081811975273068,-0.05295632627828222,-0.017362406090246134,-0.05356592733345822,-0.03672815454736667,-0.09538752630833063,,-0.030927285064563118,-0.017405628980917597,-0.04012312092603044,-0.003240559879502062,-0.07466863271868675
HLA-G,0.08059033615665438,0.1001450637901772,,-0.014710419574737352,,-0.01589290443884905,,,,,,,0.04497387270821937,-0.02941071206267457,,
PGF,0.009084470522816461,-0.05522047410896211,-0.003596843195313801,0.03626338609904802,-0.015454734299109697,0.03228697538918435,-0.10657588879569935,0.00982367793375281,-0.014734026906778412,-0.023875081692558166,0.07305879607203007,-0.11676687242039321,0.05779761849805543,0.02978681139568789,-0.021393186588722208,0.15180873146963103
LGALS8,0.06737239492891327,0.02707729599781247,0.042880311470584506,0.07363242954017914,0.07750064845877859,0.0428673935261655,-0.012725630090754222,-0.00013842141274737578,0.030664560303500725,0.14977698506023246,-0.017631202398503142,0.11288225768106795,-0.0323592901481133,0.03418521889920453,0.018448706175640685,0.017331190492257353
DKK3,0.12233399917539901,-0.06298455372341859,0.06197509685962378,-0.045121900756278206,0.17888253590532596,0.0666321759784716,0.20556250001119636,0.028627921698832264,0.07989683283353699,0.2902363849115608,-0.010053405695488283,0.29910486046755297,0.08054252618584999,0.009142104086303653,0.15832091975096535,0.11208447585173362
COL16A1,-0.06763024639554994,-0.015950710179135356,0.0047076823308846785,-0.04048344901806608,-0.08821618470320298,0.06127491979119763,-0.09321092074216476,-0.017828902357340866,0.013543453060251972,-0.015443791232329925,0.10015217516062837,-0.26287283302207926,0.04936806368968977,0.010395782506172105,0.01938599680754339,0.0003949464168977348
TPH1,-0.02971975325409535,0.04940501959790555,,-0.02676916469086551,-0.021999814468638537,-0.03030831397592893,-0.02638068897356865,-0.005729610677807322,,,,-0.021116398661445174,-0.03141200144518546,0.015462749941469971,-0.020406401647671834,-0.03710875345004062
TNC,-0.1503661693743322,0.032201843162753124,0.0405307580124681,-0.005915170115394503,-0.1511477108136708,-0.08890357610859669,-0.20557324106103386,-0.08728690729793555,-0.014583090176439096,-0.26096550778970146,-0.039766298862549024,-0.3032050853731837,-0.0065455133127373,-0.006829917681629416,-0.08260970317535797,-0.11678047124371671
TNFSF9,0.08235187857103382,-0.01624655538992968,0.0420268227499066,0.022916496412679437,0.15522935705317065,-0.017024175027374543,0.040420855459903135,-0.012404453634070785,0.029072029550412964,0.006717913607303959,0.02720302154867482,0.08186612585495744,0.034613421587776125,-0.03887531946881816,0.04067894851836651,0.05033419175495058
C4A,,,-0.012594077098282622,0.07227796864016768,,,,0.06329875890430627,,-0.01485727169099288,0.12033536603867014,-0.02824768938791202,0.05583760597073436,0.10932119467075256,,
CNTN2,0.09164551342756187,0.017847339684817262,-0.020782195542683023,-0.018892978406769352,0.05748223596802007,-0.04886424165379717,-0.14776459945393877,0.01311835105036087,0.026334868652054755,-0.2768929976738378,-0.014877182556999706,-0.07113803316889501,0.07517837381438974,0.006454555631428703,0.1083929010936199,-0.05813011256503399
F7,,-0.01947334079923884,,,,0.0366388504008994,0.09999257892914792,,,,-0.012809471161333954,,0.1301098926326333,-0.025154756158643,-0.009185244619296427,
LUM,-0.053140774852736064,-0.04105760942182227,-0.018568052819202138,-0.02051887648375519,-0.03899897707893669,0.003968581999429722,-0.1176553723636609,0.024215117806694077,0.03548818906604466,-0.09413588593067902,-0.042450605402152994,-0.04507163631434129,-0.021756889600068618,0.0026805595629808437,-0.005924119424940895,
BTC,,-0.017666964010331417,-0.019707493833137732,-0.005381703216647241,-0.016098963100492684,,,,-0.049133939338617746,0.04217812203348552,,,-0.020602603493576944,-0.02434274304435482,-0.011678459793138087,
APOC1,0.13015142924389628,-0.04755672812210383,-0.06446370210372936,0.00960558034394998,0.1621638243689345,-0.10389170760348822,-0.21137829101392594,-0.031005312805529418,-0.08954986010534399,-0.3015725238433919,0.019514248921900967,-0.19833120254755107,0.03924719932432632,-0.02658463066001348,-0.0002674976285190416,0.016190722185587116
PKM,-0.12764951524957194,0.05873483582472991,0.06064849341639118,-0.028330623471437263,-0.0698178881131835,0.04660904649235,-0.0035996037951640044,-0.006974130994125916,0.09129357215711323,0.22978836712808254,0.05014113486914995,-0.15855965678045697,-0.01670503333757373,-0.0058601620517744705,-0.037739192919296255,-0.010165585373396244
TNF,0.0693245566035273,-0.02933449420842663,-0.027964088556219333,0.013776905354187536,-0.023405193537722874,0.007063397156017735,-0.03256949455905306,0.007554074547234329,-0.01564927273938078,-0.1028713086062332,0.06449736692889563,-0.06165452904905078,-0.01999686012371615,,-0.014069865036457253,-0.012596451082644474
GNAS,0.09592568132734738,0.04458566095202791,0.030089626627690658,0.049764172703643896,0.19103676673634928,0.0599129456506077,0.23461540651872856,0.08665865529458096,0.08683410070287345,0.3430488673693803,-0.06980634827411791,-0.22666599803925097,-0.036335615923573324,0.021383718104303766,0.1289940585712835,0.011115957131907812
BMP8B,0.07375893950208684,0.01260368068752734,0.005049409767081007,-0.0213263191677959,-0.04886353510934346,0.016079800161634367,-0.026884645226575424,-0.005056355128967218,-0.009335539980029796,-0.11956308803201053,0.059038508835338614,-0.06271510996736092,0.036861094903155964,-0.01303965844891168,0.11745111908113777,-0.010522370441229403
LIPH,-0.030531178393931928,0.04784179705619551,,0.050406101723596136,,,,-0.020844248718991952,,,,,-0.020301858632196804,-0.03994686537457896,0.011453048627350042,
CCL28,0.02949044858039237,-0.016177579777382222,,,,0.02029221773360312,,0.010894833126404666,0.06021859419672878,-0.015299797517178592,,-0.010909720515805002,,,0.02863371774857685,
PTPN11,-0.0561130742076976,-0.033822212067924406,0.01652632235119667,0.017374884842879395,0.07094556747660977,0.013903999195319533,-0.09267833700457441,-0.010185777281101068,-0.04233142113286493,-0.09262195749289807,0.039721749467043065,-0.052108748277452224,-0.04473585424799818,-0.02567028822645109,0.05525443621308753,0.08061102704596397
ADAM12,-0.01787886545359954,-0.014452490219401072,-0.014997111847043195,0.03291047246257665,0.029683613669346933,0.05247529084392616,-0.10342341208966904,-0.020129788843151926,0.008902586865842272,-0.050449655843621065,0.023259859598425803,-0.15959628543130971,-0.007317988526248949,-0.06275604348051099,-0.021406525299073328,
EPO,-0.06157180235142459,0.03705559763912143,,0.006513078828847253,-0.00778879253572367,,,-0.021808247570275382,,,-0.011646865465286298,-0.03213478134590184,-0.022048336958224488,0.007486489182763171,,
EDN3,-0.03079750151192503,-0.034770894666748625,0.027862872691536665,-0.026548303837059296,0.005739808870164714,-0.03775474625617451,-0.008866181668528615,-0.03380170815470534,-0.012724978891327149,0.02122340895356673,,0.01024295726507394,0.03726517550090177,0.012603223769893807,0.07060492230294806,-0.019844674990611478
CCL22,,,-0.015921931948047974,,,,,0.05005592826505892,,,,,-0.024953968612684466,-0.02111718496471464,,
CCL2,-0.09856844497749133,-0.002929968274595241,-0.002712409806885202,0.020627554453261168,-0.1892532931394224,0.0020186830293815548,-0.057907139111481105,-0.06418573678281723,-0.06613244580740127,-0.22165736812331574,0.07857378587623629,-0.1358118762510222,0.04182362000743363,0.04577565698053285,-0.08591061940276994,-0.09224969117609307
DSCAM,-0.009481692577072964,0.001247461978389401,0.028479834942331476,0.006964712344804061,-0.019195017096978895,0.05263070586094512,0.012646307834592698,-0.03584030317296332,0.037183529169678535,0.04544905048908439,0.07106846631051682,-0.08091639522438868,0.009075027088930682,0.008394366660283748,0.05638697844849042,0.0749302760424878
GPHA2,,-0.022247407234870502,,,,,,,,,,,,,,
ANG,-0.08517411184475392,-0.00562944591716218,-0.022721383225742013,0.006451466084441958,-0.07784414994475984,-0.01021409481685747,-0.09657393531342288,-0.0012228494463423624,0.01550133239292712,-0.06033809553203338,0.04534714101727189,-0.07772662702033675,0.07586568020097839,0.011772871392991059,0.05595215626005691,
FBLN2,-0.017290687011848393,-0.025410063247705863,-0.02895450371022362,-0.022907228297914937,0.08232267740048702,0.009851915806682843,-0.03566792277158812,0.009346919521914127,-0.030474292891747173,-0.03460516378952006,0.007720492710821342,0.07923022625867791,-0.01035739878965318,0.008946671328006351,-0.047941437035152516,-0.00505928108422687
VTN,0.010946679573289589,-0.037733006298805064,,0.01544700430913334,-0.02380079552492915,-0.0061717161547761605,-0.004776729810413177,0.011106434889403565,0.046567828879216074,,,0.01273401632076141,-0.025202757984624846,0.04192429795600326,0.04191972753864474,
VEGFA,-0.16081800913400487,0.09240010513671348,0.014943126161202499,-0.0045395465207119816,-0.15577272232292377,-0.03131708428888824,0.013583465452804706,-0.047486421871449754,0.0338972116343494,0.08732644899293633,-0.0074484229061300145,-0.26798190991808385,-0.00569048173956392,-0.05141828367576855,-0.100802703311754,0.06406590197780232
F10,,,0.018414221225566626,,0.05983076548058306,0.005221523787601156,-0.03608464408649713,-0.023912272109126546,0.002640210614829553,-0.028216391980700663,0.055121446807222835,,,0.005825565393001315,0.048507955987822676,
SERPINA1,0.016628713932464106,-0.006541546221590459,-0.016874438856561032,-0.00879934034367602,-0.07506729667791645,0.011233207480874242,-0.14293215033821274,-0.009005089244654062,-0.015954330910926354,-0.16139205163380949,0.1592872159414111,-0.06595629235360097,0.02107215518351564,-0.024447371466059693,-0.03652827508287376,-0.025169109272888922
VWF,0.055580465531883644,-0.04974405116696353,-0.010020185812856497,0.06007980574118088,0.12296345446957203,0.006585633279603753,-0.14035673824895312,-0.007624869429755067,0.0037138006639216414,0.05854489526524232,0.07568394936534385,0.04990581310795791,-0.03680200065600831,-0.03973194742058358,0.08831781951473716,0.025736253704468748
GDNF,,0.03689129277345238,,-0.017346429992539086,,-0.023782349541491696,,,,,-0.017231780262057114,-0.032134778843348144,-0.014318378031923592,-0.03370021083265295,,-0.0525097676240343
VASP,0.0048219829310268,-0.014131380766091472,0.03436253536726976,0.04965932018233611,-0.10265868216651415,-0.016049195381304657,-0.04556120302950586,-0.016504307267509385,-0.023690291271040283,-0.08350566269282292,0.050735629669538373,-0.07995417737801191,0.022845896572325733,0.023025846862268957,-0.023769368703698335,-0.011697147839190363
ADAM15,-0.05285367223231807,-0.01398056024358673,-0.006001113702316691,-0.05825654796943538,-0.06747007412661607,-0.05620190871403343,-0.08702913725714849,0.032820970965361074,0.021542543037725966,-0.08164146591393555,0.06273447797843949,-0.06698394977842995,0.0270781902687952,0.013341025127497205,-0.018304115786747108,0.021242368067388415
WNT2,0.24390326292328543,0.027345400309349642,,,0.05633307607768179,0.02896348660741815,0.015231000263501925,,-0.01089482681990007,-0.03780815279034556,,0.06464532119251339,0.039367531230489215,-0.002641818822184692,-0.0410888539935005,
CALCB,-0.027158214548796366,,0.03537348216856786,,-0.028748906381632425,0.042060224014446264,0.02505043120463917,,,0.040253517230468584,,,-0.023935178761920937,-0.027875606324514246,-0.032821562213692264,
OLFM2,-0.028844730278550803,-0.021020347167919236,0.020970354113725553,0.010927160431900555,0.042293247795757945,0.01744915105798997,0.1499958996544837,-0.016088989925339407,-0.04788681984579435,0.039796736463145105,-0.023018103879813467,0.1106993613031356,0.07515811656441791,0.050991944571371205,-0.02942081541775164,-0.004400603835947054
MFAP2,0.06607642338412148,-0.03137399490014034,0.021685019698636947,-0.025395491435265302,0.012354789951805967,0.01918655888628144,-0.09126576269520016,0.02942183699095448,0.11554583495988159,-0.043171991690563086,0.041717306498241825,-0.07521708506428494,0.00473471017228818,-0.015939285559580334,-0.04757582089796239,
HLA-C,-0.07411417414373886,0.05362370782427307,0.03682107279509408,-0.025340426351393566,-0.04576988531404603,-0.013062585847062925,-0.2027214501176949,-0.0764255018074786,-0.04909428073684653,-0.25380693848487507,0.09527534061058097,-0.26451172772384257,0.03415132358585234,0.010922036278961194,0.01662416572000538,0.042263273461508655
THBS1,-0.02498993552265556,-0.04473316642592045,-0.026086149907447714,0.04815521274392933,-0.08652452053403249,-0.022658892943904982,-0.04024850665530835,-0.04741417845444941,0.03659724457849523,-0.10715137819524621,0.03755726747223134,-0.01832962872370029,-0.03943993947912631,-0.04671729921532155,-0.06929843616391712,-0.05506542482955125
HSPA4,-0.060551864019765714,0.041837802236290404,-0.03769041866924224,0.014261279155795406,-0.025765604023050385,0.012409709760437712,-0.05399819365699422,0.020119028664135844,-0.025030386040602825,0.08472609599738366,0.030857158540567416,-0.04460586031637906,0.014118258366761095,-0.009095816176288456,-0.03362896942817827,0.07890567132815765
LMAN1,-0.06951161466908783,0.03554332062529683,-0.041870219058225355,-0.004606836243831269,-0.05737082370524138,-0.0002540743867633875,-0.14689839338133712,-0.028232060478961818,0.00782638621906175,-0.07846020180622204,-0.016083534631589822,-0.1479902168886488,-0.03779059506354984,-0.0332099643534497,-0.05405117825523803,-0.054760361263963254
LYPD3,,-0.03045109148424232,-0.01467670774953784,-0.015636003403062267,0.03998484888550127,-0.027797943707914056,-0.038055237496992966,-0.03053330074159937,-0.02666564841019412,-0.013357040702534096,-0.007295584881104656,,0.1010710817871497,-0.017051173377316722,-0.05754019397545467,
APOE,0.13526548241576797,-0.060672455325567975,-0.05158443862345201,0.008665631411356957,-0.06671332923189652,-0.1360374979790162,-0.17148765623465403,0.03589537966975617,-0.024688307357057286,-0.3183882886666826,0.04093926933621167,0.12743256152089566,0.03574081543518038,-0.051065285867996975,0.07966370565941333,-0.11250789261837588
SOSTDC1,-0.03286039296600604,0.016971776666018006,,,0.19480128551950943,0.03561040683855991,-0.04126316205045561,0.05194133140816552,0.039135088871681586,0.10476418154263777,,0.20890898701397598,0.012174967032346565,0.04737588682940442,0.053380873514493256,0.05160664671204773
ANXA1,-0.14881208024233983,-0.023432775889908053,-0.008443850073765968,0.02527464578360435,-0.12997284923256094,-0.0843871907967574,-0.20947508812394858,-0.022718159019309365,-0.07829242349139315,-0.2610081187104663,0.022087828592368602,-0.18397590411335835,0.000770938975756601,-0.06453676642049241,-0.12280990593146625,-0.08210444833494883
WNT2B,0.032273213373244465,-0.02038444144685976,0.011522875158774471,0.02841273096365798,0.007713420874793324,-0.0006414730495193675,-0.0013713428075642494,-0.03193622872925753,0.04037414349290269,0.06968364337674483,-0.0200274604576188,-0.0385371872430513,-0.006983321357646981,0.005879683416018203,0.06678452405986922,-0.023815449461095508
AMH,-0.006506030780430965,-0.0006930164693583898,-0.019707495906283037,0.033171358847616704,0.03291594215861619,-0.025744350201580866,-0.041676574253575766,-0.013591864068308831,-0.030036760262113067,,0.05678546079576101,-0.058901678480301874,0.05099800434516498,-0.007298090508163198,0.027730299749789186,
GDF10,0.14303463739635752,0.037361125585251294,-0.016511536286473536,,0.10372703085185725,0.03408246999026079,5.061934683598927e-05,-0.009387909446340232,0.02051830034928241,0.1521342948446658,,0.1765768752014221,0.08629342548631264,0.08291941448678254,0.017096898727403748,-0.026110885058781935
