,UKF248,UKF259,UKF260,UKF275,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CXCL1,-0.016337492136257792,0.015594505077293826,-0.0321915532335616,-0.009544488162454694,0.21045954936810216,-0.0014961659806896504,0.07248488095684141,0.042174395062739116,0.019677963391148023,-0.057831023695456715
VCAN,-0.07136587923522916,-0.04155369145284021,-0.016868912738372575,0.0018309119014010755,-0.08412045541675162,-0.014729927239725927,-0.03208561170396176,-0.03352204548419589,-0.007237577993324036,0.020521001219091946
MMP7,0.07279968416043077,0.050667673921532555,,-0.012870838166385175,-0.06548126305825624,0.08126146426709432,0.09159327441742932,-0.06853168312388393,0.09385146813929013,0.056376064426624115
PTPN6,0.017169420965104553,-0.06370090398173787,0.03966331735959641,-0.05013962684138983,0.045119011837870794,0.027815007943968646,0.01815529683430434,0.04368852856395538,0.05249632448744188,-0.038509333746883964
PTGS2,0.023240439229358624,-0.001447807950660029,-0.009705907035767954,-0.016846229270753493,0.11480710051500084,0.02680096045963717,-0.008357818998787632,0.04750961804273446,0.03294363394093521,0.02449463562968285
XCL1,-0.024359691580508585,-0.022027394530478795,-0.013808118579597668,-0.02113987010692055,,,,,,-0.0325308916687164
CD58,0.007587674684684429,0.03475513166877783,-0.04808484194010521,-0.05912180868221136,-0.01923136814758088,0.1805246749916543,0.061965353944435274,-0.004951860668722968,0.025191673358466896,0.0251220907540769
TNFSF14,-0.024544900521313792,0.0036634435902929458,0.0016765731275367724,0.04038800807423516,-0.03267366071407118,-0.01893396643854521,0.06332675459400862,-0.018477347097953862,-0.03731915892208666,-0.034608397316061704
CNTN4,0.056035770812015086,-0.03958719092398172,0.04884023902865472,-0.02673476630823173,-0.030486189286738827,,0.07318981437115032,0.014909281272838125,-0.00044779284886126787,0.04597375477527224
NTF4,,0.055459967069516315,,,,,,,,
INSL3,-0.021821787855194782,-0.02024509712528364,,-0.0148414301049946,,,0.10843008105309579,-0.018477345312744618,-0.008930226361142895,
BTLA,,0.005370224940889006,-0.014395423290121308,,,,,,0.05933203794129658,
MFNG,0.04433826938651541,-0.03409775464679185,0.07439178140056282,-0.006648214350422044,0.048527755303272066,-0.019138875351723983,0.09163623736672558,-0.021462907467032853,0.018611835056967285,-0.03384023431386863
ICAM1,0.018662536444830066,0.042142175468075214,-0.04615519345833637,-0.004646207530554417,0.15132180009458254,0.025630324565358645,-0.03129528168563158,-0.015031346136326895,-0.02048479517986201,-0.021968933772799258
PROS1,0.031619991030905514,-0.051812209670463835,-0.03041676445677594,-0.012151090632313897,-0.004976173386451316,0.01846854850503757,-0.01817944806839085,-0.038260943960257324,0.07102496187001128,0.006682968235694049
CLCF1,0.04378633387523171,0.010791891077566661,0.03800094860462043,0.0024124153781114005,-0.062497576248585485,0.036481507291085374,0.01021167269334344,-0.04013259209378916,0.0082095124246188,0.02788093025709618
PSAP,0.06431443419222589,0.03768578400126509,0.04864933878126082,0.05585856521101246,-0.010980115481546102,0.12121999889218632,0.024095887203703186,-0.018042032889714985,0.08210825343016985,-0.02370671038377397
EFEMP1,0.06067305368353087,-0.02426527103980903,-0.009710204646475004,0.04082917792763935,0.0818013368218048,0.09023817188101646,0.03469130382976644,-0.03437399120133472,0.0986328474083057,0.05157125282083663
C1QTNF1,-0.0700725065030517,0.03417978048907467,-0.03667354264359241,0.01340620452909722,-0.03878365519503984,0.05820485698556509,0.021045447375868876,-0.0733218507648406,-0.057960243915211075,-0.04792552746942246
ALB,0.007531122525853167,-0.010876411157937783,-0.034003237824440105,0.1391916985940602,0.031303345658894546,-0.024548875489586595,-0.014994800023951758,-0.03093061765307561,0.03218803632142007,-0.025879861261742545
CCL13,,,,,,,,-0.020726182288467714,,
EFNA3,-0.011543558580266195,-0.0427990343041511,0.02056850519959691,0.005535089372950777,-0.024165633319995106,-0.04342274235635302,-0.052772765357432215,-0.0005529807610100603,0.02276742602393353,-0.04021853326389617
DRAXIN,0.011127444150271651,0.03253265953228103,-0.003425129873610162,-0.001456200830575434,-0.03367184450531292,-0.0782469527914744,-0.029531131256523936,-0.025765339907318816,0.05870746868808371,0.05476438452117985
RAET1L,-0.016999384669934125,,,,,,0.08839475752166355,-0.02244825172596512,,
NPTX2,0.03810575527723556,0.02102274452947459,-0.01248852308688864,0.0370164604639206,0.04274278447410909,0.077168295839035,0.07431987295600502,-0.02867760387640963,-0.029854224383415038,0.011857408951004436
FGF11,0.02597881367839705,-0.029742719134895023,-0.051940226964660316,0.05813682830366684,-0.047849832201548204,0.08849058075488347,-0.0006471456430153301,-0.030987238191702408,0.053687975068631565,-0.07528621473996575
CD59,0.024723730661652312,0.015078828775002648,-0.0019436831223777016,0.05463809588924423,0.07746152082771095,0.12768402404664422,-0.024311307200366804,-0.03726351497226566,0.0024166065994997814,0.09349427598368903
COL9A2,-0.017636410849652867,-0.02582965523307414,0.06076656102686794,-0.01591848404906354,-0.00746300994547377,0.020241985025353067,0.05601444995192611,0.005927791832895949,0.07209157325981268,0.012230917481962325
DLL3,-0.05175576129799642,-0.014736982667739406,0.030889976114010224,-0.0014631792897037482,-0.035061086388337985,0.06930136293057698,0.04859954312676414,0.03963456747735837,0.0035708992115335834,0.07205645127334792
FGF5,,,,,,,,,0.06584686161907918,0.0512930808009659
LIN7C,-0.02785141934864573,-0.027269138053267243,0.0192273340611921,-0.022673092268085972,0.011140632547162785,-0.05317687557473848,0.023749884634240558,0.006802418876957242,0.03607997576210265,0.015171136493011033
GDF7,-0.0316882123924979,0.0394574332836464,,-0.02785415056809461,,,0.002558994464618299,-0.015021003226184241,0.026051461254590843,-0.02794197331439073
PSPN,0.035133817140546426,-0.03484082447842434,-0.006789804726124808,0.002909629880967191,0.01075696696678513,0.09250894203424877,-0.013343799911329527,0.013090247305652085,0.04956528586232804,-0.09335887486059999
ANGPT1,0.010618550147052977,0.008372084620328726,-0.044119856963703935,-0.026079760886874522,0.08931221742813955,-0.0668855296221082,0.04572165425830307,0.10522716197481218,0.0636139769271213,-0.020672820831180414
PNOC,-0.011528163043803948,-0.02241678331803081,0.0196134928029435,0.00025505457916547356,,,0.06002698115420995,-0.01780801283064387,-0.010373193876377517,0.02153825038764121
L1CAM,-0.036968589284045165,0.0032661804957956047,0.019283848492774314,0.020383701133658966,0.03890463171114836,-0.03852755614518816,-0.010511420930157025,-0.0015536666087272513,0.04867601295334334,-0.03354167513529239
APOA1,-0.06969480309094077,-0.0315283938258308,0.0012471025386281873,-0.019326123780112607,0.03082252918695573,0.10636350607369863,0.032321035292020545,-0.0025163546687525266,-0.012222834050385158,0.07840234006939915
PSEN1,0.023308186519737147,0.022263927037044932,-0.028278993266530914,-0.01200024405193665,0.05224950531795186,-0.05056627680505175,0.04170351485711821,0.028081982227701217,0.01159310057111348,-0.010291666922914285
CALM2,0.015969141868541415,-0.04157369098488104,0.013488342079401729,-0.02383027412802734,0.03645641298315146,0.09849295710752656,0.12592452788670636,0.03499375464575604,-0.018453714040448155,0.02673025389387096
CLEC2B,0.078899133566432,0.06909112723413714,-0.013503822960341817,-0.006472749427178689,0.06431078466407428,-0.0009622197716967466,-0.04471858402279814,-0.031116725286038704,0.09746568143145441,0.04087777299289976
NTNG1,0.017834944823615403,0.010427650535190043,0.029986114104352552,0.014687432879354693,-0.03697925875237377,-0.05678882087955341,0.06398538865249181,0.01570972387914004,0.04573647985751824,0.02408799752942563
LRIG1,-0.048024610285892444,-0.026094170032881305,0.015480279005615936,-0.07741409732481934,-0.033455439774086805,0.136854105023547,-0.02611300305901712,0.017797762444143456,-0.008885831623595315,-0.012354283420564357
CPAMD8,0.03430424596329366,-0.02394633744619452,-0.01753165780230662,0.0004422882195940544,0.07977686263680021,,-0.021120499367553395,,-0.035392097139951124,-0.019812953320687374
GHRL,0.08607518959366942,0.015432985928741441,-0.029691152369734963,-0.01827920522268873,0.04096714421295507,-0.05084898913224907,,-0.0162481313362673,0.050915221019924954,-0.017465324506837812
NPY,0.027564446853260257,-0.011865298376475215,-0.025868945760152563,0.046958193562679044,-0.032061686257144326,-0.005064032971874672,0.026859983165650695,0.049668419546211005,0.02629703596900938,0.057862390704861544
MMP2,0.02799464690096914,0.010441078925861802,-0.0741723798057395,0.0347790388463275,0.06066616774081129,0.04959763911116691,0.02827620720868962,0.041058424873032066,0.023232392791959575,0.054020188226628456
LHB,,0.006545257921670356,,,,,,,,
PPY,0.05878050526756351,0.02778705399127744,,-0.012031462341672655,,,-0.056189062344118454,-0.008401742601901243,0.07925369490522603,0.025716483839176654
ALKAL2,0.0112142706537587,-0.02055245430083848,,0.04069507227763387,0.02687227815413261,-0.04569976568644483,0.021766293386673997,-0.013738546584382467,0.02883806687753278,0.0035639030399283577
CSF1,0.06704915609407333,-0.017516242255479306,0.07564227987586708,0.0004557060198245693,0.01602335160528552,0.06777085192149716,0.05051585604305718,-0.03153728119168787,-0.015066050606212272,0.008769538131387969
SEMA4C,0.021642919888198192,0.0013965188232163686,0.03814365634879832,0.050607576717301324,0.02258620866209484,0.07031100974385919,0.03772396264013163,0.004892524555237481,0.03832571215259356,0.022770271792043287
BMP8A,,,,,,,,,0.023794052816661488,
ICAM2,0.06782938874245696,0.02119599085789524,0.03810409495989548,-0.04557885475519042,0.08273015765817686,-0.009300896649450127,0.04273943964487802,-0.006455165129961631,0.08340394034917935,-0.05021972080006406
SYTL3,0.030468626394238685,0.06250209763819464,0.011482821726796766,0.001625611912441541,-0.04715984016598249,0.04483373658170606,0.05263241451818474,-0.01710681443253194,0.05830143315438319,-0.029105589407787753
IL1A,-0.027596465056268605,0.01911444540234643,-0.032516322351981715,0.05974511804360341,0.0025345059022560848,0.09981153701870611,-0.049534196664445355,0.05599439192097877,0.04321298979393295,-0.03139446963842482
HLA-G,-0.013384307293625941,0.04388226949487527,,,,0.0666666453108529,-0.026803288571683865,-0.013753995175250621,,
PGF,0.02410464222268758,-0.02828845813667746,0.00967942121050228,0.03928624525715249,0.05116645602193898,0.009371677651281503,0.07844600677549145,0.02751714558065747,0.08661867994045562,0.0013373594623035843
LGALS8,0.04799900252771948,0.01783808473199769,-0.003764466693456673,0.0034206013054232263,-0.01287832420168272,0.11415107375258063,-0.007522690705536845,0.01581981324850436,0.06022145378695009,0.011035435075495991
DKK3,-0.029026320921803538,-0.02717792613678957,-0.020881587336739407,0.00511305830260467,0.14112959085457769,-0.019273452255997824,0.04174806429765085,0.0011871507040271743,0.04757839710468414,-0.017782626044350488
COL16A1,0.026688073081444236,0.07791750103400728,0.040416183932931365,0.011309143548847997,0.0038656966464066327,0.09710367656078556,0.05312488403468818,-0.008718593697583977,0.051800922836263294,-0.0309514254249268
TPH1,-0.019206610748650797,-0.00815029536261719,0.0039536335196477075,-0.0278262477260928,,-0.05207583805655977,-0.02679214986366141,0.014450606548618152,0.11833730780887157,0.010376082500250476
TNC,0.05369416648645028,-0.00476997302027381,-0.0257572625189814,-0.037305963578996605,0.08280513077241654,-0.04379991924890279,0.03369609520567759,-0.04458033416314364,0.12383436246112053,0.03299990783837224
TNFSF9,0.06831243495628697,-0.03612316627333668,-0.009369895672478786,0.037165919718657375,,,-0.010473542325935012,-0.007591612072029934,-0.003575954762449277,-0.04953837567230092
C4A,,0.059636783891498894,,-0.014262695123472769,,-0.047027467826396635,,0.15383881986189984,0.022922451970457194,
CNTN2,0.06461372398171766,0.031601309731455786,-0.0018627794523230472,0.036210312860768895,0.03951092138633275,0.07566266429834814,0.0485037808001081,0.018377173068518392,0.05355197404330383,-0.06383617035767619
F7,0.07209387281649544,,,,,,,-0.015021004678678548,,-0.024489929949473285
LUM,0.03367493471690737,0.034685824236105466,-0.0551325050826714,0.01310428442618167,0.09669828255494087,0.08812248397529365,0.05185165341018206,0.026427069797118716,0.013340585001397275,0.07448065544665675
BTC,0.044535621495889556,0.0456515399573589,0.020263636874054167,,,,0.021387452648179876,-0.01453611614658756,0.07128553484000863,-0.04989400764370312
APOC1,0.016818989443417042,0.05049225293678111,0.021595403065948194,-0.013446635553963335,0.034596845658569,-0.13225080491040087,0.014502571610203805,0.09690811622737559,0.06832728273638441,0.019090010690997604
PKM,-0.01179302457553701,-0.07928936027943295,-0.02045676701577599,-0.007878397388450335,0.07192862397962804,0.04065099351693188,-0.03827798840481482,-0.06540113895883345,0.031481110174074504,-0.005797311735366331
TNF,-0.011496258497514214,0.08871606469080158,-0.03718003893614417,0.04782950690059556,0.17737610309206842,0.11156702215127397,-0.021930857214867466,,0.114690380675205,-0.019060309408570335
GNAS,-0.01987203064077198,-0.049588801465562674,0.01520670217472437,-0.05517249477513291,-0.030149116849766816,-0.09579950007560309,-0.09069835697197834,-0.00955403022183416,-0.018646244241239104,0.005368864827845019
BMP8B,-0.01939740034829341,0.022838619213369146,-0.010664810841699738,-0.03704401782131376,-0.06170577476310351,0.09693649334661958,-0.058586191381679496,0.026421768224740048,0.02420876928868212,-0.04564227921036311
LIPH,-0.019206606020133396,-0.031323771033706885,,-0.011499631212538388,,-0.04004598140955952,-0.024451019055046493,0.006551157355262068,-0.023017752846272232,-0.030393029518063976
CCL28,-0.0005813586940119754,,,-0.017707540259872978,,-0.03642080234355528,,,-0.023541157348540915,-0.0114383600921575
PTPN11,-0.03450294575659967,-0.03516135958150628,0.04021675796749953,0.002652050109633517,-0.03597019619504996,0.03470535669483812,-0.024390123931184168,0.036971295361275386,0.015579405657658103,0.04478074502938732
ADAM12,0.04209127704016325,0.022828739700516732,0.020522846074674903,0.02480673459110852,-0.00046850458798286266,0.01640106130806146,0.022458316041113667,-0.060851420457515445,0.03579972049097045,-0.008089514092989438
EPO,0.0007746447383907702,-0.03193404610491116,0.020640741703774605,-0.01203146286684836,,,0.038105936446036257,-0.014371076930025106,0.04247750144031148,
EDN3,0.017438797442057303,-0.032319579612764854,0.00010011440666394607,0.040838202231490546,,,-0.033797780961139445,-0.006809138287723773,-0.01659740430785074,-0.03039302096488318
CCL22,,,,0.035195850474060215,,,-0.004803710558857419,-0.012609994394499852,0.09272514865693587,
CCL2,0.11595043958500285,0.09384152907562582,0.010279639615377568,0.0006903303305511705,0.10571061743917569,0.14392312021144604,0.05202981550311142,-0.07869756076014252,-0.03430410046332147,0.002661560810535537
DSCAM,0.00829390460733707,0.035925037039198575,0.04963999021241427,-0.03072369889440435,-0.05718384269954042,-0.03123724981951059,0.009734641154378925,0.015588497607999375,-0.032745632934149074,-0.0045530294473059086
GPHA2,0.011734837149906922,,,,,,,,,
ANG,0.018811478721138426,-0.03599576975531239,0.0014190994304791168,-0.007175591331916133,-0.003934266917316451,-0.00609245021627525,-0.05164967702470445,-0.0022696512326182048,0.003348665674329625,-0.03307174947780626
FBLN2,0.07143854184131983,0.03580231166336769,-0.014994533338512037,-0.028188644909818632,0.06148618819606748,-0.037127573213178916,-0.018337306849984972,0.08166654108629766,0.03393743316243702,-0.06692383414464548
VTN,0.03452782201246477,-0.026758968578211646,-0.01861843189540332,0.1219865453664266,-0.023284818737069068,-0.03476940155138612,-0.017856722754277726,-0.01860860496034586,-0.04082638039565883,-0.030897088367650857
VEGFA,-0.030901680179439544,-0.0371853173995307,-0.031159491530730176,0.04222863320876141,-0.03179207258365286,-0.04742848292813542,-0.06829927314428627,-0.05566912712642926,-0.10283526218361728,-0.054216235341550935
F10,,,-0.017371312026110024,0.028123988801284534,0.003301336173182749,,0.010013304279120653,-0.024889778704984773,0.007419712851502336,-0.025093864079763214
SERPINA1,0.08853696174214234,0.038035243038569595,-0.0014994458043215034,-0.02091507977531835,-0.025687340531794303,0.0029790107691392625,0.020667360521420965,-0.013141943008339683,0.09397260254332494,-0.002966867477141988
VWF,0.040041614942652785,0.04443210765277069,-0.0005807407435882368,-0.00858166488340515,0.12973150896407284,0.008840651730060286,0.05415907187596424,0.0380735860965509,-0.018017660054357145,-0.060225751960831915
GDNF,0.018991628604639047,0.053097776404924496,,,,,-0.010821897014783564,0.10968379692536069,,
VASP,0.011207685690526737,0.03658819196036737,-0.003778589987512944,0.019389934988449545,0.0460562556704969,0.014212606072532902,0.01079313586906608,0.006382580322640737,0.07220368457176574,-0.0015382971697058185
ADAM15,0.057768156488979365,0.0037574596818752697,-0.024039800386112628,0.001375653967679419,0.04501617190913634,0.032876284844557534,-0.0227299768431378,0.04104949805330975,0.002368113805962902,-0.04070588120171988
WNT2,0.019005852421140397,,-0.014960882529408814,,,0.004686084339996022,0.004983140437201254,-0.017255690671473416,0.10425603663771553,-0.04797925395158613
CALCB,,,-0.02248914558226064,,,,0.03451796967202268,-0.022448247297101945,,0.0587600142072529
OLFM2,-0.03281458051347067,0.02012580672795072,0.05197705791113869,-0.06782556588103014,0.0488268404255719,0.010579713532022332,0.02568083487553469,0.027433120153514436,0.016855511955405376,-0.023432932771461704
MFAP2,0.02796538789562494,-0.0018657706775139472,-0.030093586288928623,-0.013197260498856358,0.1476112629770099,0.05756202439807613,0.04261827820618858,0.07264772844243594,0.051227051781951666,0.03249580388585863
HLA-C,0.06870987177387008,0.0716490381023671,-0.024835340523874497,0.0346597716873449,0.0626689549350276,0.08044597314547146,0.02893786692470414,0.020597186261261433,0.06247463509204847,0.016307264321845375
THBS1,0.10400146487064187,0.025908667072186486,-0.033715954722072415,-0.02360554159004464,0.09695547313710647,-0.059987288444245265,-0.05345111536378214,0.0016012939231658308,-0.0049382143497953505,0.06126459069546017
HSPA4,-0.009654549807655467,-0.017825531670128906,0.03076685470259318,-0.028100067152767284,0.014533768399233336,-0.06950132436982813,0.008681833329638344,-0.028227993242822828,-0.01234141084627187,-0.0074247801884433995
LMAN1,0.023656392448915414,-0.032441956654039185,-0.010094200864332173,0.03425273389500837,-0.012960167791568963,-0.07763695156655492,-0.015316074277460753,-0.03570377350315829,-0.03367398262964807,0.05355978065190852
LYPD3,-0.029300427727112,-0.02341336241194567,-0.01861843349736317,0.015880125355405006,0.06618502048134042,-0.04434096255115263,0.019951687687140014,-0.006508865589144586,0.0163154237048967,-0.027759958985961033
APOE,0.0032940485957777656,0.0026408985234961315,0.0172924346968037,-0.015342075149347361,0.027723288788879794,-0.04135896337357772,-0.039092281223857585,0.009470524591486252,0.07928325030457462,0.015179914367794402
SOSTDC1,0.024439370975528108,,0.03844287485913849,-0.009231622848664363,,,0.059743970348083,-0.009930869903951742,-0.01019484138451115,-0.038086291041397116
ANXA1,0.11162113721746181,-0.0007785080567366522,-0.0001958581720428015,-0.007493782820802395,0.12235166975696787,0.08601845814614785,-0.009490686700270902,-0.010607318059312339,0.01409628421999996,0.019451862399529073
WNT2B,0.021880759132113244,0.010447790769466172,0.15761559438212694,-0.01625013138501179,0.05810341204593502,-0.008582434809916753,0.0468752333908552,-0.004432533423727774,0.004520454620732427,-0.032750449533008215
AMH,-0.004423589592685653,-0.02381624393397827,0.039893712443611215,0.046402067998853935,,,-0.008575734433705245,0.03599687579830364,-0.021304290574050883,-0.035616905143544965
GDF10,-0.022229624718852953,,-0.010507572280166128,-0.01620294854822091,0.03343003917076691,0.02172097765752314,0.060533877819813765,0.05596684280982567,-0.03299418092098696,-0.030729831355894504
EFNB3,-0.0009427061744818661,0.016773402790423858,-0.0007598012514687717,-0.007963557274710655,0.07762080830033356,-0.05616117906916873,0.015612790369270001,0.005795721833119152,0.05037522298686173,0.039178068520888565
LTB,-0.03785606833913734,0.00456705878112635,0.0687869862268172,-0.02093381578830848,0.10326920753865675,-0.026870254827887078,-0.007661116335159539,-0.030672285516194272,-0.04706786593436837,-0.04685647774230242
ANGPT2,0.06405839640058816,0.08674695774756505,0.04179025941666473,-0.03394588068183145,0.05638952318457204,-0.02829119778917277,0.026788199286209714,0.00041687165324962386,0.009943307415901551,0.0005942123878546884
NRTN,,,,,,,,-0.012796412833528368,,
ADAM17,-0.008896360190808018,-0.006941901722417446,0.019332516416616662,-0.007151198482404212,-0.01067673255410398,0.05621455493007188,0.01764910198594445,-0.028546805396204845,0.00019504234130705074,-0.0016793907233928853
LRPAP1,0.03602765080689691,0.030824627157224165,0.03027646754389981,0.00635179275090945,-0.04380111999358442,0.07311595814242812,0.028602634022555008,0.05514359767359684,0.01146116718381097,-0.0382753817920687
NID1,0.017281737836218256,0.05743221920782161,0.01998312052467238,-0.007709901856320754,0.09265552836161628,-0.008925390036216306,0.0133094705021159,0.016322594328261778,-0.006463332730080445,0.0067718630716679384
MST1,-0.058347533837468483,-0.03417892772808546,-0.05215264238036393,-0.008579161496150862,0.02218957514475519,0.07269261410310357,0.009350224571016318,0.05751499550576496,0.05613134942260573,-0.03796988713951588
IL13,,,,,,-0.035877654635294284,,,,
DCN,0.008403792285968088,0.042648923290267246,-0.04233394085094018,-0.0498421047903255,0.14909241714436455,0.011234868516920935,0.04643278062039205,0.04416373197689987,-0.025102819658967688,0.009375707290688729
IGFL2,,,,-0.014262696632639422,,,-0.02516147109047355,,0.018257104962417427,
COL7A1,-0.0259025669134299,0.06569649454090859,0.002714883704595896,0.03432251352700942,0.09109584223753205,0.17250086534793582,0.0040443010504543075,-0.00333972833232952,0.041014745127873634,-0.0002511158792382061
CALR,0.07476244086371443,0.003882428445788305,0.0036708473877426996,-0.029443544960719804,0.08003259970183418,0.01796130239290682,-0.02178188442581204,-0.04817761973326448,0.053390046914646945,0.008416133253411359
PIGA,0.07601980163983658,-0.03091448312601266,-0.02325381396874597,-0.03216040221437713,0.057260506427770134,0.050943206888251366,-0.002979661764897203,-0.023268971286541647,-0.02182215936631601,0.008122350258595252
CD200,0.04481896210147672,0.006677652416794349,-0.012444076324426139,-0.04245595297876727,0.03338528521236369,0.05274022886337637,0.014368633335718112,-0.02048242617057016,0.042968672551508935,-0.0012292431736002335
GRP,0.04356849032502954,,,0.0028165259396864747,0.09769734982415071,,-0.023721057967658308,0.17250624406092296,0.028424378315322192,0.04150768085135819
CDH1,0.05587623290977427,0.011313826503580737,,0.029819209351997927,-0.035599985338929815,-0.004681126056136542,-0.001842781815474335,0.008053465627488555,0.07897131083853945,0.11231318594458646
LPL,-0.0012846132935459787,-0.03523910115868793,0.014184360763807973,-0.0285101146909049,0.01108687450398436,0.027983818947051403,-0.017024387004979262,-0.0018123165213362595,-0.019906115169111345,0.08230346842194472
SEMA5A,-0.021619130851803052,-0.007507417652481601,0.030973150072556896,-0.013537410242198027,-0.026718933876742394,-0.011344159183216147,0.034121489954608904,-0.053078664067494306,-0.036396038932962144,0.08104297630232098
SEMA7A,0.008860403143623923,-0.00058722629968113,0.027466858150839383,0.017926969330654248,0.06082436432471779,-0.07788685246048356,0.036084353075943015,-0.04606692978429164,0.05190947569100877,-0.10257925480453117
SEMA4G,0.06232175425975581,-0.010247022669857896,0.038162047935743355,0.05208350261094401,-0.011446557763739961,0.0037907573618044038,-0.015459960455433098,0.037812361577945104,0.0010825873533825937,-0.041116952843215614
SEMA3B,0.006468227203468906,0.012798358948617859,-0.04278805300729835,-0.013349558125502151,-0.05421108588806653,-0.004915656419656144,0.005984048138213721,0.009233616405253702,0.043316325727980935,-0.057684880146435434
RPH3A,-0.06804193529108739,0.014028485730679717,0.012247484339965753,0.04176672887720235,-0.048086775018320295,0.01768828880959357,0.04101601110678149,0.010500575511773224,0.021638117657052404,0.0019031487256476048
JAG2,0.01404181124298717,0.01906935243701051,-0.01214528008277214,-0.045205293096603885,0.09791921895623845,0.03009843429121113,0.06213886625861788,0.0006995579700278202,0.030752457549839796,0.07419381058604178
CGN,0.006160133233642012,0.08924532336801463,0.005505373947410896,-0.007874174055454973,0.015862961429055324,0.02607401890204487,-0.004198520517416947,-0.011369496284297174,0.10162691098054619,-0.04749327561251172
GDF15,-0.0035082445232004766,-0.004765669564324618,0.030663855265118306,0.019377984353567315,0.003759151663568096,-0.026316913226190803,-0.038754370969490894,0.041384987866351815,0.08137404696128418,0.04944447031603244
SEMA4F,0.01931953783404388,0.017473006273317854,-0.0024624591239756997,-0.013132647769488574,-0.03200496664487703,0.1087289895492668,-0.06013529026178261,0.0261204151762707,0.04120928320966501,-0.07461639952817624
NXPH1,-0.07006678455132306,0.01196908730546912,0.002167201623868401,-0.023874400341999256,0.012272657595555087,0.013506260086964459,0.03498728378211337,-0.03018785804990707,0.050060418394556404,0.0796571896312411
ARF1,0.06408914647884281,-0.022247842982290628,-0.02082595087615196,0.047359477929618025,0.05891626419199382,-0.01903580762347347,0.08195940100008349,0.038076243033008245,0.0158069933522741,0.11200674860919262
DSC3,0.026088646111900093,,,,,,,,-0.025034071982337994,
EBI3,-0.016565155583653852,0.004313441982478367,-0.03839008114061815,0.05782341410495805,0.047088353851988105,-0.02985616567776018,-0.015008016958068608,-0.03272217678548266,0.04606553801703084,0.060677922231414584
TIMP1,0.06290812929059861,0.07138154998945524,-0.02508753061099707,-0.013118307543206578,0.08172866733791348,0.002750229145195891,-0.050271300126527675,-0.061847956246369094,-0.019834300662206317,0.01455125437347033
SEMA3C,0.1055659580220416,0.07445371214967543,-0.036831270177045,-0.006081643352927444,0.028279323354488052,0.024286170841840163,0.010933287306279233,-0.0033069876632549444,0.05154503880876973,0.039278096554868414
GNRH2,,,,,,,,,-0.02712782884305233,
GAS6,-0.01094664554225796,0.043104903271456246,-0.018871362554252164,0.019805661714987814,0.0766661288912618,0.09554282324912759,0.12383497948141658,0.02322465805709578,0.025189922174532964,-0.07557072117271305
MEPE,0.014095117362346192,0.021735172096790874,0.007166575995358872,0.0397410992695092,0.0813030074285815,,0.010615576113957232,0.048280111389101175,-0.0345931286243257,-0.00627830292452658
SERPINE1,0.04109839648546589,0.04306473377246654,-0.0142959193917269,0.011095469041641536,0.08968161024201161,0.027687641792266543,-0.06213926934705495,-0.04008779591472174,-0.05439599684627083,0.002436734424106415
RSPO2,-0.02032214157249409,-0.0045125642529439194,-0.01877475075270524,0.03364395988787869,,,0.013632058931193148,-0.004201424870618632,0.03712445205024157,-0.012113273941417032
SHBG,-0.005059758569728909,-0.015297868361823178,-0.027929727245554457,-0.024225611131899038,-0.025635753610066956,-0.034203573652570964,-0.0026765463547313404,0.05271891115291672,0.06501680559236533,-0.0045732578465705895
LGALS3BP,0.013122012714227282,0.020708976431980625,0.0025851215357586134,0.0005708279250093774,0.013854091378560422,0.11388737599527614,0.01872831665082899,0.010220762751152851,0.06206969644513318,0.02134214311153829
LAMB1,0.07605464008465376,0.06818731922970349,-0.008663633598204257,-0.02263872697001877,0.055270421545669135,0.005121615020472744,-0.020942298880779222,-0.008086597623836187,0.014714977189663851,0.056782627175217634
SPTBN2,0.024483183114069922,-0.0004950461884666539,0.016471139007831974,-0.031043319153066334,-0.027787594217285633,0.1272354109687229,0.06275511781580147,0.032780549299520546,0.04126599314559721,0.004244851535196119
COL1A2,0.06162204620871322,0.05490194991233875,-0.031165420931805077,-0.04506522360019561,0.10787475461476276,0.0019344859467834235,0.03403418636609263,0.03591283780717368,-0.022085855350602836,0.04565508419654979
DEFB1,,,-0.015144939445785438,-0.012707222716261166,,,,,-0.02884894473589865,-0.023663479743804415
CEACAM16,,,,,,0.06116805846947849,,,,
SCT,,,,-0.01167950360946792,,,,,,
WNT11,-0.023220142257884994,0.005363647955556801,,,,,0.037946354803887423,-0.030150695314339296,0.06800720281301445,0.026968601873260757
LGALS1,0.01836820635340001,0.0532826116689258,-0.04250129313624881,-0.04460266894093508,-0.003977171488939595,-0.06542900306259736,-0.050748300198698734,-0.04766777850235455,-0.04994024281498189,-0.06163106818083183
BCAN,-0.049896372936715255,-0.0017136173616605914,0.02228073038374496,0.004851654026643649,-0.0479866154024981,0.0025991338433929987,0.052910788216217954,0.011613850362159532,0.01679922409859768,0.1020750828320783
ANOS1,0.014426967747230608,-0.03378125409565546,0.015624871278137768,0.05880666859691048,0.03144066683850569,0.11815516318407913,0.035732514627206065,0.03831281387388009,0.06080086429725276,0.045153293813473105
