,UKF243,UKF251,UKF259,UKF260,UKF266,UKF304,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TRH,0.09076947499506927,,0.0341419269076035,-0.012668399387716153,0.03937546139776934,0.029239468345536833,,-0.032636868425415924,,0.06366807007262995,0.039735628865765676,0.02734127855954249,0.07197950995822926,-0.02786728845064359
SEMA6D,0.040007906759431784,-0.020544222634318286,0.04993105446859762,-0.023423125429979215,0.036503408177946235,-0.030653323133419556,0.03743685204545461,-0.01656878359203718,-0.017091410611228625,-0.03335289074980675,-0.05906010847909833,-0.08660505684080842,-0.11181857323285563,-0.05700471646407488
CEL,,,,-0.010203278215418533,,,,,-0.04364363920684925,-0.044104923763651396,-0.013161449382951492,-0.0048468545018665755,0.10641464712800046,0.015097360007677434
PDCD1LG2,0.07608670428102507,-0.046412157887777514,-0.00793102100312456,0.028067149817241593,-0.012721405924850866,0.04445796817073989,0.047240706777068854,-0.04079499308589215,-0.017200545476978118,0.01943109491493581,0.03006895533154875,0.04730697190733626,0.13039031110521077,0.015386515963773526
SPINT1,-0.02934337266037641,-0.004158508253804938,-0.03808812467134101,0.06493709172046416,-0.016454365952558808,0.029415286120685488,0.04818436897644976,0.03514231073023653,0.06402757450947703,0.06421098986258252,0.030565164384380145,0.023218247692855364,0.03580055726266936,0.03926324083646232
CTHRC1,0.030373475741104494,-0.002429837069277067,-0.019382853538961943,0.05375637621483906,0.05751974546927326,0.03230817518033029,-0.09907273784889638,0.0526646741603055,0.08246535481960943,0.05466308818458275,0.06867679290347845,0.12037021729805415,0.23543041753541866,0.1025003730216305
PODXL,0.12835967319948588,0.0691414133259473,0.01922180568674616,0.05446564500700079,-0.050149336239490534,0.042181623628349825,0.25490614816330825,0.037290156254641424,0.127929153203164,0.05629215815962273,0.006030954395464105,0.0147646493977439,0.11721246766113101,-0.02177044421747276
JAM3,-0.008025929682302072,-0.04651650153481782,-0.05230965604941935,-0.0020090826293744373,0.016348580377543078,0.02370947491722065,0.1274014736858732,-0.045201962129090445,-0.08058981426686193,-0.026074498893627996,0.037391680606987374,0.03819101080594083,0.01717552351727638,-0.026684113868518173
TGFB2,-0.019657447340684534,0.011407892582618286,-0.06776146060415444,0.06884957063815764,-0.005442480148162212,0.005127980623524144,0.09095678339686222,-0.015295410535741825,-0.07687955838298165,-0.04694989875241138,-0.04729013379052435,-0.042616882380318855,-0.09365311785598293,-0.014863797532800517
COL18A1,0.10179579526644036,0.0011346388402531543,0.016657682690373616,0.0555207582315887,0.014185140919699897,0.08045047292437384,0.3234013489489788,0.009069333241995275,0.12263140723463783,0.07416027467530446,0.07495986973173777,0.12420125212316686,0.2481809242653953,0.12109070354920527
NODAL,,-0.017315953719324696,0.01628709012907261,-0.03051177440978282,0.010734710018305622,,,-0.05252421881504144,0.1474384691653181,0.038567901779406985,0.09365650386644118,-0.02705831901217889,-0.024410637103098404,0.046436613657863945
INHBB,0.021801028165426284,0.020109843301257153,5.132384313164137e-05,0.05417707520443977,0.07653709155015775,-0.004816976553318441,0.18785802166374835,0.07302663533672822,0.012083431524684059,-0.014803066385964967,0.055460251776628965,0.012552769818212076,-0.04064454374241225,0.028174616770870884
LCN1,,,,,,,,0.06918319751183875,,-0.006365052173279983,-0.02008999762153259,,0.056474764593220345,-0.032851451701838334
ARF4,-0.05535581115159641,0.0864405094827473,-0.006464656496247642,0.018926373324773767,0.00041613642135993685,0.08390138635387888,0.1936278048533452,0.07389130610946842,-0.0026230322039153043,0.06709533595266991,0.025572509540067286,0.003031323924812968,0.09010776023435212,-0.024673388340500497
CXCL14,0.09877806743381315,-0.03263513411803528,0.04026652453936047,0.003819341788703017,-0.04119391298921571,0.01407298780314777,-0.0689765610845138,0.07075868154203847,-0.007480757650386241,-0.067494631615434,-0.023579560288841592,-0.008329948183971739,-0.1675839105189356,-0.0502235936684021
LIF,-0.07385891625701622,-0.021912346102317355,0.014982046184198015,0.014904524332959192,0.030728024578213966,0.02753236886582983,0.0822688746330607,0.06358782155209496,0.002803711157294468,0.03366492926472855,-0.02890203392607995,0.015674001438951608,-0.0010143539930533199,0.049152913742031165
IL17B,-0.02265247296623768,,,,,,0.037527492466307294,-0.033040359763979676,,-0.029056475820928993,-0.019628497174874762,0.03229520285096052,0.035349341441282406,-0.02362109733163783
MMP1,,,,-0.012668396624141369,,,-0.23057545267994545,0.06583567465507685,,0.054158253063606866,-0.033113355735065186,0.0072061018545438804,0.15855307116353287,0.05120425400593148
MATN1,-0.017848037501740403,,,,-0.015493631185927479,,0.008103339651321173,,,-5.7159261872352585e-05,0.011006237748130148,-0.0346934004913863,0.05310457643356609,-0.03384886405764748
ADAM28,-0.01713642498195975,-0.019666841162023198,-0.016638352624098147,0.07045221164375451,-0.00019218356761335808,-0.005878257483567353,0.055497032487145354,-0.016454339734317504,0.06556707768946782,0.03859256844671103,-0.05140462343041595,-0.03175038336220864,0.13291646660202489,0.050616932014435484
TCN2,0.018885811313235426,0.02290321670762944,0.01704353248632249,0.07407953617425396,-0.036669554820075265,0.04791626636566179,0.03876835573851042,0.030233386258673174,0.10102096217460907,0.05679754007638832,-0.01838347690273769,0.05187991159506772,0.08961407708787976,0.11821455409836082
THPO,,,-0.027729156781148467,,-0.022032619110919898,-0.012172718636018053,,,0.03565965165090321,,,-0.0057458872063405105,-0.038260709516808496,0.04538673078656236
CUBN,-0.04219536576117646,-0.009547150103942047,-0.01162994949327029,-0.031816909303553825,-0.027562722249476205,-0.030263951402119446,0.18300474241019857,0.07348691882007627,0.05221907311545833,0.07120094187853476,0.025880942553744492,0.02853052067570051,-0.005120135485573032,0.022815810599801103
TIMP3,0.0060039431862787705,-0.025021755542245717,-0.02032306160679009,0.017363274847881326,-0.06743181793914105,0.05444539684131897,-0.06568031606481335,0.04826039827499155,0.07640460835385543,0.11372822223514195,0.050068150828205524,0.1052846427706401,0.20629685077993548,0.16173628265728804
PIGF,-0.0006802497346659671,0.04764047899101796,-0.008433445476530166,0.0016246588274686287,-0.03479620803032324,0.12265985408158707,0.1530165857465174,-0.03401032668251008,0.05787616279111373,0.06594010096724372,0.04501604123212962,-0.04940932782423573,-0.052283316006703016,-0.03548532773232902
CRH,,0.03865110461931319,-0.015416797253304849,0.01504639373589402,-0.013056611429479007,0.0003682820631609782,,,,0.06667746208903172,-0.04083211210642553,0.009341093005343108,0.024399137066478973,0.029948600149668835
BDNF,0.0555426625493776,-0.01944008503882018,-0.03370851203317711,0.012241085898727974,-0.03564308842536813,0.002884333778847826,-0.004094652648353894,0.043109909501475405,,-0.0373410986808654,0.021122211362320273,0.027642736473420457,0.020191380262682676,0.010064940115265816
CCL5,-0.0053199593883297225,-0.007137819994201254,0.0903920650748753,0.04992006680702997,0.0006240879104414313,0.02123570993347309,0.14566431199717586,0.12511247506635448,0.16897199805758956,0.011178887742488108,-0.004550677523713357,0.06605024817150495,0.28573373219674364,0.15537756829794988
GAD1,0.1576819405740586,-0.02011982705057649,0.017461510733619068,-0.017194986776312638,-0.04330294161027471,0.009934851485406354,-0.010936995532476772,-0.06209538003016109,-0.05172075100580762,0.05598244035188914,0.061511470656485365,-0.009281415577401397,-0.03554240757693686,-0.048847355329403076
COL14A1,0.022025116810249153,-0.014955472179606973,-0.0068514045769612186,0.05944675057235549,-0.020212611542798915,0.06443013394771346,-0.047744180461075904,0.038252537998470656,0.03035291940764998,0.05544731219856276,-0.05047974331898818,0.07582151499503235,0.26242037456725625,0.00375266645294824
HLA-A,-0.022485371422010722,-0.013442782923540744,0.06661194911949928,-0.026078610416808583,0.02476043295663044,0.0729500979286323,-0.05503718126022743,0.04567003009073255,0.04497177017253962,-0.008907391455974566,0.0007699284169830415,0.055033143804678476,0.18030719180582397,0.04126220923897875
CD5L,,-0.04321749168219093,,,,-0.041072973099733005,,,0.02308726424977579,,,,,
FGF18,,,-0.012248530127394904,-0.017564597891991024,-0.018115189714233426,,-0.0433058625680353,,,0.003116978223970321,0.10275480515128406,-0.006713227518210939,0.06281664576496977,0.05482148332013257
ADM,-0.09675096411591441,-0.017723252526633485,0.023900319927553305,0.014349465940425543,-0.018740254601393568,-0.019095536073642436,-0.17443601670529707,-0.08795719254265476,0.012130210350043337,0.04499157092116153,-0.025294465603577145,0.0468918117980083,-0.013289091802177357,0.030077155262211205
CCL15,,,,,,,,-0.030486209839792174,,,,,0.0022614193838960757,
GNAI2,0.04576699016628024,0.004574928926594145,-0.020303729747266117,0.04151296820757653,0.012556090977647465,0.027188853620389388,0.012524980012610544,-0.03368812055237595,0.013395952788660025,-0.002908689014728936,0.021659975906260898,0.05029545401238137,0.19778041958385187,0.043212302283297525
HDC,,,,,,,,,,,,,-0.04611430126297449,0.014234003627744686
COL11A1,,0.13136832804821558,-0.022463174902303353,-0.010791150289364036,0.05676185277952659,-0.01684380010518993,-0.09252466923122883,0.04436229034439077,-0.005116329462016916,0.09939091362279363,0.00345398129683747,0.019772880551517248,0.09492184112283712,0.06091096912204165
NUCB2,0.005493757639411907,0.05462361042144905,0.07042101553820378,-0.01699625233043646,-0.0393366289427444,0.1018578511103519,0.07789869810639816,0.10075187989891776,0.023720564219114067,0.022755984364174336,-0.017122797802888307,0.03958247954933199,0.12610731037709627,-0.03431365497289798
FGF16,,,,,,,,,,,,,,0.12590808319701904
CXCL1,0.033969518431164025,0.033849847785125224,0.0369536812852211,0.05738478668067345,,0.024407018498607092,0.244449007411353,-0.03264986930109752,,-0.004808746135101253,0.018688805112129062,0.09717715799492137,0.10361513283745374,0.2605850219910831
VCAN,0.02324199730966478,0.11407897756519404,-0.030610890231822837,-0.06432021466465228,0.03478286897266028,0.021836867458126196,0.19390154828650313,-0.06000073737463335,0.05195413537225247,-0.0027262078832949307,-0.02470025279272799,0.008647692996508317,0.09214057187611173,0.03630259937875601
MMP7,-0.026159359075299114,,0.02500715801704458,,0.007138063238911538,-0.0241708558330228,0.043997394082691134,0.13811550215769997,,0.058977491271555715,0.05034617332075051,0.0829294947381968,0.15488451712881243,-0.008706610345498725
PTPN6,-0.025536319425143623,0.0043461086944520935,-0.0016303981696594555,0.015340858023572854,0.008639348563400307,0.03873792760045611,0.13957514208638264,0.02287766426555748,0.05251171414087581,-0.017188958311910866,0.005768171866659944,0.019647892948014774,0.06734851990375991,0.07065565406023477
PTGS2,-0.04467993779937312,-0.020805341309654952,0.03189982450758448,0.020418262305228904,-0.03935661290093239,0.08394738119547569,0.009602942731473699,-0.04233571209962434,0.026957962745873545,-0.031665848662007064,0.0014831371548939957,0.027893997017075938,0.025696128665233568,0.07632885242182709
XCL1,,,0.07403072447986622,0.039723226285876406,,0.03634027169384625,0.026795997963705402,,,,,,,-0.006582834569167963
CD58,-0.038471643358409455,-0.006806515698727878,0.024260865211366816,-0.030181982288363867,-0.01040847881991592,-3.280526768746298e-05,0.23284348911478933,0.06373868287063278,-0.0015295091643685893,0.03325754563153267,0.02612913260051901,0.12382482685363838,0.0012773235606190105,0.03723965682401378
TNFSF14,0.03047140251475033,0.027866400752211806,-0.0007813760464843104,0.046532939476002746,,0.12047865648660529,,0.002478327598623977,-0.0443954256083264,-0.013236651401449745,0.02918880123821884,0.07690184304229497,-0.019259617609524465,0.014616080920682816
CNTN4,0.03449780255892734,0.015921571400719224,0.023554852952356653,0.0022229629710676995,0.027899093183158048,-0.05408131954207028,,0.08800346930714217,-0.021314478062237702,0.06480974408925025,-0.0017460310512978242,-0.01774267799321872,0.011525591653103216,0.03518611781889129
NTF4,,,2.0287660084225287e-06,,,,,,,,,,,
INSL3,,,0.011632124543955466,,,,,,,-0.00811476155629883,-0.019845438927597294,-0.0035877306428977397,0.05285092346490546,
BTLA,,,0.07174346860305135,-0.014043477355262984,,,,,-0.007405676112944431,,,,-0.028676718744452295,
MFNG,0.10356985832383012,-0.005165765516144203,0.04566052213864989,0.053418339011772904,0.053264634719913884,0.14003642653171738,0.11075637635681426,0.021288302100652582,0.06681450092351487,-0.035511755830378584,-0.01614792382884921,0.06475793427080019,0.0461510384341182,0.05697514024807496
ICAM1,0.02035658253426389,0.005330376376448635,0.06827320122816909,0.03834733965166721,0.03064359299531653,0.13865096504709237,0.0019655986646634543,0.04904283073012583,0.020007932783848974,-0.000232088906154796,-0.008304854001437633,0.049458502667771465,-0.0018536997279770834,0.060798150913573504
PROS1,-0.01607226123395251,-0.012651161976887157,-0.03506374659546126,0.05024184548319321,0.02794276774200104,0.0177793004484251,0.14201265728337298,0.00928643448069022,-0.004463294813850409,0.09637660770783117,0.05621608257479699,0.06880930067565919,0.05195311192502927,-0.06376018333362055
CLCF1,0.015587397169567425,-0.05968077707301196,0.05209060501261758,0.04326809235912362,-0.01491921581603263,0.02532266429707145,0.05155345735756174,-0.0339664387474462,-0.007245686870724478,-0.01587028976979752,0.08910354741979805,0.04791494513577677,-0.036072666469686994,-0.011909443922557814
PSAP,0.09110077733975379,-0.04405459405684024,-0.004292034117437844,0.0418504267053882,-0.036089742800611856,0.07690021165994683,-0.047733583917779335,0.02203680608287047,0.016654005468507177,0.06508517006354504,0.027135166923198423,0.028579671485662202,0.10470412476502568,-0.020720434813966074
EFEMP1,-0.010832268214548219,-0.07297772399516508,-0.032959762303877434,0.03705935715190577,-0.005301810669535954,0.06276800452093607,0.05614196903815264,0.042343427224964016,-0.03597624205088266,0.0725648228028693,0.03174432881507624,-0.001573034931725324,-0.024083710733335414,-0.1157533045102092
C1QTNF1,-0.04090426254443294,-0.041189564898896,0.026765215176712567,0.041505899449174155,-0.020245967122864122,0.040985031008222504,-0.04533869401161961,0.016038072117615296,0.011589212658647274,-0.0072049536471150265,0.04961916337736158,0.015730437401522558,-0.05619299915566319,0.007751574010163475
ALB,0.06496581887242273,-0.011419895999013864,0.0307118910720493,0.015983870592264235,-0.01535189061311352,-0.008174190629244798,0.030777291429717225,0.02847809897700511,-0.04794224673786329,0.03942069477933301,-0.026032572860711475,-0.01263935530810897,0.030318399384153462,-0.004462143071451956
CCL13,,,,,,,0.042244423892499966,,,0.005173733816176825,,0.03238297111901237,,
EFNA3,0.027552678667712893,2.932176925607424e-05,-0.03903463756599968,-0.05154728436791194,-0.06085406365145643,-0.019148947452886294,-0.03901213406472811,0.009881361465346867,-0.08955741210900575,0.059958260412689056,0.0020911520934115183,0.0036742538779167564,0.04924487924872777,0.03984527492540211
DRAXIN,0.05703002716621982,-0.00410478434878747,0.055525492385222676,-0.012671549977021176,-0.05058273587506778,-0.01674736409535717,0.17428336320026316,0.004588052308141133,-0.012279110259502004,-0.054939253723819234,0.02676393000823693,-0.051561510924250424,0.10672667747772176,0.0144253344327098
RAET1L,,,,,,,,,,,-0.020089984455389395,0.012473494087524182,,
NPTX2,0.08442763037753641,0.001332532353764262,-0.00860778104997811,-0.03572168314805039,-0.06886352329131112,-0.008938760417331177,0.19057710041867584,-0.01709500284156849,-0.021503600067551993,0.026980931371410003,0.07963417886237631,0.05091013721826169,0.19763053674639813,-0.03349192933971564
FGF11,-0.07334655187194855,0.028550474224902065,-0.06462530479163801,-0.040058263860218164,-0.00664508302672516,0.06302099160172256,-0.05254095869031831,-0.04429688193948221,0.013536050708846704,0.06847596689485431,-0.02125480761481351,-0.03930693999667667,-0.04156819792780839,-0.056309633989644524
CD59,0.09051831924567845,-0.0386235062138035,0.02816301238884966,0.04212157634477686,-0.03905353966234706,0.11153345585877926,0.01573091144104466,0.021774072550607225,0.04740064984142523,0.07722278891011103,0.01783906787607858,0.0786416477489487,0.2045707801413572,0.042753052963330575
COL9A2,-0.004471627660058611,-0.022363376255308685,0.018752334066825155,-0.04473455981352604,0.10427978821802113,0.006746032965769251,0.11926370745999627,0.09649707724222183,0.015042994233409424,0.059642546206774075,0.023662796757403133,-0.04272827966288862,0.018641978987121218,0.05431495913220637
DLL3,0.15640622488510894,0.11466502061819905,-0.024813690612141004,-0.034197484586350725,0.012862085158553221,-0.04703011111602854,-0.004651652200826428,-0.020717651668547384,0.02196273304279207,0.04024275082481495,-0.017185326380943267,-0.08862631364728606,-0.05618282567626121,-0.015803644208213643
FGF5,,,,,,-0.023246379550174584,0.0027638363755973765,,,,,,0.08896505511966084,0.07050348334391958
LIN7C,-0.07087876173456395,-0.011562121412636715,-0.02927395174431344,-0.026329260712173324,0.00881038411766464,-0.020202817604143258,0.03544583202307259,0.05506343705811143,0.0011921546640341351,0.02956357148394847,0.010113817651004393,-0.032979473317772956,0.025076282337046917,-0.051685810348880395
GDF7,0.015189152752600629,-0.020423976233815467,-0.021854949428523153,,-0.021929146837774728,0.020863543233178013,,,0.01232404517816767,,-0.017222113096735353,-0.0018513296690988836,0.022327083195865745,-0.03096471259420089
PSPN,-0.010807567618940521,0.028393548744407703,-0.02047294822709046,0.1108126889944837,-0.014741666636984672,-0.010738287021485021,0.05843856196331854,0.02705372972156265,-0.0398536638382826,-0.004194607821502075,0.026458780060664256,0.045059121650709515,0.04702040258414133,-0.0040124211861067675
ANGPT1,0.10931349094360715,-0.026641944052122158,-0.03821176293709334,-0.02616907278162795,-0.02642473486969669,0.070036517301569,0.028496167043826463,-0.03575489054732733,0.10605722939098719,-0.018086900084099373,0.01922154266190184,0.01900691403428116,0.1326057538498108,-0.00801295010918287
PNOC,0.10636481858901668,-0.027075723825018938,-0.024143226744445873,0.05048057952104273,0.005413469913666039,-0.02085021280420432,0.023012913298600883,,,,-0.018314070821853205,-0.023066436133863805,0.028268051512961547,-0.05705188370344828
L1CAM,0.175909198317126,0.07851657426417004,0.00614657475604215,0.011955474113676331,-0.03810787164636285,-0.004600665108151152,0.08381417427796495,0.1285288008060309,-0.06350250113682904,-0.013427897531927956,0.01519108086422748,0.012981952594420478,0.02413801902348125,-0.015917123265733173
APOA1,-0.03834114619526238,0.007183456568513422,-0.019075058198437102,-0.030052128796184664,0.010453079171378898,0.08505682188978476,0.08570788530303398,0.12036726785821879,-0.007981964627094095,0.04097935630117312,0.00483193721020835,-0.026833710618322203,0.032223259298236426,0.017376789439334996
PSEN1,0.07851762097188773,-0.07380875678985264,-0.06646095592069912,-0.011971918411984996,0.013997043426194766,0.04102520981768714,0.0210228880620174,-0.009429350954816495,-0.09662814187071425,0.0431684255373526,-0.05711774566312852,-0.017265362847720695,0.06401259050466111,0.0661995634224183
CALM2,0.12918045741261594,-0.03955970495896415,-0.03756275006965075,-0.03110885110997061,-0.010393256399471288,-0.08715320599951158,0.16068930204779863,0.030099983709688125,-0.03775360117295871,0.050991494839282434,0.008007974946081561,-0.036660032880066994,-0.13787104119420118,-0.1074250147053086
CLEC2B,-0.03858521618443738,0.014817206167406618,0.025030947647204756,0.022191340733598238,-0.013708343398387002,0.16377970298506686,0.03294239459850309,0.1030540469022065,0.12535595991984894,0.0507154040837742,0.008343986137661064,0.03178431983926873,0.19775579850579625,0.1083121196482699
NTNG1,-0.0037683682562156427,0.008000731508510607,-0.03628657918862133,0.014346373279168136,-0.039344805350090675,-0.003667761456790109,0.026078148089542067,-0.014138769044421124,0.0033700683915785126,0.056680709827150184,-0.00495319438369435,-0.01904189383020341,-0.00788215762146707,-0.033100372195231535
LRIG1,0.033629730758406855,0.050206976488458926,-0.017527182309989158,-0.07516437307328215,0.07109785802832237,0.06168534379839091,-0.11558922258805263,-0.01865033970596125,-0.054076318977144294,0.03727008802400277,-0.0009428474618120678,-0.0019276055343315434,-0.18516431475044687,-0.07037417558775598
CPAMD8,,,0.08457303132089505,-0.017103035762475165,0.01880655947272335,0.01213710185997672,,0.03807940430254278,-0.04301023116109171,,0.04332549625842924,,0.07829464900280815,0.07816142603016539
GHRL,,-0.025905608128942458,-0.014685387773940505,0.020437858740394447,-0.01632028307009521,-0.025926360049050485,,-0.043989807661356975,-0.05013618274893131,,,-0.004687116350851619,0.028826270179497206,-0.032341995027101424
NPY,0.07791437091091913,0.0065643771869377055,0.005261010899468956,0.025667960006483203,-0.01790161954027354,0.09027554018406757,,-0.038127971969158354,-0.04210604319295274,-0.05916165544955013,0.045190212885406006,-0.05781542538608955,0.021844027958519332,-0.10350068779200067
MMP2,0.022472639088438634,0.059922985659542134,-0.03403608065544147,-0.003503534655033201,-0.029986356924279468,-0.04485455625302451,-0.21454069572913934,-0.03701415619409359,0.047963677421494794,0.002229587235261558,0.05964164724975277,0.02692358300724647,0.1714058999968548,-0.007090157263909521
LHB,,,-0.01261779946579365,,,,,,,,,,,
PPY,,,0.09822722149692563,,,,-0.026224077432864895,,,-0.02285413861097374,-0.022378238792701472,-0.031826901067791825,-0.022343826433028006,0.0330746848814935
ALKAL2,0.02768138886351266,0.06194920082682696,-0.012434482519944301,,0.00128521646034456,0.1316689986180889,-0.04150645320155492,0.16074095342052694,0.02211102232754839,0.05477758093209864,0.008628047939045024,0.04600195331980941,-0.02374560020715065,0.06672661969706939
CSF1,-0.030675805568670767,0.0356563871029718,-0.031889904859555646,0.005195802531414067,0.01455489810058018,0.01736598791487824,0.233395734990132,0.010673700246930732,-0.05110815213458343,0.00876582181265661,0.04592410718653871,0.05072553513408291,-0.04069410549751484,0.10084392047453355
SEMA4C,-0.020383440547999638,0.0995499937711193,0.020041867213514284,-0.021345991431641547,0.023078867700164273,0.07776693521271488,0.09425174145556224,0.03541923752150664,-0.06915638513586052,0.054400683589146105,0.008559993592500672,0.012119634942036661,0.10182154413467318,-0.03926953016545836
BMP8A,,,,,,,,,,,,,0.002624711333479177,
ICAM2,0.16030051859126077,0.015292429532716874,0.04358371270509854,0.10843935461397389,0.059437248483901244,0.032272776282597754,0.16546917850674822,0.03425136565861399,0.10238493693040841,0.046143065452314405,0.008762446885137892,0.04901647154291559,0.2599481457297041,0.035641283398454175
SYTL3,0.008973931927812862,-0.03154199519776273,-0.004806982477848846,-0.03869539811966574,-0.021085877623075476,-0.01558835734158268,-0.023661419130252125,0.09674958526317613,-0.008484597914069743,0.09344580024178986,0.025201500323285938,-0.060738198802741665,0.22629612511731648,0.053546232392283795
IL1A,0.1050243560382452,0.016968772438977958,-0.0033120311298266603,0.0039988604516075525,-0.02192914395708092,-0.04687100622150027,,0.007830730889685368,-0.030897062105168526,0.036486267225738216,-0.045376316241267346,-0.012742587474579516,0.005461768011083037,0.017826926897683688
HLA-G,-0.028228074309532978,,0.02966096636143472,,-0.011844247886084808,,,,,0.07905568684361958,0.02080697688274059,-0.013848858902537557,,
PGF,0.02891918004145337,0.0052774940164290515,-0.005218937353640173,0.05685817852505835,-0.007024420494163295,-0.003247393251333913,0.27740569571631735,0.012598830638933873,0.02176304372506695,0.0099851708843677,0.06294385485647788,0.06511680690765764,0.1958075107784038,0.08515324575018654
LGALS8,-0.008605081711075109,-0.03188022884594192,0.007843892264802917,0.013735174002227431,0.04252809016374671,0.00458015284227563,0.033323620174752835,0.059219783426511845,-0.00798551489645525,0.013859919599573094,0.021975295862552865,0.02201923715263124,0.028609887783638297,-0.046605573103219465
DKK3,0.13128655568168288,-0.039515038075311454,0.0024163137575011107,0.010042380924068,-0.03882668853816418,-0.05904682119214536,-0.01643029822772458,-0.05116196398809895,0.016236918667257134,0.03795392191614444,-0.006974262633992265,-0.002357860109534046,0.01200457090048819,-0.07937288244242005
COL16A1,0.02639721388298204,0.11164793637493041,-0.03409870099225899,-0.027436383490933712,-0.023302506005791087,0.03685138361211513,0.20373779990845173,-0.002304458483090658,0.0012125614517291762,0.05062509207532943,0.034362586954760195,0.021638500839168757,0.19166261645849375,0.09551220232589794
TPH1,-0.023770336058681618,,-0.024251403402988276,-0.016788846724950797,-0.012550632322603632,,,,,0.006666667967406329,0.023836331831844176,-0.006212748795840628,0.004744265386414737,-0.04100974626638042
TNC,-0.01677437109718225,-0.055662954962620935,-0.06281131541384644,0.014363325924154857,0.029625869586299324,0.03254156920238069,-0.19209482283687979,0.017436891300116525,-0.0745733992894653,-0.03281944658977553,0.005873003295172795,0.014207671278015734,-0.0691786671725673,-0.05096077287040893
TNFSF9,0.10434030751622783,0.033191125795183594,-0.008828766152708735,-0.031908573865852545,0.03270127356048648,-0.04706869457009074,-0.0018039116743197984,,0.029023723706293907,0.059296500022638705,-0.01355114258275856,0.03995892852907944,-0.01628388086296818,0.028640127442897165
C4A,,-0.016155145365069026,-0.01495913344876934,,,-0.027975331041702182,0.026213257274130854,,,0.15653686074379397,,0.021501983975353182,-0.028378295586543065,
CNTN2,0.11218216471094428,-0.04626491978033408,-0.03185525937555407,0.031444654486296804,0.00039966199534032627,0.04950887784495793,0.038625107734847584,-0.04351295857432677,-0.0591111991009477,0.02956518572413368,0.03811970587824912,-0.029458900942384816,-0.025160113234330126,-0.0429297661929157
F7,,,,,-0.010900259986290748,,-0.002306054303562603,,,0.027545701618457027,,0.011217949170678696,,-0.04535004158267039
LUM,0.21467635560786844,-0.023818306819909443,0.0392309482174329,0.061527846984201794,-0.013992475716568944,0.022036644417541874,-0.18195717717760063,0.08672448385597034,0.09409029793517966,0.11146891298617072,0.06748570342384042,0.10593748789957322,0.23810730010285044,0.08388268662622463
BTC,,-0.02527993319168712,-0.025940372017376,0.014686019067849544,,0.031924740075094354,,,,-0.028711319752794732,-0.015607869344665733,0.0008618798941008689,0.04536318785737161,0.031997613100594284
APOC1,1.170695609640788e-05,-0.06746700114246756,-0.010802464817673515,-0.0024420201999576603,0.009949393577614069,0.010834322380256008,0.16655524531341687,-0.01007386842108833,0.07353208350656024,-0.02179876602335213,-0.04113664533868751,-0.12997064088383242,-0.07016725056404113,0.005605833884367479
PKM,-0.07819046562233875,0.03825350375681598,-0.0036125022902270426,0.04729144059454555,-0.011118438663113513,-0.01906338649851242,-0.056992153658165075,0.012444275671488429,-0.029733567813022686,-0.001886825644539519,-0.003464552910175283,-0.004843183662809026,-0.09005455587854548,-0.06356844867305204
TNF,-0.007959198523544462,-0.03587114102144021,0.022581393635759457,0.05251615505173037,-0.026778883160921665,0.03291156523051459,0.06868325438505854,0.003288475068594168,0.020315921058172644,0.0024780692455902047,-0.0002941348290386888,,0.053335169783276286,0.024909293954989333
GNAS,0.05230205193119379,-0.007317532675927279,-0.0647857641124188,-0.02882095482449455,-0.03845805256448303,-0.04436519372299935,-0.2298919603818498,-0.030708203995334013,-0.0273940051342791,-0.09779610352244979,-0.01256611175476336,-0.039723669967008955,-0.1268930055764151,-0.07323427722984899
BMP8B,-0.06278482407995938,0.08198530646547932,0.025518883755246108,-0.013989565685186141,0.08734599940918657,0.03554878603890323,-0.01204010649699747,0.05220790560160425,-0.012902674164196819,0.017289574255236164,0.09291769205545239,0.02205140833029389,0.15477220614633086,-0.00573141811879321
LIPH,0.07117400566920738,,-0.018951258943389337,,,,,,,0.005006319258378847,-0.022398610410076927,0.046238163061569,0.0173777659323182,0.0330585568948626
CCL28,-0.01784803398111321,,,,-0.02344068336367832,0.013918163990721481,,,,,,,0.10215553756620764,-0.05340062691272036
PTPN11,-0.06748027819751277,0.03743138687434888,-0.05003364749371222,-0.02900302116383762,0.04140202109668134,-0.02458709172747935,0.06373945208332808,0.015561353309144012,-0.02633220024044967,-0.012562582603009518,-0.06898815462089383,0.04088344444192993,-0.042225877569226876,-0.043872872771546514
ADAM12,0.06395504473417829,0.08475103947170484,0.028421648786399047,0.020138917867863593,-0.009386780362284507,0.04510763664029333,0.14862604061208234,-0.019563040826135525,0.009845616676471712,0.010724013297530074,0.04842761520844501,0.056840262588223896,0.16327427164989677,0.11326540141190193
EPO,-0.03531145454101544,,-0.01932048271560508,-0.01801528465060395,,,-0.001170647294001208,,-0.042494891542265566,0.04134860832380964,-0.02326266443741112,-0.027376120111548878,-0.03626713976685685,
EDN3,-0.024632336427804463,0.02873246205416915,0.026412991512505174,0.12012595307580877,-0.015634189980702127,0.0811124791628387,,,0.23209421342710587,0.03658909537802777,0.05992945282880189,0.033378675341272666,-0.03686256920459676,0.16220670447198718
