,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1019T1,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
LIF,0.05672755202185909,-0.0851552898904854,0.0471410338092054,-0.022014040136302152,0.06351633620278234,0.07102334441578306,0.019220571602228582,0.09307658979882222,0.06417304932404724,0.03605800795959295,0.013628943920063726,0.041142270389077175
IL17B,,-0.019584118076680913,,,0.021839603692996944,,,-0.03543402979976312,,-0.019382641470029216,-0.03212569988286334,-0.018423642118113516
MMP1,-0.011059989729837755,-0.05277103542214964,,-0.014189014350191891,,,,,,-0.014035572188501273,-0.08673334955014572,-0.04123069856512551
MATN1,-0.023724500366559695,0.08475623655887486,,,-0.018737670167868554,-0.015726860256657524,-0.013831159000747684,0.05901354772949305,-0.008629949162220681,-0.019975892859371062,0.12338096795629931,-0.01678965006413124
ADAM28,0.08411389096691518,0.039860294811421275,-0.009376745404025976,0.010384539023036772,0.04587541543348992,0.04110841021967318,0.1183248555346764,0.06387865732867609,0.021906225508473123,0.08487761124661235,-0.07379762762140983,0.05404965821515961
TCN2,-0.015064742154681074,0.03744638794206895,0.023028483765211598,-0.024955920878410986,0.07408236632450237,0.029621835503478064,0.071832996749997,0.06187264778764601,0.02112122786211286,0.03580310661794604,-0.06373346715851207,0.012099906095665598
THPO,0.10289734333124705,,-0.03346743605549664,,-0.025654005925164265,-0.015421833395848312,-0.01383116058956776,-0.03710853419065316,,-0.01732816181564588,-0.024761566099976474,0.015613600323360097
CUBN,-0.012702353395421013,0.002934379207008718,0.009005337973118302,-0.03563596847185682,0.0519757462380274,0.03523787155322592,0.030656929077840022,0.03428302157219902,0.018787297214252603,0.004409184556388548,-0.04272713239809024,-0.013401351257221934
TIMP3,-0.036759691584621286,-0.020340294753303477,0.021280487122246665,0.030872464931221578,0.10073477118143444,0.010792697890775865,0.0031128186524065475,-0.02806239458046059,0.07353631303446348,0.034933323697718066,-0.04885122228548481,-0.017687472055157784
PIGF,-0.0510276055356789,-0.004827313658376025,-0.03556814720294119,0.048628597049231656,0.06005103340864604,-0.022969866976471576,0.01430010694681533,-0.03446099354592313,-0.029782788314697935,-0.04115682105146985,0.012916116669313813,0.04708711356300911
CRH,0.012697604010088279,,-0.01860715348568802,-0.01441862487842149,-0.027482573001471458,0.056853733623958964,-0.01891746525837304,,-0.00966603697189728,0.029890257386046785,-0.028202696895468084,0.03235583458173777
BDNF,-0.0061803074194127835,0.04759036699238446,-0.029923670673656682,-0.03143488172787404,-0.09230168303688925,0.01016777521493198,-0.01557743917778425,,0.058414838332033904,-0.016248475774751553,0.0016063573440100241,0.019458759080411607
CCL5,-0.027890007374810333,,-0.02339669346823335,0.02068410551925594,0.04075602747949226,0.026098396574250622,0.01710890235318484,-0.07086879763799207,0.0014139059864535682,-0.013296611639366922,-0.05335805946125269,0.03411511762509677
GAD1,-0.0062877744827797045,0.05616751802793735,-0.0423334458277902,-0.028726324337542544,-0.026786592319286158,-0.060398819287738326,-0.00832701269629902,0.048571112160989006,0.04243489137391861,0.01122078047493688,0.013922372976974445,0.033854905112972095
COL14A1,0.005726398729545491,0.05437344395497447,-0.022527785025713714,0.010564575482565777,-0.019853950413618638,-0.02613055432921063,0.03720484388990314,-0.021948698137103442,0.0833100156158947,0.02149135968169003,-0.06975453980904472,-0.01652302526174803
HLA-A,0.025777383742148215,-0.06092888301559157,0.02438865860079499,-0.03502483589454111,0.10940978768322952,0.059661645574121194,0.050508373008848195,-0.03519310877006889,0.0782216295837791,-0.030194202465551618,-0.05791675078008423,-0.024110171748397292
CD5L,-0.02117036646399842,,,,,,,,,,,
FGF18,-0.019155355232703206,-0.019584096206868636,-0.014783244295805627,-0.01967291828153531,,-0.0168519503548845,,,,-0.02425446748216546,-0.01880730508596488,-0.023049158668457834
ADM,0.013770561916391979,-0.044141461409534496,0.016295260205584923,-0.031309603289909047,0.07511590006777465,0.007326338372167377,0.011486257856815391,-0.04337737287474329,0.023575564416945895,-0.06912055114494949,0.046560233853440436,0.017930130469360157
CCL15,0.004651520630319997,,,,,,,,,,-0.01631157424098517,
GNAI2,0.003947972790019217,-0.012753416818664506,-0.0002377962076027048,-0.0816114611273203,0.08989988037940563,0.02285451806291219,0.03897848584692913,0.03349320315196703,0.015473476927717297,0.03363434779484894,-0.05888722374053483,0.015606203068509194
HDC,,,,,0.04619459264482613,,,-0.022719675308075574,,,0.02649474183816304,-0.01678964246025763
COL11A1,-0.00656072363863088,0.044128514048561385,-0.01690561999635295,0.022458844046905506,-0.032492961979577,-0.03218536454632962,0.04899093990011722,,0.035458738305496826,-0.0055665672034100775,-0.03676614097681372,0.025607514869802808
NUCB2,-0.006892701290936199,-0.0008877954356110543,0.010404722906801289,-0.01510226068641279,0.07223692258299952,-0.011403137080248888,0.04051244163023325,0.04317826580347689,0.008080071520363974,-0.08179663504492893,0.0380493961485065,-0.010553925715385756
FGF16,,,,,,,,,,,,0.10173186647115146
CXCL1,0.02202911703934043,0.006844288360965939,-0.019361749045804767,-0.018431135491975763,-0.0010732232108426722,0.00462812927331472,0.08890521734577464,0.05896770605634958,-0.013823860021698487,0.029516642181017468,0.015182758042806156,-0.008622906952413644
VCAN,-0.029764539780386883,0.07076947073734075,-0.01135904388295624,0.03741344680982791,0.07301874673450783,0.03590620682471996,-0.030066942712531023,-0.105862343880627,-0.02912759739905027,-0.016111541499922704,-0.060240792901754874,-0.028902125817501543
MMP7,0.027699792877095574,,0.0009222662237584287,,-0.013045150988972807,0.05679516895712284,0.010466862844569031,,,-0.04150157401848275,-0.10488795107027783,0.01813221374287434
PTPN6,0.05203502215931776,0.033539547477463294,-0.021397000673334023,0.009896286336276858,0.03272439220936293,-0.01865055202392487,-0.010593009218187063,0.05175917446369305,-0.01436516173350229,0.05067108914730234,-0.0298348381000818,0.00406831714309202
PTGS2,0.004711931685099255,-0.03320844743230782,0.04601122030276752,-0.029646603027120088,-0.07457401396377812,-0.05502938505667135,0.13479228524615097,0.039181928500854425,-0.0332558209943168,0.05108882625945077,0.044412865990962565,0.009447199061560186
XCL1,-0.02319893510984161,,-0.016084698861029947,-0.015087431201264026,,0.09985514320330054,,,,,,-0.029880211003722578
CD58,-0.02133840891759683,0.008716529788704823,-0.03552384323362675,-0.013020208536784818,0.11402478235742078,0.02426931439504523,0.022901830583811636,0.07243452644484888,-0.02716464343853821,0.009885708924554574,-0.030019476944397595,-0.01824274409192784
TNFSF14,-0.02337531871409629,0.014352065399831125,-0.006724502764292126,-0.04246608079887952,0.04391416602591505,-0.019990384919385023,,,-0.037146609593270756,-0.02026662963732873,-0.027786319734638333,-0.02953871145691817
CNTN4,-0.005567802093277318,-0.02251404095206809,0.010321821594202918,-0.03553305664063195,-0.046320636838094606,-0.01533384198129443,0.0233973609049893,,0.02607767375726495,0.05649091291852205,-0.027755157951389473,0.11197046896237607
NTF4,,,0.06619708714604243,,,,,,,,,
INSL3,-0.020781964285560305,,0.005071542222325995,,,-0.0027021147909022875,,,,-0.02026662767924598,-0.022334245020273834,
BTLA,,,-0.023465496788670295,-0.015729149286398108,,,,,,,-0.02159609820763295,
MFNG,0.013407394300982783,-0.04828923360256925,-0.012846219559847596,0.0022822868685674464,0.11054873160387621,0.042214214609794645,0.08425954580927902,0.005560568722005116,-0.006363524504776602,-0.016259345034419365,-0.013150335814328453,0.0037103763356359488
ICAM1,-0.0013613597553585664,-0.009187603232104942,0.00796688465859562,-0.041078108421753544,0.04212212466507673,0.0009078348078754581,0.004461161473479928,0.08939009542179695,0.07952304705864016,0.018901710697544323,0.03180693279464815,0.03228786362493705
PROS1,0.011977765232188626,0.023643031417498694,0.02378499299131192,-0.06829936249180338,0.1122214375777987,0.024956493875590808,0.036702926018226605,0.06950874955688628,0.04202679665982712,0.038095855368311775,-0.05013309002484544,-0.0010985713668305497
CLCF1,0.022865185858390806,-0.036030318842115897,0.00599904513279636,-0.06483854717094535,-0.0037045711355796025,0.0862597940804873,0.007691616871273182,-0.051339889187069436,0.03573757714188651,0.0067784153832019575,0.051150849422367854,0.02158514092050415
PSAP,0.07235869115066411,-0.01331106931989037,0.059056011197264106,-0.027258627899573784,-0.10473580651693852,-0.012368463828775688,0.02139179519847642,-0.11125412440849289,0.020937296754496515,0.055038901356455366,-0.06969597744674932,-0.027759179052261187
EFEMP1,0.09711898220389761,0.07335117586543878,0.09030860157544497,-0.05581499450470193,0.014290304027691233,0.02541539769189864,0.042651667521820445,-0.07625789194870566,0.0036149559896307693,0.011262318482745953,-0.1102406001181143,0.04568805571968016
C1QTNF1,0.05033056894792545,-0.02731625495087054,-0.006263064949929771,0.00920399009926925,0.05228021690129661,0.01240475620529788,0.018885866414487532,-0.03533668619596967,0.07403385617591135,0.034978985713558015,0.08320358416931364,0.009152065040202374
ALB,0.03388775460600599,,0.029465881047380574,0.12094969898726149,-0.021881599504262574,0.0658060021617849,0.06511262792727422,0.11407286579636537,0.023790121420043806,-0.0339258319446801,0.058380023483243504,0.12486699896377887
CCL13,,,,,,,,,,-0.0227332342683898,,
EFNA3,0.022403268535413256,-0.050941039338533535,-0.021513151195416948,-0.021467660134125748,-0.05653493614379359,-0.012523850175931609,0.05675619864333908,-0.007699466357171724,0.017069032730486884,0.03618323817955891,-0.0009892723403537038,-0.014456454142796676
DRAXIN,0.02618663192557568,-0.06827624510094431,0.02259881853808635,-0.044515638447448706,0.08432516870216922,-0.031691489192265276,0.014319067540627325,0.10089373306971569,0.1413207397696568,-0.02462434985687298,-0.025523708615942282,0.060911492648653504
RAET1L,-0.01618935201053988,,,,,,,,,0.037306945398195575,,
NPTX2,-0.012344706060475035,0.08687553847261116,-0.025599655373647043,-0.018703955011957984,-0.1131850568962328,-0.06247210767419391,0.021024795645067658,,0.07960107196103541,0.0764778829510371,-0.015081946776595604,-0.00881950413145522
FGF11,-0.010166383613322992,0.011332700569733718,0.04434362056893239,-0.0762498169027853,0.10506957141330911,-0.008020325794397438,0.02984805606915597,-0.022272176482055654,0.0455968416542755,-0.013644696927742514,0.0869788512653754,0.011497589077422758
CD59,0.039397074840393266,-0.02375588565655406,0.03126760071129283,0.008284135899925583,-0.059490951286481915,0.026957233037946556,-0.014885546586164642,0.0044679313364839246,0.06063922514135987,0.034904099919935025,-0.08021984647427494,0.033625540705950877
COL9A2,-0.013244095897315414,0.0633364662033345,-0.030216165777182266,0.062448106650950186,0.04814335668892465,0.012440500221840586,-0.000779084242822988,0.10270267105012658,0.03141254394621666,-0.03382730610642518,-0.010247131146737027,0.059044481496967775
DLL3,-0.04706482214024087,0.016185087233798214,-0.04125705932371179,0.0035945626899743983,0.08212843058904448,-0.024873376547986163,0.012551460779479407,0.05878664959796599,-0.007641284472332186,-0.008867297651276447,0.09049816426678998,-0.011703369858589642
FGF5,,,,,-0.017424194503788116,,,,,,-0.057216860951167584,0.007029690271202779
LIN7C,0.02138276684343847,0.06909678417103386,0.009756209945399342,0.01816038638987137,0.001856992960086294,0.011066313724461166,0.04618679641630607,0.05300045503282307,0.02691156363137255,-0.04206129986690793,-0.019073519089173593,0.08982853585847893
GDF7,0.037862595906569894,,0.007338717590165891,,-0.018921100645481245,-0.02268512700396757,,,-0.007654015529230325,0.005883290880603203,-0.03185873221719332,0.11978062953738827
PSPN,0.005324065164879392,-0.017509259378652883,0.025979228311589345,-0.018566751467068515,-0.030492436140655606,-0.010413222611626855,-0.0031194398166247256,-0.0715467994817425,0.11501350163747631,-0.02346787119822291,0.1067518131296185,0.007501438231185077
ANGPT1,0.0373111057564468,-0.023009887637494827,-0.0559485220485182,-0.012418661669470346,0.060890695707783056,0.011412275253410806,0.010062532876475037,0.028707114454293386,0.06421432777037872,0.025902498735613167,-0.03615409608478712,-0.003135798730753613
PNOC,-0.011007823406698156,0.00911973445804142,-0.02346270405039407,0.02158890855408426,-0.07003322676416697,7.372843219973607e-05,-0.0012598171128517213,,,-0.019532479349019943,-0.023051014236119008,0.06155787509405802
L1CAM,0.004330367559111108,0.06724475265999132,-0.010351722454925064,0.020217009595997412,-0.055077304726813936,-0.05316519387998358,-0.06593624551269416,-0.09962286893935243,-0.03143733093647279,0.05648935804136191,-0.0280541849298707,0.04341098418938947
APOA1,0.007357534952660902,-0.02024673020170264,-0.023022455949510853,-0.017268973843382655,-0.03729041160808979,-0.01130337660831897,-0.0016931930116171508,0.19760960005400457,-0.009725707542385558,0.001085831009460215,0.025000409053427538,0.0921831525695579
PSEN1,0.010214398992089004,0.00348881861281971,-0.04363432744734141,0.044334657280973855,-0.00256834821037298,0.001794030118523953,-0.0017233056605261484,-0.020359983654504907,0.008031934655397484,0.005803306627745765,-0.052008304670844684,0.01529184227978435
CALM2,-0.021849585166174645,0.021014416066874653,-0.0417040299400551,0.05911959543475842,-0.1189554560062336,-0.05398651234146536,-0.005398794935323174,0.04106075449354908,-0.013422896237835227,0.03504090323920509,0.038931007187856,0.021536800808709226
CLEC2B,0.027764493571083876,-0.06640086031241804,0.04087391485459332,-0.06638848952831515,0.10722849278307639,0.03179248366783358,0.029856466432366863,-0.04053424936017244,0.049572193406944236,0.03030750618800802,-0.049498227138750815,-0.011116114370111705
NTNG1,-0.0050913952940781085,,-0.015072343562361926,0.01293154223540595,0.026494626556978516,-0.011759626291740531,-0.007779144587808584,-0.03427762946700308,0.024508204351335966,0.04014414058724606,0.02414356670705721,0.04070735777908314
LRIG1,0.03556175220897945,0.08813241339529068,-0.04038869114730724,0.06134287821180788,0.049440740616473584,0.011616502078489256,0.0245718936940684,0.13572519664336433,0.0960088066684685,-0.022794876377596626,-0.038911842579592654,0.03321634415081904
CPAMD8,0.008716769609348887,,0.09664933639122268,0.019114987912992383,0.008320388807276024,-0.019866093258409406,-0.012234264647315748,-0.04418890965305013,-0.006685436755241006,,-0.02340199794956648,0.09220353175491187
GHRL,-0.04313375180452588,,-0.046641103337132485,0.015411588295003558,-0.009518531376949427,-0.026587190703703665,-0.017652305319362842,-0.07046188300859489,0.05263563767130717,-0.017821544312888397,-0.03212569584864041,-0.016042215713830528
NPY,0.01881436876886952,-0.018108535860872865,-0.054491945965035204,-0.018602604903930623,-0.015913198519266963,0.016462785221349335,0.00894911084400156,,-0.06491798259217808,-0.0440728490418981,-0.02820268901109688,0.07176561091610797
MMP2,0.00863506269457876,0.07335959628976767,-0.012372851278246269,-0.07490536486881845,0.12339738706120518,0.05433520861533584,0.028738400896047928,0.08739297827575424,0.033315985173773786,-0.009059407554008778,-0.1076192533784409,-0.014359449233548977
LHB,,,-0.015228930331903104,,,,,,,,,
PPY,-0.02729844677037983,,0.05219651344692528,,,-0.014518882182974575,,,,-0.014745221524291979,0.08079285985852198,0.05797935947826748
ALKAL2,-0.030360586659659777,,-0.015007677727234185,,-0.017872085993751424,0.006486425225807087,0.0017417887314053534,,0.1314868939752804,0.0016150368627294077,-0.03148309058262485,0.052641436142718746
CSF1,0.0193737181254382,0.06887952763911406,-0.015516248828286772,0.039905257390359265,0.04153469346054373,0.05444828578310194,0.032559822689998213,0.12614989309932245,0.010893259623221555,0.0024071267388168795,0.025564798428066485,0.058377672246179645
SEMA4C,0.002917432470990586,0.008670062255190961,0.0022270584561320914,-0.0036436584095677032,-0.00854459831649739,-0.03414554950230283,0.01793265244771776,-0.030072430526079434,0.03578555967152926,-0.005081861549225354,0.0018339855698561352,-0.0019647822217078942
BMP8A,,,,,,,,,,,-0.020046187140372766,
ICAM2,-0.015887923461061357,0.07134294646990115,0.027087622873646702,0.062751254573604,0.10014896405506711,0.010832921563925584,0.01139640451371052,-0.028682893854900096,0.02173011679933278,-0.023686176226583342,-0.0764419619277137,0.04360673233986329
SYTL3,0.008428893484528707,0.05776073376483755,0.024520792741990427,-0.04338646811265681,0.05629226224404173,-0.0028601891014787065,-0.02771194973476933,-0.004478927982275101,0.05394769425651562,-0.003861843163379723,-0.06772058227544034,-0.023777589728811818
IL1A,-0.024747679181337447,-0.05251623947587741,0.020003595417720305,0.03547458338571566,0.11843851327179644,0.038278609048687705,-0.013330477858876593,0.12963838873974753,0.07207158358231547,-0.026279402714338262,-0.015627837132421312,-0.028836386862650974
HLA-G,0.0319239536029198,,-0.016084697408446546,,,,,-0.03871902224252176,,-0.029880844436087243,,
PGF,0.02707361386249946,-0.04682709317466832,0.0008333623865025716,0.024403500524589023,0.11279721803095845,-0.0033931002569950555,0.07348965261600461,-0.03620766726786014,0.021827575605496433,0.029512222711223134,-0.07679531599852128,0.0027824666814861613
LGALS8,0.05824408965531397,0.024115009509848708,3.565822451814397e-05,-0.004968995155398162,-0.012267168767362224,-0.03839012053415378,-0.022411547344752283,0.0681090866025806,0.00043273213121735444,0.004012491647278458,-0.07158538908198131,0.08232335237566864
DKK3,-0.014115452475287397,0.03342361952621617,-0.04974992184173766,-0.0014039653879966353,-0.10138036706280232,-0.037306170028426226,-0.008863064360601434,-0.004230734446266427,0.05147865237870124,-0.013302731875039183,-0.10041438945370534,0.03325579865620704
COL16A1,0.017631561965751497,0.09107242393988677,0.056688219419906885,0.055077482362267796,0.03404005690544496,-0.0462677063171915,-0.026209485607850653,0.015022457271320688,0.05033371409103263,0.006971778132360492,-0.04496935742241239,0.05259029981735262
TPH1,-0.018291402211120827,0.04975706833295433,-0.018785858162395964,-0.018804051860007564,0.001277449657364558,0.016681284451314858,-0.016645196273342763,0.0907451597621916,0.01905029131309457,-0.01329410263336387,-0.07680887932694788,-0.00932919894109581
TNC,0.08962372328210143,0.025316357200341522,0.025402836265291197,-0.07808111708256397,0.13810356022258585,0.015915963768875673,0.04957308973162135,-0.10244169827937478,0.12819993724867335,0.07655946790298943,-0.061615507522764186,-0.01960384280745212
TNFSF9,-0.032526078799655016,0.0053467900026464435,0.01917573206567149,0.05426359401213065,-0.04229850549167131,-0.019914015920262387,-0.015974279638159318,0.062006354245784906,0.0003263826796878105,0.003696172071714295,-0.031724566040265155,0.023744139873402445
C4A,,,-0.018054780608499753,,,-0.017211406579576132,-0.014631759840461141,,0.003947380337315113,0.1608108170773781,0.06662677577562319,
CNTN2,0.009956881058073715,0.07600411678121313,0.015194853144347126,0.04657826811941342,-0.07425247521214351,0.021454824952837997,-0.03945641726908786,0.0527714613982768,-0.08631890216102975,0.052929323568202215,-0.03754050093279406,0.032420595074553915
F7,-0.01784464141770383,,,,-0.015762519655447425,,,,,-0.016475586943813566,,0.13612068833250426
LUM,0.010200206344252932,0.003536927094196801,0.02190600698656271,-0.04212258767117527,0.07925304003384068,-0.01713024924255558,0.07125161726006762,0.09973127366054474,0.008667482218446784,0.021346427400933704,-0.15775474292523464,-0.04814081122684269
BTC,-0.016189345267154452,,0.004284941019113885,-0.004736105376344702,,,,-0.05189813997057961,-0.03144333424626093,0.0305380931491559,-0.05776522541928681,0.06747672105612394
APOC1,-0.005053873588886308,0.023000991443401713,0.02257940752410458,0.03223734875951629,0.14069279348816663,0.028205508649022208,0.047612552625663794,0.19891676618739856,-0.03276220622955159,0.0644658170282157,-0.054024459112414755,0.007954625617942484
PKM,0.017710940660845356,0.0033271952591210838,0.06599171514120929,-0.0032391053283892376,0.062040162481243596,-0.012449219748227417,0.013565510142872262,-0.03550688186796725,0.038269928467553,0.0017503443230203137,0.010691893760957827,-0.0002359294064845979
TNF,0.001822856240605684,,-0.0015310409005242396,0.05634550820607264,-0.023133453467891665,-0.0031824894898169307,-0.034757040425635356,0.12829426035216288,,,-0.013121044862929424,-0.017507238126891235
GNAS,-0.01555601362511052,-0.0809907204717503,-0.030077729143452282,0.05109755167490292,-0.07960402459278544,-0.04251723964364513,-0.006576883454548228,-0.03263676460935827,0.10116376930589868,-0.04475432006976761,0.0376585123857705,0.017962092711787815
BMP8B,-0.0379503587930046,0.02400066886048165,0.0012101313581435696,0.018076371584992635,0.02897793885479016,-0.024595967246432603,0.07417525041115779,-0.02460126709459624,-0.0198219688371817,-0.013815799277782934,-0.06307974410436559,-0.041923257050097404
LIPH,0.018248790296176324,-0.01929744355177409,-0.022873037642826315,,,-0.013877098725082351,,,,0.0020440339451206083,0.0024813806472348864,0.007289130569257522
CCL28,0.02818541261698445,,,,,0.04321718225308495,0.01220486264455285,,0.016407347206147494,,-0.015565907660755735,-0.026487678804903346
PTPN11,-0.013284928234264536,0.022388955790725168,0.0355505309165354,0.09972314898175424,0.018650904644203586,-0.009232200497101687,-0.044097609944491196,-0.07039108253944952,-0.044521126110621395,-0.025556788709051797,0.029772916927072207,-0.03604587901022606
ADAM12,0.04945234921361474,0.06369092650309809,0.07463789755640797,0.011839453607868556,0.06490555733714402,0.018871647734772977,0.06922673820714054,0.014782895683359191,0.04510106762746686,0.020586072928411765,-0.010229491291529157,-0.04930064434169718
EPO,-0.024577691329743124,,-0.02331866868326244,-0.0019731394811240903,,-0.01451888281672665,-0.016645198717746206,0.022850788473425875,,-0.015762722434468458,-0.016553049146977642,
EDN3,0.024426010727207216,-0.02276318849898535,-0.029028501312086022,-0.020671195954175242,-0.0003753029894459431,0.001973046242126931,-0.016816952396697307,,0.06720657279139922,-0.04144268606828385,-0.030076769781600957,0.08126193140921886
CCL22,,,,,,-0.01017136411790479,,,-0.03144333563782112,0.0916341431878535,-0.02557879867262068,
CCL2,0.05565035002245451,0.043840453722858386,0.006738238283108275,-0.04557535077586771,0.03532095934971892,0.10757883678594707,-0.0009067382934235312,0.033280090747858385,-0.05545332031179804,-0.0016233465139422094,-0.033002346252142205,0.0488773444640893
DSCAM,-0.032842241494422254,0.06284695386932576,0.0073043583074477985,-0.02573008485084694,0.0033665779552170395,0.024412945570393533,0.03913628243402639,0.048416961391998074,0.026167600538213667,-0.08486874777463524,0.07165466244505184,0.06144359483013492
GPHA2,-0.020386692179464736,,,,,,,,,,,
ANG,0.03084255503902199,-0.05826018502025167,-0.00714845583096057,-0.0442029411392703,0.055162842860990956,-0.00417451391345569,0.061840216518846275,-0.16194524771691382,0.040414928302005715,0.01663582636128521,0.06989106902003607,0.054502875795615795
FBLN2,-0.032237021427537094,-0.026461279791775566,-0.035357817502668774,-0.024753017987274462,-0.011494072821960664,0.001545715734652563,-0.00275712408291881,,0.09666291985034846,0.036275052845755315,-0.021121955020971455,-0.0015784068726335584
VTN,-0.01499353908236067,0.02517711188616831,-0.010313717357870855,-0.0024915497670764384,0.003920068268991497,0.0363858510982791,-0.013831157985668483,-0.020653843955081908,,0.05162906876082655,0.09855683533382588,0.008679065158502914
VEGFA,-0.006846059825089126,-0.05891999224528889,0.04155466367636284,-0.00027964848934209426,0.05354932640401751,-0.03056834717073694,0.021912062172030466,-0.0920749618034267,-0.017614559101266955,-0.006882049028263481,0.10753493808242487,-0.03335542471562701
F10,,,,0.019972652502375298,0.0036293180993499656,0.01876466850082556,,-0.007306627594606348,0.04712649590402977,-0.013814062381759168,0.00031441285419411027,0.021351163994615906
SERPINA1,0.03656177209775756,0.02367709955025643,0.054582494568709616,-0.04839933872166103,0.08945276742245165,0.01409183842299673,0.07380884975216077,0.008802677450894459,0.016398532753498687,0.03675259720847714,-0.08882801382224899,-0.008618127536942391
VWF,0.023531879571945805,0.0226867590815146,0.030038909705560026,-0.007557185355063569,0.08739104279505072,-0.020808567445388518,0.038253432549059,-0.03937461374532033,0.028863126719735097,0.03053038820234062,-0.13554350669166113,-0.02388649241793789
GDNF,-0.0286456537793768,0.06137114130952256,-0.018966969373596165,,,,0.023281863398574344,0.13812593496398373,,-0.022072595341276962,,
VASP,0.040846217560244355,-0.05473826617701736,-0.00883524247200021,-0.0444207515243783,0.04042645475295688,0.045582527784884135,0.02762196822341841,0.009994914135946428,0.0367964135775755,0.07049293130961766,-0.02251765526952112,-0.08314531254867875
ADAM15,0.02958551305105629,0.07171565685630851,0.05388195645749095,-0.02225958919859818,0.04526624627660515,-0.015372907443260147,0.015089853459799754,0.02205514493753169,0.04588008412828015,0.08030092376390684,-0.08498197432624899,0.05638711425669861
WNT2,-0.009715232088102932,0.010123614499629318,,-0.016346997932518145,0.035752017969142,,0.06976627329447699,,,0.02062364850154397,-0.018562637461458018,0.014385116137598493
CALCB,,-0.03435422747479438,,-0.024572749342470862,-0.017424194314433723,,,,,-0.024622058110707407,,-0.02697098702215319
OLFM2,0.04297429678597524,-0.007696157432980476,0.06687521197546027,-0.05576179410062648,-0.05987055079454112,-0.023405385651579246,-0.06747286758532423,-0.03092395753785812,-0.05350263875594507,-0.04279625145399289,0.03912980974624359,0.024880206753469025
MFAP2,-0.004077368308674995,,0.11216189279036591,0.09846138211333497,0.042251470872260034,0.02325608497642405,0.10949335685487765,-0.03958067641949495,0.07715307220873362,0.05986949010621752,-0.08402103368428696,-0.043706588838718176
HLA-C,-0.006284918166466333,-0.01040662982263164,-0.017832572921011355,-0.01712631535700296,0.1077843472293717,0.03552007117830602,0.03629084071377471,0.004196298127136578,0.0036679172160740997,0.09183046484026446,-0.10683741891914955,0.017023974018304328
THBS1,0.027588270813235793,0.04630617167157514,0.024938687034420544,-0.10291104241144627,0.03842461254257289,0.09451685997662554,-0.018025302025352182,-0.0205075889764627,0.00042560872379835947,0.035420340562686864,-0.12927047196911418,-0.007975206338700382
HSPA4,-0.008845319783697245,-0.009239998456139742,-0.012008207576079196,0.04443546571594296,0.025508603774571113,-0.011472936491358637,0.04789742270324643,-0.030643321853010653,-0.05109841313667232,-0.02848035974575046,0.04237283429709416,0.03450296290652469
LMAN1,0.05446715677935474,-0.09556604514765821,0.03832871035764738,-0.008216827820160396,0.08151551296219448,0.026942662677925118,0.06452666782082125,-0.06626474824116185,0.019677326063337598,0.014214223131357479,0.05848405318305146,-0.01209066765923671
LYPD3,-0.02790424169720475,0.13391545675518554,-0.017096751193120707,-0.020343418464107747,0.04656967634960034,-0.02032760376763993,,0.00837719589532942,,-0.02510502029437446,-0.034327381900732076,-0.02549802324517499
APOE,-0.002471079335547871,0.017109449690106745,-0.0016389671321271043,0.002569077154835324,0.04427235315593363,0.0013116334045235928,-0.053977287897429824,0.0930693114160587,0.04353654945854938,0.006706809726290054,-0.07828716794437748,0.018398636936533333
SOSTDC1,-0.016436322966443366,,,-0.025397264703515783,0.04351024132569059,-0.003792769447755154,-0.025310485138517046,,,-0.0334773817197932,0.03647863909834923,0.00779238865526044
ANXA1,0.06370310067195863,-0.005982417845466181,0.03352654460578549,-0.04862676960459907,0.08423508107375363,0.004855158291838801,0.06681031243823606,0.023198362243757046,0.017832472922433854,0.03222592917899983,-0.02190266551007987,-0.011742188666320602
WNT2B,-0.021960745449495927,0.013871848463934747,0.04079138739519983,-0.0025262843840052297,0.05335075077822346,0.02309016603515924,-0.014443803825044156,-0.01525031219174086,0.024077285870953813,0.044280384709135166,0.05657258014150587,0.05368114274968573
AMH,0.04914682864559237,0.050133139371830816,-0.02375666846534362,-0.02526147138955513,0.08559079994720985,-0.02092823458315594,0.06674750052801214,0.08059391950310478,-0.0253308658017156,0.02713999353657761,-0.028157743136050777,0.0276491205385713
GDF10,-0.021170367435252795,,,-0.001481795167661652,-0.028076391852735628,-0.019552793692716935,-0.020231618585073698,-0.03368616518683795,-0.03197039742938175,-0.03411376042461552,-0.033230784602187355,0.04672079761359898
EFNB3,-0.007096673839785083,-0.01767026335872431,-0.041762285642673605,0.04252482815882426,-0.010868399743529156,0.005568113447602979,0.013160767218872008,0.050055130637464605,0.029057072748072107,0.013483792328741962,0.04856168736428817,0.09348350661997668
LTB,0.08157146497697414,,0.004386362467875089,0.059138543492271975,0.012243474200951971,0.017727273966578933,0.013529204539949302,-0.03360095696773193,0.04739996901013454,-0.03364248381500332,-0.058222731329463935,0.04431328769794284
ANGPT2,0.01549349156381286,-0.019487172318812276,0.02718582054212882,0.028491848346043683,0.15196408732163771,0.05511184621259859,0.05480175392640121,-0.05586348742435241,0.022301474912644302,0.029132226533057592,-0.06567769395569982,-0.08092359638919774
NRTN,,,,,,,,,-0.016383152756344756,-0.014035573300032798,,
