,UKF243,UKF266,UKF313,UKF334,ZH1007nec,ZH8811Bbulk,ZH916T1,ZH916bulk
GHRL,,-0.01917882488240027,,-0.014372787062580389,0.02023661849576473,,-0.009275987973414843,0.10468027226899536
NPY,-0.061293744475879465,0.007822035219498447,,0.03737596389639608,0.048132847188435544,0.0397054211250534,0.03967249990469887,-0.05081994252955484
MMP2,-0.041758002126059145,0.05001332306519118,-0.07290279467124697,0.04741467594513667,0.0373368625674731,-0.0020460723027894557,0.05381093175002852,0.02039906496421486
PPY,,,0.07462566222626754,,,0.06850321518756261,0.032036788065717615,-0.018164392270108545
ALKAL2,0.035205410053958774,0.06349934514570298,0.023400398188405922,0.014420435623308933,0.007013994397963939,0.018161796340757902,0.03931911996688462,0.098129601039809
CSF1,0.0929397384175541,0.03910391052859542,0.14762960223309923,0.005110843336626419,0.02787273143227061,0.02776245771959654,0.0789243388160775,0.07775406893841645
SEMA4C,0.02745079426392433,0.04940164088319422,0.054631423782962416,-0.0016944497249021106,0.1049878946819962,0.04687456249220847,0.07065873301325812,0.057305052601942096
BMP8A,,,,,,,0.08400942265371966,
ICAM2,-0.0038916042583758935,-0.01552082153128386,0.03642673362582691,0.029875124352146638,-0.02014883467899547,0.038349811767868516,0.032618998769832735,-0.05115077313489497
SYTL3,-0.005614383004507516,-0.024779126237442634,-0.024653206049475355,-0.03516124100361019,-0.03848378678253067,-0.02179298917004271,0.09137724084202606,0.18141814355830263
IL1A,0.02370201491225173,-0.025770092955339132,,0.041911049807296326,-0.06339964847089974,-0.03243049029804799,-0.02006102470473648,0.042572948723641264
HLA-G,0.003225292304247379,-0.013918800004590542,,,0.008203318902833384,0.011804721146771543,,
PGF,0.08025399943620912,0.07405515929631476,0.1290907256714115,-0.01469144007677187,-0.05277459798405712,-0.00997475078385006,0.039937135154808595,0.0031996404363589703
LGALS8,-0.02739405896852346,-0.003545708373324277,-0.005276764138054892,0.024326111595901704,0.02018258214126612,0.02821205863671,0.023540145255593354,-0.021801848743987617
DKK3,-0.04404469908052611,-0.0916074775995254,-0.0010128883927148261,0.050974620937001246,0.01563222122508416,0.08751241711763767,0.09848047356384344,-0.0813843599866326
COL16A1,0.04369785944857129,0.014634815627774998,0.06801055341806941,-0.02678552297369438,-0.05098808958271404,0.0418467544973927,0.04272530633782991,0.017003845961251048
TPH1,0.05399538415523597,-0.014748909589667025,,-0.013552782898514209,0.00877999097109758,-0.0037415317413489035,0.03710726025314049,0.08714855088761414
TNC,0.10034886657819747,0.06119302190057514,-0.09349274522582042,0.007759012789043246,-0.08886167526652083,0.026804835809839847,0.04822132056035472,0.10469426166464021
TNFSF9,-0.009647048501943901,0.03106943312291471,-0.03897361826182824,-0.02299393156807037,,0.10551851317600368,-0.04628594140595145,0.04511367852006884
C4A,,,-0.02372094746329311,-0.011913411009670541,0.1008743371038999,,0.05947814951472434,
CNTN2,-0.039129181614815566,0.019781357483332908,0.06768130057976986,-0.029786589907284677,-0.00845292628312207,-0.0016411573478473072,0.03208151347251103,-0.03361617765212877
F7,,0.10021134831469204,-0.021625844143952137,,,,,0.06453591595034987
LUM,-0.012221651577626523,-0.04333757849030887,-0.07420801443964209,0.06744308062246333,0.0021870064023280476,0.08650125519327792,0.04283703316057521,0.0071775379939394415
BTC,,,,,,-0.027513860695278402,0.06288349177870944,0.03966863481067647
APOC1,-0.043683227417614934,0.07727757362455759,0.06309916895310907,0.009705507230948963,-0.10865217163553158,-0.017041463682250936,0.01309352001594979,-0.01656435370443091
PKM,0.06613805424416862,-0.010579955781118882,0.018314277602133503,-0.0663011815155252,-0.020485489259141423,-0.008366481256323808,0.07511829189085399,0.10097002224494649
TNF,-0.06259613104718736,-0.03146927712489597,-0.030784694318289813,0.0072795450068202355,-0.001245569168784637,-0.018834310171155895,0.055451499230302,0.09383299655067212
GNAS,-0.10680341825787093,-0.07767188964786143,-0.10439265771589451,-0.0631581315333507,-0.07277626216042088,0.04026038336777339,-0.03376811773114768,-0.11312056491874826
BMP8B,-0.021469191267595802,0.14026204660142905,-0.006354133887120405,-0.006122194188574265,0.06307332069623926,0.03942574779391603,0.10569670625089403,0.06954502352846166
LIPH,0.15388183463940214,,,,0.13213600803482733,-0.02099863550118744,0.04064592643615196,0.22358497173991349
CCL28,0.03350678785193762,-0.027546382585700902,,-0.01074794557340583,-0.05106973452117972,,-0.022710560926247073,0.04634059358986386
PTPN11,-0.06954243414059583,0.021244654954352963,-0.0008194233885339253,-0.03528731710772524,-0.05019431011205455,0.009536072226966159,0.03234231703194751,-0.06706581870313542
ADAM12,0.04968620455864023,0.05176254005325112,0.038279993048776134,0.03847435753623057,-0.13150399604538116,0.06517458244944006,0.04757376775687158,0.0573101402273625
EPO,-0.048077010394330516,,-0.019663051982829128,-0.013552784888786279,,-0.021808683769412193,-0.006184046892628462,
EDN3,0.09032163552518398,-0.01837256072889388,,-0.0136926294592329,,0.09221104691529021,0.014116746548510297,-0.028343292311074943
CCL22,,,,,,-0.01994370738215702,0.031198452680990692,
CCL2,0.12799470669077814,0.05730735272726715,0.01774025498710197,0.001604572989663659,0.02761228364520985,0.034866213306691464,0.09018496074203955,0.14357505282732033
DSCAM,0.022101876439938255,0.09097602399221492,-0.02892876853117295,-0.012312923942338842,0.09150762147735247,0.05118753437062584,-0.0015346221002329034,0.023206455231485065
ANG,0.0236426274755265,0.08031464275594881,-0.03034764047257801,-0.01359466955975418,-0.015222050445754252,0.0193414594613699,0.10555632488492621,0.09567469004100873
FBLN2,-0.02610582065750611,-0.012367565533185876,0.13559408298374612,0.011315058585944948,0.056735443230093566,0.1463932213588711,0.08680565905530169,0.04707878284796649
VTN,0.05647874120244404,-0.01474890476676029,,-0.011261548277145752,-0.024751339283137583,-0.015335426777864609,-0.018662477086701247,0.06069961667481729
VEGFA,0.0326233739172012,0.04765565506428336,-0.0925285115911068,-0.06340685360779896,-0.04443264334164975,-0.03426059922108031,-0.029978511584288017,0.11249692368209001
F10,,-0.02564801030787475,0.02470560778181219,,,-0.02619150799870395,0.027567241212240825,-0.001959125258328163
SERPINA1,0.017336720594624957,0.01527095266773289,0.0914758452101814,0.03312658139987744,-0.05536670862518749,0.006867894828302379,0.019176644171078387,-0.03140087921636221
VWF,0.01979719407061648,0.0010438122929534667,0.037864875309121596,0.08230231716493552,-0.00949340864759134,0.08258197052556243,-0.032440263423379315,-0.07843895027572727
GDNF,,-0.022957242134725882,-0.05335908397858708,0.0109263224125298,,-0.003742296219191202,,
VASP,0.0014279601285495716,0.03836635920240799,0.011646165599181186,0.04670871002955608,-0.09071925462818314,0.03754536112003532,0.055252563373147184,0.02156949149521202
ADAM15,0.15041590230601548,0.09742697777196935,0.04399773957009322,0.008511609219184108,-0.0030909374544652664,0.019917539762770924,0.07004025847899237,0.02732757082168146
WNT2,-0.02452465047136955,-0.008872134752636521,,-0.012683396300824505,-0.04298892410615672,0.014498468600040114,0.020690884061191756,0.055654782373196744
CALCB,-0.003088898356537954,-0.014949592787954137,,,,0.020090350359922682,,0.04827819326715458
OLFM2,0.0006419261605628719,0.04303917154432982,0.03717123465158038,-0.0073213422923390685,0.0023100660868471423,0.008819721888985268,0.03330815424643145,0.03621025268455838
MFAP2,-0.0329086433007807,0.05587312982295671,0.10265340789812756,0.04392501361531719,-0.012222966838181484,0.039981839652479284,0.05917669691165206,0.05078194015635141
HLA-C,0.05157322831470796,0.011981921948604419,0.048838982299889276,0.0747832995731915,-0.04376674351003262,0.05575721130568021,0.05037517814610393,-0.11204140505926824
THBS1,0.07812605556560268,0.11271043294573098,0.052271040403056364,0.03116921011603467,-0.15257852855116738,0.04624203979470991,-0.0411107128245959,0.025892915243189298
HSPA4,-0.09083360452739483,0.049402086774652895,0.07187434673011422,0.01737842280761936,-0.004908498197681575,-0.05505199415507616,0.026151139906536135,0.029919063852742806
LMAN1,-0.0039053310564667086,0.021188969354845776,0.02210058075718211,0.044157879850368384,-0.0315594499024417,-0.03193511161946949,-0.01750216485849562,0.02447435670683269
LYPD3,,-0.018536389935169012,0.0766409174200448,,0.08257349090471594,0.012332376487760156,0.025982105166541015,0.0700905885564547
APOE,-0.08276376058608174,0.052782968495352474,0.00767633333302232,0.001710795488475797,-0.02620030302893156,0.03489122886185166,0.001773721215178021,-0.058332252243606574
SOSTDC1,-0.031058258686204075,-0.0364844316115963,,-0.020608198576051007,,-0.030651148118202357,-0.008870055257588938,0.02634914359099118
ANXA1,0.08652382594412286,0.026346358374467232,-0.02860651108827872,0.04738639045862227,-0.023370401576853706,0.021189371271877203,0.03340981329289291,0.10370481954863942
WNT2B,-0.046872677306605166,-0.038631015886388696,0.01168555359710085,0.038648157864920596,0.01173580928754848,0.09357432089726528,0.082813183094725,-0.04207249647674849
AMH,-0.005808853308901404,0.05875711085474027,-0.0008024965328751938,-0.030907576433584723,,0.08117860733579325,0.011828606122951456,0.157411864539354
GDF10,-0.023934105953017114,0.004797352726142974,,-0.013416707617517296,0.04226941102467806,-0.03358746071079517,0.041802595455589536,0.06031039826408616
EFNB3,-0.0439955124030474,-0.04367315195200524,-0.028002074383490297,0.023245402655113805,-0.027440733698850917,0.05476121485575596,0.0385106369196258,0.0174352987158953
LTB,-0.029108494237360064,0.08232569696039264,0.07199640437913342,-0.025189895728539184,0.05806355520203017,0.04801701123364945,0.05935847737769955,-0.006249309744465755
ANGPT2,-0.057608143861988724,0.07678901283108863,0.09098307740746506,0.09658721475480386,-0.05688355138963744,0.06616219662768957,-0.022536189775181684,-0.05076085621989283
ADAM17,0.07963250911400382,0.08583853677813016,0.027702483404971234,0.019997572773263778,0.03863524546821728,-0.020023375745191797,-0.009563129575627353,0.03471478672559289
LRPAP1,0.051805711203976916,-0.025197262495811956,0.04888971304681896,-0.06770964965627235,0.0379666233311923,0.1027999986257068,0.051040155827809054,-0.0004872276386251656
NID1,-0.04560130830639303,0.0660769763740112,-0.013454268608533888,0.042801314605867946,-0.0819251558919712,0.03802481713500349,-0.0007756745518698474,-0.045164958274992756
MST1,0.06528315131483786,0.013001704838598648,0.04800989568098817,0.004454730185334968,0.11102908128861058,0.04093374938668013,0.11783608093651661,0.051186945654225165
CCL14,,,-0.030330346489595067,,,,,
IL13,,,,-0.015894842519658718,0.05976834062654915,,,
DCN,-0.04826942968230198,-0.031005680782426943,-0.09613719495800811,0.026283973122254094,-0.015713468948917234,0.10601361788615248,0.039334639547814014,-0.023272978390369594
IGFL2,,,,,,-0.02160877462460898,0.168146209422813,
COL7A1,0.03813954041926617,0.0396238778017022,-0.018706232293890904,0.04604129101416986,-0.06115626649512214,0.07053403607015672,0.122218639670117,0.05764311264589285
CALR,0.002554904883418441,0.08814373929094711,-0.005175136701399881,-0.012329236938667469,-0.0159516604374918,0.024612729053331485,0.04081883535987149,0.07368184743738895
PIGA,0.059205229924602386,0.06622777093134492,0.042773649665019536,-0.020492930442468898,0.013954363613876869,0.024263010257712957,0.06442538990039848,0.06940919883364974
CD200,0.027366671733192696,-0.047478022722221055,0.03265031444661682,0.03227164143875671,0.13093706700097585,0.08693218669716497,0.017973994902239145,-0.044356026020468835
GRP,,-0.01995527606098698,,0.010903324735627017,,0.0792348228551997,0.08793901097564129,0.0116959371723435
CDH1,,0.10603896834545046,,-0.022282842588052947,0.1615981231109867,0.08167070137525419,0.07519887672686294,0.05397879305248444
LPL,0.061701327579251064,0.11924355152707053,-0.011844945492163916,-0.016168031204952388,-0.06417082495840401,0.09761762133275406,-0.00013160648808362065,0.0915103955931597
SEMA5A,0.07612110986361165,0.0976609364879097,-0.0017931149324554993,0.02171789633011814,0.08788891984855965,0.05469494590015847,-0.005749457097472029,-0.003447934746673703
SEMA7A,-0.054378502813992285,0.07788351717816958,0.003242786407973217,-0.008709458207571085,0.005812213702856199,0.07373319626605945,0.036142538210309556,0.00316641263975075
SEMA4G,-0.038962786646949465,0.040034087155828124,-0.009494161413734338,-0.0166634763707129,-0.032907531401984706,-0.010234176317232812,0.08601699103393318,-0.03834399399528146
SEMA3B,0.030916769952283884,0.04581546995932487,-0.01719229627048631,-0.03570954085542062,0.03529349778390833,0.03291923227096856,0.09604536427719552,0.022168137340305455
RPH3A,-0.07699427084887432,-0.028297548537226953,,0.02510922129530302,0.1245333376435124,0.053750814906266604,-0.018175606062448522,-0.009545119933658044
JAG2,0.015588253225745476,-0.022800276405421926,0.14855545899379177,-0.03129889247141572,-0.09595160801113514,-0.0037096309502762,0.027129360404920134,0.04122199988752432
CGN,-0.021900710407106467,-0.00826060256876862,,-0.02346902773406055,-0.01453516243662671,0.028836751839431046,0.11119921219463517,0.06538507528256238
GDF15,-0.0038257039027489743,0.1585315083037675,0.005675530839289703,0.0573675850696841,-0.07263332276963318,-0.04180502318303932,0.04985449255524755,0.06302464582833449
SEMA4F,0.006840703176321358,0.006086679906879562,0.061227941552819354,0.06742094062308862,0.05062761020666835,0.02357153829217746,0.07372186539900615,0.026177050556681358
NXPH1,-0.05006235328548738,0.07808916704997805,,-0.006831150265722026,0.020938670861311175,0.05975456621266256,-0.010140112960874166,-0.041025819907317476
ARF1,-0.03302555621295551,-0.04663549844742714,0.06382891448975964,0.034793758330584304,-0.07695673753320466,-0.023798286685163223,-0.00381162695261948,-0.007559710654822768
DSC3,,,-0.008690329938324179,,,,-0.02415080144826354,
EBI3,0.024149065445703475,0.026822997400890187,0.08759680591617051,0.038930771496166555,0.05894652143309406,0.062143044165470354,0.018738116652726584,-0.024993055784423065
TIMP1,-0.009000272041711685,0.030208333912762515,-0.012373360261530774,0.06844859394958909,-0.07929627879115586,0.01668771162776701,0.06494344069667975,0.06525065893285413
SEMA3C,0.042710764830751,0.027236307647460944,-0.05545518603311493,0.0577731816507334,-0.03402407829119862,-0.04569749941167367,0.0168941605053123,0.006483198024242744
GNRH2,,,,,,,0.00599141363976147,
GAS6,0.07197360118233653,0.03660587780077265,-0.018928377041803873,-0.024740231590724863,-0.06835187082931142,0.01442302303704604,0.05823865336169515,-0.05028055379661859
MEPE,-0.024815164382317064,-0.013673326263058661,,-0.025108311397830645,,-0.031043678145086993,0.2094150953760046,-0.00926800698057074
SERPINE1,0.07078612787151159,-0.004877948059741828,-0.07984092810077599,0.036627200007060635,-0.11824748470645932,0.01889769352461727,0.026691464445339368,0.11344723336654128
RSPO2,0.02429869478161792,-0.022353890419632195,,0.016675436507865442,,0.014536999793240963,0.07646050080479315,-0.030422312835830967
SHBG,-0.03424097745181353,-0.016471962703849864,,-0.010921716307928124,-0.0479607068958905,0.0207376867774856,0.017241052330223442,0.015043845830632516
LGALS3BP,0.04247115448596096,0.07874872860960554,-0.00862512895133807,0.0041895354560524305,0.059983500950310874,0.06872947869943077,0.07687768465792554,0.12767386551797377
LAMB1,0.04394618656538889,0.05662028232288117,-0.046931259924084645,0.02671089633370972,-0.13652410679634733,0.02962376353940377,0.050363948675342114,0.02095197206819651
SPTBN2,-0.03442957776904776,-0.011574463780265205,0.014820559885571828,0.0665691665650817,0.005315558588967306,-0.0016503430130217407,0.003859791492815858,-0.04634080973225546
COL1A2,-0.006001153404652427,0.040493100256236605,-0.09628900420067706,0.08382275975121625,-0.051592420836896635,0.04540647268894286,0.013454410498903073,-0.04985442994352389
DEFB1,,,,,,,0.05535977795480522,-0.022067596513383556
CEACAM16,,,,-0.019825388894200068,0.051981337279597015,,,
WNT11,,,-0.02771177599874637,,,0.014441743679584812,0.006375571031702885,0.004854353378679679
LGALS1,0.03564931770102158,-0.003965646649602686,-0.03434212663676575,0.05902942643119418,-0.013022175543588695,-0.018086457364004,-0.007515596417000454,0.10689694022788317
BCAN,-0.03812519580954756,0.11866939627221743,0.10113971853702712,-0.0009751491062708354,0.047377886005892406,0.028791315863686568,0.009870593772150433,-0.038580452213574
ANOS1,0.0051400377338275665,0.02423619699978156,-0.011327038827349846,-0.03668125966358522,0.04783821375153378,0.01957019792589714,0.03525266261467318,-0.003378587510317961
EDA,-0.0369912113655475,0.10717925760554849,-0.002539372560294421,-0.02385799702403942,0.07481478124324394,0.04222876697353157,0.04971826452991829,-0.019098816132137028
FGF22,-0.00627912640309645,-0.024142152651800253,,-0.02477988171051079,,-0.020582658793285365,0.026369233946393993,-0.027545220149982657
SHANK1,,-0.013038567671076537,,0.00645735599936997,,-0.010196677597743776,-0.03344450190365618,-0.02988652042863533
NPVF,,,,,,-0.018605037780770085,,
RAET1G,,,,,,,0.0382109922334821,-0.018245557109178072
TGFB1,0.024700751465601033,,0.009047169038108455,0.003930653388637319,-0.06706782965379948,0.06079625075385469,0.020763074744652252,-0.006656521138389201
MSTN,-0.03553179803387803,-0.022325187669883003,,-0.007206171714875734,0.08244671701078429,-0.016150452102680297,0.12596655766422907,-0.024671773437627845
WNT4,-0.027304031360943316,0.02810715667071515,,-0.015151442858149329,,0.038426953018077574,0.06237464452988468,0.0875384364819039
TNFSF4,0.07158590996835602,0.05331525757853288,0.07805396484849524,-0.02264071683158469,0.12599451050016824,0.014809849941016973,0.07555975608899214,0.10716689415581807
NTN1,0.02186556503575082,0.09028762015395345,0.014667700220694458,0.055998830238607765,0.040665111076846006,0.06834400339634007,0.10928271056793126,0.053837817266010106
CXCL12,0.04566931088497421,0.041137320031588355,0.07303853337097073,0.23886260685164468,-0.009473519278840475,-0.0018217048644287386,0.049084586012112824,-0.04900352583202532
GNRH1,0.0066052652635348015,0.0963923682536533,0.02356167512320558,-0.028790203997482142,-0.032857008468572924,0.00703310882584324,0.009434011212909616,-0.02502438892623742
FGF8,,0.001099469177176087,,,,0.038271633542167095,,
RIMS1,-0.013591582762438515,-0.004694236762890036,,0.08417187728216279,,-0.03994178068176222,0.024319532029865983,-0.03103930104140855
FGF14,0.015806720581251557,-0.0259449348604772,,0.08952857938574592,0.017964750853954676,0.0694371425230199,0.01926126730070058,-0.02138931922324317
IGF1,-0.03143395367892696,-0.003201216727926318,0.022774274404980744,-0.010621136590694979,0.02320925508796952,0.055171933911464285,0.10769253577782338,0.014942627323678797
TNFSF10,0.003649920863041449,0.004742119584316985,0.09121654695358757,-0.018701232350975986,0.08474523720020812,0.057262162330336035,0.050472030282446435,0.02517104450019335
GDF5,-0.05136530093249599,0.031999988080911805,0.035697993210959574,-0.011092878300703846,,-0.019055006223322603,-0.009089454200918074,0.05272566174001128
CHAD,,0.02881913819578764,,,,0.02016732884552732,,
RGMA,0.04995087066228877,0.06413458702974427,0.030787361942218417,0.02324059595039393,0.07273463445817802,0.07754472599325406,-0.022483770776001045,0.07328028786722662
WNT16,0.027103278551238577,-0.01787281592109916,0.03390263954764776,,,,0.07902397835393074,0.09620329472339811
CX3CL1,0.05010461853114316,-0.01371737950870419,0.06137838449784477,0.04155755231477689,0.06728363334188571,0.01888897967858844,0.07018136596673005,-0.027482158322625228
FGF1,-0.043683424076971115,-0.020678810916983474,-0.021079310509295027,-0.008872432781915095,-0.0006821219805657992,0.02996308467151925,0.03217151097939233,-0.062085556292288985
ALOX5AP,0.04982022568468426,0.04379037326818513,0.035902158600804916,0.055521571953837785,0.01899889178499982,-0.011880022749974344,-0.0010188048534469588,0.07198495575237032
IL1RN,0.08960149769098394,-0.01820738069978605,0.023301315815147706,-0.011913408387222473,-0.060672580885475086,0.01658541476128187,0.0033045236605815822,0.036275256298721054
PCSK9,,,0.09421564822143846,,,-0.019726480348452025,,
NPW,-0.04094189540904572,0.0011864698521315271,0.026223459439515533,-0.013268943109291945,-0.045508552008381,0.07057853322843279,-0.00995114224372462,0.04891809363467322
CXCL9,-0.035953657131307826,,0.08103495712015096,,,,0.06397638876864416,-0.03976296348246867
ANGPTL4,0.07555755300453079,0.03545694924234126,-0.0613658976660693,-0.019516827996608352,0.011824843717642992,0.002898096842123842,0.06427441299180563,0.09969468546864678
CCL11,,,-0.0024975154527773057,,,,,
UCN2,,,-0.0033327743150144934,,0.0271322984161915,-0.03426664909868856,,
OBP2A,,,-0.023140613931630548,,-0.008306082423889513,,-0.011746045319489626,
COL4A3,0.028107965932965606,,,-0.015024259474132847,,0.037130287783324056,-0.0251460469705507,0.07389577060516851
NRG3,-0.03840592870399065,-0.019751257361883344,,-0.0025326919666271543,,0.0275334295186909,0.10163050330687087,0.06049567068417622
IL23A,0.054500502784514376,,,-0.01827958775103424,-0.060222352303227145,-0.025334480422586115,-0.039160946121496114,-0.024493816960301076
COLQ,0.038383399980710685,0.040995631644380505,0.053048697498511245,0.016466918734398674,0.044677147222582904,0.11898667620660047,0.06299369156412682,0.08342220477808152
SCGB1A1,,,,,,0.039309622677853304,,
TNFSF12,-0.010885257778153596,0.030467229806665823,-0.0010744005116155501,0.03203587184717852,-0.09650100719451565,0.0378603055021467,0.05234787119789228,-0.044437374141224166
DKK2,-0.021157835093447253,-0.02601280669996186,0.0005339409365695358,,,,-0.01209226655274067,-0.030929394489006907
FYN,-0.01005294468712575,0.09746697454210042,0.06477321405615133,0.023637062198898565,0.14044604007486491,-0.007130023213447397,0.040527593745591214,0.04680882711129524
ACE,0.035313815793633144,0.04599919988227953,0.07870330051196217,0.05345091294666879,-0.07093352209379601,0.06014066145096834,0.037005321107436054,-0.04702274324073997
IL18,-0.0335677499298241,0.042993288103718275,0.03308545757970561,0.0815211002555616,0.08625974041309233,0.04503069127444167,0.034160572367715546,-0.03595574773001809
PPBP,,,-0.021625836600693938,,,0.10059207222634453,,-0.020449125581374055
CCL27,0.0035522613813794195,,,-0.011182549089021084,0.09673335869672622,0.06220515800708655,0.10473935991742177,0.03468750357961163
SERPING1,0.09574941246478849,-0.017095042238409706,0.0030028584223749555,0.04269343883626998,0.010354395567088129,0.03643531315887135,0.09445960856912859,0.11817010761596235
AZGP1,0.07250327506227489,0.01727368592180137,,0.03805602580302318,0.08895830783961223,0.030527884306053223,0.09556798587162735,0.07605478795738578
INHA,0.015428301296464013,-0.024013009353162994,-0.02907650153743242,-0.04489037120963498,-0.041923034966945036,-0.039252477091487714,0.015460675130629145,-0.01638664329529328
SEMA3G,0.08607930202199396,-0.031778622389080455,0.01887419580191153,-0.016953941728251348,-0.04253825741576118,,0.09811833924630567,-0.03733408353410784
COL6A1,0.04436188612217027,0.06764186412444986,-0.09130444181949393,0.02885241505399746,-0.00032519068320253415,0.01585249787039809,0.01848334895175994,0.026662516702153846
FGF17,-0.0017341832930729195,0.005062762675555888,0.022364093723516294,-0.015773171043784753,,-0.02436402569403495,0.07472936120620804,0.04875819077032138
TNFSF8,0.06972505243964089,,,,-0.02614118520784688,-0.0216087722997398,0.03786885195763296,-0.02302737868572048
FGF20,,-0.015917133389503867,,0.07701105909478292,,-0.03372418063480472,0.03180065259360285,-0.017046313934063258
ICAM3,0.05061125590126109,0.030993783604874373,0.04973072388654286,0.011028875958720733,0.0653810852855846,0.010756285554478925,0.03711660048417278,0.0177592547858345
LAMA4,0.06344495921944124,0.058627030544350055,0.030882358440312917,0.04524323450467574,-0.0036438576839793765,-0.004448162737592176,-0.011478725990061032,0.053200975556888776
INHBE,-0.009953399279197092,,0.02906005845718096,,,,,
DLL4,-0.04168401499692084,0.07564188451047701,0.047665896218039086,0.097230373085302,-0.03112364268110845,0.07435813683250836,0.039697879028656964,-0.03400542570348747
SEMA3A,0.08131167751570254,0.016295158109269476,0.08514886818401135,0.004932283548877181,0.07689367559921378,0.015407833609623682,0.05311533354346328,0.04106863358886723
RLN2,,-0.018698895555085915,,0.04690005137041973,-0.016936279197966995,,-0.02982727073648425,-0.020026159001367446
C5,-0.014025369934646386,0.008205084170135117,0.09552940410193358,-0.0017262608291206693,0.13025451182546574,-0.014346148606330197,0.14200085950913124,0.0767358166649722
COMP,,,0.012785543389722384,,,,-0.03684642182972514,
EDN2,-0.025668791593920354,,-0.02254624396927545,-0.0301176921554823,,,,
C1QA,-0.029020243845088767,-0.016593987924492657,0.12184086693189539,0.05915527645624521,-0.007903072305800183,0.03238761159182679,-0.017345166430225663,-0.05555360800109242
UTS2B,-0.020410195195065865,0.012223845894095363,,,,,0.0461722828463778,
COL9A3,-0.0569202901505679,0.07899898762878046,-0.026662283644210603,-0.0043701445584352835,0.10718507074920804,0.11764673743595767,0.046765929435527424,0.00963432122185676
DLK1,,-0.0058888278765721605,0.04181050868015676,,0.037883046145572113,,,0.0357753329815785
HGF,-0.005833345368002162,0.010381254134008477,0.03413515089122434,-0.017405872249039906,-0.07119210189079435,-0.01018612407671087,0.08800986876253221,0.023582483729778014
GIP,,,-0.02986976956810526,,,,,
P4HB,0.061865210315574785,0.04009201470267993,-0.11348239175513268,-0.014816098162674131,0.045759320777809455,0.015079573513069286,0.014858898475918645,0.073090691078222
ADCYAP1,,0.02652894219437453,,0.06540393147277403,,0.04132133576261841,0.06379506877831705,-0.016998290135119443
GREM1,-0.020410182540686887,0.1178439964070129,-0.05279569245747889,-0.03881908588241102,0.05579004368148471,0.06163678187821486,0.045016419738198164,0.017236833571581317
EGF,0.05410999169240244,-0.022275234958685972,0.038883979822756584,-0.020799935782452296,0.027334561016289696,-0.01883431438069507,0.05121938243256947,0.02544523329064557
VEGFB,0.05052689689028032,0.06253496839013631,-0.06251459574718063,-0.004233027504871431,-0.010997241516383004,-0.01842321521984915,0.035574827713077156,0.036050470571997464
FARP2,0.007022767890085154,0.05452431022286105,0.03408198134191267,-0.04000068445373916,0.008643166368253798,-0.023157180499098953,0.08336533442298522,0.06614536121533832
BMP3,,-0.02171604848937913,,,,,,
IHH,,,,,,-0.022974741242546646,,
LAMA2,-0.05324618719346716,0.02984478830869894,-0.017209207712104987,0.007861088522997885,-0.010127070393687505,0.0784239175079362,0.04635887063527941,0.03367206328041759
SERPINC1,,,,,,-0.018834315879006306,,
NRG1,0.03192798242723755,0.00901241506091772,-0.03804346695569065,-0.023081537505516916,0.05377349938150237,0.009491560441764031,0.05366913947491959,0.09300994635113874
SPINK1,-0.010976452772068691,,-0.03832662225638487,-0.011427841222059747,,-0.027567339022313255,0.011735722918414581,0.022856289613916125
EFEMP2,0.07284375629139435,0.07562784303828964,-0.024829438633279362,0.0339315261927212,-0.05367884408366145,0.07022944102062938,0.11401379432152058,0.10390681449298698
SELPLG,0.013494036367808498,0.055712225921487515,0.10066811715664108,0.01603206403758488,-0.017895524218364857,0.08096756332921824,0.041607191463576276,-0.03353278738997179
GDF6,0.14524839785891422,-0.014701295782669222,,,,0.02962037630882188,,
HLA-E,-0.02158270687099105,0.04889432593012231,0.010914473947322124,0.010972819867837071,-0.037971979722492465,0.02223573249175587,0.023459628882911147,-0.05178622574769689
PTN,0.011931558473391429,0.11225227029851145,0.04601061643388756,0.008356193467394888,0.050765297830304076,0.06839185826371791,0.019394986806620787,0.03243999245595582
CD274,-0.04452176259633013,0.019637992218940768,-0.012707998128047394,0.01714279170644812,0.05790743221677449,0.03890606170595715,0.057459916112445546,0.06552870497097112
FGF10,,,,,0.10405837581143736,,,
CD14,-0.07436235927373017,0.03828844837428692,0.11785879718288103,0.05243262514557646,-0.002276531365316849,0.02395644266150156,0.0031231193886843197,0.015285300524550752
SFTPD,-0.025947731568927046,-0.006901147089423345,,0.10027582330040281,-0.060879094640617304,0.07298631924245458,0.15613544741885135,0.00907568216657128
SLIT1,0.027297373656144965,0.040238715724505464,0.03229914252582177,0.019985768857268986,0.023600232930163983,0.029294022491103838,-0.06315965664965048,-0.061876248869482384
LPA,,-0.01391880122314572,,,,,,
CNTF,,,,0.08770091128055836,,,,
BST1,-0.0407409251067607,0.01002638781070842,0.0028338347246542146,0.046017708381822515,0.04310012803161672,0.09734261964702573,0.09060504727001123,0.07086018234210653
AGTRAP,0.04316893065014185,0.060130102839384116,0.0036412273562584714,-0.02860928408447042,0.005942167950007151,0.0925208488871904,0.08208142287040394,0.005680684788510717
LAMC1,0.06515391575547583,0.08505669035843536,0.07284452395767856,0.05905206401965225,-0.09087678231583976,0.017127731451870208,-0.013393032110990114,0.017865775176950472
