,UKF251,UKF259,UKF260,UKF296,ZH1019T1,ZH1019inf
BGN,-0.032275422344721486,-0.013262266970440735,0.028944893141712953,-0.010184409917159142,-0.07655105540191573,-0.03846627042274906
RETN,-0.012809743651122566,0.05964493474198931,0.008028727927380299,0.018316929583260547,-0.04124976656672978,
S100A9,-0.030623707954366818,0.008644135442858867,0.030844423298862864,-0.010092215622507335,-0.09619697438928006,0.0018313112453419208
HCRT,-0.007189725584015586,-0.0033540827359534167,-0.005839787628454556,-0.02483252316526176,-0.02316468686066289,-0.04085772196394296
FADD,0.05293347955476311,0.03079179697213752,0.020058561179751883,0.028463036390015083,0.016809627743323754,0.064852459740527
ACTR2,-0.006037882946455547,-0.019286340673967752,0.03159203250968145,0.007999285997483613,-0.014209341524590666,-0.004600334701119943
BMP2,-0.01970383040977389,-0.005898715068549885,0.025862557738113856,-0.040945545573685224,0.06362829066714792,0.02657847405474795
PDYN,0.01368518580493745,-0.028737937063586964,-0.009306018726345155,0.007422257287723209,,
CD55,-0.05741366199630174,-0.05211146561227165,-0.002271727643164352,0.05489083879353228,-0.04114416367362425,0.05820710832280567
OSTN,,-0.025327497110193064,0.15005762337310213,0.039431339096326935,,
CD6,-0.02389615685102559,0.023819409602532197,-0.019028912240460685,0.08586202343749114,0.09653540041675542,-0.040317853592496566
IL16,-0.020727666470641375,0.04133940881332526,0.11520964804956238,-0.030156372698318556,-0.03586282824754684,-0.044021475561131056
LAMA5,-0.0072719060439388715,-0.005753581474248217,0.012431649719291168,-0.011268640727135919,0.05342678458770387,-0.009400033716900793
RGMB,-0.003038019947465389,-0.04507206080189695,0.0384402483538725,0.00130405238779157,-0.02934844338836606,0.07777895677889977
INSL5,,-0.020965236485301183,0.09452463824150753,0.024502914307150656,-0.050783647690502955,-0.011517625092771024
IL12A,-0.010040305856118181,-0.028186365058417866,-0.021689109536302428,-0.01802148511057975,0.013365482138787663,
S100A8,-0.02439681450099941,-0.022124690028171558,-0.021725341958227663,-0.012313733346422696,0.0003839695949367564,0.06328115779570749
TAC3,0.036596094385717474,-0.02608622626547851,-0.03618749819340614,0.0025917826348942166,,
TAC4,,-0.023646747031877705,,,-0.06135864907984854,-0.0005001925574325621
MFAP5,0.00809166618870871,,,0.0028727988979421718,-0.050544539108973434,0.03152161193569199
CXCL16,-0.009911264312425085,-0.044137880631512354,0.0007595612018850375,0.05014440550033289,0.04701487949078248,0.0017726111106352326
AGRN,0.0009543841557715698,-0.08839031561084439,0.0021271347434775687,-0.009590990199468057,0.025485898943761295,0.016093801281193525
COL4A6,0.0007229331468161061,0.01706888990526434,0.051619200058387986,0.0037626415676355316,0.11262533541881901,0.01560239382669177
FST,0.04954021253077036,-0.005342399579327011,0.03929569058150804,0.004649550496992549,-0.030208211173012724,0.09896849085416379
MEGF10,0.022976552160545463,-0.003907111167683731,0.00021899850191644128,0.021257532765707268,0.0360282109373307,-0.014827611441505222
C1QB,0.0015629711559041867,-0.08689975892045153,0.05425635473549034,0.07756889983536563,0.023967890591371447,-0.05638207171368106
HLA-B,-0.02517215035248387,-0.033246903593041464,0.012439083259686057,0.037632704555274246,0.10480779528409166,0.02920932767488723
PDGFA,-0.0027031303466735217,0.021003583079641758,0.011934540959016159,0.049579993761469425,0.029900300775445355,-0.003148745443065095
LAMA3,-0.018490154043677876,0.07895351956683752,-0.023292679026210968,0.02034122911078623,-0.025256798277882072,-0.012630747864828519
DKK1,,,0.036482258447972406,-0.01881548580000165,-0.025844532120512402,-0.03779850232310568
INHBA,-0.012809741789341359,-0.01626424350796063,-0.007748940567880088,-0.03605396946227216,0.1179626790007171,0.06991922646933019
IL7,-0.024873318153682076,-0.020275108861283753,0.003657014791977709,-0.026629092610055374,-0.04723793761875376,-0.036266118162993924
FABP5,0.06495968152114565,0.004693442769238179,0.05229389258271124,-0.025606426175978646,-0.06535492630190229,-0.049584816924138984
CCL4,0.0370447162938385,-0.03159594244554811,0.03720180706254047,0.02644998655730818,0.006545315290643468,-0.09722681008264172
FBN1,0.033262299024801795,-0.019352908915246707,-0.03627764294369552,0.02982562395192978,0.05292708918329155,-0.006485657301164162
TCTN1,-0.020219155268698007,0.009264083709443009,-0.03293378511335836,0.007134750095417004,0.0388168919730165,0.02595029169569324
BMP7,0.038656095929606296,-0.0036094921739252207,0.004967328242183387,-0.007270607901752015,0.0008901387086506807,0.0952205479296808
NLGN2,0.014488661689215494,0.029711247236930225,-0.005778365686549058,-0.028866754164620034,-0.03545418171101229,-0.026540707645291185
CCL25,,-0.020851638656495423,,,,
NPNT,-0.014041754780088282,0.0030240896747523675,0.04543673030334213,-0.02193987022121754,-0.012620204618279462,0.048340885060439355
KITLG,-0.05142687874477574,0.01518948638556467,-0.05343858135693143,-0.001389107754741528,-0.0009843554865464272,0.03764061518509611
MADCAM1,-0.010097518015007023,-0.018416225637408766,-0.015811708173150633,-0.01881548685673355,0.09226621917249707,0.004314888356078567
F12,0.016231443354493082,0.06738942964622067,0.037332235834875015,-0.006170963420198555,-0.013931807763629518,-0.02460742050049623
S100B,-0.04226776011932771,-0.0669494015831439,0.031863649561781164,0.03618873769626916,0.20995572050539085,-0.04488718439957465
IL27,,-0.026458679445202637,-0.014774667609805963,,,
CD99,0.05744285889287143,-0.04892335931570567,0.03594973045075829,0.046623181350453846,0.06609928845377432,0.0714646166507133
PDGFB,-0.005492837217965774,-0.03239241984234212,-0.002570545012426418,-0.02362672827779034,0.049342785833184244,-0.017279108018343092
CLEC2D,-0.0056914092194022565,-0.02844430531499538,0.11252002826396404,0.032876986264207333,-0.0755983922996466,-0.018285613928302046
F8,0.036981662439518254,-0.0076441775329918115,-0.05530028754620545,-0.024957587272651738,-0.012333006950748914,0.0028388348869459678
C3,-0.022937043077167422,-0.061126120517717035,0.001228700750801837,0.015529835275566015,0.11097324210077128,-0.09436606327487124
DLK2,-0.01447188393296978,0.058779589935500524,-0.02443153943635445,0.04126106254997954,-0.037535663745645674,0.003847464561040138
TSLP,-0.013196373364018434,0.06852729303572645,-0.036354438114603725,-0.03412770638307011,,
OSM,-0.007505193218066162,0.025691790086265785,0.04089791124489637,,0.007634130836013459,-0.0380810713416962
PRND,,,,,-0.048385384059312565,-0.006788890253399223
SLPI,0.03972988770352821,0.026868011265462913,-0.05054458988403547,0.0002494524898847933,0.06487232501981571,0.055081628637357445
AFDN,-0.012741477228072083,0.0566564489207203,-0.0401738021303911,-0.019911276446515448,-0.09546653770351529,0.019783695725182866
KISS1,0.042488397513943704,0.03956693796155433,,,,
ULBP2,0.01861253707962145,0.047476133541701125,0.1424362801661139,-0.025729813504805375,-0.004456183207084528,0.007807728406584467
ICAM4,-0.019173061373004827,-0.012248530090009988,-0.012873398710394378,,-0.012398101860153044,
TDGF1,,,,-0.01920113036792659,,
ANGPTL1,-0.031575324476739636,-0.03926306709710534,-0.01347053069402591,0.014485464990097783,-0.09790131060057158,0.018763945406945103
LTBP1,0.008213438158505195,0.051377272135108724,-0.017978307999205783,0.001595888670368778,-0.0046641447510310866,0.04174061490411343
CD160,-0.014986920648097563,,,,,
NTN4,0.015762624747815764,-0.012357986887633024,-0.02146069373533295,0.07309368520638915,0.06038796695356559,-0.006593582910516362
APP,0.0030134365271204397,-0.031076101369661,0.07070409265991263,0.010164333134036635,-0.02236628576802619,0.01643140054773057
RIMS2,-0.027234200558116504,-0.02019527567668598,-0.011016944502389056,-0.057709651394186996,,-0.02945015459184841
WNT7A,-0.0303536810987056,0.003747074619396965,-0.002539418415590608,-0.018637752261510068,0.016688018767258048,-0.042106160172248976
GPI,0.003352145493022365,0.07398582435361678,-0.0208008160873259,-0.03952831709017889,-0.05821311323790853,0.07709875329642023
IL1B,-0.012436311334832684,-0.031246235147908655,0.03769100166113387,-0.029957947799885965,-0.02795517865111927,0.05929895434994682
HAS2,0.012892337364023135,-0.006409570741560966,-0.02744472599668466,0.008367091251715477,0.0127727941184482,0.13765528422714915
IL11,,0.03682290961111953,-0.013274327831801208,,0.09574305447988812,
SEMA4B,-0.03411335852343561,-0.048668247797557934,-0.024986026601570024,0.05753908792914869,0.012645784366346027,-0.0499875251942977
FGF12,0.04381512577776296,0.013656750540028491,0.004140014013974282,0.019393244923283724,0.08082294922684954,0.06577765821467518
CP,0.029040230452441924,-0.011866215781025558,-0.05814214573053021,-0.024288735680999065,0.008941836466004974,0.07192901944409325
NLGN3,0.010999814503377822,-0.02895313926927014,0.001245003773015099,0.010231494762047304,-0.07123100137578182,0.01371618471572626
GZMB,-0.013196373364018434,-0.015566531906690112,0.0015030445034776476,-0.016326902554314404,,
PROC,0.03549450401768135,-0.029295421560792297,-0.014413446414245024,-0.012869883157413341,-0.02503348440220392,-0.0627578715555768
AGT,0.010937004722758475,-0.03826214055774379,0.002131590378161096,-0.04651928230841749,0.16141431214662708,0.020299358321708684
PTHLH,-0.025611225266442564,0.026949873170425524,0.014601465897185115,0.07222207798298669,0.0324873891121995,0.01771126816342897
COL1A1,0.0011376842646160389,-0.014762434714911019,0.0184982238563655,0.014375903253440974,-0.005565536377816915,0.009732286573856185
LAMB2,0.030366284895369362,-0.017261261325698062,-0.014900814722021148,-0.0008206679229602356,-0.0698483910956503,-0.004581407373794574
DSC2,0.0076461810845150305,-0.0015641950732141212,0.04432097932614406,-0.04961528027772322,-0.10877278170845998,0.05207178764624672
WNT5B,-0.027529609572040457,0.02312037584920004,0.026278297768934925,0.08166109581952301,0.04330774021478699,0.055264144379183935
LEFTY1,-0.015648718535027268,0.002712083385288101,-0.029939142145920153,-0.023055842015304494,-0.05352989886181545,0.024519282788096928
FGL1,,-0.013326836941325053,-0.01459510763950555,,,
CXCL5,0.0049174832902024335,-0.012248528755300251,-0.03144821588322575,0.0025833263314714184,,
S100A1,-0.04511993644136327,0.038908804276838356,0.0263933460497378,-0.015735924176693245,0.03485984727089504,0.028926002286147112
C4BPA,,0.012951868552141723,,,,
NPTX1,0.02388416352901233,-0.02617975492783836,-0.03414017005912448,-0.03644085663165732,-0.022511801878619557,-0.036062385830508574
TGS1,0.003406636598036704,0.026844378277320374,0.04324143723779136,-0.0068436728639743255,-0.04710427077959799,-0.019041495907922677
SST,0.05093326924890809,0.009980082570286626,-0.013667202145244164,0.0051681722049399,,
IL34,-0.005265090216580157,-0.024818873536440928,-0.040458976950334076,-0.03340675072118812,0.07670625273731178,0.02904393160501278
XCL2,,,-0.019860345680040567,,,
TF,-0.05167444866846234,0.03014084336824841,-0.00860619907435043,0.018501433443936247,0.0062971398468382525,0.017846464642139945
IL33,-0.00042642886657981015,-0.0401168260321211,0.0190156980161333,-0.055308629697393974,0.01179342038350793,0.0024602220254962945
RBP4,-0.017724750211357852,0.06202818685585034,-0.0047128295341159945,0.02768422885040756,,-0.029983085442855297
CCL19,0.09093096651637077,,,0.11237477873166467,,-0.02596863190981907
CCL20,-0.015154922991178484,-0.03063292599369176,-0.03868081304717793,,0.016304828810074484,
NAMPT,-0.03496177980419125,0.06953191028086686,0.007712495462214089,-0.00836514503597325,-0.030001555059716023,-0.03510123054262975
