,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
ACE,0.03578899429087507,0.05107223535985019,0.05842033738522668,-0.010672496729155432,-0.005388496487575822,-0.022162250150176876,-0.01246527478402283,-0.15737416111457195,-0.03317483569901863,0.020184884779808163,0.03486229977598822,-0.001893881745301019,0.09125925047600043,0.12239770411208559,0.11832643880024118,0.1490201985174917,-0.026202557141752462,0.020402986118211848,,0.12498704419857494,0.21447749546104056,0.005143833154945251
IL18,0.06812659310021167,0.04888068982328898,-0.05513184692549434,0.06845915869949963,0.01281106158146054,0.01844985409584337,-0.1285770687111904,-0.2413534138566845,0.06538094104147532,0.03254629489171236,-0.227557927464236,0.008666006990529974,-0.019133958733910647,0.10830072151259228,0.12893128295445416,0.07693459065066607,0.016305946395737854,-0.031207778311601937,0.08594532268315616,0.05206097792340458,0.07630063520302631,0.0386460934409155
PPBP,,,,,,-0.029649594627543945,,,,,,,,,-0.035438420826617106,-0.0316256408655714,-0.030932383890340077,,,,0.027828714709188674,
CCL27,0.03945044124420807,0.09029133007411465,,0.0018974410927034963,0.06981194589470188,-0.0021694307033571733,,-0.014243464898015324,0.0023015655171467657,-0.004567850322197498,-0.04048511459651916,-0.025272329279252402,0.012896696426570863,-0.06293674902344645,0.06598345128929725,0.04182322877809309,-0.0009000684615254011,-0.030144719088400017,,0.013281821474904174,0.02053186900699604,
SERPING1,-0.08359058193308799,0.03784001502757297,-0.014313281249052654,-0.04621436287671137,0.02721362009309023,-0.0761018360843889,0.06034021520669,-0.26063155134130955,0.01522429822703327,-0.03556310672257374,-0.3428800004096656,0.06584121437930107,0.10995596087270029,0.07630061231530882,-0.00020007149681167144,-0.12577005681001602,0.010855797935157705,-0.030396439706344234,-0.11188399370781854,0.05293567268720545,-0.02489840582674906,0.020246969203939084
AZGP1,-0.05366341028105906,0.006044236159363921,-0.030844644443496404,-0.010819541371896014,0.04267416931087917,-0.21828219218566966,-0.13864987301977252,0.04082819308781437,-0.01952181155891204,0.0288303863471135,-0.1124547403722798,-0.009113397904448161,-0.04545519972276626,0.011242757007683329,-0.058113029642931864,0.01896266431966457,-0.05182725203489023,0.11461520807038561,-0.01972778625997285,0.055118474918030624,-0.012538789393082459,0.037434046989867326
INHA,-0.07736429480445818,-0.014636519189848086,0.0122433170587959,-0.042303155134969704,0.0529649188419866,0.033362489737332766,0.030515869424865675,-0.08648887279710038,-0.03491719102995298,-0.030900282878341043,0.09315684983597505,-0.04337279987572451,,-0.02229648211981334,-0.015178438725278695,-0.00095668994646737,-0.026867065002131173,0.060982151739321935,,0.05586908031513302,0.033932317161292885,-0.04038033718824956
SEMA3G,0.011763424339057063,0.027310529679811527,0.00925294702447844,,-0.017966201176932425,-0.030416854247905814,8.633368079141324e-05,-0.02104735911571889,0.00906307033613258,-0.0029681569793724824,0.09017215154105125,0.06298649065759929,-0.05664934723165389,0.11703308129100512,,,-0.02478692990546053,-0.05773954178824057,,0.05121383672993192,0.006142617317594243,
OXT,,,,,,,,,,,,,,,,,,0.016750231141061226,,,,
COL6A1,-0.20523458805620998,0.020729674250053925,0.04610903232828787,0.009271787675459865,-0.0008108786280934545,-0.13239933067590384,-0.16335250260725945,-0.29407559104728237,-0.1396015299868857,0.004007823224572884,0.04906400824438198,-0.11836278474979131,0.027880694143545635,0.0502324630007582,-0.09203229666051359,-0.1293353821916703,-0.054124568123668684,0.02662346725072519,0.01948306577147502,0.14338601423867228,0.031005621390063798,0.09516488356842685
FGF17,0.143987114759774,0.03362921262879345,-0.014168982868538068,0.041813669423488305,0.007408861252807076,0.14965909516185116,0.053073031530223504,0.041019005773445055,-0.008830073926178192,0.08438253173920714,0.13247101262217284,0.03594815788995377,,,-0.011410855677656553,0.055538547306890444,,0.020331163038427025,,-0.025568854815951794,-0.06389935090163373,0.1492654985871145
TNFSF8,-0.004456176130297239,,-0.012541627490354416,,-0.023732562365884894,-0.029649586942188704,,-0.03606814555642741,0.005822888134096826,,,,0.03305087198717333,,0.0349636978151668,0.06886384019897833,0.018578017596759075,0.07928393080052594,,0.0326175267161481,-0.0323800737479742,
FGF20,,-6.511185381538723e-05,-0.02989536805055647,,0.0053099027009600895,0.009161422358757021,0.010561452949871238,-0.014424313113033627,0.06580271577964904,0.0784204857838073,-0.07438590729573853,-0.022817095514638928,-0.028173963240167504,0.0128624197849577,0.0351556394642363,0.019489606715027863,-0.028152721260506393,0.0007761701276803783,,0.014634691331543895,-0.010220865400715526,
ICAM3,-0.047246362206769366,0.033007570100247886,0.04761593640664043,0.06385394481840866,0.01788733670251393,-0.02879070730584408,-0.04133130762080306,-0.0946797796282464,0.07128306914260059,0.04160680590569883,-0.07837935704623394,0.01114846339582879,0.01761677027234772,0.011383105308119684,0.08087020921175568,0.04748813886761697,0.025614582973150547,0.033566024439697924,-0.058572642822779006,0.05987678531101726,-0.01802374763085604,0.09969887900862706
LAMA4,-0.14131865223041798,0.046194384343694266,-0.025625522517751746,0.02839036787840422,-0.004811172844934984,-0.04117745319471515,-0.06761424915289987,-0.23147663671170468,-0.028670032625876904,-0.00558853053650895,-0.07549567105680509,0.022251867277156258,0.1299525906524351,0.10764743406106216,0.01361724999727779,-0.00435063584482472,-0.034272383912312236,0.08327915924837133,0.021368333302235837,0.08976599241168916,0.061448135682669644,0.19753681263490164
INHBE,0.050782114993258805,,,,,,,,,,,,,,,,,,,,,
DLL4,0.05753497189701093,0.10884061113030914,0.01356781453610818,-0.03828710665578483,-0.010281173988864365,0.0072284750175032626,-0.030004404423487608,-0.13340450577436438,0.01446588062105674,0.013598472785960597,0.08824753001042779,-0.06021213259501576,0.05496354917992,0.11959507905564586,-0.0009319172044773386,0.1055434174888101,-0.020417054612297696,0.01861238590817583,0.014458948594976496,0.10417804265637504,0.0678872443325076,0.05235868854827483
SEMA3A,0.1423118621882824,0.01857347602530092,0.003782269524351047,0.22901789822274743,0.005267699523843776,0.04080283872022679,0.023960967173717443,-0.018089132141828015,0.007587267849337865,-0.021166321887507094,0.23521213862196225,0.05321356774499168,0.060539126733210026,,0.009715166332325267,0.03074720356361473,-0.07525830576127769,-0.009100252715379824,-0.007289966335051135,-0.022752055490701174,-0.06250117001629465,-0.07439118051865862
RLN2,,,0.010009951178161834,-0.0222387829235485,-0.023950729653977945,0.047006991871239065,-0.04641563624586069,-0.003640428237969787,-0.03565553228885811,-0.026843904482913888,-0.005630070714320675,-0.02626309800871624,,,0.042851355961776416,,-0.027051243735002003,0.0542467718290194,,-0.029509327080175916,0.04817948774339817,
C5,0.004080782111356533,0.015132436466455757,-0.018277565898913453,-0.05227522019107726,-0.0026708693832128787,0.0463247080784023,-0.11710760768243021,-0.16685256448110752,-0.008738124505280262,-0.032012126560756374,-0.00476886171133639,-0.004945981691295219,0.0029706590275099987,0.06822718680988524,0.10214577112648847,0.030188196181295316,0.057465553091333874,0.04717346372411201,0.07259789616223977,0.016850748940026514,-0.039452239633038504,0.08360677538114546
COMP,,,,,,,,,,,,,,,,,0.04387636923418368,,,-0.025174160913972184,,
EDN2,0.18937885718085504,-0.031685171001266006,,,,-0.038994163539040116,,-0.049296227795676245,-0.043297698241954556,,,-0.007353898551969553,,,,,,,,,,
C1QA,0.1492661037555278,0.03488658233928461,0.0304512951982261,0.023642411986339644,-0.02218975284761259,-0.05356906150567464,-0.14618882329951227,-0.28119841775400933,0.010770073744160827,-0.03503680970098264,-0.4545904838573622,-0.10743814528951355,0.0007922921677916646,0.09489457943647682,-0.020882943791747627,-0.014498560376935634,0.04598425326322182,0.11353865929515154,-0.06468571922086898,0.09072801123482428,0.14421350446734632,-0.1672772229135832
UTS2B,0.16280462074287386,-0.023949417069670593,-0.01532118401777966,,0.013715163641645408,-0.03252009169595371,-0.0011981970904500583,,-0.030820373411819854,-0.008362271102487585,,,,,,,,,,-0.018069845527910335,,
COL9A3,0.028890508159366425,0.0025400609181347473,0.054878210236410145,0.043976194485633814,-0.007535476956129048,0.03639799243325518,-0.1882740458778346,-0.28475792741001077,-0.03963077056953324,-0.060057638808493304,-0.17505268057016293,-0.18323887026862343,-0.11423848839703031,-0.03979984543299696,-0.0060744413012714755,0.07858563443288065,0.01893756160859574,-0.0029349471485999954,-0.03849737338832322,0.10830775373838272,0.0713062133845067,-0.010751162356520452
DLK1,,,,,0.005565011022184783,0.13169458157421368,-0.014696472413562086,,0.07185908642548064,,,,-0.037714096172596384,,,,,,,,0.05673968260096098,
HGF,0.1360325850986638,-0.013159354532731265,0.007796640748546343,-0.013193560560655288,0.05198873360235446,0.05528172121014966,0.07953718098456454,0.1094975615444253,0.12483970634791962,0.05442595593640648,-0.0927912290254649,0.01614868660872824,0.14916318079205973,-0.025774437356106277,0.04499427789617407,-0.01978476756006645,-0.03561812312767665,0.011689727233262412,0.005550000386361599,-0.03330984469738004,0.09873046689789207,0.010041434151774149
P4HB,-0.07894064445636584,0.0003230094545262435,0.04090659810796976,-0.07493075515733508,-0.022108835639805133,-0.22970102742954082,-0.20407466880458333,-0.28936724379525214,-0.12946779228486302,0.03420326420040431,-0.22632741042202742,-0.06509133600377398,0.06717898621040279,0.08507461591595349,-0.15045993982604608,-0.17155535580380984,-0.0351357078233398,0.013935690776815546,0.023467533441132834,0.09757481790821262,-0.12202805540499967,-8.216342972439239e-05
ADCYAP1,,0.06260392699445949,-0.019033200428301852,0.0924634420512479,0.0037200623957116285,0.16417287259024255,0.06120429721877827,0.12108870407471907,0.022987061504918777,0.07419064668840807,0.1359527493724763,0.09225594562765342,0.09755067563678098,0.03804350688561117,0.027224884718337426,-0.019598888372963825,0.013996263497317626,-0.033622790617906934,,0.021667836334352774,0.0032863529441820487,0.26057830769151735
GREM1,0.1777483259069577,0.03513948460281784,-0.018988095713224663,,-0.006790225733388443,0.1652414308908446,-0.05269127915933696,-0.060590121759057786,-0.028447281804710525,-0.034951494485897086,-0.2596057189906283,-0.02639274099096602,-0.00444345046423386,-0.030070311385333386,-0.05431822676961815,-0.048718004255445355,0.09032968160326832,-0.02765627475122331,0.0732904253308003,0.05718766590993803,0.09077921782730394,-0.04674231299065267
EGF,-0.055595425456817685,0.0066962479926783855,0.037792043425237856,,-0.004591262526821037,0.004276015049148708,-0.055704028664862536,-0.08410419323648038,0.02893452004617224,-0.013107057949964444,-0.08787695509507078,0.028188276551602148,-0.029581016327073856,0.09248400126789862,-0.00696902181658223,0.041422226116639364,0.05319450859471905,0.07150681118830093,,-0.0031658343037134847,0.013571361788609662,0.012935402464557025
VEGFB,-0.1608581100691732,-0.017412799460456495,-0.02778902325311126,-0.004797309484315555,-0.05574495630553651,-0.07074026381493752,-0.07750033163255794,-0.18957117906474003,-0.04507211176888288,0.02042243830739085,-0.1420476386316903,-0.13504803294738363,0.024243406674768986,0.0014460940010462059,-0.061535088207227966,-0.020824060933448546,-0.024033054918416844,-0.04578696277661387,-0.02681089388257044,-0.019910121177863404,-0.10158419883435026,-0.05484676595178898
FARP2,0.003991989815252161,-0.01994812319045585,-0.0004698156288808333,0.017344894228520185,0.03239492346612383,-0.0791640569700297,-0.0843014803885047,-0.12762867211582304,-0.018116489434117984,0.045112193025514294,-0.03739911069339589,-0.04506347369041819,0.018906248793328737,0.08769035963483984,0.053261779836198696,0.0656672040285615,-0.05013220628866864,0.0380685736735304,-0.019659832577066917,-0.03215683763573618,-0.0726017877707933,0.062057475646609024
BMP3,,,,,,,0.05222297052526895,,,-0.014060147736437361,0.0054519637437824425,,,,,,,,,,,
IHH,,,,,,,,,,0.046426946622149357,,,,,0.07403689993353343,0.01170372682078487,,0.03836411014392023,,,,
LAMA2,-0.022794673347306154,0.048968336889715545,0.04758076532441479,-0.0362600962973604,0.019420895222499453,0.0395510081894853,0.007393910894544472,-0.17865624197671895,-0.02927405926059613,0.009731314902287312,0.03805362502120242,-0.06521879409566428,-0.03297089363921904,0.06466760387301977,0.032508465354956086,0.06894441003678249,-0.01390051624027341,-0.0183115104478197,-0.08899668290827263,0.12308767775194956,0.018697578127387378,-0.009979530409176159
SERPINC1,,,,,,,,,-0.024620990716119385,,,,,,,-0.006918871085513622,,0.07821291512302227,,,,
NRG1,-0.05024883457642393,0.04933398459858351,0.03493278912742359,0.08623440772620451,-0.02668858328112992,0.03119714212771365,-0.00271188862569715,0.0197583129148001,-0.014539147435131535,0.028637231251413122,0.26522840305901996,0.06688283892776416,-0.02911887724518739,-0.0050469177167581985,-0.007769004623221415,0.0744657345757556,,0.08946231044541643,,0.022650556510694142,0.013428752406609576,
SPINK1,-0.009335942007329144,-0.021401128144836707,,-0.06180067733451593,-0.010538586694219601,-0.007848348511142468,,,,,,0.005497290122804057,,-0.04288696284164345,-0.0654784280203162,-0.020185760562130495,,-0.060927216958717806,,-0.041134799386016205,-0.08833280928078625,
EFEMP2,-0.15446116504782398,-0.07425297487582934,0.03761597113130589,-0.00636639436803224,-0.023159465788810892,-0.10728420448809012,-0.09375641447278805,-0.24027003886347248,-0.10130787770066703,-0.03666298530425371,-0.08207305011554047,-0.15245761519523024,0.10340897280925566,0.059231930461313795,-0.08765138149855241,-0.09839637949257257,-0.1223240337813585,-0.06907834461010236,0.00935597153792126,0.04417482086515993,-0.1069017344762657,-0.006515528404373833
SELPLG,0.05787263912162903,-0.01866451597904631,-0.031876184229830025,-0.025854936088876193,0.0071007936747716615,0.15328994696395254,-0.023727857149319506,-0.13440899628825215,0.018321016569909622,0.012857602800488303,-0.20446736570581392,-0.005307374030331788,-0.046755961387301585,0.10753391315084204,0.02253338543409524,0.010552215272994665,0.017091522891082206,-0.02017151759930235,-0.02079818395876262,0.060584669940625106,0.0817351664544967,0.027267332076658102
GDF6,-0.03405104290006315,-0.02465449511879809,,-0.015095054901979767,0.1390337825636242,,-0.002047262823089657,-0.010851087080048451,,,,,,,0.00526617894866059,0.023893892327248027,,-0.01417264969160492,,,,
HLA-E,0.08040851683386664,0.01618766151703836,0.03632609665038312,-0.03956214612887162,0.0020830387057670942,-0.0356865648389106,-0.08152922641030266,-0.3097844902408814,-0.0918356223500294,-0.029123036383316734,-0.4617585245330607,-0.10932355743211183,0.03634130905676945,0.018833598157772802,-0.047848060793549,-0.05684967734370928,-0.05133959034246769,0.004616642732175624,-0.0008434296242702529,0.09116590172126776,0.16898591013996608,-0.0825219244271549
PTN,-0.037078017213955185,-0.014777369320811319,-0.023029248946893576,0.0002420539702842718,0.002449876494760019,-0.05905639590727472,-0.2028363999889262,-0.33388964892590345,-0.11403881812472974,0.02586092815764037,-0.1794503681764585,-0.18045865052086937,-0.035683679570775784,0.006081036567470638,-0.044374143762800244,-0.04665312968926729,-0.07189261066117406,-0.10951589425351849,-0.11822425200698632,-0.019872159897935514,-0.040680507019600215,-0.11984696938723938
CD274,-0.02638033540969358,0.08976277966972172,0.0381053997482906,0.030972014424990882,-0.012943345677857121,0.05300652730279829,-0.011153758367002648,-0.08651292284670482,-0.001672526733274902,0.010942782662476702,0.10466051238341532,-0.018460667632579142,0.1001548587725065,0.02657783755289375,-0.0610713716015788,-0.041125060425631695,-0.06556648379009147,-0.06217517504329317,-0.022609979600943648,-0.04718090718720397,-0.0284119305508936,
FGF10,,,,,,,,,,-0.013242327032326754,,,,,,,,,,,,
CD14,0.048728940003178976,0.03090808128128616,-0.013234163034140004,0.07430553067198974,-0.007905090666815554,-0.2606283441649316,-0.14694942861696106,-0.16465861100504084,0.006300500526440924,0.0034847464444081352,-0.4148098745042469,-0.14930905639644196,-0.0537522525263771,0.0618572590842849,0.00981640867120656,-0.07446903318386822,-0.018941948373131602,0.11157414956341376,0.10515816370618686,0.040047235481204355,-0.03511927499685971,-0.10708865111742459
SFTPD,0.025927288946241012,-0.008946794256560262,-0.02137243809002794,,,0.08458804534512455,0.07251713734607866,,-0.001965379821531853,0.03011845353010595,,0.05308419645586241,0.03975652942424889,0.04192466270480309,0.03332958569332772,0.08703999598777588,0.04476845478595516,0.0346850084280668,0.018896359349717666,0.027442870926567175,0.10466362750504266,0.059323586000495546
SLIT1,0.10590236780518263,-0.019479599303490136,0.05294584619987646,0.02948052609559378,-0.01230336522286192,-0.0022860575133452016,0.001186843689330659,-0.14576872066042565,0.0361097627661379,0.08769645455946072,0.4039321142034107,0.038364583535547475,0.02090514788974328,0.04851238850204755,0.04996797099242346,0.03002779095750175,-0.026568323566251453,0.03841462758806472,-0.02287916903847568,0.015933001580099294,0.1764329430555124,0.08586623577777255
LPA,,,,,,,-0.0360775883496758,,,,,,,,,,,,,,,
CNTF,,,,,-0.0035032488880969073,0.023682839930256237,,-0.04846314375339601,-0.028108507739030248,0.014760922152249495,-0.12250509856001064,0.05892118544089446,,,,,0.017947767756702836,-0.06014542462639167,,,,-0.05685959994948166
BST1,0.026491582678984275,-0.05782399322779254,0.02614114249966043,0.12394766650896805,0.039279565454811774,0.022755415502911436,-0.05018435961217955,-0.22686493194568327,0.00851689064671686,-0.0017385102593834817,-0.05916764743535685,0.043700677110013894,0.013452049218251836,0.058889164039283286,0.040185455184581866,0.013681898893107268,0.04842121472107395,0.027943145101416923,-0.06968034234575812,0.04164205482512436,0.012418682095469818,-0.05852870264635577
AGTRAP,-0.05281261748109154,0.052389502092784715,-0.0031851638851020493,0.041544813053270936,-0.015355664669075413,-0.037887920517481403,-0.10017306472686098,-0.2435804113171534,0.034128565387104584,0.020943841287812643,-0.2727808226136311,-0.06894439053060536,0.03236678602165393,0.022513108001832427,-0.061161820021103486,-0.06038412786986198,0.01937788631742948,0.013623346730649653,-0.012616144153677473,0.04089007256711864,-0.04021945635682715,-0.11109538326433464
LAMC1,-0.01665271869628657,0.08631940524036148,-0.02778049026698197,-0.0014046643526741305,-0.003966372427867649,-0.10823372452161034,-0.10519570192678251,-0.28030082005225027,-0.1105905786731575,-0.013755983229584224,-0.10009166109991982,-0.10008712995023998,0.09264265907392001,0.1073382021155898,0.005498866658321982,-0.08794780572922345,-0.034282367163209794,0.04294593998463062,-0.03112416477890408,0.07506521843275296,-0.011007734586625668,0.051891560808871785
COL6A3,-0.06249673866383632,0.028081504327143535,-0.019672987795108492,-0.040252190852613494,-0.009446119860236378,-0.004956800015401938,-0.005432461015878324,0.00792907102140453,0.004246529410267746,0.0056075281709481485,-0.1183438096598722,-0.044307777199794306,0.13385798571095148,0.037568767525373206,0.02322229076221222,-0.02159961313955282,-0.03507181151525524,-0.02587944781159521,0.004666658946874253,0.15123408124579574,0.09778264478045255,0.01189996050647415
FN1,-0.20118171023903417,0.023882753649068115,-0.04550062610670973,-0.040909259841773904,-0.05506028788076686,-0.18598027505151854,-0.1636449705832893,-0.22388434606788965,-0.05068173672393604,0.016200585051401782,-0.21696627014639988,-0.13905459929641167,0.13127799729750939,0.1618055306974702,-0.08717497424235728,-0.07423136521200104,-0.03898309266890857,-0.020732100064192262,-0.010004967987930663,0.07184955696333528,-0.022261991958920313,0.03080169836067195
MIF,-0.2107051159191978,-0.037582703324037604,-0.04967009680235847,-0.026055861130000454,-0.0013182444422919608,0.002703363498690281,-0.08491207686497344,0.0494290786445569,-0.021335662224339268,0.037962267518657555,-0.0430704862719341,0.09871563065823175,-0.04414742494414699,0.027537081940045793,-0.007878781687263007,-0.046788357129048164,0.03037845085276652,0.08848047976114763,-0.16977114722808317,-0.05378828462683514,-0.212758936496583,6.242691961199222e-05
JAG1,-0.0579469938930306,0.005976709998141611,-0.06446429907956915,0.014766510453803339,-0.01617900605472537,-0.09580626596801302,-0.09575733173200607,-0.31012762768124125,-0.11197400589720963,0.050636096186592615,-0.09072226683045898,-0.14490778910676794,0.025022373564823553,0.0843812557682453,0.022593838785784064,-0.024910629314658716,-0.10205646496568963,0.11201830117197441,-0.09336966740406288,0.030311315712454098,-0.04897510813964409,0.01372069506093468
NID2,0.04279511185052696,0.0713397809549702,0.03268207781480377,0.053557464599946134,-0.04221344291406609,0.018104771793491837,-0.15898197122024907,-0.15421619069051654,0.04308374829635725,0.009293085079218336,-0.08568923998253396,-0.050629887851040827,0.11133383062092501,0.09466084935002089,0.058941296053884575,0.01218850705427605,-0.024726823100937878,0.06347088650617015,-0.07439281446187286,0.12899365877762348,0.12862611901345256,-0.0894366292030292
EFNB1,0.014872976719795712,-0.004878194538201868,0.05624269605877296,0.0008577795944195876,-0.03927119516480416,0.01159480066041807,-0.10435640570709537,-0.07980111703985833,0.007182969445840004,0.01940372573132837,0.010377430447094473,-0.05843712138049398,0.09132684144930209,0.08713942299950293,-0.01789701232441709,-0.0035734721260664974,-0.01206944838840989,0.003370786199410386,-0.052913576328851006,0.07184352081707905,-0.0694212570237318,0.09369284561652037
COL4A2,-0.014451356462532067,0.06707251811085313,-0.05204420764226888,0.023770449100859094,-0.026688315695989277,-0.1053016190079469,-0.1369910813620146,-0.2693637318050499,-0.04306533224807653,0.09713599921495586,-0.15810721632440544,-0.10589076918502378,0.1339205384699068,0.12818530379675278,0.07365328664072178,0.012176294459819454,-0.07379180157691727,-0.027279124760300116,-0.07691833623642785,0.1291657331191381,0.14496356473848504,0.03684404699713303
SPP1,-0.12458482679470236,-0.062634785667538,0.015141094805759436,0.07378944120674456,0.06108769348507133,-0.2724673670103229,-0.2845681173163742,-0.35948104689588223,-0.10384215685703523,-0.06577766379520632,-0.49305645981580953,-0.2389163838380811,0.0037602472443608466,0.003146581054498003,-0.10485095898413327,-0.12507917818407,-0.012707354102668668,0.12675436962205702,-0.1273067405857295,-0.11793683748188372,-0.14363440812663528,-0.2134776203956725
PODXL2,0.08311876045436192,-0.01876811503980138,-0.022119020448495504,0.0462052443420119,0.05407908622184705,0.05877289909114208,-0.061802446196049195,-0.03322750257439991,-0.02235453996978711,0.05732140503755969,0.24181804332743068,0.07086417881875541,0.06244414338447754,0.05053267637768824,0.09124115968822774,0.12327781276249482,0.002769745047317171,0.09838654252856902,-0.028315116192995277,0.03951857212780869,0.1837954508969394,0.13310427297225752
IFNE,,,,,,,,,,0.01923984791853779,,,,,,,,,,,,
FGF9,0.29756492277790997,0.11151550448259599,-0.050225845031965206,-0.025605984303650707,0.08695888488022838,0.36080470659640457,0.09701885984526237,0.17952020339477584,0.14508129024545113,-0.010896105773729126,0.3261072450349467,0.1539127525035765,,,0.07968421447192472,-0.00627838323098201,,-0.0158752122567067,,0.0005435522051417504,0.04809649001883181,0.24320136104212509
ITIH2,-0.027002266888219773,0.03600263730076787,,,-0.013675393101370482,0.1593791176452111,0.028639330327548024,-0.047188356761235235,,-0.016755454966656237,0.06741101051396493,0.017384626269721384,,0.02434919008434644,0.01507092590830033,0.042395439345906144,-0.039026782335825315,-0.0010415106485392861,0.06885629108146309,0.10217775612130098,-0.04688220007316299,
ADAM10,-0.027894729164874756,-0.01252700924507799,-0.00892328997041598,-0.03442254886625044,0.024139312623002417,0.051541076092213,0.006782590499809908,-0.19185886606283317,0.037650085095841425,0.023618443106683654,-0.13730951469178837,-0.05415712155021702,-0.09099764504585137,0.025611538932442345,-0.06860786304533405,-0.023146023913218662,0.06285218047210442,-0.03347573490071682,0.05102594091383798,0.027690449206318836,-0.0072954204950364575,0.017853802768283536
CFH,0.0788576752279338,0.031373069896427956,0.072529513119109,-0.024881960441149577,0.00870917146343551,0.13746680877367856,-0.04915416727689019,-0.1861919584075085,0.05087306563083152,0.03495501082219444,-0.08435523053237363,-0.08253619840814194,0.14345632606333303,0.07771315533187166,0.10267260354867866,0.07947243877850611,-0.018533278258752294,-0.006299714169010637,0.058331765262246794,0.11643792175843944,0.04812095020221565,0.0016095337468388052
COL4A5,-0.035120010417190525,0.04639832644035974,-0.001667880718210417,0.006280654148834754,0.02032982068356136,-0.10510863978451541,-0.12282089349489168,-0.1710259943613219,-0.042411050114656554,0.0041539357034181745,-0.251421076486031,-0.049751894472565804,-0.023731941669814915,-0.051977476240814446,0.102437987672793,0.06369517125152756,0.025860822192554294,-0.035780058060442266,0.012698167629262125,0.008862695171208525,0.05453723414703382,-0.09169971653658895
LTBP3,-0.15312178444413194,0.001736104872024901,-0.007944811213810219,0.004190248239234523,-0.01482387345487499,-0.03182356498700303,-0.14011749465941567,-0.13886886252021063,-0.056113886252362744,-0.05668680270632573,0.01880357032670303,-0.08453469352220978,0.022754269014968975,-0.046072792710312144,-0.13511986485815103,-0.10906796854304916,-0.0714671518613955,0.0031773133732865494,-0.09129301191148602,-0.03397175161389043,-0.11355969190325256,0.06562852921949669
GNB3,-0.055198854378480426,0.004315397717674171,-0.030508507056831564,-0.00012762634710648476,0.014361509567778291,0.06188358987989036,-0.026604191444146285,-0.104111346206891,0.015201963939719065,0.011329816233883945,0.1213003758874148,0.06079125914245134,0.011022763630496278,0.04021817123832041,0.043267604112325476,0.0025789464189411213,-0.017758482713158476,-0.04809153900816708,,-0.04934220017772736,0.006248084872591961,
COL6A2,-0.13002787493980053,0.035866880254588895,0.02460414151362652,-0.011791524814944415,-0.013622853486827648,0.029525585434931004,-0.10939401175661469,-0.1968309564179596,-0.08789819177547908,0.018392978686261163,-0.21145265766433102,0.02166011529357519,0.03987089460457367,0.03115492816184766,-0.09868443794619162,-0.12355758466770393,0.004875824676507756,-0.004854671058511027,-0.047934051945091344,0.1568574846161357,0.030236103898737956,-0.08364088223965199
PLG,,,,,,,,,,,,-0.0864782807075501,,,,,,,,,,
GDF9,-0.007327223071324379,-0.05906770324833297,0.004433713750043216,0.001918992880466747,0.05168237663563842,-0.04691239599246006,-0.04309525822100373,-0.11786667126687525,0.019043348122737513,-0.01650107845971765,,-0.04036209540654032,0.0383003505393379,0.04910048181774385,0.0632292564589622,0.0497339623808661,-0.022045031381374734,-0.034465446919611245,,-0.017052856171118947,-0.027041122358824603,-0.06015887953905969
NCAM1,0.037753668291924176,-0.046616160450438156,0.0037916391322809924,0.031103256785725095,0.052363537377242295,0.04752279940147163,-0.03635441038980244,-0.03711115252400399,0.0505732107183888,0.016294349803011896,-0.09835198614923035,-0.03027055793700427,-0.02013831975782468,-0.10034205106132042,0.11045218830054855,0.022771339617408393,0.0843058625233707,0.11262952985211742,-0.013509248482522329,-0.0773808609586522,0.1821454859219845,-0.032174254941844074
APOC2,0.02455118822080182,-0.011127951784509673,-0.024359049087487976,-0.05315579003428966,0.012682404788158543,-0.052849904350046384,-0.13912441364136652,-0.162400114233076,-0.00438317096682209,0.0685960586967317,-0.315352578519499,-0.05789440352622884,0.0027251432330242633,0.08938233738737565,0.11142204272791163,0.10900118290994393,-0.053023822772770006,0.03972848986277086,-0.13120383027432167,0.042643962013293374,-0.0059020023260035375,0.0006079226508246038
BST2,-0.11839194182768857,0.01954731544495554,0.05140470690788102,-0.0066899433220431025,0.00672645813357091,-0.1335588309097302,-0.011565490429286736,-0.2853091358037656,0.009586442185734075,-0.03528269300618762,-0.22909758643198322,-0.2045416228212156,-0.048159692404325535,0.05789178365549947,0.05195229685598262,0.07959600823596133,-0.07428634725157301,-0.066436693583407,-0.10925921335225418,0.058073041342088114,-0.03525429156479456,-0.021419980466397454
COL5A1,-0.16991301020311686,0.023074500059312143,-0.03059531083273707,-0.024733111866577256,-0.04698199244718278,-0.06506789149479787,-0.07803210912542917,-0.0216874643946623,-0.015334705859538831,-0.029439766224833453,-0.1370696924602936,-0.036751606941878734,0.10938759958603007,0.07094040142667278,-0.06900301869161765,-0.09671614202497583,-0.005406082533881004,0.02919524288409928,0.015401229182336995,0.10910781171401808,-0.060710709530563595,0.3293044167485104
