,UKF248,UKF255,UKF260,UKF266,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
LRPAP1,-0.020855536292494144,-0.034749769468499926,0.04167163885852885,0.005403155248598373,0.07159583796364276,-0.012049279288994753,-0.02539879084503842,0.07374137596020448,0.028888755558329652,-0.006463288664981582,0.003543790157021425,-0.02636884991683679
NID1,0.004509962567052911,0.06222173744320842,0.06239056235566029,-0.038250683986238966,0.020355335052477466,-0.021091718560062155,-0.035914636168708554,-0.0002136990272970464,0.06960240335261243,0.0784414474510055,-0.012452906161947904,0.0097625261797213
MST1,0.05968365330881868,-0.02115099366382547,0.04239808183014571,0.033143232471369424,-0.03516025235629375,0.037002195153145664,0.03862749316644942,0.0678347678766609,0.05919453457647103,-0.03702920805780461,0.04229863138378796,0.03417859739368341
DCN,-0.013464504775599299,-0.025643427661863224,-0.057195658700596945,-0.008608160129196359,-0.031021859516954825,0.03645137770347346,0.024280667939684433,0.04968223434412522,0.11041652127862647,0.1059413608830758,-0.06677193387635624,-0.0460081407714688
IGFL2,,,,,,,,-0.020963654907332742,,,0.03931531281373673,
COL7A1,-0.047378284704293644,0.03272734176904768,-0.037709008315288166,0.011548161528123959,0.0019325945289980584,-0.018250468404278727,0.005096270445056974,-0.0033979719891238896,0.06832303294221322,-0.01914637767623887,0.010847036729440844,0.019957830651356614
CALR,0.00944733378660043,0.07875887073605022,0.017470123896465548,0.012102686029170336,-0.04567552628776466,0.0053070587913313805,-0.04048834680062413,-0.02245141266940319,0.07704790812162152,-0.017331757846000346,0.014918193477686185,0.0354228210557334
PIGA,-0.0014580856761080292,0.029343011589593914,0.016357809306541547,0.0031038366009477586,0.007257974955220076,0.05593597217481104,-0.025568586056163134,-0.03199784494189299,0.035639953399219784,0.0017565757492239997,0.01204093749787847,-0.05648581638608198
CD200,0.03269007999046431,-0.04016509743270722,0.037703173494600166,0.013065407331026398,-0.010949995804419578,0.12021935776654488,0.027206605372482675,0.0007346215712377678,0.014735776098249246,0.004310532682003705,0.052009413178145336,-0.011757340824173734
GRP,-0.03468435663444812,,,-0.02041115832035778,0.014583564414076794,,,-0.019763553231158297,0.08476115859747635,-0.01630010301418322,-0.008079852423828901,0.07411754633513308
CDH1,0.03176432363390698,,,-0.023619049505602986,-0.011128142260915075,0.0983727581377624,0.06624736278354973,-0.009438644838358597,0.08215589830815509,-0.03260145811157393,0.02568023351109804,0.0039000446221348645
LPL,-0.01242903650508061,0.028541221799477205,0.0657848570722289,-0.0036462009940503677,0.03736503524967637,0.13445314214144746,0.07311653049341303,0.009251428536560267,0.17949755615354857,-0.037110312812543,0.1347310493594711,0.0638041832896768
SEMA5A,0.019659512213119637,-0.04743642822546738,0.05423014886154706,-0.018870407590377183,0.007719861371664061,-0.013268822599818845,-0.0016601867291765769,-0.01384356984181409,0.10614751461224563,-0.055818918763437524,0.029357336798284204,0.02163049133466664
SEMA7A,0.020911967336227733,0.059388556205712685,0.05994917069233546,0.0225486924747838,-0.036560395630700855,-0.04155401168390038,-0.014138027312705493,-0.034702955457625355,-0.03807398773647868,-0.03885082667964997,0.10674259097217707,-0.015119889928293329
SEMA4G,0.018884767898643507,-0.046911335869796955,-0.02437287547955798,-0.0013322922595578191,-0.02834331834803601,-0.048760147635195566,0.0034448370156642083,0.007926472969473332,0.04306006976947688,-0.004805737744289286,-0.009616315810175448,-0.04270037372547021
SEMA3B,0.002151362759721814,-0.025502319062268186,0.062249908398495986,0.014201363140323902,-0.11985907737251053,0.008009946982183004,-0.016642825489387506,-0.0006613886151869687,-0.0740014323128624,-0.06156003137186633,0.06288630241328014,0.11297675395164
RPH3A,0.0007432618916540559,-0.01880183641411259,-0.0578796084314827,0.030195937569802943,-0.028101502059988105,,0.014044546394539555,0.012810398038221213,-0.06111072952322097,-0.08034733277435421,0.08524599681472182,-0.010227950990233402
JAG2,-0.0021502127397052743,0.02325424455775976,0.05319645764368971,0.044999773956335753,-0.008317628525349063,0.05914589236856024,-0.011681142221661485,-0.009895884380468501,0.07896296233932046,0.06894315416908268,0.06939539704067008,-0.0009040415978730596
CGN,-0.022782287044996605,-0.030729673676457507,0.0001240750613381329,0.1383473932981269,-0.021765999998102088,-0.00674695079355786,0.012876592762420782,-0.03000940327777132,0.034270214020923874,-0.010555447304796078,0.0014060737853071252,0.07127674199291933
GDF15,0.009138867544124085,0.09860333851596703,0.0865371390701768,-0.012344796605895143,-0.005469521387283289,0.01227802714504426,0.01694886883440004,0.012892260495833254,0.033601505363472735,0.007317942583606934,0.03506068083860583,0.022432036349657278
SEMA4F,-0.00901348369925279,-0.027215494029927515,0.06448025739907948,0.041409250354309375,0.09439756311696369,0.015226595067711358,0.0038735678153984055,0.05234415263420259,0.029833951017303118,-0.005391290096645277,0.03087721852009437,0.014460970796842314
NXPH1,0.02729523547827692,0.006328170966495142,0.0005864443002759328,0.0154196228487291,0.04519540729456392,-0.08962294427263255,-0.0010475224410582435,0.04218806319966171,0.02174704725446463,-0.00022534961713649229,0.07858186100389322,0.03285316100976533
ARF1,-0.008202179471281774,0.01702190463695331,-0.008398613517492331,0.05608076712419625,-0.06772863094159416,-0.04801244816841008,0.014018013449672703,0.02693296850930797,0.049977679544280645,0.008367437844614448,-0.01778401925767196,0.012372058851487082
DSC3,0.02665214337958578,,,,,,,,,,-0.014461929501721281,
EBI3,0.037503596371173516,-0.0016574262622819046,-0.01677708033609985,0.02609381563101756,0.023286041276110673,0.0783802351399198,-0.036859506871204546,0.02391066650380344,-0.04197831034439041,0.0025110987832987213,-0.0019431896973566975,0.03337566681393355
TIMP1,0.041150360934497164,0.04144907603093767,-0.03977503363614671,-0.05214330706344251,0.047493873290172774,0.02485001471467314,-0.01703015165118153,-0.07067684985131399,0.14716749058675277,0.01380755233294386,-0.07263197999408375,0.0015960442220830174
SEMA3C,-0.00021785837853940935,0.005592254782071016,-0.035439541922626626,-0.02124213170139972,0.061908899513958886,0.017235504272873556,0.036196719172249314,0.0005979458686341022,-0.04965325223520333,-0.000361038240360142,-0.01813989256682683,0.020726731884194084
GNRH2,,,,,,,,,,,-0.0050357096754522065,
GAS6,-0.04922587475829076,-0.004360974643324078,0.025139301344390637,-0.008805885130313712,-0.04120489614053678,-0.0486040067638028,-0.02343265823713156,0.04040996923893065,0.11333860784794957,0.024361769577349632,-0.01261232110917178,-0.010385508073121448
MEPE,-0.016879608636085366,0.030487656435354442,-0.045406098287908064,0.07268094021116134,0.008534953792670505,,-0.03136762696182939,-0.016885011474274826,,-0.025153910260789343,-0.029124625980792514,-0.07312711104853623
SERPINE1,0.0029014314712201015,0.10754388012023043,-0.04883767513672603,-0.015583333588361191,0.04780418401675716,-0.07398780260987171,0.003196790522150273,-0.05509830718122822,0.08887275301170945,-0.029081435771952047,-0.06024409482831895,0.035991209960072164
RSPO2,0.007914950481575464,-0.017846239266547114,-0.039690716482909186,0.0033624042296144063,,,-0.007220335495978333,0.04549352985857485,-0.04282323587840362,-0.033883696100689205,-0.023104444725854323,0.01637183734655602
SHBG,0.012160686919191087,,-0.0362380937041154,-0.01684826797523538,-0.032061724130684824,-0.01416840731027837,-0.010659454473050334,0.012803548233142262,-0.009808885065075471,-0.023652677775016874,-0.023054337749203558,0.02627501015568039
LGALS3BP,-0.009743990583801184,-0.0957478493293536,0.03818437612904802,0.027722052343191597,0.010617452879055439,0.03453613085444699,-0.019059419372466326,-0.046840451794875754,0.14486902541616176,-0.05351300150915412,0.04673934969290352,0.05683036863599275
LAMB1,0.008814447712946486,-0.0777638003932505,-0.020391074934357906,-0.03566343726733824,0.008498995223988656,0.01334099523214264,0.024547175434848675,-0.007554617063850436,0.11456728329239828,0.02447090785208363,-0.01674016316992818,-0.014827765455461411
SPTBN2,-0.007718740499726711,0.00045524866295181964,0.02842322537377991,-0.000512162785923784,0.06082218448500836,-0.006029340698459195,-0.0343454200613576,-0.015134440105065101,0.00983878581895744,-0.006549287814158251,0.06157905824797333,0.004259114957704594
COL1A2,-0.0024005663847535487,0.006416690567237041,0.03772080379924443,-0.03759941308565552,-0.016906197535875543,0.05796643375697136,-0.007963524765420716,0.05484648379800472,0.08741280279773667,0.08066420098591787,-0.0808203373256149,-0.008862988538052825
DEFB1,,,-0.019650164498719973,,,,,,,,-0.05430649070297157,-0.024574764393618415
WNT11,-0.007125014101877594,,,,,,-0.019559295219758605,0.09295147055679916,,-0.014041330883283895,-0.03849181715958058,-0.022062469947674836
LGALS1,0.01873380194039056,0.07076698061876291,-0.07089413513774209,-0.048696261706795335,0.10793861905531424,-0.09658995053023935,-0.02373056283185678,-0.045854405744944794,-0.022614101060831945,0.019625332890453276,-0.0431172115073626,0.0010166773434091539
BCAN,0.03912701244326979,-0.05673155168510231,0.12459455217430593,-0.03539898755130219,-0.06979700128094089,0.02172630739498136,0.04857047999126676,0.023043123230189835,0.06116882877036005,-0.07446267328725409,0.09472874884860423,0.001235388379851239
ANOS1,-0.009141096495299468,0.01694579887449399,0.047236180131018,0.04697671064257609,0.0326876162741941,0.06957807731867416,0.0008873883371834841,0.06348872760814246,-0.010691796680677707,-0.0390414447997473,0.05430739983201637,0.04577537853927474
EDA,-0.016540914585827755,-0.010621824278656891,0.0036885939496292272,0.02397883181354576,-0.04452362020430771,0.10003621918459753,-0.012590079080201362,0.0968536013219647,-0.0035892198339583965,-0.022567749861451318,0.0649225892017151,-0.012019475769443743
FGF22,0.03517963776061046,,-0.02851010488470564,-0.009775699371179072,,,-0.027635183336102372,-0.019968173277461827,0.0732985385447519,0.037599112718501936,0.000624868925039411,0.03390731650385808
SHANK1,-0.02259389977592372,,,-0.013336436348547264,,,0.0680352854003456,-0.0254095702822314,,-0.01371617414065439,0.04221669727831328,-0.0332820204335957
NPVF,,,,,,,-0.02051376809538606,0.00398514958885559,,,,
RAET1G,,,,,,,,,,,0.03419547092331214,0.028164003859666775
TGFB1,0.03977956221780321,-0.04186820801752767,0.013582470387594555,,-0.045513477209758846,-0.049395960187148376,-0.002629089861654942,-0.027246649133378317,0.12567796251838,0.02926837183303306,-0.01697737341726804,0.03198924290334181
MSTN,0.050539868194082176,,0.09803315911661188,0.021117880844954594,-0.031109774016727595,-0.0028320684642247616,0.03440356080921145,0.05019384802097791,0.0010019822033054378,-0.025286541393441473,0.09464507555772858,0.04673693942523255
WNT4,-0.015223720186872331,0.018103940191247777,-0.0314223143261358,-0.012706264133634097,8.616984974451476e-05,,-0.042918861858864406,0.053587142658874015,0.048806675487087794,0.018894838318268086,0.004997564754893807,-0.03427286348369684
TNFSF4,0.005706560184926207,0.08450306691883157,0.004998896298514785,-0.016280758334767678,-0.04416900882722316,0.09986571387833479,0.0011165630390358135,-0.034133489298457165,0.05874024964928441,0.05352031961199569,0.015976253704698816,-0.002392827472238332
NTN1,-0.005449918684321859,0.020058826750031677,0.0501123294750336,-0.010341442620699847,-0.0048426483781010745,-0.030880588455305877,0.003394100605616695,-0.057854701680988,0.08844612291769968,-0.07569716081440006,0.03996660070524056,0.0970082682033426
CXCL12,0.006885792578740415,-0.01227722460235056,0.010906254922964967,0.010780442571444991,-0.014386332251613197,0.067800343774811,-0.031204512754794165,-0.006960585690382069,-0.014376547512066512,0.0011609417258962855,-0.03439729611340057,-0.03341297062389598
GNRH1,0.015265084720712986,0.09047261571168283,0.026469604486828183,-0.013566874615628832,0.05930150299454602,0.0652150579992481,0.04295390501400491,-0.019445276194157587,0.06893302894506663,-0.023512060724410914,0.04174239105133062,-0.02786748713588234
FGF8,,,,0.1936570492051382,,,0.013635830045657844,-0.024913651340184084,,-0.03006853732355902,,
RIMS1,-0.026492750906769866,0.06278515462823431,-0.010046391258199188,-0.02282144018102131,-0.04345263779770781,-0.07579622441057512,0.0007537437939251039,-0.007904897553798938,0.06293882224112868,0.09736990742650126,-0.020136248945898137,0.021492324771463015
FGF14,0.01522072457959109,0.013824739720791889,0.03206678967105609,0.03640713030549161,-0.0021363156962857064,0.09205122578016467,0.010152119000153031,0.05561074960726128,-0.02289763758369048,0.061627275801401996,0.05643327676466419,-0.045368013024495904
IGF1,0.003700433663200421,-0.011611737192328137,-0.03457375783505559,0.06229636630928295,0.01858653011276098,0.01485293867277825,0.014752375019447478,0.08641924216322128,0.07795805628259961,0.0262710480005883,0.05050839159013721,0.00791137269809125
TNFSF10,-0.004723529529764896,-0.02901881590223874,0.04293131904849925,-0.02901956517633337,-0.024995390512812535,-0.07000419746974801,0.014847492695529348,0.06309197956502122,0.08739993483839635,-0.05124046680065233,0.05282528157942951,-0.041208224512908724
GDF5,-0.02333848062236342,,-0.026050164858690335,-0.015694038783751387,,,0.037791072050162695,0.05074564379986797,-0.007245797840426801,-0.01997874014624331,-0.02569921258469478,-0.019522008859910615
CHAD,,0.044138148715407055,0.05220207350624405,0.07029567673786324,,,0.005239173931988716,-0.014239549649626196,-0.02423809687151233,-0.02322857817883604,,
RGMA,0.018754196254249046,-0.010783318218983817,0.07015704099294114,-0.003746001222293843,0.02669996306099467,-0.06198889506050363,-0.013375755077656707,0.022213695108524827,0.0785924465933269,-0.026752526412322165,0.09896484348603568,0.03345944876667952
WNT16,0.009639056079591658,0.09522712691262655,-0.017121488115801203,0.02249064380826169,,,,,0.07974099764449612,-0.01486101175982848,-0.04089560919869122,-0.03085416815352065
CX3CL1,0.041249826243547394,0.019942091228466758,-0.019524524161434346,-0.0010777879275080074,0.0056182325597433904,0.012524511417174295,-0.029036993655129004,0.008432166530344913,0.12491197862425804,-0.00806708442500847,0.033424363518185826,0.001928120451281723
FGF1,0.011593458804806967,-0.027292302520222553,-0.02579307836914135,-0.020559572628961856,-0.0490647768728377,0.03582989370726501,0.03972315229841091,0.02952727150175265,0.004474937547858788,-0.06396372499829711,0.018358103413551593,0.006552393747390222
ALOX5AP,-7.570289494023413e-05,-0.05892397168426792,-0.07131555535742398,0.044667004388562845,-0.055144341318472435,0.02563550901218633,-0.026125780624648653,0.00013925290386524364,0.014476683372254094,-0.021228903959845846,0.025151591030387103,0.027504750587968023
IL1RN,-0.02072089893741222,0.08691898118926993,-0.021769326097623696,0.020309729659776104,,-0.062340616246697546,0.013519041096402947,0.036245080730778104,,-0.041407103022787536,0.045015056509892265,-0.02751510195365709
PCSK9,,,,,,,0.005825143804083748,0.023738525861326975,,0.03803275433212235,,
NPW,,-0.03467382214308168,-0.007460869624161032,-0.019290977150103458,-0.03971104300409942,0.06420783431017518,-0.05255594265335456,-0.02282908590341929,0.15963210402937136,-0.029996880769606923,0.010034145329457617,-0.04697428223874394
CXCL9,-0.014057917016385141,,0.012993206747504352,,0.0120191134176387,-0.058346386544116315,,,0.09331659635241613,,0.07541566717595698,0.0958014329199291
ANGPTL4,-0.027202576884631954,0.06332341878052927,-0.04798254421321426,-0.023571913684464922,-0.07646056139238114,-0.07962191096516999,0.020126429402757638,-0.0518205927046816,0.03026829958131607,-0.022141028377572206,-0.0005421743703215279,-0.04626028549554598
UCN2,,0.05811022751146283,,,,,0.011110330863061135,-0.03324363454267691,,0.00618562554278917,,
OBP2A,,,,,-0.03731478545067699,,,,,,-0.03257897032903414,
COL4A3,0.03845697585847699,-0.03679790059369654,0.01269877018026003,,,,,-0.01514393824679589,0.003973956636730544,-0.022797542952354883,-0.017371593088321046,-0.02435602216105771
NRG3,0.07697133607770111,0.08815050671531607,-0.004845583166345403,0.012584062617074189,-0.02093972822989229,-0.031274308915783026,0.01963152470264838,-0.05564904009761528,-0.021294159241100348,0.004540811451226955,0.05846936261613425,-0.025170253424696424
IL23A,0.1285598917038902,-0.021190652958667424,-0.030911434007620236,,-0.03433720148939687,-0.03384804711783282,-0.017893374434550614,0.02650488941599568,,,0.054422873794083865,0.06373102846749236
COLQ,0.034660925862697735,-0.03210449435028823,0.0885573396873572,0.07525123504042118,-0.04272640939710557,0.02893393400466696,0.07111198354882192,0.06592619370567411,0.033690621140657045,-0.05733209647646705,0.048120043086350824,-0.025174657798757764
SCGB1A1,,,,,,,,-0.024067137993506356,,0.0273451853671346,,
TNFSF12,-0.01718071454058167,-0.008567621383860398,0.00950826401744628,0.03038196075973394,-0.004577906827199366,0.047738514304230636,0.008919150759850673,0.04918790601562152,0.08121667453007016,-0.05254391089041756,-0.022707193566239244,0.046485290965696424
DKK2,-0.026122698519704394,,-0.0189252297977173,-0.02660707445424959,,,-0.021121886216246565,,,-0.01921062121361402,0.012175564959362102,-0.004598887979439691
FYN,0.04085341893261789,-0.07379771669065831,0.013580248845069533,-0.03921282761453284,0.0639973041184466,-0.10870375554344416,0.04956393381754554,0.037029322531125675,0.10824992253475409,-0.002001029049167861,0.03416731445229647,0.07688936009628253
ACE,-0.02118143928353557,0.014032852900417024,0.06767658644115095,-0.0565421241431356,0.011880516631345652,0.04879341078711876,0.014794694567682272,0.08238063865192623,0.1398081464433091,0.05423089125995092,0.04883005331991072,-0.008254939273368699
IL18,-0.01383201773689157,-0.0558298446432075,0.049787176585786075,0.00525543437505389,-0.015566175026572754,0.08055763020932219,0.0576720334650859,0.05661474622626002,0.05727399528177888,0.02475627474729827,0.0686928504233579,-0.011286787735748193
PPBP,,,0.06420836852657064,,,,-0.0022682858498203015,-0.02265451306267943,-0.025746344243197168,,,-0.022772413974172796
CCL27,0.06470659372651297,0.05175769730858262,0.016082669164641235,,0.03446542005520591,-0.03929294406980499,0.0014690849466722814,0.02836569366026617,-0.009407752555661782,-0.0016950551336111397,0.0014216063931303776,0.030525411698619387
SERPING1,0.003984015141652087,0.015217620332614945,-0.03567035361860154,-0.05247530942362078,0.03305156956811663,0.0008048002728883064,0.015601594942512056,-0.005303634712430864,0.10589950038043865,0.05322390137181033,-0.0460586028086158,0.054971512276310065
AZGP1,0.0004920060048583003,0.07196707947462881,0.09055903769423823,0.030952221621803496,-0.01277049435748649,,0.05055442307634477,-0.017069429191755494,0.1498456075321638,0.01294172914164691,0.09808803132070694,-0.018447271376388803
INHA,0.024683609195359,-0.03679790945901759,-0.028338477011286233,0.1106169657518188,,-0.001011258168103983,0.008672996283559069,0.035958612481029543,0.15733743814440007,-0.04344833701866493,0.023334597298447234,-0.007852608239307429
SEMA3G,0.03180984193047742,,-0.030953476536505913,0.04934240576772048,0.01321094838422066,0.07504981000875927,,,0.07652329359398236,0.03855098877646836,-0.030361128030458158,-0.014674283924411568
OXT,,,,,,,,,,-0.013975916826543115,,
COL6A1,0.016457532907973672,-0.02767560764918493,0.003628313325580178,0.041163100452982375,0.0439069316012158,0.020977041670299405,-0.008605157763216265,-0.004852105717015603,0.11539370946588824,0.017619120262079967,-0.06492500693496038,0.07280844554541305
FGF17,0.01945975539719468,0.05794124593191097,0.08840891057298048,0.018543070723637027,,,0.018405293526894035,0.12065627020700415,,-0.009515835243288084,0.024905331565792763,0.0429731578036259
TNFSF8,,,-0.01791566959692133,,0.02740141474263264,,0.01337652881920302,0.01797737464526895,-0.020023256903467783,0.18743748997214266,-0.02731717107429834,0.0545626665815857
FGF20,-0.021591293489897776,,0.04581648099328524,-0.01628076347460701,-0.029629986089374366,-0.037860539711439614,0.03997388129005791,-0.02025809735175715,-0.05306312368221215,-0.017883098581057456,0.026625523091160203,0.007864385040236824
ICAM3,-0.014171663285963596,0.06483094207583129,0.0027770674351979374,-0.03485626789213711,0.06383445891789485,0.023190478481150543,0.06101033310314627,0.04683435636756161,-0.006584050523165939,0.06066113040825124,0.03443801293641543,0.04558206920646507
LAMA4,0.015019887532692885,-0.030590914454988516,0.06934616550770385,0.007187856467156551,0.028899121648500625,0.06337944041237722,0.03355763057869284,0.018811546208951972,0.07898884973386155,0.04305176545061003,0.028087837436409795,0.03235168336669273
DLL4,0.03206000541942943,0.0059107665460229955,0.010497525863097159,0.0030362422419100868,0.04015480094525268,0.041626317662959655,0.04499183300505771,0.03675905152703045,0.1197257907700808,0.07934237022766494,0.02136225878993073,-0.050825820308557035
SEMA3A,0.023071998945107475,0.02651261139230446,-0.03606092639856521,-0.02346536560356381,0.004712735420409637,,0.03847773906846056,-0.04538126271017545,0.1289222878512508,0.031701301189768064,0.04276367926787719,0.04645736473223736
RLN2,,-0.019344673414749783,0.013868438129192348,0.00017694135143128973,,,-0.016438699467361925,,-0.003675425842990522,-0.016300101216752984,-0.035821064776541164,-0.02230139285305827
C5,-0.030608860853939716,-0.045472230461394564,0.0792370800438504,-0.0018684526884438877,0.02613652447546632,-0.051884506050978586,0.04746482929553057,0.01582640945845483,0.0809024321192513,-0.03888183362454223,0.01868602353159724,-0.006886301589857018
COMP,,,,,,,,,0.061425264607368975,,-0.0070008012689553555,
EDN2,0.054457439301376066,,0.03996050950679109,,,,,,,,,
C1QA,0.011229043868351166,-0.1296686683633637,0.013430227194052355,-0.03921514260729003,-0.06581836525808715,0.06867724576774094,-0.06054304388875667,-0.015517002673365105,0.0687669340571873,0.011076938331393935,-0.020125918871726295,0.067586779580533
UTS2B,-0.019998921396287676,,-0.0009293873475480416,-0.01423677544235727,,-0.03594682864142724,,,,,-0.026927147287809202,
COL9A3,-0.017338720770870262,-0.05247454575001114,0.017267484935469878,0.0011673623657417554,0.05591009348534345,-0.04480946506020015,0.014669135237790768,0.003231622971141862,-0.0803002006089924,-0.12839237924295227,0.11203162274764564,-0.017469360793339012
DLK1,,,-0.016004272692461782,-0.023833189133920196,0.04521837497785326,,,,,,,-0.015990900844213764
HGF,-0.00916917602608258,-0.05679818868010324,0.09759049072397369,0.0026219611380994628,-0.011534694193865352,-0.04913159600891666,-0.005846986629548246,0.037266177514707455,0.1482614322359242,-0.07200156684389168,0.0109297659393262,0.004761649372287035
P4HB,-0.0032456580961184077,0.06454617066525169,0.013870996263213189,0.0016206674759128969,-0.024618084230059338,-0.052512605304479855,-0.04483404690928857,0.0031471549519614585,0.10091980589142144,0.008281285430990909,-0.06480792770158185,0.01080838710359636
ADCYAP1,-0.010894959305163748,0.04960006477666179,-0.0323425083821957,-0.023657261568175828,0.07911133428904993,0.0068439133670958816,0.025586597120325207,0.06832961495810624,0.09823212945920459,0.038632439067184866,0.0017126575912823118,0.10281619058781652
GREM1,0.0005171303862884489,,-0.03917532265286365,-0.04803409864083033,-0.03518023555238798,-0.04988448348627741,-0.04082015596644598,0.010252370284837727,-0.08998784378491276,-0.003879580662687833,0.00725620858525172,0.025885636425747253
EGF,0.016450634576851454,,-0.016275611813677947,-0.022784117141520527,0.06435843721370929,-0.03786050773128765,-0.020099021299451014,0.003757095342707718,-0.02029509111141433,0.051123693951027595,0.018424446022866834,-0.03788251943382789
VEGFB,-0.023970706526432798,0.03272447256878944,0.025169266715715923,0.016212663412745857,0.009824341320506344,-0.06705148012610783,0.036777181571277726,-0.020570780293643565,0.09351749195396888,-0.053083145981027334,0.035969951637191216,-0.02751645846700567
FARP2,-0.01371195443518441,0.06843394189976774,0.047853110568843775,0.0772245320220377,0.045281975506097735,0.045578562659874026,0.023938001330387898,0.06555770257211174,0.028674019283530177,-0.017383167941887656,0.043859967171781554,0.03585739730248366
BMP3,,,,0.09715560456603071,,,,,,,,
IHH,,,,,,,-0.021518580092407976,0.015809865737208634,,-0.016101959984383313,,
LAMA2,-0.0046900702980376295,-0.02715668743937219,0.0325370947011074,-0.018619449373164936,0.018239158104099262,-0.03401637689650408,0.07669084121782738,0.01410406777829668,0.023136944452852276,0.08185661127077642,-0.04509632876985205,-0.04309363535875063
SERPINC1,,,,,,,,0.02716979407881282,,-0.01590149594391358,,
NRG1,0.02650023913990779,-0.01732010568033835,-0.03623808809853721,-0.0027297542943659743,-0.03062373299625178,-0.06786948412759555,-0.022339426622074724,0.024486714523618867,,0.034788837766215934,0.06624373920317482,-0.00530288990031318
SPINK1,0.01450144631955176,0.06020110592243046,-0.03203827703655844,,,,0.005477227904969587,-0.04110445868636173,,0.019113337879006292,-0.015582239170183905,-0.016054857864418848
EFEMP2,0.02277749300874853,0.07500449336500992,0.03800856783499578,0.02389878124070831,0.040962554429039816,0.02628413459427937,-0.02422121553018813,-0.03060460102351885,0.09610357440066497,-0.010926282643685042,-0.0010688020278489317,0.059003609030894626
SELPLG,-0.052447128622933596,-0.049137285446499,0.05471610655953867,0.00812075889889932,0.04930313984985817,0.011420955705483725,0.03883247670407888,0.05099599912605011,0.05924603044256692,-0.052372636672013605,0.03561679864928196,-0.0208296294807097
GDF6,-0.03172533761394805,0.04221197592577563,,-0.028410582486561135,,,-0.05109293425891189,0.012829514132992376,,-0.0387326000741768,,
HLA-E,-0.05346843595832355,-0.020573646180263003,-0.023440281021299542,-0.0040628925040547825,-0.07097580300392288,0.06073391943638838,-0.07571800188281734,0.01684671779354689,0.09714907316879609,-0.020072189723275513,-0.024251439799201267,0.028869573929719068
PTN,0.02136022689224252,-0.06359356406514623,0.08596156270436463,-0.017974891160156395,0.10084734528993246,0.049004953235393535,-0.050886850015735716,-0.017527452971229464,0.1401727684659183,-0.043485749184127745,0.12910690356966245,0.07890954608482605
CD274,-0.04332457140074226,0.030720049363018097,-0.0450196963057173,-0.0090233010612348,-0.02381889978184605,0.03656094386389416,-0.0021555093962235933,-0.03928105533200954,0.09071179460569286,-0.031242502697992943,-0.011298815357250401,0.006420831399500314
CD14,-0.04982649386071252,-0.07821503773216425,0.058674672824928845,-0.030181661419990024,-0.002517234929810825,0.0010027617368596647,-0.06155442709347452,-0.00033968838150658353,0.0999327940294113,0.01689783330764186,0.049760812645326065,0.02860263466659272
SFTPD,-0.030154796950089036,,-0.02011975754499012,0.05067174006667039,-0.03932043071898462,0.028771332065831344,-0.00350829043689867,0.02438898114960298,0.04062811464884269,-0.033857920948537415,0.02676460234587386,0.02776359108083591
SLIT1,0.016289522645924138,-0.06605355467363046,0.0514735546628089,0.04289388749404319,-0.06840357029851217,-0.039130756123926476,0.03884579270633878,-0.009449887884234951,0.050596986768274815,-0.020841018099521838,0.039465290686693445,0.021655436859334482
LPA,,,,0.08904015430259561,,,,,,,,
CNTF,,,0.06627622897685298,,,,,,-0.02063122855863432,0.1235916905208215,,
BST1,-0.0042579478580569985,0.03659030497949171,-0.008369081816370538,0.04466543655238306,0.03058589361012769,-0.028885878922985095,0.01494959581482729,0.009478024377376042,0.11498847135130016,-0.07650809418151185,0.14993024120713294,0.0737648732474142
AGTRAP,0.03418954421123038,0.007027040755504869,-0.012541864350417873,-0.006850478199983596,0.0887809282428408,0.007099190962278263,-0.044369464191419745,0.0018852125465422273,0.022504372493826592,0.04378666964422446,0.06608631371623619,0.022670604723481046
LAMC1,-0.01008253335844102,-0.007434465627283449,0.01626114103705649,-0.017190567383246837,0.007737251885905751,-0.03756397353566899,0.02074001048495653,0.0034075376896344385,0.1131636883548605,0.07363783050227828,0.012846247420047249,0.030646145408468814
COL6A3,-0.07212054775955577,0.010910747748960115,-0.01817961441319646,0.01723266584935614,0.045377569812572946,0.0838530209641426,0.0162202540892318,0.0644986645366429,0.08592028236144957,0.0606451876595503,-0.025924455933312354,0.004579573759026226
FN1,0.012307875818400555,0.08562631609715943,0.011795522359559132,-0.039827395614687074,0.05396805842693764,0.05112077112498215,-0.02694520519401562,0.019223575007406825,0.12561023181174202,0.05868054838549673,-0.044329910469355985,-0.08060172424115773
MIF,-0.01601533142918222,0.0817216925405137,-0.08015122872128247,0.05150736635423154,0.1439007178443396,-0.07996879043928569,0.05783738904319153,-0.016550720437941986,-0.04593874213146233,-0.02794577674314668,0.07518354204916777,0.025190325666949724
JAG1,-0.01941560354361819,0.023898886775929176,0.007325995273652994,0.014286414158378863,0.06681229588327837,0.07099193591968507,0.009806646878039957,0.03161024913409882,-0.00842987301327937,0.042231681228398675,-0.037675342017082884,0.0024196697110895967
