,MGH258,UKF248,UKF259,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
JAM3,-0.030935081459799584,0.011483491343022834,-0.003534867268306309,-0.02746767588966995,-0.054261526615466106,0.046831483681298594,-0.028355451997289303,0.038842707859564556,0.033657784482659964,-0.02118771024170927,-0.0376555575422909,-0.01189131014486977,-0.008848183099949643
TGFB2,-0.050545264922405186,-0.022561866914753582,0.07691429219297789,-0.006315834698926554,0.013289180029278303,0.08269222323439465,-0.07857958783553476,0.16942360372701828,0.047614081842945674,0.07261964645726247,0.02105566365086317,-0.05642821242031884,0.07195349169564966
COL18A1,-0.004124020602359528,0.007293968927751331,-0.010019592333913674,-0.031604990151216816,-0.023543293153452143,0.15322031966228378,0.023073962855077138,-0.012527816101796131,0.005134067264583795,0.17604492789600695,-0.0525420711235929,-0.031186651183679727,0.046856757883964754
NODAL,-0.04504055500148622,0.009439119447619939,0.07250394402699126,,,0.0031463541736484724,0.03963085920043452,-0.029687577948313,-0.02033172758685396,0.03250111254667073,-0.017536406609761895,0.1471104152812156,-0.043986175165935636
INHBB,-0.03503769323185676,0.0319584224173377,-0.028613344038050114,-0.010618970382678956,0.003169368530731266,0.010456993856205037,-0.02231541376379864,-0.033831281491425454,0.01906850230223047,-0.00971704156944257,-0.051630300215252264,0.09438268621211893,0.10965365741476898
LCN1,,-0.016124024448779216,,,,,0.06279210518591834,,-0.019200745077465355,,,-0.023489622003172075,0.038468550888190955
ARF4,-0.011552778806262744,0.04401427847951902,0.0010267912219472776,0.0011891159159661514,-0.010968825521876354,0.11225238138855281,0.08816895961138274,-0.1498311938369853,0.013161882593141818,0.14998867074432579,-0.001322844737507538,-0.04778824429008847,0.09251901509296453
CXCL14,-0.04904447728399611,-0.01546233586339981,7.108272822922078e-05,-0.05810504465932024,0.013480718424447341,-0.024253867615935874,0.008262991628685212,0.10361966020752832,0.019576357841560327,0.16646456673555293,-0.0036705404125500717,0.03637279249782157,0.004192203561011262
LIF,0.2004940008855862,0.013145990323915715,-0.05764652147247372,-0.0158966432758067,0.00937372746124654,0.03200250686988363,-0.007226688030353793,-0.029659590914523533,-0.001984761588726613,0.03290033327827353,0.0006051862930908372,-0.057592969003849165,0.08270693201184498
IL17B,,,,,,,0.051209249547354,-0.043281297732274564,-0.004191256948276673,,-0.021816919340939985,0.0350025630356749,0.1266253186840152
MMP1,,-0.006324853404486039,,,,,0.12052713455729532,-0.06333560835229127,-0.03164764446995037,,-0.015798308337589613,0.027607692613918128,-0.04547124245660989
MATN1,,-0.021170373717447188,,-0.013032484322830223,,-0.03260509777654445,,,0.014007952316097269,-0.04222204559755101,0.043797483446071525,-0.02825045703101136,-0.018516451949555358
ADAM28,-0.05354148108516849,-0.0279579423978964,0.11287040936060609,-0.012142144924409997,0.023638087861286985,0.041694166080915966,-0.039509417314332676,-0.02992264462513185,-0.025484972745744315,0.07012694674702995,-0.010452648051387042,-0.02619762959787033,0.004709803956564139
TCN2,-0.008504723959573452,0.03518221021146868,0.029968706441610826,-0.019771354195778596,0.005801563464795291,0.02410111627609509,0.02785546022783143,-0.03393832746635531,0.052043207491866535,0.1005070834984666,0.07739314588107032,-0.005314944596129995,0.040452520173463555
THPO,,-0.027585873520074147,-0.03261212864255243,-0.005029687358628766,-0.013250332582844105,-0.03260510152197416,,-0.007319661554335743,,,-0.019504416322370967,0.025355370659005,-0.027748586769638928
CUBN,-0.016177939582229073,0.060726366317161176,-0.008457375552566804,-0.034468310637702775,0.010047973509625684,-0.020799857171156403,0.04101288379453281,-0.04246287911837614,0.08848399736511756,0.13508376686311926,-0.019855042026786708,0.028301685980077422,0.10800587449748986
TIMP3,0.02769869909974333,-0.005283307020205631,0.0013690555370126907,0.005959561037793306,0.057025243983853266,-0.0037130126501830002,-0.035019856929684075,-0.031234390347217797,0.013446435110252918,0.14315286473346994,-0.08620891076135556,-0.027639642942311325,0.06278991914723642
PIGF,0.07177639444563932,-0.014504227264069358,-0.05010603351317843,-0.03177342091868377,0.0910952106947011,0.08043008364245005,0.061996396036420785,-0.06191751925459054,-0.039864242415854644,0.016017357553837503,-0.04910877194004131,0.04358215842492381,0.045999671306853465
CRH,,0.10845512674054796,-0.002254959732984837,0.007366749713865897,0.0013916651483122811,-0.03705564097837506,,,-0.03884549337072094,0.09015549788877349,-0.02626446218527792,0.07326260826617069,0.07045342208565453
BDNF,,-0.001435552637198144,0.02036103666287091,-0.05635833079512838,0.07478738356081253,-0.036721718510529265,0.03427904746634521,0.022890396920277244,0.002218867381828011,0.14427063722951758,-0.028724736257358646,0.01036298193572631,0.06397761147122048
CCL5,-0.04402751377521379,-0.004943707315661338,-0.021911263554451773,0.0629660071387028,-0.03311058938792113,0.012908060223391379,-0.06596253953294151,0.03505254814735063,0.004230009427658144,-0.006309068418808288,-0.002794798010657391,0.054430230498391935,-0.008192953939668637
GAD1,0.001603770147563005,0.002251775419822447,-0.010622024548477658,0.0010808652012143328,0.05156381305726505,-0.0986184394900054,0.00804523163437227,0.1279837414384572,0.02299308695350746,0.10917875766079414,0.07064756192789877,0.07410960060165561,0.01951434419143784
COL14A1,-0.02081935435046513,-0.03820728648895642,-0.03481725525592889,0.013167918156143854,-0.0173560813782465,0.02079309126786632,-0.010797339438958678,-0.01171351143430462,0.04500141877690526,0.0704638498839295,-0.0785422201823819,-0.03574029062621979,0.0339195422792089
HLA-A,0.03638691347613696,0.007333441848683052,-0.053558217121414495,-0.005566895327951582,0.013663459328852393,0.11927075150538809,-0.040095920894788396,0.13466411829451952,0.007584548457648354,0.1961221947963395,-0.07289247562147992,0.014784640619640415,-0.009847954826862853
CD5L,-0.054432899749878784,-0.018891212158460683,,,,,,,,,,,
FGF18,,-0.0170931325297111,-0.014405437689628785,-0.013964820391671904,,,,,0.05464751829407724,,0.08318942858034385,-0.023228203721183647,-0.02541974593466671
ADM,-0.008964963239515759,-0.037907039337205774,-0.05629897974320359,-0.06011586638612569,-0.011431279103619449,0.027262411733882573,0.0023963097660300516,-0.09811205458781726,0.04065998637865002,0.08690983206793203,-0.016545257477109058,-0.020251783944990324,0.09950237646780795
CCL15,,-0.009459120362951014,,,0.004887718960812875,,0.08762361185870154,,,,,-0.02014581928410169,
GNAI2,-0.03682395302674361,-0.0033268538121768317,0.009155886095451728,-0.011481739127073115,-0.0428731023313724,0.09556424271189559,-0.06228555584499229,-0.027685648025072545,0.04122054792390298,0.03658348821726624,-0.05611891238049847,0.04549092381927003,0.06101406366448999
HDC,,,,,-0.016130575631999485,,,,,,,0.04144614835823703,-0.018516443563629515
COL11A1,-0.022685190264111064,-0.007448884619277198,0.05757076513766764,-0.026671265085925332,-0.04605670876307639,0.038994316333986416,0.03343707879097602,0.07277649920871988,0.04411331135431873,0.03808271390738309,-0.011984751633822748,0.06972992390017968,0.10988100026544985
NUCB2,-0.032833637119362914,-0.0568137212714808,0.014590590439722523,0.038436760786427035,-0.028429291495331247,0.029466801708505252,0.0567715474688862,-0.040416499605398455,0.03853965791467937,0.019607559723846854,-0.018372119559472933,-0.018944908673931924,-0.031832976278802
FGF16,,,,,,,,,,,,,-0.018245548009338655
CXCL1,,-0.02571607356198174,-0.04768913049642421,-0.02948908815106738,-0.012057881755725149,0.026495939668343144,0.05209352697839941,-0.1027193042553774,-0.007166879987789695,0.12327191237206772,-0.02706652891868969,-0.017587041033590475,0.006090770701968436
VCAN,0.05730093640124326,-0.019453822170044547,0.032551640346078346,-0.018011074645707444,0.03969264376242466,0.09220593303371621,-0.14705059533033066,0.01069322658896223,0.012937791095241482,-0.09635964718825789,0.0045805745226553994,-0.09008602647474596,0.059574054082192386
MMP7,,0.017142899351279047,-0.028638990025856268,-0.012870836636166878,-0.010488400202868314,0.0508035372881442,0.08221600425735803,0.08574103753034988,0.04971373233179937,,-0.014681235762137385,-0.08334468110154188,0.03189633913991435
PTPN6,-0.0024762624533802504,-0.023096718425759173,0.05742996600436919,0.022434564296503832,-0.01734161966975585,0.04285138154637429,-0.03849578091151336,0.1070179897900343,0.0557983777569924,0.0891464260482657,0.03162221323417417,0.051854448064522364,-0.006513541968702979
PTGS2,0.0005753976714287115,0.047043356778689836,-0.0014913511572151187,0.025329601816652066,-0.013839793084547754,-0.02455868244062311,0.12747118175606673,-0.1417039606750293,0.011624886173765371,-0.01199974359499096,-0.02380384385313942,-0.0226674784724515,0.016098219264941867
XCL1,-0.01115501748720538,-0.02070138964082946,-0.01567363175245308,-0.021139867593594253,,,,,,,,,0.01439397722486114
CD58,-0.028668951054046668,0.006517335041348046,0.018687468481401088,-0.012882658107880586,0.009556086619450184,0.10779379053306938,-0.009865765126421589,0.07808876916739282,0.024079363248719177,0.0716438203528738,-0.024534452465802745,-0.018307614917890905,0.005357000691798692
TNFSF14,0.0004196484949485972,-0.020858784180735772,-0.023356616155378915,0.002050034103680944,-0.011777377594630415,,-0.03246159771620042,-0.01746350760131869,-0.0326761722979731,0.020869535697176214,-0.022811928126204882,-0.030839978140316252,-0.03857647108501025
CNTN4,,0.06237816201590551,-0.02816833610520778,0.023041963428567284,-0.008802726680742027,-0.047944120721565724,0.058640060849616635,,0.07485139592088516,0.0002784568229884294,0.01441089365573036,-0.00921006999161698,0.033583444288799155
NTF4,,,0.03806613950806952,,,,,,,,,,
INSL3,,0.01829662449547345,-0.014405434864086263,-0.014841428340491963,,,,,-0.0189670113943067,,-0.022811925922205312,-0.012154910748626157,
BTLA,,,0.029089438437320928,,0.060876529318989334,,,,,,,0.05185228068786452,
MFNG,0.046717578918932835,0.005731377873109245,-0.02734938306016434,0.025047311332238042,-0.041407211068237956,0.04601942515541292,0.09483652104568932,0.04480235447793564,0.037333719594972614,0.044116004783878865,0.006410220065841116,0.031138624400092126,-0.011854526380876727
ICAM1,-0.11675540499911785,-0.033460752116021425,-0.049310055570811945,0.004255567099709597,-0.03862575004726567,0.07585637153175352,0.07453716958792328,0.08185958523655747,0.04655222468145747,0.10779548411902874,0.019089631752638916,0.041584906071491325,0.07489132253915973
PROS1,-0.025019018502977775,0.0001650657696490244,-0.027607586862428545,-0.081900440544873,-0.022929175646245442,0.07096242475438078,0.09160208443363634,-0.005704547271489285,0.07081535162774495,0.14646818279118584,-0.08263511208816574,-0.05328474541694758,0.04384677439639436
CLCF1,0.09189291646655337,0.00901431704799463,0.015853742184932466,-0.07577108601035293,-0.03216573020851263,-0.018420385268344868,0.051630335508685794,-0.05178384369424529,-0.003479975336348713,0.09060133084892022,0.00010277665217306817,-0.06779822992165815,0.03760165456947728
PSAP,-0.11600609434032295,0.010591001837717082,-0.025111868615438074,0.06256207005930156,-0.0010988273203023503,-0.08699212071531291,-0.03979678788916137,0.07646930308236534,-0.010021452495165362,0.0868835372079831,-0.06867214859286164,-0.04643608662130242,-0.036413947754680175
EFEMP1,-0.04011395522813177,-0.011122445312200397,0.07090155706731563,0.03482023109431853,-0.009874682466911986,0.12577216001770464,0.035761727802530674,0.03915488559157663,0.1339231480675242,0.07141156980448682,-0.06588504757584011,-0.15900186252338466,0.10846343018119389
C1QTNF1,0.11075942689501693,-0.008392898877898758,-0.03020145742776683,-0.008056633161434516,0.019646268612309295,0.0631730205872902,0.048947361278410484,-0.056985666689200694,0.015991109632318694,0.18351054210717296,-0.026930973967780974,0.04291489391961514,0.14552775030849027
ALB,-0.04185604112083072,-0.01707416571705847,-0.0017151578005071453,-0.016202947074305033,-0.013376613479148862,0.02332324705664241,-0.030794029009192717,-0.03403546977474505,0.03202886734565773,0.03050714315584252,-0.01764410256979774,-0.003322187833537055,0.013314289273009915
CCL13,,,,,,,,,,,0.04861062168737788,,
EFNA3,0.0787078199216221,0.018588164540495583,-0.027353893568243113,-0.012823560122658957,0.0010005726063156367,-0.038894428628396045,0.029909264148670223,0.07418198982662366,0.0011982328577785505,-0.029388725946963224,0.07116158376600568,0.09440141386348377,-0.020604288503836478
DRAXIN,-0.005569220782783571,-0.006635772376046864,0.0057004489508945405,-0.026694096907914553,-0.010740764208760635,0.06612250967990937,0.06935314783643945,0.12009662985476802,0.02562882959739299,0.07583669309888112,-0.01743042732147679,0.08863237782188539,-0.002421486759434605
RAET1L,,-0.014446442580916378,,,-0.012864482363203138,,,,-0.01920073249410104,,-0.0009204554640709118,,
NPTX2,-0.024072530971918863,0.042497515915013086,0.020518314657391682,0.00015208460206100658,0.10614825062151154,0.06973158501982853,0.05499018156312515,-0.00570177088576625,-0.018706343788376427,0.0641600122976734,-0.00596696793777058,0.03962914022948207,0.02207312894105009
FGF11,0.00576437781799971,-0.0073369901042404425,-0.03244166198188636,-0.023939630176466605,-0.02434498159005711,0.02426517942538527,0.08653490597907273,0.03666196794920488,0.007425084557042048,0.04036192452561658,-0.028095901823739697,0.08385695994626932,0.010130166423668152
CD59,-0.017423944676152422,0.04584371864691344,-0.0130520828164042,0.0025134115159024003,-0.07236255310066511,0.01177190023422404,0.012297600309064894,0.05505142254641986,0.05467196214079231,0.07751129503254246,-0.09783248419819573,-0.02737836391868162,0.020518918656085808
COL9A2,0.030925129246309063,0.027539930994689574,-0.014790257002780857,0.010511039992433165,0.011056879027932967,0.036172335801022526,0.1102286307701686,0.06815060336915792,-0.012901385633131725,0.027321494147271082,0.058867329010832595,0.0830848312416394,-0.013877757424869004
DLL3,-0.08676646602879368,0.019625801458635767,0.00640481138649918,0.05129728291005703,0.020649453135023862,0.04361976598584726,0.021017966505115532,0.03373553319362863,-0.012911494804311667,0.02263039037584671,0.10126636298613502,0.19757045531263837,-0.02235440339508321
FGF5,,,,,,,,,,,,-0.05653678819754926,0.06743265051592909
LIN7C,-0.025198226401620522,-0.022279499412695997,0.0006090901301498952,-0.0010245733321432742,0.004781195137901521,0.024317610434081392,-0.004499847583541631,-0.09938845692414318,-0.05733645133019403,0.01154301883208485,0.09215612485873376,0.048523163370693234,-0.034958540152439564
GDF7,-0.02879797703075472,-0.034068290543572625,0.02005133396705012,-0.0011708970889415125,0.03547019543027651,,,,-0.016459803007207466,-0.05376074400939571,-0.01854476425445034,0.056905702419586285,-0.028304852372707152
PSPN,-0.02121050867070618,0.06469259620716415,-0.01813099664138493,0.025875374282651343,-0.03162006519607375,0.03116176122881962,0.06698238126505171,-0.006683799742296122,0.045645648702476206,0.03737804501982149,-0.05084833241891068,0.09921417532985931,-0.0080199543047967
ANGPT1,-0.009119755132425598,0.00019886251430954827,0.02284767384795441,-0.013112516432618277,-0.014903432861919724,0.027996096379656176,0.039335005478430156,-0.014456035913476249,0.021224038144652114,0.08080255641599213,-0.019580838124954345,0.05757538492714161,-0.02439295209249072
PNOC,0.052571123640040074,0.01878120319124464,0.03260684306015261,0.02104829216928685,0.019412845030051324,-0.022921842187366488,,,-0.01750342691948135,,-0.02198557545136812,0.0017789504370040328,-0.0054279391678947716
L1CAM,-0.010481337373446743,0.0004693997257772267,0.022006934575259672,-0.011271703528154002,0.04423810793930886,-0.12118698696274997,-0.055295375007426144,-0.047937522354125364,-0.013639877363915412,-0.05096841256473892,0.047191287370131174,0.025417608015613664,-0.08325498924435663
APOA1,-0.03576333682795763,0.03182184341805922,-0.009664044941216223,-0.019326121482423225,0.03997256275580958,0.031925461203484225,0.05166494344312812,0.00854608969070517,-0.03123827847870558,0.16610603281201441,-0.021041428390984857,0.13365137367129837,0.026887271791007653
PSEN1,0.031114278658705856,0.02930626624062105,0.07423170372502967,-0.04974660057762256,0.033673483158271976,0.1125335505358022,0.033028025311880316,0.002987117928105378,-0.0004584459396411455,-0.07736372896821118,0.0004786405863274856,0.03163907575019739,0.031955050799362235
CALM2,0.022059114893558125,0.030513868228496048,-0.013494904751903155,0.033270860403219235,-0.00450722564352367,-0.041339517717224626,-0.04435667497628004,0.07781186968883633,0.047457062217625336,-0.0921043587445901,0.008119838080611085,0.06672319748621108,-0.06898527352866388
CLEC2B,0.012384283621374713,-0.04039250000522765,-0.019401326566600614,0.023459340247594804,0.022011568202844105,0.05320950891653394,-0.039609838989326615,-0.06049528165828082,0.03556267678364977,0.03500997403847553,-0.02019254286446576,0.06001080706965542,0.03194860425560027
NTNG1,0.020843812751229075,0.018305119156423917,0.043726036128889395,-0.004468851803752405,0.009973193357056633,-0.018584837397121582,-0.0644273353517111,0.049564074604325145,0.033838822972608595,0.04404857480778332,-0.008824254936026097,0.039173982539272206,0.012543977910084684
LRIG1,0.014225825090563637,-0.00832818392105215,0.017743392025883917,-0.03811481138284232,0.016338621064127257,0.08844361590465757,-0.0794332208986827,0.14686312230882823,0.038709324089294866,0.11869987088953933,-0.0028754214318287897,0.07746413169311878,0.06149018332778546
CPAMD8,-0.02533974832823176,-0.02902439691456162,-0.017039058996845977,-0.01646257070520505,-0.021798951249347595,0.036167420221719766,-0.06399195848405406,,-0.018491259376375253,-0.0776787529599724,,0.015012809843192922,-0.02007026177068777
GHRL,0.01859374732343248,0.03236361126168289,0.00021808600293630735,-0.02886472664419484,-0.010740764208760635,-0.015162503996305645,0.008517339346517976,-0.02301595245564032,,-0.058799234827214296,0.11047110718809461,0.05909381154620266,-0.01769214458281891
NPY,-0.03717439976110715,0.033089884916334654,-0.000903618896070137,-0.00012403842448635387,0.004457673031915774,0.03217413907385709,0.012008132902815383,0.07321514090932617,0.0651300995272517,-0.08611640519698531,-0.025764705144574938,0.08753309903721412,-0.0816914339673068
MMP2,0.04297688574880876,-0.004171459614317088,-0.02235901940516575,0.00427102731199924,-0.013614724977368188,0.1151221328343591,0.11914286776751541,0.1938926102374263,-0.019780610412209975,0.18692509432726465,-0.02179473267186912,0.09598358620102097,0.05520634903160688
LHB,,,-0.014839733592048623,,,,,,,,,,
PPY,,-0.024359557044639435,0.051702233743503655,-0.012031460911248033,,,,,0.007525898650507726,,-0.01962472640616051,0.08324706009705589,0.06386616788379197
ALKAL2,0.05584680257471751,-0.027092033801980706,-0.014624135408967084,-0.02902182329926299,-0.02855844236475744,0.0819923259527751,-0.04672738120529182,0.013000832338670432,0.04540999499161708,0.09512327130304306,-0.00818932301741823,-0.010019209746512069,0.08462545895122824
CSF1,-0.005862727021107021,-0.027409621368249135,0.050715313024144976,-0.03931072601636252,-0.04139571344846816,0.06580997240938634,-0.006778512157149814,0.03510312088904832,0.05478635769775621,0.04617970875350927,0.018738436762766666,0.04171165558402377,0.08720901848629252
SEMA4C,-0.03377543822707132,0.02714951417839235,-0.01870236805682374,0.010061496492645853,0.02158118815585676,0.03452158367925849,0.06565898055611104,0.07943912398650964,0.006887736293713714,-0.00012527471373353856,0.007133366016891107,0.08860749747571925,0.012216569830522639
BMP8A,,,,,,,,,,,,0.04524113320071143,
ICAM2,-0.01570682753681126,0.03134550878674251,-0.002640485503643444,-0.04421919163443508,-0.04825012803175862,0.050884243331799,0.0830862808836037,0.03167075636768934,0.008145293474692531,0.14848331433597586,0.03528006947553647,0.02663595034147257,-0.026229004605895796
SYTL3,-0.01715227558631537,-0.02912484529170453,-0.010178417881975892,-0.021543436731677985,-0.024197035309663148,0.04771589354595654,0.043541071562687536,-0.05287627239279125,0.049695646931168146,0.034979488896041654,0.060179636513144424,-0.0008810768994964567,0.036335965067220234
IL1A,0.08129261758109996,-0.03676958158425871,-0.028011913407632535,0.022386524152003828,0.008666275947750761,0.019799557533455452,-0.0249937764242545,-0.08024886851300159,0.006849305884931225,0.09674837937346546,-0.016277442806890727,0.012205512598865296,-0.031802185852686175
HLA-G,,0.05817237114228046,-0.015673630336992494,,,,,0.04645399706297204,0.030358854058694495,,0.023479010016912855,,
PGF,0.06634781836576939,0.040338343125563336,-0.02131314605764039,-0.004419326432900916,0.01071347595624185,0.04725067931977238,0.08129402617340911,-0.04478809571209126,0.035952782238605145,0.09086299601216766,-0.009996470617892897,0.03726189764851009,-0.03143201147176274
LGALS8,-0.010581965486506431,-0.01756607791080364,-0.0635852708485199,-0.000769394295351439,-0.004213164272557263,0.04790284057873947,-0.08127413759684018,0.07817089223886994,0.014969970735094946,-0.018771856539261007,-0.003979353874550031,-0.030476586020747574,-0.026087541654559177
DKK3,0.050789418797803486,0.012625315511083049,-0.011387846763350622,0.05579957390528234,0.03207978489721193,-0.07299568887157919,-0.009133268420927706,0.049978764987413646,0.029666027521633765,0.053818122031964274,-0.07899957507577969,0.04968699920984821,-0.06928246346966055
COL16A1,0.08650764748754837,0.05292761029094968,0.04402252851284686,-0.024282474547495634,0.047159776983083754,0.09920791398697298,0.031058022594539055,0.02403419597309109,-0.020643694370520785,0.07538311546870427,0.01944954286595288,0.11004849473421455,0.04310715088852384
TPH1,-0.027500200446169958,-0.01632219075818291,-0.007822004283309487,-0.017669899388048606,,-0.03923881230580718,,-0.08056970674472995,0.010677595372010918,0.13879442311564685,0.04216351907232897,-0.07499030460962626,0.05013257374301583
TNC,0.057947622241949645,0.018877899332586472,0.046712200634565965,-0.03631274100442727,0.04890513011074146,0.14193756156531012,-0.02260760305071499,0.10478411596899191,0.03387293018110237,0.15688677583612906,-0.043758696052699775,-0.10680537964702698,0.0585869316682808
TNFSF9,-0.02533973630157492,-0.0038417628448282363,-0.002394303210818005,0.019771318713843498,-0.0016194013336861828,0.003358216072773685,,,-0.010526663316391573,0.05638670219338654,-0.0009135429587428658,-0.02743731872106603,0.031188627211852633
C4A,,,0.014514197502573331,0.06354508256872536,,0.07361339598546077,,-0.03975673011275129,,0.024442022643839163,-0.01874034932169216,-0.020398194901782123,
CNTN2,-0.159169535051758,-0.011082595917568093,0.0010625045186562364,0.038665732484440024,0.01876124788593879,0.04022357920518723,-0.1360811822130942,0.0073973428274582064,-0.02721001787905437,-0.19211337447267793,0.03983739636379887,0.04517239322189857,-0.08091400072794626
F7,,-0.015923527232595137,,,,,,,,,-0.018544766047683733,,-0.02480797773437053
LUM,0.01590861678615308,0.046764622206373084,-0.0002930766001710663,0.03207850707978145,-0.008593982914912004,0.09054313794172025,0.08424000558630834,-0.06539628414041655,0.07106277432824044,0.16569611653462818,-0.0556210200780414,-0.03198427727053337,0.05658548033255236
IZUMO1,-0.004779869056884182,,,,,,,,,,,,
BTC,,-0.014446436563508745,0.008327008847666097,,-0.024985213558815857,,,,0.000704445335549159,-0.008312930748728301,-0.017946128035168096,0.02887396636935176,0.04437311066610352
APOC1,-0.14115294757658417,-0.004777396491435938,0.024984757782227533,-0.009686514001590546,-0.048733918178964816,0.08848761334451044,0.01747594989111062,-0.08099276517942493,-0.027221333715564348,0.15255125724030436,-0.01229408018042889,0.009519064952712411,0.02058007831007893
PKM,0.029866521845762852,0.011064550316349528,0.02450559839789964,-0.050189042162596224,0.01028721883968358,0.02116499160631946,0.02242727759700337,-0.009480109214684559,0.037250001860714366,0.13071185479132114,-0.05016721810071024,-0.10222020125075267,0.059964457494499634
TNF,,0.012055576035858814,0.01085531111659601,0.02776137092275227,-0.015702759896593095,0.03098510941092047,0.03974112440839796,-0.07243086937665794,-0.01920073773110515,,,0.11072360825941159,-0.019307843362295768
GNAS,0.09447808180986872,0.016470992476028755,0.03632146863960348,-0.015612837553598808,0.03765152742713128,0.008147547389131678,0.12355465910816804,0.07919648719137667,0.02968890072863909,0.15452159512593147,0.008736444410475426,0.1486656323726169,-0.09751737718754633
BMP8B,-0.05869294422450722,-0.014897872090956594,-0.02272272666231672,-0.03704401341713797,-0.010426471167270428,0.043727662487183704,0.09513787250568866,0.058797008155192856,0.000758956801200732,-0.01871649805248376,0.000630763122378858,-0.007024794429060982,0.001437572577726329
LIPH,,-0.01632218673978716,-0.022288484986327007,-0.011499629845343348,,,,0.05608320969308449,-0.02140717070630198,,-0.029449908718568486,0.10755898960202659,-0.03078774014951455
CCL28,,-0.022959186013112615,,-0.017707538154617536,-0.012332313763311531,0.014103095177076846,,-0.05713511676510838,,0.058094954843203574,,0.001726524663052931,-0.011262768831954
PTPN11,-0.005100620380445186,0.003373117588435614,0.01571413416192882,-0.01509909586268701,-0.006528987677984173,-0.02095558747601937,0.005976559213217767,-0.024829936132832183,0.014619407072898927,-0.0012356921268423526,0.03624823756690609,0.017177763891190606,-0.07555191660652395
ADAM12,0.055562214052313055,0.02684436435626042,-0.01869804304200403,-0.0556646696397411,-0.011918414608538708,0.03199996595040394,0.050111117976396405,0.01077754469425233,0.06803919493630951,0.16882533958575877,-0.01947311902990472,-0.04679765318485769,-0.01839805840286888
EPO,,0.04103637039387135,0.0035636724507239256,-0.012031461436423677,,0.0708562362719861,,,0.014323462947412916,,-0.01774237244589063,-0.020444055968427747,
EDN3,-0.03558667033910163,-0.015620839445600556,-0.02828663712154221,0.02654682905948405,-0.03957039538178268,-0.039643704274397264,,,0.05821829041554568,0.09702779912130406,0.013441820561849166,0.00957447710226743,0.05257354642755499
CCL22,,,,-0.024225608159783675,,,,,-0.02033171862153746,-0.026233861647363747,-0.015568159448118592,-0.03159142385339218,
CCL2,-0.03243355643413388,0.016850828650673232,0.043872913666267735,0.017648316225701663,-0.05178790066129612,0.11723717478377581,-0.06089774858161312,0.08787786671710957,0.013592769171572802,0.0668666283032714,-0.005609074851851567,-0.06950000792763592,0.043200683724225024
DSCAM,0.01641979094829022,0.07028632431638664,0.055826489489718883,-0.05242133738644716,0.06257912132039624,0.0429116061212078,0.015411741634153571,0.10508879586165686,-0.0010405013712237706,0.009844302601646194,0.06373367490809427,0.12271353624134791,0.005590633366776426
GPHA2,,-0.018191906494695636,,,,,,,,,,,
ANG,0.03140705836418509,-0.0010133515551563664,-0.018516376204547314,-0.013541122111277872,-0.027809539525411178,0.049371353122691974,0.07237301001818428,-0.04854708781272179,0.05925343946132059,0.08127905586869957,-0.01274774429422165,-0.0036315693603860013,-0.010623072398343439
FBLN2,0.022472404890157976,-0.04067085213772153,0.009282263581644523,0.04816995858474674,0.003915250914121053,-0.015250187613287662,-0.07069964016234641,-0.11869834292550177,0.07044846267553359,0.012483700444821116,0.005565410192770195,0.005955917931291272,0.09452617234880108
VTN,,-0.00791138738461893,0.02080175931436908,-0.01976633998189881,-0.01644473846400283,-0.03260509538363171,-0.02563842786109668,0.0680131582102062,-0.015633782436443453,,-0.006361332993827655,0.0698657371260511,-0.031298345150964656
VEGFA,0.06268466706775339,-0.04434734490776176,-0.03065850597786338,-0.07762145584482852,-0.009172767022412409,0.029712160150811892,0.03464693649089519,-0.06041083772260918,0.03411555088392036,0.018208356812370336,-0.03328023165447316,-0.06306176099559227,0.07456362581689685
F10,,,,-0.013192237423531443,-0.022119805594554592,,-0.03367781417436994,,-0.026701072207859555,-0.04269910872651436,0.0450340738572512,0.0989578535074862,-0.02541975508482315
SERPINA1,-0.02031659515525075,0.06037704662674416,0.026226586731345185,0.027970802566137532,-0.02659938122334258,0.08558653837794893,-0.0072871812183461495,0.002460804897823289,-0.009253400864087331,0.10995458914429306,-0.07980086032941128,-0.015662991439967328,-0.04395196475639443
VWF,0.015056773287544869,0.04643553021145309,-0.0638233363377303,0.01635115808586692,-0.0415536464418098,0.05020802496419927,-0.0165755258477447,-0.06779789105677769,0.0468296613385337,0.16786808184271515,-0.02391826469218912,0.016267152644398073,-0.054155492995886303
GDNF,,0.05631586109190197,-0.018482241787072303,,,0.04776899521281101,,,-0.03989878984362153,,0.07735275535121933,,
VASP,0.04587586230135234,0.05095584074654848,-0.04422923677128534,-0.02609182715316903,-0.014015958543933083,0.04570015520438768,0.06596869431157718,-0.11534534733647508,0.054938011401335154,0.11557374183726288,-0.011505006324530288,-0.0005134503353406739,0.05061382031060996
ADAM15,-0.0007101404281192603,0.005899343821128875,-0.00700789499344808,-0.0065300772993027514,-0.017161364000363624,0.052570730938281886,-0.023234423565452796,-0.06407582904877912,-0.0539304030827822,0.03611708967577426,-0.0008392184509793003,-0.017074297347913048,0.011007465310789203
