,UKF248,UKF251,UKF260,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1
SYK,0.013177547891805828,-0.02859118308120653,0.04745211096754334,-0.012341425372480183,-0.035804183606618425,-0.036062714468216905,-0.036360223211648585,0.06626071131227498,0.03700216071926859,0.031105880468912554,0.02922088879941991
CD160,,-0.01188668678461269,,,,,,,,,
FARP2,-0.04541027442310754,-0.02186622007899242,-0.02577906412064917,0.02218844698658315,0.08836878813505017,0.03356750120277855,-0.0372403987124741,0.015864812204803225,-0.0197290387905674,0.027783178271304172,-0.017871666084525395
P4HB,0.14883229168554116,0.017665157569309777,-0.040820804366152395,0.0424919639668294,0.007194240246354133,0.14415172052400801,0.02515984276728939,0.05920126051674653,0.026677906322214038,0.010242042054584165,0.0196340633347751
TAC3,-0.008976387474877893,-0.00906454650999113,0.06774791199615399,-0.006249468193628943,,-0.08306821547149086,,,-0.0047103941418034055,0.04167978851658193,0.10645989034498311
C1QA,-0.1537610077182823,0.0024318775838919346,-0.025795412417064408,0.006394621312593684,-0.020338007057624143,-0.01945449397256801,-0.11629910542484433,-0.012172281335652717,-0.08947453960730051,-0.0458099402843728,-0.04951633505388144
EDN3,-0.009834644228009552,0.0071676032645213526,-0.021899814876339848,0.015460439184657525,,-0.04785554259595516,,-0.030935984665627372,0.03578597124933432,0.000876908197835946,-0.028057459627539364
AANAT,0.027917615242227377,,-0.017950637534416242,-0.015640864348181086,,0.03441845449829851,,-0.026979305094549832,-0.01750320050782655,-0.0202596606030821,-0.016099621325016862
GDF15,0.18927166318492816,-0.017966710271142102,0.0021048022549459387,,-0.03566893898410485,0.2522153470352239,0.0366296305718183,0.15734175008517495,0.07691136640915971,0.08720721233465077,0.009551442009924433
LRPAP1,-0.0015314885664090248,-0.06215789399205188,0.004046000283729355,0.02144846969903762,-0.03731635048320014,0.06813919922508074,0.05898769944655951,0.0034293257366850385,0.03211103729896909,-0.007325129614218931,-0.04185904952507202
LAMA3,0.10692494114276796,-0.014665232096517329,0.014231416341703051,0.008950608078113886,-0.019960627896253733,0.06702619288966336,-0.08225451592466833,-0.029773333539359893,,-0.014439689937143533,0.04548328861521516
VCL,-0.03266987867239748,0.011494075893872092,-0.03104048987379358,0.003619781913318928,0.004159499420730249,-0.014551671548714918,-0.02437763174858167,0.0453949822847382,0.03276576480417405,0.01606297712553279,-0.04521572586266256
COL5A2,-0.08720661096004846,-0.03480696328842538,0.012397864644918166,0.021009303906632838,0.056604246561275565,0.029686595446856597,-0.03317307836615719,0.06399257452959885,-0.033585098014463126,-0.022088286100064632,-0.0415712428142978
DKK1,-0.023061109278937834,,-0.01661103368239099,0.040283544157061,,,-0.04649496626948383,0.09330349588748371,0.07491341140610813,0.053381572815793144,-0.017081670770525362
COMP,,,,,-0.0009308477300215948,,,,,,-0.023559119968037716
POMC,-0.03100975577894391,-0.020147472799166084,0.0006678422673318447,0.07063942160522581,0.01607659859535037,0.0017496960932283008,-0.09119639619776101,-0.019543715741125497,-0.035109606968355675,-0.0253898731476575,0.10970004255267525
CCL13,,,,,-0.035275610799783017,,,,-0.014687675258134608,,
CD34,-0.07952082546489958,0.03503398840385034,-0.038019940085153706,-0.02926363251325123,0.040666434102403344,-0.0373962466673668,0.0076399332012708305,0.022962855668910143,0.0010275613083056225,0.014875721599057458,0.03326256984302908
SPON2,-0.06583205374092066,0.002087726610199236,0.06280831858516997,-0.01030700724365739,0.07326325639385954,0.0379780984765536,0.009350477445973381,-0.02005903624005665,-0.06494206677907116,0.004665877238670757,-0.0002925235488970945
THPO,-0.04046078382365929,,,-0.016275804652747413,,-0.03935895631574404,-0.03710856701850065,-0.030936052586875297,,,-0.023099110915485974
SFRP1,-0.03535125205582179,0.05073783994549036,-0.020478565868870802,-0.0034224707882070586,-0.009451034822101561,0.10036567119355619,-0.07079543598875715,-0.047363426895142176,0.022064660177692718,0.019804564545424327,-0.021003700995717085
ARPC5,0.02427296114228771,0.01562788040998112,-0.03235765804421593,-0.037579071129934985,-0.044905364285495075,0.1547389999930945,0.0029154556300575053,0.002899078084960213,-0.05304991124331804,-0.013125753526274464,0.0430061984874801
VEGFB,0.09132371679989056,0.0022173218621123927,-0.028136649242037223,0.014335109909276922,0.04309000104557638,0.17039831413988277,-0.04892420167976111,-0.04643107834852191,-0.024469543578857115,-0.029300136273137333,-0.011872672944677438
GDF6,0.04026251709846886,,,,,,,,0.026759049473426243,0.03724466403748578,
LAMA4,-0.13804050782266844,-0.009381268424310188,-0.055375865754311505,-0.018822253298334347,-0.04471712419212082,-0.0662671256803226,-0.015115843616276384,0.022743219209481226,-0.002548601176480352,-0.029649818338932207,0.018164963916350568
PLG,,,,,,0.13169744366342964,,,,,
NPPC,0.02754470152610667,,-0.026045360104560496,-0.018335347314417105,,0.3339208707830249,0.0432305798285696,0.08358655603249894,-0.029784170916556156,-0.026108162058534185,
HAS2,0.012810658780586294,-0.030605796534638754,0.023679232726122528,0.013163093534517922,0.111660723487283,0.0818580886919159,0.06105267702970529,0.0798447531834168,-0.07413473010944316,0.033859991019279424,0.05087134718018425
JAM3,0.020469778831113925,-0.016481701422612485,0.04888722726861248,-0.028644496909290985,0.01878690747504753,0.036135291913239005,0.059433744874184305,-0.0606235008935824,-0.0033033439566156576,0.03919364723611707,0.00030337768551867554
MEPE,-0.006920537656938988,,-0.04051083270723065,0.0013787548252636092,,-0.04481009603100817,,,-0.02760535259928081,-0.009956213559448842,-0.021337996345834744
ALB,-0.02594518338372496,-0.004071100522606025,0.05982783059766084,0.0009901053779308468,-0.01850865178723133,0.00946525678411527,0.033532018044267795,-0.018402715813637945,-0.005544280194747718,-0.01056750976214217,0.04719291087339463
SAA1,0.04201986540025746,,-0.03194175634479126,0.001648014874832404,0.07752099203422691,,-0.01871727644207443,0.046540172438945045,0.018699010851200223,-0.004514044758089751,0.029532820028103184
SFRP2,-0.031051030415846358,,,0.014147235231697138,-0.019296384054238946,-0.02021905230553031,,0.024881213864443644,-0.02586017798230121,-0.03947914590322506,-0.01791714256107642
CHAD,,,-0.009945424174648625,0.0030572569521937513,,,,,-0.02415820014990855,-0.03785290235475228,
CXCL8,0.14980325589309665,0.027261757462854155,-0.028709074166102643,0.0763932870267046,-0.01435436264271938,0.1973219964878955,-0.0777923893536397,0.02198221811081552,0.05341807208255846,0.031957605185760685,0.015841762257017056
VASP,-0.0010215073538979876,0.014532379618712184,9.201888023464827e-05,0.0030133706908640864,-0.07896302702297323,0.12358019646275557,0.03885508681396871,0.05545779514227104,0.06238727977256709,-0.011018842464263908,0.07765084368247835
PDAP1,-0.0746995181721829,0.01976669448003852,-0.0439131201642929,0.005570737487114286,-0.008295433965071496,0.012934355282770609,-0.015887346188560168,0.03723675029688639,-0.06276674425565401,0.027800500630524447,0.06929428433508825
VCAM1,-0.1012575788460359,-0.031782031207948404,-0.002101831231693217,-0.020062889642036,0.05562983653180171,0.002992493467398508,-0.009305376500880737,0.04255023697597493,0.08625053098940896,0.0073329313261539224,0.025866901670071465
CALM3,-0.0685398619317486,0.04781377324343715,0.03574782292123625,-0.017195055665751097,-0.03320343757501146,-0.17900339186416084,-0.02663022678191542,0.01231550564473784,-0.003067244511469333,0.00933991737868049,0.06324608045890887
JAG1,-0.01297456898193892,-0.018927501125665394,-0.011885933597301787,-0.028415451589577412,0.020848944151286825,0.09915230009773551,0.01712715048398198,-0.02366148655592487,-0.024258274105137385,-0.03167797065003853,0.05045808962526872
CFH,-0.13222614123808224,-0.027460805096304258,0.01154635521923616,0.014150228167656924,-0.0008436788980126158,0.0036597720816621644,0.15511554743138714,0.06680320552011865,-0.03837478118437043,0.023149132409117812,-0.019151676054630216
VIP,-0.02323075941642147,0.0035962980328088255,-0.019757977677139167,-0.0470936687443437,,-0.053040096269329484,,,,,0.07257895618769453
IL7,-0.048470458338121865,-0.019727958072852735,0.04992258546086887,0.023912400773026133,-0.02946690376294721,-0.011154173853515817,0.005840919814718457,0.001045893862747052,-0.01639906922227434,-0.01312172732183275,-0.02748908065677397
FGF8,,,,,,,,,0.03706357804348518,-0.02159750573685775,
IL27,-0.03260466503488114,,-0.01753166469427613,,,,,,,0.059246203506142424,0.03521098432867174
PROS1,-0.0012917009910716841,-0.04023309096837035,-0.024304222818697527,-0.03012071707677458,0.0030799493314319056,-0.0057776965933123755,0.04064300227817267,0.0622918433189054,0.002259294948060144,0.022011379114401517,-0.026282176649939426
TGM2,0.0011180380816870215,-0.009659257745310866,-0.06311024068217853,0.012885279547537352,0.08433281535325692,-0.10728649715542452,-0.0801212545952059,0.04720815056441948,0.07449702016979902,0.026241413045787292,-0.01606222178394945
