,MGH258,UKF243,UKF251,UKF259,UKF260,UKF296,UKF334,ZH1019T1,ZH916bulk
COL9A2,-0.006295466068762984,0.12196393790610588,-0.022796806502970033,-0.015763481453189173,0.0049668194594866535,0.040611339922502876,0.03190921595341321,-0.06536329812150267,-0.06979671398920227
DLL3,-0.028125651287018487,0.0013891116131383773,0.02298450407236411,0.003673676288460312,0.03017605477764972,0.011701060124365066,-0.020175402408689824,-0.04257153517626476,-0.025023496680771237
FGF5,,,,,,,,,0.08569352644960092
LIN7C,0.04117341318901864,0.004450530327179963,0.05351440127070381,-0.004173592215820155,-0.0024843023222356803,0.015064248339242857,-0.03873802095857561,-0.03846944695390936,-0.05137889826209548
GDF7,-0.03627678077295341,0.059970404379393764,-0.013864258517788376,-0.019339511245520823,,0.009628961146254493,,,-0.02757465370358462
PSPN,0.04768264230577852,-0.014565042458302757,-0.024979725060878505,-0.02482872620999241,-0.01866743162810348,-0.0031465653313022847,0.026512042346449095,0.0003286371292003904,-0.0051091426830731914
ANGPT1,0.06964758248734373,-0.019716565340236896,0.008225970391864014,-0.005248987691038675,0.061726424089788026,0.02964054969500123,-0.01758019890365104,0.05501040282910567,0.06370207383320128
PNOC,-0.004158734817385582,-0.04064276723337072,0.027922509556256588,0.07438625581566553,-0.0008401469456437492,0.010887314811600183,-0.02194910007939284,,0.008292737789108834
L1CAM,0.05227660338061336,-0.030502772241773366,-0.011184552273091394,0.006443150593528169,0.01065342659397065,0.011448749909001977,-0.03937911755006211,0.012675269247053155,-0.005486117968242425
APOA1,0.08780707724570253,-0.04584513482157218,-0.002531540896206143,-0.016879577037875904,0.006091642725557651,0.009844217611771223,-0.024387158765957217,0.0018755225779053448,0.0050228919181953486
PSEN1,-0.015828243312975835,-0.09313210963885693,0.006330547826612328,0.015369897868411293,0.011768620989136854,-0.01502860771444118,0.025244928790430145,0.05978937380029623,0.03935162857126952
CALM2,-0.013564192131571385,0.03463120742186923,-0.018943930875254963,-0.004820906547096596,0.005704224596747068,-0.028321198683343006,0.00045546944913441663,-0.010337070176414206,-0.030778610214046105
CLEC2B,-0.012207675121783303,-0.052144677289524474,0.003530338842338539,-0.011630759503853241,-0.02277094061561788,0.055464040174335594,0.06128404021391974,0.023419993804775843,-0.06445240727379799
NTNG1,0.03997870693963342,0.05565578045055364,0.044902471420702264,0.016217474055057732,-0.03508499514621069,-0.0008298120351344618,0.02917030050540788,-0.03306998185544744,0.1397748212575631
LRIG1,-0.07265830886362348,0.08041748321002742,-0.032940373179319624,0.04244060878511516,0.1064512658447422,0.031499811740562884,0.03603188885194226,0.03868842506074399,0.11946295897130726
CPAMD8,-0.015963950108922383,,,0.07702079731280258,-0.01753165972724175,0.02691961909655773,-0.020488405648036834,-0.042632074130012444,0.0812104704438153
GHRL,0.014874943699109959,,-0.017585314634548127,0.030365625840310162,0.01978933713480328,-0.02789487736396516,-0.014157521780173297,0.019913160783052702,-0.017235728832678675
NPY,-0.03603649730426941,-0.06201976096201086,-0.049395813087769816,-0.012482524603168762,0.019986246996934288,-0.009480665601910165,0.03527291314996754,,0.009683419831077816
MMP2,0.024296165555794447,0.027041284429356903,-0.02780922293086187,-0.007923908153914062,-0.006123532492514067,-0.006472877524332074,0.039840518202539095,-0.03965605935316672,-0.11189478076438465
LHB,,,,-0.01116552913840042,,,,,
PPY,,,,-0.019435929767817536,,,,,-0.00574070882579181
ALKAL2,0.002945824952510174,0.015004365941412887,-0.011128338984123248,0.015446663012403586,,0.0040995283932429875,0.11315776943803103,,0.08602849218544517
CSF1,0.03677510560194673,0.004749384269816304,0.017148883438232548,-0.048210799903855524,-0.01872425584506833,-0.011700357389333258,0.05223619420076785,0.055496283971963135,0.04707185887730745
SEMA4C,-0.012464162352052503,0.008972752718107227,0.037847716866369875,0.011407928330221119,0.0916405348793029,0.045781758959662855,0.021159859033080642,-0.025742066697080027,0.013812987206679853
ICAM2,0.06922184964006622,0.08459707729194764,0.024407367526095597,-0.036612010512793544,-0.03357188080709746,-0.006104594712739738,-0.015417301351541946,-0.007268026156877339,-0.02245034313703263
SYTL3,0.028364461306702563,-0.03012429330995476,-0.042380787285006334,0.01448317615856774,0.007045518675557219,0.008586203226591893,-0.00470504096029663,0.09197455607935642,0.02268818432393638
IL1A,0.041005250642304654,0.005967413171483501,-0.022205090356834635,-0.045024968691922365,0.00964208037588242,-0.010375143509824056,-0.021320494474784346,0.012881497697885325,0.03903050992232332
HLA-G,,-0.03375276956727509,,-0.011792959431965594,,,,-0.03735489830921526,
PGF,0.02651132484416916,-0.06506393016913968,-0.03528110204722998,-0.022525892314801017,0.0017072467036654828,-0.04459859198922124,-0.007184218619309473,-0.06525250170521385,0.009541737054456757
LGALS8,0.01808541078299686,-0.03939787718716786,-0.03189044040918227,0.037019837183242005,0.004304809235012841,-0.017366583959212305,0.011651472686499145,-0.08677381940888103,0.03799591327781633
DKK3,0.02523977256725595,0.0693761141197473,-0.024309253037029754,-0.022645963177465818,0.032405842541705,-0.016909389491952975,-0.014506456030525685,0.00881220181995079,-0.0747061016633114
COL16A1,0.007481408304392624,0.06705280463110962,0.015716763928562128,0.02881932623275147,0.06988725162751884,0.002781626616427964,0.057282782548632324,0.09734288244833592,-0.03384699383562965
TPH1,-0.059466135509761646,0.0134971386571017,,-0.021460140659014422,-0.01720959671033617,,-0.013349799049567736,-0.03580108040686348,0.04470199899705958
TNC,0.047611136193842205,0.045719103824178424,-0.013786119183468096,0.02112624119532245,-0.01313226873258879,0.052924327306706646,-0.011964135757885937,-0.007019021094720579,0.12838464335717467
TNFSF9,-0.031920438636192344,-0.040055629870620696,-0.018609119763996138,-0.019339512546409265,-0.009553663211999245,-0.0056321251281072114,-0.022649544974774432,0.017196269972700347,0.01782533338821433
C4A,,,-0.010966479257987535,-0.01323738270371605,,,-0.01173498049551471,,
CNTN2,-0.08961915557231742,0.09509572587053039,0.023300481502525793,-0.005081645694128224,-0.017622286184333952,0.0026414851357129962,-0.0008847342184124832,-0.08474797139146718,0.0023524638763817818
F7,,,,,,,,,-0.024167990212558693
LUM,-0.023676792505742016,0.008987233520195407,-0.01616840714201793,-0.03577175860855175,0.0025595708288383818,0.02978849496688798,-0.028652529880841954,0.026215164305065652,-0.08285956047450357
IZUMO1,-0.030500990314933606,,,,,,,,
BTC,,,-0.017160592289648075,-0.0011939002775512248,0.007369792222802535,-0.05255505341779782,,-0.059620238244641854,0.07777059196608263
APOC1,-0.10892327293880066,-0.06819027504066746,-0.026422222400512414,0.06093541426354925,-0.017710845667036717,-0.037351386163121926,-0.022837602689431746,-0.04782000680309468,-0.10360747241477561
PKM,-0.05821171699209605,-0.015956002856522142,0.007444894166182995,0.0045332704663984605,0.0076827068187101735,0.011519362836254921,0.04617158835147421,-0.04409474544860753,0.07790183462319257
TNF,,-0.023611015928590207,0.003582301647930551,-0.009766432644929966,-0.0050972098881230995,0.009793397553577674,-0.015793659159296154,-0.03621518344899276,-0.01880974638086197
GNAS,0.100128891887472,0.022672050588280344,-0.05419943618774624,0.04264049157968604,0.027936267490782412,-0.03215146377798322,0.07250235429301162,-0.00024335898248317218,-0.1016682668482587
BMP8B,-0.04914487959675347,0.04364144548817751,-0.03037884664516879,0.0001782204219948976,-0.009611336716044866,0.027085937708381407,0.045765384383194864,0.06803273669259577,-0.0011520205755066225
LIPH,,0.1085211427043403,,-0.016770026700410532,,,,,0.0363431880805852
CCL28,,-0.021341185785031202,,,,0.034319345182579994,-0.010586970563542998,,0.09492056250986922
PTPN11,0.021748174271484944,-0.05087035412416941,0.04241109650677822,0.016867568926929172,0.009667342691939156,0.049887376423749075,0.08122391629866034,0.03457272586796062,-0.058912832909015916
ADAM12,0.016513706714933987,0.03223877334366758,-0.01305895737471271,-0.030584801466800354,-0.021438765443476657,-0.030953357453551298,-0.0037978198634559053,0.011096662488496441,-0.0038885455792236363
EPO,,-0.017157538897335567,,-0.017096753939850433,-0.01846677074000817,,0.03617306422467744,0.02149021575472698,
EDN3,0.10403777150335364,0.011514936701637097,0.004767609276037662,0.048100463753951696,-0.018918419739539342,0.011912621157905178,-0.013487551088934673,,-0.02999348037029342
CCL22,,,-0.01386425818205983,,,,,,
CCL2,-0.04698198389612131,0.04208324196420535,0.025741493079844236,-0.034157999764129546,0.0038199212150296013,0.03486677522779981,0.06454631155427391,-0.02852712109095459,0.11210168851573846
DSCAM,-0.0371638835567672,0.07910755684812484,0.03876175007273381,0.022216765700962888,-0.027735548410701506,-0.01741440362928783,0.02287764185562478,-0.08175707078580574,-0.04807538357533338
ANG,0.03938966428847052,-0.07970453837384114,-0.0168912417019837,-0.009850458031211538,-0.013114604205959432,0.034187085949341056,0.005173678675193831,-0.016888641928340598,0.06990509466525956
FBLN2,-0.031216510547795097,0.005501466442007075,-0.02521256316644194,-0.014632441695259823,-0.037230227880090415,0.004733070764935728,-0.02030091288935821,,-0.02120922709934347
VTN,,0.013906680024543056,,-0.02198392935911995,0.0008039044879345003,0.057277927155159176,-0.01109288089484435,-0.0541339500856775,0.03520596410839704
VEGFA,-0.013499810362763532,-0.052238824033880416,0.03535621386513176,-0.013289280787421132,-0.039769122415693296,-0.0052016191838864965,0.03365161443943492,-0.005866778041762071,0.07609455891374554
F10,,,-0.01582517381240415,,-0.01737131393343956,0.034391193823714625,,0.020652284096700436,-0.024763985145169396
SERPINA1,0.021124517307404417,0.08578723735314224,0.0016653501694676239,-0.005921989190014431,0.013652359096766035,0.008569817501756715,0.03789183244779555,0.023603462862003568,-0.07675757218063224
VWF,0.019317568897856522,0.07709262972276197,-0.021324467886393687,-0.027030863785869982,0.0648649731749966,0.035458110257656245,-0.04227848814826735,-0.121270153235824,-0.06382550752292947
GDNF,,,,-0.013906180184197576,,,0.08661270964092434,0.025741859739567302,
VASP,-0.006045289389919666,-0.030886689803484732,-0.015137485960279516,0.02183121612899858,-0.00788432647795292,-0.001034171588287949,-0.013521649211251789,0.0023986410112453887,-0.022556613681935813
ADAM15,0.06400591116693702,0.02820561328771521,0.043208962388435315,-0.03411402418152626,0.031222833608118183,0.002795891669000372,0.018887756881479378,-0.015616947704763837,0.030853430554396242
WNT2,,-0.024815141788404865,,,0.009487260335920605,-0.020131250713746367,-0.012493433499964093,,0.025355642589676937
CALCB,,-0.02597284355717137,0.1579665336217433,,-0.022489148051516365,,,,0.04459238829796755
OLFM2,-0.04068721860451294,0.10760877493591252,-0.02836077948637235,-0.06690640816320789,0.04443464408038439,0.03712917434734946,0.015241850308758008,0.007941920206268525,0.002680661747804722
MFAP2,0.07808111854307129,-0.015234982606974461,0.0046436473325160415,-0.02373450709153313,0.020770635535884825,-0.02010490374152312,-0.0204367497206026,-0.11651619345861768,0.013539477007755206
HLA-C,0.1757498835474087,0.09777805827257553,0.061025618758734315,0.016586067554292643,-0.05438115670993184,-0.0022139953771088175,0.021148576015164254,-0.05722081794784647,-0.04793019055011997
THBS1,-0.03391211616614706,0.002978880216108932,-0.022714901588127393,0.015364746354477458,0.010262882885627643,0.011118058206658005,-0.018665723744725433,-0.020757869187731252,-0.0010246542493160481
HSPA4,-0.03060130074458076,-0.007300315516213532,0.05633385646959117,0.010264219646777572,-0.02219217835972284,-0.0069337696564673035,-0.01317718231527074,0.043238063659353516,0.014154727088583854
LMAN1,0.055270471964134094,-0.04059242748152505,-0.0040558339691616685,0.01048510248066351,-0.038216224974036664,0.03253429246719106,0.048843279927817285,-0.03185862299840795,0.05051696600960176
LYPD3,,,-0.012779960758918943,0.010663892380874876,-0.018618435541623738,-0.008358962468798727,,-0.0666826456098537,-0.027395032099230908
APOE,0.011689057168534394,-0.032080516809452814,0.016054050083274672,0.018401224770956497,0.038871182456822126,0.009250553012616344,-0.04649777600020629,-0.016754617474417564,-0.1366387609650268
SOSTDC1,-0.03192045113491333,0.11885827930681792,,,-0.023243750142102955,-0.03026654740120584,-0.02029954377812912,,-0.03758561625207688
ANXA1,-0.10015969231570274,0.056956765794595146,0.0034902713565685985,-0.017778149615364915,0.018626944354018345,0.004409142905480437,0.03506681887382216,0.01835876486400806,0.06374456825555647
WNT2B,-0.022628198711973684,0.0038377703522001613,-0.018001051404029744,-0.010663742921343124,0.07162183150065908,0.009505343594112172,-0.021860234765004143,-0.011994867644452891,-0.0005015543315302421
AMH,,0.0774361681610612,-0.01716059409487007,-0.017417886102310678,0.008293325652902656,0.06346842846258283,0.02733244393579681,-0.10415074106044511,0.03808307979365918
GDF10,,-0.02421760234651196,-0.014377664896764245,,0.034728765913411556,0.08536662221822093,-0.02568325782374216,0.02708120842903178,-0.013034457468404346
EFNB3,-0.0053053017658335365,0.004678233233486031,-0.005220072556042874,0.02314301763389959,0.038948002601482214,0.024466179891186164,-0.029154172160319836,0.026556780899498283,-0.002542477695838185
LTB,0.04472700871321114,-0.029453280591717982,-0.020975361649247144,-0.019222961992356524,-0.026519396246649746,-0.04368004121338871,0.0026850475464884616,0.2450726654605753,-0.0393372175287541
ANGPT2,-0.009953286433577681,0.12401895707159165,-0.013159566620140168,0.01133299696010044,0.041450247246079056,0.007251921860209999,-0.023013649314764247,-0.031914518923575594,-0.034102178659415554
ADAM17,0.0163950651557448,-0.08115464338064238,-0.02482773082244083,-0.015961934411407887,0.0012146106077094878,0.03198978924931421,-0.017697602559925755,-0.011318233735606488,-0.004242927587482924
LRPAP1,0.09142402864556091,0.043432448745420585,-0.023720829476666202,0.0036168117417583563,0.01271326824674819,0.0037518002560576196,0.00889956297207877,-0.060861531161042814,0.037081252067772394
NID1,0.038562205633295314,0.0056894289688680525,0.01607238318254931,0.007062042678227308,0.027991223109398434,0.02991148874649431,-0.003036952274545227,-0.02333845747771219,-0.11514375246199894
MST1,0.08741598262607686,0.03355751996329097,0.004038169067256043,0.05998559753946945,-0.0007128252394202857,-0.021554852047260733,0.029908270101043733,-0.003589843927134362,0.10864635578968485
IL13,,,,,,,0.005455384367268242,,
DCN,0.025510552143866883,0.051575465565187766,0.03153705690149072,-0.028323279714783035,-0.023597677904923172,-0.05970894577809856,-0.014486806569069584,-0.10970779054576288,-0.1431821166171215
COL7A1,0.033161858639145024,-0.022275628922194122,-0.029359217880632046,0.03024647689422492,-0.02762501344432819,-0.014189888878711006,-0.047004767802933015,-0.0095825141726882,-0.016854136911897463
CALR,0.09379216237133085,-0.018102603172983744,0.016338742043233323,-0.05537691454334436,0.0017242243167560612,0.03754619675797873,0.002667288273118721,0.043127268787554456,0.03158222744894302
PIGA,-0.005770641812814971,0.05031247577903931,0.05094833866590228,-0.0097083982583296,-0.05138730421654661,-0.030531448944162022,0.02429281963734436,0.046188131119560764,0.051447017316494606
CD200,-0.06138831051683174,0.026093360130040464,0.025304882975429956,0.010553044099694237,0.04024201654809351,-0.027032467040341374,-0.036149078408792994,0.11327736097521676,0.027436129559195974
GRP,,,-0.012203964122937332,,,-0.04455943129706429,-0.013487553118911717,,-0.028107668511027476
CDH1,-0.00135284505483756,,0.01782702838111508,0.014457644112123028,,,-0.021949106174811404,-0.0816564133091943,-0.04070860964332699
LPL,0.05139162832895312,0.07394697743565457,0.04096308890770922,-0.038859498374056764,0.04006206685211983,-0.013781364294695567,0.032295627941555445,0.009821594885793313,-0.0073566434260384
SEMA5A,0.03595145355785248,0.07050472224832136,-0.054903407230523935,-0.03090692024961319,0.013367151991917561,-0.0034330274080862384,0.034457448701255215,-0.07749481620763642,-0.08207833743924585
SEMA7A,-0.06269049741384003,-0.0023582262606344643,-0.028698216901698565,0.0034713666872638375,0.08191746438260453,0.034846475278760794,-0.04427996908408898,-0.04627207117046136,-0.04397986450122368
SEMA4G,0.05338362229437114,0.08912715591163461,-0.019870133461412948,0.021288606955253777,0.03325452433642264,-0.04287804257085792,0.09659517184717115,-0.0319671782499803,0.07712115345593311
SEMA3B,-0.05884308161298697,0.0660921286062261,0.020112961586493772,-0.026003033683891067,0.05911453242547202,0.027857864042446157,0.02629495323067854,-0.026091511327985262,0.06818444225736282
RPH3A,0.08435843155819424,0.07680645752190159,0.05198985312136879,0.018372564768355554,-0.03364147780578029,0.058753361725044945,0.020137823304546276,,-0.047926247840769216
JAG2,0.06190724197550842,-0.011568815508875273,-0.008566812717989798,0.03539187459647298,0.045628905512926074,-0.01706280365181007,-0.006981540865268028,-0.03287544828558446,0.0067294943322500755
CGN,0.05330693383328851,-0.011043046746241259,0.08340971955715207,-0.007897190586347427,0.01968612048280659,0.036208258496126695,0.058537168569926606,0.010660415255429696,0.02592442626765981
GDF15,0.0011093281643089136,0.01898015809245664,0.014318426060064324,0.0068229654080712385,-0.028617736404755463,,-0.008160266460972782,-0.038030285215668445,-0.012178433222842486
SEMA4F,0.10019478562624061,0.09599481340841949,-0.03150562869799194,0.0013904151021250724,0.01756793830948132,0.040844060926132006,-0.0020742054989645645,-0.005585364855735112,-0.03980915754503053
NXPH1,-0.019687870996576953,-0.05065533539370401,0.03873746998999703,0.01705515142266559,0.01852054043870626,0.020186398118048936,-0.0059919418383896075,-0.06583764566266798,-0.07831679005895992
ARF1,0.0449225847189193,-0.04378735857585789,-0.012186304104367664,-0.05168538500803997,0.011961033592774653,-0.04393169210228346,0.027233151485219095,-0.04965712446966902,0.03199586795365592
EBI3,-0.012008964220897313,0.08805465333504905,0.04099985412203319,-0.03564172173938797,0.0153499467563324,0.0014987850413564789,-0.025526709281835227,-0.05508735960779592,-0.003411721257013434
TIMP1,-0.028292348541412438,0.004494648149573926,-0.009963511472419962,-0.01367872548409288,-0.03791091614294818,0.0371029781396603,-0.004777252803751026,-0.02544883161740274,-0.010708486715909774
SEMA3C,-0.015984799058442925,-0.06682148440322727,-0.021763993192467163,-0.01513249832893086,-0.05240464705401804,0.0070919204188400545,0.0066353856401251,-0.019234465915416214,0.004312534596083885
GAS6,-0.011881560430131465,-0.08867831101662942,-0.037628356215430536,-0.04258213952880497,0.008548818236040848,0.019900365467705836,-0.010922723212882615,-0.02622556157405493,0.007966306963967036
MEPE,,-0.0015980740325861247,,0.037058186842341266,-0.03499577240635279,-0.003951629543451888,-0.02473225714194516,,-0.08907833072701017
SERPINE1,-0.00010382799278821193,-0.02594431481034267,0.01265597221160219,-0.014235699493003032,-0.021916861615915013,-0.02983959641540813,-0.005487793925732216,-0.0915981244781594,0.03478472942175752
RSPO2,-0.018887902190785323,-0.050488929270025254,-0.01910274928376188,0.15030994367449188,-0.03059076496451286,0.02698050600684827,-0.0292441915269043,,-0.04330695541403416
SHBG,0.022653265090202226,-0.03464655740689448,-0.018408410257796767,-0.022666131340660266,-0.027929730312173356,-0.001509880829067121,-0.010758138684801894,-0.03300758279590685,0.025085987251323844
LGALS3BP,0.06638836742392626,0.05393940140604967,0.022059775492641594,-0.039980711984975145,0.036230419805906244,0.004420861878114337,0.00362757251443409,-0.07939142184656015,0.04851792593336211
LAMB1,0.011708387623744883,0.0870238996710186,0.05722325100712371,0.0013044327220282177,-0.030609285900274102,-0.0244305701185565,-0.03752604806492335,-0.05323844620037467,-0.038506840634135786
SPTBN2,-0.012147795207875242,-0.0047452602801836405,0.03942552914067575,0.08702185004259276,0.06609046847089604,0.06159707478407839,-0.009368128903420179,0.1530384873095751,-0.013511321644187727
COL1A2,-0.041255540850110975,0.1077971011744235,-0.03816690855338714,-0.030488692080871252,0.021598976026978408,0.034767127718870985,0.009724724630641746,-0.0501195377965395,-0.13201713667927087
DEFB1,,,-0.010802296650251104,,-0.015144941108664461,,,,-0.023352404356536186
CEACAM16,,,,,,,-0.01952845845749643,,
WNT11,,,,-0.019145390421482382,,-0.015263071703056344,,,0.0024705738348144053
LGALS1,-0.09268089068799731,-0.06255774532879417,0.01674811714809125,0.007373056734497181,-0.08101289720193482,0.005914646878296104,0.003330674380431668,-0.05450484327267589,0.10081347609204405
BCAN,0.14891284283868012,0.06896086955944326,-0.011407391859874574,0.010204188230186597,0.06727805092747943,-0.028231408241263998,0.07378785368248254,-0.006611941841321699,-0.14637119770876986
ANOS1,0.06871002745445762,0.029399225591305447,0.014241117631708329,-0.022568186379025204,-0.02660091661961376,0.007849178969093627,0.005466890450363485,0.07096074782844256,-0.03136496119095724
EDA,-0.0474788616787562,0.01073689691454888,-0.02229073323964049,-0.026298037421119972,-0.032520113457833934,-0.03043028719393303,-0.023500669078896582,-0.03394659303237847,0.06388753501561815
FGF22,,0.04164885691979149,-0.014874595120777243,,-0.005099469231584831,0.020630581250806256,-0.024408746438611077,,-0.02914894327717506
SHANK1,0.05717241579264091,,-0.012055898491443588,-0.023083780255286124,,-0.018952577579326904,-0.015048827382560886,,-3.93600778514366e-05
RAET1G,,,,,,,,,0.03138748612172606
TGFB1,0.030546050828310526,-0.042899380141820966,-0.02246120011142968,-0.029496874124997952,-0.0153886770940871,-0.0031232071262699977,-0.03501139017252805,-0.03038515056285594,-0.0033472813475876177
MSTN,0.0656510783449923,-0.03595266759202092,0.058744270650125247,-0.004849923381183374,0.060349894748898465,-0.01473001981623983,0.014078152162583464,0.07276148480772399,-0.0261082002817531
WNT4,,0.11678718416107854,-0.01412313689656682,,0.03565737744744913,-0.030979447012318757,-0.01492451542844949,,-0.05142796022011098
TNFSF4,0.06600264838028519,0.00035768002761774184,-0.01769006464794317,-0.01575581125872516,0.06278105484656707,0.08835647637761741,0.03898037064794372,0.014652113219315388,0.012184965858970569
NTN1,0.00643695806091864,-0.0014548072106310638,0.008402235111842888,0.038982188963724455,0.026604408662595207,-0.009224910915962177,0.007887855215747225,0.041801288459049034,0.05602809571148846
CXCL12,-0.005983699730204624,0.00813952601745691,0.061930567990232915,0.01460182841011591,-0.01886367814943832,0.029287004561210975,-0.03165076251747427,0.030439321939517747,-0.1023240205191483
GNRH1,0.036124161484959394,-0.032139080306382746,-0.01948973723395221,-0.011170018685433082,0.06486511465448476,0.020279327780113425,-0.01908925272707173,-0.08053241777053821,-0.00790467636030656
RIMS1,-0.020598294718389285,-0.015564982648903594,-0.007154428678744046,0.08105290821638887,-0.002680646089617314,0.020878487542250777,-0.030772773123497618,-0.0513709660518858,0.03503956367684573
FGF14,0.06986211622794863,-0.0331695728264198,0.041172568305846376,-0.02588615356650229,0.01926807731117876,-0.0025238259251581996,-0.04552784007448994,-0.018426360180735745,-0.0008730268845099917
IGF1,-0.03489205814892261,0.01992475673930758,-0.022592387536711583,0.0010489889438148109,-0.00038000625399573564,-0.03019927715596986,-0.023834122238301746,0.059703106927255764,0.030300399728824597
TNFSF10,0.007580453552118634,-0.029012206383823305,-0.009400196663485925,0.06661512230448575,-0.03010698757407246,-0.030088172670541934,-0.02945595576087261,0.06260405886803097,0.03137885424887477
GDF5,-0.006834573235324069,0.0813729383663127,,,-0.02007760355805497,0.019038054932804697,0.019565677582199167,,-0.025878926890293037
CHAD,,,,,0.04593769387566125,-0.004797397586099654,,,
RGMA,0.013018440406833321,0.09022335145727893,-0.0009089754059348348,-0.024533520263648807,0.1015028884184191,0.03670889246163321,0.04264504985677076,0.08472007997808277,0.029634326713333284
CLEC3A,,,,,,-0.0031640548628284124,,,
WNT16,0.058645690625133765,0.017993886076612432,-0.01096647658212209,-0.008664689513858266,-0.013196018243175466,-0.026974012843147033,,,-0.0293194676972236
CX3CL1,-0.006028006199895279,0.05867950497382236,0.009073377817313365,0.07892739810206512,-0.010360692175868446,0.01063043049188268,-0.041760867461019716,-0.1419233650991568,0.006863668375865566
FGF1,-0.14011345090210442,0.08345082691615327,0.001145930177532342,0.0165732972893435,-0.061075057345858476,-0.003620690930385306,0.03545721179664562,-0.018409328127996245,-0.04470544959172944
ALOX5AP,-0.03360892563151484,0.007249480179208521,-0.011188906738826554,-4.3327708648737104e-05,-0.03723163261839936,-0.02560577316762081,-0.030104303039859687,-0.022903380140180115,-0.03288334252817215
IL1RN,-0.03001380307161909,-0.0494134346212647,-0.009338927182865948,-0.017286514819520697,-0.04294376374712569,,-0.011734977912343786,-0.027756108074853802,0.000322744925733277
NPW,,0.0072258201158393555,,-0.015868771837491826,-0.00871132076919274,,0.01210398097694989,-0.021328125295911226,0.028135596359897368
CXCL9,0.08188779389686146,-0.003322937935477797,0.020057007850985423,-0.0003840785028320348,-0.021044578345407093,-0.03175668468202039,,-0.06063191273468896,-0.02375293319705736
ANGPTL4,-0.021542459325582065,-0.024838242172165344,-0.01638704323598217,-0.010425832662178523,-0.02944708802930452,0.037817525032298994,0.012676151444010682,-0.03472499922008545,0.05929761405553915
UCN2,,,,-0.01100331224304769,,,,,
COL4A3,,-0.038252555463805134,-0.026723611555850384,-0.04167999207281113,0.038733545582305726,-0.012185597869995587,-0.014799236905818532,,0.06733194001653604
NRG3,0.006166397428642957,-0.023112922328038497,-0.030713287524698103,0.047873386170273556,0.0008546501350711601,-0.0005718995504940321,-0.031422113068243426,0.1766800773208551,0.003727281966452299
IL23A,,-0.04385587625074297,-0.014628087617166191,-0.01731144629158428,0.004227431918037957,,-0.018005809213692915,-0.018006037622341126,-0.025919882917246312
COLQ,-0.03674876169064379,-0.01611027929959188,-0.026944545901457364,-0.0018366158412729365,0.06595227741806046,0.013247230264930887,0.057450958496149125,0.018157880150634187,-0.03364352447745432
SCGB1A1,,,-0.011128338539056174,,,,,,
TNFSF12,0.05144245459360384,0.056883262385916705,0.039535788708509254,0.01808086726069232,-0.02243550836666173,0.013545079242626221,-0.02052127183709869,-0.13337797218049036,0.01967283633766295
DKK2,,0.17024721620765806,-0.013058953796578197,-0.011165530056655723,-0.014586213299794058,0.017308228538014402,,,-0.017070160928880463
FYN,0.03319947752028415,0.05936584593434803,-0.014701274252506204,0.06459633007352861,0.04928110969249305,-0.0028205350880185654,-0.0016222633624569725,-0.03893839822396772,0.037144100014716776
ACE,0.07135257665347902,-0.012427766353957025,-0.026127415372147005,0.06332921783085639,0.030478876945443965,-0.012566862197041109,-0.02225007697219449,-0.10520267876310868,-0.058627063480247724
IL18,-0.005163911420892455,0.009256108983384777,0.0632226110548547,0.0026400155883322084,0.03240737788655627,0.022282160702699845,-0.04910422168351748,0.025339958557917236,-0.028987951654512026
PPBP,,,,,-0.01380812009569688,,,,-0.02163970367249641
CCL27,-0.034163205273863816,0.05949069931557396,,-0.025923606695194293,0.02509501575133408,0.016575681549356493,-0.009868766532517679,-0.05835969213237583,-0.04004461756363869
SERPING1,0.07337017392553084,-0.026396304077545712,0.06054627811301294,-0.03403318873250894,0.0058582229125351505,0.04787506497516572,-0.04613508148665847,0.03912432380833854,0.09822572875553587
AZGP1,0.030593180886678145,-0.02810178388997462,0.00044274064904685343,-0.0030417834430958835,0.07533650338011631,-0.014750560201176767,0.03408338673836968,,-0.017898740035098743
INHA,-0.03612541417662139,0.028427427752031012,0.02060419463892947,-0.010059522811181738,0.010709585352470033,0.09786234301696872,0.0026771676950626726,-0.031438284792726506,0.0685853014233228
SEMA3G,0.016028188151232664,-0.0008897840356819903,-0.028029101341052295,0.007216133904391233,-0.023856725437812313,-0.012457649871710367,0.023838047415115707,-0.060978544283538494,-0.03950772864822102
COL6A1,-0.007993305961932722,-0.010874914442655748,-0.0581272851524661,-0.037874050898533046,-0.02787604377621869,0.014196855719935494,0.01212813570694306,-0.0750757339713893,-0.1192949916875708
FGF17,,-0.025399959023644263,-0.012203964122937332,-0.0062140023155717655,-0.024810292006866796,0.050458139952160835,-0.015536931815831833,,0.19120410179515857
TNFSF8,0.014452941187748366,-0.01920438728073178,-0.01080229776234616,-0.01403633602274479,-0.013808116516548176,,,,-0.024368066454989613
FGF20,0.0004220801494655873,,0.026346946597627013,0.025943451283469608,0.03989344616630828,0.024920164400916402,0.03198251823344911,0.060785170987240525,-0.018038775339003475
ICAM3,0.04738749356265996,-0.016288207536272404,0.05979386907488827,-0.054428863585043924,0.003775657719228417,-0.04236360107545395,-0.047141746347831866,-0.05167502426845192,0.003928229047631664
