,MGH258,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
CXCL12,-0.016789625760179006,0.06560028343082444,0.04825952499142235,0.038033615729972575,-0.041859464462083634,0.011121441290962486,0.017770587437693025,0.03754732600113721,0.04086574244514048,-0.014507006989677784,0.01102468649209559,0.049827338023812305,0.02693868236014711,0.0642881367679867,0.10949221353523376,-0.008768584217571835
GNRH1,0.01962894731038735,0.010165053859969488,-0.028906444135339472,-0.010776893576953913,0.06173257651067688,0.004884071300238432,0.03155711308233997,0.02133708925362163,0.0014712000736150585,0.0009804796429464,0.008898663142541029,-0.006767297356683218,0.05243568696894357,-0.021366193786754667,-0.04452551683254442,
FGF8,,,,,,,,,,,0.0359292906446227,-0.0276290962629094,,,,
RIMS1,-0.028336354423754703,-0.015630382966873257,-0.043134727459560054,0.0663593246891997,-0.05255237757911934,-0.06035106568793565,0.03617100126330914,-0.009219506121588889,-0.03474362541950687,-0.012777946549169894,0.0419400608690535,0.0048158071451306385,0.09233784442790866,-0.05774757008038788,-0.015164401462688491,-0.016338111066822363
FGF14,-0.004281452492734858,-0.034447440034061375,-0.03912800648370716,-0.0036056388969716476,0.0437877252945216,0.02981901381612844,-0.03492538887469156,-0.053087226201271126,0.07683686936366457,-0.056995907793311186,-0.03607727430298503,-0.007332472271341446,0.040908219890963125,0.025701048248225198,-0.003250560382990659,-0.06394738991586194
IGF1,0.026379987763526805,0.010336491469641685,-0.013179150694329544,0.041487547359716465,-0.03478825629639348,0.00413005141246326,0.03703880533675767,-0.029030852836394255,-0.053826374203088216,0.011568075508293434,0.054063228993192686,-0.016981297961239962,-0.059996955746017606,0.05473990383004264,-0.028521252972200328,0.13409795933988794
TNFSF10,0.05358950429455523,0.08664166319776989,0.0470173397006543,-0.0017993979496313721,0.15969767310702296,-0.007039270568520687,0.04232758946876429,0.021281476703988136,0.01583111861182642,0.05355051982369203,0.05902550176039594,0.012077612498651188,0.06995067270548239,0.17751237679084164,-0.020079523015416746,-0.06551554111996251
GDF5,-0.022173363984201208,0.0029276069485810914,,,0.013409619682701362,,-0.03470007739999438,0.00290723136077041,,,0.000865439823545189,-0.042740661062203734,-0.04445065364718261,0.0024713499685335466,0.018948054115525165,
CHAD,,,,,,,-0.01207305787611461,,,,0.024247788618988027,0.053889354894041556,-0.03631729395754907,,,-0.04783646439323005
RGMA,0.06460068258648989,-0.0678435189159341,0.007062006885104185,-0.025295673438351474,0.07138641028420022,-0.0165466365838753,-0.013471757945135984,0.07390960618707305,0.056867541533804786,0.12717730112199835,0.06021868822420291,-0.01831341892465604,0.02175286910033642,0.045357671276284164,-0.01667934887472745,-0.02814605864288563
CLEC3A,,,,,,,0.011282415305857819,,,,,,,,,
WNT16,0.0998026824617197,-0.02358271053714063,-0.016265064986632344,0.017431834311605075,-0.008125329829011058,0.026640039942630252,-0.044989335985439284,-0.03274835841176373,,,,,-0.039043742104668384,0.03890727821406964,0.06920062300009187,
CX3CL1,-0.01832540248821415,0.032964324896844144,0.024732905084439583,0.024325857452225146,0.04064220116874938,-0.0344557792067023,0.014547523774601449,0.006022761848002524,0.007634131702499381,-0.05231038263098501,0.03966532991215469,-0.003829202012422971,0.07246502427275742,0.07535562966897658,-0.03506874643721384,-0.078584857737096
FGF1,0.05950132335704955,0.04187737003689432,-0.02532771550107975,-0.0163766292148896,0.005020142146375959,0.04514401093085376,0.014928732786873537,0.029518094682149772,0.038806773399390065,0.025550164290023828,0.1018153606362517,-0.009736847244834862,-0.02390078540452383,0.015470195155523201,-0.020381975020269765,0.1306808693235184
ALOX5AP,-0.02345540776193188,0.0239560943251981,0.00037678951807805635,0.05368568617444895,0.10112406619038426,0.03805192338739686,0.013475346666742924,0.058767570244408686,0.022835441423766513,-0.030785267708247688,-0.010675033262675566,0.06312037643963599,-0.05555929605053076,-0.02204387547055339,-0.132060213408209,-0.06576448177467076
IL1RN,-0.019732889870928378,-0.05590886318951291,-0.00736262415329755,-0.0019219052976286448,0.05389946787986953,-0.027625608906487707,,-0.018535583387180865,,-0.03344838384100115,0.002067337535530614,-0.013942371182036319,,-0.02186834175599583,0.011224053193392267,
PCSK9,,,,,,,,,,,-0.01574722510470249,-0.021223439295547618,,,,
FGF23,,,,,,,,,,,,,,,,-0.04185975877689042
NPW,,,,-0.004065178624090149,,-0.021556504352558188,,,0.015902037301150092,-0.02432595898112241,-0.011818261843934233,0.058005529610491935,0.01724820161008569,0.09968132258186509,-0.004364354450755893,0.006730758457028904
CXCL9,-0.008098439271479371,0.08494301944633834,-0.02576863718956637,-0.0019431811811105875,-0.019725807639039767,-0.014869780238214808,-0.042599065182168,0.07474582895400658,-0.020102964816860386,0.2056166421300542,,,0.01882007183017859,0.09183914464236737,0.0703289901197208,
ANGPTL4,0.04843649466960754,0.01680424190662206,-0.017539374648416733,-0.023937378253696594,-0.009785366160495891,0.011101939985903248,0.04935934429989253,0.024437139392517654,-0.0560432172163451,0.0807963323700628,-0.04965482794647352,0.007612124820455369,0.0003040146121258382,-0.014513849348436175,-0.0330664943479376,0.032455003779894694
UCN2,,,,-0.025411081774287133,-0.017282991238633295,-0.012873395832507132,,,,,0.06795972103382854,0.06985402154170965,,,,
OBP2A,,,,,,,,,-0.029835954593669712,,,,,0.10133405046708657,,
COL4A3,,-0.02300762544510302,0.03084907641781545,-0.045042436178648136,,0.002726954674738375,-0.021716236868191803,,,,,-0.01679454054755137,0.02344055487774943,-0.01194395713960937,-0.03891504352072122,
NRG3,-0.02155868005553824,-0.010770464216301475,-0.03149311176586082,-0.039530993702025376,0.010562595974122574,0.03811799505500153,-0.031953711898170756,-0.022413239302363115,0.047546823712970816,-0.04018818992627677,-0.009223907496200738,-0.028685949318847086,-0.005244567826656252,-0.007200770215094448,0.027049196644379617,-0.09011399104905324
IL23A,,-0.013733575236228144,0.06733565094923098,0.01805644839082248,0.014924654988557584,,,,-0.02745515409342239,0.0008460311557271175,-0.01574721961141044,-0.02725700671560444,,-0.012194592813921837,-0.0435814781561232,
COLQ,-0.036003967590546256,0.05761249585060111,0.10338939457861739,0.022690277551626135,0.05876775230440586,0.018465154823190753,-0.010261243421770396,0.028972296037689062,0.11819709208578777,-0.05970622243702408,-0.02131170258888476,-0.020039590062540056,0.02121034990042489,-0.012170057145636393,0.019416540656869798,0.059449578049375444
SCGB1A1,,,0.0030593890893502907,,,,,,,,,-0.026690317822774753,,,,
TNFSF12,-0.0353568059834344,0.002015475883688831,0.04392709359266694,-0.028281991362860723,0.09857470040831988,0.028430315857367914,0.029007899235833873,0.0006868457799649062,-0.06617588567487269,0.03933136519501872,0.0503675639245581,-0.010559263201466298,0.01891780224805141,0.06733533466160287,0.1054750256828228,-0.03442057839488823
DKK2,,-0.015697549492492552,-0.01936854837268724,-0.025785708071877148,-0.030779943404361906,0.031197627889440176,0.02375762439171514,-0.024995778760907455,,,0.1403467677349992,,,0.07447788557129836,-0.055032203943121284,
FYN,0.04859922751287322,0.04726001837117595,-0.0131280199068409,-0.007435761925809541,0.043583979586753745,-0.015212588436744437,-0.02416832610701466,-0.02469089080562319,0.06815326129798309,0.12710825757002306,0.01880932231421072,-0.011349814904244665,0.024216860003164253,0.044811794648751624,-0.01061749117616936,0.14107711079142438
ACE,0.08265862671471277,0.12521436843361117,0.032476637328059284,0.004012487407531355,0.05933145248221778,-0.028919366856201334,0.0036500489485020776,-0.014651038740596626,-0.05019991743387945,0.0006850565461122298,0.06037950237483285,0.06573247460751248,0.07147774064397454,0.12317452386354222,0.055888820240101805,-0.01328664418246628
IL18,0.10291578128125035,0.017698392772745458,-0.010243475748513498,-0.004779592525133086,0.06700048629843483,-0.02976746483731122,-0.004665983417742628,0.020883321435050697,0.061603930778298475,-0.11743886590990436,0.018860043173615237,-0.03516714102507853,0.07405939212864568,0.07836735873838814,0.09738897531370042,0.03376293788317391
PPBP,,,,,,,,,,,0.07074185632252811,-0.009116592263426544,0.05623340402090463,,0.03487723123553215,
CCL27,0.12292947074823111,-0.017992436834247613,,2.8717864918122745e-05,0.05091067245525889,0.035842390134899496,-0.000874371772358778,-0.02673705277560987,0.05317514105211617,-0.006787959422360552,0.04964212168485877,-0.04414698494453513,0.015130742316748474,0.032917791187133214,-0.02003719891862438,
SERPING1,0.023235138184415277,0.0583091668885405,-0.020760655318163262,0.05464322526378274,0.1278481769342381,0.07308821337553069,0.05427608577635166,0.04924755430734194,0.10533539122838563,-0.06911640899880665,-0.04318492971862626,-0.017096236639271917,-0.02796977739499497,-0.008966261268310172,-0.0478738636395711,0.078594098014455
AZGP1,0.025985690422376802,0.0019263239965916243,-0.010708775067428847,0.013536684407761214,0.026668803820399434,0.017416622317621384,0.029599453609304306,0.03742779029339289,0.09030515995552972,,-0.009184134797411453,-0.03150806218366443,0.03745116314541284,0.035999209981746744,-0.06587065896034006,-0.025824289745280907
INHA,0.03142751076590102,-0.034509348439363756,-0.025292263383172198,0.041664063839757105,0.037154541148762564,-0.023969690574988167,0.03314217594020772,0.14321719902469524,,0.15632027766610843,0.018468062838151347,-0.04202664998548568,0.06637521997902446,-0.04674516881497702,-0.01179063313510762,-0.028481164157084005
SEMA3G,0.061358657307486,0.02879500524941172,-0.041571707322325804,0.0321369989784815,0.025836387409234746,0.0001136670460525311,-0.028962538596623972,0.02416033428766375,-0.04228745021772721,-0.061189126544644784,,,-0.04022923774727408,-0.005974865421564429,0.0059829920014052435,
COL6A1,0.01272029363304948,0.11068084677477981,-0.01338441061445442,-0.03793477913269023,0.10776055305591138,-0.05912028686436141,0.015007385461920588,0.01528615860134833,0.05923275668136768,0.008920796200125638,0.02634815541950116,0.024150461010912005,0.007330748475871166,0.022238526023606646,0.06986578555048567,-0.03230770905937716
FGF17,,-0.016320748764367347,-0.018100459894083366,0.0037548400434807257,-0.025454180320126064,0.011927584189442769,0.010960751487208232,0.017933267366325247,,,0.042064478220838725,-0.03820387540086511,,0.052478868222002026,-0.04468101239118952,0.12195366257055333
TNFSF8,-0.024385902858291758,,-0.01602156114534959,0.03573183857146882,0.07784018938965166,0.02184327251208101,,,0.01160247034195893,,0.00045891130675735134,-0.023248570401502296,-0.039043757283696544,0.10206536815961968,-0.04097226670759642,
FGF20,-0.032468787490402225,0.06133372848629579,0.10527206957278026,0.03389611417146089,-0.026272092812944178,-0.007675291907834144,-0.015283842243250537,-0.024956898326416153,0.008828086660806627,0.011886038772302893,-0.022750132544394282,0.045003571337932535,-0.06259968382009673,0.05854897614345188,-0.03033024863229258,
ICAM3,-0.004599432754006336,0.0454039854937876,0.024678961137282674,-0.04539849465229319,0.06753284506995562,0.015289205210982587,-0.028304745927868753,0.1103980631505842,0.014574853257194698,-0.049778704453459124,0.050689918424066206,0.005218449949159101,0.06955283080253262,0.07415597241301117,0.011006591591423889,-0.04835015351113332
LAMA4,0.029571066479538395,0.10517670776343073,0.041280269452968754,0.007509513518111946,0.14433967800505879,-0.03755128902216523,-0.0016619574414526142,0.07998256717562545,-0.025380311316642194,-0.027568986617869783,-0.017198828693339108,0.03516461542659149,0.0009257243880896741,0.06997352753954231,0.018069051436597396,0.0603827459884632
DLL4,0.07527820531255079,0.13462524735269554,-0.004011750395230107,-0.03391516093147478,0.12090912451440161,0.006671548943664775,-0.0048323989454267385,-0.030468230688382038,-0.023987806637633304,0.0030862829277542862,-0.012345948184028468,0.020690332671292746,0.0709266852051483,0.09363895183506979,0.07052836307957784,-0.045199442703503706
SEMA3A,0.039401997274576384,0.019705900247957143,0.0034155859509545864,-0.05409507773192053,-0.0379889673877941,-0.05854882250238624,0.04309067172296674,-0.020882619912094533,0.07894225139725405,,0.019584914475050345,-0.03358353688131004,0.05678302714257745,-0.024456501908223325,-0.02817677075879164,0.09450561809361062
RLN2,,,0.060177203637689185,-0.03271354363838692,0.0732940129064867,-0.02030447525777646,0.046913392779401056,0.011227242652248486,,,-0.014467020269730652,,-0.03190995680299833,0.0472567174139218,0.02338152571251654,
C5,0.044390395042654636,0.05805384210585701,-0.040773382882651484,0.018483726469960073,0.07077319584630987,0.017933863716400832,0.036443263530759704,-0.008031199683014,0.04130301627288933,0.10625442089019915,0.01923973778344546,-0.011876415583056837,-0.014789354975644294,0.015084228443147534,0.03586389051116209,0.01886243197121394
COMP,,,,,,,,,,,,,0.035584759621219285,0.010750521541310778,,
EDN2,,-0.02032860180547546,,,0.04840226178049849,0.056122815102419586,,,,,,,,,,
C1QA,-0.014382771969072151,0.03231215798175499,0.004484878986464285,-0.04640330260402204,0.1342943000270646,-0.008702101809315882,-0.015345446238555698,0.02604057257742245,0.05125704150605658,-0.028255089337923565,-0.04340255940724612,0.008783485503824035,-0.012141049905048381,-0.01807159615651167,0.0896465199943541,0.06321733766562314
UTS2B,-0.020679751956535125,-0.021753895511114143,-0.01957236305645313,0.04222481099625476,,-0.017551035399106334,0.020198041298846007,,,-0.046192482800473514,,,,-0.03326247116378603,,
COL9A3,0.046080707385104384,0.016802488272622235,0.031412839036629975,-0.03906922592157744,0.10470958472572386,-0.057574104703796015,-0.015191814010765933,0.007828575151103523,-0.14817656051345282,-0.05614688127343158,0.0066372416346966705,-0.007652154691251085,-0.03623214649488197,0.01864719947789166,0.039620123484776795,0.05687076904341604
DLK1,,,,-0.014424496100343768,,0.04829117344915367,,,0.026612841944856032,,,,,,-0.009824089340249639,
HGF,-0.052957718103115343,0.04211301171198216,0.03393201853679804,-0.014439133427481163,-0.001909369445345607,0.07149445132504921,0.0017077506151494547,0.047100948817663454,0.10116509024239893,-0.046858728901331526,0.04404971602678746,0.014990382947766985,0.014483368536938823,0.05322415705624249,0.02030648170847125,-0.05036315058627494
P4HB,0.049205098561793136,0.06385754920972524,0.042003456352529264,-0.03845030073513962,0.0798227529804126,-0.0519914746266988,0.014268074645640368,0.01621819587621638,-0.04254194950983913,-0.014488198196456775,-0.02057251161790919,0.02489108990170758,0.023420574149307954,-0.007338258924680571,-0.02515935231422024,0.039863003710336735
ADCYAP1,-0.02274514773308392,0.05579275439967514,-0.02431435510967443,-0.002035639539832388,-0.034874357433468624,0.03531279772193828,-0.002934106395396211,0.006510228994406567,-0.035487645462332774,-0.032069435833245535,0.05003326393706956,0.043306022019070974,0.05361489234297744,-0.02050747653596604,0.03880871212391009,-0.05876593198366817
GREM1,0.00926937089180754,0.019002436685066723,0.0030997044096538282,0.0561271199513496,-0.05008864731713177,-0.03512476583433587,0.009740313377203356,-0.00021203299953648873,-0.06715015151212934,-0.0020206747688352776,-0.02983104318299239,0.008818287082720153,-0.012764482373103032,0.111476683792852,-0.015589665128639943,-0.03994658474669872
EGF,-0.03465587897334532,0.02741945845166063,-0.0417130190758877,-0.024394117298936886,0.05100828315881492,0.019631166418737838,-0.009983560286982973,-0.03139731245317581,0.18541030754049817,0.0785593973119487,-0.01768831829538697,-0.02026357063556494,-0.02006555935301891,0.024995023517885538,-0.0026012592668675596,-0.0412816073544303
VEGFB,-0.02907928047431721,-0.02208421810266268,-0.020276187844939016,0.02444446380416414,0.020759434621330158,-0.05120857066979307,-0.013617871008281353,0.01672145623928745,0.040434391472049906,0.05912627284934766,0.02605975243982099,0.09295854061368305,-0.06002470846780886,-0.007415038166409845,-0.04592283657046416,0.09338496292624009
FARP2,0.01864265251743077,0.011135785956497222,-0.0011381470344917378,0.050088001382941456,0.03336198135767108,-0.006900366704115502,-0.024462855406759052,0.0635286315150557,0.03652004998238522,-0.013742750824348107,0.03456570097042736,-0.07503527951935551,-0.012894404887660797,0.03321419934816496,-0.04754323024923294,-0.03191813152116335
BMP3,,,,,,,0.015287322327054648,0.02131706869768734,,,,,,,,
IHH,,,,,,,0.013645991248986808,,,,-0.018937613342878856,0.04076993248546111,,,,
LAMA2,0.036487326366907415,0.12348589397008937,0.04057274859540725,0.02587447444186174,0.06279900185729176,-0.04572736651797385,0.044173356495346566,0.01621397808400383,0.014780914966598481,0.014563280522228902,-0.010277802091879295,0.0127147416929237,0.101856907605293,0.025031394260762445,0.05932280425938328,0.07473815897397024
SERPINC1,,,,,,-0.018778022372497857,,,,,,-0.02026357224757666,,,,
NRG1,,0.13188463923210014,0.01358146297258012,-0.020761695928802972,0.062253906037891396,0.024929138598119693,0.016229401703880143,0.013952600497308856,-0.02448595901408984,0.136059040169701,0.025438316876440274,-0.04376672075208986,,0.011478950633358211,-0.025748862485225756,
SPINK1,,-0.028857501530345598,,-0.01603885778255176,,,,,,,-0.01871017537546558,0.10669137232974277,,-0.04891603491242985,-0.06679856046508326,
EFEMP2,-0.0216903727024613,0.003920357516501152,-0.029306975360682327,0.07048839372243815,0.07063188006568567,-0.051329738638332005,0.04943376962605381,0.10963547742191465,-0.01453811580432847,0.044804224538979344,0.010790270593254329,0.00788748123754231,-0.006530737075683054,0.03191904215311128,-0.013108040686424799,-0.08061634134470123
SELPLG,-0.008881784089124444,0.09526688822604623,0.021291131342313512,0.016138648431781335,0.0036679055713656913,0.022473229444167738,-0.0411459285253366,0.06202339890416867,-0.028521175316173396,-0.01955429500817327,0.01637651621802416,-0.012349915583006982,0.037450193670454705,0.06340983028671929,0.04960633611217076,0.032211541509077034
GDF6,,-0.034509345070817425,,-0.012289120719122894,0.015053021850634512,,,,,,0.05471844132146348,-0.037770180525842086,,,,
HLA-E,-0.008769564156660449,0.10011421804223548,0.014665341964147413,0.01447606087667101,0.14806323823348083,0.036234470523329794,0.013636985910621362,0.026750819379437112,0.09974764165871719,0.07178868014443981,-0.035519508165071004,0.048682133535856736,0.04241565547435184,0.07879852951341829,0.06609241481445322,-0.03553887440038768
PTN,0.004497610374315544,-0.016517127409018482,0.008495922973877568,0.04697189178648551,0.12018849349738826,-0.0684962872043597,0.03468269292579467,-0.05265906444173875,-0.013467683025915882,-0.07987707135038088,0.009866034167696592,0.012437134279662133,-0.03419364910789618,0.044715272954285866,-0.000661818459799032,-0.038273905954200556
CD274,0.02635799872680699,-0.047615702285224125,-0.047404023521348065,0.0621464336077995,0.1081891785482042,-0.018704504942893226,-0.040670787239114124,0.014152815548764987,0.05204703132232056,0.0671403895021901,-0.027506274868360752,-0.028426396089531812,0.03273222465527364,0.04788830032680299,-0.03511000028082852,
FGF10,,,,,,,0.06682205485708913,,,,,,,,,
CD14,0.10346316454437643,0.0592147009723981,-0.057600143412891734,-0.0640942263752582,0.09962448790533959,-0.021529927231477668,0.0345286683138147,0.01716994396419763,0.08762539153749468,-0.04006677098820098,-0.03522475383301554,-0.013561958890571484,-0.0313609073975083,-0.013599360480078438,0.05541723666319795,0.11540760937564291
SFTPD,,0.010043252638812896,-0.02730266258888102,,,-0.032229901941645225,0.027074260287727997,,-0.03143961760374737,0.002731174278332193,-0.008804894035056361,-0.003507776002755009,0.0645706525518557,0.01799518464538383,-0.03136134574049035,-0.04010418841549534
SLIT1,0.02271415026345166,-0.02987538068291908,0.004255812555038495,0.01784681758427409,0.04219348168752293,-0.019989017369664245,-0.014556577112690964,-0.05119753542085281,-0.007879509257843878,-0.00980955122588548,0.024057626428281347,-0.016151781322311102,0.008657907691323633,0.102180139704713,0.06659127697668435,-0.02608350296407611
CNTF,0.047989318147025534,,,0.010621530163848508,0.013597115212740393,-0.016006730604846503,0.037524482262231505,0.07462881426582503,,,,,-0.04022925362198598,,,0.021909828122162182
BST1,-0.018854147674808364,-0.03580324774430917,0.0540108947180889,-0.021505588725914838,0.08289645778897169,0.054834855063917505,-0.017673244563909403,-0.042703608983535785,-0.04762318367503634,0.05319030041781552,0.03366234234888188,-0.012767957012625024,-0.014669543032258963,0.10458482523574061,-0.020681971556978936,-0.04128161635205694
AGTRAP,-0.014751136578647316,0.04807287031825488,-0.028270660389543532,-0.028147622311126087,0.07979191877767645,0.054991503115998215,-0.00854831695283337,0.042303638234807074,0.08310618520554847,0.028583737920000192,-0.032645364692820505,-0.02866242427516646,0.050961042391879506,0.020422098183362627,0.06548650128799031,0.0703690113635563
LAMC1,0.03545673659126183,0.14288063469865098,-0.019681520477950524,-0.022827628947378775,0.09683289486439302,-0.06639470800479699,0.013267139546074449,-0.037695163879233336,-0.029560673061928694,-0.02165816396671393,0.05324359318325624,0.05721893805573206,0.022965823413719316,0.053649874730268464,0.05485063619511741,-0.08151840058380251
COL6A3,0.022933236267713722,0.11452943710403228,-0.02513166469929493,-0.07272594060509424,-0.025415657542709275,-0.03318700758188806,-0.047016013214916386,0.020835039854309543,0.05999684647473374,0.013793820676527345,0.04607563463742399,0.08443351174471683,0.05977516850418848,0.012216981061932907,0.07896816212800986,-0.0073252793313331845
FN1,0.005192495347854093,0.1504485301439876,0.014899445860266201,-0.04361845734579858,0.12272140584282375,-0.0295363750305722,0.006559489112830267,0.03213768854159903,-0.06560052420547206,0.014370895195155305,-0.022433841260511112,0.047894961194203486,0.036307662972634325,0.021687238455152302,0.05194100280131432,-0.13745413214140464
MIF,-0.012291246491701085,-0.13106655983191906,0.056602609690782575,0.009561995038563744,-2.7572688332600553e-05,-0.05527071751857769,-0.021296327641909005,0.030754912923687247,0.02598494021131567,0.05568175097349343,0.04428266614505453,0.01779241047455615,-0.03713205325607304,0.023945468830908558,-0.0439389406775611,-0.0585952606487699
JAG1,-0.0008568445430066443,0.10261298936058745,0.029686811240196922,-0.049214704218557295,0.13628440829997138,-0.03952008326606169,0.03162622533298695,-0.01105016316612506,-0.01418823052247664,-0.028023361319398515,-0.033538899747742705,-0.014808181387048524,-0.015299182301822421,0.028692960506501684,-0.002103603781712473,0.1233464979136551
NID2,-0.01338650737083827,0.08411257204498139,0.07000014792146435,-0.0120572657242022,0.06477958901384681,-0.0010663052076998918,0.009343625164979306,-0.04873853961968883,-0.018111618596523733,-0.002864952957657108,0.034491942169441556,0.031304013887599465,0.09727968800832809,0.09715652040243401,0.047339314465183135,-0.019061256201801043
EFNB1,0.03795624100052079,0.028813034588592967,0.01530670035996112,0.04306740957919462,0.07473121233384902,-0.034067448270867176,-0.044856984730117934,-0.009399510414407024,0.09094473835344873,0.09459174967177107,-0.006707800475834026,-0.011272279424245588,-0.03784819000312906,0.09834180343546836,0.0022622182200295548,0.09187079366258495
COL4A2,0.04496556524775095,0.14301838962310318,-0.04756238759351969,0.0010389149663732147,0.13160580297033733,-0.07179574412413291,0.016720026861872014,0.07587146377188236,-0.049116615811908564,0.002215634268632286,0.03263155260750175,0.0717307740059452,0.027139178527898107,0.04455926393540846,0.10399650647342736,0.035110968013563476
SPP1,0.06125365786019719,-0.04822254817191697,-0.04277588952839139,0.06658582450746027,0.14447817942774285,-0.05939693097979042,-0.006513269291399542,0.06929266662866398,0.06996515041768119,-0.07246167280526739,-0.006215084071170729,-0.012456734517821736,-0.05636206858058522,-0.10128680199899202,-0.10488422339816984,0.1205920631771844
PODXL2,-0.01633179335547817,0.029117160670201096,0.013880793641919428,0.037382367869684366,-0.016489357263166974,0.0034514682510393786,-0.011985333024484873,-0.03733386250459283,0.07622639557572988,0.0050582588546446445,0.010336772122761144,-0.07008322738596304,-0.009486383556189056,0.06934670816085241,-0.02606691513109237,-0.023039821246842652
IFNE,,,,,,,-0.02104363803009967,,,,,,,,,
FGF9,-0.024385906758025894,-0.032118205330663785,-0.00904434550199522,0.09063673049346131,-0.05087022235994416,0.06529633105440644,-0.0002026275696985063,0.023615295922602943,,,0.0006613831973415394,-0.010247589969007188,,0.09000684674013538,0.03489639133025693,-0.06350199599434393
ITIH2,-0.015198007753995555,0.00743947000440616,,0.04426113582768532,0.05274956090314462,,-0.004436567801781779,0.10062131985406737,,-0.03909576170813745,-0.02013854472611059,0.010526908887489432,0.03872429255844944,-0.021735730945019394,0.05501025573411262,
ADAM10,0.03937462295422162,0.054780763779534135,0.006460912205807877,0.02765587306379342,0.03515030414469347,-0.0012869566919732804,0.010309072893826047,0.06305649971621233,-0.034052858438325104,-0.008285659786510576,-0.012107260765268581,0.009497213227918128,0.003938862842971011,-0.017672312233589813,-0.03397478169846006,0.021303284427435457
CFH,0.04368135189011185,0.12588977909028434,-0.0134548143088736,-0.020558902401685668,0.05692114666493459,-0.03785330521894134,-0.014711239930197647,0.06038399858680749,0.101102332427491,0.09942841716548828,0.04695772599547155,-0.05687147562677055,0.00016981786232088422,0.07459880897002612,0.061371111720971275,-0.06475331143800951
COL4A5,0.02419827142808365,0.02319952271736268,0.013117548521447543,0.038068361235103106,0.08114870387174075,-0.047384620405921764,0.061223400464303,0.13279142895034748,-0.04860937446502773,-0.03758073236788894,0.027653345861822904,0.02817887977853825,0.01524782111553779,0.08505942289010852,0.048376253778105976,0.09466969112348186
LTBP3,-0.0032389965333373917,0.01091738187476034,0.06324969618731982,0.004099897483960824,-0.029857258586678596,0.0554784691788896,0.03989048302584856,-0.01684491901619881,-0.06301412261452256,0.031322401018688356,-0.022121251243460587,0.06434654373768156,-0.003375347807789581,-0.04426056272666906,0.007731855937801913,-0.02587909282612756
GNB3,0.012332666361836728,0.005417560829897195,0.025695787105301973,-0.04678795729534864,0.09868162939521402,0.0008565971386216231,-0.0033543870317124715,0.05772217823045317,-0.036904374663109606,0.0941217144992452,0.03852163249877617,0.0017555565494991809,0.0355438100330307,0.012458903004728858,-0.019280543260108463,
COL6A2,0.05312644557705735,0.03876977909129117,-0.006543801550655994,-0.02852239099476948,0.07159890844056774,-0.018916415121947836,0.017179912517320647,-0.015859343414649146,-0.01674097708509743,0.007361670976338547,0.022970139893470916,0.07053918976877947,0.06638527801043789,0.028078988537770015,0.067856223899717,0.013742155958994322
GDF9,0.04746746480002494,-0.042620102655776045,-0.04303184057244908,0.015110275543587286,0.059791488857760214,-0.025033492690184345,-0.02972679170735048,,-0.03206170695848018,0.0034734841315231155,0.03047098724448812,-0.03965716866981701,-0.023867898085197254,0.10185351224578795,-0.056327686042628625,-0.042431416946087055
NCAM1,-0.028428358476091212,-0.05758057261004835,0.008232710663484666,-0.011446415511513302,-0.06771431110432613,0.05656045464884395,-0.010794373039385888,-0.025039703345390543,0.016260003670666663,0.07208135128528545,-0.007915823869813052,-0.07165013499236411,-0.027148022915911525,-0.06329976280998953,0.05170772473619581,-0.014000495625631161
APOC2,0.04103676435978268,-0.014859811438530638,-0.02692275646558793,0.006873496364227226,0.08200577241536464,0.022896333673958248,0.07484675545316956,0.0649338340193946,-0.04697417991162271,-0.024343111004713765,0.07256658406519526,0.004101523990700667,0.05159183467959222,0.05656636675890414,0.004380409378554661,-0.034784097678953976
BST2,-0.06267563382634893,0.04540892761968954,0.017297974468514343,0.03227230783056902,0.1554039900721035,0.04988594800357451,-0.00630132427285857,0.019649665905170383,0.028821819367773532,-0.052433026971383745,-0.006879278246921239,-0.015624777312310439,0.0713994105498249,5.7407747898023705e-05,-0.01798186869001725,0.06291888716230988
COL5A1,-0.0033709286215821157,0.11761111407607541,0.05837229110061797,0.044411217080441844,0.054189054818711474,-0.07053269599202273,0.027822283226380817,0.0456841535599773,0.03670749193650211,0.0007997070966612151,-0.0007908981199785414,0.05434385263522799,0.004259309876136392,0.006707719739231694,0.05701959894225729,-0.033000290847735564
CALM3,-0.014793553276022779,-0.041944068423427704,-0.036131442762800385,-0.02701795741831463,-0.13811200649288738,0.05028162695753098,-0.012897931189831456,-0.06863168232185864,-0.07061936528634728,0.07585453354189202,0.0832542422559116,-0.027433476006778066,0.12393921619334497,0.013898856581538886,0.013443763703525503,-0.041204117724683846
THBS2,-0.04295163885350104,-0.022416042533352786,-0.009457009931224168,0.014499882677330477,0.00047016396726962535,-0.030119610456614366,0.02055684716718856,0.0647736468860316,-0.00706134778980757,0.04518964088425445,0.03032043255733675,-0.042821297542615364,-0.06539012994439389,0.0064909840286308295,0.10576669434619597,0.009494766769196224
