,MGH258,UKF255,UKF259,UKF260,UKF296,ZH916bulk
EFNB3,-0.04615344077824616,0.01555200941838444,0.01240518363462382,0.014199279401748664,0.0071189749140444895,0.006591195804636941
LTB,-0.021029051475706648,,0.017075006837748697,0.03764458714208227,0.03461239235151946,-0.04743052694895597
ANGPT2,0.0057859622411127335,0.008973831200151956,0.024083914011048556,-0.00043801271234469283,-0.039010028757581104,0.0598954524723874
ADAM17,-0.021209327083936465,0.03228574759146173,-0.033145474688624256,0.013715416703566123,0.02642452951895913,-0.060242615523320234
LRPAP1,-0.014075699818624679,0.05806575460345144,-0.022294112526748604,-0.05356616066195441,0.014578026968096403,0.026552485796592962
NID1,-0.1000105618537356,0.03999861924910117,0.007314772759641346,0.00976009750027075,0.0009937796765903616,0.05186685346158
MST1,-0.029051607582846955,0.02073565696664348,0.07133701601739817,0.03713382720905259,-0.0321389579691678,0.06055777143821899
DCN,-0.040409459140981215,-0.008655817574410116,0.04439531304951676,0.07993429749539026,-0.011196338324441278,0.0304765786585187
COL7A1,-0.025952880174469322,0.058814319652749164,0.028576401570256035,-0.013777328815627397,0.03125969469642162,0.11258899263747077
CALR,0.006525169338899174,0.032448073233068246,-0.029650719559627576,0.020983934228663702,0.01812953296188495,0.031636106213844405
PIGA,-0.02200319885409944,0.04530822899822836,0.022760384525987432,-0.01921395650081515,-0.024281244574297877,-0.036546498963893205
CD200,-0.02463894258436772,0.04629351409887153,0.003917922107785977,-0.0038875000561794217,-0.0024940479232087765,-0.01583793005395986
GRP,,,,,0.009745106314436808,-0.03984773089307949
CDH1,-0.011831846803213895,,-0.013368870566582362,,,0.06810756459367817
LPL,-0.04093745861127118,0.04052279266056403,0.03469287633570271,-0.022194823796913923,-0.009233506216254211,0.07460719082104413
SEMA5A,-0.024573027380113376,0.03645250105275578,0.00856805199708216,0.05844841870014787,0.004766248149757629,0.0104754558697202
SEMA7A,0.04845808056820144,-0.058077827590984336,-0.005611939969306291,0.04591744137840514,0.03208872121851167,-0.0519603034977453
SEMA4G,0.017154213043147487,-0.046224659602796425,-0.026063677058996253,0.02775127352233045,0.027109067736411602,-0.03131182171248206
SEMA3B,-0.0016786163070144067,0.06617411950426441,0.02795733058176118,-0.0016865374131520402,-0.03469204630552945,-0.0008849888844678218
RPH3A,0.007672579747514122,-0.03385556004286284,-0.03717944164405476,0.0058780994200339455,-0.010816554209354304,-0.04340670046482623
JAG2,0.04167469682793645,0.08553875542014809,-0.025197944566320494,-0.02564315740178232,-0.03443634651565075,0.09090552156835734
CGN,0.004902522819397879,0.06554470042281114,-0.0036609053304727233,0.04294969078439117,-0.01489688911873964,0.03385490290364324
GDF15,0.04355964328319507,0.013230534586238914,-0.052817258274508457,0.059027382526250345,,0.08560816699337072
SEMA4F,0.002198789742567767,0.10911777915946425,-0.004152229331635515,-0.017648006028541243,-0.03716775352495284,0.055482817500963164
NXPH1,0.019308474312808573,0.04908765979901755,0.00025203567721190847,0.02855373142054819,0.044058298924870946,0.11106556454522888
ARF1,-0.03188598266543369,0.001212810173797732,-0.01516000224393597,-0.020300383640169412,0.027824678431654933,-0.04649054484638472
EBI3,-0.005530055253660655,-0.032228351093538006,-0.0026916399449269826,0.007385822192009902,0.0912739480008517,-0.00619759593512702
TIMP1,-0.015913796454370008,0.06608454015890894,-0.033138255648881225,0.060846378247592335,0.023074988876318613,-0.010473826775661717
SEMA3C,-0.02282196669138716,0.07147773476043638,-0.021691954031216713,0.01952265227807685,-0.029530656297471383,-0.05075448223837152
GAS6,0.03353920459756952,-0.049149470065211864,0.03378158373879267,-0.06504435520167236,0.010409875853513105,0.024219409956923524
MEPE,,-0.0319255834180871,-0.007432674843375833,0.04771294671035065,0.10018656135566789,0.07884837931755595
SERPINE1,-0.04924570363813156,0.018312679997912532,-0.05435344284179716,0.054021357881106645,0.050247065797457274,0.04239199131144012
RSPO2,-0.016985066323750523,-0.017585010530841022,-0.020507468640425824,-0.010816721499334677,-0.009530118434664975,0.00725079536778822
SHBG,-0.019081883442758272,,0.050466164755299914,0.045275510283846736,-0.02414356648674273,0.016793669670517826
LGALS3BP,-0.03252029003935136,-0.000410652111685612,0.022138799035121965,-0.010030132754141195,0.008251798076954656,0.055791541108022084
LAMB1,0.0004482932220977663,0.06117301353702312,-0.016570896256103758,0.027166076166289257,-0.025916642129972505,0.067630233394882
SPTBN2,0.026262706093320227,0.003235325902056083,-0.021313830512647614,-0.0015181935768252546,-0.02269913604721446,-0.01049146029133995
COL1A2,0.08388263358778833,0.08919152567138228,0.014671784763506173,0.043121814757549226,0.021048989167575114,0.043694702107909676
DEFB1,,,,-0.016207973760444562,,0.06143545154317382
WNT11,,,0.015426404976794773,,0.011133441846216284,0.03893941446971195
LGALS1,0.02094640052843102,0.0026017413240863835,-0.05518330385396117,0.04765255921417837,-0.052913595659953905,-0.02301527449671931
BCAN,-0.02684676875353994,-0.040419534128046594,0.03598095284930024,-0.027934219115368347,0.003285692483203766,0.06643429273561853
ANOS1,0.03117617262523067,-0.00925135037180418,0.0070253320462787365,0.048465168878555266,0.001737067155658052,-0.013454969060041073
EDA,-0.02391142457539919,-0.028260179704450855,0.0006691486245531738,0.012665808817807718,0.0024433210850591564,0.03253560482401564
FGF22,,,,-0.0235158861855295,-0.00053420838994256,-0.04132392720765196
SHANK1,-0.02024408246450483,,0.039400169052122444,,-0.021746899508434763,-0.03353120214476742
RAET1G,,,,,,-0.007681981011381814
TGFB1,-0.002599293801382503,0.02269390484274893,-0.03555717216234948,-0.005868106209446225,-0.015301848533294523,0.02120423542876498
MSTN,0.03954300425336615,,-0.03332891656017632,-0.006270382751551422,0.06321128113148412,-0.037013121117525576
WNT4,,0.03554742551930194,,0.03183544207419459,-0.035418700701402656,0.07911778297284902
TNFSF4,-0.027723384216615427,-0.03084740986136073,-0.0385014107092022,0.03388890053819827,0.05586379785668969,0.055095781395999084
NTN1,-0.0006261222460207054,-0.042538936785305355,-0.025551007341177122,0.06408034539089758,-0.04164522451533777,0.04652345594273731
CXCL12,0.08370851755162984,0.07196150192886853,-0.021446652056272792,-0.005289878685658726,0.02805019667284775,-0.00806293359490928
GNRH1,-0.02610425753319657,0.060705528849661725,0.002487789624674586,0.02334963630863012,-0.012217683735125058,-0.00950174391140258
RIMS1,0.021020393513037947,-0.023564885537548506,-0.03243459922648174,0.007933774480931313,-0.007884867571626712,-0.00032686686122702544
FGF14,0.019686759496251854,0.06517571744170414,0.026546987587889027,0.0487809848471141,0.025937459652508307,-0.01613048211136058
IGF1,0.04195360906480769,0.09670454831736465,0.014075648831605832,0.03475709055206539,-0.03534827027653134,0.019999863589829137
TNFSF10,-0.009442008789044465,-0.02859404581613777,-0.022388225086486222,0.02337869773492315,-0.04605798006165058,-0.05680075500070919
GDF5,-0.01698505961958693,,,-0.00473648505925801,-0.017370983418896924,-0.01849650935262768
CHAD,,0.04957638525873865,,-0.022952459124880115,-0.014597808455783049,
RGMA,0.004356715654106921,-0.004198464164650689,0.0683768275892687,0.08871521890900004,0.03197602051266401,0.0071353923410046125
CLEC3A,,,,,-0.0003678209165327522,
WNT16,-0.03166310958799398,-0.017585013226172775,-0.0317012485485368,-0.01412225481057658,-0.007228131043518625,0.03082646299778474
CX3CL1,-0.011116088085842317,-0.04040074051645531,-0.036346279991020546,0.0388758338506844,-0.028044763589519815,-0.052241459791380125
FGF1,0.030346525482277807,0.0007122181052783666,0.0158615033207208,0.05679306455104031,-0.022188605937642724,-0.08400413612397714
ALOX5AP,0.0472979240275186,0.05865649829126667,-0.00772372149584317,-0.015298004126376743,0.011112076574360032,0.0041615944552754565
IL1RN,-0.015115627523332509,0.01271154810623393,-0.04079784186638981,0.027070920785067225,,0.03967927031978692
NPW,,-0.04356190197387839,-0.022973522791775676,-0.025660696089950554,,0.01853264686634325
CXCL9,-0.03502352634382507,,-0.01361342500619151,0.04415734048249053,-0.017370980580082053,-0.02008035130129126
ANGPTL4,-0.0335297903710959,0.01803315705631052,0.020875562591782512,0.016059410355576714,-0.011797799736269285,0.010293485135473521
UCN2,,-0.029414970954443707,-0.015929704402419267,,,
COL4A3,,-0.03625926223380696,-0.010440354786850977,-0.04324718853071469,-0.001978486493521362,-0.03281159728135669
NRG3,-0.02743492734629731,-0.018581405186311947,-0.04608006142043703,-0.045992935986218196,0.024071515798630205,0.027526667787772813
IL23A,,-0.02088046954139386,-0.025062110036687756,0.020209086475567295,,-0.008178384581343156
COLQ,0.0399829441885652,0.041799065876832596,-0.02282432831968011,0.02934131872269292,0.006408347418529946,0.05536026990740966
TNFSF12,-0.0013827908574936404,-0.0044884158838037905,0.049274619453704996,0.05434851015202095,-0.00424897590596613,-0.01999584335039436
DKK2,,,0.01990949688446674,-0.015610028505958145,-0.011953083034070553,-0.04640093778452802
FYN,-0.06071999430734094,-0.07267332709372482,0.004309767605541092,0.013997556691534555,0.008239272136513504,0.015069600997553247
ACE,0.02927724286109383,0.06399599042724206,-0.007513366533057998,-0.024983704397455054,0.04592424460394164,0.04138952074475019
IL18,0.025249062473583075,0.007126845590303182,-0.009244158545768499,0.023107778915800563,-4.372463757707708e-06,0.011318116796988974
PPBP,,,,-0.014777320465385286,,0.03545173295103263
CCL27,-0.017205359970232433,0.012907192738966589,0.03631407264572748,-0.01662975528631276,0.034305891533705744,0.044552627133818155
SERPING1,0.03381217921834854,0.0486963635254182,0.01624219604832746,0.10146097676283782,-0.01850336119438465,0.030424478981055877
AZGP1,0.02818440111254969,-0.03437628503182254,-0.0467945828604914,-0.0049159185512184875,-0.02375877549698242,0.11754255077605667
INHA,-0.023583905902209604,-0.036259270969359686,-0.05472873596913737,0.05240988852330993,0.04140050011205955,0.049382833109057764
SEMA3G,-0.008342191474997976,,-0.010812305030669014,-0.025531243544088648,-0.023171257700957577,0.02742274786704009
COL6A1,0.022229722693608074,0.07318046329211048,0.017238939340623993,0.05661704555323349,0.07972940759776623,0.05354339437704277
FGF17,,-0.024903712191249833,-0.010324693871939655,0.001110095457838867,-0.024047863891458802,-0.0026472294712436106
TNFSF8,0.10465122855084537,,-0.020320670612308522,-0.014777316635013955,,0.023438571379211338
FGF20,-0.024871476050865322,,-0.007300773214648462,0.1845137089656867,-0.02471107645830466,-0.02557324400874163
ICAM3,-0.043407556653221706,0.08319400923401599,-0.015542629702661924,0.003482721777921182,-0.025843183505058306,-0.021773149087891342
LAMA4,0.01396974134487817,0.10648020097317498,0.02184529945870992,0.0662485433396246,-0.016058782315895765,0.03745930186188667
DLL4,0.0420113805969262,0.035270276575867725,0.0130031379882794,0.08002889954181193,-0.0010436384267080694,0.04561295418726194
SEMA3A,-0.033451968330684,0.09228779573584538,-0.054099591691096446,-0.023285860372457345,0.02592606085785957,-0.014348686532910021
RLN2,,0.00791435001268755,-0.020507473264772726,-0.02266610183208884,0.04217870863017454,-0.030043671181981584
C5,-0.032478212174610756,0.016083704828751426,-0.00699083426537319,0.08332627220893203,-0.03248276916073306,0.03278111370975282
EDN2,,,,-0.01943464179306963,,
C1QA,0.033220881625285255,0.013547230979288439,0.038776032401699155,0.022123396146172963,-0.03268479083759851,-0.02835594865716414
UTS2B,-0.01584093510350014,,0.0374764053535431,-0.0162079725740463,-0.020791334927569724,
COL9A3,-0.04033049213710637,-0.0007193576525194386,0.02798557601989123,-0.008642631949637552,0.05014839243465831,0.06399952274132613
DLK1,,,-0.034132440924453895,-0.0132007460737195,,0.02672783705011793
HGF,-0.04056623974330597,0.002926226551867748,-0.0014043217110078778,0.08704531331533391,0.008815081247310258,-0.0563509152505562
P4HB,-0.0451997807460908,-0.024833024847926065,0.00034340345986739286,-0.008018760220730971,0.0018645053731580288,-0.028974411805189112
ADCYAP1,-0.01742305274824362,-0.026538583599870238,0.03325639595666827,0.05577071690657202,-0.01138943496381709,0.05339305857849526
GREM1,-0.04732296547946375,,-0.017724886019522205,-0.020974621426294453,0.005917457814875141,0.037816650264170526
EGF,0.05835273309864833,,0.0017096529842222405,0.01919987402493354,0.05960921137948661,0.03705196734643189
VEGFB,0.025481705949505513,0.05724839261101527,0.04550554106291224,0.042423372931248655,0.033810827532261264,-0.05815584440754492
FARP2,-0.005699165926235687,0.03404214075686753,-0.004002970914168799,0.04070933857043286,0.06850096448399925,-0.0023695460892771587
BMP3,,,,,0.009450828266292781,
IHH,,,,,0.02386281247445658,
LAMA2,-0.008687198314792706,0.13192239350336052,0.0181627805227411,-5.2419550741397055e-05,0.04134790543667306,0.00347294322705526
NRG1,,0.04352399970373506,-0.035864354563248727,-0.029890130490664826,0.06282392446180692,0.08782424484973482
SPINK1,,0.056512439326382814,-0.04059328840894641,-0.026426015597590474,,-0.07544500223210207
EFEMP2,-0.019135088285786073,0.056303577048542865,0.01843100555995184,0.025226853469582065,0.04287905447450139,0.044325483595616784
SELPLG,0.013755540644076771,0.0653672502195628,0.018461299162737716,-0.035955374010411704,0.006002884467070421,0.061681014931352376
GDF6,,-0.04563708648731174,0.04107982004925745,,,
HLA-E,-0.010931666615404819,0.10388599901927265,-0.012533150088976855,0.05119758295450308,0.017620566802805975,0.013637296852125088
PTN,-0.029691927695909948,0.027207016017402243,0.04378129944318936,0.01874721839645707,-0.03330247515792964,0.07604267939977988
CD274,-0.009736911058127835,-0.03282731570169966,0.03969189938955881,0.014754184156489745,-0.016584670397956018,0.07741904010563792
FGF10,,,,,-0.01562093447185311,
CD14,0.029579544122845094,0.00335247390083694,0.029084131150949377,0.02566844301542094,-0.004057287846143841,-0.020154773936083115
SFTPD,,,,-0.016595306485955814,-0.03782432504176795,-0.05078782624146404
SLIT1,-0.007652329266052528,-0.025779728875505805,0.034441818713726716,-0.006584342233757824,0.0035593973233509785,0.0206033944310125
CNTF,-0.020431952130344457,,-0.016164548554624125,-0.014777317983735914,0.06659992509369428,
BST1,-0.026135534528424997,0.012245355594152194,0.057264987046308224,0.09291960916015764,-0.003524992913857844,0.00571095800984771
AGTRAP,-0.014533979677494178,0.03543301445681118,0.0228732801172137,0.028595857038518566,-0.007089204021746801,0.028219766812671025
LAMC1,-0.028829556114871615,0.05410798475831555,-0.038393621234288106,0.06457911052231127,0.059432357305684566,0.05475419162332888
COL6A3,-0.0335559001540205,-0.01568629025951213,-0.027915935715967514,0.05886862103433916,-0.0075736882450057235,0.03685942349761398
FN1,0.00520419952140329,0.0015167886637865514,-0.002076928402413459,0.040179336408320714,0.0812650250051797,0.005220421256061893
MIF,0.043630239192583194,-0.0032432847367100666,-0.07725503167230872,0.019381316286805443,-0.06434740488027267,0.04134621940597038
JAG1,-0.010707657317984617,0.0025937556155536962,0.03056270027668019,0.06302920728047372,0.03974159631251591,0.08220466109553802
NID2,-0.03153919014971559,0.007670456382622539,-0.022444681652470055,0.026002221783750522,-0.032500704729806706,0.022724313007207536
EFNB1,-0.01535782874245719,-0.0035755327496883706,0.06955458281024773,0.06342520011556349,0.024217294708352276,0.07642035995867823
COL4A2,-0.05805072390018855,0.05780351550684997,0.03972962365845029,0.05345526408981291,-0.016948411621196622,0.05210716356839954
SPP1,0.04514908418141808,0.0024772669460612603,-0.06657295321058093,0.02082103934838029,0.003829054130715035,-0.016925316309322494
PODXL2,-0.015204629603978613,-0.04796116969769438,-0.007500711163325992,0.011719618574463924,-0.0468677492769171,0.019690641627988056
IFNE,,,,,-0.015620933253052662,
FGF9,-0.01867989360828954,-0.02194763771971561,-0.03062922317593324,-0.043690943544033314,0.031467364751507076,0.047833897421247835
ITIH2,-0.015247927705168893,,-0.021596460886025723,0.04228265802518422,-0.023138317394704632,0.03866642740409138
ADAM10,0.03889089851366909,-0.03217847867272799,0.027698416177782917,0.030453398190984412,-0.01467268979051663,-0.02891622123637512
CFH,0.02346536742284352,0.047553735027298025,0.03243317000849601,0.04443407543682175,-0.04896428078474032,0.013991229073860984
COL4A5,0.023742030668485865,0.12892757761816634,0.0008741037908839424,-0.029613859029028456,-0.000720725103273017,0.02690897388569658
LTBP3,0.013838972066301932,0.026799384122007455,0.02448921294940414,0.04227891988715795,0.011246448562383486,0.10895472815607284
GNB3,0.03566830430928428,-0.04773180978972268,0.019783050951665618,0.005197328033627149,0.03460434271430307,-0.030001782257879903
COL6A2,-0.028566916840496115,0.09075085161296956,0.03242879691610025,0.026460113901704805,0.029044988237999437,0.06994503865955831
GDF9,-0.02005463506545624,0.012804910998433774,0.012504584128360457,-0.02371603463856969,-0.021430871304935026,0.028492427009373253
NCAM1,-0.06489031823701934,0.03668947907981451,0.04960580148764195,0.008449711325720317,-0.02986018429302391,0.05585766153926821
APOC2,0.029215437375636994,0.06480938243764418,-0.014499927854655016,0.005100531411420259,0.025835849767585788,-0.00375852605001031
BST2,-0.016129833449664236,0.029376083637328076,0.024584259218808285,-0.016197325169832393,0.025999151965775458,0.03953078230723493
COL5A1,-0.005108368169060602,0.021869145400611422,-0.008348837969467152,-0.020787777693288698,-0.0027319969708218227,0.007926901343376303
CALM3,0.05767091373336111,-0.0003364521976430689,-0.001358544404653933,-0.018925682155096393,-0.031316922768729986,-0.050468730572801976
THBS2,0.03558078082414937,-0.001311953089119737,-0.0103130223532112,0.016250475595910363,0.0026011436272843328,0.042102648225958654
SERPINE2,-0.05386956683001017,-0.001796992937134011,-0.005460748507194171,0.05233554499633773,0.01779790732245653,-0.05102138380718306
EFNB2,-0.018001026232063386,0.0058697615257381625,-0.027377092410010274,0.029893850283735337,-0.051901228256962396,0.07681104756223707
PROK1,,-0.031158496381949174,0.07668549187533857,-0.01620797479854325,,-0.03426247631171151
LACRT,,,,,-0.019783691590010026,
MMP9,0.028163941601265337,0.02217511611953284,0.029153069235515725,0.044875852755604,,0.011451508726258294
DMP1,,,,,,-0.02906830993814848
NPPA,-0.02094959120799089,0.009417233372187599,0.01197144945009428,0.04346122355381229,-0.0188735179877786,0.02892579726966803
APOB,,,,-0.021335364497274634,-0.014597808432583985,-0.03426247577375508
C4B,,,-0.016591790710236892,,,
NTNG2,0.0059447624813840205,-0.03845908502568957,0.010588956411054298,0.005910215436696348,0.022573189537302196,0.009949327020607628
LAMA1,0.031275430614377785,0.09419886666137878,-0.01039572510792466,-0.030229657165579366,0.07018195866372945,0.0069386533370089385
UCN,-0.024235084135213424,-0.01231645571826901,-0.009710620992323228,0.010215415888894006,-0.02067682532239092,0.018716979051967605
ARTN,,-0.025641374761620598,-0.005507771887613446,-0.017528506620380368,,0.032032402501926294
PDGFD,0.038793484571236415,0.05210288370725844,0.05602163366298203,-0.03546357118984071,0.0043596955051263325,0.0657639458806477
EDN1,-0.04236673630573703,0.0918535094154557,0.00829575481120013,-0.027532871803921895,0.032339991049347185,-0.025584790878470792
ARPC5,0.01942001133467532,0.00526682774562858,-0.0669944850272388,-0.014915133048010377,0.036322123046182,-0.024163814446214803
GSTO1,0.008311671158110436,0.04598531802597025,0.011326719436619195,-0.016948415633105864,0.042280490321753884,-0.04165743680071841
PROK2,,,,,-0.023855474996584473,
SYK,0.0352439346024401,-0.016067798700049644,0.0549759201317847,-0.00976992984348655,0.021877456758837024,-0.02140209879714403
ST6GAL1,0.026169033753122926,0.09437881389286973,0.006478656099081756,0.02010595577874749,0.021427216262614894,-0.07318887033303978
WNT3,-0.028009385384183003,-0.04180917558029341,0.006914546826570738,0.081377005371705,-0.0359133272342777,-0.01893972549130137
HSP90B1,0.008402157839765109,0.037757256046784,0.021160519344019565,0.012649211906180072,0.029795621959676187,-0.046782052618174794
ZP3,-0.007253347479124288,0.025891492735206956,-0.02129030383035509,0.0473078624069444,-0.014597809731731765,0.024893559176452515
NRG2,0.024999950319382677,-0.025089881472867497,-0.006447716409057479,0.06527503466279924,-0.0299437348681323,0.03966094142096862
MELTF,0.06626092890439836,0.061571976914756237,-0.017725333644076927,-0.04522269913814923,-0.016208066674495404,0.047863763763753425
NLGN1,-0.035412653215905615,-0.0025589031393930964,0.028054016886932705,0.008569703407851131,-0.019132996465533278,0.08345653252077738
SLIT3,-0.004006868952822432,0.00934155055593354,-0.02997866786412862,-0.03849304330087877,0.014134799303571076,0.012496657366588074
CCL8,,-0.019061507047905595,0.0006345397189098486,0.024929585491936832,0.02968713483862646,0.030385105906289223
S100A4,0.028651607605485435,0.06569819056068989,-0.0001674407187816127,0.0659229706062259,0.014432374678512595,0.006737308173660352
TNFSF13B,-0.032787694777424006,-0.012425895098703399,-0.015385628078320827,0.023088523689503843,-0.044074966743710565,-0.04461642559510071
HSPG2,0.020108139461825877,-0.060312928064071215,-0.038684659604243686,0.08115390860714161,0.007037065863734373,0.0601055793360772
FAM3C,-0.008754830384134446,-0.025225836952142585,0.030388183607656365,0.06760389762089658,-0.025374650036922852,0.03149319837398897
FLT3LG,-0.01707356759606426,-0.03556499005012726,0.019807454924548818,-0.03839926247537204,0.03898328907809974,0.06577412791471146
A2M,-0.008843478836049894,0.0777764062408831,0.025806829340753575,0.037986248715372845,-0.029055366593582772,0.02868434618792569
VCL,0.01785923873369063,0.03972497868449446,0.038662582763930434,0.05245245953221516,0.02104732479540616,0.06173809405046703
FGF2,0.06742751658848475,0.07151742346422006,0.04309531112652373,0.00355016824715417,-0.022418764735842936,0.01656508277245927
AGRP,-0.015602700557496588,,-0.03269212286983576,-0.014777320465385286,,-0.0061233282707924795
CNTN3,,,-0.006628428832352372,0.02941045034186559,0.029717684789281,-0.06406937493284624
RNASE2,0.030016234639065845,0.000561857671968413,-0.03348473191749187,0.03312366494254559,-0.019498833672889685,-0.016666279413635944
ADM2,,,-0.024751295588401417,,,-0.009021795256858737
GAL,,0.014364328891347422,-0.030632001607419964,-0.009285415495327968,0.0012203677070155544,0.01489473670040117
IL36B,,,,,,-0.03674611222099814
CXCL6,,,,0.08443566780099641,0.016525439613966034,0.019145766600646902
PDGFC,0.035606377500373265,0.025788618968330453,0.025567967623777315,0.008788635788722425,-0.0030683598049237822,-0.0005492939929267606
COL8A2,0.018424082958322447,0.05212967191347654,-0.010672289053993774,0.031117664592031687,0.007522781397841591,-0.054328718391974784
SPON2,-0.051276191079200874,-0.030965746282936784,-0.012158344071773651,0.05116255128036558,0.004225379593012045,0.06255304997409245
LCN2,,,-0.02427828271797287,,,
SEMA3D,0.06909011392539659,-0.0356473781843454,-0.005038144723007291,0.03278828878606742,-0.0025644864019644946,-0.050658520148183936
BMP6,,,-0.01729282926117433,0.02416383762285156,-0.004940970280023337,0.062053312893479616
TIMP2,-0.04281415024821617,0.06579506994174511,-0.011985709038642944,0.0751934812980463,0.062263289875902884,0.0776204822703015
EFNA1,0.07868625108170152,0.07779197016163569,0.010861534597086768,0.03834939344370092,-0.01295170437178676,0.06354466909370478
S100A12,,,-0.019942140698606312,,,-0.0018027990554683724
TFPI,0.007641995741037362,0.07619181805258789,0.02531315457078785,0.045742382550468814,0.0028450692003037727,0.03205949737937153
GPC3,-0.0006142704036601106,0.012164943339771918,-0.012928801333834344,-0.0330426868676675,-0.042969489629398484,0.08388450302219483
NMU,-0.04545317897177174,-0.023169965495024796,,-0.03839925839176267,-0.017370983537180907,0.003639148738513931
SCGB3A2,,,,,,-0.028062066516007775
LAMB3,-0.0035809049266139216,-0.005268580848599481,0.021321364284789084,0.06787071694169099,-0.03882324143178544,-0.016978362894545667
LGALS9,-0.010824998996145736,0.04152438326813665,0.07944740911216686,-0.0068359395963082485,0.002024986176956439,0.0413139304527581
VIM,-0.015052890364957458,0.06462723861720333,-0.02269555940261897,0.05526865415241899,0.04676210083441143,0.016434402924079352
PLAU,-0.02521784114104599,0.03910717487871947,0.00300041910787604,0.023754527974026343,-0.024632687776423575,0.06970031434684032
TGFB3,0.009454141591705717,-0.008047578041687542,-0.010832921558293612,0.0758565125989674,0.06506242504464863,0.01720201590024336
APLN,0.01694561748717082,0.04401955599549908,-0.013002392601699383,-0.001790369384723568,0.011461478895834164,-0.00768121949459729
SHANK2,-0.018475897055452935,0.0022650863964348896,0.027096849029228518,0.009220765449185155,0.005647583796416003,0.002754493909362359
LTF,,0.05721440563622612,0.043415078436561824,0.09134992556117204,0.03709613928924852,0.01401266265255438
PYY,,,,,,0.05138076444785813
PENK,-0.01607585644737864,,-0.021792412417994494,0.03633938510540151,0.043283396852608916,-0.044203027465505675
CTF1,-0.04279299294921258,0.017093733190774466,-0.05442965681899143,0.004393245218857686,0.0066113886596621966,0.07955886794287023
COL3A1,-0.03929029126874577,0.04369152895067217,-0.014584959930183189,0.03828173268938838,0.02096886889341595,0.08571635035043322
S100A10,-2.8473613057637004e-05,0.04642668711627181,-0.02787993135020747,0.06371480775983143,0.04840414200832531,0.05504020613617833
FGF13,-0.023911423776648937,-0.013251257590246248,-0.03738734680574659,0.008265368546735914,0.014477053764391044,-0.023253221928217233
SEMA4A,-0.026254899396449486,0.09874607743158469,0.03807303671779717,0.02642194171408049,-0.02427175083090039,-0.058636580227706486
EFNA4,-0.0029032488961733697,0.004349761434313502,-0.03025004227859753,-0.004250673022681399,-0.03471997981321448,-0.026414182359396424
HSPA8,-0.018078298064611767,-0.043983012513000457,-0.06319034227098548,-0.018298432048307153,0.012389951060723013,0.038189577215494576
NPB,-0.034653623700995305,-0.019061507762659084,0.034462106869278246,,-0.006013902910946904,-0.030060754393441153
ULBP1,,,0.0329500675555941,-0.013897370007507437,,0.09425623806577856
SEMA3E,0.02454297361113513,0.012515061703724647,0.019921511807006173,-0.013247953654249153,-0.05365649494608443,0.0313688319641961
ADAM9,0.021672204932284233,-0.00659263599177173,-0.03438399779746371,0.00630176208510578,0.015252330715393756,0.051988537187125955
ASIP,0.002031026662628901,-0.02088046471767297,-0.015929704514770302,-0.004924745537348178,-0.01300521667526966,0.07565239685524776
IBSP,,-0.009393099844461185,-0.019952093739972074,0.007862059200310996,,-0.04833636752680382
FAT4,-0.03183962440251928,-0.013285689468498283,-0.030522022372483894,-0.018650544851842567,-0.0373073169256782,0.048291024784174734
MDK,5.0125854691273205e-05,0.06861036652500153,0.017139315366102224,0.043070245125131676,-0.056533065225465806,0.06983487640312694
BMP5,,,0.019950519954665725,,,0.00935734689612856
CAMP,,,-0.021112020919546767,0.01429216166575691,,0.008934091880191498
HSPA1A,-0.03139147304562609,-0.026078436095811376,-0.006407698677199201,0.06151891200348677,-0.012706896296754921,0.03388350585320395
SEMA3F,-0.032303486458250694,0.02675458676897857,0.03126286224653575,-0.032268541994991164,-0.019669484251315962,0.040386856846647855
ARF6,-0.03974345065289456,-0.03340937798787486,-0.005453613986159825,0.010218214643932686,0.02240889686129407,0.044247829355483104
IL6,-0.02116837828034789,0.032419294577010184,-0.007007916610851342,0.022848768295942623,,0.06752928627000171
CALM1,0.0026226491855001377,-0.005947682540525602,-0.013896378457213011,-0.03750355466290126,0.024985436777485225,-0.031798556075364436
VIP,,,-0.02700319390282332,0.03639288580320436,0.01245316789505985,0.026831215110777133
NMB,-0.022603860139115306,0.05071893006892161,0.019666275967155377,0.027432803965197084,0.014535437655915695,0.08328560012446755
CCL26,-0.024073733702688175,0.05982613203830161,-0.04445068824556767,-0.023654897002578328,,-0.01675230590538529
FBLN1,0.0174583968431386,0.037740400004286016,-0.019336974970924795,0.047318833431840346,0.03177876079409418,0.02279673061081848
SAA1,0.03691840586682844,-0.026714945513988172,0.04096303755902395,0.06079366541278499,0.023019716800527282,-0.04785331345606341
MICB,0.0426412920988479,-0.030690926152813606,0.018371503529622,0.07310878186441831,-0.0239518368743885,-0.02159237272493464
F13A1,0.055917002314308954,0.021128310180617435,0.012135040160332063,0.07084397856655376,-0.0013817618287884981,0.009657934032065042
CXCL11,-0.004742214683036664,,-0.052859886355559736,0.07173010065116907,0.040395502510690295,-0.054659266613586895
COL5A2,-0.025058737874313553,0.08691416085138233,-0.0033323344463078845,0.08223179969937854,0.01492170617977286,0.04845245690874186
EFNA5,0.028776829982424867,-0.025458676399615167,-0.00708116789229487,0.00010160182586078375,0.02299851999789303,-0.00593272087333241
