,UKF243,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1
FGF11,-0.09152627474434753,0.028268283669179016,0.013646395605843466,0.045332549133789174,0.019105745379860605,0.020918415828136527,-0.08208533512577192,-0.006567825433498213,0.0023015922322721476
CD59,0.06871421600432076,0.01734618162969648,-0.04513991097712227,-0.03233177714452492,-0.10274544399260141,0.09532173450201825,0.09436107935431805,-0.007951723949969708,-0.006977214516438896
COL9A2,0.05172528680682617,0.0022549955794525754,-0.05114372434611048,-0.048942532186403175,-0.0035664880973950036,0.10626731213195414,0.06028341569110754,0.03537139624332944,-0.0029216176953144016
DLL3,0.044433244518413954,0.00701487965973938,0.0688686068843738,0.029906762911157764,0.08816719842811009,0.07466472400515407,0.007650688158040034,0.1098350470482748,0.02633793376939283
FGF5,,,-0.016804551181025952,,,,,,
LIN7C,0.05809971323497124,0.024279061021675583,0.037195619648400506,-0.032097094145782476,-0.06949460138659139,0.06272950812194214,-0.0008048837150058309,0.04890055223748609,0.0548585771496298
GDF7,0.04799510444230643,-0.010740764349513,-0.030889378849891524,,,,,-0.02260575991321127,-0.017818287078806026
PSPN,0.02346353424665437,0.019732479939753217,-0.047249413843856024,0.003616509743578518,0.025168719483272862,-0.13458486640251746,0.02299982296691815,0.04762789265921945,-0.002085238364407024
ANGPT1,0.023650023496902595,0.054113397255185366,0.034958882383783786,0.0016976055692631835,-0.023181763443401837,0.009508854987913228,0.025445722016098956,0.01704126335641464,0.02911846740150585
PNOC,0.07211388559987612,-0.0392879755191073,-0.03386940238445234,0.039595406524148884,,,,-0.024039064527502166,-0.021124307087981298
L1CAM,0.07074464588651194,-0.0018508686056640682,-0.04102635380066613,-0.023221096676892226,-0.042745262486372476,-0.0022002674658523156,-0.044287445949493194,-0.03951791642714769,-0.00631234855927621
APOA1,-0.005834367053644722,-0.0006111615651446712,-0.03232589812613122,-0.03378909635117801,0.03521354153452744,-0.03377877928070809,-0.04716623000095373,0.008012393827739777,-0.033016359655802394
PSEN1,0.026938886696852647,0.02777833307774294,-0.003986616651590304,0.027675101164858665,-0.021909427944573547,0.007725982001875585,0.03560971020534932,0.045995558708149774,-0.059146050256816116
CALM2,0.0925577729981,0.08212913130801416,-0.004966328454486875,-0.015703317502487376,0.022825746781160096,-0.03787848894674049,0.10069279763322918,0.14456519982849006,-0.027711461497714703
CLEC2B,-0.04547464925290594,-0.03852448748650817,0.033625305779776474,0.032863046392460966,-0.05620242617940918,0.0545350970712953,0.049376361169518206,-0.019632858681870733,0.02442982505175006
NTNG1,0.08832537992412672,0.03455623308964557,-0.06139727448455711,-0.03303473150530286,-0.06648282882009218,-0.05573537206299486,0.03965156672248694,0.09423391426805491,-0.01765653197399519
LRIG1,0.05602375228770363,0.022357622434138403,-0.005960157739881705,0.03531409324956014,-0.040075850134954454,0.006255283002394478,0.10895515442885086,0.07591777701860983,-0.0600995664251095
CPAMD8,,0.009713739939206732,0.019868460817214197,-0.0201722683555888,-0.0037717600036685102,,,0.07242414742064843,
GHRL,,-0.009795391279262771,-0.018741879501778306,-0.013939070394533789,-0.03961618951128434,0.12673760654712757,,,0.020329032363990415
NPY,0.05767157209453559,-0.07814034302195362,0.01423048739745136,-0.009572156981425831,0.05938335502004031,0.01335754953059798,-0.01610053715387447,0.006675529189460506,-0.040815678871546295
MMP2,0.07640318033751584,-0.008581529599672533,-0.005726312469711192,0.0016203702606934732,0.006768774738545176,0.08092222172879318,0.07357717761336781,-0.0002393564205934356,0.017685357654086194
PPY,,,,,,,0.01752563653416487,-0.016124362950939747,-0.01881594205809592
ALKAL2,-0.03157578388490688,-0.02604480573746368,0.003623670006705101,0.03485956605527774,0.06691681050229384,0.17562841581964156,0.04986206423572699,-0.013696136484362496,-0.0014450892819702801
CSF1,-0.08050924504018037,-0.023887512374328214,0.020448031193419917,-0.03770471231925905,-0.024701708538244112,0.014266893207242086,-0.03044331718190883,-0.01776349620108681,0.01888870453964577
SEMA4C,0.040911800988587835,-0.02888415360905098,0.07612744825322797,-0.0014908025619200915,-0.06235418069672554,-0.000484398895865614,0.041190541660072744,0.007895369622383522,-0.025440160623972256
ICAM2,0.010337147969328948,-0.007019185907941118,0.007822892948989198,0.05771704401710659,-0.03349449132624466,-0.019240775075925802,0.11133108991117681,0.16828624078382362,0.008006356956264258
SYTL3,0.0070155609546616975,0.06838506953003401,0.004626672619763168,0.0415897037773043,-0.05050685282970676,-0.03262304996531769,0.05053086217375725,0.04332590861783254,-0.03701048550794308
IL1A,-0.0019481322673812018,0.013520287061212902,-0.027777899429163387,-0.02099151800327655,-0.0642015439451399,-0.003798345190847422,-0.04536868471546676,-0.037088908136242306,0.05418834461998046
HLA-G,-0.038206889103232486,,,,,0.040237420963035814,-0.018552494565672865,0.07535749250952813,-0.019979592113958396
PGF,-0.04253012466653903,-0.0010030655390334067,-0.03160076803200965,0.054303116121870776,-0.09799740939378801,-0.022620736943591856,0.057781317885584445,0.0907863601185999,-0.04069848247249864
LGALS8,0.028044049218613174,0.0026362974303746583,0.027913542911828768,0.032575191186422076,-0.002660600074761668,-0.04369574920978111,-0.032599254898690554,0.008355480176999861,-0.048705975111221246
DKK3,0.09547028534763924,0.02151899030246615,0.02684725547131763,0.0026134387666135314,-0.13104933942060581,-0.05362554690777149,0.06434797994926883,0.08000058030914,-0.05351606003600688
COL16A1,0.01144096123168309,0.03689342709425466,0.04268122919817914,0.05966650021042587,0.020360288243350858,-0.03414334651743988,0.10656126881823227,0.039391988092448024,0.02145029968191752
TPH1,0.08986528809841338,,,-0.013143810872705374,,0.03313688577395257,0.12544683262732134,0.01652064896811674,0.03921653796101055
TNC,-0.06119570057418679,0.04682775621320794,0.027342298916080844,0.06494184323603733,-0.1375793481889089,-0.048344071695807046,-0.03789555922876347,-0.037075260586003043,0.05865904711603763
TNFSF9,0.10076468256002208,-0.016361261632429548,0.009374054205048485,-0.022300061176644383,,,0.03469925382400754,0.049649923283443295,-0.02753720470151647
C4A,,,0.16557906239668227,0.01790263838380675,,-0.04243629493945845,-0.026375192920184108,,-0.018006210248312258
CNTN2,0.03369414041656201,-0.05540956051443257,0.019809967299183422,-0.005070751902140974,-0.04764998048393011,0.015155394875577556,0.0483725495361945,0.05226322006177238,0.039396768693406865
F7,,,,,,,0.01768085917205715,,-0.017818288801790847
LUM,-0.027280135173038438,0.007183192970963002,-0.0048127096206533855,0.006305687619389678,-0.10802806624279715,0.013917352956055219,0.13796419970208668,0.05837884421706011,-0.0253170129146953
BTC,,-0.014430628321594603,-0.02464637763402051,,,,-0.024041619581941967,0.004488381869892671,0.026360048619379788
APOC1,0.06404365799103091,-0.055062925437942896,-0.0021537312603962357,0.010395129803908621,-0.12308723003331463,-0.05559378939367598,0.0937960246953525,0.027880989880425453,0.012740740458866799
PKM,-0.051322946801016435,0.05926921184485187,0.008805106060613981,0.04923147725063985,0.06092272618106315,-0.02076227377811172,-0.128490819357291,-0.06111389288815871,0.04557336041802312
TNF,-0.012498040673927367,-0.014320645566912942,-0.03442156382638293,0.024153013173761093,0.0025959763161994285,-0.012814252841520808,0.14011694542163497,-0.010213182836472854,
GNAS,0.04201976238041882,0.026634094670973812,0.0029582808561207812,0.01729560534945689,-0.027528608208659277,-0.07563837931635178,-0.13051415464128324,-0.024241395901740622,0.04945581002369793
BMP8B,0.027921831954171104,-0.009508761458710982,0.0012886739525922249,0.015018748016400539,-0.018980097886978117,0.10798221240776369,0.04735305699001444,0.03519462076416912,-0.0017091733886683855
LIPH,-0.033051723804274964,,,,,0.05306990852547835,0.01534380724335671,0.024910704444196304,-0.001884166920117271
CCL28,-0.024157434458673833,-0.011246856959372073,0.06077592125714433,-0.01042361299113442,,0.04993611381261184,,,
PTPN11,-0.02027851400244785,0.04362820289053717,0.05433910730148684,0.07378611396671364,-0.09937617415965058,0.016644787764075405,-0.051983538143993174,-0.05979443875031012,-0.039098137321389045
ADAM12,0.011382504043558152,-0.01086938808543021,0.010834265489953688,-0.04910659166798216,0.03886021268607447,-0.036210128964061464,0.08179148564548387,0.016909814268332567,-0.011372712395315867
EPO,-0.06665495118443122,,,-0.013143812802918512,,,0.008690093042297682,-0.030534592605445044,-0.01704732836515356
EDN3,0.002894545810998291,-0.009604879455411181,-0.030095055642926534,-0.013279437390081835,,,0.00927542371100559,0.10190098843759049,-0.05299143734772044
CCL22,,,,,,,0.03202993723314004,0.03293508987522452,-0.014958288524408392
CCL2,-0.018483770464505684,0.024049808823456215,0.044791452107162295,-0.034450602159359016,-0.13839005684178238,-0.0071034141766697706,0.08615228211109001,-0.0381771634366978,-0.014914222264347195
DSCAM,0.025055433661281015,-0.004169798939848789,0.025886774339165662,0.005196296352224613,-0.009081904713147763,0.05629749480493924,-0.0070261160484247675,0.10044566735232657,0.014172837050739871
ANG,-0.05365272754700583,0.06712219501429426,0.03807366040757483,0.044100574532695516,-0.06503620780717428,0.02492265179979053,-0.025134014782681412,0.042038105482988704,0.05118001527952994
FBLN2,-0.026801357021941228,-0.012170935615451725,0.07944319466048994,-0.003035225667912428,0.030134592347536678,0.10666553905488893,0.0843387547766054,0.09886722310380022,-0.02127610294248706
VTN,0.005461845579042821,-0.014997317193562855,,-0.01092171709655824,0.27214904276437146,-0.044797538056335455,-0.029409638450354134,-0.02147130996275387,-0.02207398935522134
VEGFA,-0.09269571701746603,-0.019680187057150467,-0.07386291823758903,0.043765378664123326,0.05917600967924696,-0.02719259332642405,-0.1878591430057174,-0.06607678105006949,0.030359582124909027
F10,,0.07703299443090701,-0.027596796547043313,,-0.027050332046974886,,,0.10012488919936288,-0.02952487364627451
SERPINA1,0.0422583163616219,-0.02091141878247463,0.021183614593356992,-0.023705694726541795,-0.06411543984519617,0.028441969433017227,0.04227712333239315,-0.03253345324885413,0.02175217060556155
VWF,0.022704586097054693,-0.02723840108039766,0.05341664209458108,-0.005905828068032507,-0.018253075546252585,0.028470162055541114,0.11947062001457383,0.06284678657192518,-0.06251900620785303
GDNF,,,,-0.01314381177932053,,,0.09013246147591183,0.011213361952651216,0.05359024834129267
VASP,0.020029483987645307,-0.029929092781859176,0.024173712774911604,0.029181936150223648,-0.04574795382781699,0.01901657425406632,0.07500196535140513,0.03390473691754098,-0.005736245699232762
ADAM15,0.017446352636422188,0.0010399981593081375,-0.032626814613376506,0.05031157255996016,2.2506685354247208e-05,-0.05043156020698517,-0.013000623182246268,-0.002697808676354046,0.0719293142976526
WNT2,0.21950754613494786,0.07632010543867343,-0.02845045723089199,-0.012300659093409105,,0.06526663508891792,0.09130792106468014,0.03456362549362443,-0.02046912882565792
CALCB,0.054872725146429116,,-0.019046716434890802,,,,0.07981850465443921,-0.02562796172636179,0.032425916039555816
OLFM2,0.07857654272650172,-0.007674451907302195,0.060678814237675176,0.026397583239940445,0.05018092674339479,-0.015512565231694855,-0.03001828419704918,-0.019246287951709764,-0.01194932520850272
MFAP2,0.10600788803051038,0.01581456541893833,-0.02214214654112036,-0.01945636594458609,0.029119612723001877,0.009527327917059463,0.038271817538296324,0.07441674485932208,-0.0055611695635153615
HLA-C,0.05823662148422683,-0.04510940450991079,0.05971369200993832,0.01658131413968807,-0.010659601946519057,0.032937381907783676,0.03919299533567599,0.00351310551018588,-0.05917426674329349
THBS1,0.04661695253932554,-0.03729695599028082,0.01153735522966928,-0.02948374876317425,-0.10161298496021083,-0.025179736789738578,0.013734014401999735,-0.006464218701534531,-0.009214433231102652
HSPA4,0.04024860949809836,0.006338566019539932,0.05876766544402462,0.024256602057684627,-0.002393072048645659,-0.029082017865859552,0.0104183484049149,-0.01611980704113334,0.007770794859098216
LMAN1,-0.010978245781054718,-0.012064718405102204,0.03876500985174672,-0.04030264216019192,-0.01711785875820667,0.011448829335389255,-0.06259951006647722,-0.03441777496853451,-0.0015789305196264268
LYPD3,,0.06091084829011544,-0.02291939139973415,,0.03129049591336201,-0.05712971373419042,0.07017551287016796,-0.012493018802631511,0.0012964841648406488
APOE,0.07291575138001179,0.0073954654022238935,-0.027225942617123175,-0.04610115050167235,-0.11348652952959945,0.006878470245964969,0.03390027274428391,-0.05498889581843828,-0.029025241109182236
SOSTDC1,-0.03557323004041773,0.015660151112225917,0.040855960353186865,-0.01998632063533358,,,0.06349422070384637,-0.03559447491424964,-0.04605518479086955
ANXA1,-0.014640663464730566,-0.024489371826307713,0.06696309890856673,0.015062370849476524,-0.10317435820287525,-0.05013091213158137,0.04267805647068215,0.03237624220677936,0.0009488798472249484
WNT2B,0.06418318646393935,-0.02117312686039412,-0.05728573450290795,-0.02152293006938236,-0.05114591409902862,0.045768090063338894,0.04492092508559715,0.051674651602233695,-0.017549026537611284
AMH,-0.0403261229589129,-0.012650040394760347,,0.08841877628027897,,,0.019608030658060247,0.039335475286347586,0.029162730811747813
GDF10,0.11910582673018343,-0.026104092944801663,-0.002995305010277506,-0.025286963659661092,0.12825014654007294,0.06044634273438477,0.08409123774482988,-0.021373713932287156,-0.036893910816885596
EFNB3,-0.024125642200889343,0.010992366857417139,0.016154448429340613,-0.03088423360951657,-0.08735126682201406,0.03205634343933636,0.08103009632308131,-0.07121372669206262,0.0452391667891297
LTB,0.0003065296126882103,-0.02538572890433753,-0.04160689415778602,0.01825188423010548,-0.0037680567996393032,0.0026094114931228003,0.0520030871118886,0.11385697223742534,-0.025540074558533847
ANGPT2,0.032644643921380403,-0.025639796155226147,0.013094816711174745,0.00973318415678277,-0.11010059186021781,0.024254490699626426,0.09838721476326436,0.06486012034131851,-0.053498637198328494
NRTN,,,,,,,,,-0.015179422706551619
ADAM17,0.08553538240206278,0.02820050290436834,0.028671553254545328,-0.04707449431347678,-0.06968340972913319,0.040018330073484924,-0.061854142102659826,0.013447390343184004,0.019122720825136923
LRPAP1,0.01341425784582148,0.020669567949562744,0.010299067264349305,0.029181561883653638,-0.008477968855116737,0.07428315070914489,0.05673146808240202,0.09540424735171593,0.01261609340111568
NID1,0.051163573364367505,-0.045583846909652684,0.010576282156634063,0.05164697501850971,0.000401862260881962,0.006163653896522916,0.07071989768063106,-0.03415050290235856,-0.025733884042478634
MST1,-0.0432594072112572,-0.0019263958551328584,-0.02730825934786565,-0.021886582102983703,0.05649105303030318,0.0048794604159937156,0.03841638437974148,0.03921407260525781,-0.020306451516061395
IL13,,,,-0.015415195941250834,,-0.0462254317642284,,,
DCN,0.052541418333446215,-0.02692879373897931,-0.07141704496345644,-0.017497632168821216,-0.15719260347266542,-0.00923967194715755,0.11536474804166058,0.05518627536135411,-0.0335057222919803
IGFL2,,,,,,,,0.11786408056181776,
COL7A1,0.038514115725599575,-0.02293268331293122,0.03513072002259858,-0.016068680869011576,-0.049895734830347364,0.043495574880871246,-0.0022422305906181143,0.010082632814096186,-0.05032327729668137
CALR,0.0479458900322782,0.016576833598607888,0.04523836656970905,-0.012747678463693296,-0.07649729764694539,0.030763563229101926,0.02759462850770969,-0.06522737874572061,0.05353961133502686
PIGA,-0.042556810308030026,0.06291389843113455,0.03731759669849718,0.01594478249625826,-0.05526325242933822,0.12976996557610096,-0.0031851009551272084,-0.004202378870970536,0.0356406109106742
CD200,0.04369156061687612,0.018445575995940933,0.041658777705260844,-0.039378169658376094,-0.024081031357620856,0.0730792864410187,0.04959417901756873,0.07896602418331053,-0.026758738831912515
GRP,,-0.01564721217595375,-0.021065244711691404,-0.013279439388736217,-0.04302077914314643,,,0.014690123127666418,-0.016649345626905853
CDH1,,,-0.034988334304450974,-0.021610430188160192,-0.03812657578831273,0.02081823365510861,0.10272745879733418,-0.0014851058676761627,0.037797218070849965
LPL,-0.01821500055823441,0.04721184920330746,0.05931628579926394,-0.006024081249319744,-0.061335223271182744,-0.016683549451079877,0.07490933387778352,0.11782373421738868,0.08228425580841739
SEMA5A,0.07517430177159855,-0.021863356590669757,-0.04324815740472586,0.03276619811366824,-0.04414524515902416,0.023495011676171254,0.050865617052643315,0.012977355177132183,0.00638272324836773
SEMA7A,-0.04176850116519063,0.009236239769553633,0.036760761578515155,-0.03528118355385998,-0.009532153448918754,-0.04449749198948032,0.03475737879990181,-0.0014503324576527574,0.016495742611371465
SEMA4G,-0.0038297468736630882,0.024974192067479202,-0.02960643802327146,-0.02495926650734726,-0.013876240024411318,0.03242807306007466,0.10618836923683309,0.07207508078129246,-0.031505004452907326
SEMA3B,-0.06774311823496253,0.0644748459586851,0.017088763883859437,0.044287673289502234,-0.022954116800265344,0.04849234428134764,0.023993162349172807,0.0016575923154592074,0.06566862700590832
RPH3A,0.07032887268956155,0.024335852668719616,0.003761849211516353,0.02042189410863785,0.024469152643360654,0.09422791358725144,0.0964498481688035,0.09521531060667471,-0.005342784984254267
JAG2,0.03966303104271653,0.000786137025063646,-0.04254208559305568,0.022765490406713457,0.061489332186778684,-0.028811815373688987,0.10487575258416534,0.09534477955393802,0.01516192927747417
CGN,0.019873389362031098,0.03557829149895109,0.04472703468910197,-0.022873602092993797,-0.04383925361544291,0.04498196941491598,-0.012584368167132832,0.0704671005581884,0.019793951044078703
GDF15,0.008161387486669018,,0.0036708267156530514,0.007564228906873749,0.023382308892857643,-0.04004970668901206,-0.014553979955222701,-0.05000363733360092,-0.03557165609328241
SEMA4F,0.053043404340268524,-0.0008230675871630282,-0.01802449780016406,-0.03385962206966864,-0.006153709751218183,0.04084423856453032,0.06323386709459171,0.06581416375382734,0.02674403099740976
NXPH1,-0.03751298657626139,0.07787064425844684,-0.010389925441124387,0.04374014212857846,-0.04484526282435151,0.02469045172274837,0.05481594116427621,0.10186636559158288,0.029822812300333835
ARF1,0.022659917649231007,0.012757585934113918,-0.08752297293633785,-0.02939100247186452,0.004312882031772987,-0.05586263167155192,0.06714130795422595,0.09738329990114168,-0.005906625134200104
EBI3,0.028042864764023314,0.028352490663509106,0.10100871518373797,-0.02513283067087358,-0.06885223498707939,0.05525002993516359,0.09180504963343741,0.013151887721249414,0.019724910382750944
TIMP1,0.017436731296442107,-0.048909278147031436,0.008222812565674276,-0.012409982666100874,0.04972698756499347,-0.06464953950371838,-0.08175069760674303,-0.08373322171494241,-0.01630839096801572
SEMA3C,0.029595681037042205,0.017027383269438617,0.08912394776884186,-0.01236130165186669,-0.017025591020180943,-0.006238485092712692,0.011654577135050739,-0.002979192076959255,0.016358468199657902
GAS6,-0.07341920696748915,-0.03263721498117194,-0.038839377658592064,-0.011127419047110985,-0.09026731728069312,-0.016478933643534206,0.05162953385037814,0.012569214732928213,-0.01754352422909358
MEPE,0.07186298036257928,0.07895113450278847,-0.016542371176200405,-0.02435063697377301,-0.02940371381770648,,0.1888493270704407,0.08580293106496076,-0.010413834411773688
SERPINE1,-0.033231980744092476,0.0038725425506723424,-0.01199386129643901,-0.020745367532504354,-0.08351629355637503,-0.05344873777550628,-0.10959660087465711,-0.09877755164588571,-0.019134277420464817
RSPO2,0.10440951619430665,-0.017865604787017694,-0.024895560887190145,0.02115759395368616,,,-0.010727777431724877,0.04085828811962161,-0.034609681117140176
SHBG,0.036006843573703685,-0.01920637445106058,-0.01934704263914225,-0.010592139978313011,-0.027455165882776498,-0.04406851495845307,-0.038551546535740853,-0.00920219074954689,0.007615337782017996
LGALS3BP,-0.025338140643358743,-0.04427789894440786,0.03970694043458689,0.030498884080690826,-0.0700041813995974,0.025399944344345057,0.0370537862189662,-0.025546778808574998,-0.031189692505097625
LAMB1,-0.012636327298443028,-0.038391754556926644,0.028988584409286037,0.029906262562747827,-0.04368843542174723,-0.04125363852538158,0.060042841500073746,-0.01728668724660609,0.04692772160040226
SPTBN2,0.08246866555538772,0.033146408875955984,-0.0029454543351292543,-0.02165082010110165,0.03238733810898164,0.0720349648984518,0.013842398465994141,0.043651255758762615,0.012249202673629209
COL1A2,0.04319567992594635,-0.01568224376877578,-0.029865048945826207,0.027195054925188807,-0.08168733777744613,-0.00889493467771286,0.07725933050383672,-0.01988426736636624,-0.04191284218042077
CEACAM16,,,,-0.019227133206108298,,0.09265331145009205,,,
WNT11,,-0.023128656369187428,,,,,0.12419252834699776,-0.015159797975949928,-0.03576550358500802
LGALS1,-0.07762374316005896,-0.020659258685067017,0.0399880796450241,0.02224729270828923,0.033614241420129434,-0.03776854333310048,-0.08574135853403139,-0.07620754205621423,0.016596882772238256
BCAN,0.09120012815363936,0.020591803178269686,-0.026882894719099323,0.03512199686160103,0.0684679452935613,0.05411575802772249,0.10809980445014317,0.11552898261619889,-0.04669079809131288
ANOS1,0.05415146591260125,-0.03638954146609594,-0.03307138546285254,-0.02231752596052756,-0.08798856873381848,-0.0373153441246136,0.12141099809921534,0.08088776620550514,-0.0314426416653036
EDA,-0.042368662218814315,-0.015466743403667384,-0.023673419991685346,0.00555743289278552,-0.03812656404341963,0.027365849239476072,0.11484239510329737,0.1350528027388595,-0.01133572630358247
FGF22,0.037740318400782485,-0.013818737483853113,-0.04082419303399712,-0.024032118059433494,,,0.019772476855739685,0.04408039789617503,-0.025556771564046576
SHANK1,,0.03272630686971086,-0.031666950462810706,-0.014816623099564547,,,0.03300643357387437,0.04290120001370374,-0.01554772783371785
NPVF,,,,,,,-0.029119322751902633,0.10220303760623083,
TGFB1,0.005770613155963595,0.01772219113692472,0.022169997411583698,-0.03447116238301017,-0.040286829423516884,-0.0870612801580682,-0.004746772586017835,0.028189275271837424,-0.0054108427095465655
MSTN,0.01787181715202077,-0.007867908470776484,,0.003187407808946697,-0.02663998987464005,0.0005107368275484681,0.1555580468977561,0.0570354679729767,-0.025828325563472806
WNT4,0.04830687729044599,-0.02817582185360708,0.04641195918127103,0.008595315974638541,-0.032649850014842774,,0.11276954838358151,0.0597241693944049,0.060988853076058745
TNFSF4,0.04631772717396486,-0.012869880697282484,0.05582358868420146,0.03954808272454235,-0.037822902451731914,0.015177407815187699,0.14346894470278557,0.051823966160653726,0.10412206245622109
NTN1,-0.027023684462997192,0.008342230039875744,0.08830710166062546,0.02733140641378059,-0.09897737716002661,0.08970774744720093,0.01422015516614332,0.04972476098763268,0.026998536884796427
CXCL12,0.010568856340830777,0.008638729292111798,0.06388936675347341,-0.031162389408405704,0.05688829866621239,-0.0329799547274367,0.05312586481467725,-0.01773240891519469,-0.057429074856818293
GNRH1,0.12237652504564625,0.0115544426013089,-0.02214214640093041,-0.02758151634273663,0.013266260583989848,0.010020714878473218,0.03750952858870551,-0.04417233670351876,0.0847795183158271
FGF8,,,,,,,0.00547718849441416,0.033720249094281736,0.0321177394118998
RIMS1,0.04680064947112808,-0.03520990237375676,-0.007731850922438,-0.03869076189210432,-0.03720945804154389,,0.028151658982478255,0.017452427254283365,0.01765422664906938
FGF14,-0.0018274599718770398,0.036302661981184925,0.028726460857296906,-0.04482534285047899,-0.04613750410483637,-0.00459850884174091,0.06648068194693385,0.028912102283784068,-0.008683720230091584
IGF1,0.0712601191722997,-0.02811979396255095,0.0868480702347483,-0.023466360344002558,-0.054113768959978166,0.04985339957187068,0.04009709195752325,-0.0468472133713848,-0.024614817115796765
TNFSF10,0.0890604408501064,-0.036639442313101594,0.03194400447104084,-0.029001448647889738,-0.012352118115842968,0.05961503000177405,0.07247369677789002,0.006432489453922565,-0.0346510861195694
GDF5,0.0026501221558373313,-0.013818737687727185,-0.028869088592931805,-0.010758136945761377,,,-0.01708602996800529,-0.005938625361135214,-0.019268234119419466
CHAD,,0.08497215310101026,,,,,0.08506334229397614,0.03477358969856091,0.06988230985664187
RGMA,0.022487442514286655,-0.042717773442140186,-0.025473990351472516,0.021844207056072113,0.0337990793174887,0.04535874899832821,-0.0031047584505369645,0.039126563751902724,-0.0015188645048463659
CLEC3A,,-0.01696602826429631,,,,,,,
WNT16,-0.0448942281254292,-0.030643989797692388,-0.01082168644278921,,,,,,-0.015179420703022778
CX3CL1,-0.02722826331364195,0.03705645425940244,-0.04660502983027064,-0.06910380379854678,-0.024064866065787848,0.03729616494682203,0.042672460415507124,0.07162940602336088,-0.00474012440452955
FGF1,0.12507088112601766,-0.05658113119934423,0.036544161072209654,-0.003012486919584991,-0.12867441435669458,0.052815438862963575,0.03082451801945965,0.03846746875372052,0.004401007513436855
ALOX5AP,0.0012330402001699712,-0.015256632594775901,0.05025170059830794,-0.015837903335075558,-0.14465832308331883,0.049969363646949566,0.03435544885274628,-0.052288009986226985,0.017566631471522518
IL1RN,-0.0317960109149766,,0.07598647797178205,0.10672286755287043,,0.07602527178792283,-0.03869852700586973,-0.03268895966120831,0.09028054623369398
PCSK9,,,,,,,-0.008542337494637616,0.03411240095397433,-0.014733999038771324
NPW,0.11603649274574228,,,-0.012868536301008733,-0.034005447386785084,-0.015611285160595711,-0.04578867371425823,0.007005052036248148,0.026318281641228358
CXCL9,0.03607798654465752,-0.013818735429430283,-0.01993505060227196,,0.013316277177464683,,,,
ANGPTL4,-0.09112676337654879,0.014362020310484676,0.021921382643570624,0.038912179720862396,0.04839925787528743,-0.006124763444216901,-0.11558253612169199,-0.07499298352588904,-0.011360435200509394
UCN2,,,,,,0.27689058646705456,-0.04391874393192805,-0.03929070487712607,0.07497313660903503
OBP2A,,,,,0.06213421951686827,0.05047785587407687,,,
COL4A3,0.02746707639212566,-0.019880266047215628,,0.17277291704493133,,,,-0.021855696076248984,-0.02328599836011574
NRG3,0.05038854133370414,-0.009393269505818397,0.04658844952665323,-0.03909215605662413,-0.02374074072873991,,0.04494211279217303,0.05592309908122894,-0.03441978825413545
IL23A,-0.03749692295607627,,,-0.01772797852881978,-0.029403707642143413,-0.05533508167569139,-0.02539967025353646,-0.03547110163792982,
COLQ,-0.03846190131287043,0.02294546602193965,0.03031935277263495,-0.04921923945741279,-0.03658757254574063,-0.010466612173483531,0.15061760848535793,0.09136052215580204,0.030863539604536184
SCGB1A1,,,,,,,,-0.03473363697336193,-0.017047328262543113
TNFSF12,0.009809568120880215,-0.00807562868297025,0.04650530958137865,-0.04003954761287948,-0.038312941364042105,-0.02037787457040514,0.050215704548378336,-0.04992909116670788,0.033450696061321845
DKK2,0.12232601278998316,-0.009508760386458998,-0.035692316951413644,,,,-0.029982547282387622,,-0.01962222398316888
FYN,-0.014248575560968669,-0.03017235016135792,0.022440644755518834,0.010695132871218812,0.020127721867407144,0.017631579100847432,0.07702141910997727,0.06253582324698101,-0.025557660797908912
ACE,0.015959653472273804,-0.014419091721398977,-0.05445593827288019,-0.030366172797736537,-0.03805820885936708,0.034347787755461594,0.13248752901992542,0.04150100785529132,-0.06723735647276613
IL18,-0.004567045712249631,0.020221414586879653,0.027619267563425663,0.006198217394321808,-0.05642541446343997,-0.0022964584502157535,0.08156576710409351,0.1073821681463089,0.04575738320045516
PPBP,,,,,,,-0.031099453577055944,-0.03269493999409911,
CCL27,-0.02489068843812067,-0.009795391279262771,0.019843217763172456,-0.00934950792905679,-0.004945847888770736,-0.01891142941251359,0.042487790144312,0.03436775834472848,-0.0032912784120588973
SERPING1,-0.0022044887094038617,-0.00024022936798952045,0.034563396830833606,-0.058314208614747266,-0.11910005863258594,0.04452817817737027,0.08584306106653418,-0.008253325868734814,-0.06586006936972691
AZGP1,-0.01238962618717679,-0.01890027055216938,-0.01257418356499165,-0.012248240069009002,-0.04326060384577464,0.05827862446272294,0.013185235613342223,0.047743023277063756,0.06679373881489241
INHA,0.021798754912773426,0.0038699652688717083,-0.033728320649324045,-0.0028953227770042384,,-0.01643692673014378,-0.03248011333914454,0.0786336368177119,0.030430403586680577
SEMA3G,-0.02405911594030707,-0.018432896074032066,-0.027596805763691043,-0.01644233551822285,0.04111982601370636,0.0011449004351384339,,,-0.02444448080877332
OXT,,,,,,,,,-0.01427536191001584
COL6A1,-0.025663649673538316,0.00042975530870070306,-0.01866937937958534,0.01592879505832451,-0.047790782666647436,-0.04833211681501099,0.031382873552249696,-0.03471080774799599,0.016373388522416186
