,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IL17B,,0.02338863948163977,,,-0.01677860861711047,,,,0.05631022693160555,,,,0.008597378206692584,-0.008247201483714398,0.001655660583141534,,0.007848621926899554,,0.0278031486325379,0.06641405243631657,0.036182982285592746
MMP1,,,-0.03483836538619624,,-0.04204739490447244,,0.052236133502975096,,,,,,0.048242976820548414,-0.055555426103634016,,,-0.032824987392644306,,0.0065340072047077764,-0.023658743014974854,-0.024044895578946512
MATN1,,-0.03774135230861304,-0.03317829425325829,,-0.02680378096134334,,,-0.01882807675350481,-0.02624982240791484,-0.017787347495442526,,-0.02145940434088473,,,-0.007273443884723873,,-0.022658575913321873,-0.02345111510353852,-0.022913311606363083,-0.04052776737621248,0.026780658034531012
ADAM28,0.0019542141740951555,0.014422767343721993,0.06993736062683852,-0.02200832377402523,-0.0008108358525655655,-0.017987473156600257,0.03123990013037827,-0.04240015049843417,0.07279020248275424,0.04056687861285665,0.04389643802856811,-0.053334453108197,-0.021986287015350887,0.12756304086657913,0.0763929009270381,-0.003379460357915303,0.049770130550193595,0.017102734343326657,0.017154061852210186,0.0541324049869181,0.0007883182869660624
TCN2,-0.010568919302444734,-0.004794925234848742,0.09123178949028615,0.072363928978914,0.03174451136225272,-0.029402564893100273,0.025972358158391714,-0.0011892419296912317,0.11719671095468107,0.028287182724584477,0.06649035697338077,-0.029610993827507735,0.04449566914409374,9.131828462800589e-05,-0.0025683314311100713,0.06610625315530147,0.02903374054310831,0.005070243102353775,-0.0015810903443693907,0.07100137338186914,0.013298461823028166
THPO,,,-0.019390666734537553,,,-0.0005062992399566635,,-0.026774346098926073,0.1714472611266362,0.0495127990635017,-0.036656299471094944,-0.021459406805980567,,0.03745265015932325,-0.03987541833233559,0.0013826590850472163,,,-0.01987623652382151,0.11852065538970413,0.042591455123811
CUBN,0.04827593746444122,0.012335556770039224,0.04582119338708223,0.13152243243625056,-0.026317515389102607,0.022822432286224537,0.002044819088418841,0.10970300572878132,0.05419670465834848,0.004007661354289811,-0.011915471609311475,-0.013040132704871383,0.16077684178354132,-0.054503562652443584,0.063791650832533,0.08081467185090357,0.08787109170216327,0.034889284446245186,0.004044263171794961,0.1872863380459793,0.08646296583621607
TIMP3,0.0255355418698283,0.12211398606537838,-0.0345532214704362,0.032455961017489536,-0.04051749312200049,0.04846667202339936,-0.046969841444008724,-0.03449113678739582,0.06103864110138797,-0.005669779533096911,0.006573467050087993,-0.05698450792695237,0.052027497647838046,-0.0761369271511595,0.027094253425297015,-0.0622733764954323,-0.023727663076005268,0.03443087642087635,-0.01909768351009187,0.020695534941288788,0.08562181083076062
PIGF,-0.016649335020304943,-0.041592046618952834,-0.038887072655595836,-0.01893245310319019,0.04399367887525825,0.005204270179236912,0.019570678701064794,0.04983497031441242,0.08771618788889529,0.024793625457125996,0.014823943402175044,0.0015622239995013952,0.019238863424841296,-0.00040410587921568375,0.06732905153181105,0.07593620848012375,0.08804353527858325,-0.03661961395475056,-0.029063823758443182,0.06879500387236955,0.013711757526444006
CRH,,,0.017298194711094724,-0.004230782816206049,,0.011534352995065464,-0.05758412348143903,0.029699581793738293,0.0042204565419745,0.03239285198569289,0.01179534864113144,0.09726601643498015,,,,,0.031714289012608476,-0.03952656048011391,0.007845699386441335,0.05638358190182372,-0.05143358674935427
BDNF,,-0.02339756120445231,0.034953732285332544,-0.01792672250900971,-0.03299003463751803,-0.016609329959580213,-0.04214921403267217,-0.022339190725823636,-0.07591298166220199,0.07300830691690836,0.04271588160481033,-0.024168803633415004,-0.021170226353363814,-0.012183510452037626,,,0.04751552702158955,0.03346281934864569,-0.005832968218371256,0.04515991734176374,0.07548338965178836
CCL5,0.015430619194205448,0.06724659374654614,0.12370057417762924,-0.04046028127913513,,0.024540369943952672,-0.017020105770690318,-0.023177162996901562,0.028641140413328242,0.08375275189962579,0.0756010360583299,0.03134114160543475,0.024955838745717975,0.07054286244026749,-0.045133398605115005,-0.0490014717901408,0.1271080228212435,0.010826032492214557,-0.0013137225713626302,0.010415055537930564,0.07913176907822154
GAD1,-0.019630393817265637,-0.056748388365894124,-0.02072457106440788,-0.051922099591131685,0.0008543205259739213,-0.0041588016431031724,-0.029556123062154604,-0.06897334998871514,-0.041918357883375064,0.008900092274807656,-0.04858991722856343,-0.06896622967538082,-0.016560875074582,0.0806248668023764,0.12855994019761388,0.0037861586164640317,0.01039677296297965,0.09015695392729511,0.01070613785383113,0.02563624412395087,-0.008637969400134008
COL14A1,-0.026262183785376095,0.06861452454499067,0.021020868593187792,-0.025007059910677847,0.13458697326082072,0.010584800629743612,0.006705770713486901,-0.024562647513015134,0.01786012491787919,0.056154849577796456,-0.007365024046195792,-0.03332014078839821,-0.0009908636872861974,-0.02149310878084974,0.04467855266612821,-0.04705917056395499,0.004164749917171961,0.008652137153888212,0.0009031258313350148,0.025235987972361484,0.06838297196089702
HLA-A,0.022990398234318966,0.11815610545972018,0.07960583111068693,0.04749515315689162,-0.057301330770709334,-0.007293348844726775,-0.001901051883097152,-0.009902965989267735,0.12348643137880622,0.053324061850076994,0.07464119418799875,0.030009358919614648,0.054743236026925254,0.08492571633791379,0.06387319595304056,-0.012539041473510286,-0.0675646496906761,0.03870523112783312,-0.04299809197930833,-0.04013650796624751,0.05755054427562222
CD5L,0.0235702506515269,,0.016651898699501476,-0.0373437078025619,,,,,,,,,,,,-0.04394695432198665,,,,,
FGF18,,,-0.026788425577641717,,-0.01677858988024322,-0.0237516632036522,0.06840363965161535,0.07859686128854163,,0.025085808692886808,,,,,,,0.07547334619040211,,-0.027821042852887806,0.027209426520540477,0.04525290057058997
ADM,-0.016550789542174447,-0.0352630611568283,-0.06219514230506364,-0.00449104411852398,-0.02262808777665818,0.005989139997576601,-0.03800107856424664,0.021112456805369394,0.12881179564861484,-0.026254285824881828,0.044513396832787766,0.036529379466931064,0.04588862361870059,0.07256476804265467,-0.03082638003050498,0.03739167054176907,-0.12535915667931227,0.04153456791292488,0.006491686824916279,0.02964634263866161,0.039566002146388536
CCL15,,,0.045968723602183174,,,,,,,,0.05031641011823556,,-0.032673720266778984,,,,,,,-0.03573806910471912,
GNAI2,-0.019968744339181287,0.03275201452995127,0.08558567819022482,0.05663047487917279,-0.022139129104410016,-0.03990892337845233,-0.00727154529093442,0.052262982863363845,0.11286736272876559,0.0020779121244018095,0.05271167810312786,-0.022950813287646834,-0.06376204968834352,0.01837232809048706,0.06118452420328493,0.05410431152314175,0.04606986790624542,0.010384249493223368,-0.05221185077734013,0.0034511624847286173,0.006730692486797421
HDC,,,,,,,,,0.1023937641127108,,0.06782951344843005,,,,-0.04269761015474012,,,,,0.06303823556581305,0.04128168193458887
COL11A1,-0.03046210778337415,,-0.0010128578205424782,-0.036332230823065866,-0.038038576389569395,0.036693073864453925,0.05836655764258634,0.12511213207992686,-0.028365506285870375,0.05830388123141605,0.003941913498923478,-0.00617851668041807,0.11356103286409422,0.029444109907225877,,-0.018258840060088523,-0.002891017729158041,-0.0022384600586666417,0.043660602734688275,0.01133638775607685,0.03897110767299094
NUCB2,-0.051965707366346196,-0.06323394036420671,0.0021935371836418853,-0.013748892058394628,-0.02030275657938546,-0.011295861714934389,0.006256165814970537,0.051573253379231264,-0.018198168220759706,0.014364000559180268,-0.0009794663856302292,-0.0030172181552571243,-0.07955782362423572,-0.06444427032608996,-0.01177615657547509,0.06894587552168638,-0.0007970344362860143,0.025037339024216877,0.022393500203508984,0.011053325448208362,-0.023300332815360147
FGF16,,,,,,,,,,,,,,,,,,,,,-0.018703272387919835
CXCL1,,-0.0168816097590023,0.0071632519204628325,0.03911902977819979,0.013981283940661652,0.005939342764974226,-0.0106921854651874,,0.13816319103255656,0.02326520055378968,-0.024640264822206964,-0.017494862048414318,0.05411829112335229,0.1988890141834879,-0.014021363799749588,,0.008746423478610725,-0.035250450507898996,-0.03774139142740761,-0.002495498918620374,0.10819309550078704
VCAN,0.0294050619610269,0.0768365617677707,-0.021623785388581385,-0.0425131235267845,0.013372387976925639,-0.014686975651498088,0.056523362383880525,0.10851639377654432,0.06053116810978855,0.0031934594809343853,-0.019668463583993885,0.06100188926663383,-0.04675146961410573,-0.057846373615031914,-0.06347904565817444,-0.0381774793820242,0.022865314887710313,-0.0025956879765426685,-0.03665243173572575,-0.057629142817507285,0.017219977706860286
MMP7,,0.002486495335031574,0.09076865727886456,,,0.01565149425979056,,-0.0195030571269933,-0.018275105372074288,-0.017566723130717346,-0.03560936205375875,-0.012526555399742501,0.0011263772097487813,0.06951121377853563,,,0.028608732232197967,,-0.020500976947290528,-0.07367512163087912,-0.042793199876458486
PTPN6,-0.06910956505086371,-0.05531989575036039,0.02060669415579763,0.05059040613289008,0.09984125003808418,0.005957253238190445,0.09645238883084675,0.04674697071410007,0.04538967874258724,-0.004400343842618572,0.009816408844711556,0.06569522946990632,0.07453980299095458,0.00578586970052833,0.053997104519967976,-0.0032112739727248145,0.031057650251663287,0.06849799834706205,-0.03577897087905367,0.13799447682028548,0.057489904613729124
PTGS2,0.058483505506272244,-0.0211660478534752,0.04182522844806637,-0.019185696956501408,-0.0429701363032443,0.04922595654637902,-0.06897177193784214,0.06757706026714479,-0.02857270165951207,0.05054151280046224,-0.030737852821118596,0.028271025477740384,-0.04537347284910789,0.033537045753788026,0.040252550147561954,-0.057665177352554886,-0.04207641116481549,-0.028991550984194515,-0.0151156082123086,-0.04036460552961308,0.05311935068866181
XCL1,-0.02362042582620479,,0.020925299209439013,,,0.01978930826615434,0.028131759032694718,,,0.01992771682930159,,,,,,,,,,,0.011958312750026326
CD58,-0.02444868581381803,-0.014828582669116413,-0.016324755684697774,-0.014046853183358292,0.004034094970439104,0.03373212754073569,-0.0041107276171652085,0.04011568932862155,0.1301009267942574,0.04563175293710633,-0.000244514713444699,0.0037852114578255866,-0.03545527167019734,-0.01644718170858999,0.13731872892980065,0.0952187379284565,0.07454409179354723,-0.003381117191127857,-0.05411981599664182,0.006251823834736061,0.014036082336842687
TNFSF14,-0.025232185436937307,0.004534923108407828,-0.0010817745850705154,0.06643156834497882,-0.044216512337415664,-0.04692399761516593,-0.02610847928308078,,0.012588616053308866,0.05227757248891109,0.005773202116446612,,0.03237950130895088,0.08693049771399301,,-0.011724230768894775,-0.0213474300441982,0.004245991889337197,0.009126664454144997,0.03200645764924643,0.06061889842985864
CNTN4,,-0.04257889288514171,-0.015074619653011314,-0.01755151096316488,-0.01928880739205434,0.05069559670236831,-0.045090857762090784,-0.008811853292853146,-0.058616097819398354,-0.0362180469064901,-0.010000587784453637,-0.042142066725416295,0.09862783776270619,,,0.02434100344578691,0.00939893480473336,-0.011549492170652542,-0.06459243125720573,-0.017666006625194006,0.07054499434394712
NTF4,,,,,,0.07957149866003406,,,,,,,,,,,,,,,
INSL3,,,0.018624227401560646,,,-0.02375165854490209,,,,0.03369984584547934,,,,,,,-0.019672614512761387,,0.008748486659115946,0.09441804649115774,
BTLA,,,,,,-0.03770110034568064,0.02284687611613493,,,,0.06391413999829029,,,,,0.03885179075852525,,,,0.08584332267640568,
MFNG,-0.028739781724121775,0.056506114815894286,0.09879678340085013,0.013015556736767294,-0.028704376719061155,0.013681934403610523,-0.01129368157202807,0.0654129860678202,0.13197471833958263,0.04989949813347297,0.024135754640396356,-0.059063927477817836,0.0675212933135899,-0.0484625347990289,0.06577790499002943,-0.07836584305531627,0.06286886206023018,0.00813150044692801,-0.07967224735728493,0.04495515202469121,0.10781140644620371
ICAM1,0.05975810114585209,0.05255478393856872,0.0524335205635763,-0.016644205771880433,-0.04799282275472276,0.026015771872671765,-0.010024701795209952,0.030223560476414637,0.13656360958143146,0.09106901903906646,0.0222118852861755,-0.024953143251007816,-0.023714640583080634,0.10936629816251174,0.027776283256278633,0.025278280202132755,0.04637067803255277,0.05253235843520562,0.0712392440557603,0.02698155411021828,0.032742866886074515
PROS1,-0.023432881603117954,0.1245266036415668,0.030572312570114484,0.0036402396418137683,-0.02002209019122149,-0.005532118112356773,0.00624824154463093,0.05637922925321833,0.11478673668386018,0.019376190699022924,0.015663761490103966,0.007161347985971146,-0.022241774570182435,-0.08765970302194799,0.04770239421390671,0.028188618148492165,-0.004199038095691108,0.02114584726417259,-0.004361147520567628,0.04017054565520938,0.028341559422544547
CLCF1,0.008708096216704837,-0.015089189367964525,0.020293965992323672,-0.015721785506643902,-0.005191039752513845,0.020795713616768196,-0.03676014297260809,-0.018130039182906364,0.030948781348940285,0.0037069019897459712,0.003321605782843694,0.01450493940640284,-0.06339476621210077,0.08447631784445984,-0.022201653036862175,0.05464759774433249,-0.029257560077283817,0.13364956367665531,0.021647460352627945,-0.041655303292043706,0.0630427378820108
PSAP,0.011540569520875038,-0.019061156389939965,0.10154189114156874,0.04171459796006616,0.037031968702755706,-0.016083459960958845,0.0528342490954552,-0.10557803681634362,-0.030866739421146382,0.015836078273692624,0.022805994842459536,-0.06906036270662141,0.0201740604327233,0.1432498443671415,-0.0076512064615642025,0.03703315387260161,0.0003909793079797504,-0.016629149107193025,-0.043394264547828,0.09522768225518133,-0.020514312245478204
EFEMP1,0.052502515392781196,0.040864962806827845,0.052569579681664876,0.01718805978205186,0.037462916212549255,-0.0050353444378047315,0.06624961628938592,0.05304463898330067,0.09877085906329622,0.049299394036956316,0.04314408369103586,-0.002422595950583399,-0.00967967801453595,0.03254847103909411,0.13475897703434309,0.09124970573055838,0.0807916787388015,-0.01385244100576552,-0.1192650898955551,-0.030091285563839,0.025458366766204107
C1QTNF1,-0.02090745502386442,0.0934662926656247,0.017280169570713447,-0.015238710404316803,-0.025842932350254966,-0.0021376767929576004,0.0846988252824035,0.08302364860791242,0.05501699301562767,0.04367825864397093,0.01891985048288171,-0.0029553481433155166,-0.05122054846944153,0.08125611686931031,-0.031576149224604146,-0.014139431636699264,-0.015998798443527598,0.05550821607155599,-0.054454231893760766,-0.05400737582261587,0.046831845940880204
ALB,0.047467586952109196,0.07620901958442705,0.027227711015687345,0.04048117750148698,,-0.0007794891229893176,-0.015194530063324396,0.0007624937746147914,-0.03065418997357384,-0.00928832400595692,-0.029178470037383126,0.07125351598526106,-0.04428210941558234,-0.015507029200790539,0.00041790946132621746,0.05023449212821939,0.022188207676878867,-0.032864666647085365,-0.03891456388588365,0.05291070625303543,0.10431715239646333
CCL13,,,,,,,,,,,,,,,,,,,-0.011375077848319285,,
EFNA3,-0.08106929528768647,-0.014676099962607051,-0.011366772245322959,-0.03419274997865359,0.02100696455626692,0.04321469677284013,-0.032200669702105264,0.0006449910943088337,-0.045344309205163365,-0.0007532464497227502,-0.008969570199523977,-0.006160917337768227,-0.038565239350859315,0.0032193239462516058,0.07748883136843539,0.0768780569593486,0.032968163614862385,0.03364652152238437,0.05064514379793053,0.09543001796000389,0.02152781670152246
DRAXIN,-0.02957841402392435,0.00654362504042035,0.0900189859007678,-0.007573514613203865,0.026177677607186704,0.05086836109609853,-0.010268862292368505,0.12627908933560852,0.14825789461932842,0.014386772221511477,0.08163115496309703,0.004385507154414239,-0.017755044977601928,-0.0372622310998263,-0.007378777520374488,-0.02525908178695587,-0.05911122201971646,0.008569775676063209,0.06740644136647762,0.02611401725542814,-0.018998442505619252
RAET1L,,,-0.00710660958724776,,,,,,,,-0.03558886655092358,,,,,,-0.019915030410773277,,-0.014194041864229626,,
NPTX2,-0.02072407496816453,-0.028564317595997202,-0.0035290262769335635,0.0180824462862594,-0.003847151567551948,-0.021845225267557333,-0.04582192011060129,-0.07930842865240031,-0.10030640804963184,-0.019474266104808208,0.07141227844281076,-0.0323019668009053,0.026270979394280546,0.0956577244671993,,-0.010671206088286605,0.04038554614526846,-0.03078787688105033,-0.04261484099276421,-0.0002917608924032728,0.011776457582652743
FGF11,-0.052581900651581366,0.06041623451182672,-0.03478295054744973,-0.024216091242250597,-0.007813463279540089,0.05410467321025414,0.05255799894407976,0.07849805365968715,0.11382710293591924,-0.01785962214334338,0.006004953746068887,0.036026436975613585,-0.018488355081467282,0.025827516581689344,-0.023330074713706107,0.031763490894703685,-0.03750558767916998,0.04710735552139219,0.0033354984117800455,0.04095768880239469,0.049409700443314
CD59,0.014091372542054456,0.07322334640603825,0.046735891405863525,-0.02469571686665394,0.04676714932625319,-0.030093406473823647,-0.04009804116644737,-0.1031546150619423,-0.06284163754412424,0.08803751555708568,-0.005436826078802827,-0.027524467741603775,0.04586305613048152,0.03281735577076087,0.025920845637556797,-0.009032156179266157,0.0028702810704503523,0.04311330312440754,-0.05129796198565916,-0.009185116065475698,-0.01984475754819437
COL9A2,-0.046233777251417335,0.1384615772432817,0.036225700198842824,-0.022276294065420144,0.06365636937677449,0.010687038651646021,0.0512579625804612,0.08214447329836594,0.005124449386571847,-0.009174613010138078,0.0037082217766406874,0.035350544469144006,0.02422415120808628,-0.025233635579914395,0.0027241570430750683,0.09299286346827909,0.04439952449965711,0.05765408594524212,-0.013317749546114654,0.1560195321604514,0.020444783024268127
DLL3,-0.007959364279714661,-0.04765293454852493,0.004770442261377886,0.0007275947299477947,0.00874181155440153,-0.030117396584863024,-0.04012611466134219,0.08396578740559374,0.09469075658460176,-0.015983311464660196,0.004447315640158708,0.040389744529067115,-0.020418972249715128,0.032494455961452846,-0.03457027538223705,0.029365490182191634,0.07802590655724254,-0.0320004762884243,0.017072444223669447,0.07639548597637984,0.019001320492431268
FGF5,,,,,,,,,-0.024409758909606845,,,,,,,,,,,0.054970175498037975,0.06957121458308745
LIN7C,0.01194275152044011,0.04530150029687236,-0.03784264830186023,0.03332003647100268,0.049677156710097356,0.0019104222973095595,0.003967987468875899,-0.008257822802887942,0.0650879465005932,0.00486146640951626,0.04286372482336202,-0.025351305802489843,0.008151016988113245,0.05394834362082615,0.0013859279248586006,0.03400046463172186,0.005351452445687148,0.010716500607709928,0.03848902832604558,0.06871568986858864,-0.04422292647458625
GDF7,-0.02446614616089352,-0.0071304874182481215,0.03005822275710611,-0.018834020208403357,,-0.013630884459950546,,0.10155603847772363,-0.008750591259834704,-0.04786951657734747,-0.032581451115834756,,,,,0.17936096730588738,-0.01707213396908592,-0.03831855406447726,-0.01889829023887233,0.09243959295673107,0.012490203709411216
PSPN,0.019692339289677924,-0.07427489833554131,-0.03881037866627951,-0.014670901989763462,0.027174713097883694,0.0488243519138587,0.016886608469552953,0.021719354144098046,0.025124668995127004,0.025801174106056025,0.002769192420516564,-0.03208080101716638,-0.042688894947444225,-0.033781821495866726,-0.02009295641685367,-0.014545945077752604,0.07720919252919282,0.038905208278879666,-0.016914514743402196,0.030393341766368463,0.059357212699158904
ANGPT1,0.02253614403167248,-0.06483714546402888,0.038818308213589385,-0.02921504434726434,0.08405678187548572,0.04866150366157292,0.024404527755027314,-0.0207223608978788,0.09672377753264677,5.695179545332782e-05,0.04732208786375925,-0.024155795418165562,0.07783741652149438,0.09083041791443713,-0.02928583641824726,0.012028806167854443,0.009978585193756094,0.031894781692525055,-0.054245916991281756,0.019770717606348444,0.027522881171068787
PNOC,-0.03455128481887795,-0.034295271465260714,0.0053229170401887,-0.03941373453756668,-0.043333367931231166,0.01930395818917398,-0.05895281860861392,-0.03602503161530413,-0.10273693152727963,-0.00948126743436201,-0.026735867206653482,-0.042460978660018966,,,,,-0.01815458235779869,,-0.022404694945036715,-0.024997927609905338,0.007211276882378893
L1CAM,-0.03673968987111831,-0.061709908062487134,-0.009494001967764168,0.01915439560257786,0.012951848489141275,-0.05511654126182811,-0.0073670970743746535,-0.005808179178325635,-0.07834419753406609,0.03227044820765436,-0.04213022422494146,-0.095324324883414,-0.0047817077140307265,0.19804729568426685,0.022348560937730872,-0.039884320384295596,-0.11327897391568503,-0.007672600269667253,0.007798868618707078,0.07589927861654912,-0.041910891110392645
APOA1,0.06386708833038053,0.03053813638419716,-0.011775988084685876,0.01250377886967144,-0.03960322083777959,-0.021732998442343207,-0.02837217010520619,0.0805966479373458,0.052850765284149066,-0.026377199468009444,-0.028779496120939857,0.029595264141375626,0.018243558667693185,0.025448814246560474,-0.006410691354861565,-0.040362297957180625,0.01475768425527638,-0.032349934021560264,-0.010982408905469303,0.09714630890907451,0.04750025516905332
PSEN1,0.0007210393616364143,-0.028135217210178844,0.02590547248950984,-0.005051872515263645,0.011828333837772459,-0.036277144241590197,0.03519143198151563,-0.025244543227379814,-0.02801259683906598,-0.03906132725721854,0.033457436518195445,-0.015340774771966425,-0.03455682099537042,0.08692692451945222,0.015507140542607488,0.014179345265349618,0.04298406487660039,0.037687234215532196,-0.048628756931441634,0.010732146911690115,-0.010360739923416325
CALM2,0.006252228404648217,0.024779152136759953,0.020698088709643663,-0.05603284123416246,0.0291542545487634,0.005467512933493988,-0.00019320598442874713,-0.05258409991312506,-0.1587105255228408,-0.05325326741097796,-0.059753299823767675,-0.017126908560309153,0.10272024554804812,-0.014495245879236469,-0.011809661518054716,-0.012555874702109917,0.0705698312080389,-0.03706009398622032,-0.04364834860195671,0.07163217390670655,-0.06986052380741177
CLEC2B,0.007804970732664299,-0.059332342312023736,0.05360272439741227,-0.028958476861966138,-0.057602270826378976,0.006667758643220558,-0.03979189573949709,0.02848280384308043,0.07222675600179497,0.03697476653309778,0.06975678538213499,-0.05217705129675635,0.0019805162780942302,0.1377042185237912,0.06350842762937459,-0.013287783595369808,-0.0005150013172375072,0.07783003437623752,0.018449395070241757,0.09354304232686925,0.009977002430516066
NTNG1,-0.006133100151419196,-0.059576162748278934,-0.07381041931097772,-0.04931682458831307,,-0.01766870768290953,-0.04635847004230018,0.1018153534908116,0.01510615200599547,-0.014158724571975817,-0.058936731694944226,-0.021158432672936985,0.04465673060341672,-0.0645890536061236,-0.06343589302918559,0.009808171551979866,0.07403698546443942,-0.06649106071885527,-0.048451897616365994,0.05469088358911701,-0.057447249514461424
LRIG1,-0.020073870593448846,0.11546991027578159,0.010510623189595345,-0.042989780382746035,0.08508501297500631,-0.028314924815277927,0.16731669182843287,0.01849840524925125,0.063479261989601,-0.020164000595777474,0.03018460963124363,-0.004915261989171355,-0.07663922522203157,-0.050286015387130074,0.10731697597753011,0.14735495929705927,0.09816467468938263,0.057763491828103725,0.022731527854193346,0.06492229824363255,-0.03330121667077787
CPAMD8,-0.021528108922952618,,-0.022537547221860556,,,-0.017394919935657456,-0.04716243347133715,0.038064270833283786,-0.0037146788678436332,0.07804626727806706,-0.0075561131716313495,-0.005980768638310847,0.20807545246229156,,-0.01630388460278281,-0.02773218033400723,-0.019179163759879832,0.05449772546420274,,-0.026088121906825055,0.0915120837648049
GHRL,0.02053122933464599,,0.02410265990440047,-0.023888920620837067,,-0.0113600096467087,-0.012310263502922178,0.09158558365838922,-0.014412021098105474,0.0059755931689961786,0.0378509544506076,-0.014863984895687278,-0.0471462565425413,0.21196503039133863,-0.03490105004443512,-0.025201104127157134,,0.0066456701458816195,-0.0018646471687466038,0.1467900865536943,0.030380335237959615
NPY,-0.0002415966906935586,-0.017876950497730505,-0.013843973244165666,-0.03297145734392885,-0.015514409923839125,-0.07948292385909071,-0.0021189782270731095,-0.04022059267516732,-0.0632476875246241,-0.026156742205092915,-0.00017130365460552745,0.001581530399737868,-0.04086381012945107,-0.05593317447111998,,-0.04978236257448152,0.04073396932508363,-0.03931055627860131,-0.06658333447314826,0.05013578563849899,-0.007630563294734202
MMP2,0.010966708095941193,0.025980828712473595,0.08773172718860542,-0.05374358620818731,0.08410324818848731,0.003945748422670359,-0.042383682541467724,0.12891896107605208,0.11041286291482515,0.064574419686236,0.029384778483439223,0.07538515419572984,-0.06585253118939402,0.12105132239482518,0.041577077061393214,-0.015642541605408858,0.06721034952737003,0.010741092294175324,-0.022072475338693623,0.010583374688840543,0.004623613808583979
LHB,,,,,,0.024633847152376483,,,,,,,,,,,,,,,
PPY,,,0.06464849676271171,,,0.05234632038460372,,,,0.05267580187950156,,,,,,,-0.028783343537935296,,0.024825628352329557,0.011542457758043032,-0.04203705399389212
ALKAL2,0.05772891504267351,-0.0493310889857703,-0.04245874359131177,-0.0151173869878455,,-0.024112251662333318,,0.025391244187957122,0.05213326511257185,-0.02528754271945334,0.035579694007982415,0.0365681130301319,0.002963524199469123,0.12063511954811515,,0.07380342678011334,-0.013104255645456241,0.04311089685507505,0.08054446205950476,-0.043696063580394684,0.05516961581904279
CSF1,-0.019189166797203262,0.08219408939174945,0.07022323556993314,-0.04345022131514784,0.06007518419200109,-0.010861297258436141,0.0475032668408891,0.06832505638828673,0.07541830873385244,0.03886812772670053,0.08128901501597946,0.019991613001121043,0.003483021252627038,-0.012465402179068422,0.150170149091354,0.06400276298845645,0.02342756324925605,-0.048471187252710914,-0.05231874794970539,0.0862396449382363,0.07921037847035134
SEMA4C,-0.058822893368090594,0.05074050351631437,0.05023967194460176,0.02982135734473304,0.02154023227222191,-0.026527586135298698,0.04149862319573344,0.007354327689530323,0.016744213173705204,0.008037976370089808,0.1147892482283952,0.03510457361073969,-0.015279547274905058,-0.10434932563090571,0.04312745804386682,0.1154332660391815,0.02537205065966263,-0.01084781515286107,-0.0024613319035364377,-0.005130144619248305,0.024922507313260206
BMP8A,,,,,,,,,,,,,,,,,,,,0.017396525985768154,
ICAM2,-0.012004454577486277,0.05266104666274302,0.05983623671529886,-0.02472153897633805,0.08983895496102579,-0.05579640313780582,-0.014591114198474565,0.01150540694540392,0.06047908982638561,-0.008977511514031913,0.019647115478177424,0.007210390743432161,0.0216753243922902,-0.07557708831073796,0.06535966472905723,-0.014819794479011198,0.1202348760091583,0.060439057418938395,-0.029122340561680875,0.05575508846326587,0.04718265739435227
SYTL3,-0.015616241624503927,-0.006683089417610562,-0.022486508472856968,-0.004001202034672822,0.059565915113347336,0.02757549437877421,0.0031131012150442086,0.10498398573873056,0.015436815265104258,0.011967589104626218,0.05365429089736778,0.03958969503392944,0.037193534463236776,-0.026242612180223616,-0.010483309660092593,0.06202548596445742,0.04795132838282286,0.009956930726301848,-0.04828981773955835,0.075018056141142,-0.007239901666059943
IL1A,-0.025015316574806108,0.03735068568860172,0.05426605095706069,0.09220499447779472,-0.005699934759183669,0.021382886606613936,0.028617625564920406,-0.026648601648501143,0.02747727570122442,0.06212671013408786,0.01670746978126534,0.012615064822859495,0.008936264455664023,0.11143315567263215,0.08681393954443925,0.005440516011963761,-0.016443668776710125,0.013698992034999392,0.033827739873852535,0.007273502367930255,-0.02374817589537243
HLA-G,,0.03325754222015078,-0.03483835800644344,,,-0.014469350986887307,,-0.014393295258589338,,,,,,-0.04554647390225551,0.15617356119471226,,-0.029488642646659062,,-0.012954092825730242,,
PGF,-0.08737691731929415,-0.016741986280932587,0.10594482819977266,0.0004599544750889358,-0.024327791170164863,0.046295139797438156,0.04157014849300136,0.008818382921693634,0.12134252741171712,0.040393833610090635,0.04032066799300216,0.028823863348437572,-0.012725823782391173,0.00040029319899285407,0.03677459913926458,0.07797061322527915,0.0499540726711676,0.008640718303130741,0.02219057048669596,-0.04329818517661709,0.0008188872598135321
LGALS8,-0.0026209152859192992,-0.040641959713156726,-0.013683852813028991,-0.028983155291029603,0.00886180305094034,-0.02305387376394517,0.05985119113691033,-0.013504672582897673,0.04102228504540875,0.02506809438406765,0.04100331817362166,0.0012962318875143813,-0.021954800575671656,-0.03302081251563373,-0.016262598633127314,0.061107814496330265,-0.03254901443609742,-0.00597159063414931,0.0507298607138454,0.08417432276035414,-0.0026243958294882275
