,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
COL14A1,0.012894541575455349,-0.00042156655869863966,0.027959359869530333,-0.020187696305872596,-0.004508236062879411,0.0026503659248926187,0.017923863719157985,-0.0042448057986081665,-0.01797274912577107,-0.017387252913105368,-0.05982089797067885,0.04575110905523351,-0.08650770141410509,0.060355791826352714,-0.011991069013671769,-0.005166555604399064,0.07663720615957452,0.032366723142214976
HLA-A,0.04312282079310256,-0.04480227689516297,-0.007969852059518055,-0.016196872691469306,-0.08596727166781552,0.02972823912052158,0.09992764226147999,0.05836762543715591,0.015902634661845116,0.017885908206164,-0.02484058026301433,0.11463850269329542,-0.06658003233712918,0.02773194963817383,-0.027687770638642712,-0.02742963008596514,0.047659535740254326,-0.11002563212779817
CD5L,-0.051013954264297945,,-0.018891212158460683,-0.0024698249114381496,,,,,,,,,,-0.036866346578211355,,,,
FGF18,,,-0.0170931325297111,,0.01945638779303444,0.10265596678429588,,0.029767389685470942,,,,,,,-0.016287896123088372,0.057950068242386535,0.06165686071803521,-0.02668655167254911
ADM,0.019537861895318902,-0.005073274279022285,-0.005170376317555179,-0.011434569739184015,-0.023669562772293356,0.05135533056237194,0.07822406532425327,-0.005784784444192553,-0.03224640360276051,-0.02853714990178489,0.010279787230701118,-0.12927045386848968,0.02348482968146375,-0.049926536504167646,0.023455677245603455,-0.01346739637893524,0.01419418096354428,0.07015828646008279
CCL15,,,0.03483166364103143,,,,,,0.011080131923312796,,0.04476005348884248,,,,,,-0.02072232813568904,
GNAI2,-0.061142528951751464,0.08496331749968673,0.07608248643457578,-0.011333965618000964,0.031928603848534784,-0.06222478090471244,0.09060450691589175,-0.016889143383597968,-0.013135846114076657,0.0661683765287763,-0.027320030913821926,-0.11536268548322333,-0.06403938262743744,0.06459475639318167,-0.01805628313619862,0.03851868062477919,0.010360723377574172,-0.03839029560728502
HDC,,,,,,,0.05734529323484679,,-0.01670370072426411,,,,0.12329484348577593,,,,0.017012675885941637,-0.019439219779090893
COL11A1,0.021568568501955217,,0.023921865146677802,-0.023085703291669868,0.08202337246088358,-0.04090246069279157,-0.014020315670587194,0.056667647997757024,-0.028217269694285854,0.05000827700557983,0.008446539769142065,-0.09736074200897155,,0.09281904780105077,0.02055174928356223,-0.040238749752261674,-0.03880299676310048,0.007240816885709339
NUCB2,-0.07263125216212447,0.019968383781465402,-0.007646776832604086,0.06480263790113455,0.014502497261569035,0.044759980842591404,0.07552245053210213,-0.05035800632088121,0.02744037351009959,-0.008832738832839467,0.0793966946027318,0.11464109943713562,-0.07143172394761016,-0.026954095884154646,4.7429812371755e-06,0.008650329929189168,0.005289972346474138,-0.01518334959214636
FGF16,,,,,,,,,,,,,,,,,,-0.019154824009517613
CXCL1,,0.1233262339392604,-0.0459430792997826,-0.017354775897118604,0.019908227277630027,0.03838436563293158,0.059148685628072635,0.013996154425798282,0.033303532589603876,0.0701789200359086,-0.039908757531392586,0.02623633719535386,0.0052449889465774995,,-0.027420586302177405,0.015118684455032422,0.008461370417546667,0.07430511465999386
VCAN,0.09918018176695599,0.04975031112814528,-0.023256154099277882,0.0986212372496756,0.027714600222793418,0.009136558855067738,0.04225511550850358,0.010563509919368478,0.027849780500172443,0.05250888930541564,-0.04320741994151177,0.1063227404789709,-0.0778639874374167,-0.013951885791782323,0.04221886568721737,-0.03198977640429856,-0.02920354036167682,-0.0162430194369749
MMP7,,-0.012063389931889292,0.04060455226526499,,,0.04732305549400781,0.005950176865909558,0.033887461442619345,-0.0006306200347899945,0.057875392702997866,-0.013302155979160771,-0.07574468700107036,,,-0.028982552074556033,-0.022656173494540306,0.030017697276060233,-0.08292139945302125
PTPN6,-0.01341747367821187,0.0558169208542835,0.0007915448512887794,0.03304289995566767,0.020140265836116132,-0.015603503588063311,0.11104033121249399,-0.0220853013873756,-0.025990276032359556,0.038967618441391544,-0.0211402271559392,0.08242275747048666,0.10554058253961848,0.046887911716724996,0.04159391899605372,0.0351538259566197,0.07885608385049998,0.004865717450998845
PTGS2,0.01835536021175602,0.004060627266628456,-0.061422731076028796,0.025475546779201465,-0.01962205872295386,0.048445270490588666,-0.048074840237578735,-0.02553266240527698,-0.02662947616719116,-0.01391655444003985,0.025293580837678152,-0.045098350127540966,-0.01040882499391002,-0.03258764666909637,-0.007731706413968071,-0.038263976491654125,-0.004754844343989502,0.02036652488685352
XCL1,0.01071109137174557,,-0.02070138964082946,,,-0.0181035869274548,,0.03794368575843266,,,,,,,,,,-0.03459561394007555
CD58,-0.015235088216178853,0.027000193603147028,0.028069496444953164,-0.020789940165650334,-0.0034124062514087105,0.00017837954108281123,0.1253298600990724,-0.006310522153133883,-0.028335107088962547,0.0331825561388338,0.01694421584945584,0.0653981694676148,-0.051177185584394,0.10965498882821748,0.052318561668910635,0.012457659744247078,0.05142918638793079,-0.04343235740527619
TNFSF14,-0.042623803902105004,-0.039528492549887884,-0.020858784180735772,-0.01810045911137162,0.021761513465817256,-0.013512518495896582,-0.035126297251005675,0.05084948088569761,-0.012195832011543319,,-0.04749434480285083,0.0031538768481747656,,0.15617019394304027,0.12114706528088404,-0.019518783590437225,0.06506084106555769,-0.05300829333326588
CNTN4,,-0.020072197114982083,-0.017303156215921694,-0.014168981651548401,-0.02861610738323964,-0.032535402728380465,-0.016990985822858278,0.0018426312500007145,-0.0052801617261688475,-0.0359395043433082,-0.044314642255123604,,,-0.05725956597939149,0.004785307446869891,-0.009088076179859074,0.01179405074808715,-0.022579166219636283
NTF4,,,,,,0.040872259616681436,,,,,,,,,,,,
INSL3,,,0.0726616367475113,,,-0.01663877564617131,,0.006581816210287877,,,,,,,-0.027180855250431252,-0.019518781704608447,0.07844282115460433,
BTLA,,,,,,-0.015232808029016191,,,-0.015574494607177865,,,,,0.07003596260713713,,,0.06455172495199905,
MFNG,-0.0873309046226668,0.07868071884508,0.026958691554956313,0.01762961562328788,-0.024395498546029272,-0.018427823358187285,0.0274670807984127,-0.0031017604720288547,0.00863525907901867,0.002208674916501851,0.058450843110293006,0.05577730184275988,0.11827375329095628,-0.03510785952995944,0.0299344607926179,0.025594235798349112,-0.0027147445605554994,-0.03617537023990822
ICAM1,-0.0664895108825899,0.03928678169264937,0.010212729584967922,-0.04362960038389973,-0.034732079261859755,-0.0026490237179011725,0.050528588693424324,0.047891288704855844,0.016184745341662886,0.0026573391269926593,-0.028022346806837017,-0.005614449746017718,0.04320757105075733,-0.0333869990617214,-0.006330310166249465,0.03701821052831727,0.06301513903740392,0.0017689005651700678
PROS1,-0.0007426656587207227,0.003818321845144878,0.05855374745731913,-0.015238174599770364,0.0005047140553572337,0.002463337701814522,0.08499325863052723,0.03967683513108186,-0.05174517249668637,0.006280075052159953,-0.035573136632656946,-0.09831390861130604,-0.06659120408442892,-0.025009361185588663,0.02461221774773314,0.009495856373604786,0.08286506749567485,-0.03950293328524552
CLCF1,-0.01593305514460294,0.027472704098648763,0.029753795988838344,-0.04442846749903278,0.0020670883657096443,0.037168335314506,0.012348425057497867,0.022335640980626383,0.012987314421418017,0.0498979748137595,-0.0033242025339913807,0.013597275787780158,0.038199092970515776,0.0474232799013606,0.02617438629238633,-0.00511527119861126,-0.0033238901916637018,-0.0206758927894811
PSAP,-0.1595825032143677,-0.00673168507992085,0.011847555942465213,-0.03496991581838239,-0.060354769150489464,-0.025547605010961063,-0.03272818809508567,-0.007582059137659946,-0.044883224300721024,-0.01872668028974839,0.025838989766827095,0.04624845540122649,-0.12310505217069904,0.11658899644018672,0.0038487160105127815,0.0021130875344952,0.0695103308612374,-0.15293055354329857
EFEMP1,-0.06900026016423035,-0.028093643270131828,0.027477471397419705,0.009613641487693591,-0.009020091145214805,0.08295225841110901,0.07707027767482147,0.01912609756216794,-0.018981331366274022,0.04378888711431833,-0.002531379184629935,0.045878953075121964,-0.07137132298650374,-0.0195829509647956,0.0859877546485534,-0.02107264566069977,0.008966107009359939,-0.07782771752147151
C1QTNF1,0.05552194655055029,-0.0146033442439529,-0.027644544567002098,-0.0165227831154061,-0.01096454025170051,0.013390470336476586,0.07659881490943407,-0.0146544746723997,-0.027065260234036076,0.01071665890218202,0.02213015133646145,-0.013868599777884402,0.0004574031603854127,0.13398829759009515,-0.0009197428930073481,-0.06730855411454058,-0.051288371891101824,-0.04536163506450789
ALB,-0.039227051603610126,-0.031584743021059514,-0.028670473381939548,0.017825268652331434,,-0.029539770679021103,-0.014946662551440133,-0.014984840137855436,0.026543956386880018,0.0021919363651418493,-0.006207699464401106,-0.021940099146519364,0.12648243266192202,0.05536607126021723,0.0300826903856221,0.0027139841309442637,0.11312101328430918,-0.027522445377510595
CCL13,,,,,,,,,,,,,,,-0.01814292133205032,-0.0218943696083597,,
EFNA3,0.14983004085692378,0.07985182635791982,-0.01780169925934424,0.029032521051089725,0.031014755012740994,-0.01506756751590118,-0.036255941398108074,-0.04712435536832999,0.06704535345417706,-0.05267811325038548,0.160146599027893,0.02810958293417286,0.022836481609207416,-0.005701288800848899,0.035012547405730364,0.0076259762727128744,-0.04763079949401296,0.07478816264255309
DRAXIN,0.05168366493308229,0.021011287162145516,0.017629682485463462,-0.021156567620801783,-0.0626779608857766,-0.007212484041320394,0.1103698839473354,-0.006202294847697808,-0.011122387383195079,-0.0007477605202302422,0.058530139204505366,-0.03460177160864173,0.019207747108700834,0.03644709769010777,0.004280809456337042,-0.020120599002964795,0.0466822472957895,-0.06032190654399715
RAET1L,,,-0.014446442580916378,,,,,,0.05063395257212144,,,,,,,-0.023713499838474827,,
NPTX2,0.05309138466886142,0.016584245327182338,-0.027876179373172768,0.04967434964081558,0.00013460448098594029,-0.042205020223368084,-0.10568302393752502,-0.020610470995783895,-0.03748510533558858,-0.03027441270671131,0.11735480819878985,0.09451982337706291,,0.09788547986495998,0.005893751455111854,-0.03496036097710273,0.01891477862719331,-0.049506649531118906
FGF11,0.11432142163404847,0.041812562557366324,-0.00990160583617757,0.005325445462054367,-0.001832896124164098,0.0024356205308690235,0.10063594727077987,0.0025596858928250135,-0.025209967449104993,0.054645837641387404,0.0347673944507789,-0.14034156483889107,0.05032060934267608,0.11899872928329673,0.07223048009815834,0.0007289719725739345,-0.022702206722097582,0.006788226320607106
CD59,-0.11587206212283566,-0.039502976951861404,0.08104074211898148,-0.018869841988905258,0.010482823310509698,0.008339815884712162,-0.00515831733462994,0.010397654946781947,0.01220197433444161,0.034940926871657826,0.003962275112312569,0.1345561946034917,0.0009134996782732693,0.024357525304560423,0.030943619751018142,-0.020938961349370535,0.049395893333220864,-0.06771267913413016
COL9A2,0.058388277828575426,-0.05491165745122519,0.032997573528492176,0.019180930742942158,-0.0016249830795467422,0.06605504897714674,0.010150773434958456,0.035916190579631996,-0.004933297055078867,-0.004965207982879214,-0.016675225376976202,0.12032739429829682,-0.0021493929415048064,0.003610953120300348,-0.014150874216941485,0.005716768299302383,0.08115557811819962,0.012821890688948307
DLL3,-0.09496242853658697,0.04299820965627475,0.048660127962596396,0.01122491759423004,0.022457929444384662,-0.05867559372182795,-0.026798126189560578,0.01740548644800147,0.05038065644320922,0.0622479327680121,-0.07310561667023693,0.12027812657750003,0.034333975605521996,0.017995501148664717,0.03392944213297836,0.024649053118813904,0.036581119329289896,-0.05016927489466085
FGF5,,,,,,,-0.00476709399304365,,,,,,,,,,-0.005187584779519328,-0.032858102411172825
LIN7C,0.023583447938915703,-0.07070859324220828,0.018597610729918026,0.07967514583948306,-0.02307976094794453,0.034889386513049556,0.039687744208237015,0.008393976144644105,-0.04951692637746881,0.051324097379530295,0.01402455653459199,0.005943360692596661,-0.03290668311760424,0.09119998167999743,-0.03259057867875256,-0.01009400462353568,-0.024146328299063567,0.0033865905412077207
GDF7,-0.026989168129968964,-0.02231521084238763,0.01863636099862545,-0.01520432556022169,,-0.010196971627313773,-0.021429683709145924,-0.023652905664312964,-0.012195831537613265,,,,,-0.04691526644885376,,0.05444573276753669,-0.018255290698740444,-0.029715438831274355
PSPN,4.304950929702132e-05,0.009205450992267617,0.033006546706291384,-0.02739417126008777,0.0316403351889821,0.022133799877807035,-0.02262886238063541,0.017515107410181058,-0.03013498094110643,-0.02661851180673107,0.03438428331333735,0.005745448703454296,0.06599937696793683,0.11283977955407137,0.052270798814146945,-0.01655971434213187,0.01310545925169609,0.00606797415114732
ANGPT1,0.023137706067732237,-0.01513794497620637,0.02719727678016952,-0.017732814252274166,-0.029246345287932244,0.006766511686952505,0.13651851304753349,-0.014967773935987274,-0.0073195958374022395,-0.018111051783435854,0.031009358431870037,-0.07059427069729643,-0.06201038708723845,-0.04932351795609573,-0.01663449972106196,-0.02088019764920339,-0.018693486656673728,0.009933535607575018
PNOC,-0.024950398208618736,0.09542638902904757,-0.05779305211893465,0.0007621351098630059,0.09504574669141597,0.017165700714926523,-0.07510098838160752,-0.05798918199076326,-0.030201789656581105,-0.02261187659572742,,,,,,-0.018811723716309826,0.056246868514061514,0.01010473926172207
L1CAM,0.006787966585038076,0.03964273440785164,0.021494350874327738,-0.024275618050962313,-0.019964063240561443,0.018339085177122808,-0.0694947265435354,0.05848347291002712,0.01667727792243859,-0.05447909820749733,-0.04298394348631713,-0.06657305027030465,0.019538824877921565,0.0818711083335506,0.03106032724164111,-0.010201380906725463,-0.03564021578219978,-0.07801302856077887
APOA1,0.005862863854838455,-0.04793749334879218,-0.030997564383265012,-0.021055949760162455,-0.05875376311149708,-0.0036304177783658756,0.08066389410479965,-0.01787322019696883,0.03924867390206232,-0.01603599418365052,-0.03335758564201419,-0.03693151604666275,-0.009816383447683435,-0.06020857672853176,-0.033539674555624614,-0.034575430626702014,0.05682789362087946,0.025722525894588833
PSEN1,-0.002086798723352231,0.058120406514558104,0.050498801210937326,-0.033228376491536225,-0.03407851680443592,-0.015602416080672928,0.0009786551752574287,0.010842482982765833,0.0305246638622428,0.040416107344315326,0.059383805938134936,0.16811555936606615,-0.011202127697403105,0.03723146719042557,-0.0024860046412403763,-0.01589830312096422,-0.013872375085370989,-0.026059987427962783
CALM2,-0.005995230212232528,0.028872001228914108,-0.002419438685757827,0.02286038731535511,0.07499266392415202,-0.005739376066292796,-0.11801262239461303,0.016118252112905053,0.02651320011689544,-0.02966503283102168,-0.01304733357870346,0.13556900079970363,0.013644070298775825,-0.025810065026916768,0.04869762925911088,0.05170366960385875,-0.032879343161083034,0.004808073911979197
CLEC2B,-0.05068917805486819,-0.02322812469573391,-0.0008415645540645913,0.028124038056397828,-0.04429162109441259,0.019753512367764865,0.12081824370476589,0.008877874639428834,-0.014074638478593773,0.058078695504699816,0.0588952917022617,-0.08792904635794625,-0.0071126344486133145,-0.03672418053210322,-0.04573422996516215,-0.0006051426702909688,0.025184630505724177,-0.006817651126520304
NTNG1,-0.03637914976680724,0.005355389559176144,0.007658278970933338,-0.039812480200191104,,0.0197739463353555,0.02316595141459148,0.05623750368544043,-0.008869458851879631,-0.02341431534088113,-0.06463245857446283,0.001305774994112186,-0.0036526778051618226,0.0418400975635096,-0.025220404995210676,0.04790700587559334,0.09930672049630966,-0.040262203955189556
LRIG1,0.03214453626153118,-0.048717169545878146,0.002073891606233627,-0.0027523735825282303,-0.003926848457586385,0.0059009852545739185,0.06630405052357465,-0.03890499395673841,-0.03557995191140243,0.021129746995172928,0.014195299297799831,0.16605402163676597,-0.00473241536504996,0.13978963408438386,0.029622460428722623,0.03906412216278435,0.03249657872671124,0.05747650413527418
CPAMD8,-0.023748151728552984,,0.00840132436816763,,,0.009640501290289854,-0.020369718090038038,-0.015224945754889503,-0.022573475744386073,-0.021107074936141477,-0.02079005472951773,,0.005961199082406044,0.05843482349432395,,,-0.029730047718088893,-0.02107047329275633
GHRL,0.023451343311166484,,0.051871137825761755,-0.01928504495495024,,0.026407530192305184,-0.034413995458950804,-0.015779777499815947,-0.011122387383195079,0.00871271385826567,-0.03795176342945444,0.21824626653981366,-0.021424839475458833,-0.0008979456363926324,,-0.0171639228088497,0.030892581445063506,0.03678332929852937
NPY,0.021871701380707927,-0.01567265076513724,-0.002926297909787895,0.060717913638991663,0.045523058852564184,0.07693561020540073,-0.030375188782646757,0.06573085190058904,0.016183542981577086,0.03422642916025064,0.022827540634953427,0.02584518429967291,,-0.04176157052218786,-0.009385734821165994,0.009066129297381662,0.03417552361160033,-0.06350920693690773
MMP2,0.001973379176291089,0.054774560417053385,0.05237323500169681,0.0032450272849505013,0.08591388299622905,-0.03215734853451833,0.08593110096146898,0.009147831819093719,0.000968246045863201,0.04546766746958105,0.09745089794716902,0.15266761483677913,-0.05551172030847826,0.01431980547222154,0.020272450752671665,0.0026468730577939663,0.021588499244884075,0.003979567671029754
LHB,,,,,,-0.017140405702199588,,,,,,,,,,,,
PPY,,,0.06273137663773468,,,0.06804206123691607,,-0.01112695842016389,,,,,,,0.015456855462079023,0.03665878104048506,0.08229606149663593,0.016022976932550566
ALKAL2,-0.03556305263124645,0.010892706728403931,-0.027092033801980706,-0.012203962342596823,,-0.016891382341790023,-0.02309587234361726,0.015462516670741642,-0.010575295871020922,-0.007646919279882555,0.03817544418223275,-0.022249458617121423,,0.045245660025089514,-0.051809565540325155,-0.024444244487621027,-0.0028700228731752702,0.0062861890279113245
CSF1,0.015469996546715426,-0.020435593647564285,0.046656428140431534,-0.009347838050071904,0.012185020380529194,-0.02654895206083468,0.08092626238370575,0.0035642898235057154,0.02075334059324882,0.05432516294473487,-0.03148530321935044,0.05941151788066737,0.03391494127743547,0.02359560070416467,0.053686288106861844,-0.04020287516040495,0.04698192413247742,0.02874672619708513
SEMA4C,0.04785048751730849,-0.025799959206686412,0.028670283488757213,0.0055962463516702685,0.014092728066578748,0.03178114032170714,0.053930652503414195,-0.0016925477801616718,-0.032547457720345556,-0.007789403691628322,0.0334849864084027,0.07960604701296825,-0.003607530061897959,0.0854792393446639,0.0009739463096193854,-0.02057611241562059,0.021089025077355106,-0.03221373391045113
BMP8A,,,,,,,,,,,,,,,,,0.007301118671876399,
ICAM2,-0.01633953072846684,0.018218426154100287,6.957916738169906e-05,-0.03336997089719107,-0.03774349929982588,-0.02831990885796595,0.14802921184382384,-0.012145639275572233,-0.03167192676865935,0.05329200458859717,0.054431148895041095,0.04192593742905273,0.02789487395286194,-0.03174855422658305,0.04725633130438812,-0.03376619862577502,0.053691261712065,0.02999560651299816
SYTL3,0.0020875713895669563,0.02271158573539074,0.02723252419628798,0.004661850949840125,-0.06002037150416063,0.08168905848093903,0.06891799084409128,-0.019253881613801208,0.06729367190690479,0.0802272884919362,0.036559710831291385,-0.056221191303410425,-0.030640972139689724,0.07608835061756786,-0.011964714537959263,0.007454482113169758,0.048917744880995095,0.09780199045634383
IL1A,0.005596187706766628,-0.058530354137858,-0.01613463241579134,-0.024351350809441556,0.002444838132322373,0.035397301194481576,-0.0002630388567546088,0.015304597606722807,0.043952902115747115,-0.021964289573600033,0.0061133129810245455,0.007725184207661958,0.10063203415147934,0.15638226430942934,0.012189681870545711,-0.025309683141509574,0.12099563429376654,0.16446505099307693
HLA-G,,-0.03529323608561432,-0.022229625581978055,,,-0.002034148863297085,,,,,,-0.05984033673323032,0.17111290505238466,,0.04026926835664088,0.010972239235753625,,
PGF,0.13551874791184396,-0.00990107905626928,-0.0037714706175402367,-0.038691240570942476,-0.024192882924639385,-0.012363353295710741,0.14977481217762373,-0.008939414533271451,-0.020111229926088464,0.04499110613088027,0.02753130401545026,0.023752165501428692,0.047222765550956884,0.009829859529951216,0.005374201722574105,-0.02617331452196705,0.05192446443673307,0.01446662160695744
LGALS8,0.020237969188458205,0.06774582639842154,-0.02055959826139167,0.028994727014330098,-0.004874508465377651,-0.00963346603759873,0.05320277303474454,-0.0005364775258019484,0.007332017122775395,-0.007156951615803201,-0.035245461449041546,-0.10249566863277985,0.06121620265276991,0.030127155902159825,0.06015751918277034,-0.008587145681190263,0.06030520342691539,-0.04189903679170458
DKK3,0.0457232950832178,5.801793564466574e-06,0.01671107709106857,0.03112252946949836,-0.03575835546863675,-0.06500611104514592,-0.10972232675853728,-0.005855590722593156,0.0324947861004647,-0.02041190642633125,-0.040894996894440774,0.06442049778433938,-0.006160066882505858,0.10223517488518859,0.002382916032910003,-0.005511480450921948,0.03450165451782512,-0.039319839432918405
COL16A1,0.11979597666282207,-0.07478107571653525,0.07490605122023859,-0.04073330991858787,0.050583222188759325,-0.031062773151011695,0.0039390628689765445,0.014585960813930857,-0.04067444322497432,0.02000667371484239,0.047007048760436196,0.10954266435535243,0.06324161679941816,0.017143201423812492,-0.06180455068733879,0.02807229740678619,0.02924083358823104,0.08694408217791867
TPH1,-0.04424156430410325,-0.010270027544679292,-0.01632219075818291,,-0.034180199703477715,0.04568458606997567,0.0242289120671933,-0.004642924213362683,,-0.013752910488115784,,-0.050771086314324185,0.07124107117383267,,-0.034158847263765606,-0.03523352663272656,0.03459097947380447,-0.03221334893078972
TNC,0.028937798053757798,0.0037758321182137385,0.038357219841325695,-0.03780844792771348,-0.0920784443387243,0.025005542459839936,0.10606310428895148,0.007321008677574768,0.024781090418120058,0.0372095122749856,0.020155990350159882,-0.08447740933898996,-0.09648315405400909,0.03854468540156518,0.022821934328836103,-0.036523500870297355,0.013891720086471417,-0.053456748171304296
TNFSF9,-0.023748140457293784,0.14025818961968248,-0.01667693858345099,-0.020407807234547114,-0.024038907765540636,-0.0200176685598883,-0.024574144269052068,0.006774184272424749,-0.018577745877179922,-0.023333472172729946,,,0.06832475970944557,-0.023920167111319772,0.03893493740121387,-0.024522569408164184,-0.04030309139610098,-0.0022770245061911163
C4A,,,,-0.012026457864582495,,0.035815294606958044,,-0.01319045109327024,,-0.012089330763358887,,-0.04820457696429955,,,0.022090998852787962,-0.016034980506497015,0.016810046161174458,
CNTN2,-0.1063050476585189,0.10906237664735496,0.006135477541433853,0.0051779469030649545,0.05119795174643154,-0.02592108533171404,-0.05163745894412331,0.06522154401551987,0.013668402362499872,-0.020439477076352415,-0.009468396342136571,-0.000312022887343623,-0.02550367445139257,-0.04549470256583161,0.07936336699086241,-0.019724913606746514,0.046159677536832804,-0.01762924241152703
F7,,,-0.015923527232595137,,,,0.019256639981754427,,,,,,,,0.04457066824429447,-0.015867631759027733,,-0.006415765996883819
LUM,0.025218497968877113,0.03336421889699985,0.0817175707271078,-0.017731184517516402,-0.035576455495221856,0.03911522890785869,0.13218324757825592,0.017511424840437096,-0.06516901823728002,0.04480054612824203,0.0042596200684296825,0.06428271569276153,0.005733314112284174,0.005078365009143609,-0.014061177669205132,-0.020671980036301437,0.012235888724565172,-0.011392349087827085
IZUMO1,0.18357737058836449,,,,,,,,,,,,,,,,,
BTC,,,-0.014446436563508745,-0.018819270546872394,,0.01308088614446842,,,0.005311312202185022,,,,0.03682841519370116,,-0.018411691198459208,-0.01535541351291291,0.041730830966577384,-0.0018155537037911724
APOC1,-0.16761641091747398,0.07512019999813692,0.049907415105502895,0.008713808666726743,0.03689587314004009,0.03598871853939887,0.13125194328556128,-0.0395258494310214,-0.027024749890537703,0.015405821602549056,-0.016198237452358613,0.08575546010658387,0.027763207162290183,0.002806629832615289,0.033411672216616124,0.032713748850217286,0.08095294791633084,-0.02508912661816137
PKM,-0.05046664301876204,-0.009622049208574126,-0.07871386633513909,0.04532459725720818,-0.019692026077052744,0.10986899704875672,0.04358415256526352,0.06675843807242694,-0.04150887311280744,-0.0033966561330485328,0.011962530730742658,-0.0826874439129619,-0.06945285884736555,0.048001280162439236,0.002582458963414255,-0.035597694791823155,0.020102086854290168,-0.055729051947932096
TNF,,0.0821889040209218,0.05410550942053044,-0.0026450946455107765,,-0.005323321530266041,-0.01708404496443661,-0.03009307123584161,-0.016260684543540647,0.017209650568544455,-0.023823849845124954,0.022447308808618685,0.02933513707343476,0.06346500431653704,-0.0178703635029149,,0.05082868995450984,-0.020270059382092174
GNAS,0.11634176391021925,-0.01113661894603694,-0.022644579460854627,0.014103933186059217,-0.042112460144411945,-0.028638904942580767,-0.07327687086792786,0.003543999282785909,-0.00028914139875175934,-0.06539411950421978,0.03701780214711905,-0.14608976874109156,-0.004600832254732185,-0.004917959661300378,0.027652756811326264,0.014298899188780497,-0.004124225148617311,-0.03640698709710375
BMP8B,-0.019744281510556672,-0.01429259160171958,0.03550230303065273,0.07947995368089032,0.09710179172004665,-0.02624553542261596,-0.02193863039083189,-0.017740983756459317,-0.010796927398099654,-0.026984410727285305,0.06762763634952906,-0.03046777582522979,0.03478909954424401,0.007318620306824876,-0.04901632908858086,-0.014868579351521567,0.0725690829556084,-0.04853917583898686
LIPH,,-0.03053120310604151,-0.01632218673978716,,-0.024527703315243683,-0.02574397126358989,,-0.010635109408599507,,,,0.04493826469223484,,,0.07690175536290307,0.09188156502079972,0.030387022352721785,0.03048851323735536
CCL28,,-0.02231519125435932,-0.022959186013112615,,,,,-0.01637631890452252,-0.012770485259771517,0.02014565698062204,,-0.061420391753040475,,,,,-0.019775028547859792,-0.030667705458605865
PTPN11,-0.029000171777634663,0.0006562033826541149,0.03968227215271606,0.0009729920797806612,0.09207449122608799,-0.07606113428935982,0.02364394443794491,-0.035279132385161234,0.04840481128000918,-0.0005115132896965181,-0.09280643478158827,-0.10316860188871853,-0.018721168968849112,0.017196420778279316,-0.026303824153469227,0.011191114812744063,-0.02366283254849131,0.0345824380630475
ADAM12,0.04070066237223351,-0.024760217388076388,0.06597642035702052,-0.014321187039857871,-0.04960868246178172,-0.03562536447137115,0.11293767825740329,0.003682860950813592,-0.012341880120743746,0.027280395371598928,-0.043634885673944045,-0.08000115009689189,-0.0015630731892287753,0.04360961154289691,-0.03188319566298696,-0.04052984588348854,0.01932421690077754,-0.007458466581731431
EPO,,-0.030724496277874623,0.0419187707996508,,,-0.026245536157518592,,0.013683684425953772,,-0.013752912507777267,,,-0.012191711133671476,0.14799309376718645,0.0023422061265287366,0.10561426828087433,0.059306889147300944,
EDN3,-0.03335146173434608,-0.030797526439598058,-0.028432475651497383,0.03526691333594035,-0.028932782340526687,0.03874095179575335,-0.02534813588364509,-0.017246237524276977,-0.021257714845431024,-0.013894822097416768,,,,-0.032297111845734854,0.01456188072219629,-0.02210474856764228,0.017005179098521016,0.030579024305881435
CCL22,,,,0.028335323346747487,,,,-0.022404372726265595,,,,,,,-0.0029368403743031783,-0.013320729992138602,-0.03249546926494321,
CCL2,-0.09434157700770514,-0.07273702056664424,0.040099471791194725,-0.031113215284212174,-0.0016573997245126792,0.011724312800729771,0.0164224175808491,0.05803896243850862,0.036433856505158194,0.03726050136242006,-0.01192510741551105,0.009334306648093916,0.061371007837673915,0.07419714945096674,-0.005980705519983407,-0.009849977418313975,-0.0229797933740692,-0.05370812900259861
DSCAM,0.08500669868238712,0.056353714873985425,-9.203841948303619e-05,-0.01767586385476364,0.040806706208898896,0.018032754383204872,0.029801226733361583,0.0552160667203482,-0.029707660208785937,0.0114089560900011,0.02158551086702421,0.04620438019582838,0.02814968862139325,-0.020879101021500174,0.03590312621296585,0.06038676405064695,0.06757524426693459,-0.08213765930619955
GPHA2,,,9.202238742819567e-05,,,,,,,,,,,,,,,
ANG,0.06394320948582286,0.003329914484668426,-0.05909854459087367,-0.020540007052167922,-0.04798220758087983,0.00741370822264254,0.09966956324441464,-0.02384385749756954,0.0097190137401706,-0.0009297503627179313,0.04781330062776812,-0.02753531626971894,-0.016789102000956745,0.030108493418067067,0.03188848247631999,0.006073666606470118,-0.01709542315762123,0.012644271183344215
