,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IL1RN,-0.02203977999403836,-0.06609958528214119,-0.014691200267085883,-0.01254218469589625,-0.012656172219070358,0.0018569045862258733,,-0.04673085584265682,0.06448016244896224,,0.0067357600478879275,-0.03641385005814466,-0.021039561381861936,-0.038552455317793555,,-0.0644024833648956,0.06017937947268706,-0.0036352803550395757,-0.034883123909672464,
PCSK9,,,,,,,,,,,,,0.08753046651799341,0.0013293934025866026,,0.026650775602532522,,,,
FGF23,,,,,,,,,,,,,,,,,,,,-0.05473096833033051
NPW,0.08362010659560815,,0.12766080359535154,-0.02735551613173242,,0.03475787506201799,,,-0.016414687020258997,0.12890403632868738,0.11090870717119382,-0.02221097156587808,0.057824734599947226,-0.007523144654427358,0.03972383712605194,0.07258084058803863,,0.04711320466207844,0.07018851758940325,0.04837247547791986
CXCL9,-0.012748533786720579,0.01251816261312561,0.013780837939678948,,-0.015306911129056596,0.02448527807659091,0.027611898189184976,0.030300863259495735,,0.06307680280429935,,0.06545070631274956,,,-0.006243055775819332,,,0.06297310916395381,0.035917616366909794,
ANGPTL4,-0.17529538468571865,0.06402083993097951,-0.05201564035333258,-0.009670104432715466,-0.021581118443696964,0.03325971141734895,0.011525659036239035,0.04633759463458743,-0.09230059987222473,-0.0069319636239877904,0.04388312268103341,0.06418380026408169,0.02478332076615388,-0.1457640819005712,-0.01838593313865114,-0.06764427716927916,-0.1091937808573516,0.07626019154886432,-0.01714593344032029,-0.007104932739381327
UCN2,,,,,-0.013411324685659443,0.024225578795952024,,,,,-0.04666805929179893,,0.0716805580631067,-0.07382613182877076,,-0.018816000117412576,,,,
OBP2A,,,,,,,,,,0.15927268350200266,0.007184193048130312,,,,,,,0.23943223892618837,,
COL4A3,-0.01552329704752345,-0.020333773470948738,0.024069786483054804,,,0.07301639378071535,0.006605572394539525,,-0.03239316609869842,,,,,-0.017257252554661297,-0.010431386399511296,-0.04956495921288851,,-0.031812325143940404,-0.0214192555973363,
NRG3,-0.0005994109167744812,-0.009608166605459508,0.08965802981672416,0.023857876601075734,0.058551523925710454,0.038619692634882304,0.00038689032050971824,0.08635105326250678,0.12005186434859645,0.07025671392261991,,-0.024096881132569158,0.027627287010009195,0.06667221701150326,-0.025080032246899572,0.08658922898763383,-0.006017023012026218,0.04247715978123932,0.016343971302868687,0.05623142071276379
IL23A,-0.04918407877866256,0.029283749921150865,-0.04272149374145952,,0.12388390029656164,,,,-0.013331531040042099,-0.026444667358769828,0.06408325665090371,,0.07813174834882677,0.010319674371645307,,,,0.008448347163088213,-0.01889678216931226,
COLQ,0.042421306583512626,-0.01304474290450685,-0.008976470375815672,-0.055384057959929185,-0.02093045470068321,0.03644466720696053,0.032344825376468433,0.1014041332087467,-0.011745225207097724,-0.026779321935613377,-0.0034392142790449945,0.05588592496965702,0.0787435171448569,0.06155234136170347,-0.051416286110713603,0.08589570118372922,,0.005400791133365639,0.048180992631206794,-0.015871076023153595
SCGB1A1,,,,,,,,,,,,,,0.023257206460494374,,-0.008948396522801102,,,,
TNFSF12,-0.020244762955208693,0.07494489660838628,0.0033802177748843212,0.04544234564765076,0.023364829195172344,0.017631651069271937,0.013230789999439779,0.008010385962458467,0.07792842875276464,-0.03880518082158471,0.013268862707801891,0.011568189771771225,0.03729558772563074,-0.01688504044398389,-0.01472419742634032,0.05050598660045642,-0.04280027708245036,0.06097331209184607,-0.04653120366619025,-0.04572499263383985
DKK2,0.11682412774805458,0.10583246471870741,0.04231192164824554,0.02403577943016476,-0.023884743624666836,0.03604123786788777,0.020399767377971615,0.03371991298718584,,,,0.13103146603527382,0.04889527718756895,,,-0.025236535460745942,-0.04031634132146083,0.11973370482377002,-0.05336319633523242,
FYN,-0.03766272760652634,-0.08477326305880616,0.03003954556511625,-0.052135660459959085,-0.02312314352013121,-0.05008149643954164,0.01900582486735571,0.06770385038308208,-0.018268036500462544,0.014649620056627823,0.03520144443760902,0.07963074336198565,0.02857782294691467,0.12010550598838762,0.04363844583090289,0.04525160723053245,0.05688939324700329,-0.020170881256979745,-0.01335836539574856,-0.024449336171267537
ACE,-0.0031455857424926375,0.1375900649095619,0.033069597605909856,0.013291129284072395,0.03483986554626943,0.0464757173008782,-0.003248612360772104,0.081114156975624,0.06181195963019715,0.13661011153706198,0.16926124086565295,0.09501299940016367,0.02195323192780154,0.08650530468811753,-0.002067799582999439,0.05688532783571219,,0.16318157615464673,0.1227783610829728,-0.03221080807700864
IL18,0.08289622401179811,0.08370472932994488,0.076396724125341,-0.005192677591741349,-0.016070246034880296,-0.01888433455336523,0.0125904170084956,-0.10025851637419657,0.05429634595891498,-0.0006036171662175813,0.003426981255014063,0.0024554259064576327,0.03287874675186565,0.08825787295764263,0.009383138066467884,-0.03162203807988684,0.04317842910442377,0.058918277074870226,0.026700696266397622,0.019404799936364448
PPBP,,,-0.021192065386299763,,,,,,,,,,-0.06260980577171349,-0.05123961741058949,0.022179827867550968,,,,-0.0010517863192924535,
CCL27,-0.04101496990488319,-0.01451633758210187,-0.00775941045360409,,-0.020134964365382525,-0.025259194582686974,-0.0003768616008764149,0.04513926480569481,-0.017259450006365456,0.007738191261245284,0.05711479927173255,0.1698290586187759,0.041995319916243785,0.026024987577987317,-0.03740185529163047,0.029351403201310914,,-0.02215494988662079,0.12976120301748492,
SERPING1,0.048213732921358,0.12240933958568916,-0.08290867317345818,-0.01894909196451091,-0.01791290832746254,0.05832642792254445,0.08961419209084978,-0.1275419548621427,0.14830506822287906,0.017311382550239233,0.027706546452281683,0.11735972313041253,0.057318665792310514,-0.004649241029573154,-0.008955931406696286,-0.06797867696202678,-0.019021674742775465,0.012496790479643886,-0.015473404343947787,-0.07606609492360962
AZGP1,-0.004107046976523686,0.010826156390910044,-0.04415939912295467,-0.07731489768757123,0.04374502637022213,-0.020759239081711227,-0.013030200137970299,-0.009391925345906257,-0.06036338612599353,-0.02185376922657962,0.07701570073600766,0.0025704018892318456,0.03545184211403711,-0.07111451856052593,-0.055307902692939837,-0.050547334894273335,0.01344530856053833,0.03679002211489745,-0.040065352909168586,-0.014112379324534043
INHA,-0.042907380454200866,-0.022979563230111803,0.1105318560689455,-0.0003101934757587562,0.10369686239351936,-0.042677298165120975,-0.04283068884253426,0.04026434094179171,-0.0564908245326282,,-0.06381478693899056,0.048224630307858826,0.1505784446116518,0.007407988373965294,0.04033394822024035,0.08295389125759377,,0.00022061950144429987,0.0017541647020347497,0.0632717939782624
SEMA3G,0.009262461693326547,0.058506969382581514,-0.03661420105541193,-0.019263215212727485,0.003740514662981382,0.10613179038862583,-0.009969330467594914,0.04504539693990001,-0.03655367183829855,0.07278736343604301,0.13508441039389824,0.07998679085757182,,,0.047531455201256394,-0.06470412483127187,,0.08111516228589684,-0.018334889504183646,
OXT,,,,,,,,,,,,,,,,0.0330453857776427,,,,
COL6A1,-0.07777540400553302,0.10010056032228302,-0.07798836945397554,0.016175412977017984,-0.00843154424987926,-0.044518840288206546,0.0321797477236621,-0.02408293542125406,-0.1494617451589216,0.059111295131538864,0.12227963785643434,0.1627851586759249,0.022384599341864927,-0.05628537824123065,-0.02941001511866021,-0.04518234151586408,0.08642918564135924,0.15825192191032875,0.04431817794979647,0.019474858413232495
FGF17,-0.008044695244217808,-0.025897303502678718,0.059634706786492124,0.017146116588450836,-0.019752036679706646,-0.02560978288246986,-0.004662938462085744,0.09197722981878588,0.005077446022327795,,,,-0.0034458636175348474,0.003556169090129252,,-0.0035650285970720568,,0.008667685903847146,0.013402672930954908,-0.00834901699124402
TNFSF8,-0.021537594905436542,,-0.021192059893187537,,-0.012656172327190914,0.05206796517982199,,,,-0.024052788328743354,0.12385333376051776,,-0.06569900597144215,0.09362074622550141,-0.00804215055238591,0.04189093080738616,,0.05209024372463215,-0.0025986585840440495,
FGF20,,-0.01001298956411329,-0.006527736208793403,0.07863503461413913,-0.0203867236881176,-0.029718736816391114,-0.09614902853952856,0.015443241900821403,-0.031274154454351374,-0.038525718355865234,,-0.022744483686482152,0.002308200127745455,0.10522470255016961,-0.008718878084858784,0.013902672173937152,,-0.023053599574769133,-0.0012383106267946792,
ICAM3,-0.007095849652689144,0.04594374709626856,-0.03537875595794054,-0.03437526446130507,-0.0022345143537705597,-0.010349474244741086,-0.03379254332243727,-0.02839596397819896,-0.01765102402127844,0.04701108348042928,-0.04243332455899195,0.09687612348740648,0.13318623748456193,0.07248974837099244,0.006285841499061767,-0.007183255697302834,-0.0061050154918803985,0.12014992533121036,-0.021569326329877857,-0.002897429923781633
LAMA4,0.02334427813218814,0.11223540230589794,-0.08588565806788064,-0.036031605832128326,0.017492081847596843,-0.026697177638512735,-0.013048489126754223,-0.057348684610226894,0.024143022380478375,0.06957883010629003,0.2001824529475246,0.12527363845998218,-0.009562891322133912,0.055334039014541175,-0.09390867644151482,-0.06394601279003152,-0.019693677518001596,0.13622180995936992,0.08569735811329665,-0.031353186201131415
INHBE,-0.033875988653737456,,,,,,,,,,,,,,,,,,,
DLL4,-0.04730207874169741,0.12794568774013224,-0.03966265541973859,0.006950498378079717,-0.01866696987146622,-0.04253299334866281,0.043881002146441715,0.049217199921948424,-0.010075940083290416,0.11384285037416694,0.17375446423893273,0.10391310289337789,-0.027474285121194958,0.08021989966231995,-0.03202771740178765,-0.027562084424576888,-0.03551425614474218,0.18066889090632574,0.10998219002862115,-0.01702492471524588
SEMA3A,0.0017485165258978024,0.01948977079159285,0.07769612203872855,-0.03160723233439502,0.07003072281870194,-0.028089991986250597,0.048714412399650145,0.08624630422395538,0.10473959489175916,0.02301661272159465,0.03971597845646142,,0.11263474713871566,-0.013435650868299618,0.00042563885648790387,0.08850573904130618,0.01781509754192976,-0.03320421142453611,0.004070865095256916,0.026985838807409488
RLN2,,,-0.03250531875540751,-0.027121677881370033,-0.016253727888389125,-0.019547352665063022,0.04581992062895208,-0.04666568921647863,-0.011177390300580787,,-0.05652368393667454,,0.027319237504467856,,-0.02075382269410545,0.011657527091017745,,0.0018733333235462885,0.010844334455901475,
C5,0.017515518106422545,-0.03883301714989778,0.003834583247990673,0.0021267659446892527,-0.007822457941463957,-0.009873419386634582,0.03294122710987436,0.056744569128680936,-0.05597568778845849,0.0010170516698341499,0.04910559338446541,0.1292789901268747,0.07767632461617982,-0.0003627645882383951,-0.0024717843958789944,0.003038746101823171,-0.04031632299972715,0.03535928480371311,0.039972152916784666,0.15857889008378348
COMP,,,,,,,,,,,,,,,-0.017097153657053162,,,0.03622028151850887,,
EDN2,-0.029128364944440505,-0.031006226651140677,-0.027871101571005103,,0.026957095930139324,-0.023737000201380812,,,-0.06493547360398697,,,,,,,,,,,
C1QA,0.10427614877892377,-0.004454947628569981,-0.026062104000251843,-0.0839405359140813,-0.016059192289195286,0.00418763946352752,-0.03196060632117677,-0.11788745988509995,-0.09582188430212871,-0.09066319398841823,-0.0016271585058881893,-0.02769592918245603,0.0016788876951059754,0.05492195509391154,-0.05848905073875975,-0.09585151915345264,-0.01491547593385058,0.10087191217557706,0.1222363812922655,0.06147906858929933
UTS2B,-0.02316102852188629,-0.033180157750994976,-0.02324375487241536,-0.020188419552151487,,-0.0168965843356105,0.050655246582724654,,,,,,,,,,,0.02377321406935295,,
COL9A3,0.1304983018893694,-0.045866201843540046,0.038666212480193834,-0.04818449455672728,0.025535652810377462,-0.03142446534048582,0.02571868583073724,-0.056944923624766865,-0.13228274743966192,0.00648225762248984,0.001331573919196992,-0.02628937261086152,0.13706753528040735,0.16572610293762133,-0.029795496665950796,-0.014659709462366126,-0.046623767936175765,0.050370271969999235,0.04001043793457651,0.026254697592281315
DLK1,,,0.07618223697886237,-0.04178615278780821,,-0.0278832231540311,,,,0.017211948180808408,-0.06436332877898687,,,,,,,,0.054714221466607746,
HGF,0.16701666146241406,-0.00776127221463402,-0.02754857006693113,-0.01494395445476716,0.03881158764776068,0.03862520757085496,-0.0009061492344967968,-0.0847608202749828,0.0467080372567728,-0.020711201710188146,0.07945462344702604,-0.03907557608569012,0.04650642242985843,0.0992714437610966,0.05701940670652988,-0.004096644083253492,-0.0568702317947834,-0.015938266997547725,-0.04604056332882445,0.07604682373222975
P4HB,0.0104191433676157,0.06669548925420711,-0.07887393198458129,-0.06776104849504273,-0.04115508551092114,-0.043885277295625774,0.028787842365361912,-0.0820171789833588,-0.0792221239569439,0.13121879655709043,0.06371374423783835,0.1286326676028503,0.021379496078081765,-0.12167509048916234,-0.026281672191560426,-0.09465945524961732,0.05460281922616918,0.13539338996410202,-0.02823289852872373,-0.026494439917785783
ADCYAP1,,0.03519559902643984,0.0007903354649704762,0.02537245092994051,-0.007024242094048549,-0.014584391504934088,0.010515226937612492,0.07755879223119254,0.1582599193763182,0.04028733662468502,,0.08616121944680014,0.07738399067355868,0.19225513426393676,-0.04529142883970221,0.06272931013432576,,0.03237198995378374,0.0566875171005452,0.1392076591560217
GREM1,0.10322813366328017,0.03280255856503198,0.009721344667313343,-0.02883350364065665,-0.0388679889354998,-0.02160840337494582,-0.004660443868767908,-0.06861526795733572,-0.0322312220403274,-0.0046353100197459056,-0.0005966120233830712,-0.059668999615802444,0.02952346115663524,-0.007759762310988561,0.016562964046602006,0.003198179355177089,-0.0123519291362629,0.0563487728691152,0.04151006447981435,0.11061992606096918
EGF,0.007758141498705757,0.05942256131227828,-0.03486539661435427,0.003187612373861699,0.006782040644561842,0.04303910589985756,0.0017782298112946015,-0.005907587588665564,-0.012154553464253079,0.10894113132851344,0.0839280077563848,0.09774229222393908,0.011820717370571528,0.085091962683922,-0.013368535008775032,0.06909160668461514,,0.011424443475919444,0.009044835109497353,-0.05397504454774366
VEGFB,-0.018208952506080785,-0.054887824170685294,-0.03066912975455316,0.009499630266548814,-0.0036578559174711483,-0.02510502989866092,0.08250766854263707,-0.05823501136358757,-0.12537062020744785,-0.08458296439639594,2.3913621767574943e-05,0.06452178406336301,-0.12035844597291678,-0.0775083805029274,0.02706198548083046,-0.007130879160672617,-0.09293156603041176,-0.015527434714155916,-0.042274128850249226,-0.006192459252511949
FARP2,0.056843765499262164,-0.025368558672206148,-0.054635617091055716,-0.03816131585816418,0.008581694465632148,-0.009859387703871706,0.03233557825770428,0.021120285748403935,-0.02231182277877308,0.03416465702892087,-0.010631217606919763,0.03501827842767711,0.06982013890926143,0.03637339449298429,0.021653275165097567,-0.016669833319241198,-0.02984006266950003,0.010159797444027504,0.020351469512597253,-0.012287073014756804
BMP3,,,,-0.03149788554356396,,,-0.032934856758732256,-0.009365780412443023,,,,,,,,,,,,
IHH,,,,,,,0.009917535806552549,,,,,,0.04421442292832587,0.046803805614356986,,-0.04315727472623169,,,,
LAMA2,-0.042792644302387155,0.07430541076459606,-0.019888933283128872,-0.03918643059683932,-0.030465004661484576,-0.02869723132622003,0.05246150953941587,-0.012356554931682865,-0.04461997306791277,0.05146585226452513,0.15387294758986406,0.09328767616445041,0.09401647566239232,0.13518691102668018,0.03133611960080293,-0.02278313673059037,-0.09019556787897047,0.10210426805962022,0.05938637566089623,-0.07362762134133864
SERPINC1,,,,,,0.04533842483583413,,,,,,,,0.008810936523512093,,-0.02060030851052352,,,,
NRG1,0.08541360440451258,0.012586082623355112,0.05501108256696107,0.0008159557106170806,-0.013563335532026188,0.0831358956740834,0.004984863038994696,0.03609070802654768,0.009662475316395802,0.05791782447646356,0.02363102352894731,-0.0023852230949723795,-0.0004951399421281985,-0.013653102199293474,,0.031302963278030935,,0.019079353471888393,0.030383711933649252,
SPINK1,0.026007502002041827,-0.006416580649615625,0.004054114626558947,,,,,,-0.024639081845802584,,,0.004323041551299541,-0.011156853430977191,-0.08931412886742282,,-0.05528544458381767,,-0.04046229149959187,-0.08125437800621513,
EFEMP2,0.004685886201742895,0.05450543960394405,-0.06626585824714518,-0.0190721245091577,0.013420429867524735,-0.05610396563996935,0.03024588945184918,-0.0277526661030175,-0.12417584339430586,0.09091530196586414,-0.026291336225158897,-0.0012024369041217242,0.03771826884109123,-0.06652797724644553,-0.04290452475922753,-0.06525691291995869,0.05917822336820391,0.05069348103971875,-0.0015950522925178064,-0.010479347482752702
SELPLG,0.000824103720896108,0.03553340548362329,0.08818975784909845,0.04159143107599105,-0.05455847725828074,0.057127268453468966,0.033147631528702634,-0.028027601095471182,0.0471843979390552,0.004708761165994989,0.0075503767214531135,-0.09036602679834421,0.09132968213715376,0.0729504087791896,-0.061101751830189004,0.11033303888192192,0.0009401426899645506,0.03031096744013953,0.014417733004296,0.12494200226729366
GDF6,-0.027159880757537596,-0.052635423974903506,,-0.04028754694361708,-0.016253729641681647,,,,,,,,-0.0014132319225163524,0.1026350098529511,,-0.041077462956294324,,,,
HLA-E,0.07232669802557798,0.10443397607135255,-0.02295143105442465,-0.04471234494625457,0.0008614638797845272,0.02322973733156964,0.09045361250922986,-0.14022602944735385,-0.11893784371281922,-0.04468378871522852,0.03668510124716225,0.053823416709867185,-0.00721991968380911,-0.03340808254440954,-0.03320357600988442,-0.09245013255995592,-0.09304068974501675,0.14566873672306002,0.051998875842888544,-0.018270975896828204
PTN,0.059501604290564065,-0.06954724515380573,-0.03782001776237983,-0.07732276306133562,-0.005814423573887795,-0.05410484452839353,0.03339254836973742,-0.048226370012551485,-0.20567809697333445,0.0860399909152174,-0.033549205279136754,0.00698549103426076,0.1020567787618238,0.1681389471128134,-0.05428768711021058,0.00602261423236428,0.022036066462721934,-0.09434278690652516,0.0527661391673686,-0.08135095841190895
CD274,-0.008505491868584658,-0.05292107425175803,0.047943934322355906,-0.027097738415209634,0.03375043221193286,-0.011543041610075001,-0.017682650166129424,0.10740671699799585,0.016431591401322415,0.012812337835981572,0.043582342566353,0.021302185436422226,0.16367847567993388,0.03566972250390374,0.12650159105363235,0.02738719513498408,-0.04767358522992197,-0.0008845370085747878,0.020388082045450864,
FGF10,,,,,,,-0.03873120742606296,,,,0.10426951972140604,,,,,,,,,
CD14,0.039276241627861655,0.07235293815124307,-0.1211049716262637,0.005727792594159436,-0.0048008807933845625,0.036430670952645273,-0.02619755901035488,-0.08662480909700909,-0.11095897690063734,-0.0713546397056918,-0.07729492262450005,0.03113892617069964,0.07048999797031856,0.09307412198450035,-0.07574299549723609,-0.10158876511834491,0.06292035818088926,-0.03966471966207683,-0.024435017151991516,0.13944861846417295
SFTPD,-0.00858021511481587,0.012780890853040688,0.06988596709223142,0.025843866910889603,,-0.031028098565238714,-0.0159751118721317,,0.02653416892821546,0.021533704999044095,-0.051236518114561806,0.07230893774221327,0.04683013593680743,-0.033010538136902044,-0.02186093095613412,0.0641989273917805,0.02629284003583097,-0.00579958507307408,0.060080045860845976,0.02361526915553202
SLIT1,0.1739264763926529,-0.1110275254882396,0.03881121367339091,0.02270284913265392,-0.009021933182710691,-0.08179862758151316,-0.05834010248472876,0.13859424555288644,0.02080845547936283,0.1327774888781166,0.02501182231916494,0.03608237928563689,0.06562776373842451,0.14680565018156796,0.004690263858842121,0.10675808773674489,-0.10295241136170627,0.011914251499397887,0.11767702314168381,-0.007599795730157167
LPA,,,,-0.020188424613468724,,,,,,,,,,,,,,,,
CNTF,,,0.01427651690596949,,-0.017005529100486406,-0.0154098642873205,-0.0025625390046250555,-0.06324500735328369,-0.028608603360873397,,,,,,-0.02791563364107842,0.05024756250571269,,,,-0.0053099483142438324
BST1,-0.006639579258543035,0.051714560533685824,-0.007032366113239844,0.03662547761462179,-0.011218474196265085,0.023525378853589064,0.0285000430854499,-0.09167912473263694,-0.053932925544596014,-0.03551623571906615,0.04269414348966323,0.015878589104808785,0.0894204228872977,0.10162123739187962,-0.07012090381429724,0.02125805493960011,-0.01687450375168686,0.001119588026258395,0.041798173371569124,-0.05397505631199727
AGTRAP,-0.026327338510676077,-0.002111866213954174,-0.07352559270122082,-0.027992787845708685,0.012508723523101723,-0.0013547308784253316,0.060691431444070354,-0.04724975719291798,-0.08185677775099193,-0.06109476496471975,0.07053466492919984,0.04411859780054489,0.050962646093195195,0.02885899859146787,0.026162300517549638,0.05241782757421269,0.016376861030977997,-0.01578874693013252,0.016165110903894917,0.023853501890615386
LAMC1,-0.07324400037851196,0.11625888634401746,-0.0337214058575064,-0.01665969830584638,0.04740700046881902,-0.009741318423404815,-0.001186615945394773,-0.028579902382928155,-0.10072787742002953,0.14514193127114258,0.14440786556138885,0.10350473808356023,0.06450092747038212,-0.020708774712971726,-0.043543409583308,-0.048513491653399916,0.026047542890245558,0.16857233939713429,0.058527424035919255,-0.008959122918236126
COL6A3,-0.016342341387725823,0.10642914995276173,-0.049628711767581095,-0.02485510921953574,0.02577186270619664,0.002212366591290486,-0.008807922573857147,-0.05133111616850462,0.0051267630983310355,0.07736775305997384,0.11899718911982463,0.0310236328824705,0.01199483851442241,-0.015715295491400744,0.023209658354356708,-0.061912465200874435,-0.0069573464665859475,0.1537966289326741,0.06154200163637405,0.09654288331921058
FN1,-0.09390891515853439,0.15330997137802807,-0.10678763259789617,-0.08119573942190854,0.021788336402186005,-0.0019445494049430644,0.05150033746517439,-0.07632022341268756,-0.08900929808624937,0.1302769446685349,0.19217789107366662,0.16789657536079916,-0.07448238234931882,-0.12612914723911509,-0.08667229045379847,-0.05010869735646451,-0.002358556139488992,0.1658240749627715,0.003505065522291683,-0.028682180653338364
MIF,-0.18820151487789014,-0.11125094602588226,0.029822952738700167,0.04741706342186483,-0.008360596213414334,-0.012291631290036012,-0.04175348108962242,0.07975362550649695,0.036069386719503764,0.006228115274029543,-0.08211947187127655,0.10160592200928537,0.033431907822419255,0.0318745440867705,0.008868865590103536,0.09470116351726186,-0.04811514089624245,-0.0796666311673944,-0.12543956700290365,-0.016252978572036107
JAG1,-0.059508371259752196,0.09247937462581317,-0.07562320470621149,-0.0024614874109356298,0.022009000742026802,-0.030093815464586546,0.050623202034948626,0.009990951776569402,-0.1957140202765664,0.13155506993417745,0.038369644804309294,0.1335337909119213,-0.010982058635246036,-0.011848994912798814,-0.029150390875402655,0.030989233777952045,-0.07221816453341548,0.11322008373947451,-0.01563107523712319,0.007832345192954202
NID2,0.11136665861966855,0.12560339748740754,-0.03692608098269624,-0.0454316517568068,0.008899792498299166,-0.04056307274252352,-0.003575073250565387,-0.03948175164452796,0.01671371078437116,0.10227785731378958,0.19433472734009022,0.1428962139907025,0.017965326830690027,0.019539592288208285,-0.0249958964255748,-0.05071751558128386,0.04679785816244962,0.1546294424333792,0.14884957361096662,1.8703029971782777e-05
EFNB1,0.054001331907070196,0.005775493433164308,-0.013103387225972584,-0.057717205410934766,0.033551489270671676,0.022857644014542742,0.08408995989831139,-0.02665195561036144,-0.046377472141036956,0.05396379153717479,0.0015162388851220853,0.02762195931652546,0.031071853820612533,0.012081448859285731,0.01737533281070232,-0.028561481797022642,-0.02594009644035727,0.03601413844116754,0.06448038353061578,0.06156294058911522
COL4A2,0.10915045563691114,0.11484470474176915,-0.09079465832661093,-0.04325594116649564,0.008084392297079234,4.705580052442443e-05,-0.0071672813123982776,-0.07315093005079235,-0.05779885716684837,0.12421767912351556,0.21269725023778507,0.12442619164108104,0.017910298771675277,-0.0031942702674798438,-0.05875664639202136,-0.017629563736819363,-0.056708254861005315,0.18780508445292537,0.10728495752270173,0.13710149532641105
SPP1,-0.11539863518204121,-0.048396013702287355,-0.10835135410970491,-0.09263586000032616,1.543159216288011e-05,-0.010847013765122647,0.0883544960619206,-0.11004906281896755,-0.2337042525363467,0.037431161319078296,-0.13597319603296318,-0.01076307166674085,0.07630219660224695,0.015046118973197074,0.06529822594353928,-0.04728607171500574,-0.10750389586341494,-0.08913336445172128,-0.04656246767787144,-0.01890456452636627
PODXL2,-0.03245217326216006,0.04761682311126569,0.026080911988847776,-0.004464076724555848,-0.022770039898233087,0.06346552148104011,-0.01803340421194655,0.10031306409209602,0.07298214991131155,0.03261191910144416,0.02464447383732958,-0.024958483264637465,0.02018045973726699,0.1115760674412691,0.037388834138504655,0.12952141290425734,0.04430209967487016,0.01673067095441963,0.044634103747768356,-0.021941909015601287
IFNE,,,,,,,0.049536400597364416,,,,,,,,,,,,,
FGF9,0.07957493791648043,-0.02741116757424201,0.08444907453884667,-0.004646860523992648,-0.029580038835759073,0.032812270464400245,-0.04223194412459474,0.10828518331174959,0.15308818130646276,,,,0.07127273680261932,0.09053886736914873,,0.12588245614112448,,0.05242838928970162,0.012622721395598986,0.004000041509705531
ITIH2,0.17136477901097272,0.020689486731071287,0.012997647070847454,0.0503748735042318,0.14537087800126852,,-0.033447570703274546,-0.005811903406084286,-0.005009147724398956,,,-0.04092575122320247,0.049420309313754754,0.05979701424963826,-0.04528590047886544,0.020404817855271082,0.004512949907497824,0.08111460700998063,0.15993368100522437,
ADAM10,-0.053963634826830476,0.05174795184079641,-0.007449729577072858,-0.033285065136466105,-0.06158636669839185,-0.021863034462536915,-0.002047867297399922,0.03302047948172203,-0.09009270157757067,0.045266900536243784,0.02555826421704038,0.032869544235809865,0.012060543168529581,-0.0066007168674214875,0.00803635669794288,-0.02229347386963322,-0.015806763753484138,-0.010665840716485894,0.009459625591839927,-0.060375048929868454
CFH,0.05747910344643499,0.12536072713985788,0.026502975362844534,-0.017555152863617352,0.012401625214911276,0.018070256545751905,0.06498463827983532,0.00726929507887686,0.02976752247632347,0.1054943140116566,0.18264125098103798,0.10030493047625028,0.016887807523706982,0.023893432057770142,-0.04597182589393255,0.004626756365896774,0.02094977865197511,0.11981398315463916,0.13951075102319524,0.018500511846652093
COL4A5,-0.0049451266870097635,0.035024554606599825,-0.04393824954051897,-0.05109435204374447,0.002163004686853857,0.013460816808989197,0.04335109826781641,-0.03702075111296067,-0.04211385107986779,0.0351820770636584,0.008665044094794336,-0.0179239222367454,-0.001824098008990362,0.1200252518036059,0.057646653024767944,0.023047442846006804,0.0868295449594229,-0.004128112655343223,-0.04125723372184381,0.04841185144039848
LTBP3,-0.008340724286750357,0.028725336723774423,-0.022482374045416965,-0.046458951360301017,-0.012316477871018309,-0.01326187163874638,0.06573723191389026,-0.01386467718309529,-0.05237776019711397,0.13735227322863744,0.01956771046667166,0.02108692620424609,-0.026377400973640917,-0.07028671919149312,0.006177634696475947,-0.024862514458941047,0.08546004332238452,-0.05340043784248805,-0.07221635988420638,0.050117073683817556
GNB3,-0.037415384199265884,-0.04075144944997075,-0.002786627573595516,-0.013178718255650557,0.012562599904454257,-0.027590232656806907,0.005811507453632748,0.040059998049447716,-0.03923971640918705,0.19331711398434526,-0.043395452736435663,0.06016846977783271,0.19522739315115192,0.06477551254661808,-0.047696588512257464,0.005981592680129776,,0.05306518882352881,-0.008799768696811126,
COL6A2,-0.056267559574910926,0.08300429223432941,-0.03828150890117498,-0.013175635573606553,0.005248846698023463,-0.027634157660182845,0.06589934129518972,-0.03903717541674799,0.08582618125388675,0.10063847914525373,0.11763263676816818,0.10836093604510691,-0.06869100736413108,-0.12424986356939946,0.01023748003505772,-0.07511332697965026,-0.04561320441202236,0.17496053919913956,0.06891614430519963,0.10527321087209283
PLG,,,,,,,,,-0.10074508523814824,,,,,,,,,,,
GDF9,0.014925103430273466,-0.028007765131661064,-0.018569794210790636,-0.04094702703697483,-0.019030333418055066,-0.0012281697247559962,-0.010111980687571083,,-0.05219233040574192,0.06164927259621848,-0.04169034854442993,-0.009541648641734091,0.17081750535061416,0.09510979522185613,-0.014711718439770182,0.04964498456061171,,0.009382209246945064,0.030691235189028866,-0.05547840228762672
