,UKF248,UKF259,UKF266,UKF304,UKF313,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
JAM3,0.052224925920679746,0.06816827613926996,-0.0022128894424741207,-0.044342014049110666,0.033314328657117635,0.09091529925146469,0.054064036546326015,0.010962250575771664,-0.0073894349673756295,0.02655908105731927,0.042355996374554096,0.025708952910764905,-0.03250629299567947
TGFB2,0.04768901474277024,0.10096585985008155,-0.040972659714816506,0.04024989099386445,0.04802467601748095,0.02670178955657717,0.00350527189587543,0.062102645603773834,-0.015198932636141294,0.015055009460427001,0.07960844721502419,-0.000517833941009168,0.04007622266958429
COL18A1,0.02555759328347937,-0.007254753203402341,0.018899475203981837,-0.04217454586341244,0.08877190164548651,-0.0020326838157698544,0.05644609899866749,-0.017493366272038832,0.005160885904460985,0.06950321822010538,0.010822422796626471,0.11113971864981029,-0.04547948332786992
NODAL,-0.041753451713374905,-0.005465056360614328,0.0007400102987509529,,,-0.015162230807830718,-0.011707327094847186,0.07937538848505307,0.012544014987961167,-0.015564654505008258,-0.014204247444002874,-0.025739520742257545,-0.045494668367201375
INHBB,-0.00921817298744333,-0.05526715912865656,0.004852014077349228,-0.010766068076868158,0.039061482026004984,0.0018282238633756398,0.026174000206467103,-0.00753977932421619,0.01643343568543972,0.07102974132361752,0.003790760311927743,-0.058520670061182264,0.01245534146209732
LCN1,0.01465999354663969,,,,,,,0.051182036314833444,0.06835425711723853,,,0.06629257528936719,0.015042039570042468
ARF4,0.046898158424227114,-0.010733266020246152,-0.009419892275845488,-0.00728650695110405,0.003314511188595717,0.07931528898670269,0.11762329689251548,0.013941151380259505,-0.01165348485802472,0.01051100138839348,0.011811848329149596,0.06872758166290696,0.07046719777799425
CXCL14,-0.024300879602946253,-0.015078441500336133,-0.022851782266222052,0.04886957208155957,-0.024533271217244124,0.002123205098456456,0.027838493246760732,-0.021186164627758096,-0.04627535103571888,0.0598975209336331,-0.04074072834961223,-0.017496043796680728,-0.017135061982057335
LIF,0.015984704685929097,-0.048759403089039546,-0.021708702909228852,-0.0244462016035169,0.07621477470568443,-0.02672320781151296,-0.08130325228130823,-0.02780315689045321,-0.06301436342345124,-0.03132077979442079,0.04205615665383674,0.0574215662168463,0.03368292690915965
IL17B,,,,,0.07185572275738844,0.02344309834271906,-0.021331352074525942,-0.04080659567790569,-0.005008235109309039,,0.06530190557505225,-0.006323165364187217,0.03559863984112022
MMP1,-0.028015516462086814,,,,-0.01547854398545938,0.012207201769268355,,-0.06447124429288678,-0.019636234649855373,,-0.012796411820130773,0.09711521271418758,0.047420970190262084
MATN1,0.11486372437266669,,0.051406718491511294,,-0.013737816169874384,,0.07290414249511312,-0.010357039398354419,0.0026116772535452223,-0.00921765142823399,0.0025164530535995056,0.012373271988045444,-0.0016109339430627526
ADAM28,0.03825935902185552,0.03082848442076739,0.06445028285466872,0.008592519729318796,0.07728848159198677,-0.014747696963965424,-0.050749687710560154,0.037272539012604126,-0.03447848756203012,0.0651717691277667,0.03582924950795201,0.006950157557484678,0.07897207711707288
TCN2,0.09095129139522246,-0.019742997393282384,-0.00535871894753675,0.008573010735495596,-0.03306974879067538,0.05548030011530711,0.01841238680012711,0.03015886027663695,-0.0058436703323166365,0.02192289062907041,0.035589138240311506,0.02781949000428742,0.03384748743055757
THPO,-0.014526742662408592,0.14917034716947247,-0.016868440172936847,-0.024267088224519933,,0.030512404134811797,-0.0025586260983318063,,,,-0.015798308163063705,0.008372202298173061,0.013825662187085757
CUBN,0.060567795834134665,-0.015521483722465427,0.022845472300743228,-0.018660614495007173,0.07595190632870256,-0.010412284240250123,0.0005004828705243749,-0.02651105000575577,0.06918687882831735,0.036314959831180736,0.020393896402498116,0.04600476029979324,0.043346123366250516
TIMP3,0.0001230086164293856,-0.01021850732630255,0.015834917580689584,0.0036399359523706896,0.01913087719835414,-0.008521841180840924,0.08236003613617186,0.03428125766752385,0.037029410690127655,0.0480194712419883,-0.004964028275292457,0.05651886508348903,-0.08315892614969805
PIGF,0.04092689876263105,-0.022290186705768926,0.05975094102900148,0.07896403548620547,0.03753884196205475,-0.052548607764195614,0.038938853059927156,0.09177084403050537,0.0736608140606353,0.03698017074674334,0.035518772064568105,-0.0029276980957757795,0.0008981248502873752
CRH,-0.023808183920269236,-0.011614559116404622,-0.01766095916250691,-0.020817690165831303,,,,0.060665674544121084,-0.02494023120985617,0.08534389106219209,0.0009676030410124371,0.0012710905253409488,-0.0013759569816561327
BDNF,0.05420807718269642,0.017730069920890372,0.009391742215364995,-0.02408682506351706,-0.021190555402284938,0.002053570896165023,,0.02509079567874768,0.06665338828926907,-0.04092265116038574,-0.003123893521593338,0.03788390403476392,0.07452222021182377
CCL5,0.02614147271517998,-0.008778474938129053,-0.02579831465762859,-0.05089663306899493,0.04020512963233599,-0.05266205017032066,0.03491725232200783,0.0875566354742409,0.017390975925507618,-0.06186804510504226,-0.03219924768474278,0.11992959669871389,-0.04162710549152149
GAD1,0.005581705377770797,-0.016317940457451705,-0.0009748148253189908,0.04338359347024922,-0.0205808035057255,0.10224988347339525,0.06486015024440882,-0.001342078977655041,0.06934145574830348,0.021796755080892457,0.014499265344250032,0.05379416195700765,-0.014037483318662006
COL14A1,-0.01803421677531602,-0.015906054704417354,0.06972480210660538,-0.04280238543811138,-0.04839772981868578,0.009017833469166221,-0.005393092213234092,0.031398120970776024,0.08658132830106997,0.021694630636819798,-0.018587620502961085,0.15455944802160795,0.0142766152210025
HLA-A,0.025277515502907584,-0.003582746741591306,-0.04410302865495109,-0.03699961710861704,-0.027403319486149578,0.060332313687463265,0.0798888522484454,-0.09761126276327092,-0.06959208900678161,0.09250797538032256,0.013463062030222458,0.05022800851546335,0.0053816928960281505
CD5L,-0.023808181165843705,,,-0.025325408007503,,,,,,,,,
FGF18,0.011474345446726196,-0.009227680361638993,0.16092419433106436,,-0.014264401717589343,,,0.008361601544194554,0.023971781955674332,,0.046400183142601005,-0.018807316389921103,0.08640141233830383
ADM,-0.024870520029183225,0.011478598132330218,0.04316616610691623,-0.02427812692849732,0.0172188763738842,0.03155066740854102,0.08756569085089361,-0.059934946999209135,-0.05973615389805021,0.023792694781636103,-0.002452655806849892,0.01884425139164036,0.09934670782470319
CCL15,0.05250226635110019,,,,,,,,,,,-0.016311584044905524,
GNAI2,0.018819763538791875,0.04906010976173832,0.028991693020859233,-0.008846719885103188,-0.00036237652293767865,0.04360540338957635,-0.07316679569457563,-0.03989833351673694,-0.030859598044594087,0.01600877910827361,0.011877893804562124,0.0833952249072005,0.05587951420112935
HDC,,,,,,,-0.05532382862082768,,,,,-0.022295295658492965,0.11017045476388038
COL11A1,0.08251135274725961,-0.0033838854176549103,0.04894654642755235,0.07649412380549654,-0.032862315720354036,0.1580263402087535,,0.049944588094499094,0.04347733181167642,0.015000448780522566,0.030614892196516717,0.07296255809315635,0.06399328827814275
NUCB2,0.02664086165599526,0.008979765802289978,-0.0286643530348713,0.014356369849212989,-0.006981808498142453,-0.048072756129678006,-0.043800873642884056,0.010194767095166016,-0.05923184653915026,0.09237487420154385,0.04866725709406417,0.007607340185385555,0.06780428830453433
FGF16,,,,,,,,,,,,,-0.032230562315245743
CXCL1,-0.009699953463132393,-4.113173246481916e-05,,-0.00448047401388169,0.06942663677915506,-0.04632647758052978,0.007683152524130383,-0.07073367830409309,-0.022513438066737803,0.03543723318607495,-0.036502048393139946,0.001867220519741087,0.04823922575568909
VCAN,-0.02104663593901628,0.03700809102881072,0.028266024847488455,-0.07893685609257654,0.0433064771510609,-0.028531719647848352,-0.12002262516489096,0.04949495911908186,0.059200696535916406,-0.04063248090566615,0.002255214553723222,0.08107420660350094,0.08353994378248994
MMP7,-0.021176910169318205,-0.01834525625202152,0.011664518964901274,-0.014903639538716894,-0.028277969895151883,0.059176236039022063,,-0.02495632883964721,0.03909502478155892,,0.02477893958807728,0.13260031204018785,-0.009983537001909978
PTPN6,-0.003923945328523009,-0.011355699972019484,0.0452499232547955,0.002902206552007946,0.04896947613101478,-0.020261145262068958,0.05774253111174607,0.028032336609534112,-0.035315738901510636,0.05549495589163382,-0.00543244208064714,0.07996792403502952,-0.01746596119392518
PTGS2,-0.028384167938132226,0.013098344259529285,0.03395487712444927,0.03734079519710363,0.006029220739598502,-0.010640372117302285,-0.055078553144608564,-0.015673523920287508,0.0012458833850668366,0.027425456500840314,-0.022499982193528213,0.04535852784927453,0.08871048389179399
XCL1,0.052335732955237926,-0.010040046476463548,,-0.01954933452003894,-0.009469414848431636,,,,,,,,-0.022152933477899248
CD58,-0.013946594647885835,0.04436410995694851,0.020451763073045717,0.030506788694230572,0.0441636641516673,-0.07203516565013361,0.012293239396645603,0.07135559841495595,0.07033538046334795,-0.008677251252688365,-0.03954144455988026,0.03110346404470635,-0.0038689402668583847
TNFSF14,0.00025827066845863654,-0.0024040005916669987,,-0.042450940022833186,,0.04815155448198756,,-0.03859199902156328,0.01668326996117105,0.005356209654299927,0.04164624731666952,0.0388950260359832,0.07472507079764507
CNTN4,0.0018961177194820537,-0.002238865104359417,-0.025139993211521394,0.02387302747869365,,,,0.06651334152682774,-4.096774844615338e-05,-0.019640048434586894,-0.02792042461319319,-0.02775517463336964,-0.009207663618961862
NTF4,,-0.012700219115603702,,,,,,,,,,,
INSL3,-0.023371384313734967,-0.00922767855168335,,,,,,0.0319834202845932,-0.019109749845353224,,0.0015042661887152257,0.049952986095983504,
BTLA,,-0.01464713019417201,,,,,,,,,,0.07725673908473116,
MFNG,0.0049901032855395305,-0.011902327361559977,0.03924118657205357,-0.03736308027038972,0.034033534608729765,-0.031179026908406845,-0.018956724185493497,0.057334385808952545,-0.011699599818121622,0.025302659402931266,-0.000999453255960308,-0.0013978257970697404,0.03330221366571798
ICAM1,0.029813052825136126,-0.011818581628127397,0.0015369514015146062,-0.00686292621328026,0.018604928640671297,0.15405358458169532,0.004530789718795131,-0.027861728534042653,0.011152925141586886,-0.003700631250672276,-0.03053059887444228,0.003110191214782036,0.06941197912717131
PROS1,0.040564191339347834,-0.010348891270933684,0.08770374412883154,0.027630140223681644,0.03818540258202992,-0.0019944886872591003,0.05357664364645549,0.001202327947235444,-0.04280364768531865,0.08707774073394302,-0.037769398916038754,0.029365436090527774,0.056156530442261585
CLCF1,-0.003835635392936024,-0.004587120915390331,0.016981087040128108,-0.03428048594305481,0.07218494375959134,0.04817377004244057,-0.03361447833856358,0.03976390276507111,0.07730532093998438,-0.04675498209135752,-0.011511460748941212,0.029274855835017037,0.057227759723563865
PSAP,0.01620204626791712,0.03465330415701021,-0.013034773187480276,-0.01688488232295585,-0.01167552165259524,-0.003254623619532142,0.09615181773030175,-0.01009114522608023,-0.0011311483253162444,0.014573165403271653,0.03095014318602596,0.07557499139736042,0.030313963832261752
EFEMP1,0.010894983483690161,0.01930071570159053,-0.008975931292296208,-0.05359881307066445,0.009696841186915644,0.06775590169140418,-0.06219722242482727,0.0018264815184462818,-0.0027925330689129732,0.010142443398221384,0.023485894920628535,0.07580949779724122,0.06121719016261918
C1QTNF1,-0.022891322997957656,-0.0296564749637816,0.036816948873702134,-0.04353374522494407,-0.005731481242538643,-0.011679532585811066,0.02926202521056142,-0.04237969971130562,0.0033036160702853722,0.05924404753806367,0.006638896421929332,-0.055855455534739175,0.09040066829332842
ALB,-0.036132770023548144,0.01987079862124023,-0.0207656568972651,0.04234397010913692,-0.013004533353673131,0.09595149525897598,0.018859318928894305,0.08369141825731141,-0.01816881980342136,0.030906968126589152,-0.01878731668846325,-0.025254698108610463,0.050362117859791715
CCL13,,,,,0.022900538533744175,,,-0.02864803697037092,,,-0.020726182288467714,,
EFNA3,0.0008765018368281517,0.04317946552337113,0.07536228410156362,0.03452611989669601,-0.014513878894719045,0.03554854102565416,0.12601957033834713,0.08839950676249299,0.0051349358496210196,0.04631908683130601,0.0425675091923213,0.03928052747844639,0.0342521459164015
DRAXIN,-0.02512270535561554,0.01156839329146582,0.02806105487991469,-0.02040279780740496,0.046997399228053974,-0.026961686230308663,0.06910119109282217,0.006356794048673498,-0.07402409251332914,0.020205765977538422,0.019197266123310363,0.04133014760591352,-0.001960183677908243
RAET1L,0.05962056564243052,,,,,,,,0.015914449984699968,,-0.02244825172596512,,
NPTX2,0.012599194048672548,0.028459832367053763,-0.055567828328844965,-0.031287143565578004,0.04990282477154988,-0.08028265431905465,,0.08192183629454808,0.014760399297605899,0.05730352059021889,-0.0223809167357184,0.11978970368202044,0.05952302467583667
FGF11,-0.02724223994804857,-0.05004317051813302,-0.0022817804242653205,0.013083411992936396,-0.0011531320791472917,0.055278180154043885,0.08133136862208157,-0.0029614111011387846,0.041157755877753915,0.008812077329961747,0.051687797774603854,0.023436306682688327,0.06968530829682668
CD59,0.0440353195481469,0.07093655685570023,-0.017530774312909628,-0.051655912138683105,-0.007008579557444871,0.09886998810481784,0.046498611430864145,0.032613661857488166,0.008766900186936842,0.009524478944879419,-0.03302755806478532,0.0755397481859976,-0.05895298984991778
COL9A2,0.0221194570542239,-0.013303561908987497,0.043953488055433816,0.03908572466504686,-0.0257617270770953,-0.0066705612703217435,0.06557029322085306,0.06492773499369164,0.03742618063478074,0.044634067562656185,-0.028566776308201793,0.02893735317282279,0.0013845695049032353
DLL3,0.012263042984533373,-0.0026180607883933547,0.0070306751703891985,0.01819231984598518,0.02935343717175942,-0.05199627645015069,0.07428482711251073,0.08999283733574613,0.06611639839185036,0.037964562480548185,0.01112592318970934,-0.07190399655784159,-0.03822984153209604
FGF5,,,,0.023125603528646753,-0.0075662374486993094,,,,,,,0.07050453699170721,0.0811955836412161
LIN7C,-0.03379165421443055,-0.009115350412509063,-0.04537137374341336,0.06193642765475542,0.045455381539195296,-0.015214629211566431,0.01717829603543638,0.03621855001375323,0.04205737556711195,0.022436474883781962,-0.04115879442775954,0.0004284218950190736,-0.0361055662577214
GDF7,-0.03496965972007216,-0.016464872564189794,-0.016922818964737983,0.056053536807582245,,,,,0.02857397443133615,0.027315377722353745,0.03353390552880926,-0.006173478615533413,0.048868080135376274
PSPN,-0.05151417867620661,0.009592026621314989,0.026370602031907702,-0.012428385042169957,-0.017815030362565206,0.016650871865502008,0.1310518578486798,-0.02490527890195579,-0.0018626822001582587,-0.00943057933781061,-0.0219891660116759,0.040421215193814544,0.0011818680224553516
ANGPT1,-0.06250309319322848,-0.058594962886462904,0.00667214068346026,0.0005106730105141548,0.024845125408813437,0.044981495313459186,-0.02689045409925487,0.016123899862298823,-0.010408123538300748,0.0542127058524359,-0.04026442306400636,0.013621525685868078,-0.0028841259738411453
PNOC,0.0019208075640490885,0.006394282515977592,0.02748782383522374,0.009453646007379198,-0.013004533353673131,,,,0.02510714417124101,,0.024414516509741673,0.08649469061769863,-0.04148966711150942
L1CAM,-0.016535586699730775,-0.0023860313359558584,0.029171161649697856,0.04663741556401731,0.061194501111194066,0.19362169889594477,0.08383635862763077,0.0791860258763091,0.009790698265886518,0.13607101943704245,0.031518928975471115,-0.028054201791578255,0.004934366258856114
APOA1,0.0026005901718060055,-0.01437058472356272,-0.03895470145226186,0.007696852492185476,0.06898899363342655,-0.042365422228358,0.04680111022336585,0.04360072217619489,0.03630641534258603,-0.038288008857442636,0.006423452365855338,-0.02028804434121056,0.020391215867307168
PSEN1,0.0061141077619452176,0.011951794487512178,0.0023895039966736055,-0.011410895128080453,-0.016223306062303447,0.007696296241963592,-0.048105364714749646,0.013983486263997575,0.06325330213208748,-0.006273295689468845,-0.003970451932148199,0.030792792742349764,0.012639686390942591
CALM2,-0.012177429088818751,0.022765538156871504,-0.04475922551877192,0.05798514162022651,0.015494091185279434,-0.02397200979562383,-0.08833284265800954,0.17901660222530902,0.07338007641007702,-0.06538752662202682,0.02355340741102571,-0.13808093729319465,-0.0841908876209461
CLEC2B,0.07321402673331012,-0.027412381259178664,0.010683016953181593,-0.0337277137118631,0.019865246071839295,0.06492290185671172,0.021589890669449736,-0.03642581201069947,-0.027729766256267874,0.02621839043973561,0.00528054956409118,0.05785886545687704,0.04411763158838031
NTNG1,-0.025795994910241746,0.00351883994796609,0.015932509497288187,0.07267024193836127,-0.021310675357196735,-0.001964817401515863,-0.042915018058501196,0.06454475292083754,0.010181553753602815,0.026670133925112617,0.03961982899215753,0.03833212747717168,0.09965629191634603
LRIG1,0.009916035548822517,0.024283718703747976,-0.016126967524212613,0.005518323615209568,-0.06154841392242219,0.008791757600458337,0.05271354622576962,0.13137507889462605,0.028311456678494096,0.0011903750845172947,-0.013537863173832659,-0.04151361644275388,0.02861650859887564
CPAMD8,0.05962189827898731,-0.010914697177108511,0.027001484602136784,0.03195455656413554,,,-0.05532377487106097,,-0.031859376738916874,-0.055648001516774175,,0.011402453617070624,0.011438295824467806
GHRL,0.0752259002709222,-0.02911331130686546,-0.022075548037735055,0.05230031453270734,,-0.004222385871881028,0.016883954638922106,,,0.08108027280450683,-0.0162481313362673,-0.006062758541271094,-0.031252981175189785
NPY,0.02024478490091783,-0.00024733175972730217,-0.0330824356735537,0.05718568965341828,,-0.051724573321866925,,-0.04451345751173228,0.02166694060178589,-0.04216545469369535,0.06637206223468914,0.10172171200093395,-0.025317984491576875
MMP2,0.04903354086733163,0.012052269716136753,0.03389573625192078,0.0383797015297543,-0.044986047721862814,0.049905875066290274,0.042303751595548146,0.06629918578448067,0.03415972825845906,0.06882662118539966,0.05147602913016477,0.07681523931686114,-0.033903638890544825
LHB,,-0.009505876960468134,,,,,,,,,,,
PPY,-0.019579320936147247,-0.016546959368881432,,,-0.01202861344983809,,,0.021018150052660053,0.024080032812300534,,0.02358439859041924,-0.034642763578264554,-0.030327379089028435
ALKAL2,-0.012174913017947785,-0.009367771394855305,-0.01738658064784234,-0.011157119489949211,-0.03066720801477097,0.028402392218692465,,0.04349094357075381,0.06888397519142682,0.01284439017602031,-0.013848599323479715,0.1151005697637352,0.03616052822805366
CSF1,0.01797764770756055,0.027254098271179254,0.0586297229114633,-0.003832961961318681,0.027786378682782525,0.08290870795021178,-0.07311768576121104,0.0008304105770558113,0.04038210784120945,-0.04083627229100099,-0.008932696351705481,-0.021576372467237655,0.08772338125460676
SEMA4C,0.032342856197293955,0.06143496724511346,-0.03739975263256752,0.019780002773444612,0.04711854672879354,0.011156979942679638,-0.02969005381365707,-0.0018497260441043793,0.04118371562287403,0.09007648400022814,-0.00808985077483266,0.05071310619840607,-0.015942413524935143
BMP8A,,,,,,,,,,,,0.020225277624295775,
ICAM2,0.022398865478815096,-0.03820449448109314,0.011100021796619558,0.06812744891644265,0.05214906840184037,-0.010774224869610787,0.030486206307924896,0.01994442736681563,-0.0007651049760811564,0.025634112751024722,0.043422584098848284,0.07560469117295508,-0.04230028265379244
SYTL3,0.02781135925215415,-0.029092762968209666,0.025311420554792845,0.003104898435906756,-0.04041005496632319,0.05108331678872764,0.028877675588268835,-0.027675862235190314,0.03223789074986602,-0.051154110379382375,0.022579426905479316,0.1443546159607708,0.08731479535421918
IL1A,0.059661192834680236,-0.0028106502429574853,0.008229870182249764,-0.0036942028616876042,,0.10160446404595931,-0.014049204877018962,0.024903037240235987,-0.030305198849509402,-0.05366939423996185,0.06901294330532064,-0.062164765809444154,0.09589405099173427
HLA-G,-0.0034236759034694505,-0.010040045569763026,-0.016021061770626614,,,-0.03593009044770551,-0.028361377251862243,0.014883514527528568,0.06107875670393667,,0.0315384547529063,,
PGF,-0.009906637801948916,-0.03416261583686476,-0.007772030606180974,-0.0451019458275378,0.07414766685796881,0.016366765138432063,0.0652894598152038,0.04462105105921177,0.04634851561950483,0.05343800755129814,0.03906423159626329,0.07450773909364863,-0.005141135979936658
LGALS8,-0.05515359533360513,0.027706381930627317,-0.016919169939994524,0.012465062595129514,-0.004592295450466868,-0.004777133584477748,-0.07108965040571087,0.04179802538450911,-0.0031260836274006956,-0.060833948961333595,-0.0418570601829117,0.017124965104885315,-0.019261916930788155
DKK3,0.006995880955278056,0.07562366130110908,-0.011508633005431224,0.023041851744613113,-0.054365045028150906,0.04762387184566326,-0.1009447754090065,0.055594448812709925,0.04709547951714788,-0.028532858296416604,-0.02195455221159577,0.04824984436370746,-0.10851448003452592
COL16A1,0.01661219652498629,0.015698973716548627,0.02628240674420302,0.013917773018780904,0.08204379018044562,0.07721471448896859,0.007841480755206779,0.038772118039899335,0.03702124380104934,0.027875730813360217,0.044575683579907294,0.055712464758317946,-0.03878463612964814
TPH1,0.04501048525502881,0.01339645173274503,-0.016976549092415374,,,-0.05460996722240326,-0.023601478864483078,0.07213814046820724,0.035186165054403286,0.09708072359224783,-0.00549045783555148,0.03747261068206897,0.0864063863121529
TNC,0.02759345607314205,0.003855033295571796,-0.012695691402554807,-0.03943959064512949,-0.025150370346665514,-0.04597560647894266,-0.047793930112903234,-0.0223038474957338,-0.008334809319180894,0.056659594258078046,0.006976256547569745,0.06448642436091402,0.06237080281403186
TNFSF9,0.18171137683802738,0.01973366578308603,0.0028485205030792517,-0.056373749116769296,-0.0011167600725480425,,-0.047139635199119935,0.06290887484913381,-0.025898347905522846,-0.008619938633896897,-0.023214152899892093,0.04897698571090934,0.09230015544511037
C4A,,0.09001632813329799,,-0.017249461612036974,0.039018031879302216,0.04005160732296479,,-0.031894313396255314,,-0.03781075597407962,0.033114007622562655,-0.02699527079219331,
CNTN2,0.01483391254084398,0.008774857904154961,-0.03179073394074461,-0.055432260001121496,-0.015103733907764354,-0.008382031269180669,-0.007742513827237358,0.10550992452505314,0.032903054433827655,-0.01892446727591406,0.0064912549976753695,0.02040884728674023,-0.03785088462341181
F7,-0.020068072814643678,,-0.01474418133053613,,-0.013004535178533609,,,0.03518426168173953,,,-0.015021004678678548,,-0.04382302312178348
LUM,0.06261711858122922,-0.017163871193411267,0.025529585799266084,-0.002819205049542084,-0.09512735988965865,-0.035107435705773994,0.008325106894299543,0.04995799164709029,0.02402732660406849,0.06523361289068462,-0.019598877349394677,0.10522315498481137,-0.009191409341564408
BTC,-0.018206527777035478,-0.025800938633193826,,0.005239445802356611,,,-0.030059976445402918,0.045853984658525325,0.0400977143580445,-0.0324430555943434,-0.01453611614658756,0.02176488481803787,0.032427076301385735
APOC1,0.010798236566357337,0.03338740303683325,-0.01661764127601854,-0.047033904256382646,-0.016011046549032477,-0.10384672566703461,0.06418791093065568,0.06389443695387337,0.036129281254964965,0.05479587088188081,0.0048031073379364506,-0.038164276778268606,-0.025352299954660165
PKM,-0.08530213526009223,-0.022877655772587,0.013518757342435576,0.03750430061642714,0.039388342397038166,0.02293139954813775,0.059051666356104135,-0.07424420994246607,-0.03700670884321374,0.014017841175056353,-0.03722616592953481,0.007025703946864378,0.092948475201279
TNF,-0.0017349293023264313,0.024673490887055626,0.05519388033418526,-0.03197599492089677,-0.018512139343913773,-0.05848400270276674,0.06198541644675968,0.06299083371413715,-0.03308176715221265,,,-0.020527830002714444,-0.03410709551409272
GNAS,0.009567147076968392,-0.012904178405510815,-0.03192067185642635,0.04755159868040012,-0.08626367237303166,-0.06772386808634395,-0.07935472492589007,-0.02419098180225465,-0.07771960666025682,0.0597667865200564,-0.03641620450672118,-0.0941342429536143,-0.05758346683322845
BMP8B,-0.025617950170869142,-0.014555479889077497,0.005777001364027084,-0.05252559332913131,0.009187394782053661,0.12861720285743866,-0.004111473009226144,0.0137020819084934,0.025748423773884276,0.022837140530211585,-0.04469003421882313,0.028116387313982152,-0.02921466482343192
LIPH,0.04571454042865275,-0.014277318026031825,,,,-0.013364305132524363,,0.018106262937262977,-0.03688332430822636,,0.006706398960037709,0.049516956621974355,0.057175568453504425
CCL28,-0.02893495956931914,,0.030612586714512367,-0.02142650951776951,,-0.05017162946580985,,,,-0.026136248332314864,,-0.015565917016500109,-0.031232166393266182
PTPN11,-0.00931908867270329,-0.0348571694433833,-0.03540133301235512,-0.0463206671588413,0.04596095321716042,-0.07589505724729693,0.0260799993606176,-0.06352041336250425,-0.0552452217977431,0.08493573678579336,-0.02143518567155242,0.003420019055314291,-0.03433928287510203
ADAM12,0.09149211251106068,0.0004985380065851534,0.02598329142795451,-0.03679783641741868,-0.03867984129047092,0.022249730683639814,0.08276748015440608,-0.04431415159785523,0.015442587092557988,0.06883747180290792,0.02317719412922104,0.0806048517202368,0.04642576167283477
EPO,0.03420942635754115,-0.014555480296646262,,,-0.01182422519675597,,0.010200492618538233,-0.031112511226686023,0.018632521401292384,,-0.014371076930025106,0.08250457145357183,
EDN3,0.0817443089648357,-0.018119549817718166,0.04770445053360843,-0.025669881707488344,,,,0.08238604935080136,-0.05275974564338408,-0.05504220455494307,0.06947740035141173,0.01228693002385206,0.0365017921361409
CCL22,,,,,,,,-0.035212661620853444,0.0035786514765973015,0.06425261716613007,-0.012609994394499852,-0.025578814046520293,
CCL2,0.057407994119942414,0.012399076313028097,0.030585955387689778,-0.04517316209813268,0.012654556236845645,0.06991630345109838,-0.01726102554839304,0.03617588582908452,5.2406633791858384e-05,0.13766589958217304,0.023414301148934235,0.09171222717562666,0.07016811265909059
DSCAM,-0.026995855682820466,0.060227328007774215,-0.013307114853284611,-0.02909439653050719,0.026751844518583763,0.04443178884872486,-0.0043894011044200215,0.07440768910681753,0.07424440499309332,0.0034414796414601657,0.03728739492548667,-0.06543448849481062,0.03205220622965213
GPHA2,-0.00835291572528777,,,,,,,,,,,,
ANG,-0.039063175835830466,0.017574109606703674,-0.0008459728476495333,-0.0466710248740998,0.017005329808062398,-0.014988511875299326,0.08191207773913463,0.05418247414541904,0.0509597150862484,0.02747592648292904,0.012093648152208302,0.021923281242315785,0.09232546263432263
FBLN2,-0.01284267071805713,-0.022070300109453184,-0.0014007978683031124,-0.04971621040740787,0.04024714077961487,-0.017076340439976977,,0.05611348313664827,0.008939959784488711,-0.046672322978662494,0.05303476141541626,0.07793550076572953,-0.01737215887224615
VTN,-0.03888540367708384,-0.018716222492018448,0.13617204679835457,,,-0.0008853313045277483,-0.014316950607833372,0.06571817267559597,-0.026936108263846677,,0.0013457744369394847,0.06744260640380274,0.02452697689883809
VEGFA,-0.0520768444685564,-0.021224245168812654,0.03317443939876792,0.009749978219788845,-0.002251239431643109,-0.005311898555585255,0.05763704746831113,-0.09776618750415283,-0.04895470299716511,0.06505790702831943,-0.03091897613770106,-0.033608521969101336,0.08450515722323033
F10,,,-0.016556316003177318,-0.02353896637618368,0.13627666880179995,,0.04331238559693593,,0.047048243259493736,-0.02806935416716884,0.03538578169755745,0.042687262334974156,-0.0011597694297852262
SERPINA1,-0.012239563169579434,-0.04711492368258626,0.08284901233940946,-0.0344121104777928,0.0639607924451472,0.07276424152025038,-0.0941280936063456,-0.0018561028639834211,-0.1135465779135725,0.04160246823597257,-0.01944301850704118,0.02577812952249771,-0.0069506851224825925
VWF,0.04169560280767854,-0.02547315992434209,0.001430387516382783,0.051062865050535644,0.04290566280150504,0.07102857832471574,0.03193568322123707,0.030117198168025595,0.026296584104470954,0.07469741534465678,0.04537207031967323,0.02464532600278796,-0.07957930031458965
GDNF,-0.03221488470467552,-0.011839155689133773,-0.0125860138724004,,-0.004780263808761851,,-0.04797066592696442,-0.020373108022243142,0.010620054772576847,,-0.020123869275345877,,
VASP,0.04416331442339875,0.010975516927329685,-0.009012762847369961,0.021578170803577296,0.06470794426471949,-0.024161055681617083,0.019711527291471343,0.030591182814893803,0.008915942921122714,0.015792558839653983,0.03289343476628419,0.09207129515264896,0.030736955841537895
ADAM15,0.0169469859878465,-0.0007197867024903356,0.03080874418262997,-0.06034243068131635,0.08670659118578837,-0.02269124599582358,-0.00860200681558495,0.033508357556517154,-0.01608376246333101,0.012489256854371793,-0.0016031266482930888,0.037657311510616555,0.10149252990715299
