,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
TNFSF10,-0.015835652022375083,-0.00671661496526628,-0.023779266375407105,-0.04003633073533404,0.007643245873547639,-0.01737150094264572,0.35552861846209993,0.07831674227266346,0.053376772147454454,0.011729276858458055,0.04484720800092866,0.10581099080525672,0.01460275737791117,0.050717718242235546,0.06974774380850679,-0.01574750363513989,0.00635617814996095,-0.027776926451404865
GDF5,-0.025435257714068803,0.008087542373403443,-0.018031779078497446,,,-0.062246801711464704,0.11074670056789304,,-0.0008564879148939174,0.03646874641665973,,,,-0.03240756893403375,0.0073350537880908055,-0.040904302527481624,0.13733910478534855,-0.05119749586502951
CHAD,,,,,,-0.0220980526523268,,,-0.09433312869083135,,,,,,0.07528387571489666,-0.026662167615882987,,
RGMA,0.04944830109385297,0.05906920494414494,-0.010397694682015606,0.012577772581710833,0.01021511899182405,0.09734487285789907,0.4423810830642672,0.0010465847359047305,0.047121707852861516,0.03141239962290383,-0.05806794688691373,0.08031509860032636,0.22760204719249616,0.25658561659383794,0.008236958713453767,0.03071903612443398,0.20735916813195512,0.16742167538436314
CLEC3A,,,,,,,,,0.0498886863504624,,,,,,,,,
WNT16,0.014496266814550966,-0.007100875349103522,0.046040348804275065,-0.019766232236522404,0.029305742345758015,-0.04329966970544831,0.1091493751051162,0.04729540483928482,0.1146133824872957,-0.03342738383905689,,,,,,0.06856669441589498,-0.01319668489570134,0.08905866563912293
CX3CL1,-0.03938305188733833,-0.052131009541051515,0.002229162806624822,0.0038001105016763174,-0.004112818796433396,0.0002893431631512935,-0.050569889987380046,-0.00759659725399145,-0.08588554720580249,-0.14512308413914995,0.09578053325035041,0.007485857395302785,-0.21575741320454817,0.17720478288136332,0.04457470368016907,0.0910221878850768,0.07264896353601993,-0.04016971200434458
FGF1,-0.06595707444965643,-0.019575295535073763,-0.020412729511771175,-0.03548495012748696,0.050355566988933974,-0.021519571000899667,-0.026107547601501874,0.05093710846201679,0.1280062247914028,0.10991052052129456,0.021442491123063182,0.0574699698354443,0.01686929587875739,-0.28074726815635315,0.036732954545868564,-0.0006206027415812546,0.17603553859869353,0.058626646391344836
ALOX5AP,0.013079511489161068,-0.018673560777649634,0.027831666295514867,0.0198282430205084,0.029074057648885467,0.09225234902104891,0.452887740323099,0.22229213669864686,0.08080664671351664,0.16893159416998824,0.12255975186017595,0.02469273911528032,-0.1468092697017032,0.01806591781736034,-0.05267731767715388,0.00388575839085921,-0.03224765407079265,-0.06546530446209389
IL1RN,-0.0020560137487422203,-0.021469091040065877,0.06559766851688234,0.02992272607976729,-0.04694276606998381,-0.013849414134101228,0.07276175936710176,-0.087588810318087,,0.10807637667705046,,0.08945114958166656,-0.03465854581632683,0.08260039794381932,-0.038698680904693326,,-0.08877985041852458,-0.06960606442679829
PCSK9,,,,,,,,,,,,,,,-0.014807590842397779,,,
NPW,,-0.013832450882318334,,,0.010627595559973004,0.04696503025016583,,-0.03239658796626568,,,-0.013394680061763217,0.015362852572840988,0.02245683665605296,0.08065112667426576,-0.06315764342398146,0.018014280358621626,0.0853060639535377,-0.040823381544078295
CXCL9,-0.04737735815962023,0.008656813635977915,-0.0159519022221511,0.05232223226000859,0.038207762351751794,0.05729600735433831,0.1304332180051329,0.0003823263208960874,0.09497142861644362,-0.022291534465524763,0.023955638222726023,,0.06117287240707814,0.14387748432575978,,-0.028855183641447395,-0.04839320863519045,0.019464478749423083
ANGPTL4,-0.02767488381453698,0.050146856133024484,0.08306528835956085,-0.013324448418466863,-0.13235239386548378,-0.03292807140519426,-0.034485005366665475,-0.06859535576082436,0.02224411846769078,0.0450073594460576,0.047857248915365365,0.07349795421365679,0.4034359431358229,0.33590175028555186,-0.02318266167414757,-0.04053504518457981,-0.22520575074039567,-0.08690761177900296
UCN2,,,,,-0.017495965839487895,,0.0959684381725123,-0.03581398381259266,,,,-0.0043787400681712975,,,-0.025603897889298375,,,
OBP2A,,,,,,,,,,,0.03575424787878649,0.045908874818852245,,,,,-0.026908196439886532,
COL4A3,,0.04476581747333716,-0.02363442865298337,0.020733165523607523,-0.004946682173149312,-0.06925810148088933,,0.03619236955502695,0.024897774197438674,,,,,,,-0.04137657741373924,0.049729336383473245,-0.0279022955896037
NRG3,-0.02894733234660649,0.041042184027347176,0.0515749711617457,0.0024316977468150543,-0.04455792464109183,0.026461977559505225,-0.23898508527503212,0.06383947585248724,-0.004486828025236982,-0.0825763147599026,0.08138668652833225,,0.042781812283740325,0.0025140256105470864,0.061006894915637114,0.02883234251468038,0.2343050075916799,0.1029040072492802
IL23A,,0.0019499786989165984,0.05075539536421103,0.02617265086704407,0.0202590789009571,-0.025628172038934912,-0.002562375812729612,,,,-0.030151586169323927,-0.03097596207130402,-0.12631825239054645,,0.18793418444609702,,0.05425885357699629,0.03938550418690991
COLQ,-0.02904642897072165,-0.033084219489049535,0.00236677752126012,-0.020098624032627,0.021108723374035177,0.09349888950825726,0.17352402976189504,-0.006341561324469148,0.08574201098980051,-0.048747306730480514,0.04511942962527347,0.11095791019792818,0.09984300971249965,0.12369870691026728,-0.026014693455513445,0.10343903589875737,0.18497740637479324,-0.006663782164039013
SCGB1A1,,,,-0.020057975989135973,,,,,,,,,,,,,,
TNFSF12,0.0444587042643589,-0.030165364819278763,-0.025369844294748978,-0.022684533586854443,-0.00927493716278489,0.05051710342785052,0.2941355326309643,0.0011637046561867115,-0.008625707685800097,0.023071858591553803,0.048073983422154784,0.11972749691167325,0.021484700762374666,0.17077866257485136,0.05329108445928357,-0.008020396195525182,0.0755635565461221,0.03879884055540527
DKK2,,-0.02573005889652125,0.047834569812638006,-0.009635564239293334,-0.02688512468056236,0.07551102995926647,-0.13009481596387779,0.029605221589669658,-0.007449730513852673,-0.03991143686317976,,,,-0.09406223109003922,-0.017479326828407596,,-0.008059024634299417,-0.0005991080618084487
FYN,0.04031027749098393,-0.0692941709225663,-0.01427858374402381,-0.007972694435996266,0.06289099566612358,-0.03421706361684275,0.3460122012310497,-0.04852962929801273,-0.008197827103016019,-0.05160290040862961,0.06733845355181624,0.05175536761452452,0.21249313012429674,0.1196223177099005,0.06969858947061665,0.13654466360467563,0.17588420136086177,0.09724093317909352
ACE,-0.015129477114785198,-0.02371631265245956,-0.05116038648644912,-0.019014844913115073,0.012970150875232173,-0.00210249079958919,0.27949899894770863,-0.02403466969600481,-0.05789492638997436,0.014002333699063427,0.02560856385763113,-0.030390119800453624,-0.0813787854180725,0.2598258736480994,0.054215062421035645,0.07934098225347826,-0.0903943585629825,-0.047194409477581814
IL18,-0.001802983260369679,-0.02260898320741206,-0.02148737683611908,-0.011300985384980741,0.008049890939276862,0.03378223317258864,0.4292556699402233,0.04056096341270014,-0.007759186677052617,0.10113140324216523,0.01792663840658895,-0.05424630030062765,-0.13519571728665603,0.19235813731439672,0.07452811297178027,-0.03407043250035916,0.16201327851128272,0.023768967690180522
PPBP,,,,,,0.01154112800754141,,,,,,,,,0.07720558822237539,-0.028321255969364228,,-0.071372409646759
CCL27,-0.025765159187402832,0.028047146438218016,0.040360935088275395,,-0.009595244423500003,-0.0014713027473458365,0.08802101198397198,-0.03795351620993504,0.023764103720662535,-0.027291435943683315,-0.030151585377744525,0.056857758992745,-0.033950406894719856,0.10965772778123128,0.005201421146228126,-0.03040658755939689,0.10112614720734421,0.05531906622138063
SERPING1,-0.08854477086822583,-0.06508526408665125,0.06639261172044152,0.004503668930510713,0.008009267271773908,0.20612260450198377,0.5045304804291304,0.24483006939072122,0.13185131991934712,0.08134966409395006,-0.0002888455998954602,0.02012841570820874,-0.0038621478973289536,0.05490565758096494,0.03118818027354758,0.07922387229893793,-0.15606052417413083,-0.03393962173983338
AZGP1,-0.03125031722189415,0.07391524666007815,0.05857878676714192,-0.03415647526826424,-0.07738583705752618,-0.1173420160198878,0.036277107463627015,0.09517887968439045,0.06215117630430964,-0.05340575848058193,0.04741013336446451,0.13235818137303285,,-0.00877122953393161,0.008842573784872689,0.08299688884188323,0.03638927608849633,-0.10759985629697695
INHA,-0.035317080891214325,0.0030129419670386504,0.059924704391645774,0.03417895579151682,-0.01653839723911139,0.007848190146483299,0.1782209620389893,-0.06467102409302233,-0.02557585984038864,-0.03771528034812161,,0.036907316407206445,0.06638605347820077,0.10376044689655767,-0.022592595385824126,-0.024599107128905433,0.1216036928490941,0.11650924102627876
SEMA3G,0.07100414396029762,-0.04062665238782405,-0.0390734298848126,0.02595456215706658,-0.007146288951490282,-0.019368685270184594,0.05019785269650168,0.02748608027158429,-0.011212705746437837,-0.012361180414928312,0.033513280628453886,-0.06809991852873515,-0.01993108550336604,-0.018119780958368525,,-0.0002131565257692735,-0.064339277656275,-0.03385299814910274
COL6A1,0.04657090822426673,-0.0308442986155772,0.05595240269953747,6.211155340094045e-05,-0.0557833518671387,0.008123324589801025,0.5018671601438653,-0.22839434199295472,0.15358090135615987,-0.005750981415378407,0.09305900431655666,-0.01761794905589028,0.3272090195379511,0.33721627463975345,0.0007715267301518327,0.07881708353138298,-0.3178418649089343,-0.10731148683694114
FGF17,,-0.0192983059320377,0.08691389909367979,-0.02199670853749161,0.0030130501956143955,0.05360410250861336,-0.08149589997305558,0.09327857034232996,-0.09456338968813463,-0.03932220981652503,,,,,-0.011783849557741732,,-0.011804679075259021,0.09086160982543888
TNFSF8,-0.027973280203799567,0.024160039959382845,,-0.019470312516482187,0.017924807407567182,0.005439748972595836,0.04543859657078578,0.028834394179554402,,,-0.016359376413481046,-0.055466008935010594,,,-0.019672918866672964,-0.022025798254961503,-0.01178632520972905,0.006364170775101318
FGF20,-0.010016953258588604,,-0.025362932835818856,0.04692425430332931,-0.03418502573160735,0.04453407077282384,0.07324201112061356,0.09103744318846205,-0.0075201791034654256,0.1570904146096089,0.08601234669713737,,-0.020782311564855716,0.015576268621398909,-0.021392635977948254,-0.058370007568551964,0.05650579740880136,-0.0011796062805311976
ICAM3,-0.04973517009453793,-0.041746524898739014,-0.045290538716401214,-0.01875096985236706,0.02256325060557478,0.012062835501341395,0.2208427469556709,0.021578829322607847,-0.032526956471738595,0.05295155360526035,0.015688496073481693,0.015965024051891645,-0.10011275538895346,0.19146177287027963,0.060541410666290416,-0.02050975946173431,0.03415600200713621,0.13672710059914078
LAMA4,0.041076767649701314,-0.06442492739717702,-0.03356015015789525,-0.03514863772421617,0.02520571690823541,0.0483426456569235,0.47257154232129317,-0.09242303619982743,-0.017050778052369625,0.029703052252590297,0.03278075608870488,0.005625698640154513,-0.03750440422224235,0.1554542872709793,-0.007695565469700095,0.03976154206413989,-0.2178039112779645,-0.06492729462228743
INHBE,,0.054216062673356304,,,,,,,,,,,,,,,,
DLL4,-0.0012936288809800467,-0.05204685794803737,-0.022659610679493784,-0.034022820760961504,-0.022013138832217918,0.012946328823228312,0.28099522392818455,0.008284181826238537,0.02152687005717046,0.02184039182430672,0.032728847371003233,0.05728276776600514,0.0010278558480248839,0.2195829785229462,-0.0048910413678040325,0.048344439449489546,0.04908141439995447,0.03364643924653191
SEMA3A,0.012916548194482201,-0.03998342827211082,0.03999390023691828,-0.03665574887262397,0.007935387692361087,0.07255617154079182,-0.005968570784677201,-0.09674173907982371,0.11472841366813258,-0.018626516609755107,0.06407446974928364,0.008758763432320344,,,0.022538227941420342,0.007872099885054929,0.09376964805743869,0.01684382523084775
RLN2,,,,-0.020909824136946642,-0.013809512705252349,-0.007570724477593964,0.10132371527306788,-0.030422306783626,0.02042737131107405,0.044116434520195806,,0.21802817723243367,,,-0.013603775613703207,-0.03667442807288654,0.11388229405839162,0.06736388686185063
C5,0.014199649653818503,0.069073775952742,-0.022386455089736305,-0.016146801543276898,0.04688745403978864,-0.024087298242051063,0.30189506618114376,-0.02484042348203883,-0.026549469247470106,0.0012411147739335823,-0.013743356821966816,0.03569316795198597,0.0020029627089511995,0.14068654326277136,0.014085889145382639,0.07289287273288883,0.1386400835660225,0.05963070046004353
COMP,,,,,,,,,,,,,,,,0.11031271567584779,0.05669576935678328,
EDN2,,0.012004992383433674,0.1521528033646031,,,-0.06016941543743038,0.11115408805288748,-0.06640490549662433,,,,,,,,,,
C1QA,-0.05016429678325207,-0.05455014392302659,-0.05146337734686636,-0.010742227740859547,0.027945610634159294,0.14345691910271022,0.5075697277652669,0.1820460860267172,0.06346043274908111,0.13228775294229322,0.011818567272702673,-0.023645986950062623,-0.11496905710530678,-0.038895151308009995,-0.0021686438020676706,0.03254645599815178,-0.12696389851927906,-0.017455574218351956
UTS2B,0.05765105142894698,-0.05772335418947612,-0.015451568517298645,-0.023785448992016924,-0.005719448009282368,0.002952554617269436,,0.03197568605705864,0.10851897893176161,,,,-0.0018018212240465143,,,,0.016344291254892528,
COL9A3,-0.009217155007942027,0.0010711316504774244,-0.007144070888356162,0.049839207788114306,0.014044337312162388,-0.08784423156154714,0.39346895240137997,-0.19290351094074654,0.06505973980184927,-0.0035850461931491214,0.03634530229959406,0.04331478156377269,-0.3845422805126231,-0.1256102697721429,-0.018529348686262433,-0.009619420461481636,0.2195405260508081,-0.004143263963071919
DLK1,,,,,-0.0011924095179971473,-0.017881952668128438,,0.049993220566565445,,,0.14171595763855827,0.038454294273191546,,,,,,0.0341149372508599
HGF,-0.028789554614809268,-0.05300951918720426,-0.005308999078279161,0.03483654837525131,-0.01000199383240715,0.08189443714467856,-0.05766160895856502,0.06794028141348415,0.022108114524849058,-0.02024229398402441,-0.005618613415445634,0.06753948939992296,-0.026232542839028573,0.022731542662940894,0.050266694594305675,0.053609901974053686,0.0662823253304988,-0.045182570978697406
P4HB,0.004720855270565481,0.0038075706288503144,0.03930857047609854,0.03196196659659797,-0.03475842412813656,-0.04563842640730748,0.4173255588301568,-0.24280484161827806,0.06015913234973583,0.06654430289234876,0.08121136507942898,-0.0281366344587436,-0.08378426304708378,0.1276237869060851,-0.0710385687326309,0.08446860730461159,-0.29334721979189116,-0.12977664721892498
ADCYAP1,0.17880999408991424,,-0.040528728457760656,-0.018815275908941016,-0.01830227921377936,0.005668281300440946,-0.07658489821940115,0.014445766712123252,-0.12279923205119618,-0.02900208474800248,0.1074843696091736,,0.12740245596744693,-0.013455832582387396,0.05679011402012847,-0.008752913262527173,0.07642771716926106,-0.01860812153942973
GREM1,0.018328013365446205,-0.02656597675870488,-0.020310522282958144,0.0012975689434722264,-0.00502942467626423,-0.011021172292634699,0.022444442640493636,0.021942548603846663,0.03374975976593009,0.04727541969203573,-0.019124449590267333,-0.08960267332858583,-0.10758355477423508,-0.15589467967034662,-0.04220744259946428,-0.04804378208876249,-0.06959143173445143,-0.023169321655902183
EGF,-0.03447268063647758,0.05985285174892715,-0.010856530080612789,0.038361478007567014,0.03218940329562854,-0.0046034789553961765,0.21799393583849694,-0.014662233547008978,0.006732549954623706,0.036927635831825685,-0.02731755725566329,-0.017466566484536348,-0.047569726629074584,0.009506672217537974,-0.0166328593302431,0.017332898396456655,0.13710709590456469,0.14547434429448897
VEGFB,0.004387437649287614,0.05253779366270535,0.06122305291995371,-0.0020792122161901717,-0.052509740414094244,-0.06629845338107038,0.2878291021117844,-0.10074935249322994,0.01739871704611466,0.09488642121038991,-0.03848708204912688,-0.05294391391532247,0.24612690898094344,0.01900711164485761,0.02468400166357869,0.02850027159042096,0.13992919156553416,-0.0013334116560187765
FARP2,-0.030161493391756763,0.05485273724197303,0.03149942298913814,-0.013090200542524764,-0.029152865204583836,0.053734344463358036,0.2486791443949516,-0.02504890404641003,-0.04125925950207289,-0.04193110943544318,-0.012945307956006789,0.0053557355494461166,0.021410570515436125,0.14800018054781627,0.07554085517996557,0.049242247857284815,0.06997648557434631,-0.004760337265919506
BMP3,,,,,,,,,0.03553002160817165,-0.024463580191710854,,,,,,,,
IHH,,,,,,,,,0.023834340028244666,,,,,,-0.01780760915325601,,,
LAMA2,-0.028243820137042446,-0.017617760956265233,-0.012823529902853615,-0.028338491046651156,-0.002231423041499867,0.06043884307749936,0.30499354959516994,-0.09518566783006545,0.026190712942898965,0.06396882494730466,0.0013771681386034998,-0.05364274064640774,0.07236236952074636,0.14360747096531074,0.06511775727234129,0.05079443743194293,-0.10402063096159969,0.017182904922044096
SERPINC1,,,,,,,,-0.03267018119209975,,,,,,,,,,
NRG1,,0.019608893239685593,-0.02679782985118235,-0.010759690004943322,-0.014644388330282396,-0.0458509794451466,0.02041696971282315,0.06509687095244623,0.014020989094435108,0.021090212553537248,-0.026890779801842048,-0.06089244749370275,-0.06813254717563395,0.03980749149591197,0.016828436774293687,,0.09213616151640702,-0.003197208767322836
SPINK1,,-0.006817530697097384,-0.026220115765363726,,-0.03175251277035123,-0.024465083495299536,,,,,,,,0.06571988157833064,-0.037547704928225865,,-0.01504622396743875,-0.04794566760568096
EFEMP2,-0.01910786936461851,-0.0613837089907822,0.026090165976569085,-0.040592499848055,-0.00686722483390239,0.029270652374332656,0.3920429261902167,-0.15020766531088528,0.10318854407062043,0.05655393743322671,0.07333005553958097,-0.07543525515460157,0.1483416462117882,0.040571066695821924,-0.05994972079316361,0.04074805079578824,-0.07496422612969517,0.003151774073212874
SELPLG,0.0683392674783252,0.05270393627342407,-0.003430637134348769,0.07876715705604569,0.051541479044083564,-0.0070330935687811826,0.1459875888298051,0.09007820256224446,0.030424071638377726,0.03343569895113769,0.026854532103407155,-0.05258771475082827,-0.18707790218619305,0.17575046215351453,0.08257654619956707,0.019514091669464346,0.17009722556196707,0.051410273566183134
GDF6,,0.022211420896687036,0.09118411100835157,,-0.029873246096884774,,-0.0021071359879116522,,,,,,,,-0.019676794304986492,,,
HLA-E,-0.007245801297523526,-0.1557721047354659,-0.00734521541450324,-0.0736476014139887,-0.03824829431931307,0.08768399407725165,0.4838700769910064,0.21687507401806025,0.19830866309371262,0.11772290227796417,0.020192434269518913,-0.006551983660234432,0.01578370114039975,0.06376438948915056,-0.02980538414277503,0.05536666511424111,-0.1133425483332255,-0.13007958719230403
PTN,0.042043262508461396,-0.057836960775450086,-0.0869924308316569,0.019434619591520545,0.13412593085658017,-0.03948909021959142,0.5629645691586378,-0.2772790874930388,0.1065715984006938,-0.006093446272821356,0.10948619662065562,0.1131580494027495,-0.39604253032228875,0.27267391321888046,-0.03284029135782089,0.11910329244493863,0.17319917160361975,0.07459262217527261
CD274,-0.016815857679418504,-0.06711564796494104,-0.01964236471177128,-0.018655239761310907,0.024023383817603806,0.0322225057918803,0.18434582178075445,-0.003538340470759985,0.02893157124969968,0.11230730635875387,0.0383646912921364,-0.0034355393521833485,-0.09317443972344516,0.053602323697369926,-0.04489745848980049,-0.01290043779280516,-0.07858910396656847,0.049782953185567885
FGF10,,,,,,,,,-0.05042926221022958,,,-0.05736269486057713,,,,,,
CD14,0.06556912582971422,-0.07336610435406972,-0.013307132039683225,0.010823603537773552,-0.07394033857098581,0.19335119477979534,0.43365163313445726,-0.011909133590487932,0.0400089904724277,0.14376189410070908,0.036339984025903445,-0.04627425281168305,-0.025289684899966258,0.09754455623370926,-0.0572371172438535,0.050554652111753355,0.011060904518722388,-0.1251393385709999
SFTPD,,0.04546202038085616,0.006658432574743574,0.008115368192922927,,0.004092662383645146,,0.042051757616726054,-0.024213013159162813,,-0.03452737275064465,-0.06850350152720006,-0.037492776910107314,0.08857641266524405,0.0066844797498435,0.014275940511939901,0.12315687260287593,0.02785713525683111
SLIT1,-0.007357252518328526,0.0329668674976981,-0.06576415539797681,-0.010301847932969259,0.032739065681147365,-0.06414687338919275,0.264563389765723,0.0332399164654284,-0.16923028420314054,-0.08311641830484987,-0.03672961967464724,-0.024174394033533515,-0.048374507510988055,0.21079384532621012,0.034213756542775704,-0.0019690197709907107,0.14872686547231612,0.004504150736647649
CNTF,0.04754092785830609,,,,0.0577870702494462,0.0482899872828006,0.0927633912771116,-0.031162718761540423,-0.01604040262981772,0.04492122622403451,,,,,,-0.022694573623823402,,
BST1,0.01213256063596535,-0.03534502140941263,0.003660662156581367,-0.014841647467479235,-0.007809286144957349,0.10412508214291653,0.40700790125462705,-0.02600419303564942,0.02228377255572615,0.019638489015027183,0.11252903551516284,-0.030849693915432394,-0.10192622915718717,0.06300306490268648,0.0063392917554105956,0.0047506379850424055,0.09430557745335934,0.026286326497746457
AGTRAP,0.07226965429557403,0.05906204023215599,0.0026102580036264727,0.016024432537018466,-0.030897683135590284,0.0024139574061408054,0.4240024555868479,0.1389183573917599,0.1236312660093245,0.1259989063179334,-0.02410202447957171,0.08408002359931394,-0.018529531606305372,0.27500950590825657,-0.021137793965072545,0.04524754987366582,0.13033470585485796,0.09403158415151025
LAMC1,-0.03741135377727286,-0.08753329215464338,0.017419794019736697,0.06824512015990276,-0.02243937768955826,0.04799129749868675,0.4375681533391216,-0.16723654894184048,0.03162638095183037,0.0022020736430752343,0.010153205247205534,-0.016123143383360704,-0.04329974392033182,0.22058025924105576,-0.023726893118068863,0.03977961666120711,-0.21883140110479865,-0.060923775506722205
COL6A3,-0.021514387197194,-0.04031004052691153,-0.014414010047743562,-0.00885250636550725,-0.08288397768605185,0.09433858101859845,0.027162576080173948,-0.03881621869807108,0.02157511925965332,0.0033997974416284872,0.00849510514956994,0.013522468258268987,0.10251842345691874,0.07071969508858988,0.040126847256830876,0.019702725632471736,-0.20586562303823022,-0.11023896968968695
FN1,0.03713396266034982,-0.02693284750265886,0.008700536595812412,-0.023120024787043166,-0.06834247276939133,0.02009674536901646,0.44828646185124243,-0.15267354621970256,0.02387024786616079,0.053109225261965,0.05533679065408032,-0.050984747370160836,0.07614859040266163,0.2615811511385473,-0.03151297080504051,0.06394530425761204,-0.35759822133873964,-0.16785580607557687
MIF,0.01042024751200678,0.1215886496260901,0.02607226910641062,-0.03678394048006725,-0.06717043752722449,-0.04866859586884255,-0.08144377936883197,-0.11687628181081187,-0.1269565636292302,0.09911958811095284,-0.02138345098211912,-0.05106458952123794,0.3565495984432177,0.38014233734320446,-0.02972282535350963,0.0038112323698581965,0.22506002965737001,0.0984933177415171
JAG1,0.03551271422778484,-0.02102868222481026,-0.030432516787554313,-0.06969528114895132,-0.035305511717914455,-0.021846984074642403,0.44837553870324287,-0.18184789133975832,0.03185898800473848,-0.028484230989876094,0.05129205923408889,-0.14400813377532312,-0.25974582920974215,0.09514613478474804,-0.028633750656586722,0.05733372041835728,-0.2757343693504832,-0.09452592216933682
NID2,0.028771247179643557,-0.07540519821659698,-0.009807239521606307,-0.03648881945532728,0.06365051571273556,0.06237964865512775,0.32701308444077987,0.015027255737400318,0.03288074037847163,0.07705233212495953,0.09783902326570082,-0.007954297741334129,0.020004691191261453,0.14422531404740646,0.031717930150705134,0.009309971653205565,-0.1332478324205184,-0.04456833948394269
EFNB1,-0.032002625082029626,0.0008423201997556538,-0.03621771745088482,-0.048016759575793946,-0.04873537546608262,0.0552466257408909,0.2731101219260245,-0.05021372578683524,0.10941142142489461,0.0652735063509337,0.07707863121821586,-0.0056723369249440745,-0.07355029100216143,0.2848642534891939,-0.00781103407111442,0.014221306679383068,0.10202850713841491,0.0623879002139757
COL4A2,0.03292086578236978,-0.09696587091442377,-0.030342792298248017,0.006818125569478164,-0.020170383256381274,0.04292001677366751,0.4992766612404319,-0.18116884819657622,0.04567673932785847,0.03188101403023364,0.03467873651810943,-0.12166274773994219,-0.01746217029955875,0.15386865430956645,0.03049998777681037,0.05823953932458027,-0.28334080518792343,-0.08375301770838361
SPP1,-0.036635284375396746,-0.05065911776517391,0.08782426360299947,0.02388742508103994,-0.10472563872631764,0.18109189396027955,0.5853334206021813,-0.025101063928278093,0.20326054710004585,0.11829365025438271,0.12476960381019911,-0.013409382738282747,0.17271346393004947,-0.1517795497162409,-0.0520883043271765,0.06925424396613583,-0.26491748126514747,-0.09950191901043452
PODXL2,-0.02487683322916472,-0.02701943514544981,0.05164259781626405,-0.039389119595784144,-0.016499128418395306,-0.05405401501106275,-0.015036793555788897,0.011497747951641404,-0.02409766085693172,-0.04827700031646606,0.008232864237710302,0.09556786246314052,-0.04227736433045365,0.11984884137413321,0.046310961795349236,-0.04251128001775655,0.2764129763178096,0.009653768208768052
IFNE,,,,,,,,,-0.01784813986449317,,,,,,,,,
FGF9,-0.027973284677218338,0.00886483540561035,-0.008101355362293656,0.015229830164896728,-6.96546516845586e-05,-0.05337300654370949,-0.2266961765779701,0.07523949329406396,-0.057267766544991265,-0.04367496108942211,,,,,0.0002890613945932328,,-0.03183770790575697,-0.019379337956509198
ITIH2,0.003008845071757073,-0.06179593245873437,-0.024403456361459464,,-0.0074964093807625,0.054221241048956974,0.09571982647022924,,-0.06410221388415663,0.0026630329973791763,,,-0.035260863256506896,-0.21591323245450736,0.02123160164063629,0.09801846669332641,0.014160354627319988,0.03846106967551948
ADAM10,0.07733266514686611,0.022154706127690965,-0.014685332770732662,0.0044120688648057,0.00497395202737964,0.005770125610421765,0.23059127980761268,-0.0643528679788354,-0.036169007409902754,0.02381412937386447,0.09226803266912875,-0.010285023545915544,-0.12217050215314804,-0.005255001697104627,0.031979748255813956,0.01964353349847508,-0.20142180560243486,-0.11012303537880286
CFH,-0.0368796270969085,0.05414990988729374,-0.010381121510394971,-0.014946307233955082,0.000946077564770069,0.05989570980217925,0.3672559482837829,-0.03584438540924084,0.04302691682787496,-0.03277972008503945,0.07638980540592671,0.016399993813357272,0.14457417674794623,0.28204146489606335,0.048968065362607116,0.07382026181604252,-0.09220559000055267,-0.002416226280601898
COL4A5,0.016843719940835764,-0.04580972067773299,-0.05468711817905833,-4.7016527263030286e-05,-0.02838035685968582,0.06301037630155382,0.24502779201867964,-0.1391149848979874,0.06761272795912114,0.043305303291357455,0.04910128609679906,0.0195283285384329,0.027247627903433286,0.16692127804633447,0.07957328923990929,0.011042732806999528,0.14297356138287262,0.08822787826009205
LTBP3,-0.024666101665470674,0.009740440097423588,0.011946628872442954,0.01945729316197791,-0.09186691987516353,-0.020745773547148114,0.20883236746185418,-0.07257013629238089,0.08112691745109134,0.0027481222364006395,-0.0163060252351297,-0.036097381181083125,0.20129784855952426,0.12317300720882761,-0.009010045739724741,0.07685850015304097,-0.03808231186633461,0.06955682666527653
GNB3,-0.04362279079784,-0.040376566427075065,0.05362628357982524,-0.011951046058942073,0.03088793247417484,-0.03559719959728784,0.2513365213704822,0.07080241608177813,-0.10591848872561689,-0.046112904355175,0.021305667446985043,0.006902061864597155,0.06816710003871967,0.16554129128184408,-0.03383022230149645,-0.000643455466588849,0.1338823035981702,0.02106687526034455
COL6A2,0.05253905138189531,-0.11164708768064488,0.01330993058421452,-0.02297557035262366,-0.0334123716235283,0.028413778193812158,0.3358295106606385,-0.16042113945482847,0.08291079420105338,0.0262911649093247,0.05594075401528256,0.030360289519004123,0.26146534490407736,0.3371181173825059,-0.010057841965681377,0.09659289593906902,-0.2884130971431119,-0.14910170277876106
GDF9,0.0019625880919205397,0.0053237703622304585,0.05625753229331206,-0.05229474060012018,-0.001351121794403143,-0.022192092909455303,0.16823395093453591,-0.02617229926225046,-0.0074895982830523915,,0.07264081794192992,0.1110264881546925,0.03134062132886107,0.13375484213568276,0.09891765441993375,-0.0033889646184900157,0.14860045863690244,-0.02918541596460537
NCAM1,0.06597966991132599,0.032368424937860976,-0.054034057841995116,0.028698493648075432,0.05980694700138559,-0.044112581236658635,-0.1351120602294501,0.14242545639072368,-0.05835536823899505,0.0031711959920271227,-0.14110796327672495,-0.022661825132433255,0.11152571767185662,-0.20240080317642867,0.04643989318124962,-0.0711872204204143,0.1425595173424666,-0.015151694883784645
