,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
ADAMTS3,-0.08353915800194395,-0.015074930895402051,-0.0045795139254155345,,-0.001107864325875068,-0.0263449059160373,-0.03594835266792827,-0.2231365825917135,-0.04197895262493377,-0.030119508747216826,0.12408530947020895,0.03639076656448503,0.016994527354527653,0.02184681118125343,-0.03922542190909445,0.0467787198578405,0.004571124344185121,0.001854807430269343,0.022735988156288276,-0.007133124252811001,0.08769614035194502,-0.0966781114230229,
CD34,0.06507032302692724,-0.0868059277535203,-0.028149958109928264,-0.04164019348720131,-0.031277402428929374,0.06691921876099235,0.0554267616534242,-0.14451004566641643,0.01723083535850663,-0.04301972607521105,-0.002602507919983852,0.04137490752195561,-0.009965058409345634,-0.07827988231341108,0.07014589830059781,0.05293121637745659,-0.033556653072557265,0.044080426655355186,-0.013329519179177848,-0.012488709568322858,0.019994217370616678,-0.01619250819689545,-0.00863817180911141
CCL23,,,,,,,,-0.03828287959478308,,,,,-0.04268785513333319,,,,,,,,,,
PLAT,-0.03838125367691992,-0.04773015242744241,-0.0008878643993944321,0.05563548608063455,-0.025173070638929408,0.008431959558160763,-0.11405188908116856,-0.17385928259229255,-0.19856630037863507,-0.03435358153963767,-0.032735664245123565,-0.11667400239861007,-0.0497651093104139,-0.1833375792014172,0.053730124726500926,0.03502278957581337,0.06496416430760395,0.013482179981882704,-0.03996657804166304,-0.09983681571020665,-0.019604978268307312,-0.10114141013539102,0.03541289902845841
NTF3,,,,,,,,,,0.016339145908640013,,,,,,0.10102516462017455,0.06137706647393705,,0.06600021101364821,,,,
LTA,,,-0.021423948777221292,,0.06730449621770425,,,,-0.003999285245226752,,,-0.05092671158928358,,,,,,,,,-0.008497501625045398,,
CKLF,0.03497314881073765,-0.06582765690951357,0.017640397312615384,-0.024218719849502208,0.04459208671269385,-0.05569617732738185,-0.09941678658401687,-0.22286988302684832,-0.026026635535139966,-0.07794454051972244,-0.22700984647822103,-0.24314494509619308,-0.029650493865296244,-0.0891783942296816,-0.05330441601551581,-0.006538885266259643,0.04155958523970428,-0.047913335296546754,-0.03237834484132745,-0.1154340578093355,0.02345520083897536,-0.035731080320604035,0.00045607419058180955
CD24,-0.013670446939858286,0.013908562189594851,-0.03439841946552758,0.043371624757053154,0.004937157655878405,0.07823853317692989,0.11017362670603194,0.012111908683258078,0.12846607628417683,-0.14325762005058568,-0.09556989521623957,-0.020164168700523726,0.06324641868070122,-0.04736015013447556,-0.0171561454090214,0.06647597690479998,0.020455665392936043,-0.05401845231417098,0.050357134226293405,0.008493869088132861,-0.049242136462708155,0.006337786229658455,0.08830091150701797
HSP90AA1,0.0462486278525881,-0.008698773742565464,0.011606664113103318,0.030153753617776655,0.0016675131156391565,0.2495622271419487,0.20059453865369375,0.2746281584511181,0.04202601431062477,0.03174675411101558,0.3855755774524889,0.3839287004310303,-0.08966732047124255,0.14737315756379202,0.08667071088595307,-0.07602981792529202,-0.017805353266751638,-0.003888656541344698,0.0403829713097597,0.16464471798177027,-0.0809363950978502,0.1243963882442881,0.21553629001355362
BMP4,0.06546499210755805,-0.004828107698539055,-0.02271064157585386,-0.10139866637897305,-0.009987347245738711,-0.06455869083895527,-0.07855873136982573,0.06051608974008018,0.005086406049040983,-0.04760567856980666,-0.023698329088885483,-0.00034998241845380376,0.03450271492458191,0.0005139037963939541,0.0005972565355265935,0.03258641512641321,0.016474361775588302,-0.049839099507996615,0.00319961636125589,,0.011749147303005211,-0.0053965118019650635,
SCGB3A1,,-0.036686623696505764,,-0.03801426423547125,,-0.03450072417349475,0.011149809084604903,,,0.020239048703936068,0.02725436527822949,0.06587648993630443,0.017031777583948575,-0.002662404741341486,,0.011697033244000066,-0.029305488163677392,,0.021700917572580275,,0.08185428587459599,0.055526633532330456,
IGFBP4,-0.05824805950807017,-0.027766409391628725,-0.010476776793920844,0.013973141875730757,-0.027952147020842828,-0.07842795451140167,-0.09246835797745434,-0.14832935655457705,-0.10614672265271115,0.014141466953270803,-0.16061446355000705,-0.15780360571379812,0.018939090575826708,-0.11035684160167529,-0.042613552488826874,-0.028660171071180074,0.007948404271685534,0.011357308384157482,0.017598909976530547,-0.02219123082811825,0.06397621673096786,-0.053339049676962055,0.033487804058253995
RSPO4,-0.044336964310823165,,-0.034634260037581355,,-0.03347722181144102,-0.0420292924827663,,,-0.04083336693355771,0.015647875673789797,,-0.038203647278179265,,,,,,,0.07423649837564102,,-0.044457284157147635,-0.04452663228242537,
LEFTY2,-0.014024900965255101,-0.0366426050915738,0.04116968720771225,0.007165737288515834,-0.011814384615881572,-0.03578346276080232,-0.026163025152502534,-0.13837010781917342,-0.04276161391118406,-0.04005254866821339,0.003388143169476915,0.002657040724885552,-0.05355868640895449,0.06353149284636776,0.04626077070939168,0.05257193161074721,-0.045293422899902396,-0.04220310667644763,-0.02643239462031091,0.08399649211382756,-0.040362349429988814,-0.013248225879744566,
PF4,,-0.017526527450949816,-0.019487993232070674,,-0.005503332283068984,,,,,,,,,,,,-0.03610525637059913,,,,-0.009310291700328339,-0.012550960557296958,
ANGPTL2,-0.04001611106991059,-0.0025325477320371835,0.016906293754671356,-0.003207319622864543,-0.07920232056618157,-0.06293236045033039,-0.12383408704328566,-0.17884350211390085,-0.010320702120619762,0.037715772136581005,-0.11892794177137404,-0.31329379209285235,-0.039854304465210315,-0.019096973437447193,-0.004029699552503072,0.04858380284180522,0.03713893692956808,-0.06506800829304323,-0.043233878857817855,0.14237418114265507,0.03587423519937914,-0.09640606329862164,0.0006981950432732241
LRIG2,0.005146298255192449,0.027211663032844745,0.0008042292595596958,-0.034346699048270285,0.002916144255441191,-0.0193667925528299,-0.04162717749270029,-0.07720933201629492,-0.06627606776515496,-0.054722760534876506,0.10963902800866668,-0.08172167673934656,0.03223843804996979,0.03906609308790257,-0.03599656678238617,0.04427813156689776,0.048947011378810946,0.03237853993001545,-0.003176936076410637,0.016022403572795524,-0.017113746607563447,-0.04574823738733853,-0.010286147158422446
ICOSLG,-0.04156663423505168,-0.06269626918142342,-0.05822965772880617,-0.004245302717226715,0.009357537027699304,-0.04420326193763387,0.0171973335865322,-0.1129300768578154,-0.010639475219646376,-0.04352645945646402,-0.050775306910156096,-0.11805223185592582,0.06618929475988938,0.07687697262619553,0.055299267955575236,-0.024546318964639602,0.015284358552901466,0.048050435742204654,-0.05709036278677912,-0.014051178722753237,0.041839532083457996,0.010957371841399164,0.06009902886192132
WIF1,0.34219982078462907,-0.012315389094601973,,-0.025274864593952832,,0.08538175179283239,0.08517841532572391,0.21094343523407064,0.015631550561026372,-0.01926035979150625,0.07570223949254137,0.33118806506380366,,,,,,,-0.053031186974244963,0.017902408586201693,,0.022545657446921934,0.3104596056885294
NPPC,0.0371553683795079,-0.008490334673902096,,0.027135054469959164,-0.031717223032899027,0.1815242738184114,0.04819111131015865,0.0220536319577802,-0.012532320903347726,-0.044561360231782136,0.13185166780925198,-0.2119958728261582,0.04487436869108072,0.10438154792412044,-0.03922534657432279,-0.02333126323234485,0.0017480863593398485,0.055597595690079014,-0.03200651499305053,-0.07342115857248321,,0.08250095664321867,0.18910707520749123
LYZ,-0.06301104476477376,-0.003644710766362358,-0.08691113272359229,-0.0017902768052598765,-0.026759316931997748,-0.10644387898010198,-0.04902885271521573,-0.15207409768053212,0.023973228669369354,-0.024030348462163495,-0.3316869138362327,-0.07033671903909687,0.10561022514430474,0.07750394988621724,-0.0747664346521235,-0.023658692976565338,0.028288514050961364,-0.037098858780443306,-0.00822955440802415,-0.012025933093435227,0.020595662439393512,0.015070058127305315,-0.10905111491287024
EREG,,,,-0.013400658083413087,,-0.006506044746063574,,,,,-0.07372409599270312,,,,,0.029930988540489374,-0.0224750457629971,,-0.0068886114224974825,,-0.0010818487285606077,0.03633410213952441,
SPTAN1,0.19924328431360339,0.020947753903902185,0.016193304175307344,0.0026425464539206484,-0.030924384423188102,0.13426105671438224,0.059135558625940624,0.13905565303387402,0.08698820398654494,-0.03805326036484246,0.3337761659803345,0.26224139406988206,-0.04262373570152537,-0.07970400433843686,-0.0341032326310754,0.03728420734483763,-0.005088922621811254,-0.08223314635072265,0.013973811493623025,0.12681735562850177,0.05452949722392955,0.31453253845623064,0.21918344794178324
PTH2,,,,,,,,,,,,,,,,,,,0.06458678487462158,,,,
LIPC,-0.023535216341077955,0.007918842260416035,0.01737760397338581,,-0.020378221104757847,-0.005971154148492016,0.02865586723043174,-0.008902047375007086,0.0065828192525410716,,-0.08059237412566254,-0.04221390739282015,-0.03999415349299519,0.006929254041243078,-0.03147415069760785,,,-0.0069502923804522325,,,-0.032123168179101554,0.027614926337284584,
COL8A1,-0.14015367021634015,-0.04956419307229394,-0.008839208785873505,-0.04440214557529803,0.0077764370449504416,-0.0876972913517876,-0.07658197848473683,-0.09772939109252927,-0.060876781592373634,-0.0080474392994042,-0.18277099253596957,-0.19567801366318588,-0.016675854753490215,-0.017983736972102666,0.004120429782822823,0.05834322054776495,0.06276708453564732,-0.01861338287283851,-0.029001062074250624,0.020833840426744042,-0.07245137249800782,-0.09999333274967734,
GSTM2,-0.0041032817446471,-0.012763815393490216,-0.011055560669427035,0.03660491279869613,0.005082436459230149,-0.03543986441257075,0.004183019343257911,-0.05909998030232683,-0.007582072682176484,-0.011321463503218929,-0.03536251292774523,-0.08659886904839369,-0.011570448231187375,-0.04432782586413506,0.03835958900784146,0.021880903469806673,0.026132501659328136,0.04894647474000414,0.03992705795556179,-0.06394991033055113,0.0499960441156022,0.041786607844965296,
IL4,,,,,,,,,,,,,,-0.03182077191051806,,,,,,,,,
SPX,0.14580130278491046,0.054372139835997056,-0.02003988642349934,,-0.035484334346061526,0.20933623501918475,0.01715329919930329,0.07495495341520428,0.10163394389615099,-0.053391480991142895,0.14187463928731012,0.3254468650098341,-0.01907173237193368,,0.0998329271567021,0.03261350004803365,-0.02630719965675307,0.011663910734821337,-0.036622386108698224,-0.11000766165027322,0.04393817385592125,0.18290353558850828,-0.05874097660519488
MFGE8,-0.15967927915754673,-0.041483865107984665,-0.0038566811407113916,-0.009372460134864055,0.056295611690356566,0.08144665844443592,-0.09473733011306153,-0.09048903369695391,-0.04161641020251247,-0.02600560717687055,0.09682260930934705,-0.09713504669261554,-0.04110558753002895,-0.05116652072768113,-0.014055271564537926,0.0002947923987854607,-0.03676225409235918,-0.08464701456656332,-0.003517698173891692,0.06376401566101178,0.03268509999507084,-0.16553065020041305,0.05791847609234994
TGFA,-0.14150078518095738,0.04560786425670069,-0.05023238004929143,-0.013886345325235543,0.029902365436001214,-0.08291218377544013,-0.026759469084645302,-0.09252828401359897,-0.03782318676139938,-0.015471261891423898,-0.15103538726531712,-0.08766876458995376,0.04553382015089891,0.058816167761715325,0.014200540304272861,0.09388916581539276,0.0064166663123859475,0.005350982629489874,0.06962962495194115,0.022269482194778843,-0.03551026933285966,-0.07994578820494662,-0.052251363967258754
