,UKF243,UKF248,UKF260,UKF266,UKF269,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
GNRH1,0.009901362624655541,-0.025151261515005897,-0.02804960952436333,-0.011810555139461927,-0.010172781129685065,0.1302719092246213,0.07862097637776322,0.04730789711487537,0.03550478218729671,-0.06940411687232008,-0.01769112883870929,0.008232872784354053,0.006921749372060389,,0.04069193604021757,0.057517008147348635
FGF8,,,,-0.016505378455806553,,,,,,,-0.03821859229860147,,-0.04541992501138468,,,
RIMS1,0.10435562758115276,-0.002781373173418458,0.057594791250764575,-0.047402382369438584,0.0023000403492300842,-0.025217872283960177,,-0.038251195909949666,-0.013625820832520877,,0.032105630490240414,0.0707261708605524,0.01244183536240964,-0.024628378804787635,-0.056135370127774475,-0.04178962908323233
FGF14,0.026599922583503532,-0.04266464538472739,-0.007155558843985966,0.021807192604109765,0.0014565068379044752,0.0037474515229965,,-0.03565863039384959,0.04602983749917069,-0.017391119499655636,0.08448613765076138,-0.025470161359396483,0.09194957778603786,0.005941821574413324,0.009230135967433084,0.03175471998223909
IGF1,-0.043026528746093876,-0.006111288265590025,0.05962907051233878,0.011903121832820709,-0.03351306763082169,0.03858041167587391,0.05210242202379271,0.08834253697973098,0.14061147752911535,0.1666194161234262,-0.013614750560414881,-0.0399359114246701,0.09726950867350796,0.030528421084272478,0.0984182251846097,0.040998342552556195
TNFSF10,-0.020764174015755667,0.032042485011583466,0.06547274049842952,-0.028741682023422054,-0.004054471732391775,0.05968589034234592,0.011188557809501183,-0.003220725810854339,0.09056375864467835,0.04273606756767027,0.03971291512660068,0.007617505838513041,0.024191126836415396,-0.03882630913118824,0.13280477555987663,0.018100027913721378
GDF5,0.12027445263034342,0.057444037267727815,0.12394726489586928,-0.013662344177842055,0.01359381043519332,-0.031293369817436495,0.07734209113637797,-0.01428799935808622,,,-0.024477356122343388,-0.018308085868820746,0.0029463313621184437,,-0.0070981962754763815,-0.010503863761425654
CHAD,,,-0.0217047620966145,-0.0069608696620606526,,,,,,,-0.016218556225706594,0.0022321307811551234,0.01852529934951521,-0.04373239220489005,,
RGMA,-0.0453272750074268,-0.07789417423050682,-0.056278212146137416,-0.04937103576907534,-0.023683813342509467,-0.009373699874904756,0.10981759775249882,0.03408985178749026,-0.052143807653595345,0.03440685646110245,0.08508067595810966,-0.02362711909881816,-0.007081315606660853,0.11529506228754667,0.005240776520159563,0.02196025123312907
WNT16,0.042188090040908004,-0.00017853154241606565,0.09462127578458784,-0.015914514484653274,-0.010403309264228984,-0.03240402997573157,-0.022000766500717615,,,,,0.09082759404876799,-0.022448249891951228,,-0.019897826734458033,-0.03232162587663329
CX3CL1,-0.008155690227979608,0.011674392981126498,-0.010396453475688466,-0.031224940276316254,-0.05701673917176685,-0.031334630452579205,-0.020557808741552785,-0.07185804507636197,-0.01262736742288649,0.015813416159247768,-0.016406604507835397,-0.005821066158321675,-0.04511893152291292,-0.0057355859526633645,-0.006234243769045477,-0.058130020964948625
FGF1,-0.006946023911605609,0.020175542572021313,0.04729060048980593,-0.0031413580740871447,-0.003731746224541746,0.12632325585866994,0.02427028279984213,-0.009130041320049416,0.024533631600661455,0.02712120519491334,0.0028540196767829745,0.07288642354782168,-0.1143291103758199,-0.030400741648532625,0.027768378037570568,-0.01941178104171221
ALOX5AP,0.05406280660044628,0.07447329522102789,-0.01980821873382816,0.011460366836094556,-0.03009804004503297,0.0647417340510565,0.062140676767065535,0.019558680839434305,0.0408372960643534,0.055200396093985755,-0.02398836601040544,0.003448754309622766,0.02605874170928214,-0.07324895607256113,0.021389854127685473,-0.032623570890708185
IL1RN,0.11722482537643088,0.0040402886859016935,-0.023485917845090562,-0.016212421431156414,-0.012466326892068964,0.009536654524965354,0.11359255640111066,-0.015344869633921187,,-0.05685453369929273,-0.0577650076331179,,0.01839664405226563,-0.04419787054354264,-0.04861305475505666,0.08301703444120342
PCSK9,,,,,,,0.029323513309201993,,,,-0.0028704780999016474,,-0.02178953326356144,,,
NPW,0.06572617436651279,,0.04987666100784842,-0.016793635658940348,,,0.018091485489584343,-0.01709084382689176,0.09713289233119993,0.0750147521999687,0.02441323021790747,-0.02860552919598117,-0.03427485795212896,,0.03934364473907998,0.03706229095596888
CXCL9,0.11244164663135658,0.045077710973737584,-0.021297428644728517,,0.01042044900793625,0.026992149344174095,0.0036379076403457978,,-0.03936485475928138,,,-0.002383933097123644,,,0.13722042688927777,-0.021321774660380377
ANGPTL4,-0.07714643618831572,0.022482286220706978,-0.050272039867388346,0.03049383492223245,0.030921493073410408,0.07195965766342331,0.019224536147429472,0.017911014680565007,0.04430598671558218,-0.08612235007788005,-0.032209295726978844,0.07080728512099817,0.024868425832390045,0.015484441521608877,0.10741710758490608,-0.02113296572200487
CCL11,,,,,,,-0.02050297819343547,,,,,,,,,
UCN2,,,,,-0.013210151907950681,,0.032306411997644224,,,-0.018137946281603097,0.03563047284658105,,0.0651477361003365,,,
OBP2A,,,,,,,-0.01640068364517,,0.01549305992451855,0.027078816278333313,,,,,0.04850534688205677,
COL4A3,-0.03548908277694077,0.01806818790088351,-0.029587186062546702,,,,,-0.01935175018628937,,,,0.018272269335991246,0.00918157502535772,,0.024242813783945317,0.17664870524919085
NRG3,-0.00372692971419531,-0.02371235827922681,0.0534743570814863,-0.0070870356034201,0.014424532221944631,-0.0420670447586033,,-0.044530343188592524,0.07447660468630785,,0.031237770676024904,-0.06074601669583024,0.08667197014368097,0.011398088706686356,0.05809525513668665,-0.048968567027066735
IL23A,0.03548777037377116,-0.01992458330869533,0.027643559189144257,,-0.016160513648666625,,,-0.009281699549123935,-0.03720951095331596,-0.005159544046417156,0.058042558054500745,,,,0.013964040062956937,-0.028573941623664143
COLQ,0.06165055641351753,0.017780982111725064,-0.022674439414804022,0.010152340970022825,0.0009435123876362463,-0.03508396159756662,-0.02715954397143038,-0.004456499386421778,0.05893256724030174,0.19071033133144322,0.0030083369306752633,0.03597004523268207,-0.05916153684193303,,0.006569626750657306,-0.05688665575474966
SCGB1A1,,,,,,,,,,,,,-0.010182473261290239,,,
TNFSF12,-0.013899626065229743,0.018020040986027667,-0.034398834944669304,-0.036312413277899934,0.016628110136183583,0.03819000525243682,-0.028556283075789977,-0.008244181832498839,-0.10171635178955171,-0.05947486852308309,-0.015035847132821639,0.055454401084484385,0.06888767299680527,-0.03674008708954691,0.019903526209802232,0.05544867393974486
DKK2,0.04746715148041062,-0.020870047546162184,0.033953194243803275,0.04285119895397736,-0.023526467292353907,-0.03868957866148951,0.0526523814368453,,,,-0.026091159286575908,,0.025862028978958965,0.12547038031103924,0.04441102574877399,-0.021536978514950296
FYN,-0.035998427578432184,0.008299965325279822,-0.021064374214151457,0.07515156055414862,-0.008277531180629712,0.04596793675133215,-0.015596708810917546,0.022569124076754047,0.04191256192723923,0.1030027654154292,0.06691251043837386,0.029919020612188738,0.03052522082425404,-0.03821352907118529,0.0009203045333646068,-0.08578101523054425
ACE,-0.03537118251596873,0.0022650128689474186,0.004703712557800636,0.011778087936218781,-0.00738583777058937,-0.049847064397043624,0.01765859729970551,-0.02378383271207166,0.08250833512663933,0.03458841144815906,-0.011720704062070873,0.02066767298842129,0.051950747073930055,,0.05140385458596362,-0.03996132100567895
IL18,0.10393570826837707,0.06399917435031635,0.045182934423373164,0.007174980758995882,-0.013015622514552938,0.00631262591324871,-0.04423652647072332,-0.008730148417618168,-0.012180449061122943,0.1459559443233458,0.01232339805490033,-0.035568586426854544,-0.004485358837050844,0.16655583258509205,0.06352028376679143,0.019197412465316584
PPBP,,,-0.01397402445557326,,,,-0.01532710003710469,,,,0.022835771825175346,0.017364322228540188,,,,-0.023855494697465764
CCL27,-0.0047548391741997304,-0.013214931677983044,-0.02815762752465339,,-0.019832935534868697,-0.026455929445683563,,-0.007422125517470928,-0.03720950997644256,-0.034140535829879234,-0.05023864442037104,0.08101829942106407,-0.011334655278320052,,0.0643903063806663,-0.03139702595344742
SERPING1,-0.07615853944202336,0.014901485105187228,-0.031278236304567164,-0.026768800915188025,-0.010610528038980998,0.04753616337245136,0.00843668163986053,-0.03951823038217517,0.020576954992175794,-0.04695812917320228,-0.03893150152117945,0.04691450481014133,0.03168248931441204,0.0644230410379948,0.06887024125396722,0.0232507924234429
AZGP1,-0.03459250202305969,0.07129952503615311,-0.05121827716334896,0.10715495239064202,-0.015213375241829218,0.0225432345577147,,0.01881957422290629,0.04373922312346122,0.1946444831628533,-0.03334424983651676,-0.07276396012896451,-0.03258709432727983,0.044374087195938,0.0878561353671311,-0.07841466274177347
INHA,-0.027246881639721075,-0.025346132159811633,-0.047259847194065695,-0.003324697204348376,-0.01882792348811632,-0.0365606558032731,-3.7939767065490726e-05,0.023323984698803424,,-0.04455399509849325,0.019857452029019364,-0.02860552902642942,-0.03509864273719617,,0.038908833889176056,0.0689289947923062
SEMA3G,0.05706247106297587,-0.040432815950382464,0.05423462394961235,-0.028296679636045024,-0.025402251730730296,0.043024181970154424,-0.02260534757307007,-0.021837245660120186,-0.029613438975914744,0.23634396343992803,,-0.026390796420467932,-0.03614998387686009,,-0.01719166178043969,-0.031748303039902004
OXT,,,,,,,,,,,,,-0.02111127280306969,,,
COL6A1,-0.023487495722409612,0.08769773924162938,-0.06549950569659506,0.044707093385536516,-0.006718255428685855,0.02667359547060302,0.02826718308635708,0.07477700873064907,0.01122554960615116,-0.08010230886432945,-0.010623009118136134,-0.02086910977132878,-0.029140780716171603,0.13946992143749154,0.05433494028644934,0.036953960758038654
FGF17,0.14833872132855036,-0.019565217466202635,0.15012064515635684,-0.02261904071062042,-0.019455751847492358,-0.0381183903515027,-0.01741183109748713,-0.0031198798123309337,,,-0.03743784256324273,,0.006771760502532463,,-0.010454687827657084,-0.007920678199195624
TNFSF8,-0.017817008082798624,,-0.013974020833421138,,-0.012466326998567688,,,,-0.04550214264460648,0.0466936257271185,-0.029365505023228086,-0.025613108964114464,-0.022448252854891448,,0.040935308977123726,-0.026863227376044584
FGF20,,-0.02622641162735774,0.03567337551920591,-0.014173113570893818,-0.020080918413184167,0.12033334239392146,,0.12648557955965406,-0.03210853663422822,,0.06347382269100298,-0.06787664840945037,-0.010277028696137456,,-0.043539643697542194,-0.019885850377669722
ICAM3,-0.01132094058848788,0.010625556997822163,0.015617201207243135,0.022360370537241613,-0.016373012880435273,-0.008073913827682607,0.048159631346942615,0.08550534569039768,-0.013059889706141345,0.017104578147764168,-0.08153487359922774,0.02594121380887503,-0.020963683978310967,0.0169003833117164,0.1186422742692284,-0.01450599013020736
LAMA4,-0.052351149986897084,-0.023065732316267157,0.008635682758445064,-0.01805387655044461,0.0638111223265468,0.022560507056055085,-0.05113176707627117,-0.03160189765317024,0.07666024780300364,0.03245185005880013,-0.04759286538461456,-0.00829081827046175,-0.021706270224052648,0.014208918174650685,0.01839099028957925,-0.03981712735900208
INHBE,0.053239340505945566,,,,,,0.03782079523206069,,,,,,,,,
DLL4,-0.024319674226800123,0.012777757114798156,0.015347478563254826,0.015938124088311446,0.02765311862773426,0.006185787179423852,-0.0043618399121168674,0.004291259935048275,0.10832937562876171,0.007940966548901817,-0.018421617132387914,-0.018076845819372894,-0.02749703982646634,-0.0393399593681636,0.0869084910548198,0.05974976961369234
SEMA3A,0.05744965056002129,0.0003154748501358507,-0.022992239548183573,-0.026102070999981384,-0.015428019154970184,-0.04276502061292306,-0.0048993690153330905,0.015057933460457083,-0.006682626069780205,0.06111544733339337,0.038246675669783896,0.0612153903506189,-0.022628300704174563,-0.01495968692064042,0.03528374728148971,0.017077972828132573
RLN2,,,0.06246434038007598,-0.016650081636387853,-0.016009918446438474,0.0481748797729576,,-0.01471944283700838,,0.042130693312875764,-0.020306175399107344,-0.0426475404684062,0.14389077749902726,,0.0021466997743337843,0.08799423352303674
C5,0.08343750370079664,0.07554746625759998,0.006950758098207517,-0.034223963143097474,0.0009314600526331194,-0.044593177481683795,0.0013402490112683467,0.054384034336484685,-0.06809761637395245,0.17680996181657668,-0.01494729470240338,-0.029954675931973915,-0.010530709114933782,-0.04465931940736528,0.05370978512332829,-0.016155789868321467
COMP,,,,,,,0.008621491065903156,,,,,0.10116595425897813,,,-0.030808633661466613,
EDN2,0.16701446123025238,-0.014930778217708532,-0.018378173521905843,,-0.01703838348260378,,-0.015979429751492916,-0.029526258480394228,,,,,,,,
C1QA,0.08790238067116664,0.006904421300327528,0.05172164538731787,-0.0209290079262473,-0.053778747678604785,0.08837938464703238,-0.0007066545164961334,-0.007379279953729244,-0.016201221968273657,0.06409256768787466,-0.029171964697946563,-0.030652344602579658,0.018628601233494045,-0.11512960868672249,-0.0005094649583710723,0.0312928810865878
UTS2B,-0.019159996006620654,-0.015977615792551247,-0.015326906231445692,-0.012393732980800046,,,,,,,,,,,0.019153245973426887,
COL9A3,0.04518430302942559,-0.0413903357978127,0.02764958558683879,0.029415482154622967,0.012136079676238438,0.010244606740978582,0.010977838364911343,0.0417375113792452,-0.010624994287035484,0.13448097392843256,0.02182866712831994,-0.005009741030992215,-0.03797669028028356,-0.016582705805837247,0.007937982274433621,0.07432316285805175
DLK1,,,-0.012483152740584447,-0.04577759460377714,,,-0.025397796999462114,,0.07097213618326416,-0.11224860709091262,,,,,,-0.017995260698560684
HGF,0.04195503884867264,0.027012201752499822,0.009349399365109388,0.005673763490329323,-0.03922387561782235,-0.020429481115051808,0.062396541896036335,-0.02241934733074942,-0.006589128113474099,0.06285098829659193,-0.028836933797976968,-0.018894693113820325,0.02766234970472425,-0.04522650723621917,0.06160594024889831,0.039110602220104124
GIP,,,,,,,-0.02116990684378537,,,,,,,,,
P4HB,-0.018053718463292772,0.07197745039284406,-0.025094641242437904,0.051028915918492464,-0.001427806759977376,0.056774380503796455,0.03423093195175091,-0.040253370774253235,-0.019258559288064313,-0.0392533756109478,-0.005126773629423815,-0.03861117849907341,-0.05525144930854103,-0.06505405702055772,0.006615951530327608,-0.019059112352810704
ADCYAP1,,0.050398572593044325,0.019814858963684637,0.004215052928043947,-0.038807995634274006,-0.019754973451486933,,-0.02168951608221947,0.16970569029787372,,0.0037938424235736774,-0.0516427928967933,0.06923823632837373,,-0.024867636125766604,0.11379227520498715
GREM1,0.04047306145796929,-0.021001992206800886,0.05350309551459507,-0.04181577457186404,-0.03828496067532586,0.06976287827672109,0.04398109692858724,-1.1774103287991491e-05,0.06514351784969717,-0.002671359216216701,0.007892731723398074,-0.04484379138654964,-0.009300473449687204,0.026460414864121255,0.11704612373012718,-0.02062296952181555
EGF,-0.016231190075642672,0.020422574228350202,-0.028479668002802785,-0.001424477736701951,-0.01667128175840655,-0.0310671894174901,-0.020838855492604724,0.011078590475741808,0.12338786601743602,0.012687991831495637,0.08331212791508329,-0.013947545880702529,0.017659149311930567,,0.016263820855259254,-0.039255950659525155
VEGFB,-0.03888761452983962,-0.04406501362591273,-0.023844435967347945,0.011408768712610371,0.008475259699839003,0.09434851184821234,-0.02171133615158025,0.016418175525396504,-0.04109585734514911,0.09873428520247875,-0.014304609205048708,-0.06373591233447831,-0.037887450190333655,0.017982400420146524,0.005867455803424995,-0.047045588935663435
FARP2,0.04757159268712644,0.04840471446503259,0.03623914725525423,0.03183196819816097,0.07607918834918236,0.06182851861935336,0.06563669546433108,-0.009897172973133377,-0.026076597949347618,-0.06414464568696854,0.07842918641504767,0.11768507575493219,0.01816130550475667,0.11511627598966888,0.09800887138915226,0.005996944407514103
BMP3,,,,0.15527095066446478,,-0.0010584771267844613,,,,,,,,,,
IHH,,,,,,,,,,,-0.026581181958082182,,-0.024322759938641456,,,
LAMA2,-0.04618363797278766,0.03926748261929321,0.0071242661649614574,0.023607336484287252,-0.014248440561780774,-0.024670234758039943,0.05541377734825613,0.012046267904623646,-0.04933910382029544,0.08103143733372388,-0.039081098867305306,-0.04478894320680766,-0.004407400098457665,-0.035804013759182046,0.03643171145194156,0.041049858623875626
SERPINC1,,,,,,,,,,,,,-0.024019949675952675,,,
NRG1,-0.03315591422951343,-0.014938023328142421,-0.028265301238828894,-0.03479296058768044,-0.027457597350357826,-0.05498693332459504,-0.0032429198741602025,0.015572426955929081,0.010398095303766322,-0.05220089396982944,0.0016173002197066495,,-0.014691842331648655,,-0.003995004298509173,-0.08071328310520146
SPINK1,0.05049954151380658,0.003933030737503051,0.005973430272891799,,,,-0.013166294742247132,-0.01471944283700838,,,-0.019789755059562424,,-0.02952535178470401,,0.06818355806606591,-0.029316048389968652
EFEMP2,-0.034546396104543235,0.06704388615778796,-0.08036906716827145,0.05523437662750619,0.015290892919746349,0.053599073734221646,-0.0025934204661160675,0.030625370944113224,0.12837086625891977,-0.13351849446748454,-0.016438833331262673,-0.028302486559328568,-0.030438511532692756,0.060596868767217905,0.011472238849270795,-0.059449000314433925
SELPLG,0.07890047913806433,0.021612786638800716,0.08388124580542175,-0.06240124303139284,-0.04269463468830879,0.047902868635096144,0.022396574182792964,-0.01399956410976905,-0.09876554272138949,0.0122135482322984,0.04231129942212859,-0.03955084033300114,-0.007215113533424413,0.00598004861577871,0.032535793821704906,0.007523192110365061
GDF6,0.030054892994226336,0.0026889089699105345,,-0.024732649228969745,-0.016009920173431228,,,,,,-0.06311339207681392,,0.007481701539397419,,,
HLA-E,0.07183775575761213,0.05768947442085436,0.0018055770948622095,-0.032530496673584465,-0.02918712376050407,0.08917291120720414,-0.02833747089366616,-0.046852979801660095,-0.09051057377840105,-0.04679905611415497,-0.01299164487344601,0.03709820226839103,-0.03952089365067936,-0.053118251704228424,0.02584590386319163,-0.03262694754498864
PTN,-0.014387402626499741,-0.03237252697788905,-0.05170499077314173,0.08695409357477292,0.04043347732709549,-0.018649798462394594,-0.06423376362267462,0.09298867043705411,0.040227140470871954,0.05680695454628414,0.07999592714426991,-0.02581011763744353,0.019349853164951837,0.15571748852983386,-0.03415180473882478,0.019221549680932606
CD274,0.010738852444183215,-0.040206994323729234,-0.01440827745983955,-0.0144828508287112,-0.036518712182733525,0.01627901461601791,-0.0024169112826579893,0.07488604471360823,0.005561155796742071,0.031012432716007725,0.012472444773469708,-0.03879664301945985,0.008526553100340176,-0.033459932179044624,0.08442524171740814,0.020129637625864866
FGF10,,,,,,,,,,0.04845621660973148,,,,,,
CD14,0.08317902613020513,0.032157963785576865,-0.043468456216007506,0.04147961459307193,0.017144919129817617,0.06893415658793023,0.001520894695950258,0.02075542666521795,-0.07693371865295784,0.062210560772512906,-0.02480962972376114,0.028813295791728193,-0.02477918637844808,-0.05805889553550457,0.008223781760115451,0.06702997996514179
SFTPD,-0.02435833800167155,-0.02409138725153217,-0.015693184649117897,-0.014988712387335264,,,,-0.024887638272776808,-0.025187075040516888,-0.07465372745390703,-0.05936705116019994,0.020998304147238515,0.04221448942888459,-0.03671005114029138,0.11497626242965846,-0.0466008005319124
SLIT1,0.0006627793554165159,-0.02356610730670201,0.03266001096004956,-0.0016174757750099893,0.043180177016289796,-0.03848600287355209,-0.01892459212946378,0.00983878414603768,-0.028456168583560194,0.06716693248054863,0.10562269379931169,0.029263084295536007,0.08022142003543792,0.033079674397184615,0.025660167028209023,-0.012875604162103984
LPA,,,,-0.012393736087958298,,,,,,,,,,,,
CNTF,,,-0.013974022108826494,,-0.016750442477372278,0.034087259234738716,,0.002792226919576049,,,,-0.026390806834443278,-0.02462206420669407,,,
BST1,-0.03824539426944209,-0.0008762982223968735,-0.043398425354778926,-0.019957327472222137,-0.017042785094686357,0.00013375631800393627,0.0385269864291925,-0.006439233089780583,0.0628205938250069,0.05210854566716192,-0.029467432224761145,0.06108832210217093,0.020647639002583207,-0.0007214623453314803,0.0030338283559498665,-0.012135728939801634
AGTRAP,0.014441768371583426,-0.012496606367607582,-0.007448295919618118,0.03454162820927579,-0.052649571957168975,-0.007063196184902417,-0.014510999293977984,0.0593514266337233,0.003681028942642304,0.08546590588548877,-0.04943089735265625,0.04169190542969858,0.04341022610287109,0.024615120381191465,0.06999192580590836,-0.009800066306071357
LAMC1,0.013642962676749058,-0.0014358759213473381,-0.08485781842662925,0.06506034844998469,-0.0002069881750910184,-0.053927965444318035,0.04743512831474394,0.019663018272064483,0.047587483904045644,-0.03849615674882903,-0.023646845006577297,0.046575788724220885,-0.014483903570552749,0.057497473101951066,0.057029820408323766,-0.008374858806826145
COL6A3,-0.035373402031355236,0.038697621734078966,0.025532821480748293,0.07609240518023665,-0.036654535724374125,-0.012086732000770753,0.07704558178986164,0.020246207461923828,0.050266495764597546,0.08920555406858759,-0.04179905406056387,-0.030206700593648925,0.008821693338952016,0.06508565086042509,0.052215738138265806,-0.0011787681696029885
FN1,-0.07079292710928749,0.05964638733385856,-0.033174964999648726,0.04733082848623717,0.033958438836984184,0.015700974481982845,0.03533560067879518,0.018133320456961897,0.09735869526417228,0.0549755648291611,-0.056875465984334406,0.031157764690449605,-0.01758711261123753,0.033814444294515356,0.013806447666332664,-0.032679884290339495
MIF,-0.014028330931786319,-0.018914239350305038,0.02738932938051375,0.07127858222206622,0.02029650479601182,-0.008256637345385308,0.01246724706609436,-0.054526313190576395,0.017087657048531744,-0.06795095863413897,0.00979622341910785,0.05894046986979811,0.05454146228565946,0.0752180354621337,0.014883031393436441,-0.04019352313679631
JAG1,0.05365849589917548,0.01365151976984534,-0.040064400382646845,-0.0006992679242824775,0.03185214038124426,0.08682930892394473,-0.02022663062210147,0.0625536265733218,0.010422074136788813,-0.178386367166815,0.02092319907714044,-0.055551582580644944,0.002073572097591688,-0.008269846057476158,0.03160933279368109,-0.03999336586466543
NID2,0.017255951719359237,-0.0064579368474941,-0.016231441339293974,0.11473580729143018,0.013154902084343865,0.02120811224258039,-0.01148028732984215,-0.029054166680624802,0.04535065853858788,0.06857150094823967,-0.03676527927464507,0.026434449326906594,-0.012704564341145256,0.031964355567011445,0.039756650122579264,-0.018712759638474092
EFNB1,-0.01516749697731862,0.026028710804701618,0.012463339679712714,0.012737911180694922,0.021558943459171455,-0.02135243833408175,-0.02076196456018159,0.04039704050533957,-0.032190198467764254,0.009302250902422569,-0.04522253220869753,-0.07107577171011598,0.02773980973267214,-0.001401998696496673,0.049535587702448404,0.016774639072214256
COL4A2,-0.02162537268453371,-0.006095370849081836,-0.037515170177013585,-0.0033946369130786616,0.027129437368959855,0.07865974307476124,-0.05123783526337846,0.0021244034143348177,0.07072527888510576,0.015963460857913683,-0.04897035278436394,0.013097450636516168,-0.01305020502122996,0.10352843926576333,0.027615573511897543,-0.015822503077766496
SPP1,-0.025996040906842165,0.06164422824568462,-0.0722111147381643,0.07811284101263209,-0.021401665070297837,0.10124857467477552,0.12313619838410096,0.04648489258219399,0.05835879763089104,-0.08473992320576557,0.011813300468598978,-0.0683956172463678,-0.017720133434444934,-0.0151070579296848,-0.05364115781937513,-0.033738170008050995
PODXL2,0.03261634678148805,-0.01102608637785104,0.016372348253082432,0.037005544854048986,-0.022428484363471855,0.039286917763879464,0.011931330263646569,0.007400051786953184,0.028749695891741717,0.07776075155965062,0.057932702489215365,-0.019609702072244873,0.05180829649183477,0.12111157331730087,-0.004840939221108213,0.058643098731685724
FGF9,0.07743393571330144,0.016963060332218904,0.10285549654135463,0.022004270961024516,-0.016040695175624203,-0.036647473148786934,,-0.0319173063854294,,,0.07161994379154896,,0.01488644278729665,,0.04185053591304585,0.001599437227450093
ITIH2,-0.017817027051375653,-0.025234269861805374,-0.004091692019224035,0.05460922302525186,0.030168899604403623,-0.04321826990199507,,0.07339407470533775,,,0.03641195933901243,-0.016430465657060633,0.04766645783827235,-0.032118090760348,0.018955635265325867,0.031107442326109486
ADAM10,0.0023782102396514167,0.04602392387938827,0.0010744258794421738,-0.03891262327806381,-0.03738439702333045,0.07023885202459561,0.016653256631977767,0.08974933319429418,0.007209141053431904,0.028200085970128016,0.014319929165389465,-0.0026217703405118724,-0.06328023288371754,0.019682994504934725,0.05069121715228533,0.014495187610049084
CFH,0.050715773128869844,0.028510737610852734,0.07977965172849359,-0.01843851075729902,0.0035369091296465205,0.04667556394572302,0.05150525827341069,0.04999649420189669,0.12827231415494644,0.1030394090206569,-0.017218123206519883,0.030368416386413095,-0.009883087353523046,0.08397259094002187,0.042099348916627824,0.028904227025041685
COL4A5,-0.04118513059521548,-0.008024390371797191,-0.010279919338979428,-0.010153160219633842,-0.027056841744640986,0.13081260432512834,-0.012333190163143909,-0.02725985003826446,0.07924010001900336,0.08728465834882997,-0.009733422483027726,0.04607157366123336,-0.02509249049346713,0.036248962629179045,0.04096999281255481,-0.01862587466900199
LTBP3,-0.09725566951132394,0.032376930758540895,-0.07625761577802567,-0.008385624666421457,0.008456374848528646,-0.0005211141264181219,-8.926291435354506e-06,0.023908880940798738,-0.03162447753201024,-0.07921280556307754,0.016794755559783065,0.01259250053350547,0.004254916227682164,0.06689253787967944,0.019701099077117652,-0.022905764449564468
GNB3,-0.03765050292516472,0.05722146555599637,0.03399479756767853,0.07199240240543327,0.010432594026954229,-0.055428411500661426,-0.025086386089087743,0.06380878677776018,-0.027698469649640813,0.07660854573635162,-0.028248875544797405,-0.023251401147274975,-0.03649538140671337,,0.0204452422932097,-0.005260295743653313
COL6A2,-0.03351217264410214,0.05112166377310011,0.0764743912739303,-0.03809364542733503,0.03570623341214534,0.06643580807970792,0.01709264062656188,-0.03588179090387724,0.05915987682959481,-0.08108261257419831,-0.0432109166545131,0.021024185125742723,-0.02794628264717947,0.04253484849565066,0.04943748818125311,-0.018557403232291894
PLG,,,,,,,,0.014685016945651599,,,,,,,,
GDF9,0.008635253338354194,0.0011603907784168475,0.0143856998031081,0.07956440677616627,0.04271445448155401,,-0.022293535657870633,-0.0022809906404985484,0.05950840555117803,0.015962821617185093,-0.019892714067375226,0.038554289867160946,0.048571028598369044,,-0.015064279101288169,-0.009158978657703421
NCAM1,-0.042593620468252005,-0.05241832962164799,0.021871327224618358,0.0439779808842425,-0.007777030894069179,-0.020655275460549093,0.04423471907011541,0.028931432513162037,-0.033027331659543274,-0.043441984548751214,0.010657601896571221,-0.012884541228849132,0.018768497952255273,0.07452855426634,-0.019438843347184393,0.0033671652981339933
APOC2,0.10306918776894985,0.012020947534940004,-0.0031251119567648365,0.04985223053942628,0.01572744786545089,0.09357909249973026,-0.009604503235897455,0.05256868997490385,-0.05486183333872093,-0.037836145802666844,-0.014890343889651887,0.021360684297945663,0.09043037605935193,0.12665483211044648,0.048026004934391874,-0.029953747007703292
BST2,0.01642635935911391,-0.04504412402748282,-0.05962886675775324,0.04859168999980809,0.030070782156898363,0.030497815971422676,0.0006192953364356655,0.05597932230775293,0.04968265145458479,0.07056223324621409,0.018814200397827153,0.024357411511906967,-0.056959436481884215,0.04108956956109201,0.02344073985249563,-0.03132254478483801
COL5A1,-0.06477396524342983,0.008359095512404595,-0.052326452801880814,0.04635131590244419,0.020252401409265448,0.023314563642706922,0.008846533893291078,0.0070279505824984954,0.036244613089186084,-0.07454646914147567,-0.06615165725455502,-0.027750518207116676,-0.039141573366405315,-0.03882625496686506,0.05950351191670753,-0.03214734917972692
CALM3,0.03826422374234549,-0.013851110983695328,0.06916652784400076,-0.08458901280916954,0.04345917527007503,-0.0903307007849012,-0.013278985856888621,-0.06514205880564133,-0.0685022763687913,0.030300727180465257,0.00810496269279985,0.08018439335196964,0.11511342540520889,0.030883697165549166,0.07653897901025014,-0.03225813733217399
THBS2,0.00894270924804539,0.06652983527506702,-0.04497888646737541,0.02185770261458356,0.0074228933577384585,0.08418777831212573,0.018092797253218194,0.007600586689842379,-0.039442193232204534,-0.02392517855531542,-0.01246513053280252,0.04507039397826619,-0.02376808905770094,-0.013006895152477452,0.021928157935581127,0.05506381995571486
