,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
EFEMP1,-0.047761302529614184,-0.03709163685407445,-0.01507496556673635,-0.005967360527644585,-0.13439630729981858,-0.022940107235525045,-0.09005771779103292,0.01969432250810252,0.006618888530222404,-0.40866938106040557,-0.012926043640513515,-0.09905296217033346,-0.015989368416346336,0.04666989246492773,0.10202292103957619,-0.14813725067935968,-0.016556610821036974,-0.15517205360157718,0.039862853674524905
C1QTNF1,0.04398437151339,0.025755669016576797,0.01929208170778225,-0.009104155284152092,0.006028726806946848,0.025387750804460804,-0.13153708737563044,-0.12937653600616023,-0.014078670023202747,0.04445580978392665,0.03860716235708178,-0.10436661072315387,-0.058299027979430845,-0.0737961275480072,-0.005358935400223679,-0.04206259465526647,0.08857232479001972,-0.21092820231277865,0.03177869466370426
ALB,-0.05311839599597468,-0.04545558074825236,-0.01457943521414753,0.015367496121525968,-0.005579558337108779,-0.05959108224700203,-0.01584122876121393,-0.04035799032664862,0.01652928588230127,-0.08830234158462694,-0.015492191590446751,-0.05343240254746906,0.049039308680184863,0.06850608638651397,0.04664279735864266,-0.03517866354039506,-0.0004424515822840998,-0.05069243784043738,0.14973168053252206
CCL13,,,,,,,,,,,-0.029526543978599558,,-0.02284904170177075,,-0.041935630533069986,,,,
EFNA3,0.12293984214843101,-0.0677416042046378,-0.013083495640039421,0.01788688859132552,0.0006152057327916198,0.07470209816759424,0.21744305270577782,0.062252569054135704,0.015572572511541167,0.28651145329857775,0.040095104660107364,-0.0697755176429475,0.07770533913765414,0.053014314148284704,0.03462555026623653,0.06879930719506654,0.03751286929053573,0.14752357551824674,0.18164411368184472
DRAXIN,0.07081771075634836,-0.02849671088192455,0.045912085862631444,0.026065529101266843,-0.017558647505517756,-0.0806687007227575,-0.12166173431568053,-0.11501393275368574,0.024983629561677476,-0.059792226640711404,-0.031948411361382885,-0.11000709378664333,-0.07235650301245901,-0.05470733859088392,-0.09718270204169133,-0.052897115295686525,-0.0014815828190599357,0.06356261812497747,-0.025135699122849544
RAET1L,,0.08528037386423096,,,,,,,-0.04343035287479111,,,,,-0.02008998194635066,0.004805832519351733,,,,
NPTX2,0.05052135775810161,0.04431903294597762,0.047088736211299415,0.0490861002737395,0.07166432834799626,0.09645485560818459,0.1785448862137916,0.13006430192360866,0.07381160386274667,-0.18755557011947577,-0.02446371474048159,-0.11887410914851389,-0.002034076792400345,-0.00046925209421944906,-0.04371834049579342,0.050240692481927876,0.010609315522046284,0.22130931578188096,0.05252751150791759
FGF11,-0.0009617359266595762,0.005679115949322866,0.006077895292063533,-0.02615809635666675,-0.08321239150399408,-0.09737844045353317,-0.045439455651685154,-0.04408702908571732,-0.015243408519922208,0.062474642077631655,-0.03667609310081844,-0.1538735087314384,0.0422273737796016,0.012672537653669316,0.0339392194972445,0.04311594520869729,0.04019480292740929,-0.17052328616445198,0.07947697251389357
CD59,-0.12358242843106566,0.01646589982915782,-0.03508491325343425,-0.011317669734548152,0.05844525719586759,0.07086263110680573,0.04301990498389947,0.06574268064409183,-0.06290483612715254,-0.15454853303306884,0.03365303564779247,0.19533121801062747,-0.005802303325108249,0.03798165736087961,0.04854605756813549,-0.1526003099037938,-0.011181592334930098,0.12502585978417222,0.0126504887135285
COL9A2,0.018898281876301885,-0.01287253841227471,0.025944395822778802,-0.01285203494299471,0.036483206446077866,-0.0879341413359834,-0.06701673384756066,0.05443190076734151,-0.014236746092817842,-0.1301030155203253,0.04824092022685628,-0.07466513320576203,0.05441527303335034,0.11640731331853695,0.013621111629728053,-0.04993278671668508,-0.005697969519461381,-0.0064535119292327995,0.010177069083985002
DLL3,-0.08670292874819945,0.005330629598308055,0.047532556531942924,-0.012106608454317812,-0.019831013535855563,-0.15206286720948187,-0.07407372671589617,0.07679097808581048,0.011962004818548706,0.26071095038322906,-0.019851998509224745,-0.027974727263094256,0.08187392252576955,0.10878159351896215,0.060635399682317966,-0.10558101477675748,-0.015285502553376957,-0.041122489702495546,-0.045459264918856296
FGF5,,,,,,,-0.006502894329113384,,,0.057911772878780285,0.07311321532090817,,,,,,-0.009803799738186448,0.012429454805266733,
LIN7C,0.02324950563848669,0.06244206612920958,-0.024477407149006567,-0.004533195909107029,0.08518271253798594,-0.024677676596370816,-0.02362398536641452,0.009495922319061809,-0.06053189359702525,0.16630756054971385,0.0345516921550889,0.028916345362452345,0.04202658110366602,0.08496452355650538,-0.0025504143856637483,-0.0033040534344399002,0.045838841736895425,0.06455318212802189,-0.009147725744615892
GDF7,-0.04257676519087678,0.026195165451897914,-0.02164557406486772,0.012737429576369088,,-0.01120934135518299,-0.021676886473099895,0.03902380764794104,0.005082978807430588,0.2298120167236015,,,,-0.01722211094586516,-0.03039224651998775,,-0.026620107381795235,0.05985753284150966,
PSPN,0.005578471218023886,0.0463866287571874,-0.005200594139497052,0.017559049319530808,0.03666155214595338,-0.005236414051993171,-0.03655683790849929,-0.03656373622809413,0.009067416499621641,0.024661598500209474,0.02099846685469961,0.0183562732117468,-0.026094066124084648,0.10260080710467137,-0.0694427873514025,0.12278536407991723,0.030086579355513027,0.0323437592668801,-0.00905718145345037
ANGPT1,0.03999245395971877,0.010467633942742043,-0.007039174247709361,0.014251096730195752,0.030330577003228096,0.028918197685381314,-0.022245230316663752,0.052611712316917976,0.028366505793806285,-0.11928879855250592,0.006845956335689276,-0.039140602281488864,0.06512678751713123,0.007037570560116736,0.023979123753060185,-0.004793806836208132,0.009078491359989688,0.12127107539337093,0.01739224188205955
PNOC,0.04866168497793434,0.0004906962645475578,-0.022179950804896337,0.02703481788893932,0.11222063113095262,0.12604887447747726,0.16023509999512944,0.16672523548853088,0.045416122065798724,0.23601809995201634,-0.015492191590446751,0.1303381488910758,,0.04852276730458845,-0.0030807401964317717,-0.06570047508835751,-0.019260668316664023,0.0938608823295682,0.20468978628196646
L1CAM,0.11562196825447123,0.06298850962532504,0.04651752853567708,-0.01945743343869155,-0.01885726814592581,0.10874463658624543,0.19948475160020485,0.174739554742947,0.004924682684972061,0.26460307465817934,-0.05014478512211191,0.347947140145098,-0.01512904280021288,-0.0324558167491937,-0.041196230014311955,0.07433616487485063,0.10382589313329094,0.32590841482890043,0.17309304205591514
APOA1,0.04672168467083002,0.004270718438647937,-0.02997621421841514,-0.0006440768765579362,0.024352375304503727,0.02835280075194633,-0.03216567987752785,-0.023666497087260447,0.032812459736754764,0.04451867445069719,-0.01115620696229157,-0.00040855574760148924,0.033796778896244606,-0.021869954357643228,-0.034330389949148804,,-0.0014027006511019315,-0.0910172141946364,-0.04058484374002771
PSEN1,-0.03555764593545261,-0.06048435118717564,-0.009928830181797908,-0.02509546119899417,0.04287372889272583,-0.010311072676216034,-0.08602741062753108,-0.0576403528735302,-0.008348775870290757,-0.211166628656609,0.013318233282063089,-0.11691185375088904,-0.033233197875074186,-0.021267872984406223,-0.01833120007995716,-0.02063314780297594,0.028876683267943466,-0.01088896088083274,-0.09073766285107146
CALM2,0.026877778994382238,0.033774675180047176,0.06854742653710752,0.011210011712613564,0.09401095209452047,0.23367600467889216,0.21964393519998443,0.1548783056033503,0.06767140686919355,0.5009683718505705,-0.025946124142039607,0.2605430683607958,0.1266623802604092,0.06814926149475184,0.009897591787865121,0.08667191328233236,-0.03161102239580924,0.21472028120042763,0.020782819657126226
CLEC2B,-0.059843220214409944,0.04299707167975976,0.025078792949301876,-0.07995018871029637,-0.044302492555013416,0.005097989903085396,-0.10094689189809805,-0.05801325294294357,-0.031921184178998786,-0.10257396778424943,0.04639977627887404,-0.03752190345652587,-0.048414155580716274,0.007024569430133817,-0.055123936565250116,0.06774145331881962,0.038996927504039144,-0.08647482587133028,0.02874461236307918
NTNG1,0.06827215712831694,-0.04265002770634331,-0.000437021470863259,-0.010459687898336803,0.014961192269532178,0.05606447396554358,-0.036881055464646824,-0.0246690867452923,-0.02800884967275902,0.061745493878983156,-0.025387228943686276,0.10618693227041445,0.11279303666244474,0.08154721265463764,0.0600668803088394,-0.07713796406234916,0.017453286722397626,-0.024440924271452794,0.13816820031458316
LRIG1,0.04970867244286145,-0.0026614138544770183,0.0023630647480512904,0.04362166107354987,-0.044248319280848936,-0.14821264557952427,-0.10772595564239174,-0.08636635147476464,0.041455293923335974,-0.16959205353805745,0.09612566681799915,-0.10866684987564534,0.11239826020549129,0.08506904694965835,0.05905591554142692,-0.07414147106803112,-0.0168413042374893,0.029900192050719202,-0.015802384902124312
CPAMD8,-0.0374638994056716,0.08026953128576313,,-0.018768392128950834,0.0957208283292994,0.033592486352664895,-0.020953830715145557,-0.019921450753452006,-0.01902336100627927,-0.019257911101630647,,0.040711252630647336,,-0.019347650781072923,,-0.0727379375267578,-0.01955393874806526,0.04194228415821002,-0.053855443380515136
GHRL,0.020341447063934148,-0.011987988997718907,0.019978194648356793,0.02449409527085639,0.04045050873723478,-0.0007039410615736041,-0.04456127623088008,-0.02989522792078287,0.0266188783103194,-0.014010052257195095,,-0.03152034469724897,,,0.07148232219801709,,0.005138901663311992,0.023205744536127913,
NPY,0.005076839899109207,-0.011608998882543766,0.035315774361383084,0.028575824484171123,-0.010843718114833676,0.2005597994940862,0.023410403134625852,0.022741324186794747,-0.00203231395860152,0.0013898807003224804,,0.12467593771654414,-0.029670459094028424,-0.07236110696048596,0.062149046903414655,0.050785881639754185,-0.023565238089593873,0.09779833604387667,-0.007330554833136989
MMP2,-0.042333146636469955,-0.009842691320959562,-0.06542839685598527,-0.052911796061817014,0.04126977022229413,-0.07974986645266009,-0.12855999294948825,-0.002730182062744146,0.005450186068731467,-0.11942976426241092,0.05721783800200376,-0.17405767987468515,0.02440371961492652,0.08530109331340706,-0.008254973005539365,0.057093902818880646,0.003706138443502597,-0.1319938389278064,-0.04099125646543297
LHB,,,,-0.01634585215042027,,,,,,,,,,,,,,,
PPY,,-0.028987019566413055,,-0.02845336127403731,,,,-0.029967732465263613,,,0.039957069199605386,,-0.016352231499013124,-0.0632837920691218,0.024554545724256752,,0.03333259245337637,-0.04542347830596104,
ALKAL2,-0.05610249764126814,0.03208763232182024,-0.017374119603348222,-0.016108372413827267,,-0.03851356885992033,0.0265033414932701,-0.037351192365146724,-0.005071197343278497,-0.1942948723862516,0.07471864079970915,-0.07290507952947066,0.0408343529030566,0.052969432983574656,-0.050616211871738474,,-0.020088449106412627,-0.04311215619197617,-0.07389150464916056
CSF1,0.08523814685651664,-0.04121235205465606,-0.03771985431794084,-0.011214116393733818,-0.06412696533791913,-0.10895150014979862,-0.14903646089991585,-0.05485736522220748,0.01973857217978164,-0.19309462877710476,-0.030291076664230678,-0.10110610895494579,0.006192253207334705,-0.03475140271058794,0.003691783548789893,0.0075632772150331625,-0.009246395304946276,-0.09959435541079002,-0.03938739355904226
SEMA4C,0.04721641295378884,0.008366631429594018,-0.012058778524075647,-0.05288072122776084,0.006339864748810973,-0.0013506760179799852,-0.03264922683239631,0.017224478227776195,0.053793313261969164,0.004193652442952434,0.015572943417612903,-0.050905587743714495,-0.0220957876172453,0.07045702763315508,0.000586845458880233,0.09535491857414191,0.038200357545185006,0.10214322992593665,0.07290891266151936
BMP8A,,,,,,,,,,,,,,,,,-0.01674993375864149,,
ICAM2,-0.007778338526037147,0.028379552048107347,0.003710927664243884,0.05479424093945285,-0.026397680334906085,0.021340275900872292,-0.0654078343079024,-0.03078081221414234,0.0014059477074899053,-0.026759068547658114,-0.027398227278697222,0.05104601609157298,0.04767779932806562,0.04752938796829098,0.016122104852155737,-0.046334981946569855,0.030507507983417358,0.09565026914015232,0.02004084544862408
SYTL3,0.052495067138647114,-0.01987265550041908,-0.05059765960575292,-0.027542277949492714,-0.023650298136893993,0.004957715802728252,-0.08732217039856947,-0.07351998747056523,0.010118433090127681,8.178649508464356e-05,0.037725203963480274,-0.030492127478324853,0.021427391156646377,0.04673970933385853,0.06492589161176435,0.0369757906838376,0.04240867712257991,-0.0608492294523871,
IL1A,0.012914578798809724,-0.012959883865823866,0.002742244794478257,0.0009258337943589076,-0.035965247325652074,-0.007661048928262975,-0.057632458363058345,-0.10818227334021936,0.05067288312205279,-0.11698774865502724,,-0.04746800643472283,-0.01883308589702397,-0.008072321082692128,-0.0005676066340961753,-0.0035341030158768673,-0.04737999258408861,-0.01252748986666673,0.15631390732403966
HLA-G,,0.033053761808176,,-0.017264382986369564,,0.011260210720946035,,,,,,,-0.007925615917086579,0.03368167424826313,0.010431929417221425,,,,
PGF,0.08587245377218132,-0.026767342778155664,-0.0018055915443521656,0.010584792270882321,0.02217659823219646,-0.004916071805305954,-0.11842725184629226,-0.058083536312035396,-0.01756210892883244,-0.05712439711681921,-0.06176266855706599,-0.09432882237622625,0.03380533441689302,0.061816677686239524,-0.08617644334196321,0.053703810993959565,0.0093619665434375,0.03859935557516308,0.019655934457976223
LGALS8,0.09955283811385064,-0.01399895352906937,0.02109116585018564,0.01369352512300102,0.009584601190410956,-0.00702875465509756,-0.03673677291370319,0.07023470302431098,0.007414111790112943,0.0896754753771677,-0.03270306960467347,0.04565858599529145,0.04070107451039557,0.023972388431412788,-0.027175757489729908,-0.05348146584281939,-0.013389997002753168,0.10417161869466622,0.014829749425037349
DKK3,0.04361278789137904,0.057531699959126825,0.014292814001799325,0.023932684726288022,0.12228821235751353,0.14881228825740156,0.17878468983311765,0.16724498156201498,0.015544302140879245,0.4953672777753887,0.0004970042719494966,0.2759866229747206,0.0444170151179325,0.11732986488524459,0.09096222283252679,0.16275583269154031,-0.054634980605350665,0.2808661646714378,0.09478540184002436
COL16A1,0.1324792954229714,-0.01299305477253275,-0.06057584836655421,-0.03981013912335604,-0.009632470025335193,0.09151558809534956,-0.004344431226149655,-0.05991637175700425,0.014448335026684328,-0.011456757002893288,-0.10823163676386749,-0.19802704495881002,0.028828534558679075,0.0408010291191581,-0.062470403949921434,-0.017678375358196472,-0.03600940206023686,0.0331345044927411,0.03509301471786543
TPH1,0.0011233105429517322,0.02671503280033126,,-0.021555598881658727,-0.01569052396751244,-0.01848672241993119,-0.024908818219585415,-0.039459689295761345,,,,0.028730627391313365,-0.046763036106818624,0.05745850486393679,-0.04132145058335396,,0.09625744066483698,-0.0827074745516186,0.06203567294221002
TNC,0.09858789913268422,-0.08273363856539272,-0.018494093969775176,0.013359657519633332,-0.051792036074316525,-0.12094959785590835,-0.1747695968785132,-0.19667481876266749,0.02911826871112804,-0.302601442782034,0.07008695502852327,-0.21805974555653876,-0.09399658916022098,-0.01847672904768466,0.0009133411543277568,-0.0764928037945334,-0.013816205653813555,-0.05578837299254201,-0.0575310790373965
TNFSF9,-0.03746388162469539,0.05560174915771481,-0.029053488840875098,-0.02831221062847822,0.008838608404732134,0.013592869684679602,0.05014666839415748,0.04935616185876528,-0.013699785919805536,0.036383847528229825,-0.03391271857752482,0.061146895101483405,0.05069227583986982,0.04152234450004801,0.04634020682755119,0.010351973629410174,-0.026508002543081496,0.04981615479709845,0.02420945527105472
C4A,,,-0.017121416100618913,-0.019378956236772785,,,,-0.01804308113414287,,-0.009210233542866675,-0.016993071434807813,-0.026126792243549666,0.04091175487466264,,0.03304620946597145,0.026683700958840352,0.21854850854825666,,
CNTN2,-0.17287587757299838,0.04557567661580668,0.07984286588666194,-0.047129036795816204,0.016667517836617796,0.02309391266836934,-0.03715094387236915,0.03405189555991632,0.10178723932407444,-0.3514635666153737,-0.01799295161668542,0.01519554758805364,0.058951470806795886,0.1326420503472283,0.0418867972343681,-0.17029757964411207,-0.004684569237510565,0.40241405080210024,-0.16317100114164995
F7,,0.09525389444975828,,,,0.09093089900306207,0.05342072252321732,,,,0.033784950165172065,,-0.03205066341573306,,-0.03039224945884372,,,0.14072369287004635,
LUM,0.06255884510667291,-0.03503511766774737,-0.025242926179893047,-0.022847174319734792,-0.05026602319219007,-0.0019620561717284377,-0.09306572331588331,-0.044367560408787,0.025431055895632278,-0.1270212344953828,0.06756957782149357,-0.025762225243962697,0.007919916582093456,0.07012202336611728,-0.053612886530457184,-0.046992166836668944,0.015981447223304666,-0.04983114606980765,
IZUMO1,0.03128209262130862,,,,,,,,,,,,,,,,,,
BTC,,-0.0069843505449622085,0.05794882012788502,-0.017675911215015397,0.002252109522138625,,,,-0.0011026307205717672,-0.014330339128239068,,,0.15045387301263896,0.05295580740322566,0.02045366523129453,,0.0012348299454823554,-0.08077796144479908,
APOC1,-0.21353605219260194,0.025534590204641258,0.003176595551467049,-0.014927756824620648,0.07023381712848653,-0.21532752646538028,-0.15051550583908396,-0.019541797814974674,0.0021407634749088596,-0.4603397857610037,-0.1028401212097376,-0.16644423779603726,0.05086511144724824,0.059237276239282786,0.09104231156230191,-0.07785275292303623,-0.042019697209716496,-0.030006452321590566,-0.1589398696262157
PKM,0.03678426997918307,-0.037495899551724644,0.028584649653955352,0.025813296772596046,-0.05586057573082473,0.14437800521028335,-0.11770733788299471,-0.03719041770519415,0.012142732782088267,0.3580257038453644,-0.01267245487204612,-0.153233694947217,-0.0811704654615419,-0.07601106185604495,0.03824604282330053,0.047010779936266435,0.0419661486944641,-0.10205340940549987,0.1776778059998047
TNF,,0.01889422488417151,0.0063828465935907765,-0.04278204526747779,0.05423308361797878,-0.07128840388318573,0.03466378038591382,-0.04202009412596593,0.003963915774263062,-0.15076187647075892,-0.022053356446193016,-0.06206293597644317,-0.02250578467661583,-0.02008998742589776,,,-0.0008607822580294088,0.01827459781199498,-0.08095170372096858
GNAS,0.08933248435098451,-0.017759190145878144,0.04977497938102178,0.039503721225662265,0.09929957500155398,0.16460882051597706,0.21535404570790684,0.052378559743467286,0.07419826293726146,0.49449706189874043,0.05833207645321359,-0.21229623585092666,-0.13520295798897744,0.047219318963499186,-0.055312575885525364,0.15124370812597432,-0.006902500573840147,0.14971040836744173,0.06976841104550302
BMP8B,0.0067784445773205705,-0.005972771218620594,0.027618638107897334,-0.02502890824641597,-0.05300764553266834,-0.06061160158947365,-0.004175905635556393,0.0004835504837295027,0.03281700875177796,-0.17761259884439085,-0.0017828236121598035,-0.04872366375374406,0.01843563742154741,-0.023275450503711728,-0.02787357735178928,-0.04132403866149843,-0.04111014532595174,0.02236365311762939,0.006197951463091988
LIPH,,-0.025877998854592257,,-0.024550594387932563,,,,-0.01809572061771001,,,,,-0.022849050105092458,0.06948850291922312,0.05240692128069673,,-0.04149943428288825,-0.0406354327165649,
CCL28,,-0.03640062442745011,,,,-0.0038247874594145555,,-0.030487382508467758,0.01637447671084888,0.029738565995513874,,-0.023570859832957196,,,,,0.21087846858430595,0.019228015159311853,
PTPN11,0.04344485516517971,0.01720287834364095,0.017428637888793754,0.0070839026560678775,0.04020960471059165,0.0026987872197008693,-0.1008403432432181,0.005399209540025365,0.056720663937000405,-0.10404250296811128,0.024579106808071887,-0.09569675477942545,0.006043782076225464,-0.01667522406522726,0.030768658577533334,0.03729515941906183,0.034762109994337195,0.14782881503302478,-0.03166189999057026
ADAM12,0.08666406002068276,-0.006733778168168032,-0.020388297628872096,-0.04412599555347217,0.01758048216540033,-0.020515864007308964,-0.10756982022978383,-0.07954263819860168,0.07830311122960361,-0.015091760240789237,-0.026469498772581028,-0.0940560731709385,-0.008775196768718189,0.05602603120883169,-0.07927319075598728,-0.010566115982721731,0.0033769633670129627,-0.019344402711512818,
EPO,,-0.0347716165946248,,-0.013697504837873662,-0.016836728586709312,,,-0.029967733773361052,,,-0.014086100375527232,-0.029722032994866903,-0.024814651949821017,-0.023262661532136294,-0.029077239798049326,,-0.013831182696933397,,
EDN3,-0.052613602175422006,0.0838209136477327,-0.03572450278257634,-0.031157512724424092,0.04584284632569893,-0.03407427129063804,-0.03712720965734643,0.011068434655245422,-0.04147604309235897,0.1302503004150553,,0.053618186488437136,-0.02882815281980183,0.022217754308563938,-0.009460850373893374,,-0.025131158259074207,-0.008864830758953873,0.059330716455420277
CCL22,,,0.008189656759219581,,,,,-0.024291270140538505,,,,,0.002509626129253674,-0.021273347783500433,-0.025514012112402593,-0.008733971108667877,0.05759029321359478,,
CCL2,-0.12207711959161564,-0.06880931161650004,-0.027725564738201387,-0.021264724526315944,-0.10162162400216351,-0.10604614461919204,-0.054041304076084345,-0.077764281755091,-0.01471124444456843,-0.33807176522596477,-0.08290442466080639,-0.08331332222539309,-0.03088901787765166,0.03285629845264666,0.02750179716247032,0.11152185479400537,0.003920809593764208,-0.09820961184246194,-0.1987808124421628
DSCAM,0.034987464331836964,-0.008601636006494402,0.07936451588478433,-0.010202917495694554,-0.019416302515293016,0.020048861970282928,-0.06643671595396668,0.012374319122896828,0.0016630472088786622,0.13707509107699725,-0.020723819355527393,-0.09302399702727711,0.07489222014607262,0.04894164757840272,-0.02879157984186505,-0.042618484220342576,0.06128560077031868,-0.050443848875787824,0.011410900474072068
GPHA2,,-0.028842344652572082,,,,,,,,,,,,,,,,,
ANG,-0.003287977605143287,-0.028529295088289445,0.006814593683002983,0.00857922123073376,-0.038291274482769685,0.062094261891237054,-0.06299672174888979,-0.010728397526396417,-0.04484954496800079,-0.0988048998365583,-0.02753600014584903,-0.11326643295983795,-0.0002521872724089223,-0.02101277208228694,-0.048489208115886945,0.04966425784083217,0.08831168046707773,-0.010306516511211328,
FBLN2,-0.03892024351296542,-0.023930407697925628,-0.030513245054119537,-0.021446212722106905,0.06575366131654983,-0.04383995542501602,-0.006785647639718696,0.09432651146508142,0.011456843584937329,0.021217778110852955,-0.010645467748403983,0.0840311612009932,0.03267960532402106,0.024929084343014458,-0.04932621976934756,0.04833418050377909,0.03981850669772204,-0.08335538293657406,-0.03970760066223318
VTN,,-0.011430871504355023,,0.03287311261490377,-0.016975004637522037,0.04491670642964459,0.010414351194557463,-0.036614925682867304,0.005437234572155661,,,0.0038629462472174044,-0.01240677990692941,0.008505795439772347,0.0032115649825161944,,0.050256070635927935,0.10974828808159463,
VEGFA,0.09009525031537022,-0.029359263501515843,-0.014409577010037707,0.0022158855762279095,-0.1078423201278054,-0.10591427181008461,-0.03154342462729259,-0.11245769908602606,0.059985666376122994,0.06413758543384766,0.07493000835682151,-0.2592359775685599,-0.09916427418523359,-0.09143862634579164,-0.0034208231557062794,-0.03170179445375445,0.026221492111721683,-0.2370309476728202,0.029420859166439595
F10,,,-0.024707053132794712,,-0.01583796658384867,0.06961930127126076,0.013585520821561173,0.00283275243394292,-0.014037176801307791,0.1054257422383009,-0.03604421829187869,,,-0.02793768720901181,-0.04267925776081256,-0.06192743546782019,-0.024418880212418073,0.03887403270038511,
SERPINA1,-0.08405242519556697,0.01534384891648763,-0.04045396394793429,0.00856388788404192,-0.09085897664504296,-0.05881152262088921,-0.08077670845925566,-0.04261779131051672,0.00528763688476198,-0.3588265470765428,-0.05653825793675227,-0.052016587723374745,-0.0696035815981004,0.025985996925721743,-0.04857584888425582,-0.005990454691141978,0.02005376766382274,-0.12064390395868449,-0.01879603033845278
VWF,0.1018624906490675,-0.03254814295169622,-0.07363418440732565,0.013424589465317202,0.0469729612049794,-0.013041955912650114,-0.14524057028306267,-0.1134460084709812,-0.038283016046321776,-0.0335298056891452,0.02345359574770759,0.05799748970204811,0.0869556520577623,0.06458530962753345,-0.0005739248024398262,-0.07586410946288875,-0.01071634276507877,0.2104572197010444,-0.005815786383458315
GDNF,,-0.031558183762822274,,-0.006485787774926431,,-0.0568587338131976,,,,,0.06423403494372483,-0.0297220306802103,0.026908169893580292,0.06614140923787018,-0.04071696056134096,,,,-0.05492056447226145
VASP,0.05466987928077889,-0.001927509633553656,-0.03347090045473859,0.01199161315453346,-0.050157417456606984,-0.040467191975446855,-0.08384664908824709,-0.07411765630472,0.026807102644803783,-0.1285666825119263,-0.03671565489499707,-0.024835777847671447,-0.03434236377296526,0.08059034650097197,-0.018101617829019097,-0.02977049586604395,0.025496190356423833,-0.09025131090312143,0.08134249285728354
ADAM15,0.01671878165371752,-0.001749120388324462,0.03063070973493845,-0.0013296877486905917,-0.05760158556404709,-0.039358215933750926,-0.057010233012703006,-0.031515174232361366,-0.034239816380923355,-0.08914902317965316,-0.005334072626628411,-0.04368194905363379,-0.008203906616297644,-0.013822525592224008,-0.024523466525210414,-0.02131797110014442,0.007169420976588073,0.027488782240619465,-0.09161659967497524
WNT2,,-0.005819057454379471,,,-0.01364030288613281,0.03213977716791838,-0.03896476189565871,,0.016821832812230937,-0.026682365446727443,,-0.003630088607855384,-0.03078011230903009,-0.02389191864859003,0.1086533643720934,,0.020705324419766705,0.009467094199179491,
CALCB,,,0.06757803119478273,,-0.020504054943909278,0.012735210560055948,-0.023162756575902665,,,0.08441824512079596,,,-0.026938228105782957,0.07761625653032399,-0.003644362638790571,,,-0.048096405168993155,
OLFM2,-0.021787791064065865,-0.0200793029088606,-0.01591071841974373,-0.020713440285049033,-0.006138372352596007,-0.03442515231567001,0.02240976490174024,-0.047875349421648755,-0.008349348419515436,0.18509448996349823,-0.025491067283724137,0.0034449009098239114,0.007963143422523317,0.007227485464325701,-0.02300164450750359,0.04463037690610194,0.007848485660188009,-0.010201135274175061,0.020264194819518362
MFAP2,-0.014374213295958215,-0.05199161193588874,0.027016904403481968,-0.0028350115827859186,0.027953205516486054,-0.03170799555367376,-0.09597744664551153,-0.004954751759990618,0.01827662777575035,-0.07081796561807603,-0.0575121079652745,0.008855182572955624,0.01365019332453463,0.025646394599017255,-0.12172068894380914,,-0.01031419327672693,-0.010419240136961066,
HLA-C,0.1721745120488924,0.027015302965229308,-0.023589383157852795,-0.012620534158676974,-0.045893215985113325,0.0031482021454487088,-0.14220224314222674,0.010600031171114148,0.0579942733636473,-0.42014144501610445,-0.0688262391522575,-0.19817201824327385,-0.049017919014703364,-0.04744585537724852,0.02175542577113582,-0.041389231482297305,-0.014451948533941331,0.12164667164728797,0.012889133252167766
THBS1,-0.044285933121566146,-0.008998599405312007,0.010979172570104626,0.007799967331053677,-0.09063010705616006,-0.019546261933296522,-0.03527712658923544,-0.09422216790752391,0.014953829731114058,-0.1808698866017758,-0.040255057433752954,0.050149650500354526,-0.026981213696639167,-0.006394905688242694,0.025302827168400294,0.1571059052634401,-0.01330915139439778,-0.15419956948473448,-0.04754456216825348
HSPA4,-0.05735599742411813,-0.0011629176413573978,-0.04314262467645216,0.017529898596623166,-0.02778457370337187,-0.031916185899147645,0.021158388186271013,-0.009756885138162448,0.014825222194685288,0.13498175227039316,-0.014956029341254033,-0.005163914867029491,-0.0044425976741290845,0.07571462668175609,0.002072545871285369,0.0653014932488021,0.052850855793958956,0.05816843560505127,-0.05008980990947917
LMAN1,-0.0008328397484321106,-0.008498159297095081,-0.016915258885050407,-0.004365194382870851,-0.07335142434352707,-0.06975719422375844,-0.1681868278396087,-0.053113876285151185,-0.015841127889702118,-0.08855157447915671,0.0037057501119426117,-0.12847915083739422,-0.04663925355843006,-0.025001861715814873,0.024202968987983464,-0.0840949477063514,0.013728521028806324,-0.126845531378157,-0.07521108952367293
LYPD3,,-0.002851074847194313,-0.019952714153328624,-0.01835066292672108,-0.016975006098078765,-0.04773957358990308,-0.03593200291567365,-0.0350118735679275,-0.04478222980129602,-0.016216034393480926,-0.02865985806369564,,0.08406957658116161,-0.0445159051521884,-0.01231006311079826,,-0.028682829753037972,0.08540390471274321,
APOE,-0.036053417800714825,0.004346273751948585,-0.014911465710165933,0.04635379668825509,-0.04986894898909932,-0.17734144574959684,-0.15642203192187434,0.05695680832821957,0.06963180654010473,-0.45735185272914547,-0.057132731803719826,0.12443152166021179,-0.016358864136041176,0.07790218437738132,0.12060581506574851,-0.17782087481572786,-0.04285500417461097,0.15349045561870986,-0.09970468962557288
