,MGH258,UKF243,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916bulk,ZH916inf
LAMC2,,0.03851118675224827,-0.013762164626259791,-0.036481272854324974,0.0018563624015168147,,-0.022982204777926424,,,,-0.04041987349654941,,-0.020063664710096484,0.0072119134161071075,
IL10,-0.002551524658579994,-0.006364288068318693,-0.02907794115597296,8.987066628875055e-05,,-0.020161249985354228,-0.006950298376843199,,-0.017590671203080444,-0.015506249821298428,0.005408087457922377,-0.019668738077428576,0.13100718711806356,0.029766763535477348,
SEMA4D,-0.00311620489967272,0.058904095217803716,-0.009458337888197178,-0.005701656337316723,0.006476739709649821,0.035439892968702216,-0.023467907357302118,0.004744256410101949,0.030397960971894886,0.017492677379225035,0.039711903739962244,0.005547608802343217,-0.034523897027991655,0.04833328767048263,-0.021127731401249444
TRH,-0.020526486348258023,0.06536917883829042,-0.0071439788888472125,0.02547074622155499,0.019145945231374143,-0.03183023891269553,-0.02960420637380141,,0.08084340311029362,0.0031590729380955333,,,-0.03671507292081829,0.0093731722994046,
SEMA6D,0.028745705518264993,0.09236274581777346,0.06737052066623367,0.006811316701235529,0.11836081752615187,-0.06866394087692251,-0.03568297660594885,-0.004665906319415452,0.026358782143750946,-0.029698167740690777,0.07715812025111102,0.029511813983541975,-0.013602860815908056,0.0070240235651953375,-0.023716351687804615
CEL,,,,,,,,,,,0.068554421471698,0.18821767997907535,0.01051959479080489,-0.03780423888901008,
PDCD1LG2,0.00682122344987838,0.1091004339385513,-0.00014323597221414225,0.0007540621781958981,0.0015564070653457753,-0.03680126653129798,0.001081953371326247,-0.019032617952934178,-0.02990840897733603,-0.026525282146422222,-0.013800893784844677,-0.014275309370103649,0.030942401067081675,0.01173329567805552,
SPINT1,-0.04373118886674778,-0.06068502693586396,-0.034815882480775814,0.008431138002878749,0.05606213673123207,-0.026204456675895965,0.01282795132828535,0.0229647723741457,-0.04705077150286621,-0.022759836528762914,-0.009629182277389051,0.06209756665134453,-0.02643420412858367,0.0720334921441848,
CTHRC1,-0.03769090449855594,0.0657296939187693,0.027278251414831818,0.02110644727399309,0.11130991529296919,-0.04338425639945312,-0.015590946391495749,0.013234871851444402,0.022593627306479486,-0.046155109086267895,0.0606381937108398,0.10139430793204496,0.05010318338175435,-0.04075770571164219,0.012480623777807861
PODXL,-0.07027380812898752,0.11755141751172918,0.021718850271765358,0.030650405362457063,0.05223109102957286,-0.09919569912835897,0.035527891668085745,-0.013884710583169075,0.0030002918842557307,-0.02645704706915208,-0.08152306050937717,-0.03467359523770771,0.001546443423075893,0.011414873921075059,-0.016501591524371587
JAM3,0.01576576428807295,0.08674193393186284,-0.04597935284421553,-0.0345986822292315,0.041449381584988544,-0.10141051964869219,-0.01196178843580693,0.012210185146674041,0.022506659177083957,-0.03137057603306326,-0.016171800081616273,-0.02062633857392231,-0.010815397394265954,-0.0046154925545159,0.021598800262185303
TGFB2,-0.018433527593712244,0.11238616357230186,0.07926368955957486,-0.01319599309701159,-0.022516162887990347,-0.09748496288076142,0.049407152970429705,0.03230497088542979,0.006877554653232569,-0.05938073598703418,0.0526930044783896,0.06551781381973007,0.02947802683887408,-0.004910777080784165,-0.01667842226240518
COL18A1,0.06502791412299624,0.0568164921076732,-0.019487110319232226,0.026852363278578574,0.08612305265671966,-0.05107970164965487,-0.05993535250415308,0.047792393310905186,-0.019646480901028177,0.018649572492480566,-0.009412467202405,0.05337184235274061,0.06714579454495809,0.033254934309151676,0.014226198170106338
NODAL,-0.01805150192245144,,0.033425297422997595,0.002431017222765172,0.008444062030466399,-0.04048991648832954,,,,-0.023814746380341117,0.007000291827153553,0.006468358608257276,0.039281658699668306,0.11211053168553486,
INHBB,0.07604858195048508,-0.022357510116467996,0.006818082469077813,-0.003671863997339496,0.02414329945443241,-0.049492526880361966,0.0012850583632028594,0.023673647710505938,0.0433139572429759,-0.06546545031805781,0.10026063823716944,0.06250306431327965,0.019296455350753954,-0.0023850353316757383,0.1646557702741386
LCN1,,,-0.013762167722802867,,,-0.013482969433395149,,,,,,,,-0.003923737707201181,
ARF4,0.042306536930356346,0.0002474868099927606,-0.005051541906826102,0.014915230781077456,0.08213085743302688,-0.07797389214117717,0.02527365497988793,0.030542555594189245,-0.01175768786277801,-0.06200037308628387,0.07910861075778221,0.05984824439909501,-0.05762935681723765,0.040165145610608556,0.0018252108378979414
CXCL14,-0.012817871326948468,0.06386094362073591,-0.04135002162207522,-0.0074998307131463795,-0.04611243064575204,0.06785148901930599,-0.0177672226551929,-0.010556010758596896,-0.021147485519656783,0.10724711588633594,0.14212675529430246,-0.04095754693985312,0.06503421998711664,-0.093122478917356,-0.01427227055688783
LIF,-0.011015530340865522,-0.03809283446643576,-0.024743937098315023,-0.053695716927183244,0.09146031335764696,-0.03990500439572647,-0.025119118823539295,-0.02365585443994912,-0.06584681128756932,-0.02868841424289522,0.05729674356639288,0.0008531079442384438,-0.004024227024918759,-0.08838854846217621,
IL17B,,0.03474916028907221,,,,-0.02226732432312212,,,,,-0.038595965981151066,,,0.04898501813717905,
MMP1,,,-0.01897342077657605,,,,,,,,,,,-0.06280075454207606,
MATN1,,-0.04609276285506459,-0.018069324738340033,,-0.022214233109203108,-0.014135976811501551,-0.01848523076894858,,,-0.014104392304828885,-0.042174127479538276,,-0.018970439462821512,-0.02557324346225634,
ADAM28,0.03166137139108779,0.0018788345566711346,-0.013011301131840106,-0.002618684365435155,0.027947344303141157,-0.01836664418613315,-0.009905843188013956,0.044499789474947406,-0.0010068740096689987,-0.04302358984136049,-0.05961923891606729,0.03251295057891673,-0.0135777793100507,0.023499643018791264,-0.09318284498509655
TCN2,-0.022510096203256294,-0.03294807096848032,-8.360757655762672e-05,0.011875856726009488,-0.006924607149278402,0.05566697310721009,-0.03200759243845085,0.004818435996733032,0.09987507784263827,-0.0036418767363808643,0.006537416531750351,0.040881666420173754,0.07385303826511874,-0.029452690213553574,0.017921817932090196
THPO,,,0.03780067053117631,0.009654439429957976,-0.03158960808237152,-0.012625993186540188,0.05447248524641879,0.021744557389288,-0.04432766626836518,-0.014104393925035956,0.006907334960046036,-0.013830339099557347,,0.05133526578872031,
CUBN,0.04046414980698163,-0.057401127839742196,-0.0352378532703079,-0.026768736437950243,-0.020125282796398095,-0.03441373248865854,0.007152077727798505,-0.006265230793361074,-0.005913706542423704,0.015353244310058859,0.016548460690628472,0.1543041961542677,0.07174429089213678,0.004061500440344132,
TIMP3,0.057407542538004674,-0.042196266561042514,-0.05396938254960688,0.032749572664922455,0.021360507031905153,-0.03595481762692036,0.020378729037259236,-0.006069078334664263,-0.003600915432762915,0.019751102171400005,0.03974038226165234,0.0170008205615232,0.04736348933485092,-0.03676396313968968,0.043107876479155094
PIGF,0.006817480273420393,0.07520902193101965,0.0431138032777239,-0.0032341699604704925,0.09068097105347825,-0.08308331781948426,0.006841292540472931,0.013583791710063001,0.02279823952370132,-0.029367339542879414,0.06359762762512955,0.021930509268760473,0.03285164393473955,-0.0020011871129406067,0.06341854707141079
CRH,,,-0.01612401799041232,-0.008247218806417678,-0.018720118378328997,0.07446731519547027,0.009220255694764411,-0.01630367310109398,0.07789539898389147,0.14029038240345318,,,-0.03325015736596104,0.012535220934196333,0.02341493673489109
BDNF,,0.07847705006172165,-0.03788013959130808,0.00046996321313306664,-0.05013197606905812,0.11197933313210545,-0.015266764057286164,-0.04004447566784959,0.030464953008545813,-0.01588517008995436,,,0.05195001836263724,-0.05134334771962803,-0.061570214167196206
CCL5,-0.08177815999877497,0.06370801038209613,-0.03507609493586477,-0.03891427601978047,-0.02734548559386594,-0.03060645498632925,-0.0019842885576951005,-0.022126647335210036,-0.015320777406356042,0.08730736302946901,0.010050391854933245,0.01280398559550947,0.05168334315757902,-0.05347779250910468,
GAD1,-0.0006573803984549417,0.11220729487443058,0.054489006025587615,0.0031898703067659256,-0.05433849854739794,0.1300151217690307,0.11098497876013988,-0.007088182919956882,-0.048060870307502536,0.10645863660752526,0.03992002102735563,0.11223608970302407,0.05938010487921279,0.083442824320466,-0.04028137268891294
COL14A1,0.03410068466067204,0.014081040616011859,0.008769455678011009,0.0909231633443691,-0.0026183101000737444,-0.023918008267584934,0.004181710163737906,0.005232843137005239,-0.006144752758701792,-0.0472494878431004,0.02284240370510057,0.08269389836891572,0.03502186445051992,7.830142172858724e-05,
HLA-A,-0.0206170372607011,0.06847647135647454,-0.10488846005383874,0.003297401792045426,0.09636352324609093,-0.1089112573412658,-0.052393020957148116,-0.02533687915429242,-0.014235574263311498,-0.14838971255088843,0.07562730518999426,0.011457069695114211,0.042548441933468406,-0.026992808125011147,0.017332961327598827
CD5L,0.028592803086434818,,-0.016124016124986252,,,,,,0.045909389619252214,,,-0.004032879891096847,,,
FGF18,,,-0.014589320273561865,0.0014183723731539292,-0.02597293315558747,,-0.019807653030110377,,,,,,,0.023193978664876765,
ADM,-0.047188419585858454,-0.20190687038484864,0.011791142197719718,-0.02261147202549183,0.03959350644301132,-0.03998822311454267,-0.08132368149624952,0.06495948893758352,0.017912554153118255,-0.094279049011971,0.040226427065123194,0.08422148103619542,-0.010314282021764255,-0.05674878378404605,0.026468114970767252
CCL15,,,-0.0004336337332819042,,,,,0.002678502979480398,,,,,,,
GNAI2,-0.0011752030373269396,0.09530668720969131,-0.07072256345988993,-0.042814904258088635,0.05693513868058113,-0.11770438672990513,0.0118295315686484,0.008597595053674028,-0.12072002310102907,-0.11510404599819342,0.015315923632165971,0.056327490338230146,0.013496215374710826,-0.03258471308205246,0.12165901772944003
HDC,,,,,,-0.04412982133587243,,0.018266518507202168,,,0.03737543942836068,,,-0.025573231880376412,
COL11A1,0.011760236919998144,,-0.048095649325690874,-0.014606871729597654,0.12866503246949812,0.007291553494539259,-0.03783043031553499,-0.013793600069093505,-0.04153090869719559,0.02947248220730973,,0.032381058100896074,0.02662459246737389,0.06726620441896519,0.022149854022689746
NUCB2,-0.028962348469551633,0.04443372143712531,0.019869927784564655,0.029716302720778427,-0.036507812365747426,-0.014529413816078819,0.014942533437407094,0.07367502578548639,-0.04056563410687545,-0.04528235810536178,-0.010954523063037779,-0.05452673136686996,0.02654528444919718,-0.0004352202507183889,0.07679763276256274
FGF16,,,,,,,,,,,,,,0.01588869740768636,
CXCL1,,0.07841444567245316,0.004867887606303863,-0.044065951031313846,,-0.03448995076597722,0.07270367499926565,0.0033870517089226912,-0.017219834200470345,-0.019134309735566662,-0.02339064784810702,,-0.03649750631748491,-0.03829266524367708,0.009367810722176939
VCAN,0.08009813510444094,0.01130893340273172,-0.04723200014166667,0.025977882219161294,0.10367910099275017,-0.11023145993320463,0.053614152683725144,0.007539493931798186,-0.04599619059990546,-0.07459267403937166,0.006169677517035554,-0.0009402165557941102,-0.004369515195493192,-0.009449155657511869,0.07291384646120386
MMP7,,-0.12040420113793389,0.0113140521863555,0.08153221490522536,-0.006353298391559186,-0.009841455753601444,0.09120065868080429,0.06687752873547888,0.03432054757852097,-0.02179977774368932,,,,-0.05426381272226915,
PTPN6,-0.052011622755758186,-0.021252145206434363,-0.039644547825045395,-0.03527203154730403,0.12927479707489936,-0.04446152907013843,0.07976212675829708,-0.04791775978818617,-0.041363792714119156,-0.01466667340299248,0.08176477554534776,0.010553428622793536,-0.040408464365227305,-0.02808925244881606,0.015123694789168786
PTGS2,-0.04448923636711223,-0.044654119534433025,-0.01998266179002459,0.008415672362759623,0.012288218096998892,0.10517160187442197,-0.0005899903561527522,0.0012467158294652927,0.07236990069116843,0.011191844886352229,0.01775808643389192,-0.02367980633653447,0.012493269639497,-0.07867321169744032,-0.03588253971071747
XCL1,-0.020045440364532464,,-0.01766903772921027,-0.025089598567397293,,,-0.029984715209520705,,0.09098432506307937,,,,,-0.04551219994359825,
CD58,-0.01061034724102538,0.06063651028544656,-0.038630028919315794,-0.014570026522347611,0.01046748681888488,-0.053501802358318896,-0.010320248065714875,0.001512941724787309,-0.04390829816695551,-0.07133322971664857,0.013790635695732882,0.06888514524657494,-0.03679662090199821,0.010693987020535443,-0.0541870175479219
TNFSF14,-0.01700029562239714,0.02344350976154584,0.0012965541444100897,-0.013474280156461287,,-0.020506119376630452,0.014481281428066026,-0.02187974108535923,-0.03263702247141985,,,0.015059974894277517,0.0034993822439648666,-0.012746088585245426,0.011536020613617385
CNTN4,,-0.01916105221996199,-0.019209103592459822,0.014828509753785687,-0.02606162736806591,0.03363329150791876,0.09504654465704493,-0.006144697928213422,-0.011295348179079658,0.05986139287054574,,0.12722552466564377,0.03757924330797463,0.021483952275958288,-0.027461755232864992
NTF4,,,,0.08115051120752376,,,,,,,,,,,
INSL3,,,-0.015828196824986613,0.0145586102108675,,,-0.02105103071823442,,,,,,,,
BTLA,,,,-0.03660248163170083,,,,-0.02794117770873208,,,,0.07109895486571807,,,
MFNG,-0.008964874428750658,0.029666811742159974,-0.04180976521491982,-0.01677356022783726,0.07471617129548909,-0.013520187502679358,0.0057034861811770645,-0.03647813977590914,0.018935411483944096,0.05172487574905258,0.05166908672455591,0.006405867804070832,-0.032167013690428625,-0.08990990130232412,0.07132562711424155
ICAM1,-0.007538422663154782,-0.03359511290675299,-0.06481412768658548,-0.014776685685390124,0.06290005701960258,-0.0746252768505917,-0.0468671378051127,-0.00214591560059749,-0.02356557872934834,0.011324909230095251,-0.06353273042581668,0.047476133844895,0.022760474528032117,0.013147126931582884,-0.016289398135510752
PROS1,0.005812670082292677,-0.02951895944790176,-0.04597064119135332,0.05767177021892839,0.06095575939282696,-0.0987594592536238,0.04933032767601947,0.005822830417225091,-0.0035528922191982323,-0.04115612978249023,-0.03279902190485019,0.09313656257404092,0.05702533096594896,0.04064725582550076,0.03883789899146105
CLCF1,-0.0032453656459389708,-0.03707582189207885,-0.06101655440996599,-0.05146294099323576,0.083428073081441,-0.022760412978967033,-0.026819742782705748,-0.0016715940404034516,0.00849169781701611,-0.04200366241077015,0.0011205663076157744,0.020745688689310565,-0.019760571745155806,-0.09117947136498321,
PSAP,-0.03918450838831209,0.03909563689316062,-0.0393550134030357,0.029606086922905433,-0.04275842485757715,0.0002833635560665005,0.07359008140455023,0.014956145373790922,0.010016294598828438,0.09396405488216246,0.1423536813293297,0.04221891911462094,0.06707344931313025,0.028792219256266592,0.054132522032787
EFEMP1,0.026138018457927605,-0.01267360075154437,0.0012465243247053003,0.008746046616761679,0.09842653336995104,-0.06688588667206555,0.031743023824801375,0.0688299574481075,0.017957506946843064,-0.07388479111566193,0.07479589617062313,0.08367625774654885,0.026625852331004,0.016328575601849277,0.0016756242238636847
C1QTNF1,0.027516018340627852,-0.10709882847679705,-0.08330211364548226,-0.0042235824262806506,0.02688608737128045,-0.054535356137219555,-0.056134787226509816,0.0005941671623892728,0.09777962347838928,-0.020190440731725164,-0.008302070422104608,-0.008150695879757988,0.09144729709345321,-0.03286781397068492,-0.01966117892330132
ALB,-0.030177941514420173,0.05039119934659297,-0.024470805327033645,-0.018842652383972897,0.028360553207736287,-0.0165078038208421,-0.02298220418964172,-0.013205436567211267,-0.03961655058962132,-0.0062551666862238585,-0.016225461815586723,0.02874855694091364,0.08414595825951968,0.03315810881237842,0.04130930215410873
EFNA3,0.022552842856615234,-0.03237994327907786,-0.004724593150608231,0.004293659632016923,-0.058198147975366446,0.12652046084083307,0.01826496193822732,0.007011954314149389,-0.014484805215332875,0.024404068498569843,0.16482458997028496,0.05556697584019197,-0.01599189177541207,0.06792237978239053,0.048833952658260925
DRAXIN,0.05447558771181212,0.10399836356293005,0.03601895303577403,0.031171761047310363,0.07194384008041169,-0.05170378233011043,-0.03786095112229038,-0.019953944590663412,-0.009897019283007218,-0.07699951058853324,-0.05299880572220584,0.025821374387867985,0.03257929799488312,-0.008642416971268857,-0.036032193611166254
RAET1L,,,-0.01233031904832326,,,,,-0.02389933930898034,,,,,,,
NPTX2,0.1259205154314301,0.10157504338302771,0.021878614457977962,-0.018300892331843604,-0.1180375493449687,0.11918438307077009,0.051652148798388406,-0.01007470200761067,-0.011277858732753696,0.009035742830001236,,-0.036276150800669704,0.12031528122189415,-0.016153282402100216,-0.05509472720081657
FGF11,0.04424723240446684,-0.08312520689372051,0.02757497246582815,-0.027394524794653315,0.059225974488796324,-0.024106812203890837,-0.021397922996622843,0.07573901450021381,-0.0070332148593543805,-0.061354036957455185,0.12598489640296406,0.0805357939657804,-0.0007622254534620174,-0.07584503032779442,0.10915802318727302
CD59,-0.049616160503563135,0.16889316266661028,0.038182835076163706,0.011500561108239276,-0.07075696862233105,0.06950223456284306,0.03474515056528599,-0.023227133771480456,0.05662033746644795,0.0578453459137693,-0.010398099513455447,0.01927001382530438,0.09345759542883895,0.02375563323239138,-0.019063965945647493
COL9A2,-0.0007988882412519698,0.03702653236529524,-0.06324163374173711,0.017214928784058187,0.011496135224818516,-0.023868474581895824,0.04446151059365875,-0.00639559504871209,0.04991522562044287,-0.056480127560490145,-0.02246154037686013,-0.009102310510895332,0.004773966829367367,0.01433734097670508,0.007669289414890611
DLL3,-0.05393835372646242,0.22338948975658487,0.0008234521639567212,0.033940730660929584,0.054354214222790354,0.010823991098617156,0.04353144150182648,0.012596625235294652,-0.07786808686820233,0.044725595707642035,0.04206382916158097,0.032926516512887555,-0.06514658523413042,0.03875110231741554,-0.09280048995287977
FGF5,,,,,,-0.013145071252615584,,,-0.0429531356472712,,,,,-0.03089383359903009,
LIN7C,-0.021504774559322225,0.008081664876584783,-0.0013953639806270992,0.015117380169312538,-0.021824717254673148,0.030416896042048263,-0.039766825774606405,-0.022852237075725153,0.06619293104319747,0.0415273057847941,-0.0813314348643727,0.08733057883062766,0.08458476846345314,0.024938544707995686,0.033237534819439904
GDF7,-0.020763159708747998,-0.01697762592259567,-0.02907794700877691,-0.010474073228956283,0.03864038986804457,-0.02351438435088479,-0.002998671360214272,-0.021879740235112455,-0.044372324254334176,,,-0.008048127913112739,0.07620431121427422,0.01331711060271861,
PSPN,-0.055594921905669635,-0.05031238304073239,-0.001729678751112599,-0.021893644525311656,0.01722898252248583,-0.04000510000078307,-0.0533381483929045,0.03506863680841433,-0.03232291411489299,0.01684416968876351,0.09971285527708615,0.0742427524779199,-0.0016282642929832726,-0.05571667818318203,0.07640368631565853
ANGPT1,-0.010631741090813504,0.024422218159405627,0.005593054653774874,-0.015793505704756974,0.024380914930179135,-0.07597191777154529,0.04132448508428204,0.019527796079241815,0.04625184880194009,0.06974489652611351,-0.07001025024360438,-0.011535769591617102,0.09609307995519256,0.04907148558542669,0.013202644600025302
PNOC,0.037050449256581186,0.13165754650352798,-0.006792816016399426,-0.01522075625333609,-0.05401278106288713,0.16724811131134446,0.08519859418865029,0.01650006237847866,-0.05120619593156452,0.14784920046627395,,,,0.015609499649351953,0.012051619183915828
L1CAM,-0.031179084904806333,0.090143096178307,0.012627984049790323,-0.02955740268984436,-0.003919180206585864,0.06409200210697086,0.028500052111483685,-0.00896962188699264,-0.017078055004190965,0.1631522847006911,0.018447049681881853,-0.052882464347438686,0.01586869507332549,0.0638923250054686,0.026365833670574886
APOA1,-0.022692711413315688,0.06081144326200816,-0.023891397629720104,-0.00400940214525064,0.06581194514924701,-0.028132440642873603,-0.017077220595696368,0.009215613395258292,0.050893141283768394,0.0016069863228988406,0.013951077168916278,0.059007162998626426,-0.04498103330426564,0.04065225113864962,0.14362946753457156
PSEN1,-0.05255250197686394,-0.002613357771744134,-0.03563922223230257,0.020141438010939355,-0.03323565579395992,-0.01806220989133051,0.02302468030262166,-0.03554186444347297,0.050647698759884195,-0.005843164309433863,0.019854876206265727,0.01970304551276766,-0.0014772448872140426,0.02998143862362677,0.06180442489850691
CALM2,0.008805183230013692,0.11163588411025871,0.08255457970722173,-0.01672116358417995,-0.09893186246186733,0.12082690294017552,0.04170371301325544,-0.04595330398187327,0.01810756313711285,0.14868585057650796,-0.04758520556474363,0.017273582484528243,-0.04490077584073729,0.06237569432196954,0.03700739072748591
CLEC2B,-0.013220354257764962,-0.11790713497113141,-0.06542935311424594,0.04639997821189211,-0.0008052802458007245,-0.07478673415904387,-0.02885123216893509,-0.011381410164989718,0.01819707286784204,0.03595990745002,-0.03008912353306246,0.05576991271161635,0.06256771786344943,-0.010812431878920985,0.027818336587190053
NTNG1,0.05535087622430296,0.0856828711971314,0.00974740436644557,0.02995623881988294,0.07798028638840084,-0.05248502832355858,-0.012033021317428137,0.06717165362499368,-0.014414713127101728,0.15032187858589527,-0.037336374900034545,-0.03887878029717067,-0.02721506425776611,0.017749613379412436,0.03500502479192986
LRIG1,0.0398538794128478,0.06515666938353373,0.03293729085690705,-0.028334450724231998,0.005445261717938129,-0.06688857596869037,-0.050445990222410766,0.04659855312062248,0.06029765633117906,-0.10009631159517349,0.021335219111495045,0.10132234344724765,0.035088726721553366,0.03563890323522968,0.03174490868410178
CPAMD8,-0.018269798637476287,,-0.024772885929333934,0.05852520612512941,-0.018774101812449137,0.019887420679687545,0.00044651303412067346,-0.04049759001405787,-0.04328580409533674,0.026353483823187238,-0.048132082728131645,0.014566826946724903,-0.054196431793827604,0.118316111358254,0.09640170554865063
GHRL,-0.029148150296717103,,-0.010493620595276365,-0.023526862823740925,-0.023399458020955437,0.006812976777485833,-0.012221054343982643,0.009740436174044208,-0.011886131458621125,-0.018001025025845788,-0.007266289367996813,0.05122534016561325,-0.007181196309247103,-0.024434784915515765,
NPY,-0.026802507637686056,0.0962386420737728,0.04609000257212636,-0.011272134187435666,-0.08681011861945485,0.10424276760332253,0.01920726499673394,-0.015382533309353465,0.05781144303244442,0.045179967004137525,,0.01793851097708594,0.056482265135962786,0.002572613951386897,0.09966995951199441
MMP2,-0.038391370412890265,0.149439415900989,-0.0117774758145283,-0.04693386922765277,0.11900277507182103,-0.10023085119663211,0.015168873964716048,-0.002175308133157342,0.019441495400671565,-0.12073495130177887,0.07026871545305209,0.05169050692716617,0.027552910426705955,0.03172785871209634,0.04221322748699534
LHB,,,,-0.02375473435589351,,,,,,,,,,,
PPY,,,-0.02079135458808448,-0.04135006436967226,,,-0.01706538261798618,,,,,,,-0.049620809541050415,
ALKAL2,-0.02735917379733,0.018255437349112436,-0.023123576518946053,0.02563756015490547,0.04172882536092297,-0.01348296724819391,0.0034444420566536373,-0.022609573764354757,-0.025899679773339502,-0.006091307953728769,,-0.002289981953505758,-0.010704392414062583,-0.005274131868793349,0.1529461132204023
CSF1,0.037735435304276824,-0.10188682869450962,-0.016102577272988194,0.04310105685539782,0.1138465160392539,-0.09494298859178621,-0.023727086344785056,0.015937089795811727,-0.02946560876090382,-0.06817681142581154,0.024203490206539363,-0.009791934775997123,-0.004173906660746286,0.02180574884994729,0.014329856938713307
SEMA4C,-0.020898721210949916,0.04662262126020111,0.024095937912816744,0.03777719010293552,0.08096158260066573,-0.011295453422753239,-0.03813264074478554,0.06308860545444536,-0.0444123087856561,-0.0005144632840328403,0.033308710083792534,0.07936439467639649,0.05229212405102593,-0.010548126582377951,0.019762354411509777
ICAM2,-0.062053532898786685,0.06062116606521706,0.025408315098474146,-0.031515904184894764,-0.0009429563994111708,0.029823421853981073,-0.007927063775229733,-0.02165679291931099,0.017740936046530983,0.04429846251732868,0.08376148621006548,0.12249598768693452,0.011950393049058011,0.020841054875553683,0.12175780119401376
SYTL3,-0.01158402046069295,-0.03769731407131891,0.057743211670146406,-0.018482801252007162,0.01791402831892186,-0.05285160235320146,-0.01438504957496529,0.04387828901273457,0.005218911545259867,0.011684669866160067,-0.00945182908185365,0.016416357769288566,-0.00438815582966287,-0.06899116746888947,
IL1A,-0.02122921238972201,0.08647594103810725,0.004886680749093138,0.0030918494795064504,0.06365432800316949,-0.03270693455376785,0.02169418919284499,-0.017474996771355656,0.0023293452989061017,-0.0271086112783859,-0.01246967537143821,0.04016754062184921,0.041755718144399795,0.01701580107498334,-0.00866466336540949
HLA-G,,-0.04679600558339255,0.03469434728759194,-0.002223878465671253,-0.01698187341542323,,,,,,-0.042174092919733085,,,,
PGF,0.021412013902219765,-0.09249820643807816,0.006761661887315179,-0.03597363292081229,0.028444416708089997,-0.0780804294870535,-0.005617992316378557,-0.036080236532813684,0.04908690273798908,-0.05672966632047627,-0.002511484514793608,0.06968804166621433,0.039411879030012725,0.035548538918832945,-0.003683051444173555
LGALS8,0.03998696165150973,-0.057078346631621354,-0.02715200826963539,-0.0007026024216977255,-0.017222314873613857,0.04096880726577483,-0.0336490884065428,0.014536089820315274,-0.02908770225518697,0.006186053952282064,0.015517728382175265,0.025328293063824003,0.030814024083597107,0.04712567400044107,0.031208684111357125
DKK3,0.05343381435821494,0.17016686294742264,0.05960003684416964,0.009806255322523215,-0.11591861424179245,0.09417159196850582,0.03567800318090864,-0.01942266312773945,0.04835632966574481,0.10686853778286087,-0.009459001332359582,0.0120817589978789,0.06695213654829348,0.07330389031107427,-0.009077665842854375
COL16A1,0.034762525053019425,0.06993381377351492,8.576821691225274e-05,0.01867304961225827,0.038105483320098194,-0.04333310818383358,0.008397924233411461,-0.04278077660370532,0.07568642917176356,-0.06800788815372287,0.03815641267529672,0.06569859830889274,-0.0011358219604279633,0.001990932187951514,-0.02113580365205109
TPH1,0.04768235513928034,0.05402837918062667,0.03398329687579692,0.014895220145320402,-0.017994663015823344,-0.014135976678063883,-0.010874594275676079,,,-0.016974020631055638,-0.04041981534007862,,0.025117179528680637,0.027777413757394464,0.015075504385465975
TNC,-0.031925335199510164,-0.028109923092634683,-0.019651379760156313,-0.02437786895681376,0.14097627428630988,-0.13361961174475015,-0.05602174164675425,0.07219167467711517,0.010017601402253763,-0.11689631786760331,0.17473886793483465,0.03349969219230584,0.03870795388013065,-0.0535842602532432,-0.03852880547836378
TNFSF9,-0.018269789966332602,0.07281383556771777,-0.024772883357502287,-0.03415831033023457,0.013848786669462864,0.12072354524515268,0.023123136991500908,0.002058545295665062,0.020403531827500498,-0.028798474213609402,-0.04101182224940383,0.0031451835880792235,0.006247851153758445,0.00097227768125235,0.07669883095188722
C4A,,,,0.05706546380132209,,,-0.0202301551161162,,-0.031094222586396283,-0.014920808942240366,,,-0.060533796438608053,,
CNTN2,-0.04053035269074797,0.07646818305170068,0.031073596993658508,0.07449440000979818,0.010871169211260467,-0.06549982101430069,0.04010876281851123,-0.05242014494142442,0.01894401492474983,0.011425800684028995,0.03044767329092805,-0.04034388636811054,-0.02566739025801522,0.019005060668211674,0.0015707839045596673
F7,,,0.11198711917358649,,-0.015628416178275432,0.02015954944027419,,,,,,,,0.011826492227807768,
LUM,-0.018134385439011302,0.014714644742159786,-0.021579121433942583,0.03952751855264377,0.019344920924259382,-0.08487220642041299,0.018184524327308382,0.013488646713817738,0.03285952591491357,-0.024295970556179138,0.02069890771310352,0.025758017782261472,0.06052986822001285,-0.03927284780453918,
IZUMO1,-0.017457363076056203,,,,,,,,,,,,,,
BTC,,,-0.01233031391234909,0.0314021014091612,,,,0.004410455152326293,-0.004087067380246691,,-0.04860334534240123,,-0.03306214543515253,0.013404193928322195,
APOC1,-0.07924600739475708,-0.07429036480921458,0.00029987583633368575,0.040276432474158866,0.09783425382044612,-0.11824450987842644,0.023610340480167042,-0.028100358239274658,0.002728875796768588,-0.05887659423427351,-0.07991550436333406,0.0618146444258017,-0.0385434782505684,0.03797587642511462,0.010025335242491872
PKM,-0.033618642800146994,-0.10085086706542032,-0.014117961234441798,-0.0918963958852085,-0.0014591474299693729,-0.02014294120891264,-0.004312581840874439,-0.027454829531167117,-0.04265083628728433,-0.07036851413553752,0.008332033355487899,0.06509734359146982,0.06736926478770705,-0.027567145040805232,0.08396655441487955
