,UKF248,UKF259,UKF269,UKF275,UKF296,UKF304,ZH8812bulk,ZH881T1,ZH916T1
C1QTNF1,0.07018639649510777,-0.021987499372097475,0.0661115568209861,-0.04354385394716003,0.00397660181185843,-0.04887621443419187,-0.006560878624515759,-0.030518600334131136,-0.03848495196314623
ALB,0.009771785225936334,0.01316036576911006,-0.00272017052958912,0.0371642613275015,-0.011474615521762823,-0.038424013566983745,0.0518340121389022,-0.0021580147192433704,-0.033382963395857605
CCL13,,,,,,,,-0.02407018686496664,
EFNA3,-0.015363489754190727,-0.02545176208988164,-0.03495019856416681,0.01869916732568824,-0.018803814114419108,0.1019537484808524,-0.0368903723179993,-0.008150983523247399,-0.035915628171668684
DRAXIN,-0.01916143927699443,-0.04614543536184718,0.05146037231381305,-0.06059921875680718,0.11497513061533948,-0.021742993126803112,0.04999793700890969,0.03595016687420083,0.016237694449733317
RAET1L,-0.010876963340062173,,,,0.09043529453888488,,,0.0039509559966860956,
NPTX2,0.04153049213771225,-0.005180849182900549,-0.09999379932402375,0.026408410222008,-0.0185863185071186,-0.007764635426055433,0.01989004490774714,-0.07749114498081922,0.07524192965836736
FGF11,0.07006695635168124,0.022595109748353524,0.04582944546064065,-0.05340536106578068,-0.020883409995044133,-0.04242942166461077,0.07690574964049791,0.020380975381564085,-0.044252578776497714
CD59,0.019054306081621994,-0.02370512967131107,-0.008280857754893135,0.0043926715834925086,0.04699905210857287,0.018143137983726385,0.026281922677963074,-0.07801629932255752,0.0596779439630897
COL9A2,-0.07660102192637569,0.0050114132966624205,0.06362373211693591,-0.021672620344032667,0.0027675370452800406,0.041037805418195204,0.0017126134044576579,0.04661714260883816,-0.0005572666319089234
DLL3,-0.045087512351972885,-0.004809824915982672,0.053040392002248846,0.007537979782134361,0.02501705157983999,-0.05788654467933665,0.021167983180199093,0.008376569560470499,-0.08494394572606212
FGF5,,,-0.016582348419736687,,,-0.015275141336175139,,,0.160771548735592
LIN7C,0.031080374612762668,-0.09428303786730848,-0.018908535739683947,0.011627329132848835,-0.03287588375493078,0.001089152341333004,-0.008845113443904816,-0.043924744297589254,0.008972490614083648
GDF7,0.017691594761032547,-0.018429087281357306,0.060233224542767826,-0.03899747342057889,-0.010102771879600717,-0.02807808567071443,-0.04103490396262566,-0.017444522561914193,-0.0017285354326680488
PSPN,0.0036693691845801793,-0.04329960987316311,0.02046020971721684,0.016623847066696097,0.04658650662213231,0.018140567381772783,0.02729206843839997,0.033312351601981295,-0.055913042016624115
ANGPT1,-0.03717579297861617,-0.0118112760105925,0.033760232197707775,0.006297266091946625,-0.02048165452069943,0.02382791133306192,-0.026994757350685544,-0.026938836225405577,0.015502052198330705
PNOC,0.03645095462608347,0.035855853185880665,-0.0748153527704396,0.027533566667249314,-0.013335367960259609,-0.04031429036243445,,-0.02068119398746304,-0.016439443569314253
L1CAM,-0.05680526295907396,0.0923128177824412,-0.06175064484157037,0.036508368821138004,0.03201239625015397,0.047734013054903664,0.009840767520716184,0.024469914442578684,-0.0370834918509263
APOA1,0.02178701080458234,-0.016084956571767395,0.009449961885990224,0.0588251902309948,-0.016350366317459095,-0.04070985372892497,0.027079721748552624,-0.01395002630404093,-0.04003215127595805
PSEN1,-0.010552097243349231,-0.030273666126585056,0.016759897904733544,0.007020866721384059,0.0011826187319871307,-0.04000986346132423,-0.037308399143107844,0.012161774484503089,0.06412670689727099
CALM2,-0.033016345504957315,-0.031047267433238775,-0.06419071716279756,0.00706141936541454,-0.005343333386784968,-0.02152288278259906,-0.04615415047345888,0.027291539955047624,-0.04078214414370939
CLEC2B,0.04439406830383716,0.019216180024219313,0.0476145967920667,-0.0018180013307924352,0.024877719296484278,0.1214267519003286,-0.021879343124207938,0.013743086080750377,-0.003525485338006384
NTNG1,0.054790302060350855,0.10306890757041413,-0.04814326450098239,0.0014616044116830896,0.00433149157555645,-0.0313108957819227,-0.03999659383337866,0.05299954800069141,-0.005355608477651679
LRIG1,0.04171333921982561,-0.02437600078100771,0.02456097248289,-0.054507832426683715,0.02803783505282507,0.029626486835712323,-0.0025159633046947915,0.05360785625112187,-0.04406688227563641
CPAMD8,-0.021852944033718978,-0.012216790998067169,0.11240177465938749,0.06396738663376414,-0.0034841517043771373,-0.03445873173710993,-0.03902196463367675,,-0.030933987297350512
GHRL,-0.028979803317126282,0.026364189498591317,0.016294929490968554,0.07940231836241475,-0.009213553183513336,-0.017036150219737613,-0.006566573205985991,-0.018869638027263907,0.09291727821628741
NPY,0.013257605545480508,-0.006443617131586052,-0.05794790892958422,0.019167372144391,-0.056598253316822555,-0.008137317203585017,0.013730155728342448,-0.0037558837799279827,0.009524767539478446
MMP2,-0.04470905368844645,-0.02102440821325827,0.001158701657826838,0.007625365704719202,0.04318118866143461,0.03193988356179166,0.026641916031477832,0.022061092552856956,0.015295863357600657
LHB,,-0.010639902344056271,,,,,,,
PPY,-0.0002316497344408151,0.01346711391997436,,-0.014427030357200726,,,,0.006147935941134337,0.004153080744351926
ALKAL2,-0.0203980361823566,0.045058189436851935,0.005158924510346926,-0.03480032299056446,-0.0016524318413464413,-0.04022724047445375,-0.03271861011381591,-0.010695900284186571,0.054504564046100525
CSF1,-0.01830665549186962,0.021662244934799568,0.03251334958115874,0.010958609179429275,-0.012390070210781933,-0.02947867027027306,0.0804639767734605,0.021895687860192085,0.08278643729904482
SEMA4C,0.01658163942256925,0.08346124216826886,-0.026588063123973917,-0.007735112927195634,0.08645669184166342,-0.015771671853334224,0.05803120135090243,-0.04815628110106448,-0.0006506037779843587
BMP8A,,,,,,,,,-0.02649810070477721
ICAM2,-0.018773421708833397,-0.0029261392781034703,0.03299941952203215,-0.03898805334912771,0.0016529099985365665,0.07887096169069183,0.002433276025435385,-0.00904814662744923,0.06489142949783729
SYTL3,0.03054503614117856,0.008557270133521682,-0.0249206806010768,0.07331416417100114,0.021641629834945265,0.03306429787034312,0.01918063272275419,-0.009565665446516268,0.05399810345366141
IL1A,0.0418127244961625,0.007438148734567879,-0.022683899146414558,0.035526632194366366,0.02012288449851451,0.03669024692942292,0.08415637291933374,0.06699853689728065,0.031394913016501776
HLA-G,-0.01673704935759666,-0.011237795822142915,,,,,,-0.01886170143209004,
PGF,-0.011985688021190585,-0.01669176658226369,0.053648887710919364,0.04745375842013859,-0.01665972242522737,-0.023611022564999726,-0.07212137274343132,-0.01722969948664585,0.01751021982624354
LGALS8,0.025448088926341976,0.058012075870576614,0.03260952101194933,-0.014520406379937536,0.046967639199746815,-0.008038935295758932,-0.014405819583133125,0.010563850556299116,0.001568109971829932
DKK3,0.008597388665689425,-0.03391888334614657,-0.06013626456950432,0.07087486915398268,-0.04184546002994401,-0.042062810600065476,0.008081569836313114,-0.04523699741800595,0.0028065054942488354
COL16A1,-0.07481539728704464,0.05163467765359458,0.02000958528742764,-0.023950449781557956,0.025920036231691708,-0.02706010992753347,-0.013494458119126883,-0.022534365923265416,0.038098634327309096
TPH1,-0.012289244878928214,0.007615242651988465,-0.017832363630762762,-0.033366693862378616,,,-0.04872500925782113,0.010348659110374343,0.031534993797681606
TNC,0.04455165240107817,0.015857710242239434,0.05540175801889301,-0.02377424202571585,0.0004754967635632745,0.017526806990484846,0.038795431056826,-0.01795517381848308,0.06327887150522102
TNFSF9,-0.021852941765025165,-0.018429088521005315,-0.04025486260180058,0.03306499250446243,-0.015389416298142134,0.06695147649857053,-0.04147116610567964,-0.02695957173565994,0.05364734265484167
C4A,,-0.012614221638099258,,-0.01710252084728994,,-0.01838252424064371,0.012179625027169589,-0.01762850376930293,0.0111302662046163
CNTN2,0.0296357969570122,-0.016836107031982527,0.0061592756710213,0.02109196276239179,0.0005636472358059533,0.016889663847641418,0.005585805607892143,0.007867545023496547,-0.00407677653732003
F7,-0.011989084577971754,,-0.015000957022303195,,,,,-0.017444524248756896,
LUM,-0.033169889790981406,-0.04424205743067071,0.11136631921158245,-0.03404179364329561,-0.013273061408419209,0.008081771976638508,0.019370943035816424,-0.04397651438514339,0.11295771415680828
BTC,-0.010876958809457367,0.020785003495716988,,,-0.029670635671468746,-0.022403270264634605,-0.02935463447062573,-0.016881402810680794,0.011638632495710422
APOC1,-0.06288389446383,0.07617683772418393,0.11433597765188946,0.043792330116965886,0.016879815112219237,0.008568394596093527,0.019612795061656727,0.01150690170362969,-0.05121317374609223
PKM,0.06448122995639112,-0.007603125044205295,-0.009615192615804569,-0.0024140991369117053,0.03086531259829188,-0.006009433980488003,0.030038998363569002,-0.08500014775770812,0.059559639302409324
TNF,-0.004065210545226462,0.048633844516294975,0.09977390154977356,0.011709050499871452,-0.013470011129859362,0.07461824991640863,,,-0.007006810197919928
GNAS,0.030765636931773515,0.027779907758361002,-0.08379580926722956,-0.04071768672762164,-0.005750649761707144,-0.043066394452235875,0.0053862313511683045,0.017870491942419638,-0.049358610664729616
BMP8B,-0.01712872930694277,-0.016291909229912097,0.030080095670972053,-0.012622472881863472,-0.008943948935929508,-0.021192424383436288,-0.017116499689361537,-0.001918526870842952,0.0009311087224806999
LIPH,-0.01228924185341221,-0.01598056340974687,,-0.013789307059148354,,,,0.07243174266821166,0.0013340172911755245
CCL28,-0.017286347360849944,,,0.03054733129089587,0.016506517597542424,-0.02283394922470679,-0.002530644775883279,,-0.020575832494612666
PTPN11,-0.01463982053602108,-0.03762612299065528,-0.00032454455639944677,-0.035670347939461194,0.027071695227710742,-0.024358887314639265,0.02520400525865825,0.007570376077057368,0.022655700864526597
ADAM12,0.006575147789212633,-0.04682348975827106,0.05582288527797075,-0.026963078499869012,-0.01022375547257308,0.07468337093462633,0.011245279552325784,0.046845173585608725,0.07399289149866349
EPO,-0.016512745377513408,-0.01629190968610271,,-0.01442703098694345,,,,-0.016689735829882483,-0.021880687843343342
EDN3,0.07395217533486909,-0.020281163051082615,-0.026579579061876014,-0.022361186490941654,0.014554094935645717,-0.027356055125400375,-0.00627828460764041,-0.036082583185878925,-0.028729090080324156
CCL22,,,,-0.019633403738611475,,,-0.02935463576974816,0.035997232027047486,-0.021282465068845992
CCL2,0.016632077854099255,0.01723424085968985,0.04307586514899432,0.056548064425070356,-0.005788691436264757,0.030670580628248904,0.1064590739312306,-0.040972670562851865,0.06512610122866337
DSCAM,0.013329668247262583,-0.0175501400388765,-0.015459032501744494,-0.012114063921469242,-0.02460920464836065,0.020474644489444232,-0.028944960832489368,0.031125624249616908,-0.015463416325586904
GPHA2,-0.013696984494302527,,,,,,,,
ANG,-0.022674670045033676,0.012078726421542745,0.05115952142255404,-0.026790510807130293,-0.0011360342355232948,0.06591441956653711,-0.08130383062173015,0.04954168968928079,-0.03362108822091999
FBLN2,0.04914442184555434,0.011338943859976617,0.003444136368850495,0.04327308061008756,0.0402338556360742,-0.019395885782982,-0.02075603691293765,-0.006565244607160386,0.02010765424057027
VTN,0.00723809341707221,-0.020949017159895875,0.00468752863356237,0.08280596727138743,-0.014106489024633427,,,-0.021610955286304395,0.025199994383490226
VEGFA,0.04289123351782185,0.04599825764602165,-0.04797827364207175,-0.003809954375575537,0.00020177906450795545,0.01771353769126985,0.02978537209735061,-0.04055287488560312,0.004592668110135777
F10,,,-0.0243918760227142,0.053951188369183715,-0.027077013110747363,-0.025085166699228705,0.05683030951283397,-0.028905546430033943,-0.038630239157377115
SERPINA1,-0.04376806586776774,-0.022221096941835265,0.10107256846027211,0.010054979793444007,0.012223519579369624,0.0705969887520397,-0.05293980393043489,-0.030648402019701426,0.0682879892647203
VWF,-0.016197556834159202,-0.025063510778931843,0.08166513072610475,-0.012415361542559832,0.0013272342446912938,0.046057773892367836,-0.010925430872825478,-0.005233601037098637,0.008119157047525648
GDNF,-0.019245842934760206,-0.01325153490754398,,,,,,0.009116504673878544,
VASP,0.020456151247603034,0.035432622870227866,-0.011095905209975325,0.008655469824966698,0.056843409451892264,0.08695950680767428,0.023676410769953384,-0.02570753740030664,0.05530451288854386
ADAM15,-0.008423689864722103,-0.05336968296765564,0.0036743268194342135,0.05172211839925856,-0.0016008802345474338,0.04079011491263898,0.040197873730186885,-0.003921726818863964,0.047303202249399254
WNT2,-0.02149702709759543,,-0.03850516498326414,,-0.01200244540435637,-0.025861134320050834,,-0.02003975904320454,-0.036428718600339215
CALCB,,,-0.01658234823953091,,,-0.01731324344214019,,-0.011856595958027445,
OLFM2,0.013930746788013003,-0.013393929781963392,-0.08249936637242668,-0.07151545421320096,0.030164160398222395,0.047574883953840935,0.01648602536755521,0.05804438809252898,-0.039551750234021084
MFAP2,0.0035684189994292957,0.008605049953530116,0.07235471283431487,-0.022645443513705253,0.02222502517899279,-0.020126953362717873,-0.05500307283617095,-0.018632711034142522,0.04824319681590409
HLA-C,-0.0660223954150525,0.06005001572701895,0.08034726067520312,0.08839219930471885,0.040727539365988726,0.03440933206083469,-0.027771788461732526,-0.07481623924847047,-0.0027539938333102174
THBS1,0.0014144488349512427,-0.03139338554798635,-0.01584252093151221,0.037515656364692,-0.0027321288771794358,0.048852545885593415,0.017548613898772922,-0.07682437067982646,0.12495268868918646
HSPA4,0.036575204913602194,0.017040121256944624,-0.017211485108772514,0.018316451407332505,-0.014503621177586152,0.019630183416792207,-0.034594839442123076,0.013885567848768906,0.038014267643004106
LMAN1,0.0038404950175903803,0.0027520503796436935,0.06963074263344911,-0.010501770801207873,-0.0055684266689129845,-0.021474179274539124,0.06242887453409188,-0.030599499845271983,-0.0025528817564899535
LYPD3,-0.018747718486517042,-0.011944881165708209,0.005095574457841481,0.03537350344243336,0.04855199533224569,-0.02083345988825641,,0.0018118282073684747,-0.015626430422149156
APOE,-0.09830727639491758,0.011988987363991638,0.06321350551964194,-0.049120734411767536,-0.01329294419575935,0.0199168811438592,0.06275610007943835,0.004173172487109082,-0.01986047696396124
SOSTDC1,-0.0028661296809625097,,0.004647627842544893,-0.03489420601745075,-0.021632083960757192,-0.003713226438758274,,0.01679284715682536,-0.036489209172899696
ANXA1,-0.02808377923984931,-0.01314276821879675,0.06854975538916037,0.020222087272756144,0.026839699494510556,0.03137598195487796,0.08401944412341242,-0.0025406482727122134,0.05726734203990122
WNT2B,0.0049839741436850556,-0.05354155381409987,-0.003177518392357864,-0.019713498284386247,0.0792277166000021,-0.027769564178454952,0.02088110130179683,-0.0061644955292591164,0.03356174089331021
AMH,-0.022892874380982663,-0.016597924278493277,0.010867264609325423,-0.02079583482038767,0.08204993553946888,,-0.02364820157462333,0.04631253873119477,0.0058810698681620935
GDF10,0.08045511028040399,,-0.011408490896218185,0.080869403085773,0.03378596085929221,-0.05149368407671457,0.043159155020075696,0.009534988756417,0.023542977272904192
EFNB3,-0.008610391716500332,-0.0010646678358456707,-0.00439725321606917,0.01585262635196881,0.005330418688580084,-0.009410905522790466,0.009936478815042442,-0.02104849830346744,0.007172416295868275
LTB,0.03276484542314189,0.01291599357142084,-0.027137092680017925,-0.014151249080908217,0.1140357809375918,0.035051622943555835,-0.02809036193192707,0.028955874002180387,-0.014387611899633529
ANGPT2,-0.005006056268721141,-0.020317952488248917,0.08433158604066347,-0.06086299462158023,-0.05423445417133858,0.09903040855636572,-0.013912144349071603,-0.023723679037794695,-0.05131715739136018
NRTN,,,,,,,-0.02984669691022898,-0.014861012212348748,
ADAM17,0.03266095246011836,0.05958783720650166,0.006175853401163756,-0.024647100478805032,0.010585809389975472,0.02041754497981387,0.05701163101040853,0.01674430833203512,0.026004961585481965
LRPAP1,-0.0320832772613773,0.023419853031303377,0.06069677801949377,0.029411471487997175,-0.006261443062211524,-0.0014373662213207669,-0.016828329828557243,-0.02776729377109463,-0.05699444438479444
NID1,0.04740032740626679,0.02133888389964329,0.08554680326085473,-0.05284436713420289,0.017482648511329857,0.029326671715049643,-0.0014830404526325687,-0.06061178416262803,0.014868091625214115
MST1,-0.010766306849007378,0.031077070235826933,0.029231897226254692,-0.03688662567815782,0.02271892607143526,-0.036965236746149294,0.07490932717166886,0.029110921969972274,-0.019938249098850967
IL13,,,-0.016796753429352135,,,,,,
DCN,-0.04434060261134098,0.006341169083198538,0.057066508946500165,0.03561329812905173,0.011027187765894071,-0.02532274591405041,-0.004551421078941091,-0.045585809094289886,0.0458954834175463
IGFL2,,,,-0.0171025226569447,,,,,0.021641483794443313
COL7A1,0.02363475654632545,0.04425143306474758,0.06789857968200741,0.02432994114213413,0.0043417640616559075,-0.04017074380583537,-0.034292811934815315,0.017597143023567775,0.019244745765280007
CALR,-2.8135377143840088e-05,-0.04118469920370165,0.08013550169745294,-0.08133398342344796,-0.03453612301541489,0.030254393962217237,0.09383503841449377,-0.03317600318156227,0.11220257199092658
PIGA,-0.04366143375191591,-0.014863146129762863,0.03517081996625331,0.020261533334093827,-0.015084862063237857,0.03227622985711669,0.012594802395543107,0.022236759991473357,-0.026167529768572215
CD200,0.020069950949608818,-0.015806038022140513,-0.061235803066199565,0.03820350014514109,0.015029942813718417,-0.025304910848105686,0.024824446822551204,0.08923535799974405,0.0005804640886462274
GRP,-0.022807713911411023,,,0.005640422780461769,0.06394453284185239,-0.019148062140184878,-0.001858049487195985,-0.016300101359076787,0.08465744015479634
CDH1,-0.018320648709084966,0.015511812349922938,-0.0303106842080456,0.020630843501935087,,-0.014883252878084844,-0.033357974775020255,-0.04019551783717556,0.015641417977206355
LPL,0.04278102616989893,-0.028863436830926823,0.01808447688982043,-0.03995255049008984,-0.014007983919701317,-0.0005574014023970735,-0.003126711329606984,-0.07707682738638277,-0.05245269702426626
SEMA5A,-0.05418067076132781,-0.03664618100101998,0.10756908603259806,-0.08597314799868318,0.0023220788555976908,-0.03681221987558647,-0.06099130744901425,-0.07164492295937161,-0.06272350668837677
SEMA7A,-0.013350277079405339,0.008677462196522517,0.0482008506799403,-0.049749502083578555,0.011325444729437402,-0.019384391859927286,-0.007168492513761771,-0.025037876253830346,0.017822270833357294
SEMA4G,-0.009989577717262775,0.023477158458355275,0.05892971043487038,-0.0026358430790059542,-0.0035643365852155795,-0.025055485159872534,-0.011348333565689301,0.08975837177663976,0.040170562794777334
SEMA3B,-0.016848923090986647,0.02735537379035786,0.010924497299274041,-0.06787078793330761,-0.008424688558139529,-0.018772531368412674,-0.012232928933323988,-0.08158514079009141,-0.006086479461033724
RPH3A,0.006118078385922614,0.00809841212624287,-0.053466659912439034,0.05897073367346263,-0.01181712759375753,-0.04862239010862795,-0.030453110593310784,-0.01732744138293381,-0.03586332127674804
JAG2,-0.02633792161730118,-0.013875846049957768,-0.0024520118849951254,-0.02671347802530064,0.04268050399412011,0.019385891710153404,0.00891036327717654,0.040169831634964084,-0.029935347356374088
CGN,-0.037253307483349964,0.026385283327938335,0.054323965942257635,0.014542242118169216,0.04060693851011029,0.01214427212666735,-1.4721051825594377e-05,0.0023467354925939595,0.04360360870267875
GDF15,-0.019657562661905485,-0.01398745245584338,0.011798052585247543,-0.026365551108239387,,-0.040575557112802606,0.07708747089193577,-0.01060356318426898,0.006404925319860027
SEMA4F,0.05615348865121568,-0.0021322503935238784,0.0006942218113926813,0.03761915503700628,0.006272728087522462,-0.046478632571556086,0.10849150951595543,0.04795363186442662,0.01758920328252569
NXPH1,-0.00029348119034187134,0.004690997529628879,0.006947524503058053,0.05330492098606063,-0.02272453201552468,-0.018069793599072004,-0.03301692705950498,0.05129234476732271,-0.08767460971624996
ARF1,-0.040551593038579276,-0.015134164753562064,-0.06053039940519284,-0.009614841229651144,0.048719662165226704,0.017361381025481095,-0.042815544049142,-0.012281382478615679,0.011271128319557146
DSC3,-0.010365606922280552,,,,,,,,0.1158508332140576
EBI3,-0.060925209775123536,-0.023376733153446856,0.06429485961764593,0.025443339645345495,-0.02623793963582225,0.024904776559471816,0.006217486045801143,-0.05806936956125945,-0.0021753340083016386
TIMP1,0.04270844615939821,-0.04666273035229303,0.09592069526097674,-0.038168942275731144,-0.022766150145180918,0.01346106292695183,0.013683917455831841,-0.09325112603024582,0.04896988215343054
SEMA3C,0.014821686289360399,-0.024917803805689816,-0.06514883919780483,6.054975810208323e-05,0.028992274400125178,-0.02697127650346234,0.04749276531162671,-0.0022654106740816263,0.023478086293604497
GNRH2,,,,,,,,,-0.02371071455634116
GAS6,-0.013344065678968096,-0.014865309442193983,0.05557093193777594,0.004291890345625827,0.03627594569955656,0.0018925238216692213,-0.08445636206487038,0.005228340276498079,0.04697535819404193
MEPE,-0.027757562559015826,0.07662705769595989,-0.026438618147196398,0.024081984560657334,-0.023649341139063983,-0.002285516802050589,,-0.010368884025945475,-0.002454034053419912
SERPINE1,0.08793713821441804,-0.018128194813456403,-0.09172159671556464,-0.044242200406223474,0.0029271747585910457,0.043331052857576234,0.05592430569698168,-0.018284988162710795,0.08196262974167592
RSPO2,-0.015619198683684011,-0.01349851859050889,-0.05263182325451232,0.008033611569500408,0.022440047627380527,0.03419536070922881,0.027220126558497402,-0.011036696843363392,-0.017486042018247352
SHBG,-0.01342652499034623,0.005300518898845246,0.006935669346824486,-0.01043519343243413,0.013750090297578637,-0.01758623646453509,0.06695250541903147,-0.023652675373332724,-0.004973066373781709
LGALS3BP,0.013082242637515363,0.04283712010862423,0.09385031769269879,0.016340582568454633,-0.043021998305291874,0.048611416093837914,0.03680966042646411,0.010262212725705565,0.0422600702672668
LAMB1,0.015086431067868535,0.011503250897159735,0.0717004620614927,0.018361265656184324,0.06740780243359576,0.13482556235422594,-0.014253337851354082,-0.06849608437293368,0.055801689088722635
SPTBN2,0.02709022956196785,0.0012768862919913676,-0.04817508135713953,0.0509241491457853,-0.006939316255248482,0.0013231398898621714,-0.005908817942388943,0.011920370071113047,-0.03611388408908316
COL1A2,0.012493539854673151,-0.04560996857775619,0.0948264715380216,-0.02430413792503571,0.046299135417038575,-0.022281430885900295,0.020017249964078054,-0.04568385325271158,0.0768077604200897
DEFB1,,,,0.05912129002527104,,,,,0.13903366768904518
SCT,,,,-0.014004993603080471,,,,,
WNT11,-0.014857281071869663,-0.0018724916418422254,-0.01636531414089063,,-0.021754833415572453,,,-0.012027165319471062,-0.029038420783438965
LGALS1,0.031229753966305635,-0.04001460979160267,0.0818395843331284,-0.017033409122471324,-0.00015588918496153305,0.013045351341442048,0.003052811678731734,-0.052554616735102345,0.034441496357044604
BCAN,-0.049014555086179974,-0.00350073535952951,0.07132524221603002,-0.010693649065962974,-0.010776500006002896,-0.030507721802078013,0.031445970419872606,0.009824836165599564,-0.05834845449164958
ANOS1,-0.02732274573291974,0.022510494286553544,0.045433748886279844,0.020389996016373462,-0.0027187289427048726,0.06339127804371254,0.003626366420969556,0.04390619277688164,0.028523132552950886
EDA,-0.010876962536244778,-0.025060034910368737,-0.019567406479300817,-0.021944446198486456,-0.02460920374977598,-0.021518863097749828,-0.019023418847001938,-0.011140663330594656,-0.06258029538867613
FGF22,-0.015467083234971299,,-0.015000963759759706,,-0.01299791596952647,0.005181589312584255,-0.03197837601432818,0.03424821119258897,-0.041935189368464375
SHANK1,-0.014857280118050584,-0.02199709163833545,-0.014272464270053409,-0.020499431223526474,0.0015339837826168277,0.008445967533217066,,0.03793233691227339,-0.016319880302700027
RAET1G,,,,,,,,,0.0023003461642421012
TGFB1,-0.014606818273148242,0.045631682993830094,-0.0082285305671845,-0.033366691982852484,0.056546108636164806,-0.03584350655562805,0.019723319078853933,0.020832702507484063,-0.005004315737181539
MSTN,-0.0201765877631157,0.04127415076834818,0.08527463296237284,0.0132573657195632,0.015263617284065587,,-0.07676180182271687,0.0654519403757942,0.04912968884218745
WNT4,-0.010010802805109655,,-0.017008604178859826,-0.021520329664046847,-0.015819540642017106,-0.007447662386841985,-0.023038095225528143,0.05140843528204635,0.09102848474678542
TNFSF4,0.09698059522897565,-0.0023842212975625694,0.030222325392466252,-0.006135942322263533,-0.012105420486970919,-0.02930565100854829,-0.03549352916893638,0.00731783114636088,0.013833081223689557
NTN1,0.018482673130640715,0.05610619888642195,0.036145039362362914,0.0051083341984630316,-0.009251982661045788,-0.020196738127737077,0.011603013777289237,-0.012354528645894461,0.0026616731608130324
CXCL12,-0.05888452252514762,-0.010938323867001817,0.048174085534649046,0.005603623720039872,-0.007565744223242478,-0.006314284537374494,0.06265435715817333,-0.010645753542437022,0.02721307023369702
GNRH1,0.06752548706086815,-0.01049611229226761,0.05492294678895054,0.01946903707450832,-0.017993924708295042,-0.02012695323528684,0.06370513904928396,-0.023512058337004964,0.007476450507424611
FGF8,,,,,,,,0.008912347686105706,
RIMS1,-0.02215091390987174,0.04892594813347722,-0.05566921766193632,0.09826912242398035,-0.027857700170810552,-0.04185589625428004,-0.013155555720823024,-0.01996159291315407,-0.0003648174110369483
FGF14,-0.03104543930484953,0.007821003967452951,0.017592180149665425,-0.025458790506774423,-0.03253455512460425,-0.005742250006170323,0.10392260188923866,-0.022918945264194968,0.05161870506078273
IGF1,-0.027028224445595092,0.025831769755307193,0.04243954794617013,0.027158839076233742,-0.02644950158671963,0.04822215502843786,-0.001354108791217518,-0.02875645830632586,0.061341148240416386
TNFSF10,-0.011399947099644455,0.08822009793443197,0.05330252685152519,0.013707388785453188,-0.03446308991052754,0.003279729366425227,0.010915112784168452,-0.027882788901684576,-0.0364110592852088
GDF5,-0.015346901047407721,,0.0029550902818503864,,-0.012997916161290592,0.015177995813971609,-0.011547878464123902,0.028303738314957555,-0.033457580236778195
CHAD,,,,,-0.010922875571940167,,-0.025956289360789423,-0.023228575820214804,
RGMA,-0.004540132745542741,-0.013064036227075958,0.03351149302198485,-0.046883141021295975,0.04087558341164647,-0.024323465772816834,0.009972030747223512,-0.024483325903613785,-0.040535142206744895
CLEC3A,,,,,-0.025811049698023943,,,,
WNT16,-0.021016941858453132,0.03454820539933633,0.01038086073864377,0.022067813496642514,0.08673684352389734,-0.027173031082295223,0.0735969228249814,-0.014861010250846842,-0.0018343144589310129
CX3CL1,-0.006196014272826201,-0.026504586996713674,-0.017953510264966988,-0.019910919318083593,-0.0010338532270147743,-0.005241821183279244,-0.02231776671493733,-0.05225120096010746,0.004701164367726218
FGF1,-0.012322034549778194,-0.01148813650175291,-0.008761565136256264,-0.03688813815885038,-0.017816452677458555,0.02958235573510689,-0.06090791710131277,0.010996901304622029,0.06532015022302762
ALOX5AP,0.017461730719920875,0.024235114744850683,0.13277859122085503,0.07476751504477379,0.03988979297770291,0.045609664610778956,0.08653694231613603,-0.031814880578242666,0.02637063565945929
IL1RN,0.008941272797245653,0.03851717973225909,-0.015236408290872527,0.02068115852825429,,-0.019467763261479434,,-0.041407098818325605,0.0471131808558834
PCSK9,,,,,,,,-0.0144249319545867,
NPW,,-0.015121735887136993,,-0.0194290973095124,,,-0.023947848338449196,0.01020511909443204,-0.014467682996380076
CXCL9,-0.0361651022998076,-0.02933108383298079,0.022847393474019213,0.007095803927058228,-0.012997914037134645,-0.01812072885572398,0.009337378247034858,,0.0013848233205385138
ANGPTL4,0.05673841142608279,-0.034163678247136946,-0.047327138174627574,-0.01959670026629136,0.08154252040571537,-0.047359385260759806,0.026456607116750564,-0.017215732571839757,0.07570862315341123
UCN2,,-0.010485321947219269,-0.01614551501790282,0.0805846874923764,,,,-0.016300101359076787,
OBP2A,,,,,,,,,-0.02457773934609365
COL4A3,-0.020115332839336118,0.027115477393190875,,0.010853539731803056,0.07375620756490665,,-0.0274979459322485,-0.022797540637500804,0.0463395910236485
NRG3,-0.028410230062096333,0.03108087224674025,-0.04100305225692513,0.0034929652982689336,-0.022940811872740243,-0.0037395337692501273,-0.004497050069251083,0.023890743763162223,-0.017534345661597374
IL23A,-0.01639955112412804,0.018523898379283404,0.018223413414384087,,,,,,0.03587063457941587
COLQ,0.0211474179781131,0.05241804877945914,-0.027545472442120435,-0.004113304296317114,-0.022591298437221283,-0.013215777354116972,0.04079335625214636,0.0014684323144328786,0.010320249912162958
SCGB1A1,,,,,,,,-0.016689735729424438,
