,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
COL1A2,0.0004891124872702168,-0.08807543370880079,-0.03654157407075518,-0.05326806764780912,-0.03545434057684467,-0.026688145523449867,0.06391577570471636,-0.023806267432552486,-0.014249336903105023,0.020716954298340494,0.013461494307171447,0.02607168712131384,0.0419014095755969,-0.01656926329388415,-0.015360115112358002,0.015863458864083548,-0.023745478509192418,-0.02496892869339503,0.01289588827545131
DEFB1,,,,-0.01806390624868401,,-0.019360469986592133,,-0.022485048684458414,,,,,,,,,,-0.019413096802806493,-0.02239523843250368
CEACAM16,,,,,,,,,,,,0.10736646399413005,,0.1231858873680561,,,,,
SCT,,,,,,,,0.06145290302571283,,,,,,,,,,,
WNT11,,,-0.02855812578506257,,,,0.006718648793512847,,-0.037160362458240156,,-0.030833890527460047,,,,,,0.045639825491071005,0.04324581689853791,0.005022386263532614
LGALS1,-0.010842761906504376,0.14283373772766939,0.043753051339104634,0.012348392485434515,0.10586207428779486,-0.02442850579714474,0.06260950368574338,-0.03566342869747408,-0.024777746839272228,0.0717596033525396,0.037398522758014426,0.06054302655032486,-0.012071767963617894,-0.047895398611478235,0.0637243247292542,-0.020278506367398048,-0.10276157195787244,-0.0006887013915675601,0.11437940980787951
BCAN,0.023023255248756137,-0.10905021524299052,-0.12186043445318345,0.016624641252038136,-0.08949684371837989,0.03014611116315819,0.06029343440595901,-0.003343538924883097,-0.0025540143458264303,0.00599677669000647,-0.006683851051278739,-0.014054960986035881,-0.04325074709850122,0.08126346717120543,0.016539643667094487,0.03265824607771388,0.00645637451224136,-0.034504116823793556,-0.059439140521863575
ANOS1,0.029235730583614457,-0.06870643043433348,-0.0444981591820054,-0.024981123536732788,-0.003134766709048446,0.025215355602701287,0.05622500323061777,-0.013936590214934154,0.01836755381508509,0.04694886049938616,0.016674115520693582,0.05365198817311669,-0.024808587051433382,0.02920722206806791,0.06886949639846232,0.04983613662033388,0.00764138166181697,0.012997546551480936,-0.024957158510236565
EDA,0.02073434224557264,-0.021250994865063953,0.09749274063475434,-0.01937190887349526,0.00768400746428659,-0.04157194643700306,-0.02923291958443167,0.02275297032191085,-0.027764719711284417,0.00826559232244211,0.04020764615117413,-0.02009914774037246,0.1281080174859929,0.020027038496059066,0.00278683572617354,0.07079547851744356,0.0813759346926833,0.034744016151271324,0.006064280974404119
FGF22,,-0.038488821881622476,0.0405174029746617,-0.02487371902924058,,-0.015199226967532467,-0.022410837519111965,,0.02962046613856259,-0.0647728417562939,,-0.011392878017283947,,,-0.0026906956235804996,-0.03341659929033601,0.049260116749847836,-0.024999591595433388,-0.027954189417979433
SHANK1,0.03525896050000195,,0.019324785720706148,0.011307359279422695,,,-0.02132248853313819,0.025737359175384736,0.013677552619938069,-0.002082281345066365,,-0.019856308117547763,,,-0.0289543229347274,,0.12441547701929274,0.016400788395983953,-0.03033025143953732
RAET1G,,,,,,,,,,,,,,,,,,0.0833522830584181,0.08766647579696826
TGFB1,0.00511961864585081,-0.005613679653431718,-0.002669329730920207,0.062223418026953914,0.05600232182106041,0.026362707385332685,-0.0004530067014862821,0.007758820604510624,-0.04307159939441112,0.055672965002948535,-0.03169663749726988,0.0067295744230043255,0.042279036110884384,0.017221562168763187,0.03962246169949175,0.020372664547016108,-0.030405354375985818,0.02157380925779433,0.052700631256840984
MSTN,0.0010462174039592887,-0.002808316217515293,0.004828776285308637,-0.018314063656422554,,-0.03480461782410567,0.056722104306236566,-0.017386739002919566,-0.01667154804963688,,,-0.03726963034119478,0.05761681989661896,0.008734748777973401,-0.015623556898185387,-0.010572006925130007,0.10297800752601878,-0.02591632779235339,0.05360287688305147
WNT4,,-0.005978040192894561,-0.019242401374439503,-0.023617109314525507,0.07844059888394712,-0.030959067719766135,-0.02541017169189017,-0.012999357397197268,0.0066275384291627,-0.05290025513545429,,-0.019692283612463016,-0.04807465307153865,,-0.022924647466701392,0.1415541026286656,-0.008188941749923507,-0.03012473288868057,0.014911609621579433
TNFSF4,-0.04038632287339748,-0.04936980915709853,-0.03515532078421117,0.05754785899057442,0.002051174223968073,-0.03998210181552109,0.07460245272949217,-0.032311693882583946,-0.006328692531266638,-0.026401515799676173,-0.031382258210237296,-0.02942606992688014,-0.015452951770207907,-0.02053185434415582,-0.036163026724534496,0.1021127935099487,0.054270072717452565,-0.020560204044281414,-0.008453145882016747
NTN1,-0.00032196252615108463,-0.035073838965559226,-0.002371716483556901,0.01161060980724484,-0.010039633419262542,0.017360799495695228,0.0040540820365592405,0.0011837072120859063,0.03822717918227527,-0.04868415019457805,0.03940633579116702,-0.0006716119961506309,0.019354489518329097,0.07810654509965517,-0.02074348031843545,-0.015521328208142214,-0.04825702512359627,-0.015169674506939427,0.04611142408349049
CXCL12,0.03199691130689799,-0.06640679418671688,0.006431070033289038,-0.013924579351286532,-0.015262007914529713,-0.011637311364153602,0.05627981495163633,0.05789248386981061,-0.04303863577962875,-0.0022341490456816303,-0.0052488497457064895,0.022355705297267898,0.027892817931278506,0.023669419912127985,0.025618690424859723,-0.031949109924368384,0.011053164478505894,-0.021401703110792456,0.010800343941513782
GNRH1,0.0006176387398840732,-0.03251136013308094,0.08665560493435215,0.05945723861482489,0.0035092416603457197,-0.02435339393106085,0.0012278132736256294,0.01721025209010374,-0.010624805189050701,0.06254936273360139,-0.03021634800621959,0.016313559918620702,0.0403398509518077,-0.06622636345436972,-0.029607492579065055,-0.004267115482495592,-0.027300757102922225,-0.027987041453711427,-0.0052102580834581524
FGF8,,,,,,,,,,,,,,,,,-0.034913733999434586,,
RIMS1,0.0463776236259776,-0.04380341246936976,-0.05576117391011062,0.0003343101954607675,0.01947828440376408,-0.008287607272938594,-0.07262883564377504,0.07608371785375674,0.008441191167664525,-0.05788870417195282,,-0.022606806949739926,0.020908983395162773,,-0.04660110243290415,0.002466726293976034,0.007128845900877863,0.07560999146852361,-0.08785123711961687
FGF14,-0.009758716574050856,-0.05809627264631128,-0.01774953038901463,-0.05027413253961362,-0.042808667365557024,-0.022204270501669846,0.020341678134581036,0.00782693544874138,-0.007438440041935059,-0.006215078347829513,,-0.00721953422041585,0.04357367657785506,-0.09120798144868787,-0.05520849660387882,0.014560489160924246,-0.011835336454288034,0.024226324657554078,-0.05452477810207904
IGF1,-0.01819439386403727,-0.04691413166902328,-0.0016343943840953566,-0.0058965284310454205,-0.02985194351415001,0.11719378443052982,0.012612238020619499,-0.008287555761492945,0.02668527006801935,-0.009467778663907755,-0.03129640227247106,0.014317052996369057,-0.07880063866012944,-0.0627611937461204,-0.04768461958240082,0.06889840244320034,0.021647361072527464,-0.024542367652332548,0.010725179569650694
TNFSF10,0.006282669663284572,0.01609616577976587,-0.010105062685759149,0.015047222151254992,-0.02901882035007769,0.0433415001723958,0.028706576100008267,-0.017191544017843098,0.012053288511905834,0.03816169622872242,-0.007208114320937195,-0.03886592082001883,-0.006941001347842892,0.060942110789426296,0.039650116228354446,0.01153158293284552,0.04917189408112241,0.06001363286312685,0.04226646605923354
GDF5,-0.02474315893257453,-0.0525757486388047,-0.029499255509987107,,,-0.01097354801195342,0.04950141438199481,,-0.022202297141454164,-0.006623899937866153,-0.04159714411783729,-0.014417379758555799,,,0.10421560655133194,0.00877582901263386,-0.03818657364213149,-0.03975089527812159,-0.03395038723613415
CHAD,,,,,-0.03831434113400283,-0.0003491735355049675,,,-0.01865783146144459,,,,,,,0.05107746145059492,0.1314629300740692,,
RGMA,-0.019476671871341056,-0.06522576789652045,0.058178178072736196,-0.01053836393455317,-0.025319940027652865,-0.039466107949279905,0.05083379399973175,-0.045033988921789996,0.005713002457418279,0.022559291890263587,0.022274496182110234,0.0035163219680374035,0.052024646689670696,-0.004171175220673574,0.0064922998554345,-0.012171984453450692,-0.04506959118793013,-0.02584007697490982,-0.010553061863179964
CLEC3A,,,,,,,,,-0.021917146325990688,,,,,,,,,,
WNT16,0.01892041126861821,0.08179128870055408,-0.011217205793046314,-0.018338452578344735,-0.01784624473728895,0.004260505020169714,-0.02043568406775277,0.054401648326779385,-0.014241909842963871,0.04135751792603311,0.1014969057786229,,,,,0.022886364560037897,-0.0172556917538717,0.04558735218097844,0.04197792306122265
CX3CL1,-0.018598375104574693,-0.06687142205994777,-0.025643739178828437,0.013243267236768393,0.030444842293545438,-0.04735664875445359,-0.03469025677410864,-0.04126339819913976,-0.013619331858973242,0.05118570427138879,0.026271504589826824,-0.027523242479507295,0.011836055059456407,-0.05088286594067935,0.016247097720990804,-0.01410536046484837,-0.05167302274213093,-0.005287626791822185,-0.05578072202115291
FGF1,-0.07817061487482486,-0.12654243655380698,-0.03983337543961186,0.0254517347196983,-0.03405034995682392,0.0022360981235534454,0.003009782351393815,-0.026251349771076946,-0.0016297884789357741,0.04444065410091353,-0.045860282634097395,0.024665298486407375,0.059167855327049323,-0.02842103033261761,0.01266569235367524,-0.030273459167273097,0.013656551027319263,0.04296055622880261,-0.12881797210769125
ALOX5AP,0.03387074064996604,0.11763072992124785,0.07884365686613096,0.015380940043286896,0.059112386008481475,-0.06569740675818425,0.09004520380698174,0.06333981208857722,-0.030483376367532972,0.047501289320567915,-0.028347204441838764,0.062046725186488544,0.059515168080355015,-0.06732365762358809,0.013049102152655135,0.058712030498418444,0.013750505892179986,0.049161564863766744,0.039684775812756354
IL1RN,-0.022019844648888544,-0.011163745637510087,0.046058264268153,0.010297366868212572,0.006088786410351218,-0.03624506499972425,0.02823081396268434,0.08704612132106176,,-0.05420022463571553,-0.0024325585260657864,-0.015483820184564,,0.03636851666785578,0.01773488008110298,,-0.01516389349582447,0.12442240341461355,0.04559372459011438
PCSK9,,,,,,,,,,,0.03357135434209853,,,,,,-0.016749344437383594,,
NPW,,-0.049500807640995105,,,0.09543758107244683,-0.030651773246140993,,0.031305519331936184,,,-0.019772597696766876,0.02210099523065816,0.009669405390074064,0.071364526329668,0.08108258718445288,0.015699034768717236,-0.04055142582126025,0.008647256731334116,0.05090555639379517
CXCL9,-0.05203978987717758,-0.01994107279586643,0.05130389608956027,0.005840979394925292,,0.01568228624148837,0.029091940530226772,0.003709675910875955,0.028449874351806292,-0.004162161043738592,0.03742895736498807,,0.15755868662489714,,0.20128635926998653,0.07634703051056489,,-0.08010378489854408,-0.03239723223069193
ANGPTL4,-0.016128922218863334,0.06667330888661638,0.10654953852195567,0.00466992007236675,0.04370317640966403,-0.07813327575832991,0.011235361228452097,-0.008507633896754062,-0.017868327641012587,0.03222668046772763,-0.002817901116945777,0.07062293551545301,0.11431241177381786,-0.033400051374633345,0.026971132727260715,0.04590333620156454,-0.04666294999072067,0.010825164857887098,0.12516889377648457
CCL11,,,,,,,,,,,-0.0321879887882919,,,,,,,,
UCN2,,,,,0.04111038679383699,,0.0891792236964357,-0.006618928472809449,,,0.0010853056007625384,,,-0.04938008669254699,,,-0.018926675903010455,,
OBP2A,,,,,,,,,,,-0.02574772388238095,,0.10077235008644057,-0.0530991905625207,,,,-0.021242435050064613,
COL4A3,,0.05496452465081544,-0.011147324170375011,-0.04468797973252369,-0.008384545860659613,0.013868804272454495,,-0.0157373577511239,0.049330287691225376,,,0.014914825421122617,,,,-0.04209277545935265,-0.026471103064117783,0.014959185065110684,0.0660824345764409
NRG3,-0.027332737380818026,-0.03931098265022365,-0.02560789916616252,0.03868449059181395,0.037976295502262045,0.031028252524651308,-0.07977477038556824,0.08200294494291824,-0.007979290616486931,-0.016189067577507377,,0.02989177516019187,0.029190438516065568,,0.007619295103252149,0.030973071622886813,0.04455366343060474,-0.016298792223204028,-0.06147274257650007
IL23A,,0.023728637454283656,-0.03152262123573571,-0.01114308845116059,-0.02119065620665011,-0.04664826622394409,0.023792277691775127,,,,,0.07989916737574597,-0.04329493223614741,-0.010009199627309543,,,,0.04908060025223109,0.094772265457898
COLQ,-0.015176637216586375,-0.00018887015851529868,-0.018383560407588678,-0.015416875338749827,-0.022356360897754494,0.03663900582495895,0.0022134912185858696,0.03176600142227299,-0.0020890662408436945,0.010016575092341901,-0.009984407593920983,-0.008801917941427272,0.05972450528567463,-0.04065955390671615,-0.06186197882954291,-7.002349003059752e-05,-0.046104170852851005,0.025192313319313982,0.010587071702258177
SCGB1A1,,,,0.034456178467085846,,,,,,,,,,,,,-0.019379095387146793,,
TNFSF12,-0.022105711945490835,0.055509056935725824,0.01623028875219571,-0.03746495859186078,0.001404889118942261,-0.017576786857141587,0.04996656711098921,-0.0083378675740108,-0.007850146327360119,0.028295605395452963,-0.018490634605841414,0.050875775592491596,0.0966366041397684,0.013633569020561112,0.006650773132510087,0.002755178851911486,0.006297433056521816,0.03828734431510699,0.00222378730716924
DKK2,,-0.03890162402908937,-0.011266177699708849,-0.021837552209955383,,0.04098958461936562,-0.0039821481742219455,-0.008074999045132111,-0.015277540417787193,-0.010451742700172236,-0.051082698303807184,,,,-0.01947045831802364,,-0.022306190414207585,-0.03005022666819016,-0.015809132337157798
FYN,0.036166125513659345,-0.035583059113786765,-0.03260101589774039,-0.011992518257636899,-0.1112436937328784,0.02881415635733754,0.04170696114949921,-0.005977412862002227,0.014061586309300465,0.07114627080310193,0.04460090505919727,0.016917078333614954,0.10280894823428291,0.0035445663975861882,-0.00042534338379578596,0.05079226203198144,0.06634813315341317,0.02841286488922763,-0.013296266495214537
ACE,-0.0389276635611225,-0.05191172497238469,-0.03403024796205197,-0.011676359481790079,-0.04044652850829222,-0.0016068916023686498,0.0772910075573085,-0.01847867117547027,-0.023166874293641497,-0.01119028895319799,0.00928718138163797,0.013176786441297302,0.07377659166979016,0.04989175195025699,0.015137515888535194,0.01970019095276691,0.01168390834024478,0.03366999479475291,-0.08124669411744055
IL18,0.039427356090601,0.010292896616203634,0.05065313850734247,-0.02305480858839313,-0.05582985320048835,-0.00979962601628868,0.09496245598073032,-0.04573297015123434,-0.003870952590882364,-0.024313224202680825,-0.016662950981126117,0.04268590787725342,0.0319951568719593,-0.02308394647983264,-0.017299971740759812,-0.007245323073467155,0.007959595720117727,0.08067005920187871,-0.03278503247824412
PPBP,,,,,,-0.017651550624456235,,,,,-0.0240622859516727,,,,,-0.028811476027242683,,,-0.02075273774619438
CCL27,0.06798566740191024,0.015391256316135587,-0.020907302275144143,,0.010053186901653388,0.007130525812103082,-0.02453319771226749,0.01005125826071953,-0.01573806469979897,-0.043189860627003814,,-0.00829324605552501,-0.026275540900310455,0.08899885872492208,0.008244578467228763,-0.03093290316945945,0.047858868237662285,-0.01908066842311865,0.019825541637751222
SERPING1,-0.034634925233364304,-0.0915679186517997,-0.006541601201310196,0.022326804034154515,-0.012552914059408064,-0.03598984560154151,0.04973383082119117,0.006053027261228507,-0.017423679386000413,0.031193248315247238,-0.05049908751460937,0.001974993845780292,0.051808692850417476,-0.06390074720717188,-0.027738090545880282,0.08695568608206262,0.0025431621289698503,0.019296189351532166,0.0379989460871956
AZGP1,0.030259929740189068,-0.023868897053656565,-0.007439438793752636,-0.02440661454543807,0.038435509353486226,0.0082070087574928,0.027842757107219823,-0.022289981667562717,0.007817568042513432,0.07389452429906648,,-0.008504444916749647,0.01762792789827962,0.07048653211997859,-0.026466429297510363,0.016847097548933977,-0.03364248790126827,0.002641298423624241,0.02827066579100746
INHA,0.02166278412010313,-0.00859071147794565,-0.04010003679805736,-0.028516392220535584,-0.008189318613299967,-0.012045817124091928,-0.04473941517260349,0.05952148955701182,-0.024247566783119432,0.009449687108423784,-0.03451921704865968,-0.011222929606067775,,0.018492907579792925,-0.028512050223781525,0.09402307151022961,0.03287943836066085,-0.001904262627388547,0.01181247180985586
SEMA3G,-0.024810255603419824,-0.03549276678358419,-0.058276388639122725,-0.04687105670698853,,-0.005127997795340174,-0.02098844362973091,0.03334146874634473,0.011086707142865153,0.041361837014409875,-0.024877116296487086,0.03824379410867238,0.0860202941544674,-0.0737302539304108,0.11805179338688825,-0.0009447875121248128,-0.027788045023063878,-0.052464598946640864,-0.037888389970256765
OXT,,,,,,,,,,,,,,,,,-0.016227974019136383,,
COL6A1,-0.0018855275574774103,-0.08511948946564248,0.004880738455278574,-0.023257122532277883,-0.04468659037446976,-0.0468220719244821,0.03688782499063013,-0.07997233392915702,0.00020800952171011849,0.021387486359018822,0.01828829517881652,0.03427064127735194,0.06417460897301622,-0.06739848708263821,-0.008792350589304538,0.02277577061484846,-0.05304447368578911,-0.03441225012785749,0.04601605636038761
FGF17,,-0.025694176912062976,-0.01212586294881784,-0.020407814274746718,0.016375236334432438,-0.019619378830525957,0.007137918685712924,0.022478989007834644,0.0776848611501755,-0.03449226653653756,0.03246955899426954,-0.02050034182025342,,,,,-0.026519787214494148,3.399535613680821e-05,-0.031537481709732446
TNFSF8,0.04441295320685789,-0.01942683938267621,,0.017530997859504627,,0.08692857517741187,-0.02276258238918194,-0.026511630775871774,,,,,-0.0529437805530253,0.04792632566422193,,-0.022407048581820112,0.004750206928384774,-0.03815964208923507,0.14804157382671126
FGF20,0.04373668071023882,,-0.024458149775159022,-0.019158510862067296,,-0.03610939517462886,0.00509745958442652,0.06558185812215904,-0.02269736143207999,0.09515708161800128,,0.016678208819873058,0.059929142271598686,,-0.01915734720548389,-0.02268307568744739,0.017827851918760487,0.023714045897591345,-0.01729940388918788
ICAM3,0.04378915843401332,-0.04616939294127562,-0.03030250929157922,0.006348115005618552,0.017834629708731124,0.007743011973064786,0.02743221660286641,-0.027719223193624784,0.01837753672477409,-0.0015147820186504363,-0.019013397832939004,0.0028412909113575157,0.028713652283338102,-0.07335046485275354,0.07414925025734088,0.06907580527254702,-0.008187924735112883,0.033187961328608837,0.05645711075390435
LAMA4,-0.03818754386535217,-0.07931610651955165,-0.02455076405408108,0.033689447208920704,-0.02318029407755618,-0.002315275512206506,0.06108573244989296,-0.06809620882326037,-0.04278118834760569,-0.035175987923752,-0.0030047223704019344,0.05052436965576214,0.031469348429066235,0.02468098608566553,0.09539239183266666,-0.037795803376735576,0.018886432769194227,-0.03748210862498617,0.03336172024378895
INHBE,,-0.03055602974217888,,,,,,,,,0.019330965671056705,,,,,,,,
DLL4,-0.006107446710258907,-0.04266631860318356,-0.018950631531348735,0.046076031149737955,-0.0428820551115338,-0.005506560370712769,0.06838497889117218,0.0068032159423123215,-0.008347815297794924,-0.049217041535072656,-0.0018464776259335667,0.0034378557899118036,0.036126714059312975,0.08763960566386508,0.020684579766626084,-0.011171603787652579,-0.00449736991935898,-0.030304601410686995,0.04515220591637924
SEMA3A,0.09651009652666771,-0.04954196137509586,-0.02148080209070785,0.025559432417590684,0.01306225496012002,-0.030261747147082116,-0.03852670930091905,-0.0244316778869405,-0.04495549618912559,-0.09552686219614479,-0.028391535177528637,0.028580847267020707,0.09419485639484199,-0.08176938238842107,,0.05423855241209295,0.06482539966159538,-0.024109548697432162,0.01117392707352653
RLN2,,,,-0.019399439092312693,-0.01934467637979123,0.028764615560699952,-0.015567411547643654,0.015099633395390624,0.029497877291919234,0.004753360358870821,,-0.014852730035671603,,-0.03923781768824835,,0.029816455639376082,-0.01892667381594515,-0.023356374810338944,-0.02032349129869459
C5,0.026039252965099752,-0.04943565711651078,-0.01787219440116208,-0.03456949331525635,-0.04547223743111926,-0.004525561363512366,0.07960727507698455,-0.05360107648097202,-0.03236835052263257,-0.05680157036585762,0.049798727817388186,-0.04094097402837998,0.015596459866513604,-0.11214296193601614,-0.01254750076033105,-0.035325129265355824,-0.014243156303410345,-0.018441196006762618,0.10109377382569731
COMP,,,,,,,,,,,-0.026397504234967284,,,,,-0.02683304151162356,,0.04668565726707108,
EDN2,,-0.026273688856167685,-0.008406634786632318,,,-0.02321473397576461,-0.031110816188746344,0.0023610051675606093,,,-0.009031426337553656,-0.021503641054952474,,,,,,,
C1QA,0.04431355198404051,0.09535980596362204,0.039613382695990455,0.0557204779712573,-0.07761174341823546,-0.04310785331920491,0.07855906942271544,0.033829012044936844,-0.03394415335115543,0.020748591220534674,-0.02442112739495068,0.07565093567010421,0.04162970546082195,0.06537890222787528,0.019023578422008764,0.017401347022783228,0.02636121808924683,0.053840657489252985,-0.019454577996648507
UTS2B,0.017296816447918736,-0.02089117113622988,0.02849130296958358,-0.022067348150892778,,-0.01936046856943609,,-0.01119777966366044,0.007991423666966289,,,,,,,,,-0.024886171233615244,
COL9A3,-0.05369574662881936,-0.07116118486380384,-0.01764485871161836,0.021458975079060257,-0.06210812739263982,0.007490937703039122,0.059341654040224366,-0.06516707115601977,-0.017439226749784594,-0.02991965667650577,-0.07650280077641204,-0.006540900223238533,-0.017208971000542642,0.02940182148703614,0.026892975637083396,0.005788155305557328,-0.021586408777144128,0.022396347286271334,-0.019700019827487484
DLK1,,,,,,0.053308661619252184,,7.977316135704186e-05,,,0.1945543281748631,,0.07202235407772829,0.023675288517089024,,,,,-0.0279350691618929
HGF,0.009081045252004592,0.006914334205211447,-0.04632189560124462,0.021611570502064015,0.03612146342763541,-0.017756479760972204,-0.070941137696007,0.05336415792420942,-0.016998552109396155,0.04295844004388611,0.016682370730406067,0.05184208764331722,0.04142558182423782,0.010451512557018164,-0.032912788377463975,0.07697154692901569,0.006268281226254789,0.010590127514575028,-0.05268977992683139
GIP,,,,,,,,,,,-0.02069852405392636,,,,,,,,
P4HB,0.005829204812455233,0.13137907752462066,0.0776571037940508,-0.02786773316247048,0.045598271672083544,-0.022981220911868612,0.06992052143681358,-0.03063391392391044,0.03448051546818525,-0.00378927355321688,-0.009910719870109174,0.04067168104686661,-0.011402378307686934,0.02136514862055295,-0.031126376739432256,-0.011437608043508848,-0.05756241033225459,0.031029401588692485,0.134758355163105
ADCYAP1,-0.02538120989244461,,0.044164532197437115,-0.0025621629600231163,-0.026932823524942272,0.06181874063036635,0.0028524333816091684,0.008694692009279154,-0.03011819302308489,0.045743866475843095,,-0.021885918546020025,0.039894222305552625,,0.04171720485042318,-0.0006776613206049256,0.02567925351428709,-0.023525534950746232,-0.029477832832970556
GREM1,-0.034685310141176914,-0.020891158183644457,0.011322547716386643,0.0006679679684251523,,0.010168907055706502,0.00651667487684066,-0.018252602301097386,-0.01787012329367117,0.1013620668677449,0.02807299144699236,-0.008934102748150116,-0.05993654561584205,0.027769152426685362,0.001310665905586115,-0.004800032140716732,0.02583304243148286,0.006333477952058401,-0.0505673685682478
EGF,-0.04516802817373236,-0.014142441960522221,-0.040858654044869575,-0.04834887325516441,,-0.025941246755069803,0.03377906555471676,0.01720355990027389,-0.027391343585494,-0.029540795921739887,-0.03271528851216144,0.02281540960487664,-8.963408412960917e-05,0.07228615074763582,-0.027380574296752083,-0.04899999151032837,-0.023829516532265668,-0.03414095435355879,-0.01721456092091875
VEGFB,-0.012862649814406624,0.07934298057284589,0.053424484847240244,0.03504940676122017,0.02344108102516934,-0.006003107579772588,0.010594248100066046,-0.04867969507545292,-0.026536039567899173,0.08601759162675017,0.0005552061105132309,0.02062122008183654,0.037274218448070696,-0.013793364649072831,0.027205163965959487,-0.006276653402484584,0.03162478293493024,0.03830683903956435,0.03451994171215493
FARP2,-0.026569021325140833,0.05106154334828932,-0.017253320631141295,0.054986595128268805,0.02671024641258268,0.01918261140923753,0.0149288961056572,-0.04960892295021765,-0.003739174073566229,-0.015260126760065568,-0.020286047431429078,-9.039975526379204e-05,-0.043776679146246354,0.0010537717018260508,0.016218132946931273,0.06256352772511949,-0.031822215633787954,0.005024865563642074,0.05754922194371971
BMP3,,,,,,,,,0.01933073791521501,0.004202418535259268,,,,,,,,,
IHH,,,,,,,,,-0.018654489036139883,,,,,,,,0.021287487281240552,,
LAMA2,0.0157219809325903,0.04876005354353372,-0.0033753209628112745,0.014802530567700908,0.006174208061926829,-0.02329942482367151,0.07060528368992246,-0.044643164982887146,-0.025304237231478774,0.029937323177060694,-0.07085384844163493,0.02970505350300904,-0.008338211296890805,0.0003520708612683744,-0.027511067823952517,0.023249477231770926,0.0054218570705095994,-0.03533737590732077,-0.018686641591532827
SERPINC1,,,,,,,,-0.013448477541854303,,,,,,,,,0.06053161515524635,,
NRG1,,-0.03615167133164208,-0.010723654823723098,-0.0021485045145506073,-0.017320108335065577,-0.015409305757162088,-0.050135522834297015,0.0038813615388505547,-0.04695626469296555,-0.0006810528386028754,0.044892210043456345,-0.029999003198950755,0.04712523800351991,-0.0764785844713621,-0.03271402521401057,,-0.013085547468915593,-0.021502298511387737,0.09472163379323387
SPINK1,,0.08006807132663699,-0.015506233504382898,,0.012908225390577625,-0.008106142643385786,,,,,0.038129406095702506,-0.014852730035671603,,,-0.020679676947292638,,-0.02269577235524945,0.036054537035883245,0.11955227135729153
EFEMP2,0.016087387199420742,-0.059984585643625715,-0.019125298189143682,-0.0026539887647797165,0.04957630661135054,-0.006049867772431219,0.041531304578695936,-0.04259996603502008,0.020585530403678706,0.03344988770491985,-0.04618152410754026,0.05221044474461377,0.1166457178615947,0.036560717748106084,0.05080259459846305,0.0023597349786370087,-0.11084227659826361,-0.04495147446084408,0.03029417800178113
SELPLG,0.02648693860729023,0.08338821105653806,0.045287203130047714,0.012415525608209126,-0.004563981735004436,0.0017010249052416284,0.015473013114371534,-0.03736340697027921,-0.04235734841336555,0.10685301173636347,-0.013479441362321591,0.045955464428250326,0.008253745041589287,-0.017014345128090715,-0.00590245342068786,0.029343342607359293,0.07685206254858216,0.06080021478213072,0.017368866247521965
GDF6,,-0.024498122629102673,0.04914070699267455,,0.029754565605810832,,0.17213604596408352,,,,,,,,,,0.036222251237277854,,
HLA-E,-0.05663313379835813,0.07170058242346514,0.03980437005104855,0.022634311217689385,-0.032061091918123376,-0.07350540195795328,0.07083186024987395,0.02004441260267978,0.03812013266871035,0.07390433352646411,-0.015524354809667672,0.03042994314082429,0.03412811680816593,0.023547778270687873,0.025332360403661974,-0.0007853601795807828,0.0018769183328033196,-0.00996882036240222,-0.046663505051390004
PTN,0.013627552511389038,-0.1538372357785846,-0.13843252945213588,-0.025663284954177138,-0.08171200727820971,-0.04827258175590145,0.08053011022725833,-0.06293982972238754,0.030220439622539345,0.02980739059875295,0.11342119392395526,0.018654292750792147,0.08286772716893527,0.03521785016598329,-0.032066603510625236,0.03965966202061897,-0.06984279073923737,-0.07913321045779449,0.025799392257771114
CD274,0.08380274485210282,0.01904390742493471,0.07952520789529029,-0.021679621183007237,0.034372595253281395,0.011508064214765704,0.047230993821926616,0.00018291024244777385,0.031651718990828144,-0.029572829136125724,-0.011637625434383944,0.0024707365500033296,0.13096428085004383,0.027847672528847147,-0.036531065625886115,0.12399123481444527,0.03388749078065892,-0.007856395293769981,0.059793246031514286
FGF10,,,,,,,,,-0.005771367706376307,,,,,0.043810408304101246,,,,,
CD14,-0.002366734288948046,0.14954189670468507,0.04948267525764684,-0.015868613187592057,-0.03409270708713888,-0.08487523174499202,0.05853774031836795,-0.022066742312801833,-0.03894374631842033,0.04008341074790629,-0.0791497825731209,0.05518060219338062,-0.00696371121141395,0.03068816549372292,0.004830591616176877,-0.0006367006869791944,-0.009760621339470213,0.08475221935646192,0.05031587811880624
SFTPD,,-0.026559202184134736,0.09167742308418668,0.012687789933799582,,-0.01982314001049029,,-0.002895275736867168,-0.018911204741343446,,,-0.025113000307430845,-0.04957816332237361,-0.032176175351854276,-0.04092807019079786,-0.048645697325429026,-0.0247244832657528,0.023066202086860593,-0.02736949677714699
SLIT1,0.027509255538626157,-0.06030881435765908,-0.07177494572833894,0.005402802238066176,-0.04219629637906454,0.020740932340275357,0.019492656913045834,-0.000478893101966073,0.03462226685735142,0.00044767995964176973,0.021018233031205,0.0047628190578298795,-0.016036279629126186,-0.009304245201475492,0.029523565353033066,0.11034852794629478,0.018102082088438113,-0.011443899432478416,-0.07669789855345584
