,UKF243,UKF255,UKF259,UKF260,UKF269,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
LIF,0.13906467413523968,0.22019214363940076,0.1451833484594108,0.39645262052983,0.17608262483533502,0.07377877718231753,0.3166149723868068,0.43496195539034793,0.044654219399791105,-0.09419783226935764,-0.028789873510636405,0.24483374248089246
IL17B,-0.03665310791731675,-0.023107244629298616,,,0.042358987256788216,-0.032181465927241255,-0.030879327669761505,0.06905211836357075,-0.026762293480372363,,0.007938678491533726,0.06751458579682465
MMP1,,0.28123285367718565,,0.07105857386484998,,-0.04017269189751891,0.20491370631757755,0.24131081488196626,-0.019379407221375853,,0.03327661030140185,0.2717382327702279
MATN1,-0.009471787568277346,0.12247762396350728,,,-0.015671351664872928,0.08260067688061021,-0.01648900591439049,-0.03303757807745865,-0.013600819413139204,,0.0721993151164225,-0.03108916596764781
ADAM28,0.0922487203049416,0.015095565563361597,-0.09163985611957745,0.110021861797655,0.09214141825046868,0.06067647420993819,-0.04883207811606766,-0.09911465818786155,-0.04316407953809664,0.09481929059326434,0.003854000381076586,-0.03827840359106168
TCN2,-0.0017535848013751233,-0.04814635242615196,-0.027276337987419328,-0.003723803725289463,0.10236504223766461,0.15859159390763444,-0.01823892413703021,-0.029005803927129488,0.024003098498659586,-0.08623398051552959,-0.014313299867257427,0.023415882407808026
THPO,,,0.06318730198481129,,-0.003688593062734492,,,,-0.023925601301699045,,-0.020045099520867013,0.022832440270916562
CUBN,-0.043791150785063127,-0.005017137088609502,-0.0410888327369774,0.06830001796800164,0.013637677650062092,0.020675375661163876,-0.03747027329155993,-0.08042315245673132,0.05252137196155422,-0.005235011007957286,-0.0244146013791925,0.049087076541063306
TIMP3,-0.030439206156866072,0.044710409811845264,-0.027204296082779467,-0.09809136920192234,0.009965641150767623,0.07377706457045655,0.1285464026342786,0.26796101194474137,0.06264763715829108,0.15382906069796642,-0.020028550996845588,0.01787985937784874
PIGF,0.05218505794169173,-0.06952957238362087,0.008647415730957576,-0.14184236240361625,-0.042533620243942014,-0.04015582394763551,-0.09065071151606209,-0.18210427039914096,-0.04887190678110677,-0.06507062327455444,0.07625869471634718,0.020107411695369243
CRH,,,-0.02217810669206812,-0.01960792204748531,-0.0229851983892933,,0.009772129845897176,-0.028141478595368783,0.0431126228181689,-0.033142843378570264,-0.022830779916906865,-0.017261607951215528
BDNF,-0.05231385323355652,-0.04543337401176266,-0.04489942027645669,0.06807552854225277,-0.006076337392198938,0.08146945465270859,0.030478571875242815,0.009545226837496057,0.05933195764578252,0.004356567088006034,0.03340692155979777,0.12830634860856613
CCL5,0.11899935078412271,,0.07643572944482746,0.34346893275792073,0.12764048930430305,0.04880576200103562,0.04810816392360776,0.08936245375753843,0.02152613320224287,-0.01539303973325956,0.005930295646935956,0.03521995300771713
GAD1,-0.06584220447578418,-0.007421054054248697,-0.05263207519561094,-0.044388035493291254,-0.06338636408979037,0.01565299048341829,-0.03897094620453417,-0.20245156572792486,0.01988916687164112,0.05446762418569726,-0.031722349808863355,-0.0970924502078118
COL14A1,0.02023652428456731,-0.10029375391990518,0.0020383407227012114,0.0875618094649422,0.050648737550298494,-0.06094919132925547,0.24158446431575337,0.27240721798652645,0.11093052501578969,,-0.010420934013871905,0.07458442594702332
HLA-A,-0.09735793692479688,-0.020569098607638052,0.15335292414182677,0.25219357075351073,0.1378825855139493,0.1845930375149069,0.48259071755965727,0.5245830278932334,0.10972897420417417,0.1231505605935213,-0.006078135253171539,0.06646420319522124
FGF18,,-0.023107218825169973,0.09811039520659266,0.06586395450710585,,-0.025529129697666974,0.13422487862425253,0.022846564946027912,-0.03348899467451593,,0.0945490268267027,0.08179124976144646
ADM,0.12800914070591277,0.14482350168253902,0.22191765699424634,0.3834253485515075,0.13959989632323053,0.10760489418320304,0.41635865825094737,0.41261269142588247,0.006001766759108584,0.024997808744758314,0.01485083852394199,0.23763076179304413
CCL15,,,,,,,,,,,-0.013204622344257505,
GNAI2,-0.10280668446518071,0.06481404119058429,-0.1572040053017062,0.11246460250347158,0.06856679675994874,-0.026855201580839694,0.027458325969357534,0.10169666651884494,0.10705521608470865,-0.039587561259570046,-0.043185505807863685,0.014319631470366856
HDC,,,,,0.019498763422957633,,,,,,0.02583545537493084,0.034213640816007446
COL11A1,,-0.08555806610641506,0.04118124003194061,-0.15894962327885448,-0.027175664277007613,0.07084323571490095,0.016510364956466732,0.10451492685798104,0.05179246207720238,,-0.025255079954717163,0.060680920340094965
NUCB2,0.038130060305348566,0.10780235558267384,0.018413398866638685,0.04053589136262483,-0.0019271351873188962,0.005824665314333961,0.12008903351730847,0.05192969856837955,0.006175509460376577,0.025374496747542184,-0.019714041849501818,0.045912948984616994
FGF16,,,,,,,,,,,,-0.013565130597076976
CXCL1,-0.002455581497608614,-0.022769000575154845,0.15276777788563323,0.1159639377440297,0.04967458524889545,0.13362370299697296,0.4497649500831261,0.45842669243195733,0.11179105825809495,0.09755497296864439,-0.033217806347086015,0.09337156199896979
VCAN,-0.015693165697146037,-0.18636612157539564,-0.18200155002872367,-0.12215938424173996,0.10495493085484642,0.009699832851894288,-0.33695274263999403,-0.26114499457202844,0.07326984769608584,0.13241669218247273,-0.04985309537971752,0.05486542296260543
MMP7,0.019405085931074133,,0.00724732261663171,,0.30543950059319713,0.06408732000068194,0.36880960567755955,0.38286803289617666,0.19856585379882102,,-0.06174359430675758,0.1433005494902884
PTPN6,-0.042454344615647566,-0.03912349175454347,-0.08043248039055317,0.001874144017220453,0.07554159990021486,0.09975608858416286,0.040342081282243696,-0.02724401120177372,-0.042565991951308696,-0.08506883007172741,0.008319645118102903,-0.017129643062129767
PTGS2,0.13713864410719673,0.19014247237752374,0.2024786950814464,0.4240439788007966,0.06783576558014394,0.23246564409594178,0.4994154874983145,0.5363872109034186,0.1290951246744014,-0.04363050437598813,-0.015357711232634906,0.18915371572483647
XCL1,,,0.0414560532180011,0.057397606516045266,,0.0004644138557126519,,,,,,0.01947759321996726
CD58,0.02023069187260589,-0.03240064387462049,-0.01390525687183269,0.014598827597404955,0.06033632334939173,0.011800660379565403,0.002315524393385831,-0.026521086773487332,0.07862475735897198,-0.041662673726789404,0.08447070555505,0.05487699958035983
TNFSF14,-0.022388216871931786,-0.001561231468747321,-0.023246522823571383,0.10854134299812439,0.13572222919315088,,0.08914017972291416,0.10882648384502368,0.0004905189313160285,-0.034329553571747086,0.07915117225182322,0.04109876269652692
CNTN4,-0.04777465976538782,-0.026564252208678148,-0.025982932261094344,0.036659865319088124,-0.038740514841350805,,-0.11045152546264547,-0.06222926788699645,0.025659211526517626,0.10452900592637979,-0.022468486084711494,-0.059983447848043686
NTF4,,,-0.02425118437433156,,,,,,,,,
INSL3,,,-0.0014954966528277264,,,,-0.002155014483359941,-0.05716512477577589,-0.014100160123233393,,0.07632051459466971,
BTLA,,,0.03450288757246354,0.05018213000805321,,,,,,,0.006750050402261605,
MFNG,-0.04331699058172385,-0.056976327933017865,-0.03422326020814474,-0.115823437892071,0.055789802253539085,-0.007316835527123999,-0.177872762884595,-0.16225746041629804,-0.02527757447149708,0.042853067726465174,-0.036378225327736685,-0.02726555100968641
ICAM1,0.1183950715431834,0.060897497313688535,0.05057461007976795,0.37256242775638715,0.13875270112594962,0.189111384110845,0.3546650246255942,0.3924264143736568,-0.0038928669465504552,0.032362396596145676,0.05904155543601229,0.14121961804596803
PROS1,0.015568874609779265,0.00010645755344988378,-0.04054117597438818,0.1916961317486131,0.08049802350326576,0.03536558631234497,0.004207894254509235,0.05459171343937253,0.04978842175999173,-0.04562211591601775,-0.012283652740456903,0.023930791694581448
CLCF1,0.10283611569104958,0.03779934659625196,0.10820664492016253,0.2639110371333169,0.1324964266309643,0.10043831992763443,0.1648869793253968,0.18897086046224926,0.10051950844656853,0.009098633217448632,0.02854116099985017,0.18503742873837906
PSAP,-0.1307977787846671,-0.1261241783527669,-0.035335523207052556,0.1244219141241418,0.06466740353477936,-0.17945473352666688,0.30096417537253245,0.3310613951608039,-0.07152514759277107,0.08262246693932108,0.09518180887932295,-0.009064807389958941
EFEMP1,-0.025376353332332874,-0.12096941063756406,-0.12490823830327707,0.08772109928281545,0.10406880734507265,0.006738384039552397,-0.13181126363328377,-0.1667273226149488,0.0706871380316606,0.09740310101966171,0.018959233291719155,0.09546660057932048
C1QTNF1,0.006359492815368402,0.18797445671353513,0.004476513740055454,0.08225752746638196,0.10927460987872413,0.15126331913404573,0.280960387334454,0.35100482998584476,-0.05617345006781667,-0.025174232182092453,-5.343609152596974e-06,0.12502850049006892
ALB,-0.02624189493548815,,0.08065669349728184,-0.02703581835873288,-0.01830079394871828,-0.007183111534119924,0.02923052621546473,-0.01391433783179331,-0.015099280776166603,-0.005557377752931546,0.1632732194938249,0.024010899363591163
CCL13,,,,,,0.09339339025419834,0.15819964616222035,,0.17450764170390537,,,
EFNA3,-0.0033461253467689644,0.042915187607192935,0.13594772643340708,0.07234145377747682,-0.022148537284637698,0.02578576347409459,0.020097583447225086,-0.03912593595842715,-0.09861749807635421,0.0034661200441863074,0.012297357902037868,0.017538141385106298
DRAXIN,-0.05900078464905178,0.1713906625818132,0.03646371854794925,0.19703076837183947,0.006023329454548483,-0.03252922347857058,0.1961737751778257,0.19141549423618034,0.007736786416647119,0.015323018827420232,0.030490066732169082,0.03216422445574075
RAET1L,,,,,,,,-0.05489691360935447,-0.02262752584509141,,,
NPTX2,-0.09030901186760491,-0.13886233372140216,-0.01736664138184239,-0.027593274839386884,-0.013311561455449131,-0.002494875515289258,0.0943809904970603,0.07862478272627865,0.033863080682481124,0.005458495257836748,-0.0038233847695846148,-0.009748984771586932
FGF11,-0.014106848728701035,0.1610481419024119,0.07672174551759532,0.006548765837444514,0.04930985877150199,0.1711542935780394,0.16377078770763412,0.06861511657370878,-0.06107088125227899,0.13087876589808833,-0.007495497283718861,0.10856003240354163
CD59,-0.04740110262900389,-0.012507709280943708,-0.18103485886429738,0.13792797691658734,0.061641734847836575,0.03657672540002845,0.13344054003268746,0.19791172317749398,0.10413946958772197,-0.0034657137929532227,0.017558798296723306,-0.08531514371048095
COL9A2,-0.1211113785663322,-0.09681696857818316,-0.131904352757986,-0.2795847392102966,-0.019593745272727347,-0.00459154207906631,-0.24416207364426595,-0.31254224086812776,-0.10809402652380831,-0.07546937891412077,0.05236234639465016,-0.028967520084906693
DLL3,-0.08266161791393209,-0.08004216716203975,-0.21857373780504788,-0.07925993561747388,-0.010115711632329863,0.07392189418169985,-0.3188515939547607,-0.33601339167319055,-0.09009721468520232,0.021169425863559858,0.014294354263783648,-0.08817590872682865
FGF5,,,,,-0.014572819197888076,0.001904588079659887,,,,,-0.005499103465941645,0.02290571325727807
LIN7C,-0.05032588504355933,-0.08605995807399056,-0.0668464994406185,-0.05189276906721733,-0.0011098059374314787,0.01611602858990945,-0.1966591386683022,-0.05511669427840602,0.00997358500772562,-0.013804008286583536,-0.02368622049447405,-0.04739659287300931
GDF7,-0.02887925264644958,,-0.013390810516095227,,-0.02606839210756722,,,-0.03952008238031579,-0.022748419047899163,,0.04293458642017701,-0.04752391308562727
PSPN,0.019690124833925373,0.08873478186966645,0.10221816223984026,0.004062371009743447,0.08022660302224553,0.08329289169452316,0.002146044238307744,-0.0455149928889906,0.01309308546109937,-0.046955914151561105,0.0529942270528796,-0.035408482018645486
ANGPT1,-0.025706718824680546,0.04992605404855171,-0.04043283915173711,-0.027860342012136375,0.04544808916523583,0.07146875156478177,0.04327787484558826,0.012249960855962047,-0.005754680679820998,0.014661049391553743,0.03976416229142935,-0.07021966229018023
PNOC,-0.05499843001778692,-0.04797926254136622,-0.06955894371862537,-0.05290351083068403,0.0033679358075363918,-0.023274331809807147,,0.02141135968441847,-0.013519953220597168,0.03694465475297191,0.06935594903225527,-0.06598496883814897
L1CAM,-0.0657482413021716,-0.06614285777317426,-0.028291183274570142,0.1976216039670474,0.0020160649562170055,0.19873699595704053,0.08583086901148063,0.1645182454969648,-0.06999413728733622,-0.04889409308998541,-0.02271055581159707,-0.07512058090229137
APOA1,-0.012136429460971612,0.013478700634876047,-0.027440762755809037,0.017629933125781136,-0.005365856329993705,-0.03588631205639672,0.02709942944790827,-0.09837353638838683,-0.008959118298582355,,0.03780532850986026,-0.015951407499274355
PSEN1,-0.05060193754530587,-0.019000547825528926,-0.06263724838230879,-0.08023824585799405,-0.006044924531490153,0.013820563829826707,0.08455125251197528,0.07777092350285958,-0.014802005329312851,0.10511002508426584,0.008349401404662872,0.02667656439243925
CALM2,-0.1585538501229026,-0.1201973793691072,-0.2082603345418584,-0.20793065736348504,-0.05776519343339798,-0.005086093060724544,-0.34985149158605144,-0.3601910971397077,-0.0491379241881918,0.010642848683756721,0.027981240456781464,-0.23562907617108694
CLEC2B,0.17107666605891803,0.18642501675811596,0.04063395756258355,0.21974948859873247,0.12878785468101447,0.026292494152273003,0.0892839795080126,0.2623155063750494,-0.03359293032598239,-0.060674834143671336,0.0004249833746461647,0.0898224069864424
NTNG1,-0.05834525053301313,,-0.04775873742377016,0.03778779652798084,0.020555767218866372,0.013029028455515032,-0.11181491290683149,-0.1819309512157015,0.01637740903623059,0.03767823505583851,-0.011073323356157927,0.04759454088919204
LRIG1,-0.09309307880334357,-0.1439351476248341,-0.11944733513619636,-0.2990129123921527,-0.018179493136416147,-0.10743593753742559,-0.2869009087707617,-0.26272904817155307,-0.08444507281843874,0.03837632034325328,0.07161516693217418,-0.06943254021670489
CPAMD8,,,0.08855653996844742,-0.009763754504191672,-0.013183076124637073,,,-0.029094987913292864,,-0.03393775105714971,-0.01894449551341712,-0.03369801627779088
GHRL,,,-0.043421234260434906,-0.0686756838133272,-0.028035670648902247,,,,0.03619582217845399,,-0.02600654449169566,-0.029705151978216132
NPY,-0.03767091117348963,-0.02136620941403823,-0.0597335598461937,-0.08572899663993314,-0.06049053532845882,,0.23462958212370585,0.24600035827300396,-0.0321112485772382,0.03343375527051033,-0.022830773534313585,-0.1279540075045077
MMP2,-0.1638270553602743,-0.13219809052337994,-0.133890318552784,-0.05557582190645106,0.0043091127631979574,-0.12085820490542126,0.08066942033135517,-0.024695945216497855,-0.01410267493554608,-0.0329226331314441,-0.03098622731583558,-0.11608735445501815
LHB,,,-0.018151558859704375,,,,,,,,,
PPY,,,-0.031596570014787634,,,-0.021527719067625493,0.2559823499843415,0.19811619625196614,0.06476418805558719,,0.0005587114432407705,0.015922404992793023
ALKAL2,-0.03774756137453128,,-0.017887845021044443,,-0.014947415665006769,-0.05488538155154606,-0.021223203010426284,-0.1173862678855055,-0.02390495008082096,,0.014225346587906626,0.03986217949850071
CSF1,0.10199157335349032,-0.058604037636580286,-0.06578929364114847,0.17452397477510548,0.08893649674062351,0.104278789368076,0.19503593500010313,0.1803697658629135,0.017162282873137095,-0.0018892566264550417,0.055363992430736725,0.12398653896091727
SEMA4C,0.003164293776714424,-0.063414595720134,-0.02748136186602774,0.004996212236933805,0.018030215561454652,0.07051810784407653,-0.03786149647230668,-0.00549408311876946,0.02525323428339584,-0.1151650149429148,-0.028129090503007926,-0.005984057912117649
BMP8A,,,,,,,,,,,-0.016227883754213683,
ICAM2,-0.08352717216168626,-0.04617964920899325,-0.0456464330257118,-0.0745883407026589,0.017388999732532984,-0.0029710145693351547,-0.145548009435361,-0.10284761261277088,-0.06215993772078257,-0.06273404017401488,-0.061541847279743656,-0.09373244712538768
SYTL3,0.0648984182132,0.034225257252305095,0.036834729932274275,0.0921029671961275,0.10408216962379269,0.010525030765050158,0.174336344167971,0.03920479913872498,-0.058127851556993404,0.008609365339195563,-0.04993533637201772,0.09725383692902836
IL1A,-0.00752831152195541,0.2049497903045632,0.04143431632028,0.10374079322733944,0.03451180263758925,,0.1850708675785917,0.14747351273447803,-0.02606695184385682,-0.0481687370071055,0.07450242941981595,0.24161566419284206
HLA-G,-0.03287189213028775,,0.1503033779009319,,,,0.10645531529396304,-0.043369668953462275,-0.02153383683146735,,,
PGF,0.05984749701515628,0.09833100982029924,-0.0659147752591607,-0.021946071892146472,0.1297835320687094,0.009999835495074718,-0.057970060172624426,-0.08361537316175184,0.03847591101166869,-0.04050968823016515,0.01210432121967572,-0.03948415858471898
LGALS8,-0.00613645543525327,0.01265921335056997,-0.05331233631954437,0.08205472160389808,-0.028867504070454766,0.0036157479184092734,0.10872304880241637,0.13660244555986958,0.07205776828733884,0.014467176401282667,0.0737982229945691,0.06309074157193477
DKK3,-0.18443361923082835,-0.13575455843959286,-0.13354921773429324,-0.1418676799719755,0.0002311169639041861,-0.001158652890265682,-0.05644244618471168,-0.04355136036113311,-0.05400317151502424,-0.04020493081255758,0.040132797302174616,-0.2236144821124091
COL16A1,-0.08812071128378653,-0.1277788539722209,-0.166580807514043,-0.256089300674848,-0.015888894721278933,-0.0039612105203809,0.10701693430145148,0.03635848007546573,-0.07577643985206868,0.024198954327294363,-0.010810797814596729,-0.027170161159498992
TPH1,-0.03846187981719723,-0.031729383500914726,-0.001576605681638956,-0.030561785355717637,0.13430384497799241,,-0.03213739529756628,0.0030141001019927554,0.08402616273120332,,-0.06217868546676446,0.05927146107147018
TNC,0.13618873276088658,0.07517519605890295,0.05697683358531165,0.3454274003203537,0.1198967863927628,-0.08361707712991488,0.25347598593139087,0.26063879463191664,0.08588014935493085,-0.04856022912592298,0.015203825935006018,0.1604213659250959
TNFSF9,-0.054203906530480635,-0.03533470403978014,-0.012658747046612075,-0.029278132114463725,-0.03537658356241325,0.10191463102849355,0.00736870769205739,0.07904022585477626,-0.035156458597133095,-0.06067193924289678,-0.02568182000144317,0.0903562646126818
C4A,,,-0.021519726321663338,,,0.034575975232845904,0.0912711904125297,,-0.0229883385749463,-0.0418578795893597,0.0553312019609689,
CNTN2,-0.11036319078560977,-0.033095193390363195,-0.0217606362579643,-0.1712547522529444,-0.09942080379283152,-0.027031290164445092,-0.17934058902227337,-0.18972642755553853,-0.04476505569117758,0.054197772959581,0.024046803025656333,-0.08645650559939967
F7,,,,,0.10421012384705798,-0.023274335075776566,-0.040428151013511694,,-0.0227484212476157,,,-0.04165265241995119
LUM,-0.02378352518756941,-0.05940751781358272,-0.05599832008299276,0.028830251926514432,0.10697620846643587,0.00876263075364265,-0.011739489125561404,-0.005703275348704025,-0.016857914824456782,-0.029785460427578705,-0.04940870261522187,0.02767101639926053
BTC,,,-0.030745231127936975,0.03913813132130028,,,0.06049778480765081,-0.027858705694395955,-0.022014086306504806,,0.06069828731126834,0.022740336640342217
APOC1,-0.020013904785775825,-0.1535103777674952,-0.03622772186600738,-0.13397530236003322,0.062402583174555055,0.035335371995675796,-0.436762371300326,-0.47594287760685755,-0.16772589286855336,0.05286457279775636,0.10767452333747309,-0.08941883067832947
PKM,0.0463960671507458,0.15756897326007213,0.11911959874574761,0.28345845831078775,0.12369013400696098,0.09276262868690283,0.4052310414269405,0.37834016355488936,0.11171525343742827,-0.012339965371913968,0.027017435778190123,0.16721996775763565
TNF,-0.009106039963648714,,0.12565736981057474,-0.0331554242263501,-0.019347788773653236,-0.021432788636923873,-0.00014445005803080766,0.08404367291443127,,,0.06196958112798394,-0.0016749907402488454
GNAS,-0.19592875660607487,0.07492750328548244,-0.2383800017856329,-0.20756533359937107,-0.08628632136649274,-0.1262828823073013,0.13426342025726387,-0.02355199799861211,0.06444162010192163,0.08716223519275247,-0.01731704365063402,-0.20610236077803598
BMP8B,-0.0007802246796615866,-0.07490097376842698,-0.027793821762744784,-0.05147496035101474,0.05966941388258236,-0.0032503058807101973,0.0907068538862194,0.17886005616977527,0.04480303688134209,-0.019936646489108888,0.026953891654372918,-0.04318948649345862
LIPH,-0.03951198733128791,0.09294053897725958,0.01587244139510781,,,,0.053421517836746264,-0.051595358430990224,-0.036125499103694676,,0.04068829574725594,0.058220052873006974
CCL28,0.0494293995876921,,,,,,,,,,-0.012600986825012307,-0.0035364766747353915
PTPN11,0.0026391307683277334,-0.0502054530242569,-0.003757383585772827,-0.020654641001625933,-0.07385981482795055,0.03841171458298579,-0.019505356513872273,-0.004856279391647686,-0.022975749813298352,-0.03677174516630624,-0.03926338310704038,-0.04626896184083593
ADAM12,0.08190569608061486,-0.0117801063343002,-0.007387786722934911,0.00014882704270493093,0.034601750832143244,-0.11853074636980028,0.1164625892732703,0.05494708784452213,0.012546450408899788,-0.021222470767120208,-0.039313252457771806,-0.02131519246295747
EPO,-0.04794564944995773,,-0.007000817989023782,0.0811471836401092,,0.09249952645462212,0.07091922513615956,0.1103673840727462,-0.004364081026305947,,0.048723299991579025,
EDN3,0.06134258869653564,0.05003035012753691,-0.02618727617050046,0.01587951948349056,0.010211496016957197,,0.04640493696770195,0.014807441040815009,0.026079838119121606,,0.09213492701889654,-0.04198956229132443
CCL22,,,,,,,0.2401752049387428,0.11173277170774114,-0.01909708907975596,-0.007193668793999997,-0.02070666947909202,
CCL2,0.10274699399664514,0.016657946302926326,0.0730981012198443,0.2971246174301639,0.1433529622101289,0.17515317847811174,0.27147754728363227,0.34437936914385026,0.14077975039258103,-0.13304042647701753,0.042036867636228804,0.16204289155237417
DSCAM,0.030415831347960446,-0.03244395233627865,-0.05103977092593735,-0.04379882758158027,0.01840548513396361,0.18037615808616062,-0.1816621814547106,-0.2622298865220093,0.0108323217937886,-0.058005595205703336,0.10469316306020301,-0.020435987666080166
ANG,0.07314927050213453,0.1779584515830939,0.17907289103821536,0.15290628089336117,0.17208015943020538,0.10865097620200341,0.15903903231488664,0.16389755544949322,-0.06430491006829409,-0.04936095836686568,0.03871837830105583,0.14241529118511226
FBLN2,-0.0238080388146985,-0.031221587970353026,0.03478717368266193,0.007016662278145598,-0.009155695435128099,-0.04937708715953395,0.023373231108103912,-0.027272207145450384,-0.034146415298157665,-0.000484178666629248,0.04779913155086231,0.054739351605522804
VTN,0.027796105138197184,-0.026564256658970917,-0.03573879775722083,0.055521056086606645,-0.02222235241447373,,-0.037918377862868544,0.00600292916785979,-0.028181629226791457,,-0.02185333005773072,-0.052549994435323294
VEGFA,0.10674135166397104,0.11188481471723803,0.22206013720919204,0.31859687911576423,0.12307242142308737,0.09053127575114762,0.4409957076956832,0.4414139572961794,0.12442785794596269,-0.07875785554845004,-0.02531096456871966,0.22799732683077178
F10,,,,-0.052279743479773905,-0.021435950456404635,0.10570612873666009,,0.017394108907688,-0.02711061204912684,0.041960559836100086,-0.005732458684026489,0.005423417144478016
SERPINA1,0.09414348473537196,-0.02908534262682329,0.034350246286163,0.18289849800865052,0.06222863106188558,0.08586485157374626,0.22646327748377584,0.2551417612119887,0.07582626068763253,0.03456951290118303,-0.006598102573202053,0.11171722028216474
VWF,-0.07432853419975623,-0.06948603918155166,-0.16096077155479532,-0.12847780640833878,0.1458404868390843,-0.0037413824613994687,-0.1373500982410482,-0.0009518949415028031,-0.04496218591793603,-0.024496910039927346,-0.04704273686874032,-0.18175699005569304
GDNF,,-0.04053443497399066,0.05580985346076535,,,-0.011002456019261413,0.05282108863446668,0.08913300781864557,-0.030476407217775527,,,
VASP,0.05114762999570348,0.04292779664369527,-0.03587628706095196,0.11888995168057101,0.11348215666391834,0.10080250182138191,0.11562006013393267,0.09263411812286058,0.08536055270257516,-0.005050411596614787,-0.05029705626239016,0.10059912277367454
ADAM15,-0.04691228457925449,-0.04507324126699321,-0.04755586025379311,-0.034963910300295845,-0.0026212988472290254,0.07332974730072057,0.08201547934889943,0.1999700217457761,-0.004194053183437393,-0.11787717339834825,-0.006244256596760337,0.07888751977712476
WNT2,-0.03358023904214986,-0.04943310031996761,,-0.021266542336136517,-0.033838922767904886,,0.0450476983496872,0.07404171587125055,-0.026132720727423602,,0.02204943097075171,-0.0436832408963851
CALCB,0.04707651918128124,0.06738022054805946,,0.19142790090917974,-0.01457281903952051,,-0.03311175462125309,-0.05183575448228995,-0.03399653995914009,,,0.16054523014121788
OLFM2,-0.12932893282573268,-0.055160788794400735,-0.17379315745276716,-0.12179499891276765,-0.036117326151329954,-0.021644806244407448,-0.1613873603668664,-0.22802974625190245,0.00563127507564273,-0.006539363881496968,0.013390160901764534,-0.08430493808461008
MFAP2,-0.031633300225735274,,0.01960245680877593,-0.040905822004563726,0.06504837712499655,-0.06557808692255886,0.08815866128214497,0.0238434070547086,-0.0637032472299386,,0.025132794383630443,0.06141088711112641
HLA-C,-0.06551208717538945,-0.04063541415480524,-0.013303953160180727,0.18361080812940497,0.13786274947188312,0.15267800813522037,0.2319731826790442,0.1983535110428607,-0.05534806944765967,0.06748756464019677,0.04604165217481946,-0.008084526600345882
THBS1,-0.005708159535709207,0.10272955531699159,-0.05565837097421504,0.3400907902839748,0.1290964895391659,0.047783342632745085,-0.008147208585476993,-0.0006961049480615762,0.15684860217816154,-0.07587346875404055,-0.07593815385093923,0.06740794388535337
HSPA4,0.03267368242303613,0.039331422699686265,0.04467741807156583,-0.006779698601884755,-0.003427631940575143,0.026464870633006687,-0.15502142523232362,-0.02861773925349656,-0.04481440344975522,-0.02525310978973502,0.007327055407875695,-0.062242414205341656
LMAN1,0.11542193523195907,0.1530801744522131,0.14233344772308443,0.2807696346048635,0.11554128731780669,0.01924918045953167,0.23613384559844203,0.26883473704406596,0.019769433601427057,-0.048827323709852315,-0.030391128638578742,0.14242211102143237
LYPD3,,-0.014249620855287663,-0.020377838681258864,-0.02712824210480284,-0.02260657424351615,0.050530945509633045,-0.045645442495042134,-0.030859882524645367,-0.03466338279989558,,-0.02778886374604703,-0.02431602924725102
APOE,-0.14173444517795752,-0.17261246701061553,-0.22635568485368948,-0.16599224828890208,0.0929498128874816,-0.0009499424263860807,-0.07694788117801155,-0.051579242548577334,-0.04136867612158887,0.06449290000253856,0.09289961766274528,-0.18234233474169126
SOSTDC1,-0.04252634516170613,,,-0.007801856051414809,-0.021101946722510652,,-0.04576446245171992,-0.06608154290547981,-0.03415533723674329,,-0.0223466070771725,-0.033796763593306564
ANXA1,0.10376157414101632,-0.01850467082741907,-0.01822154906275058,0.2356586264762913,0.14255866472666417,0.02087638931262331,0.16557852107526924,0.17200004006007696,-0.05421640984925421,0.052664769549512734,0.06327415622442703,0.15063709174354298
WNT2B,-0.0030463793294697354,0.10317037202495327,-0.056800262213461294,-0.08202193312502211,-0.024917522362361954,-0.03638915451986107,-0.056793489590379255,0.002831518575787169,0.0058845251564437215,-0.02843895322978025,-0.00017687886709638379,0.06956053608302445
AMH,-0.025027042664887877,-0.02039172073388593,0.1402315055316574,0.015800176473528122,0.023120203226675545,0.042676060846744315,0.0732064491532362,-0.04164193556719207,0.013353109035879695,,0.026850754392830044,0.0722230957776014
GDF10,-0.03277163929821238,,,-0.053133692877140176,-0.02348184199332843,,0.01265228993683123,-0.028331222617967222,-0.039376854528227874,-0.03393789659490472,-0.035405322491108795,0.025980274409516117
EFNB3,0.003660318206236681,0.029307861268294072,-0.05881495240220647,-0.07337663892756108,-0.05238552173920007,-0.019701281952110152,-0.028703849663496876,-0.03913781862903083,-0.015929501015713346,-0.08211037018424507,-0.020007746568197555,-0.08044998163269569
LTB,-0.03985664121038978,,0.1556944603982018,-0.020337073998136012,0.008395858659637314,0.06303552803140568,0.04862849087890801,-0.05560329036311969,0.007819401557533285,,-0.006711077447970231,-0.008334834847261344
ANGPT2,-0.08293666168499497,-0.0893147868384461,-0.09249197761690887,-0.10691302805681777,0.14459712917380202,-0.0495689333558723,0.03206586685318983,0.046642510764580036,0.06612797285886078,-0.0522599628561594,-0.06184846586358567,-0.07112348300312409
NRTN,,,,,,,,,-0.019379408756106446,,,
ADAM17,-0.0022200353304695376,0.04479179175180166,-0.04719317922312324,0.1728089674254981,0.04703269304913895,0.0337786822539008,0.22402019786009963,0.16383151812863259,0.05794721582632334,0.08851402978163102,-0.03187156173000789,0.0903431377526637
