,UKF248,UKF269,UKF334,ZH8811Bbulk,ZH881T1,ZH916T1
WNT2,0.037753204018101595,-0.034287724962643124,-0.01411537015664751,-0.018046953077449853,-0.004878300493419732,0.014754347351341656
CALCB,,-0.014766096857887209,,0.1515800432165721,-0.029437881284138146,
OLFM2,-0.01527538997185755,-0.046827879025150884,-0.06382456433698512,-0.0014981696588482053,0.07384088876244019,0.01806767915898295
MFAP2,-0.0032567322083445396,0.06701132243581824,0.08497727709869735,-0.02280806726849984,-0.015064907488567363,-0.014981153859551974
HLA-C,0.040204891232005976,0.04983828593111636,0.03914684153476176,0.0016204411195140718,0.028564673581504486,-0.006923209206021243
THBS1,-0.01415788537572514,-0.0029465305100204666,0.04364593950068421,0.07541211120753283,0.05200471738117722,0.007354563663537965
HSPA4,-0.04343032121870268,0.04987536367811909,-0.05167563333484683,-0.0031876993792532286,0.011128602837379584,0.03609550661187591
LMAN1,0.07075164048921084,0.03928678472496162,0.004698573141608843,-0.008649639073326082,0.09274600630249386,0.012652911618995394
LYPD3,0.014729661246378757,0.01047499412679209,,0.005236930190579757,0.028180145914891618,-0.01776816030575345
APOE,-0.04753222884996189,0.05523172957426859,0.004174876732626389,-0.015486412824703762,-0.13113777708306554,-0.058934467790933816
SOSTDC1,-0.028967509636879215,-0.02035714539763424,-0.022934894113790814,0.08496299031356314,-0.003250839617059833,-0.017640942238867047
ANXA1,0.039130560821284036,0.043701507896646584,0.036306635599069374,-0.01734497840681166,0.04107771360650656,0.030186270953932632
WNT2B,-0.03277066141708148,-0.0007773750034675304,-0.024698198891452434,0.04366271861469676,0.041679543440703085,0.0313641927392613
AMH,0.07594932080520848,-0.01773166044359869,0.0746016085222561,0.010853880938412105,-0.0003655118702372246,0.00827160040769823
GDF10,-0.014882719771446992,-0.023793279278001626,-0.02901753877441103,0.033782695786271716,0.027945498889303314,-0.049545781259823216
EFNB3,-0.008372078116871223,0.02924679709381557,-0.00459453030795274,0.059357714282923336,0.026563248154620085,-0.009722512336013936
LTB,-0.025344613949434207,0.008478962053540448,-0.015446722578770281,-0.009046912679166233,0.011791302524340025,-0.05122455514157597
ANGPT2,-0.024319043918359113,0.06388683264321927,0.06811706329388187,0.017622669182088,-0.006024516332483774,0.005534436804590102
NRTN,,,,,0.046336461071380314,
ADAM17,0.020953199101266556,-0.015013503087340455,0.030169606511116068,-0.003498388095354248,-0.03585245324743822,0.05598598028006422
LRPAP1,0.02516864807903807,0.07441604513814894,0.05747986177604566,-0.007718688194361048,0.0043279074580143476,-0.040503183921651295
NID1,-0.05928977939371713,0.020794106569091544,-0.015676240918223443,-0.006409711699995397,-0.025327989775422867,-0.04316896227337252
MST1,0.0719048299889928,0.05381394716573589,0.04183786098654093,0.005999881072900131,-0.009456097670507223,-0.003851245224516734
IL13,,-0.014957018418211615,-0.01768939331589108,,,
DCN,-0.044405781474979686,0.08556629783981592,-0.004405805480735401,0.04680741029853319,0.027266225451710622,-0.081042964899802
IGFL2,,,,-0.01741056834829861,,0.049189753241191535
COL7A1,0.019644278511448725,0.04473777535599345,0.04827909096628521,0.028579371828341648,4.40195634000185e-06,0.025599069366714126
CALR,0.012188037161517395,0.03825817411739272,0.007149533249766347,-0.0358755192277168,0.01202234312891772,0.03191005898115925
PIGA,0.03673791098609128,0.007209543750697887,0.07252045636931821,0.023753400922118542,-0.01084050022337911,0.002852956906217672
CD200,0.018642566432691705,0.018286877672438438,-0.05189712492822362,0.0419012733729107,0.03832044558886125,0.007111934208512341
GRP,-0.02386478174361448,,-0.015238549497336475,-0.01641386942579181,-0.02437752757995768,-0.022250388277571254
CDH1,0.018762510196038158,0.08463468728696259,0.03270040432743257,-0.03474488980121136,-0.050619003324300714,-0.0032440010174736946
LPL,-0.025614754053261957,0.07441474275807193,0.0012881189694713363,0.023424754300380338,0.05036703966182828,0.018440888571781153
SEMA5A,0.059375884908457285,0.04583119960290059,0.042948211026657634,-0.02086478419561158,-0.02870926606941672,-0.052887694624724466
SEMA7A,0.05440261555007298,0.0077572680507122125,0.02141571967328745,0.024653796079977263,0.009224836545191928,0.03571705393316804
SEMA4G,-0.04034558515751865,0.0444590737467162,-0.011870168545124588,0.07229357993063623,0.03804196008826436,0.00925993317475859
SEMA3B,-0.040017708629016095,0.008688778812294993,-0.002473380509383724,-0.01783422911359383,-0.017875374568244767,0.03338555992755948
RPH3A,0.0261993347237238,-0.011073866199546811,-0.006169009194308104,0.06652622075948153,0.06769228673959739,0.02140227376059293
JAG2,0.007232732030833872,-0.021141740085474002,-0.030617285292307398,0.032914343929385526,0.07486878226089498,-0.021331130979318637
CGN,-0.019192961095683383,-0.03925434964263385,0.02593704817028264,-0.011904040528694955,0.027320868584196672,0.014653190068209398
GDF15,-0.006623933301040314,0.04928725144523533,0.015281742453223968,-0.003537122898569835,0.012722239698997566,0.030639399769543448
SEMA4F,0.043275546751205304,-0.019823830924044713,-0.02548710844992956,0.06418869468748561,-0.043427176412698956,0.04696641288771213
NXPH1,0.004271151530761867,0.04773719327573189,0.017289257602803938,0.03435810133053562,0.04450582757083597,-0.023225915541968
ARF1,-0.016191403745535887,-0.018044491679222823,-0.0424730502366689,0.06375470511532677,0.00986412045569007,-0.015075018363989605
DSC3,-0.010846021122553656,,,,,0.06957513325711626
EBI3,0.001014420392647541,0.012478868316424203,-0.028840666610605442,0.04102020672439804,0.009315570168822855,0.015187304913850275
TIMP1,0.005981187861055062,0.08024895473474283,0.02360793821301848,-0.014024344134335294,0.015289047995064971,0.005970211743968125
SEMA3C,-0.05958246394032346,-0.041126802661803984,0.02569895818305757,0.027174663531746877,0.08654398211960204,0.017706183505182105
GNRH2,,,,,,0.020606717549178557
GAS6,0.04820484732763499,0.005319525274365539,-0.01862157782342113,0.012382641027396947,-0.006638142652621545,-0.07624983303438881
MEPE,0.06412615471091829,-0.023542817380926027,-0.027943076206308568,-0.025012435435005666,-0.017113631031548924,0.00617000531546226
SERPINE1,0.016138965961456076,-0.0451763960901025,0.03465911673397593,0.025730584491676173,0.01680499341274922,0.08534485584755988
RSPO2,0.045332066624756286,-0.04686710161656297,-0.03304076404099284,-0.005777143531643285,-0.02188287908041141,0.07106444806583997
SHBG,-0.01404880338794004,-0.019756384227450387,-0.012154793934987064,-0.015087763751396057,-0.02462783124558194,-0.027355287099921036
LGALS3BP,0.058710827956328995,-0.011654712177573141,-0.000500833815649366,-0.03777477048002414,0.008537018403119085,0.1507872063969471
LAMB1,0.010964392914711924,0.04647928331584993,0.03339530759587117,0.03023420047769898,0.02707213934892897,0.0017718779773051242
SPTBN2,-0.007407583076480065,-0.013872105677063136,0.029188744882352912,0.024670366664018995,-0.031697380216920236,0.02891005323000933
COL1A2,0.001518185428879679,0.09861174827601893,0.05932861352703814,0.060882014813297525,0.02796217285952483,-0.02659781764165236
DEFB1,,,,,,0.02600388577122304
CEACAM16,,,-0.022063704082394008,,,
WNT11,-0.015545870640998782,-0.014572834331030685,,0.00953127842743144,-0.022470084555608345,-0.024886181392247395
LGALS1,-0.027118433852459784,0.02475982418642319,0.036233108728788425,-0.02761571547356811,0.10275800539308405,0.02078284532143456
BCAN,-0.047716159158720434,0.04745281534343876,0.021401666135484186,0.0057190872846101665,-0.03918722559014499,-0.05961612873621289
ANOS1,-0.03171487206097164,0.0438250755430195,0.0023190761357725566,-0.018220206132012248,-0.04532841727245149,-0.021004732982194203
EDA,0.04789668344557434,0.049686525221268506,0.11707907186719003,0.0035931143718727354,-0.0351161634836482,0.020266066317281672
FGF22,-0.016183935270611818,-0.013357920159354568,-0.027577566330483715,-0.016583808843195286,-0.03741954294290214,0.011370652866846416
SHANK1,-0.015545869642973106,-0.012709212637926416,-0.01700251327458943,0.018538078536718763,0.037004650015644416,-0.033430940895175926
NPVF,,,,-0.014990404941142607,,
RAET1G,,,,,,-0.023381653332147413
TGFB1,0.006494420098969511,-0.028941383652171887,0.061235809832321554,0.01698896573849786,-0.004235058982330873,-0.052668768554063064
MSTN,-0.002188911798998088,0.005337092976553525,-0.0033675103279102447,0.02525665711913683,0.0535230618832956,-0.007022450652545624
WNT4,-0.010474772918945536,-0.015145665324033384,-0.016862062753346927,-0.0038969605519307182,0.0860438023230917,-0.015667149690875272
TNFSF4,-0.02395388820350138,0.008017149335703955,0.0031861335578695954,0.09819873539249449,0.0847739326794371,0.05845726701129783
NTN1,0.03734581300173975,0.04551891823801363,0.047769858116543565,-0.014204134241517348,0.0013304702203427846,0.04165017334660524
CXCL12,-0.05442499303170628,0.008586605819616467,0.03557104923861087,0.014124398625363589,0.0774107960565388,0.014481196999739876
GNRH1,-0.03032293313589319,0.05023904968401687,0.0012886097126833655,-0.02074680124497817,0.008960727293845604,0.04443137036179876
FGF8,,,,-0.02069108804649488,0.03941584883672288,
RIMS1,0.07607837839674754,-0.010202567474288443,-0.04439879372336982,0.0005133391719881092,0.030372266834144058,0.0937099004454449
FGF14,0.03194653552781629,0.010357003716014905,-0.031204456934629504,0.055205363823758964,0.014553853847847057,0.03612067158569207
IGF1,-0.02230345886926269,0.04328343951043704,-0.0003664508851549612,0.07935379112763394,-0.07668911245461837,0.05063158230791798
TNFSF10,0.03196168203914894,0.05483595063958746,-0.022126063813892233,0.047615971942521935,0.0474110753096411,0.03150564355833116
GDF5,-0.01605818300596946,-0.02354283160937183,0.014874017993261244,0.06133075408732664,-0.034844032479726166,-0.02239438066802
CHAD,,,,0.06857553256449873,0.009252340094454898,
RGMA,-0.018687101366416773,0.045266495039174404,0.021215642696495753,0.015164683041315012,-0.017638509238874972,0.0028389203379205257
WNT16,-0.012790501264073315,0.007658331710570637,,,-0.022225302731281375,-0.012664321783789054
CX3CL1,-0.01010083346019688,0.051744970239613455,0.007263632954249987,0.03686385727581869,0.013727058363509485,0.05167718572744223
FGF1,-0.040624332143353134,-0.032501246252471604,0.026382450840970337,0.014459632529686624,-0.0826028181562706,-0.037913481175900314
ALOX5AP,0.07194699824346809,0.06688148765641527,0.06692309314130437,0.011283361253440583,-0.0207954972034482,0.041487720457779646
IL1RN,0.034029047264731535,-0.013567576638693474,-0.013258449489749257,-9.341416121661566e-05,-0.02539978520319818,0.015225675857721032
PCSK9,,,,0.16115032901421014,0.01425123842882272,
NPW,,,-0.014767026049874168,0.025946436825517182,0.02548999117207007,0.026951517404042048
CXCL9,-0.02891820487511313,0.029701236330254704,,,,0.03823592659748207
ANGPTL4,0.008222956707220213,0.019261047303926443,0.08275152510609651,0.001455083583379049,-0.007818938551962957,0.12622080405665287
UCN2,,-0.01437710963073887,,0.017784924550658308,-0.008436713971793141,
OBP2A,,,,,,-0.02106333826277127
COL4A3,-0.0041030670333299405,,-0.016720520180633105,-0.012577223440938617,0.13142011130954542,-0.034072143210221194
NRG3,0.013558011766125986,-0.030636370313941338,0.005773534240719599,0.046201241454746855,0.03869319108975746,-0.010967003126412276
IL23A,-0.017159620196514055,-0.01758810027582609,-0.020343379746006588,-0.020412434792287548,,0.039324997954090335
COLQ,-0.027837611708077758,0.018165608576999254,0.019012112610146504,0.04343157345645803,0.05060143249840477,0.010856686318717388
SCGB1A1,,,,-0.01998804849803693,-0.024960243134910964,
TNFSF12,0.03546747691105284,0.07252869618478387,0.02041198555259941,-0.022896343357037004,-0.007541214918214349,-0.013122046931215377
DKK2,-0.017973881000514797,0.0057838765362911,,,-0.02873033673808731,-0.038196115218670106
FYN,-0.03703665681838634,0.059863040772056626,-0.0043598236470147106,0.008347134022596736,0.04370871721038068,0.03733826178938624
ACE,-0.019432378557544382,0.06307516446847702,0.07957380476070537,0.053877403966156284,0.020659257731032454,-0.00804046774928368
IL18,-0.008829464567449968,0.048969013641480895,0.0015930737513240405,0.049742784796232724,-0.03821325502122261,0.013685831088008563
PPBP,,,,0.02575331291574422,,
CCL27,-0.011381076582821635,-0.021584936378556626,-0.015843143868842145,0.020404453982020794,0.031871088885453855,0.02745532088612994
SERPING1,0.0005954346350476963,0.057820962664032804,-0.0003737287338855344,0.02917940161329332,-0.01714597880490449,0.15287508877332012
AZGP1,0.009528430110951436,0.011952198141372014,0.01000789674392221,0.02501946087191262,0.0020782424240522756,0.11285172877648658
INHA,0.010935261138177655,0.0236347398899137,-0.03466533658920876,0.02169051993304492,0.015507614564986368,-0.03062302960659019
SEMA3G,-0.041504283812130185,-0.0004703008302979245,0.017318562384295712,,-0.03579095650045438,-0.05202226542433837
OXT,,,,,-0.020901603971324432,
COL6A1,0.024740088467809604,0.04186479091666747,0.02778585226729953,0.01045859201734651,0.057657974746352314,0.009371246021754384
FGF17,0.0896158676587126,-0.0211744330579194,-0.017553984953751118,0.00185102516242368,0.02450739600958278,-0.020066901099687555
TNFSF8,,-0.013567576754600076,,-0.017410566475110776,0.04563798930133083,-0.009659643586252084
FGF20,0.05352760610061668,0.012882002385230842,0.13323866063492878,0.05092623619302673,0.05892395025823453,0.037885260703102504
ICAM3,-0.024000045985926557,0.020056368618669208,0.03272864295320587,0.044530483105672744,-0.00707993074289675,0.0524721957406131
LAMA4,-0.022469628417557272,0.05689895423571636,0.04033256687450131,0.057382191850361794,-0.017248114052819424,0.017179258042663646
DLL4,-0.010378618134521431,0.04620161378294851,-0.0342248463066726,0.030896907830330944,0.03137795343589428,-0.005449804333047776
SEMA3A,0.03643773583867631,-0.03160167944030443,-0.02626614943252304,0.037733370373075434,0.03161778826539306,0.04480510584634848
RLN2,,-0.01742420180233508,-0.012718061086704533,,0.0512841522311603,-0.023159455216069633
C5,0.05323423219592209,0.05139162657065273,0.02409983171841394,0.008899548709454475,0.019022058336458654,0.026535004601062975
COMP,,,,,,0.05627740754350922
EDN2,-0.012858812627838086,0.021996930311244122,0.05032085354988962,,,
C1QA,0.04124586668053068,0.04245824405739245,0.06277811727566383,0.06109025981111484,-0.01776544567332596,-0.017091315268105138
UTS2B,0.1363103430284853,,,,,0.02736754192628112
COL9A3,-0.013172579190114112,0.05547740016252057,0.033058880218848966,-0.03336027348916635,0.011754252535051994,0.009583456104372959
HGF,0.0216941989232954,-0.00880456862878441,0.015669956996428334,-0.01758531849233472,0.015534898692979134,0.024210745474957773
P4HB,0.0068004675928600425,0.05116445075287612,0.02314762460245424,-0.01122288499681823,-0.023547052783492946,-0.0496008174528317
ADCYAP1,0.05985381271472779,0.0037319915000132474,-0.018740423365833855,0.049682919632288575,0.024238113263894478,-0.02370907182780712
GREM1,-0.018087515510629246,-0.01001973001334876,0.04452369486731067,-0.04019658721413349,0.002034813412953043,0.05769748144824002
EGF,-0.021269558560360533,0.00731003672278661,-0.02314827872915443,-0.015175137115132397,-0.0066012265261718925,-0.0048316648949076075
VEGFB,0.07685880855478212,0.049438294951823,-0.01237660526805083,-0.019821273917655258,-0.042091684318691924,-0.013934130481760986
FARP2,0.09512632414811525,0.03274746183977562,0.006901442372786659,0.014340549406714613,0.007132325972566815,0.05249280320746047
IHH,,,,0.027284140462742724,-0.024081195883800866,
LAMA2,-0.025991728327475896,0.07033507232481664,0.06246870668278938,-0.013942955838638105,-0.006392053153903072,-0.02932968280752977
SERPINC1,,,,0.012223081619849113,0.13519697338901485,
NRG1,-0.02386478084274397,0.023843414479223016,0.07189280856106287,0.04421570740069972,-0.002440205840094662,0.05717526393967374
SPINK1,0.009245573831408185,,-0.012718061086704533,0.016176835497989074,0.07270309380834737,0.006142907264339074
EFEMP2,0.04314125331735261,0.069094665445077,0.008079419540332066,-0.035333833534229385,-0.011344349675888737,0.008548439201532105
SELPLG,-0.015133978423938226,-0.017860447384242473,-0.013636755451499501,0.0847918225751333,-0.029286008534544373,-0.01671016205391447
GDF6,-0.02182881077711535,-0.01742420368188683,,-0.0012730566059339973,-0.0029233163015573503,
HLA-E,0.020668909386345136,0.08408949533996214,-0.025836247597696347,0.023732893739138266,-0.08794862053550881,-0.04910223251433028
PTN,0.053160178685901616,0.06061104997248029,0.0202838497450036,0.01047095102990586,0.05858086083974706,0.07785284594067482
CD274,0.03020158705105914,0.06384426434322739,-0.0209306374350008,-3.952613191891422e-05,-0.03669957947642408,0.07281257496657577
CD14,0.06424702396007573,0.10284822847197041,0.009734344379463243,0.024088179305874813,0.029502565362802758,-0.0037069832712220557
SFTPD,-0.020748190757044354,,-0.02150370142143995,-0.01844700579564726,-0.02622856066126592,0.03750004559644993
SLIT1,-0.0022022123273548583,0.09904968265364476,0.008538837605374237,0.007883409897895094,0.07595091681724389,0.07939829637154805
CNTF,,-0.018230142207193267,0.030626655281690448,,0.006557855228164516,
BST1,0.018436559513384493,0.10731853457287203,-0.030742412439352235,-0.041028327896538104,0.055056666869111676,0.09454455757959133
AGTRAP,0.048450371449012014,0.03540965091487454,0.016456763480639597,-0.030444220059986975,-0.0283942907964163,3.2015647102994694e-05
LAMC1,-0.03630412108341542,0.06923417430572586,0.03905344909453043,0.021016491751234174,0.05574398174277643,-0.029777804692369264
COL6A3,-0.015306543981954236,0.034083518386237154,0.017675515669020356,0.04016777819505508,0.034786186067492855,-0.018160903166511925
FN1,0.0013267377121313681,0.06126013855386258,0.05629643452360048,-0.0008032430166789617,0.0012209867718138826,-0.01846830488546326
MIF,0.02423148518915702,0.003971168759107272,0.0249774674810565,-0.05274003597874905,0.06092519604063713,0.08088802432557016
JAG1,0.033995736070468956,0.06326204670517291,0.025659133829450932,0.05901393583053834,0.03458918620584242,0.014418529640893617
NID2,-0.005967052482036348,0.0594685141749446,0.07861396719431155,0.041191555117397166,0.07087053337556623,0.012204097284217744
EFNB1,-0.020925345690741604,0.0027299031396503964,-0.005219642633351258,0.011434445289441921,-0.019038059603246064,0.04356092909660637
COL4A2,-0.04370046825337466,0.078100481339374,0.08048937175589771,0.025628862420007118,0.028043641865583384,-0.04392539092038568
SPP1,0.0683072546351527,0.10519602834314816,0.08851356317026349,-0.022448699799451313,0.02211681216410848,0.1272530501947225
PODXL2,-0.027800627773141438,0.006840533008394821,0.0325764790232295,-0.03969357836181762,0.04228725947662626,-0.027462556195285356
FGF9,0.014690429855761604,-0.042317140228256916,-0.02757755553847155,0.033983039587076644,0.009251843295538322,0.03631981008500389
ITIH2,-0.02173247390202386,-0.017750611859982918,0.047244680751033795,-0.009091473735710022,-0.006312894002427976,-0.020798837774148475
ADAM10,-0.008160125740453255,0.02451819395307979,0.06257075199147812,0.009761097689374817,0.06179775750367249,0.0011976543247906321
CFH,0.033363262954774014,0.05385406749246839,-0.001957297415260702,0.02286957881371776,-0.024416362567702042,-0.04099370362053717
COL4A5,-0.025892961329476,0.059822640195349885,0.032080381534976235,0.06423010619478725,0.03151451210908019,0.025575501820838422
LTBP3,0.07127649710790405,0.03041650773858959,0.0839505338306671,-0.003703395850738336,0.009341729226633289,0.04535692538486261
GNB3,0.04502982457766041,0.04397505968699287,0.003181295485079757,0.026038200951892663,0.050737491350627134,0.04557309156032069
COL6A2,0.012806126927805504,0.0668406470074782,0.008474612404857331,0.028084250870663272,0.018503771157785277,-0.006840326585760722
PLG,,,0.015839404878676067,,,
GDF9,0.015104634226155295,0.003181681361043329,0.05848007271591664,-0.03652968963398806,0.02651002119454428,0.1355982071209602
NCAM1,0.02871179835023178,-0.02770730034346637,-0.039018802608191516,0.014737448307470973,-0.012625310156506564,0.02227719328729849
APOC2,-0.03206450182960565,0.10007067037060138,0.10008234030870798,0.008220343232553148,-0.04276075493170868,0.037393593857282054
BST2,0.040953874404520675,0.06131540410575769,0.043038786090713654,0.05864317987648209,-0.05161368823587843,0.08192113588105367
COL5A1,-0.03337313806489733,0.01780291837999828,-0.0011771620776975977,0.01800474017151572,0.006068646663256494,-0.0059227113399225855
CALM3,0.059707615588211756,-0.014013679207736033,-0.02776972464630899,0.008016304312189044,-0.004745052152261164,0.002501478611129757
THBS2,-0.02458085628753478,0.01169518877766869,-0.04124028695591287,-0.009094297638856868,-0.027387774689021017,0.0006165981311885446
SERPINE2,0.0221188256234018,-0.005868163674299081,-0.018372052359071495,0.011144195936489628,-0.03880532443627044,0.0010179466962760455
EFNB2,-0.045642644455426686,0.024844248189176826,0.009171925551129247,0.005850898107743758,-0.030921269093308175,0.06747284721678726
PROK1,0.07503494111620296,,,-0.016752158082755247,0.026155515417040663,
MMP9,-0.01959251911188214,0.07861486310644276,0.08815479946888555,-0.0007899088349237007,0.04300013506651468,0.020346100262165333
DMP1,-0.015415348346909542,,,,,
NPPA,0.02400302743053778,-0.0241647900287829,-0.014792689058747399,0.005612207500440573,-0.003870989292482634,-0.025094400266427282
APOB,,-0.01397790798456315,,,,0.06852085493623669
C4B,,,0.03757052951085982,,0.050137180359569905,0.1953034290579321
NTNG2,0.005480563130611732,-0.013375022582045473,0.006919878106593213,0.016515642148856455,0.05099577655132986,0.06115158427893654
LAMA1,0.07720396045910913,0.041249536657851686,-0.024597448388599646,0.04421087601984121,0.04649359782291817,0.041080852750564216
UCN,-0.01875637100341894,-0.023416740889440027,0.041005823891307115,0.013779174027170752,0.04143537070229865,0.11644616289534346
ARTN,0.0134907659331343,0.12426179240463721,0.164727642279274,-0.026393306098577554,-0.010189472355570432,0.0694606683477872
PDGFD,0.004652903128769315,0.03560683164765722,0.05590681337147922,0.018361500526211546,-0.019488614759758504,0.004007462503917712
EDN1,0.013863291934165044,0.05857847462483516,0.023447771424795698,-0.04392009664877001,-0.017463379200708163,-0.039013200087609536
ARPC5,0.026046283817299808,-0.01766473112347864,0.028907849131391695,0.03616308395636334,-0.009151704082392688,0.06511018189008304
GSTO1,0.0064949643485620705,-0.01651978411372804,0.07765161878355038,0.0075488486844446055,-0.042227415164759044,0.021049025834112237
PROK2,,,,-0.01708427450770938,,-0.01734343006783193
SYK,-0.018265255684946857,0.05001634416218577,0.0013117004899482116,0.06523729935291755,-0.007519643260483613,0.03468001062029626
CD40LG,,,,,,-0.02057075969475012
ST6GAL1,0.04231279160167929,0.057347180100084466,0.022014902245146482,0.02339637238999284,0.005823813064212857,-0.0002220074461984411
WNT3,0.012193989754872793,-0.026416841868723288,0.002674955706958271,0.12881018317073104,-0.014271206613769703,0.009340835642481666
HSP90B1,0.03485211528339582,0.010568433296202164,0.023106859572808745,-0.024167112712227354,0.026698349001608924,0.047472163510314636
ZP3,-0.022680195156281942,0.012789373651748745,-0.038927936301978786,-0.02417694027028452,-0.020804038638926013,0.0615157865725476
ANGPT4,0.044595498121297004,,,,,
NRG2,0.06076742845930513,0.010604960063316442,0.022587259301734303,-0.02360839968665851,-0.044674177427634215,0.07294756057076042
MELTF,-0.01588321593944773,-0.005875896654051119,-0.052689949537054526,-0.0004887264921846858,-0.06379627086843491,0.0648738982015667
NLGN1,-0.0280887444598789,-0.030503767001560593,-0.027097558895605854,-0.05191225382889244,-0.006979101495559816,0.023049515214081315
SLIT3,-0.023410232212957054,-0.007131424091283698,-0.018345899108525392,0.03693987607792941,-0.036716808457150876,-0.007055172645343171
CCL8,0.05443972510115758,-0.018230142603022508,-0.013778669817388789,-0.028467280785310765,0.006460637193055985,0.037836629944554084
S100A4,0.03082680796427573,0.060124764639726554,0.0837728453665335,0.03371732088168706,0.03467242532527558,0.051587756323037894
TNFSF13B,0.031212063825289113,0.04773980207553379,0.07249560337168107,0.0011028815414116972,0.0318658774056449,0.07673949781938912
HSPG2,-0.02543178894903356,0.08417034464441796,0.021880998213055353,0.02777337974910725,0.04359413325162533,-0.004147785340521795
FAM3C,0.011480805256282917,-0.00424138527716133,0.017061616431850644,0.025278987443130955,0.09379363987806887,0.10948547556084112
FLT3LG,0.03032933386523343,0.09700481297851563,0.016665867254666848,0.021665850998554982,0.026464197252008628,0.007799074008908414
A2M,-0.0017126615387298117,0.07051362553355689,0.06271067500119719,0.055892860187754585,-0.022516572629945657,0.09165466418058725
VCL,0.047882403113308644,-0.01713044511463187,0.029467118120431957,0.09504596123408933,0.04231123699739301,0.0167403890298079
FGF2,0.006718379513457247,0.003572772780595384,0.04378977056445121,0.014905611525789338,0.029004004868663252,0.060367955087518015
AGRP,,,,-0.013008863063195548,-0.007089891007346934,
CNTN3,-0.035031017361216894,-0.026448732486988112,-0.03157756698395014,0.0028054035504048542,-0.01738675748517035,
RNASE2,0.03335011777662309,0.09269423005740897,0.11139192713442707,0.09033255991132363,0.0990687268727167,0.10343776262332258
ADM2,-0.017159620847974184,,,,-0.029970356712509166,0.002344050972284661
GAL,-0.011374804670823767,-0.004173034832399527,-0.019494929755820123,0.007902683453452183,0.02010398420926647,-0.019288046256887438
CXCL6,-0.01285881061946605,,,-0.020336226264313546,-0.007286612818053764,-0.03532556788265067
PDGFC,0.013950911255251806,0.041823749766442764,0.0030770268369969935,0.03951603196137494,0.026193411065438023,0.04535150523146242
COL8A2,-0.019767216780600082,0.02534084946207721,0.014705768790997904,0.001559981843637737,-0.01739277870912691,0.02302064868172075
SPON2,0.014273303809477613,0.06745199900412037,0.05475099861103951,0.09097859742479127,0.05435798040787325,-0.007785387014633152
LCN2,,,,-0.027391388742759912,,
SEMA3D,-0.012223036262942308,0.05425295018392958,0.029660189268727908,,,
BMP6,-0.014746781819413014,0.009894714310111147,,0.060897864592584644,-0.03388701865821974,0.004193578786246372
TIMP2,-0.013941090108051207,0.013220327079772613,-0.0040570341460475804,0.004556330975356646,0.02326773618129202,0.03396596502717998
EFNA1,0.04064209411528859,0.06478308824687928,-0.018865859757811538,0.014307349246371863,-0.009993723268375262,0.03632590383182551
S100A12,-0.017629057461977595,,,,,0.09517551654202898
TFPI,0.03530282445170922,0.10315330918658557,0.04609006354190409,0.0414816591630242,-0.006393155799896687,0.022141368520846028
GPC3,-0.034016097087466717,-0.020474121118539308,,-0.006283068250723886,-0.03970848697650859,-0.025960777700247017
NMU,0.004391644993487317,0.15532425343140197,0.017977490706694518,0.07623638357990697,0.011516267446356365,-0.020432758833126903
SCGB3A2,-0.020137823575044195,,-0.02058006185116741,0.011148421757014745,-0.03937294677938298,0.11076056257242126
LAMB3,-0.037162466745499445,-0.02550784165615905,0.05404951993912765,0.026692393831191086,-0.01786234437125879,0.13205386245081197
LGALS9,-0.009272577415363288,0.04460996181886908,0.01291309198103254,0.019071061437642246,0.002403322021222409,0.05917983774176852
VIM,0.04177573651874689,0.047612518996615734,0.012182985287341684,0.0003207164525560447,0.06118757770197761,0.1540733370581217
PLAU,-0.017064479507289773,0.07198779900697419,0.04386376956452218,0.005938145567165461,0.08537720618225045,0.042906036924239915
TGFB3,-0.010731554841635897,0.04225348300061985,0.062280334610005074,0.04911042012563168,-0.0036835677738331035,0.008297938263845728
APLN,0.020139135125756026,0.03930892140897915,0.03527573307972003,0.004007320640372462,-0.02547254968026462,-0.029742488608500164
SHANK2,-0.009059088320119509,-0.05051610377809152,-0.027061019867723995,0.02432192506690898,0.019801437891657447,0.05350191916104345
LTF,-0.0015792821832970462,0.05845016880039438,0.017423949959918847,0.00140222145728708,-0.004976373015640636,0.13737273228401384
PYY,,,-0.012345282231592813,0.06926714848628127,,0.04634846364889013
PENK,-0.03367328126421826,-0.06005318577410071,-0.022063696830988983,,-0.00630733962357407,0.1212197628716474
CTF1,-0.015316729101048575,0.014122671900187534,-0.02250295125688281,-0.0009802992971312272,-0.03847316650605551,0.1262589399012368
COL3A1,-0.023066810635258273,0.05512183412739178,0.04657629247798454,0.06443653300677772,0.02455260597617879,-0.04557887992259053
S100A10,0.07593294072790671,0.04606036777056514,0.024258355058756054,-0.02199019253948428,0.08020443472355743,0.06883131296930035
FGF13,0.03818863173230368,-0.02190617625581999,-0.0258108211177547,-0.0328097972773024,0.0640919935043727,-0.03194911322910313
SEMA4A,0.0670322993282149,-0.015542841107891293,-0.028467376774459492,0.006311492627542794,0.019004895904847587,-0.03805399997311538
EFNA4,0.018430368716988388,0.11034731456108841,9.775268752682506e-05,0.036799651256418035,0.032906162357547175,-0.009500879754982415
HSPA8,-0.009841448223243803,-0.06480839067802582,0.038131173131248475,-0.025001651171707544,-0.003647091147554235,-0.032713685464436114
