,MGH258,UKF243,UKF248,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HLA-A,-0.014281145917815985,0.07499943057889386,0.014296746565820867,-0.03414044432874622,0.03915427172004744,0.09870525236119461,0.015424576933359076,0.04954676206439994,-0.035978934038264514,0.03076331701221278,-0.02509603631545637
CD5L,-0.0038228380745973056,,-0.016322187730306213,,,,,,,,
FGF18,,,-0.014768629758043121,,0.08002086016998551,0.03625462438596708,,-0.029819064802073584,-0.037703778865060614,-0.04430594222894893,
ADM,0.006517138313933285,-0.02347603986528364,-0.05463807257442643,-0.053984328236519885,0.0025297323119099708,0.013749865503283032,0.06437213879645165,0.05541133299626943,-0.016042915468113938,-0.019055724060548625,-0.10705083923183724
CCL15,,,0.07709280767399329,0.005634506196491714,,,,,-0.032700484482600274,,
GNAI2,0.011824712784992865,0.08342292178740371,0.008848607422984102,0.036469574375837664,0.00651026527574277,0.052973252389259984,-0.022277810391609754,0.038047352555379,0.08495421498452366,0.00803989163702065,0.05345784606008232
HDC,,,,,,,,,0.03966262556121677,0.028867017780652236,
COL11A1,0.019182897300700715,,-0.03465970307043591,-0.022912168561840283,0.014006584468931266,0.04127000559792888,-0.0363903035455403,0.025749690529846457,0.06654269835237238,0.044694654237177445,-0.06667638758101742
NUCB2,0.0023121390884311547,0.043050692555916134,0.005733392402202945,0.03379454014177974,-0.02627663037649947,0.05648104213807947,-0.0214024356543299,0.04317708076879999,0.008869209334870771,0.02357717586049676,-0.07611532688782399
FGF16,,,,,,,,,,-0.016369715613411693,
CXCL1,,-0.04102226837264008,-0.02043417747549749,-0.03932196516996941,0.0457863777433084,0.03384191301103858,-0.03634033645527143,-0.007986530252937708,-0.02687607314597961,-0.004410637676155751,-0.044740647241786835
VCAN,-0.02538777551293146,0.02357720131387916,-0.011577278420508754,-0.024056578987131573,0.016739614788549094,-0.0170287172851341,-0.03272595924948634,0.02773865910389171,-0.0023162868516527903,0.00867111497708915,0.08865698760903207
MMP7,,-0.07096999729987094,-0.0012222218489549635,0.04188109360917751,0.041010532567218955,0.08721063973116139,,0.09000675129701965,0.01436546452080797,0.0020733976729160972,
PTPN6,-0.02297983378944491,0.07736646491500042,-0.002202224017169328,-0.01789021638844953,-0.031713790810318464,-0.01584183652224498,0.08738270989879096,0.04219890325567121,0.01226736510974013,-0.0065083124583750155,0.01976682258324229
PTGS2,-0.03799450613388964,-0.010951796605942558,-0.03504435515807982,0.010903648367828731,0.009235468875845865,0.02765172819744915,-0.02988792205335644,0.03511985308485234,0.037848858149139325,-0.07305441075673504,-0.05682310799044582
XCL1,-0.017119120692522322,,0.05871726326619331,,,,,,,0.02802256310366535,
CD58,-0.02617938299989466,-0.006548427720398459,-0.004274808982446314,0.006946256894007698,0.061488066213061465,-0.013991373115304809,0.02596562007927593,-0.037514412117551334,0.012835099215962677,0.015154660421897892,0.04313683379810464
TNFSF14,-0.028004124725100048,-0.04296639200769357,-0.01802218874935618,-0.04679601890986382,-0.028189225993875244,0.038850077214764855,0.08832921377927885,-0.009096039676325407,0.01009482400420444,-0.01801305755548454,0.02662545943308952
CNTN4,,0.029678856090375048,-0.031685173936992196,0.023952311937530876,0.05279162466513236,-0.0036615276137174583,-0.030339242151200964,-0.057931747373470274,0.022982862326753218,0.01247350682214886,-0.028627375742016008
INSL3,,,-0.016022732674480532,,0.09297061003956228,-0.02244666226107846,,0.035570316558676686,-0.005688177905150984,,
BTLA,,,,,,,,,0.03873887240156429,,
MFNG,0.007990162422783338,0.004884178573300547,0.07039384169573759,0.02400559196965931,0.054379698812349005,-0.018537374960649267,-0.08820359602140483,-0.04191964268808007,0.024644877154164503,0.043456990882882275,0.029815946579988293
ICAM1,-0.014242146396280433,-0.09847943953582242,0.002333118772766218,0.0313988044309171,0.021513034886592362,0.06708499359757956,-0.04449248016294314,-0.005407339706017866,0.07194043864937902,0.07616867323768979,-0.05530138420652863
PROS1,-0.04606733659087873,-0.047622689588018574,0.053636043341279104,-0.025470286246593858,0.054524143041439176,0.041117843111382356,-0.02780929495510171,0.0692975743957249,0.05032346937175759,0.011732920380163733,-0.060201381306472686
CLCF1,-0.011394284608368513,0.03999306632810843,-0.04258672229375652,-0.055106998181738545,-0.016933175142891766,0.043195195627334426,-0.010389166249466862,-0.0197122963704326,0.002983429071706615,0.027782611999049026,
PSAP,0.016666698485802038,-0.04373834662938315,-0.002081119509001824,-0.02223802445724009,0.051347632920132225,0.05738696925509143,-0.012361919135801423,0.08238460630290413,-0.04562705346493766,0.017940970217851505,-0.014737240731550609
EFEMP1,0.01794425807013989,-0.08770010164622553,-0.03779127768404835,-0.04896085796683765,-0.03311888066231119,0.04214282591628615,-0.031005033965015874,0.1163210832454797,-0.0002800403210256715,0.047123171218563895,0.10898286524398494
C1QTNF1,-0.03130119470567396,0.002041953683387419,-0.007511663424314047,-0.01844782104982628,0.058781446252018824,0.04550834480041964,0.0010281213366757456,0.06968464170342314,0.060112728601116605,0.015605032227166908,-0.03402778728055277
ALB,0.045783286961353115,-0.03922605997804068,0.04752958445876835,0.11793940870500472,-0.00849651580023253,-0.007904856695846332,0.033077843150272054,-0.00363333542941668,0.03866874233893906,-0.023530021233966525,-0.015202597905900233
CCL13,,,,,-0.020925736134773727,,,-0.0279488216473229,,,
EFNA3,-0.0677739034609594,-0.08302080503934185,-0.034025764120645036,-0.01878141447850745,0.004258225718992658,-0.019994410385492278,-0.02087407007969235,-0.037063921721427036,0.07064547896131061,0.018554393418523444,-0.03709590972821393
DRAXIN,-0.007615337493999854,0.12193905985715037,0.054170126082730086,-0.036341364772096096,0.038587223942190135,0.05904245448273187,0.026299457144737772,0.007018532452974528,0.0684104050991362,0.09997533282872768,0.12041525895410946
RAET1L,,,-0.012481864364389207,,,-0.004263716153170946,,-0.004423437289822081,,,
NPTX2,0.002030981599217329,0.08680562856781758,0.005900844762380304,-0.039116109843485694,0.04867862051437296,0.039113017547014094,-0.009285301484049518,0.016711478482551074,-0.013268386848848002,-0.05834449613260865,-0.029087383637539054
FGF11,0.004272079088149573,0.04988508372573592,-0.009503651835274988,0.022315533588570653,0.005135281724221551,0.00707651524015009,-0.07261896453637726,0.028070913744681545,0.024114082913700333,0.025074015011990636,-0.0713739762907059
CD59,0.03966120254553812,-0.07487660000474214,0.06466444051679036,0.0161432919066774,0.06304185034696387,0.02712240965714999,0.002510347079238147,0.03619486498717176,-0.0079070933075528,0.06290827761611573,0.046100022068070054
COL9A2,0.03698871903523011,-0.020734289329714526,0.0013701115157496394,-0.03977532513344021,-0.011625215953427921,-0.05016235856173423,0.054338944442859416,-0.03430002158407038,0.06652662281662002,0.007941142979704784,-0.05893149095134615
DLL3,-0.056839420382026336,0.09121725348528709,0.030371706503053597,-0.03173108236647939,-0.033915508859279936,-0.06820864752678568,0.018962810514040338,-0.027814594872776627,0.11416919858288362,0.04221376979771593,-0.08858784614634395
FGF5,,,,,,,,,0.06623900603954237,-0.024798345672234153,
LIN7C,-0.0007058335546787598,0.004085344855348335,-0.05684483054674176,0.08071474191943574,0.005185353318996185,0.0034276245505557726,-0.014723066941420782,1.2888345770095016e-06,0.006117257681301817,0.03902630917430472,-0.14602886383931757
GDF7,0.08902909296006371,-0.0064422532751823415,-0.016985275867311286,,,-0.019479486319999375,0.014890979652727487,-0.020255507468255624,0.018084528748685533,-0.03865494324776391,
PSPN,0.0531892005914063,-0.06088599255118466,-0.033460800470717006,0.02638905490907751,-0.03940107481111706,0.0006799090062712535,-0.010992786260955035,-0.004905805395140981,0.05752230010987021,0.07555025789124482,-0.07912479914259435
ANGPT1,-0.040418309126798745,0.013607698213012729,0.01320864017319496,0.06805271972394004,0.015979982092555207,-0.00496843911212295,-0.008675065581981879,0.04657252888563208,0.050987465585154906,-0.014191711522524063,-0.03250098628836141
PNOC,0.012470906999642914,0.04976069735387688,0.018453202694459585,,,0.059396854757207275,,-0.024013731403580128,-0.04621131732597758,0.09851969191176121,-0.07653790895083401
L1CAM,0.008941425345938945,0.028107299378492046,-0.018656642238162918,-0.005843142296924842,0.040318133568043465,0.03244022165226374,0.0015980056701078362,0.031168595281650287,0.03766005294253155,0.0406667217007363,0.041135856364105335
APOA1,-0.03734710832939252,0.009289302873321878,0.016718633263869107,-0.025552080421310373,0.07734696995142246,0.020134077027271383,-0.03335014077014134,0.07782694309222801,-0.010694467367881365,0.08893346706987264,0.13383168192468983
PSEN1,-0.004420619016981574,-0.046642030492928484,-0.06663820062226962,-0.03269039431144967,-0.07095128370073228,-0.04237523717240382,0.002825530185508111,-0.004828791488657119,0.012026542566980068,0.009871002103118866,0.09364298686081308
CALM2,0.07029711818525591,-0.04480064379192508,0.04353550086579473,0.013698960661306213,0.043474869465378395,0.00716132464467643,-0.04331772709320599,-0.040661687583295615,0.07251679578798013,0.04671819169944817,0.024168438535883026
CLEC2B,0.025196866682202564,-0.018212926452821063,0.024268172641083732,0.06687987524522435,0.03796760920628106,-0.018326780283152322,0.02947493669000024,0.013373718870873538,-0.013493289172492162,-0.032138763077497044,-0.028104223213182452
NTNG1,0.010951438574725001,0.019931845607160298,0.041583084477886,0.0055627930105822945,-0.03525119279312669,-0.059462071254652846,-0.0432863889113824,-0.02640480603714919,0.05297699748278993,0.05430743112962927,-0.07495774662429171
LRIG1,-0.05470763283720551,-0.0005254502882187595,0.02763282391364342,0.008875671173067621,-0.018127399925859676,-0.10502411754064819,-0.00993329350923448,-0.09782231358634569,0.04783499889355873,0.038788560640105135,-0.05095700888508003
CPAMD8,0.014170801912075506,,0.10136579222176935,0.040921160047177246,,-0.02188362970710745,-0.04847127702752565,,-0.027737344055764456,0.026534145771741218,0.014764148566900372
GHRL,0.05133521396129192,,0.0657140416406982,0.006794395030832702,,,0.1087528161996068,-0.021910263959817072,0.031346570311422635,0.036139810483897035,
NPY,-0.022889762198671497,0.003698038116849607,0.03424897272046428,0.02327780232683269,0.026189799905790803,0.08540911017295555,-0.019659308304830106,-0.019827304615568177,0.003231280724719864,0.06715179435221162,0.028368911764733454
MMP2,-0.008658589642592624,0.11097585574029191,-0.012302542293491028,-0.0070881970582245355,0.03876452883633405,-0.01941527752292232,0.043436331370556545,-0.05928763093070829,0.02783422534134899,0.06766567828672324,0.053253969888196216
PPY,,,-0.02104688993880348,,0.07582050598538327,0.032227320254125065,,-0.00742698160990107,-0.012400166112121865,0.07190574906957374,
ALKAL2,0.09719381581506069,-0.036224406994973195,-0.023407775954370665,0.14366857717214362,0.045213142838838954,-0.023348516715511962,0.004151622773326461,-0.03144278222010592,0.0076618883009720124,0.005880139343347052,0.017801200800378343
CSF1,-0.04465135938973214,-0.06120154627687299,-0.07994255099110986,-0.020399283520641506,0.058563147551009484,0.0600079332654364,0.015526078857583156,0.08534568805872175,0.051172943922609945,0.036128616018485236,-0.061859663135190854
SEMA4C,-0.006542839460162945,-0.007605426706264268,0.016818922346979293,0.06502787268780223,-0.011896702567453185,0.031338224532891625,0.03667614259705557,0.023392872407251863,0.00238113428238161,0.06940540164250938,0.08342099888127415
BMP8A,,,,,,,,,-0.04018741672842175,,
ICAM2,0.035986478622298444,0.057832080010842384,0.018290121700578393,0.018858410910261157,0.026953254541863984,-0.06457863996274159,0.010336338455625373,-0.040580717110888086,0.04382053713986622,0.008859949662089476,-0.08423489462713334
SYTL3,-0.030361550758355577,0.02107721649479611,0.0065925579629168155,0.0022282456442668684,-0.012066279930761703,-0.003848904641784204,-0.047980103030924835,0.012796049689989243,0.11485000876685585,0.009114117949306947,
IL1A,-0.01813008058181004,0.025185031713015758,0.08437892718701556,-0.05052165603991693,-0.018875258650746542,0.032381932341615675,-0.046747843681691305,0.05267810932774431,0.07463922750489081,0.07866358384674549,-0.07809689567920466
HLA-G,,0.009960238875804701,-0.01920660881260403,,0.05188023904563021,-0.05509511955574261,,-0.03673627702754307,,,
PGF,-0.045906790503397646,0.01771313033468892,0.006602012226555362,0.06481872098696935,0.037942601493743185,0.011495567456190119,0.07506649260330304,-0.026467736301779926,0.007748919207146889,-0.004664876139290514,-0.07007231693176681
LGALS8,0.004935297315032161,-0.036850770488301564,0.006754779497933245,0.0006597811759337938,0.0545761164116799,-0.011756130033859124,0.04806914800781139,-0.026819075386125994,-0.01969677227925557,0.05217508366715333,-0.0949663654503059
DKK3,-0.026076207975407564,-0.012153084271372749,0.06293601605865112,-0.033293822264967105,0.010382759496429788,-0.05680511537886632,0.010927979020828442,-0.03413018443903098,0.01422733621184165,0.04518425239624469,0.11968735677901246
COL16A1,-0.0491171701898933,-0.00863318396277712,0.004198266889015457,0.010462028927431541,0.04545276493692427,-0.02621337886103704,0.04386672418950861,-0.04508185449219217,0.08441005959566135,0.07498499690996788,0.11336148821540123
TPH1,-0.012507549175405697,0.026720774445224502,-0.014102528704364457,,0.09963939915424733,-0.0519928287580696,0.018864245736650295,-0.009826319762389077,0.05285159782989795,0.003537013131863771,-0.03881252865432299
TNC,0.03742111132463302,-0.09730905266120016,-0.048226491484476976,-0.020449996226281665,-0.023140649016009648,0.05985468068407408,0.002358852907628805,0.0887796931678414,0.03342477520501963,0.053844865893399665,0.0063130756342016136
TNFSF9,-0.01560268738291577,-0.018414422332117136,0.10101149409234925,,-0.0053487346502730775,0.021958174874358333,-0.03576503247463419,-0.03130379777918735,-0.009297601655482773,0.13421410372966322,-0.08364890275485679
C4A,,,,,-0.004540319207852941,,0.029017890880207033,-0.020469135138892907,-0.030030256876731557,,
CNTN2,0.10866268843483165,0.005369206204936734,-0.008208339962126188,-0.028649777191936697,-0.020001252676208163,-0.03572875469222433,-0.002281865188522995,-0.06603269834413233,0.025041739975376058,0.0050234950462024796,0.0948224088748254
F7,,,-0.013758079610717754,,0.0750341656757743,,,-0.020255509426913704,,0.028650219542720515,
LUM,0.018477216616117717,-0.04845583775145572,-0.019985327428550952,0.005181007629795892,0.0584195412458153,0.0044852339054552446,0.040872690245344984,-0.009601430119247157,-0.013692060686449355,0.07244929513336348,
IZUMO1,-0.014908862067254426,,,,,,,,,,
BTC,,,-0.012481859165291542,,0.05825490505679137,-0.020253279724758082,0.04709282140397396,-0.01960164742214962,0.04510117108728528,0.035673624915940894,
APOC1,0.06633736065623101,0.08863002653698399,0.08183573482449194,0.03152386917236461,-0.04193088740679993,-0.07296608358359487,-0.005268503267092635,-0.0016604728820960872,0.006090127915580201,-0.009759637130861589,0.0012175941507038574
PKM,0.01796620684068315,-0.04896728120976346,-0.059387168093536016,0.027980418931872853,-0.009761865973396821,0.059832984083853034,0.0064118626713682465,0.020775991601265583,-0.03099037405520724,-0.0023866845784432126,-0.05381987056853411
TNF,,-0.00682262735737776,-0.032104005368017156,-0.06348995322329178,-0.020611372581651823,0.19783793249198656,,,0.06945251237161625,0.09140059754612878,-0.07188641466474523
GNAS,-0.06447457794709337,0.11242130741635258,0.00022119091456428177,0.03988422237773057,-0.013005302651568533,0.0241844977361619,-0.00439752044892841,0.03182380429150017,0.055840029467592804,0.12017015050915437,-0.052219390303882625
BMP8B,0.01732638321682967,0.02208618839368769,0.006115046772976159,-0.06249095159560268,-0.0029914073782868695,0.024775661534635573,0.01591089615619621,0.052610677523748414,-0.03970135937858129,0.08588509472863172,-0.07692175493080165
LIPH,,0.055158856139273876,-0.014102525232432148,,0.020452352717144504,-0.025334488434685592,,-0.008117383074778592,0.07491605919761538,0.0038919790337260196,
CCL28,,-0.027713919659922693,-0.019836955992959433,,,,-0.0007099010608350143,,-0.03120561598764417,-0.01182542837557031,
PTPN11,-0.009998687751662532,0.0009941819040002768,0.012002311637429002,-0.02193285404894178,-0.028589388578803644,-0.05651436316336052,0.009425399426376657,-0.03229971378172497,0.04739584813216168,0.03556829467250505,0.010241108439395739
ADAM12,-0.01127935623953224,0.04968859089483078,0.022664730145501764,-0.0036937350720068454,0.004578592648554567,0.00839716442660112,0.06459534883055856,-0.015058097795577275,-0.014678226786838625,0.019083499684419695,
EPO,,0.019797670223673455,-0.018949208675427893,,0.1116428766927688,0.0386382190307132,,-0.019379095503792496,0.016396344445150136,,
EDN3,-0.02191213380012064,-0.03824839158860575,-0.010330198258725469,,0.09269829458539075,0.06301929183698847,0.05362328839509077,0.02817279521033085,-0.023097428989711392,0.04238250258133826,0.017318520510091
CCL22,,,,,-0.008573768339831062,0.06247864453813963,0.042729842514720354,-0.017004312680474518,-0.042565904005626036,,
CCL2,0.061576564074721465,-0.08294469312006959,-0.01614638939485605,0.009278707214433479,0.058994297833393716,0.07322898024648158,-0.06634760848749133,0.024846937781529015,-0.01850891656394518,-0.04160843072732477,-0.0470337204263049
DSCAM,0.05257827969820925,-0.023815153696274627,0.006058421334994814,-0.07182112686171647,0.012280713724102487,-0.05082628512046379,0.014484150666385814,0.020596609054353145,0.021668185970023374,0.18429949361268316,0.033213187187957474
GPHA2,,,0.11598024400587026,,,,,,,,
ANG,0.0003878845195260043,-0.026064031905819445,-0.015545289875300542,-0.05218105830493305,0.013259900724000942,0.010008214320988688,0.004484558780654314,-0.006495713058907247,-0.01786665258739839,0.01034672973909033,
FBLN2,-0.02054532126166923,-0.041050005198744494,-0.07055830686779252,0.03140947075155867,0.04581025181602425,-0.034257767536165135,0.06172183415131399,-0.014244937010291336,0.048984442860774836,0.014661785927081217,0.04950185426282142
VTN,,-0.03587733457707745,-0.02665868737997776,0.014130203784637675,-0.02597725001287691,-0.01850192562858709,,-0.02509331308118321,-0.002082824899713226,0.0684198527248573,
VEGFA,-0.013822268773433266,-0.019682685400535888,-0.05177887714746185,0.05367042239580976,-0.026078772906757877,0.05030663390347939,0.028649298052310496,0.07781969552111785,-0.03930018405000762,0.019650090402554193,-0.022361717963082225
F10,,,,-0.036174765966849,,-0.03159959876643498,0.05696786924099393,-0.03356334399577374,0.03760400501883664,-0.044305958177428655,
SERPINA1,-0.010253932717924779,0.039738782102768135,-0.08382929436421091,0.028301608906071182,-0.018883342647039825,0.06737750032584279,0.027879242179923457,0.005659071482559815,-0.023861266352569382,-0.019295922679418792,0.02328291308879337
VWF,-0.019454463960751952,0.06770035931836291,0.004097460281942438,0.07718563493269108,0.03721869076853273,0.07882775194611047,0.05296565424976473,-0.04816200692657787,-0.05063620653791491,-0.06284985414213755,-0.008597876410548906
GDNF,,,-0.022085576054597798,,0.09029823598432321,0.01766324892160142,,0.07020262392470222,,,-0.054920650010070404
VASP,0.02059787548269598,-0.04407181052900689,-0.05495889058008384,0.11878553838146944,0.04442884336161193,0.02592586333823888,-0.028547878117733263,-0.001292815417385869,-0.03661894736400397,-0.025016110037397607,-0.013474572626824305
ADAM15,-0.0455021557291246,-0.042598719436002346,-0.018784459720967303,-0.0801056359914378,-0.03856558248363507,0.026888096163950645,0.05636930229302003,-0.0349473321113679,0.064282843444948,0.005926399266923347,0.08014065829675154
WNT2,,0.09524311126665008,-0.010210040336879096,,-0.028189213218843594,-0.011658443105764785,,0.00863695715905043,0.0716384971105778,0.005654879758925137,
CALCB,,-0.03372864595874824,,,-0.024670717513560928,-0.01840520228430998,,0.021406090407461564,,0.01988700894803217,
OLFM2,0.005735979023940451,-0.01294336014343812,-0.01980111555221741,-0.032980638117324136,0.06277658010042689,-0.09026766997532958,-0.04696198288894835,-0.0498006818932262,0.06318062571767279,0.06538232668820546,0.1892473097443205
MFAP2,0.02112649420847454,-0.016260921586563993,0.0219912331238111,0.07119700529103906,0.02350054384736409,-0.004348764613703586,0.08843130992206463,-0.0344472767771246,0.014962882570124517,-0.0070334373491749355,
HLA-C,-0.06345202027309298,0.07968442751885013,-0.02106742297020593,0.06759662307999367,0.0838653884251553,0.08820232623825412,0.011624724447520959,0.07572546493503961,-0.04257095643929525,-0.02712508990745383,-0.08468833017279868
THBS1,-0.020454013070225985,0.03117957491782008,-0.012180124970320078,-0.016929090195790992,0.022829806950015644,0.00906405907401791,0.0044440722331199785,0.020070171266018982,-0.04181807911621714,-0.02883404928670822,-0.009423397088788126
HSPA4,-0.041808885484940404,0.14874180820866262,-0.018685655397958013,-0.019322189306776934,0.05234268439730199,0.0064139340256898,0.02070837465434377,-0.0017636989017407055,0.018899436314495952,-0.03999141679260298,-0.03168567744776827
LMAN1,-0.012865603897666967,-0.018665219922458145,-0.0459563131099131,0.05772110701590941,-0.00917407256001266,0.031807540455003044,0.002473202389288454,0.05351267143162039,-0.033288394447770334,0.029756230325659213,0.040623124696873195
LYPD3,,,0.056644775401341996,0.0702639920708729,-0.011110224563353024,0.055523027558554074,,-0.030864756258441185,0.02461819438300869,0.005422859705810207,
APOE,-0.08622614590143403,0.03899192456062673,0.052162223608676374,-0.01875023243391002,-0.021996758583184152,-0.10977181078643873,0.018538873316894126,0.009862207573036633,0.05615569318631267,0.039011063403225466,-0.030298907237086694
SOSTDC1,-0.015602693492281572,0.05960534645583841,-0.008383707971901428,,0.037740688621250296,0.01087881002219619,,0.011603011696914163,0.02374437379903065,-0.05267093687983851,-0.012722479564306962
ANXA1,0.09060113676442437,-0.07756044652342714,-0.0350872536788304,-0.005911794520795487,-0.04858494958869417,-0.014284234394480545,-0.08061498200000873,-0.016962400241432724,-0.06073175402551373,-0.0581529949737947,0.004158608553373074
WNT2B,-0.021784445090388512,-0.0013446552518554707,0.06926801226759419,0.04415080287280996,0.03689177298607322,-0.013520668865928388,0.030431707455759585,-0.02530884972232527,0.032905198448825515,0.0031423146500117656,0.1461571635702045
AMH,,-0.023876238317411237,0.028297526363331427,,0.022794272832823613,-0.03835254585795776,-0.022765546601754005,0.017897201451436966,-0.013185769343684947,0.06520973217986044,
GDF10,,0.11682287602423397,-0.016322188479135774,0.02288445020631209,-0.022043459723914936,0.002128286038423246,-0.010621511153976115,-0.04194033257963754,-0.026184331479376016,0.1054868798369123,0.0328081304240838
EFNB3,-0.0447949944512823,0.07887632434357628,0.012588678850215777,0.1368888156247396,-0.026590493243773522,-0.03374536610930804,-0.016584687540161756,0.026865987119708626,0.05622824042061,0.07539909887443881,0.06623703156264538
LTB,0.001826634136063096,0.025428517512493764,0.07534574977375406,-0.08590547787720158,0.08007958980038057,-0.039888637856400684,0.0795347377029133,-0.005275618697764164,-0.053905629506351166,0.023287839014493633,-0.048583463966258976
ANGPT2,-0.008541098101524779,0.09843789211840137,0.010385547985296185,0.05804539138795347,0.029181927072128095,0.021428306506401002,-0.041144302737297606,-0.06300877704948313,-0.04240903318845614,-0.01313705501812571,-0.09459819000610402
NRTN,,,,,,,-0.028732686808090522,-0.017255694031447166,,,0.05801131745846595
ADAM17,0.007847187570209139,0.01299851876931838,-0.03172214004058255,0.050087392906215264,-0.005809270590154611,0.029189123260828613,-0.03147646465193623,0.06394928777860585,0.017124415239934885,0.014304974849784081,0.0025979465597115283
LRPAP1,-0.020374533542050252,-0.00635988026258552,-0.03321496495472643,-0.07066737167389854,0.022827478426670798,-0.009811452726535221,0.0740092554801278,0.00857919526399683,-0.011965684589198911,0.033018411558320915,-0.05353371697450158
NID1,0.015561106951206213,0.10961520884658985,0.04068778063514972,0.06575731923898699,0.07908138619710903,0.00825327200365576,0.02691317845625677,-0.012494183216722004,-0.013814372448126205,-0.004444846177713595,-0.012164720564935453
MST1,0.033173688299179306,0.008895599335383456,-0.06785736550563913,0.01050594415909898,0.029781268742317915,0.02762026423036484,0.0030739470635122394,-0.026022320688943425,-0.008359352830020504,0.05448746578708146,0.016009993361813416
DCN,-0.08022848772226426,0.04250690947349639,-0.007934577775283001,-0.005315116447082113,0.0631440649898345,0.033119099941353175,0.03144892107041596,-0.025954295824953053,-0.04090840466153546,0.03700780045295344,0.036752441204000896
IGFL2,,,,,,-0.010119037026373685,,,0.08022343842964703,,-0.04783641406158491
COL7A1,0.0689525713789297,0.00538653871557795,0.037643404965422025,0.016651683241507727,0.098938546341738,0.011365533916181069,0.008069433684468106,-0.020764994985426038,0.042170010218816265,-0.0003742972994981355,0.04153681021442938
CALR,-0.0897131272101636,0.008152765460334823,-0.021753681415551812,-0.049433148652942224,0.037255498518927704,0.030321361374865283,0.05127311949349943,0.06588267712864579,-0.013309334647727988,0.03517275858341754,-0.10467979482426137
PIGA,-0.01898500936354202,0.02569276887033826,-0.004439542081059518,0.1373414732103727,0.01867036578540902,-0.0027388656799181,-0.031404394539777794,-0.04262317333045283,0.0059670873674586514,0.06170106053391291,-0.05741112681233261
CD200,-0.014876712329753827,-0.04093559311987929,0.008830366741947985,-0.022477282174902698,0.0003469303754402915,0.0017672546044416408,-0.05025902967481598,-0.08647921754413374,0.03773459987045116,0.03798638327461918,-0.020856885939740607
GRP,,,-0.013084675211860804,0.08908219764598217,,-0.02457815223926679,-0.031442897724938565,-0.018926675903010455,-0.028457518565634724,-0.009018766672775217,
CDH1,0.05853125200989213,,-0.001165146079127224,-0.01905657410485295,0.036253891401546084,-0.025322822627899762,0.0512890776146573,0.08991219945296004,0.029774316622794807,0.10785950316701118,0.0186349474894826
LPL,-0.07228725217905206,0.0009303393614759887,0.0329918309999835,0.03614562627154269,0.03823788960795868,-0.07006492488395105,-0.015039844043355113,0.04617710650470964,0.061384448577402016,0.052488751671570896,-0.014427156791025986
SEMA5A,-0.07352327429873926,0.044593107120002445,-0.016610395966608956,0.01834404361075911,-0.0032562826781296988,0.0020044872483724802,0.05240817742129064,-0.005726272570812793,0.024375625437848894,0.045875521935472785,-0.04054775802961803
SEMA7A,0.08736510849392741,-0.002203156257332446,0.0387644935961171,0.037722042728271295,-0.0003684596032851126,0.024462536846441455,0.032433598703038725,-0.03624288195675882,0.01236299411735316,0.02919913377699718,0.10196845542976846
SEMA4G,-0.03968563642753343,0.04561705927942368,-0.044247842824095315,0.07014942324289042,0.029553345260255322,0.007771817419806023,-0.057729693158397814,0.004454731510399961,-0.002068274829493824,0.03530027963110241,-0.024364173797772892
SEMA3B,0.07424203982799399,-0.043941529705759874,-0.00999974576184272,0.027616640007209352,0.048165449916516716,0.06183245945073461,0.013684172462278847,0.01939414491120246,0.03051701539347474,-0.022809402324511605,0.03198370868151327
RPH3A,-0.04395693465521356,0.05828351976336649,0.06899753855308564,-0.011679960567986949,0.004425253431798127,-0.007318088735735983,-0.0011574897208979796,-0.008970741539404154,0.06590151413115951,0.13979166457785092,-0.045454611840552946
JAG2,0.049897628601537986,-0.004374804435481001,0.011640031855413567,0.15135045552397083,0.049551358422537266,0.029588857322065683,0.020597419222747715,-0.03604910956197431,-0.032959228483398814,0.009703433040706115,0.07574831144342548
CGN,-0.028672152263599544,-0.02487440056897778,-0.042750050413372244,0.0848265698807448,0.0509263238680881,0.004153371075333928,0.08732401739152013,0.02858255304772912,0.06982128550818627,0.055323725958527,-0.04393740042573309
GDF15,0.011160646536933258,0.04474760649946162,-0.02782735049167069,-0.02529601729310275,-0.0026748667254896594,0.10230048000238352,-0.02145967093061069,-0.007975237133643117,0.056053478608170865,0.06872553031701358,
SEMA4F,-0.019714889348432275,-0.02962361871411095,-0.037803303638168605,0.05562343431291483,-0.03384933506984933,-0.004966302551757497,-0.006045242020268476,0.017898836956980267,0.0722904515863834,0.03586696562363857,0.0063181472696114665
NXPH1,0.015794004933308202,0.04364408252555071,0.004746369688945242,-0.04188372647510324,-0.0218379074025683,-0.054263085224324395,0.05592594331343223,-0.018326174416675094,0.14478497406319363,0.10329563886751457,0.020914226333747583
ARF1,0.03426048586569635,0.05212911351293471,0.01751546722776466,-0.09188622004330298,0.04186436042100279,0.04301751741231771,0.035404008318173884,-0.052367566568284146,-0.02074445316305109,0.0067639093021600065,-0.053001180700940134
DSC3,,,-0.01189505706817434,,,,,,0.017826814547068304,,
EBI3,-0.01610788942406581,0.00661611702931717,0.04944084754146397,-0.015515051852640831,0.023607525284851057,-0.018801089165431276,0.01668461187446429,0.053164600023820646,0.03609762677994479,0.033156593928973396,-0.03147431759366158
