,UKF266,UKF275,UKF296,UKF304,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DRAXIN,-0.052929381572293537,-0.032128281564428554,-0.01704841005779849,0.08134654207520776,0.08381776829972128,-0.04302197654189462,-0.05871326561586531,0.028529212801108317,0.0014461751348025084
RAET1L,,,-0.00673154975974695,,,,0.0075770594683423976,,
NPTX2,0.002544484688645925,0.051635643010256985,0.06483099032868062,0.032494170385484876,-0.018970365033189714,0.10806709654880627,-0.024274711725382026,0.04760106799563723,0.027486408124075625
FGF11,0.005402419780820865,-0.030860723418713414,-0.030839201283822237,0.0031638419862601744,0.012102562573442418,0.024501832674967135,-0.03967983158278889,0.02884794724420315,0.08241448996155756
CD59,-0.019535310056483877,-0.025914880388706117,0.023703847574183708,0.07499133670129669,-0.05175272195402137,-0.018752500541743142,-0.020146385578925927,-0.043106877878138716,-0.026251684305177925
COL9A2,-0.04520745495065468,-0.014005136127310453,-0.020889424378469506,0.007851961629573882,-0.04555969527857514,-0.01195854864014907,0.02099924425925347,0.011703476307250337,-0.025116372620537637
DLL3,-0.03959805705457173,0.03173124691925243,-0.011432990532594462,-0.0003980844194274775,0.05871365204744272,-0.07237018023798396,0.018333031252568535,0.12700529401483926,-0.043577026904922794
FGF5,,,,0.05530588281201437,,,,-0.01240416393592917,0.012350912874578943
LIN7C,0.02375706491787512,0.03493788309152253,0.024922789193608682,0.03831113079045018,0.005438850427897998,-0.1053785678361774,0.015112460969555179,0.038476404940208896,0.03339776529579693
GDF7,-0.02294648876640814,0.052905507521760826,-0.018693786674181992,0.0441872878632051,0.07038677667551817,0.04863696044382927,-0.024048708588175812,0.10493960615245014,0.004950938713059766
PSPN,-0.03858911489935404,-0.006454272151558348,0.0461630878916855,0.0014719726503576052,0.05572422422089974,0.07555893149211035,0.008183792171851462,0.019640287589147192,0.003008458031293341
ANGPT1,-0.00017429153970148912,0.047588571138373274,-0.0210259008400689,-0.02564216716132479,0.004688541774916902,-0.024603499342420634,0.00766157785162287,0.029744398351739518,-0.009204780465325321
PNOC,0.023993203940813182,0.030123585213337335,0.020307890356327376,-0.03101963773167948,,,-0.028510726257758776,0.010437005439139483,-0.07810566548901575
L1CAM,0.020942432832895975,-0.021897195516810356,-0.0016005514070414305,0.0965771669672357,0.002642151860411059,-0.030602304299493444,0.0035639450363909152,0.007598175175162229,-0.043231597672171246
APOA1,-0.03710102978454913,0.13772143303343293,0.04047825093556553,-0.02616168827343552,-0.0444499627128973,0.06814552432901948,0.015537761312934,0.03516477933523412,-0.06531420855248597
PSEN1,0.033021851109596295,-0.03633791471395118,-0.035390614412101264,-0.02564677622817342,-0.10234440046584353,0.008782187154900613,-0.01824959571385566,-0.00048481757482959296,-0.0038039384819821376
CALM2,0.019171523521608804,0.018993410295298992,0.05248252910524639,-0.027138800984986153,-0.08028687832263284,0.038966641421328656,-0.004380272455650823,0.002676824501147832,-0.023246956860504566
CLEC2B,-0.01604485815817222,0.013187626835396812,-0.005968331370750982,0.13809218098525242,0.000992784197185839,0.022713193291852608,-0.019896949435041552,0.017802692116523286,0.01054690523278588
NTNG1,0.06326006903396796,0.045260190856990505,-0.02697790425502484,0.03859985544540001,-0.026573333455672744,0.035135544002307055,-0.030030001816125758,0.10666131087013457,-0.025299817679469476
LRIG1,0.01689337375051834,-0.004356870835885868,-0.045182691564915785,-0.04127432290326922,0.10782772933218115,0.025581417561544664,0.02682643735876282,0.03983718851329814,0.03328817596511859
CPAMD8,0.018310968218741775,-0.016462572985068057,-0.025656704001532585,0.06719111791208772,0.0917400640593125,-0.038433713005638824,,0.04973934331685783,-0.02155456991817368
GHRL,0.005148286016596714,-0.007759570725224687,0.08628181595735271,-0.02374605836803098,0.024793798701340023,0.021392396915812312,-0.026013347425900307,-0.002605683536760136,-0.01900057765911939
NPY,0.029336367218022904,0.023921807188238005,0.02247973184815154,-0.04245723695445453,-0.030831159834801634,0.04594920072819485,-0.04540804831288609,0.018319842110747383,-0.04071350939296719
MMP2,-0.05833874856276422,0.0072916290880252884,-0.013435347186335005,0.08637618523597548,0.02909480974614139,0.02127147585766719,0.01575473605513755,0.03169366308622182,-0.06334097748395232
PPY,,-0.012031462577456983,,,,,0.004930154806206205,0.014526790619422008,-0.010154602806546124
ALKAL2,-0.03911302831348938,0.05918607881716511,-0.010942329394504865,0.08612493593285624,-0.008958738072389746,-0.002001910046099353,0.04273190162049447,-0.01989550559805755,0.0879593498545879
CSF1,-0.012852286515071438,0.024123989521464495,-0.014124686663680566,-0.07652414846591676,-0.02153930475885541,-0.0010486266837300875,0.001155334815295142,0.005935374157277589,0.11286093327910657
SEMA4C,-0.019346271623178944,0.007934179654937402,-0.04069511400144798,-0.002264578838166914,-0.013265572463525378,0.016602769671060884,0.02163902756530003,0.029564628970965387,0.06118301517762701
BMP8A,,,,,,,,0.018258169572484394,
ICAM2,-0.03681137111843838,0.029547616484870497,-0.014078039018856563,0.06458338040324091,-0.039370759184390834,0.02168080147921163,-0.041088286905761676,0.045409877264020765,-0.08223729407342288
SYTL3,-0.022064098416008267,0.017147640900505294,0.008670331208138947,0.0033190757168208252,-0.053994353937061236,0.026660857047524265,-0.05520700481250521,0.03950490644125942,0.011373412641012824
IL1A,0.057687125092819404,-0.022903569963002173,0.0024867117113448415,0.01937821327832863,0.06296191865935259,-0.008966101558879308,0.0015785963936338987,0.025743800923533885,-0.03415413542406367
HLA-G,-0.012393728906791242,,,,,,-0.006834960645190776,,
PGF,-0.019011806611294462,-0.0006233410692703078,0.006336070586015722,0.05078413357245486,0.017821453059242893,0.06654346132575832,0.0009882805914042685,0.07427961007621539,-0.03914122849158568
LGALS8,-0.01719098812153094,-0.04374063671478097,-0.019977994665964807,-0.017041311571483198,0.046151821213395436,0.028694423050272064,-0.021946701135668663,0.026423515607855226,-0.028914796241124342
DKK3,0.013337647494303526,-0.00410712605084084,0.015892428216415344,-0.045050898942554395,-0.054143097430491796,0.004064877592488849,-0.10157035146506917,0.06342862056621608,-0.10975162085481502
COL16A1,-0.0259295320903642,-0.04663043991076098,-0.061941497122651346,0.029777130982179024,0.0735666235807015,-0.01850264957792192,-0.008697827834763031,0.07493542621296503,-0.0006333492301539823
TPH1,-0.01313288408949189,-0.018074655618559803,,,,-0.010598020035349254,0.010962440311610283,0.05098406249382978,-0.03356427573841904
TNC,-0.014962787593656676,-0.04382286426366738,-0.03483163343608106,0.007090133778867565,0.06621922105579724,0.002854679287604604,-0.00713539347705676,-0.050983684063628985,0.08876387206122961
TNFSF9,-0.011649479152706572,0.03664986362534006,0.011582969888418448,-0.002480031022328261,-0.045088143695785406,0.032278113779485106,-0.03716598617312712,0.02447871429736987,-0.034525420836961696
C4A,,-0.014262695402983264,,-0.025622719214129643,,-0.026114284503028808,0.10123209715569641,-0.03636067736016957,
CNTN2,0.027480717452540042,0.07231834465523149,-0.0025738923417162373,-0.020956914917891593,-0.07480007006084326,0.026887207806607572,-0.004662556912830989,0.06889115159474384,-0.023539972796572866
F7,-0.011405947307329448,,,,,,-0.024048710913627168,,-0.026642666484048626
LUM,-0.015864214512403246,-0.0077200197793872195,-0.02717670909397659,0.07607928670646154,0.05089748769055294,0.035095341916482156,-0.029737935721581236,-0.03100948929592734,-0.04398542812105747
BTC,,,-0.03938470004898439,0.037247156869546966,,0.06989573443948542,-0.023272401713075406,0.12263382443298683,-0.0025855097273801988
APOC1,-0.05990748362080247,0.0674902704541805,-0.014611042457297519,-0.04645416690442264,0.0072401805795817295,0.001288835412864345,0.01798567270777644,0.0121997234828542,-0.01967645446116969
PKM,0.04182883792025038,-0.058864568516572555,0.0032525576851858283,0.010209268508015403,0.04991474835296757,-0.02727810686578966,-0.05874570546534607,-0.032512999237996686,0.11266006788850853
TNF,-0.028021215151450913,0.0034647106170166754,-0.024924398725550547,0.07189545446945793,0.03760941855674061,,,0.039058865025707865,-0.02073576640288575
GNAS,0.012455047685707528,-0.055916277108660234,0.06365086679024565,0.003994136669211007,0.06842972684333462,0.0175690556285142,0.010173335539642798,0.057952709345586814,-0.10115503494713673
BMP8B,-0.04204963931316205,0.04094243897382596,-0.016549544563174992,0.005366180558435823,0.024964036791926283,0.042639937944696685,-0.007299224312314265,0.024222118046371467,-0.04965436916652693
LIPH,,-0.011499631437900254,,,,,-0.02810764011872033,0.018997863518022275,-0.0330646657854993
CCL28,-0.024528148835915062,-0.01770754060689318,-0.0195746166578055,0.002393631824491397,,-0.018051197528549192,,-0.02096616443706169,-0.014377635346559763
PTPN11,-0.004977649572831749,-0.022822110123036803,0.02686822424049703,-0.006263472398831096,0.05700752668343268,-0.05979453498572989,0.09359523177517586,0.03414078117843539,0.05676801252137437
ADAM12,-0.049186170772013094,-0.06278505939018193,0.012143078883730191,0.030912206473722056,0.0384044475944882,-0.010502038540619443,-0.024199718852482278,-0.011949872142417625,0.004389988392615512
EPO,,-0.0120314631026327,,,-0.031115884893250473,,-0.02300817302175786,-0.02229577342446135,
EDN3,-0.016359494850301085,0.039966103767951136,-0.026750491911616974,0.006744889263291539,-0.023843869018031115,0.07514836828894932,-0.026976110512624024,0.0021261310568399788,-0.017746032741927716
CCL22,,0.06855093690758696,,,,-0.02240704264188891,-0.020188670218992594,-0.034452812567090825,
CCL2,-0.008059091315371756,0.041175274651527496,0.02736847051852888,0.00935403753822279,0.03346056514126761,-0.09952560033990518,-0.01815630054807176,-0.061377565444121145,0.07850928205594793
DSCAM,-0.041922220151071284,0.010874432652589158,0.02252321870987918,0.03204147155909059,-0.01091855944588353,-0.07881685277731469,0.05192852187479581,0.0009932208907854519,0.07926469252220715
ANG,-0.026706525882760172,-0.05612060763931702,-0.0466414834868805,0.013484402770776598,0.05927350923318829,0.016223020547956195,-0.044713469535060515,0.04471546907936444,-0.02792220897561053
FBLN2,-0.026290561145147464,-0.006990255942334687,0.037007280925711795,-0.023336987581982577,-0.04293436387125936,0.023381153133364273,-0.010166411982737333,-0.003060255644491214,-0.06820684830576083
VTN,-0.01313287979502695,-0.019766342719293114,-0.0038748016804415744,,,,-0.02979247865041045,0.011513413718912851,0.0322157714272025
VEGFA,-0.020326563762232193,-0.041966484278797074,-0.013636724323944771,0.01884504857369162,0.041639858176867016,0.030299952945017108,-0.025684159242307613,-0.05451988778596397,0.05434503518443311
F10,0.011034842880157493,0.007925703159258805,0.014279929275062669,-0.0020147003754017777,,-0.019386311689727258,-0.021204133585876868,0.003747678349689475,-0.027299688192352636
SERPINA1,-0.0073844410091339465,-0.04979711071876309,-0.019536150245093253,-0.0003356077215222564,0.03407945033408315,-0.012999706674928491,0.0007161391561975824,-0.03597632858662412,-0.0043405187591801075
VWF,-0.01781340056590165,0.02834907316406541,0.04039346502061856,0.05220508544134757,0.06118730175858061,0.01857877835308122,-0.03355898203922899,0.05644180427945015,-0.07484593372311991
GDNF,-0.0204418366074316,,,,-0.02657332603567049,,0.015792134847671616,,
VASP,-0.04662412908105004,-0.06643335357265684,-0.0227090430367994,0.0320045981758173,0.09725437348688552,0.011255495661186249,-0.023169376172283245,0.02892157882882895,-0.007156987906087618
ADAM15,-0.015672932768153378,0.0017079428367404025,-0.004236613146527434,0.006954635307802495,0.00357313928908574,0.04709557388768964,0.0368723731161678,0.03588330118108614,0.06881100336601809
WNT2,-0.003842381262064778,,-0.022208870657626053,0.0580215846891235,,,-0.027626455450231856,0.01942005730994223,0.01411685392869331
CALCB,-0.013311578600146397,,,-0.024132288340629728,,,0.008488417269895288,,0.09453070705757713
OLFM2,0.03116201529693131,-0.06492586931042252,0.0011093328496978253,-0.020194202850905448,0.07390761015017894,0.023389383568228103,0.01834183870511973,0.01591580791762579,0.07313997123059755
MFAP2,-0.03295052415402517,-0.03159692339419518,-0.04706068165170236,0.04949155760030435,0.018352540724649393,0.03042476132137763,0.0005264840774763926,0.021449113741155712,0.01782717337350758
HLA-C,-0.02742846842914194,0.07145729913212598,0.004639801677531234,0.04878611988999115,0.006903158345509219,0.037517735475629116,-0.04588056202300284,0.015048637270788525,-0.11869085995487538
THBS1,0.026287435108688438,-0.03424324715753003,-0.012875545830926424,0.0786399893497665,0.025058397400411308,-0.03100768715525166,-9.106239559215814e-05,-0.08022021422492791,0.020538573823935
HSPA4,0.0008025308027000972,0.008090313128472974,0.0062713759518626955,-0.04685275352294973,0.0007520310057857755,0.00029661050261183854,-0.011701290642137114,-0.017060357639779648,0.008756654482826778
LMAN1,0.0004954235362506622,-0.05057038465279686,0.007558884273542592,-0.006942442030775144,0.01437085874460619,0.042000848245319196,0.004680754153006742,0.017165752201888304,-0.016284785563595226
LYPD3,-0.016505373429554975,-0.01684501609266634,0.01850510444943693,-0.01046044406666909,-0.033850795411684446,,0.006158712269506419,0.04577167788923883,-0.030200140645552778
APOE,0.025995036842592665,0.04980215112276386,-0.020360606627894032,0.01682564963555158,0.12771726726062296,0.011273651242703488,-0.020982666164374518,-0.006463443353193355,-0.046510400796716464
SOSTDC1,-0.03049245204715847,0.018159251229126417,0.0330753261088427,-0.016303342265592765,,,0.008182688159595672,-0.025366401469205917,-0.04143418751804868
ANXA1,-0.0029964775822194233,-0.024495819203244812,0.014179718422751515,0.005775628395304439,0.08505584205092717,-0.09870977049516148,-0.006289771237635645,-0.06032352600548359,0.04565836907051137
WNT2B,-0.034398248278008206,-0.02363709625947802,-0.02161233665603234,0.023022851932643713,0.12520403820624398,-0.03579298663454587,0.014815219583277911,-0.05001829174286827,-0.04186370065148254
AMH,0.05544468682760116,0.07678865691766486,0.003779506569987462,,0.04173132919057711,-0.018051195226637805,-0.020855582354579662,0.08823619490664329,-0.03874773537087531
GDF10,-0.027557371435208783,-0.01620294886575516,0.026015232511883438,0.03495870598056943,,0.0005554318052265137,-0.017630983743589592,-0.004284271092975107,-0.0007432496988183385
EFNB3,0.054408911429020594,-0.007083542836202334,0.014909979925421485,0.027516446044016613,0.06379038990374539,0.00512956785411703,-0.017039445058981702,0.07930402088785142,-0.06275511174852545
LTB,0.013643152014605378,-0.02093381619855501,-0.03775349486149579,0.06479978277514767,0.02006459481300647,0.02667128870387699,-0.04126337832078639,0.008647650381112548,0.019335171863066776
ANGPT2,-0.03601377272965757,-0.0309921694037298,-0.022636021976176753,0.037119126875332864,0.008542349819985329,-0.013182492460033961,0.021910674546836595,0.015401157442619473,-0.09522558940412605
NRTN,,,,,0.024318746394646408,-0.02278264379203273,-0.0204871271627901,,
ADAM17,0.0076549325155651216,-0.02254003952543511,-0.0004929221498686895,0.04541024877649605,0.08860822857962014,0.030693573790765028,-0.06329751300989367,-0.04586923011066568,0.014978641858684583
LRPAP1,-0.00014294170104376685,-0.05969038694897503,0.009027345013444514,0.006033165628318589,0.00969645132325845,-0.025478299411351327,0.02682251087375362,-0.01821685549217385,-0.03276531347463408
NID1,-0.052206444546776615,-0.07029687407286576,-0.03540730989878213,0.04626848940334523,0.048636257057516265,0.06212287242419764,0.005123174695975733,-0.01526404927529227,-0.07011585237349686
MST1,0.06563417984758774,-0.034028125906792675,-0.0031595913675875695,-0.009170161571440757,0.1463467007768283,0.09676723650152452,0.05016840819203366,0.06796498245485273,-0.01890065202384681
DCN,-0.013483744875068584,0.02733555375918494,-0.010545382981725887,0.061635899688230696,-0.061642128807408415,0.012900000857475516,-0.0742968060536927,-0.0444092001356332,-0.09966698013711725
IGFL2,,-0.014262696912149946,,,,,,0.013648450091430044,
COL7A1,-0.039754273520412595,0.009126554600950455,-0.002141192509146686,0.07114469560493812,0.05264260510287504,-0.03458057725616308,0.013635264772471171,0.07773220495355426,-0.008046684599885083
CALR,-0.030583779451590937,-0.06250967572603082,0.012835767885602669,0.0949050501696308,0.06656559102607472,0.0659524524751887,-0.03140650680270175,0.009212493859621878,-0.004051033011082018
PIGA,-0.05053192413454069,-0.034172757145502455,0.013946863725537264,0.05193948922685734,-0.0011460959089479182,0.06570112366929941,-0.01940677814848556,0.09673529386714055,0.017144811282528285
CD200,0.05350078425297704,0.044122225431926634,0.038484143506135916,0.006782434737287554,0.07527165271242789,0.027177613751517796,0.06567684458807115,0.011541039836207178,-0.034133350308709606
GRP,0.04685238133405274,0.027416443245276298,-0.016707663031214667,-0.02668977411861054,,0.017596937256989395,-0.02247102986916899,-0.01012919266370848,-0.03098574731275587
CDH1,-0.02056140100216124,-0.03978013187757362,,0.05450047860260893,0.014669153059535568,-0.0347493342120564,-0.03692861902048509,0.03118011545037295,0.08466739934950267
LPL,0.004848720700091533,-0.022390059706514066,-0.024901652207672553,0.017601916978077566,0.01278935129096483,0.03387459227988065,0.036262460495336,0.08052475868374075,0.012847104847064595
SEMA5A,-0.024962321249889577,-0.030128665855407657,0.053178952221201184,0.06795324026924214,0.03489741012987436,-0.04609881100999006,0.041265926981198804,0.022380105143610406,-0.04686902944705605
SEMA7A,-0.01968378710154007,-0.017098168993657917,0.038744899107451006,0.030179349698997555,0.05914267335406189,0.033555281738433355,0.000645196960475172,0.09635875514845954,-0.03477383347521873
SEMA4G,-0.021471784932487144,0.007436708913403718,-0.02255650400852428,0.05814411966011694,-0.04466339856614161,-0.015796991995909063,-0.016900202999165958,-0.04845056494037484,-0.02170977900321961
SEMA3B,0.01333593165492488,-0.008376988317280466,0.001925985418746863,0.013034228486364796,0.04357222158653959,-0.012641517717053597,0.016716570983791798,0.05054824712465447,0.021504478026509205
RPH3A,-0.017653438906518066,0.04094039118834005,0.018414013633027665,0.014933850050893312,-0.0055206671000242735,-0.058220434324328676,-0.033724767054942754,0.02304719053718249,-0.05606397098077105
JAG2,-0.029313499924434543,-0.02951541685079601,0.029271535086501693,0.02524486900745945,0.04446848165584268,0.042310605361424496,0.0011881311403899497,0.03410667036201951,0.0072842722088500315
CGN,-0.02161138560986553,-0.014714751625311084,-0.00633388893936658,0.09969577336247298,0.06164980434004116,0.03368570795991219,0.04448405455790899,0.0919040479061483,0.011013932766644322
GDF15,0.02339064955299739,-0.027559622827292598,,0.11486880639048386,0.005346563129785405,0.00011556180454963162,0.0035631873016058933,0.06909266453334013,-0.024308659507719734
SEMA4F,0.00025325158044433275,-0.04704905663256712,0.04644236696414429,-0.013808258702789808,-0.0010639301072528611,0.05341870385941811,0.01333886646012058,0.02084605943658917,0.041948335298879424
NXPH1,-0.01932256877145687,0.058183565824577545,-0.0362924852829391,0.039185948673862776,0.10997395783102916,0.013998839863838907,-0.012777466954448272,0.05688403649256859,0.004822128466003234
ARF1,-0.04380310076873693,-0.0194929811059004,-0.036217223968399874,0.009646881202742092,-0.025885444379610583,0.01588313475267657,0.006832871927622985,-0.0013892894735078678,-0.04788341041827664
DSC3,,,,,,,,0.013891581917143353,
EBI3,0.0030257766887137514,-0.028264860013041005,0.0014801637576958128,0.001473638929952682,-0.0648688305791236,0.01244408710861929,-0.012221696852048502,-0.01864576137569176,-0.019050525451303698
TIMP1,-0.01032062459580757,-0.03635822224169452,-0.051261657747110945,0.023238415324319597,0.0624402022630283,0.01678191654536254,-0.03405809758964762,-0.04446168525025032,-0.019783560739362056
SEMA3C,0.02597865987462825,-0.006364192238727505,-0.02755624943864028,-0.07332187246267353,-0.026956376778529214,-0.0025415847557756443,0.028820903310709554,0.011520281309696517,-0.07849211021356978
GNRH2,,,,,,,,-0.024160516491308043,
GAS6,-0.03653171644698336,0.01077642503298832,0.004376253486149173,0.030588562698021134,-0.03138662362036638,0.05458895778471271,0.04875060484811102,-0.030539385829691373,-0.030406240217428514
MEPE,-0.016304892857547885,0.05834432856109035,-0.022104473733346876,0.01649486241837666,,,0.011498083667651612,-0.016625296054497616,-0.03368361506879399
SERPINE1,-0.03153736369921207,-0.05778856179316628,-0.012987208310653989,-0.009065007536631496,0.0703471158119362,-0.04611474080230829,-0.0026522719998661698,-0.08122109233975117,0.05351983716806729
RSPO2,0.036587517208778224,-0.02846894160663185,-0.002943846466466044,0.00011952230877328407,,-0.05682515023617147,-0.030880380594036284,0.06862354508452265,-0.022625873350288515
SHBG,-0.014667143737029133,-0.02422561160665591,-0.02431088826152844,-0.024512803196406474,-0.03616423446168042,0.07518615134660386,-0.009682089231348329,0.010254323787235441,-0.037433218778336094
LGALS3BP,-0.003699852894054735,0.025540446374275643,-0.02090651759539902,0.029651307112040115,-0.039383623933793556,0.05171704173656555,-0.05390158082132802,0.008789492714407581,0.00702962599791701
LAMB1,-0.004163995972081086,-0.0076787653477327945,-0.017686752712461853,0.06248019195403053,0.03302214256767362,0.0020120986247775512,0.016820341712916465,-0.0020936590652735785,-0.10894121480774353
SPTBN2,-0.025457213262548684,0.029951295684350773,-0.02994484185537959,-0.01623542081121014,0.05775159412201923,-0.014133925948023514,-0.036121580436407466,0.051736259681787626,-0.03252974964213062
COL1A2,-0.030614492902267074,-0.01693002458679646,-0.030450856211582337,0.04942078006371911,0.0083881488456954,0.02515656399817284,-0.01981395682922072,-0.05752481442465933,-0.1076139914270486
DEFB1,,-0.012707222965288582,,,,,,-0.04774740229521015,-0.025743568885944527
SCT,,-0.011679503838354801,,,,,,,
WNT11,,,0.00911016692188384,,,,0.01993602908277034,0.04014330626682202,0.06206964882713779
LGALS1,-0.03626633190085731,-0.06086405912889802,0.006670218704205671,0.03912790210279961,0.024217613226858725,0.05208119185832086,-0.06253242191251916,-0.001163083855989498,0.0847389265170938
BCAN,0.0004971204330362118,0.09616006127878593,0.008377883197322246,-0.0002846305392625713,0.1465662610252406,-0.03492205835862184,0.012470758748886616,0.07349974942144684,-0.06672390283533021
ANOS1,-0.05944054141715827,-0.010835841567109948,-0.036582893970980856,0.03710337004817695,0.16584447313422215,-0.03168610847502046,0.004382718418218375,0.0038052968791916723,-0.019505272820349612
EDA,-0.02513749550200458,0.011984896597880709,-0.032599291441285386,-0.029994345702635247,-0.04487610988979039,0.030305689648549617,0.011774428225981534,0.035781742609954106,0.021655704358578762
FGF22,-0.02149691748527898,,0.022697178676788256,0.036754112588128,-0.032779858517460195,0.0362592969488813,0.007951194441882033,-0.03247876461861131,0.04702781181889907
SHANK1,-0.011609942882639245,0.04823143822559559,0.028280811410837114,-0.02683135313475599,-0.03437590385445067,,0.01184313471567587,-0.03974888067498888,0.025414619872591977
RAET1G,,,,,,,,0.09428086313480662,-0.021284862446061734
TGFB1,,0.03232572737773417,-0.04063952159066028,-0.014052126762705043,0.024943960194103,0.07079247442311175,-0.011115626225044391,0.03463342521748204,0.022987466384219512
MSTN,0.023884410928155856,0.00832137179021058,-0.005005535575221,,0.08201467430684202,-0.0560276280694582,-0.03485957275518937,0.01589130035406047,0.13140836602291475
WNT4,-0.023695606644983293,-0.017946939501536856,0.05575447194461175,0.06204250713452951,-0.027217195822158927,-0.01758548755826498,0.04817907609740253,-0.06041055003932068,-0.056693915383470135
TNFSF4,-0.01417310212508871,0.04317126240747724,-0.022399411852665762,-0.02765913447406519,-0.026417731467648344,0.10497087467130962,0.002795283735904816,0.05232926510850033,0.001720420071018093
NTN1,-0.023806908304137345,-0.019051710349556942,0.02493112358997436,0.05909413696022512,-0.007471317646670444,0.043980012190594296,-0.045267639978886325,0.010697747096844495,0.02843098013967156
CXCL12,-0.042525547715424036,-0.028706106365992558,-0.03456305034146784,-0.011527980443993953,0.006188492267305465,0.023675795070510205,-0.0043982370540450715,-0.020915484340268423,-0.05215666003913216
GNRH1,-0.011810549330184193,-0.027088412989555517,-0.015541200156313455,0.008984924654089118,-0.035151376896766805,0.09241725492112798,-0.020311357938450035,0.012430721442155656,-0.02919289736698583
FGF8,-0.01650537033727813,,,,,,-0.004312945088186271,,
RIMS1,-0.018114591393354744,0.0564582480754014,0.04854638328920945,-0.012577427252322533,-0.026986331116236606,-0.00948007621368698,-0.06538579201094519,-0.020464898740085842,-0.023131386338258522
FGF14,0.02164967364187408,0.08693843358339122,0.03217798789035749,0.02787841217995084,-0.029802957489393836,-0.03084922476431817,-0.024262882626269796,0.031908166800782824,-0.05801375222680319
IGF1,-0.0023034553132305715,-0.030406449822294554,0.001573936724884576,0.01926085971943505,-0.015084458736071936,0.08091686222447761,-0.0005161981076337125,0.07219661140683903,0.021412862113489285
TNFSF10,0.0024226898496416197,-0.021014576197407767,-0.01093951371574237,0.055842192458893505,0.004472622852136773,-0.030630201136922802,-0.032383902696701716,-0.011213796533686468,-0.025739727014004034
GDF5,-0.013662337457721713,,-0.024050852065529555,-0.0365772847218749,-0.026573311195684634,0.014596427315462996,0.019638713839207678,0.051485328065881145,-0.04657182380235375
CHAD,-0.0069246849694519505,,-0.020211275503783138,,,-0.019813009675691363,-0.03202250155233802,,
RGMA,-0.011669145229668828,-0.04682673015187589,0.027109309430842776,0.009447368632613676,0.04921827283809734,0.01721380690338959,-0.033003827513915965,0.015377155566604113,0.002091684277681834
CLEC3A,,,0.12366228340762626,,,,,,
WNT16,-0.015914506656754115,-0.020090781242689492,0.03564849902507182,-0.037875480891741066,,-0.016367655869898627,-0.020487124458698453,-0.0005891295931029322,0.030700395339337886
CX3CL1,0.003515160718437252,0.001970931586242028,0.022802308260216477,0.023767906351030963,0.1261303266322021,-0.03315120509648577,-0.023646809000291664,0.06743883836136172,-0.08008010711310726
FGF1,0.034856524170334066,0.026492587224341432,0.019266025836668834,-0.08438714323488275,-0.05824066967837522,-0.062264304157091936,-0.025035173710659935,-0.03312617719451506,0.0023183364371658364
ALOX5AP,-0.041901711353383476,0.07218446961382362,-0.009677159427977795,-0.017644924792568066,-0.06730964871876097,0.01037003431376473,0.034033204405509894,-0.05610722115260206,0.09132186061136928
IL1RN,-0.01621241345672526,0.0330899841242013,,0.08625280598371754,-0.03641385005814466,,-0.05708309008913589,0.030820686652655513,0.014337367180130671
PCSK9,,,,,,,-0.019885954674247926,,
NPW,0.0507752916089436,-0.01620295039280177,,,0.1296531481700043,0.036051206701474166,-0.006954666006581755,0.013551717069492762,-0.0005445388079445068
CXCL9,,-0.022914497286303286,0.022629642332688042,0.08154675435517698,0.008505229648742715,-0.021442668912683406,,0.050497409639039814,0.004609822983554865
ANGPTL4,-0.06747142880725535,-0.018529091016126494,-0.012152952291470455,-0.04340285425002795,-0.011603551607504864,0.06188359375011326,-0.03138864589954035,-0.03339249353153381,0.07053358521743996
UCN2,,-0.018300633807940857,,,,,0.08109469995227389,,
OBP2A,,,,,,,,0.057887237866325256,
COL4A3,,0.10604899205736272,-0.0010918351708640718,,,0.0495482966371492,-0.031428284114540586,-0.029913365740297106,-0.025514423017361794
NRG3,-0.008832080834524983,-0.0077744729392016385,-0.013803619122857935,-0.02688498881834027,0.029712154589420295,-0.011541383072700886,-0.03678276994780138,0.007972361238260107,-0.04085144527699604
IL23A,,,,,,,,-0.011920685063377413,-0.02857394387353449
COLQ,-0.0086968033340468,0.0179163973722063,-0.002966929665317748,-0.033994804237531054,-0.012994175966147836,0.04881911839873212,-0.04170214126796424,-0.002860775733777764,-0.02688377349788772
SCGB1A1,,,,,,,0.04061516225162378,,
TNFSF12,0.08565778243385924,-0.00946422511415995,-0.029907671895573005,0.00022002607100214615,0.004506629034860024,0.042286566518890525,-0.012366649201622958,0.020628161314110823,0.07859451043280823
DKK2,-0.023162605557789553,-0.003688779495316712,-0.016549542696971696,-0.045222350380500036,-0.02311622359988614,,-0.026483418093787015,-0.0006516470403961632,-0.03608154595111447
FYN,-0.026256112900327352,-0.02146023790151695,0.028448246930221303,-0.03203270668791443,-0.03815137186042042,-0.05101956149313529,0.006224260739684391,0.06199781404367486,0.12135877598514887
ACE,0.03187689733124874,-0.018915519804860836,-0.013830596789597688,0.10628762078264055,0.031174640849662445,0.02905618102817496,-0.00974055627799948,0.058680949827561384,-0.04832881228878178
IL18,-0.021637104828847332,0.003557094507416059,0.022614161012140865,-0.053608684374515755,0.010273452110695927,0.04780236790737105,0.02999713026593729,0.05006072031122551,-0.032617991375111476
PPBP,,,,,,0.002391519046136756,,,-0.023855496575812502
