,UKF243,UKF255,UKF260,UKF266,UKF269,UKF275,UKF313,ZH8811Bbulk
SEMA6A,-0.039220771531284844,-0.04176944470329392,0.002191609149271267,0.04515665613671195,0.10489688436917032,-0.010142891713175322,-0.005717664015529613,-0.028566842530517212
IRAK4,-0.009768516270764624,-0.006783962958202469,-0.03538103274964433,0.061320391739918954,0.011451441341732696,0.023702566242347498,0.028784602030035977,0.011776609472967792
GSTP1,0.11252406533598881,0.07797099949611508,0.018917233081335416,0.10737475031751999,0.08188619698289445,-0.0214456322378322,-0.04967382114686011,-0.009353557238041635
VCAM1,-0.011334118501864996,-0.039239793644293454,0.00851688449791691,-0.007863899436696117,0.06671112851505748,0.006219793779751843,0.04243733554529326,0.013532273494846194
NXPH3,0.0732018118840193,0.005199691344106989,-0.03471619299417501,0.0574985903770762,0.07836173388534882,-0.012761778104262638,0.006387197651973284,-0.01084410434418115
MTMR4,0.0312778298910121,-0.05559000689218472,0.03172283473715438,0.0534449186918187,-0.007403662687624886,-0.02205520856496458,0.08250497370396608,0.04385113175978607
LAMC2,-0.022923638796493985,,,-0.018955606053016008,,-0.01277335301709915,0.015464627721296274,-0.01831559697291557
IL10,-0.03636915234188648,0.01739506834750852,-0.002323592615914901,,-0.02080925583491006,-0.007594127442536057,0.05992523964295145,-0.022428952312413854
SEMA4D,0.014723268978730254,0.024716951743570106,-0.02175580977196505,0.020789006934826527,-0.035559750242433824,-0.03683023032802785,-0.017143248215796658,-0.03580243812967947
TRH,-0.04473462551100543,-0.01860941891348637,0.08916284969575339,0.033095695782903396,0.027152611116209535,-0.033659838387339325,,-0.03902154577962096
SEMA6D,-0.007571909528770989,0.06320862723465444,0.05316209750556445,0.08610681416835081,0.06234300445647008,-0.03986688199657532,-0.025947230147684974,-0.022793581577264486
CEL,,0.03215293592588954,-0.013974630577072098,,,,,-0.022769422535201377
PDCD1LG2,-0.006038888286679627,-0.025144314644155612,0.1256578526973512,-0.013311587006750749,-0.037984101722601485,-0.005744058915898531,0.01757938994944431,-0.0016754646990431335
SPINT1,-0.019090833993419466,-0.024519722173713596,0.04504041709275509,0.0473201489140101,-0.017552188082610925,-0.02219090959522665,-0.005289200863830644,0.015894910563181406
CTHRC1,-0.06684018880558257,0.07107698497099754,0.03044044229854498,0.1349255212604351,-0.02312821595135898,-0.057789197365836174,0.0517405677828489,-0.017051043378729504
PODXL,-0.015879231525938533,0.07408560595230067,-0.039840201210772565,0.0935157264180022,0.09911907317641509,0.02323575147811447,0.049033633665588695,-0.03635512700443323
JAM3,0.025707763290503963,0.012814757786693927,0.01857941212995558,0.06439373518498837,0.05024782152390139,0.014961050875755406,0.07497664675139822,-0.0160506813650121
TGFB2,0.003891526847769914,0.04685833390289656,-0.048783050159216246,0.017459560916122843,0.07579972975274302,-0.017185038481985753,0.06248832288643243,-0.027321990591245886
COL18A1,-0.03347039460916264,0.001928443871439657,0.018967884345042978,0.14084172983894086,0.06927562155719148,0.013313308123205731,0.04501181014880019,0.005540456173217596
NODAL,,,-0.023058421964596277,0.11229787372084996,0.03703085303147221,,,-0.017227146144143023
INHBB,0.034207803641855064,-0.056849721008349986,0.01641028964173716,0.08667905625047155,0.08873059684834195,-0.008666072003848812,0.010087909249591768,-0.008591535050824804
LCN1,,,,,-0.013916327636312597,,,-0.016268860583190263
ARF4,0.06693462988140421,-0.023592685376789678,-0.028956874314811542,0.08814865837107967,0.02655593691372099,-0.0021797923924646947,0.03702807743630859,0.06406945573865556
CXCL14,-0.015403506736795735,-0.00090362690471276,-0.04054061058271321,-0.0680313388960264,-0.018205851503927725,0.07228637841748231,0.0783225417245954,-0.07243519974878451
LIF,0.03335062352317424,-0.044051451969304135,0.0017854974535182729,-0.016793638212433994,0.07051950331678679,0.05562886410872087,0.04431213768127085,-0.02500192012074309
IL17B,0.01692933455395212,-0.01860941891348637,,,0.04577252772697397,,0.029385815575346773,0.005579511032935295
MMP1,,-0.00507222578627237,-0.014043901061117338,,,,0.08142676992142531,0.08816180046420716
MATN1,0.005682799127921119,-0.029728495357255073,,0.1214848994812392,0.037444992005419286,-0.010273965465711389,-0.019255381575525407,-0.0006777780116209003
ADAM28,0.026302043976006287,-0.03064143419978559,-0.01487638799384927,0.04530639372526569,0.00999194626283098,0.034678173740896295,0.006091869203535798,-0.0507874465945775
TCN2,-0.015356993127423507,0.06483847928214316,-0.02950361531642876,0.047760464039180654,0.010033757411618854,-0.008684213868708697,-0.06310832900440058,-0.07691595771185673
THPO,,,,0.04003297002585978,0.041537827794388055,-0.021092005615370484,,
CUBN,0.06778262074254697,-0.029189170557235248,-0.024068175044559645,0.07609114275862788,-0.03551982957955817,-0.006912899836803159,0.036251850786075804,-0.018700979294649006
TIMP3,0.06242901956434546,0.011070444338890048,-0.004523538495015046,-0.03540242739963418,0.0699803767915994,0.05756528372599536,-0.053200283709794245,0.11084765648510504
PIGF,-0.012707136858990872,0.015170052279244905,0.03192479049832681,0.08426881176102413,0.06861943888738789,-0.014710450269937054,0.020933688186480375,-0.03521778849519121
CRH,,,-0.014271163326237521,-0.01366234361858739,-0.02139965241471448,-0.01617361985955172,,0.02555326917340091
BDNF,-0.03910673590410436,0.007165144078241043,0.04262103889936698,-0.020570627254886082,-0.06661724529416552,0.017495409856328893,0.034884255765966946,-0.0552398854662748
CCL5,0.013449525930422779,,-0.005079237055461073,-0.01995732147896152,0.14118382485677036,-0.040622791970839484,0.01728034550763547,0.017000666582469133
GAD1,-0.038596752881992186,-0.023928825978902966,-0.04529718604329191,-0.06090810692101614,-0.06567298336878959,-0.03726362556723874,-0.028846740976391973,0.02389393157424978
COL14A1,0.021456986693033725,-0.04246420935764002,-0.02706530798643308,-0.021150330299579405,-0.024686760665297312,-0.022317276324258593,0.013130789901617517,-0.058046715448895274
HLA-A,-0.027269969830358724,-0.07543953960821395,0.01573681374851933,0.01799107110626745,0.06420321579117741,0.006460907642532996,-0.046747414791068406,0.014224908698836513
FGF18,,0.038455029851512786,3.4166936287035405e-06,-0.01895560329175184,,-0.011008958759118734,-0.01999346145139707,-0.025395750472208437
ADM,0.13319606285201707,-0.013780688534521501,0.007687970356778568,0.17519806410917702,0.039951999673544736,0.06403663854292815,-0.027848909185054834,0.08880590001209177
GNAI2,-0.09041075912399864,0.07681763131958329,-0.006374591111402022,0.031511856090617886,0.07966842672352746,-0.012463581634280713,-0.06852308255323694,0.007495808226877508
HDC,,,,,0.04429018797541728,,,
COL11A1,,-0.0703576174863184,0.07655560119809726,0.12994637634693765,0.03511706878987865,0.017477925132651558,-0.009565970151288518,-0.012864379482796881
NUCB2,-0.04765032276660537,0.047271467034805385,-0.02746040019533906,0.011248030464136577,-0.024824337551989515,-0.023381384483878186,0.012284207770831805,-0.0016665072551896654
CXCL1,-0.0023903284418505515,-0.018337014072513837,-0.0014844152841928249,,0.10106907900959082,-0.023247284690659054,-0.004328857495819231,0.07406492231565044
VCAN,-0.10103953090186457,0.060155229474869384,0.03734768714197523,0.11792078827176049,0.0972905464060237,-0.02654407811342969,0.01502760721518352,-0.010873639554296382
MMP7,-0.022508982894573325,,,-0.01679363349854298,-0.010157771502928063,-0.010146532912619266,0.12339337089608951,0.028913254436140033
PTPN6,-0.006751505143077715,-0.0187857793180154,-0.0051558840371237905,0.02075241282114986,0.014494327148837603,-0.005912936438634331,0.022717353114997355,-0.07386353040314102
PTGS2,-0.030690695172342977,-0.023027099705074817,0.003988882615870192,0.04594586925713986,-0.021938875830678124,-0.004187835570435264,-0.005559430048635326,0.037739721614631516
XCL1,,,0.08556440402201006,,,-0.0005130473058654527,0.007618496592064808,
CD58,-0.029533955530866827,0.06257005693744212,0.0004946906958318133,0.07193263092523075,0.08313461713183748,-0.034302343127833174,0.012051828050713911,-0.02481815942964841
TNFSF14,0.042261842994946106,-0.03619573622073377,0.01141363785512953,,-0.021165209726554172,0.050537917914719996,,0.03365577481528597
CNTN4,-0.03571350391668417,0.07292427782334242,-0.024489251410354556,-0.004599743640783927,-0.03606814863769746,-0.017780640946267322,,0.0336024686599185
INSL3,,,,,,-0.011700019616745725,,-0.016070817190105134
BTLA,,,-0.015568284794266345,,,,,
MFNG,-0.05567927245208595,0.027889816384113957,-0.026187020418174865,0.025759493529327028,0.04459990606780649,-0.004493181408120266,0.038255669728956485,-0.07963940222160043
ICAM1,-0.034527811756571165,-0.025413459143011515,-0.04813600590462765,-0.00010197259417919905,0.07465330732806154,-0.024129681745955922,0.006379749920149658,0.002465289758309673
PROS1,0.05394248146531665,0.00015253786058253544,-0.01381311493830016,0.060822763078886836,0.06263595807139043,0.006940266388218467,-0.014092437279464813,-0.05861225452402271
CLCF1,-0.0057076728801856704,-0.024253810476912614,-0.014543845195437485,-0.015611359356095571,0.017889685149029267,0.07363636488482911,-0.016659453147342167,-0.009739450471113477
PSAP,-0.0260245663681907,0.04047615348997566,-0.01064190801629807,-0.11993978135994149,-0.06631355315180464,-0.0008343903221970107,0.05626641962550372,-0.010290356487966714
EFEMP1,0.014317782475455856,-0.08280980222225175,0.00649801082591261,0.033033554991672036,0.07186597659386389,-0.06708452415737928,0.12957928579402564,-0.034548101165875374
C1QTNF1,0.028000119737889243,-0.010967791761977447,0.02272129207031165,-0.03463545629774938,0.01554539964402953,0.020126504651672344,-0.051081508750535895,0.006163014395098681
ALB,-0.030556046493085225,,-0.026475414693299764,0.14331887264353707,-0.017038383692972874,-0.012773352690134515,-0.018227587910641906,-0.012813022295094288
CCL13,,,,,,,0.03187092805985994,
EFNA3,0.08639966999336632,-0.02535810842715364,-0.00692904977442333,-0.022803198605226265,-0.050192379456939065,-0.010708117331698972,0.03894475520026751,0.031058858359672963
DRAXIN,-0.0204013490251118,-0.029760959285857695,0.1498010849617987,0.1383001079292883,0.07895934937761918,0.07649570113345949,0.03961564240149646,-0.013737714901121405
RAET1L,,,,,,,,-0.016268849921260275
NPTX2,-0.06378662040345709,-0.00966729320887699,-0.03089487008656065,-0.10884477114692087,-0.05469880639222803,-0.03795192098986358,-0.022003177468205803,-0.05236092907183431
FGF11,0.0820555019933996,-0.0029948686807131832,0.034829982223713786,0.08537814563247505,0.08363011758070377,0.010806767128072237,0.03201382575000122,0.020583262652522052
CD59,-0.03582079145668245,0.017779474865790585,-0.02685549556811012,-0.040965917028150285,-0.04475831418033736,-0.06551693767136658,-0.01667606462379735,-0.07247707152217465
COL9A2,-0.04614153107259898,-0.01947661682166433,0.07652025580654664,0.09478923112947206,0.021431980108080294,-0.0317848556939447,0.0009642899849053858,0.002466647921681803
DLL3,-0.07892306351235674,0.08559235642525882,0.08916285821528111,0.13203828676918666,0.020108329194193468,-0.0510637903617249,-0.023357189066262458,0.002806972885463309
FGF5,,,,,0.06984483563127546,,0.028750268885279193,
LIN7C,0.0420717857973994,-0.0598136974875637,-0.02872424560392275,-0.023452790150822064,0.05727033898109776,-0.02134950025899192,-0.052753742155351155,0.002452324883360699
GDF7,0.03193333505573196,,,-0.02294650039777529,0.07437187550634422,-0.03333083209900648,,-0.013946450477346965
PSPN,0.03534883154462308,-0.008933370461452473,-0.007774111463553761,0.11170921108979259,-0.030999299293566273,-0.03527657974685462,-0.01695063306985419,-0.04106195677604551
ANGPT1,-0.014668274896582824,-0.021864688341940552,-0.04771450512084594,-0.027650651148639578,0.05742582634288777,-0.015450912257826953,-0.037601161563514916,-0.03568449251320973
PNOC,-0.04111356638639514,0.0470093261270768,-0.05948369385717339,-0.07893380314877348,-0.07568403780339304,-0.040600227915586554,-0.018227587910641906,0.040930839128054966
L1CAM,0.01072856427047651,-0.040775418025487,-0.0026705308527967615,0.002998882385064973,-0.05384506623440338,-0.022272441306697546,0.021666300244563043,0.0014694211840025682
APOA1,0.032704136470692494,-0.03239426088110617,0.000641773289388728,0.022020660654984262,-0.0015631948806122103,-0.015235460851368935,-0.013663977035712505,0.007264862100583009
PSEN1,-0.03249085586439808,-0.013425998831455004,0.011535995413893762,0.0018261215420401979,0.050624721320292075,-0.031318990384633434,0.020965866266200575,-0.0268757894305455
CALM2,-0.030337379957352115,0.058544586204275315,-0.002119863138602027,-0.11875364256497213,-0.07840839351608947,-0.056151452731528016,0.04985004977447841,-0.06292382589507861
CLEC2B,-0.00985747678675986,-0.0006647029369039618,-0.0024782283160477404,0.034758131253068245,0.046705127338346045,0.008594334757186779,0.00487280516654706,0.07165661881929056
NTNG1,-0.04361545102913133,,-0.027789214057280555,-0.03526048488156321,-0.0304289055516965,-0.020618490064128237,-0.004274759218884823,-0.0037874112675194403
LRIG1,-0.009474847299865261,-0.029596598675820818,0.05892623465604803,-0.019640065428970253,0.07104481560995765,0.029528510937904102,0.05594022820115516,0.01253024087145835
CPAMD8,,,-0.018960042791463554,-0.031959897962964376,-0.012273692053724684,-0.012978023123789031,,-0.015667710788730017
GHRL,,,0.06390710872749894,0.06771332416852384,-0.011134750410509866,-0.02275507856933721,,
