,ZH1007inf,ZH1007nec,ZH916T1
COL3A1,0.0011622461223162082,-0.10646975116685743,-0.05015730506515231
S100A10,0.11084774797235356,0.06708620014646971,-0.03915298913442242
FGF13,-0.012789096410144028,,0.0045563133622384035
SEMA4A,-0.027892250465272037,-0.005787519991931435,0.1108410563127449
EFNA4,0.07528309918618524,0.12630860343177205,0.007577758559938491
HSPA8,0.07204812924519592,-0.04064394367121323,-0.08128380711528768
NPB,0.006654612622107504,0.07982418462542502,0.09978118029489022
ULBP1,,0.0759265673672258,0.038443166203920846
SEMA3E,0.030553065903026873,0.09288167425269223,0.04468772938963381
ADAM9,0.04804065763644292,0.048121138321959904,0.062142949461370396
ASIP,-0.024990275311289063,-0.07802825131286924,0.05252431860138881
IBSP,-0.01100316666982495,-0.11929630885329269,-0.04446690394865535
FAT4,-0.03536294822975828,-0.03772370741017144,0.04067075857856459
MDK,0.07279278455436808,-0.005671634030861052,0.0730627629696828
BMP5,0.0014605308498376337,,0.021612836021122996
CAMP,,,-0.018177648018283126
HSPA1A,-0.01990201163873645,0.0491350118953233,0.0190333531233888
SEMA3F,0.009699420305948014,-0.01982649729241626,0.03152100291834376
ARF6,-0.06808739562118961,-0.012165232711672335,-0.04609633357927892
IL6,0.026035251712464208,0.034820161738973385,0.09296443725852108
CALM1,0.06233153341114766,0.07281948510420992,0.02406652734999448
VIP,-0.012554051646313475,,-0.007375224198526399
NMB,0.08298066255656375,0.023824952376678372,0.013750646842522174
CCL26,-0.00985382124733714,0.0190070429839751,0.00650320670722648
FBLN1,-0.03224707025885796,-0.07397593266579641,0.04403433785223226
SAA1,0.05472089644416626,0.14901291094442307,-0.004324563581018181
MICB,0.04075503909702551,-0.025713351384712365,0.03494295300523894
MMP13,0.03320079408668929,,-0.02870138717756793
F13A1,0.0759640123706618,-0.031707568420984114,-0.07421662990882666
CXCL11,,-0.04183369627063997,0.07740839240705223
COL5A2,-0.05384047582188761,-0.11555915644584258,-0.048785759893353264
EFNA5,0.058257051061332735,0.034183077672724535,0.02392501736339628
AREG,,,-0.002908203458277884
EDIL3,0.017565110285910245,-0.07057699888951466,0.02083786954720143
CD86,-0.035265118851831555,0.02695317228993206,0.044225417479136504
AHSG,-0.03563543605770962,-0.03988184973742933,
HRAS,0.050355568832812954,0.04927606168097874,0.06974021989723513
C1QTNF5,,-0.05483439321065648,0.026027827463992174
RLN1,,-0.04119195041564435,-0.022556343992261606
COL4A1,-0.01911072339717233,-0.16806305505066688,-0.07292931889813532
CCL3,-0.026850391116878515,0.07535708989133466,0.13742473461801968
BGN,-0.03264261061481775,-0.14871089725917908,-0.06650443172487365
RETN,0.007967603405942766,-0.026967364387925914,0.06952250947154706
S100A9,-0.07215538087039419,0.08895394305853299,-0.08334985451794674
HCRT,0.05641604387359558,0.0188171377876471,0.031690022535218354
FADD,0.003013234472682495,0.15588926722556498,0.06575672728020299
ACTR2,-0.07814152845273924,-4.8335100061764014e-05,-0.11039594523993614
BMP2,0.04209947031332094,0.04807632123808838,0.03103927661267982
CD55,0.010469237412699053,-0.05574850132703817,-0.006180998117506975
CD6,-0.052149720098582694,0.12533870435765063,0.026977162524435987
IL16,0.006891894303870281,-0.013676936631214229,0.11003332717895466
LAMA5,-0.023773475156897664,-0.014482827672959012,0.030264730687233534
RGMB,0.03561249035479018,0.055550326584503255,-0.01598369794084055
INSL5,-0.03751817898251167,,0.17550271457881295
IL12A,0.026265405120884527,-0.02467092393898295,-0.03250840414304293
S100A8,-0.020553343323595336,0.06906963497270681,0.007477366620391285
TAC3,,,0.018551025077596935
MFAP5,-0.035150753924234994,,-0.02336573400187041
CXCL16,0.026859944159782455,0.07457431645427849,0.0588527503304223
AGRN,-0.04936537948651231,-0.1080967739577297,0.040382843486632056
COL4A6,-0.051353509226734054,0.18419430390334515,0.10331422490749637
FST,-0.029560140628400688,0.08701959087924777,-0.005089407711513878
MEGF10,-0.04751181126343788,0.0015728554455457001,0.10001791006920806
C1QB,-0.024849481240259513,0.01633848126475537,0.0826183585760557
HLA-B,0.029873428918094143,0.051638062627920006,-0.04639306390144063
PDGFA,-0.03918876827303114,0.0051007400896284204,-0.017193942546322432
LAMA3,,,0.10541975906364137
DKK1,0.04547195463647981,0.05472629427758078,0.05332067300828205
INHBA,0.01666727057496151,-0.09966484701178932,-0.03727743802732988
LEP,,,0.050877101404639115
IL7,-0.036114334207305206,,0.08616436258691844
FABP5,0.13188037441783299,0.09021443907048546,0.02441825752547366
CCL4,0.05632007051532949,-0.004804517685320868,0.11406953629827869
FBN1,-0.012019723052368012,-0.06171114017943608,0.012332868544415735
TCTN1,0.05773247459947529,0.06021643471622024,0.07736632122298463
BMP7,-0.019983922681274184,0.0584473611958957,0.03406372289020913
NLGN2,0.03082097746732766,-0.013650836307823789,0.07575947315797349
CCL25,-0.03705545509929652,0.007675886791505171,-0.03545559764722035
NPNT,0.019050331454431024,-0.0054558974863037095,0.042066717748692965
KITLG,0.018693023195035657,-0.005231709397553941,-0.03193207774707918
MADCAM1,-0.0418973540613012,-0.06351074962243812,0.07909435165954248
F12,0.05498587786179663,-0.06228676186464407,0.02813248362865225
S100B,0.03346982666672665,0.00030218617325472174,0.09755389829022672
IL27,-0.03416295279160024,0.07224455971275218,0.02314843523909971
CD99,0.125169804184166,0.18551730213407885,0.09738945977943332
PDGFB,-0.0009178435175869281,-0.06762724287416476,0.10247185529226391
CLEC2D,-0.07220151344167908,-0.07618184964328992,0.00016297600469429875
F8,-0.0321340238750667,-0.07840197817206188,0.05244668353674965
C3,-0.06972840062694487,-0.07682244693174793,0.04597208184371085
DLK2,-0.03157185591063287,-0.005287327216134177,-0.025493223264120447
TSLP,-0.04552654821136087,0.11001380129863865,0.047627239784333635
OSM,-0.003279738876338089,0.025074876897961344,0.06412418517136731
PRND,,,-0.002002475399482902
SLPI,0.12845754570027237,0.039378558768440895,-0.0062742326504968485
AFDN,0.05828916915994393,0.051987379804332524,0.028864758882548795
KISS1,,-0.02032401475113364,
ULBP2,0.10350993369934618,-0.03693408350651209,0.06415470438327957
ICAM4,,,-0.02728644880075551
ANGPTL1,-0.035635438024445736,,-0.04041921466804617
LTBP1,0.02665277998033419,-0.05652335881459492,-0.011738830934802873
NTN4,-0.011987217169551097,-0.02721796474987214,0.08196850002022021
APP,-0.13994033753712665,-0.031228069116303627,-0.05874596675494307
RIMS2,-0.03513884252971276,-0.008102743256332085,0.0005334397685959764
WNT7A,-0.02870731070171654,-0.0434092560847539,0.00829529909534686
GAST,,,-0.003995906425547267
GPI,-0.012125748151458398,0.06433796097305237,-0.11875302467482887
IL1B,-0.026383925393480192,0.0503699975388519,0.07124671402917869
HAS2,0.0790487726697074,0.06450816663155112,-0.03706733390893877
IL11,0.004718944306662314,0.018709517529542634,0.02207464044538835
SEMA4B,0.035708007839437554,0.024292272380594317,0.03268456978013636
FGF12,0.019700127237959685,-0.004892387570345323,0.03351422097014433
CP,0.05080806409263338,0.05799940328360349,-0.0389119581167553
NLGN3,-0.00753414490213241,0.016494371003969593,0.0945230812148267
GZMB,,,0.010520978103648004
PROC,0.038665205315186524,-0.001082909335655706,0.09817667956902175
TNFSF11,0.0007691643754157612,,0.04284363312768645
AGT,0.12159846132076232,0.12372007509301333,-0.019496162441249656
PTHLH,0.04129034943982222,0.045094882361552596,0.057136859369469634
COL1A1,-0.0021557362404562327,-0.1363907233457493,-0.07114950494292678
LAMB2,0.01468515561090011,0.04502827297057044,0.02554154231082856
DSC2,-0.08605557769013888,-0.047201618487776466,0.08767862635797369
WNT5B,0.014880598447007346,-0.04983814355151694,-0.05126979356822753
LEFTY1,-0.036587577692798655,-0.042109989474962646,-0.02803662522142054
CXCL5,-0.043541960643404785,-0.025032964189179007,0.06935134619916397
S100A1,-0.023757024115081654,0.07854415934655433,0.06411120568065815
C4BPA,0.01389546618673737,,0.05146901695261105
NPTX1,-0.05589284765754632,-0.0003702436241621263,
TGS1,0.11016081479948868,-0.008985724948602686,0.020953321817061773
IL34,0.03548970898033084,-0.10107582789230196,0.05228992600181399
DHH,0.07604524009125826,,-0.020884334744280246
XCL2,,,-0.023903572569501614
TF,-0.045424283287795755,-0.006923630571801591,0.007434477076124441
IL33,-0.1049585465568043,0.13462082714438983,0.008628451293417693
RBP4,0.035413381507539345,0.05764561319757591,-0.021770825442071665
CCL19,,,0.02457439533904748
CCL20,,0.14472840149922409,0.049332661381126866
NAMPT,0.004746015716448009,0.10548879478200131,-0.09871295446783993
