,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
SHANK1,0.04962191838346132,,0.08410411270815404,0.07446458017754255,0.03578614987687613,,-0.017001324872364266,0.04823143954888485,-0.0234882458543994,-0.0407560603351705,-0.020725970503060447,,,0.0510783940487983,-0.021933707317547988,0.02938475139686528,,0.028270264889077898,0.017104276604088507
NPVF,,,,,,,,,,,,,,,0.07698018523745395,0.010137325603418661,,,
RAET1G,,,,,,,,,,,,,,,,,,-0.020415001741490947,0.006027541861501232
TGFB1,0.019705229476598283,0.004941051411126523,0.0031812764416183086,0.11134413956921686,0.008386940315735761,-0.005446721086340816,,-0.02782624746742391,-0.0363974309168435,0.0695136805233203,-0.009591065625192064,-0.044015535475695686,-0.055632450487448595,0.007109288770305576,0.004870620112948513,0.02596116440649263,0.03428022829177658,-0.0005294496584726863,0.01535617049763872
MSTN,0.012297569329285968,-0.03510636488268298,-0.020301298431885603,-0.0022742151023513067,-0.007347295100193301,-0.019723420954675372,0.04416878600780777,0.04513231630401607,-0.02207505416298696,,-0.028984456990364865,0.004339936518642958,0.08618259589157655,0.009324576804638173,-0.006616049956169862,0.010799521892803969,-0.02891307959850906,-0.029277811914365216,0.10030594016326662
WNT4,,-0.026977111791853706,0.0644215078938801,0.0024166954739390845,,-0.035551960819157666,-0.01284134975944062,-0.01794693999393337,-0.03825479349804619,0.004384994933603949,-0.004023885196108043,-0.04398978570326936,,-0.027217195822158927,0.02742320626440317,-0.01138128989044578,-0.019145613368654328,-0.04094851699447997,-0.030117005047697105
TNFSF4,0.04504311354305101,0.05314189336976391,-0.03898677084671064,-0.020977493358417594,-0.03581215247822049,0.055679734830008064,-0.020754754447426926,-0.021438073172534385,0.015800487464545047,0.0020243854166158066,0.027078129502710227,-0.05095954109348028,-0.04745809900257479,-0.04293440853619573,0.11468415560556136,0.01674212195598014,0.025524985943893092,0.030018422189000492,-0.01235640167164144
NTN1,0.02261147443554123,0.0538499505029516,0.013751678940275278,0.010370165409170292,-0.017140567706062045,0.036748142451754354,0.12934453866709306,-0.0693622549356394,0.1149531660762847,0.0172951648597081,-0.010000794684017175,-0.005633120326299237,0.005590659078547917,0.12403253531005302,-0.02730291809712504,0.0751959516221053,0.012607040580931282,0.05924926711362167,0.028497067635525487
CXCL12,0.045244107283175225,-0.04510559535954255,0.07669180245276798,-0.028564784777609847,-0.019841389377919846,0.05294976860819405,0.002892778293915244,0.02565371132740771,-0.05794771766047315,0.002874455430642189,-0.043590955870537185,-0.05060441407163225,-0.069435785554773,0.014788950553066631,-0.024984114014733206,0.02483118044463885,-0.023354832812345308,-0.00800269434383375,0.02507220656120516
GNRH1,0.2038371523564664,-0.03138254699298384,0.1030992643055086,-0.009454308880323668,-0.015664639159172735,-0.02239587653995351,0.0038510639974784883,-0.005651564140793003,0.007092939475062366,-0.028497428438090285,-0.015112171518794303,0.002411684109324155,0.04522014794593305,-0.035151376896766805,0.0518508384403109,0.07696721767448395,-0.01940065355783225,-0.03281022328430086,-0.0377449641008377
FGF8,,,,,,,0.06996438828155817,,,,,,,,-0.01931173784864817,0.015800458828964366,,,
RIMS1,0.060610124660979654,-0.04228253277150053,0.026908466995195567,0.0043530558917712885,0.015909497145790274,-0.018908865083750094,-0.025411110679773752,0.04153884250282929,-0.00614003910875235,-0.019696213117264712,-0.05412188623062545,-0.05013303536274118,,0.02703668271970481,0.03064818442278089,0.053120782059132295,0.039478774422289135,-0.01043840597611632,-0.00028509724610448954
FGF14,0.02374320627139613,-0.004083555723742724,0.017113049464016258,-0.004807437819541969,0.003865420608252762,0.08458446299699351,-0.04003778981846992,0.04807243529748708,0.01043349977464065,0.03704135574824603,-0.0513136731868328,-0.09868511387665599,0.021803035914671375,0.015558351448122995,0.027889139797921878,0.10766427224162199,-0.009717415187917126,0.0301352096031644,-0.05733962862729645
IGF1,-0.0237953883404451,-0.04528524600975018,0.019966680767167996,0.001114799242252663,-0.04618541945414767,0.016156809494819218,-0.031649944557634806,0.008380009534115343,0.023178602895228287,0.013065551895384145,-0.011710871280876686,-0.0027847965206792002,-0.0031130501839268764,0.07699199477351244,0.02284175386173612,-0.0001755575101363687,-0.008320033489751766,0.005319055648089235,0.02109907544413866
TNFSF10,-0.005405792742385543,0.008470139379010285,-0.02596239113922553,0.05880128329664752,-0.012887714974238938,0.03507919877179695,-0.006503610932186821,-0.004114240623792348,-0.0031691619004328366,0.10503023219380422,-0.013667562428935822,0.014554111427159786,0.019614746124905012,0.08163020341088006,-0.038154747816917585,0.087801697940635,-0.05213960320247104,-0.029270964577326364,-0.020982471651843543
GDF5,0.031148581236125118,0.10171599040655771,0.013361130093791173,,,-0.017370586811511327,0.03550860776800951,,0.011885608650627091,-0.008090480061506844,-0.015048829109534968,,,-0.026573311195684634,-0.002688020377667927,0.042431428412992474,0.03666356980045353,-0.018358371349580755,-0.0584545291207541
CHAD,,,,,,0.015346986372961611,0.018824756638410493,,-0.01576670337819303,,,,,,-0.03414032522457742,0.017907438729630153,-0.021570753819783198,,
RGMA,0.025542126722961366,0.06884407189189305,-0.026886357360607134,-0.023428624395207348,-0.01935620934701066,0.018997388941515633,0.06300891948546207,-0.05691967060686877,0.048122038318532755,0.03302274019579879,0.0007074438492506557,0.08050878675787075,0.011449282028649132,0.03515947232117696,0.05423101934233913,0.03305831261796927,0.0018511535692477205,0.02248224137990526,0.06253169855746109
CLEC3A,,,,,,,,,-0.02134016778513934,,,,,,,,,,
WNT16,-0.0065713224529514525,0.024353300385596553,-0.03561767322440366,-0.013004428997010825,0.031313914442060845,-0.019371662708890423,-0.023304825922913865,-0.020090781793904968,0.0074172177825550314,-0.038473856408434946,,,,,,,-0.017819739714238676,0.006013236530588637,0.05289499413352383
CX3CL1,0.004306991885046724,0.0122566382451431,0.012824580461932297,0.006779513689972115,-0.012358224431744995,0.04454812211496634,-0.02054146976621605,0.039853970013306025,-0.01857213521584555,-0.06595440871090878,-0.06987864326335468,0.0069480219404433365,-0.1364354381219502,0.08647288294596622,0.006171076284320534,0.016895875515992705,-0.007302883599202854,0.03833175448292058,-0.006670314562057421
FGF1,0.040332578244526615,-0.0012004857448937715,0.05034091807962591,0.09497479708185864,0.006354844765791556,0.027154612795698047,-0.07711904098384943,-0.012168377786594277,-0.002070418085161868,0.016294979890081725,0.016804514135673434,-0.13365359817100297,-0.058876204093970964,-0.08307849909436456,0.009163373489097027,0.05694720898069748,0.021587115909116574,0.044939608099510114,0.05741749676435788
ALOX5AP,-0.001956447134632539,-0.03277790638863775,-0.014508546915680065,0.0236552913948172,-0.031534221034451554,-0.0341521273077279,0.059131902109786555,0.006005794008314563,-0.019427823387146055,0.038240954876872846,-0.033951615213574135,-0.06712277690130368,0.08998290807945172,0.06563030569229102,0.019937697828222717,-0.04501343905196212,-0.01288818925701413,-0.01952567598890463,-0.008670711946719947
IL1RN,-0.022329652563380296,-0.01396286005260769,-0.05755926874246397,0.01879649332440931,0.024057287853507452,-0.055749306076238146,0.05752899498632326,-0.03159692082224889,,0.039200558012553,0.1075953871107262,,0.053427991448367594,-0.016984122272017753,-0.00993432666767283,-0.0027681372838773955,,-0.01687918792268705,0.06443894245339214
PCSK9,,,,,,,,,,,,,,,-0.0190731150205234,-0.02523253892845225,,,
NPW,,-0.05896706053312705,,,-0.021368861193034258,-0.014941733004495283,0.03611192104638296,-0.01620295083734979,,,0.056420627061856514,0.15817210741425872,0.0950039257488914,-0.04000888618625742,0.08108888353555702,0.0121136781858984,-0.01990165596637811,0.05326254000316979,0.010021198761006453
CXCL9,-0.003749430502966883,-0.03552317293133082,-0.03953913314813776,-0.020602832694296642,0.0072618636709330395,-0.03089329417749766,,0.032760247623248515,-0.01876193258899791,0.05780885047489233,,-0.056843385603903465,,-0.013605522831689478,,,-0.02334499098953638,-0.008641868863341803,0.054031438020708526
ANGPTL4,0.08654230360351375,0.04496095506898491,-0.09148947576214284,0.006813490529524678,-0.005840197223105623,-0.022631424134263143,0.05816086651172517,0.035883162857970524,0.012853783768461635,0.033741928398138776,0.05858371736628253,-0.06197531701004902,-0.034410826486789885,0.04488973191768441,-0.013727960832255401,-0.10139956818593622,-0.06509391316996752,0.007220647340475564,0.004418658344037913
UCN2,,,,,0.1797650485861548,,,0.0122631971488642,,,,,0.024021487772658806,,-0.006796891385598617,-0.007003499048434818,,,
OBP2A,,,,,,,,,,,,-0.043051551145430626,0.021852487172827475,,,,,0.025506909662016797,
COL4A3,,-0.03735211487075988,-0.013917243589389634,-0.010576462658660576,-0.0023830156184306748,-0.009936622554977247,,-0.023673811590420916,-0.02699177600830449,,0.044981131212382425,,,,,-0.01996702288683534,-0.03347529646334094,-0.029749088017511506,-0.008045631932171676
NRG3,0.024398321311763192,-0.03794608270189606,0.06117923703319477,-0.03642088357994984,-0.006543761403682463,-0.028047322755119803,0.016532598664296592,0.0743616698189832,0.05339374591092305,-0.03524513546331706,-0.04248794116273196,0.04502166892974708,,-0.005945608935545875,-0.007261113444808303,0.04325840629123283,-0.04243458376493776,0.10359957101001298,-0.032458989414713764
IL23A,,-0.042823537084354366,-0.02792858406679434,0.05777268097102644,-0.023311564161603165,-0.02527008439702774,,,,,-0.024798468422808594,0.04068981695306983,-0.054851408934324414,,-0.01907310836702156,-0.019967603305392018,,-0.02654863537412947,-0.005635270839069185
COLQ,-0.04074193351600955,-0.033178231174665056,0.057167340190891695,0.10779348143948803,-0.0018512421202483448,0.03432966311267767,0.06953423644417436,0.03147106569741449,-0.002806522871848222,-0.05610660075812133,-0.045647915052693444,-0.049295156791172856,0.0699428835371488,-0.02584849851727938,-0.05078067173422548,0.07616517673927119,0.0135705144227911,0.03767626988919293,-0.042443254747524306
SCGB1A1,,,,-0.013196370529963903,,,,,,,,,,,,0.06983511114140313,,,
TNFSF12,-0.03655152504856683,0.027788541617910563,-0.005957792257531507,-0.05411436671385727,-0.013085934877220965,0.0013315911175808565,0.02315636631172226,-0.016739231627483916,-0.05700811872894228,-0.004449791364150623,-0.03079620983948232,0.011812266088339947,0.019667781203493283,0.10314990297186025,-0.008436592305976636,-0.018374787139498458,-0.003457089101810119,-0.040712565165295526,0.022426308282707676
DKK2,,0.02587428434121441,-0.005450418711658388,-0.015485761187845797,-0.015035483802446533,-0.021412459352249846,-0.033918769968047456,0.040947739432035946,0.008843837155797323,0.017284511294492193,,,,0.1276758564186568,-0.002771184428506213,,,0.01213453406105399,0.008085761851888607
FYN,0.04686269009510802,0.05548167248380403,0.10395813479682754,-0.04300085062312084,0.006761936286022022,0.06880278419951419,0.07180362243449595,0.042290021164869344,-0.040455086572910484,0.07863566509641927,0.05795766407580019,-0.029661781244170123,0.06720483984246552,0.047479895962150284,-0.008433064774513305,0.08843522520223364,0.002780389547639153,0.0047256770933834895,0.06661454892432775
ACE,0.013101410105136406,0.10843016243419085,0.05705081033617986,0.0022164933545481724,-0.015775689768387755,-0.056879485859526104,0.0425707274426867,-0.031690119412343995,-0.019577046557770216,-0.008853945351103105,-0.026530010332502685,-0.06867796394534435,-0.05812243335044966,0.10351552065508796,-0.03491075138870222,0.0387013502481692,0.07742129519997734,0.003786329846805349,0.004411758759336682
IL18,0.012527346802821986,0.002949307240560566,0.02979028727605666,-0.034487572286234336,0.011470953002997488,0.08225764261998318,0.020845421055051855,0.018001445337603353,-0.016715616973582224,0.04124474588636219,-0.04472039925658548,-0.046902488185625854,-0.0811779262379104,0.09954986200524683,0.008097342286612463,0.031234625355172574,0.031821472646824014,-0.0011413958977184104,0.012800624392555637
PPBP,,,,,,-0.02027022395759619,,,,,,,,,-0.02335318696303771,-0.02986958698859828,0.04441361447555674,,-0.027421682542048156
CCL27,-0.025416722512521916,-0.015802409224554878,-0.018523565817530774,,-0.026129530711392547,-0.022929095636230423,,-0.02624864218331959,-0.013299369671191615,0.0032963212291145737,-0.004509390906765321,-0.03961619313760272,-0.059640151422619636,0.05930909954339283,-0.04335173280333804,0.0759187199609873,-0.024600138450585275,-0.03870861979878001,0.015265596636982801
SERPING1,0.05111914739954866,0.039904760905453536,-0.01309823039125251,0.028114115891808473,0.0009452895349693815,-0.008419486728500717,0.008474202177889622,0.05445141797551547,0.05066536949402569,0.04141642278386766,-0.05489580248001317,-0.1303166807905814,-0.02471924891638114,0.07640510082424072,-0.02136456487694861,-0.06540430183137262,-0.00781981291072405,-0.006705805306921698,-0.021096464693323047
AZGP1,0.09415683164498521,-0.008262832087648622,-0.0012986256301269323,0.05888254013511347,-0.025618824180503107,0.034861277995898166,0.12554449755345767,0.03697769222186768,0.01840757536613436,-0.008261204106358477,0.03329725300209272,-0.025661312201638604,0.08804193949059007,0.08858757723815965,0.03676348169108137,-0.008134220481964292,0.04233893395934947,0.04502342514070813,0.002146908360723951
INHA,-0.006477747058705164,-0.03163794038386221,0.0034127338504656417,-0.020221956912590253,0.023615841693272577,0.025124117227042414,0.004872225556284726,-0.0333208841825153,0.034922125085171195,-0.030372350840418214,0.005709943925041981,,-0.02341040343805903,-0.03385081735102262,0.03633468730969516,0.01724174801771929,0.13541181882416498,-0.011302826003966671,0.045932922166623126
SEMA3G,0.012619543715455097,-0.0342604374882329,0.061565915139607484,0.00669925830493708,0.005223483489994724,-0.02436629251951441,0.05698975739354377,0.021845488598722523,0.020005470074251908,0.009404884264471957,-0.023000069493711115,0.0573993331241146,0.04285465081600405,0.09557969617050617,,,-0.018360805263923058,-0.027171085788743072,-0.04319309590484636
COL6A1,-0.009916915967064035,0.08687446475878448,-0.005337454876874608,0.028345000958999774,-0.02861890067130417,-0.018916033505937173,0.08271895578920019,-0.12360135479216337,0.03413702472644875,0.020978427384729662,0.029511047628369137,0.011251541464329738,-0.09309566204659958,0.08670677345688778,0.012638572853684955,-0.06568691553220045,0.04859546725155457,-0.019576328354397557,-0.05931278719509101
FGF17,,-0.02480206029794433,0.017365651660675947,0.03134115548817767,0.044878431453311086,0.13875570897482112,0.024564676842131667,-0.0053408358135051456,-0.02597345608447026,-0.03204003908196317,0.027469129118398296,,,,-0.038470658516838785,-0.0025420379337645657,,-0.017520823488268854,0.03341884780247646
TNFSF8,0.04267325963538505,-0.018752328335585097,,0.0887164342302847,0.04228061761220525,-0.020270218703430865,,0.003551587301386789,,,,0.01846180770418442,0.2647105550582217,,0.05936360525530146,-0.02764021653219205,-0.017819746642015483,0.012088850209988847,-0.023243732055729598
FGF20,-0.011436099095726357,,-0.03676195032823377,-0.030534465614551757,0.0075233304168560965,0.06936220166720108,0.050449140272165,-0.03408900118452236,-0.026689774280439345,0.0013428867203161565,-0.019678125059203844,-0.03418529267041398,,-0.022744483686482152,-0.027555070297547682,0.03444510635617736,0.019633426066370373,-0.03016331574741849,0.04695067058781438
ICAM3,0.004968613591542802,0.08703309957431574,0.05361163588143285,-0.02156872649272906,0.006485303891229778,-0.04863327316897339,0.06409939362052423,-0.0013008894444391603,-0.005253232276757994,-0.000431058296736484,0.026394434819604472,-0.00039940726318578974,0.013714191016699882,0.05486569570413369,-0.005531152959536559,0.07118056791409519,-0.060927249408163874,0.004626054871039591,0.06566392281705537
LAMA4,0.013172907574372167,0.06573548827820604,0.016969012885197737,0.003308793684645589,-0.04666074263280299,-0.009871334959094966,0.09683510838927524,-0.004239738271788087,0.0028952589928946605,0.009158492313804155,0.020588313099738895,-0.10850170856808901,0.06422134365742278,0.06687208225715209,0.011612764882266539,0.031114100730180092,0.016789114308244864,0.002180461632918346,-0.05312982880480625
INHBE,,-0.029495106798906722,,,,,,,,,,,,,,,,,
DLL4,0.023382992474433623,-0.04118491945895529,0.04528824668245324,-0.020045670512629375,-0.012571724430928882,-0.005534318820523133,0.07873722368465165,0.006441366363625489,-0.018622885302812003,0.025373266705626694,-0.024387028970429613,-0.031503036903416486,-0.013044119569668411,0.10548502942836373,-0.007800359047635635,-0.007657133876136306,-0.050455045127471926,-0.001110525919032534,0.016081372035280494
SEMA3A,0.02272540901454682,-0.047821835955627855,0.06938354583726629,0.03153759380029959,-0.03391066641842437,-0.0006867468168700366,0.016377720503299824,0.020872639604057615,-0.02065042237401906,-0.016760402114038363,-0.011173907985550291,-0.10295779996189014,-0.03446619963949219,,0.03789302185232224,0.032740088202067724,-0.00808093862534771,-0.03731965873964981,0.11218697565672213
RLN2,,,,-0.013756811114789692,-0.019075061042517563,0.04217011081664969,0.037738479835003676,-0.015261862916140876,0.004260357067883228,-0.03322621237453427,-0.015503246766059312,,0.0541512817885824,,0.007506844778652554,,0.03902956116436062,-0.0001288098107022933,-0.039267949570972134
C5,0.053205729701065844,0.04393456896765348,-0.00950501956155154,-0.020866035066799186,0.04403280402396246,0.05117678921182351,0.13232022444729624,-0.03681489353947443,0.018177734299033202,-0.02090942938940561,0.04413466775042686,0.06620072911159583,0.06474692074368313,-0.020123810821581677,0.05378415762984551,0.04592613441424759,-0.029746584224605663,-0.013619033242873163,-0.007946344843676229
COMP,,,,,,,,,,,,,,,,,-0.021339624432276553,-0.024979534839730914,
EDN2,,-0.025361451253733847,-0.02092869337216968,,,-0.02665872629641919,,-0.018532987526304206,,,0.01076272731050332,,,,,,,,
C1QA,0.007863114496513432,-0.08452916364708712,-0.00899065188977664,0.01142496184570612,-0.006504186309988438,0.011411668104666641,0.02246279220701172,0.011033196781612981,-0.04314139677886001,0.04841559016454544,-0.06630068319487727,-0.05476166396444482,0.02409558791078116,0.02369440575011426,-0.06752742121870568,-0.009600994452320247,0.027669369116882694,0.002472762262548914,0.0665587022597213
UTS2B,0.06049026683462898,0.09100104135845084,0.03886591032670111,-0.015648717412475706,-0.019075060932929138,-0.022232666249884254,0.04216173501929636,0.028749240027844562,-0.03244894054491389,,,,,,,,,-0.021545431306274364,
COL9A3,-0.05125686413786789,0.032484692976579785,0.04233274199922138,0.05859853854312014,0.03978354390957105,0.035766447392790925,0.11629033649950392,-0.054068665824231026,-0.018430303575998758,0.054785622498272665,0.05489735899691567,0.21239550103080146,0.08537660053609022,-0.022932914756979127,0.09335133217989108,0.12866229706571922,0.025952680307743302,0.11466768636583252,0.0173969288310513
DLK1,,,,,-0.03174834782218101,-0.018107618356686714,-0.033981065714790856,-0.034051354012651726,,,,6.68455126555424e-06,0.014102009650108719,,,,,,0.05760609145743399
HGF,-0.0005930703548328482,-0.051859612985865576,0.04021657736482823,0.03435684485275783,0.03337163470393635,0.0708505178352321,0.005567514649719485,-0.011920698882336747,0.06114175772908785,-0.0405542774395383,-0.023613167825124213,0.0014484668341807638,-0.018193763151811385,-0.0028807173825372194,-0.040076738792559845,0.08165605781303732,0.026182089109135914,0.062311353850130535,-0.01872094633140531
P4HB,0.0001523679991726068,-0.052179522185117753,-0.06976146772022644,0.02056217122295148,-0.01355490930463841,-0.055980144096827104,0.10347509014812376,-0.08148756280453538,-0.018338566364495757,-0.005771490654378979,0.021948773905002997,-0.08023760780646491,-0.0123371818735041,0.014360797227204822,-0.014484815039330447,-0.061008329994856905,0.0235270752589979,-0.00794493086738371,0.03141255472279859
ADCYAP1,-0.02573831049099277,,0.011778374093278665,-0.019440088612725302,-0.014698110696917623,-0.01593671964607597,0.010480667175196457,0.07548571462688308,0.12171377088773128,0.025127859609257636,-0.022844473380040132,-0.0022289672827473677,,0.27496363720577355,0.012828632445322485,-0.02050521259191282,-0.020494636821642293,-0.03097805703136346,-0.021464880188023852
GREM1,-0.032167445719647816,-0.02016580514479852,-0.017670658088958402,-0.029078842634551967,-0.016486832796453688,0.03535368456254746,0.058366589903960195,0.0038346251981622955,-0.015101054690373775,0.07146455481634022,0.04323309298217843,0.02133890671631488,-0.050922745518265145,-0.07224134551380111,-0.014931702590803446,-0.01286782661757034,0.05323709023647536,0.03098289130609254,-0.047548886683889145
EGF,0.025573436362962464,0.02421723155697447,0.04689563966014335,0.07972200395574373,-0.03329375596351413,-0.014418236751912835,-0.01616737376661566,0.036984994586669685,0.027229470395665603,0.12595870465970835,0.04611901895120393,0.025472863822451994,-0.009028675339136052,0.05294074840639612,0.0620525893922044,0.00961911356426595,-0.03896842687632689,0.08839801825227168,0.05718029504689948
VEGFB,0.041368829686374384,0.022373583567666618,-0.0213795251194374,-0.005014119842536619,0.020216887511957483,-0.0029843182822814553,0.011831054341403552,-0.021302680328186583,-0.031087091332017064,0.14242384573001876,0.07539511665482101,0.04209760905779424,-0.03547612941950012,-0.06855731039298685,-0.03254942292537761,-0.042087923919105555,0.018386487160063684,0.00837639902596085,-0.008456415027083379
FARP2,-0.03581722483107334,0.039739213528671345,0.0036348441673706914,0.027394831186679743,-0.054397826929100224,-0.013084912048689546,0.0716107569731403,-0.03513672130927081,0.05500867322909318,0.04777702091490659,0.014303745603030328,0.04308442901629442,0.025073453050670685,0.10969263299421986,-0.009092753107363344,0.03865414048842614,0.05617608667820309,0.03523887464769203,0.04384767072743949
BMP3,,,,,,,-0.028316116050917918,,0.019543960445194946,0.050234478203952944,,,,,,,,,
IHH,,,,,,,,,0.06625116400865633,,,,,,0.05230288779042273,0.028028185527778225,,,
LAMA2,0.015301855425688255,0.0702156394464972,0.02348017639686318,0.03006407564054209,-0.01502924530688335,-0.005672129782147904,0.08057305906784293,-0.02853252764759877,0.028432244130023876,-0.01191178423909735,-0.0185844180699613,0.01026607156463292,0.005029662114104542,0.05951542819690118,0.016494537609307736,0.03005656718668677,-0.0005520630404134162,-0.05062698848531071,0.03177216922803235
SERPINC1,,,,,,,,-0.014114504297545334,,,,,,,,0.0787574571584047,,,
NRG1,,-0.03489646449106127,-0.00273746914728214,0.059814083637736395,0.044579748396204356,0.02299166410108331,0.013510028586489307,-0.022656016933621393,0.06869113382431886,-0.035932886260657715,-0.02051155910348491,-0.0353318179758749,-0.08510625775649613,-0.03883959531652885,-0.025260724667545646,0.0289112494105232,,-0.004898914222947476,0.004878470199871608
SPINK1,,0.04874362681616072,-0.039072457736769546,,0.026311540227721326,-0.036248875817834064,,,,,0.005915524572487147,,,-0.024551863570900813,0.01068090373462119,-0.04349686643014692,,-0.028187244382102822,0.0672955581178608
EFEMP2,-0.0028495764961351975,0.06115121780672524,-0.010064160450358095,0.006064114387738187,-0.007459638871345681,0.011081663155225798,0.05273699911624871,-0.01299684229393912,-0.010165977948200924,0.0012970887467234984,-0.0150989796002198,0.03465631664682769,0.01689893871077902,0.04547549300559088,0.06952069274326468,-0.018727014219718726,0.02261986202128245,0.045756596311478014,-0.02011805164945798
SELPLG,0.04275935946008973,-0.02731903060612712,0.08082461214120272,0.021456160868288027,-0.030802645212379583,-0.01816915967633243,0.00035777223515158404,-0.000565956937610624,-0.02559692112122432,0.04815147179058185,-0.011729672185045724,0.026123217688817087,-0.04213261300005376,0.008481044025314863,0.027947756067011872,0.0620329393593726,-0.053229258226101146,0.02927203777973735,0.052278463813397055
GDF6,,0.10142069542101999,-0.006154159586706391,,-0.02136886304184434,,-0.01612011742147371,,,,,,,,0.05251362960580407,0.0094445461214508,,,
HLA-E,-0.004689153270947364,-0.03600663207639327,-0.030658477304770768,0.009570182392513076,-0.034915468894162034,-0.06052721479070364,0.037698413647784874,0.02390328370034569,-0.05179952537169887,0.04657003353862272,-0.029674835599474987,-0.16940033192032436,-0.07235064446443143,0.10169986098222586,0.007102211275528368,-0.03797822159370624,-0.027850897985588693,0.018467603693257156,0.02896411438915061
PTN,-0.030447268469438807,0.027177393856641117,0.06977046384530045,0.05115680933448795,-0.02528704536098872,0.05057055089579904,0.12075401556543587,-0.10837530084694683,0.0006649211480825162,0.05727878452920733,0.01717297677820157,0.10540511346440516,0.0953817490657823,-0.007267819389856423,0.06424008545198366,-0.004777221149481426,0.052978544411629705,0.02576137419077824,0.06013147835308976
CD274,-0.00878256889386343,0.0069074351491299,0.0019489433084706384,-0.011297424204285662,-0.015352670771660974,-0.018401888248685265,-0.02207276011749544,0.03613302532223403,-0.017912659943560314,-0.033902069802500864,0.03025162473185249,-0.031489264015734014,-0.001147051429342561,0.04190138563962201,0.008180587437031024,-0.03201026106861485,-0.001979227405471561,-0.028826682295127533,-0.0311486794235108
FGF10,,,,,,,,,-0.016871754486566658,,,,-0.05372608969073034,,,,,,
CD14,0.077957575427574,-0.01912314744325305,-0.0029796583806053017,-0.02182437505901246,-0.0161047186300923,-0.050491922869658486,0.052762829221721604,0.0006269209440452839,-0.017156076727427704,0.06789567532790046,0.03205909925696664,-0.0979506670514859,0.05243334272407783,0.05088672775531432,-0.03191919700102232,0.0012637066201065836,0.034777372881384015,-0.058330466991313036,0.01369941714225394
SFTPD,,-0.02563705139458837,-0.023830078155271054,-0.0218293340578875,,-0.022763976723875045,0.013468608922549518,0.03520967731155483,-0.01228054472953891,,-0.02621289418626527,0.08923545002907773,-0.036999659793918456,0.0295814436299136,-0.007980328283069257,0.003740688853449701,-0.03868666586757146,0.02551973060287033,0.027716463914460584
SLIT1,-0.045135897338560334,-0.05006426302875525,0.08436975575174101,0.03367753681073764,0.028356269810659643,0.05753790381681775,0.07041469262402493,-0.011583446693405155,0.06891208470178285,0.006648012864541303,-0.027748308529841188,0.0343185994418386,0.033241469371639,0.01640264340102467,-0.02365353935560189,0.010786362528112547,0.0448485006426453,0.038803472301914284,-0.02964679606620739
LPA,,,,,,,0.002623607281073419,,,,,,,,,,,,
CNTF,-0.030183225377706565,,,,-0.015035482256795293,-0.020270220553488615,,-0.01203146228234595,-0.01510105338522524,-0.008767659235349218,-0.018000923910705357,,,,,,-0.018360812509213054,,
BST1,-0.008063952894198272,-0.011787228915604159,-0.02184880238924454,0.008456820406026303,0.004395927855440931,0.029629587650536405,0.0460821858887123,0.042984587174224494,-0.028364939463511343,-0.010234728706384666,-0.01977865799846702,0.03681455502115929,0.14689839496087667,0.04810677980035617,0.10392033317315308,0.034827084051120165,-0.001834987584160861,-0.05142519841356095,-0.009973437116842619
AGTRAP,0.025499441325852752,0.0019172733432428863,0.02877539750613249,0.004095714099864359,-0.015720852593472872,-0.046337622098009415,0.06807680239906233,-0.011788941946133386,-0.022377020573994683,0.05282194401141708,-0.01993288195092933,0.026308252721296384,0.09884181117534019,0.019325717755720163,0.07122513033506248,0.005140119576485292,0.029009654430334646,-0.013464408869570642,0.09720001842756126
LAMC1,-0.018777266048275194,0.04012836500775633,0.013478143892533358,0.03265695883522143,0.030934400196367177,0.02224669243181462,0.06469811387796696,-0.0569360014772484,0.018660083084934713,0.07210961176388823,-0.03629527839006332,-0.09801629846205233,-0.018921054010995596,0.0870638229302609,-0.04692712057883408,-0.044199940304411524,-0.016489124732407365,-0.030530563164799775,0.017979461186971208
COL6A3,-0.028868971579188888,-0.016493456350304258,0.0454574900349243,-0.0200935532337109,-0.029688493524110918,0.0283050838020484,0.08424261920858729,-0.0018740397868477006,0.020552349748995755,0.043752384956315775,-0.04864908888388866,-0.07731572553317263,0.027625754098819334,0.16657880324237267,-0.04302846429127594,-0.006706578829106962,0.02066931383556891,0.010632364850622808,0.013455102395366262
FN1,0.03000448329465469,0.032679423069618886,-0.0010294509399780935,0.018181397257809536,0.03806655476334052,-0.07518043670666368,0.020508314169983867,-0.05045045782471741,0.06687711843744179,0.04171639414529278,-0.014435864368955437,-0.1069001143641177,0.05410647957519954,0.10196712798760599,-0.033555620425033114,-0.06544182500364452,0.01431834322563309,-0.012851088642897059,-0.03392773423121576
MIF,-0.009092383017869975,0.02207311652855037,-0.058451777642829716,-0.047275497973859826,0.01559850353534299,-0.03394666541902264,0.09604279730743578,-0.02216333711699343,-0.020074931568869418,0.0565104614248677,0.024412794668563314,0.11230540696593205,-0.09943772125386985,0.02818070070528333,0.07980890486622116,-0.005396321246479352,0.011229123700204676,0.025646073953202845,0.017725477368497285
