,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
MMP7,0.044506696436152605,0.021743321476119962,,0.026959457388540303,,-0.019920910741312598,0.05804943045721856,-0.01949000467291977,0.01975386584056478,-0.022487932115522243,0.055958430113533436,,,-0.033565306909496335,-0.044489505020575366,,0.0009623780525318051,0.03921794991188563,-0.043547896077672066,
PTPN6,0.037281823332294725,0.07266323434656732,0.03700453105164199,-0.0031110981734775458,0.028433096236427334,0.0629609862760006,0.07061372724877855,-0.0015584970173022302,-0.015465750550109375,-0.006258401249225883,-0.007017976929336353,0.018565144511822756,0.04414164319380622,0.04205452665239881,0.02727626736572755,0.02508315457030394,0.02375133606860821,-0.018837671005693744,-0.04936868522436247,0.027034558976754993
PTGS2,0.051216577048232924,-0.014416934821593872,0.06651553691837475,0.050785310544872626,-0.0524015647617933,0.004052570831453835,-0.03995855769749445,0.00795557653464128,-0.04356362531826925,0.026761055052884907,0.02070808246610219,-0.007196028668352867,-0.05051755683603591,-0.061097706171936446,-0.10482247522926803,-0.04269238117917028,0.011428567594215516,0.0248710133885743,-0.00992619339466066,0.1347330717009832
XCL1,,-0.02941426847872187,,0.02234709769226495,-0.022620326872580542,,,-0.01357576743981615,,0.04739611828037538,,,,,,,,,-0.03195411352497486,
CD58,-0.025525089463158047,0.04393952637232084,0.06295893377786337,0.036509237736473216,0.04921333628038981,-0.07232800265974688,0.07042651145780672,-0.06166152973924652,0.04005392653656869,0.059727108337770625,0.01719161711999556,-0.06005708712463781,0.028787165143179437,-0.05638885190910989,0.10112732450036375,0.03857063861294603,0.02016696676672417,0.022617301867245112,-0.0026602181448842003,0.03884918509734599
TNFSF14,0.023450599445532613,-0.029637907825365448,0.01739194652379776,0.005263895412017702,-0.032259214143131924,,-0.022120422364820386,-0.01675269943540366,-0.019951374666919233,-0.04691450082393796,,,-0.020785381865584034,-0.02087593933560363,-0.009852590001622743,-0.069764059478954,-0.036011404504915724,-0.011546233881551939,0.0074687103516176065,-0.04423624090808098
CNTN4,0.06310804226934766,-0.01274198041970528,0.00550479201227198,0.048765364766609365,0.05398261112899266,-0.03258417356793405,-0.014959120564017006,0.03749711114164759,0.021924815184649955,0.013560842701248533,0.013704345589444758,,-0.0507845996686517,0.03923267845244573,0.09201932355315426,-0.04362216882309863,0.05858212440702376,0.06059027223796924,0.08414099999010222,0.0619744087654074
NTF4,,,,-0.031649522483412115,,,,,,,,,,,,,,,,
INSL3,,0.053312480274963464,,-0.022995793783776728,,,,-0.02247402526236538,,,,,,0.024294505665074583,0.131408459257724,,0.0034072707720903673,0.06398698687694147,,
BTLA,,,,-0.01935112158713926,0.0402315485017795,,,,-0.025478587837353878,,,,-0.017713889931464236,,,,,0.03780475687229912,,
MFNG,-0.03446029620405805,0.0427382929072146,0.06095397832674376,0.04630575956243603,-0.005859742292134179,0.0447930364840765,0.016166253891448785,0.052524521809160965,-0.047380147614555224,0.007156854448324182,0.032836582038418355,0.03678438298128061,-0.01848428658871651,0.05318668439508934,0.025658610894128547,-0.0034950187421310805,0.04166812243690258,0.0140837016170812,-0.024503426225421693,0.013212922188842065
ICAM1,0.017813676938234914,-0.04368514367518666,-0.0012371893546660555,0.01631413008143668,-0.01636456143688283,-0.019645748899846903,0.04809567775190547,0.0013971340180622797,-0.03517941369699967,0.011893845536925542,0.03547250533722126,-0.08981081581493196,-0.02185796142418662,-0.03847904445941003,-0.04616462830724836,0.06601974747364464,-0.07378366610653803,-0.057119755054137786,-0.031800192405927755,-0.024308368764245983
PROS1,0.03306560634241402,0.06259910591160618,-0.002266045608032654,0.0030985613528863123,-0.03437523459650798,0.032164001391670645,0.10150749768826761,-0.023760220899486185,-0.0015553682950543415,-0.04946980479325522,0.029034370890732852,-0.06534241014805554,-0.018924088720980548,0.0010014019861886558,-0.03691171458484418,0.072287185766042,0.012171831431875758,-0.013218305485837871,-0.044497053961504884,-0.07962859216503325
CLCF1,0.043236857283368825,0.09707222815918891,0.0045937621776571845,0.07119964338157313,-0.04722168568436749,0.001408666486687748,0.006896618060565108,-0.06753370943451091,-0.005002738003080389,-0.040287567352309796,-0.04328210478205235,-0.015417925614174724,0.00022724274488612105,-0.042405642778369536,0.032415940105464114,0.04150763288209204,0.008971507017990413,-0.01515351679874979,-0.07303356998066163,
PSAP,0.06569019962216752,0.01999450292177889,-0.03801012127125782,0.057814224476317025,-0.022364884516003443,0.014893968823984693,0.018749101341797313,-0.00048303824115452916,0.024661603354083107,0.04570000220380793,-0.056095008625874444,0.09844558552825705,0.004715551023112787,0.02270019991030535,-0.1394087402862802,0.05594363513871181,-0.0014619809652315424,-0.061973227765195205,0.014457087299219424,-0.04654337123381264
EFEMP1,0.020592937426893228,0.04258695941160568,0.01802670894654589,0.025827097091072122,-0.04455978420458584,-0.03967579177605367,0.018682253110335327,-0.009899101087864392,-0.008853058297114115,-0.021464510835608606,0.040750138561375555,0.07102737340300533,0.008913173565705717,-0.04030006489531956,0.0025374653536502896,0.018674621526104607,0.07887798805741762,-0.096068313672167,-0.038815044049472364,0.026427315793683487
C1QTNF1,-0.08876714236808866,0.041202014269092826,-0.019192929159866996,0.025906754671778703,0.0008672761916410214,0.061311491916632585,0.032979052364066515,0.06114849663774812,-0.04427653208701348,0.031636670959396075,0.02662939979222286,0.11523914319670672,0.06046059489428857,-0.03170579643571268,-0.09443854669797266,0.1100200034536345,0.015638245661669135,-0.05796364360367398,-0.05198487174430543,0.06686141414334593
ALB,0.034789459663013646,0.019958292115405864,-0.03005066358658389,0.02680175889163156,-0.00035939864467926156,-0.01905553341349818,0.015434080774125808,-0.013430708651556048,-0.022660547745258563,0.006098941137763848,0.009415581236321418,0.03561354344851186,-0.03871820335624988,0.0008624049538402662,-0.012264539792129697,-0.038826396783805214,0.019838978297742747,-0.04095608838537726,-0.017914896019145265,-0.07204452408624762
CCL13,,,,,,,,,,,,,,-0.031048009739440573,,,-0.008505292712702743,,,
EFNA3,0.05030964566990176,0.002819888674405689,0.010728080126570585,8.80653186505536e-05,-0.007985009731760565,-0.012378060867843363,-0.043496131063509684,0.010399952632865285,0.003147668285778611,0.14374067180422567,0.06571403662439866,-0.05719331837221367,-0.056919909273699,0.06612097868629649,0.08548186729040334,0.015464244529593461,0.05548386858398358,-0.03455938565556534,-0.020380495013186003,0.03660730518868926
DRAXIN,0.027907674872405086,-0.08103411589329973,0.059627593496780214,-0.001863400220750762,0.027909011661511125,-0.0005039391265739551,0.01236364536636003,-0.04948761439384232,0.013428401528029365,-0.01346883792363263,0.04843333506239759,0.04853922665749546,0.09916083771176609,0.0538921972576136,-0.04535523982378565,0.06759317347169859,-5.42439242821226e-05,0.07507969997135261,0.041959299207320395,-0.010533963768493386
RAET1L,,-0.020526715742764406,,,,,,,-0.021792976022205455,,,,,,0.06453116971337945,,-0.009039927015023732,,,
NPTX2,0.07375436418741302,-0.049536527095008595,-0.004274287753281854,0.05472528151212521,0.0670485141991477,0.034239198889319145,-0.027390728197073676,0.08920002711536892,-0.018628127105356298,0.01394416038607795,-0.043939829429399335,,0.004153514354997886,-0.003799540287833694,0.07780114436431096,0.06582078440237708,-0.017604389785500166,-0.0007952416316441003,0.05776516346821511,0.09492517983874701
FGF11,2.850860267186751e-05,-0.004957055015752267,0.03947336276726592,0.05657858101013439,-0.011827473515535938,-0.008789216184414838,0.03544569560950569,-0.017401929906038,0.031872217081653186,-0.01590728184592618,-0.003918959553815374,-0.039251197705120484,0.02128272745947555,0.025893457308975798,-0.005378241835111923,0.12457023778305208,0.01906302549307304,0.028959932069621257,-0.061438163717957316,-0.07626216952242991
CD59,0.020756099137809167,0.055052141459237515,-0.016859791140586684,-0.021178755928481702,0.02420060856332553,0.03833932755848841,0.012062206938511975,0.045751674758058115,0.0007538959698029872,0.05074902697114306,-0.01804094644697075,0.07948772084427239,0.04039937332458913,-0.022293192239070867,-0.0769137850545822,0.023326053504771665,0.01636870053167191,0.028027156171770252,0.04383549544738705,0.009921084172859744
COL9A2,-0.04543967785034798,0.045260391174804016,0.03743285287594995,-0.020491783318850508,0.004078586938542904,-0.025803660077492015,-0.02334509013716869,-0.02533832900837175,0.012519852749333489,-0.040153348010245754,0.0254551211092016,0.04240390531862432,0.049178455790193296,0.030079247688176342,0.1644324047571587,0.05555500871689477,-0.013545503148664553,0.05389388575277362,-0.005821491735946829,0.0233542982587936
DLL3,0.025314636741497077,0.07172340598233064,0.00840172971741365,-0.03580252981936588,0.007472198939341869,0.0017348385716262204,0.041112591869064165,-0.046846082636851874,0.058288002778872576,-0.012694859240065647,0.010290813854969898,-0.07633986069454214,0.07671067729233036,0.05145994304365862,0.19250760936250375,0.05465865175913137,-0.02237089380536908,0.07889348389791145,0.003581430431206746,0.009168600282073936
FGF5,,,,,,,-0.011303699176088094,,,-0.021627823560214164,,,,,,,,0.015340939522060858,-0.018779301795999785,
LIN7C,0.007260512289874704,0.01577903756873403,0.028613864713733443,-0.015117294742534433,0.01850793678745706,0.018036088841946397,0.05572492502575479,-0.0034753480681296695,0.036564398455548625,0.10077955324133485,-0.005367605727401539,0.07339985406075168,0.09266496778971234,0.05393674069331336,0.028542876569936287,0.029004330214231485,0.013603247730643662,0.07558971426004983,0.0690022222028543,-0.017523858998966038
GDF7,-0.024598868190039116,0.03706659745402044,-0.011265600590075947,-0.033115941539827255,,0.06981905846459864,-0.01431316125853565,-0.010373821644503095,-0.019951373891608778,0.07099405458740216,,,-0.008688250912151424,,0.022165103476831836,-0.02051770172758007,-0.028007003611912593,0.014726708405776463,-0.020609770000654767,
PSPN,-0.016788295222826943,0.024038764328386853,-0.028820852549188168,0.006369553747980664,-0.013402980547441991,0.08923431322472014,-0.0024961078915927974,0.0011499727353091735,-0.024284716497933446,0.012978012473135054,0.06505603624338675,-0.066556395714105,0.03999017839672768,-0.021304053847682025,0.03471448809961402,0.13375508887138277,-0.023928813306902864,0.018988066385985117,-0.008985474179471268,0.01837926274723437
ANGPT1,0.09270542251813144,0.05491137947202074,0.001325359719897786,-0.0054945193259222595,0.1020031395080747,-0.02150483922481174,0.048259021311625024,0.01047565925594367,-0.03386594960468946,0.010517354952060725,-0.03190844480077623,-0.06931484328765958,0.04109935125584515,-0.0014185374167119734,0.004017387600813659,-0.012012818381002236,0.0011259574763371747,0.015278366717204759,-0.017786916132792544,-0.039403222298484475
PNOC,0.054534352240993955,-0.0681712634450437,-0.009640866742033802,-0.003210879997559765,0.031416170684864915,-0.019325005955505972,-0.06845494449565237,0.012338104399715282,0.04979127092509927,0.03503282080923205,-0.002622365061368174,,,,-0.03935288022870843,,0.0027008538816679865,-0.015801744062740132,0.04079409288372629,0.04009370704176544
L1CAM,0.06415953822131397,-0.038951894701764224,-0.032110310954734045,0.017022633485419908,0.012800189239680524,0.017757108851537525,0.0023691414956616926,-0.02882896742447007,0.021089463483151306,0.015590924949494388,0.02660612437209999,-0.06127938145731972,0.044305129632355195,0.0814948423511063,-0.06398033308028647,-0.02110838038887362,0.05263219211825755,0.03026043740338684,0.011376607457646244,0.14285828950425636
APOA1,-0.02897136297906069,-0.0009674613956116914,-0.033955901444883044,-0.02781538846099996,0.05070096800147081,-0.04400993254074848,0.08003569488484433,0.020271635077646937,-0.005299597338934836,0.02943903821298812,0.00166724660484265,0.05711065100453862,-0.013521303208331005,0.10343552188404731,0.050237100195891116,0.05259556640389249,0.07171179215874311,0.02061440121992629,0.025259654000159445,-0.003316958601991049
PSEN1,0.04308465974442815,0.009668193690114353,0.00037608765251132714,0.01123304282371774,-0.03625366582997757,-0.02391951364816014,0.028775258243895697,0.011545873790818005,-0.002869954929928698,0.015414073317561477,-0.013963278153599787,0.04217733271369511,-0.043734092942051966,-0.010477780167613223,0.04201037714672631,-0.049641230916427206,0.027319781545806,0.010673740353465385,-0.03148594128123256,0.018119882046955447
CALM2,0.008423691817680505,0.019417840865183424,0.0018076335453805629,-0.024129343178633186,0.02279605427470306,0.03604710259315055,-0.06559877165940735,0.05509303148812717,0.04655604579310465,0.10266463590072643,0.007267970701447656,0.07987558738854118,-0.1294644422592585,0.14354839624195495,0.1823717395712394,0.011859801255058498,0.06973458414475092,-0.04528886368035338,0.12417884989523645,0.021477125081950554
CLEC2B,0.05067918161252295,-0.01251546552503641,-0.03776114517141061,0.019036335772945723,-0.03808284626559004,0.020395482165258938,0.11819644949421436,0.03347347896405257,-0.014552657473744313,-0.03802579838148778,-0.031205381978705347,-0.012435159984402895,0.018654918025996312,-0.02020242170867355,-0.05014525887504912,0.004424322044560933,-0.05220676101960192,0.02448417467299619,0.017275749288778723,0.08436731649755
NTNG1,0.019849400749678968,0.023448983786759376,-0.006998170751488096,0.04107550452732165,0.010389011087211759,-0.013442159839171677,-0.027300246912980317,-0.042263651281922186,-0.038815370047560166,-0.0012534618298513363,-0.005056991960708456,0.044374643477685966,-0.03192397623506739,-0.024346993758276276,0.1937301129292659,0.021964769333555748,0.0037784085191340487,0.03690226999715456,-0.03760975192845532,0.06275299174717984
LRIG1,-0.06224854601968249,0.034535152604834064,0.001021590894037863,0.011238222834324949,0.017390119845396665,-0.002925864761572514,0.02357533266791828,-0.03652802454749263,0.02099744128501036,0.05527714641593289,-0.0075194086985080465,-0.01446705998747827,0.10299613900704689,0.016711330092419298,0.14203601000097277,0.14218728605441244,0.0369447528598191,0.002292288642857265,-0.0120625734965796,-0.0002458510987474637
CPAMD8,,0.05937572115334288,,0.06764491264283998,0.07751256183577718,0.04036313708705435,0.04126072388277243,0.01949671652112721,-0.02879437156372262,0.020981691155601438,0.024472013403912817,-0.047653990091456454,0.044440424927133765,,-0.011387986373730712,-0.028212116993483728,,-0.016624889679081552,0.0633895200411741,0.10660326797240945
GHRL,,0.10206939571265672,-0.02027810531779021,-0.02329537224906448,0.06082476621373363,0.0365554990815419,0.009429217133607665,-0.030153453224928423,-0.018195307844737954,0.06497984283298963,-0.021714326917149508,-0.07598716286689762,0.007674709924818207,,,0.03229307438106846,0.024971537404599925,-0.027068355453926704,-0.028239911186120258,
NPY,0.05281073290363539,0.010534784727247495,0.010109238624846624,0.048791479028129775,-0.030859200277319962,0.0030610217269634336,-0.05043949759276809,0.00329703167820366,0.006346491786485171,0.08525779587628901,0.011977368712686173,,0.03725164196780902,-0.028996607314774703,-0.06746927126599356,0.012714167963628531,0.05140213456033593,-0.018372860771802373,0.0647148971486866,0.04787406086804224
MMP2,0.04693042223758175,0.05752866199625283,0.019797004368948126,-0.03393158005744543,0.012590049450849294,0.06656462091827231,0.12494206533075847,-0.008833911289257678,-0.0013603002304450875,0.02549582412033258,0.023471860932815142,-0.06256952813399518,0.06410656001890372,0.06293444555052694,0.023385631365622578,0.019115978380937756,-0.07288027378098975,0.06603403029260489,0.013909712642324629,-0.08487095978159677
LHB,,,,-0.023689076845552073,,,,,,,,,,,,,,,,
PPY,,0.014277182268844219,,0.00854260864245639,,,,-0.018218957788909612,,,,,,-0.029960092484624345,-0.08218911436878071,,0.019959842115620678,0.007079226054690015,0.023489868020844074,
ALKAL2,0.0028373392346227083,0.1419657585545879,0.012406277430109318,0.0023993253604829186,,0.009743662969473727,-0.02720997368345373,0.028433870565867006,0.0033791360150815515,-0.010789231856487023,-0.019430100042636397,,-0.051315473495425035,-0.023616372238978486,0.05038697501640913,-0.0075306207696622055,-0.013857855067564758,0.004196478369752157,0.010256950449383845,-0.025878219423658002
CSF1,0.010900405204738853,0.04051122673208969,-0.021722089701900243,-0.0045683879134363736,-0.010922483713797171,0.006749112596668032,0.04970619044989757,-0.05525150604460782,0.015141400614323501,-0.032049788627177556,0.021353891301194704,-0.006797647622139346,0.008611069648931597,0.006731957783874319,-0.018911459267387246,0.05037837299238475,0.009852900708703517,-0.07598138893725177,-0.004423382808895635,-0.05776788622030663
SEMA4C,0.057736336124255834,0.07993932011455555,0.0008396078052458507,-0.017736433796034266,-0.012728616825128172,0.011381794520005921,-0.006020736632232333,0.03472057555043002,0.00502191059624194,-0.0624215026626666,0.026551935367665595,-0.00506734337683944,0.05222308671365359,0.015940649879767076,0.03498201248184009,-0.05094338878098897,0.01985535232771375,0.07995822081160053,0.04055736921209482,-0.06197016760250481
BMP8A,,,,,,,,,,,,,,,,,,-0.020017085264819254,,
ICAM2,0.04428479126498466,0.011085307723103397,0.00725239503124168,0.03575403193525256,0.036807507050735364,0.0342167076395799,0.12993471739855367,-0.03295344834944089,-0.00930068807485264,0.0350661517383009,-0.005616159615543722,-0.07626509659702789,0.08033190176870933,0.025271416425506735,0.07415966461670744,-0.0245678171563377,0.039971427815123306,0.05059694916158145,-0.015297444944566876,0.03630179192913927
SYTL3,0.1336793356808093,0.010822340108655192,0.04266817588831188,0.06153186748791296,-0.04345985741247122,-0.026172844487064688,-0.03075563464618514,-0.023571146454537666,0.019250835224642916,-0.03485631755014412,0.01589846447209696,-0.003950315375034428,0.028983644432931423,-0.04766006275761792,-0.005785611632210172,0.050516797555865155,0.07776051948665369,0.02445425638218896,-0.0176865835894323,
IL1A,0.015310396280613432,-0.031784940236283456,-0.03927023371320918,0.03238770512430338,-0.0027064479953424645,0.026635457747325123,0.04487642549397671,-0.012017376114874504,0.027143885479367767,0.030189761945213573,0.015044757737510787,-0.03851967063541871,0.07707137696350178,0.027135920329267038,-0.06949708868316683,0.0762928189244039,-0.003971076851874625,-0.01638324222823564,0.03864147447943897,-0.006145166456975819
HLA-G,0.025731616626689973,-0.03158571411844443,,-0.0012800798814028322,,-0.014701672063651472,,,,,,-0.04175518058225398,,0.046763835225320814,0.011586817140414096,,0.10588781025668108,,,
PGF,-0.0457987120380191,0.0920425858210968,-0.013677333149891962,-0.010952107656808091,-0.02480134727488168,0.04854955467346332,0.10487258061374519,-0.018622189888176762,-0.032900312409040275,0.010648300641225912,0.004302536542539603,-0.000923260986278402,0.03665172080240528,0.014088967523080103,0.08507913259546974,-0.002190364277593679,0.02941827704144775,0.08852392099393565,-0.058291538890388836,0.029092217780991088
LGALS8,-0.048040697268750994,0.10057218746510081,-0.008519622867890164,0.018894997316544163,-0.00625287313356773,0.04776363422658061,0.0279182600030557,0.024559323324187848,-0.004074319775200883,0.07415993570218124,0.01706451828193306,-0.0015731534426217074,0.07517792555875961,-0.024607365824691543,-0.059108288795691195,0.055773074159912346,0.029003021851022447,0.02684421307341698,-0.003509942597856769,-0.0011923813316882226
DKK3,-0.0046270168774275155,0.021283674903523085,-0.001329503208721424,-0.0034458548765281555,0.060449869777868585,0.016446920845602824,-0.06544955859544863,0.006622744062821525,0.022004374611828362,0.09687529690669465,-0.02339230740010018,0.05224882437550024,0.027558658863370646,0.08179097199266142,0.1068268974894416,0.053573614887253,-0.017967469714633876,0.028190893744623535,0.09862111954475339,0.09951091993271764
COL16A1,-0.08166308262020147,0.06712177647446191,-0.013791777249264262,0.06217859272296575,0.036849222822197075,0.0021959262811290852,0.03694790172788228,0.02212381199607049,0.024017743588498584,0.13173829949121701,0.03624171449035913,-0.059230727355523864,0.07218902886027033,0.033115858148059514,0.09604181370078642,0.09365277876780297,0.008099348890556407,0.08795586460805181,0.03742170049700819,-0.016636106367005517
TPH1,0.07608691652802713,-0.02319193587734762,,0.05846639268170346,-0.0014750027991127215,0.008792619475781,0.011822380740559463,-0.01496066446146194,,,0.05263154633790828,0.06124359825202237,,-0.03226017955649083,0.05834535640932909,0.07188338406652668,0.007195197094866485,-0.013050048771755756,-0.0008957286334686601,-0.03533952444466516
TNC,-0.020926379365483274,0.06629447330090989,-0.005859197950356877,0.028404346662562637,-0.06772284877645009,0.007528141981162275,0.06269585580789568,-0.055074876973898915,0.02648218326406544,-0.0493358497539341,-0.007903088838051513,0.05662187322424668,0.01723484913826851,-0.0011240941869954345,-0.11974381423267567,0.18491703533824122,0.03309425214574017,-0.06028396489229066,-0.05336787993440659,-0.05183310911468689
TNFSF9,0.030547692309294862,-0.041240290118628994,-0.03291067366020854,0.03297769660245088,0.03333858803020055,0.1502768912596724,0.04837207053559526,-0.010211795780347284,-0.030391659061194846,0.09424951191676248,-0.008334238465404448,-0.01747347661119148,-0.0541668146462928,0.024462868823142466,0.022363491901977627,0.01407148933422385,-0.031404745534598155,-0.005979454963838852,0.02730170603514525,-0.04249404115684028
C4A,,,-0.019394481019964736,0.037264318110682974,,,,-0.02159766061940829,,-0.02602751634948562,0.02373101946990629,,,-0.03456624110000524,,0.08049707791323005,0.017773597008636764,-0.03348939823268345,,
CNTN2,0.06997504508616366,0.009435324349570298,-0.004938157061555577,0.004437191128430322,0.03279647431766266,-0.00039391166308565896,0.00018936179393339467,0.03691846124186484,-0.022403791571930322,-0.02799898629106739,0.005498959143287006,0.009797926641054545,-0.06800147489369605,0.05461915543615897,0.20579695024565553,-0.07492992885220505,0.007588700479902546,0.05677545145088802,0.06995537559038462,-0.10520429960816409
F7,,-0.022625481345658383,,,,0.014091752948401823,-0.023998191658187028,,,,,,,-0.0008578522036421799,,,0.021299621326757417,,-0.026340788627944846,
LUM,-0.00999928665466687,0.03727875076907818,-0.016793795783437697,0.008840316968693172,5.118886806809312e-05,-0.004951959005367121,0.09072152093765694,-0.02902634974271227,-0.030715664541807478,0.005146116341210719,0.04973232986068906,-0.007101144925654512,0.037211516045373864,0.029608219877830137,0.056687318282203886,0.06366348462661373,0.0010064302467455856,0.00409774105445827,-0.1469475065835491,
BTC,,-0.003704272886598184,-0.030348918155343227,0.027054188651135708,-0.003250940320349871,,,,0.017505269460171315,-0.014322546947789137,,-0.014089398602937146,,0.050385598626201435,0.08609142669953954,-0.04935236977576051,0.01256137116429565,0.0006090232937533898,0.02679724867814704,
APOC1,0.02821088410066638,0.010810878785899602,-0.0046050191704890674,-0.07473478470510113,0.03216238661554885,0.006347313020029274,0.09747073347760032,0.0010982599880723083,-0.031186105534404637,-0.09831773122723612,-0.0580067587003445,-0.12248291739349605,0.08743839580283684,0.00517539141684293,0.051237846393568195,0.07315332640603775,-0.023350670075934315,-0.05668506517386771,0.0029052473946550444,-0.018637762119620305
PKM,0.03964087270789976,-0.04959861320798946,-0.04023277469889206,0.015977087984798702,-0.08507133186300685,-0.028514594686443514,-0.016145955025904945,-0.05931637003789628,0.041792096510063596,0.16245113699578947,-0.0061611671692243545,-0.08811907746994378,-0.0030382237292799134,-0.031760686886525974,-0.17720971447258935,0.11509828871461314,0.053335194767571086,-0.053420306402079086,-0.05167204157870852,0.10247358317406884
TNF,0.02830750255189997,-0.0016771862814211748,0.002726904913497463,0.02646976194292565,0.0537176986765904,-0.02172881186492621,-0.03522032404548693,-0.04311489700155775,0.016436395545646815,-0.003566322763984223,-0.021893749309042043,-0.03132145575799757,0.16356881084174082,-0.0010149159392685955,-0.03368050003477195,,,0.013854858516569583,0.0716839037285344,-0.07062701161378239
GNAS,0.04433448163125313,-0.05504875418992353,-0.012355306149946128,-0.061500448848061696,0.048060682924805066,0.01381476543770748,-0.04442519282715376,0.0476231592717292,0.017021615654702723,0.09628721393528131,0.0006091601743334524,-0.012726660021872853,0.08616035251892916,-0.06632518716550649,-0.049289839252231946,0.10660679008803756,0.022584754670271094,0.05013381981485605,0.09512170420666392,0.04815760325186533
BMP8B,0.02383034108305265,0.10166651936319482,-0.04084944669904013,0.07232703526566318,0.002622501650139364,-0.05410713786249956,-0.012447240140730788,-0.017895530609356183,-0.017662882168852714,-0.026065285384576257,0.003620409547264357,-0.021326056823693925,0.03398020826067281,0.04041281430418587,-0.0073947347514688915,0.03761277112284022,-0.0010953995537255853,0.026829749448959255,0.00664783355158498,0.01616520475382876
LIPH,-0.01704767126239227,-0.023191930167674332,,-0.01815838844251416,,,,-0.0006785597588393562,,,,,,0.025048226967906383,-0.021401627348956592,,-0.0009800687722244714,-0.031588426280378994,-0.02651782412674382,
CCL28,0.02295815650872762,-0.0326223346915155,,,,-0.01641886538243225,,0.026029338558622876,-0.020891459955738496,-0.015802639174567756,-0.02450404404643773,,,,,-0.012370618794748888,,0.007473171446973289,0.05089838846500393,
PTPN11,0.014893284246313946,-0.013315147459842863,-0.03420565702759569,0.004559419999912969,0.06998046612731364,-0.024305333117580385,0.014488381215194782,-0.026851376988587538,0.04971707561323041,-0.00442331077048073,0.006410462633312393,0.06152711601507479,0.021975724627288012,-0.015127997026244152,0.01419707084247254,-0.042600590961448734,0.007463860217171447,0.021751198749137952,0.004550790932809296,-0.06947796334234177
ADAM12,0.0557647230756248,0.04653831487651522,0.0593019222354603,0.04825519449186096,0.0616115346444971,0.009661678911096096,0.07392581952762145,-0.01806648349953416,-0.020190297320436836,0.03361547371281247,-0.013415396690731914,-0.027755784960733842,0.13334260510835577,-0.005793151030170652,0.0014411205567284229,0.07327463778159606,-0.004139309163637293,0.09757881344178988,-0.08530293916799046,
EPO,-0.04928714677781677,0.03716464537638871,,-0.020419152569174193,0.018634922378448493,,,0.04299013220564182,,,0.05544405946858172,-0.0037683657377677038,-0.03738118785594685,-0.033718943904731166,-0.00596836805140768,,-0.006391172611177142,-0.02684445280121596,,
EDN3,-0.033949233050843054,0.021369816462296295,0.04667860593420483,-0.04515474056983756,0.0992972713094784,0.00035021136431071035,0.02381795983251911,0.013581000162593653,0.010810811838886627,0.032947722864297556,0.01504257079906893,,-0.02864492364698752,0.0483710285290008,0.003967812504926596,-0.035943807951704675,-0.03303233328349484,0.07533835283724098,0.003928381822082708,0.021377387240514873
CCL22,,,-0.02451927239747448,,,,,0.004147660298124388,,,,,,-0.038162582032639975,-0.01810610181811934,-0.04935237195990525,0.005797855885810467,0.060676338570200154,,
CCL2,-0.03231213885527115,0.06436883666402621,-0.0047647259110287,-0.02052982773812915,-0.018291659368161975,0.017350100327864788,-0.05888303368164351,-0.005777873987948867,-0.015794582450212955,-0.011647328146628963,0.008129697600108123,-0.053113739098931356,0.109959251693489,-0.046041213458725874,-0.02715612536571031,-0.0379007258166269,0.010067580575739532,-0.04620099975040247,0.0010727764970232686,-0.05030737720618417
DSCAM,0.03484995694575166,0.016096684299760387,0.01238771260050662,-0.02947662746822877,0.01415717074338462,0.029513836102360188,0.0059705782312202355,0.001947685475816919,0.03915749946851149,-0.030413044972254107,-0.021042728754716574,0.017217863288803256,0.0497872273205219,0.06245646971290844,0.1549185480834587,0.009596802820398693,0.048022054090406566,0.04697045880316352,0.0873253322380572,0.15040525767436647
GPHA2,,0.03981215033990195,,,,,,,,,,,,,,,,,,
ANG,0.03786917463905964,-0.023986985887758862,0.019022958976098864,-0.010743843444070419,-0.03079624059171993,0.028095585380488695,0.0803314685885712,-0.012658929024466624,-0.01742151931941702,-0.05215454518908498,0.009461302154906814,-0.02893407041450034,0.0315473463041546,0.0009441118589299349,-0.05584359699009482,-0.009376382227656146,-0.004189509409389155,-0.03126913222951049,-0.017185168949608153,
FBLN2,-0.005078233322419531,-0.055233944057503315,-0.0373498522480566,-0.04967909195920349,0.009053940890734647,-0.0007325051238981295,-0.01458876551743259,-0.007881232565113515,0.03877916321309126,0.030084003279326973,0.03637746539192434,,0.04167055290546488,-0.0009639180235518491,0.06725296908026028,0.06056080095226542,-0.028047136818959928,0.03722475398474182,0.04594257097606455,-0.03615456035532582
VTN,0.004703151307558129,-0.027812300447938792,,0.012871828224234149,0.006487315491607637,0.07935367713943905,0.0554151982049402,0.0620253748156836,-0.006486697825365334,,0.0017681454644487488,-0.03014910933754374,,-0.026999984649907317,-0.00928011268073,,0.01692896026632231,-0.0042737514940950445,0.11652258081353166,
