,MGH258,UKF248,UKF259,UKF260,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
PTN,-0.017494080642443625,0.06793372902620579,-0.03439613864140293,-0.021998962526374732,0.1615168416350915,0.02517537866496514,0.031923888621255905,0.04579570844035426
CD274,0.09264559358719814,-0.005962638072353048,0.05346723839994642,0.016160615465959694,0.0030527746252908233,-0.037707002380497116,-0.05517062540543787,0.020678611391118824
CD14,0.058328064725194965,-0.09518994263059169,-0.17269836622537132,0.03514990953118701,0.16652764643227158,-0.040641672739806615,0.057182006794854724,0.07262081953425771
SFTPD,,-0.03220765174553506,,-0.013511375657296156,,0.05468085201290322,0.046822592799974944,0.05714164317499087
SLIT1,-0.014010538461706003,0.06966179753079053,0.023625819985877854,-0.04923017077894607,0.09923272744959985,-0.009201139747378921,0.03824035636444838,-0.004966263609890752
CNTF,-0.02425252337903498,,-0.025889483525399673,0.10802106841622043,0.09255175046718009,,,
BST1,0.028284224777898874,0.03386795724737144,-0.032609279611671656,0.022551845235279592,0.12887661065474643,0.060104547199210566,0.041410956569562146,0.10867182296241003
AGTRAP,0.05512438742083366,-0.041731713325950597,0.03280784483617644,0.04052422641438682,0.11172409210002196,-0.018561938953076264,0.0026222701685345877,0.05455862275444034
LAMC1,0.02176024028996513,-0.04862998266574214,-0.020025431205943498,-0.004820700936268521,0.12822929269079456,-0.03399912451297375,-0.039876958251607475,-0.011200013502748908
COL6A3,-0.03983051877756262,-0.015342907432484358,-0.09499739252385213,0.12724902108307803,0.023877603699768584,-0.025357054327230635,-0.03063398455987726,0.030579961679860407
FN1,0.031971295958175744,-0.10239421892839419,-0.11211812817382602,-0.023434391843120222,0.15335298378182724,-0.04983660428818449,-0.09917449480804393,-0.027484679801855667
MIF,0.023889253128106455,0.01268452443800002,0.058476865748306656,-0.024136220101259744,-0.02271089069051978,0.07321288193128093,-0.054698080948094696,0.010750255958380672
JAG1,-0.05264489590350765,0.02003226766405638,-0.006468926238530585,0.02851175580283313,0.12142082499052587,-0.032679965713019905,0.011989005622393595,-0.011899740300937524
NID2,0.03688719548014147,-0.019400996481863577,-0.10390847212229017,-0.027291312586133664,0.07105624751603656,-0.030215855453769445,0.09383798787933145,-0.035795844172574955
EFNB1,0.005854202238980943,0.004663253845113928,-0.00995567316743314,0.010315110469204906,0.0764717866397956,0.030953168454920896,0.05412566585202651,0.03228893770845666
COL4A2,0.02469152077693656,-0.0456930226658169,-0.14870417550777817,0.019747912992409748,0.129900059404947,-0.03511558673015642,-0.014088712489861384,-0.03041809694066843
SPP1,0.015294532616536016,-0.03626451497550401,0.13179031666436097,0.0499898247109405,0.20504220617735525,-0.0482461638813641,-0.041444463959251464,0.0069614705136238865
PODXL2,0.009031381149373947,-0.026696022463705397,0.02656727330909943,0.015177670094542042,0.07798288428162864,-0.015751549051323838,0.009456734654223307,-0.013837288276063842
FGF9,-0.001393838832080124,-0.03387876008856286,0.01617045040404353,0.008077260364805064,-0.06706897932665232,0.11554315510189551,0.02911955041724366,0.0024824613971742315
ITIH2,0.00831507135857888,-0.03373556563083307,-0.0075879353944969434,0.13958654829253223,0.07126752321196339,-0.005840667317736395,-0.014063125921357918,0.04685428187993318
ADAM10,-0.02742864306107687,-0.013840812111741898,-0.0019863958002737177,-0.07960960197604851,0.06452982043151616,-0.014801885457359075,0.020546136451028457,0.027141011854754864
CFH,-0.00045562669115036013,-0.021741509184911446,-0.025581092560197118,0.09395642613233128,0.09580450066392415,0.01296748085570408,0.04975210423967801,0.02980283245326728
COL4A5,0.034010125105910054,0.0350223500189536,0.011492930765238753,0.040628421877006236,0.0412854493872723,-0.008808889807335973,0.04059842609975312,0.05614372315351517
LTBP3,-0.021219701950004378,-0.03595509907919649,-0.020629067554945712,-0.06271009822192888,0.07258274981726487,-0.10660501189889801,-0.08726380266050884,0.04886070601443145
GNB3,0.13552731748522742,-0.02451139190187872,0.08723962997125827,0.045223926732283745,0.0411619459951999,0.009234728555190974,0.10376487465542744,-0.05327761105190601
COL6A2,0.01284098597762004,-0.007027816579229811,-0.10757019362177005,0.0455201855920654,0.1496459861476082,-0.04223422201304956,-0.06552302496367012,-0.012267373222276518
GDF9,0.016069626081195307,-0.012492045303306607,0.04477502045914388,-0.030427906726426982,0.05360070203246375,-0.01453887667788146,0.04132766784662994,-0.020405786572229384
NCAM1,-0.03681721110700339,0.043567335751175475,-0.0050566207318620176,-0.043974912815410994,-0.10081205858433384,0.015360045775563422,-0.03948898601393512,-0.007207758179544231
APOC2,-0.017753987875440552,0.008949164048634632,0.016668204036790604,0.0182389312692664,0.045016426894237155,0.014968211422172993,0.1261759782704836,0.03849939666235162
BST2,-0.013039984832220596,0.015357146189044966,0.015910941114337364,0.006033503660464192,0.1737640110288856,-0.003658506406260215,0.07766693293194789,-0.005427681411613516
COL5A1,-0.03807921148466273,-0.04283152057079303,-0.04488488167931145,-0.01708641353281613,0.06263267594936067,-0.07508389106942384,-0.07313149412283824,0.02038082865573846
CALM3,-0.008278144744110904,0.09837758134145862,-0.04344580849903886,-0.03610950063005047,-0.08028323842655188,0.09550062496815644,0.053680587067769035,-0.05950599933017751
THBS2,-0.01652975371164571,-0.049716152987568915,0.048210149404912556,0.008164232062048483,0.07208517690592572,-0.044367801853412416,-0.014741890863323342,0.052990380651539014
SERPINE2,-0.016284656469502046,-0.0595633656960382,0.1157292691846127,-0.05436126921427318,0.016457862654580917,-0.059275240570153744,0.042810112847113696,0.04598673463639139
EFNB2,-0.0038334222550217892,0.012602667208833329,0.02543419370803437,0.0003236595631148519,0.016452125682813942,-0.009720966210426544,-0.023685778929505047,0.04407087781468752
PROK1,,0.06269924275336994,0.013880909032059463,0.0686439690412877,,-0.014255842257724603,0.09064494634301935,0.05361792021697612
MMP9,-0.04406226592760533,-0.007654099519558315,-0.14113726695071027,0.011320827864106183,0.16061357814072494,-0.034270900840296256,0.013269056034760354,-0.04726017022610575
DMP1,,0.003857070046588464,,,,,,0.07357151472121018
NPPA,0.06192802970626724,0.012480337641067324,0.026962121134465226,0.01816140417441755,-0.023821538734070377,0.10977544669078063,0.05760922659075471,0.044942438973522
APOB,,,,-0.017370581540749053,0.006743828613837128,,,-0.004941223670768212
C4B,,,0.013824451740940142,,,,,
NTNG2,-0.05190114902546061,-0.054240113930607126,0.029347101392604054,-0.0026461059272276264,0.0893942326080089,-0.036093497732576245,0.04233062451180479,0.02405654827828901
LAMA1,0.10413263484964683,-0.009647422897068134,-0.013919146138963246,-0.02461203439063167,0.14759573675121146,0.05191774198138244,0.07918836543440061,-0.016284932855433518
UCN,-0.028766803134255108,-0.029115727359652677,0.048994345506392,0.019183482232978277,-0.020136985255663317,-0.02351106808988298,0.002673998188806873,0.017887511920203984
ARTN,,0.0010109845365596933,0.017349371458911172,0.011999622939126639,0.04952139023405761,0.008044799372819851,-0.0023249487421396456,0.018622190852480153
PDGFD,-0.00660412723587391,0.0400578371868721,0.029606957370936538,0.03389644960268847,0.05733486463920428,0.016708295014398425,-0.013817159373940511,0.0003471299387676937
EDN1,0.04944753466288381,0.003193087895845164,0.04346805736531124,0.034086545056834755,0.08368334254531265,0.12026209708658987,-0.015596719186977335,0.017346603342750504
ARPC5,-0.0524229578332752,-0.024132178143573775,0.005369859243096832,0.005132678767612743,-0.011094151903113086,-0.02026744075088707,-0.02389624474528201,-0.021838489199157828
GSTO1,-0.01893046595241145,-0.05453892325848594,-0.020081592159591467,0.013084114882955182,-0.07957668008568783,-0.03724074919147508,0.02799170127938805,-0.010315429160805033
PROK2,,,,,,-0.01238721236117043,-0.01901833176164167,
SYK,-0.03893465967508207,-0.021565782893893253,-0.027640340488664216,0.011116201333813205,0.07189800982787879,0.014148610133646716,0.061666417144651514,0.019170617471073147
ST6GAL1,-0.022604574042365124,-0.03664954594749814,0.010633003052379823,0.04540702566178006,0.04363267107799891,0.04004930367321868,0.09033235482911295,0.024718363325989524
WNT3,-0.03324686106979669,0.024262088765420672,0.10425027861652943,0.03764486939490266,-0.0471799992567635,0.0031060891029229343,0.055290088286526304,0.06227827457078795
HSP90B1,0.0006101982846812894,0.00783676443366011,0.0019808958365849358,0.003165518560102643,0.01295690885135718,-0.11550343938657938,-0.07810879139518971,-0.06813243984154353
ZP3,0.02012259882923066,0.01608752671335894,0.05975031833074918,-0.004574581624674221,0.14423998683535358,-0.004351784530923205,-0.026913936019593687,0.03876583754322377
ANGPT4,,-0.01871952308438931,,,,,,
NRG2,-0.015279983644016911,0.013189924463083246,0.02541071643913325,0.002881690189837749,-0.04537618601814494,-0.026306376157293358,0.00672626408915619,0.018662657715969783
MELTF,-0.050864470340240796,0.06289554636124442,0.011279259270947865,0.009880097936889983,0.1035669725158577,0.028388039603019975,0.04041773883102977,0.08051123282512015
NLGN1,0.014814292836665157,0.035747047787868455,0.07244925022613734,0.010725663054627455,0.06393210003833888,0.026205914705283506,0.029989354568561524,0.0423346079463724
SLIT3,-0.02818883171762192,-0.0030803142167813084,0.020065455068852038,0.04279779230303868,-0.07598608879008216,0.017402589558970352,0.0030226389683420383,0.04276127178057346
CCL8,,-0.012429396769594965,0.038879312417281965,0.09001259055986964,0.019091257184913415,-0.03537056524029023,-0.03168997255824573,0.026344685285971562
S100A4,0.012533966296263662,-0.06995185683054325,-0.04752807447464634,0.06154949985317415,0.19064641835519533,-0.011560264014193265,-0.009405254309169405,-0.018778551295507536
TNFSF13B,-0.04593998556411504,-0.08897776857637395,-0.04254688554017906,0.06324575022644204,0.11708343950068911,0.04506406893918966,0.059171124929768906,0.04649859201034337
HSPG2,-0.055720754155038826,-0.02314726271331138,-0.14302031584962654,-0.03410947104581843,0.15270685598725997,-0.023950977259486306,0.001987855844173929,-0.04184477766268822
FAM3C,-0.060938999504242815,0.06345704026639051,0.08264678313266301,0.010679155011996481,-0.006674174119866844,-0.023210835254317733,-0.014211490174008058,0.03648850919672882
FLT3LG,-0.010267702900295021,0.019539799578284694,-0.0001307267520831807,-0.03126346962660421,0.08253383908284716,0.0011095612252816744,0.035645489664110123,-0.0331549720799655
A2M,-0.036820034684415075,-0.07069919472125576,-0.230915356018777,0.0764186105159023,0.10216861676913136,-0.0287185711833588,0.0437823773215343,0.00041100342798101056
VCL,-0.04196457674110662,-0.021680916316932825,0.0050898759710920225,0.04898808737369661,0.009021368687648771,-0.03588183482019917,-0.033111994269641086,-0.014380044628637125
FGF2,0.030450969976291486,0.015700797132548377,0.02438005316895529,0.02615374639936325,0.0832231233626267,-0.02061494841932528,-4.005934056120962e-05,0.010663961631198595
AGRP,-0.01852024993171265,,0.030952207561006095,-0.012031228720303528,,-0.014687678035078117,-0.014481555740981287,0.1664133641380769
CNTN3,,0.010587705156588283,0.04929041728925223,0.01650995872654735,-0.07560284127386463,0.13077956426624443,-0.015949651224691757,-0.031121146173679465
RNASE2,-0.027147302501184703,-0.013246441655586,-0.07367180640555793,0.04250700109544015,0.13438887795963655,0.006644017176284796,0.07484783299355677,0.0663919891203028
ADM2,,-0.026637073990142222,0.14124627530962405,,,,,0.10207492998055812
GAL,,-0.007563229124268354,0.015767592807202184,0.021460796055545777,0.0033738977772487127,-0.03425021400301032,-0.042504322072609714,-0.02055739532822677
IL36B,,,,,,,,-0.027276624291524085
CXCL6,,-0.019960877511835052,,0.01807873485981396,,-0.053016214694946544,0.004846713614494984,0.05206250281576443
PDGFC,-0.01134680791772971,-0.026813743451194933,0.07073566821632436,-0.04191007178270957,0.09528428371265137,0.018873087608326632,-0.003925592700546375,0.023636468400892046
COL8A2,-0.03785992599361974,0.046405085517745144,0.06225568284010306,0.050321635773236194,0.11423232061573259,0.003541221864271922,0.08126598046020837,0.011341433438519954
SPON2,-0.025729308172542587,0.0225577184878354,-0.0646452141984262,0.08195484864828204,0.08941362744464716,0.029792131374533713,0.04742032786631897,-0.009859479761726207
LCN2,,,0.10751262160569057,,,-0.003699735558794383,-0.030492282144426345,
SEMA3D,-0.006363071365080582,0.1469372621514766,0.04190211189348736,-0.009570074478825309,0.07851538963669442,,,0.04421803468155764
BMP6,,0.039215443831947916,0.06450088562172253,-0.01456469564920741,0.0024588711191059266,0.007885881084642147,-0.022878829010101784,-0.020830442019055883
TIMP2,0.04493810118327206,0.009441544128009249,-0.05437501411488709,-0.044867037040439976,0.08518242629776977,-0.09132410744528228,-0.02995992831481249,0.033898813317650905
EFNA1,0.020137983773287637,-0.02087838237161448,0.0011486025490458473,-0.019597402914359453,0.01705507085655747,-0.04355233570008966,0.021995757777166683,0.016704523145546553
S100A12,,0.049808122708722764,0.027422321113088663,,,-0.015718349211382366,,0.010129143061741301
TFPI,-0.013054620585645195,-0.015776368525275992,-0.05082387971940928,-0.05404195652926128,0.11202541415465349,0.004380430985681197,0.007244997878083861,-0.02946595178690053
GPC3,0.047999875342148786,0.009742614394293114,-0.03016947581473862,0.055873328612641826,0.02980955486757,0.07157265019128752,0.08886583510426915,-0.029906147309739412
NMU,-0.0438590546372947,0.012604617606079714,,0.06390314399305141,-0.022081055834674658,0.02858325687001593,0.0440419514264179,0.07878915274384383
SCGB3A2,,-0.03126017184885586,,,,-0.01778979080680493,0.034390792709672616,0.07571369740476026
LAMB3,-0.06648451573632755,-0.009154022589046526,0.11915107954764943,0.06642563654667853,-0.08105089510778131,0.07541378012076072,0.0191383692993097,-0.05234651546689763
LGALS9,-0.06828173517100236,-0.062065537669991705,-0.010655307445496358,0.028638015934795726,0.08495615446959173,0.001284394778866342,0.027532858148526528,0.016251821922066836
VIM,-0.0175415868392505,-0.046589833117269296,0.1275667292803087,0.08569299964193937,0.09526938062495252,-0.04415846893463568,-0.1036737955491603,-0.01645420420503532
PLAU,0.004315842292531072,-0.03101542639545972,-0.07334539535589328,0.05960902778802926,0.12386755099808677,-0.03609167943816577,0.03766253067634361,0.05007320624091708
TGFB3,-0.02727667130352906,0.0003264485792034566,-0.003238132347433045,0.038773375854228485,0.10913979698227134,0.009851050627493205,0.0542687464291659,0.008922392832296157
APLN,-0.01242908268099407,0.051210715796504734,-0.040317070590570686,0.02199736147638996,0.08549921946527801,-0.02310767222363718,-0.026640300379426156,-0.015816051083134157
SHANK2,-0.0007092199954704517,0.005207658636150503,-0.010238455993630099,0.028912133384693645,-0.0392833140721729,0.013317428445331786,0.026880571305840338,-0.029007974040529363
LTF,,-0.01968423003726407,0.03463532122693841,0.0822402990767715,0.11332737945130912,0.056905289524318135,0.016693525883232693,0.023528118225178474
PYY,,,,,,-0.020771333543632302,-0.020776400400712967,-0.01898300872066969
PENK,0.005685621761241562,-0.002454884950561525,0.009289971304847548,0.03258202645516559,-0.10042879256006687,,,-0.011469802627895136
CTF1,-0.009156481497363913,0.0006747950418896324,0.013311996421815542,0.05802108069451857,0.01952753147650124,0.06357818985409194,0.10176913264938227,0.0055664902244829655
COL3A1,0.02060492277951858,-0.08854556850131269,-0.13524878295423484,0.03113617948302604,0.1732792278060846,-0.028838425198003996,-0.02683300811837699,-0.011333466961713131
S100A10,0.04989618932910699,-0.05423303408268606,0.08731522801440778,0.06076775634292,0.12073869071733245,-0.023094567299146905,-0.04596219018501465,0.019679701274625074
FGF13,0.006333018827116857,-0.040321655774862415,-0.004651015298372052,0.018168309530849185,-0.08336787777951667,0.04405994927865294,-0.033206398104633696,0.0037631433463513066
SEMA4A,-0.0311643037025786,0.040591931354014864,0.041446019560343404,0.017606297439192536,-0.05935650692675094,-0.00613654236752969,0.03203939613922913,-0.04249871713198771
EFNA4,0.10050843139862665,-0.021928788951592837,-0.0037009213703159153,0.007642914314890926,0.10343887133742635,-0.009467490697121158,0.028450675318573315,0.10372533043749058
HSPA8,-0.018811971137382255,0.02579845704001255,0.08100513333464798,0.024645107513001308,-0.025894011941750214,0.057758310636557786,0.029224019575485004,0.022985410211885524
NPB,-0.04113350567851494,-0.017394344428052638,-0.005191614563275253,,,0.01525346308466832,0.004735366812581433,-0.013142270588293588
ULBP1,,0.0030041257468680946,0.06916988401058476,0.11688539939690198,-0.031884222395335685,-0.019166659661699118,-0.017693278920343086,0.057430827639815496
SEMA3E,0.030245559189116002,0.052646014257536525,0.006484455319849539,-0.005049333776348836,0.005172536094611124,0.0190196430089595,0.03460050905552846,0.016708585313843012
FGF3,,,,,,0.013954030393042952,0.06528074108100414,
ADAM9,0.06553266844707108,0.017331890729825144,-0.02314407406126833,0.02266739306607503,0.09328686919263278,-0.0583172583039825,-0.0635789715551196,0.04604701355822637
ASIP,-0.04522488336186961,,0.0055529375014818,-0.017859372227846962,,0.02180767654054625,0.03762219384231238,-0.059723709383645816
IBSP,,0.019579892594692103,-0.16028249078899517,0.0949388928596718,0.008492385372213127,-0.04130914590659713,0.03261849116541944,-0.010352089899038885
MMP12,,-0.017666966794680793,,,,,,
FAT4,-0.06549935596433411,0.019365157880999646,0.023963011784788706,-0.02479491920648347,0.029239451334454047,0.04719998769437744,-0.05504271180753174,0.03410635885446412
MDK,-0.020247051378897766,0.027316135246047646,0.0005503156425560737,0.03284503623007549,0.148409973259859,0.06252512905000662,0.0951672312636456,-0.013408234408995674
BMP5,,,0.06857202780705873,,,0.08359495578226286,0.044146334540967516,-0.03378367297685599
CAMP,,,0.06389641728772813,0.06568434197151593,,0.010933957580104889,0.053562427168404425,0.0496085500360382
HSPA1A,-0.035876589376301685,-0.10075430545106312,-0.02261262528133803,0.04619729181768205,0.06071009664982951,-0.040098857545239314,-0.06171906860634808,-0.013268570556616443
SOST,,-0.027365785847272395,,,,,,
SEMA3F,0.014554303847385259,-0.03842310206163408,-0.08745716235406804,0.00733181520203548,0.025667816582144808,-0.010814882228311132,0.112566420156538,-0.036563408485976404
ARF6,-0.04585067653703266,0.011917733786847531,0.03602152541708088,0.009411216327843154,0.03172362629600909,-0.018783173228852187,-0.006294237263761065,0.013347000725903578
IL6,0.050099687457364504,0.05691076972367965,0.09844638559147781,0.08749268214945362,0.019724999714349573,0.039436465340212376,0.0263697737359227,0.04775131338066539
CALM1,0.005999511785173605,0.06497435353535291,-0.07650536880598201,-0.009480815124195893,-0.12662710964673826,0.05512719819090326,-0.037154818031396614,-0.047467114407725386
VIP,,0.0628300529631174,0.0228656213686933,0.025596466106539175,-0.04521260937253297,,,-0.03521454789015247
NMB,-0.0032393723759853274,0.006360244566474906,-0.05000919288680154,0.009937696887276934,0.12578110922379865,0.10326345137296737,0.02833220806560674,0.05775785506008987
CCL26,0.03843345536357803,-0.04664989464763671,0.0013904506089893742,-0.0005641881028378514,-0.011740376851884114,-0.04182777866646262,-0.022989354530309335,-0.04028390471284593
FBLN1,-0.01822156063280707,-0.0017628777773948314,-0.05708037279607229,-0.0003365661866180715,0.07934150535151145,0.01825122927588043,0.02885672607704929,0.011916419676552409
SAA1,0.13824854691065955,-0.02942152230225931,0.006621231675015145,0.09134330739052607,0.007254984910280795,-0.06364092488498958,-0.0620463640044895,-0.028803488640302875
MICB,0.0962886335448416,-0.03202237411657835,0.00867136733056455,0.002638580768303327,0.08781110834824984,0.0675867428167066,-0.03387312200462526,0.07047305214523274
MMP13,,-0.020903684718324628,,,,,,
F13A1,-0.028766802353289236,-0.024216662738008234,-0.12965689967637375,0.09923592358526853,0.09712904992973911,-0.050278714934578826,-0.03541200020990513,-0.021829328203356174
CXCL11,0.07124753331304633,0.012463924135613806,0.0006683291296995074,-0.016222527950569502,0.11068543358764939,,,0.025492460195699233
COL5A2,0.019097054915016023,-0.052703736520679736,-0.09338907358044495,0.08510196089850641,0.09852732908999563,-0.02140227741328025,-0.0666935602147218,0.01854441335588975
EFNA5,-0.015343837699551674,-0.002218143413787315,0.011776852254206235,0.09653357049802194,-0.05352092616045221,-0.0034051920159228733,-0.014569319176302142,0.0802519115357237
AREG,,-0.001992248324322012,-0.054382889206854294,0.051131249897042,-0.0033964683385127458,0.1031689855380075,0.0685761345129869,0.023539526074288962
EDIL3,0.025334652979246627,0.01937191357667066,-0.009831750302526625,0.03970276009614031,-0.14131233884004174,0.012705365251362547,-0.01089260630516463,-0.014497298336584228
CD86,0.030695697627519104,-0.022596237942494244,-0.013826724385819235,0.03756271166587787,0.10718297571311783,-0.018299344315371946,0.052782165604577214,0.015247379896914147
AHSG,,,,-0.018917758130973062,,,0.005491463179869503,
WNT9B,,,0.0009061621396413309,,,,,
HRAS,0.029630174436684316,0.041612481179189996,0.0023486728457743746,-0.05674670000177676,-0.05533546769526966,-0.027388113765714296,-0.0346902114788054,0.014156817175793484
C1QTNF5,-0.030985492433817083,,,,,-0.01596009509414566,-0.02487336476154494,0.018706709178486818
RLN1,-0.019081882838382604,-0.01820051200554836,,,0.03206073636516458,-0.015916980875269226,-0.01956086814583282,
COL4A1,0.08428488019738348,-0.07025426684841614,-0.1598599323916476,0.0018187861254366066,0.15508000054038829,0.00759941749466713,0.03386730551882603,-0.015592313895153849
CCL3,-0.05226666781652948,-0.0005613914929287065,-0.00632346192831793,0.028078351838073407,0.12481434149858996,-0.008207556729546936,0.027376719864464952,-0.013583078143139622
BGN,0.017264847886914795,-0.02717483866781987,-0.07418323855221233,-0.025501144317245702,0.12390155077852773,-0.05761678518565191,-0.021664963259117584,-0.040792760514977267
RETN,,0.003067647810943587,0.0750422677486256,0.013216883439028352,,0.039323823296836355,-0.020916270436743753,0.05259983475675137
S100A9,0.04862937679499963,-0.06515506183935393,-0.032772912712471604,0.08897897281863747,0.17679723604775074,-0.07107659154303907,-0.022955153041434966,0.023483212787102706
HCRT,0.008938273933181404,,0.05916795671043087,-0.02867651027456839,-0.022625538109349384,0.029044933093675642,0.013756111324448947,0.04786448837054773
FADD,-0.0040812884667055455,-0.00609113327301945,-0.016289585812250488,-0.031163433324696774,0.054570212643627526,0.05523499671991682,0.02740854023623967,0.05889011453383322
ACTR2,0.03909477183703351,0.024217561926291487,-0.08547203672256655,0.04177621820880992,0.06754853334883788,-0.07627707461983002,-0.01193836349059875,-0.0475256839872385
BMP2,0.06680586091558285,-0.007303773223883721,0.08582089968088144,-0.02156826308197665,0.05515540089090552,0.02092353180061325,0.07745938812857052,-0.0014184724597226207
PDYN,,-0.0014348718153189674,-0.0003650533206238047,0.018004377138842367,-0.10110914954562303,-0.015352784856485075,-0.0006453171994838251,-0.05971734300557666
CD55,0.11265295740517897,-0.03751810396203123,0.007882550910703522,0.08553948998249784,0.0037891501365623424,-0.012984212605510479,0.006904754202032311,-0.0010231387905555304
OSTN,,,0.05867249286195353,-0.01351138026285745,-0.02722209978781486,,,0.05120735520318461
PDX1,,,,,,-0.023965561244882232,-0.0026699806702113202,
CD6,-0.031164304432096567,0.012373067926581086,0.03714250977835746,0.025370742562324532,-0.03525525156849022,-0.01866116132631038,,-0.03636530445745142
IL16,-0.04000656649096311,0.05122722526706232,-0.010558236839001471,0.024337597412996313,0.10377500656829544,0.031705549271512895,0.03677091203855858,-0.02377276431197976
LAMA5,0.034664300429614193,-0.022481295580964285,-0.07936286581556946,0.018494554678739675,0.09528353366554361,-0.06330756011018669,-0.05156900930218287,0.07915665422241872
RGMB,-0.06183644168142871,0.0006999717089080932,0.018109125380885552,0.045814187278087296,0.07456200144111827,0.0356615284767978,-0.03470755066457103,0.04595811239336797
INSL5,-0.01852024993171265,,0.05094475919454201,0.10827550232026768,0.06442929472508625,,,
IL12A,0.015826464573244284,0.013951145281064711,0.03641085544859593,-0.01937166719695008,0.13010616767101854,0.03005631230545634,0.028857569517795244,0.06684823065330515
S100A8,0.05948207784681886,-0.03986007082582723,-0.07561986205989639,0.07670094311107253,0.17348517301808739,-0.04654873079804381,0.037552032054081405,0.07042331165862291
TAC3,,-0.00382632975322765,-0.028429914937272496,-0.01943216315214714,-0.0857536244741548,0.035136207787814795,0.07734508990176456,-0.022665137141374296
TAC4,,0.008030009564937749,-0.0658264769876585,,0.008963662110499763,,,
MFAP5,-0.029334921374982826,0.10276611904719202,,,,-0.016952182296665636,0.09335584242498517,-0.006372712981352673
CXCL16,0.031300113246007975,-0.034726612312729666,-0.001461744352872723,0.006126598651086753,0.07984004958295318,0.01793975297059959,0.02936001269724555,0.04479116884148276
AGRN,-0.024725824069112202,0.0009843345377475938,-0.1740584165049428,-0.0680954675554545,0.08667931346691449,0.042467173996716984,0.058892353761858085,0.009058155134211177
COL4A6,0.04603750420527065,-0.02453262610388553,0.0034810594054511764,-0.0018621858252869314,0.16161707815340268,0.0968751083097939,0.0421835006160238,0.08968091571630991
FST,,-0.010451503606280993,0.006114164413543362,0.034526260265688745,-0.030569528003322802,0.05862260394333284,-0.008811158981239083,0.0033719145908863144
MEGF10,-0.04100087033571347,-0.01679042093585934,-0.05754584933766175,0.004891924383688872,-0.04294706136244265,0.056327548608718636,0.03183947682612881,0.03398331395799962
C1QB,0.01388837325833976,-0.07981878550653504,-0.19604333261586881,0.020374702053235362,0.1841363647795828,-0.02403322139571896,0.09499146435346974,0.0070877075160767225
HLA-B,-0.04311782638713808,-0.04925181230269507,-0.08534999974747791,0.023050254605388242,0.13584446213124296,-0.023814453404589053,-0.021096929563705187,-0.012780530645522216
PDGFA,-0.018413109212277456,-0.03638507481911533,-0.05305990944850744,-0.02982642341895299,0.016678913877044378,-0.051142684096223794,-0.09913104569224153,0.007037899422502913
LAMA3,,0.04265416932566022,0.06993696118208294,0.10868901222233494,0.00010485732747783673,,-0.015399743121880506,0.002533350018003061
DKK1,-0.01908188759308691,-0.013446801177940606,,0.017884275483011778,-0.050184988103637945,0.02199831139506003,0.02130733452616815,0.008929008982464659
INHBA,-0.023804637660053397,0.009835743700276954,0.020259760747926688,0.026790676172716407,-0.11846263835234794,-0.08740936749443995,0.02068716630028287,0.026226952212488733
IL7,-0.028382618751691825,0.07634347070390075,-0.03210124811623565,-0.02339505280708851,0.020338856759187878,0.04342887138321717,-0.0016353939070411936,0.04476189701453731
FABP5,0.00611516454650587,-0.035362252064069136,-0.009492823587866447,0.07033613655203484,0.0613023902975738,0.07832811565268011,0.1299964312334775,0.01819048556067615
CCL4,0.005699019559687976,0.004701167681461925,0.007164244497614241,0.027223345204659855,0.09027157710836166,0.06496386931344932,0.02523285840353647,-0.03449836140631673
FBN1,0.015676933091463965,-0.041417466444465936,-0.03318024088954432,0.026693068969048984,0.09598799558502066,0.0039400713564347965,-0.0008196346155368325,-0.034194536091662835
TCTN1,0.010636295078324419,-0.004475842807997232,0.028667937274308143,0.04648036938982708,0.10134939399899363,0.02433400142263315,0.042104801678692926,0.011898767707945875
NCR3LG1,-0.02265000386426791,,,,,0.04261552940321919,0.04618173074865697,0.06165464343440079
BMP7,-0.014124403748236772,0.013828082390190916,0.029109220546523987,-0.04702449632148888,0.09062086477070122,-0.03632316559295553,-0.021256762486779202,0.027664055887226525
NLGN2,-0.008353803117707602,-0.013327359219043228,-0.04641116452429471,-0.0035698615830087616,0.002798221687038757,0.06934015628922705,0.043320817501523445,-0.018036472213227992
CCL25,-0.018520247486715637,-0.005904127668643035,0.045870339154949,,0.06436027309905444,0.10990024753302988,-0.041223766377873755,-0.0034467124378822836
NPNT,-0.00015648729764453754,0.039870456515004205,0.02216966995095593,0.03051299849669611,0.15047954578553815,0.02341905841841836,0.04737000796965021,0.008227500049150894
KITLG,0.0447489147109248,-0.005680748002975795,-0.028823078390515306,-0.002956156437862198,0.06513523382366489,-0.025598022854822006,0.0010181441886945681,-0.010352158945306644
MADCAM1,-0.01908188759308691,-0.04303241579263001,0.09667677160048951,-0.014122255597118796,-0.042327074098886495,0.06989359342039916,0.0261596050637896,0.013259284989205802
F12,0.022998321003498932,0.03796550227164386,0.055286320995749115,0.0040040622736149225,-0.04115654433183186,0.01717635157199389,0.08558753864431928,0.08052216632877075
S100B,-0.044139491424182165,0.01488787186007138,-0.17758462440125286,-0.062004952518699835,0.07546865393426239,0.11901050440579611,0.12708368751687651,0.05101022736404758
IL27,,-0.027185259325367687,0.0021507628165643457,-0.013196020952527877,,,-0.0033412464779276796,-0.020058009428321432
