,UKF243,UKF248,UKF259,UKF269,UKF275,UKF296,UKF313,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
LIF,0.07456352230427578,0.05612199444416832,0.04001449325153927,0.09611402137880926,-0.00945054711998616,0.012350958912748077,-0.06704054494239453,0.07483097979542191,0.011366636261832572,0.03405878033825184,0.07626402917483145,0.08329561440338731
IL17B,-0.043209221067970385,,,0.05099565364576838,,,-0.05655108919034487,,0.0450930728625657,0.024188495046261055,-0.013052559459063447,-0.018983007195746738
MMP1,,-0.01513448110932158,,,,,0.08378717989268672,,-0.020397876252052423,0.05669005544123708,-0.0413269414792287,0.13052513670825858
MATN1,-0.034044839130436655,-0.03407392601403195,,-0.0011034425669883688,-0.012794194058376371,,0.01015911593611502,,0.05073151881452041,0.07154227177587896,0.014321663070176113,0.15742213646572384
ADAM28,0.0009377168531579933,-0.018387749753183334,-0.012491426507824139,0.061938458385203427,-0.025142079707402655,0.01352715339638631,0.03870655631382854,0.014900306970467903,-0.001534679038143117,-0.0029006783390210923,-0.06125189733573766,0.05303068347230178
TCN2,0.05489019729329466,-0.059102312701083425,0.01842485866916535,0.17280425418726406,0.026120593411276604,-0.036441478212755604,-0.04434260314208857,0.02646988060870501,0.02693069467772307,0.05651830064337966,-0.045606743113103,-0.057920607419892044
THPO,,-0.012596051339293752,0.11115362694632117,-0.027890014477283516,0.016493079837142658,0.05686146527056834,,0.030462949478163397,,,0.015250452226047283,0.05264003405299047
CUBN,0.07172560669914232,-0.010285079755794844,0.0034058881340536004,0.07823228615304287,0.10939537651086673,-0.032345311977154345,-0.07683785030638354,0.0538167692821271,0.005105729403050201,0.06340011259836614,0.034434544278798156,-0.046196308987765236
TIMP3,0.04438805142537439,0.03567902312192617,0.05978992841274055,0.019579551177039228,-0.00859603149884999,0.027377598333297868,-0.0077227092980078705,0.1212449803606327,0.030931078690230967,0.06894623458776182,-0.09343133075789829,0.022017073618517097
PIGF,-0.03465862140822504,-0.0788590245368311,0.011818190687105977,0.10670656950566454,-0.03615263605701007,0.040021964395742,-0.013611713710378741,0.03041366878729595,0.032511620284510497,0.060756512536365756,0.11354986664097276,0.024955795550506542
CRH,,-0.03040559644647251,-0.0037242159878490807,-0.0421993635988429,0.008381984226853129,0.006357478412947883,,,0.004455987200683078,0.03424762084876167,0.015878864515582566,0.06853078841723757
BDNF,0.027589998861814742,0.09308020656809961,-0.04538026147462578,-0.0983839814984826,-0.0021548903600788864,0.01202709292134448,0.009975495516209134,,-0.03870166862853876,-0.0015458115050757915,0.11824416435297727,0.09690335921155874
CCL5,0.1385586310167302,-0.0076606348523083016,0.020068684378426748,0.08024315093427331,0.04024634996370701,0.014355336305857816,-0.0695787913271079,0.005886976738690964,0.0090078158930572,0.04439899067228728,-0.042664212046408294,0.0022474307371590126
GAD1,-0.05684593428109758,-0.029533522682792142,0.006409216750676053,-0.09726464606213792,0.02404539667473527,-0.030244203578669936,-0.024119350357234063,0.03626463107198944,0.1150181459385612,0.08476351441917056,0.11284294655325855,-0.05396780087584844
COL14A1,0.04017047495172968,-0.014816933868684176,-0.028824792934578746,0.1090563865405885,-0.017814372984113078,-0.012717834473379314,-0.029782440905497296,0.0230748128709752,0.10247875500098143,0.09612756820346575,-0.025043834334537315,-0.012403375937720586
HLA-A,0.07313798646969626,0.026462164926195526,0.0756783318725779,0.1995863265226639,0.007887828673055533,0.05216845675551612,0.06263700928934524,0.04399220047278423,0.07075200356929685,0.08278664046732806,-0.006515177220844114,0.046558201887037375
CD5L,,-0.007815995164915265,,,,,,0.02282372243408921,,,,
FGF18,,0.02315578994182226,0.041443896154608514,,-0.013709482985406807,,0.02022834075180827,,-0.013706939787271237,0.022808789122516486,0.15882372246297122,0.17073558423957347
ADM,0.1342824559660559,0.11685911926248763,0.11901974878567768,0.20900488720794277,-0.03140758706918168,0.05037744268251757,0.10126686122990956,0.056493860966660064,0.09835428396400069,0.09262965806862741,0.05741790183150034,0.05422860579813861
CCL15,,0.0153338528041629,,,,0.05599365605457816,,,,,-0.0016697182060750142,
GNAI2,-0.030379662560145418,-0.055612848193881376,-0.049336722326189124,0.18600922950315707,-0.024383322645471578,0.047499879944288906,-0.02013679834350373,-0.014385474907793143,-0.05231729567609446,-0.017119297166171443,-0.007820626117988227,-0.0002230912022626821
HDC,,,,0.021960368708109492,,-0.00617267410183016,,,,,-0.011866622043679947,0.011509779170405866
COL11A1,,-0.05742278356543137,0.04715482742974628,0.03002206843470749,-0.015111144263662956,0.008617515036677858,0.05210181865410649,-0.04478229814078258,0.07094917418555345,0.12593660535887508,0.05582685529894845,0.1549892601754247
NUCB2,-0.01816016250339037,0.0342635989746976,-0.03519193304215524,0.08014726431725185,-0.012722284895691988,0.035279927325775486,-0.04397087298097447,0.00035203082909600016,0.009854986974621895,0.0020135331730539966,0.005628865001891415,0.027114973959995032
FGF16,,,,,,,,,,,,-0.01704630707394561
CXCL1,0.03820959114027547,0.011602165980399662,0.02845813476579074,0.06952864705717818,0.02768714589677877,-0.0008962830630978569,-0.07277110342322028,,0.015323353472277904,0.023099129203413806,0.023875377593899575,-0.006245861577892679
VCAN,0.03625291936379028,-0.02037900664155685,-0.13133493349618675,0.11900056034654447,-0.012275844021527935,0.0566709823718258,-0.07971775422639171,-0.0841764729329034,-0.003557332421559467,-0.08681266631490643,-0.08787346588825033,0.05034714076581686
MMP7,0.11633909169671319,0.01517263749955289,0.017396337086584456,-0.02003076894423219,-0.012635501991612444,0.007630496835368861,-0.02390102884012022,,0.04301694603745429,0.03770376915257006,-0.0971279868661201,0.060604622599264475
PTPN6,-0.014696904090624933,-0.022614198481248068,-0.00952339848601647,0.1330560583824097,0.04118455283537319,-0.0015018032769733532,-0.035030068784195234,0.07269608385710025,-0.007106310464213978,0.02554583268698393,0.02409771099703685,-0.00802005597288767
PTGS2,0.053560625023571645,0.06735908485999795,0.057783255120997114,-0.12906015008979513,-0.04063143302313663,-0.002031039685584775,0.038533662822002324,0.008927423449839551,0.03837251688966497,0.03596280051404436,0.0726569989788626,0.03767417295612199
XCL1,,0.022585402431365545,-0.016585460735689457,,-0.020753339245305938,,0.0039777810005308,,,,,-0.03078741200342945
CD58,0.06810859212172894,-0.005949799932101805,0.040385093535557366,0.11873388628904619,0.004213357275674181,0.010247041072513858,-0.02973025112454988,0.03816759181122025,0.08139553590241481,0.04350094215559679,0.00045072304618435114,0.06440769623482345
TNFSF14,0.04676796085002885,-0.033572419571002016,0.014542093619134203,-0.031956627758962325,0.001605579121883633,-0.02911650645693887,,0.07437602986482374,-0.03495486823566884,-0.008236932909184902,0.036181101343118825,-0.015301151152518688
CNTN4,-0.0563200763194881,0.015629084582656765,0.028146196126191382,-0.07112512339932849,0.054810728476691606,0.016947476726428826,,0.06505614846641562,0.04417330941988346,0.008922636623410687,-0.0499128871641745,0.055891099245876
NTF4,,,-0.020979881514521855,,,,,,,,,
INSL3,,-0.006147529748612566,0.11879128076197722,,-0.0145700627438395,,,,0.0052840361166956685,-0.038095228499205554,-0.040164305803856784,
BTLA,,,0.012079199099868692,,,0.02951208934516858,,0.07840147318234453,,,0.004193984015127569,
MFNG,-0.03221322425890205,0.03271097636614359,-0.03134691427766246,0.0639358818542146,0.018681853396504765,0.01578716027431132,-0.010310422491460037,0.058376646010986744,0.010425353643578623,0.027118881690827802,-0.04374264763542828,0.006244646638888733
ICAM1,0.10334708519825508,0.09868599689766715,-0.03748609371500545,0.14603586107391017,0.014785741578981776,0.0034748599498550478,0.05777238736595076,0.023546428763396764,0.041433111631430555,0.04379766729462072,0.10147150901132217,0.0844654152759771
PROS1,0.06886102784892179,0.0042479059279927674,0.01162522272682287,0.19545281514042145,-0.000584389720806872,-0.028082890493633973,-0.04608475765781039,0.05143904044168729,0.13929065693835233,0.0902154086538195,0.06616049395136658,0.044222270270529704
CLCF1,0.026743089073257034,0.07605128357904246,0.015342021625102965,-0.013013112674166298,0.020968741993679842,0.04814286118418557,-0.05790886347608332,-0.01310535467282427,-0.004621335842561424,0.056570063060427916,0.04944829355495403,0.09004972052285791
PSAP,-0.02615110524991313,0.036574483290102454,0.044169603225353626,-0.1324958070164691,0.022387885159102217,0.06540806475714475,0.04780947538663862,0.17249417315456594,0.08657286659792306,0.12508461846478294,0.018860676232418414,-0.0005513702564591359
EFEMP1,0.11719751901204638,0.07138676709468059,-0.03174126562162207,0.15623628157851682,0.03651111090271864,0.0333308800859757,-0.012126297197477773,0.1193857705484324,0.10105204188565424,0.13266348947013012,-0.0712053619866722,0.07168994664510969
C1QTNF1,0.12857688092958505,0.056577611029796776,-0.03116948434990403,0.17778405631119323,-0.03336195750003582,0.012347358967326931,0.05114540395565041,0.013360747631754762,0.049643706317513595,0.07402780572223353,0.1579582272278188,0.07762311048477544
ALB,0.026776318480043297,0.03967329072063311,0.06217832084366296,0.02513632788037428,-0.015906687017693707,-0.00841141768369196,-0.027522241538397742,-0.045690491781462936,0.028410639183721907,-0.008444775250255155,-0.025162250909571096,-0.0038667096619883355
CCL13,,,,,,,-0.017967716718599196,,-0.02594808206100853,,,
EFNA3,0.018966926778568198,0.032285902683973446,0.07273835300758799,-0.10829824963070268,0.02987315123308106,-0.03323319864191542,0.07901695503207046,0.11963740225175905,0.06736866144015165,0.08268703988326423,0.0816715018310958,-0.01664824187705143
DRAXIN,-0.08869540657949355,0.06192597170882144,0.0034493450790367038,0.13720863924866938,-0.0630938659613272,-0.012468847272176913,-0.008518648580378608,0.011885635162037689,0.0347269926662912,0.022512398625116174,0.05535351154621671,0.034967993501028756
RAET1L,,0.07944405147058263,,,,0.08594818949100823,,,,0.026766615629453053,,
NPTX2,-0.08100581992225518,0.012034749709001443,-0.04477046139986628,-0.1333472090836238,0.045312996826371243,-0.04970023659493607,-0.05036112233902933,-0.03671742397404609,0.03027943282287557,0.033755117977573024,-0.012262433884435655,0.030431013985747504
FGF11,0.06830017149896513,0.07131939970517456,0.04585487520751659,0.2115643501635739,-0.021036110533364297,-0.04905911806832358,0.04199729100293371,0.02490643066767467,0.047761557526452524,0.06337365603815814,0.15134190175461437,0.1371800210414786
CD59,-0.030349002766253956,-0.029737312542847217,-0.057177360834509104,-0.105270585458292,0.010337902891814476,0.05804991875746656,-0.005706781881797808,0.011929409049770308,0.023650106706940878,0.08037691925318151,-0.08558922211962573,-0.030774431397355716
COL9A2,-0.05569397127615514,-0.09486741125109753,-0.04294978304902317,0.019800697895744276,0.03091506796291789,0.06478533947374088,0.017107273019647776,-0.03605775587343823,-0.0299684224491616,-0.04861655281369746,-0.006612602742409882,-0.012391247862061649
DLL3,-0.016483966522156654,-0.12443028041279053,-0.11385003959277153,0.04564721399315342,0.03302481638039491,-0.035704668240054575,-0.03526754073501872,0.03716628538931146,-0.038839093898165845,-0.07351312950784372,0.12077033692814378,-0.001101416225873412
FGF5,,,,-0.026754769986163458,,,-0.028693284775855584,,,,0.0235295104200694,0.04269842966489353
LIN7C,-0.030964424953947974,0.007386708917227366,0.021859347818245785,0.09926568107576035,0.05308839257891615,-0.0011838622833774653,-0.020456334111872223,0.017729515355649234,0.004735117993334701,-0.0650023732760651,0.13658637646783586,-0.00857526973633572
GDF7,0.034132730963950676,0.048187396189657915,0.046203453798132905,-0.030951137224701587,0.06612917883664667,0.026001486685286485,,0.0021630197430649264,,0.019960552365710173,0.03472558879911686,0.01131444032983374
PSPN,-0.008582652684491616,0.006201864477580699,0.06333293528073149,0.1095853291962863,-0.0011571233638900972,0.019192481909366947,-0.039899721511880815,0.08482938328619441,0.0274561544935196,0.04478370507281458,0.08832441427203087,-0.014635226404039487
ANGPT1,0.01625591803337623,0.01966751103502995,-0.03941019511978654,0.12074852703949546,0.01686323926964231,0.03584858863403951,0.026775579360245928,-0.03798114137517045,-0.008726633198759423,0.12060217012855587,0.12096354144005138,0.008961008694643462
PNOC,-0.02841572270233369,0.0314303365645678,0.008678428179740474,-0.0983300912925769,0.06823915615230222,-0.04055665104211754,-0.027522241538397742,,,-0.022057224982912637,-0.04145329219895829,-0.009025875323147336
L1CAM,-0.054675643772311606,0.026739533146664992,0.010938219692022607,-0.06407918697797466,-0.020447907501420202,-0.059940058030607986,-0.0645129743468057,-0.006472822003597175,0.10367496333107815,0.0325354696786699,0.08205820361693046,0.0055297059623820805
APOA1,-0.04647896089063193,0.0009319501492450163,-0.011699266836973156,0.008420192765765019,-0.0042558360513413876,0.01799977931237052,0.03490574347297009,-0.03101250548388938,0.03955025288112706,0.025479567118962595,0.1276756723466232,0.01856455654607789
PSEN1,0.01778817249369405,-0.024669103679178944,-0.008961012966006906,-0.026734974057154044,0.03011960224410288,0.02324943746563649,0.019092645507562202,-0.10835130717162919,0.014417846331869755,0.030176441855148034,0.010277076549369208,0.04189446184033653
CALM2,-0.07972323310609658,-0.04952549006865213,-0.08793741857018693,-0.22507470945230687,0.0261040680961662,-0.050439932437501625,-0.093924578748702,-0.10536538594129374,0.048414219465044525,0.004624983048518763,0.10044981654106906,-0.06370263906657363
CLEC2B,0.015882934997627943,0.05990581494372968,-0.023110567172414883,0.14547056021251006,-0.019558092437353645,-0.005027668867347088,0.052837018231574454,5.751165540031519e-06,0.029292892491166615,0.06737736937187856,-0.0026245293460695597,0.04406240418127737
NTNG1,0.023537856143556794,-0.019705613362329188,-0.01788168162200528,0.04544001039644557,0.00017987701155209346,-0.0006860058134064998,-0.0010230087347076647,-0.02771704738353237,-0.06568160093194095,-0.015831512112906312,0.08191664968027938,0.008285232985860293
LRIG1,0.01430405504664473,-0.01656283088155823,-0.05005036813397646,0.14763525792457613,-0.04833358806850442,0.0652737194198562,0.06741693610818297,0.1283605159669755,0.015377723692053662,-0.020442013686153157,0.06758232193689019,-0.01570653592783649
CPAMD8,,0.047185334389729154,0.04538315720798645,-0.02420329001788916,-0.016161563604044648,-0.04086967155756996,,0.05379337775344585,,0.006554482897687502,0.018117110754534503,0.007823730641321386
GHRL,,-0.038838161726487797,-0.023262408031207014,-0.04354467187983586,-0.02833695441174457,0.03723874119717063,,0.08779076476162095,,,-0.009173464338392862,-0.016529277673710503
NPY,-0.059054280528777515,0.04963468673133813,-0.05545677765479531,-0.103239240621469,0.10927750777523461,-0.007359347265576935,,-0.010557149119316732,0.057407006737222814,0.07688276655054262,0.02430242797684016,0.0065570542940775
MMP2,-0.07499235111673955,-0.053740605499191525,-0.048882309318094536,0.1898538204291737,0.018753196984664246,-0.03971117594683321,0.0905679332538084,0.05927822711326476,0.023224220744621948,0.03727446132289482,-0.08911473415565997,0.03364832085514892
LHB,,,-0.01570304972748218,,,,,,,,,
PPY,,0.0313441893400547,-0.016879224755553444,,-0.011811473690754309,,-0.025456846142422888,,0.05697828887917656,0.14586397033160328,0.15324023552898555,0.028352602040969496
ALKAL2,0.12899847464097833,-0.012302661407071763,-0.015474908907494802,-0.013538262598651988,-0.01857283383737003,0.017913041439276235,0.10625995887217474,-0.044553140871553876,0.022713319921765805,0.0058856360542095774,0.020438216929811036,0.019315416311804917
CSF1,0.12022023781191374,0.046000305506015804,0.007867875432210195,0.10722973678617795,0.06139463921771044,0.014398501697634337,-0.06055464096224193,0.020893253982554767,0.08473403653523273,-0.008159839269523012,0.07247641741366515,0.07937844774127412
SEMA4C,0.006632709154946323,-0.0020255193877279417,-0.018394334819796597,0.03891018716131595,-0.026449237586725603,0.02421362624812118,0.07993181161003315,0.04318952312253645,0.007516703452919503,0.022414089150759677,0.07281300328168425,0.01401367172028166
BMP8A,,,,,,,,,,,0.05922835653944028,
ICAM2,-0.063938490368973,-0.03444157358361546,-0.04072583366239114,0.10112690758259894,-0.014338463793478794,-0.0039008037177740346,-0.04008102481587254,-0.0034542905689213337,0.004540127467583194,0.01231106192325448,-0.1020647508089312,-0.028999986058186062
SYTL3,0.0470949713654581,0.008812807294858383,-0.0031325503881052923,0.09480248422883988,-0.02243715204287569,0.023341905326213483,-0.021587321449235388,0.12906521510629942,0.09768304726501742,0.0891998671426378,-0.035202353665361896,0.026219829546517873
IL1A,-0.00748358176383468,0.07549482124489064,0.012634538769159135,0.05842898260905551,-0.030567107560660053,0.027085477048399004,,0.07829377420995853,0.011262704355271361,0.014729677587201062,-0.011869656569628614,0.04069103355633519
HLA-G,-0.05384458928531222,0.011892876379301955,0.05217281943256346,,,,,,0.029000788398915324,0.07327258735894251,,
PGF,0.07414253461016651,-0.08415971469990847,0.012035465295141474,0.1719397319875359,0.013683561115969058,0.03238925686353094,-0.09363153030315764,0.030985297055279984,0.01107298121408723,0.036076357646678846,-0.029360048315807602,0.027354384491165833
LGALS8,-0.012199762713279359,0.028048982039374087,0.012476690340634582,0.04934910803209644,-0.009260550554872756,-0.012219474483297885,0.07018273784532374,0.0330534667988644,0.0803530610260134,0.012891115905593664,0.01468950423432413,-0.029839567224462748
DKK3,-0.08444476415062709,-0.058921255115009764,-0.09576930754493504,-0.08919730600287779,0.039440534481474505,-0.05401245406068494,-0.01946140808444832,0.08248383611720488,0.0015379902448177335,0.07379618956463675,-0.01968335511567343,-0.08725557845160596
COL16A1,0.04103045493367301,-0.03045490673468164,-0.03382423926620527,0.09269510365408759,-0.0388915437713413,0.027668026909898256,-0.09955100697917822,0.0770942129725563,0.016540704906273077,0.07281906303700443,-0.013136524706762104,0.02500516581387886
TPH1,0.006471266544335001,0.026969402433942746,-0.010327821305323847,0.08178503947720364,-0.007053670452536322,,,,-0.013805200627803318,-0.027687060802684023,0.06066561592476059,0.03975251883843012
TNC,0.14199468535561097,0.10461964858254073,0.09430634958345646,0.20964691080960243,-0.03473344106721337,0.04231614224549015,0.051771922309043684,0.17629897689584828,0.05743856231791881,0.0010370913626840104,0.013211530000112735,0.05425902435610831
TNFSF9,-0.06389931749598274,0.0043843555983388745,0.017428367769123623,-0.015695734739795218,0.03088120516692628,0.008335931852859435,0.02298311556699305,0.010837513753819175,-0.015960708334085645,-0.0506143730406892,0.03426031273063142,-0.00230305591951666
C4A,,,0.012634323795326908,,-0.014001909612155097,,-0.0025536625198174594,,0.047684488337894876,,0.08009760520482061,
CNTN2,-0.05784553808471006,0.00714716317532786,-0.007733913900549473,-0.05344658466382037,0.04844209243686086,-0.010038601425917875,-0.0319649003494437,-0.08720933892248682,-0.0001674576104522679,-0.014343848713343495,0.09706469438326952,-0.06220244057158635
F7,,-0.02562907467045395,,-0.024203275950127365,,,0.0014319352091490853,,-0.010704232298841578,,,-0.023177402297110496
LUM,0.018667892597964454,-0.05248091376112249,-0.02222688667488819,0.15895247652503194,-0.01790258175281203,0.043344364313191296,0.013217716781438689,0.08562584180838217,-0.02010628233437688,0.044181146357743874,-0.10375005486127334,0.007612401295728095
BTC,,0.03995395415809466,-0.04262136192774855,,,0.04828769724496545,,,-0.026332477849397035,0.07819981413136387,-0.0355097345767546,0.09776987744055551
APOC1,-0.04374089124374514,0.026851677845882,-0.0042260194236078755,0.17626880097645845,-0.029627655319377846,0.03736561617054353,-0.09022689030109397,-0.010884004807209862,-0.05140997972607318,-0.058327925181472215,-0.0924954130990835,0.022083707365231502
PKM,0.06794958835292529,0.05008699535246846,0.097245115062133,0.1651639355536987,-0.03878776155889592,-0.07395051169279572,0.04227383704068304,0.1627912714797762,0.07104652947022666,0.10721597777415552,0.11390032318331317,0.049162618100963874
TNF,-0.07410306207924527,-0.041965439136873166,0.025523751229120654,0.021771525169107474,-0.023293789917167716,-0.0008667122879755133,-0.028778160667365674,-0.021117471409423518,-0.025558268712466775,-0.016159936070884034,0.04863896594416435,-0.018038780020248127
GNAS,-0.12377666703325065,0.019669255017931313,-0.08898881944203026,-0.12255022108245753,0.014647807641272126,-0.007969724966061305,0.05485581174138689,0.04591382745973719,-0.019642062135011067,-0.05070610409523554,0.13666568147006355,-0.05390620509488312
BMP8B,-0.01908689186333097,0.012361395670616964,-0.024044643693167958,0.05690839709492132,-0.018828501277450713,0.03657142365261632,-0.024910618285766496,0.038223845618772304,0.07236841383840024,0.06605958014582514,-0.0026346392714639883,0.15747319605098833
LIPH,0.05308612313650857,0.025167483714204925,-0.011473175300278788,,-0.011289366800394357,,,,0.040723623096669825,-0.02212507892369096,0.06005106640655299,-0.028764127689278
CCL28,-0.03404483241489796,0.03988502037306594,,,-0.017383767655826395,-0.03255931687867835,,,,,0.0015862528483515028,0.06610404004667866
PTPN11,-0.05856937234489454,-0.0037103688271433372,-0.04481212967788453,0.037109083980063524,0.039644293135076884,0.02154005575421863,-0.02359303443088461,-0.04690292144939135,-0.04721604081002765,-0.053462820497833345,0.09308170327625465,-0.08686537577927074
ADAM12,0.05068248242018081,-0.01085301447375628,-0.01886612124548503,0.2002734784154873,-0.03095502071292437,-0.01592049838941674,-0.09645675664219465,0.06129451488089693,-0.01663543401071233,0.034949316462267795,-0.04674139699102426,0.040202075729232435
EPO,0.07133801164303083,0.022528568212980004,0.04724741999335153,,-0.011811474206327466,,0.006090557676367565,0.056105458163746506,0.003204166754211194,-0.04465492148985249,0.026438408104338253,
EDN3,-0.020335206504058533,0.000424986977886962,0.0852453875203156,-0.023713197496524344,-0.018307202479821694,0.04648311037256712,,-0.02487010703726469,0.0046648610052482595,0.08173142102860934,-0.021559385712113015,0.04386398879023033
CCL22,,,,,-0.023782659107864423,,,,0.026494903494653582,-0.040836241965959655,-0.03648992685128949,
CCL2,0.041462772962847484,0.017556671029957425,-0.009152196258970851,0.03353222607133911,0.013830833810788886,0.06499890891782131,-0.0853319210411674,-0.002816189157350069,0.055321438551667206,-0.02533339282230965,0.019358685458452242,0.08406215699426554
DSCAM,0.018582341399277426,0.03100682669508866,-0.023463165428363304,0.06632569939014304,0.009020953469307534,-0.03506734261668488,-0.015316726348375843,0.03475887951310172,0.02164200319870216,-0.012603007380410891,0.215185551919265,-0.0226175200424309
GPHA2,,-0.029280053542162645,,,,,,,,,,
ANG,0.11182496253611213,0.08901962886872151,0.12000870618764335,0.1501605800879809,0.006608404212369379,0.04722440864947815,0.04376159078320422,0.1873232302931595,0.11874434835461065,0.10356858040656368,0.09330590532368949,0.06461583607561838
FBLN2,-0.049436523551114865,-0.07568014306289231,-0.011190381124250467,0.1268641168283815,-0.020101138535184953,0.04492332479839275,0.005265886187860729,-0.014094066267552713,0.13461496555877941,0.13581530556854993,0.028428974643756537,0.024742602581499448
VTN,-0.04407308161956448,-0.00482517593113257,-0.01128579297391845,-0.0013603876007016705,0.009173097079954895,0.04807500669919363,,,0.14877937018642517,-0.03140044057768385,-0.014134564675080678,0.10876105771761639
VEGFA,0.16751984039144294,0.10955712208280732,0.13672438283564597,0.21237352244311153,-0.0354696547316221,-0.01830089351439723,0.1213176651561739,0.1059864105367415,0.08845781699682777,0.06439410428832812,0.11367043658173409,0.08240222439725386
F10,,,,0.010571869405997655,0.09291228033249617,0.0036409534576515635,0.011807654265779453,,,-0.007811054764300408,0.03903552312325972,0.12486457543226498
SERPINA1,0.021878677651111934,0.05082728595113674,-0.014582173087581715,0.16416665393521537,0.03076714986011658,0.013232046336462881,0.02501556015054746,0.029888297422305463,0.005675880552002395,-0.06900691874135534,-0.037615265492183206,0.012040511714999617
VWF,-0.020508030607002375,-0.07967254907235445,-0.07570972397066818,0.16267565518084148,0.004612967888553979,0.0574592598836372,-0.05432889871433567,0.03344482796403835,-0.014739108456623164,0.1060471477074351,-0.12938152413149911,-0.043348765617596305
GDNF,,-0.00607454413686026,-0.01955746442869124,,,,0.022680400277490617,0.023596437780397838,-0.022525948314132255,0.03797855275386077,,
VASP,0.08227643236957732,0.025039014275438226,0.006572906727339838,0.07801984077008042,-0.01932766055165164,0.03352690130822274,-0.06205851269849112,0.009846411537954167,0.007736760814918696,0.052814133876430504,0.003371756717218623,0.07945942102153339
ADAM15,0.0060423490598149315,-0.004532429284743932,-0.06311782291517856,0.06993034328781227,-0.032338038272406854,0.037264847495326575,0.0008732114232982082,0.013252107248825248,0.06153575328319205,0.07264988105747446,0.01863973487224848,0.019834089115633446
WNT2,-0.039586710506533354,0.026706931911313337,,-0.06212611183469912,,-0.026903580293490575,,,-0.03495485239452626,0.044607208486182125,-0.007893810203589846,-0.03336117247241402
CALCB,-0.04143355084151285,,,-0.026754769695410664,,,,,-0.030591889261283638,0.10704898299535648,,0.009523532830795605
OLFM2,-0.07048582849472626,-0.04438961298072169,-0.06413461428473347,0.011959559848602516,-0.05793483312957813,0.03095671389131526,-0.03266770812381506,0.045959674128393066,-0.003955167309474195,-0.05853146282498892,0.14575564137671065,0.0024059206609720264
MFAP2,0.038254177575240515,-0.05435985644064612,0.07555975029404204,0.15027363608852762,0.02427613583416116,0.027644910626213694,-0.09571434502470703,0.008696686703775092,0.04825439566030882,0.06125503245037484,-0.06766302073210438,0.08834545103105934
HLA-C,0.07771502641539775,0.05252839897344391,0.029507029562828763,0.1764379983562441,0.004507886007745236,0.029587754746613595,0.01371281073369614,-0.0035710384207278388,0.08633878111976732,0.10917893858436023,-0.03191756202029228,0.030982786696894745
THBS1,0.07319706406455079,-0.0020967039839156305,-0.0029314677944532277,0.11623552011099879,-0.017569152699736384,0.06128363653843797,-0.03598356330005637,0.019068171701702472,0.029741604622117192,-0.003788442931780741,-0.14430632604781776,0.019283872056256614
HSPA4,-0.00901334133851367,-0.007296114527015634,0.03822413821073757,0.0007306923032075955,0.017038821229749083,0.013228432935512976,-0.011339386733615479,-0.0004706336505873103,-0.07185701737059537,-0.06691670939060843,0.053301886108356726,-0.02794349909119977
LMAN1,0.07986256665804552,0.06245391139925888,0.05464535107644871,0.14400631174122497,-0.01628806312785958,0.01034612812049685,0.011257616984231975,0.10016751411733162,-0.012985303634033649,0.029435605580129,-0.017748712900313532,0.06693284346156009
LYPD3,,0.0037258865965188585,0.04937483864747101,0.09064999514082268,-0.016537013943064217,-0.032499562681334415,-0.03322984449962897,-0.03530773066017528,0.04241758085490853,0.07791540742116512,-0.047643394842731966,0.06914522707814649
APOE,-0.06913711590483253,-0.056115158641938195,-0.10052357689399155,0.08092950808638164,-0.00542760512906208,0.0011230623169581869,-0.10491809137592097,0.028534170840452143,-0.02433558077462148,-0.03330788077703772,-0.11888276845852208,-0.019110948780996482
SOSTDC1,0.007455522683884996,0.09844382199653642,,0.09242714484844014,0.01986011807814248,-0.01858210961405138,,,0.06039185495866386,0.02319357003886603,0.04708463609249942,-0.022300480070312503
ANXA1,0.07977196734163901,0.032045546928220314,0.002567916359698706,0.18001399480455105,-0.001515452162311808,0.11610843888203144,0.026410620347089735,0.14926238069868722,-0.017126323313722908,0.08393740490921332,-0.01643979066492278,0.05154495434747757
WNT2B,0.04749859204237074,0.006418841660884386,-0.01672778387120665,0.08403273188356992,-0.035261412987251745,-0.004784714883400063,-0.02438362795797823,-0.013612557222077607,0.03625529001517907,0.04956472741149711,0.07102914403861013,-0.033040784531357247
AMH,-0.00790288302910742,0.011723706735603325,0.08112216591288636,-0.003418258572636419,-0.017025642129856914,0.007517010124501329,-0.01617430330568167,-0.01568966516259841,0.015156740416807738,0.03397401715469986,0.06768818165158932,0.09002706163674967
GDF10,-0.0386334771498937,-0.006120037033972603,,-0.043111169695564715,-0.015906686573508456,-0.055099808926613654,,,0.07939133736702342,0.010178544821913599,-0.02928397799978305,-0.011348870372805173
EFNB3,0.053681125090449054,-0.003603050265982886,0.02156218925041087,0.012386188001656804,0.001531176562392416,0.002611541080426272,-0.0289982434518235,0.02254358871061225,0.03550537763546581,0.08348521652545565,0.10803356572632213,0.030607438899664968
LTB,0.015660166429218962,0.019380841209908666,-0.006548675075547082,0.03252970932085717,-0.020551052516225386,-0.05942753797468683,-0.002241695485593971,0.031702737660075114,0.056316512921739066,-0.04805466377514655,0.045146510040570735,-0.00741478610785166
