,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk,ZH916inf
CX3CL1,0.014207947111604759,0.061099815105394785,0.011309981595559807,0.04206354830359243,0.054155719762247034,0.04812935801494263,-0.032907980384610236,-0.01023633127200422,-0.007430146180675672,-0.04886714145807228,-0.012465106933323124,0.010677391981610941,0.026565428217678284,0.02437483852800843,0.02032874773344297,0.06994510155714893,0.007924616222721843,-0.01716129689650906,-0.04464797070612454
FGF1,0.006295698658937478,-0.022843357419094625,0.06310237128488315,0.013587196564779101,-0.030760645073934292,-0.008458858018264388,0.030323659905133277,0.025195194016758675,-0.0018087324304058353,0.02714176218258351,0.1217627923484205,0.08310359094164399,0.10437843348835382,-0.04355911094243758,0.031852251159263316,0.06678290979344557,-0.024358955794965085,0.02885257271604526,0.07272910939327666
ALOX5AP,0.12342833561214694,-0.012526205720980843,0.03298649022793994,0.03720837387376459,0.024862026920396636,-0.01629311427847612,0.012867495672902376,0.049751042690130864,0.02028753971728692,0.06192896798686818,0.07765551407918712,0.05693658371248417,0.047906092216207986,0.06234910812615864,0.007388527677827605,-0.026022114345640047,0.045670860820763916,-0.024425226625366857,0.013431493372896987
IL1RN,0.13238651279152927,-0.024469596627692426,-0.002620425869879224,-0.025481627347344445,0.08960139664082764,-0.006272274415663044,-0.06077455211926582,-0.02104714089920027,-0.012751684634215174,,0.019124176354761883,-0.022995012546483617,,-0.04891367406121529,-0.030037607838707178,-0.05754458370562552,,0.07773442517394151,
PCSK9,,,,,,,,,,,,,,,-0.018687500112946228,-7.256968959277382e-05,,,
FGF23,,,,,,,,,,,,,,,,,,,-0.007538269392535073
NPW,,-0.03338647042670303,,,0.06374133146514066,-0.021506729805574647,-0.03245117632965154,,-0.02382181683124198,,,-0.02561143741231908,0.14329510558831388,0.06580871397706306,0.04352453396859782,-0.017379832252546492,-0.03761697003215981,-0.011156780091153853,-0.010154720635505415
CXCL9,0.06586410268098175,0.0014200666609575365,0.04746203107937009,-0.032141267381690715,,0.007500026214538725,-0.015763691659935845,0.05196925674819697,0.003823866222023791,-0.017530628654856203,0.007210235431103826,,0.09766643922578662,0.015218564378011813,,,-0.02160926609917214,-0.001994680669044816,
ANGPTL4,-0.025582257253663705,0.03980387225592978,0.024172211708101594,-0.03845302260053462,0.05464460493832838,0.053369900852940244,-0.06131021249834875,0.018089111347805376,-0.043256296774929336,0.04003992324265348,0.08843538815130683,-0.07757472362530206,0.0644346140346144,-0.051255474769663974,-0.03228876614040945,-0.059246583740544576,-0.024414048517348484,-0.02598152348797086,0.006895804816416766
UCN2,,,,,0.03308853468569304,-0.014912638848237523,,-0.022302955065566482,0.06620245678912419,,,,,,-0.01914416040292178,-0.006781969913659723,,,
OBP2A,,,,,,,,,,,,,-0.02895011864116284,,,,,,
COL4A3,,-0.03548909845157165,0.04661369688769639,-0.025976024535565058,0.025340039331554317,-0.023674712214562726,0.03873073787513154,,0.02137158041649626,-0.025220365742819034,,-0.0289995124720019,,,,-0.00592232343659722,0.14503993598955472,-0.026352628643338757,
NRG3,0.11765528448473965,-0.03605344086991113,0.034164353209656925,0.01199789736280844,-0.0204407814205401,0.015193961956512597,-0.02761611603486848,-0.022557522958500966,0.06506649824036942,-0.018030494603511773,-0.015146884533429297,0.08496819803622778,0.13415788741827672,-0.0052121020795859,0.001062954950590933,0.08855124562660055,0.02350927201908601,0.04085891205969856,-0.07116167578216094
IL23A,,0.018464673289637055,-0.02855489211486509,-0.014787951587745521,7.97824714405141e-05,0.027126917820267226,-0.04938673859256485,-0.012480664544981085,,,,-0.025767511387711287,-0.02664000462330187,,-0.018687493593963028,-0.027229000978587714,,0.05352913979562508,
COLQ,-0.024608403303686077,-0.031523396109719076,0.0167266593884599,-0.028416240226014203,-0.03919232302389815,-0.05621311998584843,0.017479535266754217,-0.001577974281563856,0.022047562768173497,0.03205416646202209,-0.038418481424731976,0.0022460787096848017,-0.033148646205994996,0.011374908440517178,-0.008103733917726364,0.05186341790713749,-0.021833218074886127,-0.016911869981820152,-0.01710296026264429
SCGB1A1,,,,-0.02605214160725399,,,,,,,,,,,,0.01820715571703385,,,
TNFSF12,0.01987865177791368,0.047593693120481936,0.03721486452474187,-0.015172256664325676,0.0036379170653572457,-0.024558092553495704,0.00028771278247843364,0.05153749467815824,-0.028001219408203413,0.030448042933650294,-0.00667796912353824,-0.0009492392491031437,-0.009932153020467769,-0.02845024576533828,0.06019499159217591,-0.018649927273825424,0.0060499832253159015,-0.026372913253233002,0.026220700463561984
DKK2,,-0.018873077641280125,0.01515018610030592,0.09263595044794974,,-0.015132490436164221,0.016395202071522827,0.00030799290862068476,0.03432906663155745,-0.012062937897197453,0.10619678538019624,,,0.01359710012627978,0.05757306794164406,,,-0.007987413405203283,
FYN,-0.03818964238350709,-0.016556504961527472,-0.0014326341952802185,0.035014961985733103,-0.05578999948905485,-0.04437893773500842,0.05195253925888172,0.026461735662603132,0.05141973173534939,-0.031820841288016204,-0.009004677803957199,0.06449499299673474,0.05546363159095057,0.08495275933501102,0.0162858499887677,0.08381157129121604,-0.004458652051387812,0.03499164004609772,0.01235028116628108
ACE,-0.05844291015646321,-0.04761001075449618,-0.03551201819263451,-0.01563051060412238,-0.008029549857412437,-0.06065475194653364,0.034389078894951616,0.049255376838791706,0.02037781981720349,-0.018292248505591236,-0.02590296819214358,0.04602637354748158,0.09451566845006823,0.030501253676864244,0.002678146215184235,0.09269642827379096,0.09943962976839665,0.015210052675553778,-0.05473122513971789
IL18,0.08395925709468612,-0.004512902706560189,0.027777280002247114,-0.04320055711439685,-0.0013656817874134124,0.00029889341128218024,0.016851421445695253,0.02714407351884989,-0.008561988236460394,0.06402057198364278,0.049968172111343,-0.0035054469247618723,0.009079626981851722,0.06508958123117456,0.07879796389671642,0.10476123847466051,0.018619718406406412,0.06064128716466269,0.12543487859570437
PPBP,,,,,,,-0.018687779568450136,,,,,,,,-0.004041342051502463,-0.03500680860221018,-0.00788105972382398,-0.02463920277315483,
CCL27,-0.02379402192831106,0.03145305919681824,-0.018938963115250618,,0.037976425654693016,-0.017962903456644537,-0.0176903679436094,-0.01022436714114217,-0.008985186705841365,-0.012426561599844753,0.03293434113238871,-0.03112407062620911,0.08388314482301774,-0.05588462655768456,0.0025626949720491017,0.08453980594339926,-0.046497772469084556,0.023352114134109397,
SERPING1,0.056656047613827885,0.016656000948510268,0.05732507010502989,0.018613228912843918,-0.063161038162811,-0.006047311490899696,0.005678631518006026,0.026063882490590277,0.035400798221341886,0.00971727894864615,0.05244501304689623,0.013644996974608907,0.11760637086935612,-0.0545464376480525,0.03108419780008445,0.05828312702808454,-0.031842620646729686,-0.03452657498997267,0.0189052235872719
AZGP1,-0.023192477410367226,0.10318738141137447,0.0629911887106292,0.021927448828677372,0.010737234927885198,0.04118122037303768,0.04146597795881558,0.027481816601731362,0.016224934797340985,0.025828958046649173,0.11865261095101443,-0.026858562137514187,-0.03202720549126429,0.019804688914559727,0.021018610189534454,-0.017080218932150323,0.07069973849539529,0.002589265239184557,-0.07335621318488884
INHA,-0.03261518359181527,0.09932861542236003,-0.036324778196825724,-0.021992093742635624,0.02937284741736725,0.04529921543106513,-0.023453982031011518,-0.037946664714046174,-0.030359077173841845,-0.019145548580736985,-0.030526541252510954,-0.00968427445883113,,-0.03019974524531795,-0.03495332526024767,0.016188325131017714,0.014565025149028802,0.01679050304595879,-0.0051449184062078695
SEMA3G,-0.03610068850044384,-0.032551625074531645,-0.013502347564978229,0.018138348742732797,,0.02554192108503531,-0.009974281140353834,0.02081104452814726,-0.042668320463120656,0.027098368638495216,-0.06302844886438132,0.030404088575790352,-0.013769903495653952,0.06646339021340988,,,0.07504430679321067,-0.03351725279186776,
COL6A1,-0.11230135289500984,0.020678838157933956,0.049476539646572434,0.013043983707119804,-0.037043144872401165,0.01718821142898218,-0.023206742350567963,0.04315107720073998,0.009612345951674778,-0.022794147509583137,0.01594496213372951,-0.05002054161148756,0.14266750846878568,0.06609167481900591,-0.009405802318627756,-0.015737675356316014,0.014234935888347962,0.02415418361839746,-0.03979673549014554
FGF17,,-0.023565004625872105,0.046861129280052136,0.043380776879095986,-0.027395739577132296,-0.027990789942220054,-0.022567273090949816,-0.0328475222877849,-0.017460310868708206,-0.02426887589219204,-0.00957871129801227,-0.01964323618439322,,,0.0024874722273650683,0.12152455078717266,,0.07129564878171481,0.07633115465652274
TNFSF8,-0.025833212895553227,-0.017817015952120773,,0.04371016545287209,,0.04200750556168831,0.060389202481490496,-0.02104714107900412,0.04164050322218261,,,,0.13481149000916448,,-0.024827649376311493,-0.0064278179357670755,0.1473603252771226,0.04272575554383804,
FGF20,0.06642806571636295,,0.048845061214927474,0.02316672195684657,,0.008540264209599439,0.00017655700243065391,-0.02220108767282015,-0.002234589816280696,-0.024938183717102057,0.0737021777278456,0.06029043329491743,0.008392404665607861,-0.007595364317351111,-0.02699796958931844,0.08334706778551289,0.045794287364596696,-0.02053914647278612,
ICAM3,-0.04657477798765323,-0.01772481528815129,-0.04694434588598287,-0.037025520936022474,0.025789632385531367,0.029379698016337507,0.005811899150100432,0.008814911334324304,-0.016545711863315226,-0.009670397915772634,-0.004861508520976538,0.025707248660427007,0.07056366035919455,0.033580221811667574,0.04061858818981328,0.06839990895696432,0.08313411870591966,0.007298190128594306,0.03203985665709982
LAMA4,-0.08779977254267511,0.022837406739867977,0.017945504609110055,-0.03240828176428086,0.052002790221022326,-0.022732379747563133,-0.031079908355280798,0.03704469369384097,0.013497553848043752,-0.012670314503618031,0.06562033966328075,0.05719077548679831,0.13559021788452483,0.068851139975893,-0.03333643826099099,0.04861277725811378,-0.0038292044436653975,-0.00020840386939489808,0.035865079212457476
INHBE,,0.10027923044468011,,,,,,,,,,,,,,,,,
DLL4,-0.0025635937450177435,-0.039130733733716935,0.0008578850973843453,0.00480698289353412,0.012648562767008403,-0.010600365769611791,0.04136540198271139,0.0027495727519971395,0.04574423250457605,-0.017400706733005783,-0.013257526135563245,-0.010647329477889652,0.1270260566618583,0.07766079721774002,0.004583690513361226,0.051306045229657635,0.04660585873136924,0.022130966710918694,-0.05909771410697647
SEMA3A,-0.019254140253774275,0.03494424727450127,0.013426016889603019,-0.0476100260996811,-0.005554962716501608,-0.026501758036111076,0.04054520223238303,0.02708716870974616,0.009541667918952718,-0.022510384565910414,-0.12455596837887002,0.05198637700144124,0.0475728321253986,,0.006581880592086486,-0.012759998268924311,-0.042225426538937495,0.04187397992433592,0.020176764195169058
RLN2,,,,-0.002873786127411906,0.07942407194229899,0.07329985509164168,-0.028664135403053674,-0.027029855084360954,0.014846211300296695,-0.027200880765793252,0.009244717655887691,-0.022057780925426047,,,-0.01716825924104262,,0.10025501063860441,0.017738554639303027,
C5,0.0035491985986032108,0.04279513472431982,-0.014486368223450036,0.01144817932330689,-0.049290261166784394,0.07278350916521711,0.036346260477657814,0.05643179141000372,0.08423164011803469,-0.025557505158331478,0.04312396935920549,0.002198422562342336,-0.04416323578120136,0.06077885070453786,0.003974943850518594,0.10901605225942838,-0.039475939587889426,0.013383910654351057,0.06459323980100078
COMP,,,,,,,,,,,,,,,,,-0.012510872471947012,,
EDN2,,-0.024096494764291918,-0.021398026477752338,,,,-0.024577547916851267,0.06616508511928823,0.014412463224844374,,,-0.03297064162224277,,,,,,,
C1QA,0.12006868762496857,-0.05275521398823164,0.03614798702155106,-0.028212715564132664,0.0006270707142500089,-0.038965720567836204,0.07028502206663007,0.05468366989585905,0.07618756238046637,0.053850647913861925,0.09414146657508815,0.02941961709183914,-0.005480253500656394,-0.02517769559184993,-0.014960485442581288,0.004220673089094208,-0.00831188432275063,0.03094325270595051,0.0033132735645402998
UTS2B,-0.021907100919117985,-0.01916000446910663,-0.022898300463325492,0.036086070745064765,,0.04096625710953091,-0.020497019024846967,,-0.01939542439897209,-0.030319388700392698,,,,,,,,,
COL9A3,0.00026087292253464106,0.033923323464372955,-0.02281106463596178,0.0414716263606226,-0.0757541261666894,-0.004380279114959885,0.00346318053087059,0.05180964528527256,-0.002251394341747685,-0.007705496440090574,0.14450180248795624,0.024016018185512814,-0.07072602336051076,0.0018958219048748472,0.0009685686763529374,0.07104316860856102,-0.0023271759542707357,-0.021391446044063168,0.0659531103140249
DLK1,,,,,,-0.02257114900336338,-0.016694003039496353,,-0.015701193107128187,,,,0.03983382185670928,,,,,-0.003987713351394233,
HGF,-0.05610077322830383,-0.04927300414672198,0.006800019184484638,0.04494884917828498,-0.0018165157675808878,-0.026627414326523133,0.007912267707444444,-0.012371896623458237,0.04317156742386913,0.0361632240193333,0.011519399094168476,-0.03359645180790101,0.0521694303749234,-0.052489093829894515,-0.027768078521450513,-0.02170118855689499,-0.03781006629708252,0.0015017417984600826,-0.06584919850446663
P4HB,-0.026782466548896593,0.07875680434056785,0.015969901925513657,-0.020614663449405587,0.00034493616892424195,0.018196489781174396,-0.018439873694136025,0.024712646695083135,0.04945262502547683,0.012758662292283394,0.06665264265870931,0.03964318601578885,0.04238592311792951,-0.010165451222331189,-0.043309726088030964,-0.07093000014470575,-0.006893108784930765,-0.004093585467822896,0.038161362125806696
ADCYAP1,-0.0036899774428464953,,0.0198569647349443,0.024847962138060096,-0.029194206850151984,0.020963069595157837,-0.03373636175867106,5.812325165645125e-05,-0.0046553309445094525,-0.0237809151262518,-0.017746002750341078,-0.021124644763187716,0.117993778257131,-0.03436159611342057,-0.0014137585982870121,0.04458942077598879,-0.007148150407199023,0.0382389073260777,-0.07683573159037284
GREM1,0.03134157716843876,-0.01915999258984945,0.006119351336863819,-0.03286353708043442,,-0.01659320331111515,-0.021827173788522534,0.05156067317377716,0.028309871058684783,-0.014110006035777825,0.11692858654638955,0.015884654565737552,0.08357312828244673,-0.007683301818205759,0.03338331117642283,-0.006947251695763883,0.029917139468120618,-0.011312985888842459,0.051022082765737685
EGF,-0.06960526169006333,0.05063029417206594,0.050626889027455234,0.012924877799778018,,-0.00039037553891572687,-0.03808650539514084,0.06433964423518734,0.018657612492279495,0.006037595873233004,-0.012545286582459226,0.003155116520279842,-0.024136038731142527,0.0681061243207883,-0.020991028447555675,0.03307395375058534,-0.02478377224037724,0.07042889326663115,-0.008952126364854261
VEGFB,0.036641468686143576,0.046902411112373775,-0.009461937452902207,0.03674902037681928,0.029386376948342546,-0.029080763430564364,-0.021806595494294184,0.032300824262336665,0.011951406825537888,-0.00936392740959521,0.08072267404846233,-0.0438932703183541,-0.09515873471911883,-0.04788149579054619,0.03831964651538748,-0.06798189755115176,0.0356890720941189,0.02569766271399806,0.029268960898102703
FARP2,0.0013190295550267576,-0.0473303505235114,-0.002118529843809148,0.07606193076835761,-0.02091131584677984,-0.02487885306447885,0.028318363812968837,0.03453774606286586,0.06785720659818573,-0.013293750595272739,0.038601295472455846,0.01335047747678512,0.11962508832925633,0.03749588404471454,0.028633899035937074,0.00837607739814169,-0.024853750796924704,-0.06962416166732016,0.0021556578095241743
BMP3,,,,,,,,,,0.010745278039019958,0.02250693236160181,,,,,,,,
IHH,,,,,,,,,,-0.03135866771886406,,,,,-0.022473588148447732,0.07487656087329894,,,
LAMA2,-0.02786187865698757,0.031629009625184126,0.012561179693176104,-0.05162589703089808,-0.0329365692075422,-0.020038984347414236,-0.002076847946640185,0.10935746462652221,-0.031740548433244656,-0.00041721884986327244,0.040449501466161795,0.04237038178862276,-0.01072796184511515,-0.021493090210584355,0.052209173489677976,0.07954144076774072,0.015712186333378522,0.004300813777943877,-0.03145723714245078
SERPINC1,,,,,,,,,-0.020751351986136014,,,,,,,-0.013833047526293236,,,
NRG1,,0.037924022671380245,0.00783974753541121,0.004228121258452983,-0.01877437116582561,0.012245430544409667,-0.017862193574201695,0.00023856141732023063,0.028892134065817057,-0.005200099309836693,-0.02573075190184934,-0.028656976557378915,0.10178466852764355,0.05034672386531932,0.0002212768222484129,0.001668906480951947,,0.025218855628541405,
SPINK1,,-0.017592788079289958,0.029563241104673687,,0.019395543184848846,0.01633899238741299,0.012697864657204239,,,,,-0.022057780925426047,,0.011070930739633267,-0.036741944432713704,-0.014262816371019362,,0.0334819193377792,
EFEMP2,0.014967629300077778,-0.0012815319283483336,0.029050056087761327,0.022233943021121503,-0.003024303008359269,0.04697402617157948,0.008175670776667502,0.06985678999717779,0.025512655507593896,-0.022911420034566546,0.023719598392728584,-0.009535194781712844,0.06225067934440749,0.0164310740154431,-0.0732038016679692,-0.034296266127706955,0.07958967234738902,0.024356320915898004,-0.10535329691515702
SELPLG,-0.01146791648449136,0.024537999262251555,0.01661573597798991,0.033693739727676045,-0.0147081777613393,-0.05064384597172026,-0.007692003706190533,-0.023145960717644503,0.01745924652927236,0.026811483318945763,0.10907672506632753,0.056968077081672286,-0.017028080728112613,0.10196779395888311,0.09300725483509839,0.07248308863975006,0.018542218971185576,-0.009687700453899772,-0.003498241942099727
GDF6,,-0.02246806251298732,0.00288822420435003,,0.027124324713915723,-0.021506731666312968,,0.01774334456342835,,,,,,,-0.05336047066765411,0.06130396813043896,,,
HLA-E,0.055624759907904164,-0.054324633831381496,0.029253886425754876,-0.045784742840697897,0.03267045098459327,0.0022438200866427426,-0.011125179504561994,-0.017691884047758004,0.07621691069833271,0.037721751499189785,0.05468639060999392,0.012334446695905553,0.054099294615801374,0.04659737896188417,0.014968207401179582,-0.02941938948220339,0.0027865986381105244,0.013213175833388036,0.04858788213745293
PTN,-0.09691932191178206,-0.00916198292708385,-0.005785476359628461,-0.030127833653260706,-0.07029620063325756,-0.029212222734342576,-0.0031348503748356493,0.07888371343901622,0.006916664155226029,-0.036828611568795924,0.07030298557477947,-0.020237900701327634,-0.010614994022114225,0.13350594467370366,-0.012019268087716226,0.005027836239306442,0.03642094437434098,-0.007755787370393393,0.15344735275936067
CD274,0.01856141919517823,0.05823499523803624,-0.024749173442178914,0.052112014359387705,0.02340476022017439,0.004652145554796954,-0.029014055958992955,0.006402944076197756,0.026287585744304467,0.017258545525599404,-0.007067926857147637,0.08060942219023332,-0.017558400757055292,0.06746203952260063,0.06538641438040124,-0.0719663075609007,0.011572871997825267,-0.025449050796833066,
FGF10,,,,,,,,,,-0.015764498740036336,,,,,,,,,
CD14,0.02527657296688989,-0.045541463495635356,0.06294023043675064,0.02684832222798459,-0.06535247870297625,0.03457529889404603,0.012607605638185986,-0.028334477882262635,0.03459646741504017,0.0770728486673588,0.08452134483801985,-0.011836772870719102,-0.007768740205968637,0.019749210627738822,-0.024453262745975365,0.010534504427019841,0.03815628253625443,-0.030823103190810344,0.06492949135574712
SFTPD,,0.04722494287687624,0.04717493338550585,0.009418838370697128,,,0.013836710871155424,,-0.027264547654776733,-0.029587203603205266,,-0.03729530246837338,-0.030506168549217155,0.004502792236989336,-0.030142628106057428,0.06050223144735528,0.033850621803161,-0.0043157018534033895,0.12671723006635052
SLIT1,0.05873311139786201,-0.0157498849247948,-0.06308010666323154,-0.01304122250228676,-0.032078949211780484,-0.023607917253634005,0.03782313535578742,-0.01210225886376961,0.044654382573215155,-0.026522247624828948,-0.06994515827213944,0.07201377468581276,0.0321444772120255,0.0233483030303757,0.01252384135529313,0.05516282738279012,0.03267551892777181,-0.04356153092419695,-0.08700153741636797
CNTF,-0.028256213056206715,,,,,-0.015132488880540676,-0.018687776430092506,0.04027678825293994,-0.017688832952659935,0.046163519833410736,0.05940557479866141,-0.02561143753106427,,,,,-0.004893362789534876,,-0.05243595695069553
BST1,0.0007878400234654459,-0.004928854977378234,-0.02373477114508749,0.045074265051526397,0.00017307911589634363,-0.018716835802707086,-0.020428123041120155,-0.005974292019372583,0.06986057059224614,0.017906574637275668,-0.022913831659818484,0.041885608509908835,0.00888627943452581,0.004648492304040927,0.026942796337254982,0.05826981229230627,0.02114434914632972,0.053133802750842465,-0.053975204452214015
AGTRAP,0.026624159904758905,-0.09738692648411544,0.028033650810948076,0.06598810328641323,-0.01845196017682865,0.015437424343107057,0.014096220602314795,0.015609676413936222,-0.02824282690488048,0.04764021641398254,0.07759386253607536,0.009028952798656637,0.03850556256798352,0.06803699263937424,-0.01864387839409917,0.05425931527690112,0.03386975059667783,0.08704901835310654,0.06491597556624999
LAMC1,-0.108989473775038,-0.04290946369629535,-0.04292920041745636,-0.011590604636216063,-0.02317802982242138,-0.02245209392560606,-0.025941483249476226,0.036555433173186616,0.036329136999512235,-0.017631824834272086,0.07955978476181517,0.09806341169827627,0.12591034914489627,-0.025877595531455248,-0.04913628356732205,0.013425818584949156,0.033880606951143845,-0.017979552839783478,0.05593120217420415
COL6A3,-0.046405877323716004,-0.043219783896289624,0.1014516432759165,0.02161814785486493,0.0033004506019374174,-0.017899960389962576,0.08882690370616386,0.017607958710016844,-0.028632369925925518,0.023896954953072338,-0.00428868706734459,0.019152008598836416,0.06333031384155811,-0.03012423927113602,-0.030609404098502272,0.023445452777811626,0.036947008231670055,0.00023539469017416705,0.07004132560744714
FN1,-0.11716247124873438,0.03971887022294183,-0.00040727463831995544,-0.034034890239599574,0.032171942049444124,0.021837616065670987,0.009388432696370188,0.06723417575293214,-0.008275343341400003,-0.042199150930011343,0.04103559793572478,0.04810356983002213,0.12570330717198466,0.06620411395556255,-0.05570143596185997,-0.007317598279461116,0.023268966556795053,-0.016469708247506175,-0.00043915029779144577
MIF,-0.06251636134196618,0.01812055105168831,-0.0024080755337406827,0.009267137780037201,0.13049335733456457,0.008889848279426963,0.005531265215671087,-0.050608706264347283,-0.024142346506165268,-0.022932482834469387,0.060012110572609016,-0.1186544864543478,-0.0649549938345758,0.014233041918956524,0.028127156970319565,-0.03187704536620488,-0.05373812122900205,-0.014237762139204985,0.004163487393689131
JAG1,-0.059696244346313224,-0.00937929797157066,0.022166980341926948,0.007454144730249378,0.08551289741218798,0.015967616442301172,-0.023773253615614585,0.09693292983382436,0.07521378351113435,-0.04379414021657307,-0.022759994695356084,0.04572409754583154,0.01207377365171451,0.0391821221682206,0.002375138511918991,-0.024314761489697988,0.06445222900211903,-0.009052829984233238,0.12395722417079066
NID2,-0.03966775011402263,-0.008009150146046442,-0.004771847341211594,-0.019043397567077652,0.04724556399697629,-0.0026659425519836777,0.05462354181907798,0.05108264590765386,0.04030824178351672,0.017025424415461187,0.0468760465966357,0.02729338386445575,0.11272121271241539,0.006811017362282372,0.01534225382914963,0.03396339105902464,0.033071613792143795,-0.0049656669973848,0.07227161229864569
EFNB1,-0.038515600441244004,0.02347922988307978,0.00014720497605580458,-0.00866782987451987,0.048504976392210505,0.0359576673995691,0.0028526824920975255,0.02741434683209429,-0.005621352056503205,0.017180063162893628,0.006835790276818934,0.031674321067714395,0.032726056393684665,0.07032661034757043,0.049884289714017364,0.022286893949965043,0.009983381500222014,-0.03801710580398444,0.05912862830933625
COL4A2,-0.0758117163308887,-0.034274255558127055,-0.018382246389328154,0.05251679816909387,-0.0159284426665358,-0.0265392347794581,0.026397263078306806,0.0614993392711177,0.025637693404584876,-0.02430475162457482,0.003480101113198307,0.07198494209386483,0.13451805433304975,-0.0021546585406966895,-0.00987648200094941,0.05171643366691502,0.053407941655603246,0.00048407629364656253,0.01894211776994882
SPP1,0.10567671421673693,-0.036163752766078645,0.0029709128745286535,0.025361280112023134,-0.06377515126748283,0.057264245577036625,0.018890230546699378,0.03742906446071858,-0.0035248693063422262,0.06226693546754536,0.11582370849271777,0.0050078725850350005,0.09884796997856905,-0.015811507658326753,0.02292200122304549,-0.08393589488503676,0.04936845922135523,-0.01913736024237727,0.08433781414837778
PODXL2,-0.06470676254254727,0.02828387032197483,-0.02406581836226358,0.01517642501835275,-0.012120249102663629,-0.031093719877996102,0.03969271143542186,0.003233399605535439,-0.023499320015944333,0.002395225764030742,0.015005333808252763,0.03628589601217619,0.009939741412979099,0.06436699021816292,0.05043799807759161,0.0531283998130788,-0.030834251421228295,-0.06595365275988557,-0.048685706505596144
IFNE,,,,,,,,,,-0.0157644975100345,,,,,,,,,
FGF9,0.011863178967105537,-0.03982823707804359,0.02969247556530627,0.061574251788844514,-0.024143861071195535,0.042057836705861565,-0.025603585225826876,-0.053551087924339894,-0.019493793280439965,-0.03984248014152369,-0.08669203947096608,0.007209614318249621,,,0.05889256829049769,0.060729513196425694,,0.048881237288508295,-0.05326814221934659
ITIH2,-0.07501583838195261,-0.01781703492070618,-0.026416338069139404,,,0.03936812340130701,0.048531853890870426,0.0016266222016416212,,0.023672836749338934,0.007147922048970627,0.050678879081150936,,0.02232878950145398,0.008430440913644187,0.09669290884136988,-0.023870021076265048,-0.018031493657772017,
ADAM10,-0.006452078733940097,-0.0033885805767528946,-0.0011776808041935138,-0.0007643949011860972,-0.0743372983142965,-0.04309200358352699,0.001742400051512665,-0.013832166866886647,0.01765420021256691,0.012193608831493653,0.14200370458565326,0.017212481738506483,0.13524612396198915,-0.008759725039263542,0.002886355664819877,-0.025271576014957123,0.09787358655837303,-0.04326327291633576,0.13404971089984102
CFH,-0.05807062542445954,-0.06287214496511931,0.02186158684560248,-0.027020211723732358,-0.02072895854952877,-0.007027195442139539,-0.004416940926409467,0.007759339591567127,-0.00674194197220678,-0.0018392254049654215,0.049049121877589835,0.0670140099740832,0.017884943347024184,0.05721985845353215,0.021301582229089382,0.026958772824192623,0.03972703750838793,-0.010136227514581259,-0.05373592538241313
COL4A5,0.060132192871158854,0.03881304555067262,0.0689313201275374,0.09654945532413511,-0.019016599940495274,-0.011753759737169574,0.05127115338734626,0.04486341352407324,0.03593348464433609,-0.015242909978790537,0.06974828941892486,0.08375275055646206,0.003236886133990096,-0.008018483966455476,-0.02075676620187432,0.08172900175188123,0.0748449804219742,-0.009814090007884014,0.07412080146668566
LTBP3,-0.03805034855404199,-0.020551596268569894,0.01825177079529389,0.03137078055119863,-0.007535841204472503,-0.0040057037982515285,0.024286881938898667,0.01110232521064605,0.017625753165255307,-0.01147870564722518,-0.04275552023394796,-0.02749725437158384,-0.020301504490427964,-0.048843496572439915,-0.008843016434307781,-0.021662242971612462,0.018216020645377737,0.026936984863452643,-0.08342840564551574
GNB3,0.02004925427611636,0.016153166777645566,0.06255122561154924,0.028838139926770173,0.01093248233359089,0.016146449883060545,0.05063589666838232,0.03579648280819974,0.008731422758537466,-0.020866851754333483,0.030646912268938047,-0.00847499968934646,0.05112578404275688,0.04426877632619203,0.04276886355718865,0.04253016946902455,0.03428244936871379,0.01272818213439252,
COL6A2,-0.061939442593334365,-0.0402994443494112,0.04519807717307868,-0.03712124980627645,0.016549411645792454,-0.032673802303818424,0.015061050821389158,0.0023469404993257874,0.03126190938176145,0.004541136401937485,0.07651862371891038,0.05245386822085425,0.07913329676701006,-0.033624720209641225,-0.039948808385588605,-0.019423669576079595,-0.041361769797819484,-0.04967215240132147,-0.10386178438065527
PLG,,,,,,,,,,,,0.030849650907406857,,,,,,,
GDF9,-0.027734405286336788,-0.014048908757451023,0.07914181701968494,0.054455561534300215,-0.029963839249604392,-0.017198832880709464,0.006887896686499505,0.10641558807094717,-0.025607986666098558,-0.021627831823588104,,-0.030506108151697905,0.06450046152716724,-0.008539981043288248,0.015830504908771907,0.01963591868508289,0.014687221674362485,-0.038144184313440986,-0.05547855455393455
NCAM1,0.0176479641851617,0.015070257623040375,-0.011478163530034892,-0.03004614147274473,-0.035993675370212,-0.07396608849182391,7.940368960818123e-05,0.04500176793972109,0.027942316833029286,-0.03698703572487734,0.01823479950551204,0.03477231155469478,-0.036185978662662155,-0.04375342208400635,0.0245666721720746,-0.06933123680587654,-0.07136187402510984,0.0006411712275237252,0.004524599600177809
