,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
TNFSF9,-0.024569586827865572,-0.022067338543956653,-0.022052339478106017,0.06074229469166838,0.04463992637680328,0.046745970534524665,-0.0038049953706434793,0.00046563017932419257,-0.01935133803960028,-0.014280796439850032,-0.03936177353651765,-0.0444242143793942,0.011906557527903794,0.06319629417930048,-0.028946331767622787
C4A,,-0.013004430810827458,-0.015094240689026811,,,,-0.020969224755282487,,0.04287350138389451,-0.014037002012151124,,,-0.01450641193425276,-0.027286447434049534,
CNTN2,-0.005499358280567901,0.0697735584038671,0.02415027816612942,0.08519124065227414,-0.014423722541668717,-0.06973088194448926,0.001476375339124863,0.040572462124552774,-0.13097914160060659,-0.03724077075725289,-0.03269655149517701,-0.054174007563402765,0.03816040542033678,0.03921567727060379,0.03208016347736432
F7,,,,,0.015600780479165605,0.08711652025429997,,,,,,,-0.014355016061555129,,-0.030269708942862884
LUM,-0.03890282139213558,-0.01917305700884039,-0.03919757437193025,-0.04491408142030335,-0.0054438881391308145,-0.03525403137555873,0.0004048581554944851,-0.032680561750361,0.030387256659945922,-0.021418862508135725,-0.01519751977368612,0.03400811203297619,0.0503742516209929,-0.07165354555765019,0.06101485769090796
BTC,,-0.02034962451061987,0.007156739509354383,-0.0019433205191129346,,,,-0.038080497328504166,-0.004323662286023818,,0.027153542553528885,,-0.013891626107612158,0.03876308793833956,-0.04164637575842545
APOC1,-0.0016087985376440858,0.04639713332162684,0.020129893950600004,0.12053184704462538,-0.07240868352000918,-0.09963477892013076,0.08159817930280297,-0.07681131141372187,-0.2003235825884772,-0.09078444173292406,-5.1963839150920745e-05,-0.0007983600351197431,0.01602995037258439,-0.022328977244416126,-0.055069815048677986
PKM,-0.035527925871370894,0.0023765245166833845,0.035891336877830554,-0.024925158818117445,0.03684495929629422,0.033623971116523016,0.01451854006044598,0.018818966663875798,0.11573766568688783,0.045878462273592276,0.1047775082209654,0.10155598742264718,0.023255473239116597,0.06178616225506446,0.02095995206610951
TNF,-0.04824499566928775,0.07668694359363247,-0.024382473925019413,-0.005614412351162479,-0.07175693069536447,-0.022946416568408512,0.0036109997341267934,-0.020645844082385584,-0.09376482411968726,-0.02319681985694798,-0.09615313118135982,0.03856163826609087,,0.002677091631689844,0.019126074764851682
GNAS,-0.09018343097247966,0.0081750636039183,0.009357803513332489,0.16421561845326432,0.10113932256604045,0.14958651430553122,0.05991781276728249,0.043579647823476224,0.1823281991856121,0.06067207133943668,-0.033146517292571946,0.009456848444400506,0.07625245771066265,0.07922402636710055,0.04775997337641428
BMP8B,-0.03542952800115632,0.03805914644000319,0.041616273962603624,-0.051650973514535396,-0.02397396075998947,-0.003912716986898992,-0.0038443481644147097,-0.013708628258122831,-0.027165478413601032,-0.03818897148754832,0.024717315325838096,0.017216529450983398,0.04699092558039574,-0.023243144054406348,0.07020872002891936
LIPH,-0.01990521497072416,,-0.019122422086228788,,,,-0.01690692743629685,,,,,,0.010192319905223365,0.06191217650062962,-0.037565977497760195
CCL28,0.10686192900438468,,,,-0.03626879633988251,,-0.014798517015013772,-0.016214412549709088,-0.008270053212038872,0.039783497230404925,,,,-0.015733814255952428,-0.021074534998586723
PTPN11,0.0040534000410258515,0.008981378322099257,-0.054016505538942605,0.04517593292924904,-0.03135894212141349,-0.0677368687239256,0.03219955574286098,0.02159384883568108,0.04789134189364637,0.025833163108192104,-0.05200821205904304,-0.03905940759292093,-0.008762723048181808,0.021884758513262118,0.039860183977179
ADAM12,0.02263617981093135,-0.01548576381223749,-0.010106472287836886,-0.00862890864686715,-0.02632499895409675,-0.0507895900439081,-0.0018081297120763687,-0.015670221753215734,-0.06398343220347966,0.0309197427019408,-0.023996244887798824,0.06531257636246948,-0.047571223082638635,-0.04765497361833279,0.0734769444064435
EPO,0.004804212700818767,,-0.004167367124946775,0.06459553012337972,,,-0.017688834179353154,,,0.025623025167595355,-0.055323775164837115,-0.030657699071153417,0.0665083371462485,-0.01673160385660115,
EDN3,0.15626441014719672,-0.002073274780691079,0.04762660396076504,0.05974956489797652,0.020787423815343424,0.005551750815391099,-0.027416820567574003,-0.012111901601006869,0.06954910236524847,-0.016133369957174612,,-0.02349276466199299,0.03462484808358005,-0.03040120238897634,0.06895425569053353
CCL22,,-0.016440717392569245,,,,,-0.004904214713468032,,,,,,-0.012050903114763575,-0.009333878366018768,
CCL2,0.015804404779455793,0.027910309712544972,0.005378216550508147,-0.16527521498485678,0.007107845769697955,-0.009426343062764669,0.01020027926332168,-0.0572831484638318,-0.15029802066599385,-0.017741460914210774,-0.10991351900894566,0.10932173327686957,-0.048147208871848056,-0.011161378694228062,-0.007609537092184379
DSCAM,-0.01663539498354897,0.04652040278909531,0.06992277168499561,-0.005788989284338556,-0.010419180219905967,0.0182277706983191,-0.0024163486463729266,0.002834534225273837,0.10369817929145854,0.001685926987208497,0.010742818565127436,0.019320624901780065,-0.021234464732305648,0.06328687886232469,0.15581780806808251
ANG,-0.03834594466301459,0.002781123581212781,0.06363891419032906,-0.02202662648582566,-0.008857375699260275,-0.019347993841048607,-0.04170113791434037,-0.013538734350485694,-0.011562290153693615,-0.023329225573092173,0.10072872871728503,0.10928202785066776,-0.01807726162345788,0.05051731026123848,-0.05881706538913299
FBLN2,-0.029197762048250336,-0.029897930370205213,-0.02956000514194643,0.07358599296923345,0.014200137849988182,0.009611403622638534,0.020027303170696113,-0.025656154512434026,-0.015791055966212417,-0.031984429072450075,,-0.009504740086045354,0.0011048587460127364,0.024150751898423504,0.09959181174570401
VTN,0.08976827902118513,,0.009134868270437595,-0.018163241239173022,0.024979576379799445,-0.0034411107370478375,0.028686130191468893,-0.021621390668851367,,0.03632524781823602,-0.0586588442933128,,-0.017783552352398264,-0.02728645309904302,-0.011334919808339663
VEGFA,-0.05254526208412264,-0.023261198388354214,0.05276199450253022,-0.11482881791942325,-0.05502728505890488,0.045648919837784865,-0.02618867223042802,0.015940246098380788,-0.02011635574529587,0.02826505958225508,0.11136580677518003,0.07085090044503836,0.02228585232187765,0.05372576102508,-0.037041456887305584
F10,,0.01626025307111425,,0.1326555377040449,0.015805088794113315,-0.046484591098855624,0.023193460694059476,0.01455956067343646,-0.04092914165349146,,0.07306399993323377,,0.007875631129444114,-0.029539558495352804,-0.031016175363234588
SERPINA1,0.033061380654243216,0.036483166562613266,-0.027904785861815367,-0.026737403051737524,-0.03670303888521693,-0.051309607494179024,0.026073676893857676,0.0063322674617883766,-0.1449952960346641,-0.025447527306961773,0.08057504490583198,0.046298588411156284,-0.02532421387388669,-0.04625525205590686,-0.05130513755864877
VWF,0.024383464257694554,-0.0014961877274274327,-0.06453728727291952,0.067727086574565,-0.000460275734683392,-0.011603096674307667,-0.01457929544084439,-0.04666706623882713,-0.0210199569344246,-0.07373812974663349,-0.06878689755693858,0.03106022626031612,-0.029295510118135366,-0.0770181492891652,0.057483255037758994
GDNF,,,0.07440330421490116,,-0.059638685866182234,,,,,-0.015968596549250404,-0.05315925625975224,0.07993779828968528,-0.019231634158151364,,
VASP,-0.012332887686021386,0.03867364975726531,0.01737425036508238,-0.019893855951911326,0.014734141745496913,-0.025717123261390355,-0.056142749272146825,0.04166536260263332,-0.09633450917665697,-0.06732012139773878,-0.04527261850828943,-0.006844287349021907,0.008827467065062726,-0.016937324488285912,0.03178219626165892
ADAM15,-0.023351464582023997,-0.011904601968121318,-0.02541947418171311,-0.012383606520206519,-0.04784043458685157,-0.06443737988750307,-0.0027607398624838434,0.09089599133975401,-0.028458811120101207,0.04185120864065672,-0.07213951909226389,0.008771775538035145,-0.021973571221200385,-0.025929842285713725,0.028686626944662758
WNT2,0.18068176846008585,,,0.207690222943147,0.06831477169411983,0.013444505826360543,,0.09004474497790192,-0.003576492457511492,0.030621436762256347,,,-0.016490622434452196,-0.029961384458904734,-0.017591983925141615
CALCB,-0.024838175725418753,-0.02378544510681733,,-0.021939322214043724,-0.03883628803825333,0.12488561723818524,,,0.12627773949976676,,,,0.06627800729607455,,0.020050731900044784
OLFM2,-0.02400773459043729,-0.026460435134512003,-0.02454917193212321,0.03921906326476999,0.009569316528915937,0.06546261974124674,0.042953133632009546,-0.014323425829809559,0.09875577404337209,-0.005200503020651643,-0.020865420500659523,0.13428383960727483,-0.004304517975931044,0.0859930007021013,0.019333462301292847
MFAP2,0.019837071564703806,0.03215300685434329,-0.02826779474509142,0.02365648765774885,-0.060941208627774836,-0.0012420297210773397,0.016421106956730453,-0.030707166444221466,-0.03283928447089909,-0.02829771900986749,-0.05681719513216096,0.02721328634181495,-0.027736889232422943,-0.019209534097074762,0.03973355440865274
HLA-C,-0.03498589855514204,0.01636624760215326,-0.04640047758641254,-0.01552051174757422,0.028032617405400126,-0.08430127725094877,-0.029859670966772424,-0.07956999433808834,-0.2257623686953817,-0.06389534078314829,-0.10988641335422313,0.051296320040075276,0.006572838701560746,-0.013145580122359356,0.037225714039998165
THBS1,-0.0032575644460380256,0.020800034121049405,-0.014165092768443181,-0.060583767156853055,-0.006966608512664006,-0.02589895432985108,-0.07934676881757466,0.02257806566543449,-0.019565292436993068,-0.035820209286573416,0.020610898127172813,0.03506161464898466,-0.04756724095739008,-0.11039187239857504,0.07524742704624673
HSPA4,-0.057586046930857206,0.0020167666725401357,0.023844251840251834,-0.05813048561091298,0.08109967093692803,0.03247404446837658,-0.0031366438077864074,0.027206018709453234,0.06058319180515727,-0.009499046223710181,-0.027295143304497116,0.04592637769387097,-0.030038288781285893,0.026623080920503858,0.027039851253059525
LMAN1,0.05517659340115536,0.013976691275737401,0.009302051311866854,-0.08990276878593706,0.009196618782847126,-0.04123282032103272,-0.049960972060451005,0.011628984802506816,-0.06275757434678451,-0.056943018198942257,0.08615685021655684,0.08916145711155687,0.005386450506795831,0.022699742726639754,0.024535505908930187
LYPD3,,0.0682042693614361,-0.014293304532755203,0.0022620147913547913,0.0541205897982164,0.00692309824182917,0.030768817434211355,0.01841391419648735,-0.03399202569082376,,-0.011235831922366027,-0.03335233764397024,-0.021873756047685662,0.04204307298461451,-0.034311485598550025
APOE,0.0025345070739822943,-0.035801957155797794,-0.03904237174247102,-0.04007275770285689,-0.012434283181830106,-0.07382793134227594,0.008666227088035874,0.017803277541985314,-0.19442282258743626,0.03284569171679508,-0.0596432569292351,0.052727083761685625,0.00873533238822362,-0.08355431607944033,-0.026028106981207957
SOSTDC1,-0.04938972250289194,,,0.2014209404116556,-0.010752934042066604,0.06294072780619564,0.02256233355310708,-0.033156070052596166,0.04683140673906663,-0.024281654065659377,,,0.017844009684899922,-0.01260563590556467,-0.025427297455478767
ANXA1,0.012896769221239333,0.03575859251079323,-0.05851581781332006,-0.03738272652289121,-0.027940190107696477,-0.09560013113637857,0.06102449598056598,-0.12163087929389424,-0.14733415801038094,-0.040983456864065085,0.06418161753547856,0.05699799771674651,0.04185826708675768,-0.046713952358491156,-0.04753053683387367
WNT2B,0.015438059551472705,-0.021346270028765085,0.03322277562686385,-0.026086594445923084,-0.02842061321945694,-0.009951492675853667,0.004638367168352848,0.007616692190685368,0.09301701156233766,-0.026148501865831193,0.04589691756492458,0.02540993029308522,0.10049466292993535,0.060503553861481006,0.0658288643580742
AMH,0.04376583582910371,-0.020349626651314616,-0.0054036847528017165,0.10679867965371675,-0.0640320992565487,-0.044893853665341085,-0.02549755899824198,-0.01823735951049037,,-0.014367737858804974,-0.0641854785844128,0.033730245053824735,-0.009078642107051556,0.029824906676887312,-0.044022720945506404
GDF10,-0.0380606930774072,-0.017049532851215632,,0.09163088319991207,0.007948278653864766,0.00545430014520444,-0.023821813960445554,-0.022152999303190212,0.09513979109553644,-0.007640841452991246,-0.035215879143353314,,-0.004117164747086725,-0.015411691873612259,-0.011386026848679308
EFNB3,-0.06360624976994973,0.030918319445941783,-0.031042533638462804,0.08947905428494786,0.07252260852622607,0.06935228145876222,0.09551007273909917,-0.0087491853407844,0.1408638327459245,0.05951975782734743,-0.06407991544518792,-0.008645281515902537,0.08916440223050459,0.08587863160523997,0.04227440952812269
LTB,0.057861775290312716,0.09356869920583212,-0.03386681740838041,0.03125184496299744,0.057090092444191935,-0.00453237987205165,-0.030777204760430953,0.02026668214122474,-0.026246891441943938,-0.017646558922993758,-0.0457797226251944,0.05134577342827603,0.05152758156215082,0.009079418037093915,0.029602003260096023
ANGPT2,0.002285665008305749,-0.0040769757532690635,-0.018688941129696084,0.024572515571360892,-0.00021294135692527866,-0.05796560762191164,-0.05632698729461998,-0.04680600713597653,-0.016294135581107684,-0.06105502920551353,-0.05673519115292411,0.08987377401191668,-0.01209043872003857,-0.03371289506828959,0.08661109804120429
NRTN,,,,,,,,,,,,-0.026816424475881492,-0.012229056290511058,,
ADAM17,0.06398346738921538,-0.004584830897511677,0.005906345669202757,-0.08961895664232288,-0.03436186713593213,-0.024076393079475553,-0.05506865581268627,0.008396068814262789,-0.0029976922282648846,-0.012541518959551997,-0.029495249971005798,0.022240846904131986,0.01319403792202284,-0.030967957012113814,0.06338588491354452
LRPAP1,0.012060427650949015,-0.030235661097489493,-0.006255681621377383,-0.042114167295183705,0.09598916725122655,-0.0741774683469306,-0.035334757899531936,-0.003283543796060492,0.08131920208784044,0.036184140400945114,0.05500313398244742,0.06960731381130418,-0.010341602830547796,0.020546702855887767,0.05922969339005229
NID1,-0.012826657097488243,0.008063596346872573,-0.07130741992060151,-0.037192307194268553,0.0035113953192565735,-0.04848841593279628,-0.03132993203967169,0.01255044620928753,-0.028080826155450215,-0.06842432620694959,-0.027552444389935406,0.0636460453749491,-0.021916292274608076,-0.0759538396632113,0.0703703060068748
MST1,0.0592699113540156,0.01023945510141091,0.006631192708965229,-0.04948972332142439,-0.009940341888181334,0.011160198415539054,-0.012501382174238594,-0.036859191596426234,0.0721129615628847,0.028627541082030233,0.004048973991750447,-0.021178294746096046,-0.030419818297775358,-0.026285082650985114,-0.008001935524039503
IL13,,,,,,-0.03201025678486754,,,,0.07048336577114196,,,,,
DCN,-0.029723323013477954,0.02415402077126938,-0.06659390336081457,0.037079982430616346,-0.004039193511037939,-0.0202370746342949,-0.025932993494435917,-0.008363609588608392,0.011787669866284885,-0.017425358303143946,0.009576303408440812,0.05683147723499076,-0.000633146180495935,-0.11648883181373053,0.0653508511965034
IGFL2,,,,,,,-0.007973451418254287,,,,,,,-0.04420769655076264,
COL7A1,0.06827056340743691,0.0014108766032431591,-0.020988762142583755,-0.0455608291574669,-0.03780755749746734,-0.00872441642737848,0.073832286967443,0.0012626203372486388,0.002601703611544967,-0.023707982028184443,0.053372925007786697,-0.027500620153379736,-0.03088805226279204,0.03552596831168256,0.047952155883065076
CALR,0.009909441854261711,-0.03960654720311664,0.0034044691534422735,-0.15902117805129998,-0.06635706519014115,-0.0756334106090185,-0.011685623300125876,-0.056876649694912934,-0.06681160049367312,-0.04283324714441573,0.04595659201872138,0.04374279669113966,0.07607092406719651,-0.047876692851578306,0.07627093896364998
PIGA,-0.013248884303308188,0.025917242199602706,0.03794523305614954,0.02366802485578699,0.005354887150681542,0.028133692876647996,-0.01015872283228496,-0.01810300147340989,-0.0005028261598594442,0.035860143596896266,-0.021676275151371174,-0.06670193878730472,0.02012034172296593,0.10555898777246984,-0.025454291499532815
CD200,0.038635192384149766,0.04494568746265351,-0.04970372254015713,0.07329498834269153,0.07791459829672669,0.0991565234979602,0.014650127556551927,0.024157919752335187,0.1743553331036334,0.012857450744350499,0.06939887382271365,-0.013541268328243337,0.020245675839626758,-0.002994107666166952,0.046024855987028615
GRP,,0.029565184103100065,,,0.02053031814038967,,-0.02370448727058557,0.054600941999931346,-0.031242118385028727,-0.01613337238536713,,,0.09820625822053584,-0.019853127372773227,-0.019835920997636838
CDH1,,0.03455994774910486,0.011461462090380976,,-0.03534037377441711,-0.05431506927917293,-0.044120042094509176,,0.04665304531854179,0.026591892078539164,0.022182757252734428,0.03638619414416028,0.017445260587418136,-0.009424469722820827,0.07218449291263489
LPL,-0.0042996260753707894,-0.057697764716946084,0.00760483890756929,-0.006003140606219835,-0.09938062249802335,-0.03260965938716061,-0.04427175444968873,-0.029426232707541543,-0.030787163560198887,-0.025749843332635396,0.026231064987896142,0.03024887807326039,0.10230849131530922,0.08477590877750271,0.06172149649744457
SEMA5A,-0.09106967110436827,-0.050974603898709815,0.017591012374225425,-0.00402217640755567,-0.07426182809170001,-0.06132080905863976,-0.011875841626423949,0.037577359485373135,0.011023953030489532,-0.013270646107011149,-0.034755277839239325,0.05220846704494506,-0.06018851914554306,0.009883980739758132,0.02158006928795182
SEMA7A,-0.058143050883332166,0.01050054391172357,-0.029315502137357525,0.12918928875292296,-0.002117324491247426,0.006414557749170407,0.025890968390765087,-0.0158166000338,-0.006290903712269744,0.050331362211077084,0.03192341726392508,-0.02349451294925027,0.005868042815137453,0.04694421694023543,0.07801664016021352
SEMA4G,-0.05988870509880932,-0.008869942634507312,0.050377504234337664,0.007434988397865215,0.025575313324352537,-0.030356040617130053,-0.02621858064055653,0.02055446700195116,0.18661710585950342,0.06934316324985725,0.11376735373009343,-0.044005723682078945,0.04770616559528566,-0.042473504767733275,0.063260742940429
SEMA3B,-0.029820031675877143,0.0075661801874594824,0.0007556062786671738,-0.044512507239387274,-0.03954730060645031,-0.0497025163716598,-0.014468129296404128,0.03423498775665736,-0.15778551069015279,0.047493483442529925,-0.03887090842874124,0.011711297619663838,0.0536890316098929,0.014440085605011926,-0.0005628244384302777
RPH3A,-0.028749680255431082,-0.016833614539767457,0.011856360485934341,0.1141057091345735,0.02962445802276765,0.1196373439424601,0.08415753913674641,0.04397612195529401,0.15051870521985367,0.018244004407746126,,0.02355254792092435,-0.009191720476818327,-0.008398981192823264,-0.052497071887394726
JAG2,0.0035328726187840807,-0.012114442298387791,0.04026121371012714,0.03972842581387531,0.019191174325074768,-0.030193099571633412,0.03674338697935149,0.005944585249498467,0.08086409552093944,0.09737408752605115,0.0013210020030737439,0.0966758942553569,-0.023230920051193843,0.05193145457540014,0.10244657841721351
CGN,0.014968565321718382,0.0488604102731622,-0.008264957432779352,-0.018138819055069724,-0.01806326359459897,-0.04685287640691276,-0.0010653139136017672,-0.0008149391424532015,-0.011877340150915818,-0.0021713217076695848,0.05493249175194175,0.07644054737844175,0.052078644329437124,-0.019190575645386693,0.051928311809808066
GDF15,0.007967741671179099,-0.008713937835098029,0.009619112423550492,0.027278725968437816,0.014228810199397566,-0.0898044338918838,-0.031235007153359133,,-0.013772188898638888,-0.05471461904233837,-0.08970229957010264,0.10514157887839248,0.0605094896135574,0.05237846511622766,0.01744072823280071
SEMA4F,0.1334976395999701,-0.03736046537052794,-0.02831016004089315,0.036304929357431764,0.08640483923979621,0.08449954136209145,-0.013794635010138511,0.02449880476420324,0.041850750734186315,0.045978678900981985,0.0426667952600816,0.028449378108855467,0.021350512897270243,-0.04410772820777537,0.03004567545453484
NXPH1,-0.00432817704362543,-0.025191804619887934,0.010131849859665169,0.12678268799210568,-0.035177098958020424,-0.006419345084872209,-0.009630556936328652,0.09263328601522286,0.12822848886195104,-0.03694874907769802,0.01687428201472799,-0.05266164591622068,-0.050973828901088473,0.007008915544759087,0.09720888792073713
ARF1,0.031889165865615236,0.019301666947438675,0.014578297479799884,0.01515036099162796,0.0350029732775048,0.07697423447090339,0.05574063387962222,0.019845239567465246,0.10915951103045635,0.03273493920129925,0.0503372450783449,0.05481090729169266,0.04289777025302166,-0.04863128414925545,0.05520127368450603
DSC3,,,,,,,,,,,,,,-0.016731608935304176,
EBI3,-0.009042752930061898,0.024305289834359072,-0.04443967973249183,0.016091811376829277,0.0013414606241429429,0.000928688410330026,0.016853525961684736,-0.025221156853956015,-0.043092962404079095,0.054520688440090635,-0.030124522845607335,0.004100448563078144,0.024077209153873243,-0.03846028199532554,-0.009505665772140228
TIMP1,-0.06987565763101679,0.04740627531205808,-0.03715613455641838,-0.1320002399835792,-0.02257330061253745,-0.08680460425818359,-0.021963349610577255,-0.0357537618186228,-0.19899190173386533,-0.0413019938537054,-0.02868625070137197,0.07417566834177819,-0.00864970554598065,-0.12812163521532702,0.04329567295622842
SEMA3C,0.13357764938195277,0.04108278080107741,0.04187855275767997,-0.009548839969955081,0.00569590486398099,0.011273470746737164,-0.04519586274752891,0.02941509456808667,-0.12430173006249003,0.014886996744901182,0.02727166242996559,-0.08641527936729619,0.028617225895309375,-0.02478483030245063,-0.06489563210764854
GNRH2,,,,,,,,,,,,,,-0.018130978603322953,
GAS6,0.02561427010850356,0.01613374597356355,0.06523749551678137,-0.013776684071366783,0.00445297849810777,0.002390368928992368,-0.0007925078275520441,-0.054586465289241916,0.04402405785398623,0.0434850521806559,0.07220754472006428,0.018382497849798,-0.06682614867028436,-0.02547678036578817,0.02563294379385818
MEPE,0.05258886082782028,,0.027098131559100062,0.2125770053699602,0.050744895487688034,0.0472042698601159,0.015294415932165408,-0.019989048934190106,0.09076607255731084,0.05169064036188187,,,0.10746387622087296,0.050505296542009435,0.023708541621048275
SERPINE1,-0.01908464766318165,8.960512167563979e-05,-0.030614479722494824,-0.0957807829530867,0.07129880562481572,0.06060994741940472,-0.05844893859963082,-0.04935264577936974,-0.06448052671690856,-0.031959859717003804,0.03100441735715666,0.03375232957770547,0.008886744643204901,0.003466138146951715,-0.010269199178129048
RSPO2,-0.0332422508709762,-0.00752968404720646,0.05739188009006244,0.14525205435085814,0.023465354202771613,0.019728471149302602,-0.013890986019516077,0.06707460954676368,0.12320460664154832,0.06827627010322819,,,0.012445088564106779,-0.03382315278233251,-0.00016517496501852475
SHBG,-0.011020339591252811,-0.021829330262078592,-0.025845595734644476,-0.013647053993000435,-0.023122297522172937,0.05383820839840682,-0.011917146486006065,-0.027689520730872323,-0.028693832177359407,-0.012868535607987092,0.12535391313764294,0.1816015937254082,0.11508979571678958,-0.03507877055208216,-0.042529250512261696
LGALS3BP,0.015460370730075529,-0.00252935779625164,-0.012006639878958477,-0.07190197501753152,-0.0960808934146573,-0.11100908550570941,-0.028036596102528417,-0.05387993125365334,-0.1715204812807635,-0.04976145694490607,-0.0146668257129566,0.07878869152537053,0.033316252662216675,-0.00018486756289616012,0.08079074352485537
LAMB1,0.03112503053825005,-0.029073179058253042,-0.001980230866557435,-0.03172328670617939,-0.03326276259546516,-0.019777145391639158,0.02479555026757017,0.03535355475904724,0.005451801641040306,0.031492332149762305,-0.09238372462382836,0.03165987977086153,0.03565960990043994,-0.062287971268611415,0.05582919201856767
SPTBN2,0.023940263198264655,-0.027172543457314558,0.014744948605926483,0.11054002118034922,0.08829410030604072,0.06976434056581725,0.0864816085580563,0.0566549268225654,0.17820905164369197,0.045921125025805386,0.013148907553407254,-0.025753389915695257,0.025421638301922237,0.03874791265229621,-0.007939935376487994
COL1A2,-0.06550131592403004,0.002471825039421975,-0.05402250938130865,0.001825360337219161,-0.01858226913377597,-0.0513657919934111,-0.011640390877856349,-0.01840882892506651,-0.03671173862211402,-0.0434682309481737,-0.008442583841159413,0.05689126013530502,-0.007448674964091516,-0.1344155025983694,0.08857867573091538
DEFB1,,-0.012809737389865163,,-0.014774670082413479,,,-0.018682346277891417,,,,,,,-0.03583148272886278,-0.029248211240216173
CEACAM16,,,,,,,,,,-0.023359306883114137,,,,,
SCT,,,,,,,-0.017171378487506612,,,,,,,,
WNT11,,,-0.021830987104884295,,,0.032661417862625414,,-0.03334421140458777,,,,,-0.028813899253939373,-0.0032767596996229305,-0.02625814722675768
LGALS1,-0.09089556575536152,0.017923402655945598,0.02640894802842412,0.017266725182543827,-0.014518604618590161,-0.06085277766710592,0.038166576998569506,-0.006090775582961034,-0.18482998066078274,-0.09462166054615025,0.07880323620052986,0.06690973633328295,-0.00126711030689656,0.04581818172551013,-0.012126139512382405
BCAN,-0.006215686241458227,-0.058465161806229626,-0.028525446580998905,-0.015744476488697073,-0.09110599523021579,-0.0667939303272698,-0.03510383352815748,0.02852270359951767,0.06264376104554883,0.01640363151438405,-0.1351290974231717,0.061378886656813625,-0.05192552672342585,0.013919612586163255,0.05013307864737012
ANOS1,-0.09396534993316628,0.0034865670915401313,0.013021249498629872,0.07258452289194302,-0.023740329014402456,-0.050437929847000136,-0.029107412277378165,0.014690791864276064,-0.06745839621076864,0.057294350914288764,-0.04412140693776817,0.05810284952076996,0.020066760371026084,0.04430530039791458,0.060531471284834486
EDA,0.0041991934171841045,-0.014326605828898277,0.0008716388082783546,0.04792494561322862,-0.036508172432207796,-0.016454185741821326,0.03669907805924045,-0.03771918068302578,0.025415399494752168,-0.0035917031128521416,0.0672827143644471,-0.011305629327811696,-0.02753820363291785,0.008696924738383623,0.03897252472141895
FGF22,-0.049715248271556885,-0.017638809916713127,,0.012155673479899076,-0.04299957587724951,-0.028587947307203005,,0.03922553998154004,0.0782872531643257,0.006327314953773238,,0.057078063176995354,-0.002076655575430075,0.05008039386267909,-0.009725715662546758
SHANK1,,-0.014296301858241791,0.028151010819714817,,0.13439207446523893,-0.027199616173378474,-0.013982628603001819,-0.024940856401710534,-0.001935075462427268,-0.018000917882246285,,-0.03386971379037515,0.03190202039228388,-0.029829085205340448,0.017010521269614724
RAET1G,,,,,,,,,,,,,,-0.020862509723350315,-0.004016905533636482
TGFB1,0.043630311231650336,0.021199975301974826,0.011855076051278252,-0.01432380620759377,,-0.006355072095247215,0.0030160237529282194,-0.009046215860070114,-0.01898833871850823,0.058212900150543236,-0.1302645197180212,0.06293712952227881,-0.03151309184094371,-0.0464353151076357,0.07964237890386017
MSTN,-0.0011225357656626275,-0.04968424246601056,0.03136618214636884,-0.059213225975156485,-0.06699250420161273,0.002454863173246867,-0.03927723318800763,0.02446254014356141,,0.052548313223376435,0.030096653817314512,0.03125080860027061,-0.002739552077005265,0.001604057759356146,0.07281753437175931
WNT4,0.01179880777596465,-0.016747704735726805,,-0.02362597663876009,-0.01685788291882403,0.05356222081364138,0.005301324859599654,0.017056732703542285,-0.018647127756120183,-0.01785221996573393,,-0.0006635186858310768,0.03697408691670997,-0.07329726373079982,0.031018008077543853
TNFSF4,0.06660508748627628,0.009397327523543933,-0.0007985113540681043,-0.030511778068140233,0.042840601342678565,-0.03689092715052134,0.007772582047882561,-0.018554299734147826,0.021290724279579426,0.02739696401563504,0.020225070911032702,0.007779288829756474,-0.0145415554775236,-0.018707533164740837,-0.040542864427771205
NTN1,-0.025555822441957914,-0.013821326341580955,-0.022161572506223727,0.0071694911234795235,-0.09604332547952678,-0.028163479759924268,-0.002777591268603555,0.007373466157344278,-0.0004250090263315876,-0.046286182905718086,0.034551313117311674,0.03953652410729746,-0.01677578446227638,0.012776094305106482,0.03428846504236126
CXCL12,0.049903884132153326,0.04000804822694424,0.02001647106351133,0.08782232542711514,0.021649466315809125,-0.041180505942032014,0.016429325957293607,-0.07209688661927123,-0.033154989326079506,-0.009192512112682754,-0.011474162442587968,0.0047532972729693946,-0.04328994433920913,-0.019723347474564418,0.06601040410669543
GNRH1,-0.050510188986877876,-0.02311160523059709,0.05119675996796888,0.014165348715246235,-0.023876681741917,-0.019963019071520656,0.003186417334599111,0.05939209644388183,0.03287980164484419,0.09717151535605169,0.11728424067839904,0.044816196211864126,-0.019347961013724917,0.009413697154004263,-0.033167119628457246
FGF8,,,,,-0.022149392357682075,,,,,,,,-0.02474325388552383,,
RIMS1,0.010992790895208887,-0.02423472416333528,0.04590487813947805,0.06197394937367415,0.04967287578277658,0.06701382666766127,0.058906703245818606,-0.021110579990287447,0.14839379924289156,0.008026944039223216,0.028260976210670728,0.011901154518356997,0.05987660204073164,0.011212616300986076,-0.029002571868049925
