,MGH258,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
SOSTDC1,0.03649962047746028,0.08496740252989181,0.03847367099774412,0.06632323736517953,,0.06986216367341554
ANXA1,-0.035639264434237594,0.20587403136451463,-0.0243781666607466,0.03826820488428397,-0.07151277941461764,-0.0027782805161701337
WNT2B,-0.03836232245754225,0.097533332705306,0.07752673234318454,0.040041950870792924,0.039549433201643884,0.0075411705901294104
AMH,,0.01756758560950493,-0.013040804784698436,0.0684055018052511,-0.01832715255482751,-0.00018470161145100016
GDF10,,-0.03898388441125886,-0.005045493444197929,-0.03012561698088452,-0.023130924758484217,-0.009571531040310654
EFNB3,-0.030192319755224174,-0.03684560267661484,-0.026216521580609005,0.054486594935858536,0.01988568523309527,0.0473264254069532
LTB,0.014561239030306622,0.033126710594922885,0.09074608782017883,0.03010693000093726,-0.005152152888854057,-0.006852673985871904
ANGPT2,0.024239908951951977,0.22936747475808952,-0.010687710301366095,-0.03393528081946131,-0.05899790463069636,-0.03397902709644711
NRTN,,,,,-0.023130933056594527,-0.01594955073047204
ADAM17,0.008793555915450453,0.08311987637353689,-0.011528813280045137,-0.00023035617850674977,0.007383988068155287,-0.10611006670654628
LRPAP1,0.01348820531533486,0.11219178653198857,0.05294980307982887,0.0005639633607939829,-0.013265739422432733,-0.013329552463647787
NID1,0.07588291975233087,0.2050583903410387,-0.02707817472868209,0.018780096316292114,-0.03768260930281541,-0.012556726228365948
MST1,-0.008240136340031734,0.16372517753805002,-0.019118258883009307,-0.0034109449035006766,-0.016487447130478432,0.01712620759143547
IL13,,0.04665342215872581,,,,
DCN,0.03389340381800453,0.2108134687256126,-0.020933593652760204,-0.008144882581836675,0.013873823167773096,-0.03566115337459497
IGFL2,,,,-0.019381568418418708,,
COL7A1,-0.027776340352669033,0.1751345578204532,0.008339521880915675,0.023578370939961284,-0.004420398275258355,-0.008344911365476779
CALR,0.04528078537073512,0.16674643704665926,-0.02031120726540075,-0.0906760227462153,0.02660387599648575,0.0033800207398082035
PIGA,-0.00801549360464152,0.07155302540450494,0.024625040251817047,-0.009626061353930916,0.022460602230737592,0.008425037544850128
CD200,0.03173649930856354,-0.05633828557770785,0.059020017550612,0.07382692689302021,-0.038707978999186675,0.027729867870509115
GRP,,,,-0.01827203609456338,-0.02531275850527522,-0.017494050191439982
CDH1,0.029713605670760725,0.1698996217826516,-0.03324943072969534,0.05018401858934011,-0.03528056404504715,-0.0019734792197453536
LPL,-0.002993320138297411,0.22437161116744933,0.08149681763011124,0.07066858369591791,0.03881236442163468,0.04501571583072725
SEMA5A,0.05632548488579995,0.16756837252555967,0.007971367729703693,0.04296980051106443,0.016183958231946925,0.01854200287576336
SEMA7A,-0.02590936926420442,0.027133872669339375,0.042651123104371025,0.02548291254242429,0.004482095832073633,-0.0411187761424922
SEMA4G,0.01111859462147853,0.08775212578493474,0.07418072287924153,0.05032490050545245,0.02477917964925432,-0.02990282288038146
SEMA3B,-0.03223157354612004,0.0020086287716890635,0.041038846266426815,0.02697714580997814,0.03779577030943065,0.02253847486135069
RPH3A,0.0974529187486417,-0.04251592803581568,0.018785495840812277,0.029884474149927506,0.02878516662884514,0.03403929498507689
JAG2,0.005284604994015728,0.04496228410401946,0.005147728939819671,0.03280127934480976,0.02720710825232516,0.04591693505632932
CGN,0.027092344531652553,0.017669891492932965,-0.048038352184679695,0.026733151826498294,0.10468389011429712,0.06506283509724632
GDF15,-0.015219662515174516,0.22344172208546684,0.04689860427659202,-0.05187070364220653,0.04001983574547525,0.012156589955601737
SEMA4F,-0.03654439865885574,-0.006624825337534103,0.032062674315853926,0.03696174017571236,0.041750293085562294,0.015594000654811497
NXPH1,-0.06684963188866956,0.0714698005905673,0.009816220253653129,0.05897840294458297,-0.0021182213252042077,0.048621712408881176
ARF1,-0.005637289963242066,-0.1046013783068223,0.05140953058365999,-0.004871676219602079,0.0025361680191676138,0.053033020918894655
EBI3,0.081756770945021,0.11831688342472775,-0.04992922200600898,0.055849848984927064,-0.015217613538378572,0.0817826755794439
TIMP1,0.04271211779918767,0.25611022342837103,-0.043501990878163914,-0.05581756329350515,-0.03117609988369468,-0.013766280986973167
SEMA3C,0.03154212801323215,-0.08370821128675371,0.023465968880959285,0.015860911293461424,-0.016944296797608397,0.019735840129733544
GAS6,-0.060956232440610957,0.18445634062873723,0.0071345063410558985,0.0012201602466854584,0.012562668533027245,0.01206287049974601
MEPE,,-0.026302471263108286,-0.026379073676684614,0.0640969080270023,,0.041388327103563334
SERPINE1,0.07240192676928049,-0.08379928732051004,-0.013049447442870189,-0.024003497669832324,-0.05077288957182448,-0.03091513967850084
RSPO2,-0.018178444163020467,-0.07141220635407167,-0.021314456246919064,-0.026232706736856785,0.03948519530175077,-0.026171097034733727
SHBG,0.026278448049230928,0.053752189011796826,-0.022839355938167945,-0.005611131757609926,-0.030624567574528135,0.03651143464155762
LGALS3BP,0.037703706941560895,0.1348720957434378,-0.02097638491729779,0.037885445728903795,0.020005353043470876,-0.051991870276852425
LAMB1,0.022304419523665332,0.22601382684523325,-0.03317133035784263,0.013170482867278536,-0.024392114802778864,0.019821093563184376
SPTBN2,0.024592774199416346,-0.10112708013682979,-0.015100805716374857,0.051907438325927494,0.0446251306113664,0.009702337082605072
COL1A2,0.011752570120639736,0.27624172120063917,-0.07195582380856484,-0.027437785031692922,0.02120656135990404,-0.015256593033694938
WNT11,,-0.03346980654215564,0.02868305920404759,0.004127540950291841,,-0.03758006643979647
LGALS1,-0.05818700922484268,0.11446789737741096,-0.02497108811963958,-0.04063579072683562,-0.07186879103218154,0.025639283289021958
BCAN,0.06196274133286548,0.19094507380203082,0.048005680287649566,0.016063107034570187,0.06623252351593241,-0.03941454780902165
ANOS1,0.06518778727377537,0.1526230708758593,-0.0010539079646955448,0.0324608513773937,-0.023737280392466108,-0.02502095512328228
EDA,-0.02559145123233103,0.0008284559095048038,-0.031064151457346232,-0.015885175293495004,-0.01750282866841348,-0.03591626086553385
FGF22,,-0.030679481656300227,0.014620907352980987,-0.018461213861739115,-0.004160929846590612,-0.02685339439107345
SHANK1,-0.02166644013617972,-0.02918957826815776,0.08370255285944084,0.012174351171300748,,0.05774181625746175
NPVF,,,-0.01725135920014306,-0.01668742531400183,,
TGFB1,0.0791976205828148,-0.017121765767297594,0.001392490496782312,-0.010442646837465727,0.03150898649407306,-0.017614613863999005
MSTN,-0.015599370012922241,0.15950788954259074,-0.019533549569709867,0.02825383523647667,-0.013450856561994805,-0.013749773069793846
WNT4,,-0.03478544233967007,0.04520460329401378,0.08400121356108921,-0.01785432538870021,0.01778186841310005
TNFSF4,-0.029671240746761116,0.08456030851894393,0.012582889888961401,0.04491282778845397,0.10994084703441566,0.05315982298503668
NTN1,0.03867264032953973,0.2139327920317839,0.04696046639064223,0.0023444258240668202,0.042483688547226756,0.012044586846503695
CXCL12,-0.006040692457155647,0.0947086133673057,-0.04222218472553613,-0.026207023227411568,-0.020096330625511256,-0.06114631887136694
GNRH1,-0.02793835354771443,0.014200212801123059,0.0022730408157161223,-0.026247336973157967,-0.018092164231316422,-0.025234268155184418
FGF8,,,-0.026019076957118265,0.04952205163087031,,0.01639897596457733
RIMS1,0.01679945534577469,-0.09583704028499997,0.018385252580094394,0.03242042634322969,-0.005785939953011925,0.03892432316603173
FGF14,0.05918830234102786,0.11206402973619516,-0.04250384719881312,0.01902511855758674,0.026166106604210735,0.05452737772497717
IGF1,-0.040169005381097043,-0.044343213565174705,-0.015998035017028695,0.007415470603903285,0.00019358062145365964,-0.033499555264899374
TNFSF10,0.05996345234435614,0.21676829735145065,-0.04369985014675162,0.03710821413792325,0.07650116462205543,0.014597942676575036
GDF5,-0.018178436987819548,0.007094011164057657,-0.03430003002865639,0.04834909393729379,0.038420837092371776,-0.032775757463060676
CHAD,,,0.04332594710893456,0.027368614565050613,-0.02011590071115212,-0.024930021128256503
RGMA,-0.029103686670187735,0.18051080546408718,0.0009901312903998279,0.01751476768105011,0.01883545198069536,-0.021476812387256083
WNT16,0.02241744054257148,0.029782852000013713,,,-0.016617876119908465,-0.015949548625294165
CX3CL1,0.012366249585801363,0.0304654508054762,0.009257550996899011,0.05809323316600165,-0.039035213003898776,0.02026845554779123
FGF1,-0.0543108776852773,-0.019083043077105597,-0.004124817504809635,0.042804765849229647,-0.02367781637807747,-0.029334131042784685
ALOX5AP,-0.0411916159680553,0.1963331477233081,-0.004332465668497062,0.007486276475514302,-0.05218716100812375,0.06659426984716406
IL1RN,-0.01617765781330436,0.05414989438383678,-0.03932620456796932,-0.001495730389294655,,-0.027016538636059698
PCSK9,,,-0.015047705322594095,0.006140813674944485,,-0.015481528492528276
NPW,,,0.04826345336510269,0.01465738695644361,-0.018559376216143474,-0.03889559225040298
CXCL9,0.08685056956964592,0.018389457770544897,,,0.023811976969854168,
ANGPTL4,0.0018496574318427905,0.035626128761330166,-0.025263415911779368,-0.0591848603520008,-0.05973125230763703,-0.03158005768100601
UCN2,,0.059861117754595974,0.007191532468230165,-0.004125984788541265,,0.06958173003340468
COL4A3,,,,-0.01400105451802282,-0.031217533960976613,0.08372294214471762
NRG3,-0.029362516776505837,-0.07473142734638402,-0.011151730998689857,0.03189318588710598,0.12440283262817657,-0.014112313989029165
IL23A,,-0.020147843592493133,0.013109359676842408,-0.02272326747747397,,
COLQ,-0.02951721067775637,0.0853344077003005,0.0017210876586258885,0.03558097237789591,0.012472526445479963,0.020907418849291808
SCGB1A1,,,,-0.02225083763869382,,0.022744517810260195
TNFSF12,-0.02852089846930153,0.13681373822572962,-0.019100522403986627,-0.016265400398764233,0.03945407099871973,0.005224655508183968
DKK2,,-0.04499124010737313,-0.01776276520270191,,,-0.020617757533635164
FYN,-0.007476835218325558,0.17387073188669824,0.017401191025293524,-0.006788027666727023,-0.002396806280941057,-0.04857488599985997
ACE,-0.02389801392281699,0.14305362783206124,-0.04143756503692355,0.004078818978802863,-0.028645621220009743,-0.06823879865215052
IL18,-0.06684355645112591,0.1654253470201065,0.003601274590099732,0.0794397706781943,0.01857824060829041,0.021752367584084213
PPBP,,,-0.01842446162491575,0.018071549591845235,-0.021367639019547423,
CCL27,-0.018414215732922432,0.04811909581541416,0.019136992348158792,-0.03680388524262952,-0.022940966583129944,0.023782757869905434
SERPING1,-0.1261089728285567,0.24239418016835054,-0.0097069186652572,0.05632975164644784,-0.030362290770947493,0.011625881612357234
AZGP1,-0.0025821322093803503,0.01312834618938596,0.034034573439167944,0.03954332512149621,0.06849246517605849,0.02119076842319384
INHA,-0.025240920960653602,-0.0494873262121426,-0.02331684681301568,-0.02314520317765904,-0.018559376106137657,-0.003757819918407465
SEMA3G,0.03918253450068615,0.0047826105361851515,,,-0.017122449162028756,-0.025684671563385886
OXT,,,,,,-0.01499962240865551
COL6A1,0.06858923860928161,0.2090778468417843,-0.04414877358018672,-0.0251442539389122,-0.029845552343510245,0.031043243684758484
FGF17,,-0.01332452329254599,-0.026914892607402097,0.02993023758452129,,-0.041366669634224425
TNFSF8,-0.019992347521846494,-0.005961505400453899,-0.01999192772759382,-0.019381566333172697,-0.016617882580436994,-0.01594955073047204
FGF20,-0.00897869897395369,0.06890481156833564,0.05751396857485628,-0.03024824524682674,-0.044038627829296365,-0.00786379283006998
ICAM3,-0.055378635005675296,0.07340463292025608,0.04987126374154857,0.05316694224322006,0.024105419195920706,0.07127083072392729
LAMA4,0.14039228840527548,0.22393473767936217,-0.03408633878217335,0.05661112728201982,0.0110477969619348,0.01922154570288566
DLL4,0.06293460522383022,0.12523446228680007,-0.04311046368972258,0.10498304261959596,-0.004737637721308201,0.028799159675096726
SEMA3A,-0.028727183937732437,0.014564916882006186,0.02904518227783374,-0.048341351997552115,-0.01053284214771164,-0.0005106693056840913
RLN2,,0.011813108162753303,-0.013824369466204788,,0.04556528213923223,0.025220327274298626
C5,-0.01869920222988375,0.12409222059315449,0.0335536615910092,0.023042119049046243,-0.01163715394956143,-0.011604928952434607
COMP,,,,,0.03195735856632994,
EDN2,,0.05637081711215264,,,,
C1QA,-0.08062789207034173,0.23168635609573185,-0.11182075330832225,0.06480564436262208,0.011562851442716795,-0.008149836347511326
UTS2B,-0.016953925806362236,,,,,
COL9A3,0.05124464020435244,0.1799706468819298,0.0796607487802036,-0.005666478370872739,-0.041260609004516634,0.07124229890673078
HGF,0.006142141215764564,9.949484355452694e-05,-0.020500641909437328,-0.03787670987978824,0.03327181530192854,0.04324229869985638
P4HB,0.06258431085835556,0.21576557611493405,-0.022323300346232106,-0.05203167392076049,-0.01142610627374065,0.018496832963753526
ADCYAP1,-0.018647203696250874,-0.03754859864165597,0.013267467268120427,0.08358543039307512,-0.03350604058597958,0.0006637964744755986
GREM1,-0.06124756997627819,-0.0614344445985785,-0.004938358141391871,-0.024875936371095236,0.07628062387711032,-0.019674599279761208
EGF,0.04642296241704471,0.05908803618488973,-0.016902571697012755,0.07994446861905666,-0.020756823956439827,0.06379072230286446
VEGFB,0.06364100094064251,0.14538992320833072,-0.04451408131745998,-0.041653164205904675,0.01236309454030748,-0.03080812431312769
FARP2,-0.014773770421804897,0.139306441914543,0.02090288339684906,0.009110971614015192,0.028783179485908618,-0.027746424911210637
IHH,,,-0.018096370833726703,0.1149241914708167,,-0.01728139361464489
LAMA2,0.044666052016231854,0.1950865212526205,-0.006870733718121929,0.04234564850657365,0.01939288464707601,0.017453775565954784
SERPINC1,,,,-0.016893071826819338,,-0.017066246018184617
NRG1,,-0.00011961442136911043,0.0012375883028096226,0.009854733501819911,,0.036482973379494965
SPINK1,,,0.04795536357070881,-0.03754440121213518,,-0.020977850667008937
EFEMP2,-0.01775810384432283,0.22526735951005727,-0.010324870035935466,-0.009633246255882988,-0.017206378675789256,-0.028772451440995786
SELPLG,0.08347311082889027,0.09502331407634555,0.009607892042864207,0.06009809320821349,0.05179717391615261,0.02928988212113506
GDF6,,0.040655194048838904,0.03432180762169345,-0.049764616879755856,,0.023259001245857863
HLA-E,0.008115344647614181,0.2162727875585343,-0.08295925121197098,-0.00250300228675248,-0.036283048718898925,-0.033146579400954994
PTN,0.09967571782705495,0.2449747674377845,-0.014916765140433646,0.04075121729090645,0.04941400886557467,0.05392355085118247
CD274,0.03623810239256964,0.10847568981237048,0.04651803484044338,0.02404474776326607,-0.04529236939430339,-0.043661182428657935
CD14,-0.058028225773326066,0.22324834591592665,-0.05347549127216545,0.03192041522292635,0.09231463816980212,-0.009123036596044954
SFTPD,,,0.03447195406056367,0.07367757871397207,-0.00435150471717191,0.13623302579413096
SLIT1,0.004793043299706791,0.1491192177813981,-0.01530668637733054,0.044295159756281885,0.05161188366711126,-0.00030346377327381447
CNTF,-0.02186750960304518,0.10786813777489476,,,-0.017122455918655594,-0.017494050191439982
BST1,0.04999620630929681,0.20175875303464397,-0.015609656216964538,0.06951926038805378,-0.05224230088360005,0.003321073724253426
AGTRAP,-0.032566310260438706,0.17720643234229758,-0.0241556064552118,0.03938318966494737,0.049263511870646426,0.0450049686990882
LAMC1,0.048328899193095486,0.2485258360641353,-0.04307892352067566,0.00845311285848318,-0.02520479519843586,0.0007952487104932833
COL6A3,-0.035913551684916646,0.06431516224717415,-0.027265531055497883,-0.02286581215301865,-0.0030749713590276038,0.007027334363384905
FN1,0.1317925570713904,0.2473710297640471,-0.05988762055893068,-0.08220481914412947,-0.048376309986351305,-0.048013167672269035
MIF,0.06767159821206985,-0.019500448807641672,0.008257347982271577,0.008883534362754388,-0.05837039141037406,0.08662930047273101
JAG1,0.02777929127235243,0.20618759533323897,-0.09021406933188196,0.045980865332131415,0.03056778708263557,-0.013005433717136246
NID2,0.10431863692563409,0.17392025842772316,0.016751335076630906,-0.006502343954241174,0.03396584050926624,0.010729653864946724
EFNB1,-0.002243945078912888,0.16997563686453823,0.022895525159515605,0.00036551440513221163,-0.03445590301111924,0.029583350044183256
COL4A2,0.10017300989715729,0.2711659753846532,-0.03836092685896797,-0.02776081761140017,-0.02977169785827611,0.024066595702596887
SPP1,-0.07596610355249038,0.26497510091755666,-0.03265267037817375,-0.0102843313974204,0.03086993718577377,0.051759482002509696
PODXL2,0.0069765741550687765,0.06773285076379276,0.06085771726364999,0.00354651108747927,0.048858921476498195,0.03518042979356687
FGF9,-0.01999235071897397,-0.09719087342131733,-0.03869448167153333,0.03376991748077844,,-0.012284486550574661
ITIH2,0.0783423434605837,0.0218918996111016,-0.039770231269902014,0.027465607311117603,0.028407815956082542,-0.020670110284968644
ADAM10,0.04709540295139806,0.0547977833088819,-0.012864719196375014,-0.02260413433663028,0.054746364931709014,-0.0962582435910636
CFH,0.019653352423702378,0.2038513257008451,0.018872966460070906,0.024155707868536686,0.027591682950218334,0.0013720273201416457
COL4A5,-0.031426986447939315,0.02442049771377889,0.04756432882079504,0.050664437439611056,0.023858094858280204,-0.01728377087952381
LTBP3,0.07214270351886212,0.12990519801426273,-0.003530451619038177,-0.025693571223318896,0.03291995155616017,0.029177957264483096
GNB3,-0.031176965559611608,0.1286784666131938,0.07792948134417031,0.035806853636660974,-0.012146884378299937,-0.010824162246937476
COL6A2,0.0015102114412826738,0.22499937277926446,-0.026565625076087406,-0.04522894304843771,-0.04885445733429689,-0.010613613615617051
GDF9,-0.021463682083912437,0.12107255700590952,0.13331276116548355,-0.0198662627490963,-0.025137223993467264,0.0006614975307793812
NCAM1,0.027634229873609056,-0.15742313989216195,0.03826783035216359,0.008810338899752596,0.037039688384736,0.01833784170898449
APOC2,-0.011180138686761622,0.08001302919926749,0.030716070073472903,0.03263007112385006,0.02812438672985947,0.013039135904688283
BST2,0.10246564925490557,0.23519889591070928,-0.0011904230321931886,0.04175330776109539,0.04808323744887724,-0.007782459437192757
COL5A1,0.00039238417080629577,0.19100540888862053,-0.029426931637234345,-0.009385639899360119,-0.035522627414250954,0.022750396754157708
CALM3,0.048839635555514384,-0.14878341235113893,0.037511892283116376,0.03980658154412409,0.033210290204482115,0.06345386832571116
THBS2,0.032009836876728454,0.14193230915479096,0.034859289183736396,-0.043288743041709835,-0.0577761052950776,-0.007054310188595421
SERPINE2,0.070975299765111,0.01733479540165809,-0.06392329027250558,-0.02442210226852345,0.006680745910419452,0.02993783175017512
EFNB2,0.0391417534386801,0.04848866103008634,0.021161286943274737,-0.010093170380129251,0.016443305181752372,-0.02008928873210437
PROK1,,,-0.013824372533079712,-0.018648621431638403,-0.01712243920490904,0.0062468874154760256
MMP9,-0.02758705222095508,0.1716904789912698,-0.012638713057119071,-0.06514603050575693,0.013336671888974068,-0.013349402986803266
NPPA,0.004925919978569237,-0.017955290086124114,0.02696478373947702,0.04409657535183139,0.07164642898303934,0.010215841774319955
APOB,,-0.006733279079698908,,,0.008725026484204718,
C4B,,,,,-0.019015992276874897,-0.020251803491978526
NTNG2,0.023782194132379062,0.0821806938614315,0.0055543615504267466,0.03451367299734318,0.0663501967713816,0.001200175391165503
LAMA1,0.03405766206467986,0.18967963619051662,0.1068734248948695,0.07674297978791284,-0.012583967824793842,0.04186290419333034
UCN,-0.025937851247718878,0.020803127356176617,0.02659729149806382,0.004924307748690317,-0.036731730290355286,-0.020444397774240137
ARTN,,-0.030990322278337555,0.04115661729518636,-0.029381215920377315,-0.02369278078595567,-0.03165193419826785
PDGFD,-0.04401409098624407,0.05019532776467061,0.05086596990675186,0.09944309818794218,0.03629862186701464,0.013109289301303879
EDN1,0.03606018546537819,0.1347907461107562,-0.009043628193347008,-0.04020645974840952,-0.0046685126001314425,-0.03905532525851516
ARPC5,0.006878164555487188,0.079454749520689,-0.03882574251423714,0.07180273195233057,-0.01348133168049721,0.04656831528478929
GSTO1,-0.026406904368318405,-0.14934958440947974,0.0008612472885360152,0.026515416054014137,-0.011761807413541188,-0.012408388409325519
PROK2,,,-0.01201229890393882,-0.01901833579617598,,
SYK,0.029710118066433908,0.06513102617548622,-0.002500890196434718,0.00021558194765864354,-0.011327331207255624,0.00048103444441978063
ST6GAL1,-0.05479341655309043,0.0946315045241759,-0.02429508497914853,0.01985991262944775,0.039748730322698565,0.040178084342142144
WNT3,-0.029977336475567065,-0.02593476491782893,0.021518543752827655,0.08385598643804415,0.05442955941996174,0.04193745054682613
HSP90B1,0.048520303918375085,0.0871547754851111,-0.03566224889383067,-0.05664584599053543,-0.013971792469266308,0.03477829426153085
ZP3,-0.006256255949786415,0.1772051458898917,-0.022295308593685708,-0.026913941729095427,-0.027992899746008357,-0.028664307003829232
ANGPT4,,,,,-0.0019008819723046948,
NRG2,-0.03643920068903307,-0.022269247375629173,0.05808050260510838,0.035917242855177375,0.14347053987589148,0.018605193761054985
MELTF,0.03213129315293522,0.13822454512903767,0.044108845705064556,-0.007218594788018612,-0.02719647096121628,-0.040011163929193835
NLGN1,0.0035485744455444794,0.10404279311413786,0.0464555995453097,0.05258600954749047,0.061009368045326806,0.03225221063068398
SLIT3,-0.025416718031765057,-0.06473889874256633,-0.0007006587394513639,0.01484518786954437,-0.02406094107295143,-0.03300828657535527
CCL8,,0.03560807892537674,0.018886760528418874,-0.01901447057984159,,-0.024497786663985634
S100A4,-0.10019145861618221,0.25215191972066925,-0.01269137180261077,0.05226343888700929,-0.06456995300076737,-0.003308364467985118
TNFSF13B,-0.021181808853352833,0.17963693738290337,-0.07742625456861503,0.015348935203459885,-0.048492390085902747,-0.025734826738533945
HSPG2,0.04823632901897104,0.23673969521847552,-0.001540651815365381,-0.014798673676708033,0.008467925989520375,0.0013014095386089323
FAM3C,0.027515247827263556,0.1602838575735526,-0.0010398304046781027,0.019181678439618155,-0.04358265855946191,0.04678163065506534
FLT3LG,0.019363204035608803,0.07631305721108192,0.05811736323751751,0.017161122399514662,-0.05500470180389303,0.04793180608245383
A2M,-0.10131628237442722,0.17370790007469267,-0.028375473218923204,0.02885351311342191,-0.013223907400099799,-0.025188831467024074
VCL,0.02832224197257372,0.07945610799803314,-0.05665152185713927,0.02035711823737325,0.004959411789195954,0.021999097236952186
FGF2,-0.046765267009167166,0.13538914837642166,-0.0026346052709832033,0.027557599776609456,0.0071454508670356414,0.027051342842426496
AGRP,0.03888813586117304,,0.016099011275136247,-0.01448155881308741,,-0.016848516024168116
CNTN3,,-0.07636798571117673,0.01865672064177244,0.0034338348595656645,-0.026848155816943883,-0.03972650722002601
RNASE2,-0.01624131734118621,0.24449024646775322,0.007129160189593798,0.12066041704890773,0.029747106385567112,0.07508326222069998
ADM2,,,,,,0.04754581149490232
GAL,,-0.04957466545988623,0.020454872162862608,-0.02319832160467839,,-0.02168159561661864
CXCL6,,,0.007009421016526239,-0.013144328513368213,,-0.007856119201825242
PDGFC,0.023756705118796528,0.15698695979991534,0.02875850580430604,-0.04912014208744294,0.05525245306268527,0.05714546982009058
COL8A2,-0.009995251345489984,0.133725705747519,-0.00016045446911274882,-0.003973594629545522,0.04967451185301648,0.011847342991174
SPON2,-0.03278608018834356,0.14124192079001452,-0.037547265808186285,0.07171623264450275,-0.00865152409988676,-0.015352983709999032
LCN2,,,-0.0005880345910390596,-0.030492288613035684,,
SEMA3D,0.018355052355990782,0.06268998949769793,,,-0.03801576810808073,
BMP6,,0.06942991913502813,0.009099102393849636,-0.022878833863599016,0.293523003369935,-0.031275714147162584
TIMP2,0.008118325275950081,0.1223453644426729,0.009494210651050345,-0.013382839667503981,0.08070591835891396,0.041433103896195755
EFNA1,0.12304142139451904,0.09493121996999747,0.045721895006178216,0.02472488119307243,0.05150717118857396,-0.017374236824650665
S100A12,,,-0.015242615004767352,,-0.018327145654817825,
TFPI,0.09542333664714837,0.1664271495483354,-0.018286676994752206,0.0232259795588453,0.017120228975402222,-0.056361455355540824
GPC3,0.016610433948060454,0.05468405835757792,0.015050004431473508,0.02451193778979225,-0.03939369367523256,0.057575293203232514
NMU,0.07689514508761994,0.04996105581330741,0.049187616209819325,-0.0010912617814955608,,-0.032880574076812996
SCGB3A2,,,-0.017251361999714058,0.005175242941538959,,-0.028255215992852422
LAMB3,0.06702144044327443,-0.17483351509842476,-0.0346582659322604,0.016272330475698052,-0.05427285862115103,-0.032100089845832076
LGALS9,-0.0019140343797642758,0.17346591654127544,-0.004295529017317052,0.08435563630532798,-0.002903189727333101,0.01775394252294823
VIM,0.06002351515709487,0.25468628050513575,-0.03835942433454276,-0.012812996933066428,0.03246844894452386,0.05855366282862485
PLAU,-0.022757949632712143,0.22568441002519649,-0.057738850407337304,0.0035673756151849627,-0.03335783089851996,0.059673715927112264
TGFB3,0.004383989966240776,0.1604151593410421,0.06331816889386886,-0.038458556708266714,0.0737274368780794,0.0037548510642629648
APLN,0.07904911087216147,0.21698478263429977,0.03057082446606582,0.014532279435351955,-0.05862545706691785,-0.0066020665722863634
SHANK2,0.027126946167150726,-0.07603098002107024,0.04357914040312087,-0.019170541224147724,-0.01785431478545126,-0.01261281917409849
LTF,,0.21210551302361694,0.019485911860005842,-0.01813656840616308,-0.014171415287308886,0.010834675914995944
PYY,,,0.19523497532798645,-0.020776404808202604,,
PENK,-0.017205352821776685,-0.11495553925595148,,,-0.020957908815729426,-0.022699928983642613
CTF1,0.061951983730770155,0.03282330619665372,-0.028047870281595638,0.040090848747143894,0.054862250609340336,0.08747565780968192
COL3A1,0.09216763972283777,0.26791956463029004,-0.06710734630365281,-0.028206462373008917,-0.011753891053076773,-0.021568556390176002
S100A10,-0.0967557083464011,0.24257592521345728,-0.05709465196193516,0.024871167056262865,-0.08993268146067446,0.08759068602097643
FGF13,0.04806159080866752,-0.14439752518643892,0.025962810681462736,0.06871526175142566,-0.016617883068024357,0.026942123632413544
SEMA4A,-0.028099579571066916,-0.0967686384387879,0.029916347368187688,0.048348729003956405,-0.026863509652445272,-0.032995868032917285
EFNA4,0.022624892976907257,0.08971987037767225,0.032825976794037905,0.06654099175565656,-0.05621873388137092,-0.051570578987366174
HSPA8,0.03471490753486542,-0.11257947541415553,-0.010916499921842631,0.0168548621616163,-0.023658225573016774,0.011406991493845312
NPB,0.02535457072873388,,0.08778231527647815,0.02284946336832457,-0.012510253897948274,0.037740529227966176
ULBP1,,-0.023885946468720887,-0.018586558309769904,0.027228013986304367,,0.02237877579136565
SEMA3E,-0.041897169942917284,0.02606063338995148,-0.012402356535997604,0.05406653404979885,-0.012256778565175912,0.033520734712560944
FGF3,,,-0.0019525230387457005,0.021975457464531795,,0.022534043632430126
ADAM9,-0.028187594118500275,0.16084076573103556,0.011781830679103301,0.045805452058178237,-0.023169132474095886,0.05331778254644406
ASIP,-0.007787089365411927,,0.03671602849242788,2.729451762495245e-05,0.026756776677458752,0.03627462777393546
IBSP,,0.10920671302678069,-0.053664420015972325,0.002457318172254473,-0.02156989570693058,0.022951358357303553
MMP12,,,,,,0.007451562589950694
FAT4,0.03139351157583285,0.09364661967822598,0.06613894339037264,0.12060540812813582,-0.02423417558237804,0.048095881721887224
MDK,-0.09230025055060792,0.2570383252900341,0.025324378926850463,0.010594241432662934,-0.006420340531998037,0.03963017498490276
BMP5,,,-0.059266326884847745,-0.051604941909313494,,0.0025915201129936877
CAMP,,,-0.029892749650638914,0.05511547685058574,,-0.006919721918426582
HSPA1A,-0.024995820709870074,0.0959462278895338,-0.03166863464262107,-0.04816989582998993,-0.060552655148550474,0.04845173738248535
SEMA3F,0.023881240410205742,0.19036962360233634,-0.023930415524726023,0.03554976122035626,-0.05212029738658407,-0.013635162517557543
ARF6,0.030796603224398183,0.038961941163449,0.00687780811437719,-0.0840549801347481,0.016249380803560264,0.01145581758283133
IL6,0.06108342407330754,0.04504757994179269,0.005951187085405037,-0.03652178336983899,,-0.032339903107720745
CALM1,0.05341885775304058,-0.17181148941052674,-0.004735188927332724,0.10806409612815097,0.051683142572375114,0.03383698371819746
VIP,,-0.039194320014667716,,,,
NMB,0.022774380089161682,0.2269341174333883,0.008554147766128607,-0.018826933811709842,-0.06591554918450007,-0.024564256702957116
