,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
WNT4,,-0.028577823722591395,-0.00911701865591725,-0.026275514799451068,,0.02017260394898879,0.06554806794249428,0.03919173386762432,,-0.01686206367044573,0.08169199996483244,,,0.06053515435438156,0.06827267393289058,0.0134398633088988,0.06549717804655723,0.08679349592032506
TNFSF4,-0.0368169472982037,0.07455325678586486,-0.02197679084216395,-0.03291163704384034,-0.006234204014914816,0.016365519325296504,0.0031176401948461597,-0.03260092405168175,-0.004603956963445341,0.014642914667622449,0.06320012114895522,-0.013831916649611326,0.003406592681600927,-0.04349241688573438,-0.003953405702107295,0.04241849218013295,0.03388512567779986,0.057972573417485275
NTN1,0.023893788252384248,0.04598327260119586,0.07532301274310876,0.04512079737243043,0.013868084165898246,0.016749315137348314,0.11088895501934781,-0.015462965016459853,-0.035244972480369126,0.027573604883561066,-0.010247010594334435,0.04556420342760377,0.0709556501808624,0.005475712519297781,-0.01144583100002484,0.021899649402721405,0.11909958208814492,0.08551005706332361
CXCL12,0.03451380958605467,0.017321407371810107,-0.011694748696655299,0.013270670307210925,-0.033131507860823944,0.019819673418964737,0.039770543162640073,0.007228251389691992,0.02867463884369033,0.002347553209830116,0.018439960563139613,-0.03735755323604005,-0.0006888115278688677,0.0020354198710203896,0.06742839545558832,0.08508764385094901,-0.04744484878428732,-0.038212776046081184
GNRH1,0.06020185782337442,-0.03324465950436747,-0.017514740767057346,4.6508088077113266e-05,0.07733733211524166,0.009297058111413002,0.03160584391503276,0.031385737659102145,0.008912448188559768,-0.03390744891729408,0.058631434653929,0.0447779386797575,0.02080597884161451,0.04079930214163045,0.00466209247886905,0.017385291651050943,0.07623977153528265,0.11305882609446351
FGF8,,,,,,,,,,,,,,,-0.005210773528770954,0.024126398949236013,,
RIMS1,-0.012931754180664869,0.020651310913437144,0.006394274252774121,0.04132583163196881,-0.03760980162801732,-0.011882328640211591,-0.0493217680243082,0.03782910916862393,,0.023959707241483347,-0.04348488926604004,,-0.1101406877536096,0.07263480532841776,0.018547617241906206,0.0006682572320481171,-0.041899651020345936,-0.03266043528701139
FGF14,0.03933475928159398,0.03566616167710113,0.09057010476574115,0.011286465721475356,-0.022534504635314326,0.04266490242167588,0.04482921488905247,-0.0028034132049616026,,0.014800686284432726,0.058140638821250284,-0.005896909092818031,0.044888561504769206,-0.04468099053054684,0.016635549819943522,-0.01616949680252154,0.06824156501722248,-0.03586990892014707
IGF1,-0.0027060816002384075,0.05160704663012975,0.063585269595381,0.04690284706829887,-0.0051087121086928035,-0.018748150349306963,-0.06059739732775081,0.037155949176171425,0.029097258610130704,-0.0010631439105950739,0.07361903437830217,0.15277500254278792,0.09095273592641193,0.042691557016181846,0.03853652366069203,-0.003794092964607149,0.02270347945618641,-0.08796069724587005
TNFSF10,0.04860659989193334,-0.055465316614753735,0.05667704584344467,0.03589804419113511,-0.0141398672097892,-0.00714295332621269,0.07107481376606466,-0.0423762317931428,0.010660730733409278,0.022361296508996268,0.09593141877188417,-0.0336870013637138,-0.05101659612710911,-0.005806423882424431,-0.008231825248528998,0.025523941217705015,0.07566932388118312,-0.017187156178147926
GDF5,-0.022556338720595183,-0.017331194166051694,0.029868605520323083,,,-0.031465713181442576,-0.0031660823519712206,,0.03836922221581099,-0.012345281036674888,,,,-0.047144481666051924,0.03869529820526947,-0.002035732486243966,0.048009402797695507,-0.05522090302035639
CHAD,,,,,,-0.010816941379223182,,,,,,,,,-0.0010067302874066236,-0.004964665698884913,,
RGMA,0.005780073659729339,0.07795801718451816,0.03689951032994692,0.04443149158977884,-0.01619398354997773,-0.029978574344489084,0.12206560028890133,-0.013839348204412372,0.017166773578698884,-0.009496506475831714,0.06143023297839082,0.07439204906718322,-0.007842615509666204,0.08282715127840314,-0.004535197715581747,-0.017280719597380634,0.07018904588476996,-0.005414787599733878
WNT16,0.035697861647117975,-0.041024820553945615,-0.0010163464756548339,-0.0204026782323004,-0.03097909910711577,-0.020680860839602504,0.010463587904684712,0.030713462435607988,0.007824661879395713,,,,,,,,0.06746720672888765,0.007737126305627671
CX3CL1,-0.042739319681292874,0.013902207920053866,0.028388983074956235,-0.011691131892998332,-0.003014355343679993,-0.060205616031814874,0.009306498323146627,0.05357809171545354,0.08374471353073469,-0.029615539026038876,0.02708540381583555,0.07612405772940424,0.03581665869306825,0.008481463132233916,0.08348665776595735,0.042562497874161984,0.054609623006721675,-0.056940510965194945
FGF1,-0.054315444173617576,0.08088233781305842,0.033300773207951065,0.007351138318438732,-0.04839676514882168,-0.05795619400633941,0.006760920599261633,-0.016398230968457633,0.03890453718102276,0.03802872931168056,-0.12078871757986337,0.09482469057955609,-0.0339864718949797,-0.07028270394700656,-0.013451139696424226,-0.02833692509404771,0.08485522295055421,-0.09347152745528385
ALOX5AP,-0.09818917153257817,0.03824671030741526,0.0010645508986432562,0.0488759921924315,-0.014141953196238902,0.03330513954061971,0.08342118600930246,-0.03302159480319118,0.020516951201953702,0.05396504409134175,-0.017490476188829995,-0.014555641406199655,-0.026108686526599482,-0.13806062520247206,0.0780554744032129,0.05350361413243963,-0.015816325249698053,0.058862180972696306
IL1RN,-0.020073713135363793,-0.013786899647951897,-0.030359765171256433,-0.036361664878145405,0.04040252873961739,-0.007049767096914212,0.10385363214807684,-0.015539579592420267,-0.07053948241034455,-0.013258450210853688,,-0.13290564053096612,-0.0043154435669607175,0.08665067644776353,0.04097759235428828,0.0253728491645773,0.032276133748999306,-0.015318721839050004
PCSK9,,,,,,,,,0.013971108770237753,,,,,,-0.025986263654985773,-0.023799656550247454,,
NPW,,-0.05341153484312297,,,-0.0224501895663933,0.03485613573317291,,-0.017202065331075277,0.055413614424756646,0.07518702312152502,0.11157781018915344,-0.06079321703311984,-0.07336014680275016,0.013348236749483442,0.04581443548967076,0.020882839223271547,0.055648839334552634,0.03558340535463838
CXCL9,-0.06102740443397758,-0.03763097332032613,0.022527785514909686,-0.03232383107572617,0.014185951052369163,0.011786993372699279,0.052278506003011996,-0.02519809909125427,0.06658956540358658,,0.05424552278325093,,-0.001247391794743567,-0.04966568886233236,,,0.0745723537698573,-0.05147778925523362
ANGPTL4,-0.043724130374301354,-0.0003420324988739489,-0.03423874047212404,0.0402849964797334,0.10220366115716831,0.018248779977731288,0.012681253152012776,0.005888270954716108,-0.09616687510471159,-0.013829069465345465,0.11415832885663481,-0.061056709425713875,-0.12486503611236298,0.10840532050897013,0.038025238021900006,-0.01235254108718889,-0.03067255189667368,0.08163228166311039
CCL11,,,,,,,,,-0.008577356991314598,,,,,,,,,
UCN2,,,,,-0.015566828248863473,,0.12507051361955665,-0.005127543043292387,-0.015599500252552792,,,0.0377840934221785,,,-0.04493301092852873,-0.0020758929586485826,,
OBP2A,,,,,,,,,-0.0198050830742646,,0.11038046778509418,0.04210668344517383,,,,,-0.0262520584139032,
COL4A3,,-0.03956843722480687,-0.018377550863032055,-0.021599095129634097,-0.011171147958038512,-0.0086658458473875,,0.019316217286060092,,0.06409441805327998,,,,,,0.02471285252959142,-0.012992586408726211,-0.022195897883569154
NRG3,0.065959125345656,0.050572464820850926,0.0324069626624008,0.012159119189606233,-0.009771644039431494,-0.03786228445833582,-0.055458461316664036,0.027538916432106663,,-0.029698242541196147,0.09643739067667466,,-0.06710964217472515,-0.043389311182511374,-0.012576527613877099,0.03439181893994644,0.06703179538886449,0.00376698977582122
IL23A,,0.043996648690559956,0.00801051046642605,-0.027214954828197618,-0.012780811439894896,-0.01597924486622906,0.0335009340063018,,,0.045384636549468685,0.007415345766679899,-0.07305265633035432,-0.00836368021805574,,-0.025986254589887976,-0.030565611416018892,0.0654559367216349,0.01667299789797613
COLQ,0.04182620477694613,-0.0012722730294551109,-0.00999954304768068,-0.050129218443696756,0.09215041410201491,-0.05481470422826213,0.08138216825517394,-0.0020668879091633578,0.024971972299728643,-0.02667804514517909,0.001141137307918539,0.08505110840445948,0.03408439053354678,-0.04664276122938127,0.008332141010811856,0.11014037697904695,-0.008949476001745555,0.02872631796971366
SCGB1A1,,,,-0.02070381573992617,,,,,,,,,,,,-0.029930134722898006,,
TNFSF12,-0.0004288010859173072,-0.020480744549261406,0.05665141693154084,0.030858128851212346,0.017777025206004993,-0.011307565667153406,0.07826254190658677,0.0031438249794172916,0.02346530368845613,-0.04142898798534856,0.021191885636405106,-0.073846068679215,-0.027017016947000712,0.03642571826283489,0.027944396869635624,0.03993545536347408,0.07365870360961548,0.006419621236373952
DKK2,,-0.024874775663154693,-0.01482128045781178,-0.024295645950351823,-0.015796324312190944,-0.02285958096381127,-0.05018498407923344,0.037971365801459434,-0.007601738756858907,,,,,-0.02365957276351082,0.05753470509256246,,0.061140990871356854,-0.03138861140882089
FYN,-0.012568371879215702,0.08628783073615655,-0.018796333677452634,0.009000808126172752,-0.0572741209414967,-0.0463555090837846,0.10028396285842796,0.03024428349561756,0.03253177105616302,0.026601505517471744,0.03517251811878818,0.1553527899349314,0.08854945546704113,0.040206944337023896,0.017081489506350578,-0.0355122698512059,0.06154539811767019,-0.06308790724567177
ACE,0.07544607250695382,0.04297231286397841,-0.014264315770371688,-0.008185181710100128,-0.041576544562894835,0.0027452584988657052,0.10724782100270369,0.028778879501874317,0.0918384707877187,0.02106483327400329,0.03738040540562886,-0.01926537546188224,-0.021377490205237205,0.12698695283650765,-0.014422250266344104,0.02398650923877151,0.03906942353276466,-0.06587750022826422
IL18,-0.05966404970229761,-0.03277500773983485,0.04907585436983945,0.017669054708359975,-0.01487467512021367,-0.013621688698377998,0.09147932042826154,0.035781570317125165,-0.028858462481246332,-0.05283212743344969,-0.008843118398656246,0.06912824891655285,0.0008190460893992197,0.017883939677787786,0.009481763166150667,0.04702046878906739,0.06419205144855557,-0.03190580108285114
PPBP,,,,,,-0.021640149694648222,,,-0.01850864854720975,,,,,,-0.031817669685977754,0.02883057328789844,,-0.020752739170243558
CCL27,0.08161439441835686,-0.024405663987438108,0.0007800893997655651,,0.027853246396118348,0.012091056579053981,0.03429924190166714,-0.02786719914305041,,0.0038282878683174437,0.022875796216545948,0.08911289100711824,0.05765137813239823,-0.0640870147308099,0.06643984983764156,0.09204053661524063,-0.011825579534096619,-0.010140982304157295
SERPING1,-0.06926320597201871,0.017715274971910673,0.06718929795132328,-0.013752180108228094,-0.06984473461340338,0.052064509116425184,0.11046938560330624,0.009586504958170301,0.08815512519922906,-0.04172570330695588,-0.057965289545262776,-0.02024850567031557,-0.05011193906973446,0.031134898448288175,0.022282727214098973,0.047128173500663326,-0.0043419480866847045,0.006462896033078894
AZGP1,0.0129371200161822,-0.06448313097330768,0.03718296349356215,0.04462725219596471,0.12389806519291373,-0.037589472401800515,0.013913324479763031,0.019475358405006696,,0.025388633271909922,-0.005176014306776426,0.1400814087545796,,0.009767499478954961,0.0350561340730937,0.0044779559831038705,0.08798597912493351,0.0607956087943011
INHA,0.10015574015609795,-0.046206309648154094,0.06625801788891415,-0.0317262741954958,0.03866945729636188,0.04112775325268718,0.0479172941044756,-0.01148579571949245,-0.03405766468301373,0.029027644913567994,,0.08293407618014334,0.03887280836825071,0.014135278239727064,0.008515790685152881,0.14060920218502884,0.00935511898568241,0.09580447499762809
SEMA3G,0.01827828439408038,0.06307557733429747,0.02711872598324856,0.03579790445437647,-0.018815655746778542,-0.027031858907084975,-0.025024616828751435,0.008443304452598801,0.057960683899038565,0.017177209299991763,0.07002552817602652,-0.008089587144781285,-0.008868629610154196,0.03643294080376148,,,-0.00045784954912083016,-0.03788839257015136
COL6A1,0.08075487124219155,-0.017063705005579265,0.011318013553706454,0.01007841674009025,-0.006110072746511808,0.030204783921964753,0.08981430485418722,-0.03018586757691182,-0.08571590165454361,0.04684172243796439,-0.014004522881156427,-0.22351619598925843,0.07003410947134467,0.04581637204747035,0.08767999019855,0.03462791816096928,-0.056474042275007234,-0.0026633549763930846
FGF17,,-0.0262737135324386,0.001132019404743908,0.1432355174944244,0.03967780987315513,-0.03888280441331397,-0.04150162387674948,-0.028226623180877593,0.10960831838490334,-0.017553985908482388,,,,,-0.037938540593039874,0.01054312477248846,-0.00833800048673505,0.001189825245413437
TNFSF8,-0.024807092206265195,-0.01986501511716065,,-0.020097230296733944,0.04003770383387264,-0.02164014408538982,-0.011982362209379838,0.0012907532403686529,,,-0.0023794432245866953,-0.03779306386987849,,,-0.0086105484611304,-0.026070609156927722,-0.006684139857572104,-0.023369272281962897
FGF20,0.008346748957890456,,0.0051939535855463435,0.03083137103987078,-0.04941020208594132,0.0681847146986802,0.051138971878591705,-0.01293202398260477,,-0.016142915994493152,-0.0015105962664814067,,-0.048452356311216284,-0.040351647796730235,0.0333018397411829,0.0018451402009885271,0.07196875799434073,-0.017299405076269904
ICAM3,0.016150774556948733,0.06092729452492501,0.017131594586786644,-0.015867863337910737,-0.012401092819338235,-0.04339860945955852,0.06701014848828286,-0.00835226924366978,-0.0018998477567129387,0.004911178572715147,0.08508543442342503,0.00570512528655821,0.06497381058442037,0.06350542810885901,0.05764659698235739,0.09795460892590768,0.06770739936758212,0.018751862877034287
LAMA4,0.08702192365581593,0.024036719839705182,-0.03573111437973859,-0.01891241453621798,-0.005902828164146955,0.006486458679172511,0.12663845469024168,0.026975531237108524,0.013334142005369764,-0.02324469129424931,0.05913748488290507,0.06168220272675916,0.03982692186873899,0.08278513895285831,-0.033496223460293434,0.00826974267424179,0.012907716414669182,-0.03048949096166519
INHBE,,-0.03124522629708256,,,,,,,0.08318273626014643,,,,,,,,,
DLL4,0.06356105012858611,-0.0014559120670276056,-0.010522121135666909,0.03285465358114335,-0.004451536497026205,0.005879046725000142,0.051281863526458284,0.0409927374964754,0.026058402041835,0.007996731320165954,0.036383550213750115,-0.051052735646695706,0.0986845971999187,0.10757200277208312,0.06059311414110535,0.007354320724620497,0.0902219875549014,-0.0745197250057536
SEMA3A,-0.02786650668382418,-0.01607468421351687,0.006796897997435642,0.005924283521913753,0.00578183183085484,-0.01226768792301104,0.0378161969368113,0.008145248253708624,0.018263248032818726,0.024118375902984383,0.0073162609856589995,0.020783594674716528,,,0.0806367380880202,-0.016561405194188875,0.006771103735479166,0.01214371066851617
RLN2,,,,0.038187499403399765,-0.005053673330662454,0.00165551016787813,0.035928415846208685,-0.01620294757373414,,-0.01271806177841816,,-0.06064328323521697,,,0.05007788424217466,,-0.028864530568785716,-0.020323492693288956
C5,0.05180107086736304,0.021635426133834304,-0.02823410792661419,0.002019127647027499,-0.007673704229271074,0.040781634768403935,0.08660946160865376,-0.014625584258157695,0.06022376235768922,0.0020368214848025057,0.02470897179664171,0.027529684867924512,-0.01886201549933882,0.041601162386723865,0.01924103583919405,0.05061170486394888,0.006405144110360471,0.05108580998511151
COMP,,,,,,,,,-0.028759887909068554,,,,,,,,0.01270670493197029,
EDN2,,-0.02686629646903718,-0.029077345428295362,,,-0.028460407192835963,-0.003999479221201772,-0.01967577791278623,-0.019296386696715174,0.03627485728863773,,,,,,,,
C1QA,-0.11931470595349987,-0.08461101060520988,0.08288667256593246,-0.004179432605533082,-0.09661314662862672,-0.0014001768810354674,0.07051030938942852,-0.021108632293632665,0.0988658027904424,-0.01755679209937542,-0.09766799587503251,0.12064255791947333,0.028292189244288106,0.02343668346069083,0.0353628101252309,0.017885177344100736,-0.022428980016121133,-0.07480243492522476
UTS2B,-0.021036929268912707,0.08476350470200046,-0.01946559938504689,-0.024551308341821586,0.022704639196607604,0.04059112745616616,,-0.014005705777969182,,,,,0.11093933301658125,,,,0.06397007722175078,
COL9A3,0.06913814527124351,0.06710919787616451,0.052554810408061134,0.007012818751663424,0.004235678729173207,-0.037421152721305834,0.05485992226639908,-0.01628591755251556,0.05845207725809833,0.04649555607133198,0.031121350888061707,0.09648045644604103,0.05782013324820113,-0.014368566637995881,0.07253346955036225,0.0848879490301858,0.10585009991856166,0.005922019410569527
DLK1,,,,,-0.03335490930420266,-0.019331388378933806,,0.018834818862882335,0.01892196849988479,,0.06417275392739667,0.03198215739013559,,,,,,-0.020901028573899583
HGF,0.053825393476172455,-0.0010676686036496387,-0.03791857265129618,0.015304235244944163,-0.02003201185555956,-0.020999838157328234,-0.034425630973781665,-0.019451950162352405,-0.0026106368764177114,-0.019371021548953964,0.019066566489608878,-0.03540461384881548,-0.022329417379122057,-0.03622372931784141,0.031775029826411165,-0.005491765688380934,-0.034992789241581876,-0.06956202113094179
GIP,,,,,,,,,0.049635118146135256,,,,,,,,,
P4HB,0.007387256912814125,-0.0457030795620174,-0.02950493798889457,-0.0792619345634314,0.021681087412742665,0.0846643260173029,0.07404972010839625,-0.030704979707697592,-0.03782069880634548,-0.010739255735475895,0.03893415568176803,-0.09068579043182523,0.03651623222686311,0.018862238228393443,0.06278292141519091,0.015180470503531478,-0.04525195446063422,0.05450219565747164
ADCYAP1,-0.0030970437470431325,,0.034931245282988424,-0.030499599241459202,-0.040463546146157464,3.064863598189478e-05,0.08092806439623093,0.025949443464860594,,-0.018740424385093483,0.059639652598695234,,-0.06247406748248077,0.06958422835643495,0.06186496612120408,0.06589859524578141,-0.02472376720569481,-0.017748515800146164
GREM1,-0.011218786705553716,-0.02136236188286853,-0.04090089432546937,-0.03415920082730805,-0.01732111591189847,-0.0005685939963473884,0.0068509507818512085,0.001612912331553648,-0.02356939968867113,-0.011080852710031468,0.09552154559566298,0.032333368530441525,-0.10822462891900074,-0.06294235611587032,0.0037105839193177104,-0.0023539629287336844,0.059188804798011654,-0.04932853182155478
EGF,0.07139258062966414,0.035776742152046744,0.04294703993043081,-0.02804637557809183,-0.026243259335796604,0.09304732086134873,0.08706340711129061,-0.03475681448883901,0.06803225755421032,0.005537178024406821,-0.04117088122422503,0.055701987423554866,0.003971610378166664,-0.0453294648567724,0.12940657347773646,0.014197491868162783,0.08152064567284505,-0.02448330637669202
VEGFB,-0.050694086486614554,-0.027153856999260727,-0.020927982468533418,3.907810836386362e-05,-0.0342019103012048,-0.005254781344252376,0.071792520216131,0.012160522192292711,-0.06737917596331489,0.0010017246377700998,0.00037703850495441666,0.04634044311376301,-0.005021671705698344,0.02436907979907565,-0.00032940419311048143,0.02603861355066172,0.039401127126541105,0.05155906384656512
FARP2,0.05576157090151669,-0.02231024087971744,-0.0444090711934215,-0.07364000219945319,-0.013358524585156593,-0.025307725419203925,0.11484487974545526,0.030419861797273472,0.0239030495239004,-0.02452507420771343,0.01092108590361067,-0.004574012907898104,0.014609606552097544,0.09911191879969379,0.06746492584305354,-0.04481865473329007,0.09193973722630532,0.02100211712116875
IHH,,,,,,,,,,,,,,,0.0700628327223526,0.001169510445144841,,
LAMA2,0.06738314819230395,-0.04785688163967471,0.017481310471501456,0.014808333138977434,0.02411316923065453,0.004292174176216934,0.04586720116145103,-0.0209452959229868,0.05267298110929153,0.07041282433783776,0.10313829875638454,0.11904183654489023,0.036946578063207364,0.042019495010937276,0.020993865214265738,0.045693045020236446,0.0012659423073558922,-0.0010275423516137778
SERPINC1,,,,,,,,-0.01498483995164862,,,,,,,,-0.02272327558496248,,
NRG1,,-0.0033104762319915737,-0.020738595151607923,-0.01954580234510676,0.09088217054343656,-0.04377159578596792,0.011894597945687693,-0.008924101025145532,-0.03227787257802868,-0.025687477996227375,-0.04052767569541411,0.06698671275129711,-0.09707638468592142,-0.036716339324403664,-0.004307029768454435,-0.02253626463498707,0.06531032806972714,0.06957605651134373
SPINK1,,-0.05012993516093815,-0.04082279436867603,,0.09647028265329384,0.0006470902847222687,,,-0.032802152094422644,-0.01271806177841816,,,,-0.007124854661576956,-0.035422848236009975,-0.0038985496262026274,-0.01975768300637821,0.12471096525572095
EFEMP2,0.0632262236703854,0.04819150722092975,0.005941793312760176,0.022648013566782015,-0.021003785883750715,0.026110187797847472,0.0711244374596155,0.0005139548576166197,-0.002029358995923501,0.030685984505846448,0.14000964389258316,-0.018885826817567102,-0.019103423678389995,0.07674281467704551,0.05620694568830751,0.02294622072114158,0.045633858400310964,0.061748892391644515
SELPLG,0.005970068649732624,-0.02420637690388866,-0.020206993591272884,0.028856812664989472,-0.06290729253751862,-0.021526320044874647,0.03831377645625451,-0.013521495050250389,0.04748423910221381,0.0403585210650155,-0.04911042786248317,0.013929252314736342,0.022672832914431753,0.03342625937584446,-0.007555724466478497,0.017840174310949038,0.07969994773049785,0.04743355948158122
GDF6,,-0.025050682037509025,0.04535042167743271,,0.003166128128884274,,0.03683742808239671,,,,,,,,0.09672433249481842,0.06399594670570362,,
HLA-E,-0.04743554248401329,-0.0030140895676545676,0.01477549174310517,0.027325121663796616,-0.03025984462510799,0.03438967879724656,0.10604994330321976,-0.015479579250137198,0.06472719250727912,0.00876835231895251,-0.005242311972989708,-0.06364021232396543,0.018558282435154182,0.046446030914766026,0.014006375469517282,-0.002781883899524861,-0.014217751789122606,-0.09850880277001893
PTN,0.15991687003491165,0.07668218899067587,0.03939709982452314,-0.03130686369164068,-0.09776519059968347,-0.052148868174593854,0.13616221139171625,-0.010036641304577366,0.012140154066376517,0.03393357653008727,0.09795011818507406,0.0964116083953014,-0.030456672198957337,0.06664925300483682,0.12742860880308363,0.08592336556822298,0.09216220215181177,0.06020821053339633
CD274,0.020964945662823385,-0.04560915619686445,0.0036241627729345083,0.023633593892621256,0.03177192815558882,-0.0294380499837717,0.09200233719987615,0.060364115886102,0.04060728986955092,-0.020930638573382433,0.1317398858936611,-0.08053965014530527,-0.004691768847803552,-0.026334579240533142,0.010214863064091332,0.024320956757923187,0.012514832935939312,0.10776376201341854
FGF10,,,,,,,,,,,,0.08996049375233964,,,,,,
CD14,-0.06628106008235699,-0.03305738510007118,0.029042146957017425,0.01804791017821239,-0.025648171192280765,0.10749768683012204,0.057349463255225046,0.005192549088059348,0.0774499926753635,0.002161853659698011,-0.08983639024112304,0.036000610314551915,0.03711527402445105,0.08601614254600444,0.07794925895069792,0.05579834611709296,0.024953183107491807,-0.009872852721632191
SFTPD,,-0.027158249599677366,-0.01341230873600423,-0.014532559439051965,,-0.024302438146744695,,-0.02571942415833001,,0.04059204384064373,0.03388982513267765,0.07935162091381144,-0.07852234670467931,-0.013251355895989105,0.0036592639772527386,0.024716382365774833,0.01845269882277313,0.04712109427037688
SLIT1,0.036003873423655526,-0.0072985036315242864,0.023395182938705922,-0.04373125658958223,-0.054624550893318746,-0.06639966104975066,0.01883836080530621,-0.010738377850391407,0.06104566160350228,0.013243284859063516,0.08041066592501374,0.10484434173811889,-0.0064498947179734084,0.10788309387507264,-0.005118074884476895,0.04352408086617676,0.09440075424655035,-0.03252736739553535
CNTF,-0.027133848411315973,,,,-0.015796322688325117,-0.021640146060480307,0.0304436850573885,-0.012773352353338078,,0.03082884583424012,,,,,,,,
BST1,0.11487475297690251,-0.042641577743781245,0.03679041682545879,-0.025562004977946036,-0.010332993458950161,0.024819527787818325,0.08649393389582326,0.038633473580930826,0.014727047522642063,-0.03074241411137956,0.07870633998006249,-0.003289546616236609,0.12884160281401288,-0.03935673428466109,0.053546615893269096,0.0963452656085796,0.04572365785457734,0.0128928690523189
AGTRAP,0.06625547513455965,0.013940813014471672,0.03203933518854038,0.04868580313750666,0.03645859377406812,0.026423095283314227,0.09459680836662776,0.010928433892181498,-0.004202950904516159,0.01752582812846005,-0.03592288683653524,0.036930182889543535,-0.024158002967129825,0.079151873706887,0.0739863521707262,0.1006086896077337,0.08143429308904042,0.013076974286412251
LAMC1,0.07928731794207895,0.05257577643734254,0.021104876849900044,0.039315484091432866,0.014857874516463471,-0.039066778022650725,0.08846420178239665,0.014853338892598,0.05598707652601687,0.037420472923803245,0.05530748275408025,-0.07346159766890292,-0.10181946140399349,0.15741573057351047,0.0677079178738025,0.005251756096122082,0.011764000959042948,-0.03184014883469739
COL6A3,-0.04456259011747677,-0.0017564434667188445,0.06341665848951863,0.011757262320412043,0.030557425490606284,0.04052080026709067,0.015017212049387408,-0.026483193342930852,-0.040330013822208764,0.053471947743653485,0.03521917252655935,0.05392838314900928,-0.07386076420350964,0.05207307168671874,0.03063780816980509,0.016580532861624524,-0.031705987519483586,0.0644172956279295
FN1,0.13266849116499885,-0.03285872795151245,0.00864352556670643,0.007145863625572458,0.0023583597252339293,0.051423499348726906,0.1517915211781333,-0.0014904269471000319,-0.08899908980420008,-0.015704520183126725,0.07776439422187682,-0.04821608236098651,0.021688051767643768,0.11035118483831634,-0.011224120205107631,0.00401786039276639,-0.04863353209946087,0.042551506595324425
MIF,0.01968946867716045,0.06182878862799804,0.0004234606535069142,0.017227509101873605,0.11226894606519253,0.07576629905856916,0.07775228939080321,0.012461674151253056,-0.0457441325958553,-0.06362875410120497,0.09716651329207977,-0.059969221955485964,-0.14495322122367835,0.1156082072039111,0.027316156301090157,0.04878359420146448,0.009096991624684019,0.12568325495749214
JAG1,0.08033405831861591,0.0940638590788893,-0.025344460039805793,0.0034169383715069823,-0.012948420039954146,0.007512879945130289,0.13889861124277086,0.05062420609862862,0.06155686583168109,0.07968824034228894,0.07729412930872451,-0.12446098848057278,0.03879221141590048,0.04235564220626767,-0.0130723797264915,-0.0004155494267459862,-0.05801285485315545,0.01853683374698447
NID2,-0.020642418597883225,-0.005456410004826821,0.0036111967444420533,-0.019784358230195854,-0.0039297321889268004,0.03467024277078457,0.12078219295450547,-0.007334434973809278,0.027389144574110954,-0.03288057402182233,0.054277268767081825,-0.032559699071885016,-0.0052873438718841065,0.10424655055007157,-0.0006213862396395978,0.012264756646804214,0.01901876080375173,-0.0076742310420556716
EFNB1,-0.000634345480222968,-0.007703281961580923,-0.059471202726881875,0.044449420998943986,-0.00017233793009877816,-0.008296229797521806,0.08004663001883862,0.02744919763506919,0.06738647463772228,0.020355378171324014,0.09803241689420104,0.06502933189073032,-0.012501876464305634,0.0777622014624174,0.0013268266848791073,0.03130794589108044,0.06265205418134402,0.043337377974430186
COL4A2,0.08844632028764443,0.034767886787946185,0.021396629064475956,0.056928387479220445,-0.0652697862184991,-0.022390809292116988,0.12828848470813672,0.06677671723429623,0.09215019272384106,-0.003253079458170429,0.06920078312892046,-0.08196904869035437,0.024841740057790117,0.1220392415044174,-0.02884942749870687,0.01273272159620464,-0.033099574535332056,-0.0813102078387871
SPP1,-0.1057339862137231,-0.10626357210549908,-0.013417522991765494,0.006055335507250018,0.11512186730470049,0.1149696849102455,0.0855748809772162,-0.030799872078127597,-0.10360541589373555,-0.010806470565636444,-0.022575227086231005,-0.06608534909300336,-0.10278951217154894,-0.08792738345230215,0.0639621330617021,0.06183518818543326,-0.07179186749174206,0.06921087858739174
PODXL2,-0.0045960212970288065,-0.007170829615690386,0.0003371031256988163,-0.030947329407873016,0.0018611079626684687,-0.021690100690231907,-0.047842845112065845,0.0070749461880972924,0.06855175410891949,-0.00525962880740107,0.07544774928218598,0.1441810558099895,0.0031018379514894646,0.046321680532084804,-0.05358169389017811,0.024393484968557397,0.13634274697166532,-0.03049020571099531
FGF9,0.03248526663796395,0.007728091124890946,-0.022852619633249978,0.049135376226609524,-0.00690527878029063,-0.02536570644986883,-0.04786609851099695,-0.03153016666632534,,-0.027577557038367707,,,,,-0.023845083226559375,-0.031502910322071344,0.04487051306312462,-0.0612612573299135
ITIH2,0.026373422918541223,0.03868877270236439,-0.04193555857976345,,-0.021104496913640334,0.011595286000544871,-0.012232023925244456,,,0.01261704209595599,,,0.04186666331028039,-0.05182085237718882,0.04052793957314495,-0.03344642050419111,0.0728084384531898,0.07361927576180483
