,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CRH,,,-0.005848018163131283,0.0011493723332171625,,-0.03808205245258421,0.163846810777774,0.03038678346856463,0.20553334996208383,0.11011790501574743,0.006993514029449463,0.10233580106272451,0.11277428395155632,-0.015525565648817045,0.06431340901620868,0.045547666304715954,-0.030833229433826024,0.05975549166730645,0.12368536210537677
BDNF,,0.19216288422954053,0.0006449085503392274,0.07517841673469057,0.0011322821167700677,0.056820183850872084,0.022625209229357297,0.20185412525990787,0.5510304546826149,-0.08965343664853541,0.024842982478412906,0.057087850015328984,0.0823492473983528,0.046097767157949734,-0.02709985905032153,0.01173359978160211,0.13905790190109704,-0.1678611451014714,0.17918983228054833
CCL5,-0.0652076234945013,-0.090353786942981,-0.0068820232383158255,-0.007095136571488317,,0.0037399615363766657,-0.05868250363527774,-0.018611639296735493,-0.13754533392667462,-0.09568799566310367,-0.04598905000562592,-0.1427252980929746,0.01255500704436851,0.008105510765694265,-0.047892750220199794,-0.0011867617181376144,-0.06165722316125409,0.04948505995535766,
GAD1,0.11324592412053397,0.4341652295424675,0.16999359624763657,0.05009777387325989,0.08607377217724864,0.3200722611481203,0.43894683806083196,0.4654457599543642,0.5948738412837516,0.38537268809705466,0.25404127195289133,0.6063118429204546,0.6358813252277985,-0.02235044354524308,0.09131696981677831,0.011027131529665054,0.09929109497051919,0.42385778059711837,0.34850894442262426
COL14A1,-0.02537360440759237,-0.04008711888342382,-0.05667491990351345,-0.022640765357149376,0.13925159935862672,0.0720093340293075,-0.10484483570802032,-0.048486375542543834,-0.09520881915495281,0.011254885445199455,-0.027672881645934073,-0.1577140369129893,-0.130926208829676,0.058511640225707054,0.02167886390267758,-0.07118142699193135,,-0.16255448364348546,
HLA-A,0.013868100971391191,-0.2727695648226485,-0.06025094560530186,0.009884996499648751,0.008467234497906786,-0.1115077531618584,-0.3550174539785957,-0.3771862573067847,-0.602822734720938,-0.2686860479900493,-0.09768524973070235,-0.602169162255285,-0.48401361975811874,-0.04107927716246576,-0.20123391626139095,-0.08364450826631115,-0.07890765236224812,0.02227160364897651,0.02798698617903506
CD5L,-0.04586008735515011,,0.06550270509513012,-0.05159014308495092,,,,,,,,-0.04887645445110647,,,,,,,
FGF18,,,-0.037332155095421274,,-0.03270708526311697,-0.03215371250749809,0.03940433907493583,0.05231385234169252,,-0.01586409616484715,,,,0.06010184525383046,0.026550603080361727,0.015296284872456649,,-0.02663223479007317,
ADM,-0.03889304605685619,-0.4183619517090279,-0.02576856495018527,0.08128019360935625,-0.15573397850199858,-0.13884202186344885,-0.2534110614414563,-0.1405392299018182,-0.1926335986495433,-0.2530166879935655,-0.022830797115340282,-0.11393151723759012,-0.4351293695245782,-0.07380662342177519,-0.12985704345538693,-0.029913097708822386,-0.007134199178577803,-0.36324328635868003,0.08767533614749104
CCL15,,,-0.024096640955403804,,,,,,,,-0.03669567596981811,,,,,,,,
GNAI2,-0.046816644690856356,-0.019621907927888385,-0.06585139217315658,-0.051143125684705484,-0.012772868833319217,0.03555527550180142,-0.12880054670441243,-0.39444438351184224,-0.5684924195870533,-0.12583723253760665,-0.0918637028286687,-0.4786932651657188,-0.27203208499282383,-0.01245613322176977,-0.005866954883977189,-0.032445789073750536,-0.03064157551800175,-0.006641002889274088,0.0034772885351912353
HDC,,,,,,,,,-0.2430220180770431,,0.009652698519195464,,,,,,,-0.05223376359421393,
COL11A1,0.07916058983303684,,-0.037474294232932935,0.019163547509511217,0.015050621454492537,0.01671235040322859,-0.1255308862083351,-0.4509038916011608,0.07183416530527702,0.03582577493941995,-0.07768775860094464,0.1379788548054106,-0.03133301756318959,0.029675850536186352,-0.02522241150883598,-0.07071017591215226,,-0.13143921230337288,0.08228281679473365
NUCB2,0.024538214428859752,0.006026556882584864,-0.042858697391621056,-0.05817381080195282,-0.055362862597951576,0.0007960429349829893,-0.058929500080370636,0.03190438535218435,-0.14866092299015832,0.00899787594129638,0.0072603437347237565,0.12490222945073924,-0.1050644142328755,-0.03553507346218641,-0.07100577558057661,-0.0852410934287444,-0.055902156431686896,0.023570807068874086,0.09161962913769899
FGF16,,,,,,,,,,,,,,,,,,0.013631544639338418,
CXCL1,,-0.02311417112620923,0.03455481823156801,0.05249510159447222,-0.032228354645447946,0.0321258314939426,-0.0031286948831963047,,-0.060662937101506616,-0.036516216089607305,-0.05736649677287324,-0.12081272313398872,-0.03557064610682064,-0.00994863418708849,-0.08392770222200722,-0.049149427617570525,-0.012717397829829431,-0.09044830546970264,-0.052444728919766766
VCAN,-0.029054691059234222,-0.12592319996969423,0.004613698657451272,0.007314363365322422,0.11890420076724117,0.04717076567357157,-0.09841906240330374,-0.48231176452687236,-0.49520798279016404,-0.07688173039828186,0.025901724554532938,-0.15012017125693422,-0.4709987397866304,0.006173581638378593,0.15686568496024442,-0.07320352672196383,0.01567138122726974,-0.05984008242092263,-0.19289749550322213
MMP7,,-0.06980779822473827,0.002912308693703666,,,-0.07722627812321674,,-0.08733029329990864,-0.024233390340165407,0.03660386863303874,0.028713531301816655,-0.052489714734030225,-0.0365332757717196,0.033421542575873195,-0.11438105433067616,-0.06230117605212573,,-0.04508580230101702,
PTPN6,-0.028913157460546703,0.03674621684437813,-0.02790608230958704,0.030300779771942003,0.15723987823038793,0.059119674868198184,-0.06864808830363199,-0.13914234978457674,-0.260265555782902,-0.04357565905757696,-0.03158188545269963,-0.20179029325635092,-0.07467449856116311,0.042767591215362534,0.019565393669958332,-0.027091636978352027,-0.08836643011498681,-0.04148039875376509,-0.013193533076291746
PTGS2,0.03677704437264965,-0.1126505284619884,-0.04061336587263647,0.004219565227664452,-0.12693286031138937,-0.05392992636101033,-0.1305865131737024,0.04973535890783792,0.570743702295469,0.061750608253792784,0.01449696146391464,0.026121321375200263,0.020503632022486635,0.005200118091157425,-0.0857473860082982,-0.009120682857218336,0.11967479646556253,-0.1377232750684697,0.15616709798959166
XCL1,0.015771995329447175,,-0.0224343888865869,,,-0.017560348552235153,-0.03799362606528782,,,-0.04898911909815439,,-0.03979166142689507,,,,,,0.020841067730454462,
CD58,0.03534884352285775,-0.0751940551165691,-0.02716123226312837,-0.05693631463043428,0.05481737391460406,0.0854697213853611,-0.008042437944580384,-0.10656068591331265,-0.4510417721401655,-0.10329264739711395,-0.036089871811226575,-0.04457038506430262,-0.18917701179943625,0.07156060047541664,0.030155511075630703,-0.025873147755201463,0.02168504713803943,-0.031236672442867115,-0.005064773126663339
TNFSF14,-0.026263535462769754,0.0809183503850315,0.047190682986803234,-0.03263216733698444,0.07272771111867893,-0.07725860227672085,-0.097486823493125,,-0.12241618544765769,-0.0669275872573577,-0.03708548727568797,-0.1757014437582885,,0.011088329539074251,-0.025445161157715043,-0.03940384475830411,-0.09296478197228626,0.09407796232623798,0.03948591250013155
CNTN4,,0.29234581970499424,0.05329288175304054,-0.03229335056658406,0.1265730330419892,0.09648609976041606,0.39242230157782027,0.2280665307636426,0.35690926856993116,0.17499339247768037,0.048003051385254396,0.43840489133036065,0.2783901377983906,0.022460424427508296,-0.007060341176522992,-0.008364552110884117,0.10679211095188902,0.20084500742795766,0.1831817524559077
NTF4,,,,,,0.046038989921041926,,,,,,,,,,,,,
INSL3,,,0.019954558383239812,,,-0.03193366691328433,,,,-0.011570562516148873,,,,0.04542972130603538,0.05638395458070361,-0.04354301515585275,,,
BTLA,,,,,,-0.022814784526867093,-0.0044484896728711355,,,,0.0010857391361144845,,,,,,,,
MFNG,-0.023498749473433205,0.08888409296149274,0.02252752038841728,-0.00832924231507495,0.08347600523548276,0.015536382375026754,-0.043329767295932145,-0.20815488819472114,-0.26507978271473864,0.04751649757629354,-0.03568398028283779,-0.1528655593290019,0.016327604306912328,0.06523569035267351,0.0228815193169778,0.025600853428275804,0.0583434404374156,0.013887988632196603,-0.0497455728642879
ICAM1,-0.033007370546356996,-0.24288742569532867,-0.04508311382325126,-0.0005829423772268484,-0.06879043128020279,-0.07383519654783967,-0.2142106541270004,-0.11341040206032539,-0.3508026513598826,-0.21344620661565836,-0.03513731742066712,-0.18982734798976186,-0.060161490217813425,0.04793536707631642,-0.04620807276692953,-0.0298241979082239,0.02237571012636019,-0.0904718801500274,-0.01630213911595522
PROS1,-0.0422748447477498,-0.14396907841069578,-0.04249877062654079,0.03594000176862172,0.06899524805530577,-0.0660508619242134,-0.19519991325883687,-0.24529297018188695,-0.4118583672729788,-0.15575697700704488,-0.061011387600601895,-0.12505208825077394,0.01653775090246109,-0.03563927901660862,-0.03317410352252684,-0.04323958658856732,-0.08370232019867732,-0.11099453041506799,0.0346653347049546
CLCF1,-0.015851699398192736,-0.07960728592006756,-0.05386493319839427,-0.004388765789043492,-0.0035628114544605394,0.0022159859398886827,-0.14274917796203418,-0.07805509817477606,-0.03832878153784217,-0.16843383911975038,-0.026883856934218343,-0.13581513649110122,-0.09943500756766012,-0.0013008267513100694,-0.028570003880947915,-0.06113586969841572,-0.03848909682393649,-0.17778887402847396,
PSAP,-0.1677131033473138,0.3468049265747934,-0.10565139884277264,-0.037468302093500334,0.14899676726323913,-0.025184973534889663,-0.07320482895880726,0.37879998006614324,0.26788740641329656,0.2774280727977146,-0.050289706789941144,-0.23972442391356652,0.4869274171341893,0.020997426180678222,-0.14041301743662696,0.04861865719932163,-0.013506955156570882,0.23090455720699285,-0.15255345543590404
EFEMP1,-0.08939551035229581,-0.2483599281902857,-0.06551098275969143,-0.019769576332909454,0.0642355320179196,-0.056380900765838744,-0.37771537271891015,-0.25025821244360097,-0.46431403367590585,-0.0010834813094452458,-0.152962540899107,-0.4727802836850752,-0.3008292065034363,0.04034614509635952,0.008033559148733035,-0.07953659252359395,-0.0599461452960776,-0.15635845696021908,-0.08918709163969889
C1QTNF1,0.03521119312490104,-0.38600015881062044,-0.06685966934354538,0.01040258873141596,-0.006374683943731012,-0.03870827971198416,0.0031113781361881525,-0.05778945234350554,-0.2951659088704139,-0.1749159734653059,-0.006032739799682117,0.04582610940025781,-0.16953477036911702,0.042549140043583455,-0.13034499712099437,0.0159418792141581,-0.02105051437997257,-0.23053532882145997,0.00729240489882744
ALB,-0.035263998628813194,-0.013676731720504152,0.016364486225775673,0.011154401657209208,,-0.011514130830107109,0.034651216224823055,-0.04144010553143119,0.03509331522512154,-0.05821672977854334,-0.0039024722285540656,-0.18994526340049164,-0.07634615902282584,0.02602887268009515,0.01657957615902854,0.05460325172430804,0.05272404059274098,-0.0773369486391767,0.017087453947345097
CCL13,,,,,,,,,,,,,,-0.012217489577829749,,-0.07002801643410902,,,
EFNA3,0.06652080459218197,0.0679929155784498,0.03116152077267184,0.022015542740818458,-0.03440549950247516,0.007134442781025929,0.08051995261023574,0.28208670337863084,0.5940344204826662,0.1227300326997735,0.08657252058384969,0.4244491272839147,0.017150030893759965,0.06619578303124626,0.01259363149367594,0.03340229857577907,0.10650403462789557,0.222001589188615,0.1621019941871055
DRAXIN,0.14804021196358183,0.19543697009282415,0.04613640710845079,-0.025835391318357392,-0.10443842280248775,0.00010034524451210389,-0.0015273654693975713,-0.20058436574317834,-0.37671328587528663,-0.24881039584582115,0.014650056281776484,-0.010033931035742088,-0.21104512834043299,-0.0027432805192711316,-0.06795084326206262,-0.041223546710904196,-0.04002537994403441,0.08336679987168384,-0.016224502161152052
RAET1L,,,-0.024982370531435906,,,,,,,,-0.025205500375425217,,,,0.016960054094937133,0.03148224719730105,,,
NPTX2,0.0656658722656568,0.3726317901996245,0.21009212427228569,0.08991131508758375,0.103703310116803,0.14652734580681046,0.31668101262012033,0.46633539037910887,0.6290812239677451,0.36459776422461343,0.03418709686489562,-0.18638497688261982,-0.13790807854103268,0.06797121936260847,-0.007986655247658854,-0.016156044617555272,-0.08282281426137392,0.10652313451603868,0.13797422088345665
FGF11,0.005664134234914988,-0.27293456149739276,-0.010746862551866255,-0.03344755434603769,-0.05990315530300369,-0.07252803166026799,-0.10678573074733112,-0.28776867917302357,-0.33217072205784554,-0.02976477466087296,-0.07759483510223937,0.051098612007935876,-0.26154461988057137,-0.04625654237178644,-0.037623402055794765,0.03865570575521994,0.12285081758259708,-0.17071093574646307,-0.09057488204575354
CD59,0.005060521142012726,0.1968306770442273,-0.03896901041443083,-0.014358245599846848,0.16027403746613178,0.011082964900397544,0.21500694140296833,0.30332159720794827,0.30777398726701793,0.0400780288306123,-0.014020035237470741,-0.19784394548698617,0.3129469932637825,0.04193568470766964,-0.12050298177576306,-0.03125528832520559,-0.04228556066329667,0.31655132606648967,-0.039827918808092506
COL9A2,0.008134108479073044,-0.0834045389237934,-0.0004953527629462341,0.014900071540774334,0.11915203748298926,0.0993565243558031,0.028721659179962476,-0.22389716480635186,-0.2915044933463808,0.03909681963837243,-0.06290580151230303,-0.2252033256683009,-0.16309279823807754,0.04545455626125811,0.12126666868747989,0.04683601365960312,-0.14300205027094717,0.03746939249481949,-0.06321364679511875
DLL3,-0.11975427370455827,0.4402816506072668,0.06476200277595395,0.00931513089216688,0.10793595178814899,0.07012246737959164,0.06159373524588765,-0.2728960293373917,-0.12085527968926636,0.20455458292809942,0.06808722227568073,0.2722301556153902,-0.004366524978084714,0.0709059732114277,0.20805280166040568,-0.00832446266171643,0.16143850925723646,0.1602542334277616,0.057623870581816464
FGF5,,,,,,,,,0.0858272519209121,,,0.07925723153063098,,,,,,-0.04130371307235524,
LIN7C,-0.016253438648061946,-0.021124312475421847,0.031333592321278275,-0.0031663528669384346,0.10414156326831996,0.053371289835121107,0.084645080489789,-0.03221418212650321,-0.13978470598980408,-0.019702803555458063,-0.01572238530223513,0.19130982209577213,0.05210749120873464,0.03850046448208263,0.03614089131176441,0.021457240750607023,-0.012530611572537775,0.07321497589560405,0.006214181754773067
GDF7,-0.02426249103668152,0.014964848723449806,0.08639715493136975,0.07021726893805351,,0.011338537199959494,,-0.06746270432725182,-0.04493049547725823,0.0676660424304581,0.08894582729629298,0.2291159962353094,,,0.11062535918683061,0.019923657768468758,,0.05357122396670249,
PSPN,0.04365331933441206,0.04719932655620405,0.04870088813325112,-0.02947386759865757,0.04066342244236776,0.013211431515757887,0.033858780466907316,0.007431431742294673,-0.0630507303486436,-0.04218660564890797,-0.012696701687590429,0.053356614807482036,0.04731704613886931,0.03761147406882325,0.04338005563339325,-0.008873690660292533,-0.010100826027826422,-0.004162534029861975,0.11087498722775131
ANGPT1,-0.034640609541905544,0.06259842969443402,-0.026076513864360114,0.00226487820259447,0.07704226422046725,0.026336139524547678,0.04351886257567953,-0.006122828224758699,-0.3119158051709268,0.22693939882863895,-0.060861803685509044,-0.23057331908569792,0.014768098073927198,-0.00600273973175222,0.0830931186511533,-0.03418516558828088,0.14521028411664202,0.10643671661845215,0.0025643351351207536
PNOC,0.22371947503184972,0.4375531909200416,0.1457599677386407,0.10092506878507491,0.21258968056772953,0.33493588059444174,0.4859170001113376,0.4296473214071737,0.6169338968361099,0.47590216630388676,0.08710612279952736,0.4031095323365319,0.25829099601801947,,-0.016243464293410847,0.02831650451043319,0.04398983828899812,0.4354379797525121,0.1935824958181921
L1CAM,0.06431434247412099,0.5161615444123995,0.19930881771978268,0.023423941599909032,-0.006793652054489381,0.1103488265642353,0.04695846965113552,0.22750955312488236,0.4483725298917469,0.3072056172989485,0.13790536862015884,0.3640827554753727,0.6310467730304226,0.060123433018006954,-0.08164001051135673,-0.013352317530559925,0.05663999261517835,0.3630390981113874,0.18193168175088778
APOA1,-0.05110143223674406,-0.061142233518046436,0.08808121920200486,-0.033895074218107085,-0.006821929726952069,-0.02378358420482855,0.030893611031308398,-0.06388256566350138,-0.07861784259595621,-0.00643930527708616,0.009496553588107855,0.10918745816831626,-0.00831133306332759,-0.008619994547499916,0.024553422984716116,-0.05386160615960283,,-0.04578221127691714,-0.08527684305713511
PSEN1,-0.04818119074375384,0.08773014348219153,0.03695818912316068,-0.035467714601533036,0.040279432240233226,-0.011593391673097054,0.1271892301488399,-0.07126899305697904,-0.23749847628975773,-0.004895437637814218,-0.054067491198848155,-0.30280491565136103,-0.23299961896878027,0.061853084910491865,0.018218860038013807,0.02519705504549588,-0.0770696379828783,-0.04552059164324927,-0.11335810606438648
CALM2,0.01051082961096244,0.44483275536653966,0.1513297383212374,0.02392619359958204,0.09416259811411162,0.12737044364402095,0.32851086230525317,0.4956409496047742,0.6235545527757266,0.39630657299764793,0.2574823533841349,0.5989101101444438,0.5317821304878002,0.1326595389138479,0.15795840428388871,0.0760695614747829,0.0755766827241844,0.290121083584233,-0.0018670751458446674
CLEC2B,-0.02119028122845103,-0.12497743577995948,-0.06029460704226535,0.059972068305565486,-0.12299003728674324,-0.017347040594333563,-0.09369797374654029,-0.06374718379230408,-0.3436151026108714,-0.06776983878191373,0.02163168252770207,-0.1433714841107463,0.020226319202890537,0.03295528917579011,-0.04602393357943462,-0.06250698832409013,0.07452336754291326,-0.07570164953859188,-0.087365454292087
NTNG1,0.0043949605799196816,0.251148810386766,0.07803966495187205,-0.021477267689958526,,0.042212814587250166,0.038027545453044535,-0.009215784793091295,-0.01591034762956901,-0.07257253398034763,0.04387126102041592,0.11812578717107128,0.2950098040448606,0.12520006767379654,0.11501990123442661,0.03722621731411791,0.0956491376140052,0.027251846490840614,0.05719240783296072
LRIG1,0.005680789028508548,-0.09407116155102055,0.06944801202579333,-0.02512662613126589,0.12669262624786162,0.03337306976133224,-0.1670375158985836,-0.13863011664253044,-0.4098608410935096,-0.14795128308130764,0.02665880606037745,-0.20826533123095323,-0.2859686404121374,0.10001170941264151,0.15683354460204826,0.03010462937483017,-0.04557752164509096,0.0672788094120222,-0.049361130536113344
CPAMD8,-0.02134890989144511,,-0.02691479764053854,,,-0.014154815527573816,0.03828416093157261,0.039649365590936174,-0.039025070811664266,0.021812036370261283,0.013493822481957192,-0.06897453210189883,0.09338271500118762,,0.07480699033270677,,0.03745573928521279,-0.0013675899946020054,-0.05534202917060173
GHRL,-0.006969219490834509,,0.011058566693573219,0.015478610121745173,,0.04637251664761414,0.07322854294105549,0.10857553837866235,0.07295288198789947,-0.00455758570883663,-0.030877278471804364,-0.056798125886598196,-0.018811672905680695,,,-0.029764488016627573,,-0.05326707615133167,
NPY,-0.03131968401928544,0.28828290909873866,0.07990257028322069,0.01630299889868572,0.14212482081760916,0.04228034607566615,0.16209461565011749,0.3126543845925546,0.39398623139503075,0.07403002803459086,-0.08638260513563001,0.031510710090171395,0.1815321354908894,-0.007579187150780386,-0.03808750840235477,-0.016169350658727533,0.046005707850202464,0.2265876998797439,-0.00347972701787699
MMP2,0.04608114848260805,0.19571131545021847,0.04989983014062419,0.0014086426682911773,0.09754534072881725,0.03700864155286609,0.1212377625577743,-0.27416026254411047,-0.44721010074963785,-0.007521548500779787,0.0021580618153028614,-0.19479938812631933,-0.4319183256212029,0.10135110486001375,0.05585031843027221,0.02221668787078926,0.06862179874333985,0.07129032035804056,0.0746690372096835
LHB,,,,,,-0.028387754940868447,,,,,,,,,,,,,
PPY,,,-0.017273362514613425,,,-0.005430655544668042,,,,-0.06182938131388104,,,,0.05282100722827219,-0.05246674552980417,0.004569974190655357,,-0.05893063656531628,
ALKAL2,-0.03197016823740252,0.06790866966119656,-0.037375697261827906,-0.016109465852655,,0.03597568749876014,,0.0810381564852832,0.015057897187398615,0.045996349117729235,-0.046080201386401065,-0.22516657922113897,-0.13431820182555612,0.034479199626736075,0.04101996979889508,-0.006703762090270758,,-0.0736524714397878,-0.08477130249180269
CSF1,0.028421534724299303,-0.3028086202009854,-0.04173831478621264,-0.021059457536782983,0.01813445791121321,-0.05002844159075966,-0.26036759505080964,-0.23174896899357902,-0.3623462479388015,-0.14033117341740722,-0.03907903246571553,-0.25807144513999,-0.23430325051557752,0.04607363893648378,-0.06795464177444836,-0.02306107461049977,0.04947926441709151,-0.1098872883532477,-0.045559112246696155
SEMA4C,0.03319194125484055,0.0498533484548829,0.03241539134163588,0.000380188752898554,0.04992503380758742,0.038625192616476865,0.024735838682176985,-0.1283189335117432,-0.01317599505970929,-0.011395533607523198,0.06292347343010078,-0.043653614905417554,-0.1108103108646842,-0.003735559896973898,0.022083401477623957,0.03607842241708054,-0.014933673797178033,0.11264988655986084,0.025041649494281892
ICAM2,0.032716048477040204,0.20492901489910464,0.004618380155585812,-0.026738442375755626,0.1834413497607245,0.03780015970912516,0.14721342776546784,-0.042778871962210974,-0.17227175494084157,-0.030241661025728166,-0.04222323522620221,0.05634504769354438,0.05684415175500386,0.03939775235994402,-0.0003336392475102234,0.014558083133381349,-0.04516985663795407,0.20065484613384235,0.1480528916977631
SYTL3,0.0541913198426893,-0.07043126830685963,-0.026162473129536068,0.007329279583828266,-0.011258683011428556,-0.019722453295817614,-0.08775276900920706,-0.0508198094109221,-0.22278158025963848,-0.07180784710157183,0.01438015170120316,-0.05367747422611586,-0.09248156847128416,-0.06846715326414332,-0.06701549094531163,-0.014016366924359546,-0.013059099851648933,-0.09884472337045659,
IL1A,-0.024807090180230428,0.05004117519842587,-0.025023782800659193,-0.02449028549151036,-0.07293100714275108,0.059900002342215014,-0.09531509103736889,-0.004656697617213068,-0.12610756844512283,-0.22992933067773877,-0.05647429198492977,-0.1729003406343701,-0.08468550647575336,-0.04157276735426854,-0.02770787357801649,0.034633178518519055,0.06315701037172539,-0.06433133312859676,0.10002964595708454
HLA-G,,-0.014431973390952148,-0.026063906351097236,,,-0.007174392670264821,,-0.015704462354893412,,,,,,0.07026468552336548,0.15291611156263732,0.03884670175867651,,,
PGF,0.10764285011527722,-0.19131849767395545,-0.029949981984328328,-0.0004928140013039884,-0.016925345376780303,0.0480299809507199,-0.0034212691445984246,-0.1792813060095124,-0.31568861559991357,-0.08735411937614111,0.009940450111580125,-0.0660807201375435,-0.2326696294801568,0.03517124971933415,0.08987897344229696,-0.0014657830266451555,0.0478569805421541,0.2133356468239554,0.0749702762986218
LGALS8,0.0029506618394597377,0.03502207812275816,-0.0014735181488655272,-0.033789881914334574,0.06992353170689532,0.02065963653722836,0.021547524612850154,0.05449228202128543,-0.08688329775679746,0.05240727269880935,0.09853205250096583,0.20848100879323847,0.12970463944628896,0.043884398589965574,0.026124242291361937,-0.045144429860155474,-0.0646718792768114,0.1403712923346431,0.020226197650077275
DKK3,-0.06116334200337158,0.44228953264157095,0.16988329054233056,0.07575851974377378,0.11080990541704429,0.03364609605786714,0.35997711891078116,0.5320467600361672,0.6254528345324839,0.20885769259122744,0.19335581602704066,0.5811799364917883,0.5535391065385848,0.10269941296962234,0.07472775667567674,0.08298183244477922,0.16464727327972786,0.5075643204583997,0.13609027900151419
COL16A1,0.06912337707629682,-0.07801363670798683,0.11541695732634157,0.004947473436721204,0.13074434829974885,0.029689737180745215,-0.07245788961631178,-0.06904992531134464,-0.2334055460968135,-0.021346587406148355,0.03791887247793285,-0.02078662099723976,-0.4236878084969667,0.05237349784923568,0.03949112991086498,0.009002030782381638,0.057368838305780316,-0.014786275852532579,0.014505107507112279
TPH1,0.06152589064726101,-0.020186574804286015,-0.055081243526550826,,0.06820599269116172,0.04142107731658992,-0.057031412260770305,0.0221749292187248,-0.05555906609005723,-0.07790678970488081,,,-0.0012672541524420917,0.018412725201632413,0.07747088338263974,-0.012976039733405421,,-0.11436151387395802,-0.06705786913621394
TNC,0.03537563120230814,-0.3605076443635023,-0.041605770279021716,-0.044032271429671456,-0.0690418561036177,-0.046034858085202524,-0.2653197108670727,-0.4734026765155177,-0.5729759752071542,-0.3541402619964655,-0.015152931608577202,-0.49634723959582755,-0.5177969237361504,0.010432095932764476,-0.13012587593407257,-0.09957806243666208,-0.11140112527870386,-0.17449861851381177,-0.13491973293536422
TNFSF9,-0.021348899758905127,0.36126353943201506,0.06655178850811434,0.037599466254650486,0.0037725997921959015,0.043755526748167003,0.1386458273333641,0.07840105464173179,0.2804969708038735,0.02973927217625217,0.02750120616879768,0.04649777063638176,0.13848245174756157,0.005932661636543139,-0.016729138271185464,0.013245665967131465,0.019045995236068838,0.006831459133357456,0.07291421444962776
C4A,,,,0.051278245803333206,,-0.0032400776289540833,,,,-0.019152249886184018,,-0.022796600945840774,-0.04161864530918714,-0.030828844393432066,,0.012453659105171922,0.113518966585591,,
CNTN2,-0.10424548624865389,0.2405140729315686,0.09794920633540176,-0.04317463239996332,0.17307045143971841,0.0594249919010054,0.1930494778220749,-0.15617941475999897,-0.1980828323696732,-0.02295908376874865,-0.020119078424439274,-0.5229457646712737,-0.029519984352158572,0.08600278668018442,0.10905372771189299,0.01191045501503858,-0.08070262949494438,0.3698987901792933,-0.24920561279191691
F7,,,0.08294017183325,,,,,0.028548969224253977,0.06810884428280847,,,,,0.10899222806230764,,-0.05075180502878304,,0.09638105118865935,
LUM,0.02021991583273618,-0.00076654010243084,-0.06381975700005499,-0.04041217440085898,0.0734315683283411,-0.010798729167419162,-0.004537500399247217,-0.058097695161449164,-0.3732133562531851,-0.07175147334146682,0.01637737185317031,-0.13817803570010717,-0.021115569094378322,0.07188273857721618,0.014589486606030815,-0.058055971977776136,-0.0029895342521613355,0.129825138148978,
IZUMO1,0.00272674391011843,,,,,,,,,,,,,,,,,,
BTC,,,-0.05167912808737229,0.06480205824925796,,-0.009041637646865044,-0.01966547853849864,,,,-0.041631740649855135,0.05268615944531864,,-0.028101229488660152,0.011351196564443004,-0.04911350128227629,,-0.04282576096260459,
APOC1,-0.15885019943900205,0.22093238529990675,0.06904140739748402,-0.03153719550167011,0.24218020417656314,0.2484350261322675,0.342160248375203,-0.47213796612950376,-0.6117892789889585,-0.010596271298584427,-0.16732738658212246,-0.6435078700155372,-0.3639992171550754,0.050036271754284774,0.049634495355986956,0.04295634201437093,-0.08015100604178318,-0.1970951219735489,-0.21606960473797093
PKM,0.06399116189605818,-0.28229884124106885,-0.062359883639176404,0.06910500469104425,-0.06983537385804219,-0.10162826663681848,-0.2138603006534287,0.14076624506468982,0.02526511227434068,-0.08293350067108193,0.12378486499551204,0.4841990058298665,-0.27920234227525215,-0.046448956923848574,-0.1287415475028769,-0.03553819820408592,-0.01762307770467557,-0.15325039301714335,0.14466987898448908
TNF,,0.1825694349730428,0.08074695956362146,0.02951680197335892,,-0.01618771340250173,-0.01799334175186529,-0.11806980949975428,-0.08451641736996242,-0.08550941655076302,-0.04335287198567924,-0.23113826906709603,-0.10338376894577342,0.09852337768443158,-0.03319570219875297,,,-0.03623633098461431,-0.0628472269402177
GNAS,0.10162192713556789,0.3640948722190946,0.07857693609276184,0.04541193607261941,-0.12132093649732124,0.15880018151008826,0.4339156913088951,0.544095596378008,0.6449726972913556,0.20990840157449314,0.14614908987531317,0.6639164474604696,-0.4167073458677553,-0.10920536649505622,0.057068619429178694,0.03849723102161916,0.09594221813784792,0.5168585095597937,0.15962250258737548
BMP8B,0.017347826734190663,0.019451916362969956,0.06981413055107294,-0.005431037153270548,-0.026633265567131772,-0.0005274949287599982,-0.06846486710652629,-0.26939593563062797,-0.07621908614929652,0.0009438935517018752,0.035372643722817454,-0.19833582308777326,-0.09089981023060391,0.02063651656398225,-0.018599373798917358,-0.07057463743472046,0.008275180535428982,0.051142664493779404,0.0191039505027153
LIPH,,-0.02479350792818065,0.02100169009004273,,0.031886039399327624,-0.006739838387450083,,,,0.047437205008581916,,,,-0.02769102403235394,0.030291832336558994,-0.07048447075860995,,-0.12222383456482029,
CCL28,,0.030966211201695036,0.0023349229868053134,,,,,0.08854599761968404,,0.06966007835448966,0.0007326297130947174,0.030028600513205092,-0.014270259917149291,,,,,-0.013364337280109502,
