,UKF255,ZH8811Bbulk,ZH881T1,ZH916T1
TNFSF8,,0.02875018621263118,0.006953091333391535,-0.019303148654892435
FGF20,,-0.012297045309963799,0.018159478782598715,-0.03395216845391392
ICAM3,0.02422356551072069,0.0832451424491154,0.0043212265630832546,0.0655468970509325
LAMA4,0.049618052151980965,0.023645512701439355,0.08075089511890873,0.04334062942206776
DLL4,0.05213331548953277,-0.02028528202175848,-0.024450211834093984,0.06400791960631126
SEMA3A,0.01156028764726806,0.02312810127930542,0.047045791338328,0.006238414158656611
RLN2,-0.01934467849767881,,0.03457616341916391,-0.022760981197881197
C5,-0.020485131171880985,0.023256906910362096,-0.017497313899051903,-0.030440724873627024
COMP,,,,0.03289362441542436
C1QA,0.061481089238357385,-0.02336894778734826,0.08256602495899217,0.11975088553635285
UTS2B,,,,-0.024251780515391917
COL9A3,0.08451858254920205,0.09109423707995291,-0.005791803081142859,0.08073385359355435
HGF,0.004245795645663954,0.03193735558236035,-0.03361532452195442,-0.011180704661963055
P4HB,-0.06045131397932172,-0.0984737712545402,0.018641242645707184,0.11138707471586175
ADCYAP1,0.1080891923815034,0.050151156002204184,-0.010787550093675831,-0.03486925043357742
GREM1,,-0.03644814698750003,-0.04510502909788902,0.014619601415960073
EGF,,-0.015399748895128566,0.02613504468599318,0.044886647739321446
VEGFB,0.012553123333362854,-0.02964893034810421,-0.02012605720348541,0.03837590702522994
FARP2,-0.020860862551928646,0.009907467184774579,-0.0019435424014537968,0.006777495356493833
IHH,,-0.018785140723169533,-0.025731458932130347,
LAMA2,0.04584281824984963,0.05715997022296784,0.07628244584738916,0.1065663552868337
SERPINC1,,-0.015399750120212545,0.006168951150470615,
NRG1,-0.017320110231300055,0.09004270530942028,0.1262242698075576,-0.03155623934383137
SPINK1,0.015487805476332314,-0.022962995043491776,0.05162686306779024,-0.03172788023460914
EFEMP2,0.06232623595230161,0.031834316721080676,0.04843998131553946,0.0651292907649789
SELPLG,0.017258864868285026,0.06432005698995347,0.0025436689094543415,0.008556917937372814
GDF6,0.04952073501456574,-0.01646043247355107,-0.06189596229961565,
HLA-E,0.0843989864409582,-0.05256355440148754,-0.002442885232937389,0.04808796515836876
PTN,0.09635206956344024,0.02709981313394548,-0.09416922321008003,-0.05793401863468778
CD274,0.07650314796286165,-0.015215440199961575,-0.0032290252903647404,0.0022223204394114073
CD14,0.09547126535516703,-0.026457579869556224,0.06632264652495692,0.024224153990300586
SFTPD,,-0.0023984571613584775,-0.0322941302139408,0.011318760362139463
SLIT1,0.02613249344551891,0.022941997665968744,-0.10003662147431747,-0.002495229480347018
CNTF,,,0.04796012668597279,
BST1,-0.042250308476551125,0.042604322980006555,0.021035181581465494,0.04303108900149221
AGTRAP,0.04849276153568711,0.01845425029832176,0.0364622675281506,0.048635479252360295
LAMC1,0.04708208409623516,-0.00890566259990583,0.09756813494827137,0.10783344785380647
COL6A3,0.03518007839949565,-0.02424769742809801,0.039984240890656206,0.12029903265458215
FN1,0.0735746409365667,-0.06585800154846835,0.02188294137535964,0.11134192808677736
MIF,-0.05736781011074406,-0.014365831908984146,0.007504456774911845,-0.08671363795397691
JAG1,0.08965676790956822,-0.05231007183826081,0.034059974827637444,0.03536976426709463
NID2,0.024881188198876542,0.038401270459748005,0.030241798423221448,0.11409497573540374
EFNB1,0.06220302085106894,0.06684065437336818,-0.025800236462933557,0.0158159446689727
COL4A2,0.09239478217185301,-0.04338374236602652,0.06299659577582857,0.12076976539907174
SPP1,0.02333683941658047,-0.03927124056390647,0.058692739739363106,-0.05098222976449988
PODXL2,0.03601197613986516,0.0356654583900084,-0.007788818088189019,-0.08722584725930708
FGF9,-0.022273679979412056,0.04638862473096004,0.0305720793667511,-0.03221530192580673
ITIH2,,-0.021506484844762058,0.034341801192276374,0.07039718338177355
ADAM10,0.04304811027341325,-0.004257969308603376,-0.04212908316863847,0.026195624457319475
CFH,0.05969883001679884,0.054799313635571376,0.018495094219244498,0.10319854700286071
COL4A5,0.04842940752235046,0.10339319418454289,-0.06088620165713772,-0.02389991955627688
LTBP3,0.04325812402706379,-0.045693237472925696,-0.028757091115001257,-0.0388174034425012
GNB3,-0.024133257095398142,-0.014181163253470791,0.042661126254370386,0.026199540254305313
COL6A2,-0.026946905678435523,-0.04791783907899196,0.042131899602518494,0.11070598326950869
GDF9,-0.02764284322346734,0.030332394870109528,0.011492740965256288,-0.04641904009021322
NCAM1,0.001928032892036834,-0.023731047613138066,-0.005341348494085476,-0.08609072248505518
APOC2,0.07668630319409021,0.024487447605450564,0.060548564776363924,0.015024651466258096
BST2,0.08302825683480354,0.0021832930260528016,-0.006887077970532564,0.047493594261070575
COL5A1,0.014686823124138501,-0.06258932918225042,0.06648906003074084,0.12817514795558527
CALM3,0.0594083417681745,0.09628878276987567,-0.025513796919914736,0.06913782531563976
THBS2,0.060927880033472936,0.01766183524141392,0.017609429819203506,0.06154250033138746
SERPINE2,0.027013128548942607,-0.07786351759717336,0.13918650864449744,0.03686035741644221
EFNB2,0.03213115494773554,0.025682111957622576,0.02557489489271535,0.02025071541719905
PROK1,-0.03162137018635813,-0.017000111825591132,0.03822557508191424,
MMP9,0.10343283763236476,-0.04025276846572507,-0.029300343517988374,0.06395147943362957
NPPA,0.07966344326282677,0.07795062211893287,-0.06357076935797021,-0.024662634216021485
APOB,,,,0.002888202881415503
C4B,,,0.008508500239930357,-0.020700935136121125
NTNG2,0.0011473257186974588,0.02235588610116355,0.04767277677868983,0.07437597348130377
LAMA1,-0.02620655826173958,0.14187636103240842,0.035980558980624765,0.06008324075041324
UCN,-0.03925722786381383,-0.03552580597290781,0.03327134004960122,0.0073232555175483625
ARTN,-0.026022289185111937,-0.026783961380161384,0.011418353230385822,0.05135302746802554
PDGFD,0.11975736447833843,0.039913456027809845,0.10298815016461974,0.01681531806863926
EDN1,0.003078666966862915,0.022795952610722526,-0.007187217636929432,0.08129468311086935
ARPC5,-0.03531800334176139,-0.006101201042043899,-0.034251335109086456,0.08060725862359486
GSTO1,0.07483538841276569,0.008076965474750317,1.4436442021028409e-06,0.07442661422192876
PROK2,,-0.017337144005889617,,-0.017045024677730017
SYK,0.07031761974249243,0.06574035045314044,0.030786554021131726,0.008694071091770264
CD40LG,,,,-0.020216825925743833
ST6GAL1,0.0673541715208584,0.04864919396412155,-0.012455718476753497,0.06548481243179632
WNT3,0.012010335178415259,0.05973058856634985,-0.021195334215098425,-0.01896185909356043
HSP90B1,-0.0801774661061805,-0.11746091298350143,0.032742168671594976,0.08563077849978103
ZP3,0.015987733276712945,-0.024534790452972792,-0.024301214307470564,-0.042471405165239944
NRG2,0.09898197264060088,0.02385310916116914,-0.01043687968845904,-0.0024652958525200126
MELTF,0.059849059058947496,0.08596421344682678,-0.027851459973109116,0.012029247115707015
NLGN1,0.0812631778543543,0.03610423904588851,-0.04189950578061207,-0.030877709779297238
SLIT3,0.08707125119504959,0.01100584965722094,0.06863236678503479,0.11929666551767623
CCL8,-0.019344674508134634,-0.02888863359157064,-0.0004968117830979476,-0.0074003711421923675
S100A4,0.07201477955661782,-0.026568779337031244,0.017601314934169547,0.011179408183906612
TNFSF13B,0.012612182387565856,0.01092379201130325,0.09889976072804264,0.031135738477560248
HSPG2,0.021533101096420336,-0.009528775643387185,0.07048550954426785,0.10758471994452432
FAM3C,0.05202355128915227,0.05509035609748223,-0.027236586310008706,-0.04616221175620761
FLT3LG,0.05091466344755811,0.11443543510743658,-0.009002464682551304,-0.0016130999806707495
A2M,0.07640248362234572,0.03037146887117945,0.04235008524147206,0.03314492042406677
VCL,-0.027785513496767684,-0.003007224389173914,0.06818795318210498,0.10048978479135195
FGF2,-0.007569316573330424,-0.005405957481007728,0.013758663190419844,0.04120799481447785
AGRP,,-0.013201411167781505,-0.025086917630058887,
CNTN3,,-0.008023732610392706,-0.07792812982370574,
RNASE2,0.010733745633181349,0.01683437055520814,0.02348020051537573,0.0038728985401514293
ADM2,,,-0.009027635470138878,-0.019214514715059156
GAL,0.012442278914832228,-0.03874701324391753,-0.008543299319132449,-0.018956182436116156
CXCL6,,0.007862889772886683,0.016159105502332936,-0.03471776770567496
PDGFC,0.03432445908580432,0.006295821586751597,0.043496089132914396,0.021617732197887655
COL8A2,0.01664953951561766,0.04333692090974565,0.09496388112750258,-0.010762499502819097
SPON2,0.04157853344117771,-0.0026019056655322967,0.044848714133446904,0.12875275968911962
LCN2,,-0.027796816946498725,,
SEMA3D,-0.028765119822218178,,,
BMP6,,-0.020856379949911043,0.04074715050939257,0.04149692614624948
TIMP2,0.05356918230206933,-0.08185369807946963,0.10547583329902162,0.06909412320668284
EFNA1,0.031506031687622955,0.008200522167370187,-0.04358200364422231,0.03928174556412628
S100A12,,,,0.13493714905805776
TFPI,0.03946368616172377,0.02917003146364955,-0.009063993348865358,0.1381196493588574
GPC3,0.08701008284385423,0.08471124175567929,0.06927485266157125,0.07797098414617945
NMU,-0.023514165996398145,0.10727788033057853,0.006348867361057479,0.014178138573794017
SCGB3A2,,-0.023913770834568117,-0.005758158984401519,0.05316883555966329
LAMB3,-0.007503667700607282,0.02352100720598413,-0.01638985630482261,0.06409625401394417
LGALS9,0.04549795480383772,0.005500799439821825,0.032614786574788106,0.050967124405222705
VIM,-0.024225186709692835,-0.060133790193163034,0.0644032584437325,0.022937658487815978
PLAU,0.10512795953249177,-0.024823076870096408,0.042883309415331666,-0.02216783183342813
TGFB3,0.11064475068346705,0.032774543464357694,-0.04883203520632574,0.07686776008496211
APLN,-0.054532351038869116,-0.032487305541278995,-0.008730810641512215,0.0672471752426306
SHANK2,-0.023198910599363482,-0.010738337499567228,-0.020970476858146327,0.13661903829970412
LTF,0.04771262789522753,0.0754604667413137,0.02495344735042894,-0.07190468845925205
PYY,,-0.01893980240673278,,-0.01840909482243346
PENK,,,-0.03379948998499088,-0.022760983743209433
CTF1,0.018757226490925878,-0.027055329126748757,0.03227575025116578,-0.04656791159006615
COL3A1,0.08134372241129462,-0.07891964032575238,0.09994101656346718,0.1256668696364801
S100A10,-0.014227535284120555,-0.022896006769297476,-0.0008956517559431963,-0.062262765962332
FGF13,0.021714711966274378,0.02226670961713155,-0.03870496892310341,-0.03139940722750753
SEMA4A,0.05091662292449349,0.041403095076946665,-0.09102574991621448,0.06653736590581072
EFNA4,-0.015573603709860712,-0.011707441696817854,0.06306380419144413,-0.018783845996631986
HSPA8,0.05679741340939975,0.026271425409475583,0.01702193180884144,-0.030893582853329188
NPB,-0.019344675233506116,-0.012373678701745106,-0.0032537244332982397,0.01985841422738786
ULBP1,,-0.016129223552459493,0.006461700801675173,0.041828947508668626
SEMA3E,0.07660242079306617,0.013211379566192092,0.04894983125990971,-0.02938739373762466
FGF3,,0.062455519097892806,-0.052281658770663916,
ADAM9,0.006001137643392937,0.0053600812284114695,0.06369527207808985,-0.0278857129809782
ASIP,0.09941772624082962,0.16115387397182654,0.018445592292485886,-0.03881795814388361
IBSP,0.0967934271737104,-0.046069357247678,0.0959970875664118,0.052545034865566054
MMP12,,,0.02484768556800781,
FAT4,0.14110211266733869,0.024688616306263875,-0.011556222683494185,0.007701020489316314
MDK,0.09695883338956647,0.12030955297973361,0.0035857032262612224,0.08812241371908293
BMP5,,0.09683146758192922,0.001988969442128778,-0.0028156476056477755
CAMP,,-0.03769381650107702,0.1245290792238122,-0.008084045138744028
HSPA1A,-0.04004893830894043,-0.078233020666723,-0.04375291372773088,-0.008273747946064045
SEMA3F,0.038369424233831224,0.08351090755469197,0.05596900359915537,0.07488539893614554
ARF6,-0.01923443664394067,-0.04029653099466499,0.04477269659216101,0.08962064586013882
IL6,0.03168380936484063,0.03077139192894345,-0.024172327784897946,0.0022993787013968767
CALM1,0.08139179861499024,-0.013750950867564773,-0.036421931629160964,-0.05586289157204978
VIP,,,,-0.026248003091294835
NMB,0.09870435948668363,0.06943793952961778,-0.03212352939778549,-0.08831893259075917
CCL26,0.09923882898305832,-0.03831048476796375,0.004058361179666383,-0.044681328132358054
FBLN1,-0.0026472386306017857,-0.012992989126220482,0.03634349080697257,0.1010180615692455
SAA1,0.09011387101836317,-0.0656852228617702,0.10092280995701879,0.02354164073147696
MICB,-0.031146853986270203,-0.030878796388846025,-0.034432367761509625,-0.001565109004003168
MMP13,,,,-0.022760974127529473
F13A1,0.05811955326564212,-0.05037008560971453,0.11262607193698869,0.05331330642002755
CXCL11,,,,0.030458187707752767
COL5A2,0.08168014279841897,0.010783846406123981,0.044635977659051355,0.13403352105365002
EFNA5,-0.004681685708853219,0.056813931183348695,0.009193780063745667,-0.0393514470953238
AREG,0.012465521950418728,0.09683806212885465,-0.03691993014009201,0.05845388575453347
EDIL3,0.01609107254708269,0.07625765675745028,-0.0012424052610060352,0.1398106227935418
CD86,0.06153187210178254,-0.02304724142895955,0.03694529254816256,0.011663415757309075
AHSG,,0.061066167572721215,,
HRAS,0.0075241274463808605,-0.050501930061648645,-0.03628649588908471,0.046819834675256
C1QTNF5,,0.01884276631743271,-0.02787692015290573,0.06000358600898801
RLN1,,-0.01783172110860521,,-0.0178877891456334
COL4A1,0.0851849850840463,-0.021022994600022576,0.041512173362477936,0.09805838070523797
CCL3,-0.03203214728876292,-0.0069184397580265055,0.024849644136470117,0.008195515379086271
BGN,0.11499292990234362,-0.03372799845496406,0.013002599068088599,0.14170795119767743
RETN,-0.017320099917776846,-0.030053265704612423,0.01942572264992552,0.022876206408175333
S100A9,0.06614535887809314,-0.06270068752286037,0.1125962801601536,-0.020557600274237097
HCRT,-0.017846237442967823,0.031456250089491156,-0.02826114533954284,-0.028315615336776265
FADD,0.0008383942317099618,-0.0015296012844895788,-0.0020817790802119766,-0.006354624390204946
ACTR2,0.06892947491632266,-0.054636246375813574,-0.014261104843284578,0.034727989199924564
BMP2,-0.043717285426436735,0.051111346426857836,0.044442130940837835,0.10021434109989591
PDYN,0.0941292802728427,0.0038615908687709196,-0.060833376804495944,
CD55,0.12018225804922018,0.08991233302413765,0.051400633671975844,0.03928755411918447
OSTN,0.0872060726498122,,,
PDX1,,0.17988837177750208,-0.008738486787441777,
CD6,,,0.01077369138543737,0.058671511675037154
IL16,-0.03885511847250993,-0.007423010571470421,0.046552153031820274,0.05660548349576308
LAMA5,0.00451711089094862,-0.010694991456501914,-0.04758527640277477,0.05294717276257135
RGMB,0.010804290713531901,-0.034643746083510854,-0.05323246783267891,0.02270566494656196
INSL5,,,,-0.031234073966065635
IL12A,,0.05010507627992343,0.028006542158313722,-0.050554649870195825
S100A8,0.08944246138309388,-0.01935297497621203,0.07335555845370925,-0.038952349611009525
TAC3,-0.02331148677285018,0.009999287147346292,-0.028575766078541922,-0.0372244991221308
TAC4,0.01998158040661138,,,
MFAP5,,0.02377331710203748,-0.0292737067950748,0.04365607549613175
CXCL16,0.03521525781700095,0.008511010120917276,0.03982646466590416,-0.030438170973520164
AGRN,0.06380375285871565,0.05359179191712159,-0.05566233030852731,0.08785798516417272
COL4A6,0.03328957471511739,0.02974218556641526,0.033227898800006504,-0.04025137237520525
FST,0.10384374103737415,0.04050167409341709,0.09888157080934283,0.05342114651817664
MEGF10,0.06938598838868001,0.0658904195507083,-0.011729403299798095,-0.06072491871393533
C1QB,0.10656003108703205,0.01836029578206263,0.09753679552734063,0.05509496346622677
HLA-B,0.12518283780835032,-0.07285947255975855,0.04988660365369977,0.0963312120493134
PDGFA,0.07387664256482754,-0.07701867231743259,-0.04355437697051399,0.07142585591958589
LAMA3,0.05154532137860637,-0.01403843236640983,0.001115455750967417,0.012834579927584723
DKK1,,0.018615054762484803,0.05578359420016441,0.11723512502263027
INHBA,0.04288952206220594,0.01607712389323745,0.01503193092857986,0.11176844718810737
LEP,,,,-0.018160457338563973
IL7,,-0.026783958052023955,-0.010885480845809111,-0.05169946555851194
FABP5,0.05246352164034939,0.07835855166479283,-0.10192828018658719,-0.03159041990933225
CCL4,-0.010774823256345134,-0.008855383681961551,-0.03254753374223801,0.006269378035487602
FBN1,-0.003211837816909138,-0.03882477446558879,0.001198419948759124,0.08345713403388488
TCTN1,0.07204183463189913,0.03448323986314124,0.04277559115779539,-0.00014853303703901203
NCR3LG1,,0.017343562446475596,-0.00621423198855759,
BMP7,-0.02250272323719359,0.004435806816490965,0.001504280093401058,-0.052174849740203866
NLGN2,-0.00039966620995672775,0.056271621632021825,-0.03259523387044792,0.03585500392698293
CCL25,,0.04912874033323885,0.03415882713274006,0.06470953278203244
NPNT,-0.03763057361416654,0.027474161660960294,-0.06614905749141642,-0.05731007370055072
KITLG,0.03398698951302226,0.01680268445901143,-0.020477470492910026,0.018012561455265703
MADCAM1,0.13310920815181593,-0.016482686375174787,-0.025411115120134393,-0.014760197019663534
F12,0.12828137431356,0.06806638434534217,-0.02770930072718441,0.008016521267946565
S100B,0.08033705040415148,0.11778127952750735,0.0590468268173111,-0.03377054450704708
IL27,,0.0006768804226826588,0.04097319393463635,-0.005477657729253214
CD99,0.10032243861422853,0.08005640912594754,0.014500447248236483,0.04262793820212903
PDGFB,0.058685635220082626,-0.0009449077407539296,-0.044489672541958375,0.07496942670988128
CLEC2D,-0.015197776828086295,0.07017917508575237,-0.03682007958327624,0.0023530941648562307
F8,-0.024721413739626344,0.03904640336852674,0.03261701757093021,-0.036049951113426355
C3,0.10596543036230073,-0.017094129179219784,0.06425155220414257,0.007246809933273401
DLK2,0.03432255987804021,0.034189085099474534,-0.02507317788723111,-0.020216813617826904
TSLP,-0.027817954611522106,0.007325503847871807,0.02384858671780958,-0.026724464652573866
OSM,0.015885174454665273,0.05255337630729771,0.11811041622583236,0.0257898871263478
PRND,,,,-0.005458581737494238
SLPI,-0.015716354317014847,-0.07295463801660397,0.09174727364049966,0.032302691282617944
AFDN,0.06589381449722502,-0.036437097327506426,-0.02486221989074498,0.025201680893364317
KISS1,,-0.015768411781776268,0.032003688068321115,
ULBP2,0.04549139441105637,0.11748358697520628,0.014581373245348946,0.04372272446381457
ICAM4,,-0.013833679248421419,,0.01581993787268063
ANGPTL1,,-0.026783954187091723,0.00823814460888153,-0.019034843318047733
LTBP1,0.04668165481060001,0.03126546317137365,-0.049756333125277025,0.06973992285783197
NTN4,0.11905107374629262,0.06200378137379827,-0.03896161224468303,0.04163981707747956
APP,0.11659959963538559,-0.008571636864332058,-0.1296725159203601,0.0016274684139396338
RIMS2,0.002464101526586622,0.02090655621831507,-0.048252180070789664,-0.003083471304980721
WNT7A,-0.02728978937074838,0.02728149956173645,0.018239223104567395,0.00092192773154926
GAST,,-0.015768412067096584,,-0.02486576737110421
GPI,-0.06752094785731394,-0.0642721671273325,0.03714419822154159,-0.08179526952830195
IL1B,0.00911203103733786,-0.012514292093209619,0.01108008599796899,0.007021752027444212
SFTPA2,,0.13297891142747523,-0.025411116884184008,
HAS2,0.03963558916762199,-0.05607278560247028,0.048544761769,0.02125873224578513
IL11,-0.04122180379650881,-0.01972818587900798,-0.0376303518939869,0.06059952204079857
SEMA4B,-0.028626337266820026,0.0034391034373911895,0.018926293940052623,-0.026228884085255116
FGF12,0.040585128651773626,0.04701420987683526,0.02961302386430639,-0.011509281767883886
CP,0.04194905732389728,0.0025551013214630152,0.033581504250184795,0.023318050518961127
NLGN3,0.03318226484132831,0.0643395496420927,0.030263196354937457,-0.07284343139797646
GZMB,-0.003485620414118041,-0.01954740182294895,0.08120790200923571,0.0387346803344768
PROC,,0.007837928312471786,-0.03947539470138433,0.013257151266463577
TNFSF11,,-0.016656805317490482,,0.012922676655938794
AGT,0.027778975197771227,-0.015803722870091623,0.06376447700970217,-0.038047012019735114
PTHLH,0.0036698078218277887,0.09295241208575304,0.0235370138902548,0.07171268656500537
COL1A1,0.03889267242199313,-0.07972387888224287,0.08513246223289335,0.13948420716649834
LAMB2,0.015540963498644724,0.039533853193936576,-0.03102482887033072,0.028593859851448515
DSC2,-0.037905162632551524,0.015175939006595628,-0.003653669952991452,0.019283085154484823
WNT5B,-0.014731037863997891,0.03520866911337531,0.03789011871258506,0.011949874311809348
LEFTY1,-0.024113163718967504,-0.036756233896893635,-0.04049383988460121,-0.03736775093306712
FGL1,,0.12362246328295359,-0.02476577537546373,
CXCL5,,-0.0379340477586862,0.08139664363965535,0.0890460115826796
S100A1,0.026522232102513366,0.007529438454791416,0.060317397362762114,0.01075568580333406
C4BPA,,,,0.07576733429894404
NPTX1,0.07607634228556816,-0.05062508962877153,-0.01028542993112815,
TGS1,0.002068069835011274,0.029774004617042937,0.0009793275006535318,-0.05060367696911089
SST,0.015289442298411162,-0.034217919077539696,-0.027625269827804864,
IL34,-0.02489206325554185,0.011783893658228996,0.16061061850044758,0.06163584555999916
DHH,-0.018857440017345063,0.06769682325373587,0.08971597382665243,0.15316991738085936
XCL2,,,,-0.018956177743045664
TF,0.005103971824325326,0.07073821783798004,-0.006159338771042515,-0.04532312718441697
IL33,0.03562178787100666,0.09219139948083079,-0.02226640477258741,-0.021245847543872896
RBP4,0.028880943775727586,0.047569218097972474,0.03660418284976003,0.0157134233650447
CCL19,,,,0.0538533468543678
CCL20,-0.05287831984750482,-0.06879348834241075,0.030427762065548307,-0.04906480596520578
NAMPT,-0.024449978108837766,-0.0816080328977125,0.0015133105370984945,-0.06927742128495626
