,MGH258,UKF248,UKF255,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH881T1,ZH916bulk
CUBN,-0.035595347962150706,-0.03958377971769987,-0.009065007948006768,-0.01649958285026692,0.12041488446074533,-0.009876022331988504,-0.03888194805309434,-0.019501664205402062,-0.002432271824132391,0.10734329088647657,0.033727735847846683,0.0849500346838407
TIMP3,0.03346898424922059,0.05836036638027439,-0.005143497251744054,0.005037795827690646,0.14310301059371194,0.05034394923227811,-0.018789764032772775,-0.035539705682856346,0.05716329598781555,0.03578764787641095,-0.0424437498050126,0.0007312456852773433
PIGF,0.08608984778363094,0.09260609289013946,-0.007136789429206732,-0.03247402500243162,0.1502849625105789,-0.002356941592436363,-0.010789910722966804,-0.02996628576605639,0.008108719615685782,-0.04115079130897788,-0.013351885662070346,0.03558978723931056
CRH,,-0.006033778513426361,,-0.02041944690410361,-0.030505893776804644,0.010243287202124425,-0.016217272387924263,-0.008120893274966727,,,0.0292252196166047,-0.00045096808022019675
BDNF,,0.007278176165555019,0.05027976279575234,0.0050059830233669545,-0.17589164512357244,0.02792819667979444,-0.050188201526494315,-0.018965326447615297,-0.0370135526747373,0.06100249850957089,-0.04635085316180886,-0.00133067433344811
CCL5,-0.049626269488015,0.03641633525883224,,-0.01747855045217109,0.15391885525784588,0.06259160823623243,-0.0669484414905714,-0.00805628092331795,0.015981837449075997,-0.012482055582821212,-0.014622984033060582,-0.012915587862170145
GAD1,0.06374807926558015,-0.004978838457482444,-0.00662265624595641,0.0045853515363429775,-0.10956408426773696,0.008733522473772102,0.10271086324340413,0.1271039399002655,-0.01049818748625491,0.10718420691508557,0.025638023991319366,-0.001973355517458148
COL14A1,0.03949684882908348,0.031980603124134054,0.08150652091149835,-0.019743636399588725,0.0646918483761685,-0.024538495126939133,-0.03361684993077624,-0.032308892106834054,-0.03732080565339216,-0.017567579280939633,0.02452881239909877,0.04140832848670012
HLA-A,0.08052925088919015,-0.021578031463468254,-0.02523355967784574,-0.008960069189097471,0.3218521462151066,-0.019695436116176305,-0.14243551257075543,-0.07980072571346251,-0.06112399409524968,0.011768385638391315,-0.07627802975653585,-0.05724792563631332
CD5L,-0.04133042706127806,-0.003620689089909919,,,,,0.014530368816339283,,,,,
FGF18,,-0.0005165527425491956,0.004710309842867674,-0.015261706236951387,,,,,,,0.03726172044524215,-0.006361681604533444
ADM,0.03672960293776634,-0.16217182046768597,-0.09409330253740097,0.009717036468837516,0.10885251461941173,0.042096082245218734,-0.00545119250113115,-0.04988686642468152,-0.014631737803664554,0.02438318034309345,-0.04507858693322303,-0.020456796920544217
CCL15,,-0.04579274847289926,,,,-0.02246055245326417,,,-0.03048620490765729,,,
GNAI2,0.002744342662455508,0.00814835085213034,0.019676911077860938,-0.05605657479328901,0.24394108188849736,-0.07848101976437878,-0.13435044804110285,-0.007165843855664327,-0.08405403155901928,0.009866905400125563,-0.042291882748178675,0.011674337363333374
HDC,,,,,0.11114985548188747,-0.010261331961582222,,,,,,-0.025749484152306108
COL11A1,-0.046955048811538724,0.001379568791185616,0.04013532712387485,-0.08097522969187843,-0.06689717779272293,-0.022065626141456986,0.012194628469555113,-0.03623606646836333,0.03583455768214618,-0.034334212075611194,-0.04505764043364923,0.025205505816972402
NUCB2,0.008144874144023434,-0.017374299409107712,-0.005044375760135225,0.07126071168364026,0.15052021395637827,-0.0012537802983546185,-0.0172817003209159,-0.0035987456195763585,0.01517426585923946,0.028474369379273733,-0.04114381863733495,-0.03775956580411841
FGF16,,,,,,,,,,,,-0.025372769220079926
CXCL1,,0.0511993200800836,0.026625116552816432,,0.009230602285905217,-0.01704775785822935,-0.006431085241231739,-0.022844478745260185,-0.03264986401892042,-0.043328892860072195,-0.040036780814142865,-0.03613149694890216
VCAN,0.021093411110364876,0.04502492440409428,0.12011959176017611,-0.03508305216830903,0.15341788976056644,-0.06516117658177467,-0.06527317359719223,-0.025838450241502074,0.004780160736478123,0.010053458080502245,0.004369053574118779,-0.015002307933020861
MMP7,,-0.12664962272299451,,-0.025099405865033408,0.009190465946822981,-0.03293257501607917,-0.031053775774719492,-0.026026784671067643,-0.037256957658218126,0.06024976605420143,-0.03665528848299019,-0.014998901272458707
PTPN6,-0.016748663869074514,-0.01884216909900403,0.04648094488020254,-0.008109957957073916,0.18940979765854216,-0.026890093256027852,-0.02788104622661887,0.023647999811373322,-0.08991556005979963,-0.008997499164690616,-0.031088646869735375,0.04562221011110972
PTGS2,0.005824781070186637,-0.11000126428925755,-0.023949071452388563,0.05708609908401297,-0.16619364444176093,0.025151107936551953,0.029024599308340254,0.043419055081495565,0.02959938665048913,-0.06864933289793443,0.05165377907125715,-0.010964019501588906
XCL1,0.035118850317349744,0.003343122739053592,,,,,-0.01166418603544929,,,,,-0.011485676769824283
CD58,0.021923623998836156,0.02011270075487223,-0.02257867665528078,0.006762599068560092,0.2193516117988932,-0.007081565442460059,-0.02585075402623309,0.0071526878355635875,0.05218256398550387,0.0916088717967525,-0.05706662332116016,0.034205813153138
TNFSF14,-0.04285162792288669,0.0038292025439470453,0.049999925369802634,,0.10952700590784818,-0.01665117352331511,-0.03823503942314021,,-0.038855729804693054,-0.05593839099013255,0.015532673343671517,0.023574878175580162
CNTN4,,-0.005386866465162253,0.011982905749667209,-0.002446924847337178,-0.10409139883874408,0.04600813459047364,0.1515862887589704,0.0957364384003865,-0.0362543745577339,,0.09875846595657523,0.08540696046571787
INSL3,,-0.005476394423863041,,,,,,,,,-0.02026662767924598,
BTLA,,,,,,0.08943769762001222,,,,,,
MFNG,-0.003705666299715828,-0.010138142549304785,0.1140421157858994,-0.010968522199110724,0.1859138675285742,-0.028549642157723456,-0.03718617015084351,-0.006560718139996639,0.004181253113054859,0.047961442259277086,0.006844952061584952,-0.0038065518906196115
ICAM1,-0.04159108247575699,-0.0544956476689318,-0.05658644961811054,0.015504745406394231,0.19659305766150065,-0.02750509202498778,-0.044113419882804566,-0.0027956457893839955,-0.06856055837092959,0.049201686491953694,0.01524306755951325,-0.013912821743694225
PROS1,-0.005803049385156971,0.010433557187034793,-0.04260204722956722,0.011519532367924992,0.24649960639829877,0.030296141121731974,-0.0038932312029229415,-0.02504351135165255,-0.018465304578307355,0.030214775018124918,-0.0253006442313466,0.0344414514956223
CLCF1,-0.015325547322656919,-0.04154308093752831,0.006150080243446135,-0.02333240418861857,0.06733314184216042,-0.019990347831192367,-0.022910608706422364,-0.05014823040009213,-0.017504488178777852,0.06457923370412366,-0.013492532521302572,-0.01992842257889283
PSAP,-0.16551578635105949,-0.12084103983762182,0.06370990264695447,0.005589424303812433,-0.2236872572440704,0.019441923503958052,-0.06523282997518526,0.03339059688969576,-0.12968023059994563,0.08401142567646763,-0.09745721100285552,-0.044222413335877314
EFEMP1,-0.060526564792298745,-0.1141419099800952,0.002729656226283913,-0.04450627010337934,0.15934881405118287,-0.08945332347188953,-0.123153962896099,-0.09028022570360969,-0.029141105114797214,0.0206641988642751,-0.05914949684920985,0.006790739975033803
C1QTNF1,0.10621891299970465,-0.029835315677837676,-0.04113516424234225,0.07987910759777692,0.22311978049919842,-0.028431149044839624,0.04970738882395474,0.003295432470088935,-0.007237940685878673,0.01516604674596493,-0.09011734184456907,0.08126698642370207
ALB,-0.025632600583502,0.03054476601728542,,-0.024009071338702358,-0.06971010629821885,-0.003940426317177402,-0.03306294478069695,-0.01736214777869594,-0.04131740892570931,-0.011595444809107834,-0.0339258319446801,0.07108215676544315
CCL13,,,,,,,,,,,-0.0227332342683898,
EFNA3,0.047661677434200946,-0.027747689550558837,-0.0008790901019226194,0.036046684485441405,-0.15848958589903223,0.006670207838252579,0.10310766346778089,0.019196689725228023,0.08487574754964818,0.0013341685551301822,0.05633409535742518,0.003340828225314013
DRAXIN,0.0009631647333749791,0.04188619526151518,0.02934999856120746,-0.03905684944429458,0.20858743692133655,0.06013007218134482,-0.02978104399944221,-0.018996899455834736,-0.039794701349008955,0.04847686149974031,-0.010550860342608165,-0.03588499634491057
RAET1L,,0.06773956840027344,,,,-0.01818815151303166,,,,,0.06523491996483737,
NPTX2,0.026776933919993456,0.011348771169346565,0.06047025574581996,0.05114663175171609,-0.2689746199667634,0.09481980292559242,-0.07107134704698596,-0.031166156034034314,0.10571307694846324,0.036975830080884904,-0.07184917333169803,0.02817625162929073
FGF11,0.042051742742331456,-0.01154252111678881,-0.06584218291117097,-0.0058655133390262335,0.24498424894362172,-0.03441959040718636,9.722139054277073e-05,-0.031432165802180896,0.023415858643433134,0.05813345610931463,-0.03816800812059748,-0.0016255982898015961
CD59,-0.07564366571469566,0.0002870330227253287,0.05151035147025484,0.04485287712863002,-0.14360828784400922,0.017022642158198632,-0.05606888275115012,0.04949073852858523,-0.08664882257448549,0.04523208563810628,-0.049487692508708644,-0.060561425895017416
COL9A2,-0.04414262470156717,0.1213937164257532,0.027879863351835763,-0.04173598733580544,0.04296853234832088,0.04635439959977536,-0.008487675465038789,0.006828073178456634,0.009133358945337722,0.04674511838303943,0.05311807222562299,0.002682894386654634
DLL3,-0.050179718242428104,0.1851144851682679,0.06891032362284992,-0.07730638945799576,0.09190562032301226,-0.013554419432063175,0.013290900494016036,-0.011142452851312845,0.11341904376876516,-0.03642071216126075,0.03086024530619312,0.05390647747770347
FGF5,,,,,-0.05164950222231091,,-0.029866044591556645,,,,,0.001644928613074691
LIN7C,0.024297993301337327,-0.026702456037288328,0.0521673252418679,0.01640517817578204,0.1311678800854507,0.007159527039520019,0.060943042180886135,0.022224427035589064,-0.12686232921284296,-0.03930859299815594,0.050939774460591475,-0.06506808784503017
GDF7,0.016908116543566037,0.05503702720409627,,0.009649953688165926,0.06739450451864322,-0.016651172876250477,0.014976512366571932,,,,-0.01647558535066472,0.0009354362867064942
PSPN,0.06332214710196254,-0.029016365750281777,0.05317204483090115,-0.017969221947230146,0.06503126220093416,0.005152235131464521,0.023596738026203025,0.03895525403358552,-0.029947552764740253,-0.006774525080082573,-0.02270144178000872,0.02068766824734479
ANGPT1,0.05139282590588527,-0.06551961533514725,0.07055422390185857,-0.005392370424991266,0.22376407334991824,-0.0034135987348971643,0.0018612052890075018,-0.026687152345366612,-0.0002069081535665624,0.050305815183503834,0.011941679983297043,0.049613231382964654
PNOC,0.06260316354887836,-0.01914834311471183,0.06239266374466604,0.03723268831709018,-0.18030332923201758,0.0442766649741983,0.09540742522043072,-0.02263947231473112,,,-0.019532479349019943,-0.009606171744228512
L1CAM,0.0703695003246824,0.0817557885922336,0.03869143495805367,0.041326131781182454,-0.11490629314229761,0.10401455603041006,0.10818672597085945,0.09503068636092497,-0.017053370922397944,0.06780720782421755,0.014110130268584369,0.0295836994033567
APOA1,-0.0077248931023953075,0.034030166678009774,-0.028096227210974038,-0.055450434635108604,0.06848558972438427,-0.01643317009296911,-0.006015192115495823,-0.02394407832628455,-0.007879568106896865,0.06536675388017535,0.09277970999978542,0.03686036350269218
PSEN1,0.0011244974674744274,0.0073330770085252555,0.026122453427659148,-0.0045287568068481015,0.0018410463222740664,-0.05111040595372992,-0.005260486497793602,-0.04503481715681172,-0.142124221742153,0.046349400957429204,-0.02442750149563954,0.029538612171071035
CALM2,0.019632737688542685,0.07114037985144792,0.032214127372315236,0.04926439676762084,-0.33174253339730747,0.10557465438386819,0.16857084088083085,0.07208350260970481,-0.008554114965649569,-0.020794116881830204,0.018841108876666287,0.051025804979806307
CLEC2B,-0.06345511919300231,-0.11568357572839205,-0.04490029293951419,-0.02130599784059566,0.26913555821704804,0.041698121302986633,-0.05787310964041103,-0.04052948937196657,-0.0034927307770738847,0.0005719469149038149,-0.04508396024889469,-0.0903240058113006
NTNG1,0.02019562013343471,0.003636488630029539,,0.07809215711170388,0.07105753166756541,0.009290371163218982,0.03272579537025169,0.06934624553724865,-0.050559924395795874,0.05911960414552665,-0.014018066921585639,0.02363358649452592
LRIG1,0.055446638467664185,-0.013532516872307524,0.12720837477042948,-0.023826617513352952,0.14361849402642826,-0.03883475263996507,-0.06634715417058006,-0.03299058133241996,0.0002748360921277675,0.05243413016349116,0.0726956797219857,0.017838742742395917
CPAMD8,0.07529977752562168,-0.045015062803699754,,-0.008075881234460522,-0.0003529631536402414,-0.03081994416521585,-0.03503778655930703,0.026003285306596003,0.06309904276888136,,,-0.010309296602952366
GHRL,0.02927976762537476,0.02505580915740974,,-0.025523556047424453,0.04193509012974789,0.11815792614045796,-0.015618543626665787,0.009802817349758748,-0.008793408131854048,0.024387016723132923,0.02457637419573136,-0.024603190941614398
NPY,0.012370366430353706,0.026875945130919378,0.100211685958779,0.10771863852667789,-0.11611624277744045,0.01743459146039744,0.08877281634986221,-0.030277453944892087,-0.03812796580072018,0.04117303386193484,0.009263807751213052,0.10036751387670677
MMP2,0.04594691667751671,0.09104394665690585,0.13005137980696452,-0.04201997587513839,0.2487866520146448,-0.013505985915349317,-0.03837337214856969,-0.03418400184379454,-0.023608941626409943,0.06787032930522499,-0.057123336355620676,0.012661942878110096
PPY,,0.005615569691455768,,,,,,,,,-0.03613345115784215,0.044432191284604086
ALKAL2,-0.04969325508475453,-0.04899401789914654,,-0.0348880127278028,-0.04782724175463761,0.00455878026479175,-0.09280002173440674,-0.049246364568303086,0.06999933098931418,0.06012389082398385,0.05691767457373267,-0.026331122533157544
CSF1,0.10392714975618697,-0.03740774670230704,0.03652985148784634,0.00015377851035843252,0.17981442693522498,-0.06438640381027608,-0.07115861240772751,-0.020058118421067764,0.011468586113360631,0.007610101238130612,-0.09069247758155456,-0.004870190091181349
SEMA4C,0.057504137289131854,-0.0018303145688852043,0.09008959586549796,0.0038055869704312407,0.05430180431572454,-0.0315363101993963,-0.006050084779632401,-0.029181675175572686,0.0031827967602673767,0.0623512879495229,0.04224120320994975,0.01792167553272279
ICAM2,0.06758892263375765,0.050101678392601594,-0.018007855445318577,0.035239066595128904,0.1857269695633583,0.01404581400309605,0.007507053756325929,0.03832255051964524,-0.05668038629390623,-0.024110530883905416,-0.022448058620701473,0.002136677588408977
SYTL3,-0.02185176045799381,-0.03855969613450944,-0.05056869480380902,0.09403961645365477,0.12802581412975414,0.01895139248019739,0.10665896299155812,-0.010335241586812663,-0.05608278861550323,-0.02015778867223391,0.008025959654157973,0.032428312669636444
IL1A,0.07402230447834848,-0.04106281661852025,-0.02802841514057284,-0.022597269469755505,0.10453447448943806,0.00024573797598593264,0.018191037986163488,-0.032365008339521745,0.016706789957230118,0.006063833883594614,0.0019722526158077896,0.014929214782507784
HLA-G,,0.06210960031284392,,-0.01852341184657593,,,,,,-0.004511936657347307,-0.017520236437914182,
PGF,0.10656279128167298,0.017853108204405867,-0.03202941654687564,-0.0004012973822956315,0.21115952552086742,0.004842879340362069,-0.010489476626995991,-0.03164440124402357,-0.10864001495750217,0.02471431647929212,-0.045202582531036616,0.03913991798225918
LGALS8,0.09141837681012738,-0.032106030153283706,0.09295605490537603,0.04017562070612154,0.1144175754365839,0.023848512983798847,0.08006019875107555,0.056710289123367924,-0.072169610043315,0.020511877445851704,0.07078885440213481,0.012849887563730122
DKK3,-0.03028977749803709,0.0165895585655162,0.04746636401381085,0.05284935561756006,-0.23229302000850052,0.07496190220067948,0.17179929013542117,0.07623643251505664,-0.05717755023110755,0.060268948442348834,0.01308550329887,0.03744440140569814
COL16A1,0.08991535022201591,0.06692269197160729,0.16111100176571527,3.368110998007945e-05,0.03473105188999617,-0.0003718638542256095,0.0617677554771162,-0.01575683276526113,-0.09496233694972132,-0.027677406217349307,0.02249944408983979,0.023147557395945845
TPH1,-0.030211696779386236,0.044415950221871114,0.003910387171831559,-0.019628137952065677,0.05503670290327953,,,0.013537675103256566,,0.057159081609699194,0.027332614170769837,0.04896129521611775
TNC,0.09867222796598593,-0.05542512608015616,-0.0646508592173034,-0.0803470903558447,0.3131932567083026,-0.028960661880514924,-0.05811163786607239,-0.07448904594154966,-0.04547670004965049,-0.06981023242805114,-0.1255501731738522,-0.019096192935199898
TNFSF9,-0.033183945533854384,0.005948155246927614,0.005170245032787848,0.056583301882243954,-0.07732695183964924,-0.025364507315301172,0.0339083179985602,0.017201473760990602,,,0.03150996598443685,0.014046735467081274
C4A,,,,,,,0.08367920204498715,0.05665335816664259,,0.09286600725311255,-0.01664934752010749,
CNTN2,-0.1718761585907777,0.030302598605798918,0.04987566306941071,0.011535668394309091,-0.07487839690707357,-0.02587590693411076,-0.0977702734876046,0.008900419484752594,0.006922253398009292,-0.03977881826433792,0.05449654006943735,0.013082057170356234
F7,,0.0011718052568062119,,-0.017047093821637188,-0.053831288358128455,,,,,,0.0055451305231367255,0.07313602057210665
LUM,0.03892570635538835,-0.008688120858187577,-0.020950163230154677,-0.024544790860997274,0.28152050659221867,-0.04967198482692527,-0.07378062441343808,-0.002915619601141001,-0.022718080947523044,0.005062340900932891,0.03034788385457372,0.013015597230242789
IZUMO1,-0.03170831118190773,,,,,,,,,,,
BTC,,0.022544608798202515,,,,0.008186160598582215,-0.04380300345474988,,,,-0.01594374347931729,0.07527949392030703
APOC1,-0.19091425503171605,0.03135862656690917,0.10362465112766149,-0.06621216898512686,0.34968618458288186,-0.045054058249894786,-0.14368562228526055,-0.09492588969877634,-0.08509572857049374,-0.035045638600384774,0.035117199257931185,-0.023459705130541787
PKM,0.033154384033154884,-0.09157149225891473,-0.13382392697090417,0.03536113099191434,0.1043957198098322,0.06354170249752208,0.1043095502728951,-0.03268356884851213,-0.004221936289860944,0.049139941241872924,-0.07279747109451445,0.00028248819471972565
TNF,,0.06469177822609898,,-0.04187993077752589,0.019769555210900562,-0.022200984704127624,-0.08410323106568858,-0.009726822873236993,-0.06217539588486253,0.005286609868899276,,0.05087819839721179
GNAS,0.10576222976950445,-0.00413073468071826,-0.09383582248053758,0.08404670213890833,-0.11405221661771466,-0.010370300482517766,0.1685146911967702,-0.02461735333935803,-0.08777189754316889,0.04065226549199087,0.05107250760407976,0.06586994339944051
BMP8B,0.07022934157785472,0.03588730607490783,0.09628243207516544,-0.04373519904853739,-0.007132853521882238,-0.01474122564612482,-0.08161260393777618,-0.009119588859610023,0.0023424856340525657,0.03124413495630593,0.012998642381953635,0.006127713624666056
LIPH,,-0.046119222585652944,-0.03495420871208254,,,,,,,-0.007742942194593533,-0.02616396078184826,0.0163311094353221
CCL28,,-0.006535476612533802,,0.025290496072718136,,-0.01743575721903408,-0.007262138434812178,0.005601053483218319,,-0.04692524170352552,,-0.014753879546337537
PTPN11,0.04005518314508306,-0.013187488435568627,0.10392658119048605,-0.0013864940331470188,0.10558868995975629,-0.04963449843508597,0.00972063759965943,0.0024034125356764066,-0.0556186882933499,-0.11379051775744689,0.006512615075994632,-0.015007862615982415
ADAM12,0.04996441398438112,-0.036387421500285795,0.020662637922753687,-0.02700119255593442,0.2178587882471672,-0.016850575450690512,-0.023213242924572493,-0.022151487700257967,-0.09022246107461,-0.07300780727734321,-0.03211160832767076,-0.02621575083339218
EPO,,-0.013131950304962475,,,,,,-0.020265309584241126,,,-0.015762722434468458,
EDN3,-0.036338855147509654,-0.03755858455531017,0.033058531945870925,-0.02445056390962492,0.0253438484723766,0.050377720980189354,0.0563621101372672,-0.02047441741979165,,,-0.01096155002712851,0.0635022933899645
CCL22,,,,,,,,,,,-0.01383110274258041,
CCL2,-0.02198217941068725,-0.016472079293046397,0.003286153157523292,0.0018904095746531812,0.12260299709768317,0.0364589127613735,-0.13633765502495152,-0.003908362600193537,-0.03849293240301589,0.0012744938494209613,-0.03245371955270328,-0.05655346445798929
DSCAM,0.0037162331915464543,0.006031148516601999,0.05370094055284399,-0.0038699698544100397,0.13706900051443702,0.042526036838426776,0.12475006049700287,-0.00010807936025345484,-0.037879058169743726,-0.06124614270914178,0.04890155371664321,0.001283227933022544
GPHA2,,0.027093006236064376,,,,,,,,,,
ANG,0.0016870979912629745,-0.04180044433191017,0.021375728879708573,0.07401949742710037,0.10327747053967792,0.027420499914112485,-0.012068442993877403,-0.04926360304003281,0.0044483767039058516,0.01202305006092653,-0.01587992077708526,0.01757346474093229
FBLN2,-0.01990973495872641,-0.03875336623853007,-0.00405879344518019,-0.06062995897948063,0.05054372351099629,0.02088502959916261,-0.020416246583022712,0.06626638721812608,-0.05987782481679082,0.07125433696941919,-0.05470336041868512,-0.04885740165959046
VTN,,0.007206556474468338,0.02405334220183848,-0.019628131533646866,0.02943462516704213,0.02742182641717996,,0.003799335788088635,-0.027690457868076362,0.05955850222590778,-0.020410598058227238,-0.031781480929617016
VEGFA,0.04924426836236409,-0.15801376167302708,-0.0755012872673531,0.004768939884937106,0.18084776777489192,-0.012128467415202435,-0.047703279288171155,-0.07023812975015317,0.008763597039158398,0.0338197104089054,-0.08807004874570194,-0.03613233001642593
F10,,,,0.021779216881254233,0.03611957107802512,-0.030263873155765016,-0.026743540885664923,,-0.030036677582836305,,-0.02730001899595518,-0.0067411370201906394
SERPINA1,-0.04094964590163819,0.027144180196147637,0.08641680389087769,-0.029490220326224413,0.24650646753280137,0.022963116506629987,-0.13338266627003412,-0.009107418503612607,-0.09350151971463977,-0.01626918008288415,-0.034049715906253455,-0.018973832034223943
VWF,0.05411859402751396,0.018114597724094884,0.07468407356803958,0.032944907638521495,0.26214657718090945,-0.0009119753494435037,-0.023556200197612287,0.020289687947937153,0.013452528476768977,0.004423392619756303,-0.005911388725848121,-0.024775416632559374
GDNF,,-0.030504046945167975,-0.029666319389827226,-0.030551947781622235,,,,-0.02026530800604381,,,-0.022072595341276962,
VASP,0.06746372507074255,-0.023328598316868444,0.015701821084095728,-0.012721558338680487,0.19990605016040613,-0.028691901572639716,-0.01962249745166876,0.024800281796667708,0.009215051937772747,0.056273056910128044,0.031453285155675935,0.01831576342129156
ADAM15,0.0317247304526531,-0.005478884653354694,0.038332425718451885,-0.0214135950562744,0.10586950801960793,0.015664627649344072,-0.032912781606787955,-0.03148115667676483,0.021886813664611066,-0.03508826856272276,0.005432704044691352,0.03831665197504078
WNT2,,0.003408429472614872,0.0004827686354177844,0.07462127492819488,-0.057851044014390084,0.024766412435246514,-0.050563839233468855,0.036280979148436886,,0.06425638547317447,-0.01892667221766844,0.04805364177564046
CALCB,,,-0.03920995076656337,-0.019895211085621315,-0.05950614806841423,,0.04901062189077579,,,,-0.024622058110707407,-0.04136413294939996
OLFM2,0.00919713081442686,0.10494794288707265,0.03596040978459877,0.012063857189029355,-0.07387462027752241,-0.02493822187001758,0.08218800931651014,0.09656544243533657,-0.0486808863369733,0.020756687655147606,0.0638721339333357,0.03082050828243745
MFAP2,0.062278334309714065,-0.0020239745385670755,,-0.019650476049497514,0.25409456469361213,-0.04191850262948261,-0.03935233549685965,-0.015453360353736359,-0.08283807564614666,-0.04491282255307364,-0.019280617194645078,-0.01552570518365986
HLA-C,0.13903689790889726,0.021235843274871734,-0.02476743456454044,-0.012684415631745495,0.3017509829500928,-0.07560490042457917,-0.1517577053379494,-0.04949336245300793,-0.13417057861769685,0.06272914029341045,-0.07801801964079537,-0.040708386986177465
THBS1,-0.045577493959990355,0.009037270437913048,-0.07024494978462129,0.041103959242760474,0.07655673071563275,-0.023281825293608397,-0.043103755884819205,0.033718096864768746,0.01369462393370771,-0.08480293087595804,-0.06616814586577353,-0.055890039637629146
HSPA4,0.038579534330243734,-0.04014316450051111,0.08967629315637148,0.008948215802573652,0.0596255341537084,-0.006415773277273168,0.025437642498620534,0.030555913563019337,0.03620300639588818,-0.039204211390773985,-0.024942475879077924,-0.027507475813693456
LMAN1,0.0479180024433305,-0.090361234334441,-0.08069089460187924,-0.006948059668799692,0.2332845609566308,-0.018677790256313095,-0.11365743632032309,0.016084895422392914,-0.07465119859038166,-0.07012126237488979,-0.02035951322743286,-0.0612308878376014
LYPD3,,-0.019361987058097246,-0.006869333889010654,-0.02466859102829399,0.11269317103446169,0.01357880204771051,-0.04073370113738492,,-0.04495855163171829,0.018439111349678156,-0.010095250860532872,0.013546928164455465
APOE,-0.08275938401003831,0.13313005185907711,0.02181915273984535,-0.0272463028388811,0.11983009011405482,-0.05853098130959025,-0.12641529938172502,0.03367736028087176,-0.12442695419998907,0.017005619218296276,-0.00960525801163724,0.01719825305138493
SOSTDC1,0.025970083896896364,0.07770059841654824,,-0.010552084867383824,0.06316496823329043,0.03161286742985766,0.08133124365373808,0.03593094477364025,,,0.10297977280789775,0.03809749993718053
ANXA1,-0.07283969539492546,-0.0884820081023882,-0.09400112218451992,-0.0255099516114174,0.22893228453708994,-0.08764879600098144,-0.13115662373862078,-0.04072635940166555,-0.05103354793164192,-0.027661435821695064,-0.021960212862571545,0.04259290940178523
WNT2B,-0.006607284262485171,-0.021509665913322953,0.00352713780697723,-0.00010905391401268215,0.037363195108147125,-0.023693994511493958,0.03738886468987955,0.01078687143810204,-0.027254941727649622,0.02667017030109794,0.035651469933169914,0.06933538754758463
AMH,,0.03614537845035247,0.022091583225185535,-0.03572942839318759,0.15839384637750875,0.06703153021059109,,-0.01831618312979842,,,-0.01801420870922692,-0.02909061110162386
GDF10,,-0.01133711624419155,,0.08912215544471677,-0.03594952843904546,0.017441553439264807,0.061407584656701306,0.04581028255708634,-0.021112833315305498,0.019165513997390946,0.032789208862767906,0.006124969740320348
EFNB3,-0.03552651966689027,0.020238259587867194,0.016893486964036825,0.051776924132224796,-0.013807739336003913,0.06859190987484079,0.1357104378139612,0.06402488420087789,-0.011697984303861056,0.08374339622828995,-0.017614498127768292,-0.00461516293313512
LTB,0.06950196329756858,0.040314675940101165,,-0.020419440116137298,-0.01836229040351444,0.004894565148117747,-0.0026669956249295163,0.02878277932808196,0.04780827310475318,-0.04863894283964,-0.03364248381500332,0.019237198454757687
ANGPT2,0.04483540106875558,-0.03522205009449676,0.07863123379547081,-0.01650426678096506,0.3028658015685392,-0.05473946350900381,0.034657125801097956,-0.006152688853329106,-0.04068907831602974,-0.04374565475500344,-0.006405526183726304,-0.017861691321232345
NRTN,,,,,,,,,,,-0.014035573300032798,
ADAM17,0.04581050205754634,-0.0021282097931486967,-0.0666546022136898,-0.03930176475691185,0.1526203821504392,-0.027093271742742998,0.019736541560851712,-0.046688198010358055,0.0074749019391013955,0.06819612831083785,-0.002714692137162338,-0.019761702109019404
LRPAP1,0.04543070188560116,-0.009713410205624358,0.012808447902162168,0.01589381510271499,0.10239181527044144,0.019569101154020177,0.02875593045729596,-0.029381223419538628,-0.014770833973997567,0.04333888872905466,-0.08646820307880906,0.06240295511688675
NID1,0.15110995844463923,0.005418535925595107,0.04862143159268935,-0.02250598848731623,0.2853214886118227,0.0163481510861913,-0.05317656647479344,-0.02897640752824595,-0.04537428471748123,-0.0635615317173579,-0.007125584178927473,0.019110934974044362
MST1,0.12072932996306898,0.010294857349558076,0.10407567150116483,-0.04678268840563121,0.22960123936673196,-0.039635596664072764,0.0954263448492895,-0.009165698667504748,-0.05002667987339473,0.05424066358266988,-0.04730520312510872,-0.0068366226897058555
IL13,,,,,-0.016396963093436922,,,-0.02376735904073588,,0.025180173223587534,,
DCN,0.07816661022571379,0.04679908879701986,0.013534239266542751,-0.029291052504629066,0.24474501746093874,-0.009589653353824624,-0.04014865389753561,0.06156728156589624,-0.038833916003600984,-0.002598034457716323,-0.027770229318126036,-0.02313629763009743
COL7A1,-0.006334988782339837,0.031333188935405175,0.014851088123042528,-0.05336174560590257,0.19003217344890913,0.01917998678869481,0.032101882229934486,-0.04103176492241077,-0.024784222257910726,0.04424975814766469,-0.02833625760963605,-0.0046506454114427125
CALR,0.05925456415964712,-0.06897747705271097,0.07766337293732768,-0.02080715035957192,0.20870594001546183,-0.035533877987142234,-0.11769375312681436,-0.05071658517513104,-0.1031264029345689,0.024987467354622202,-0.0831764764857674,-0.03314249539078787
