,MGH258,UKF243,UKF255,UKF259,UKF260,UKF269,UKF275,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
MFAP2,0.061387652104576175,-0.037692606990124916,,0.02690285311726187,0.046776983688021676,0.013935564679489263,0.054765320434059524,-0.023096185699874816,0.07618964093460454,0.01231677519131633,-0.008815424670807186,-0.03501760290332975,0.11002820458163255
HLA-C,0.05516387838556776,0.02179805655013929,-0.0017254227294229057,0.017416734692616124,-0.08595419271152166,0.0852663118893198,-0.005515693467814374,0.05209919783669667,0.08309038880388603,0.05245056226576627,-0.013815578613183062,0.032856346243471966,-0.012914887428554673
THBS1,0.07026926869388922,0.0859943960327518,0.01977803475439812,-0.025737495533555494,-0.033470979646381856,-0.013585607347273881,-0.01889680549731022,0.047121979765171886,-0.05129936279287414,-0.07408640228849751,-0.0338000426867421,-0.08242776144791121,0.0690655032429099
HSPA4,0.06040744880029661,-0.05121672413329388,-0.008952289461043691,-0.06270260405283132,0.011686221023618253,-0.0071595004252270975,-0.0037324315779199645,0.042968654711757925,0.02618856420933217,-0.014078717500074884,-0.002380705929604659,-0.02712340684639627,0.0032781653588375348
LMAN1,0.03649333478002751,0.013157978466142134,0.04198433550249242,0.02656029321754144,-0.04210208704368629,0.07923470108309282,-0.02044396618954656,0.021500161544515478,-0.007244462830675141,0.038701280206193775,-0.09528740367603188,-0.00804830928182358,-0.03873627226626912
LYPD3,,,0.06318005739240261,-0.02083474159714486,-0.020956061987275836,0.2195699559802532,-0.014384377821149692,-0.015612252233255979,-0.03677129907881604,0.0317427753686587,-0.007194291526818299,0.029123221487657305,-0.027025568329721205
APOE,0.005357308186350466,-0.01446341848361983,-0.04041506912707882,-0.07946259413727069,-0.04229464682669569,0.005956528045213478,0.004168345247555268,0.0996193594038863,0.047481813634840275,-0.017616281111222303,-0.0015593449744367195,-0.0855341101879575,-0.006138619756330207
SOSTDC1,-0.014866446362082172,-0.002911627783608321,,,0.043366668349724434,0.04553340730368659,0.02402410532157461,,,0.03514565006531208,0.04209088764532303,0.09776969984566265,0.07331837796002645
ANXA1,0.022850998284764567,0.10379730684435057,0.07525683212238016,-0.0032369648935886585,-0.044651320925830386,0.050169865307633885,0.004837729370351881,-0.00670404613116895,0.04375108784469256,0.021036998785861388,0.013430153485675634,0.003999573148385179,0.042407394431712465
WNT2B,-0.03314732013892973,-0.006786357379824322,-0.024113157559087214,-0.01111378461465581,0.10950860504655888,0.06589731779989437,0.005665374114410345,-0.022632065729220257,0.031341164500351536,0.04944030911982885,-0.012482706317970004,-0.0635971525322838,-0.0014072575869147211
AMH,,0.019551750161559866,0.006195387139418036,0.01037802049104493,-0.026022222433427722,-0.02783537692743209,-0.014809400892248772,0.015296110370781267,0.055357700055683065,-0.025087336632371126,0.01312629403199868,-0.018515229920973136,0.024997421396567656
GDF10,,-0.027413431817946796,,,0.06462492437957822,-0.02186203331784848,-0.013836100661444917,,-0.047752036980056665,-0.024596834191031796,-0.031552627799923585,0.03532714061241428,0.0041629953343542804
EFNB3,0.07796834065714331,0.05019527212388058,-0.07087363886940366,-0.002607886733043738,0.07333562965372131,-0.024869393094003874,0.003501189729801,-0.026114447173087176,0.02658891028357538,-0.023486182157056695,0.009015913311889666,0.060247599633501486,-0.008206513621698547
LTB,0.00448128508963333,-0.03334002630661776,,-0.006630870741577024,-0.005060876999534911,0.011942741290091602,-0.017875905833631977,-0.010510083798879764,0.007272277693360246,0.09431887570019787,0.011341019451507098,-0.051091015767919086,0.020131245894188313
ANGPT2,0.032362199843372595,-0.04642227814693702,0.01502042425139194,0.0038064242779252727,-0.016499114783338903,0.06446661547979339,-0.06187923082091384,-0.03295592146053286,-0.0301017356990019,-0.025408780305980698,-0.03277307738116948,-0.020058284413280336,0.002451852677153395
ADAM17,-0.05738053082886084,0.014660959588345774,0.12901489415276687,0.03560891234781822,-0.08976449970467924,0.049015927928219245,0.00487707522464747,-0.009818910468935313,0.0390014477073839,-0.02060877686992754,-0.036805402095313154,0.003217747985153069,-0.0005898218660254562
LRPAP1,0.04426620474246583,0.04390861661979839,-0.031141808658976505,-0.03496771504082354,0.05561726794011624,0.053739681311867654,0.008048123575346412,0.017011002633453693,0.02708784297740129,-0.07296268018205532,0.07328533384689818,-0.022342127329390307,0.03357498949224227
NID1,0.051875931276405954,-0.04494240030866341,0.04954458571743281,-0.019464962656769332,-0.013943198884067995,0.0976097736972974,-0.031204631729326002,0.0070442985255419035,-0.018817192862896827,-0.02317934040501698,-0.0700076955604695,-0.0641693596353372,0.05322896628607305
MST1,-0.025503505406259237,0.04529311630766213,0.04623061877742233,0.003994707433691681,-0.01942480595220521,0.10743184529046995,-0.027462202594171353,0.03611753214657666,0.01316741516296397,0.06534269149195847,0.00023446139459014598,0.0963437602321698,-0.015889060319414842
CCL14,,,,,,,,0.05535736449001195,,,,,
IL13,,,,,,0.013898136266670634,,,,,,,
DCN,0.04366286153194847,-0.03600411185232079,0.00012020241288459312,-0.008235659071528333,0.03180757447873011,0.07721128687991757,0.006692682490453239,-0.059599350247882606,-0.004870492788269255,0.011389825923928832,-0.013436883023824564,-0.10791380470512661,-0.008625816302289256
IGFL2,,,,,,,-0.012179271305192071,,,,-0.02029964780051332,-0.0052163410972217005,
COL7A1,0.11505476913592035,-0.027302501456787028,0.0839618943601364,-0.0027251320731036437,-0.012803620762766274,0.008900405103462909,0.023838486264842633,0.02054452873414127,-0.021787392420580722,0.0122316308085089,0.033860384744774805,-0.004545886979972463,0.03999854567766169
CALR,0.01436274489520915,-0.0028648375303691287,-0.008495687717614171,-0.0407273290485296,-0.11689845049369275,0.043118115894514246,-0.05317765591366065,0.061454639168877126,0.03139949304517836,0.03380686247525994,-0.05034250024054247,-0.0940693648880391,0.027047321302988103
PIGA,0.016150307833851074,0.0676682478237899,0.0313513735214725,0.005568971049795121,0.034091038621165415,0.07447223530575947,-0.04010215046980509,0.02079844090783833,-0.0642653758648902,-0.018825144424623554,0.02587122137321553,0.08914934912395872,0.01105609588135983
CD200,0.00663413611099439,0.0043876091495433775,-0.010395761534937969,-0.015590146913995078,0.049481275010694215,-0.022530936532550377,0.025130319276908546,-0.041882839214907285,0.06808209609231308,-0.06340054606925259,0.027453634043275558,0.035002998554913366,0.00013243708750479804
GRP,,,,,,,-0.0037765639552625424,,,,-0.019137558391064693,-0.019641267211111407,0.06736306177889474
CDH1,-0.036953499538672815,,,0.010627222096456237,,0.014619856676903248,0.06589633958204877,,-0.038963845007599,0.04551235554523425,0.027001921318352978,0.0564103799780804,0.028448044342802223
LPL,0.05292509360108413,0.11507331172688069,-0.05150125965090936,-0.011090576341491057,-0.013207904869030394,0.12536317827994214,-0.023975919036955562,-0.03425721293795169,-0.031119881755191054,-0.008132890246505877,0.028444999640166786,0.06631591322400267,0.025760037903229067
SEMA5A,0.07488194914505761,-0.050479117530083016,-0.06015099927814264,0.004278321293505946,-0.007683278432422819,0.04077943830835775,-0.04103938500857658,-0.015494719603649239,0.039498038817611915,-0.07949144177344095,0.007131386369195552,0.015019190257641566,0.047469475402828365
SEMA7A,-0.02217148059516057,0.022478145903412957,0.06959345490393741,-0.03344498426910731,0.004903445359984028,0.01860796247172958,-0.03687083012798573,-0.0530000076508128,-0.019763950034767046,-0.010465055678225142,0.02901860426122263,0.01970274507600556,-0.004385914537954589
SEMA4G,0.023990339929767002,0.01164072828342355,-0.035919123629042135,0.02238105830846714,-0.03334423531047987,0.016231047441431324,-0.029172961769353228,0.05252130391037617,0.08487011599190922,0.06806426812833104,0.055574562446148106,-0.02288544352414714,0.0025378990572586324
SEMA3B,0.008721368374261474,0.12206222699747614,-0.030705621363742382,-0.014202742427167195,-0.04086325946670601,-0.043221463323185924,0.05394558444417917,0.042525735597461534,0.10583660707363224,0.033175886108285056,0.011042798633864327,0.04360354944611333,0.06926831201504
RPH3A,0.06060104606122844,-0.01674004815084723,0.03169747153466365,-0.005858027516866896,0.11419617531006743,-0.051837029049918625,0.023417624499868197,,,0.02928934972309082,0.04012010677961118,0.003635979530797226,-0.0011529234603715785
JAG2,0.030657008837206245,-0.0017069831411734887,0.00613534690767257,0.011673853139611438,0.010391750848241177,-0.0021667434533262937,-0.03369300562358589,0.010956129885707662,0.07275156059211114,0.060502153710679664,0.07178128913288946,0.009211427604989528,0.06427420993675138
CGN,-0.02731919420984055,-0.03210606045090638,0.01311511315180152,0.03405482586551629,-0.052627740334242674,0.050510037529837945,-0.026837617690255566,,0.03337741307843434,-0.012789852850067392,-0.012497554033115598,0.057985713803835,0.1068758541795727
GDF15,0.027799290141440815,-0.08068054874672673,0.04172743029573268,0.05001024448598373,-0.051461581790800515,0.027379634244851975,-0.03657362242748384,-0.020525098510190406,0.14304399710169705,0.0638225481635193,-0.0017559102396200944,-0.0009193439642415119,0.0441987551046751
SEMA4F,0.04188575973730691,0.00441279090425452,0.02977950686235918,0.05591495300305977,0.021581176376891192,-0.05109509473898155,0.009791794206841852,-0.007591586817878711,-0.03440904631071629,0.021202708877285384,0.042139032902778935,-0.018499690242412884,0.026656310712034406
NXPH1,0.01910119441666424,-0.05733996962876616,-0.00664427792455355,0.021889177841328936,0.1298111452039682,0.011131143974982284,0.011199504193601634,,0.036515098105579916,-0.01936947804821544,0.06603364576856328,0.05100962954751561,0.04763224503930743
ARF1,0.045638791341947295,-0.0025904535798029677,0.04522364125988426,-0.032379067475601854,0.05830483341773305,-0.028132392747311896,0.02466690093740766,0.00028437369256110854,-0.026248610935338493,0.006925687348467139,0.03993273284975558,-0.049948624125663005,-0.028479626608911488
DSC3,,,,,,,,-0.04055900312219269,,,,-0.016553059666600183,
EBI3,-0.045306795992338944,-0.0125224264718353,-0.015969008567000783,0.0004017323180091223,-0.05386837925195358,0.06986844680863177,-0.03529357818270385,-0.01968082859596049,0.022684122763463745,0.020509544860128747,0.03275244750455568,0.032892235470865484,0.004824014933328287
TIMP1,0.006754186040153855,0.02043243399520876,0.019710835134627958,0.007955551647732047,-0.12323672808903918,0.06459766214562612,-0.03721261469331293,0.050543316383361826,0.0009584991701770505,0.07289261493626104,-0.07232428088650379,-0.10718819264186576,-0.006637772401413127
SEMA3C,-0.008179533601439212,-0.016397058301124944,0.021758786145888664,0.005803288097660419,0.006197481626310852,-0.0067131553238727396,0.03443681754018756,-0.035364511897596124,0.1176549667920252,0.050434819666798095,-0.029299996345766997,0.03748108372620882,0.04733838585670846
GNRH2,,,,,,,,,,,,0.028296255660463798,
GAS6,-0.08463476593235551,0.08967701129187852,-0.015259038974019609,0.02779679609860794,0.047609474187909034,0.05077698350144525,-0.024868829007153332,0.07137392644678633,0.002861349686828327,0.027638401935420952,-0.012042768343377044,0.018909809338125083,0.02307917952031525
MEPE,,-0.0284225706270861,-0.03239984437669434,-0.017801549342930947,0.07314151380384394,0.013086439137318051,0.0066331188309975645,,,0.08253996041780504,0.028384202344525992,-0.02287371078012533,-0.02691110838419772
SERPINE1,0.03493857963494395,0.08975917422640962,0.05961080532340039,0.04474484675674555,-0.03949425962514952,-0.013704804071847033,-0.04572045048725363,-0.04631192834897075,0.06083074623316209,0.07909807565753035,-0.037545395532609535,-0.004475325664825477,0.04237966908449683
RSPO2,-0.01570725309882353,-0.013603010777134113,-0.0178462393968028,-0.023544658408565615,0.08779980273612849,-0.03425020237090958,-0.02431033665894356,,,-0.0018816067226615088,-0.012923716259093635,0.10926143577936473,-0.008513854692984995
SHBG,-0.017646323371639995,-0.03921862394182377,,-0.03767402473805597,-0.03143643075710093,-0.0030762650486699126,-0.020686851730006842,,0.00941100738661678,-0.0239010804119581,0.07675535088254755,0.07633945426920588,-0.018779350127147976
LGALS3BP,0.06039894593961011,0.07254357588754218,-0.012831212879039336,-0.040588341083208516,-0.09577305916731825,0.07814283410303986,-0.014224583257348992,-0.0015093833564990842,-0.09204279544541696,0.03382196501345004,-0.05262821955908116,0.08627679758775068,0.043385887910168355
LAMB1,0.08606029090203979,0.08892522194737726,0.0060029211757482385,0.0019225061890860867,-0.039529381674970644,0.07673408236010952,-0.02265513895839107,-0.008006630857074554,0.02676635519228406,0.026567850675609517,0.004195375206557536,-0.06888489313158765,0.035705967816514445
SPTBN2,0.046716208590522626,-0.012800213729161859,-0.007877846047792706,-0.008124345699195344,0.11185290836676964,-0.07392191846844867,0.04552774340722645,-0.0030391900057882416,0.06098964245217018,-0.04481282718135367,0.022602419129495663,0.03596277372689057,0.06942224549862636
COL1A2,-0.020311092563541886,0.002852141048094547,-0.009152109653008847,-0.03400449981172322,-0.017636902277210313,0.11996951680115903,-0.031811534888207406,-0.034762990309731616,-0.12257913375328114,0.022272021667574263,-0.07539529587184071,-0.11788587737871811,0.010181337632707076
DEFB1,,,,,-0.01704645505565047,,-0.010851013450196626,,,,,-0.023555608142840353,-0.02303746158481653
SCT,,,,,,,0.10003584038691925,,,,,,
WNT11,,,,-0.03182210062750196,,-0.013389990759913324,,-0.018549012940618732,,-0.011046538862079276,0.0291301084798664,0.11409010960251671,-0.02068232662355511
LGALS1,-0.08351982360200468,0.020796224285842477,0.030872771583338215,0.07180672458386812,-0.02365323987416763,0.012891958543342573,-0.027701130954651158,-0.06117505800904141,-0.024375119350989273,0.06654957489861245,-0.05207542532189897,0.016070349499118033,0.03350412601733108
BCAN,0.11896574649463564,-0.01593619727325172,-0.06609785822731917,-0.06522711346204717,-0.05919323129380567,0.09616385903649019,-0.010492388815376239,-0.018714520997723715,-0.04116878719604143,-0.06089736778593214,0.050436942087068566,0.030962091681132994,-0.07317641798869631
ANOS1,0.04651547551457549,0.06067100299624904,0.012084669556846282,-0.027534204911270274,0.019967013304001,0.09918556073300568,-0.013714641638279469,-0.007546089416885327,0.09698949744922843,-0.025606298664552433,0.014641484435860665,0.062442645575259595,0.01448918048091336
EDA,-0.0221125305371366,-0.012282624945285493,0.04893579802770833,-0.01710258679794574,-0.025499159497900742,-0.016009921331033312,0.03919766632334791,-0.019522807901748908,0.09942135841862827,-0.032508218879784855,-0.03155262598668581,-0.028983790026555604,-0.022798894641404027
FGF22,,-0.043069039564711996,,,-0.024732425093981977,-0.012273688387752864,,,,0.01185866841497747,0.001465198508131704,0.007744559479147417,0.05839905530566626
SHANK1,-0.01872108833503917,,,-0.006132949197278888,,-0.01167763496942001,-0.014598322100282288,,,-0.013838056235796026,-0.008352762337734507,0.1025943558333156,0.01788721795033418
NPVF,,,,,,,,,,0.0760164376105362,-0.017477886683808695,,
RAET1G,,,,,,,,,,,,0.059725574004813646,-0.019047444552529474
TGFB1,0.0047390997557935684,-0.014866852389667753,-0.0418682083231143,-0.0254499213722839,0.004920556071721178,-0.01216196805431425,0.013099564851411514,-0.03695741437773881,0.0953065886843863,0.06092911069082084,-0.056326356469695804,-0.045336912024874394,-0.018956610870139445
MSTN,0.020606580075609213,-0.04069709245387475,,-0.015870403409606625,-0.037398894806705774,0.08888556802818429,-0.004103013555070187,,-0.09251449094527499,-0.02044159827713842,-0.03594469681883645,-0.006274205194022322,0.01401883721851713
WNT4,,-0.03127324678588822,0.020554681451108225,,-0.02725875749996331,0.0945387565740019,-0.015325337601536208,,,0.003251930837974584,0.016885770372408168,-0.08721065253660165,0.06382404503071178
TNFSF4,0.04856667186717751,0.010814426695785308,-0.031305654335073645,-0.0014822222020838053,0.01080441297510095,0.15327091773087337,0.07419267795394958,-0.01878071552400602,-0.049577352872561424,0.033968971828870695,0.04913861600219189,-0.04348364057137336,0.06746075843583153
NTN1,-0.010729916779731265,0.06504222988721599,0.013871769403004724,-0.03594467580196563,-0.038758787198184035,0.08575032788530342,-0.020424490944840622,-0.012731574828580443,-0.03701242721436057,-0.051001552941323726,-0.03753362264310716,-0.02988846022859098,0.03067352462272465
CXCL12,-0.04249681768463473,-0.07430928530340433,-0.030444352463098713,0.0264349502705219,0.04547709762810097,0.006033738207703319,0.009445936131081491,-0.011659325300315184,0.08088176623261048,0.031154017181926407,0.009953902857130091,-0.05903110493610232,0.030025541566999308
GNRH1,-0.004861582717241105,-0.03638025243227417,0.011458157095533269,0.0011169758619678151,-0.03119653541724168,0.03731129110182677,-0.010684699334882855,-0.04481545188469727,-0.05693488711337145,0.06297146641642823,0.0017641849439625924,-0.050882386732322336,-0.007272675097843869
FGF8,,,,,,,,,,0.09201435408204227,-0.024124531235897445,,
RIMS1,-0.02007300811321706,-0.04901607304362514,-0.023914946648669066,0.013132404372629096,0.1389594634202334,-0.028978946371714758,0.02380502867035348,,-0.11573161896981358,-0.030208644252733893,-0.016504579404553767,0.12026509751463821,-0.013855289605953256
FGF14,0.025440855931266344,-0.060214276485881124,-0.004662936919628501,-0.029429274499200072,0.019423913461214533,0.09492181129345519,-0.022885540392405836,,-0.03485864276604314,-0.07333958465500104,0.005685160568246059,0.01778872087640175,0.008416829294340601
IGF1,-0.05985708735406265,0.016563583484931765,-0.02985193915649729,0.023119401230559278,0.0202420741066939,-0.03351306934861634,-0.025964823069188514,-0.02623491106074489,0.020358536848352503,-0.060340729640085605,-0.00420828499505205,-0.008119263423127163,-0.003082403615918849
TNFSF10,-0.0103396680168276,-0.04507947052948891,-0.02901881611404055,-0.023031346472979677,0.08517992059174347,0.07051506957473429,0.03383724258938086,-0.007858074704848835,-0.01144424841370803,-0.05417575260801684,0.00031332856376749735,-0.02445833036898534,-0.01007357054577571
GDF5,-0.015707246899024696,-0.00543618760885655,,,0.0419613547114776,0.08527914582474552,,-0.025023957448619318,,-0.012146439410564043,-0.002498486516379777,0.013243859175922199,0.03408734095012575
CHAD,,,0.06446175370650904,,0.035496241577752864,,,,,0.009877257888880104,0.0170426239188312,,
RGMA,-0.07889232982417951,0.06172905997285552,0.005296913184214959,-0.07176411227630314,-0.03127719989652334,0.06014217539141683,-0.027457755267273145,-0.012073016451215715,-0.04493785910846773,-0.0341639087399297,0.028720155755146186,0.0686393964830503,-0.0002653605393284206
WNT16,-0.029281044107491494,-0.01635422321038466,-0.017846242132174246,0.06160081653910071,0.22911631250847667,0.033023754285222494,-0.001211302630702942,0.020264119680705468,,,,0.08851044824861408,-0.011817611325721046
CX3CL1,0.09069407749123691,-0.009225829262336534,-0.01830003612329615,-0.010141134688881474,0.010918276131724214,-0.018137850263166826,-0.01657711963649717,0.046219731255358686,0.013817220070622888,0.009509927871034359,0.03779825616329741,0.02414934841079125,-0.01840179742761384
FGF1,-0.0890652847542333,0.031053369310325457,-0.02918966799042759,-0.040933403294686733,0.026983755761920896,0.015561032345803225,0.031228026219672914,-0.027588570935695635,-0.0515751034080079,-0.028660169535541583,0.029511040554570756,-0.02058652185889879,-0.03578343220236399
ALOX5AP,-0.02690559294781567,-0.027836266439260276,0.005364014050237565,-0.036834531896690274,-0.029365457241118973,0.07274481753698371,0.028991284316165676,0.08426545229832028,0.011661293805979024,0.06823618407537939,0.00701732509456928,0.07158849653089859,0.05008517500695004
IL1RN,-0.01397845511645316,-0.012521838495302702,0.1381798496419633,0.06726137290523272,-0.028180714054655633,0.017824885208591715,-0.016047273168840154,-0.05516795955398391,-0.039442665260135325,-0.017122351655309714,-0.024995102437410873,-0.0012194464007706759,0.06219935777410218
PCSK9,,,,,,,,-0.009531166195667304,,-0.015747222290525813,-0.018531388770249135,,
NPW,,-0.01219960849109561,-0.054416560458526934,0.03918941188304724,0.039987276383603464,,-0.013836101965427967,-0.019203217947137072,0.12714593643114117,0.05055535484744271,0.00912606927951893,0.043294071027968666,0.08315167306488103
CXCL9,-0.042496813021161574,0.06040063850506022,,-0.023262979131809778,0.056503661661145656,0.08601110334221916,-0.026918734072424497,-0.02476806761120698,0.12911616896228117,,,0.01203898615075527,0.04578423361750558
ANGPTL4,-0.02919863083252952,0.0717386019111013,0.04494977557978081,0.0334486428424788,-0.026344633223559573,0.016930472104253164,0.0942108244179066,-0.022120171044447905,0.06324312342513422,0.08030827822828764,-0.03634550704734187,-0.004539708423255476,0.025722581959980395
CCL11,,,,,,,,0.020802145323401466,,,,,
UCN2,,,0.00719583381715941,0.01470429513984377,,0.10240309015910343,-0.01562736595867857,-0.03338564824362173,,0.022594291965252904,-0.03219066884130372,,
OBP2A,,,,,,,,-0.01548928323074981,,,,-0.01859341284368258,
COL4A3,,-0.01567690187375292,-0.004982513464970198,0.006898754808237367,-0.05886286157107916,,-0.020215655429895136,,,,-0.014664266039561183,-0.03007678162280854,0.00016557524654410897
NRG3,-0.025370954658773003,-0.0439890384875251,-0.01885743569515262,-0.0019246396992956796,0.07236790248019799,-0.021095395647529797,0.12504178760462567,,-0.028254714847190193,-0.009824052219617763,0.019649803232673037,-0.0028174896391083954,0.05090787618886078
IL23A,,-0.012423984742841147,-0.021190653113333235,-0.018881156359569613,-0.041072741217603646,0.07779891342195354,,,-0.026044431768648603,-0.015747216797234745,0.04649876523208417,-0.02684107519737191,-0.02557031378320887
COLQ,-0.02550461935735757,-0.007882384040913603,-3.1464876281752044e-05,-0.02976468929745011,-0.040843955795837064,0.1386548558854922,-0.020305207803385773,0.03550325422113078,-0.05729433462744347,-0.05827936574159911,0.020660380864546274,0.10525475368621096,0.015473781260622706
SCGB1A1,,,,,,,,,,,0.09613959879259146,,
TNFSF12,0.002392691109464592,0.051411387829984806,0.017387439786190874,0.03698828550757195,-0.03360174776859129,0.03631213776341896,0.026119037347296346,0.004296389574577042,-0.08073943203809744,-0.053697537962420494,0.03714096444710926,0.01941682695037637,-0.04066201405232047
DKK2,,-0.014090864867480304,,-0.01855854663708578,0.02757144031688479,-0.023526468498260813,-0.016021946716234633,-0.03073026516180913,,0.004251514830926511,,0.01068514460180363,0.046588137138001466
FYN,0.011783394593794098,0.10732964085323896,-0.045432604738819,-0.019889230291871715,-0.04189091671530765,0.07936527645811757,-0.028311258725744706,0.017789922258751964,0.06339553074889882,-0.06409290457063102,0.08123801589805892,0.04267882874777706,0.0032185809493424514
ACE,0.029707991239332127,-0.05808928482104622,0.010536205275170667,-0.05792362958957224,-0.05623159394779963,0.06808607960384455,0.036477735331452314,0.017128243104791815,0.0026988454261251925,0.011500168462185106,0.024026309448550505,0.025293469653717617,-0.030408119498822515
IL18,-0.11579533238925126,-0.04893275120482253,0.025154319835946154,-0.013743108020658618,0.007383558554992815,0.034097210943504305,0.02100126249904,-0.04177826378910636,-0.013322718314528312,0.00531504463918461,0.06935704155027006,0.022495408710316144,0.043478650118476146
PPBP,,,,,-0.015541790286636353,,,-0.0144753596079921,,0.025980295325348624,-0.02193694936772035,,0.07111725350468126
CCL27,-0.015910973708175267,-0.01276816524750811,-0.027466785581234644,-0.015446776911913965,-0.03131667211179429,0.07941357667755772,-0.022414367194478656,,0.011281151792616378,0.0481747296861939,0.08428497942051653,0.08745828602046091,0.026445433217174578
SERPING1,-0.01852696661349486,0.04699648369923361,-0.005244193726709005,-0.020994560903175023,-0.05245489534888628,0.09721807205506729,-0.009758109254926263,0.06972809441037114,-0.07998618840534055,0.04798222029371497,-0.03879080314123886,-0.004612277094698587,0.10560291262826227
AZGP1,0.0022334088337817317,0.004386143660375325,0.05301288265746668,0.054528080136959346,-0.052545691602141294,-0.01806330667223615,-0.017219267608762998,,,0.00045380030308907475,0.02197822167595342,0.057675180822765494,0.04112723918592284
INHA,0.06629983706324288,-0.051511793228956534,-0.007691703266826939,-0.0006768310112420269,0.09746347820141582,-0.007697908174883855,0.014110129299990863,-0.02663603139027443,-0.005662769894971902,0.06339660948755298,0.03560558234250645,0.07162456567359686,0.01107373546837645
SEMA3G,-0.024140395739240147,-0.03971645018298607,,0.0008414018168584739,-0.026852042212168293,-0.009773825230467367,0.02089807647339915,-0.02134914852722871,-0.026966568441296655,,,0.0304555472950838,-0.013366020618854271
COL6A1,0.027316747979484985,0.10110765181843397,0.022722164026435947,-0.005542851105562909,-0.10211117620126671,0.06271288086157974,-0.04561028815890967,-0.03732214083217856,-0.013990408062993474,0.03670725864682768,-0.07079256250570426,-0.06837597978969251,0.021857217075634164
FGF17,,-0.02875181592754173,-0.02527366184141064,0.07822695030781976,0.011024446047253078,0.05775801942620923,0.025006353460331067,-0.01644424032984632,,-0.03983519963959917,0.0678486199427211,0.07596699972058804,0.02904374397290713
TNFSF8,-0.01727457310148059,-0.021738657435739536,,-0.023330195285859886,-0.015541786258109796,-0.012466327637559917,-0.012794193429275225,,,-0.02092128488653011,-0.02029964561649195,-0.04125437625692678,-0.024039425931572368
FGF20,-0.02300035583175787,,,-0.0022834372316142865,-0.03179350410177625,0.05593354118598533,-0.029109444385982734,,-0.057808440855063155,-0.02275012847873243,0.047780210446925334,-0.030495572174209316,-0.01779549495481024
ICAM3,0.08119180710930356,0.00264103238956099,-0.04141898100506568,0.06972249065875369,-0.022639297428985728,0.06503318029725572,-0.006921290211535819,-0.0015542158416758788,0.06748104672673606,-0.000711904488038095,-0.02799089805350604,0.0015831070174786895,-0.002272392528925825
LAMA4,0.08088182445142436,0.05681601030276416,-0.03437787207609075,-0.0034365512631274755,-0.06080342678384714,0.09417635445848249,-0.0501624598257859,-0.0067704480742495346,-0.04265074913764989,0.013645828175415958,-0.024665362430527114,-0.050604431816648206,-0.010278035717278656
INHBE,,0.07335448757457079,,,,,,-0.019041591297841328,,,,,
DLL4,0.018729108862409943,-0.04774366359284514,0.09844948760962631,0.034552365474487555,0.006100366962625086,0.06698244666414206,-0.027529943878755295,-0.030483709426092884,0.008190118883872248,-0.017297696713241748,0.03509788280786779,-0.001511836353572095,0.0653637036613688
SEMA3A,-0.04231191041744114,0.08812980713553953,-0.034991429959699095,0.0210294889355775,0.008653945499122326,0.0784581278815909,-0.032236326146091426,0.019725778451692405,,0.00044229799491522326,0.000982261081954449,0.02731847964282649,-0.0009406417757932855
RLN2,,,0.08946626171066317,0.0006357137620216901,0.022382993893479336,-0.016009919267066196,-0.013032483626584141,,,-0.014467017684338574,,0.12183253549917826,-0.020906303430263902
C5,0.05220349472361936,-0.01802274021581366,0.05386170290985853,0.010240254368515465,-0.025248786674142876,0.08316661409016254,-0.008329102524910204,0.03199481453536286,0.04810513038892231,-0.017910424708347573,-0.005303715825929222,0.062253050052932496,0.021345968200637538
COMP,,,,,,,,-0.022492712998868396,,,,0.08677719925502579,
EDN2,,0.05294489363447779,,,0.03401984253565344,-0.017038384355948004,-0.015825778138316638,-0.015091438786433481,,,,,
C1QA,-0.0940172775345499,-0.07981782991355384,-0.02530250181462618,-0.03993876516895228,-0.06828621131703394,0.07391069095196509,-0.04248177415023207,0.06933092917992638,0.014265541622221857,-0.010876574999955462,0.0034733366645007717,-0.10568056466796719,0.012050245107415659
UTS2B,-0.014649196667827482,-0.02337724648955987,,-0.023544663582519085,-0.017046453807876696,,0.013385253401250088,,0.05810511213441159,,,-0.02178275959204489,
COL9A3,-0.05439176065979464,0.04787662526502885,-0.01178175022388361,0.031192186291373825,-0.019550227320050274,0.08694807319486461,-0.05936662776876383,0.12818904787319835,0.05731707322365697,0.05662341043302155,0.028577112539762202,0.05246538102081337,0.03192044205048201
DLK1,,,,0.030700514797768804,0.011984944851074196,,0.040668078885612156,-0.023986419083061258,,,,,0.036544238680494064
HGF,-0.037514377793431086,-0.06011831391147548,0.09253802527649271,0.04986344761322247,0.04356775464545286,0.035192635405063524,0.018364010554640518,-0.02856831116696614,0.09055291763301347,0.03451023244819403,0.07659607205925564,0.01754474040382323,0.0387079096878121
GIP,,,,,,,,-0.019993476501727954,,,,,
P4HB,0.02311596647775023,0.035091576813440384,0.0573297363852537,-0.019776796816153002,-0.08079073297376628,0.04076070353321607,-0.04206523502796862,0.041475361728656304,0.04270543351543764,0.01973290106906465,-0.05487049367539321,-0.08953591903407429,-0.005205105127391237
ADCYAP1,-0.01611228911647758,,-0.026932819593409586,0.050502717560518766,-0.028057022909910568,0.05937235671412585,0.12554150038206122,,-0.03114094238798064,0.03011974748370861,0.009890181072135986,-0.03131928803608297,0.07890757614403708
