,UKF251,UKF259,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1
APOC1,-0.09651296091632539,-0.017793057928812955,0.022825518424355165,-0.1120811723849929,0.11684953814816701,0.022923584252841023,0.013414843094274095
PKM,0.0028208721026970955,-0.07091042094378756,0.039372791631185636,-0.059011894692188475,-0.021205047998348037,-0.05490361996569362,0.0574814096664093
TNF,-0.01978521286081006,-0.004403883861414591,0.018776276732152927,0.02213641886362623,-0.021503886246626216,-0.01729747618156645,
GNAS,0.09481786920373125,0.015086332107017193,0.09102784189974532,0.06463903633110539,0.006840931410285501,0.003407247866217067,0.008481127361871295
BMP8B,-0.043104402389916106,-0.023756675271005657,0.022595557216480638,-0.04825912621115724,0.0337799567497334,-0.001818606934259582,0.048996525295532826
LIPH,,0.09248281362218091,,0.005114565845564061,-0.021831870399697334,0.0017264128782947738,0.14102122796637875
CCL28,,,0.09193145723378966,-0.04035754879248275,,,
PTPN11,0.07368466508966177,-0.006359891706353894,-0.016391265750307287,-0.035800530649997914,-0.07521414081032392,-0.0026135781049849214,-0.04105670183557082
ADAM12,0.03964209700926047,-0.022924512666416992,0.02140206680390008,-0.026771039293198674,-0.0011134930088658437,0.019478844580377658,0.027973380365908674
EPO,,-0.02375667593621758,-0.01614024143411488,,-0.02370996881228543,-0.020029148114510988,-0.018901741630094598
EDN3,0.07774916232334468,0.010955540083189892,-0.01630678470538941,,-0.04131872207285445,0.04823457145039891,-0.01661641762000879
CCL22,-0.034742241766866196,,,,-0.026834577985202532,-0.018316349273216855,0.07181319056187985
CCL2,0.025343354819526025,-0.07465555486970105,0.005475817170051056,-0.15227461103456258,0.03478590056536124,-0.05552322616001077,-0.0018905571401942975
DSCAM,0.10905591831226531,0.05470097230935411,0.13130767031485335,-0.07426749492756334,0.029962588762732497,0.06314462805507338,0.0027807442189914213
ANG,0.013982184368070782,-0.03956057271415627,0.1039211498790274,0.03760238232205422,-0.04892935814972848,0.050084780565584616,-0.03905262079322239
FBLN2,-0.05251390588979792,-0.0011264848020143712,-0.010989510816039985,-0.07302316998484014,0.006648564513880738,0.012197533610874526,0.039294406199590806
VTN,,0.03586089744928509,-0.013411568884670077,0.13004167234408961,-0.02710211690483675,-0.014084093179611776,-0.024475204243189566
VEGFA,0.002842918302502216,-0.07674461193388385,0.06755076626904148,-0.02756733229935149,-0.043843910308876785,-0.06517381371389003,0.031112148777818694
F10,0.09629890643894708,,,,,0.042043093877645446,-0.03273659786267881
SERPINA1,-0.028209971962923092,0.004261689009851514,-0.01587913164626506,0.049284945878123036,0.0007442711359109899,-0.046054432426675895,0.003930541889244862
VWF,-0.03148301680442904,-0.002953671844447924,-0.07138765096751865,-0.022183973516471174,0.0014842330977775946,0.03454946872136367,-0.07897199266625735
GDNF,,-0.0193232362885327,-0.016140240177164644,,-0.003634880018973774,0.0038168392900264337,0.047131534486072865
VASP,0.018822345299466713,-0.03836611030142074,0.02334047387380253,0.039126548581571496,-0.025212961668445947,-0.01597930503675251,-0.03343928191701038
ADAM15,0.13032000016023135,0.03373431736121254,0.02685409085557449,0.027911912002502873,0.03616245670567431,0.0021746800196797244,0.015440934393051439
WNT2,,,-0.015104871816363651,-0.025927185813692334,0.04575968317488888,0.01846939943915896,-0.02269576652530342
CALCB,0.08999703693625379,,,,-0.009006214111704457,0.025544240432304015,0.02088941255369642
OLFM2,0.04076870777843628,0.011195988833074436,0.05392877524604351,-0.025959817501769483,0.04536672613154897,0.051965779137840576,-0.028618492957095277
MFAP2,0.029348381662230062,0.009771116792002718,0.033825949118423786,0.052950136538154655,-0.06249665310866348,0.028631871293808432,-0.04175538935886569
HLA-C,0.024837741853725944,0.03309717383545717,0.07627103239590698,-0.012001610973965769,-0.018881232807385587,-0.006139675489635753,0.048269570742209646
THBS1,-0.05102751590046162,-0.022011119954135443,-0.036205234398556926,-0.018213465918445148,0.023611043964059848,-0.03866066813890538,0.014773601027975343
HSPA4,0.11093285637540559,-0.015557519923726013,0.002225119996703017,-0.04871421639658702,0.008290374486946167,0.009056477159422266,-0.08571370533354196
LMAN1,-0.011208378392045682,0.03450806250236249,-0.028212871774173497,-0.09963607234250808,-0.022274701812241175,-0.029427084320240413,-0.05331478806988083
LYPD3,0.011327785755729961,-0.01741788878147417,,0.04313030491223215,0.008808217823158788,0.004105084324906813,-0.03010448285157217
APOE,-0.09643784723255952,0.032006501970298376,0.002023498746682765,-0.1128446191123163,0.0030144711721391748,0.010495699758565662,0.02829173669613064
SOSTDC1,,,-0.024542653282637147,,0.025143957325854463,0.02933499924085415,0.061435388619740065
ANXA1,-0.0890050173028856,0.006402206874306989,0.06801119967866982,-0.06601501499567465,0.07820650079430863,0.003289930604311927,0.009615579871087547
WNT2B,-0.037331332378194436,-0.030351971702884843,0.06189406785776756,-0.05113556945439973,0.05003788115632592,0.027350422222236204,0.03291737046495102
AMH,0.034126233292948636,0.0497879922511495,0.06339442514120454,,-0.011686335114805399,-0.006710574585585526,-0.016901106868014444
GDF10,-0.036028780142938414,,0.01204255605062568,-0.011948504141465583,0.024921717207436498,0.03575207621125838,0.018341676425281346
EFNB3,0.042741146870025705,-0.0032716797261446513,-0.05700646952655658,-0.051478626481009586,0.06710244819663164,0.03500265584062847,0.05732337419488153
LTB,0.04872944674519415,0.027974573905934993,0.04997151551974108,-0.006078541256002144,0.041527866822937506,-0.006594294399867495,-0.04034211345847857
ANGPT2,0.02719296535736864,0.03977941646966279,-0.034767766331302366,0.07278083580991287,0.025609691524597706,0.007774762814931313,-0.02392761979576029
NRTN,,,,,,,-0.016830644658650324
ADAM17,-0.05857032998688411,0.029052222200398235,0.044547173496866495,-0.06369689801342507,-0.03545768109281702,-0.032988251442950124,-0.02653135417475628
LRPAP1,0.011989761744656892,0.0048792582445100945,0.03941111883408321,-0.007135182505557306,-0.018305285035538986,0.01063906262864127,0.060994422938048014
NID1,0.0188462569471893,0.007690638687710947,-0.006426508635530057,0.05475440698389234,-0.03208977833977315,0.009325109681757253,-0.0040344750516735535
MST1,-0.02373770755781295,0.013939054403619967,0.051438471435997606,0.006301360179176536,-0.014767468010810436,0.020171237726623246,-0.007447693487632458
IL13,,,-0.01892943759749305,0.15522977173581448,,,
DCN,-0.035774923940299595,0.0039205104440125866,0.019711439408904508,0.01410637028538987,-0.02401153188095486,0.01887069320923054,-0.020497138986576686
IGFL2,,,,,,-0.01984555107064333,
COL7A1,-0.03664085453850084,-0.018634133694392867,-0.0262736409035706,0.11426139236546518,-0.06313261913216144,0.01405681813507024,0.039822189524668546
CALR,-0.024031322837922645,0.004473271567459587,0.07724573133429474,-0.027185110605111057,-0.029510550161562364,-0.063422701211969,-0.003573035480152412
PIGA,-0.0005539520731547708,-0.03313615972542536,0.1251527208864423,0.04559151409606561,-0.02949136861033025,0.008897449825039304,0.0038373599806060155
CD200,0.11680445677696635,0.025030964634123846,-0.01193839775691723,0.015510054812969363,0.10219289982961774,0.018891994880319576,0.043300571865565574
GRP,0.03659287867135175,,-0.016306787159682146,,,0.0027787400697337748,-0.018460466215527434
CDH1,0.02055444609462743,0.05267510661601831,-0.026537015245267453,0.07365163768783976,0.02941479402056483,0.04487329883017703,-0.018144557059718482
LPL,0.15017010053212532,-0.035654925576837485,0.012220069075864275,-0.11296697063465715,0.053676368070182626,0.10289147956647855,0.02537080502672155
SEMA5A,-0.0033383787085201383,-0.016111263124888787,0.057403821190490624,0.04826762593761841,0.009730508691244423,0.006729935806209043,-0.05154726716653941
SEMA7A,-0.028121876960662977,-0.01783751117513533,-0.0299393599582929,-0.033281584150882094,0.011417304866971732,0.0034655148374784506,-0.032096319592668066
SEMA4G,-0.03003317348961972,0.0467459571079109,-0.01664977569708007,-0.03273360091933502,0.07051955314287577,0.04064188160583155,0.029759700585237085
SEMA3B,0.017298180271545244,0.07487806503103184,0.04466005976840674,0.10662341817750198,-0.004347625290341193,0.036459870910106475,0.031521209059444125
RPH3A,0.0434396504267655,-0.004198614341906475,-0.023024084136993396,-0.02632316823635235,-0.019894712753728203,0.03018076620500239,-0.02917152443597055
JAG2,-0.03870348224624344,-0.02626897539254318,-0.035170909067630506,0.0458110177214832,0.04365652887589139,0.02588427537426514,0.02090924112552929
CGN,0.005855226489132716,0.0442689968272818,-0.030636482513218433,0.060498791087458356,0.008189576343900445,-0.0035697571316465663,0.01035348315838941
GDF15,0.010308722776338838,-0.06507668091409018,-0.004949012028894551,-0.06013884711162275,0.014223694291599516,-0.025276902622669024,0.0832903604257573
SEMA4F,0.006271764671071052,-0.040754541209559576,0.0011089706215907382,-0.03604678045402121,0.09139286961589088,0.08567618533459911,0.019004447978810048
NXPH1,-0.040724879405248174,0.047489188630663204,-0.02206718797247814,0.09681457142442097,-0.005044206214279995,0.04824354193247532,0.005616295066089397
ARF1,0.04495664115463856,-0.03440308606990845,-0.03387317061930371,0.05068507857921058,-0.03404785992245055,0.015035604350203997,0.003218047575657884
EBI3,0.004166833197253386,0.03378746703816583,-0.019569273572379777,-0.03518524201176172,0.03172810145767849,-0.038669969714661696,0.08142518130810451
TIMP1,-0.0613017596150371,-0.022759830360622284,-0.029060339328404995,-0.19619671665451818,-0.08223583350528534,-0.08034667057782724,0.04783447133157696
SEMA3C,-0.04153302068232682,-0.03633485585541749,-0.005122019994059777,-0.009009975824307936,0.03208861853921643,0.019696751252689736,0.04325637792119763
GAS6,0.03267534135683557,-0.05152728435182693,0.015542438622680689,0.0810129363098685,0.028967334578591075,-0.01880887584210358,-0.020606651020743855
MEPE,,-0.053826945475894956,-0.02990191398221311,,-0.041032787561257784,-0.02851058936712319,0.052416577555187416
SERPINE1,0.041116117237567286,-0.04544542038374703,-0.008185543322085228,-0.030338122917386714,0.0018013032918039694,-0.07759097466226861,-0.006507732148217261
RSPO2,-0.019796192292411103,0.008972704526267564,-0.02547817861656803,,-0.03315474856634445,0.003210014372834881,-0.02856465448584472
SHBG,0.007963390056690943,-0.03149556570108312,-0.013006857227603821,-0.0379006585176224,0.04185527730364152,0.12072971298327018,-0.012459140403442901
LGALS3BP,-0.0451759834533379,-0.012525756716777503,0.020737400837908735,-0.056902913861161454,-0.03360500789481218,-0.043439532374409104,0.010112888163579251
LAMB1,0.005385683841416395,-0.012493588002022347,0.000416614407834869,-0.017748075708687493,-0.003154676432831669,-0.049091498471557096,0.04871338411996755
SPTBN2,0.03546189592980985,0.000748904831502683,-0.051142381498127644,0.03556895714520091,0.03093489140324496,0.04979624571748673,0.029591031390724082
COL1A2,0.0711863356051611,0.0191844142215797,-0.007162090615619892,0.007644809468493323,-0.05676887858954305,-0.024447053145873247,-0.017815241701757658
DEFB1,0.020102423531722126,,,,,,
CEACAM16,,,0.11974646558701237,0.048864312367506775,,,
WNT11,,-0.004366075124295543,,,-0.008796289108777012,-0.010504989160333976,-0.03965608531457145
LGALS1,0.005529289359874401,-0.02725651220439505,0.0647211408167699,0.009658296689486952,-0.04982056316468803,-0.06323572890056324,-0.03977151595634302
BCAN,0.0896690023134567,0.0820870754167642,0.055945836992107215,0.12306493710096247,0.04617918857171885,0.060664487225852104,-0.10287746745170578
ANOS1,0.07103898758971723,0.042732176963416565,-0.000730080326157017,-0.010944287761452114,0.045734517084540405,0.06684454250078685,-0.029452862804828783
EDA,-0.030859855573436106,-0.03654225562174382,-0.028412893384075235,-0.05307386632395019,-0.008504420819097587,-0.030846803677837552,0.04804320093280932
FGF22,0.027842553451905654,,-0.0071556388371778416,,-0.02413114404240503,0.023648770171232403,-0.0026052938493844303
SHANK1,-0.03021069967151331,0.004596291999588816,-0.018194406573726812,,0.06631865383696237,0.04357553953548595,0.045881213529348625
NPVF,,,,,0.005129608587796698,0.006180376520795129,
TGFB1,-0.019581616913579587,0.002151010552986954,-0.017727880247555283,-0.022898290708650005,-0.07895821116532302,-0.00790661045580315,0.010328489669277604
MSTN,0.028806400256828405,0.00988996369764532,0.003050560149768021,0.08180868611990534,-0.002456688522064345,0.08797930092750851,0.022874301215042272
WNT4,0.0024993021064268106,,0.03743256499645753,,0.013504346481642154,0.020345476384270703,-0.000983128651181856
TNFSF4,0.0012256697732897976,-0.021210958045077746,-0.026963213752884345,0.0006397100050633005,0.014235585797657189,0.0008759305254795628,0.02347205169466595
NTN1,0.03801516759364624,-0.022347856269413005,0.07208636897469294,-0.005698068982506958,0.0496412611597853,0.0452683596206854,-0.010040887053241108
CXCL12,-0.0255252533667691,0.012160397586293819,-0.03826655904623739,0.08580730300321895,-0.046493718471488504,-0.05785940221045163,-0.022325034841681034
GNRH1,0.05627574019447939,0.05893320426366722,-0.01961477056293018,-0.037981842865594174,0.008478840610702995,-0.02772229479064378,-0.026628273593286032
FGF8,,,,,-0.040472810774439386,-0.023584873067858177,0.07221721549266431
RIMS1,-0.0061575272291553036,0.0071754066990387015,-0.019178527724476327,,0.054967504966760596,0.031151292713725916,0.08179241853159379
FGF14,0.06132839512290893,-0.031307489395860255,-0.017961932992484775,-0.07207399555529835,0.04238223738511545,-0.018563135218729546,0.05345442957505114
IGF1,0.0089808325168008,0.06239895878821299,-0.02881604654686198,0.12830268091317418,-0.0020901468450620986,-0.008713309785649388,0.044756448498795016
TNFSF10,0.014031903201749477,-0.006407659270251249,0.06184721962480302,-0.07992026678254839,0.07272420681066082,-0.0012119136996336336,0.004463559457473776
GDF5,,,-0.013210696948400259,,0.015053749469389545,0.09057932454271207,-0.04318173708892639
CHAD,,,,,0.0047914036162018635,0.06392223105027757,-0.026307219183340093
RGMA,0.02950846386027726,0.031755880442871476,0.06997336736678873,0.04720042331676433,0.013897548334529993,0.04675125441905458,-0.01667245780441842
WNT16,0.008240645724538006,-0.030427347866288854,,,,,-0.01683064243717704
CX3CL1,0.011142464858067174,0.0094641995423424,-0.07454890891756208,0.03314603194560424,0.05152399963824042,0.007452410172981944,0.08814427058615093
FGF1,0.028032315555279096,0.05430091878573982,-0.005667539986627506,0.03784723669482713,0.003773286088864575,0.08245444336473062,-0.052413213184410244
ALOX5AP,-0.09630797484705303,-0.013215338536516314,-0.006546924851922623,-0.08491147294542606,0.03860068172882435,-0.035777897029949574,0.008577266922891102
IL1RN,-0.05344425573266361,-0.03915839859625285,-0.014187880147945003,0.039767792729049824,-0.030455454125584112,-0.02387929229591974,-0.02194284273440102
PCSK9,,,,,-0.02340678461094522,-0.018116847438142535,-0.016336767676640516
NPW,,-0.02205034191726616,0.02668829280635264,0.030279006128305808,-0.0412017464439683,0.050592903914047846,-0.003391407035551755
CXCL9,-0.03603772592984687,-0.016809645734389235,,,,,
ANGPTL4,-0.05760153632213294,0.009076009965591192,0.0260296009512007,0.004940425927801918,-0.008932029426916472,-0.0684681232895115,0.016969735953880388
UCN2,,-0.015289576261245892,,0.007669560373975172,0.005640602686064188,-0.031470573714688074,-0.018460466215527434
OBP2A,,,,0.0974274583270174,,,
COL4A3,0.006350561405980392,0.013500104063164244,-0.017892645479965903,,,-0.014336231025360597,-0.011230529846178715
NRG3,-0.00416598299543946,0.052879368542821825,-0.048004094884393736,,0.07355902489379569,0.05687112663711435,0.06730604402136017
IL23A,-0.027628388206503464,-0.024055000205495215,0.05659231077512745,-0.04759034963198457,-0.004427953305674528,-0.023267248319673948,
COLQ,0.03034165993022093,-0.023453879109454363,-0.03174455713217691,0.023684369526594425,0.0792377814857384,0.02291073490266701,0.0426422016239789
SCGB1A1,-0.027886340755519823,,,,,0.13615965921730844,-0.01890174151632216
TNFSF12,-0.002063215658200634,0.042731193356938445,0.0002291370905884883,-0.00338506569884653,0.07127532377415481,0.01996558424541607,0.048255969769352945
DKK2,-0.012204781706039928,-0.015514984899781958,,,0.03456286745580356,,-0.02175673513134461
FYN,0.0042448848349858365,0.003962410186550985,0.0016773031670347246,0.13236213706192415,0.02176358380390442,0.0691067627008321,-0.02673327109064914
ACE,-0.022204498481179665,0.026319596609212084,-0.04835445635190748,0.02286879290551124,-0.007320803895932725,0.04912951862359597,0.010983830382082924
IL18,0.023944270925241692,-0.029724279499794462,-0.04225008649886272,0.03990045418239334,0.02246150690148002,0.02945405517260229,-0.049128595077250516
PPBP,,,,,-0.028659346762957724,-0.021446226717303066,
CCL27,,0.023802180117119983,0.016836672217939146,-0.05440267440967689,-0.02779880496280725,-0.02689091121698607,-0.018558624769302794
SERPING1,-0.0377710401302975,0.005831189674758302,-0.028582007427391497,-0.047719558689816026,-0.0018966266303230745,-0.03489727666771901,-0.09605552276662412
AZGP1,0.05090127442065329,-0.0106860442701486,0.08042267930680219,0.014175714611116165,0.05290254683575601,0.011800510673213836,0.04221365572625666
INHA,-0.0029772529476261903,-0.03403364897686902,0.0057560349397984285,-0.059919900067341984,0.022117819397758032,-0.025396966305359724,-0.001188748203672475
SEMA3G,0.002606959476015702,-0.02882477513884695,-0.020190736811613152,0.09218925906673595,,,-0.02710355843638829
OXT,,,,,,,0.007905714580907585
COL6A1,0.021711678547046778,-0.020868701947959686,0.04394125484922536,-0.005778247471499818,-0.028691329361220305,-0.02744284505025572,0.0397558179539726
FGF17,-0.030581735171514003,-0.028698295572595327,-0.018784536972834283,,0.009143708317131157,-0.0360624377886137,-0.03432252569602274
TNFSF8,0.10269478687770424,-0.01950409343185074,,0.03769257560013248,0.027105462047290124,0.10319969289804841,-0.016830644658650324
FGF20,-0.013776427450306364,0.03786049198199246,0.0632234495420539,,-0.033815954798161414,-0.030972369360612394,-0.034053728831429736
ICAM3,0.04028902899384529,-0.0040193430778767344,0.025812752398025968,-0.041264320842879836,0.08998823812863452,0.04194566974662032,0.03292817469442006
LAMA4,-0.027469547388144985,-0.024063736531065666,0.03743744695465769,0.007828433963564306,0.032443147293928776,0.0019889743868450943,0.03652834075409019
DLL4,-0.02749128233083436,-0.014914183874198942,-0.008459271858710279,0.024569432411242053,-0.025896323441448415,0.05562838223764083,-0.036613311723466366
SEMA3A,0.08370210389719143,-0.0086562340243436,-0.0038666218548435083,0.050309734236672995,0.013753917283186153,0.04777061237621495,0.014574564068389547
RLN2,0.019470748640887065,0.04097104788814563,-0.013609609973769235,0.03201283526299154,0.058271265546074424,,-0.01846046417987158
C5,0.031899166311819084,-0.012828994730732783,-0.001177862287913734,-0.010310342053469587,0.006344911497418836,0.0595116940982801,-0.06995326816940763
EDN2,,,-0.02668036851953074,,,,
C1QA,-0.08527135826647736,0.109001108650961,-0.03231893364536702,-0.046574705375347816,-0.01116193212840775,-0.01574500109278209,0.05163636249840967
UTS2B,-0.03306859754811141,-0.019683389389083726,,,,,
COL9A3,-0.0008982240731663399,0.004872545970682191,0.005461606712227907,-0.0035734636897550628,0.027431046579779607,0.04185185989090401,0.039988874260479805
DLK1,,-0.014686738616915343,,-0.07351795363563907,,,
HGF,0.062434054938622634,-0.049465022703537746,-0.020728948535390153,0.03301300677511379,-0.02524970319534254,-0.007035370247013156,0.00718455449937905
P4HB,-0.009247599591820322,-0.06670786260817001,-0.016252139648779022,0.01686648038783204,-0.06319999191262214,-0.0876022305779502,0.01111206217398422
ADCYAP1,0.008860847934056747,0.007042904666152171,-0.020054145912142194,,0.05560928850616512,0.06170983465600005,0.006912097004791757
GREM1,0.01642443113724465,-0.017012619297330958,-0.04623030790610187,0.042653269742421084,0.00041033659373141643,-0.004475020337427237,-0.029072021725616886
EGF,0.07175812161533177,-0.04567456416002371,0.08281419943197495,0.07286072116353054,0.040978971923454045,0.2639302602360553,-0.023242538052140056
VEGFB,-0.03293880153809879,-0.020519608626509197,0.04794581230132304,-0.04482635795976146,0.07093079112380057,0.005033762497951937,0.0672428011073642
FARP2,0.07617388586722944,-0.06064502395034981,0.027421777954727097,-0.06289570543752909,0.04571318164198842,0.06163166076237752,0.03195222613825781
IHH,,,,,0.051929224483094547,-0.021100058128447695,-0.01823606194616296
LAMA2,0.012014040604425132,-0.009095458910882287,0.04823029135126898,0.039746441574785206,-0.03752051244261044,0.012258700142750972,-0.015975740931046777
SERPINC1,,,,,,0.09861222868778864,0.022904055430320303
NRG1,0.014503685062298358,0.042658329232252754,-0.027488194571572193,0.026311594444108317,0.1216456872232708,-0.03736034446121755,0.05609009801958594
SPINK1,,-0.038962065029221477,-0.013609609973769235,,0.07059230998478429,-0.04723347630208375,-0.022136720729324807
EFEMP2,0.0731566802236619,-0.006306807225632105,0.05581108745591076,-0.07786494767305618,0.005152570572049215,0.010683340145276969,0.01619795132809935
SELPLG,0.04480170438016355,0.04186701816113937,-0.04263374006212518,0.06899499272519424,0.010390559351648445,-0.009052407720307734,0.08333083101075899
GDF6,,0.003771573299835325,,,0.015411221320097793,-0.009636629212928271,0.05008776338691655
HLA-E,-0.02860064816057424,0.05020489962923411,-0.003948760376052836,-0.04769773221433121,-0.09261058384197332,-0.024711210246145844,0.018786717937322728
PTN,0.07238838088945973,0.03901656526152558,0.08481509592654661,0.01761982234560199,-0.029235801347215193,0.014970910537529943,-0.04060785881768113
CD274,0.07353665023087948,-0.005215948919400086,-0.0072278920853595064,-0.01215865619437911,0.02656722610252776,-0.04144363524276499,-0.021266303333767084
FGF10,,,,0.06788301017171273,,,
CD14,0.08942700940748266,0.0715881450386131,0.0592618977753114,-0.1927977678273119,-0.010494274296522398,-0.03217259001796382,0.07894882785939866
SFTPD,-0.046129369179359524,,-0.008563320166444992,-0.025633285823222093,-0.04887793845572832,0.14699331939007457,0.15811757889103242
SLIT1,0.030480710701403978,0.06833480520821532,-0.026959248905757963,0.07714487480238362,0.0213704721521618,-0.003275275699249771,0.07417599087209793
CNTF,,0.02162598693306996,-0.01580220951707578,,,,-0.018460466215527434
BST1,0.05241693815504241,0.0044723885547546145,-0.02166008639502962,-0.026084130597576808,0.012560158060590713,0.06816693216012577,0.004570578890907965
AGTRAP,-0.033350963599971535,-0.028276104633887404,0.042672010517217286,-0.02764860796462477,0.045899649872014205,0.05230111890606337,-0.024754342710979274
LAMC1,0.023032249425463842,-0.02665597631278441,0.0839398727115137,0.001910793757316225,-0.051357381838487065,-0.03723024339492063,-0.027867543560354383
COL6A3,-0.0025736606821882787,-0.029078592762135518,-0.042706868779155194,0.0743271184144809,-0.015142260163618883,-0.008423175612948445,0.031634523972036
FN1,0.048189634266146086,-0.020073939683119234,-0.012514518346385794,0.012228978413937839,-0.10888383330086672,-0.06510271919778177,-0.04279590090732836
MIF,-0.03294073219003444,-0.0540869791332749,-4.6566566808560666e-05,-0.00818010457908071,0.04520128831922524,0.004965885246075241,0.05439029855903613
JAG1,-0.0023232825583141877,-0.0029969461559623714,0.05020191815768433,-0.05144757373357802,0.0029708912796806994,-0.011914606209644685,0.0044479797256412774
NID2,0.017271490200300547,0.016900304788582666,0.07427588571835617,0.07490465513793972,-0.0012737244628806422,-0.014758804800230473,-0.005031571361239493
EFNB1,0.02520540061936692,0.08793575717103921,0.07772945864597172,0.02212272377392899,0.005766904088558268,-0.03371617790415644,0.0014323592680481542
COL4A2,0.010930342640311697,0.04053933054970658,-0.03978776057557649,-0.005689775010116921,-0.016078741120108805,-0.0008005385402284765,-0.03125648368110156
SPP1,0.0016770181564478603,-0.10619083864879444,0.054470057411891946,-0.14028463721069137,0.024063123948180925,-0.06360565341304604,0.10714504823743091
PODXL2,0.07971881351587147,0.016065092924124544,0.024014415547387313,0.03156906062841318,0.07754111749187437,0.06846175571101282,0.049148316217642124
FGF9,-0.07301533531104426,0.03727123918062635,-0.02951076994754466,,0.08069901329553966,0.01920439681195842,0.0636782504413314
ITIH2,,-0.020728616636461642,-0.02214841770840824,,-0.017213570692710425,0.023942923462014754,-0.05856021371582149
ADAM10,0.06004482929522792,0.04702447812740053,-0.00860499757194598,0.00133253423184041,0.0024012530787605366,-0.02158619258218818,-0.012936847225872287
CFH,-0.03396510911656596,-0.06070013634136903,0.005662816848068202,0.06119289020433383,0.07164180807089782,0.05856108402506883,-0.010788318005644457
COL4A5,0.12869872737829394,0.010874764227567628,0.09260234434773143,0.08004412410887933,0.034789992692400976,0.06169817611290734,-0.008870722402340402
LTBP3,-0.052099225990074306,-0.08271259266510346,0.020932183689802323,0.012146566861284234,0.01707809139149257,-0.02463054907131702,0.019028455316219335
GNB3,-0.038589630951700676,-0.05365373072078104,0.022482570774124463,-0.0011583709240636742,0.029204065211263824,0.033431765139806204,0.030485042927410503
COL6A2,0.0032865369176605474,-0.00029133586647953703,-0.05649876458051606,-0.04696368968441808,-0.0705078982830614,-0.029702245581118475,-0.001066804840720971
PLG,,,0.052582870706726924,,,,
GDF9,0.17002954798056036,0.016808921660108056,0.05545472235425977,-0.03914580990363819,0.04051526716497031,0.040530310406568654,-0.0314002076592425
NCAM1,-0.010232730846568578,-0.026562361322685357,0.012914741270901456,-0.031071904098676384,0.043060171937110016,0.03053711732446486,0.09189634018643292
APOC2,0.06042832894803701,0.07577620996709862,0.011859965651117781,0.05660092229684052,0.0791415535796189,0.031006800699114687,0.10065947299813639
BST2,-0.07009898782700506,0.09098247025664186,0.08690298870873918,-0.0070408171244789345,0.011451201055284207,0.032857900406283225,0.02497693530880612
COL5A1,0.032449266702906925,-0.004776035608386509,-0.044547426128020685,0.13456658816133077,-0.040283576487035934,-0.017108701290419963,0.02620492100897974
CALM3,0.05123682685835114,0.020293425630959427,-0.08281044743801869,-0.05318320441326069,0.06847228391250074,0.09446017289540805,0.08208319032561191
THBS2,0.03687112059031232,0.01616172057997446,0.049365051873684965,-0.04102006020369829,0.006999510989150685,-0.012858793588136668,-0.021582638891128533
SERPINE2,0.011869512418841014,-0.03582700166845245,0.007479690316489243,0.05609089224532455,0.018023255076134947,-0.03628742018525857,-0.010708011877314088
EFNB2,0.01675284587988671,0.009435774252829168,0.016566425418281593,0.012393208041585996,0.0033976300414344154,-0.01627497204683747,-0.0049758891328469165
PROK1,-0.026163997115578493,-0.029197044687133522,,,-0.021503884035887065,0.0665098303846184,0.0705926482338553
MMP9,-0.003715174189937696,0.0398669341515463,-0.036444869755079955,-0.07351631207293334,-0.040269795372919824,-0.001649734660382873,0.05486346616458154
NPPA,-0.04151808411405926,-0.0024202655994576662,-0.015126577773365702,-0.09353524421067298,0.010517430650407156,0.11113817123247055,-0.016994207996884426
APOB,0.017740496166243225,,,,,,
C4B,0.01946174747157167,0.0193648632670854,-0.023610390757138753,0.11912734878730259,,,-0.021370564853535317
NTNG2,0.0019228022555547867,0.023920620809704963,-0.016489160225669038,0.022981164844488974,-0.016056804483447856,0.06710985237972797,-0.003166358068579584
LAMA1,-0.06276321481067604,0.004628278273155073,-0.026321754286014538,,0.04450389000843648,0.11042169298914477,-0.04623324191368743
UCN,-0.011807301877273219,0.006518322180291457,0.012143089417709974,0.0018005059580571336,0.013542162701839909,-0.029605144690616297,0.019306531168902786
ARTN,,-0.003932723723067658,-0.015802210616059353,,0.03690901933269891,0.03785619988775362,0.0005123577923699954
PDGFD,0.023240212546330182,0.04633150476494714,0.03216186532896025,0.05625976898535605,-0.0360145840130911,0.03865674283444469,-0.002493506762343805
EDN1,0.028125563369592613,-0.035304701895929574,0.030309168924137913,0.06975150650861851,0.01695297027622346,-0.012033182335004148,-0.026779618472829364
ARPC5,-0.01617668739552804,-0.04646925440356027,0.021588272387480824,-0.03839006478748961,0.04961497259766422,-0.0008937131789823971,-0.0008917678013809331
GSTO1,-0.01220320142966365,-0.030403761996417897,-0.04576506872939604,-0.08983601865141135,0.05262727323683074,0.021881533111978484,0.012041259016616955
PROK2,,,,,-0.01868519399463613,0.06387543568221948,
SYK,0.0018531636017158023,0.001997043939260209,0.005410915244397697,-0.042763824585996736,0.018005670436977338,-0.006597847566559431,0.012787067855982449
ST6GAL1,-0.02837796631650382,0.07291623010101593,-0.09078665125579181,-0.019713427887032522,0.0069552508210328065,0.030312157762524636,-0.020546331811948388
WNT3,-0.022976797109635468,0.021444799186399795,-0.025890224287846687,-0.06288442986526968,-0.04776094076464281,0.010969248562120958,-0.02616806834405412
