,MGH258,UKF248,UKF255,UKF259,UKF266,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGF1,-0.01835395111013905,0.08187366783491166,-0.02852233634541799,0.05527559792960916,-0.00042052904819058536,-0.015795992617815818,-0.04215752485503276,-0.03691556624293763,0.03507908628195103,-0.04996033631614428,0.08301271518283665,0.04137517319955019,-0.034798242060449645,0.007532608642842377,0.07107523832561524,0.025152042560788845,0.047973327212523065
TNFSF10,0.06513919080687948,-0.01706109834889002,-0.027726320531855767,-0.002688860574239526,-0.03903277503980479,0.044197408302124166,0.02548398414401617,-0.04562296338281315,0.09542192032115131,-0.019639522455546062,0.049360941062010624,0.06604967508166118,-0.003471427813146027,0.0023646094609341257,0.062229148726519884,0.005606650833015992,0.023885390447979542
GDF5,0.019514657930429738,-0.031062643596759677,,,-0.01346331722839107,,0.029868417625312844,-0.016923916246489798,,-0.029534420679499858,0.06335247485123685,0.0688949443474433,0.06445503295026084,-0.04648374043722805,0.035091660654383475,-0.062487518779890186,
CHAD,,,0.05385348597584984,,-0.023036494640913386,,,,,,0.12860594102791315,0.0540689501494271,0.08091212857134338,0.04277258466411145,,,-0.05888542563766598
RGMA,-0.059892955898198826,-0.02210695987052174,-0.002196456432009932,0.04876345253361618,0.1329462518872177,0.0060175050287701445,0.03462600694634895,0.0057970622147992595,-0.11768548262470713,0.016528129255514258,0.04054448457293808,0.15890356426791344,-0.03574789482739343,0.018039836057283327,0.03480962052371596,0.00015051118099697846,-0.015386763772885892
WNT16,0.02799644585490879,-0.04159238679556617,-0.017051372037412704,0.06658923105662456,-0.01568267892051846,-0.030172382145861987,0.11755494392603631,,,,,,-0.016367645064384113,-0.021544623512998108,0.045681387409187986,-0.012487642901704041,
CX3CL1,-0.033264744272510846,0.01792531452007012,0.025677361995524443,-0.014408468373995715,-0.02413770641147741,-0.06001387970944155,0.013711446920662139,-0.06453832731281656,-0.05384837826946962,0.008977473565810573,0.07901303167302938,0.017251355631315066,-0.01806291424753559,0.007698721822813361,0.08140096133015128,-0.03240572957399691,0.022664706190484253
FGF1,0.06671768491956173,0.013249048064312869,0.00786758232525057,0.03411425435508879,-0.06589915775149262,0.01994118632500335,-0.030836510019502078,0.038257610541028206,0.04366103404039709,0.041668095045054206,0.07364053001873395,0.17420913153472392,-0.04394007075309082,-0.04430653405620212,0.033554098563364124,-0.036939814673832234,-0.01675913869687813
ALOX5AP,0.03138836998516273,0.06133996034117606,-0.0011193391580554542,-0.00549650877749561,0.06200447266136359,-0.005777835009079694,-0.022652849148493345,-0.10058045389553345,0.06276706371575579,-0.06932809139555939,-0.020282896223474563,-0.16480140986014943,0.02472141519155711,-0.062478797783617306,-0.031085638039695957,0.021799644618641485,-0.0077541588693460315
IL1RN,-0.019560485180955014,-0.06840943939440672,0.009089232340599432,-0.0528211250048469,0.07839883966763038,0.0031167547896235118,0.029036664577829684,-0.01817576288949184,0.09078262467141986,-0.04047150760617759,-0.066168905415293,-0.08358023004215806,,-0.020010961181979436,-0.035648641727867726,0.12043467590806188,
PCSK9,,,,,,,0.038787692449219875,,,,0.043846295863549115,0.14008223017278923,,-0.020912422703192525,,,
FGF23,,,,,,,,,,,,,,,,,0.013018695934140711
NPW,,,-0.05199285152036984,0.0823691511216607,-0.016548993448798188,-0.024333628704456222,0.028238262008714647,-0.020243842560397175,0.10215038791262486,-0.04446714475443503,-0.04726592134000758,0.00204707703567592,-0.018279910160016396,0.03115864298697903,0.011383910233637768,-0.006652599623848818,-0.02388362899704839
CXCL9,-0.026496226983853594,0.057052767671962254,,0.031324144877767766,,0.04289127946123995,0.04341468621655638,,-0.03799872091410337,-0.0384954879781518,,,-0.021442654756772993,,-0.023999287474723966,-0.017324733293388298,
ANGPTL4,-0.0001353602720732681,-0.04595192846527398,-0.09255727959875099,-0.04165398280499338,0.038620922262631294,-0.03279328283787593,-0.13870811909565506,0.0038896496007541853,0.04340729895992246,-0.03682403246939518,-0.09951257293667191,-0.14314612344400082,-0.029135813734282878,-0.0332259152688617,-0.017213784364518273,0.00795191957836451,-0.04362058823466836
CCL11,,,,,,,-0.016372970805925015,,,,,,,,,,
UCN2,,,0.006832266138621851,-0.020624250426923514,,0.00281295303296619,0.026615676031492796,,,,0.013199464849535311,-0.008521043273487855,,0.009966722524421691,,,
OBP2A,,,,,,,-0.03634767661922906,,,,,,,,-0.026103690790783646,,
COL4A3,,0.011510944842740496,-0.03515892551223925,-0.012850296945568263,,0.029714001115202972,,0.06671012083883628,,,,0.05710353114658847,-0.03074746206866276,0.03513123230196389,-0.032184101169090776,0.18907046174234096,
NRG3,-0.03550236263558802,0.06819349568812759,-0.01801752712577698,-0.006493445275011091,-0.046632377076920146,0.00805660882083118,,-0.055916768999586725,-0.02957323960711206,-0.04623930735941635,0.07895117978354294,0.09132726396332547,-0.04563471748436027,0.03880580702537442,-0.03569037320447981,0.07037534288379195,-0.09584216436409256
IL23A,,0.03369189291021943,0.030386543702855644,0.07852262833157297,,,,0.02234529987174718,-0.009732567816343974,,0.02396359288928152,0.05000375785368329,,,0.042642904106887695,-0.02660625650057457,
COLQ,-0.035689403788140193,-0.012385747676657382,0.1124548342869207,0.04544698647372346,-0.022087373182028244,0.005170852382769085,-0.023186999273559376,0.011076666372116182,0.030691919613294875,-0.011169794379076847,0.09014618579514645,0.11330590207505553,-0.04130542011683725,-0.0009565820131160657,0.051554668016101736,0.004093657817646386,-0.05399619629405396
SCGB1A1,,,,,,,,,,,,0.04372529655021776,,-0.008133381615596123,,,
TNFSF12,0.009251486433031707,0.008317082617667197,0.0007959398514232418,-0.009312025423334898,-0.01729092664596659,0.06007093924852491,-0.05357779054180869,-0.03711677234642806,-0.021356321405013125,0.019037308436106515,0.01517041235775469,0.01805925950068377,0.03620686000494338,-0.03418942790354859,-0.009183264883814721,-0.020561456550424483,0.013159891183579778
DKK2,,0.018529726083473398,,0.006349997051934873,-0.022825194255787114,0.010714551133035884,-0.017527890016710092,,,-0.02569210390428463,-0.02933753051705195,,,-0.027850432271167635,0.021523726020795622,-0.03359686260886715,
FYN,0.005775085838162458,-0.05800571071336977,0.09044620378954632,0.035914601388631166,0.12504080369755163,-0.00853027641899274,0.08015726689006358,0.04455261392784929,-0.05956261185244525,-0.04095780600388877,0.08660652881240842,0.22501086364797035,-0.014774250900225902,-0.028763241181650568,0.02787853819095141,0.032145986742446744,-0.0351502462404726
ACE,-0.0330055388344487,0.08450468602378156,-0.025122345242272113,-0.020976194019818317,-0.010918539220057973,-0.05232233671259608,-0.0009540778846920776,-0.061945768087831726,-0.016716266866805274,-0.0025675913881892127,0.14172123744618972,0.10340045408334511,-0.023579074801982312,-0.05671760928198244,0.024513358722361548,0.0677375223557817,-0.06559261090753896
IL18,0.11708972404023343,0.032279615155242976,0.10402750330657422,0.061087410434856784,0.053129572755237615,-0.011172407134343655,0.013210807599234054,0.005103049982963148,0.0021327432223695866,0.026174775679823317,0.12235161775218113,0.16002834730763105,-0.01587438600688615,0.0031537256408411323,0.04392890513654005,0.0040524000284669955,0.03080777646305785
PPBP,,,,,,,-0.015253930933399126,,,,-0.050911209427815546,0.019447326114093385,-0.021045886298119976,,,-0.022212735618638815,
CCL27,-0.022264718299735576,0.041352917313649845,0.07335786155905823,-0.03512575308219898,,0.027096853057189216,,0.04759838907183884,-0.006957217460958371,0.03283637167527703,0.02889733975626647,0.05291160815252817,-0.022595522782645216,0.05341160180122395,-0.03395689090719057,0.022635774204028836,
SERPING1,-0.04160126583182396,0.08555211980417632,0.022688157844264863,0.015199755605732024,-0.022919565786491573,0.006707783713444458,-0.12552812764982713,-0.029234815707022455,-0.044198587797016256,-0.049076860928237466,0.0008741264516420902,-0.038604307910511525,-0.033831791119927894,-0.07208660437539839,0.013246627276987014,0.07815235916861686,0.029504042850252002
AZGP1,-0.017280991397711422,0.018455681728363975,0.012480415216097085,-0.02685677593990814,0.17667717677829153,-0.032661339106510826,,0.007286103255713097,,0.0190709302178024,-0.017717086836047204,-0.008857236096618403,-0.045259713427703144,0.0001786954889614195,0.040599107488465985,0.003235734080606273,-0.013604613138592913
INHA,0.029264231538361805,0.017002826192971093,-0.03515893398269973,-0.028154083189555583,0.01406266954866827,-0.016185195263492855,0.040544558229347244,0.0837463843528622,0.060784125261648475,0.039008532665663814,-0.03311016104240045,0.05733151283344411,-0.01827991005166704,-0.0011466689230917241,0.0008460390957451577,0.09800990878039963,-0.044628787525780485
SEMA3G,0.07977222855257651,-0.011711056220330857,,0.014483068152846232,0.040552489449740006,-0.029950626202870475,-0.0358372452845379,-0.025865882783424093,-0.055488237288569844,-0.04623928981604075,,,0.01292187095058461,-0.034694811238142574,-0.004571688668804706,0.08929382724485825,
OXT,,,,,,,,,,,,,,-0.001637397064781689,,,
COL6A1,0.0032742962382552826,0.05822781462003468,-0.08660818596685149,-0.05514747160419906,0.07683692278840605,-1.2918010579434116e-05,-0.012463058303323572,0.03221119445701533,-0.08210884299514899,0.01449536021485562,-0.03171610094334652,-0.17669407551800959,0.035718829126172795,-0.036246369815430744,-0.002765393629989849,0.11764408068312769,0.07897611420346838
FGF17,,-0.01106685052346008,0.05939774349394257,0.10162638636202992,-0.005751074091330855,-0.0176644781754047,0.006556084729820125,0.01906683278822932,,,0.017453554372606286,0.18396736910084058,,-0.020000849260545985,-0.007913733575653985,-0.03375620854768463,0.0008491965157628334
TNFSF8,0.09753243556407133,,,-0.026309251506740274,,-0.010346197823367799,,,,,-0.027705983938173622,0.022980067183132905,-0.016367651427630355,-0.02154462635666885,-0.019019743188665804,-0.02501334703534145,
FGF20,-0.0321851102754728,-0.012318575067444515,,0.08280878674023595,-0.013966645960246715,-0.008804399848119605,,-0.006480421649822332,0.14267365416621908,-0.025278940376977685,0.08291958247410117,0.058269182150559415,0.010520996885465133,-0.025920101232332304,0.06472997842146422,-0.0185164526073698,
ICAM3,-0.01350860879968728,0.011820517620173195,-0.025653155202021154,0.01867051370542022,0.007574180152814283,-0.0035027324191010786,-0.04438779006059351,-0.02865357688045525,0.07290908931757753,-0.07815639996566452,0.06615609500898942,0.11411767774869007,0.01216316528139868,0.03708772722504084,0.08452571672502035,0.043309226539553554,0.06801522713945116
LAMA4,0.03445484402777955,0.09737491342717644,0.017097635746189558,0.05045434304244455,0.05472727409834918,-0.034877139723732825,-0.046682627324824304,-0.06852501501379017,-0.03693751842185448,0.0055568504420039425,0.017794815505694447,-0.002130253875472122,-0.032598704767974274,-0.04409717129649773,0.015450855954801496,0.09117662283565735,0.06179171655373205
INHBE,,,,,,,0.0021331103419029384,,,,,,,,,,
DLL4,0.03909869071411732,0.0728287576605333,-0.0019548218141875132,0.02931187619639861,-0.028373342787115313,-0.015000125312921626,-0.0290365095631288,0.049361159272344524,0.004544477116973712,0.03780877784602169,0.059544531454774716,0.0977294562000039,-0.028096484649046443,-0.029489277119832995,0.08803820429537607,0.06129933232950831,-0.021631274442196043
SEMA3A,0.08928786432970746,0.01707341477498321,0.02272104939477159,0.008767595248226092,0.058978522924888276,-0.01277930872232871,-0.007512215894323211,-0.03600777786834018,,,-0.037387505368206425,0.061946331427999934,0.06263717019006573,0.030618779448032686,0.01446246417934414,0.04076593391876366,-0.004474672691867419
RLN2,,,0.03679658044074369,-0.026551105629548117,0.006077696494163154,0.0359631590369967,,-0.017434954434508786,,,0.0063236309745178425,,0.04991076446632561,-0.023630931030415834,-0.028701398149779508,-0.02175329079886793,
C5,0.06649716338941002,0.02137857892526027,0.01128077908244133,0.019571984142564974,0.0696880927287303,-0.0023288921554718033,0.11786573788779585,0.004174480244028333,-0.0811311351637926,-0.020815076524792163,0.014887957246564538,0.029651975648325987,-0.0077251512427232326,-0.05462738294879617,0.04123603426429429,0.0977537491675051,0.036667128057106875
COMP,,,,,,,0.2249124184541873,,,,,,-0.01960070147577261,,-0.010020566215385262,,
EDN2,,-0.024873842425856267,,,,0.012405865516341803,0.08436859812746546,0.013414461431331685,,,,,,,,,
C1QA,-0.012841928427011333,0.09829280368026673,0.07268504600688448,-0.0012481142713827648,0.06800882908299401,0.011538761237216344,-0.05248674090506171,-0.04161466937211609,0.0010207101401240892,-0.032275003975813996,0.041131659286531105,0.03167590295529319,-0.0018449446129795047,-0.11721134851210807,0.05913677672081124,0.08298480211672607,0.02918249984353933
UTS2B,-0.020499074607798425,-0.026617815345581244,,0.019170774012878967,-0.012213186594662355,-0.005534897700967122,,,-0.03399161207339215,,,,,,0.0371744650808095,,
COL9A3,-0.004510788976061676,0.03714904341691368,0.04814611931820347,0.04760755295631648,0.1507163202753215,0.006350365853352213,-0.05559631060432535,0.046446986871483215,0.013066120411214528,0.0776806034493187,0.055790676224896,0.14359022765602683,0.04496320966398789,0.01719737130325973,0.11231857919214341,0.0798486160619175,0.004049577361011219
DLK1,,,,0.13723377758956756,-0.012210802933564743,0.05006592462548696,0.12045723181520362,,,,,,,,,-0.06320354178555343,
HGF,-0.03514429202938498,0.0400810946902418,0.03650966232667824,0.05325910460522992,0.033495366166861676,-0.0027019155963954812,0.032448712940997854,-0.026555373290371487,0.034687067489404734,-0.006891917111515943,0.0016091889962904212,-0.007098595256620204,0.05815869020618715,0.039268703867014226,-0.02803671729678066,-0.04639497137735983,-0.02820691891938582
GIP,,,,,,,0.0014659828821662138,,,,,,,,,,
P4HB,0.06677833447100441,-0.012563360075781741,-0.08960268756023415,-0.055536416624835515,0.15269941000935697,0.00020497252020189018,-0.08363956535678113,-0.052350918386541,-0.02093135439169894,-0.024032391785275085,-0.1392535542225979,-0.22648246924412171,-0.01289168258871565,-0.004502996488677325,0.03271108624092717,0.08574836410043757,0.009972830784678382
ADCYAP1,0.03831217974165566,0.05520507715572561,-0.025733234117439087,0.011662017297848607,-0.03707799417688952,0.023329286943112017,,0.0012561261085409813,-0.03879366048337375,-0.02843101903824051,-0.015241802845568721,0.04365114873272538,0.11253196328390433,0.020540491023090763,0.16678169740661578,-0.033619913485030774,-0.033436395212516665
GREM1,-0.0026228029128065222,-0.014501655201271583,,-0.0229484790690644,0.042984962156487706,-0.027162035642170988,0.06169009908324957,0.08882280063757073,-0.04717117128916643,0.017377313830530122,0.017029241138386015,-0.03415651782921195,0.0007953382472334241,-0.018406827283335175,-0.014115149850039066,0.008569489512589267,0.04647335735127132
EGF,-0.021603536680931925,-0.005053154468544455,,-0.02004344387113983,-0.01954562500270503,0.037363803792617015,0.03614656233322419,-0.020973854387795827,-0.010304811627765845,0.003928821627480856,-0.04670586229621888,-0.036222735069995474,0.03712941741254169,0.022388996151453875,0.06518226689233617,-0.004873417077418065,-0.04390979426831373
VEGFB,0.0014629770511132496,-0.03391500182467117,-0.03183022019260977,-0.06011409745186211,0.09331550279128877,0.014427778206449887,-0.12237191096630973,-0.022900669109528364,-0.052632138749121635,-0.03672998074619512,-0.13030980137466078,-0.03549975781611527,-0.037663916040870014,-0.017760019568124664,0.010347422629092343,-0.06502035488541907,0.056927318876807305
FARP2,-0.01623991248059237,0.0012327193283935554,0.012549523504632596,0.04789267852511786,0.09177262114367422,0.014199091571369157,0.13283131701938894,0.09213760527023271,-0.09279537233428291,0.03960102409628609,0.014387737948244234,0.15591091911008031,0.01615198152363393,0.10430961406024433,0.09796712688474281,0.04285319868456656,0.0865201882293322
BMP3,,,,,0.059404170322569685,,,,,,,,,,,,
IHH,,,,,,,,,,,0.013093912281696945,0.06696123050675327,,-0.023343677489217143,,,
LAMA2,0.037893452016379434,0.04953607155395767,-0.023613950762844456,-0.03219055940127192,0.02471408491715508,0.004501549354743685,-0.044161516244422466,-0.0038033626316890164,0.025208014457256466,0.10188465340236187,0.09379709412991358,0.07751655015036067,-0.04710271125771512,-0.02987418571026934,-0.008990938534704798,0.058790314763902875,-0.05577295217631867
SERPINC1,,,,,,-0.021197194904289233,,,,,,0.05432736021542762,,-0.023053056477026743,,,
NRG1,,0.023466835045613497,-0.016548669778825426,-0.020551521356105485,-0.03428611222271499,-0.05617862989371005,-0.014398139697734355,-0.014884056975012655,0.0023091423825334256,0.12506073421602285,-0.028872889558958417,0.05400886160927921,,0.0029394980241509235,0.06617635797212916,-0.021448035325171096,
SPINK1,,-0.07442781283421361,-0.05136368499129277,-0.05255628884559181,,,0.0014072661371020447,-0.017434954434508786,,-0.0272877196909668,-0.05858777593752878,-0.08360812373221121,,-0.0013377309841645208,-0.04000857938175384,-0.02026253781995794,
EFEMP2,0.04141244820170083,0.03664779523288543,-0.010724917810247373,-0.0531302012240201,0.08359757535470785,0.03045647302204715,-0.243758718662415,0.0079907298821614,-0.026275217415967653,-0.029543268785823133,-0.05617512873727185,-0.08018293681768998,-0.026481221400880463,0.048651568129102575,-0.00950820202136121,0.01760181474383992,-0.06515191633762268
SELPLG,0.003498488308310691,0.0482293584535445,0.08434269513995803,0.0835036074067906,-0.05528749913125915,0.05527908842500934,0.01974893982333066,-0.027473528514675265,-0.010081117198270454,0.04197049172060847,0.06139532117335558,0.148116093492267,-0.023519307926753722,0.039036673127913944,0.0699400874457466,0.07132726730254842,0.12845112241589215
GDF6,,-0.04222523613403702,-0.03107928062056481,-0.009382604182469933,0.03706576057119828,,,,,,-0.04985174629249624,0.017978955108672603,,-0.03362082562243565,,,
HLA-E,-0.01142590159248786,0.05253824137918707,-0.03327045644661939,0.03439178073557299,0.005745048109880689,0.019196573147056976,-0.14123910088906563,-0.03992501833194355,-0.06911107215446084,-0.008362807142875031,-0.026224467453924767,-0.08293390378632892,-0.005650393122508617,-0.08841299181947229,0.043487624685997726,0.04857262782192225,0.05918403503241283
PTN,-0.026848778953556092,0.04642985345172434,0.03780228385435651,0.05023006977939157,0.1581903212068228,-0.0055927653288703515,0.0657573778897049,0.08860069006320288,0.11193682624312243,0.0832195147700652,0.04098398534241087,0.025305648977598415,0.0068646859046419435,0.03282168908570955,0.08517157106798243,0.0884812402730871,-0.08458965878216425
CD274,-0.020246352423140254,-0.0022178974920907374,-0.03183112607422846,-0.03607078026792125,-0.027247845307514583,-0.0032605309131128767,-0.08039013944438556,-0.016536429182563917,-0.013713824351960115,0.051942811976975804,0.035902780246857786,0.08719118395452212,-0.019112047230354434,-0.013918487052175136,-0.05648310125730097,0.0030152912477373803,
CD14,-0.02426964545213427,0.06836026745886051,0.05687011362367589,-0.033997283208100776,0.07661115942003952,-0.00844400544579216,-0.06848388222740108,-0.019135169529916403,-0.035162729413931094,0.008517850201454662,0.007680871384595874,-0.01300401180390738,0.02818378812344319,-0.05550631775565942,0.03779548830113926,0.09410286341249197,-0.09284171943590097
SFTPD,,-0.004761972047064985,,,-0.027613028095053095,-0.03638208005352943,,-0.029479026079535398,0.06421748647656558,-0.025987837232282388,0.038994076887367,0.06953279420453251,-0.03553416749061007,0.07739139717108277,0.04253068509803426,-0.031791251084260896,0.10738182821606983
SLIT1,0.032607311830116704,0.0018691734265374562,0.0832736693690835,0.03252233379720001,0.12232510993625058,0.007741792452748913,-0.05155120023628653,0.046137039564953075,0.043964482122296804,-0.009757211837487123,0.021922736460921168,0.023502459939188803,0.00489379134515234,0.0829312492063188,0.016528225664512508,0.0016095569551291063,0.024677827685590882
LPA,,,,,-0.012213189656556907,,,,,,,,,,,,
CNTF,-0.02644011280687294,,,-0.0209283040668414,,-0.018068877631561224,,-0.020243842654255984,,,,,-0.016864626928550088,-0.0236309336362248,,,-0.019824298392121683
BST1,0.0031778148084911756,-0.004209160698929711,0.03780696657165612,0.01536524173204077,-0.019666598007769567,-0.02509430370081933,0.006037325298707133,-0.009102349705438247,-0.022291589515792857,-0.0855486231456829,0.02809649593488662,0.07643216889103173,0.1038238378091105,-0.05054647594552268,0.06070131880336551,0.04637992674119973,-0.06468655827182872
AGTRAP,-0.058904506668933515,0.07135247372564414,0.008691776313171742,0.004832359439662284,0.04983299849139919,0.01809118946388576,-0.025082687498519423,0.05012612485475842,0.01876655756365177,0.008735452903816141,-0.03446966665905095,-0.015041316618629173,0.05585946985067059,-0.0038710785310413524,0.013106621251164276,-0.00418475141867763,0.12419338426161586
LAMC1,-0.012577490217781621,0.05962797227306085,-0.03037870968124807,0.0075651966925189065,-0.003899853152549781,-0.01889281401616877,0.014066358716371139,-0.04347144044909702,-0.019379779524486024,0.008560437255274212,-0.020713049225502066,-0.08663041291985624,-0.00687083306725866,-0.06276344856215806,-0.007270701163669553,0.05706188175084586,0.029581583036709803
COL6A3,0.004782959898242423,0.08086013518546732,-0.03521058297437803,0.005041900242062342,0.008823075821323155,-0.021512773023456947,0.19635271366987697,-0.047656725128777624,-0.07328147992643685,-0.04682422117336004,0.07573348559405012,-0.06565808880599885,0.0033376571779452826,-0.009649997020620457,0.02576808080376301,0.1323286859551464,-0.03744011266684959
FN1,-0.03278371095136442,0.03442281558990684,-0.1073641308544003,-0.08139539747002558,-0.031080062192995903,-0.00815135873167594,0.016982609475237217,-0.09526263959084463,-0.05862272122747932,0.04484160173862712,-0.018982964530790025,-0.21092795288734756,-0.031224589383592415,-0.10850096565940825,-0.010307068282779752,0.05748370060105511,-0.05459868849970374
MIF,-0.023470876948193813,-0.06460173292119949,-0.03848470619461999,-0.009758860893324409,0.08289553513628327,-0.029279254307654407,-0.30061073158145935,-0.00449928336648404,0.062941987119907,-0.028557524073962857,-0.05661628020545801,-0.07234931018592602,-0.056819694539778635,0.13433894928039558,0.009886862666924456,-0.04016421993773659,-0.011791291431841542
JAG1,-0.049393407266204364,0.06200023935939862,-0.0380561235069937,0.025729314888200454,0.049093094389018925,0.019214513900431513,0.11573814387827014,0.07986335169259191,-0.020977191743700094,-0.024138752446201065,-0.011386808288692015,-0.04605710335875883,-0.06307780658826899,0.020485073247621142,-0.012820346234835297,0.06018196218228598,-0.006227865532237224
NID2,0.03670375967704879,0.08305949520513621,0.01756492138047234,0.027612637862519135,0.08528653135374217,-0.01594321569811003,0.1097848032540276,-0.03771945920391954,-0.018281261021102925,0.055859486679620034,0.10700729444953028,0.04728647663817556,0.017263748971195394,-0.032751937204924524,0.03771501769166087,0.07146561116889333,0.06591399930771182
EFNB1,0.0545881851782388,0.037406870262646996,-0.003753526333073138,-0.008393669475162832,0.08781871616060309,0.058714168489581164,-0.019640699148041903,0.08426886494417461,0.02225703848339954,0.11208684425249085,-0.0024705888876003137,0.04066929504300486,-0.015669658404196186,-0.011892854660487387,0.036196850148331815,0.053472779540174466,-0.01312414130664397
COL4A2,0.00791750392132896,0.04946222050207856,-0.016006958681269848,0.011531069713905962,0.039477896431707404,-0.048297483902962915,-0.1306436414699891,-0.027274684369489717,-0.019707056043101186,0.05746663147313105,0.1325246074451171,-0.049730358693915254,-0.041800849459245844,-0.05520297371025266,0.01911329122399556,0.08181012708290263,-0.03928885597398997
SPP1,0.0485551026713502,-0.02611084707162756,0.056857215323178216,-0.1076981659396532,0.13737818563411738,0.036501828907555926,-0.02070434267853323,-0.013531068952784595,0.026372047629277435,-0.031911554307474096,-0.07463811851194985,-0.20686853087036997,0.04902754337023426,0.04225690731923323,-0.058283979056379415,-0.022135178033285147,0.09511009209259441
PODXL2,0.0006971583770652697,0.026273069847784453,-0.034363977328336466,0.040100692280344984,0.11895446775721542,-0.0181150107463969,-0.045310592587347806,-0.06831693410202828,0.016240290302490152,0.06580812436188897,0.007566403517684162,0.13170456833859048,0.07858892020272687,0.09095895398779293,0.06063305657995034,-0.03271943578283295,0.14179810741511342
FGF9,-0.024172849029439933,0.010816631410896416,-0.02128160674592069,0.11493477340024065,-0.04594438496849387,0.013149002903372616,,-0.03780556021475862,,,0.05953570984347879,0.08730869055627251,,0.05391952147195471,0.04515958301124262,0.020833434796221018,0.05251701057581196
ITIH2,-0.020351787603527686,-0.024403967927854084,,-0.016808085746268846,-0.019423986118895765,,,-0.028373822195259975,-0.05766275795228481,0.08387208171234443,0.02724936544335417,0.021502147622158664,-0.004674438310602154,-0.0706570929630526,0.09960851090492825,0.17719885117471618,
ADAM10,0.0314047628564818,0.046909416308642586,0.05501130573132137,-0.009629526027879313,0.03586467195101249,0.0675140455046616,0.11305093122292023,0.03948734758689723,-0.007459640983266051,0.0473276373126876,0.0448758745383718,0.05551716174040292,0.0054614819541686085,0.019334482171201213,0.03487370945299103,0.0194967135444243,0.05465255845825358
CFH,-0.07034492873258738,0.05532849370961983,0.062484454673665854,-0.0015634377636268675,-0.010191474658744981,-0.07223798846803979,0.011302575153967832,-0.01653879902840034,-0.04173930971066521,-0.02561420253246766,0.15674174786303707,0.09175204541116637,-0.018852861966585616,-0.036642460872880374,0.0666451110676691,0.10778078104862567,-0.07432878992270528
COL4A5,-0.005986153023779081,0.02560893426165479,-0.011489909979301926,0.07264123415963582,0.10121378985718073,-0.03588243904216614,-0.027279960060539246,0.1567049904066105,-0.11447554351017349,0.00880527186341934,0.13385034212360344,0.10740258115029967,0.044127731559416454,-0.015826418415000792,0.013326806101593053,0.009544989373324073,-0.03946759942728161
LTBP3,-0.023450087794262133,0.05007551855540562,-0.030935868316241778,0.01025070705618528,0.043443626587149876,0.00020685585818338374,0.0005341715332703395,0.03683766019747945,0.030669583569846427,-0.02826894012277494,-0.0898320959062075,-0.04158420480724136,0.014253048359031373,0.028131262252827315,-0.029441225493886843,0.03210427381680761,0.027442857541916783
GNB3,-0.037696221533033265,0.03729998484999497,0.03172422719287452,0.01186640058018143,0.017088848042832464,0.007312811042373026,-0.051293977392819066,0.060383728264199237,-0.01172280230977199,0.015314986663736232,0.010578659702342761,0.08167548056827673,-0.011198529247749712,0.07879012458739308,0.02745519387607052,-0.05196817715214623,
COL6A2,-0.030436805993498454,-0.011172732822103439,-0.10092803203475609,-0.01734231805392957,-0.01610216695546988,0.035792166692578196,-0.17348668192706057,-0.01672007734451726,-0.04186590550955023,-0.031181499026248834,-0.048347431994094386,-0.1592988595049909,-0.008600636639362157,-0.049026096930747366,-0.001106217139034593,0.1253641128051205,-0.0821276914525445
PLG,,,,,,,,0.04125976949275651,,,,,,,,,
GDF9,-0.025951842978519803,-0.011147803006282467,-0.005539231206691416,-0.01789888979323986,0.19063159952584335,0.007902640040696369,-0.032716004674829186,0.010921397329106795,0.0005653029197957821,-0.03582506642631668,-0.0021682477059402844,0.0756162893710293,-0.024758709070895307,-0.000990316404572619,0.12708343223930044,0.08470873079108954,-0.06648824749088486
NCAM1,0.03606272104262319,-0.009993128516653878,0.06423539227412756,0.07561701603220135,0.09077143033911804,0.0014651828532454456,0.32865036220256655,0.05367549421572464,-0.05183178646755588,-0.0445030621867506,0.055662901732663604,0.07006946271114602,0.05329615471275298,0.08979897115062352,0.03919111734795602,-0.08898588089797471,0.01598371637576766
APOC2,-0.04652149843169472,0.01533128254831299,0.05755364579368531,-0.014191038789353124,0.04474826476608278,0.009017980231025182,0.025379889823724553,-0.02381026555550936,-0.09919750730407714,-0.018516779853203647,0.002373138371431345,0.10149744633465589,-0.019301404466732022,-0.011499031167031036,0.014307107121428965,-0.04222337456826291,-0.05956945303857305
BST2,-0.05679568275921512,0.028171649501924457,0.03594723747186895,-0.0533401559193628,0.0076367554129508864,0.0080545131317348,-0.09615456659462923,0.036011807290533486,-0.08688383490568545,0.022195550713855722,0.06272842498257715,0.07307725178243868,-0.031432697530117,-0.06059804527879715,0.11072398082564422,0.1126552678003583,0.00026614934484095004
COL5A1,0.0021766624160570306,0.010199878961785452,-0.003519783186158274,-0.00011675899938590004,0.07052075166656546,-0.005206559319412103,0.022902164577720537,-0.0462574231814841,0.031468439547271645,-0.017984176698679154,-0.027499812954986144,-0.18270655050098666,-0.0790718910467719,0.0034006196131882356,0.009620806469223237,0.1078926680461213,-0.05171006916745832
