,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
XCL1,,-0.004242521494508895,,-0.016976414574207618,-0.014777322006693105,,,0.03139345271308759,-0.020200935131079626,,,,,,,-0.003353387613850672
CD58,0.009251814983583215,0.046771252766582165,0.06968199819498208,-0.02955794372846457,0.026916564353313147,0.0419056206468811,0.037996929651726866,0.10247439907215536,-0.018620753828453053,-0.006710875272598556,0.04978030652637733,0.04378865185840384,0.038406376317035945,-0.02611222293461161,0.05144759157083893,-0.026159251564822808
TNFSF14,0.06524882253497635,0.040812889280184735,-0.02617553825145844,-0.013278165223408968,-0.041593226968598525,,-0.025868220861227132,0.03530481420806376,0.09157987299899463,0.20482129808879646,-0.024440475811825572,0.0021980072645003436,0.11033762331624714,0.012706988703875087,0.026942788944585065,0.0011261922551230475
CNTN4,0.005616514157273566,0.058988230694602725,0.0608012261634836,-0.0006124116169985685,-0.03480270516936584,-0.02896335027919771,-0.03414366181340734,-0.03629644520495441,-0.01349936293466044,-0.030036677906796847,-0.032461043432293286,-0.017121038501459723,-0.02368340326375836,-0.008909015302825462,-0.006410607921923836,-0.026319068371076344
NTF4,,,,-0.021474420999464148,,,,,,,,,,,,
INSL3,,-0.02610254226102054,,0.057178690706229274,,,,0.10979875509277169,,,-0.02718085728212341,-0.023055884201254276,,-0.021918285070579253,0.01025757043811994,
BTLA,,,,0.06904359286223988,-0.015405850127553751,,,,,,,,,,-0.017005248462275687,
MFNG,0.051371860313611614,0.04729837954673534,0.009703203039362627,0.08550215105313533,0.0072283116823748965,0.14117216134708432,0.059715979845301984,0.01642479534062552,-0.04512075719321362,0.025768317572864793,-0.08932995069059954,0.04708089924833847,-0.040298498910254006,0.0029647033010109136,0.08323948167254873,0.04038904591768196
ICAM1,0.0359850805802391,-0.03488284029692996,-0.078074610046155,-0.027981346663878207,0.03214618879515256,0.05623629208740408,-0.031362042074928945,-0.0023636196564661913,0.11008988717197574,0.090997350925444,0.03420524562511542,-0.05743361741559379,0.010121536368541779,0.005592011469725302,0.027929112342756014,-0.007977589069519836
PROS1,0.1115748585315336,-0.004988999772778079,0.03277778819035991,0.0020369681892381092,-0.0030727752722002947,0.05981451704231971,-0.0046903827204099885,-0.004550761688229599,0.06445228236061541,0.03415110888644061,0.04801357035675899,-0.052276147087947936,0.03156994414568958,-0.03202544887823605,0.06969110306872757,-0.028285878389123865
CLCF1,0.1558064591131546,0.0031849202312903575,-0.02794396110169496,0.03597888798660995,-0.03433962276990237,0.039351750757226606,-0.017948926148021935,0.01563150897490984,0.04941447188425425,0.073281106548344,0.003940868045744683,0.03672751095322417,0.030884510126795665,-0.0712962853948811,0.036516961477653716,0.06309998338924587
PSAP,0.05684690955421918,0.0012275830160629283,-0.027046635342720952,0.011704387639569238,-0.0621378488252798,-0.11855383034249047,-0.025547614717642393,0.03911521024062337,0.06233659635034419,0.030867708557063663,0.007743734099137192,-0.09853717556774819,0.02081495914807126,-0.11973244255485835,0.132726567912288,-0.04669514760963382
EFEMP1,0.07620589136469509,-0.005332788605306866,-0.09072533610701415,-0.0026700814962580255,-0.04464124652403355,0.017013109994025954,0.04705290594945922,-0.0013857720990745883,0.04450207166467549,0.09576820317234776,0.0065433413590724136,0.037426521367021265,0.062005629412317645,-0.05868965120826575,0.07275697070050242,0.059764270786844105
C1QTNF1,-0.002249381100895995,0.0258780904625319,-0.052785098154609834,-0.009027381885754889,-0.006053712703900251,-0.0036250880614183195,0.0638839088405104,0.04165294078031523,0.07300866273664411,0.08054942569987932,-0.004174569830647545,-0.10108644586659118,0.02463036153330892,-0.04700069336173476,-0.04634963985966733,0.020202123281583606
ALB,-0.026872427270756182,0.07370009352623702,,-0.027700554342276314,0.04893487572860114,-0.02448566127009547,-0.020824394285834956,-0.016494197280529588,-0.012582291193066341,0.09409941153850347,-0.029567688584569467,0.05209953094951087,-0.020275656045081383,-0.013381606603671839,0.07056859524556162,0.04761065927923884
CCL13,,,,,,,,,,,-0.018142922688182444,,,0.023288932319644552,,
EFNA3,-0.035287602355942416,0.0004267443631572261,-0.017691042750718346,-0.016296123602801475,-0.027810694900658465,-0.07440517914456328,-0.05284657067663869,-0.03741996913585914,-0.024512582570414252,0.10762226248899823,0.08855660886647217,0.055109826961426266,0.003786694402388757,0.04407236875058765,0.008750909613786726,0.08847434412240952
DRAXIN,-0.031789937313559904,-0.0023036805917165545,0.06206095715934975,-0.03407864356796408,0.05286812699045825,0.14369752029347432,0.030053862261266905,-0.026248387381313555,-0.021082845279333844,0.022998897947140585,-0.00910560696411554,-0.08561756292186351,0.006908296572941157,0.037947578930345074,0.07028619620243336,-0.008182565852236005
RAET1L,,-0.020334133926275377,,,,,,,,,,0.011788800145382552,,0.044904440123280584,,
NPTX2,0.08304036007254276,0.07722151247230453,-0.005802287063880784,0.053223908885156865,-0.0008818079770053836,-0.11971590440429371,-0.09083755961497371,-0.019559862332391324,-0.036252402830539356,0.02295632024405621,0.0003569217499022736,-0.006532986963491915,0.07784806521430043,-0.005432175980850633,-0.008454171503897209,0.03737083676956982
FGF11,-0.017322590424755268,0.033081727247523,0.031082589264741268,0.0023995263308123896,0.038643282622051266,0.09520023629548728,0.06995221340102374,0.01696769474028078,0.07215022249963836,-0.001211859923505515,0.004783773892154566,-0.04012666771099552,-0.07244984276967369,0.0006702734105414076,0.034011483377213166,0.021569985840351278
CD59,0.061920086572469356,0.03938067325910992,0.0075364596611309734,-0.007280997334055005,-0.010434726264454554,-0.062447765249025455,-0.05657577655317301,-0.018111339152361676,0.07500864776173051,0.04547856412397651,0.014502872220428153,-0.028171344792454287,0.0046977996917833545,-0.09466086410522724,0.0590953039687755,-0.047408704818410294
COL9A2,-0.018075266667154172,0.02484778135089165,0.05197937021724576,0.07876104206376362,0.017493599177668916,0.1360307516066711,0.0680442945990896,-0.05337808125921065,0.006208173417603204,0.10192005722723521,0.08429647074337712,0.14925686669506633,0.00704870651776709,0.0001455180604140089,0.0591777346453087,0.03158762069364566
DLL3,0.03677194383792187,0.018092719978707074,0.040202516209271025,0.01888530198293024,0.026210498392955316,0.12070461127098123,-0.0035340950247017694,0.013258769942101347,-0.003303324047199221,-0.07410389633918724,0.020922824688934635,0.16507268412760578,-0.03804134255134683,0.05782885706232496,0.0030595711544851925,0.025417156172950327
FGF5,,,,,,,0.03127387991784205,,-0.014811366564502408,,,,,,0.015676057746917983,0.00018194424882711532
LIN7C,0.11002478536141261,-0.03097739881514008,0.014359679186252045,0.046340628628520265,0.04341123853297862,0.05219603366472813,0.005987203429642481,-0.013148472317776381,-0.0817051301664718,0.11777314320238061,0.008172079840324713,0.0306540300773372,0.011578570796552706,0.0025459391527209454,0.00613561665767394,0.0020113046665928684
GDF7,-0.018985871754404277,-0.03409786501801487,,-0.006900291512043033,,0.126151195884034,0.008999972491987982,-0.043040017253248755,-0.02722559550487197,,,0.17031953673208972,-0.014737876135931072,-0.01781828640343208,-0.024456637702345657,-0.011367406138157754
PSPN,0.019348998648187156,0.048873403913754575,0.041118871832383976,0.01780189234050145,-0.04795151865634918,-0.01040868317983949,7.465334872432254e-05,0.014870929388823353,-0.027801579487843796,0.0447848195706543,0.05788611865944151,0.00013367603146280664,-0.06812814781948853,0.027508888662297584,0.03779874822024506,0.03172743544599536
ANGPT1,0.03321432070963757,0.022528049569607397,0.1837758743055653,0.037967104075126434,0.024377210987361248,-0.04214641202685393,0.05641575562204338,0.0655503791110847,0.01307254299808918,-0.023349393210658563,-0.007100600933534314,0.05839742519171777,-0.009146269001410388,-0.014110435536749599,0.07237071390854831,-0.008907771084415875
PNOC,0.03036833180114144,0.03041060140556912,-0.011408559509755216,0.10289286576435715,0.04674203412866787,-0.0392725297478886,-0.08298358820475613,-0.01743503091690521,0.010298524649377373,,,-0.02127678292542251,,-0.0211243062872979,0.0885481023093808,-0.03760323728932007
L1CAM,0.03309644155026542,0.0614177647715546,0.016355316757703527,0.06709612484691836,0.005923683233771969,-0.02715062117821386,-0.0509712521709256,0.009972657359423953,-0.025930305410252014,0.020928465468413503,-0.01927518202096467,-0.0689249462899876,0.05839552846035431,0.021244735431341057,-0.039609757057657104,-0.022286261878023034
APOA1,0.0811389959995053,0.018590281446694758,0.01770222969355931,-0.024298792292733195,-0.04308600749907157,0.13417767026568217,0.0670012119263136,-0.01967351117896817,-0.039473845321379195,0.05838602818784711,0.017054116244064447,-0.007000718144324439,0.014003118875508081,0.04040572641444607,0.04185700945805272,-0.01576405873051187
PSEN1,-0.002553638928672838,0.015095855854747448,0.028492505512770137,0.03139887786815041,0.0064132163435033016,0.04944562558162028,0.06770445035657549,0.002661297742144174,-0.00453233066314952,-0.010447755296782489,-0.004998918766483471,-0.018300777206589458,0.016325093276226596,0.009986460140363917,0.041334063324800864,0.06942637452441767
CALM2,-0.0034087996769409786,-0.0110890435954846,0.07659797928066722,0.02372321513549983,0.013556541312929256,-0.1302297937082849,-0.06427566955110559,0.0010695454774404315,-0.049399467836146294,-0.059181760161598984,0.016552352439056083,0.12901196776819934,0.0011692310314323803,0.03778911563139061,-0.026124179971544658,0.04228157077437561
CLEC2B,-0.03288892055691745,0.012496368951552097,-0.050895504273286575,-0.002795017365125351,-0.01269295584370166,0.06941864804443001,0.05997870229917057,0.04525497668489862,0.052841848836977755,-0.04495569971162761,0.024634129635389693,-0.033087681343848714,0.00700805048466309,-0.03332674471461231,0.0631469666667941,-0.04094525456231165
NTNG1,0.026915392281490307,0.07160119318791096,,0.023307116112844205,-0.027101675979306617,0.03165677890939409,0.03466409125408947,-0.0020642042678747107,0.010045772239034863,0.038630642156198346,0.06206087980153337,0.11871387142549127,0.018398544980509933,0.0020003803702640134,0.0579494212694385,-0.004738556463816661
LRIG1,0.03382578699590625,-0.007940637168601938,0.08214967585448715,0.006674898531142362,0.03531704284400017,0.02739926197524381,0.01758801911200269,0.014591196570964355,0.08987111974205408,0.09282491040445445,0.04734167861374447,0.13356696386950226,0.02763564457030092,0.010405013030965686,-0.019383574943209456,-0.017884126131227498
CPAMD8,,0.013515541290208743,,-0.0025676787565265583,0.05794491646050138,-0.002061497478567307,-0.015000965307237206,0.01683128669804689,-0.033412516183891905,-0.027050344474789146,,0.07006162363154612,-0.007628789507758724,,0.0060799220849010165,-0.02032455838696495
GHRL,,-0.03459490307840626,,0.0005972909458068582,-0.0317751992632545,0.029690125006669052,0.017958274236389665,0.02047323522391352,-0.016518908741936695,-0.03644546309956444,,,-0.037958274392168895,-0.01927393618859738,-0.008345751675337033,-0.01791630969603474
NPY,0.042662284176869014,-0.0006757346096254925,0.0076194700813960875,0.015178071232810291,-0.03328051157542814,-0.0744165307418767,-0.06152144977874452,0.015826939584791495,0.022254030051840297,-0.031588944560989304,-0.04028310090775562,-0.10456008524028215,0.06657524134216632,-0.010615688371339967,0.002331918996082029,-0.048405955836131116
MMP2,-0.0018458892828197514,0.029193813040810198,0.13226726191220742,0.015266411418251071,-0.0032574822381632403,0.09371596692521844,0.05842521318698948,0.004046888928668058,0.037865240073566196,0.0997776028687742,0.007768623717451083,-0.02346759327061419,0.003741192247571242,-0.03717259421153456,0.04740034827055778,0.008635837279446595
LHB,,,,-0.01607320330146099,,,,,,,,,,,,
PPY,,0.0397191277389052,,-0.02797875914690443,,,,-0.012247728078912898,,,0.03270416825826651,-0.015619773706187537,,-0.008395044400226204,0.06426256039901027,0.022407527986598313
ALKAL2,0.020743356575598622,0.026453809390841538,,-0.015839684727384163,,0.04340394702704536,-0.017008599639698536,-0.029543494571912358,0.0841262657223839,-0.04324133715564448,0.03740977344047209,0.012173938976308049,0.029892305639996865,0.053898653170585516,-0.00376887657114475,-0.03754475701490956
CSF1,0.06905026366539506,0.005762616177790726,0.049186010811776135,0.004382045295451858,0.008954633603462207,0.08560820793970082,0.012957456353341062,0.029901104156302427,0.0025495483176733802,0.07224474490840813,-0.036757285629276645,-0.025474289571987264,0.0329297718728375,-0.03126626507635136,0.042707365918806015,0.051892232466825707
SEMA4C,0.07071473618422983,0.06779151560719969,0.04392435933148834,0.01852739183167057,0.0003220805788451879,0.08358317477884836,-0.02536267141472036,0.04702827292220036,0.02317198991425764,0.024559860696474808,0.009761938899203612,0.008765562422621963,0.057237541677519675,-0.018824860072181277,0.005252476071381593,-0.025967968367794466
BMP8A,,,,,,,,,,,,,,,-0.028303249748562728,
ICAM2,-0.012907438290466002,0.10007851089793857,-0.017705115779354103,-0.04822238885706392,-0.013239209183779556,0.014583396092633016,-0.021744836600401742,-0.001529289104945174,0.0488181108953469,0.07422999945000225,0.056374267579544675,0.07371448864712081,0.04573418377936621,0.07539196369001208,0.07194824386409333,-0.06344449166743388
SYTL3,-0.03170813255695052,-0.01915019250377798,-0.052631745293570176,-0.0011932421511240048,-0.050986316649803985,0.03229345518015171,0.023283421711458467,0.00153940734055331,-0.02823779817808061,-0.046464479895419734,0.10186922462684271,0.07361553438386982,0.0061187504733870406,-0.026468069910237032,0.09032406849885802,0.005906786300353893
IL1A,-0.01640048932329254,0.002307705840578362,-0.05622725120513732,0.034458757249401284,0.01041316262779297,0.04866980678456341,0.01568733626195474,0.009546277610223286,-0.006929489411673202,-0.04666778240945978,-0.04583578934479161,-0.05271695408476497,0.06752018051543278,-0.01483206240577149,-0.01845344788902894,0.04477813017993345
HLA-G,-0.030027628188329124,0.026038408361335915,,-0.016976413041094797,,-0.018891109182994574,,,,,-0.007409509134646606,0.048663047885071496,,0.013166831688445504,,
PGF,0.008597856415790068,0.057387484727093215,-0.034113621865228344,0.02679543939037196,-0.009666789514853742,0.14144020566077598,0.009648058967043365,0.021502725628441282,0.006098178163478787,0.07977347801850904,-0.007981872114542155,0.08140159173917581,0.021868940781429005,0.027494128994592554,0.018203291383294413,-0.037417438698324694
LGALS8,0.036380967039518285,-0.02528655077190891,0.011862841974994197,0.06232031269180266,-0.026052623450976854,0.06848119133704281,0.06348494953592117,-0.005672414973383753,0.03322380858992695,0.10002453589565144,0.06350216896655421,0.001462324580516814,-0.05589603421591796,0.03032206833690689,0.06811658502646571,0.04087223990955478
DKK3,0.017588817007878694,0.02383784795825728,0.036079663859621136,0.00787994570685324,0.03530548351152188,-0.14695732349248813,-0.061205920698850766,-0.011873948794584071,-0.03073145254624592,0.06638854197755545,0.052408732073844486,0.08966888738041395,0.04356892823194161,-0.04253395594986502,0.1278443061262373,-0.0029235516215345516
COL16A1,0.07288580166878075,0.06019327234751973,0.07689047409975662,0.034556038589014425,0.042481924955716746,0.09073039458205763,0.04957654961767783,-0.03822914506002746,0.0031028193844573767,0.12710180241487673,0.02512435861269411,0.06069030645007062,0.04904507907596701,0.022406016777283957,0.05511443204425794,0.01907116827142639
TPH1,-0.02528570689076996,-0.02297434894356202,0.041275492274477424,-0.0308926876115522,-0.01841755071881341,0.11573523879179094,0.08757340327583894,-0.018133631975262854,,,0.02432872991126755,0.02802511892048025,0.03656371950266158,0.07518345484288948,0.05233536766263648,0.0160572031344361
TNC,0.07378057040379289,0.03411449322890038,-0.04743359771476686,-0.008934014057065372,0.013515430692844664,0.12282814227625295,0.052677157572327084,-0.020498180525612694,0.024932362203288694,0.05412829182754005,-0.027668078007020428,-0.09290094632496326,0.08818206019651745,-0.06255058085126729,0.023407455511648512,-0.0007480889687537448
TNFSF9,-0.01942006150824445,0.017002084590596534,0.017856929731472227,0.014148022600728977,-0.012617189664878715,0.007893593331698612,-0.040254861436821804,-0.038501175339444235,0.0473370040055804,,0.04381074779712389,-0.009262730769266238,-0.044246489957029705,0.05270637329488193,0.06434636182052642,-0.03957104793448469
C4A,,,,-0.01905571520514186,,,,0.06235888286725567,-0.01782440495422618,,0.02284863487887977,,-0.025709263285858912,-0.018006209565815383,-0.01563625608439404,
CNTN2,0.016619208974052935,-0.036103927166972076,0.036925984287875795,-0.045745314249185855,0.05996167069931246,0.03030702710590068,0.0012810736647388128,0.009232715288043968,-0.02942542300186753,-0.02442632779553411,0.025814596158691777,0.13727061593690046,-0.05640660497055126,0.011416136090374543,-0.010749315339926688,-0.007887539620541076
F7,,0.03693274407588553,,,,-0.017385485638642176,-0.015000956588174363,,,,0.007656858419316961,,,-0.017818288126416837,,0.015141449668352645
LUM,0.05812256044871391,0.049504214744810066,-0.03195014458871373,-0.04925668301010068,-0.026479253475117967,0.02046493058759489,0.002510540520555682,0.012068532254431637,0.07951383639993694,0.029462350158682253,-0.007811326099629431,0.005555716876684741,-0.0015590217476698827,0.0007125227025105652,0.09591580674723739,-0.03598996335099207
BTC,,-0.020334125456455073,,-0.02369145994907968,-0.05250303043743108,,,,-0.021723075474744363,,-0.018411692574681122,-0.010279919095536307,-0.022059518160507652,-0.017243101329074556,0.04043292349194109,-0.0017964760919993179
APOC1,-0.07958317446763216,-0.027248766955685958,0.05866734925635205,0.06723750806420901,-0.008097335610697086,0.09985175416233646,0.051739660783293125,-0.04816919248100519,0.005216760587993335,0.047369158316671316,-0.03596831611840222,0.003946506819969777,-0.019871812574834575,-0.08415410176489105,0.08045638470005767,0.03712046623441066
PKM,-0.017781791775583058,-0.0067457664737233785,-0.11519150954956157,0.00012363362445695072,-0.0010424035139957569,-0.0600702143068677,0.017883315551895013,0.04270873275380218,-0.005505011586000003,0.05330192913631832,0.015192041181282236,-0.11624921701021425,0.0341040366406811,-0.0444139724849131,0.03566283124351356,-0.010194021250623115
TNF,-0.05634729092842578,0.008210057551759919,,-0.02788678631541501,0.002744945227930082,0.005578026260388701,0.013571207814895975,-0.03312421415074494,0.08038847539476074,-0.061539143682668315,0.07692113960729402,-0.023339996824164707,,,0.13937389315279122,-0.01955247989423241
GNAS,-0.0282805291559067,0.04937673579644104,-0.05275801834880633,0.024871614699378874,0.0014462238192245827,-0.11598874571690364,-0.06877147892753495,-0.01708788555743908,0.0009371688083127945,0.034735326687937156,-0.012782781753959898,0.002948004545583982,0.04104982667795371,0.03879102375441198,-0.042729400764576424,-0.0719376604150882
BMP8B,0.027528762581231252,0.046934300669649494,0.028769743448027654,-0.02461142600313522,0.01854335758941875,0.1274597180387541,-0.012619156210822456,-0.007262926710151993,0.0062325501366266006,0.028476129454750854,-0.02977363617921623,0.0030513477101504066,0.016039743117112967,-0.02928498544332434,0.06422620571526966,-0.03640557681822179
LIPH,0.017312720824934843,-0.022974343287456934,-0.020661079639964657,-0.024141090420838136,,,,-0.011706337276318892,,,-0.018142929360708066,0.005192811647707346,,-0.0015090012741215601,0.08671816683138928,0.01669912699090286
CCL28,-0.01898585508883046,0.09630406657929914,,,,-0.017251531902990776,,-0.018025833592824583,-0.022140678415945376,,,,-0.01777123129039554,,-0.003508668226308406,-0.029582039355611493
PTPN11,-0.055904148091633854,0.007016268775116636,0.0944232170452554,-0.03421633874893235,-0.013824850966177872,0.0020076327306703975,0.0731111830012791,-0.06219784388170151,0.04305211595718806,0.04479624834650593,0.011347162502081325,-0.02634157792922288,0.039416226535548576,0.037743886064496336,-0.06643989856302861,0.003156337795923015
ADAM12,0.05670529185824662,0.03250016096667698,0.07659229482856006,-0.07473617526719191,-0.04265052621705525,0.08573383433120385,0.04375997451494571,-0.006160182976088286,0.03826710313952419,0.03117635765227999,0.004080340434706553,0.014953132162132616,0.046980720860627434,0.008358597212172027,0.024530008334888862,-0.05889862859840635
EPO,0.03163012436581137,-0.01989368723417406,,-0.024611426692281065,-0.019762966700580874,,,-0.012247728613528647,,,0.11161194508844122,-0.02702592265347905,,0.027215791580667805,-0.005168598042676349,
EDN3,0.019898015047847984,0.021340281559286522,-0.024371728264173432,0.008366746667304022,-0.020246317269218588,0.03657345929471994,0.03092401678366694,-0.018983375294987146,-0.026525486822270947,,0.04238112857238516,0.0032536986007101966,-0.04369901864229734,0.0905810923429735,0.04383253494928578,-0.031177821860208524
CCL22,,,,,,,,-0.0246610668044423,,,0.01705302518963755,-0.024714792457569867,0.0008982875197534348,-0.01495828795743816,0.00956427254196187,
CCL2,0.07848785407844283,0.031319004876166394,0.0053443090658645475,0.01678346028558874,-0.013748413337965016,0.03942912374448887,-0.014726840764008927,0.042927984761374945,0.04857874950529946,0.07052046906525859,0.05451213862357333,-0.03600934106281033,0.017512442302971488,-0.015408537973643312,0.03950195138629103,0.04435394047950584
DSCAM,0.026155581647818064,-0.03182437374644736,0.04417710985350798,0.0015043387656236281,0.03261527001069413,0.09432973025875993,0.04557045616697415,-0.02264528540286056,-0.04434970173333374,-0.015277815922172021,0.0020483866876797726,0.11462596008287414,0.013253499253622724,0.025482593605672947,0.050932840047021866,0.010659476095626823
GPHA2,,0.09473510415512501,,,,,,,,,,,,,,
ANG,0.05542338154900461,0.0018698552068701245,-0.06047693050321609,-0.012052647652046014,-0.001997929359115096,0.03448486543286965,0.047149375669576034,-0.004417441862227487,0.09176251815639992,0.07797796801962788,0.0558122625033015,0.00952144341335476,0.034453980630863995,-0.0048853384026541855,0.0029231060198897643,-0.022578599112335042
FBLN2,-0.00606478035024031,0.06582036110788347,0.0428770957378572,0.0431131018357561,-0.012827076563837289,-0.05910972868356287,0.009073883575670537,0.002848176107883891,-0.01352133410419174,0.026602052419118224,0.11408274437790945,0.03785174313183816,-0.01679098748987536,0.09179543989639785,0.07384697660814489,0.013129166345815265
VTN,-0.02457833044233409,-0.027247648660612096,-0.024104978973447686,-0.031646701340722415,-0.019925275249633383,-0.020017758009782838,-0.025286718703818198,0.008334807371975814,,-0.02294148979871757,-0.022522659924589964,-0.019004083985020393,,-0.005103411132980925,0.0077118308497473465,-0.031694905163878365
VEGFA,-0.006067110516381423,-0.004651749137434994,-0.09588504427738027,-0.04100593815354048,-0.02408866947839976,0.05744995417317859,0.027844859853190154,-0.002555268521676991,0.03637233378331187,0.12082874750122771,-0.025423123783978503,-0.12663231931592442,0.07782657322293561,-0.011469880564140177,-0.09535419240866107,0.005409427294600235
F10,,,,,-0.018590618990472763,0.029305523828415052,-0.02439187531681146,-0.013429369708945123,-0.024323545762160486,0.006075639711620499,,0.03104393503960255,-0.01908563841046902,0.08777726398081506,0.04153132090374883,0.014708632357567624
SERPINA1,-0.004984640023507607,0.048446378673541166,0.0016319377108934793,-0.009526405062700817,-0.012105291108151093,0.0920040537741701,0.03625798559284346,-0.012618802925844082,0.08816896109205254,0.001798233482942312,-0.04509010857667586,-0.09256616588726732,0.0023518568157964432,-0.05313318772410669,0.08522770773932994,0.003981880846157349
VWF,0.08179639859921574,0.07774433309750214,0.06759191479033336,-0.03371997008203573,-0.03760872058327878,0.09917518457965631,-0.010771784526729498,-0.01747268242734508,0.049210193416399255,0.053260492066121275,0.01341601373221049,-0.016709598772855144,0.07603325607250751,9.559400571563343e-05,-0.014213182562390257,-0.019006692930913144
GDNF,,0.011007526813883249,-0.03678181984507596,0.03843695376851467,,0.23461539364013737,,,,,0.025220957651991893,0.08519450549751377,,-0.023871432612988505,,
VASP,0.041333638813482614,0.06303127721099341,0.04003881538849402,0.011834520554240066,-0.03214495312710807,0.10107617238644426,-0.03860662030745078,0.001879769795902858,0.03341320244130413,0.0856524189136731,0.004901023661815514,0.008076235769849824,0.027881677978619346,0.014722986046086673,0.023687682329616138,-0.005055710308353825
ADAM15,0.00831002522360623,-0.00882772800538633,0.007404535147509927,0.023952791172896486,-0.008978254603176495,0.13247887188951016,0.030065374116700953,-0.006412649497553005,0.06381642292306487,0.0032272786970176065,-0.01570902279688734,-0.04723591608366422,0.03817801320117961,0.002791767669712859,0.04126526459286806,-0.022242633507333076
WNT2,0.08223277947562493,0.03243056099850724,0.04679057160171167,,-0.01601099942522546,-0.032941088186601096,-0.03850516386892175,,0.01949464911900623,,0.11649446574470457,0.04521400367280282,,-0.02046912804980802,0.035507808476800955,0.07455817283070239
CALCB,-0.023106337622869757,,-0.03678183734139927,,-0.02406767757741463,-0.020290139200606877,-0.016582347759636493,,-0.016787589024444077,,0.05845064637606805,-0.03287358667716791,,-0.026628667444633866,,-0.030121808914464962
OLFM2,0.062196348557454845,0.02216742644820393,0.05550598491371342,-0.004040274666390705,0.032047273196747744,0.03228671903622871,-0.07222151341075558,-0.05173572523726271,-0.012055017823067227,-0.02295987564601818,0.04842629884743484,0.009313922157950618,0.0031738356737458645,-0.013449981215129863,0.0201938273581935,0.056111837463326174
MFAP2,0.07027678354302923,0.1052899652771739,,-0.03420442018120447,-0.007765275946656018,0.08969588450009479,0.030497419575953002,-0.023713005316094077,0.09295553453953366,0.11619671508276451,0.07127743692346966,0.08281336790193036,0.031181718749440226,-0.010240720194908171,0.1040148371026031,-0.03000131031607458
HLA-C,0.0930017006032645,0.09034554422063398,-0.01429438345196858,0.062366960533846855,-0.0030151629238003496,0.07239621862290634,0.0424350565292125,0.0025033193281135684,0.07583319243542598,0.1099419640187542,0.05392659774597584,-0.06747549486551527,0.07216665476470442,-0.04772387008034373,0.016495730979798232,-0.0008733548033945929
THBS1,0.05141571764445192,0.0012129612872931054,-0.04023261991308563,-0.010819093444190485,0.008560171788765588,0.13536879834042856,-0.050913192257108934,0.011860591930379236,0.03719587993297023,0.15382349197902123,-0.0006219281308121454,-0.04920503767649092,0.12779175641460386,-0.027046454328507573,0.029181376896396355,-0.013618339842462917
HSPA4,-0.009301362526733277,0.03406544598967624,0.0413089312051289,-0.028822879698145624,-0.07153477698899811,0.04235030343354408,0.025197288808823683,0.014513944198002015,-0.02918085439684213,0.008102797040584152,-0.012451795201518154,-0.004868496513370974,-0.05537693847244552,0.0023137517865876363,-0.035194523952948455,-0.03300538161972628
LMAN1,0.015489749436678198,-0.018699399150249815,-0.07158006048469795,0.005685952825740784,0.03882911610612928,0.045527363612118385,0.07741552220265156,-0.04433186882216949,0.0192021266085632,0.10778715703390881,-0.001470959572442513,-0.07550634332537083,-0.0003398520671657568,-0.0392287842607397,0.027463472165606146,-0.040342089186268894
LYPD3,,-0.01554223033511829,0.008410397647580331,-0.018044573829709296,0.05518157776280736,-0.009747086475707082,0.04923960408889707,0.07972204355692795,-0.020200926748942853,0.1436419574012409,-0.006824595176305148,-0.0025527632723255124,,-0.013575696528089137,0.031720551333078585,0.04474386082192234
APOE,-0.046376171200013035,-0.03652597953019101,-0.0058333548576933935,0.04175740545656786,0.04724443172837622,0.023926455832616596,-0.02116540838749041,-0.02366898505391728,0.03147866866994004,-0.026229241752330032,-0.01679094185495144,-0.05929571289710924,-0.02124937996684085,-0.09197855258733977,0.10683706573588313,0.01834669680193842
SOSTDC1,0.01359547748207342,0.029150403705930805,,,-0.024875245733125915,-0.047649376806935026,-0.011746579423708468,-0.02962319592112,-0.05822611878679957,,-0.04069574772772182,0.0657052829377031,,0.041506920910155204,0.02741853340304387,0.013689552121967184
ANXA1,-0.0037356309337054495,-0.04446599750959533,-0.07296930581689594,-0.043079887325171644,-0.02371181612665909,0.028151223049668595,0.0102009357689157,0.04577116732320986,0.07770372591067,0.10989244419637312,-0.0017109144538836624,0.03424057279473856,-0.04063681314981163,-0.042957443904387736,0.09784872743765367,0.019299984518615847
WNT2B,2.0599484299764297e-05,-0.046906896206076715,-0.028331172884274707,-0.04849516941008821,-0.028617280793449437,0.00345150249664958,0.018465627472684886,0.02655598210806463,-0.016402954823935622,0.014608728381727994,-0.04356362843242313,0.025021945402258085,-0.03523785294856691,-0.04159124729471248,0.05956767702858669,0.002085233982114526
AMH,0.05140396151969542,0.09323651423147146,0.04054173949850761,0.02192730360349844,-0.024742243534144257,-0.02554204283404919,0.013615726013452713,0.0435198056944068,,,0.10406097480219251,0.10504853408895981,-0.0177712290241858,-0.04676980727683341,0.018474990616839795,-0.036536595854042904
